Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,4119,3518,1325,0.535,0.307,0.764,str('t-test'),str('bounded'),3458
Failed,,,1943,1384,3473,0.061,0.57,5.646,str('ks-test'),str('full'),998
Failed,,,1435,2644,3975,0.223,0.745,8.072,str('t-test'),str('bounded'),2608
Failed,,,4861,2298,1124,0.747,0.381,3.033,str('ks-test'),str('full'),148
Failed,,,2525,2552,1774,0.975,0.146,8.816,str('ks-test'),str('bounded'),3280
Failed,,,949,2195,3297,0.499,0.979,3.856,str('t-test'),str('full'),743
Failed,,,691,3860,1352,0.133,0.087,3.605,str('ks-test'),str('full'),1536
Failed,,,2871,1082,3579,0.654,0.79,8.722,str('t-test'),str('bounded'),3998
Failed,,,4592,3758,4150,0.879,0.556,4.506,str('t-test'),str('full'),2125
Failed,,,1773,989,752,0.404,0.32,9.388,str('ks-test'),str('bounded'),4666
Failed,,,2202,4749,1802,0.318,0.496,6.816,str('t-test'),str('full'),1725
Failed,,,3771,38,3403,0.841,0.63,1.778,str('ks-test'),str('bounded'),4266
Failed,,,3520,3076,197,0.102,0.798,3.417,str('t-test'),str('bounded'),3430
Failed,,,110,2182,4845,0.623,0.075,8.299,str('ks-test'),str('full'),890
Failed,,,303,2895,2383,0.472,0.598,1.396,str('ks-test'),str('bounded'),439
Failed,,,3715,2011,2734,0.995,0.276,6.278,str('t-test'),str('full'),2899
Failed,,,3966,4891,933,0.19,0.17,8.544,str('ks-test'),str('full'),4408
Failed,,,2396,170,4332,0.711,0.956,3.505,str('t-test'),str('bounded'),1948
Failed,,,1576,3929,3273,0.502,0.858,0.296,str('ks-test'),str('full'),4163
Failed,,,4396,1170,1671,0.025,0.018,5.179,str('t-test'),str('bounded'),1704
Failed,,,2987,4001,1071,0.253,0.252,1.583,str('t-test'),str('full'),4830
Failed,,,806,1214,3844,0.776,0.624,6.7,str('ks-test'),str('bounded'),2292
Failed,,,1144,2733,806,0.596,0.441,5.839,str('t-test'),str('bounded'),587
Failed,,,2718,2366,4283,0.122,0.685,0.878,str('ks-test'),str('full'),3049
Failed,,,4742,2776,3604,0.345,0.918,7.281,str('ks-test'),str('bounded'),1181
Failed,,,1317,2439,1455,0.867,0.207,2.243,str('t-test'),str('full'),3721
Failed,,,2060,3699,942,0.907,0.11,4.036,str('ks-test'),str('bounded'),174
Failed,,,4234,1555,3793,0.43,0.766,8.919,str('t-test'),str('full'),2715
Failed,,,3397,4122,1993,0.627,0.662,6.182,str('ks-test'),str('full'),4986
Failed,,,553,661,2892,0.152,0.461,1.144,str('t-test'),str('bounded'),2445
Failed,,,520,3475,4113,0.289,0.835,2.368,str('ks-test'),str('bounded'),2880
Failed,,,3345,1312,636,0.811,0.041,7.484,str('t-test'),str('full'),342
Failed,,,4338,4370,2593,0.006,0.405,7.718,str('ks-test'),str('full'),1968
Failed,,,2182,888,2319,0.529,0.719,2.758,str('t-test'),str('bounded'),4506
Failed,,,1362,4628,253,0.692,0.59,0.968,str('ks-test'),str('full'),1568
Failed,,,4769,591,4980,0.217,0.284,6.084,str('t-test'),str('bounded'),4105
Failed,,,2685,3510,741,0.674,0.971,4.38,str('ks-test'),str('full'),4093
Failed,,,1110,1278,4217,0.168,0.154,9.496,str('t-test'),str('bounded'),1634
Failed,,,842,4777,1135,0.456,0.781,8.044,str('ks-test'),str('bounded'),1109
Failed,,,3022,124,3908,0.948,0.093,3.084,str('t-test'),str('full'),3649
Failed,,,4528,3356,372,0.411,0.655,6.457,str('ks-test'),str('bounded'),3622
Failed,,,1690,1739,4395,0.934,0.47,1.497,str('t-test'),str('full'),1160
Failed,,,2432,2980,3034,0.847,0.341,4.703,str('ks-test'),str('bounded'),2773
Failed,,,4021,2077,2057,0.372,0.534,9.819,str('t-test'),str('full'),311
Failed,,,3613,4822,4014,0.569,0.895,5.056,str('ks-test'),str('full'),2386
Failed,,,184,80,1241,0.093,0.231,0.096,str('t-test'),str('bounded'),4848
Failed,,,64,4993,3722,0.939,0.69,9.596,str('t-test'),str('full'),3825
Failed,,,3495,261,1495,0.464,0.435,4.636,str('ks-test'),str('bounded'),1287
Failed,,,3903,2848,4545,0.72,0.011,0.495,str('t-test'),str('bounded'),1018
Failed,,,2313,1935,522,0.243,0.863,5.612,str('ks-test'),str('full'),3556
Failed,,,1805,3175,1895,0.034,0.945,8.186,str('t-test'),str('bounded'),12
Failed,,,4645,1568,2871,0.555,0.179,3.225,str('ks-test'),str('full'),2550
Failed,,,2826,4958,1445,0.087,0.616,7.233,str('t-test'),str('bounded'),2523
Failed,,,646,295,3671,0.577,0.259,2.273,str('ks-test'),str('full'),63
Failed,,,992,3652,1683,0.803,0.675,0.191,str('t-test'),str('full'),2040
Failed,,,2567,1410,3206,0.295,0.448,5.308,str('ks-test'),str('bounded'),4580
Failed,,,4962,4487,2482,0.814,0.76,4.238,str('t-test'),str('full'),4568
Failed,,,1557,459,2755,0.337,0.115,9.355,str('ks-test'),str('bounded'),2105
Failed,,,1986,4199,4830,0.377,0.197,6.927,str('t-test'),str('full'),4324
Failed,,,4141,707,103,0.898,0.927,1.966,str('ks-test'),str('bounded'),1861
Failed,,,3148,3607,3154,0.159,0.502,2.828,str('t-test'),str('bounded'),831
Failed,,,323,1454,1631,0.683,0.375,7.944,str('ks-test'),str('full'),3293
Failed,,,368,2518,3393,0.113,0.033,6.766,str('ks-test'),str('full'),4474
Failed,,,3194,2231,1869,0.604,0.842,1.806,str('t-test'),str('bounded'),2014
Failed,,,4187,4663,4915,0.33,0.728,3.292,str('ks-test'),str('bounded'),369
Failed,,,2031,556,188,0.82,0.398,8.408,str('t-test'),str('full'),2829
Failed,,,1523,4336,2263,0.891,0.293,5.355,str('ks-test'),str('bounded'),750
Failed,,,4929,923,2536,0.383,0.584,0.395,str('t-test'),str('full'),3209
Failed,,,2613,4220,4426,0.144,0.817,6.486,str('t-test'),str('bounded'),82
Failed,,,1018,836,324,0.636,0.059,1.447,str('ks-test'),str('full'),2620
Failed,,,779,3110,4950,0.985,0.882,1.093,str('t-test'),str('full'),4639
Failed,,,2939,2149,301,0.48,0.245,5.975,str('ks-test'),str('bounded'),2177
Failed,,,4680,3024,2112,0.236,0.478,2.067,str('ks-test'),str('full'),4045
Failed,,,1841,2032,3089,0.727,0.647,7.183,str('t-test'),str('bounded'),1505
Failed,,,2270,3311,4462,0.548,0.542,9.132,str('ks-test'),str('full'),4914
Failed,,,3859,1783,438,0.041,0.334,4.172,str('t-test'),str('bounded'),2374
Failed,,,3452,3904,3484,0.768,0.222,0.656,str('ks-test'),str('bounded'),240
Failed,,,22,1037,1258,0.262,0.902,5.773,str('t-test'),str('full'),2780
Failed,,,216,4036,3783,0.648,0.427,3.907,str('t-test'),str('bounded'),3549
Failed,,,3646,1179,1009,0.14,0.698,9.024,str('ks-test'),str('full'),1089
Failed,,,4054,3140,2961,0.926,0.872,6.135,str('t-test'),str('full'),1299
Failed,,,2464,1603,1984,0.42,0.004,1.175,str('ks-test'),str('bounded'),3758
Failed,,,1644,2882,623,0.364,0.188,2.506,str('t-test'),str('full'),2324
Failed,,,4484,1900,4646,0.857,0.939,7.623,str('ks-test'),str('bounded'),4784
Failed,,,3055,2939,2786,0.616,0.704,4.345,str('ks-test'),str('full'),1653
Failed,,,894,1968,2435,0.109,0.421,9.227,str('t-test'),str('bounded'),4190
Failed,,,1212,4088,2841,0.274,0.519,8.233,str('ks-test'),str('bounded'),3708
Failed,,,2806,694,1943,0.764,0.358,3.194,str('t-test'),str('full'),1246
Failed,,,4810,4155,4,0.52,0.123,9.915,str('t-test'),str('bounded'),3120
Failed,,,1405,752,4730,0.014,0.753,4.954,str('ks-test'),str('full'),579
Failed,,,2148,4532,2664,0.208,0.936,1.289,str('t-test'),str('bounded'),3344
Failed,,,4303,415,2391,0.7,0.189,6.406,str('ks-test'),str('full'),804
Failed,,,3309,2689,4343,0.491,0.366,8.514,str('t-test'),str('full'),1815
Failed,,,485,2411,866,0.982,0.508,3.554,str('ks-test'),str('bounded'),4355
Failed,,,588,4595,2088,0.58,0.133,4.813,str('t-test'),str('bounded'),952
Failed,,,3433,499,2986,0.075,0.992,9.694,str('ks-test'),str('full'),3489
Failed,,,4270,2600,1190,0.86,0.576,5.084,str('t-test'),str('full'),3895
Failed,,,2094,2341,4042,0.352,0.297,0.045,str('ks-test'),str('bounded'),1357
Failed,,,1274,3561,3528,0.424,0.387,3.713,str('t-test'),str('full'),4764
Failed,,,4700,1340,1380,0.914,0.736,8.595,str('ks-test'),str('bounded'),2226
Failed,,,2789,3004,3755,0.316,0.579,6.029,str('ks-test'),str('full'),1896
Failed,,,1239,2090,982,0.838,0.297,0.99,str('t-test'),str('bounded'),4436
Failed,,,873,4355,4372,0.535,0.644,1.55,str('ks-test'),str('bounded'),2662
Failed,,,3067,865,895,0.058,0.482,6.432,str('t-test'),str('full'),203
Failed,,,4440,4716,3347,0.704,0.327,8.867,str('t-test'),str('bounded'),521
Failed,,,1621,72,1745,0.196,0.547,3.828,str('ks-test'),str('full'),2984
Failed,,,2364,3793,686,0.018,0.637,2.495,str('t-test'),str('bounded'),903
Failed,,,3933,956,4085,0.508,0.487,7.376,str('ks-test'),str('full'),3365
Failed,,,3681,3370,2289,0.299,0.069,7.768,str('t-test'),str('full'),4258
Failed,,,271,1850,2641,0.792,0.808,2.729,str('ks-test'),str('bounded'),1796
Failed,,,152,3228,134,0.179,0.269,6.958,str('ks-test'),str('full'),1877
Failed,,,3563,1719,4782,0.67,0.607,1.919,str('t-test'),str('bounded'),4415
Failed,,,3815,3973,1580,0.395,0.962,2.933,str('ks-test'),str('bounded'),2965
Failed,,,2245,1127,3182,0.887,0.161,7.816,str('t-test'),str('full'),427
Failed,,,1736,4848,4232,0.832,0.024,5.869,str('ks-test'),str('bounded'),3189
Failed,,,4557,213,834,0.326,0.849,0.83,str('t-test'),str('full'),652
Failed,,,2952,4214,3364,0.912,0.942,3.258,str('t-test'),str('bounded'),970
Failed,,,757,733,1840,0.438,0.184,8.14,str('ks-test'),str('full'),3510
Failed,,,1045,2823,3512,0.194,0.757,9.32,str('t-test'),str('full'),4237
Failed,,,2595,1919,1285,0.718,0.119,4.281,str('ks-test'),str('bounded'),1778
Failed,,,4893,3732,3894,0.053,0.214,1.712,str('ks-test'),str('full'),1447
Failed,,,1469,1521,1043,0.545,0.91,6.594,str('t-test'),str('bounded'),3909
Failed,,,1898,2742,1545,0.739,0.774,9.645,str('ks-test'),str('full'),2472
Failed,,,4073,2472,3693,0.233,0.101,4.606,str('t-test'),str('bounded'),4934
Failed,,,3235,4415,492,0.96,0.455,0.623,str('ks-test'),str('bounded'),2683
Failed,,,392,328,4593,0.452,0.671,5.505,str('t-test'),str('full'),221
Failed,,,419,3331,1416,0.877,0.394,2.793,str('ks-test'),str('full'),1671
Failed,,,3219,1725,3642,0.401,0.731,7.675,str('t-test'),str('bounded'),4211
Failed,,,4101,3845,591,0.656,0.837,7.44,str('ks-test'),str('bounded'),3171
Failed,,,1881,1057,4615,0.182,0.037,2.401,str('t-test'),str('full'),631
Failed,,,1451,4836,2931,0.095,0.15,3.882,str('ks-test'),str('bounded'),2946
Failed,,,4921,105,1954,0.618,0.974,8.765,str('t-test'),str('full'),406
Failed,,,2540,4736,143,0.847,0.74,2.981,str('t-test'),str('bounded'),3530
Failed,,,1009,13,4792,0.37,0.384,8.098,str('ks-test'),str('full'),1068
Failed,,,634,3542,484,0.004,0.551,9.443,str('t-test'),str('full'),1836
Failed,,,2847,1399,4585,0.526,0.323,4.482,str('ks-test'),str('bounded'),4374
Failed,,,4535,3451,2695,0.75,0.089,8.698,str('ks-test'),str('full'),2493
Failed,,,1750,1297,2422,0.275,0.785,3.659,str('t-test'),str('bounded'),4953
Failed,,,2257,2577,33,0.438,0.898,0.138,str('ks-test'),str('full'),1467
Failed,,,3792,2211,4760,0.962,0.226,5.02,str('t-test'),str('bounded'),3927
Failed,,,3575,4644,1710,0.223,0.33,9.788,str('ks-test'),str('bounded'),3688
Failed,,,131,615,3233,0.744,0.547,4.749,str('t-test'),str('full'),1228
Failed,,,248,4473,713,0.351,0.008,5.559,str('t-test'),str('bounded'),101
Failed,,,3694,434,4190,0.874,0.868,0.52,str('ks-test'),str('full'),2641
Failed,,,3911,2708,2233,0.069,0.701,4.66,str('t-test'),str('full'),4745
Failed,,,2375,2353,2506,0.59,0.422,9.542,str('ks-test'),str('bounded'),2205
Failed,,,1633,3632,4883,0.63,0.263,6.658,str('t-test'),str('full'),3876
Failed,,,4419,1468,157,0.154,0.611,1.619,str('ks-test'),str('bounded'),1336
Failed,,,3044,3674,2096,0.381,0.846,5.215,str('ks-test'),str('full'),4456
Failed,,,830,1541,2994,0.904,0.029,0.255,str('t-test'),str('bounded'),1994
Failed,,,1128,4906,2280,0.725,0.906,2.209,str('ks-test'),str('bounded'),261
Failed,,,2658,194,2632,0.25,0.217,7.326,str('t-test'),str('full'),2798
Failed,,,4726,4977,4491,0.474,0.452,0.923,str('t-test'),str('bounded'),923
Failed,,,1257,237,468,0.995,0.672,5.805,str('ks-test'),str('full'),3383
Failed,,,2078,4016,2144,0.786,0.513,7.918,str('t-test'),str('bounded'),542
Failed,,,4297,1237,3120,0.309,0.362,2.88,str('ks-test'),str('full'),3002
Failed,,,3415,3199,1164,0.506,0.194,2.022,str('t-test'),str('full'),4618
Failed,,,615,1583,3937,0.032,0.933,6.904,str('ks-test'),str('bounded'),2158
Failed,,,501,3773,2794,0.41,0.302,5.68,str('t-test'),str('bounded'),2505
Failed,,,3282,1015,2442,0.931,0.573,0.72,str('ks-test'),str('full'),43
Failed,,,4320,3428,4242,0.126,0.997,4.079,str('t-test'),str('full'),2342
Failed,,,2120,1831,844,0.65,0.13,9.196,str('ks-test'),str('bounded'),4805
Failed,,,1378,3052,1592,0.563,0.063,7.081,str('t-test'),str('full'),1317
Failed,,,4828,2168,3193,0.089,0.813,2.12,str('ks-test'),str('bounded'),3779
Failed,,,2701,3817,2353,0.553,0.377,8.668,str('t-test'),str('full'),3806
Failed,,,1170,970,2704,0.047,0.749,3.707,str('ks-test'),str('bounded'),1266
Failed,,,785,2585,2024,0.335,0.317,3.753,str('t-test'),str('bounded'),852
Failed,,,2999,2317,2923,0.827,0.56,8.87,str('ks-test'),str('full'),3312
Failed,,,4471,4279,1534,0.282,0.248,0.341,str('t-test'),str('bounded'),3324
Failed,,,1666,816,3683,0.805,0.877,5.458,str('ks-test'),str('full'),786
Failed,,,2487,4537,3882,0.968,0.811,8.345,str('t-test'),str('bounded'),3099
Failed,,,4041,519,1031,0.494,0.065,3.384,str('ks-test'),str('full'),561
Failed,,,3668,2620,2832,0.69,0.49,1.742,str('t-test'),str('full'),2060
Failed,,,204,2282,1933,0.214,0.633,6.859,str('ks-test'),str('bounded'),4598
Failed,,,10,2800,4435,0.818,0.158,3.451,str('ks-test'),str('full'),4075
Failed,,,3475,2453,334,0.343,0.966,8.568,str('t-test'),str('bounded'),1613
Failed,,,3848,4395,3540,0.599,0.603,6.303,str('ks-test'),str('bounded'),768
Failed,,,2292,387,1392,0.122,0.274,1.343,str('t-test'),str('full'),3230
Failed,,,1862,4108,1200,0.162,0.418,4.862,str('ks-test'),str('bounded'),387
Failed,,,4668,635,4052,0.684,0.708,9.978,str('t-test'),str('full'),2849
Failed,,,2884,2756,399,0.207,0.022,0.815,str('ks-test'),str('bounded'),2862
Failed,,,669,2498,4500,0.698,0.854,5.931,str('t-test'),str('full'),321
Failed,,,977,3949,227,0.924,0.211,6.607,str('ks-test'),str('full'),2407
Failed,,,2507,1111,4875,0.417,0.915,1.647,str('t-test'),str('bounded'),4866
Failed,,,4946,2920,674,0.942,0.353,7.56,str('ks-test'),str('full'),4893
Failed,,,1497,2027,4073,0.466,0.523,2.6,str('t-test'),str('bounded'),2355
Failed,,,2005,3248,3336,0.256,0.667,1.121,str('ks-test'),str('full'),4024
Failed,,,4204,1660,1735,0.778,0.458,6.238,str('t-test'),str('bounded'),1486
Failed,,,3166,3915,4942,0.039,0.097,8.97,str('ks-test'),str('bounded'),1130
Failed,,,386,1147,293,0.562,0.777,4.01,str('t-test'),str('full'),3668
Failed,,,350,4691,4691,0.241,0.565,0.032,str('t-test'),str('full'),4812
Failed,,,3132,57,42,0.733,0.31,5.149,str('ks-test'),str('bounded'),2272
Failed,,,4169,3096,3244,0.458,0.136,9.756,str('t-test'),str('bounded'),30
Failed,,,1969,2123,1642,0.948,0.988,4.796,str('ks-test'),str('full'),2571
Failed,,,1539,3383,906,0.77,0.82,1.443,str('t-test'),str('bounded'),1037
Failed,,,4989,1875,4304,0.262,0.054,6.56,str('ks-test'),str('full'),3577
Failed,,,2629,3298,3733,0.023,0.288,0.469,str('ks-test'),str('bounded'),458
Failed,,,1078,1759,1507,0.515,0.586,5.351,str('t-test'),str('full'),2920
Failed,,,721,4687,3144,0.865,0.473,7.112,str('ks-test'),str('full'),4965
Failed,,,2916,571,1620,0.359,0.65,2.073,str('t-test'),str('bounded'),2427
Failed,,,4623,4572,970,0.116,0.885,5.982,str('t-test'),str('full'),4303
Failed,,,1818,484,3822,0.606,0.239,1.021,str('ks-test'),str('bounded'),1843
Failed,,,2326,4244,3631,0.677,0.072,2.665,str('t-test'),str('full'),4547
Failed,,,3880,851,1483,0.169,0.803,7.782,str('ks-test'),str('bounded'),2087
Failed,,,3507,3577,4685,0.896,0.626,7.392,str('t-test'),str('bounded'),608
Failed,,,43,1365,583,0.391,0.5,2.431,str('ks-test'),str('full'),3067
Failed,,,161,3719,3051,0.519,0.959,7.89,str('ks-test'),str('bounded'),3262
Failed,,,3625,1496,2152,0.011,0.166,2.93,str('t-test'),str('full'),722
Failed,,,3999,4063,3948,0.797,0.28,1.913,str('ks-test'),str('full'),1586
Failed,,,2443,680,1096,0.291,0.594,7.029,str('t-test'),str('bounded'),4126
Failed,,,1701,4440,1296,0.485,0.715,9.291,str('ks-test'),str('full'),1986
Failed,,,4507,343,3444,0.977,0.409,4.331,str('t-test'),str('bounded'),4527
Failed,,,3113,4506,4123,0.737,0.175,7.609,str('t-test'),str('full'),1402
Failed,,,918,400,647,0.229,0.949,2.571,str('ks-test'),str('bounded'),3864
Failed,,,1197,3156,4002,0.395,0.11,4.971,str('t-test'),str('bounded'),3410
Failed,,,2746,1627,1229,0.885,0.763,9.853,str('ks-test'),str('full'),872
Failed,,,4794,3212,1829,0.641,0.53,3.133,str('ks-test'),str('bounded'),2752
Failed,,,1345,1694,3431,0.135,0.345,8.249,str('t-test'),str('full'),292
Failed,,,2166,2954,4178,0.079,0.465,5.509,str('ks-test'),str('bounded'),3602
Failed,,,4365,1991,780,0.571,0.659,0.549,str('t-test'),str('full'),1142
Failed,,,3327,4871,2576,0.363,0.771,4.533,str('ks-test'),str('full'),1557
Failed,,,547,228,2224,0.853,0.106,9.65,str('t-test'),str('bounded'),4017
Failed,,,569,3038,1081,0.709,0.723,8.392,str('ks-test'),str('bounded'),702
Failed,,,3370,2057,3855,0.203,0.402,3.353,str('t-test'),str('full'),3164
Failed,,,4252,4803,1902,0.989,0.046,1.87,str('ks-test'),str('full'),4145
Failed,,,2032,139,2879,0.481,0.831,6.753,str('t-test'),str('bounded'),1683
Failed,,,1290,3879,4554,0.303,0.983,9.491,str('ks-test'),str('full'),4389
Failed,,,4760,1023,531,0.793,0.143,4.452,str('t-test'),str('bounded'),1927
Failed,,,2738,3151,1519,0.2,0.732,1.327,str('t-test'),str('full'),185
Failed,,,1202,1634,3746,0.708,0.391,6.365,str('ks-test'),str('bounded'),2725
Failed,,,905,4501,1608,0.918,0.543,6.095,str('t-test'),str('bounded'),4378
Failed,,,3123,404,3131,0.428,0.331,1.213,str('ks-test'),str('full'),1919
Failed,,,4383,2533,4822,0.583,0.794,3.087,str('ks-test'),str('bounded'),195
Failed,,,1598,2254,95,0.075,0.082,7.969,str('t-test'),str('full'),2733
Failed,,,2418,3494,2473,0.146,0.234,5.71,str('ks-test'),str('bounded'),1201
Failed,,,3954,1254,2746,0.637,0.891,0.671,str('t-test'),str('full'),3739
Failed,,,3736,4311,794,0.428,0.537,4.186,str('ks-test'),str('full'),3959
Failed,,,292,908,4271,0.92,0.336,9.069,str('t-test'),str('bounded'),1421
Failed,,,97,4180,1785,0.051,0.859,1.246,str('t-test'),str('full'),2252
Failed,,,3543,766,3308,0.541,0.016,6.128,str('ks-test'),str('bounded'),4714
Failed,,,3760,3665,262,0.266,0.432,9.021,str('t-test'),str('bounded'),2590
Failed,,,2224,1434,4989,0.759,0.695,3.982,str('ks-test'),str('full'),127
Failed,,,1794,2675,2601,0.952,0.621,2.336,str('t-test'),str('bounded'),3439
Failed,,,4580,2386,2327,0.447,0.256,7.218,str('ks-test'),str('full'),977
Failed,,,2930,4672,659,0.54,0.869,9.092,str('ks-test'),str('bounded'),1754
Failed,,,710,584,4135,0.049,0.005,4.21,str('t-test'),str('full'),4295
Failed,,,1087,3283,1217,0.322,0.929,3.329,str('ks-test'),str('full'),3448
Failed,,,2622,1775,3990,0.828,0.195,8.368,str('t-test'),str('bounded'),988
Failed,,,4878,4060,3024,0.173,0.681,5.242,str('t-test'),str('full'),1746
Failed,,,1409,1194,2048,0.665,0.445,0.204,str('ks-test'),str('bounded'),4284
Failed,,,1917,4935,364,0.61,0.37,3.559,str('t-test'),str('full'),2146
Failed,,,4135,281,4387,0.104,0.505,8.441,str('ks-test'),str('bounded'),4684
Failed,,,3254,2867,1342,0.831,0.923,6.332,str('t-test'),str('bounded'),3009
Failed,,,454,1877,3568,0.323,0.2,1.294,str('ks-test'),str('full'),471
Failed,,,460,2854,3867,0.512,0.294,9.877,str('t-test'),str('full'),1210
Failed,,,3246,1892,1093,0.022,0.58,4.995,str('ks-test'),str('bounded'),3750
Failed,,,4122,4928,2886,0.796,0.973,0.229,str('t-test'),str('bounded'),3951
Failed,,,1927,285,1910,0.303,0.152,5.267,str('ks-test'),str('full'),1410
Failed,,,1419,4044,538,0.484,0.039,8.476,str('t-test'),str('bounded'),4976
Failed,,,4865,1207,4562,0.989,0.837,3.594,str('ks-test'),str('full'),2436
Failed,,,2518,3964,2712,0.731,0.572,9.685,str('ks-test'),str('bounded'),4313
Failed,,,962,1099,2360,0.24,0.305,4.568,str('t-test'),str('full'),1851
Failed,,,675,2770,2915,0.387,0.636,2.895,str('ks-test'),str('full'),1048
Failed,,,2874,2481,2017,0.895,0.49,7.856,str('t-test'),str('bounded'),3585
Failed,,,4586,2661,88,0.64,0.225,3.948,str('t-test'),str('full'),468
Failed,,,1786,2402,4815,0.148,0.901,8.986,str('ks-test'),str('bounded'),2928
Failed,,,2216,3662,2739,0.079,0.788,7.193,str('t-test'),str('full'),693
Failed,,,3766,1440,2465,0.584,0.088,2.311,str('ks-test'),str('bounded'),3153
Failed,,,3553,4163,4259,0.356,0.483,2.547,str('t-test'),str('bounded'),4153
Failed,,,85,780,782,0.864,0.641,7.585,str('ks-test'),str('full'),1694
Failed,,,280,4305,3321,0.229,0.181,2.107,str('ks-test'),str('bounded'),2135
Failed,,,3750,912,1797,0.735,0.943,7.145,str('t-test'),str('full'),4675
Failed,,,3963,3482,4996,0.448,0.611,8.004,str('ks-test'),str('full'),3020
Failed,,,2412,1269,270,0.956,0.265,3.121,str('t-test'),str('bounded'),480
Failed,,,1591,2529,2335,0.76,0.425,0.696,str('ks-test'),str('full'),3401
Failed,,,4392,2261,2608,0.27,0.7,5.735,str('t-test'),str('bounded'),861
Failed,,,2994,2589,4508,0.01,0.966,2.456,str('t-test'),str('full'),2744
Failed,,,793,2310,406,0.516,0.16,7.417,str('ks-test'),str('bounded'),282
Failed,,,1160,3823,4868,0.853,0.78,5.124,str('t-test'),str('bounded'),1978
Failed,,,2714,967,219,0.36,0.096,0.007,str('ks-test'),str('full'),4515
Failed,,,4748,3874,2041,0.105,0.361,6.728,str('ks-test'),str('bounded'),1394
Failed,,,1304,1026,3017,0.612,0.515,1.845,str('t-test'),str('full'),3854
Failed,,,2046,4786,4380,0.666,0.675,4.417,str('ks-test'),str('bounded'),2263
Failed,,,4240,153,357,0.176,0.451,9.456,str('t-test'),str('full'),4723
Failed,,,3364,3035,3556,0.883,0.121,5.318,str('ks-test'),str('full'),2579
Failed,,,579,2063,1330,0.391,0.754,0.435,str('t-test'),str('bounded'),119
Failed,,,533,4878,50,0.045,0.387,1.672,str('ks-test'),str('bounded'),4538
Failed,,,3339,224,4698,0.552,0.74,6.632,str('t-test'),str('full'),2076
Failed,,,4372,2967,1655,0.266,0.815,8.273,str('ks-test'),str('full'),616
Failed,,,2157,1977,3256,0.772,0.06,3.157,str('t-test'),str('bounded'),3078
Failed,,,1336,3217,4316,0.952,0.126,0.582,str('ks-test'),str('full'),840
Failed,,,4801,1688,918,0.46,0.998,5.543,str('t-test'),str('bounded'),3303
Failed,,,2670,4921,4804,0.93,0.311,3.996,str('ks-test'),str('full'),3335
Failed,,,1114,181,155,0.407,0.563,8.956,str('t-test'),str('bounded'),794
Failed,,,836,3688,4573,0.213,0.497,8.582,str('ks-test'),str('bounded'),1328
Failed,,,3035,1524,472,0.688,0.627,3.465,str('t-test'),str('full'),3788
Failed,,,4493,4446,3810,0.172,0.066,6.996,str('ks-test'),str('bounded'),3796
Failed,,,1713,340,958,0.678,0.808,1.879,str('t-test'),str('full'),1258
Failed,,,2455,4080,1470,0.608,0.874,4.307,str('ks-test'),str('bounded'),4821
Failed,,,3985,666,3619,0.116,0.249,9.267,str('t-test'),str('full'),2283
Failed,,,3616,3722,576,0.824,0.322,5.906,str('ks-test'),str('full'),22
Failed,,,167,1491,4677,0.333,0.554,0.79,str('t-test'),str('bounded'),2560
Failed,,,51,3590,2160,0.696,0.032,8.905,str('t-test'),str('full'),3613
Failed,,,3501,1349,3058,0.204,0.845,3.788,str('ks-test'),str('bounded'),1151
Failed,,,3870,4251,1108,0.978,0.71,1.054,str('t-test'),str('bounded'),1546
Failed,,,2338,847,3960,0.488,0.415,6.015,str('ks-test'),str('full'),4009
Failed,,,1831,4587,3457,0.292,0.27,7.806,str('t-test'),str('bounded'),2416
Failed,,,4612,471,1308,0.8,0.604,2.689,str('ks-test'),str('full'),4878
Failed,,,2842,3546,3006,0.341,0.167,6.854,str('t-test'),str('bounded'),4885
Failed,,,641,1392,2108,0.818,0.957,1.737,str('ks-test'),str('full'),2345
Failed,,,999,4741,2619,0.559,0.103,0.724,str('t-test'),str('full'),379
Failed,,,2553,10,2268,0.037,0.772,5.684,str('ks-test'),str('bounded'),2838
Failed,,,4997,3397,3419,0.573,0.459,4.772,str('t-test'),str('full'),2870
Failed,,,1533,1859,1817,0.083,0.664,9.733,str('ks-test'),str('bounded'),332
Failed,,,1963,3099,768,0.136,0.52,6.526,str('t-test'),str('full'),3251
Failed,,,4177,2118,4166,0.644,0.354,1.409,str('ks-test'),str('bounded'),713
Failed,,,3144,4707,2217,0.416,0.217,3.673,str('t-test'),str('bounded'),1597
Failed,,,340,43,2569,0.922,0.908,8.633,str('ks-test'),str('full'),4135
Failed,,,372,3921,2455,0.369,0.746,7.322,str('ks-test'),str('full'),3090
Failed,,,3178,1142,2806,0.843,0.377,2.205,str('t-test'),str('bounded'),550
Failed,,,4210,3260,852,0.089,0.053,2.594,str('ks-test'),str('bounded'),2069
Failed,,,1995,1644,4250,0.566,0.823,7.554,str('t-test'),str('full'),4609
Failed,,,1488,2924,3201,0.651,0.991,6.223,str('ks-test'),str('bounded'),1824
Failed,,,4953,2020,1599,0.129,0.135,1.106,str('t-test'),str('full'),4365
Failed,,,4836,3065,4066,0.78,0.657,9.202,str('t-test'),str('bounded'),4464
Failed,,,1372,2152,667,0.256,0.469,4.084,str('ks-test'),str('full'),2004
