Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,964,2631,3452,0.766,0.263,0.174,str('t-test'),str('bounded'),12
Failed,,,19,1853,4629,0.951,0.405,3.451,str('ks-test'),str('bounded'),33
Failed,,,4828,3281,1132,0.252,0.996,8.329,str('t-test'),str('bounded'),6
Failed,,,3500,522,2686,0.539,0.697,6.687,str('ks-test'),str('bounded'),16
Failed,,,1346,4446,1808,0.226,0.166,1.499,str('t-test'),str('bounded'),48
Failed,,,1572,1942,3017,0.333,0.525,0.725,str('ks-test'),str('bounded'),36
Failed,,,3275,3014,1551,0.901,0.121,6.247,str('t-test'),str('bounded'),1
Failed,,,4448,763,4982,0.175,0.326,8.826,str('ks-test'),str('bounded'),16
Failed,,,399,4339,823,0.622,0.795,4.239,str('t-test'),str('bounded'),47
Failed,,,740,125,2312,0.659,0.934,1.905,str('ks-test'),str('bounded'),24
Failed,,,4103,4990,3190,0.108,0.467,7.415,str('t-test'),str('bounded'),41
Failed,,,2932,1294,375,0.816,0.229,7.651,str('ks-test'),str('bounded'),31
Failed,,,1911,3655,3872,0.386,0.635,3.075,str('t-test'),str('bounded'),8
Failed,,,2057,1459,1366,0.527,0.308,6.942,str('t-test'),str('bounded'),30
Failed,,,3098,3508,2833,0.208,0.836,2.378,str('ks-test'),str('bounded'),9
Failed,,,4269,290,637,0.997,0.608,2.611,str('t-test'),str('bounded'),25
Failed,,,886,4843,4796,0.3,0.013,8.115,str('ks-test'),str('bounded'),39
Failed,,,565,929,3316,0.482,0.156,5.762,str('t-test'),str('bounded'),18
Failed,,,4594,4193,2439,0.783,0.746,1.209,str('ks-test'),str('bounded'),45
Failed,,,3421,2108,3999,0.012,0.948,3.786,str('t-test'),str('bounded'),35
Failed,,,1738,2868,502,0.692,0.415,9.279,str('ks-test'),str('bounded'),3
Failed,,,1493,357,4362,0.866,0.773,8.491,str('t-test'),str('bounded'),14
Failed,,,3666,4593,203,0.43,0.371,3.29,str('ks-test'),str('bounded'),50
Failed,,,4994,1687,3637,0.642,0.076,1.65,str('t-test'),str('bounded'),35
Failed,,,166,3428,2171,0.093,0.547,6.537,str('ks-test'),str('bounded'),5
Failed,,,1130,2325,1004,0.127,0.684,9.821,str('t-test'),str('bounded'),27
Failed,,,4026,2776,4502,0.576,0.219,4.611,str('ks-test'),str('bounded'),10
Failed,,,2697,1004,1682,0.352,0.477,0.315,str('t-test'),str('bounded'),20
Failed,,,2459,3951,2560,0.914,0.886,5.211,str('ks-test'),str('bounded'),43
Failed,,,2390,2389,4877,0.712,0.179,6.271,str('t-test'),str('bounded'),49
Failed,,,2765,2567,874,0.023,0.708,1.794,str('ks-test'),str('bounded'),13
Failed,,,3937,1215,3063,0.811,0.97,3.277,str('t-test'),str('bounded'),4
Failed,,,1217,3888,1441,0.485,0.377,8.694,str('ks-test'),str('bounded'),34
Failed,,,313,615,421,0.297,0.269,5.106,str('t-test'),str('bounded'),11
Failed,,,4848,4499,3762,0.969,0.86,0.621,str('ks-test'),str('bounded'),28
Failed,,,3677,1779,2207,0.197,0.569,4.447,str('t-test'),str('bounded'),44
Failed,,,1483,3168,3241,0.506,0.038,9.872,str('ks-test'),str('bounded'),20
Failed,,,1865,679,1935,0.927,0.645,7.83,str('t-test'),str('bounded'),8
Failed,,,3295,4295,3557,0.37,0.241,2.696,str('ks-test'),str('bounded'),29
Failed,,,4624,2005,126,0.581,0.439,2.307,str('t-test'),str('bounded'),38
Failed,,,536,3116,4129,0.153,0.908,7.125,str('ks-test'),str('bounded'),25
Failed,,,837,1407,2796,0.067,0.798,9.154,str('t-test'),str('bounded'),46
Failed,,,4317,3729,1762,0.637,0.331,4.032,str('ks-test'),str('bounded'),19
Failed,,,2990,71,4578,0.412,0.1,0.987,str('t-test'),str('bounded'),3
Failed,,,2164,4898,1237,0.853,0.506,5.794,str('ks-test'),str('bounded'),36
Failed,,,1998,217,3684,0.245,0.429,4.193,str('ks-test'),str('bounded'),2
Failed,,,2844,4731,2061,0.552,0.957,8.994,str('t-test'),str('bounded'),37
Failed,,,4171,1553,4257,0.279,0.722,5.946,str('ks-test'),str('bounded'),47
Failed,,,671,3562,254,0.956,0.126,0.835,str('t-test'),str('bounded'),17
Failed,,,390,2152,1577,0.761,0.02,2.868,str('ks-test'),str('bounded'),40
Failed,,,4458,2950,2611,0.441,0.61,7.658,str('t-test'),str('bounded'),23
Failed,,,3129,827,1051,0.729,0.819,7.266,str('ks-test'),str('bounded'),7
Failed,,,1719,4130,4391,0.038,0.286,2.166,str('t-test'),str('bounded'),31
Failed,,,1317,1633,747,0.397,0.894,0.147,str('ks-test'),str('bounded'),43
Failed,,,3530,3335,4749,0.837,0.492,5.58,str('t-test'),str('bounded'),22
Failed,,,4701,469,1315,0.111,0.188,9.409,str('ks-test'),str('bounded'),13
Failed,,,147,4666,2937,0.687,0.659,4.911,str('t-test'),str('bounded'),26
Failed,,,1070,1068,3948,0.594,0.547,1.311,str('ks-test'),str('bounded'),6
Failed,,,3771,4054,607,0.172,0.082,6.753,str('t-test'),str('bounded'),32
Failed,,,2599,2242,3426,0.881,0.348,8.239,str('ks-test'),str('bounded'),48
Failed,,,2243,2733,2392,0.322,0.757,3.732,str('t-test'),str('bounded'),15
Failed,,,2264,103,4016,0.964,0.26,5.917,str('ks-test'),str('bounded'),19
Failed,,,2583,4925,480,0.269,0.853,1.02,str('t-test'),str('bounded'),43
Failed,,,3754,1277,3299,0.557,0.591,3.909,str('ks-test'),str('bounded'),27
Failed,,,1094,3604,2461,0.241,0.062,9.121,str('t-test'),str('bounded'),11
Failed,,,123,1876,659,0.042,0.17,7.081,str('ks-test'),str('bounded'),35
Failed,,,4719,2991,4779,0.723,0.701,2.195,str('t-test'),str('bounded'),5
Failed,,,3545,711,1344,0.45,0.992,2.741,str('ks-test'),str('bounded'),14
Failed,,,1296,4322,2849,0.753,0.401,7.941,str('t-test'),str('bounded'),50
Failed,,,1695,1830,1704,0.672,0.791,9.985,str('ks-test'),str('bounded'),35
Failed,,,3147,3215,2543,0.125,0.322,4.49,str('t-test'),str('bounded'),3
Failed,,,4473,505,982,0.834,0.125,0.508,str('ks-test'),str('bounded'),18
Failed,,,368,4394,4519,0.4,0.529,5.062,str('t-test'),str('bounded'),45
Failed,,,692,1105,3654,0.319,0.639,8.659,str('ks-test'),str('bounded'),25
Failed,,,4156,3783,2150,0.883,0.233,3.156,str('t-test'),str('bounded'),39
Failed,,,2826,2441,4345,0.158,0.463,1.829,str('ks-test'),str('bounded'),30
Failed,,,2022,2614,225,0.609,0.93,6.392,str('t-test'),str('bounded'),9
Failed,,,2188,2274,2669,0.5,0.009,3.619,str('t-test'),str('bounded'),32
Failed,,,2973,2760,1831,0.797,0.604,8.195,str('ks-test'),str('bounded'),8
Failed,,,4302,938,4646,0.026,0.839,6.866,str('t-test'),str('bounded'),24
Failed,,,858,3929,1110,0.709,0.312,1.355,str('ks-test'),str('bounded'),41
Failed,,,515,339,1965,0.509,0.418,4.946,str('t-test'),str('bounded'),16
Failed,,,4639,4541,3469,0.195,0.952,9.531,str('ks-test'),str('bounded'),46
Failed,,,3313,1665,39,0.983,0.742,5.545,str('t-test'),str('bounded'),37
Failed,,,1842,3362,4159,0.282,0.152,0.025,str('ks-test'),str('bounded'),1
Failed,,,1462,878,353,0.145,0.543,2.043,str('t-test'),str('bounded'),16
Failed,,,3692,4176,3889,0.591,0.072,7.232,str('ks-test'),str('bounded'),49
Failed,,,4865,2042,2334,0.365,0.375,7.78,str('t-test'),str('bounded'),33
Failed,,,289,2846,3173,0.931,0.777,2.901,str('ks-test'),str('bounded'),6
Failed,,,1241,1442,4965,0.849,0.889,0.88,str('t-test'),str('bounded'),26
Failed,,,3920,3457,845,0.417,0.481,6.058,str('ks-test'),str('bounded'),12
Failed,,,2749,268,3034,0.628,0.215,8.95,str('t-test'),str('bounded'),21
Failed,,,2411,4778,1529,0.075,0.68,4.081,str('ks-test'),str('bounded'),42
Failed,,,2440,1340,1034,0.31,0.381,3.031,str('t-test'),str('bounded'),47
Failed,,,2719,3706,4414,0.986,0.974,7.539,str('ks-test'),str('bounded'),15
Failed,,,4046,19,1595,0.215,0.704,7.459,str('t-test'),str('bounded'),5
Failed,,,1113,4880,2589,0.52,0.175,2.016,str('ks-test'),str('bounded'),32
Failed,,,182,658,4235,0.698,0.034,4.362,str('t-test'),str('bounded'),13
Failed,,,4974,4230,271,0.005,0.565,8.859,str('ks-test'),str('bounded'),27
Failed,,,3644,1988,3706,0.794,0.864,6.124,str('t-test'),str('bounded'),42
Failed,,,1512,3065,2044,0.471,0.273,0.692,str('ks-test'),str('bounded'),22
Failed,,,1754,549,3404,0.08,0.912,1.465,str('t-test'),str('bounded'),7
Failed,,,3401,4477,2409,0.654,0.443,6.566,str('ks-test'),str('bounded'),31
Failed,,,4572,1728,3970,0.43,0.237,8.364,str('t-test'),str('bounded'),40
Failed,,,584,3152,590,0.867,0.641,3.572,str('ks-test'),str('bounded'),23
Failed,,,867,2367,1298,0.912,0.502,0.286,str('t-test'),str('bounded'),47
Failed,,,4292,2501,2959,0.352,0.096,5.396,str('ks-test'),str('bounded'),17
Failed,,,3118,1198,764,0.564,0.335,9.538,str('t-test'),str('bounded'),2
Failed,,,2041,3837,4727,0.14,0.802,4.738,str('ks-test'),str('bounded'),37
Failed,,,1894,1050,2224,0.78,0.13,5.246,str('ks-test'),str('bounded'),4
Failed,,,2952,4002,3219,0.455,0.726,0.437,str('t-test'),str('bounded'),36
Failed,,,4126,2220,403,0.742,0.953,4.576,str('ks-test'),str('bounded'),46
Failed,,,721,2667,3784,0.055,0.426,9.699,str('t-test'),str('bounded'),19
Failed,,,418,1582,3085,0.228,0.282,6.424,str('ks-test'),str('bounded'),38
Failed,,,4425,3318,1424,0.539,0.815,1.607,str('t-test'),str('bounded'),24
Failed,,,3255,403,4855,0.264,0.614,3.403,str('ks-test'),str('bounded'),9
Failed,,,1588,4644,891,0.938,0.024,8.535,str('t-test'),str('bounded'),29
Failed,,,1365,2135,4600,0.612,0.663,9.323,str('ks-test'),str('bounded'),44
Failed,,,3478,2899,1220,0.186,0.192,3.897,str('t-test'),str('bounded'),20
Failed,,,4808,805,2774,0.894,0.488,1.165,str('ks-test'),str('bounded'),11
Failed,,,36,4064,1780,0.34,0.89,5.651,str('t-test'),str('bounded'),28
Failed,,,947,165,144,0.38,0.753,7.993,str('ks-test'),str('bounded'),4
Failed,,,3900,4714,4107,0.823,0.345,2.577,str('t-test'),str('bounded'),34
Failed,,,2573,1486,1918,0.097,0.086,2.501,str('ks-test'),str('bounded'),49
Failed,,,2274,3539,3579,0.669,0.551,6.976,str('t-test'),str('bounded'),14
Failed,,,2308,2015,2125,0.179,0.979,8.734,str('t-test'),str('bounded'),19
Failed,,,2539,3087,3631,0.618,0.383,3.242,str('ks-test'),str('bounded'),45
Failed,,,3865,689,190,0.329,0.187,1.756,str('t-test'),str('bounded'),36
Failed,,,981,4266,4310,0.905,0.715,6.314,str('ks-test'),str('bounded'),3
Failed,,,70,42,2518,0.812,0.577,9.908,str('t-test'),str('bounded'),29
Failed,,,4773,4908,1679,0.39,0.044,4.407,str('ks-test'),str('bounded'),9
Failed,,,3444,1377,4485,0.662,0.277,0.578,str('t-test'),str('bounded'),24
Failed,,,1399,3738,949,0.104,0.867,5.144,str('ks-test'),str('bounded'),38
Failed,,,1622,1244,4813,0.463,0.446,7.168,str('t-test'),str('bounded'),28
Failed,,,3221,3879,694,0.77,0.917,2.269,str('ks-test'),str('bounded'),11
Failed,,,4391,2419,2873,0.06,0.653,2.661,str('t-test'),str('bounded'),21
Failed,,,452,2558,1368,0.738,0.25,7.87,str('ks-test'),str('bounded'),44
Failed,,,755,1769,513,0.543,0.107,5.832,str('t-test'),str('bounded'),13
Failed,,,4092,3198,4050,0.222,0.516,0.944,str('ks-test'),str('bounded'),50
Failed,,,2918,605,2485,0.947,0.805,3.992,str('t-test'),str('bounded'),33
Failed,,,1929,4528,3324,0.256,0.34,9.19,str('ks-test'),str('bounded'),4
Failed,,,2075,440,820,0.646,0.728,0.792,str('ks-test'),str('bounded'),32
Failed,,,3084,4675,4940,0.09,0.135,5.984,str('t-test'),str('bounded'),6
Failed,,,4258,1604,1496,0.862,0.436,9.029,str('ks-test'),str('bounded'),15
Failed,,,902,3345,3001,0.434,0.965,4.152,str('t-test'),str('bounded'),48
Failed,,,618,2252,3865,0.348,0.826,2.128,str('ks-test'),str('bounded'),22
Failed,,,4537,2704,328,0.918,0.295,7.309,str('t-test'),str('bounded'),42
Failed,,,3367,1078,3138,0.131,0.027,7.698,str('ks-test'),str('bounded'),27
Failed,,,1788,4024,2299,0.572,0.618,2.833,str('t-test'),str('bounded'),12
Failed,,,1546,1543,3503,0.993,0.198,4.87,str('ks-test'),str('bounded'),23
Failed,,,3610,3591,1998,0.304,0.667,9.444,str('t-test'),str('bounded'),40
Failed,,,4939,207,4184,0.531,0.903,5.618,str('ks-test'),str('bounded'),31
Failed,,,216,4761,63,0.204,0.499,0.104,str('t-test'),str('bounded'),7
Failed,,,1147,856,1866,0.016,0.357,3.697,str('ks-test'),str('bounded'),38
Failed,,,4012,4120,2704,0.688,0.764,8.28,str('t-test'),str('bounded'),1
Failed,,,2685,2181,1134,0.478,0.557,6.796,str('ks-test'),str('bounded'),18
Failed,,,2474,2941,4670,0.787,0.09,1.274,str('t-test'),str('bounded'),47
Failed,,,2367,753,2925,0.585,0.851,0.214,str('ks-test'),str('bounded'),41
Failed,,,2793,4369,1263,0.149,0.255,5.317,str('t-test'),str('bounded'),23
Failed,,,3964,1932,4704,0.923,0.051,9.613,str('ks-test'),str('bounded'),8
Failed,,,1197,3043,740,0.374,0.579,4.824,str('t-test'),str('bounded'),31
Failed,,,245,1323,2376,0.408,0.691,1.535,str('ks-test'),str('bounded'),1
Failed,,,4910,3645,3371,0.857,0.158,6.648,str('t-test'),str('bounded'),37
Failed,,,3736,154,565,0.071,0.398,8.287,str('ks-test'),str('bounded'),46
Failed,,,1418,4981,3945,0.633,0.988,3.489,str('t-test'),str('bounded'),17
Failed,,,1797,2462,295,0.807,0.317,4.282,str('ks-test'),str('bounded'),6
Failed,,,3357,2640,4258,0.489,0.788,8.787,str('t-test'),str('bounded'),33
Failed,,,4683,1142,2079,0.716,0.516,6.211,str('ks-test'),str('bounded'),49
Failed,,,471,3815,3740,0.019,0.113,0.765,str('t-test'),str('bounded'),16
Failed,,,814,532,4439,0.201,0.219,3.113,str('ks-test'),str('bounded'),41
Failed,,,4346,4416,1058,0.502,0.628,7.608,str('t-test'),str('bounded'),22
Failed,,,3016,1863,2623,0.293,0.925,7.375,str('ks-test'),str('bounded'),11
Failed,,,2144,3252,1628,0.972,0.461,1.94,str('t-test'),str('bounded'),26
Failed,,,1978,1717,4073,0.115,0.6,8.072,str('t-test'),str('bounded'),10
Failed,,,2870,3418,110,0.683,0.007,2.649,str('ks-test'),str('bounded'),28
Failed,,,4199,386,3554,0.393,0.3,2.413,str('t-test'),str('bounded'),43
Failed,,,648,4583,1893,0.84,0.829,6.902,str('ks-test'),str('bounded'),20
Failed,,,324,994,1185,0.877,0.939,9.241,str('t-test'),str('bounded'),50
Failed,,,4517,3980,4565,0.326,0.408,3.829,str('ks-test'),str('bounded'),14
Failed,,,3191,2315,1755,0.598,0.148,1.249,str('t-test'),str('bounded'),5
Failed,,,1651,2806,2750,0.168,0.74,5.727,str('ks-test'),str('bounded'),34
Failed,,,1252,300,1449,0.275,0.068,6.497,str('t-test'),str('bounded'),44
Failed,,,3590,4814,3111,0.96,0.537,1.686,str('ks-test'),str('bounded'),18
Failed,,,4763,1469,925,0.249,0.766,3.327,str('t-test'),str('bounded'),2
Failed,,,79,3478,4889,0.548,0.362,8.448,str('ks-test'),str('bounded'),35
Failed,,,1050,2079,3243,0.733,0.47,5.175,str('t-test'),str('bounded'),10
Failed,,,3798,2877,2248,0.034,0.877,0.356,str('ks-test'),str('bounded'),30
Failed,,,2627,900,3819,0.758,0.676,4.654,str('t-test'),str('bounded'),39
Failed,,,2221,4203,439,0.445,0.21,9.783,str('ks-test'),str('bounded'),25
Failed,,,2225,2088,4300,0.251,0.101,6.909,str('ks-test'),str('bounded'),42
Failed,,,2622,2891,180,0.952,0.506,2.411,str('t-test'),str('bounded'),22
Failed,,,3792,913,3621,0.226,0.799,2.646,str('ks-test'),str('bounded'),13
Failed,,,1054,4212,2116,0.54,0.33,8.08,str('t-test'),str('bounded'),27
Failed,,,84,311,939,0.74,0.44,5.739,str('ks-test'),str('bounded'),5
Failed,,,4759,4820,4475,0.057,0.907,1.232,str('t-test'),str('bounded'),32
Failed,,,3585,1475,1669,0.765,0.647,3.811,str('ks-test'),str('bounded'),48
Failed,,,1258,3490,2508,0.468,0.24,9.253,str('t-test'),str('bounded'),15
Failed,,,1657,983,1378,0.107,0.568,8.446,str('ks-test'),str('bounded'),2
Failed,,,3186,3974,2883,0.66,0.038,3.335,str('t-test'),str('bounded'),37
Failed,,,4513,2309,703,0.385,0.267,1.693,str('ks-test'),str('bounded'),47
Failed,,,330,2795,4823,0.817,0.861,6.494,str('t-test'),str('bounded'),17
Failed,,,652,1708,3334,0.9,0.969,9.766,str('ks-test'),str('bounded'),40
Failed,,,4194,3405,2496,0.334,0.377,4.666,str('t-test'),str('bounded'),23
Failed,,,2864,373,4060,0.621,0.178,0.368,str('ks-test'),str('bounded'),7
Failed,,,1982,4574,523,0.176,0.709,5.158,str('t-test'),str('bounded'),31
Failed,,,2148,538,2991,0.784,0.352,4.806,str('t-test'),str('bounded'),9
Failed,,,3011,4427,1486,0.481,0.754,9.625,str('ks-test'),str('bounded'),29
Failed,,,4340,1873,4930,0.693,0.55,5.329,str('t-test'),str('bounded'),38
Failed,,,818,3258,810,0.012,0.08,0.196,str('ks-test'),str('bounded'),24
Failed,,,476,2476,2290,0.209,0.192,3.487,str('t-test'),str('bounded'),46
Failed,,,4679,2649,3128,0.525,0.657,8.294,str('ks-test'),str('bounded'),19
Failed,,,3352,1150,319,0.301,0.897,6.655,str('t-test'),str('bounded'),4
Failed,,,1803,3828,3855,0.996,0.489,1.533,str('ks-test'),str('bounded'),36
Failed,,,1424,1310,73,0.577,0.816,0.777,str('t-test'),str('bounded'),49
Failed,,,3732,3636,4193,0.126,0.289,6.194,str('ks-test'),str('bounded'),14
Failed,,,4905,145,2008,0.915,0.017,8.77,str('t-test'),str('bounded'),4
Failed,,,250,4967,3512,0.35,0.613,4.294,str('ks-test'),str('bounded'),34
Failed,,,1201,747,4680,0.431,0.719,1.948,str('t-test'),str('bounded'),11
Failed,,,3958,4358,1143,0.865,0.129,7.373,str('ks-test'),str('bounded'),28
Failed,,,2788,1921,2714,0.094,0.426,7.606,str('t-test'),str('bounded'),44
Failed,,,2371,3037,1875,0.641,0.959,3.121,str('ks-test'),str('bounded'),20
Failed,,,2479,850,730,0.97,0.229,4.15,str('t-test'),str('bounded'),14
Failed,,,2681,4109,4694,0.296,0.634,9.036,str('ks-test'),str('bounded'),50
Failed,,,4008,2171,1253,0.507,0.935,5.991,str('t-test'),str('bounded'),35
Failed,,,1153,2935,2915,0.196,0.466,0.79,str('ks-test'),str('bounded'),5
Failed,,,220,1529,3935,0.024,0.327,2.816,str('t-test'),str('bounded'),27
Failed,,,4934,3582,555,0.711,0.794,7.711,str('ks-test'),str('bounded'),11
Failed,,,3604,199,3361,0.485,0.526,7.321,str('t-test'),str('bounded'),19
Failed,,,1550,4747,2366,0.81,0.119,2.111,str('ks-test'),str('bounded'),43
Failed,,,1793,2265,3750,0.638,0.696,0.111,str('t-test'),str('bounded'),30
Failed,,,3362,2712,2089,0.066,0.167,5.615,str('ks-test'),str('bounded'),9
Failed,,,4532,1086,4269,0.854,0.404,9.442,str('t-test'),str('bounded'),25
Failed,,,622,4038,305,0.411,0.998,4.877,str('ks-test'),str('bounded'),39
Failed,,,907,446,1638,0.371,0.857,1.286,str('t-test'),str('bounded'),18
Failed,,,4253,4686,2632,0.925,0.265,6.779,str('ks-test'),str('bounded'),45
Failed,,,3080,1615,1068,0.154,0.057,8.262,str('t-test'),str('bounded'),35
Failed,,,2081,3351,4448,0.58,0.588,3.709,str('ks-test'),str('bounded'),3
Failed,,,1934,1761,1883,0.44,0.48,6.326,str('ks-test'),str('bounded'),37
Failed,,,2914,3184,3545,0.763,0.882,1.739,str('t-test'),str('bounded'),1
Failed,,,4087,592,100,0.037,0.686,3.225,str('ks-test'),str('bounded'),16
Failed,,,761,4520,4064,0.73,0.216,8.746,str('t-test'),str('bounded'),46
Failed,,,456,1233,2740,0.551,0.078,5.151,str('ks-test'),str('bounded'),24
Failed,,,4385,3872,1746,0.246,0.543,0.576,str('t-test'),str('bounded'),40
Failed,,,3215,2413,4555,0.955,0.776,4.405,str('ks-test'),str('bounded'),32
Failed,,,1627,2547,1175,0.279,0.368,9.915,str('t-test'),str('bounded'),8
Failed,,,1403,53,4898,0.171,0.945,7.853,str('ks-test'),str('bounded'),21
Failed,,,3438,4914,935,0.595,0.418,2.673,str('t-test'),str('bounded'),42
Failed,,,4768,1383,3120,0.322,0.154,2.281,str('ks-test'),str('bounded'),26
Failed,,,74,3749,1459,0.882,0.749,7.151,str('t-test'),str('bounded'),12
Failed,,,987,2023,448,0.835,0.606,9.187,str('ks-test'),str('bounded'),33
Failed,,,3861,3100,3829,0.398,0.016,3.999,str('t-test'),str('bounded'),6
Failed,,,2534,702,2258,0.686,0.306,0.952,str('ks-test'),str('bounded'),16
Failed,,,2313,4274,3253,0.112,0.839,5.83,str('t-test'),str('bounded'),48
Failed,,,2269,171,2451,0.604,0.629,9.697,str('t-test'),str('bounded'),46
Failed,,,2579,4725,3289,0.163,0.227,4.583,str('ks-test'),str('bounded'),17
Failed,,,3905,1497,470,0.886,0.454,0.444,str('t-test'),str('bounded'),1
Failed,,,943,3546,4007,0.316,0.925,5.243,str('ks-test'),str('bounded'),37
Failed,,,30,2149,2839,0.403,0.781,8.517,str('t-test'),str('bounded'),8
Failed,,,4812,2908,1334,0.831,0.317,3.415,str('ks-test'),str('bounded'),31
Failed,,,3482,813,4769,0.12,0.115,1.619,str('t-test'),str('bounded'),41
Failed,,,1360,4078,649,0.677,0.523,6.407,str('ks-test'),str('bounded'),23
Failed,,,1583,1569,4528,0.756,0.164,5.658,str('t-test'),str('bounded'),11
Failed,,,3259,3310,992,0.447,0.692,1.162,str('ks-test'),str('bounded'),26
Failed,,,4429,395,2553,0.719,0.986,3.895,str('t-test'),str('bounded'),41
Failed,,,412,4630,1714,0.047,0.391,9.331,str('ks-test'),str('bounded'),22
Failed,,,716,1044,235,0.236,0.253,6.988,str('t-test'),str('bounded'),49
Failed,,,4131,3991,4355,0.562,0.843,2.483,str('ks-test'),str('bounded'),16
Failed,,,2958,2209,2159,0.272,0.585,2.56,str('t-test'),str('bounded'),6
Failed,,,1890,2660,3664,0.961,0.052,8.005,str('ks-test'),str('bounded'),33
Failed,,,2036,2375,1100,0.073,0.88,2.029,str('ks-test'),str('bounded'),5
Failed,,,3124,2515,4636,0.631,0.475,7.442,str('t-test'),str('bounded'),34
Failed,,,4297,1211,1821,0.422,0.205,7.522,str('ks-test'),str('bounded'),50
Failed,,,863,3845,2659,0.844,0.674,3.043,str('t-test'),str('bounded'),14
Failed,,,578,560,4149,0.936,0.533,0.699,str('ks-test'),str('bounded'),43
Failed,,,4576,4483,29,0.36,0.066,6.122,str('t-test'),str('bounded'),20
Failed,,,3405,1734,3460,0.587,0.365,8.857,str('ks-test'),str('bounded'),10
Failed,,,1749,3163,1955,0.148,0.772,4.369,str('t-test'),str('bounded'),28
Failed,,,1506,647,3183,0.287,0.412,3.555,str('ks-test'),str('bounded'),39
Failed,,,3648,4223,2344,0.978,0.942,8.376,str('t-test'),str('bounded'),25
Failed,,,4978,1982,3899,0.192,0.736,6.578,str('ks-test'),str('bounded'),10
Failed,,,177,3054,362,0.512,0.143,1.448,str('t-test'),str('bounded'),30
Failed,,,1109,1332,1539,0.706,0.003,4.736,str('ks-test'),str('bounded'),2
Failed,,,4052,3693,3044,0.028,0.595,9.545,str('t-test'),str('bounded'),35
Failed,,,2725,6,855,0.802,0.833,5.404,str('ks-test'),str('bounded'),44
Failed,,,2435,4872,4974,0.495,0.302,0.284,str('t-test'),str('bounded'),18
Failed,,,2405,1434,2580,0.137,0.508,1.362,str('ks-test'),str('bounded'),24
Failed,,,2754,3443,1585,0.567,0.106,6.864,str('t-test'),str('bounded'),38
Failed,,,3924,255,4404,0.357,0.34,8.193,str('ks-test'),str('bounded'),29
Failed,,,1235,4769,1024,0.908,0.811,3.626,str('t-test'),str('bounded'),9
Failed,,,284,867,2035,0.872,0.917,0.037,str('ks-test'),str('bounded'),36
Failed,,,4871,4170,3696,0.425,0.452,5.528,str('t-test'),str('bounded'),3
Failed,,,3697,2036,262,0.651,0.243,9.514,str('ks-test'),str('bounded'),19
Failed,,,1458,2834,4225,0.083,0.651,4.958,str('t-test'),str('bounded'),45
Failed,,,1837,350,600,0.476,0.044,2.899,str('ks-test'),str('bounded'),33
Failed,,,3318,4547,3979,0.789,0.571,7.788,str('t-test'),str('bounded'),4
Failed,,,4645,1671,2419,0.002,0.874,7.24,str('ks-test'),str('bounded'),13
Failed,,,511,3373,3414,0.701,0.279,2.041,str('t-test'),str('bounded'),50
Failed,,,853,2282,4737,0.517,0.391,4.064,str('ks-test'),str('bounded'),21
Failed,,,4306,2773,773,0.218,0.98,8.962,str('t-test'),str('bounded'),44
Failed,,,2977,952,2969,0.99,0.714,6.07,str('ks-test'),str('bounded'),28
Failed,,,2182,3938,1307,0.305,0.181,0.863,str('t-test'),str('bounded'),11
Failed,,,2016,1099,3774,0.664,0.758,9.104,str('t-test'),str('bounded'),27
Failed,,,2830,3772,394,0.102,0.354,3.922,str('ks-test'),str('bounded'),12
Failed,,,4160,2430,3209,0.826,0.092,1.033,str('t-test'),str('bounded'),22
Failed,,,687,2608,2215,0.377,0.561,5.9,str('ks-test'),str('bounded'),42
Failed,,,364,1817,881,0.342,0.669,7.939,str('t-test'),str('bounded'),15
Failed,,,4479,3206,4845,0.891,0.202,2.748,str('ks-test'),str('bounded'),48
Failed,,,3152,496,1414,0.181,0.493,2.203,str('t-test'),str('bounded'),32
Failed,,,1691,4380,3076,0.617,0.9,7.078,str('ks-test'),str('bounded'),6
Failed,,,1292,1889,1789,0.941,0.292,5.075,str('t-test'),str('bounded'),18
Failed,,,3551,3000,2784,0.262,0.822,0.491,str('ks-test'),str('bounded'),47
Failed,,,4724,720,1229,0.534,0.623,4.473,str('t-test'),str('bounded'),38
Failed,,,118,4335,4610,0.232,0.03,9.997,str('ks-test'),str('bounded'),1
Failed,,,1089,109,3589,0.05,0.14,6.4,str('t-test'),str('bounded'),31
Failed,,,3758,4936,1928,0.747,0.732,1.827,str('ks-test'),str('bounded'),7
Failed,,,2588,1288,4117,0.458,0.963,3.154,str('t-test'),str('bounded'),23
Failed,,,2259,3610,154,0.777,0.432,8.666,str('ks-test'),str('bounded'),40
Failed,,,2239,1057,3443,0.389,0.929,0.828,str('t-test'),str('bounded'),44
Failed,,,2604,4048,1976,0.813,0.458,5.949,str('ks-test'),str('bounded'),18
Failed,,,3777,2236,4166,0.103,0.223,8.997,str('t-test'),str('bounded'),2
Failed,,,1066,2722,7,0.664,0.625,4.186,str('ks-test'),str('bounded'),36
Failed,,,141,1625,1799,0.617,0.519,2.154,str('t-test'),str('bounded'),10
Failed,,,4705,3322,2676,0.179,0.111,7.283,str('ks-test'),str('bounded'),30
Failed,,,3535,455,1122,0.904,0.32,7.675,str('t-test'),str('bounded'),39
