Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,3242,4403,1158,0.976,0.373,6.92,str('t-test'),str('bounded'),38
Failed,,,845,1511,4630,0.172,0.774,1.061,str('ks-test'),str('bounded'),4
Failed,,,1466,3715,1713,0.739,0.736,3.193,str('t-test'),str('bounded'),19
Failed,,,3864,353,2539,0.435,0.148,9.834,str('ks-test'),str('bounded'),48
Failed,,,4834,2688,3793,0.258,0.105,5.721,str('t-test'),str('bounded'),19
Failed,,,2378,736,400,0.577,0.516,2.204,str('ks-test'),str('bounded'),40
Failed,,,1786,4882,3982,0.216,0.809,5.458,str('t-test'),str('bounded'),25
Failed,,,3256,2029,1402,0.641,0.386,3.759,str('ks-test'),str('bounded'),34
Failed,,,189,3547,2551,0.869,0.767,6.289,str('t-test'),str('bounded'),38
Failed,,,4776,854,285,0.303,0.413,2.95,str('ks-test'),str('bounded'),21
Failed,,,3061,4463,4651,0.638,0.039,1.19,str('t-test'),str('bounded'),11
Failed,,,4643,490,4414,0.499,0.179,3.132,str('ks-test'),str('bounded'),5
Failed,,,2608,4183,28,0.568,0.303,0.202,str('t-test'),str('bounded'),15
Failed,,,2357,1408,2764,0.01,0.876,9.323,str('ks-test'),str('bounded'),29
Failed,,,1983,3728,597,0.43,0.487,7.613,str('t-test'),str('bounded'),42
Failed,,,4696,4684,2227,0.063,0.692,4.861,str('t-test'),str('bounded'),17
Failed,,,268,2225,4964,0.513,0.113,5.935,str('ks-test'),str('bounded'),26
Failed,,,908,3753,3609,0.712,0.202,9.49,str('t-test'),str('bounded'),22
Failed,,,4135,1840,1029,0.147,0.619,0.995,str('ks-test'),str('bounded'),37
Failed,,,3661,2833,4145,0.795,0.992,2.989,str('t-test'),str('bounded'),46
Failed,,,1381,297,1722,0.346,0.327,6.563,str('ks-test'),str('bounded'),12
Failed,,,1553,3049,3040,0.607,0.632,0.639,str('ks-test'),str('bounded'),45
Failed,,,3490,44,464,0.034,0.049,9.837,str('t-test'),str('bounded'),10
Failed,,,4266,4005,4828,0.9,0.422,6.83,str('ks-test'),str('bounded'),20
Failed,,,4579,1924,554,0.529,0.657,1.667,str('t-test'),str('bounded'),12
Failed,,,2553,3385,4937,0.413,0.782,4.987,str('ks-test'),str('bounded'),21
Failed,,,2490,1004,2205,0.978,0.397,5.788,str('t-test'),str('bounded'),37
Failed,,,2840,3512,1585,0.239,0.138,6.203,str('ks-test'),str('bounded'),44
Failed,,,2215,4282,1543,0.756,0.071,3.477,str('ks-test'),str('bounded'),15
Failed,,,2749,1350,3807,0.323,0.749,6.973,str('t-test'),str('bounded'),31
Failed,,,4463,2698,674,0.735,0.874,9.045,str('ks-test'),str('bounded'),41
Failed,,,502,392,3407,0.186,0.446,0.472,str('t-test'),str('bounded'),6
Failed,,,1141,3242,4547,0.103,0.364,4.105,str('ks-test'),str('bounded'),49
Failed,,,3901,1170,1971,0.536,0.94,5.101,str('t-test'),str('bounded'),7
Failed,,,4346,186,2728,0.73,0.706,6.008,str('t-test'),str('bounded'),19
Failed,,,1473,1727,4516,0.776,0.473,1.535,str('t-test'),str('bounded'),43
Failed,,,1303,3972,716,0.021,0.545,5.662,str('t-test'),str('bounded'),1
Failed,,,3740,1670,3296,0.587,0.151,4.822,str('ks-test'),str('bounded'),42
Failed,,,4213,3014,1410,0.473,0.277,1.812,str('t-test'),str('bounded'),27
Failed,,,829,86,3833,0.92,0.918,7.73,str('ks-test'),str('bounded'),17
Failed,,,2944,3920,3374,0.772,0.652,8.918,str('t-test'),str('bounded'),47
Failed,,,2098,1691,638,0.34,0.044,0.618,str('ks-test'),str('bounded'),8
Failed,,,2319,3132,3503,0.224,0.593,1.388,str('t-test'),str('bounded'),20
Failed,,,1902,2397,1915,0.19,0.641,9.607,str('ks-test'),str('bounded'),47
Failed,,,2436,2744,4726,0.374,0.222,8.505,str('t-test'),str('bounded'),34
Failed,,,2527,359,2460,0.8,0.583,1.963,str('ks-test'),str('bounded'),24
Failed,,,4564,4325,3076,0.135,0.958,4.033,str('t-test'),str('bounded'),9
Failed,,,401,1314,340,0.691,0.346,5.497,str('ks-test'),str('bounded'),50
Failed,,,3954,2121,4295,0.092,0.852,0.086,str('ks-test'),str('bounded'),39
Failed,,,3178,3196,1159,0.974,0.728,3.405,str('t-test'),str('bounded'),30
Failed,,,1865,1203,3581,0.417,0.093,7.369,str('ks-test'),str('bounded'),14
Failed,,,1811,2551,1064,0.811,0.292,9.422,str('ks-test'),str('bounded'),17
Failed,,,3152,561,3641,0.363,0.903,1.044,str('t-test'),str('bounded'),27
Failed,,,3939,4131,1777,0.696,0.529,3.115,str('ks-test'),str('bounded'),42
Failed,,,1026,1518,4198,0.13,0.167,6.416,str('t-test'),str('bounded'),1
Failed,,,463,4929,2819,0.081,0.023,7.545,str('ks-test'),str('bounded'),47
Failed,,,2803,4884,1324,0.968,0.885,9.963,str('t-test'),str('bounded'),29
Failed,,,2240,1957,4060,0.394,0.31,0.804,str('ks-test'),str('bounded'),18
Failed,,,2178,2871,1801,0.046,0.827,2.222,str('t-test'),str('bounded'),6
Failed,,,1928,3862,4437,0.582,0.974,7.203,str('ks-test'),str('bounded'),50
Failed,,,3115,1789,2172,0.025,0.33,3.278,str('t-test'),str('bounded'),9
Failed,,,4838,2904,2806,0.909,0.206,0.271,str('ks-test'),str('bounded'),24
Failed,,,204,207,73,0.484,0.599,9.274,str('t-test'),str('bounded'),34
Failed,,,814,3662,1350,0.308,0.712,5.33,str('ks-test'),str('bounded'),13
Failed,,,4151,730,3927,0.865,0.108,3.905,str('t-test'),str('bounded'),30
Failed,,,3686,4579,812,0.201,0.483,2.149,str('ks-test'),str('bounded'),40
Failed,,,1420,4521,1993,0.389,0.142,4.174,str('t-test'),str('bounded'),40
Failed,,,3545,2371,4573,0.939,0.538,5.053,str('ks-test'),str('bounded'),7
Failed,,,4331,3563,207,0.12,0.913,8.295,str('t-test'),str('bounded'),16
Failed,,,633,787,2629,0.552,0.266,2.495,str('ks-test'),str('bounded'),31
Failed,,,72,3003,3754,0.719,0.419,3.546,str('t-test'),str('bounded'),24
Failed,,,4971,148,1488,0.169,0.776,6.925,str('ks-test'),str('bounded'),32
Failed,,,3036,3124,386,0.358,0.548,3.944,str('ks-test'),str('bounded'),5
Failed,,,2006,35,3118,0.783,0.132,5.604,str('t-test'),str('bounded'),39
Failed,,,2411,4827,241,0.653,0.739,6.376,str('ks-test'),str('bounded'),26
Failed,,,2723,1221,1237,0.666,0.227,7.813,str('ks-test'),str('bounded'),35
Failed,,,4447,4713,4373,0.269,0.353,6.136,str('t-test'),str('bounded'),45
Failed,,,596,2176,1637,0.841,0.967,4.632,str('ks-test'),str('bounded'),11
Failed,,,1206,4348,418,0.886,0.847,0.765,str('t-test'),str('bounded'),43
Failed,,,3758,1264,2998,0.444,0.458,9.69,str('ks-test'),str('bounded'),3
Failed,,,3295,2804,2382,0.621,0.084,6.763,str('t-test'),str('bounded'),19
Failed,,,1670,346,4804,0.049,0.721,2.759,str('ks-test'),str('bounded'),28
Failed,,,1590,4177,2686,0.319,0.376,4.436,str('t-test'),str('bounded'),36
Failed,,,3374,1484,106,0.759,0.804,6.018,str('ks-test'),str('bounded'),20
Failed,,,3838,2594,4492,0.174,0.678,8.087,str('t-test'),str('bounded'),10
Failed,,,1127,525,2069,0.747,0.002,1.427,str('ks-test'),str('bounded'),45
Failed,,,516,3342,924,0.539,0.184,2.564,str('t-test'),str('bounded'),2
Failed,,,4526,1040,3191,0.099,0.511,6.646,str('ks-test'),str('bounded'),44
Failed,,,2028,4968,2346,0.294,0.596,0.891,str('ks-test'),str('bounded'),48
Failed,,,3011,1885,4767,0.844,0.209,9.894,str('t-test'),str('bounded'),8
Failed,,,4743,3425,403,0.215,0.334,6.573,str('ks-test'),str('bounded'),24
Failed,,,2865,252,4067,0.595,0.493,8.256,str('ks-test'),str('bounded'),41
Failed,,,4891,3827,950,0.463,0.118,5.248,str('t-test'),str('bounded'),31
Failed,,,151,1832,3687,0.897,0.703,4.291,str('ks-test'),str('bounded'),15
Failed,,,713,4614,4886,0.815,0.612,0.344,str('t-test'),str('bounded'),33
Failed,,,4252,2229,2305,0.266,0.193,8.878,str('ks-test'),str('bounded'),23
Failed,,,3465,3694,2942,0.676,0.317,7.121,str('t-test'),str('bounded'),7
Failed,,,1499,685,519,0.243,0.987,3.664,str('ks-test'),str('bounded'),48
Failed,,,1358,3443,4239,0.991,0.058,9.158,str('ks-test'),str('bounded'),9
Failed,,,3607,900,1663,0.433,0.638,0.076,str('t-test'),str('bounded'),49
Failed,,,4071,4398,3546,0.5,0.762,3.316,str('ks-test'),str('bounded'),34
Failed,,,893,2482,1125,0.076,0.432,7.476,str('t-test'),str('bounded'),25
Failed,,,283,4042,2485,0.151,0.256,8.535,str('ks-test'),str('bounded'),29
Failed,,,4760,1580,4750,0.708,0.923,1.953,str('t-test'),str('bounded'),14
Failed,,,3708,430,4027,0.69,0.76,6.847,str('t-test'),str('bounded'),48
Failed,,,4161,4274,912,0.368,0.635,9.777,str('ks-test'),str('bounded'),33
Failed,,,798,1346,3178,0.801,0.061,0.696,str('t-test'),str('bounded'),23
Failed,,,2631,2055,2506,0.204,0.066,2.842,str('t-test'),str('bounded'),17
Failed,,,385,1097,4625,0.289,0.864,9.618,str('t-test'),str('bounded'),41
Failed,,,946,2692,3328,0.487,0.945,5.749,str('ks-test'),str('bounded'),13
Failed,,,4018,469,752,0.935,0.374,4.714,str('t-test'),str('bounded'),46
Failed,,,3233,4235,3886,0.007,0.249,1.784,str('ks-test'),str('bounded'),36
Failed,,,1732,1385,1465,0.571,0.572,7.74,str('t-test'),str('bounded'),22
Failed,,,1755,3623,3385,0.07,0.17,3.735,str('ks-test'),str('bounded'),19
Failed,,,3204,769,652,0.511,0.526,7.036,str('t-test'),str('bounded'),27
Failed,,,4001,4540,3785,0.423,0.9,8.792,str('ks-test'),str('bounded'),43
Failed,,,368,3901,224,0.79,0.392,4.358,str('ks-test'),str('bounded'),45
Failed,,,4669,1750,2645,0.349,0.787,5.159,str('t-test'),str('bounded'),11
Failed,,,2653,2943,2032,0.717,0.663,8.165,str('ks-test'),str('bounded'),20
Failed,,,2386,168,4608,0.144,0.018,2.286,str('t-test'),str('bounded'),35
Failed,,,3968,2872,1181,0.581,0.388,6.077,str('t-test'),str('bounded'),49
Failed,,,1071,258,3447,0.032,0.807,4.378,str('ks-test'),str('bounded'),7
Failed,,,411,3688,4821,0.198,0.88,0.824,str('t-test'),str('bounded'),40
Failed,,,294,965,2979,0.648,0.97,2.648,str('t-test'),str('bounded'),32
Failed,,,876,2512,4339,0.565,0.842,1.518,str('ks-test'),str('bounded'),15
Failed,,,4085,600,1607,0.015,0.478,8.022,str('t-test'),str('bounded'),30
Failed,,,3630,4093,3490,0.926,0.104,5.951,str('ks-test'),str('bounded'),40
Failed,,,1329,1557,1225,0.494,0.716,4.526,str('t-test'),str('bounded'),7
Failed,,,1520,4309,4947,0.74,0.274,7.676,str('t-test'),str('bounded'),39
Failed,,,3440,1303,2210,0.183,0.906,1.876,str('ks-test'),str('bounded'),4
Failed,,,4235,2765,2846,0.751,0.532,4.803,str('t-test'),str('bounded'),13
Failed,,,724,384,580,0.326,0.149,5.682,str('ks-test'),str('bounded'),30
Failed,,,133,3171,1779,0.4,0.044,9.548,str('t-test'),str('bounded'),25
Failed,,,4905,1182,4202,0.956,0.652,1.248,str('ks-test'),str('bounded'),35
Failed,,,1442,487,2534,0.874,0.614,9.509,str('ks-test'),str('bounded'),49
Failed,,,1253,2731,1294,0.141,0.435,2.687,str('ks-test'),str('bounded'),7
Failed,,,3513,4954,4689,0.546,0.708,3.846,str('ks-test'),str('bounded'),1
Failed,,,1524,1945,2424,0.098,0.098,5.388,str('t-test'),str('bounded'),43
Failed,,,3636,2160,1007,0.283,0.279,8.351,str('ks-test'),str('bounded'),43
Failed,,,218,4788,4455,0.969,0.127,4.564,str('ks-test'),str('bounded'),31
Failed,,,4821,2094,2033,0.42,0.553,6.224,str('t-test'),str('bounded'),15
Failed,,,3087,3204,2667,0.522,0.927,7.905,str('ks-test'),str('bounded'),6
Failed,,,1950,1137,90,0.089,0.252,1.323,str('t-test'),str('bounded'),41
Failed,,,2461,4003,2958,0.473,0.861,0.531,str('ks-test'),str('bounded'),28
Failed,,,2576,1619,537,0.914,0.443,8.987,str('t-test'),str('bounded'),18
Failed,,,446,74,2344,0.593,0.737,3.462,str('t-test'),str('bounded'),44
Failed,,,1036,3482,964,0.635,0.576,2.404,str('ks-test'),str('bounded'),11
Failed,,,3923,861,3697,0.194,0.244,8.36,str('t-test'),str('bounded'),46
Failed,,,3128,4437,1833,0.872,0.369,5.12,str('ks-test'),str('bounded'),36
Failed,,,1833,2443,4098,0.299,0.951,4.085,str('t-test'),str('bounded'),19
Failed,,,1837,3792,1580,0.91,0.681,1.451,str('t-test'),str('bounded'),23
Failed,,,3201,1801,4316,0.477,0.014,8.071,str('ks-test'),str('bounded'),33
Failed,,,1761,125,868,0.705,0.462,0.706,str('ks-test'),str('bounded'),16
Failed,,,1774,2988,1942,0.26,0.019,6.101,str('t-test'),str('bounded'),11
Failed,,,3264,134,4678,0.819,0.661,4.676,str('ks-test'),str('bounded'),46
Failed,,,4548,684,2399,0.631,0.299,9.944,str('ks-test'),str('bounded'),5
Failed,,,2503,4645,3015,0.311,0.174,6.7,str('t-test'),str('bounded'),15
Failed,,,2458,2264,436,0.86,0.506,2.501,str('ks-test'),str('bounded'),32
Failed,,,1878,2603,2612,0.703,0.115,4.231,str('t-test'),str('bounded'),44
Failed,,,4786,4144,4556,0.804,0.814,8.234,str('t-test'),str('bounded'),18
Failed,,,173,1446,1976,0.364,0.49,2.238,str('ks-test'),str('bounded'),28
Failed,,,843,4921,694,0.408,0.322,3.608,str('t-test'),str('bounded'),20
Failed,,,4196,1990,3430,0.981,0.998,7.182,str('ks-test'),str('bounded'),36
Failed,,,3712,3339,1544,0.086,0.623,8.861,str('t-test'),str('bounded'),45
Failed,,,1325,1031,3811,0.525,0.197,0.366,str('ks-test'),str('bounded'),10
Failed,,,1448,3281,12,0.272,0.75,7.461,str('ks-test'),str('bounded'),46
Failed,,,3590,1130,2745,0.837,0.429,3.34,str('t-test'),str('bounded'),13
Failed,,,4280,988,325,0.395,0.832,2.164,str('t-test'),str('bounded'),16
Failed,,,1462,1122,1555,0.7,0.698,1.906,str('t-test'),str('bounded'),30
Failed,,,1309,3328,2737,0.441,0.253,5.29,str('t-test'),str('bounded'),15
Failed,,,3728,1025,1,0.888,0.927,4.255,str('ks-test'),str('bounded'),30
Failed,,,4118,3157,4123,0.652,0.155,5.031,str('t-test'),str('bounded'),27
Failed,,,919,1242,1857,0.211,0.541,4.191,str('ks-test'),str('bounded'),19
Failed,,,251,2783,502,0.004,0.647,0.561,str('t-test'),str('bounded'),36
Failed,,,4709,320,2924,0.576,0.033,8.978,str('ks-test'),str('bounded'),21
Failed,,,3005,4364,2288,0.489,0.408,6.909,str('t-test'),str('bounded'),11
Failed,,,1954,1275,4869,0.931,0.771,3.569,str('ks-test'),str('bounded'),44
Failed,,,2380,3587,2086,0.507,0.35,4.652,str('t-test'),str('bounded'),32
Failed,,,2579,815,4509,0.075,0.954,6.116,str('ks-test'),str('bounded'),24
Failed,,,4626,4503,123,0.984,0.58,7.876,str('t-test'),str('bounded'),8
Failed,,,334,2357,2703,0.434,0.225,1.334,str('ks-test'),str('bounded'),48
Failed,,,993,3933,4004,0.354,0.089,2.775,str('t-test'),str('bounded'),6
Failed,,,4044,1709,1268,0.786,0.732,6.739,str('ks-test'),str('bounded'),40
Failed,,,3278,2975,3134,0.155,0.857,9.748,str('t-test'),str('bounded'),31
Failed,,,1819,4445,3102,0.728,0.505,9.011,str('ks-test'),str('bounded'),6
Failed,,,3141,2456,369,0.162,0.175,0.516,str('t-test'),str('bounded'),40
Failed,,,3907,3488,4733,0.779,0.3,3.448,str('ks-test'),str('bounded'),31
Failed,,,4059,3944,311,0.248,0.786,1.358,str('t-test'),str('bounded'),36
Failed,,,978,1716,2578,0.673,0.393,7.862,str('ks-test'),str('bounded'),19
Failed,,,348,4497,3855,0.598,0.296,6.724,str('t-test'),str('bounded'),28
Failed,,,4612,2346,1432,0.04,0.899,2.799,str('ks-test'),str('bounded'),18
Failed,,,2364,801,738,0.469,0.171,9.734,str('ks-test'),str('bounded'),44
Failed,,,1970,4373,3559,0.096,0.716,8.336,str('t-test'),str('bounded'),31
Failed,,,2989,1289,1136,0.545,0.105,2.458,str('ks-test'),str('bounded'),15
Failed,,,4723,2789,4273,0.398,0.479,4.216,str('t-test'),str('bounded'),6
Failed,,,237,331,1693,0.962,0.84,5.016,str('ks-test'),str('bounded'),41
Failed,,,934,3147,313,0.765,0.969,8.963,str('t-test'),str('bounded'),7
Failed,,,4103,1235,3050,0.316,0.335,0.585,str('ks-test'),str('bounded'),48
Failed,,,665,4812,3419,0.366,0.823,3.977,str('ks-test'),str('bounded'),39
Failed,,,3577,3267,3820,0.127,0.122,8.565,str('ks-test'),str('bounded'),13
Failed,,,3533,476,1302,0.52,0.259,5.892,str('ks-test'),str('bounded'),16
Failed,,,661,1432,902,0.972,0.562,1.578,str('ks-test'),str('bounded'),43
Failed,,,40,4858,2043,0.802,0.628,3.018,str('t-test'),str('bounded'),12
Failed,,,4182,4908,4387,0.053,0.552,2.262,str('t-test'),str('bounded'),40
Failed,,,856,1981,2121,0.619,0.128,8.219,str('ks-test'),str('bounded'),7
Failed,,,157,4152,824,0.668,0.062,7.167,str('t-test'),str('bounded'),48
Failed,,,4802,1460,3247,0.22,0.634,3.632,str('ks-test'),str('bounded'),8
Failed,,,3069,2609,1380,0.839,0.758,0.39,str('t-test'),str('bounded'),24
Failed,,,1891,541,3960,0.273,0.437,8.846,str('ks-test'),str('bounded'),32
Failed,,,2444,4639,1745,0.167,0.95,8.056,str('t-test'),str('bounded'),45
Failed,,,2516,2253,4167,0.723,0.37,1.475,str('ks-test'),str('bounded'),11
Failed,,,4532,3680,1051,0.342,0.245,4.403,str('t-test'),str('bounded'),20
Failed,,,427,670,3630,0.768,0.576,6.063,str('ks-test'),str('bounded'),35
Failed,,,1057,2885,4990,0.944,0.735,9.929,str('t-test'),str('bounded'),19
Failed,,,3981,266,2254,0.387,0.07,0.848,str('ks-test'),str('bounded'),28
Failed,,,3185,3803,2890,0.548,0.443,2.525,str('t-test'),str('bounded'),43
Failed,,,1094,2421,3776,0.791,0.795,1.994,str('ks-test'),str('bounded'),33
Failed,,,544,3947,2656,0.998,0.893,3.364,str('t-test'),str('bounded'),14
Failed,,,4495,1646,233,0.424,0.286,7.407,str('ks-test'),str('bounded'),29
Failed,,,1052,873,2468,0.331,0.88,7.022,str('t-test'),str('bounded'),16
Failed,,,432,3074,1113,0.382,0.805,8.384,str('ks-test'),str('bounded'),32
Failed,,,4606,68,3534,0.948,0.39,2.389,str('t-test'),str('bounded'),23
Failed,,,2559,3990,1650,0.111,0.015,4.07,str('ks-test'),str('bounded'),8
Failed,,,2478,1610,4227,0.559,0.681,5.144,str('t-test'),str('bounded'),48
Failed,,,1934,3217,1476,0.877,0.198,6.871,str('ks-test'),str('bounded'),35
Failed,,,3103,1145,3898,0.452,0.623,2.673,str('t-test'),str('bounded'),21
Failed,,,4807,4799,764,0.614,0.996,0.681,str('ks-test'),str('bounded'),11
Failed,,,231,2100,3341,0.057,0.323,9.801,str('t-test'),str('bounded'),44
Failed,,,4177,1335,1909,0.657,0.814,4.55,str('t-test'),str('bounded'),43
Failed,,,3694,2723,2523,0.277,0.688,1.309,str('ks-test'),str('bounded'),27
Failed,,,1266,416,258,0.835,0.117,7.929,str('t-test'),str('bounded'),19
Failed,,,1426,2627,4038,0.088,0.936,4.896,str('t-test'),str('bounded'),26
Failed,,,309,3438,4210,0.328,0.541,8.046,str('ks-test'),str('bounded'),44
Failed,,,3024,4979,3653,0.181,0.28,4.511,str('ks-test'),str('bounded'),18
Failed,,,2014,1891,1077,0.739,0.915,5.975,str('t-test'),str('bounded'),28
Failed,,,4997,2004,4465,0.37,0.052,6.514,str('ks-test'),str('bounded'),47
Failed,,,2952,3315,79,0.689,0.426,9.524,str('t-test'),str('bounded'),38
Failed,,,2086,1085,2659,0.138,0.753,0.95,str('ks-test'),str('bounded'),21
Failed,,,2327,3777,546,0.301,0.36,2.033,str('t-test'),str('bounded'),9
Failed,,,2711,1865,2968,0.873,0.944,8.732,str('ks-test'),str('bounded'),50
Failed,,,4415,2818,2333,0.192,0.569,5.412,str('t-test'),str('bounded'),34
Failed,,,622,282,4912,0.633,0.236,3.791,str('ks-test'),str('bounded'),24
Failed,,,1175,3742,3709,0.591,0.075,0.161,str('t-test'),str('bounded'),30
Failed,,,3786,659,973,0.018,0.745,9.359,str('ks-test'),str('bounded'),14
Failed,,,1657,2200,1823,0.475,0.45,3.168,str('ks-test'),str('bounded'),39
Failed,,,1578,3533,660,0.141,0.671,3.986,str('t-test'),str('bounded'),50
Failed,,,3382,839,3396,0.715,0.025,5.529,str('ks-test'),str('bounded'),10
Failed,,,3864,4488,1510,0.352,0.4,8.458,str('t-test'),str('bounded'),25
Failed,,,2625,4838,4049,0.758,0.384,7.755,str('ks-test'),str('bounded'),9
Failed,,,2417,2062,1316,0.317,0.811,1.759,str('t-test'),str('bounded'),50
Failed,,,2000,3113,4076,0.245,0.326,0.052,str('ks-test'),str('bounded'),38
Failed,,,2790,3029,4600,0.509,0.162,9.085,str('t-test'),str('bounded'),38
Failed,,,2247,101,2020,0.069,0.519,0.121,str('ks-test'),str('bounded'),5
Failed,,,2165,4766,4778,0.495,0.095,1.851,str('t-test'),str('bounded'),17
Failed,,,2872,2146,2355,0.929,0.71,7.691,str('ks-test'),str('bounded'),26
Failed,,,4919,3182,2972,0.013,0.835,5.696,str('t-test'),str('bounded'),42
Failed,,,739,2758,1615,0.646,0.341,1.224,str('t-test'),str('bounded'),46
Failed,,,4219,374,4351,0.213,0.979,9.563,str('ks-test'),str('bounded'),12
Failed,,,3453,4300,1215,0.845,0.605,6.319,str('t-test'),str('bounded'),22
Failed,,,1507,1290,3481,0.296,0.216,2.902,str('ks-test'),str('bounded'),37
Failed,,,1345,4087,2222,0.532,0.771,9.919,str('ks-test'),str('bounded'),20
Failed,,,3614,1545,4954,0.108,0.409,0.877,str('t-test'),str('bounded'),36
Failed,,,4098,2504,571,0.959,0.035,2.633,str('ks-test'),str('bounded'),45
Failed,,,862,587,2836,0.401,0.646,6.598,str('t-test'),str('bounded'),10
Failed,,,2181,243,374,0.988,0.629,7.145,str('ks-test'),str('bounded'),21
Failed,,,2237,4897,2517,0.574,0.242,6.042,str('t-test'),str('bounded'),8
Failed,,,2806,1965,250,0.008,0.563,4.421,str('ks-test'),str('bounded'),48
Failed,,,2399,2932,3221,0.822,0.464,7.06,str('ks-test'),str('bounded'),40
Failed,,,2639,161,801,0.257,0.856,3.721,str('t-test'),str('bounded'),5
Failed,,,4684,3888,3914,0.685,0.732,0.399,str('ks-test'),str('bounded'),15
Failed,,,353,1741,1338,0.236,0.089,8.817,str('t-test'),str('bounded'),32
Failed,,,973,4549,57,0.037,0.226,5.183,str('ks-test'),str('bounded'),23
Failed,,,3987,2324,2789,0.602,0.579,4.344,str('t-test'),str('bounded'),33
Failed,,,3220,3629,2155,0.457,0.954,2.271,str('ks-test'),str('bounded'),49
Failed,,,1739,780,4420,0.905,0.35,8.189,str('t-test'),str('bounded'),7
Failed,,,3236,1374,2693,0.965,0.303,6.391,str('t-test'),str('bounded'),39
Failed,,,4012,2684,2060,0.101,0.178,9.632,str('ks-test'),str('bounded'),30
Failed,,,952,455,4481,0.541,0.503,1.137,str('t-test'),str('bounded'),14
Failed,,,381,3256,3199,0.749,0.686,4.69,str('ks-test'),str('bounded'),34
Failed,,,4662,1106,935,0.176,0.01,5.764,str('t-test'),str('bounded'),24
Failed,,,2313,1227,4929,0.81,0.894,6.787,str('ks-test'),str('bounded'),5
Failed,,,2104,3908,2182,0.628,0.476,5.077,str('t-test'),str('bounded'),18
Failed,,,2938,1685,4448,0.204,0.828,4.159,str('ks-test'),str('bounded'),28
Failed,,,3042,29,1811,0.678,0.994,9.172,str('t-test'),str('bounded'),21
Failed,,,4756,4029,3675,0.263,0.619,7.491,str('ks-test'),str('bounded'),12
Failed,,,287,1571,943,0.813,0.202,3.292,str('t-test'),str('bounded'),47
Failed,,,887,4406,2317,0.894,0.112,1.929,str('ks-test'),str('bounded'),1
Failed,,,4076,2495,4893,0.462,0.693,8.549,str('t-test'),str('bounded'),42
Failed,,,3604,3449,510,0.597,0.818,5.619,str('ks-test'),str('bounded'),27
Failed,,,1361,912,2931,0.047,0.486,3.92,str('t-test'),str('bounded'),16
Failed,,,1493,3703,1671,0.782,0.555,8.281,str('t-test'),str('bounded'),27
Failed,,,3471,698,4251,0.356,0.141,2.207,str('ks-test'),str('bounded'),19
Failed,,,717,2239,3537,0.153,0.929,5.272,str('ks-test'),str('bounded'),43
Failed,,,145,3816,4760,0.077,0.754,8.903,str('t-test'),str('bounded'),11
Failed,,,4897,1826,2494,0.503,0.426,0.329,str('ks-test'),str('bounded'),45
Failed,,,2862,2857,3111,0.432,0.051,3.649,str('t-test'),str('bounded'),35
Failed,,,4585,4940,1628,0.443,0.854,6.43,str('ks-test'),str('bounded'),14
Failed,,,457,1930,4361,0.883,0.466,3.091,str('t-test'),str('bounded'),29
Failed,,,1030,4126,3006,0.84,0.346,1.642,str('ks-test'),str('bounded'),25
Failed,,,4520,3354,4617,0.933,0.937,1.412,str('t-test'),str('bounded'),32
Failed,,,522,1046,1881,0.485,0.367,8.111,str('ks-test'),str('bounded'),23
Failed,,,1123,2588,760,0.287,0.449,6.67,str('t-test'),str('bounded'),31
Failed,,,3842,515,3340,0.853,0.871,2.549,str('ks-test'),str('bounded'),16
Failed,,,3368,4168,1454,0.207,0.746,0.79,str('t-test'),str('bounded'),6
Failed,,,1596,1471,3877,0.654,0.075,9.988,str('ks-test'),str('bounded'),40
Failed,,,1674,2797,3652,0.976,0.789,7.837,str('t-test'),str('bounded'),49
Failed,,,3291,335,1073,0.411,0.406,1.373,str('ks-test'),str('bounded'),7
Failed,,,3764,4340,4189,0.531,0.032,4.617,str('t-test'),str('bounded'),23
Failed,,,1200,1251,1767,0.082,0.664,6.16,str('ks-test'),str('bounded'),33
Failed,,,600,4727,563,0.132,0.52,9.715,str('t-test'),str('bounded'),15
Failed,,,4444,2184,2829,0.697,0.16,0.751,str('ks-test'),str('bounded'),31
Failed,,,2729,3143,2193,0.361,0.285,2.744,str('t-test'),str('bounded'),41
Failed,,,1990,4683,4011,0.657,0.163,2.104,str('ks-test'),str('bounded'),20
Failed,,,2973,2219,1275,0.233,0.517,8.685,str('t-test'),str('bounded'),36
Failed,,,4707,3724,3161,0.834,0.892,5.444,str('ks-test'),str('bounded'),45
Failed,,,4974,2989,62,0.864,0.703,2.48,str('t-test'),str('bounded'),44
Failed,,,639,3572,3938,0.482,0.215,6.949,str('t-test'),str('bounded'),45
Failed,,,4325,800,1358,0.906,0.605,3.532,str('ks-test'),str('bounded'),10
Failed,,,3549,4527,3225,0.026,0.98,0.603,str('t-test'),str('bounded'),20
Failed,,,1416,2382,802,0.585,0.34,8.942,str('ks-test'),str('bounded'),36
Failed,,,1284,4587,4581,0.338,0.643,3.253,str('ks-test'),str('bounded'),22
Failed,,,3680,2285,2004,0.77,0.038,7.218,str('t-test'),str('bounded'),37
Failed,,,4154,3668,2619,0.171,0.412,9.289,str('ks-test'),str('bounded'),46
Failed,,,811,741,197,0.721,0.767,0.247,str('t-test'),str('bounded'),12
