Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,1400,845,2361,0.702,0.13,5.599,str('ks-test'),str('bounded'),16
Failed,,,1983,3917,524,0.614,0.07,8.019,str('t-test'),str('bounded'),42
Failed,,,2534,350,3282,0.256,0.805,4.995,str('ks-test'),str('bounded'),21
Failed,,,4125,2846,1600,0.978,0.616,1.066,str('t-test'),str('bounded'),13
Failed,,,1092,1423,4439,0.151,0.259,6.635,str('ks-test'),str('bounded'),26
Failed,,,761,4410,1462,0.36,0.721,5.685,str('t-test'),str('bounded'),41
Failed,,,4066,1858,3564,0.888,0.111,8.562,str('ks-test'),str('bounded'),37
Failed,,,2554,4361,1555,0.345,0.312,7.488,str('t-test'),str('bounded'),47
Failed,,,2001,120,4947,0.517,0.563,0.515,str('ks-test'),str('bounded'),16
Failed,,,1342,4485,3115,0.667,0.63,3.096,str('t-test'),str('bounded'),42
Failed,,,3133,1192,892,0.465,0.494,9.909,str('ks-test'),str('bounded'),21
Failed,,,4746,3685,4146,0.801,0.178,5.985,str('t-test'),str('bounded'),13
Failed,,,434,1989,2005,0.068,0.946,1.705,str('ks-test'),str('bounded'),26
Failed,,,581,3561,3686,0.583,0.339,9.459,str('ks-test'),str('bounded'),11
Failed,,,4872,2173,282,0.287,0.537,2.528,str('t-test'),str('bounded'),27
Failed,,,3358,4676,4835,0.947,0.853,1.414,str('ks-test'),str('bounded'),44
Failed,,,2293,1342,4536,0.057,0.073,2.966,str('t-test'),str('bounded'),1
Failed,,,1714,3263,2697,0.129,0.141,0.391,str('ks-test'),str('bounded'),26
Failed,,,3506,2469,1111,0.987,0.984,7.321,str('t-test'),str('bounded'),13
Failed,,,4413,4966,3775,0.278,0.686,8.749,str('ks-test'),str('bounded'),21
Failed,,,101,769,2264,0.606,0.438,4.273,str('t-test'),str('bounded'),42
Failed,,,140,4002,4052,0.421,0.032,0.78,str('t-test'),str('bounded'),41
Failed,,,62,1324,2858,0.233,0.594,2.031,str('ks-test'),str('bounded'),48
Failed,,,49,4499,2132,0.972,0.353,8.185,str('t-test'),str('bounded'),39
Failed,,,4507,1235,4375,0.145,0.522,3.872,str('ks-test'),str('bounded'),24
Failed,,,3519,3739,744,0.62,0.836,0.294,str('t-test'),str('bounded'),10
Failed,,,1546,1056,1355,0.182,0.022,5.888,str('t-test'),str('bounded'),20
Failed,,,2149,4175,770,0.002,0.204,8.306,str('ks-test'),str('bounded'),46
Failed,,,2680,252,2924,0.859,0.92,3.993,str('t-test'),str('bounded'),18
Failed,,,4291,2745,2117,0.406,0.719,0.105,str('ks-test'),str('bounded'),3
Failed,,,1238,1679,4346,0.734,0.406,6.885,str('t-test'),str('bounded'),35
Failed,,,908,4942,2333,0.755,0.614,5.33,str('ks-test'),str('bounded'),50
Failed,,,1675,1496,1067,0.814,0.359,4.666,str('ks-test'),str('bounded'),30
Failed,,,2332,3423,1654,0.994,0.417,2.089,str('t-test'),str('bounded'),6
Failed,,,2885,2312,4501,0.137,0.708,5.308,str('ks-test'),str('bounded'),32
Failed,,,3774,4806,618,0.598,0.901,8.886,str('t-test'),str('bounded'),49
Failed,,,742,926,3384,0.27,0.224,3.201,str('ks-test'),str('bounded'),15
Failed,,,1034,2626,91,0.249,0.765,4.13,str('t-test'),str('bounded'),2
Failed,,,3837,4308,3708,0.047,0.707,1.291,str('t-test'),str('bounded'),50
Failed,,,638,116,295,0.842,0.418,5.765,str('ks-test'),str('bounded'),13
Failed,,,971,3379,3262,0.676,0.569,6.71,str('t-test'),str('bounded'),3
Failed,,,4170,2298,394,0.442,0.307,0.99,str('ks-test'),str('bounded'),35
Failed,,,2655,4801,4645,0.792,0.116,4.914,str('t-test'),str('bounded'),45
Failed,,,1938,873,1858,0.09,0.759,8.1,str('ks-test'),str('bounded'),18
Failed,,,1289,4045,1195,0.221,0.949,5.519,str('t-test'),str('bounded'),44
Failed,,,3228,439,2813,0.891,0.176,2.494,str('ks-test'),str('bounded'),20
Failed,,,956,185,1750,0.436,0.328,2.879,str('ks-test'),str('bounded'),12
Failed,,,664,3135,4697,0.084,0.662,4.449,str('t-test'),str('bounded'),23
Failed,,,3852,2366,1302,0.785,0.463,7.635,str('ks-test'),str('bounded'),40
Failed,,,2962,4870,3658,0.449,0.147,6.56,str('t-test'),str('bounded'),32
Failed,,,2255,629,188,0.683,0.978,0.84,str('ks-test'),str('bounded'),7
Failed,,,1596,3821,2103,0.501,0.795,3.415,str('t-test'),str('bounded'),33
Failed,,,3545,527,4248,0.361,0.08,8.983,str('ks-test'),str('bounded'),6
Failed,,,4529,3021,637,0.904,0.281,5.056,str('t-test'),str('bounded'),15
Failed,,,4091,4893,1429,0.13,0.868,2.242,str('t-test'),str('bounded'),29
Failed,,,1050,702,4918,0.988,0.008,5.461,str('ks-test'),str('bounded'),10
Failed,,,717,2715,1606,0.529,0.98,7.016,str('t-test'),str('bounded'),25
Failed,,,3758,1633,4394,0.358,0.145,0.042,str('ks-test'),str('bounded'),39
Failed,,,2871,4137,491,0.875,0.466,3.968,str('t-test'),str('bounded'),30
Failed,,,2309,208,3355,0.236,0.659,8.4,str('ks-test'),str('bounded'),8
Failed,,,1659,4554,3945,0.075,0.6,5.825,str('t-test'),str('bounded'),34
Failed,,,3441,947,2406,0.808,0.275,1.545,str('ks-test'),str('bounded'),4
Failed,,,4429,3442,2555,0.458,0.085,2.621,str('t-test'),str('bounded'),14
Failed,,,127,2057,940,0.661,0.79,9.434,str('ks-test'),str('bounded'),50
Failed,,,88,2555,2745,0.35,0.696,5.589,str('ks-test'),str('bounded'),45
Failed,,,4390,1791,1218,0.522,0.428,2.404,str('t-test'),str('bounded'),19
Failed,,,3480,4297,3901,0.244,0.244,3.481,str('ks-test'),str('bounded'),2
Failed,,,1580,1993,2907,0.261,0.039,7.074,str('ks-test'),str('bounded'),29
Failed,,,2231,2613,4825,0.424,0.223,9.651,str('t-test'),str('bounded'),5
Failed,,,2949,1814,1332,0.689,0.902,2.719,str('ks-test'),str('bounded'),34
Failed,,,2832,1099,3234,0.067,0.06,1.056,str('t-test'),str('bounded'),28
Failed,,,3797,3596,1805,0.668,0.363,4.985,str('ks-test'),str('bounded'),43
Failed,,,756,1904,4663,0.466,0.512,8.01,str('t-test'),str('bounded'),21
Failed,,,1089,3914,1393,0.054,0.475,9.584,str('ks-test'),str('bounded'),9
Failed,,,4130,333,4796,0.819,0.65,2.806,str('t-test'),str('bounded'),30
Failed,,,2538,2839,242,0.416,0.958,1.38,str('ks-test'),str('bounded'),38
Failed,,,1976,1411,3726,0.712,0.167,5.695,str('t-test'),str('bounded'),25
Failed,,,1407,3351,4308,0.596,0.107,8.276,str('ks-test'),str('bounded'),49
Failed,,,3188,2245,2155,0.269,0.768,3.801,str('t-test'),str('bounded'),14
Failed,,,418,857,731,0.138,0.285,7.159,str('t-test'),str('bounded'),35
Failed,,,605,4849,4987,0.654,0.924,4.328,str('t-test'),str('bounded'),6
Failed,,,4886,648,1516,0.482,0.201,8.606,str('ks-test'),str('bounded'),33
Failed,,,3296,3154,3525,0.752,0.379,7.219,str('t-test'),str('bounded'),48
Failed,,,1368,1252,1878,0.408,0.387,6.77,str('ks-test'),str('bounded'),45
Failed,,,2015,3198,43,0.277,0.322,9.349,str('t-test'),str('bounded'),20
Failed,,,2577,2400,3457,0.605,0.553,3.663,str('ks-test'),str('bounded'),43
Failed,,,2703,1305,4186,0.929,0.319,9.799,str('ks-test'),str('bounded'),24
Failed,,,4239,3801,931,0.336,0.01,6.183,str('t-test'),str('bounded'),7
Failed,,,1177,547,3076,0.538,0.865,1.753,str('ks-test'),str('bounded'),31
Failed,,,882,3495,1027,0.95,0.153,0.804,str('t-test'),str('bounded'),41
Failed,,,3944,2101,2623,0.185,0.971,6.489,str('ks-test'),str('bounded'),22
Failed,,,3037,4607,2493,0.58,0.668,7.599,str('t-test'),str('bounded'),12
Failed,,,2496,991,4014,0.284,0.457,4.379,str('ks-test'),str('bounded'),27
Failed,,,1825,4083,3424,0.4,0.273,1.956,str('t-test'),str('bounded'),1
Failed,,,3627,164,578,0.727,0.603,5.024,str('ks-test'),str('bounded'),38
Failed,,,4594,2661,4463,0.009,0.787,8.907,str('t-test'),str('bounded'),46
Failed,,,312,1589,1693,0.866,0.088,3.383,str('ks-test'),str('bounded'),17
Failed,,,234,4342,227,0.554,0.525,4.634,str('t-test'),str('bounded'),21
Failed,,,4673,140,3619,0.32,0.35,7.658,str('ks-test'),str('bounded'),43
Failed,,,3705,2647,1263,0.913,0.042,6.273,str('t-test'),str('bounded'),26
Failed,,,1698,51,2293,0.883,0.881,9.201,str('t-test'),str('bounded'),36
Failed,,,2270,4398,456,0.8,0.816,6.625,str('ks-test'),str('bounded'),10
Failed,,,3116,1968,676,0.768,0.232,8.85,str('ks-test'),str('bounded'),1
Failed,,,4022,4465,4286,0.498,0.41,5.238,str('t-test'),str('bounded'),17
Failed,,,804,1210,2064,0.638,0.715,2.052,str('ks-test'),str('bounded'),47
Failed,,,1099,2908,3756,0.85,0.304,0.503,str('t-test'),str('bounded'),32
Failed,,,4316,1515,2239,0.024,0.571,7.432,str('ks-test'),str('bounded'),6
Failed,,,2782,4021,2724,0.742,0.756,8.55,str('t-test'),str('bounded'),15
Failed,,,2083,405,1127,0.384,0.119,4.074,str('ks-test'),str('bounded'),48
Failed,,,1416,4826,1789,0.299,0.185,1.654,str('t-test'),str('bounded'),22
Failed,,,3373,907,4556,0.565,0.94,5.968,str('ks-test'),str('bounded'),41
Failed,,,4965,3404,326,0.17,0.637,9.857,str('t-test'),str('bounded'),31
Failed,,,526,2332,3173,0.965,0.488,3.079,str('ks-test'),str('bounded'),8
Failed,,,341,3218,2351,0.45,0.846,5.91,str('ks-test'),str('bounded'),29
Failed,,,4798,2455,3956,0.684,0.029,1.48,str('t-test'),str('bounded'),9
Failed,,,3267,4960,1005,0.083,0.332,2.55,str('ks-test'),str('bounded'),25
Failed,,,1493,2346,130,0.113,0.746,0.405,str('ks-test'),str('bounded'),16
Failed,,,2162,3041,1965,0.196,0.556,2.823,str('t-test'),str('bounded'),40
Failed,,,2616,592,1589,0.228,0.397,0.132,str('t-test'),str('bounded'),50
Failed,,,4209,3088,3295,0.506,0.213,4.054,str('ks-test'),str('bounded'),33
Failed,,,1010,1397,517,0.366,0.912,8.333,str('t-test'),str('bounded'),5
Failed,,,677,4657,3507,0.154,0.076,9.258,str('ks-test'),str('bounded'),18
Failed,,,3876,1075,27,0.98,0.8,3.734,str('t-test'),str('bounded'),45
Failed,,,2910,3582,4858,0.254,0.622,2.307,str('ks-test'),str('bounded'),35
Failed,,,2192,2153,1454,0.612,0.254,5.376,str('t-test'),str('bounded'),3
Failed,,,1619,2765,789,0.697,0.444,7.95,str('ks-test'),str('bounded'),28
Failed,,,3558,1658,3018,0.431,0.681,4.73,str('t-test'),str('bounded'),11
Failed,,,4467,4155,1942,0.834,0.989,1.155,str('ks-test'),str('bounded'),20
Failed,,,10,270,4096,0.039,0.135,6.84,str('t-test'),str('bounded'),44
Failed,,,11,4145,3625,0.639,0.42,3.725,str('ks-test'),str('bounded'),34
Failed,,,4459,260,221,0.498,0.705,9.289,str('t-test'),str('bounded'),4
Failed,,,3572,2757,4739,0.766,0.904,5.364,str('ks-test'),str('bounded'),14
Failed,,,1747,1838,4736,0.212,0.834,0.704,str('ks-test'),str('bounded'),12
Failed,,,2417,3704,2818,0.097,0.893,3.13,str('t-test'),str('bounded'),37
Failed,,,2204,3590,670,0.215,0.037,4.761,str('ks-test'),str('bounded'),25
Failed,,,2891,2161,2824,0.917,0.838,7.941,str('t-test'),str('bounded'),39
Failed,,,3879,4668,2061,0.318,0.52,6.869,str('ks-test'),str('bounded'),30
Failed,,,671,1086,4290,0.551,0.355,1.144,str('t-test'),str('bounded'),8
Failed,,,1002,3096,2233,0.967,0.626,1.449,str('ks-test'),str('bounded'),20
Failed,,,4210,1405,3762,0.171,0.499,5.919,str('t-test'),str('bounded'),43
Failed,,,2599,3901,1123,0.564,0.174,9.496,str('ks-test'),str('bounded'),29
Failed,,,1912,603,2728,0.299,0.951,2.561,str('t-test'),str('bounded'),10
Failed,,,1309,4950,4563,0.386,0.761,0.141,str('ks-test'),str('bounded'),36
Failed,,,3904,2488,451,0.064,0.303,0.111,str('ks-test'),str('full'),4023
Failed,,,2174,2574,3152,0.547,0.887,5.444,str('t-test'),str('bounded'),2196
Failed,,,1211,462,1414,0.411,0.713,8.435,str('ks-test'),str('bounded'),1178
Failed,,,2919,4590,4963,0.957,0.098,3.687,str('t-test'),str('full'),2537
Failed,,,3677,684,3105,0.77,0.136,1.847,str('ks-test'),str('bounded'),199
Failed,,,1328,715,2534,0.784,0.543,9.525,str('t-test'),str('bounded'),39
Failed,,,1898,3890,4444,0.899,0.727,6.946,str('ks-test'),str('bounded'),14
Failed,,,1370,1450,3783,0.736,0.848,9.784,str('ks-test'),str('full'),4915
Failed,,,4659,3567,2343,0.127,0.466,4.528,str('t-test'),str('bounded'),1368
Failed,,,4958,134,4188,0.272,0.947,2.752,str('ks-test'),str('bounded'),426
Failed,,,1666,4892,1879,0.848,0.363,8.125,str('t-test'),str('full'),3289
Failed,,,156,2151,2679,0.236,0.038,5.755,str('ks-test'),str('full'),4463
Failed,,,3426,2866,1239,0.627,0.652,1.046,str('t-test'),str('bounded'),1757
Failed,,,2621,1784,1868,0.563,0.615,4.215,str('ks-test'),str('full'),4104
Failed,,,911,3280,4568,0.048,0.2,8.846,str('t-test'),str('bounded'),2178
Failed,,,2424,1007,17,0.91,0.401,7.456,str('ks-test'),str('bounded'),697
Failed,,,4151,4047,3567,0.457,0.784,2.16,str('t-test'),str('full'),3090
Failed,,,4280,1224,2109,0.688,0.08,9.084,str('t-test'),str('bounded'),3217
Failed,,,2257,3791,4332,0.173,0.726,3.794,str('ks-test'),str('full'),492
Failed,,,650,1689,1030,0.785,0.935,2.411,str('t-test'),str('full'),1663
Failed,,,2690,3336,2558,0.333,0.258,7.038,str('ks-test'),str('bounded'),4542
Failed,,,3145,1938,4415,0.396,0.483,7.696,str('t-test'),str('full'),1943
Failed,,,1604,1650,1260,0.096,0.221,2.336,str('t-test'),str('bounded'),50
Failed,,,1775,234,3697,0.112,0.502,0.636,str('t-test'),str('bounded'),2867
Failed,,,4733,4831,216,0.501,0.181,6.003,str('ks-test'),str('full'),926
Failed,,,4397,1389,3331,0.895,0.67,6.726,str('t-test'),str('full'),2434
Failed,,,1436,3667,563,0.474,0.024,1.475,str('ks-test'),str('bounded'),3770
Failed,,,532,936,4801,0.61,0.314,4.73,str('t-test'),str('bounded'),2758
Failed,,,3509,4131,1319,0.003,0.992,9.396,str('ks-test'),str('full'),952
Failed,,,3027,519,694,0.188,0.766,5.064,str('t-test'),str('bounded'),3658
Failed,,,985,4495,2914,0.672,0.415,0.321,str('ks-test'),str('full'),134
Failed,,,1892,2232,2426,0.286,0.249,3.306,str('t-test'),str('full'),1464
Failed,,,3912,2792,3955,0.831,0.57,8.635,str('ks-test'),str('bounded'),4833
Failed,,,4023,385,2771,0.518,0.449,9.65,str('t-test'),str('bounded'),608
Failed,,,1981,4670,1164,0.097,0.861,4.946,str('ks-test'),str('full'),3179
Failed,,,1091,2411,4114,0.99,0.536,1.337,str('t-test'),str('full'),4660
Failed,,,3111,2653,1970,0.381,0.154,6.705,str('ks-test'),str('bounded'),1622
Failed,,,3557,1528,82,0.32,0.115,8.536,str('t-test'),str('full'),4238
Failed,,,404,4343,794,0.35,0.551,6.517,str('t-test'),str('full'),3589
Failed,,,1489,761,1786,0.16,0.901,0.616,str('t-test'),str('bounded'),807
Failed,,,4466,4265,4633,0.706,0.284,5.242,str('ks-test'),str('full'),2908
Failed,,,4844,2073,1497,0.819,0.801,7.018,str('t-test'),str('full'),3889
Failed,,,1864,2945,4901,0.305,0.389,2.275,str('ks-test'),str('bounded'),2394
Failed,,,271,57,389,0.659,0.215,4.008,str('t-test'),str('bounded'),1068
Failed,,,3229,4971,3236,0.207,0.596,9.337,str('ks-test'),str('full'),2720
Failed,,,2737,1085,3855,0.02,0.636,6.178,str('t-test'),str('bounded'),16
Failed,,,715,3968,2248,0.596,0.051,0.926,str('ks-test'),str('full'),3698
Failed,,,2310,1861,3010,0.491,0.348,2.935,str('t-test'),str('full'),4717
Failed,,,4350,3202,867,0.881,0.966,7.6,str('ks-test'),str('bounded'),1502
Failed,,,4087,1609,4711,0.143,0.172,1.145,str('ks-test'),str('full'),2314
Failed,,,2377,3414,1397,0.721,0.522,5.816,str('t-test'),str('bounded'),3983
Failed,,,842,1146,3408,0.366,0.812,7.83,str('ks-test'),str('bounded'),2653
Failed,,,2569,3868,474,0.756,0.494,2.574,str('t-test'),str('full'),1140
Failed,,,3337,313,2360,0.944,0.266,1.906,str('ks-test'),str('bounded'),3470
Failed,,,165,3117,1646,0.973,0.834,2.992,str('ks-test'),str('bounded'),4354
Failed,,,1581,2017,772,0.534,0.749,8.983,str('ks-test'),str('full'),1252
Failed,,,4852,3040,2848,0.083,0.07,4.236,str('t-test'),str('bounded'),4953
Failed,,,4595,856,943,0.445,0.579,3.513,str('ks-test'),str('bounded'),3405
Failed,,,1322,4209,2618,0.929,0.228,8.144,str('t-test'),str('full'),388
Failed,,,335,1311,2170,0.036,0.437,5.501,str('ks-test'),str('full'),1875
Failed,,,3625,3745,4244,0.581,0.756,0.206,str('t-test'),str('bounded'),4422
Failed,,,2830,2311,3628,0.643,0.983,4.547,str('ks-test'),str('full'),2062
Failed,,,1100,2714,312,0.221,0.334,9.92,str('t-test'),str('bounded'),4142
Failed,,,2090,597,4511,0.865,0.002,6.303,str('ks-test'),str('bounded'),2972
Failed,,,3798,4418,1577,0.257,0.681,1.594,str('t-test'),str('full'),737
Failed,,,3752,742,4593,0.935,0.87,4.116,str('t-test'),str('full'),1585
Failed,,,2042,4245,1825,0.452,0.441,8.781,str('ks-test'),str('bounded'),4620
Failed,,,1138,1508,3524,0.588,0.145,7.359,str('t-test'),str('bounded'),3139
Failed,,,2865,3469,42,0.042,0.545,2.109,str('ks-test'),str('full'),571
Failed,,,3672,2353,1931,0.231,0.691,2.689,str('t-test'),str('bounded'),2945
Failed,,,596,3488,3485,0.803,0.7,3.246,str('ks-test'),str('bounded'),1981
Failed,,,1287,326,1203,0.265,0.293,5.701,str('t-test'),str('full'),2021
Failed,,,4557,4611,2732,0.874,0.893,0.957,str('ks-test'),str('bounded'),4276
Failed,,,4885,1803,827,0.729,0.38,1.797,str('t-test'),str('bounded'),2679
Failed,,,1612,3143,3049,0.153,0.809,6.423,str('ks-test'),str('full'),1030
Failed,,,4,1026,2288,0.765,0.605,9.718,str('t-test'),str('full'),2356
Failed,,,3294,3909,3815,0.374,0.206,4.428,str('ks-test'),str('bounded'),3848
Failed,,,2539,37,3197,0.436,0.059,0.018,str('t-test'),str('full'),1543
Failed,,,809,4951,428,0.951,0.627,5.387,str('ks-test'),str('bounded'),4755
Failed,,,2419,2053,4940,0.089,0.957,8.333,str('t-test'),str('bounded'),3736
Failed,,,4127,2925,1459,0.542,0.357,3.628,str('ks-test'),str('full'),57
Failed,,,4314,1958,2965,0.311,0.531,5.122,str('ks-test'),str('bounded'),1099
Failed,,,2272,2981,656,0.826,0.163,0.413,str('t-test'),str('full'),2615
Failed,,,762,254,3918,0.214,0.485,3.365,str('ks-test'),str('full'),3945
Failed,,,2782,4695,2476,0.666,0.821,8.738,str('t-test'),str('bounded'),2275
Failed,,,3267,1126,591,0.605,0.906,6.82,str('ks-test'),str('full'),4993
Failed,,,45,4753,4034,0.429,0.915,7.24,str('t-test'),str('full'),240
Failed,,,1819,1590,1279,0.889,0.079,4.831,str('ks-test'),str('bounded'),277
Failed,,,4796,3394,4829,0.5,0.74,9.462,str('t-test'),str('full'),3510
Failed,,,4509,578,1694,0.106,0.22,7.803,str('ks-test'),str('full'),4384
Failed,,,1529,4398,4395,0.527,0.587,3.055,str('t-test'),str('bounded'),1835
Failed,,,566,2292,195,0.391,0.765,0.724,str('ks-test'),str('bounded'),347
Failed,,,3524,2694,3745,0.998,0.429,6.058,str('t-test'),str('full'),3367
Failed,,,3071,1252,4362,0.811,0.343,9.149,str('ks-test'),str('bounded'),775
Failed,,,1048,3686,2052,0.327,0.974,3.893,str('t-test'),str('full'),3012
Failed,,,2014,798,2501,0.713,0.672,2.463,str('ks-test'),str('full'),4183
Failed,,,4054,4150,1061,0.168,0.011,7.133,str('t-test'),str('bounded'),2101
Failed,,,3950,1431,2225,0.481,0.88,6.118,str('ks-test'),str('bounded'),2575
Failed,,,1927,3548,3900,0.902,0.309,0.824,str('t-test'),str('full'),1218
Failed,,,939,664,912,0.009,0.105,2.877,str('ks-test'),str('full'),2237
Failed,,,2979,4324,2987,0.618,0.706,7.508,str('t-test'),str('bounded'),4061
Failed,,,3474,404,4846,0.681,0.557,6.918,str('ks-test'),str('full'),1330
Failed,,,380,2594,4153,0.651,0.124,8.018,str('ks-test'),str('full'),847
Failed,,,1484,2430,3269,0.841,0.459,3.913,str('ks-test'),str('bounded'),3548
Failed,,,4442,2516,335,0.295,0.855,9.287,str('t-test'),str('full'),161
Failed,,,4692,949,3449,0.182,0.37,8.447,str('ks-test'),str('full'),1797
Failed,,,1732,3988,134,0.696,0.94,3.191,str('t-test'),str('bounded'),4500
Failed,,,198,1725,4685,0.342,0.645,0.509,str('ks-test'),str('bounded'),3327
Failed,,,3175,3222,1750,0.794,0.045,5.179,str('t-test'),str('full'),466
Failed,,,2732,2131,1122,0.98,0.193,9.598,str('ks-test'),str('bounded'),3050
Failed,,,690,2846,2796,0.403,0.622,4.85,str('t-test'),str('full'),659
Failed,,,2227,114,1996,0.508,0.791,1.272,str('ks-test'),str('full'),2141
Failed,,,4247,4873,4071,0.118,0.394,6.606,str('t-test'),str('bounded'),4064
Failed,,,4199,175,255,0.856,0.719,4.643,str('t-test'),str('full'),4582
Failed,,,2469,4773,3659,0.278,0.087,9.972,str('ks-test'),str('bounded'),1701
Failed,,,876,1880,1608,0.633,0.265,6.403,str('t-test'),str('bounded'),531
Failed,,,2584,3059,4454,0.243,0.929,1.659,str('ks-test'),str('full'),3257
Failed,,,3381,1669,2598,0.057,0.841,3.568,str('t-test'),str('bounded'),885
Failed,,,307,3848,3290,0.028,0.275,1.526,str('t-test'),str('bounded'),1290
Failed,,,1704,1205,4292,0.467,0.174,5.564,str('t-test'),str('full'),4317
Failed,,,4994,3771,2148,0.918,0.509,0.313,str('ks-test'),str('bounded'),1903
Failed,,,4629,2213,3994,0.556,0.031,1.972,str('t-test'),str('bounded'),989
Failed,,,1337,2772,2388,0.072,0.663,7.341,str('ks-test'),str('full'),2798
Failed,,,447,499,2876,0.965,0.985,9.034,str('t-test'),str('full'),3810
Failed,,,3717,4476,732,0.42,0.321,4.33,str('ks-test'),str('bounded'),2472
Failed,,,2952,877,1359,0.356,0.408,1.249,str('t-test'),str('full'),4795
Failed,,,1242,4072,4762,0.778,0.773,5.874,str('ks-test'),str('bounded'),1424
Failed,,,2134,1331,523,0.134,0.577,7.922,str('t-test'),str('bounded'),94
Failed,,,3861,3609,3371,0.742,0.242,2.632,str('ks-test'),str('full'),3620
Failed,,,3841,71,1267,0.241,0.541,6.665,str('t-test'),str('full'),4327
Failed,,,2114,4985,4816,0.63,0.142,1.369,str('ks-test'),str('bounded'),1878
Failed,,,1221,2097,617,0.267,0.444,4.987,str('t-test'),str('bounded'),864
Failed,,,2931,2968,3318,0.845,0.873,9.618,str('ks-test'),str('full'),2846
Failed,,,3736,1837,3929,0.906,0.897,5.277,str('t-test'),str('bounded'),515
Failed,,,494,4532,1531,0.198,0.129,2.209,str('t-test'),str('bounded'),4874
Failed,,,1356,1071,2939,0.567,0.119,3.211,str('t-test'),str('full'),4608
Failed,,,4648,3954,628,0.052,0.687,8.584,str('ks-test'),str('bounded'),1689
Failed,,,4974,2386,2533,0.407,0.21,9.306,str('t-test'),str('bounded'),112
Failed,,,1684,2628,1092,0.952,0.609,4.05,str('ks-test'),str('full'),3597
Failed,,,89,369,4354,0.068,0.805,2.306,str('t-test'),str('full'),4766
Failed,,,3362,4654,2045,0.551,0.376,6.977,str('ks-test'),str('bounded'),1438
Failed,,,2604,777,163,0.739,0.353,7.645,str('t-test'),str('full'),3798
Failed,,,896,4280,3714,0.131,0.953,2.897,str('ks-test'),str('bounded'),2500
Failed,,,2489,1553,1702,0.767,0.631,0.882,str('t-test'),str('bounded'),1014
Failed,,,4219,3513,4402,0.345,0.063,6.216,str('ks-test'),str('full'),2779
Failed,,,4227,1297,1177,0.615,0.825,2.535,str('ks-test'),str('bounded'),3533
Failed,,,2207,3731,2705,0.006,0.489,7.863,str('t-test'),str('full'),182
Failed,,,670,833,1943,0.891,0.159,5.855,str('ks-test'),str('full'),1356
Failed,,,2712,4185,4166,0.471,0.527,1.112,str('t-test'),str('bounded'),4863
Failed,,,3194,621,3550,0.282,0.736,4.271,str('ks-test'),str('full'),2247
Failed,,,108,3317,991,0.572,0.476,8.233,str('ks-test'),str('full'),2829
Failed,,,1751,2325,4581,0.193,0.279,7.204,str('ks-test'),str('bounded'),2553
Failed,,,4712,2728,1812,0.676,0.91,1.953,str('t-test'),str('full'),1234
Failed,,,4423,1171,4948,0.781,0.425,0.177,str('ks-test'),str('full'),2128
Failed,,,1465,3893,1466,0.329,0.76,5.544,str('t-test'),str('bounded'),4091
Failed,,,475,1625,3165,0.691,0.591,8.174,str('ks-test'),str('bounded'),3074
Failed,,,3455,3429,397,0.177,0.224,3.47,str('t-test'),str('full'),640
Failed,,,2999,2002,2280,0.115,0.014,1.64,str('ks-test'),str('bounded'),3345
Failed,,,960,3025,3809,0.506,0.676,6.266,str('t-test'),str('full'),444
Failed,,,1947,288,860,0.393,0.971,9.875,str('ks-test'),str('full'),1768
Failed,,,3970,4728,3080,0.969,0.34,4.584,str('t-test'),str('bounded'),4514
Failed,,,4034,2176,4261,0.663,0.71,3.726,str('ks-test'),str('bounded'),300
Failed,,,1995,2891,2116,0.211,0.109,8.391,str('t-test'),str('full'),3493
Failed,,,1029,149,2605,0.816,0.305,5.406,str('ks-test'),str('full'),4979
Failed,,,3052,4908,998,0.3,0.876,0.155,str('t-test'),str('bounded'),1319
Failed,,,3544,992,1639,0.487,0.851,4.486,str('ks-test'),str('full'),3917
Failed,,,466,3178,2489,0.454,0.297,0.568,str('ks-test'),str('full'),3277
Failed,,,1549,1759,248,0.023,0.133,6.559,str('ks-test'),str('bounded'),1118
Failed,,,4529,3255,3651,0.6,0.561,1.816,str('t-test'),str('full'),2591
Failed,,,4776,448,536,0.986,0.041,1.094,str('ks-test'),str('full'),4207
Failed,,,1799,4576,3382,0.378,0.642,5.72,str('t-test'),str('bounded'),2090
Failed,,,286,2465,1331,0.522,0.944,8.077,str('ks-test'),str('bounded'),759
Failed,,,3247,2550,4735,0.101,0.373,2.786,str('t-test'),str('full'),3033
Failed,,,2801,1474,2863,0.164,0.398,2.128,str('ks-test'),str('bounded'),328
Failed,,,781,3591,721,0.71,0.795,7.496,str('t-test'),str('full'),3382
Failed,,,2291,698,4021,0.316,0.617,8.878,str('ks-test'),str('full'),4396
Failed,,,4333,4357,2414,0.8,0.189,4.174,str('t-test'),str('bounded'),1809
Failed,,,4108,910,3262,0.039,0.925,7.074,str('t-test'),str('full'),1994
Failed,,,2400,4106,327,0.585,0.26,2.366,str('ks-test'),str('bounded'),4289
Failed,,,790,1374,4877,0.441,0.091,3.757,str('t-test'),str('bounded'),2964
Failed,,,2520,3652,1563,0.924,0.723,9.129,str('ks-test'),str('full'),824
Failed,,,3315,2247,919,0.861,0.512,5.96,str('t-test'),str('bounded'),3161
