Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,4567,4491,3256,0.393,0.808,8.829,str('ks-test'),str('bounded'),12
Failed,,,1162,1793,46,0.64,0.351,3.549,str('t-test'),str('bounded'),31
Failed,,,1492,3697,3763,0.167,0.097,2.317,str('ks-test'),str('bounded'),41
Failed,,,3105,67,1960,0.928,0.556,5.141,str('t-test'),str('bounded'),22
Failed,,,3358,2531,1040,0.796,0.631,8.531,str('ks-test'),str('bounded'),47
Failed,,,2370,1244,2848,0.05,0.217,3.856,str('t-test'),str('bounded'),15
Failed,,,4312,2013,4840,0.261,0.878,7.343,str('t-test'),str('bounded'),38
Failed,,,3905,3357,1444,0.085,0.269,5.746,str('ks-test'),str('bounded'),49
Failed,,,417,430,4632,0.823,0.822,1.711,str('t-test'),str('bounded'),16
Failed,,,1923,4756,936,0.359,0.575,2.905,str('ks-test'),str('bounded'),1
Failed,,,3453,1511,2717,0.612,0.024,9.474,str('t-test'),str('bounded'),33
Failed,,,1709,2219,2471,0.491,0.737,0.768,str('t-test'),str('bounded'),26
Failed,,,633,2952,3681,0.955,0.989,4.463,str('ks-test'),str('bounded'),43
Failed,,,4746,805,480,0.203,0.419,7.927,str('t-test'),str('bounded'),23
Failed,,,4963,2979,4474,0.532,0.522,1.059,str('t-test'),str('bounded'),44
Failed,,,874,750,1288,0.31,0.076,6.398,str('ks-test'),str('bounded'),24
Failed,,,1790,3767,2560,0.775,0.321,7.592,str('t-test'),str('bounded'),9
Failed,,,2680,2481,782,0.005,0.768,4.787,str('ks-test'),str('bounded'),28
Failed,,,2160,1294,4110,0.875,0.492,6.08,str('ks-test'),str('bounded'),34
Failed,,,502,3217,325,0.411,0.237,9.775,str('t-test'),str('bounded'),50
Failed,,,3965,520,3523,0.681,0.665,2.615,str('ks-test'),str('bounded'),18
Failed,,,50,2039,3413,0.244,0.597,8.236,str('ks-test'),str('bounded'),36
Failed,,,2299,2792,2116,0.716,0.849,7.004,str('t-test'),str('bounded'),45
Failed,,,3262,953,3921,0.438,0.311,0.454,str('ks-test'),str('bounded'),13
Failed,,,2853,3480,3006,0.337,0.378,3.218,str('t-test'),str('bounded'),39
Failed,,,1265,236,1195,0.568,0.961,9.168,str('ks-test'),str('bounded'),20
Failed,,,1087,4582,4997,0.095,0.715,5.437,str('t-test'),str('bounded'),10
Failed,,,4477,1654,1781,0.872,0.133,2.031,str('ks-test'),str('bounded'),30
Failed,,,4450,3621,797,0.663,0.902,0.621,str('t-test'),str('bounded'),35
Failed,,,1375,4414,1539,0.905,0.19,8.382,str('t-test'),str('bounded'),14
Failed,,,2909,1872,4576,0.128,0.649,4.308,str('ks-test'),str('bounded'),45
Failed,,,3162,4321,3659,0.027,0.538,2.178,str('t-test'),str('bounded'),20
Failed,,,2252,1936,619,0.757,0.124,5.603,str('ks-test'),str('bounded'),39
Failed,,,87,2610,4324,0.284,0.368,9.334,str('t-test'),str('bounded'),29
Failed,,,4195,1166,2376,0.562,0.784,3.366,str('ks-test'),str('bounded'),11
Failed,,,4022,4832,3897,0.846,0.425,4.954,str('t-test'),str('bounded'),25
Failed,,,4296,1544,1251,0.911,0.627,4.848,str('t-test'),str('bounded'),36
Failed,,,3767,2575,4964,0.745,0.02,3.321,str('ks-test'),str('bounded'),50
Failed,,,362,1211,1775,0.476,0.571,9.225,str('t-test'),str('bounded'),18
Failed,,,3593,1980,1189,0.219,0.273,2.087,str('t-test'),str('bounded'),34
Failed,,,2557,4526,2144,0.071,0.416,4.243,str('ks-test'),str('bounded'),9
Failed,,,1569,1751,3932,0.838,0.986,8.292,str('t-test'),str('bounded'),28
Failed,,,771,3733,229,0.375,0.741,7.103,str('ks-test'),str('bounded'),44
Failed,,,4801,25,3424,0.596,0.169,0.51,str('t-test'),str('bounded'),24
Failed,,,4866,3447,1618,0.139,0.772,8.633,str('t-test'),str('bounded'),42
Failed,,,851,280,4809,0.89,0.325,3.913,str('ks-test'),str('bounded'),23
Failed,,,2774,1699,2817,0.664,0.518,7.398,str('ks-test'),str('bounded'),26
Failed,,,2066,2075,1986,0.295,0.242,3.605,str('ks-test'),str('bounded'),33
Failed,,,598,2749,3269,0.758,0.488,2.416,str('t-test'),str('bounded'),49
Failed,,,3989,989,72,0.022,0.914,5.197,str('ks-test'),str('bounded'),16
Failed,,,113,1259,499,0.582,0.846,0.83,str('ks-test'),str('bounded'),38
Failed,,,2239,3261,4288,0.111,0.601,4.556,str('t-test'),str('bounded'),47
Failed,,,3129,485,2490,0.856,0.06,7.987,str('ks-test'),str('bounded'),15
Failed,,,2913,3011,901,0.988,0.129,5.842,str('t-test'),str('bounded'),41
Failed,,,1398,704,2713,0.229,0.711,1.772,str('ks-test'),str('bounded'),21
Failed,,,951,3800,1408,0.7,0.965,2.999,str('t-test'),str('bounded'),12
Failed,,,4415,2435,4628,0.454,0.381,9.535,str('ks-test'),str('bounded'),32
Failed,,,4471,2839,3107,0.013,0.653,7.82,str('t-test'),str('bounded'),36
Failed,,,1278,3945,4864,0.3,0.441,0.684,str('t-test'),str('bounded'),16
Failed,,,2886,2341,1836,0.546,0.898,6.628,str('ks-test'),str('bounded'),47
Failed,,,3259,4790,246,0.678,0.788,9.388,str('t-test'),str('bounded'),22
Failed,,,3048,1422,172,0.825,0.453,0.576,str('ks-test'),str('bounded'),19
Failed,,,3304,3949,1752,0.957,0.36,3.409,str('t-test'),str('bounded'),43
Failed,,,2417,2267,4949,0.197,0.792,9.359,str('ks-test'),str('bounded'),25
Failed,,,246,2863,1244,0.732,0.545,5.549,str('t-test'),str('bounded'),10
Failed,,,4341,873,3034,0.485,0.115,2.143,str('ks-test'),str('bounded'),27
Failed,,,3850,4385,732,0.169,0.722,1.18,str('t-test'),str('bounded'),38
Failed,,,464,1844,2531,0.922,0.187,6.52,str('ks-test'),str('bounded'),21
Failed,,,1887,3611,1319,0.395,0.432,7.793,str('t-test'),str('bounded'),11
Failed,,,3482,137,4522,0.634,0.969,4.988,str('ks-test'),str('bounded'),29
Failed,,,1670,1137,354,0.263,0.256,6.193,str('ks-test'),str('bounded'),35
Failed,,,677,4311,4080,0.79,0.002,9.965,str('t-test'),str('bounded'),45
Failed,,,4689,1926,2268,0.052,0.59,2.805,str('ks-test'),str('bounded'),15
Failed,,,4940,4139,2688,0.714,0.469,5.867,str('ks-test'),str('bounded'),46
Failed,,,904,2148,887,0.444,0.932,1.832,str('t-test'),str('bounded'),16
Failed,,,2731,1043,1473,0.249,0.225,9.675,str('t-test'),str('bounded'),37
Failed,,,3729,3589,509,0.101,0.089,6.81,str('ks-test'),str('bounded'),13
Failed,,,2119,187,3730,0.87,0.501,0.881,str('t-test'),str('bounded'),31
Failed,,,534,4670,2424,0.343,0.754,4.654,str('ks-test'),str('bounded'),40
Failed,,,3945,1587,4238,0.566,0.344,8.117,str('t-test'),str('bounded'),22
Failed,,,4119,3084,2009,0.78,0.951,9.029,str('ks-test'),str('bounded'),8
Failed,,,9,699,3793,0.003,0.396,3.749,str('t-test'),str('bounded'),26
Failed,,,2331,3854,17,0.538,0.142,2.439,str('ks-test'),str('bounded'),42
Failed,,,3242,2410,3206,0.308,0.698,5.263,str('t-test'),str('bounded'),23
Failed,,,2831,4874,4791,0.409,0.614,8.721,str('ks-test'),str('bounded'),48
Failed,,,1295,1400,1596,0.687,0.047,4.047,str('t-test'),str('bounded'),17
Failed,,,1043,3149,2877,0.152,0.292,0.237,str('ks-test'),str('bounded'),2
Failed,,,4528,607,1089,0.881,0.86,7.455,str('t-test'),str('bounded'),32
Failed,,,4399,4746,1336,0.591,0.105,5.117,str('ks-test'),str('bounded'),27
Failed,,,2931,400,2631,0.118,0.359,8.883,str('t-test'),str('bounded'),42
Failed,,,3186,2941,4214,0.22,0.453,7.29,str('ks-test'),str('bounded'),17
Failed,,,2221,796,2251,0.997,0.885,0.09,str('t-test'),str('bounded'),48
Failed,,,129,4028,3473,0.462,0.639,3.9,str('ks-test'),str('bounded'),33
Failed,,,4045,3687,3342,0.899,0.566,9.529,str('ks-test'),str('bounded'),15
Failed,,,581,57,311,0.13,0.031,2.939,str('t-test'),str('bounded'),47
Failed,,,2082,4461,4006,0.657,0.276,1.666,str('ks-test'),str('bounded'),37
Failed,,,2758,4232,1105,0.286,0.998,7.951,str('ks-test'),str('bounded'),31
Failed,,,1866,2003,3056,0.556,0.412,4.506,str('t-test'),str('bounded'),12
Failed,,,794,2501,1847,0.029,0.158,0.734,str('ks-test'),str('bounded'),21
Failed,,,4884,1215,4893,0.751,0.745,6.645,str('t-test'),str('bounded'),41
Failed,,,4823,2801,156,0.483,0.314,4.842,str('t-test'),str('bounded'),19
Failed,,,709,963,3184,0.737,0.776,7.627,str('ks-test'),str('bounded'),39
Failed,,,1629,4215,1914,0.21,0.53,6.353,str('t-test'),str('bounded'),30
Failed,,,2536,2068,3849,0.948,0.069,1.034,str('ks-test'),str('bounded'),11
Failed,,,3533,4591,2899,0.831,0.245,2.64,str('t-test'),str('bounded'),36
Failed,,,339,3510,4735,0.605,0.91,6.046,str('t-test'),str('bounded'),13
Failed,,,3828,265,1691,0.366,0.499,1.333,str('ks-test'),str('bounded'),46
Failed,,,4236,3777,4545,0.043,0.857,0.43,str('t-test'),str('bounded'),35
Failed,,,204,2490,1490,0.803,0.302,6.96,str('ks-test'),str('bounded'),2
Failed,,,2449,3008,2789,0.268,0.048,8.269,str('t-test'),str('bounded'),18
Failed,,,3438,779,826,0.516,0.605,4.196,str('ks-test'),str('bounded'),50
Failed,,,3026,3227,2406,0.647,0.707,1.978,str('t-test'),str('bounded'),24
Failed,,,1412,529,4372,0.386,0.141,5.402,str('ks-test'),str('bounded'),44
Failed,,,1238,4953,570,0.921,0.386,9.212,str('t-test'),str('bounded'),29
Failed,,,4645,1323,3630,0.175,0.954,3.244,str('ks-test'),str('bounded'),9
Failed,,,4642,3240,166,0.051,0.831,1.024,str('ks-test'),str('bounded'),31
Failed,,,1235,547,3370,0.795,0.265,6.363,str('t-test'),str('bounded'),13
Failed,,,1408,4951,2158,0.262,0.011,7.637,str('ks-test'),str('bounded'),22
Failed,,,3022,1316,3956,0.522,0.579,4.831,str('t-test'),str('bounded'),40
Failed,,,3431,3784,3045,0.639,0.733,1.342,str('ks-test'),str('bounded'),16
Failed,,,2442,2492,1233,0.394,0.178,6.037,str('t-test'),str('bounded'),47
Failed,,,199,2990,4960,0.927,0.423,9.809,str('ks-test'),str('bounded'),36
Failed,,,4230,766,1741,0.168,0.979,2.648,str('t-test'),str('bounded'),6
Failed,,,3822,4607,4516,0.492,0.37,4.185,str('ks-test'),str('bounded'),18
Failed,,,333,1676,1325,0.729,0.783,8.28,str('t-test'),str('bounded'),48
Failed,,,1996,3502,2525,0.204,0.536,6.97,str('ks-test'),str('bounded'),32
Failed,,,2532,2804,2279,0.823,0.188,3.253,str('ks-test'),str('bounded'),26
Failed,,,1626,971,4069,0.086,0.651,9.203,str('t-test'),str('bounded'),8
Failed,,,705,4203,365,0.611,0.904,5.393,str('ks-test'),str('bounded'),24
Failed,,,4819,2052,3562,0.359,0.443,1.987,str('t-test'),str('bounded'),41
Failed,,,4890,4225,1482,0.874,0.623,8.872,str('t-test'),str('bounded'),25
Failed,,,801,2000,4671,0.155,0.037,3.593,str('ks-test'),str('bounded'),43
Failed,,,1872,2518,896,0.68,0.282,2.283,str('t-test'),str('bounded'),28
Failed,,,2764,1226,2680,0.411,0.87,5.107,str('ks-test'),str('bounded'),9
Failed,,,3602,3676,4224,0.311,0.941,8.565,str('t-test'),str('bounded'),34
Failed,,,585,4464,3717,0.006,0.152,0.081,str('t-test'),str('bounded'),19
Failed,,,4049,1771,522,0.774,0.689,7.299,str('ks-test'),str('bounded'),49
Failed,,,4149,2939,3215,0.567,0.08,5.711,str('t-test'),str('bounded'),35
Failed,,,2225,4041,3802,0.871,0.764,2.95,str('t-test'),str('bounded'),14
Failed,,,3190,2207,2000,0.096,0.334,9.518,str('ks-test'),str('bounded'),45
Failed,,,2937,4728,1076,0.245,0.479,6.654,str('t-test'),str('bounded'),20
Failed,,,1013,3335,1583,0.439,0.676,4.497,str('t-test'),str('bounded'),29
Failed,,,4404,402,4805,0.715,0.234,7.96,str('ks-test'),str('bounded'),11
Failed,,,1039,1393,682,0.028,0.421,3.096,str('ks-test'),str('bounded'),36
Failed,,,1291,3160,4377,0.561,0.167,1.822,str('t-test'),str('bounded'),45
Failed,,,2827,623,1347,0.285,0.735,5.878,str('ks-test'),str('bounded'),14
Failed,,,3236,3068,421,0.434,0.577,8.108,str('t-test'),str('bounded'),39
Failed,,,2325,688,3467,0.662,0.022,4.662,str('ks-test'),str('bounded'),20
Failed,,,3,3861,2257,0.129,0.267,0.89,str('t-test'),str('bounded'),10
Failed,,,4113,2413,4208,0.904,0.823,6.801,str('ks-test'),str('bounded'),30
Failed,,,3939,3582,2057,0.689,0.464,5.274,str('t-test'),str('bounded'),44
Failed,,,528,185,4017,0.468,0.876,2.429,str('ks-test'),str('bounded'),24
Failed,,,2112,4688,301,0.994,0.63,3.739,str('t-test'),str('bounded'),9
Failed,,,3722,1600,3353,0.226,0.219,9.039,str('ks-test'),str('bounded'),28
Failed,,,2727,4126,4899,0.125,0.095,7.446,str('t-test'),str('bounded'),3
Failed,,,1743,2131,1841,0.845,0.558,0.246,str('ks-test'),str('bounded'),34
Failed,,,901,2727,3062,0.32,0.81,4.056,str('t-test'),str('bounded'),50
Failed,,,4937,1050,1099,0.588,0.349,8.712,str('ks-test'),str('bounded'),18
Failed,,,4695,2598,3863,0.178,0.717,0.587,str('ks-test'),str('bounded'),49
Failed,,,683,1150,1900,0.914,0.131,7.116,str('t-test'),str('bounded'),16
Failed,,,1677,4304,3198,0.389,0.376,8.426,str('ks-test'),str('bounded'),1
Failed,,,2647,1924,143,0.641,0.963,4.352,str('t-test'),str('bounded'),33
Failed,,,1891,1850,4744,0.271,0.312,5.558,str('t-test'),str('bounded'),27
Failed,,,467,3598,942,0.797,0.058,9.368,str('ks-test'),str('bounded'),42
Failed,,,3854,119,2907,0.046,0.595,3.4,str('t-test'),str('bounded'),23
Failed,,,4345,3961,839,0.361,0.236,4.998,str('ks-test'),str('bounded'),12
Failed,,,250,2283,2775,0.606,0.667,7.783,str('t-test'),str('bounded'),32
Failed,,,2420,2860,1504,0.073,0.92,6.509,str('ks-test'),str('bounded'),40
Failed,,,3307,865,4532,0.832,0.49,1.191,str('t-test'),str('bounded'),21
Failed,,,3054,3412,3622,0.949,0.323,2.796,str('ks-test'),str('bounded'),47
Failed,,,1542,323,578,0.205,0.766,9.975,str('t-test'),str('bounded'),15
Failed,,,4600,1410,2415,0.478,0.078,1.489,str('t-test'),str('bounded'),38
Failed,,,4538,3877,4125,0.599,0.41,3.165,str('t-test'),str('bounded'),33
Failed,,,1153,2351,2341,0.368,0.992,9.069,str('ks-test'),str('bounded'),1
Failed,,,1521,3102,3538,0.841,0.747,5.379,str('t-test'),str('bounded'),17
Failed,,,3115,644,349,0.064,0.163,1.93,str('ks-test'),str('bounded'),48
Failed,,,3328,3167,1264,0.212,0.026,4.087,str('t-test'),str('bounded'),23
Failed,,,2360,552,4459,0.942,0.565,8.136,str('ks-test'),str('bounded'),42
Failed,,,311,4898,757,0.469,0.819,6.946,str('t-test'),str('bounded'),27
Failed,,,3875,2662,1180,0.907,0.887,1.326,str('t-test'),str('bounded'),21
Failed,,,407,1064,2981,0.185,0.459,5.986,str('ks-test'),str('bounded'),41
Failed,,,1952,4081,1766,0.65,0.207,9.712,str('t-test'),str('bounded'),31
Failed,,,3463,2164,4973,0.379,0.633,2.519,str('ks-test'),str('bounded'),12
Failed,,,2585,4612,3438,0.278,0.554,0.999,str('t-test'),str('bounded'),37
Failed,,,662,3526,3945,0.036,0.353,7.53,str('t-test'),str('bounded'),15
Failed,,,4755,208,2130,0.806,0.799,4.692,str('ks-test'),str('bounded'),47
Failed,,,4992,3671,2823,0.459,0.135,6.638,str('ks-test'),str('bounded'),13
Failed,,,884,114,1025,0.699,0.706,0.674,str('t-test'),str('bounded'),46
Failed,,,1760,4440,4815,0.234,0.96,4.4,str('ks-test'),str('bounded'),36
Failed,,,3704,4366,61,0.855,0.3,5.686,str('ks-test'),str('bounded'),30
Failed,,,2169,1907,3280,0.116,0.851,1.616,str('t-test'),str('bounded'),11
Failed,,,473,2640,1975,0.581,0.606,2.843,str('ks-test'),str('bounded'),19
Failed,,,3956,1114,3787,0.327,0.054,9.379,str('t-test'),str('bounded'),39
Failed,,,4095,4802,2496,0.019,0.663,8.477,str('ks-test'),str('bounded'),28
Failed,,,60,1484,4282,0.765,0.247,3.757,str('t-test'),str('bounded'),9
Failed,,,2270,3388,505,0.292,0.493,0.067,str('ks-test'),str('bounded'),24
Failed,,,3253,378,3696,0.554,0.907,7.242,str('t-test'),str('bounded'),44
Failed,,,2883,2847,4617,0.671,0.779,8.774,str('ks-test'),str('bounded'),18
Failed,,,1275,931,1419,0.424,0.32,3.449,str('t-test'),str('bounded'),50
Failed,,,1057,3929,2702,0.897,0.067,2.259,str('ks-test'),str('bounded'),35
Failed,,,4467,2329,912,0.136,0.524,5.041,str('t-test'),str('bounded'),2
Failed,,,4421,3024,1823,0.329,0.254,7.388,str('ks-test'),str('bounded'),10
Failed,,,957,722,4877,0.576,0.836,0.234,str('t-test'),str('bounded'),27
Failed,,,1404,3798,1158,0.103,0.591,3.924,str('ks-test'),str('bounded'),43
Failed,,,2920,2428,3120,0.864,0.008,8.623,str('t-test'),str('bounded'),25
Failed,,,3133,4974,4040,0.981,0.182,5.206,str('ks-test'),str('bounded'),50
Failed,,,2243,1261,2074,0.235,0.721,2.407,str('t-test'),str('bounded'),19
Failed,,,4205,472,237,0.446,0.434,8.939,str('t-test'),str('bounded'),33
Failed,,,3993,4160,3477,0.146,0.794,7.977,str('ks-test'),str('bounded'),45
Failed,,,602,2087,449,0.884,0.366,4.567,str('t-test'),str('bounded'),14
Failed,,,3658,986,2207,0.673,0.539,6.784,str('t-test'),str('bounded'),35
Failed,,,2780,3450,657,0.541,0.648,9.544,str('ks-test'),str('bounded'),11
Failed,,,1816,288,2606,0.302,0.2,2.99,str('t-test'),str('bounded'),29
Failed,,,857,4536,1398,0.766,0.447,1.763,str('ks-test'),str('bounded'),38
Failed,,,4873,1683,4442,0.014,0.892,5.851,str('t-test'),str('bounded'),20
Failed,,,4797,4519,605,0.721,0.042,2.664,str('t-test'),str('bounded'),40
Failed,,,767,1748,3635,0.499,0.612,9.879,str('ks-test'),str('bounded'),22
Failed,,,1565,3750,2362,0.963,0.866,6.153,str('t-test'),str('bounded'),13
Failed,,,2554,36,4299,0.194,0.294,1.472,str('ks-test'),str('bounded'),31
Failed,,,1974,1194,812,0.815,0.945,7.677,str('ks-test'),str('bounded'),37
Failed,,,355,4290,4600,0.35,0.7,6.45,str('t-test'),str('bounded'),46
Failed,,,3760,1987,1554,0.62,0.147,1.164,str('ks-test'),str('bounded'),16
Failed,,,177,455,1668,0.058,0.091,5.546,str('ks-test'),str('bounded'),32
Failed,,,2465,4723,2963,0.531,0.337,9.236,str('t-test'),str('bounded'),48
Failed,,,3370,1562,1003,0.253,0.752,3.31,str('ks-test'),str('bounded'),17
Failed,,,3000,4005,1919,0.401,0.934,0.519,str('t-test'),str('bounded'),42
Failed,,,1470,2249,3883,0.632,0.476,7.094,str('ks-test'),str('bounded'),23
Failed,,,2036,1439,316,0.713,0.603,9.325,str('t-test'),str('bounded'),12
Failed,,,608,3422,4119,0.25,0.855,5.594,str('ks-test'),str('bounded'),21
Failed,,,4018,334,2308,0.97,0.305,2.187,str('t-test'),str('bounded'),41
Failed,,,4191,4334,3907,0.686,0.912,1.215,str('ks-test'),str('bounded'),27
Failed,,,83,1953,2129,0.41,0.497,6.554,str('t-test'),str('bounded'),7
Failed,,,2249,2608,3400,0.88,0.243,7.749,str('ks-test'),str('bounded'),23
Failed,,,3159,1160,214,0.153,0.659,4.943,str('t-test'),str('bounded'),42
Failed,,,2904,3627,1790,0.004,0.528,1.541,str('ks-test'),str('bounded'),17
Failed,,,1369,149,4988,0.779,0.071,6.237,str('t-test'),str('bounded'),48
Failed,,,961,4397,1203,0.309,0.315,9.932,str('ks-test'),str('bounded'),33
Failed,,,4444,1860,2997,0.537,0.775,2.771,str('t-test'),str('bounded'),1
Failed,,,4481,3492,4582,0.996,0.004,4.797,str('ks-test'),str('bounded'),8
Failed,,,1090,252,1533,0.22,0.588,7.582,str('t-test'),str('bounded'),26
Failed,,,1269,4579,2745,0.691,0.84,6.388,str('ks-test'),str('bounded'),42
Failed,,,2857,1646,791,0.463,0.258,1.069,str('t-test'),str('bounded'),23
Failed,,,3269,4193,2365,0.314,0.43,2.606,str('ks-test'),str('bounded'),48
Failed,,,2305,2043,4335,0.59,0.971,9.784,str('t-test'),str('bounded'),17
Failed,,,56,2775,608,0.12,0.724,6.089,str('ks-test'),str('bounded'),2
Failed,,,4072,941,3670,0.847,0.185,1.376,str('t-test'),str('bounded'),32
Failed,,,3972,4942,113,0.555,0.543,0.464,str('ks-test'),str('bounded'),46
Failed,,,508,1306,3150,0.287,0.117,6.994,str('t-test'),str('bounded'),16
Failed,,,3681,518,3891,0.03,0.79,4.152,str('t-test'),str('bounded'),37
Failed,,,2684,2981,2937,0.131,0.896,2.022,str('ks-test'),str('bounded'),12
Failed,,,1793,756,990,0.898,0.451,5.446,str('t-test'),str('bounded'),31
Failed,,,878,3754,4695,0.436,0.197,9.177,str('ks-test'),str('bounded'),40
Failed,,,4967,2463,1654,0.656,0.644,3.21,str('t-test'),str('bounded'),22
Failed,,,4739,4050,3305,0.079,0.29,5.151,str('t-test'),str('bounded'),38
Failed,,,626,2217,270,0.83,0.862,2.307,str('ks-test'),str('bounded'),21
Failed,,,1703,2969,4046,0.366,0.616,3.539,str('t-test'),str('bounded'),11
Failed,,,2608,818,2107,0.604,0.046,8.839,str('ks-test'),str('bounded'),29
Failed,,,1919,412,3092,0.484,0.696,0.134,str('ks-test'),str('bounded'),35
Failed,,,413,4758,1812,0.947,0.949,3.865,str('t-test'),str('bounded'),44
Failed,,,3901,1518,4849,0.211,0.398,8.521,str('ks-test'),str('bounded'),14
Failed,,,279,1236,4426,0.646,0.341,2.895,str('ks-test'),str('bounded'),34
Failed,,,934,1532,1737,0.548,0.286,6.098,str('ks-test'),str('bounded'),41
Failed,,,1736,3299,3010,0.021,0.033,9.903,str('t-test'),str('bounded'),26
Failed,,,2701,446,1229,0.759,0.619,2.709,str('ks-test'),str('bounded'),8
Failed,,,3738,2894,2178,0.891,0.693,1.121,str('t-test'),str('bounded'),32
Failed,,,2148,821,3975,0.138,0.156,6.425,str('ks-test'),str('bounded'),1
Failed,,,525,3995,187,0.665,0.402,7.73,str('t-test'),str('bounded'),17
Failed,,,3916,2240,3389,0.426,0.937,4.891,str('ks-test'),str('bounded'),48
Failed,,,4128,3720,378,0.228,0.33,3.355,str('t-test'),str('bounded'),37
Failed,,,38,7,3588,0.989,0.76,9.259,str('ks-test'),str('bounded'),7
Failed,,,2322,4509,2293,0.454,0.516,5.492,str('t-test'),str('bounded'),16
Failed,,,3213,1738,4095,0.701,0.084,2.043,str('ks-test'),str('bounded'),46
Failed,,,2841,4260,2516,0.583,0.23,4.288,str('t-test'),str('bounded'),22
Failed,,,1324,1958,707,0.322,0.672,8.337,str('ks-test'),str('bounded'),40
Failed,,,1033,2554,4508,0.857,0.926,7.068,str('t-test'),str('bounded'),30
Failed,,,4498,1184,1294,0.11,0.483,0.475,str('ks-test'),str('bounded'),13
Failed,,,977,2175,2914,0.679,0.171,5.346,str('ks-test'),str('bounded'),38
Failed,,,1351,2692,1716,0.144,0.417,9.113,str('t-test'),str('bounded'),47
Failed,,,2960,1092,4750,0.89,0.984,3.188,str('ks-test'),str('bounded'),15
Failed,,,3176,3536,3170,0.772,0.827,0.328,str('t-test'),str('bounded'),41
Failed,,,2192,218,132,0.012,0.271,6.903,str('ks-test'),str('bounded'),22
Failed,,,139,4642,3835,0.547,0.018,8.172,str('t-test'),str('bounded'),11
Failed,,,4175,1631,1889,0.3,0.573,4.14,str('ks-test'),str('bounded'),31
Failed,,,4036,3112,4348,0.109,0.215,2.543,str('t-test'),str('bounded'),43
Failed,,,552,654,2392,0.862,0.625,9.757,str('ks-test'),str('bounded'),23
Failed,,,3628,2380,555,0.574,0.467,1.272,str('ks-test'),str('bounded'),26
Failed,,,2748,4907,1505,0.706,0.346,4.744,str('t-test'),str('bounded'),1
Failed,,,1837,1350,4570,0.452,0.806,7.565,str('ks-test'),str('bounded'),33
Failed,,,804,3196,841,0.979,0.562,6.26,str('t-test'),str('bounded'),49
Failed,,,4914,582,2813,0.241,0.099,0.974,str('ks-test'),str('bounded'),16
Failed,,,4833,3378,2236,0.525,0.967,7.855,str('ks-test'),str('bounded'),50
Failed,,,738,368,4190,0.255,0.379,4.445,str('t-test'),str('bounded'),18
Failed,,,2506,1454,3449,0.06,0.712,6.584,str('t-test'),str('bounded'),34
Failed,,,3543,3919,4413,0.161,0.599,9.431,str('ks-test'),str('bounded'),9
Failed,,,2031,2320,1350,0.931,0.062,2.878,str('t-test'),str('bounded'),28
Failed,,,329,2818,2655,0.403,0.309,1.573,str('ks-test'),str('bounded'),44
Failed,,,3799,901,685,0.626,0.844,5.661,str('t-test'),str('bounded'),24
Failed,,,4246,4430,3071,0.965,0.486,7.188,str('ks-test'),str('bounded'),10
Failed,,,234,1815,1129,0.188,0.916,0.034,str('t-test'),str('bounded'),30
Failed,,,2439,3642,4907,0.723,0.671,3.801,str('ks-test'),str('bounded'),39
Failed,,,3408,85,1871,0.493,0.24,8.5,str('t-test'),str('bounded'),20
Failed,,,3036,2630,287,0.344,0.074,5.015,str('ks-test'),str('bounded'),45
Failed,,,1603,1462,1520,0.333,0.455,9.452,str('t-test'),str('bounded'),21
Failed,,,726,3366,2798,0.86,0.208,5.641,str('ks-test'),str('bounded'),11
Failed,,,4835,361,855,0.107,0.64,1.591,str('t-test'),str('bounded'),29
Failed,,,4911,3189,4185,0.628,0.302,9.739,str('t-test'),str('bounded'),12
Failed,,,816,569,2242,0.405,0.859,2.563,str('ks-test'),str('bounded'),31
Failed,,,1854,4915,3444,0.932,0.604,1.251,str('t-test'),str('bounded'),40
Failed,,,2740,1362,405,0.163,0.05,5.971,str('ks-test'),str('bounded'),22
Failed,,,3621,3894,1365,0.062,0.139,7.546,str('t-test'),str('bounded'),46
Failed,,,2109,2373,4398,0.784,0.708,4.765,str('ks-test'),str('bounded'),16
Failed,,,4034,661,2641,0.527,0.386,6.278,str('ks-test'),str('bounded'),37
Failed,,,4167,4630,1115,0.819,0.775,5.328,str('t-test'),str('bounded'),48
Failed,,,156,1624,3086,0.089,0.314,1.897,str('ks-test'),str('bounded'),17
Failed,,,2204,3548,1856,0.625,0.067,3.167,str('t-test'),str('bounded'),2
Failed,,,3174,226,4922,0.346,0.53,9.132,str('ks-test'),str('bounded'),32
Failed,,,2958,2685,3332,0.495,0.657,6.885,str('t-test'),str('bounded'),8
Failed,,,1363,1080,282,0.725,0.246,0.349,str('ks-test'),str('bounded'),26
Failed,,,994,4098,3997,0.191,0.499,4.12,str('t-test'),str('bounded'),42
Failed,,,4381,2187,2039,0.968,0.911,8.19,str('ks-test'),str('bounded'),23
Failed,,,4506,2542,538,0.505,0.187,9.278,str('t-test'),str('bounded'),17
Failed,,,1016,1177,3740,0.275,0.724,3.334,str('ks-test'),str('bounded'),48
Failed,,,1312,4272,2453,0.81,0.968,2.064,str('t-test'),str('bounded'),33
Failed,,,2843,1966,4247,0.033,0.433,5.473,str('ks-test'),str('bounded'),1
