Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,5000,5000,1,0.862,0.999,10.0,str('ks-test'),str('full'),2471
Failed,,,1253,4693,4426,0.501,0.001,3.847,str('ks-test'),str('bounded'),2548
Failed,,,2950,3473,4503,0.227,0.999,10.0,str('ks-test'),str('bounded'),668
Failed,,,5000,1,1,0.999,0.999,10.0,str('t-test'),str('bounded'),1279
Failed,,,1,4216,5000,0.378,0.375,10.0,str('t-test'),str('bounded'),651
Failed,,,153,3683,3028,0.754,0.999,10.0,str('ks-test'),str('bounded'),389
Failed,,,4371,1,1,0.999,0.999,0.001,str('ks-test'),str('bounded'),967
Failed,,,4540,1,1,0.497,0.001,10.0,str('ks-test'),str('bounded'),1181
Failed,,,2939,3908,4168,0.443,0.001,10.0,str('ks-test'),str('bounded'),2672
Failed,,,1852,4032,3001,0.438,0.001,10.0,str('ks-test'),str('bounded'),1854
Failed,,,4789,1,1,0.938,0.999,10.0,str('ks-test'),str('bounded'),1200
Failed,,,4440,4998,1652,0.468,0.001,10.0,str('ks-test'),str('bounded'),2280
Failed,,,3668,3416,3053,0.49,0.001,10.0,str('ks-test'),str('bounded'),1300
Failed,,,2501,4062,5000,0.418,0.001,10.0,str('ks-test'),str('bounded'),1
Failed,,,1675,5000,1,0.399,0.001,10.0,str('ks-test'),str('bounded'),3064
Failed,,,1013,3253,1680,0.471,0.001,10.0,str('ks-test'),str('bounded'),3745
Failed,,,5000,2596,1,0.494,0.001,10.0,str('ks-test'),str('bounded'),1
Failed,,,430,2896,4789,0.915,0.999,0.001,str('ks-test'),str('bounded'),2756
Failed,,,1285,4292,4387,0.372,0.001,5.982,str('ks-test'),str('bounded'),1864
Failed,,,68,4102,1657,0.371,0.001,10.0,str('ks-test'),str('bounded'),1710
Failed,,,5000,2228,1,0.458,0.001,10.0,str('ks-test'),str('bounded'),4214
Failed,,,1999,4489,1,0.478,0.366,10.0,str('ks-test'),str('bounded'),583
Failed,,,3162,4560,2614,0.234,0.999,0.001,str('ks-test'),str('bounded'),4559
Failed,,,3961,2341,3814,0.428,0.001,10.0,str('ks-test'),str('bounded'),3724
Failed,,,1501,3294,1077,0.752,0.999,0.001,str('ks-test'),str('bounded'),2985
Failed,,,3990,4711,1979,0.352,0.001,0.001,str('ks-test'),str('bounded'),2072
Failed,,,1405,5000,3963,0.419,0.001,10.0,str('ks-test'),str('bounded'),1436
Failed,,,369,4778,2138,0.869,0.999,10.0,str('ks-test'),str('full'),1639
Failed,,,2916,2861,3970,0.58,0.001,10.0,str('ks-test'),str('bounded'),2833
Failed,,,2766,4187,3870,0.6,0.999,10.0,str('ks-test'),str('bounded'),1270
Failed,,,4914,4027,685,0.491,0.001,10.0,str('ks-test'),str('bounded'),3949
Failed,,,937,4869,803,0.899,0.999,10.0,str('t-test'),str('full'),3446
Failed,,,244,4367,1484,0.412,0.001,2.778,str('ks-test'),str('bounded'),4075
Failed,,,5000,4038,3671,0.691,0.999,0.001,str('ks-test'),str('bounded'),2391
Failed,,,6,3902,2659,0.849,0.999,0.001,str('t-test'),str('bounded'),676
Failed,,,3261,3720,685,0.332,0.001,3.794,str('ks-test'),str('bounded'),1595
Failed,,,5000,3809,4997,0.999,0.999,10.0,str('t-test'),str('bounded'),1
Failed,,,2060,3079,2428,0.839,0.001,0.001,str('t-test'),str('bounded'),2199
Failed,,,1031,3877,1,0.999,0.999,10.0,str('t-test'),str('full'),1313
Failed,,,1678,3802,5000,0.814,0.001,0.001,str('ks-test'),str('bounded'),624
Failed,,,5000,4092,5000,0.864,0.001,10.0,str('t-test'),str('bounded'),1
Failed,,,77,3234,1475,0.39,0.001,2.924,str('ks-test'),str('bounded'),512
Failed,,,10,3167,3512,0.458,0.001,10.0,str('ks-test'),str('bounded'),3800
Failed,,,4923,3530,1,0.506,0.001,10.0,str('ks-test'),str('bounded'),1289
Failed,,,1,3653,5000,0.479,0.001,10.0,str('ks-test'),str('bounded'),803
Failed,,,4371,1,1,0.972,0.999,0.001,str('ks-test'),str('full'),967
Failed,,,5000,4163,5000,0.453,0.001,10.0,str('ks-test'),str('bounded'),6
Failed,,,2590,2860,593,0.441,0.001,10.0,str('ks-test'),str('bounded'),383
Failed,,,1868,2524,804,0.083,0.105,6.728,str('ks-test'),str('bounded'),4164
Failed,,,398,1043,2682,0.753,0.497,9.715,str('t-test'),str('bounded'),2532
Failed,,,4630,3762,2498,0.483,0.703,4.445,str('ks-test'),str('full'),1018
Failed,,,1200,4596,4549,0.907,0.263,5.958,str('ks-test'),str('full'),389
Failed,,,2318,1856,1417,0.237,0.153,7.971,str('t-test'),str('full'),1393
Failed,,,2812,3339,3714,0.528,0.928,2.715,str('ks-test'),str('bounded'),4743
Failed,,,2149,4166,3426,0.303,0.791,8.83,str('ks-test'),str('full'),260
Failed,,,747,1897,298,0.599,0.684,7.13,str('t-test'),str('full'),1756
Failed,,,4364,2909,4877,0.134,0.391,2.498,str('ks-test'),str('bounded'),4617
Failed,,,4812,1462,2970,0.042,0.346,3.742,str('t-test'),str('full'),2463
Failed,,,4587,3973,2726,0.63,0.999,10.0,str('ks-test'),str('bounded'),3626
Failed,,,4995,3551,1,0.432,0.001,0.001,str('ks-test'),str('bounded'),1296
Failed,,,4537,170,1,0.868,0.999,0.001,str('ks-test'),str('bounded'),976
Failed,,,677,2410,575,0.458,0.001,0.001,str('ks-test'),str('bounded'),3720
Failed,,,2402,3521,2357,0.884,0.999,10.0,str('t-test'),str('full'),2941
Failed,,,3633,4921,4235,0.299,0.001,10.0,str('ks-test'),str('bounded'),4524
Failed,,,4180,6,1,0.999,0.999,0.001,str('t-test'),str('full'),1
Failed,,,3770,3108,1155,0.743,0.001,10.0,str('ks-test'),str('bounded'),2948
Failed,,,2978,3375,4943,0.884,0.001,10.0,str('t-test'),str('bounded'),563
Failed,,,1,4371,1,0.889,0.999,10.0,str('ks-test'),str('full'),4983
Failed,,,289,2563,359,0.759,0.001,7.508,str('t-test'),str('bounded'),2225
Failed,,,3973,5000,5000,0.825,0.001,10.0,str('ks-test'),str('bounded'),1
Failed,,,19,3138,4841,0.809,0.999,0.001,str('t-test'),str('bounded'),655
Failed,,,5000,2228,1,0.94,0.999,10.0,str('ks-test'),str('full'),4214
Failed,,,3861,2226,2897,0.769,0.682,0.001,str('ks-test'),str('bounded'),558
Failed,,,5000,186,1,0.999,0.001,0.001,str('ks-test'),str('full'),1
Failed,,,1003,3404,1205,0.357,0.482,4.849,str('t-test'),str('bounded'),3812
Failed,,,2354,510,3082,0.56,0.122,1.586,str('ks-test'),str('bounded'),2960
Failed,,,2536,4686,2097,0.205,0.835,6.325,str('t-test'),str('full'),666
Failed,,,1777,1189,1918,0.294,0.635,6.226,str('t-test'),str('bounded'),879
Failed,,,3196,3929,2904,0.937,0.413,0.867,str('ks-test'),str('full'),2998
Failed,,,3258,2281,4370,0.686,0.818,1.458,str('t-test'),str('full'),1889
Failed,,,2930,3865,2141,0.832,0.001,10.0,str('t-test'),str('bounded'),4857
Failed,,,1,3821,5000,0.845,0.001,10.0,str('t-test'),str('bounded'),623
Failed,,,2145,4347,362,0.047,0.999,0.001,str('ks-test'),str('bounded'),4297
Failed,,,4162,1,1,0.878,0.999,0.001,str('t-test'),str('bounded'),1
Failed,,,3818,1,1,0.999,0.999,0.001,str('t-test'),str('bounded'),1
Failed,,,1781,4380,4055,0.675,0.904,0.001,str('ks-test'),str('bounded'),4536
Failed,,,3494,4999,4250,0.273,0.001,10.0,str('t-test'),str('bounded'),4525
Failed,,,3110,4757,1,0.554,0.999,7.913,str('ks-test'),str('bounded'),5000
Failed,,,1,3067,4503,0.923,0.999,10.0,str('t-test'),str('full'),2315
Failed,,,4856,4164,4862,0.908,0.999,10.0,str('t-test'),str('full'),4470
Failed,,,4936,4307,4916,0.885,0.999,0.001,str('t-test'),str('full'),4472
Failed,,,943,3402,5000,0.999,0.999,0.001,str('t-test'),str('bounded'),2353
Failed,,,57,3873,3010,0.901,0.999,0.001,str('t-test'),str('bounded'),393
Failed,,,1602,4111,1203,0.794,0.001,1.838,str('ks-test'),str('bounded'),692
Failed,,,4037,2566,5000,0.888,0.999,10.0,str('t-test'),str('bounded'),1
Failed,,,1188,4275,4459,0.98,0.999,0.001,str('t-test'),str('bounded'),1899
Failed,,,2367,2593,34,0.912,0.999,10.0,str('t-test'),str('full'),2048
Failed,,,5000,2876,5000,0.999,0.999,0.001,str('t-test'),str('bounded'),1998
Failed,,,3784,1,1,0.952,0.999,0.001,str('t-test'),str('full'),1
Failed,,,921,4120,1,0.867,0.999,10.0,str('ks-test'),str('full'),1328
Failed,,,1,3804,1251,0.914,0.999,0.001,str('t-test'),str('full'),4231
Failed,,,2871,5000,5000,0.38,0.999,10.0,str('ks-test'),str('bounded'),1
Failed,,,2233,4143,535,0.32,0.001,0.001,str('ks-test'),str('bounded'),601
Failed,,,3210,5000,5000,0.736,0.999,0.001,str('ks-test'),str('bounded'),1
Failed,,,1,4006,5000,0.392,0.258,10.0,str('ks-test'),str('bounded'),645
Failed,,,1224,3419,881,0.488,0.001,10.0,str('ks-test'),str('bounded'),714
Failed,,,943,3402,5000,0.753,0.999,0.001,str('ks-test'),str('bounded'),2353
Failed,,,5000,4602,5000,0.746,0.999,0.001,str('ks-test'),str('bounded'),1
Failed,,,2136,2794,4389,0.672,0.001,10.0,str('ks-test'),str('bounded'),4706
Failed,,,4947,3200,298,0.808,0.999,10.0,str('t-test'),str('bounded'),618
Failed,,,636,3547,1295,0.862,0.001,10.0,str('t-test'),str('bounded'),653
Failed,,,370,2859,2392,0.891,0.063,10.0,str('t-test'),str('bounded'),1818
Failed,,,3826,2990,4618,0.299,0.999,0.001,str('ks-test'),str('bounded'),1295
Failed,,,3114,4834,5,0.876,0.999,10.0,str('ks-test'),str('full'),5000
Failed,,,4589,1,1,0.999,0.185,2.568,str('t-test'),str('full'),729
Failed,,,4664,1,1,0.999,0.12,0.001,str('t-test'),str('full'),194
Failed,,,71,4163,898,0.999,0.193,4.905,str('ks-test'),str('bounded'),3871
Failed,,,2574,2768,3636,0.999,0.001,6.594,str('ks-test'),str('bounded'),824
Failed,,,1,2060,174,0.999,0.907,6.436,str('t-test'),str('bounded'),3606
Failed,,,4584,1,1,0.999,0.999,3.96,str('t-test'),str('full'),84
Failed,,,1058,3245,3571,0.999,0.001,6.871,str('ks-test'),str('bounded'),1968
Failed,,,5000,3362,5000,0.999,0.999,3.176,str('t-test'),str('full'),1
Failed,,,2556,4298,2088,0.999,0.001,6.33,str('ks-test'),str('bounded'),2328
Failed,,,5000,2984,4821,0.681,0.999,2.181,str('ks-test'),str('bounded'),2562
Failed,,,1918,3474,4528,0.637,0.001,1.989,str('ks-test'),str('bounded'),1194
Failed,,,5000,2772,1,0.999,0.999,10.0,str('t-test'),str('bounded'),1
Failed,,,375,5000,1,0.211,0.999,10.0,str('ks-test'),str('bounded'),4544
Failed,,,1,3817,1,0.545,0.001,10.0,str('ks-test'),str('bounded'),1562
Failed,,,3494,4999,4250,0.316,0.999,7.351,str('ks-test'),str('full'),4525
Failed,,,165,3365,654,0.945,0.804,8.098,str('ks-test'),str('bounded'),1086
Failed,,,603,4998,251,0.637,0.999,5.264,str('ks-test'),str('bounded'),3602
Failed,,,5000,4476,4668,0.664,0.001,0.001,str('ks-test'),str('bounded'),3527
Failed,,,1445,3418,2177,0.999,0.999,8.348,str('t-test'),str('bounded'),105
Failed,,,4482,1,1,0.6,0.001,3.702,str('ks-test'),str('bounded'),25
Failed,,,1,2545,4808,0.999,0.999,7.683,str('t-test'),str('bounded'),2696
Failed,,,1,2283,4103,0.999,0.999,8.773,str('ks-test'),str('bounded'),1075
Failed,,,1,4480,1811,0.306,0.999,10.0,str('ks-test'),str('full'),1831
Failed,,,5000,3736,2656,0.468,0.001,1.424,str('ks-test'),str('bounded'),2916
Failed,,,2856,4213,5000,0.999,0.999,4.086,str('ks-test'),str('bounded'),4235
Failed,,,2544,5000,5000,0.974,0.001,3.705,str('t-test'),str('bounded'),1230
Failed,,,1,3348,4032,0.992,0.001,5.662,str('t-test'),str('bounded'),1
Failed,,,1420,3934,648,0.328,0.999,9.879,str('ks-test'),str('bounded'),276
Failed,,,2553,3435,290,0.919,0.999,10.0,str('t-test'),str('full'),3126
Failed,,,2962,4907,4189,0.999,0.999,0.001,str('t-test'),str('bounded'),5000
Failed,,,1372,4591,1552,0.999,0.999,5.395,str('t-test'),str('bounded'),2021
Failed,,,4612,1,163,0.621,0.001,2.978,str('ks-test'),str('bounded'),257
Failed,,,2425,3845,4712,0.976,0.001,3.207,str('ks-test'),str('bounded'),4224
Failed,,,4533,1,1,0.999,0.317,2.538,str('t-test'),str('full'),374
Failed,,,1516,2813,436,0.999,0.999,6.877,str('t-test'),str('bounded'),3504
Failed,,,2456,3402,1509,0.999,0.001,5.813,str('t-test'),str('full'),295
Failed,,,4595,1,1,0.999,0.887,0.001,str('t-test'),str('full'),193
Failed,,,5000,4941,1,0.001,0.999,8.297,str('ks-test'),str('bounded'),1
Failed,,,5000,3092,1,0.999,0.999,4.634,str('t-test'),str('full'),3571
Failed,,,5000,3643,1,0.999,0.45,5.356,str('ks-test'),str('full'),1251
Failed,,,5000,3437,3300,0.402,0.999,4.078,str('ks-test'),str('bounded'),4372
Failed,,,3693,4214,4805,0.999,0.001,5.822,str('ks-test'),str('bounded'),133
Failed,,,4674,1,1,0.999,0.999,4.183,str('t-test'),str('full'),225
Failed,,,3207,4968,8,0.744,0.999,9.635,str('ks-test'),str('full'),4991
Failed,,,1,3290,5000,0.999,0.001,6.317,str('ks-test'),str('bounded'),4153
Failed,,,782,4222,1,0.999,0.999,7.465,str('ks-test'),str('bounded'),3328
Failed,,,1521,5000,4645,0.999,0.001,5.839,str('t-test'),str('bounded'),4055
Failed,,,1,3678,5000,0.999,0.001,5.233,str('t-test'),str('bounded'),1
Failed,,,5000,5000,450,0.76,0.001,5.457,str('ks-test'),str('full'),2849
Failed,,,1717,4794,1,0.999,0.999,8.665,str('ks-test'),str('bounded'),1803
Failed,,,2971,5000,2927,0.999,0.999,3.404,str('t-test'),str('full'),45
Failed,,,1,3699,1868,0.549,0.999,0.001,str('ks-test'),str('bounded'),3442
Failed,,,1,3056,5000,0.766,0.999,8.054,str('t-test'),str('bounded'),3885
Failed,,,2667,5000,653,0.999,0.552,4.701,str('ks-test'),str('bounded'),3149
Failed,,,1,3998,10,0.999,0.999,8.96,str('t-test'),str('bounded'),4091
Failed,,,4336,2725,5000,0.999,0.001,4.306,str('ks-test'),str('bounded'),3353
Failed,,,4334,4107,320,0.999,0.999,4.416,str('t-test'),str('full'),2658
Failed,,,3781,5000,4286,0.413,0.001,10.0,str('ks-test'),str('full'),5000
Failed,,,2152,4909,4545,0.999,0.999,7.846,str('t-test'),str('full'),3579
Failed,,,1076,5000,4437,0.999,0.001,3.537,str('t-test'),str('bounded'),4545
Failed,,,3973,5000,5000,0.999,0.999,2.86,str('ks-test'),str('full'),1
Failed,,,784,3565,203,0.758,0.001,0.119,str('t-test'),str('bounded'),4533
Failed,,,4629,1,1,0.999,0.001,0.001,str('t-test'),str('full'),209
Failed,,,5000,1877,4975,0.644,0.76,2.483,str('ks-test'),str('bounded'),5000
Failed,,,4591,1,736,0.608,0.001,3.802,str('ks-test'),str('bounded'),165
Failed,,,5000,2816,4964,0.611,0.001,2.879,str('ks-test'),str('bounded'),3954
Failed,,,4231,2665,2918,0.999,0.001,4.92,str('t-test'),str('full'),2770
Failed,,,4378,1,1,0.999,0.999,4.396,str('t-test'),str('full'),1
Failed,,,4220,4385,3181,0.999,0.999,5.68,str('ks-test'),str('full'),1
Failed,,,379,3976,5000,0.999,0.999,7.146,str('t-test'),str('bounded'),1
Failed,,,2899,4994,2278,0.999,0.999,3.582,str('ks-test'),str('full'),2823
Failed,,,3134,4284,4439,0.999,0.999,5.917,str('t-test'),str('bounded'),3278
Failed,,,5000,3007,5000,0.644,0.001,2.642,str('ks-test'),str('bounded'),5
Failed,,,3142,3518,1,0.824,0.112,5.209,str('ks-test'),str('bounded'),3875
Failed,,,4066,3302,5000,0.697,0.001,2.232,str('ks-test'),str('bounded'),4191
Failed,,,5000,2560,4886,0.57,0.001,3.238,str('ks-test'),str('bounded'),4731
Failed,,,4880,4073,3893,0.772,0.001,0.323,str('ks-test'),str('bounded'),4537
Failed,,,2091,4801,1086,0.548,0.001,10.0,str('ks-test'),str('full'),1691
Failed,,,1,3594,1158,0.999,0.999,0.544,str('ks-test'),str('bounded'),4234
Failed,,,3639,4225,4756,0.706,0.999,6.63,str('ks-test'),str('bounded'),3517
Failed,,,3632,4886,431,0.001,0.001,8.16,str('ks-test'),str('bounded'),1
Failed,,,1,5000,5000,0.999,0.001,5.118,str('t-test'),str('bounded'),5000
Failed,,,2291,4157,1587,0.999,0.001,5.137,str('t-test'),str('bounded'),4239
Failed,,,175,4805,4994,0.999,0.726,2.459,str('ks-test'),str('bounded'),3880
Failed,,,636,3544,5000,0.999,0.999,4.791,str('t-test'),str('bounded'),5000
Failed,,,4492,1,1,0.999,0.001,5.616,str('t-test'),str('bounded'),113
Failed,,,4813,3889,4745,0.999,0.999,3.82,str('ks-test'),str('full'),3511
Failed,,,1129,4215,4699,0.999,0.999,3.482,str('t-test'),str('bounded'),3952
Failed,,,108,1897,4127,0.949,0.001,6.834,str('ks-test'),str('bounded'),3477
Failed,,,1541,3780,2287,0.998,0.001,5.836,str('t-test'),str('bounded'),3093
Failed,,,3361,4605,4450,0.001,0.999,10.0,str('t-test'),str('full'),604
Failed,,,3995,3294,4565,0.785,0.999,1.959,str('ks-test'),str('bounded'),5000
Failed,,,1703,3865,3641,0.001,0.001,10.0,str('ks-test'),str('full'),1747
Failed,,,4593,1,1,0.999,0.582,1.703,str('t-test'),str('full'),349
Failed,,,4543,1,777,0.619,0.001,3.599,str('ks-test'),str('bounded'),154
Failed,,,1,2654,821,0.211,0.999,10.0,str('t-test'),str('full'),2971
Failed,,,1,3147,1,0.112,0.999,10.0,str('ks-test'),str('full'),5000
Failed,,,2572,5000,4149,0.999,0.001,10.0,str('t-test'),str('bounded'),5000
Failed,,,4576,1,1,0.999,0.001,0.001,str('t-test'),str('full'),182
Failed,,,4298,5000,3997,0.999,0.999,0.001,str('t-test'),str('bounded'),2568
Failed,,,2135,5000,433,0.423,0.999,3.008,str('ks-test'),str('bounded'),610
Failed,,,1,2481,1346,0.758,0.001,4.527,str('t-test'),str('bounded'),1306
Failed,,,1,3279,5000,0.79,0.999,4.747,str('t-test'),str('bounded'),4312
Failed,,,5000,4250,4987,0.999,0.001,2.413,str('t-test'),str('bounded'),4689
Failed,,,1,4121,5000,0.086,0.001,6.998,str('ks-test'),str('bounded'),581
Failed,,,670,4364,2281,0.999,0.001,4.808,str('t-test'),str('bounded'),2780
Failed,,,1,1,4435,0.999,0.001,6.302,str('ks-test'),str('bounded'),1
Failed,,,1,4072,5000,0.999,0.001,5.283,str('ks-test'),str('bounded'),1909
Failed,,,3551,4626,361,0.999,0.999,5.134,str('ks-test'),str('full'),3363
Failed,,,5000,3701,3384,0.337,0.999,3.675,str('ks-test'),str('bounded'),3234
Failed,,,1,2062,1225,0.999,0.001,9.812,str('t-test'),str('bounded'),4712
Failed,,,1,3399,4876,0.999,0.001,4.441,str('ks-test'),str('bounded'),669
Failed,,,4544,1,776,0.999,0.001,4.209,str('t-test'),str('full'),153
Failed,,,3745,3388,932,0.647,0.001,1.717,str('ks-test'),str('bounded'),3295
Failed,,,959,4044,5000,0.908,0.999,5.012,str('ks-test'),str('bounded'),3276
Failed,,,1324,4736,5000,0.999,0.999,5.863,str('t-test'),str('bounded'),69
Failed,,,3120,4922,617,0.999,0.001,6.144,str('t-test'),str('full'),2995
Failed,,,4307,4974,4704,0.999,0.999,6.636,str('t-test'),str('full'),1
Failed,,,4930,1,1,0.999,0.999,0.001,str('t-test'),str('full'),90
Failed,,,2825,4751,47,0.999,0.999,5.231,str('ks-test'),str('bounded'),24
Failed,,,5000,2962,1,0.999,0.999,4.811,str('t-test'),str('full'),5000
Failed,,,4428,14,1,0.999,0.001,2.498,str('t-test'),str('full'),429
Failed,,,4510,1,1,0.597,0.001,3.789,str('ks-test'),str('bounded'),191
Failed,,,4631,1,1,0.999,0.47,1.943,str('t-test'),str('full'),204
Failed,,,2045,4709,4917,0.999,0.001,3.116,str('ks-test'),str('bounded'),3411
Failed,,,5000,3612,2379,0.999,0.999,4.353,str('ks-test'),str('bounded'),4017
Failed,,,4794,4124,2681,0.418,0.365,10.0,str('ks-test'),str('full'),3537
Failed,,,4622,1,1,0.999,0.001,0.001,str('t-test'),str('full'),69
Failed,,,1,3360,665,0.999,0.999,5.692,str('ks-test'),str('bounded'),3057
Failed,,,4868,4268,5000,0.999,0.001,6.36,str('t-test'),str('full'),3226
Failed,,,4674,1,1,0.999,0.999,3.646,str('t-test'),str('full'),301
Failed,,,3027,4067,3013,0.607,0.001,10.0,str('ks-test'),str('full'),1
Failed,,,3140,4783,3939,0.663,0.001,9.263,str('t-test'),str('full'),1753
Failed,,,594,2844,2442,0.355,0.001,1.989,str('t-test'),str('bounded'),5000
Failed,,,3579,3390,3772,0.999,0.999,5.779,str('t-test'),str('full'),582
Failed,,,4745,3421,3929,0.635,0.001,0.001,str('ks-test'),str('bounded'),4893
Failed,,,1185,4613,936,0.646,0.001,4.266,str('ks-test'),str('bounded'),3799
Failed,,,5000,3156,1,0.999,0.999,4.682,str('ks-test'),str('full'),2858
Failed,,,1,5000,2175,0.999,0.001,8.08,str('t-test'),str('full'),3064
Failed,,,2168,3019,4573,0.999,0.999,5.704,str('t-test'),str('bounded'),2912
Failed,,,1074,5000,4345,0.999,0.001,4.449,str('t-test'),str('bounded'),3405
Failed,,,1245,5000,4517,0.999,0.001,6.554,str('t-test'),str('full'),3440
Failed,,,2525,5000,5000,0.999,0.999,0.001,str('ks-test'),str('full'),1
Failed,,,3920,3594,2580,0.476,0.001,3.435,str('ks-test'),str('bounded'),1454
Failed,,,5000,3625,1298,0.165,0.029,9.326,str('ks-test'),str('full'),1131
Failed,,,1,4699,4105,0.999,0.001,2.086,str('ks-test'),str('bounded'),4299
Failed,,,1494,4248,5000,0.999,0.961,4.828,str('t-test'),str('bounded'),4491
Failed,,,4030,4589,5000,0.999,0.001,0.001,str('ks-test'),str('bounded'),1802
Failed,,,3609,5000,4358,0.999,0.999,6.526,str('ks-test'),str('full'),570
Failed,,,4417,3844,2292,0.999,0.999,5.02,str('t-test'),str('full'),3517
Failed,,,4136,4625,606,0.999,0.999,3.49,str('ks-test'),str('bounded'),3443
Failed,,,2073,3261,4412,0.285,0.001,10.0,str('ks-test'),str('full'),3756
Failed,,,4711,1,1,0.999,0.999,2.51,str('t-test'),str('full'),775
Failed,,,18,3981,5000,0.479,0.001,10.0,str('t-test'),str('full'),407
Failed,,,4641,1,1,0.999,0.999,0.001,str('t-test'),str('full'),118
Failed,,,270,4756,3076,0.999,0.433,0.001,str('ks-test'),str('bounded'),4950
Failed,,,2177,3031,2318,0.999,0.999,5.356,str('t-test'),str('full'),411
Failed,,,1276,3097,1,0.001,0.001,9.489,str('ks-test'),str('bounded'),1
Failed,,,1,5000,5000,0.001,0.999,0.001,str('t-test'),str('bounded'),2341
Failed,,,5000,5000,1427,0.558,0.999,0.946,str('ks-test'),str('bounded'),2934
Failed,,,4608,1,1,0.613,0.001,4.375,str('ks-test'),str('bounded'),127
Failed,,,3820,5000,1,0.999,0.999,8.092,str('ks-test'),str('full'),5000
Failed,,,1549,3748,2356,0.959,0.999,10.0,str('t-test'),str('bounded'),3817
Failed,,,1759,4503,4465,0.999,0.001,3.293,str('t-test'),str('bounded'),4719
Failed,,,3056,3393,1,0.999,0.001,4.082,str('ks-test'),str('full'),2999
Failed,,,215,5000,1,0.999,0.999,4.111,str('ks-test'),str('bounded'),5000
Failed,,,5000,1911,5000,0.696,0.001,3.572,str('ks-test'),str('bounded'),3007
Failed,,,790,2979,930,0.999,0.001,4.448,str('ks-test'),str('bounded'),3600
Failed,,,3559,4379,1354,0.563,0.001,0.51,str('ks-test'),str('bounded'),2282
Failed,,,1,1981,4897,0.999,0.001,1.876,str('ks-test'),str('bounded'),4065
Failed,,,1004,4421,1,0.999,0.999,8.567,str('t-test'),str('full'),3297
Failed,,,2505,4974,2677,0.999,0.442,8.882,str('t-test'),str('bounded'),1
Failed,,,1,5000,5000,0.383,0.999,5.716,str('ks-test'),str('bounded'),2684
Failed,,,5000,2333,1385,0.566,0.999,4.781,str('ks-test'),str('bounded'),2587
Failed,,,2542,5000,480,0.899,0.999,6.281,str('t-test'),str('bounded'),1
Failed,,,4583,3745,66,0.653,0.999,9.402,str('ks-test'),str('full'),1348
Failed,,,4516,1,1,0.999,0.001,0.001,str('t-test'),str('full'),176
Failed,,,5000,3281,3278,0.001,0.999,0.001,str('ks-test'),str('bounded'),4329
Failed,,,3964,3366,491,0.999,0.999,3.377,str('t-test'),str('bounded'),1135
Failed,,,3555,4624,4556,0.999,0.999,6.199,str('t-test'),str('full'),5000
Failed,,,5000,4772,4331,0.001,0.001,0.001,str('ks-test'),str('bounded'),2910
Failed,,,584,2965,950,0.999,0.001,5.781,str('t-test'),str('full'),4526
Failed,,,3387,5000,5000,0.999,0.999,7.496,str('ks-test'),str('full'),3847
Failed,,,1,2654,821,0.601,0.999,10.0,str('t-test'),str('bounded'),2971
Failed,,,4836,1,1,0.999,0.493,0.001,str('t-test'),str('bounded'),1
Failed,,,4854,1,1,0.999,0.001,0.001,str('ks-test'),str('bounded'),1
Failed,,,4827,1,1,0.999,0.999,0.001,str('t-test'),str('full'),1
Failed,,,4926,1,1,0.001,0.999,0.001,str('t-test'),str('full'),1
Failed,,,4782,1,1,0.001,0.001,0.001,str('t-test'),str('bounded'),86
Failed,,,4815,1,1,0.999,0.999,1.842,str('t-test'),str('full'),1
Failed,,,5000,1,1,0.763,0.733,0.001,str('ks-test'),str('full'),1
Failed,,,4731,1,1,0.001,0.999,0.001,str('t-test'),str('full'),1
Failed,,,4941,1,1,0.239,0.999,0.001,str('ks-test'),str('full'),1
Failed,,,4795,1,1,0.999,0.364,2.606,str('ks-test'),str('bounded'),1
Failed,,,2542,5000,480,0.883,0.965,7.846,str('ks-test'),str('full'),1
Failed,,,5000,1,1,0.001,0.001,2.079,str('t-test'),str('bounded'),1
Failed,,,4967,1,1,0.999,0.001,0.001,str('t-test'),str('bounded'),1
Failed,,,4840,1,1,0.001,0.403,0.001,str('ks-test'),str('bounded'),130
Failed,,,5000,5000,1411,0.001,0.191,0.001,str('ks-test'),str('full'),3094
Failed,,,4520,3573,3957,0.999,0.999,2.056,str('ks-test'),str('full'),1
Failed,,,3178,4404,2984,0.408,0.424,2.011,str('ks-test'),str('full'),3338
Failed,,,4949,3704,2814,0.999,0.307,10.0,str('t-test'),str('full'),534
Failed,,,40,1878,4902,0.635,0.656,10.0,str('t-test'),str('bounded'),3294
Failed,,,4727,1,1,0.999,0.001,0.023,str('ks-test'),str('bounded'),1
Failed,,,1006,4102,6,0.999,0.633,5.929,str('ks-test'),str('bounded'),1266
Failed,,,4492,4919,5000,0.999,0.658,4.703,str('t-test'),str('bounded'),1
Failed,,,1,5000,5000,0.46,0.001,8.993,str('t-test'),str('full'),5000
Failed,,,5000,1,1,0.999,0.001,0.001,str('ks-test'),str('bounded'),1
Failed,,,3239,4686,1,0.001,0.77,5.091,str('t-test'),str('full'),4990
Failed,,,5000,11,1,0.999,0.999,3.459,str('t-test'),str('full'),3
Failed,,,5000,1,1,0.001,0.999,2.117,str('t-test'),str('full'),1
Failed,,,68,4102,1657,0.077,0.08,9.558,str('ks-test'),str('full'),1710
