Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,3815,2385,192,0.857,0.692,5.473,str('t-test'),str('bounded'),40
Failed,,,4900,2933,1690,0.904,0.558,8.52,str('ks-test'),str('bounded'),25
Failed,,,1915,1625,3849,0.196,0.095,3.143,str('t-test'),str('bounded'),50
Failed,,,1237,3895,1019,0.703,0.497,2.204,str('ks-test'),str('bounded'),34
Failed,,,3274,49,3276,0.382,0.912,6.955,str('t-test'),str('bounded'),9
Failed,,,3438,3293,626,0.146,0.354,5.877,str('ks-test'),str('bounded'),20
Failed,,,799,2141,3507,0.939,0.799,1.095,str('t-test'),str('bounded'),44
Failed,,,2297,4879,1302,0.463,0.671,4.535,str('ks-test'),str('bounded'),35
Failed,,,4635,1189,4085,0.637,0.24,9.941,str('t-test'),str('bounded'),11
Failed,,,4156,4081,2782,0.621,0.013,6.582,str('ks-test'),str('bounded'),27
Failed,,,1487,429,585,0.292,0.578,1.332,str('t-test'),str('bounded'),1
Failed,,,339,2533,4625,0.799,0.95,2.892,str('ks-test'),str('bounded'),17
Failed,,,2687,1343,2486,0.099,0.397,7.516,str('t-test'),str('bounded'),42
Failed,,,2589,2687,3720,0.722,0.725,1.773,str('t-test'),str('bounded'),19
Failed,,,554,1497,897,0.427,0.185,6.532,str('ks-test'),str('bounded'),43
Failed,,,1272,4234,4313,0.919,0.283,8.092,str('t-test'),str('bounded'),28
Failed,,,4254,583,1549,0.246,0.869,2.707,str('ks-test'),str('bounded'),3
Failed,,,4381,4725,314,0.012,0.88,0.755,str('t-test'),str('bounded'),38
Failed,,,2355,1035,2570,0.841,0.468,5.982,str('ks-test'),str('bounded'),12
Failed,,,740,3139,2239,0.318,0.067,9.422,str('t-test'),str('bounded'),21
Failed,,,3692,1987,4398,0.519,0.524,4.819,str('ks-test'),str('bounded'),47
Failed,,,3332,4049,2003,0.751,0.211,3.721,str('t-test'),str('bounded'),32
Failed,,,983,203,4786,0.086,0.637,8.333,str('ks-test'),str('bounded'),8
Failed,,,2169,3087,82,0.578,0.767,7.394,str('t-test'),str('bounded'),23
Failed,,,4841,1779,2963,0.275,0.323,2.156,str('ks-test'),str('bounded'),47
Failed,,,4030,3577,3924,0.478,0.427,3.797,str('t-test'),str('bounded'),14
Failed,,,1691,2231,1785,0.687,0.982,9.19,str('ks-test'),str('bounded'),40
Failed,,,230,4501,3327,0.164,0.613,5.131,str('t-test'),str('bounded'),30
Failed,,,2874,693,1129,0.985,0.04,0.361,str('ks-test'),str('bounded'),4
Failed,,,2907,3660,1383,0.501,0.926,1.988,str('t-test'),str('bounded'),7
Failed,,,236,2467,4167,0.336,0.484,7.209,str('ks-test'),str('bounded'),33
Failed,,,1588,4572,711,0.827,0.112,8.148,str('t-test'),str('bounded'),49
Failed,,,3938,919,3592,0.026,0.541,3.554,str('ks-test'),str('bounded'),23
Failed,,,4689,3813,4545,0.228,0.709,0.506,str('t-test'),str('bounded'),38
Failed,,,2048,120,2406,0.936,0.139,5.259,str('ks-test'),str('bounded'),14
Failed,,,1045,2861,2696,0.413,0.266,9.318,str('t-test'),str('bounded'),5
Failed,,,3386,1708,499,0.736,0.824,3.942,str('ks-test'),str('bounded'),29
Failed,,,3649,4954,3089,0.971,0.38,2.52,str('t-test'),str('bounded'),44
Failed,,,666,1105,267,0.178,0.967,7.927,str('ks-test'),str('bounded'),18
Failed,,,2488,3376,4933,0.669,0.564,6.367,str('t-test'),str('bounded'),2
Failed,,,4523,2066,2169,0.496,0.026,1.587,str('ks-test'),str('bounded'),28
Failed,,,4338,2617,943,0.261,0.226,4.945,str('t-test'),str('bounded'),13
Failed,,,1384,1268,3199,0.591,0.684,9.57,str('ks-test'),str('bounded'),37
Failed,,,540,4155,1620,0.068,0.781,6.13,str('t-test'),str('bounded'),46
Failed,,,2564,346,3778,0.769,0.371,0.881,str('ks-test'),str('bounded'),22
Failed,,,2779,4309,6,0.396,0.51,9.832,str('ks-test'),str('bounded'),46
Failed,,,442,500,2887,0.689,0.081,4.449,str('t-test'),str('bounded'),20
Failed,,,1481,2771,1932,0.214,0.45,1.008,str('ks-test'),str('bounded'),10
Failed,,,4123,1421,4716,0.886,0.897,5.768,str('t-test'),str('bounded'),36
Failed,,,4581,3222,3402,0.871,0.851,7.72,str('ks-test'),str('bounded'),2
Failed,,,2234,1913,1204,0.042,0.301,3.118,str('t-test'),str('bounded'),26
Failed,,,920,4800,3996,0.55,0.171,1.558,str('ks-test'),str('bounded'),41
Failed,,,3590,951,1857,0.348,0.739,6.786,str('t-test'),str('bounded'),17
Failed,,,3133,3015,4232,0.117,0.058,5.384,str('ks-test'),str('bounded'),5
Failed,,,1104,1862,1469,0.781,0.595,0.147,str('t-test'),str('bounded'),31
Failed,,,1989,3967,3634,0.306,0.996,4.206,str('ks-test'),str('bounded'),41
Failed,,,4943,274,811,0.607,0.414,8.82,str('t-test'),str('bounded'),15
Failed,,,3840,4418,2321,0.655,0.337,7.179,str('ks-test'),str('bounded'),49
Failed,,,1803,765,4479,0.446,0.753,2.41,str('t-test'),str('bounded'),25
Failed,,,21,3506,399,0.953,0.655,3.349,str('ks-test'),str('bounded'),10
Failed,,,3005,2313,2655,0.132,0.193,8.744,str('t-test'),str('bounded'),34
Failed,,,2972,4102,2258,0.881,0.688,0.852,str('ks-test'),str('bounded'),30
Failed,,,19,451,4377,0.205,0.152,6.237,str('t-test'),str('bounded'),4
Failed,,,1831,2565,337,0.696,0.257,9.677,str('ks-test'),str('bounded'),13
Failed,,,3856,1374,2554,0.406,0.841,4.915,str('t-test'),str('bounded'),39
Failed,,,4941,3329,4336,0.359,0.908,1.713,str('ks-test'),str('bounded'),24
Failed,,,1957,2178,1533,0.556,0.493,6.318,str('t-test'),str('bounded'),48
Failed,,,1123,4906,3738,0.034,0.099,7.878,str('ks-test'),str('bounded'),32
Failed,,,3157,1215,876,0.866,0.562,2.648,str('t-test'),str('bounded'),8
Failed,,,3559,2906,3350,0.599,0.236,4.049,str('ks-test'),str('bounded'),21
Failed,,,917,1599,1113,0.301,0.667,9.289,str('t-test'),str('bounded'),47
Failed,,,2259,3859,3943,0.792,0.802,5.23,str('ks-test'),str('bounded'),37
Failed,,,4600,12,1765,0.123,0.358,0.614,str('t-test'),str('bounded'),12
Failed,,,4121,4623,100,0.139,0.394,3.505,str('ks-test'),str('bounded'),28
Failed,,,1449,816,2942,0.964,0.946,8.276,str('t-test'),str('bounded'),4
Failed,,,457,3709,2026,0.441,0.582,7.336,str('ks-test'),str('bounded'),19
Failed,,,2808,2363,4770,0.646,0.016,1.94,str('t-test'),str('bounded'),43
Failed,,,2554,3551,1038,0.019,0.873,8.617,str('t-test'),str('bounded'),17
Failed,,,516,2204,3255,0.816,0.287,3.398,str('ks-test'),str('bounded'),42
Failed,,,1391,4464,1713,0.341,0.181,2.459,str('t-test'),str('bounded'),26
Failed,,,4374,657,3833,0.51,0.722,7.051,str('ks-test'),str('bounded'),1
Failed,,,4502,4018,3037,0.744,0.528,8.848,str('t-test'),str('bounded'),36
Failed,,,2474,171,176,0.418,0.071,4.099,str('ks-test'),str('bounded'),11
Failed,,,702,3065,4880,0.925,0.464,0.04,str('t-test'),str('bounded'),20
Failed,,,3657,1757,2077,0.222,0.876,5.413,str('ks-test'),str('bounded'),45
Failed,,,3372,4747,4648,0.485,0.327,6.835,str('t-test'),str('bounded'),34
Failed,,,1026,1057,2470,0.662,0.771,1.431,str('ks-test'),str('bounded'),8
Failed,,,2055,3170,2800,0.187,0.633,2.991,str('t-test'),str('bounded'),24
Failed,,,4726,2019,564,0.976,0.207,7.769,str('ks-test'),str('bounded'),50
Failed,,,3915,2724,1320,0.773,0.044,5.661,str('t-test'),str('bounded'),16
Failed,,,1577,1533,4065,0.077,0.617,1.038,str('ks-test'),str('bounded'),40
Failed,,,273,4261,650,0.584,0.978,4.478,str('t-test'),str('bounded'),31
Failed,,,2914,610,3492,0.251,0.423,9.724,str('ks-test'),str('bounded'),7
Failed,,,2869,2638,4019,0.235,0.545,7.624,str('t-test'),str('bounded'),10
Failed,,,201,1290,1841,0.912,0.116,2.863,str('ks-test'),str('bounded'),34
Failed,,,1708,4187,3420,0.436,0.48,1.302,str('t-test'),str('bounded'),49
Failed,,,4057,377,1183,0.727,0.922,6.689,str('ks-test'),str('bounded'),25
Failed,,,4808,4990,1951,0.524,0.827,9.891,str('t-test'),str('bounded'),41
Failed,,,2168,1142,4695,0.327,0.27,4.662,str('ks-test'),str('bounded'),15
Failed,,,1011,3403,29,0.834,0.135,1.222,str('t-test'),str('bounded'),5
Failed,,,3348,2093,2871,0.002,0.706,5.828,str('ks-test'),str('bounded'),31
Failed,,,3692,3786,417,0.268,0.03,6.926,str('t-test'),str('bounded'),41
Failed,,,706,94,2634,0.567,0.568,2.311,str('ks-test'),str('bounded'),17
Failed,,,2372,2825,2344,0.091,0.963,3.251,str('t-test'),str('bounded'),2
Failed,,,4409,1671,4463,0.76,0.376,8.491,str('ks-test'),str('bounded'),26
Failed,,,4224,3628,3657,0.993,0.375,5.6,str('t-test'),str('bounded'),10
Failed,,,1268,2436,795,0.17,0.785,0.205,str('ks-test'),str('bounded'),36
Failed,,,580,4550,4251,0.676,0.68,4.263,str('t-test'),str('bounded'),46
Failed,,,2607,897,1448,0.472,0.222,9.035,str('ks-test'),str('bounded'),20
Failed,,,2666,4392,2720,0.849,0.893,0.41,str('ks-test'),str('bounded'),46
Failed,,,326,738,483,0.051,0.446,5.004,str('t-test'),str('bounded'),22
Failed,,,1522,3469,4563,0.543,0.084,9.063,str('ks-test'),str('bounded'),13
Failed,,,4165,2277,2385,0.373,0.514,3.845,str('t-test'),str('bounded'),37
Failed,,,4624,2984,729,0.389,0.735,2.048,str('ks-test'),str('bounded'),2
Failed,,,2275,1830,3571,0.713,0.167,7.423,str('t-test'),str('bounded'),28
Failed,,,804,3945,1406,0.192,0.305,8.362,str('ks-test'),str('bounded'),44
Failed,,,3477,252,4151,0.895,0.855,3.614,str('t-test'),str('bounded'),18
Failed,,,3251,3244,1638,0.633,0.41,4.692,str('ks-test'),str('bounded'),5
Failed,,,1225,1934,3758,0.454,0.992,9.471,str('t-test'),str('bounded'),29
Failed,,,1953,4832,966,0.946,0.599,6.031,str('ks-test'),str('bounded'),38
Failed,,,4906,983,3183,0.156,0.062,0.628,str('t-test'),str('bounded'),14
Failed,,,3803,4346,4956,0.11,0.189,2.737,str('ks-test'),str('bounded'),49
Failed,,,1767,536,2153,0.805,0.651,7.985,str('t-test'),str('bounded'),23
Failed,,,142,2797,3108,0.283,0.757,6.424,str('ks-test'),str('bounded'),7
Failed,,,3123,1449,246,0.616,0.341,1.802,str('t-test'),str('bounded'),33
Failed,,,3065,3398,2911,0.468,0.123,3.564,str('t-test'),str('bounded'),37
Failed,,,83,2049,128,0.634,0.538,8.178,str('ks-test'),str('bounded'),12
Failed,,,1747,4936,4838,0.143,0.933,7.238,str('t-test'),str('bounded'),22
Failed,,,3783,1127,1957,0.944,0.469,1.998,str('ks-test'),str('bounded'),46
Failed,,,4847,4173,1161,0.804,0.281,3.951,str('t-test'),str('bounded'),18
Failed,,,1895,324,3299,0.096,0.817,9.347,str('ks-test'),str('bounded'),44
Failed,,,1206,2595,1754,0.619,0.712,5.288,str('t-test'),str('bounded'),29
Failed,,,3231,1285,3951,0.297,0.128,0.516,str('ks-test'),str('bounded'),3
Failed,,,3496,4595,1523,0.061,0.575,1.615,str('t-test'),str('bounded'),14
Failed,,,823,902,4345,0.854,0.023,6.376,str('ks-test'),str('bounded'),38
Failed,,,2333,3643,924,0.363,0.387,7.937,str('t-test'),str('bounded'),29
Failed,,,4682,2490,3687,0.536,0.952,2.55,str('ks-test'),str('bounded'),5
Failed,,,4185,2879,4445,0.708,0.795,0.91,str('t-test'),str('bounded'),33
Failed,,,1542,1686,2189,0.379,0.364,6.14,str('ks-test'),str('bounded'),7
Failed,,,385,3791,2522,0.901,0.229,9.58,str('t-test'),str('bounded'),23
Failed,,,2724,138,365,0.201,0.674,4.974,str('ks-test'),str('bounded'),49
Failed,,,2627,3950,4132,0.573,0.441,5.719,str('ks-test'),str('bounded'),25
Failed,,,600,296,1252,0.278,0.898,0.94,str('t-test'),str('bounded'),49
Failed,,,1327,3038,3460,0.754,0.505,4.38,str('ks-test'),str('bounded'),33
Failed,,,4282,1845,677,0.082,0.093,9.783,str('t-test'),str('bounded'),9
Failed,,,4428,3484,2460,0.159,0.158,6.737,str('ks-test'),str('bounded'),32
Failed,,,2392,2331,4657,0.988,0.744,1.489,str('t-test'),str('bounded'),6
Failed,,,765,4436,611,0.481,0.85,3.05,str('ks-test'),str('bounded'),15
Failed,,,3750,743,2750,0.682,0.31,7.672,str('t-test'),str('bounded'),41
Failed,,,3290,2753,223,0.914,0.987,8.751,str('ks-test'),str('bounded'),26
Failed,,,952,1444,2986,0.249,0.415,4.157,str('t-test'),str('bounded'),1
Failed,,,2148,4331,2067,0.725,0.053,0.099,str('ks-test'),str('bounded'),17
Failed,,,4789,482,4889,0.423,0.608,5.316,str('t-test'),str('bounded'),42
Failed,,,3998,4778,3223,0.313,0.642,8.676,str('ks-test'),str('bounded'),20
Failed,,,1650,968,1065,0.522,0.198,3.301,str('t-test'),str('bounded'),45
Failed,,,181,3239,3900,0.015,0.336,2.361,str('ks-test'),str('bounded'),36
Failed,,,2850,1890,1645,0.836,0.762,7.11,str('t-test'),str('bounded'),11
Failed,,,2933,4862,844,0.664,0.141,5.542,str('ks-test'),str('bounded'),1
Failed,,,293,1210,3607,0.498,0.698,0.302,str('t-test'),str('bounded'),27
Failed,,,1636,3314,1436,0.974,0.834,4.361,str('ks-test'),str('bounded'),42
Failed,,,3973,2124,4258,0.173,0.263,8.977,str('t-test'),str('bounded'),16
Failed,,,4745,2511,2604,0.064,0.487,7.023,str('ks-test'),str('bounded'),45
Failed,,,2075,1360,446,0.771,0.915,2.253,str('t-test'),str('bounded'),21
Failed,,,1084,4097,4530,0.265,0.551,3.192,str('ks-test'),str('bounded'),11
Failed,,,3431,408,2274,0.586,0.109,8.589,str('t-test'),str('bounded'),35
Failed,,,3598,3714,4761,0.822,0.656,9.989,str('ks-test'),str('bounded'),50
Failed,,,643,2407,1881,0.028,0.246,4.603,str('t-test'),str('bounded'),24
Failed,,,2454,4677,2841,0.505,0.351,1.164,str('ks-test'),str('bounded'),9
Failed,,,4482,830,58,0.331,0.809,5.926,str('t-test'),str('bounded'),35
Failed,,,4316,3874,1830,0.409,0.939,7.565,str('ks-test'),str('bounded'),6
Failed,,,1332,66,4027,0.738,0.4,2.961,str('t-test'),str('bounded'),30
Failed,,,496,2950,1232,0.232,0.006,1.4,str('ks-test'),str('bounded'),40
Failed,,,2535,1604,3370,0.931,0.593,6.631,str('t-test'),str('bounded'),16
Failed,,,2749,3109,2142,0.31,0.296,2.678,str('t-test'),str('bounded'),39
Failed,,,398,1763,4964,0.605,0.864,8.082,str('ks-test'),str('bounded'),13
Failed,,,1430,4032,295,0.113,0.726,6.521,str('t-test'),str('bounded'),4
Failed,,,4101,225,3058,0.787,0.176,1.743,str('ks-test'),str('bounded'),30
Failed,,,4541,4518,3824,0.957,0.076,4.789,str('t-test'),str('bounded'),8
Failed,,,2201,672,1568,0.129,0.523,9.412,str('ks-test'),str('bounded'),32
Failed,,,897,3556,3153,0.651,0.884,5.972,str('t-test'),str('bounded'),48
Failed,,,3540,2248,995,0.451,0.455,0.726,str('ks-test'),str('bounded'),24
Failed,,,3177,4256,3541,0.219,0.779,2.146,str('t-test'),str('bounded'),12
Failed,,,1143,566,759,0.884,0.318,7.364,str('ks-test'),str('bounded'),38
Failed,,,2016,2670,4217,0.392,0.212,8.304,str('t-test'),str('bounded'),47
Failed,,,4999,1519,1336,0.695,0.628,3.712,str('ks-test'),str('bounded'),21
Failed,,,3876,3156,531,0.554,0.622,0.352,str('t-test'),str('bounded'),43
Failed,,,1851,1966,2670,0.346,0.039,5.102,str('ks-test'),str('bounded'),19
Failed,,,78,4703,2374,0.867,0.432,9.16,str('t-test'),str('bounded'),3
Failed,,,3031,1052,4571,0.048,0.969,3.787,str('ks-test'),str('bounded'),27
Failed,,,3034,3150,1972,0.197,0.783,1.754,str('ks-test'),str('bounded'),5
Failed,,,70,1960,4833,0.905,0.369,6.506,str('t-test'),str('bounded'),31
Failed,,,1851,4689,125,0.382,0.223,8.071,str('ks-test'),str('bounded'),41
Failed,,,3870,1038,2927,0.704,0.687,2.695,str('t-test'),str('bounded'),15
Failed,,,4992,4242,3957,0.532,0.563,0.741,str('ks-test'),str('bounded'),49
Failed,,,2018,552,1741,0.367,0.027,5.962,str('t-test'),str('bounded'),25
Failed,,,1134,2664,3286,0.858,0.381,9.396,str('ks-test'),str('bounded'),10
Failed,,,3181,1513,1167,0.057,0.965,4.801,str('t-test'),str('bounded'),34
Failed,,,3542,4522,3674,0.293,0.269,3.692,str('ks-test'),str('bounded'),46
Failed,,,891,676,930,0.623,0.821,8.318,str('t-test'),str('bounded'),20
Failed,,,2205,3571,4350,0.1,0.707,7.382,str('ks-test'),str('bounded'),10
Failed,,,4532,2263,1508,0.8,0.141,2.133,str('t-test'),str('bounded'),36
Failed,,,4093,3124,362,0.94,0.111,3.773,str('ks-test'),str('bounded'),2
Failed,,,1433,1778,2539,0.147,0.542,9.179,str('t-test'),str('bounded'),26
Failed,,,393,4037,2204,0.638,0.927,5.114,str('ks-test'),str('bounded'),41
Failed,,,2750,229,4440,0.465,0.482,0.334,str('t-test'),str('bounded'),17
Failed,,,2535,3878,674,0.84,0.652,8.973,str('t-test'),str('bounded'),44
Failed,,,491,70,3477,0.011,0.196,4.37,str('ks-test'),str('bounded'),18
Failed,,,1335,2965,1267,0.518,0.339,0.305,str('t-test'),str('bounded'),2
Failed,,,4308,1619,4128,0.317,0.751,5.534,str('ks-test'),str('bounded'),28
Failed,,,4473,3730,2737,0.427,0.997,8.58,str('t-test'),str('bounded'),13
Failed,,,2459,2422,618,0.721,0.412,3.196,str('ks-test'),str('bounded'),37
Failed,,,637,4681,4662,0.245,0.056,2.261,str('t-test'),str('bounded'),46
Failed,,,3600,835,2446,0.918,0.597,7.02,str('ks-test'),str('bounded'),22
Failed,,,3435,2506,4895,0.686,0.169,5.931,str('t-test'),str('bounded'),7
Failed,,,1075,1354,2053,0.477,0.741,1.163,str('ks-test'),str('bounded'),33
Failed,,,2077,4083,2974,0.984,0.853,4.597,str('t-test'),str('bounded'),49
Failed,,,4739,393,230,0.163,0.298,9.991,str('ks-test'),str('bounded'),23
Failed,,,3968,4848,1660,0.085,0.451,6.631,str('t-test'),str('bounded'),38
Failed,,,1637,1196,3896,0.75,0.895,1.394,str('ks-test'),str('bounded'),14
Failed,,,285,3309,1062,0.275,0.508,2.959,str('t-test'),str('bounded'),5
Failed,,,2936,2119,3240,0.576,0.082,7.572,str('ks-test'),str('bounded'),29
Failed,,,2844,4772,4275,0.935,0.952,9.768,str('t-test'),str('bounded'),32
Failed,,,182,963,1434,0.228,0.395,4.39,str('ks-test'),str('bounded'),8
Failed,,,1642,3226,3603,0.734,0.01,0.957,str('t-test'),str('bounded'),23
Failed,,,4001,1876,859,0.413,0.581,5.708,str('ks-test'),str('bounded'),48
Failed,,,4793,2739,2281,0.334,0.67,7.661,str('t-test'),str('bounded'),13
Failed,,,2139,1430,4517,0.501,0.241,3.065,str('ks-test'),str('bounded'),39
Failed,,,954,4326,432,0.024,0.355,1.501,str('t-test'),str('bounded'),30
Failed,,,3283,477,2609,0.826,0.797,6.72,str('ks-test'),str('bounded'),4
Failed,,,3741,3488,44,0.59,0.5,5.33,str('t-test'),str('bounded'),19
Failed,,,769,2335,2846,0.261,0.909,0.079,str('ks-test'),str('bounded'),43
Failed,,,2385,4451,1888,0.767,0.556,4.144,str('t-test'),str('bounded'),28
Failed,,,4430,758,4749,0.068,0.097,8.769,str('ks-test'),str('bounded'),4
Failed,,,4283,3965,3366,0.176,0.155,7.129,str('t-test'),str('bounded'),37
Failed,,,1321,312,1247,0.971,0.693,2.347,str('ks-test'),str('bounded'),11
Failed,,,602,3042,4043,0.494,0.838,3.283,str('t-test'),str('bounded'),21
Failed,,,2619,1849,1826,0.668,0.251,8.688,str('ks-test'),str('bounded'),47
Failed,,,2717,2883,3054,0.044,0.61,2.007,str('ks-test'),str('bounded'),20
Failed,,,388,1690,310,0.871,0.042,7.234,str('t-test'),str('bounded'),45
Failed,,,1536,3806,4980,0.35,0.429,8.17,str('ks-test'),str('bounded'),36
Failed,,,4185,153,2139,0.55,0.98,3.567,str('t-test'),str('bounded'),11
Failed,,,4684,4610,981,0.691,0.768,0.521,str('ks-test'),str('bounded'),26
Failed,,,2326,917,3159,0.396,0.321,5.279,str('t-test'),str('bounded'),1
Failed,,,828,3647,1575,0.888,0.209,9.344,str('ks-test'),str('bounded'),17
Failed,,,3487,2494,3811,0.215,0.639,3.96,str('t-test'),str('bounded'),42
Failed,,,3225,4167,1343,0.447,0.065,2.549,str('ks-test'),str('bounded'),31
Failed,,,1208,318,4204,0.655,0.526,7.942,str('t-test'),str('bounded'),7
Failed,,,1885,2581,744,0.133,0.882,6.378,str('ks-test'),str('bounded'),16
Failed,,,4851,1271,3547,0.953,0.465,1.609,str('t-test'),str('bounded'),40
Failed,,,3786,3384,4588,0.783,0.285,4.968,str('ks-test'),str('bounded'),25
Failed,,,1739,2035,2371,0.117,0.867,9.58,str('t-test'),str('bounded'),50
Failed,,,84,4931,2666,0.609,0.724,6.146,str('ks-test'),str('bounded'),34
Failed,,,3059,1121,547,0.306,0.186,0.908,str('t-test'),str('bounded'),8
Failed,,,3118,4350,2547,0.642,0.406,3.831,str('t-test'),str('bounded'),11
Failed,,,143,540,350,0.445,0.941,9.082,str('ks-test'),str('bounded'),35
Failed,,,1759,2813,4391,0.968,0.588,5.017,str('t-test'),str('bounded'),45
Failed,,,3806,1464,2252,0.135,0.003,0.393,str('ks-test'),str('bounded'),21
Failed,,,4910,3260,860,0.12,0.248,3.595,str('t-test'),str('bounded'),42
Failed,,,1944,1950,3741,0.796,0.663,8.377,str('ks-test'),str('bounded'),16
Failed,,,1227,4836,1537,0.305,0.808,7.441,str('t-test'),str('bounded'),1
Failed,,,3244,987,4320,0.595,0.345,2.035,str('ks-test'),str('bounded'),27
Failed,,,3468,2978,1769,0.862,0.92,0.643,str('t-test'),str('bounded'),40
Failed,,,808,1824,3927,0.037,0.489,6.021,str('ks-test'),str('bounded'),16
Failed,,,2268,3931,1097,0.56,0.104,9.454,str('t-test'),str('bounded'),6
Failed,,,4625,238,3353,0.355,0.549,4.703,str('ks-test'),str('bounded'),30
Failed,,,4166,4378,4784,0.402,0.7,1.812,str('t-test'),str('bounded'),9
Failed,,,1516,724,2020,0.7,0.148,6.409,str('ks-test'),str('bounded'),35
Failed,,,329,3464,2936,0.209,0.262,7.973,str('t-test'),str('bounded'),50
Failed,,,2658,2271,113,0.877,0.827,2.753,str('ks-test'),str('bounded'),24
Failed,,,2599,3622,3847,0.255,0.034,6.69,str('ks-test'),str('bounded'),48
Failed,,,583,2430,1708,0.58,0.619,1.297,str('t-test'),str('bounded'),24
Failed,,,1263,4536,3248,0.073,0.975,2.861,str('ks-test'),str('bounded'),8
Failed,,,4224,883,1050,0.777,0.434,7.631,str('t-test'),str('bounded'),32
Failed,,,4411,3772,2081,0.98,0.317,5.833,str('ks-test'),str('bounded'),4
Failed,,,2366,80,4865,0.183,0.773,1.221,str('t-test'),str('bounded'),30
Failed,,,710,2820,159,0.658,0.63,4.655,str('ks-test'),str('bounded'),39
Failed,,,3683,1666,3040,0.489,0.218,9.893,str('t-test'),str('bounded'),13
Failed,,,3342,4995,548,0.225,0.518,8.482,str('ks-test'),str('bounded'),3
Failed,,,1012,1146,2804,0.922,0.073,3.255,str('t-test'),str('bounded'),27
Failed,,,2159,3418,2474,0.415,0.46,2.319,str('ks-test'),str('bounded'),43
Failed,,,4812,2108,4633,0.748,0.887,6.922,str('t-test'),str('bounded'),19
Failed,,,4060,2654,3485,0.514,0.862,9.031,str('ks-test'),str('bounded'),47
Failed,,,1701,1305,662,0.337,0.29,4.272,str('t-test'),str('bounded'),21
Failed,,,201,4192,4079,0.812,0.178,0.208,str('ks-test'),str('bounded'),12
Failed,,,2864,381,1315,0.023,0.733,5.592,str('t-test'),str('bounded'),38
Failed,,,2917,2728,1178,0.476,0.362,7.07,str('ks-test'),str('bounded'),29
Failed,,,265,1538,3434,0.672,0.79,2.445,str('t-test'),str('bounded'),3
Failed,,,1578,4276,1854,0.166,0.676,3.381,str('ks-test'),str('bounded'),18
Failed,,,3909,625,4012,0.997,0.234,8.63,str('t-test'),str('bounded'),44
Failed,,,4719,4762,2856,0.764,0.017,5.428,str('ks-test'),str('bounded'),22
Failed,,,2057,1072,33,0.087,0.574,0.021,str('t-test'),str('bounded'),46
Failed,,,1017,3174,4698,0.563,0.959,4.086,str('ks-test'),str('bounded'),36
Failed,,,3376,2024,1934,0.272,0.388,8.866,str('t-test'),str('bounded'),12
Failed,,,3659,4012,4466,0.006,0.814,7.759,str('ks-test'),str('bounded'),23
Failed,,,695,165,2327,0.83,0.276,3.006,str('t-test'),str('bounded'),48
Failed,,,2478,3050,2619,0.324,0.13,1.442,str('ks-test'),str('bounded'),33
Failed,,,4493,1743,421,0.527,0.718,6.818,str('t-test'),str('bounded'),7
Failed,,,4367,3537,1461,0.731,0.532,9.709,str('ks-test'),str('bounded'),29
Failed,,,1394,2190,4244,0.432,0.122,4.488,str('t-test'),str('bounded'),5
Failed,,,510,4459,790,0.908,0.476,1.054,str('ks-test'),str('bounded'),14
Failed,,,2555,652,3671,0.239,0.934,5.649,str('t-test'),str('bounded'),38
Failed,,,2809,4617,2398,0.612,0.201,4.91,str('t-test'),str('bounded'),15
Failed,,,452,810,4557,0.287,0.648,9.678,str('ks-test'),str('bounded'),41
Failed,,,1452,3695,477,0.809,0.76,6.244,str('t-test'),str('bounded'),32
Failed,,,4113,2349,2733,0.106,0.33,0.85,str('ks-test'),str('bounded'),6
Failed,,,4590,2892,4154,0.152,0.421,2.647,str('t-test'),str('bounded'),33
Failed,,,2263,1585,1390,0.95,0.989,7.884,str('ks-test'),str('bounded'),9
Failed,,,910,3854,3556,0.458,0.602,6.32,str('t-test'),str('bounded'),25
Failed,,,3561,7,734,0.629,0.052,1.706,str('ks-test'),str('bounded'),50
Failed,,,3162,3333,3168,0.891,0.746,0.618,str('t-test'),str('bounded'),36
Failed,,,1114,2182,970,0.196,0.164,5.221,str('ks-test'),str('bounded'),11
Failed,,,1959,4921,3761,0.717,0.307,9.285,str('t-test'),str('bounded'),20
Failed,,,4934,1231,1622,0.385,0.845,4.057,str('ks-test'),str('bounded'),45
Failed,,,3850,4117,241,0.369,0.904,1.949,str('t-test'),str('bounded'),17
Failed,,,1832,467,3122,0.547,0.443,7.332,str('ks-test'),str('bounded'),42
Failed,,,11,2569,2166,0.055,0.087,8.268,str('t-test'),str('bounded'),26
Failed,,,2976,1379,4950,0.845,0.504,3.508,str('ks-test'),str('bounded'),1
Failed,,,3002,4434,178,0.095,0.007,5.776,str('t-test'),str('bounded'),12
Failed,,,29,780,3020,0.802,0.591,1.005,str('ks-test'),str('bounded'),38
Failed,,,1802,3510,2105,0.296,0.938,4.44,str('t-test'),str('bounded'),47
Failed,,,3846,2317,4849,0.617,0.402,9.836,str('ks-test'),str('bounded'),21
Failed,,,4950,3020,3271,0.633,0.348,6.789,str('t-test'),str('bounded'),43
Failed,,,1987,1866,1035,0.467,0.812,1.55,str('ks-test'),str('bounded'),19
Failed,,,1113,3982,3865,0.943,0.659,3.114,str('t-test'),str('bounded'),3
