Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Failed,,,3570,553,9.106,0.043,False,True
Failed,,,2114,3472,0.798,0.021,True,False
Failed,,,2362,1384,9.691,0.003,False,False
Failed,,,3166,4595,0.211,0.037,True,True
Failed,,,4118,952,6.038,0.025,True,True
Failed,,,160,3073,4.06,0.04,False,False
Failed,,,802,55,2.045,0.044,False,False
Failed,,,4765,3424,7.859,0.017,True,True
Failed,,,2563,2282,3.394,0.028,True,True
Failed,,,1754,4243,6.705,0.007,False,False
Failed,,,1803,223,8.136,0.022,True,False
Failed,,,2700,4167,9.643,0.02,False,False
Failed,,,4902,292,4.109,0.032,False,False
Failed,,,626,3187,5.795,0.005,True,True
Failed,,,23,1189,7.809,0.012,True,True
Failed,,,4294,2836,2.288,0.027,False,False
Failed,,,3342,1459,6.461,0.015,False,False
Failed,,,2225,4520,3.442,0.049,True,True
Failed,,,1977,317,7.047,0.031,False,True
Failed,,,3747,3709,2.857,0.009,True,False
Failed,,,4044,2000,8.396,0.046,True,False
Failed,,,430,3979,1.703,0.019,False,True
Failed,,,1032,1649,4.694,0.023,False,True
Failed,,,4652,4876,5.208,0.038,True,False
Failed,,,3105,669,1.041,0.001,True,False
Failed,,,1330,2810,9.057,0.035,False,True
Failed,,,1506,906,2.807,0.014,True,False
Failed,,,3072,3488,9.278,0.031,True,False
Failed,,,4640,2053,4.471,0.019,True,False
Failed,,,1084,3847,5.588,0.047,False,True
Failed,,,437,1779,8.621,0.038,False,True
Failed,,,3998,4825,1.321,0.022,True,False
Failed,,,3680,889,7.431,0.035,True,False
Failed,,,2005,2511,2.628,0.001,False,True
Failed,,,2233,2344,6.846,0.02,True,True
Failed,,,3295,4260,3.214,0.042,False,False
Failed,,,4228,31,8.036,0.004,False,False
Failed,,,50,3370,1.907,0.033,True,True
Failed,,,697,1008,3.885,0.027,True,True
Failed,,,4870,3096,6.174,0.011,False,False
Failed,,,2687,1368,0.078,0.049,False,False
Failed,,,1630,4532,9.863,0.015,True,True
Failed,,,1578,2358,0.456,0.042,True,True
Failed,,,2512,4461,6.327,0.003,True,True
Failed,,,4695,1250,2.424,0.041,True,True
Failed,,,834,2854,7.635,0.025,False,False
Failed,,,225,273,5.657,0.016,False,False
Failed,,,4092,3128,4.286,0.044,True,True
Failed,,,3160,2415,9.464,0.007,True,True
Failed,,,2408,4189,0.596,0.029,False,False
Failed,,,2180,647,8.877,0.048,True,False
Failed,,,3544,2753,1.182,0.014,False,True
Failed,,,3861,1708,5.07,0.027,False,True
Failed,,,612,4896,4.871,0.011,True,False
Failed,,,1220,1982,1.839,0.005,True,False
Failed,,,4464,3918,8.221,0.033,False,True
Failed,,,2897,375,3.029,0.021,False,True
Failed,,,1538,3729,6.914,0.043,True,False
Failed,,,1402,616,0.664,0.009,False,True
Failed,,,2848,3779,2.125,0.008,True,True
Failed,,,4396,529,6.624,0.045,True,True
Failed,,,1171,3575,3.318,0.017,False,False
Failed,,,525,801,0.288,0.024,False,False
Failed,,,3754,2599,9.773,0.04,True,True
Failed,,,3456,1847,3.98,0.002,True,True
Failed,,,2073,4756,5.963,0.037,False,False
Failed,,,2476,80,4.565,0.044,True,False
Failed,,,3208,3321,5.377,0.022,False,True
Failed,,,4160,2237,0.873,0.034,False,True
Failed,,,274,4367,9.186,0.006,True,False
Failed,,,921,1260,7.211,0.01,True,False
Failed,,,4802,4639,2.732,0.026,False,True
Failed,,,2600,1057,8.521,0.013,False,True
Failed,,,1873,3047,1.54,0.047,True,False
Failed,,,1766,1439,3.614,0.038,False,False
Failed,,,2737,2962,4.771,0.036,True,False
Failed,,,4939,1488,8.982,0.023,True,False
Failed,,,746,4412,0.962,0.039,False,True
Failed,,,138,2463,2.937,0.046,False,True
Failed,,,4336,4140,7.122,0.018,True,False
Failed,,,3383,165,1.627,0.031,True,False
Failed,,,2341,3235,8.315,0.009,False,True
Failed,,,1936,1620,2.214,0.015,True,True
Failed,,,3631,4983,7.729,0.05,False,False
Failed,,,3929,716,3.524,0.012,False,False
Failed,,,388,2685,6.537,0.028,True,True
Failed,,,996,443,9.567,0.032,True,True
Failed,,,4532,3661,0.375,0.004,False,False
Failed,,,2984,1894,5.875,0.041,False,False
Failed,,,1294,4006,4.184,0.019,True,True
Failed,,,1469,2121,7.934,0.03,False,False
Failed,,,2970,4017,7.965,0.002,False,True
Failed,,,4547,432,3.286,0.04,False,True
Failed,,,981,3671,6.617,0.024,True,False
Failed,,,373,707,9.799,0.017,True,False
Failed,,,3944,2694,0.299,0.045,False,True
Failed,,,3617,1611,5.951,0.008,False,True
Failed,,,1950,4992,3.953,0.03,True,False
Failed,,,2325,176,5.364,0.047,False,False
Failed,,,3399,3225,4.538,0.013,True,True
Failed,,,4322,2474,9.213,0.026,True,True
Failed,,,152,4129,0.885,0.01,False,False
Failed,,,760,1497,2.7,0.006,False,False
Failed,,,4925,4404,7.203,0.034,True,True
Failed,,,2752,1151,1.547,0.021,True,True
Failed,,,1683,2952,8.552,0.044,False,False
Failed,,,1698,1143,5.29,0.002,False,True
Failed,,,2614,3038,5.297,0.031,False,False
Failed,,,4787,1270,0.954,0.018,False,False
Failed,,,936,4630,8.95,0.046,True,True
Failed,,,289,2247,7.134,0.039,True,True
Failed,,,4145,4356,2.964,0.023,False,False
Failed,,,3222,90,8.288,0.036,False,False
Failed,,,2462,3311,1.615,0.002,True,True
Failed,,,2088,1838,7.702,0.019,False,True
Failed,,,3441,4765,2.201,0.041,True,False
Failed,,,3768,792,6.549,0.004,True,False
Failed,,,510,2609,3.55,0.032,False,True
Failed,,,1158,518,0.367,0.028,False,True
Failed,,,4410,3586,9.535,0.012,True,False
Failed,,,2833,2111,4.216,0.05,True,False
Failed,,,1485,3790,5.882,0.015,False,True
Failed,,,1308,1884,2.132,0.037,True,False
Failed,,,2901,3720,0.628,0.035,False,False
Failed,,,4459,1991,5.625,0.023,False,False
Failed,,,1226,3909,4.474,0.038,True,True
Failed,,,618,1718,1.299,0.047,True,True
Failed,,,3856,4885,8.604,0.019,False,False
Failed,,,3548,658,2.645,0.031,False,False
Failed,,,2175,2743,7.453,0.009,True,True
Failed,,,2414,2405,3.232,0.014,False,True
Failed,,,3154,4198,6.868,0.049,True,False
Failed,,,4096,264,1.885,0.012,True,False
Failed,,,221,3137,8.019,0.027,False,True
Failed,,,829,1239,6.211,0.033,False,True
Failed,,,4699,2864,3.888,0.004,True,False
Failed,,,2507,1429,9.861,0.042,True,False
Failed,,,1771,4472,0.042,0.02,False,True
Failed,,,1859,1066,4.802,0.008,True,True
Failed,,,2683,4543,3.612,0.007,False,True
Failed,,,4876,997,7.637,0.045,False,True
Failed,,,691,3106,2.461,0.016,True,False
Failed,,,45,22,4.269,0.025,True,False
Failed,,,4233,3379,5.635,0.041,False,True
Failed,,,3291,2335,0.619,0.003,False,True
Failed,,,2237,4268,9.481,0.038,True,False
Failed,,,1999,900,1.204,0.043,False,False
Failed,,,3686,2502,8.895,0.021,True,True
Failed,,,3993,1789,4.855,0.034,True,True
Failed,,,442,4814,5.049,0.005,False,False
Failed,,,1088,2062,8.224,0.011,False,False
Failed,,,4635,3838,1.876,0.026,True,True
Failed,,,3078,625,6.878,0.014,True,True
Failed,,,1396,3478,3.027,0.048,False,False
Failed,,,1533,384,9.276,0.001,True,True
Failed,,,3089,2801,2.781,0.043,True,True
Failed,,,4666,1658,8.471,0.006,True,True
Failed,,,1019,4867,1.471,0.033,False,False
Failed,,,415,2010,4.615,0.026,False,False
Failed,,,4059,3968,5.446,0.011,True,True
Failed,,,3731,327,0.805,0.048,True,True
Failed,,,1992,3699,9.138,0.014,False,False
Failed,,,2211,1450,0.219,0.007,True,False
Failed,,,3356,4528,9.723,0.028,False,True
Failed,,,4279,1180,4.028,0.016,False,True
Failed,,,38,2846,6.031,0.044,True,False
Failed,,,641,281,7.886,0.04,True,False
Failed,,,4887,3197,2.058,0.025,False,True
Failed,,,2714,2348,6.693,0.037,False,True
Failed,,,1564,4178,3.367,0.003,True,False
Failed,,,1634,1358,6.291,0.029,True,False
Failed,,,2578,4253,0.444,0.015,True,False
Failed,,,4751,44,5.807,0.027,True,False
Failed,,,817,3434,4.136,0.012,False,True
Failed,,,174,943,2.281,0.005,False,True
Failed,,,4104,3082,7.778,0.033,True,False
Failed,,,3182,1374,3.474,0.021,True,False
Failed,,,2347,4604,6.468,0.042,False,True
Failed,,,2128,564,2.889,0.035,True,True
Failed,,,3556,3462,7.055,0.001,False,False
Failed,,,3883,2086,1.696,0.038,False,False
Failed,,,551,3892,8.364,0.023,True,True
Failed,,,1193,1734,5.221,0.019,True,True
Failed,,,4530,4792,4.721,0.046,False,False
Failed,,,2953,915,9.03,0.01,False,False
Failed,,,1521,2564,1.029,0.031,True,True
Failed,,,1346,678,7.278,0.021,False,False
Failed,,,2865,4936,6.125,0.02,True,False
Failed,,,4423,766,0.128,0.032,True,False
Failed,,,1106,2713,9.932,0.004,False,True
Failed,,,503,415,6.796,0.013,False,True
Failed,,,3815,3611,3.146,0.028,True,False
Failed,,,3507,1942,8.103,0.016,True,False
Failed,,,2060,4036,1.955,0.049,False,True
Failed,,,2454,1131,8.69,0.03,True,True
Failed,,,3269,2895,1.37,0.009,False,False
Failed,,,4211,1557,7.383,0.045,False,False
Failed,,,262,4421,2.56,0.018,True,True
Failed,,,865,2455,0.713,0.023,True,True
Failed,,,4819,4070,9.346,0.039,False,False
Failed,,,2627,232,4.403,0.002,False,False
Failed,,,1807,3246,5.539,0.035,True,True
Failed,,,1739,2272,9.617,0.049,False,True
Failed,,,2803,3327,8.152,0.047,True,True
Failed,,,4995,2223,3.096,0.01,True,True
Failed,,,729,4302,6.962,0.026,False,False
Failed,,,87,1325,8.809,0.034,False,False
Failed,,,4348,4653,1.133,0.007,True,True
Failed,,,3405,1051,5.12,0.043,True,True
Failed,,,2279,2975,4.94,0.022,False,False
Failed,,,1885,2173,5.705,0.003,True,False
Failed,,,3643,3805,4.354,0.036,False,True
Failed,,,3951,496,9.395,0.024,False,True
Failed,,,327,3530,0.547,0.039,True,False
Failed,,,969,846,3.683,0.045,True,False
Failed,,,4598,2632,6.377,0.017,False,True
Failed,,,3040,1822,2.376,0.029,False,True
Failed,,,1277,4704,7.567,0.008,True,False
Failed,,,1413,1590,3.817,0.041,False,True
Failed,,,3020,3165,6.411,0.01,True,False
Failed,,,4578,2392,2.342,0.048,True,False
Failed,,,951,4211,7.757,0.013,False,True
Failed,,,343,1417,5.827,0.022,False,True
Failed,,,3975,4483,4.076,0.044,True,False
Failed,,,3667,1213,9.673,0.006,True,False
Failed,,,1900,2890,0.425,0.035,False,True
Failed,,,2297,1965,9.01,0.04,True,True
Failed,,,3426,3936,1.089,0.024,False,False
Failed,,,4369,372,5.164,0.037,False,False
Failed,,,104,3731,4.74,0.002,True,True
Failed,,,712,645,1.677,0.008,True,True
Failed,,,4972,2756,8.421,0.03,False,False
Failed,,,2780,1691,2.828,0.017,False,False
Failed,,,1655,4912,7.074,0.045,True,True
Failed,,,1671,152,1.789,0.014,False,False
Failed,,,2643,4827,9.077,0.032,True,True
Failed,,,4835,872,4.671,0.019,True,True
Failed,,,889,2529,5.427,0.041,False,False
Failed,,,242,599,8.49,0.05,False,False
Failed,,,4193,3504,1.414,0.015,True,True
Failed,,,3250,2051,7.339,0.028,True,True
Failed,,,2434,3850,2.76,0.012,False,False
Failed,,,2037,986,6.674,0.018,True,False
Failed,,,3491,3117,3.424,0.046,False,True
Failed,,,3798,1332,7.825,0.008,False,True
Failed,,,480,4569,2.077,0.03,True,False
Failed,,,1127,2307,4.008,0.036,True,False
Failed,,,4440,4296,6.091,0.001,False,True
Failed,,,2883,9,0.162,0.039,False,True
Failed,,,1434,3392,9.742,0.023,True,False
Failed,,,1258,236,3.493,0.026,False,True
Failed,,,2932,4103,5.0,0.028,True,True
Failed,,,4509,188,8.752,0.015,True,True
Failed,,,1176,3213,1.151,0.049,False,False
Failed,,,568,1164,3.079,0.042,False,False
Failed,,,3906,2939,7.02,0.02,True,True
Failed,,,3579,1524,1.73,0.033,True,True
Failed,,,2145,4376,8.174,0.005,False,False
Failed,,,2366,460,2.394,0.022,True,False
Failed,,,3201,3643,7.509,0.038,False,True
Failed,,,4124,1897,3.743,0.001,False,True
Failed,,,193,4004,6.356,0.035,True,False
Failed,,,801,1622,9.416,0.031,True,False
Failed,,,4727,4981,0.488,0.009,False,True
Failed,,,2554,733,5.763,0.047,False,True
Failed,,,1724,2668,4.336,0.018,True,False
Failed,,,1831,1776,0.825,0.004,False,False
Failed,,,2731,2597,2.014,0.006,True,False
Failed,,,4904,1864,6.737,0.043,True,False
Failed,,,664,4739,3.167,0.021,False,True
Failed,,,17,2138,0.106,0.014,False,True
Failed,,,4262,3762,9.992,0.048,True,False
Failed,,,3339,531,3.76,0.011,True,False
Failed,,,2190,3573,6.144,0.027,False,True
Failed,,,1968,1283,4.424,0.044,True,True
Failed,,,3716,4618,5.48,0.016,False,False
Failed,,,4043,1093,0.771,0.029,False,False
Failed,,,391,3010,9.329,0.007,True,True
Failed,,,1038,117,7.401,0.003,True,True
Failed,,,4685,3284,2.502,0.037,False,False
Failed,,,3108,2258,8.749,0.025,False,False
Failed,,,1365,4345,1.349,0.04,True,True
Failed,,,1503,2500,5.099,0.012,False,False
Failed,,,3061,4439,1.597,0.044,False,False
Failed,,,4619,1109,7.156,0.007,False,False
Failed,,,1066,2917,2.904,0.029,True,True
Failed,,,463,211,1.013,0.037,True,True
Failed,,,4011,3268,8.929,0.004,False,False
Failed,,,3703,2439,4.82,0.04,False,False
Failed,,,2020,4087,5.239,0.025,True,True
Failed,,,2261,749,4.157,0.006,False,True
Failed,,,3306,2729,5.904,0.033,True,False
Failed,,,4249,1568,0.35,0.021,True,False
Failed,,,69,4957,9.593,0.042,False,True
Failed,,,672,1919,6.491,0.048,False,True
Failed,,,4857,4059,3.568,0.014,True,False
Failed,,,2665,397,7.681,0.026,True,False
Failed,,,1614,3628,2.261,0.011,False,True
Failed,,,1587,804,8.086,0.034,False,True
Failed,,,2528,3553,3.932,0.023,False,True
Failed,,,4721,2156,9.817,0.035,False,True
Failed,,,847,3822,0.242,0.001,True,False
Failed,,,205,1805,3.344,0.01,True,False
Failed,,,4073,4720,6.599,0.031,False,True
Failed,,,3131,825,2.154,0.019,False,True
Failed,,,2397,2654,7.906,0.046,True,False
Failed,,,2157,2202,1.489,0.027,False,False
Failed,,,3528,4324,8.57,0.012,True,True
Failed,,,3836,135,2.679,0.049,True,True
Failed,,,599,3343,7.263,0.015,False,False
Failed,,,1241,1033,9.154,0.02,False,False
Failed,,,4483,2993,0.907,0.042,True,True
Failed,,,2925,1303,5.347,0.005,True,True
Failed,,,1549,4675,4.596,0.032,False,False
Failed,,,1373,1539,8.346,0.017,True,True
Failed,,,2817,2829,9.501,0.018,False,True
Failed,,,4394,1471,4.25,0.03,False,True
Failed,,,1134,4507,5.692,0.009,True,False
Failed,,,530,2370,7.58,0.002,True,False
Failed,,,3787,4155,2.479,0.036,False,True
Failed,,,3460,299,6.271,0.024,False,True
Failed,,,2108,3180,3.672,0.039,True,False
Failed,,,2485,1676,6.934,0.032,False,False
Failed,,,3239,4850,3.007,0.004,True,True
Failed,,,4162,700,8.244,0.041,True,True
Failed,,,312,2778,1.815,0.02,False,False
Failed,,,915,348,4.914,0.016,False,False
Failed,,,4770,3677,5.028,0.049,True,True
Failed,,,2597,2026,1.222,0.013,True,True
Failed,,,1838,3952,8.838,0.028,False,False
Failed,,,1789,473,6.01,0.038,True,False
Failed,,,2772,3871,7.472,0.039,False,False
Failed,,,4944,581,1.279,0.003,False,False
Failed,,,779,3445,8.664,0.036,True,True
Failed,,,137,932,5.565,0.029,True,True
Failed,,,4298,2546,4.494,0.008,False,False
Failed,,,3375,1756,9.257,0.045,False,False
Failed,,,2310,4769,0.685,0.017,True,True
Failed,,,1933,67,9.921,0.01,False,True
Failed,,,3596,3412,0.021,0.025,True,False
Failed,,,3923,2290,6.229,0.013,True,False
Failed,,,356,4236,3.831,0.047,False,True
Failed,,,998,1390,1.942,0.043,False,True
Failed,,,4570,4588,8.0,0.022,True,False
Failed,,,2993,965,3.252,0.034,True,False
Failed,,,1325,3061,6.807,0.006,False,True
Failed,,,1461,1197,0.558,0.046,True,False
Failed,,,2990,3401,9.685,0.038,False,True
Failed,,,4568,2298,4.068,0.002,False,True
Failed,,,1000,4227,5.836,0.035,True,False
Failed,,,353,1399,7.768,0.03,True,False
Failed,,,3926,4579,2.33,0.009,False,True
Failed,,,3598,976,6.419,0.045,False,True
Failed,,,1930,3050,3.484,0.018,True,False
Failed,,,2307,2098,7.084,0.013,False,False
Failed,,,3377,3880,2.82,0.028,True,True
Failed,,,4300,570,8.433,0.016,True,True
Failed,,,134,3456,1.667,0.05,False,False
Failed,,,781,921,4.731,0.041,False,False
Failed,,,4942,2557,5.172,0.02,True,True
Failed,,,2769,1748,1.078,0.032,True,True
Failed,,,1704,4778,9.02,0.004,False,False
Failed,,,1702,2107,2.588,0.024,True,True
Failed,,,2594,4863,7.327,0.017,False,False
Failed,,,4767,694,1.422,0.029,False,False
Failed,,,918,2784,8.481,0.008,True,True
Failed,,,310,342,5.417,0.003,True,True
Failed,,,4164,3684,4.683,0.036,False,False
Failed,,,3241,2013,9.07,0.024,False,False
Failed,,,2483,3965,0.835,0.039,True,True
Failed,,,2105,1203,9.733,0.034,False,True
Failed,,,3462,2823,0.17,0.007,True,False
Failed,,,3789,1485,6.08,0.043,True,False
Failed,,,528,4494,4.019,0.022,False,True
Failed,,,1136,2384,2.087,0.014,False,True
Failed,,,4392,4142,7.817,0.047,True,False
Failed,,,2815,305,3.436,0.01,True,False
Failed,,,1463,3174,6.664,0.025,False,True
Failed,,,1327,78,0.415,0.023,True,False
Failed,,,2923,4335,1.721,0.025,False,False
Failed,,,4480,127,7.031,0.037,False,False
Failed,,,1244,3352,3.067,0.003,True,True
Failed,,,597,1025,1.143,0.007,True,True
Failed,,,3838,3001,8.761,0.029,False,False
Failed,,,3530,1292,4.989,0.016,False,False
Failed,,,2154,4686,5.11,0.044,True,True
Failed,,,2395,482,4.324,0.026,False,True
Failed,,,3133,3544,5.773,0.011,True,False
Failed,,,4076,2167,0.478,0.048,True,False
Failed,,,202,3811,9.424,0.014,False,True
Failed,,,849,1816,6.367,0.021,False,True
Failed,,,4718,4709,3.732,0.043,True,False
Failed,,,2526,833,7.518,0.006,True,False
Failed,,,1791,2645,2.385,0.033,False,True
Failed,,,1841,1662,2.771,0.045,True,True
Failed,,,2662,2716,3.769,0.046,False,True
Failed,,,4855,1574,9.981,0.009,False,True
Failed,,,674,4951,0.118,0.031,True,False
Failed,,,66,1925,3.175,0.035,True,False
Failed,,,4251,4053,6.728,0.001,False,True
Failed,,,3309,411,2.024,0.038,False,True
Failed,,,2259,3615,8.074,0.023,True,False
Failed,,,2018,1533,1.36,0.005,False,False
Failed,,,3705,4445,8.739,0.032,True,True
Failed,,,4013,1095,2.511,0.02,True,True
Failed,,,460,2930,7.392,0.042,False,False
Failed,,,1068,198,9.317,0.049,False,False
Failed,,,4616,3281,0.781,0.015,True,True
Failed,,,3059,2433,5.47,0.027,True,True
Failed,,,1376,4093,4.432,0.012,False,False
Failed,,,1551,2191,8.182,0.04,True,True
Failed,,,3110,4626,4.812,0.005,True,True
Failed,,,4687,1082,8.94,0.042,True,True
Failed,,,1036,3021,1.003,0.02,False,False
Failed,,,394,106,2.895,0.015,False,False
Failed,,,4041,3296,7.163,0.049,True,True
Failed,,,3714,2250,1.586,0.011,True,True
Failed,,,1971,4353,8.356,0.027,False,False
Failed,,,2192,815,2.25,0.047,True,False
Failed,,,3337,2586,7.693,0.019,False,True
Failed,,,4259,1873,3.56,0.031,False,True
Failed,,,19,4730,6.5,0.009,True,False
Failed,,,661,2147,9.603,0.001,True,False
Failed,,,4906,3754,0.338,0.035,False,True
Failed,,,2733,542,5.911,0.022,False,True
Failed,,,1584,3562,4.148,0.038,True,False
Failed,,,1617,763,6.135,0.019,True,False
Failed,,,2557,3637,2.162,0.027,True,False
Failed,,,4730,1910,6.587,0.014,True,False
Failed,,,798,3990,3.354,0.048,False,True
Failed,,,195,1636,0.251,0.043,False,True
Failed,,,4122,4967,9.809,0.021,True,False
Failed,,,3199,739,3.943,0.033,True,False
Failed,,,2368,2662,6.0,0.005,False,True
Failed,,,2147,2487,4.606,0.025,True,True
Failed,,,3576,4116,5.335,0.041,False,False
Failed,,,3904,181,0.914,0.003,False,False
Failed,,,570,3220,9.145,0.037,True,True
Failed,,,1173,1158,7.252,0.029,True,True
Failed,,,4511,2945,2.691,0.007,False,False
Failed,,,2934,1511,8.562,0.044,False,False
Failed,,,1501,4390,1.498,0.016,True,True
Failed,,,1363,1274,5.248,0.033,False,False
Failed,,,2885,3109,6.281,0.034,True,False
Failed,,,4443,1343,2.471,0.021,True,False
Failed,,,1124,4558,7.589,0.043,False,True
Failed,,,482,2318,5.703,0.047,False,True
Failed,,,3796,4285,4.24,0.013,True,False
Failed,,,3488,18,9.51,0.026,True,False
Failed,,,2040,3383,0.55,0.01,False,True
Failed,,,2437,1765,8.846,0.017,True,True
Failed,,,3248,4838,1.214,0.045,False,False
Failed,,,4190,863,5.039,0.008,False,False
Failed,,,245,2537,4.903,0.03,True,True
Failed,,,887,591,1.807,0.037,True,True
Failed,,,4837,3513,8.253,0.002,False,False
Failed,,,2645,2040,2.998,0.04,False,False
Failed,,,1829,3861,6.946,0.024,True,True
Failed,,,1721,466,7.897,0.011,False,True
Failed,,,2782,3942,9.247,0.012,True,True
Failed,,,4975,359,4.503,0.05,True,True
Failed,,,710,3745,5.557,0.015,False,False
Failed,,,107,632,8.653,0.019,False,False
Failed,,,4366,2769,1.289,0.041,True,True
Failed,,,3424,1685,7.463,0.004,True,True
Failed,,,2299,4918,2.596,0.032,False,False
Failed,,,1903,250,6.8,0.039,True,False
Failed,,,3665,3151,3.261,0.023,False,True
Failed,,,3972,2399,7.99,0.036,False,True
Failed,,,345,4204,1.954,0.001,True,False
Failed,,,948,1423,3.839,0.009,True,False
Failed,,,4581,4477,6.22,0.03,False,True
Failed,,,3023,1226,0.032,0.018,False,True
Failed,,,1256,2877,9.91,0.046,True,False
Failed,,,1432,994,3.661,0.006,False,True
Failed,,,3038,3799,5.942,0.049,True,False
Failed,,,4595,509,0.31,0.013,True,False
Failed,,,972,3517,9.788,0.028,False,True
Failed,,,325,860,6.609,0.031,False,True
Failed,,,3953,2619,3.295,0.004,True,False
Failed,,,3646,1828,7.955,0.041,True,False
Failed,,,1882,4698,2.144,0.019,False,True
Failed,,,2277,138,8.541,0.002,True,True
Failed,,,3408,3340,1.558,0.036,False,False
Failed,,,4350,2217,7.194,0.024,False,False
Failed,,,85,4308,2.709,0.039,True,True
Failed,,,731,1319,0.897,0.046,True,True
Failed,,,4992,4659,9.203,0.018,False,False
Failed,,,2800,1038,4.548,0.03,False,False
Failed,,,1674,2988,5.357,0.009,True,True
Failed,,,1652,1959,0.696,0.028,False,False
Failed,,,2625,2903,8.297,0.022,True,True
Failed,,,4817,1546,2.953,0.034,True,True
Failed,,,867,4432,7.146,0.006,False,False
Failed,,,260,2444,8.958,0.01,False,False
Failed,,,4214,4081,0.945,0.025,True,True
Failed,,,3272,224,5.307,0.013,True,True
Failed,,,2452,3255,4.791,0.047,False,False
Failed,,,2058,1601,5.894,0.029,True,False
Failed,,,3510,4925,4.206,0.008,False,True
Failed,,,3817,774,9.545,0.045,False,True
Failed,,,500,2704,0.36,0.017,True,False
Failed,,,1108,424,3.539,0.024,True,False
Failed,,,4421,3602,6.56,0.039,False,True
Failed,,,2863,1953,2.192,0.003,False,True
Failed,,,1416,4025,7.711,0.036,True,False
Failed,,,1279,2180,3.961,0.016,False,True
Failed,,,2950,3468,2.657,0.014,True,True
Failed,,,4528,2072,8.596,0.026,True,True
Failed,,,1196,3906,1.308,0.011,False,False
Failed,,,549,1720,4.484,0.006,False,False
Failed,,,3886,4805,5.613,0.033,True,True
Failed,,,3558,908,0.636,0.021,True,True
Failed,,,2126,2570,9.267,0.042,False,False
Failed,,,2345,2285,0.051,0.037,True,False
Failed,,,3184,4240,9.853,0.003,False,True
Failed,,,4107,51,3.899,0.04,False,True
Failed,,,172,3428,6.2,0.025,True,False
Failed,,,819,950,8.009,0.017,True,False
Failed,,,4749,3076,1.893,0.044,False,True
Failed,,,2576,1387,6.856,0.007,False,True
Failed,,,1742,4591,3.242,0.029,True,False
Failed,,,1810,1123,1.607,0.043,False,False
Failed,,,2712,4520,0.607,0.042,True,False
Failed,,,4885,1191,5.643,0.005,True,False
Failed,,,643,2835,4.26,0.032,False,True
Failed,,,35,292,2.45,0.027,False,True
Failed,,,4282,3187,7.649,0.012,True,False
Failed,,,3359,2356,3.604,0.049,True,False
Failed,,,2208,4169,6.3,0.015,False,True
Failed,,,1990,667,3.017,0.01,True,True
Failed,,,3734,2812,6.885,0.031,False,False
Failed,,,4061,1650,1.864,0.019,False,False
Failed,,,413,4876,8.234,0.046,True,True
Failed,,,1021,2001,5.057,0.038,True,True
Failed,,,4664,3977,4.846,0.023,False,False
Failed,,,3087,316,8.906,0.035,False,False
Failed,,,1348,3710,1.193,0.001,True,True
Failed,,,1523,558,7.442,0.048,False,False
Failed,,,3080,2515,0.815,0.009,False,False
Failed,,,4638,1783,5.437,0.047,False,False
Failed,,,1086,4820,4.622,0.018,True,True
Failed,,,444,2056,1.482,0.022,True,True
Failed,,,3991,3844,8.46,0.038,False,False
Failed,,,3683,612,2.79,0.001,False,False
Failed,,,2002,3491,7.27,0.035,True,True
Failed,,,2240,1364,3.375,0.042,False,True
Failed,,,3289,4537,6.684,0.02,True,False
Failed,,,4231,1011,2.067,0.033,True,False
Failed,,,47,3093,7.874,0.005,False,True
Failed,,,689,36,6.023,0.012,False,True
Failed,,,4878,3365,4.037,0.027,True,False
Failed,,,2686,2341,9.713,0.015,True,False
Failed,,,1631,4262,0.23,0.049,False,True
Failed,,,1566,1458,9.491,0.02,False,True
Failed,,,2510,4187,3.463,0.037,False,True
Failed,,,4702,272,7.787,0.025,False,True
Failed,,,827,3129,2.273,0.04,True,False
Failed,,,224,1248,4.124,0.044,True,False
Failed,,,4094,2856,5.817,0.016,False,True
Failed,,,3152,1440,0.435,0.029,False,True
Failed,,,2416,4461,9.624,0.007,True,False
Failed,,,2178,375,1.021,0.014,False,False
Failed,,,3546,3728,9.039,0.048,True,True
Failed,,,3853,1980,4.711,0.011,True,True
Failed,,,620,3920,5.232,0.027,False,False
Failed,,,1223,1707,8.372,0.034,False,False
Failed,,,4461,4896,1.687,0.005,True,True
Failed,,,2904,650,7.065,0.043,True,True
Failed,,,1531,2752,2.877,0.021,False,False
Failed,,,1394,886,9.126,0.031,True,True
Failed,,,2835,4752,8.096,0.03,False,True
Failed,,,4413,798,3.157,0.017,False,True
Failed,,,1155,2603,6.786,0.045,True,False
Failed,,,513,524,9.924,0.04,True,False
Failed,,,3766,3580,0.136,0.024,False,True
Failed,,,3438,2124,6.114,0.036,False,True
Failed,,,2090,3776,3.828,0.002,True,False
Failed,,,2465,1060,5.529,0.022,False,False
Failed,,,3220,3044,4.414,0.044,True,True
Failed,,,4143,1257,9.338,0.006,True,True
Failed,,,292,4644,0.722,0.034,False,False
Failed,,,934,2233,2.571,0.026,False,False
Failed,,,4789,4370,7.371,0.01,True,True
Failed,,,2617,84,1.378,0.048,True,True
Failed,,,1857,3317,8.681,0.013,False,False
Failed,,,1769,2416,6.479,0.003,True,False
Failed,,,2754,3236,5.128,0.001,False,False
Failed,,,4927,2465,1.122,0.039,False,False
Failed,,,758,4138,8.82,0.023,True,True
Failed,,,155,1488,6.972,0.018,True,True
