Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.59,57,4740,3073,1.588,0.04,False,False
Completed,0.58,81,3108,324,5.548,0.002,False,False
Completed,0.03,43,468,970,8.375,0.043,False,False
Completed,0.03,33,2390,3685,4.406,0.004,False,False
Completed,0.63,134,1584,2219,1.086,0.008,False,False
Completed,0.03,31,1185,4935,7.398,0.045,False,False
Completed,0.79,2274,2596,173,3.039,0.017,True,True
Completed,0.03,38,2692,4765,8.554,0.036,False,False
Completed,0.03,38,2872,1383,7.22,0.015,False,False
Completed,0.77,9872,1141,435,6.32,0.03,False,True
Completed,0.03,34,3367,3316,4.975,0.015,False,False
Completed,0.03,50,3787,723,8.514,0.026,False,False
Completed,0.03,33,4583,4566,6.991,0.036,False,False
Completed,0.68,163,2639,1973,0.795,0.023,False,False
Completed,0.03,35,987,2104,4.523,0.008,False,False
Completed,0.63,644,213,3822,0.353,0.047,True,False
Completed,0.71,334,2910,36,0.219,0.031,True,False
Completed,0.03,33,2615,3229,9.224,0.05,False,False
Completed,0.31,43,4540,792,2.911,0.011,False,False
Completed,0.58,88,3812,4479,1.31,0.003,False,False
Completed,0.77,11938,2410,337,8.171,0.037,True,True
Completed,0.03,37,3410,2042,5.279,0.038,False,False
Completed,0.62,634,4637,3414,0.614,0.021,True,False
Completed,0.03,36,2848,2647,2.526,0.038,False,False
Completed,0.03,32,2642,4558,9.649,0.015,False,False
Completed,0.03,38,4590,1962,3.19,0.026,False,False
Completed,0.03,39,3784,3308,2.291,0.037,False,False
Completed,0.03,63,3360,712,6.094,0.024,False,False
Completed,0.77,12158,1710,445,8.916,0.022,False,True
Completed,0.58,39,4590,1530,6.037,0.047,False,False
Completed,0.58,36,3642,3991,3.056,0.022,False,False
Completed,0.64,489,2256,2123,0.124,0.002,True,False
Completed,0.77,9395,3253,430,3.328,0.024,False,True
Completed,0.03,38,750,1439,8.722,0.006,False,False
Completed,0.03,34,1482,3841,4.762,0.041,False,False
Completed,0.65,86,1887,189,0.739,0.046,False,False
Completed,0.03,34,257,2592,7.042,0.007,False,False
Completed,0.03,35,3599,2734,8.275,0.023,False,False
Completed,0.03,148,4180,134,4.589,0.037,False,False
Completed,0.58,106,4976,3984,1.191,0.027,False,False
Completed,0.58,46,2257,788,6.122,0.008,False,False
Completed,0.58,32,1707,4429,9.557,0.002,False,False
Completed,0.63,97,155,1891,1.255,0.03,False,False
Completed,0.58,39,4976,2082,2.665,0.042,False,False
Completed,0.58,33,3404,4542,5.647,0.015,False,False
Completed,0.58,50,2708,675,9.711,0.021,False,False
Completed,0.58,39,2614,2337,7.506,0.011,False,False
Completed,0.03,32,1871,4504,8.336,0.047,False,False
Completed,0.03,73,2276,854,7.437,0.042,False,False
Completed,0.63,230,493,3254,0.969,0.007,False,False
Completed,0.03,45,496,845,9.827,0.007,False,False
Completed,0.03,36,2283,3244,3.641,0.046,False,False
Completed,0.51,42,1868,2095,2.118,0.041,False,False
Completed,0.03,34,980,4493,5.648,0.006,False,False
Completed,0.78,13052,2704,361,3.76,0.034,True,True
Completed,0.63,569,162,2808,0.709,0.013,True,False
Completed,0.58,62,4483,541,6.336,0.032,False,False
Completed,0.58,33,605,4137,2.519,0.009,False,False
Completed,0.58,40,1533,1598,5.812,0.035,False,False
Completed,0.58,39,2082,3032,9.876,0.029,False,False
Completed,0.58,36,1100,4286,6.799,0.041,False,False
Completed,0.58,43,2046,1747,4.793,0.016,False,False
Completed,0.58,89,560,345,7.739,0.046,False,False
Completed,0.61,70,3098,133,1.49,0.015,False,False
Completed,0.58,35,4026,2593,9.477,0.041,False,False
Completed,0.58,40,3990,1386,4.571,0.004,False,False
Completed,0.58,35,1078,2784,5.888,0.031,False,False
Completed,0.59,59,2026,246,2.58,0.001,False,False
Completed,0.6,69,1316,3877,1.646,0.007,False,False
Completed,0.58,53,387,1338,9.946,0.037,False,False
Completed,0.57,53,4261,3136,1.725,0.048,False,False
Completed,0.58,33,685,3327,2.816,0.037,False,False
Completed,0.58,45,1764,2287,2.91,0.03,False,False
Completed,0.6,77,2474,3750,1.345,0.036,False,False
Completed,0.58,50,902,1212,9.642,0.009,False,False
Completed,0.58,42,4200,1091,5.742,0.02,False,False
Completed,0.58,36,4471,4848,2.479,0.012,False,False
Completed,0.58,45,2601,1707,5.847,0.048,False,False
Completed,0.58,38,880,3019,6.176,0.031,False,False
Completed,0.79,1658,4281,112,9.996,0.003,True,True
Completed,0.58,36,869,4994,4.403,0.046,False,False
Completed,0.58,39,2441,2456,6.408,0.023,False,False
Completed,0.58,36,1721,3582,7.974,0.017,False,False
Completed,0.7,171,168,1043,0.963,0.039,False,False
Completed,0.58,34,3536,3002,4.631,0.013,False,False
Completed,0.58,34,3778,4089,7.897,0.026,False,False
Completed,0.58,43,4721,1240,4.865,0.026,False,False
Completed,0.58,33,3149,3701,6.571,0.006,False,False
Completed,0.58,37,4758,3864,6.018,0.004,False,False
Completed,0.6,45,2860,2085,1.908,0.043,False,False
Completed,0.59,38,2056,1044,2.841,0.023,False,False
Completed,0.58,38,1872,2945,6.965,0.024,False,False
Completed,0.61,55,126,2249,1.843,0.05,False,False
Completed,0.58,32,885,4968,2.502,0.039,False,False
Completed,0.58,56,2283,548,8.648,0.013,False,False
Completed,0.58,46,3581,1797,9.411,0.05,False,False
Completed,0.61,76,4528,4257,1.42,0.019,False,False
Completed,0.7,398,2549,1171,0.014,0.037,True,False
Completed,0.58,32,2647,3551,2.745,0.049,False,False
Completed,0.58,49,3192,2486,1.811,0.043,False,False
Completed,0.58,38,4764,4947,9.802,0.014,False,False
Completed,0.58,82,3813,373,2.98,0.013,False,False
Completed,0.58,38,2886,2834,5.976,0.043,False,False
Completed,0.58,37,211,4826,6.202,0.002,False,False
Completed,0.58,48,175,2835,6.823,0.025,False,False
Completed,0.6,44,1589,2281,2.025,0.002,False,False
Completed,0.58,68,4119,356,6.298,0.048,False,False
Completed,0.58,34,2721,4836,2.357,0.025,False,False
Completed,0.69,564,4422,1826,0.833,0.036,True,False
Completed,0.6,41,4048,1184,2.068,0.039,False,False
Completed,0.58,36,2942,4243,6.623,0.016,False,False
Completed,0.58,40,355,1814,8.511,0.036,False,False
Completed,0.58,36,2262,4760,4.494,0.025,False,False
Completed,0.65,849,65,3806,0.771,0.041,True,False
Completed,0.58,34,3385,3378,4.652,0.048,False,False
Completed,0.58,351,3998,71,8.664,0.012,False,False
Completed,0.58,234,1792,159,5.693,0.024,False,False
Completed,0.58,38,1139,3271,2.321,0.035,False,False
Completed,0.58,41,107,1900,4.869,0.03,False,False
Completed,0.58,40,1965,4030,8.378,0.016,False,False
Completed,0.58,33,1532,4289,3.833,0.046,False,False
Completed,0.58,40,465,1216,9.98,0.02,False,False
Completed,0.58,33,1189,3506,5.638,0.017,False,False
Completed,0.58,38,3176,4908,5.916,0.031,False,False
Completed,0.58,38,2899,1732,4.279,0.03,False,False
Completed,0.58,33,4020,3693,9.41,0.004,False,False
Completed,0.58,46,4511,944,6.243,0.008,False,False
Completed,0.64,71,2971,1157,1.565,0.01,False,False
Completed,0.58,34,3784,4347,7.087,0.036,False,False
Completed,0.58,38,4582,1638,8.526,0.028,False,False
Completed,0.58,32,3501,3564,2.78,0.002,False,False
Completed,0.61,66,1291,3597,1.547,0.014,False,False
Completed,0.58,39,542,1832,7.303,0.04,False,False
Completed,0.58,33,950,4082,8.354,0.049,False,False
Completed,0.58,34,2391,4883,3.629,0.013,False,False
Completed,0.58,56,699,555,7.56,0.036,False,False
Completed,0.69,504,1286,1404,0.97,0.048,True,False
Completed,0.58,226,2509,136,7.973,0.049,False,False
Completed,0.68,512,111,2751,0.643,0.016,True,False
Completed,0.58,36,1768,2615,7.637,0.028,False,False
Completed,0.58,36,76,1885,3.707,0.002,False,False
Completed,0.58,34,800,4633,1.946,0.01,False,False
Completed,0.58,119,2214,169,6.745,0.036,False,False
Completed,0.65,753,3245,2940,1.171,0.001,True,False
Completed,0.58,36,3134,2399,3.262,0.015,False,False
Completed,0.58,33,4879,3115,8.051,0.038,False,False
Completed,0.58,33,2027,4207,7.861,0.003,False,False
Completed,0.78,5548,4619,186,9.57,0.016,True,True
Completed,0.58,35,415,3745,2.323,0.035,False,False
Completed,0.58,38,1496,1761,6.488,0.012,False,False
Completed,0.58,38,3706,1650,7.76,0.024,False,False
Completed,0.58,39,4455,3474,3.585,0.047,False,False
Completed,0.58,40,1091,1292,3.755,0.042,False,False
Completed,0.62,130,566,4050,0.594,0.044,False,False
Completed,0.58,52,1355,841,5.717,0.021,False,False
Completed,0.58,49,3525,715,9.488,0.008,False,False
Completed,0.58,41,4646,3774,4.356,0.032,False,False
Completed,0.69,163,3886,1494,0.028,0.03,False,False
Completed,0.58,38,3112,3317,6.164,0.006,False,False
Completed,0.58,35,2691,2306,9.702,0.034,False,False
Completed,0.58,34,4065,2885,3.955,0.007,False,False
Completed,0.72,215,4907,604,0.395,0.005,False,False
Completed,0.58,38,4255,4439,3.183,0.023,False,False
Completed,0.58,36,4746,2150,2.435,0.014,False,False
Completed,0.58,40,3348,2728,6.375,0.04,False,False
Completed,0.58,36,1636,4790,9.678,0.044,False,False
Completed,0.58,88,197,325,4.167,0.017,False,False
Completed,0.58,173,2356,2354,5.974,0.046,False,False
Completed,0.64,101,4545,2737,1.13,0.01,False,False
Completed,0.58,121,3314,200,4.033,0.006,False,False
Completed,0.58,33,4688,4679,9.78,0.029,False,False
Completed,0.58,36,3829,4022,7.681,0.013,False,False
Completed,0.58,40,4671,1264,6.702,0.023,False,False
Completed,0.58,33,3565,3224,2.146,0.05,False,False
Completed,0.58,33,1400,3349,3.374,0.037,False,False
Completed,0.58,41,587,1541,7.94,0.011,False,False
Completed,0.58,40,1039,3820,6.409,0.001,False,False
Completed,0.58,46,2120,748,2.246,0.027,False,False
Completed,0.58,47,3080,788,3.508,0.04,False,False
Completed,0.58,39,2158,3277,9.901,0.019,False,False
Completed,0.68,501,1920,2553,0.162,0.014,True,False
Completed,0.58,38,2260,2679,4.088,0.022,False,False
Completed,0.58,38,821,2125,9.6,0.045,False,False
Completed,0.58,34,23,4414,6.052,0.041,False,False
Completed,0.65,783,4604,891,1.291,0.046,True,False
Completed,0.68,706,762,713,0.552,0.05,True,False
Completed,0.65,734,4907,4467,0.085,0.028,True,False
Completed,0.65,93,2850,1629,1.197,0.006,False,False
Completed,0.64,186,4167,4798,0.806,0.033,False,False
Completed,0.58,37,4281,1930,5.838,0.033,False,False
Completed,0.69,412,3742,1298,0.319,0.009,True,False
Completed,0.78,3374,1598,218,9.026,0.025,False,True
Completed,0.79,1418,3300,24,5.127,0.01,False,True
Completed,0.65,823,1871,4906,0.486,0.041,True,False
Completed,0.66,84,1135,494,1.58,0.003,False,False
Completed,0.64,162,1487,2883,0.73,0.023,False,False
Completed,0.78,5277,2781,188,4.271,0.041,False,True
Completed,0.79,1391,2334,74,0.368,0.031,False,True
Completed,0.68,531,529,1835,0.252,0.021,True,False
Completed,0.79,2938,92,143,4.599,0.032,True,True
Completed,0.67,486,3883,3070,0.404,0.002,True,False
Completed,0.67,502,4333,3078,0.924,0.019,True,False
Completed,0.63,52,1504,1055,2.062,0.017,False,False
Completed,0.64,2522,3348,295,0.939,0.036,True,False
Completed,0.79,1502,1454,14,5.339,0.045,True,True
Completed,0.66,1589,845,371,0.569,0.026,True,False
Completed,0.65,646,2174,4256,0.243,0.012,True,False
Completed,0.78,2517,574,138,5.794,0.004,True,True
Completed,0.79,1865,3509,10,1.527,0.028,False,True
Completed,0.79,1375,2097,57,9.239,0.01,False,True
Completed,0.78,6779,1026,232,2.478,0.047,True,True
Completed,0.63,166,3737,4179,0.105,0.034,False,False
Completed,0.79,1542,3861,113,3.746,0.035,True,True
Completed,0.68,145,1978,1697,0.517,0.043,False,False
Completed,0.67,1576,2424,417,0.72,0.024,True,False
Completed,0.66,637,3045,3848,0.911,0.025,True,False
Completed,0.66,192,650,3083,0.217,0.019,False,False
Completed,0.77,13458,3017,249,5.477,0.022,False,True
Completed,0.64,3870,4369,314,1.249,0.012,True,False
Completed,0.66,187,2550,2646,0.316,0.009,False,False
Completed,0.68,146,1729,87,0.296,0.018,False,False
Completed,0.63,1070,2303,1986,1.492,0.008,True,False
Completed,0.58,57,3733,1382,9.418,0.007,False,False
Completed,0.58,43,617,2596,9.746,0.025,False,False
Completed,0.59,44,2517,875,2.342,0.028,False,False
Completed,0.59,57,1564,3968,1.828,0.01,False,False
Completed,0.58,40,1850,1539,7.404,0.019,False,False
Completed,0.72,2863,5000,2,0.558,0.05,True,False
Completed,0.73,2994,883,2,0.484,0.004,True,False
Completed,0.72,3789,4318,2,0.622,0.0,True,False
Completed,0.71,154,4375,372,0.001,0.0,False,False
Completed,0.69,230,2969,1102,0.43,0.041,False,False
Completed,0.69,226,956,1300,0.282,0.016,False,False
Completed,0.71,253,4411,606,0.111,0.05,False,False
Completed,0.69,581,956,1300,0.506,0.036,True,False
Completed,0.68,631,1622,2327,0.332,0.005,True,False
Completed,0.69,665,925,1598,0.51,0.024,True,False
Completed,0.67,764,4222,3039,0.501,0.002,True,False
Completed,0.67,802,1631,2828,0.461,0.05,True,False
Completed,0.65,1174,4316,142,0.531,0.033,True,False
Completed,0.64,1985,4316,142,0.588,0.016,True,False
Completed,0.73,2783,5000,2,0.51,0.045,True,False
Completed,0.58,45,84,2857,3.652,0.039,False,False
Completed,0.58,137,1762,203,5.176,0.009,False,False
Completed,0.69,904,826,1543,0.473,0.0,True,False
Completed,0.58,39,3499,4915,3.515,0.014,False,False
Completed,0.64,291,2177,4753,0.285,0.028,False,False
Completed,0.68,666,1622,2327,0.446,0.037,True,False
Completed,0.67,238,1622,2327,0.386,0.0,False,False
Completed,0.68,741,2708,2535,0.447,0.029,True,False
Completed,0.65,232,5000,4345,0.001,0.0,False,False
Completed,0.66,794,4420,3213,0.503,0.037,True,False
Completed,0.66,206,4420,3213,0.343,0.0,False,False
Completed,0.64,919,2177,4753,0.001,0.048,True,False
Completed,0.67,1454,983,463,0.769,0.004,True,False
Completed,0.66,629,3826,3699,0.536,0.0,True,False
Completed,0.69,972,1150,534,0.59,0.025,True,False
Completed,0.69,700,4377,504,0.222,0.043,True,False
Completed,0.65,229,2178,4648,0.323,0.036,False,False
Completed,0.7,416,4623,747,0.001,0.05,True,False
Completed,0.63,104,687,2787,1.328,0.029,False,False
Completed,0.65,132,4316,142,0.678,0.0,False,False
Completed,0.64,241,2177,4753,0.84,0.009,False,False
Failed,,,3676,363,6.566,0.027,True,True
Failed,,,3213,3673,0.078,0.042,False,True
Failed,,,4373,907,4.149,0.035,True,False
Failed,,,792,4148,8.96,0.016,False,True
Failed,,,2345,1688,1.949,0.04,False,True
Failed,,,2801,3367,7.443,0.009,True,False
Failed,,,3355,2006,8.383,0.003,True,False
Failed,,,1815,3061,3.508,0.047,False,True
Failed,,,243,601,5.526,0.022,False,True
Failed,,,579,3521,0.854,0.004,True,True
Failed,,,1507,1061,7.555,0.028,True,True
Failed,,,2066,4936,6.619,0.034,True,True
Failed,,,1119,2476,4.915,0.01,True,True
Failed,,,2328,1821,7.368,0.022,True,False
Failed,,,807,3855,3.969,0.031,True,False
Failed,,,4884,713,8.474,0.012,False,True
Failed,,,4151,4183,8.554,0.009,True,False
Failed,,,2420,2750,7.998,0.042,True,True
Failed,,,1038,800,3.078,0.029,True,False
Failed,,,4780,305,1.081,0.027,True,True
Failed,,,3974,2413,9.093,0.043,False,True
Failed,,,414,4714,5.609,0.011,True,True
Failed,,,2946,1035,6.051,0.04,True,True
Failed,,,2655,2823,4.506,0.034,False,True
Failed,,,1154,3690,9.831,0.047,True,True
Failed,,,2102,1230,1.839,0.021,True,True
Failed,,,1553,4768,2.775,0.016,True,True
Failed,,,624,2307,5.771,0.041,True,True
Failed,,,4872,763,5.167,0.016,True,False
Failed,,,279,4317,0.434,0.035,False,True
Failed,,,1850,1856,8.737,0.01,False,True
Failed,,,3319,3223,3.164,0.04,True,False
Failed,,,4487,778,7.295,0.004,True,False
Failed,,,967,4749,3.022,0.043,True,False
Failed,,,3504,2164,2.472,0.011,True,True
Failed,,,1424,1800,2.793,0.009,True,False
Failed,,,4409,254,3.688,0.049,True,True
Failed,,,3965,3785,2.087,0.038,True,True
Failed,,,4102,899,5.691,0.015,False,True
Failed,,,4898,4390,9.792,0.022,False,True
Failed,,,4204,2041,1.819,0.026,False,True
Failed,,,472,4593,3.995,0.035,False,True
Failed,,,3024,56,6.012,0.005,True,False
Failed,,,172,1514,5.572,0.043,True,True
Failed,,,1246,2998,9.436,0.048,True,True
Failed,,,4500,4660,9.545,0.02,True,True
Failed,,,2273,3150,8.871,0.034,True,False
Failed,,,2073,1283,4.676,0.033,False,True
Failed,,,624,1488,0.173,0.02,False,True
Failed,,,2233,3774,6.359,0.034,False,True
Failed,,,3946,1042,3.219,0.006,True,False
Failed,,,4400,4854,2.243,0.007,True,False
Failed,,,1740,238,7.883,0.029,False,True
Failed,,,1030,2524,4.352,0.019,False,True
Failed,,,2754,2292,6.242,0.046,True,False
Failed,,,3083,4098,4.628,0.027,False,False
Failed,,,1244,1956,5.156,0.007,True,False
Failed,,,1603,4555,1.46,0.042,True,False
Failed,,,1045,4223,6.622,0.01,True,True
Failed,,,44,1459,7.346,0.03,True,False
Failed,,,1344,209,4.441,0.02,True,False
Failed,,,811,2649,8.401,0.034,True,False
Failed,,,3348,515,6.448,0.013,True,True
Failed,,,3407,3066,8.755,0.006,False,True
Failed,,,78,385,4.801,0.045,False,False
Failed,,,2155,3098,8.605,0.009,False,False
Failed,,,4181,2090,1.755,0.03,True,True
Failed,,,4947,3278,2.81,0.032,True,True
Failed,,,1349,1635,7.16,0.005,False,False
Failed,,,795,4348,0.7,0.043,False,False
Failed,,,2832,840,8.801,0.021,True,True
Failed,,,2536,2784,0.352,0.002,False,True
Failed,,,2856,4596,0.987,0.045,True,True
Failed,,,4992,2003,7.486,0.01,True,True
Failed,,,1908,3206,6.994,0.013,True,True
Failed,,,3922,4785,6.644,0.03,True,False
Failed,,,2198,13,3.545,0.007,False,True
Failed,,,572,2767,9.848,0.046,False,True
Failed,,,3232,2379,0.497,0.019,True,False
Failed,,,3277,3604,9.562,0.041,True,False
Failed,,,2020,1536,6.861,0.012,True,False
Failed,,,390,522,1.983,0.01,False,True
Failed,,,3065,2429,8.423,0.007,True,True
Failed,,,1387,1243,9.33,0.01,True,True
Failed,,,846,3490,2.832,0.048,True,True
Failed,,,2543,4421,3.18,0.009,True,False
Failed,,,1716,3030,0.29,0.017,False,True
Failed,,,4680,2178,9.679,0.045,True,False
Failed,,,735,736,5.268,0.013,True,True
Failed,,,1409,3293,1.27,0.048,True,True
Failed,,,4696,1817,8.158,0.013,False,False
Failed,,,4281,2848,7.337,0.024,False,False
Failed,,,1941,1986,2.949,0.041,True,True
Failed,,,291,4543,9.291,0.001,True,True
Failed,,,3567,567,1.152,0.035,False,False
Failed,,,3667,4528,5.403,0.017,True,True
Failed,,,2042,2269,7.536,0.017,False,True
Failed,,,3996,1610,6.782,0.019,True,True
Failed,,,2506,2934,7.117,0.007,True,False
Failed,,,1622,2327,0.442,0.027,False,True
Failed,,,264,4678,8.213,0.021,False,True
Failed,,,4341,280,4.343,0.04,True,False
Failed,,,4788,4018,1.606,0.048,True,False
Failed,,,751,871,5.799,0.016,False,True
Failed,,,1126,2386,9.701,0.037,True,False
Failed,,,1644,4828,3.71,0.024,True,False
Failed,,,4618,66,6.811,0.038,False,True
Failed,,,3890,4033,7.709,0.049,False,True
Failed,,,2489,1136,2.109,0.015,True,False
Failed,,,2100,473,5.995,0.023,True,False
Failed,,,133,2913,2.494,0.036,True,False
Failed,,,3722,1905,8.105,0.003,False,True
Failed,,,2953,4093,9.302,0.035,True,True
Failed,,,3933,1445,2.155,0.019,True,True
Failed,,,4420,2698,4.418,0.02,True,True
Failed,,,2685,4598,2.231,0.028,True,True
Failed,,,3173,795,4.967,0.036,True,True
Failed,,,4049,4326,2.89,0.013,False,True
Failed,,,3845,3171,6.124,0.043,True,False
Failed,,,2434,1684,4.235,0.021,False,True
Failed,,,335,4280,7.922,0.032,False,True
Failed,,,392,1830,5.625,0.05,True,True
Failed,,,2377,4075,1.616,0.011,True,True
Failed,,,1620,580,2.592,0.003,True,True
Failed,,,909,1019,0.52,0.033,False,True
Failed,,,1324,3617,6.716,0.022,False,True
Failed,,,1155,4364,9.453,0.047,False,True
Failed,,,1529,2598,4.267,0.008,False,True
Failed,,,3067,1989,8.14,0.026,True,False
Failed,,,607,4791,2.729,0.001,True,False
Failed,,,3617,1562,4.045,0.024,False,True
Failed,,,5000,2,0.506,0.05,False,False
Failed,,,4645,2364,0.603,0.013,True,False
Failed,,,1494,2912,0.299,0.042,True,False
Failed,,,2106,3366,6.962,0.016,False,True
Failed,,,3764,4634,0.001,0.024,False,True
Failed,,,2346,3535,3.027,0.038,False,True
Failed,,,3347,1678,9.38,0.006,True,False
Failed,,,1883,520,8.929,0.044,True,True
Failed,,,1214,2559,2.407,0.003,True,True
Failed,,,415,1271,4.831,0.011,True,True
Failed,,,1471,4247,6.353,0.043,True,True
Failed,,,883,2,0.557,0.0,False,False
Failed,,,922,1079,0.001,0.05,False,True
Failed,,,470,3164,0.001,0.05,False,True
Failed,,,3589,5000,0.001,0.042,True,True
Failed,,,1700,27,6.037,0.0,False,True
Failed,,,4069,2153,5.015,0.05,False,True
Failed,,,4120,3837,0.084,0.0,True,True
Failed,,,653,4554,2.24,0.05,True,True
Failed,,,3345,1605,9.658,0.05,True,True
Failed,,,2954,3407,10.0,0.002,False,True
Failed,,,548,1178,9.555,0.03,True,False
Failed,,,2462,635,2.018,0.044,True,True
Failed,,,635,3597,9.166,0.01,True,True
Failed,,,166,3495,1.166,0.03,True,True
Failed,,,2444,4561,5.113,0.013,True,True
Failed,,,1980,1388,1.682,0.006,False,True
Failed,,,4580,984,0.001,0.05,True,True
Failed,,,450,2518,0.001,0.05,True,True
Failed,,,2946,4084,10.0,0.05,False,True
Failed,,,1620,2,7.587,0.05,False,True
Failed,,,4715,4654,6.277,0.0,False,True
Failed,,,4594,418,2.879,0.05,True,True
Failed,,,4535,16,2.098,0.0,False,True
Failed,,,2844,3871,8.069,0.05,False,True
Failed,,,4818,5000,2.371,0.0,False,True
Failed,,,2954,3346,10.0,0.0,True,True
Failed,,,587,2872,0.283,0.016,True,False
Failed,,,989,345,0.521,0.05,True,False
Failed,,,3525,1133,2.202,0.031,True,True
Failed,,,2178,4648,0.392,0.0,True,False
Failed,,,925,1598,0.001,0.025,True,True
Failed,,,510,3299,5.388,0.038,False,True
Failed,,,2854,5000,9.971,0.0,True,True
Failed,,,1,5000,0.68,0.05,False,True
Failed,,,3769,4674,0.001,0.0,True,True
Failed,,,1,1371,0.001,0.0,False,True
Failed,,,477,1956,3.319,0.0,False,True
Failed,,,863,2906,1.62,0.05,False,True
Failed,,,60,2074,0.001,0.0,True,True
Failed,,,5000,3745,10.0,0.05,True,True
Failed,,,5000,3838,0.001,0.05,False,True
Failed,,,907,2765,8.002,0.0,True,True
Failed,,,1285,2436,9.674,0.0,True,True
Failed,,,4735,1767,5.944,0.05,True,True
Failed,,,2505,3256,6.152,0.05,True,True
Failed,,,3344,1848,10.0,0.05,False,True
Failed,,,4779,1653,8.01,0.05,False,True
Failed,,,2969,1038,2.304,0.0,False,True
Failed,,,5000,3049,10.0,0.05,False,True
Failed,,,4666,4362,0.001,0.05,False,True
Failed,,,5000,2108,0.001,0.0,False,True
Failed,,,5000,2581,0.883,0.0,False,True
Failed,,,4742,4519,10.0,0.0,True,True
Failed,,,5000,3754,0.001,0.0,False,True
Failed,,,2211,3946,8.435,0.0,False,True
Failed,,,3481,5000,7.889,0.0,True,True
Failed,,,925,1597,1.336,0.05,False,True
Failed,,,1,5000,10.0,0.05,True,True
Failed,,,4747,2894,10.0,0.0,False,True
Failed,,,852,2537,8.235,0.05,False,True
Failed,,,4826,2154,8.223,0.05,True,True
Failed,,,1,5000,10.0,0.05,False,True
Failed,,,1058,4160,0.001,0.0,False,True
Failed,,,4779,1653,9.147,0.0,False,True
Failed,,,634,4491,1.013,0.0,True,True
Failed,,,653,4554,2.853,0.05,False,True
Failed,,,584,4152,2.778,0.0,True,True
Failed,,,1,5000,1.046,0.05,True,True
Failed,,,5000,1362,7.704,0.05,True,True
Failed,,,785,2847,1.856,0.05,True,True
Failed,,,1446,3707,2.157,0.05,True,True
Failed,,,4731,4822,8.423,0.05,False,True
Failed,,,4998,3532,0.001,0.05,True,True
Failed,,,1,5000,0.001,0.0,False,True
Failed,,,1,5000,5.033,0.0,True,True
Failed,,,3351,1595,10.0,0.0,True,True
Failed,,,5000,2327,0.001,0.05,True,True
Failed,,,4743,4438,10.0,0.0,False,True
Failed,,,1237,3115,1.253,0.0,True,True
Failed,,,164,4298,4.948,0.0,False,True
Failed,,,5000,2722,0.643,0.0,True,True
Failed,,,4645,2364,2.689,0.05,False,True
Failed,,,472,1834,3.14,0.0,True,True
Failed,,,613,4624,2.348,0.05,False,True
Failed,,,2306,3639,8.153,0.0,True,True
Failed,,,2854,5000,10.0,0.0,False,True
Failed,,,5000,4789,0.875,0.05,True,True
Failed,,,497,3140,5.957,0.0,False,True
Failed,,,1,3533,10.0,0.05,True,True
Failed,,,2960,3476,8.998,0.05,False,True
Failed,,,577,1273,10.0,0.05,False,True
Failed,,,5000,3965,0.001,0.05,True,True
Failed,,,4675,3156,0.319,0.0,True,True
Failed,,,101,3683,9.522,0.05,False,True
Failed,,,246,2948,0.514,0.05,True,True
Failed,,,4749,2782,10.0,0.05,True,True
Failed,,,1,5000,4.988,0.05,False,True
Failed,,,1,2314,10.0,0.05,True,True
Failed,,,5000,2161,1.57,0.0,True,True
Failed,,,4933,4296,6.772,0.05,False,True
Failed,,,5000,5000,10.0,0.05,False,True
Failed,,,5000,3034,0.001,0.05,True,True
Failed,,,1,5000,0.632,0.0,True,True
Failed,,,1,2050,0.538,0.05,True,True
Failed,,,1056,4225,0.001,0.0,True,True
Failed,,,1,1827,9.035,0.05,False,True
Failed,,,627,2093,10.0,0.0,False,True
Failed,,,1,2020,0.001,0.05,False,True
Failed,,,4787,1417,7.42,0.0,False,True
Failed,,,95,4006,1.69,0.0,True,True
Failed,,,5000,3813,10.0,0.05,False,True
Failed,,,5000,5000,1.989,0.05,True,True
Failed,,,1,4546,7.561,0.05,True,True
Failed,,,4782,2608,9.224,0.0,True,True
Failed,,,5000,3712,10.0,0.0,False,True
Failed,,,4781,2630,10.0,0.0,False,True
Failed,,,5000,2960,0.001,0.05,False,True
Failed,,,1034,3754,4.071,0.0,True,True
Failed,,,4919,950,8.385,0.001,False,True
Failed,,,1505,1382,10.0,0.0,False,True
Failed,,,925,1597,1.081,0.0,True,True
Failed,,,5000,1158,0.001,0.0,False,True
Failed,,,1,1803,10.0,0.0,True,True
Failed,,,5000,1822,0.566,0.0,False,True
Failed,,,1283,2379,10.0,0.0,False,True
Failed,,,5000,4431,10.0,0.05,True,True
Failed,,,2743,1943,8.226,0.0,True,True
Failed,,,84,2377,3.847,0.05,True,True
Failed,,,371,4540,8.767,0.05,False,True
Failed,,,1,484,0.001,0.0,False,True
Failed,,,1,3732,2.044,0.0,False,True
Failed,,,1,1686,6.738,0.0,False,True
Failed,,,1887,816,10.0,0.0,False,True
Failed,,,1,3352,0.001,0.05,True,True
Failed,,,412,3131,9.615,0.05,True,True
Failed,,,5000,2091,10.0,0.0,True,True
Failed,,,5000,4562,10.0,0.05,False,True
Failed,,,5000,3253,1.099,0.05,True,True
Failed,,,1,4013,0.997,0.05,False,True
Failed,,,1,2223,6.606,0.0,True,True
Failed,,,5000,4938,1.113,0.05,False,True
