Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.75,414,3847,626,8.259,0.046,True,True
Completed,0.73,1,2049,4663,3.221,0.013,False,False
Completed,0.73,25,2449,2050,7.543,0.004,True,False
Completed,0.75,2556,1228,3483,7.267,0.042,True,True
Completed,0.73,1,3505,2600,4.012,0.019,False,False
Completed,0.73,1,4055,826,5.467,0.036,False,False
Completed,0.74,3061,1945,4287,0.427,0.006,True,True
Completed,0.74,1495,2309,1821,5.998,0.015,False,True
Completed,0.73,18,4261,3369,0.961,0.045,True,False
Completed,0.73,539,3259,66,9.601,0.003,True,False
Completed,0.73,19,2647,3855,6.581,0.01,True,False
Completed,0.73,25,4913,2080,2.702,0.039,True,False
Completed,0.74,2330,1712,3032,7.666,0.021,False,True
Completed,0.73,11,1871,2000,0.764,0.036,True,False
Completed,0.74,1029,2796,1100,4.993,0.049,False,True
Completed,0.73,20,688,3936,9.954,0.016,True,False
Completed,0.73,132,51,302,6.383,0.023,True,False
Completed,0.75,3395,3409,4964,1.348,0.043,False,True
Completed,0.74,1428,4112,1584,8.091,0.01,False,True
Completed,0.73,1,1760,3819,3.795,0.04,False,False
Completed,0.74,978,1608,1214,7.133,0.006,True,True
Completed,0.73,1,4969,4050,2.171,0.035,False,False
Completed,0.73,1,2552,1885,8.548,0.018,False,False
Completed,0.74,2110,913,2837,3.586,0.047,True,True
Completed,0.75,1246,295,1704,0.254,0.041,True,True
Completed,0.73,1,3184,3251,5.289,0.024,False,False
Completed,0.73,1,4375,183,4.151,0.028,False,False
Completed,0.73,21,3951,2795,9.74,0.038,True,False
Completed,0.73,31,3570,630,0.783,0.009,True,False
Completed,0.74,3159,522,4092,5.826,0.026,False,True
Completed,0.73,19,2952,4496,2.88,0.002,True,False
Completed,0.73,36,4607,1428,6.442,0.044,True,False
Completed,0.74,285,1292,576,3.413,0.012,True,True
Completed,0.73,1,4653,4613,8.369,0.03,False,False
Completed,0.73,1,2867,1311,2.31,0.025,False,False
Completed,0.73,33,1557,1352,9.464,0.031,True,False
Completed,0.73,18,1004,4571,1.216,0.024,True,False
Completed,0.73,49,371,863,2.605,0.017,True,False
Completed,0.74,3053,3729,4324,7.645,0.05,False,True
Completed,0.73,25,2149,2564,6.874,0.037,True,False
Completed,0.73,1,2417,107,2.367,0.047,False,False
Completed,0.75,3451,4213,4769,7.404,0.014,True,True
Completed,0.73,1,143,3326,8.196,0.002,False,False
Completed,0.73,1,760,2117,5.489,0.008,False,False
Completed,0.74,2350,2714,3070,0.524,0.028,True,True
Completed,0.75,1884,323,2380,6.114,0.007,True,True
Completed,0.73,1,3209,2596,0.66,0.037,False,False
Completed,0.73,1,4392,866,7.826,0.019,False,False
Completed,0.74,2837,1643,4089,2.658,0.038,True,True
Completed,0.73,117,2385,503,4.946,0.004,True,False
Completed,0.74,4145,4040,4467,9.484,0.028,False,True
Completed,0.73,22,1222,3462,6.489,0.047,True,False
Completed,0.73,25,4,2324,8.479,0.038,True,False
Completed,0.74,2036,3534,2733,3.334,0.018,False,True
Completed,0.73,18,1342,4346,0.062,0.007,True,False
Completed,0.73,17,4718,3305,3.256,0.012,True,False
Completed,0.73,1162,3537,34,5.463,0.043,True,False
Completed,0.74,1253,1240,1163,4.712,0.023,False,True
Completed,0.73,22,2729,3877,9.561,0.046,True,False
Completed,0.73,26,4047,2168,1.73,0.002,True,False
Completed,0.74,3235,2421,2889,6.255,0.029,False,True
Completed,0.75,189,2085,442,2.308,0.048,True,True
Completed,0.73,1,4346,4603,7.161,0.022,False,False
Completed,0.73,1,3026,1310,4.367,0.028,False,False
Completed,0.74,3172,901,3713,8.89,0.004,True,True
Completed,0.73,4,3807,315,0.474,0.015,True,False
Completed,0.74,1524,2018,2042,1.067,0.036,True,True
Completed,0.73,1,4132,2920,5.901,0.009,False,False
Completed,0.73,1,2951,1211,3.109,0.039,False,False
Completed,0.74,3027,701,3768,7.648,0.017,True,True
Completed,0.75,103,576,143,7.378,0.02,True,True
Completed,0.73,7,3315,4888,1.896,0.049,False,False
Completed,0.73,1,4633,1616,9.063,0.006,False,False
Completed,0.75,2786,1757,3432,3.921,0.027,True,True
Completed,0.73,1,1678,1779,6.036,0.014,False,False
Completed,0.74,2226,4398,3244,0.893,0.042,True,True
Completed,0.74,130,3237,286,8.061,0.012,True,True
Completed,0.73,1,342,4758,2.579,0.033,False,False
Completed,0.73,1,935,1022,2.387,0.03,False,False
Completed,0.74,2772,3030,3932,6.925,0.003,True,True
Completed,0.73,1,2095,3065,8.968,0.023,False,False
Completed,0.73,50,4209,962,8.686,0.024,True,False
Completed,0.74,2947,1948,3990,3.204,0.045,False,True
Completed,0.74,2009,2245,1433,7.854,0.025,True,True
Completed,0.73,1,3871,3522,2.709,0.006,False,False
Completed,0.73,1,2553,565,6.166,0.05,False,False
Completed,0.74,3069,1064,4411,0.686,0.02,True,True
Completed,0.74,1574,173,745,4.322,0.016,True,True
Completed,0.73,1,3674,4278,8.858,0.041,False,False
Completed,0.73,1,4855,2259,2.277,0.009,False,False
Completed,0.74,3038,1491,2786,7.114,0.035,True,True
Completed,0.75,806,1421,838,9.974,0.044,False,True
Completed,0.73,18,4932,4217,4.495,0.025,True,False
Completed,0.73,23,3612,2487,6.701,0.031,True,False
Completed,0.75,1005,987,1360,3.468,0.01,False,True
Completed,0.73,19,2623,3606,8.306,0.034,True,False
Completed,0.74,1059,3949,1269,7.327,0.044,True,True
Completed,0.73,1,2479,3710,2.181,0.013,False,False
Completed,0.73,40,2182,1107,6.752,0.008,True,False
Completed,0.74,2729,4287,3860,1.271,0.036,False,True
Completed,0.74,2334,3124,2131,9.688,0.018,False,True
Completed,0.73,27,844,2814,4.546,0.039,True,False
Completed,0.73,7,421,1717,0.442,0.048,True,False
Completed,0.74,2720,3151,3337,5.277,0.021,False,True
Completed,0.75,69,4489,47,3.734,0.027,False,True
Completed,0.73,18,1584,4986,8.274,0.004,True,False
Completed,0.75,104,1819,234,1.761,0.042,False,True
Completed,0.73,18,4568,4824,6.301,0.015,True,False
Completed,0.73,26,3384,1846,4.758,0.033,True,False
Completed,0.74,2958,499,3194,9.593,0.011,False,True
Completed,0.74,11,2889,3003,0.269,0.03,True,False
Completed,0.74,2556,3072,3157,4.908,0.048,False,True
Completed,0.73,18,2132,4767,1.613,0.027,True,False
Completed,0.73,1,2428,2217,6.965,0.046,False,False
Completed,0.74,3153,3917,2744,2.425,0.022,True,True
Completed,0.74,1355,2736,722,9.007,0.029,True,True
Completed,0.73,1,1111,4256,4.172,0.003,False,False
Completed,0.71,1,126,592,0.855,0.013,False,False
Completed,0.74,3100,3491,4438,5.997,0.032,True,True
Completed,0.74,2505,4809,1479,2.541,0.013,True,True
Completed,0.73,1,1308,3568,8.022,0.043,False,False
Completed,0.73,1,1256,2388,2.844,0.023,False,False
Completed,0.74,2348,4776,2643,7.68,0.047,True,True
Completed,0.74,1181,3440,932,1.099,0.003,True,True
Completed,0.73,1,95,4116,5.636,0.029,False,False
Completed,0.73,1,1143,420,9.349,0.032,False,False
Completed,0.74,3582,2789,4542,3.87,0.012,True,True
Completed,0.75,644,1033,885,5.785,0.04,True,True
Completed,0.73,1,2503,4069,0.95,0.016,False,False
Completed,0.73,1,3839,2361,7.531,0.035,False,False
Completed,0.74,2654,2193,2615,2.992,0.01,True,True
Completed,0.74,76,1897,14,8.422,0.015,False,True
Completed,0.73,17,4177,4954,3.586,0.042,True,False
Completed,0.73,30,2838,1666,5.128,0.011,True,False
Completed,0.74,3304,734,3286,0.592,0.033,False,True
Completed,0.74,1850,531,2187,4.377,0.03,False,True
Completed,0.73,21,3437,2870,9.857,0.002,True,False
Completed,0.73,20,4599,1143,1.439,0.045,True,False
Completed,0.74,3272,1869,3896,6.585,0.024,False,True
Completed,0.73,41,1636,1014,3.373,0.036,True,False
Completed,0.74,5047,4521,4041,8.518,0.008,False,True
Completed,0.73,21,453,3034,5.58,0.018,True,False
Completed,0.73,36,811,1809,9.444,0.021,True,False
Completed,0.73,1,4678,3091,4.282,0.035,False,False
Completed,0.73,1,3342,1068,7.075,0.017,False,False
Completed,0.74,3242,623,3979,2.237,0.04,True,True
Completed,0.73,1,2925,4717,7.892,0.02,False,False
Completed,0.73,1,4085,1757,0.726,0.026,False,False
Completed,0.74,2461,1990,3222,6.204,0.005,True,True
Completed,0.73,17,3759,4309,5.372,0.044,True,False
Completed,0.73,27,2596,2268,3.165,0.001,True,False
Completed,0.74,2637,941,2677,8.647,0.031,False,True
Completed,0.74,1758,284,1541,6.34,0.034,False,True
Completed,0.73,22,3639,3513,1.801,0.01,True,False
Completed,0.73,80,4978,535,9.632,0.041,True,False
Completed,0.74,1408,1542,1291,2.013,0.007,True,True
Completed,0.73,1,4886,3732,7.494,0.026,False,False
Completed,0.73,1,3726,462,4.038,0.019,False,False
Completed,0.75,3203,205,4583,9.18,0.049,True,True
Completed,0.75,3208,1381,4673,9.625,0.025,True,True
Completed,0.73,123,1370,370,5.159,0.028,True,False
Completed,0.75,6846,4744,4687,0.325,0.004,False,True
Completed,0.74,1567,3560,1397,8.156,0.047,False,True
Completed,0.73,21,50,3643,3.617,0.022,True,False
Completed,0.73,23,1175,2455,1.388,0.019,True,False
Completed,0.74,1033,3995,786,4.663,0.007,False,True
Completed,0.73,16,2359,4165,9.806,0.037,True,False
Completed,0.73,1,2069,1570,3.753,0.043,False,False
Completed,0.73,1,889,4860,7.209,0.011,False,False
Completed,0.73,1,388,1233,7.798,0.002,False,False
Completed,0.74,4110,3264,3790,2.96,0.029,True,True
Completed,0.74,2130,4445,2083,5.753,0.024,True,True
Completed,0.73,1,1705,2961,1.216,0.046,False,False
Completed,0.75,1748,1783,1938,8.82,0.008,True,True
Completed,0.73,22,4437,2956,8.797,0.026,True,False
Completed,0.73,34,3276,1248,2.254,0.021,True,False
Completed,0.74,681,2346,800,5.37,0.016,True,True
Completed,0.73,1,4001,4178,0.203,0.041,False,False
Completed,0.73,1,2662,2452,8.66,0.01,False,False
Completed,0.75,3505,1183,2510,3.202,0.034,True,True
Completed,0.74,1255,43,1401,1.833,0.031,True,True
Completed,0.73,1,3573,3646,6.357,0.001,False,False
Completed,0.73,1,4736,357,4.776,0.044,False,False
Completed,0.75,4406,3713,4576,0.828,0.029,False,True
Completed,0.74,1646,4894,1307,8.034,0.022,False,True
Completed,0.73,21,1530,3747,2.578,0.046,True,False
Completed,0.74,1,1460,540,0.343,0.037,False,False
Completed,0.73,1,277,3498,8.134,0.019,False,False
Completed,0.73,1,948,2283,6.843,0.022,False,False
Completed,0.74,517,3768,651,9.843,0.004,True,True
Completed,0.73,1,2268,4303,4.675,0.028,False,False
Completed,0.73,34,1979,1744,9.244,0.046,True,False
Completed,0.74,160,2912,249,7.206,0.029,False,True
Completed,0.73,16,661,4720,2.038,0.002,True,False
Completed,0.73,45,615,1065,2.938,0.011,True,False
Completed,0.74,3270,3354,3975,7.79,0.032,False,True
Completed,0.75,1950,460,2005,9.869,0.034,True,True
Completed,0.73,1,3190,3039,4.413,0.011,False,False
Completed,0.73,1,4528,998,6.582,0.042,False,False
Completed,0.74,2937,1623,4024,1.412,0.015,True,True
Completed,0.73,1,1858,1146,8.554,0.027,False,False
Completed,0.74,3863,4607,3901,3.385,0.005,True,True
Completed,0.74,2071,3424,2173,5.553,0.048,True,True
Completed,0.73,1,538,2857,0.098,0.021,False,False
Completed,0.73,1,726,1679,4.9,0.018,False,False
Completed,0.74,2353,2850,3300,9.422,0.039,True,True
Completed,0.74,123,4170,10,1.63,0.008,True,True
Completed,0.73,1,1909,4952,6.481,0.037,False,False
Completed,0.73,22,2206,2346,2.457,0.043,True,False
Completed,0.74,2700,3832,2599,6.983,0.013,False,True
Completed,0.73,15,1025,4074,9.0,0.013,True,False
Completed,0.73,143,212,457,5.994,0.004,True,False
Completed,0.73,20,2775,425,0.683,0.04,True,False
Completed,0.74,5960,1150,4545,6.139,0.016,False,True
Completed,0.75,857,87,929,8.836,0.019,False,True
Completed,0.73,15,3452,4111,4.314,0.05,True,False
Completed,0.73,25,4770,2402,7.145,0.006,True,False
Completed,0.74,4197,1268,2655,2.294,0.026,False,True
Completed,0.74,1690,1295,1475,7.468,0.01,False,True
Completed,0.73,22,4815,3565,2.011,0.035,True,False
Completed,0.73,71,3479,605,9.217,0.016,True,False
Completed,0.74,4122,135,4452,4.051,0.04,False,True
Completed,0.74,689,1104,708,0.967,0.049,False,True
Completed,0.73,15,2749,4244,5.817,0.019,True,False
Completed,0.73,31,3910,2220,2.985,0.026,True,False
Completed,0.74,3150,2440,2749,7.51,0.007,False,True
Completed,0.73,1,4248,4782,8.415,0.045,False,False
Completed,0.73,1,3085,1804,0.623,0.002,False,False
Completed,0.73,23,2232,3528,7.324,0.023,True,False
Completed,0.73,1,1936,976,1.269,0.005,False,False
Completed,0.74,4460,4216,4003,6.725,0.027,True,True
Completed,0.73,1,773,2998,9.725,0.048,False,False
Completed,0.73,1,492,1850,5.309,0.039,False,False
Completed,0.74,2565,3398,3197,0.459,0.018,True,True
Completed,0.73,1,1830,4809,3.727,0.008,False,False
Completed,0.73,1,4482,4993,1.793,0.024,False,False
Completed,0.73,1,3162,1701,9.586,0.03,False,False
Completed,0.73,13592,414,3322,4.736,0.001,True,True
Completed,0.74,2021,850,2146,0.242,0.011,True,True
Completed,0.73,1,3111,2830,5.409,0.033,False,False
Completed,0.73,1,4295,1100,3.241,0.015,False,False
Completed,0.74,3119,2171,3854,8.698,0.042,True,True
Completed,0.74,1066,2467,1256,2.721,0.035,False,True
Completed,0.73,19,3956,3696,7.89,0.009,True,False
Completed,0.73,43,693,1197,6.943,0.033,True,False
Completed,0.74,3421,2964,3756,2.419,0.012,False,True
Completed,0.74,1457,4124,2045,8.96,0.043,False,True
Completed,0.73,21,2029,2924,4.112,0.014,True,False
Completed,0.73,1,2319,331,9.461,0.007,False,False
Completed,0.73,1,980,3600,1.669,0.038,False,False
Completed,0.73,1,245,2494,3.346,0.047,False,False
Completed,0.74,2474,3600,2551,8.515,0.021,True,True
Completed,0.73,1,1408,4200,5.513,0.004,False,False
Completed,0.73,27,1502,2252,7.673,0.013,True,False
Completed,0.74,2893,4847,2780,2.821,0.043,False,True
Completed,0.74,1869,3687,760,5.652,0.012,False,True
Completed,0.73,16,166,4295,1.131,0.032,True,False
Completed,0.73,80,1072,549,3.906,0.029,True,False
Completed,0.74,3483,2542,4396,9.361,0.003,False,True
Completed,0.74,1476,3878,1438,2.154,0.047,False,True
Completed,0.73,1,1366,3320,6.777,0.017,False,False
Completed,0.73,1,4705,4350,9.985,0.015,False,False
Completed,0.73,1,3521,2310,1.53,0.034,False,False
Completed,0.74,2049,11,2721,6.698,0.01,True,True
Completed,0.73,1,2713,3476,3.446,0.031,False,False
Completed,0.73,1,4034,498,5.028,0.025,False,False
Completed,0.74,4123,2398,4463,0.505,0.044,True,True
Completed,0.74,10,4359,3048,1.085,0.006,True,False
Completed,0.73,42,3041,1029,7.627,0.049,True,False
Completed,0.74,4584,928,3938,3.102,0.02,False,True
Completed,0.73,16,3225,4752,7.351,0.04,True,False
Completed,0.73,33,4406,1795,3.933,0.009,True,False
Completed,0.74,2206,1666,3259,9.1,0.036,False,True
Completed,0.73,17,1744,1611,0.867,0.023,True,False
Completed,0.73,17,584,4902,8.074,0.03,True,False
Completed,0.74,2410,550,2201,0.633,0.004,False,True
Completed,0.73,27,3299,2768,6.112,0.028,True,False
Completed,0.73,76,4619,728,2.695,0.022,True,False
Completed,0.74,3448,1734,4224,7.839,0.048,False,True
Completed,0.73,55,1655,873,2.128,0.01,True,False
Completed,0.74,4603,4384,4094,7.273,0.034,False,True
Completed,0.73,27,316,2580,9.334,0.041,True,False
Completed,0.73,40,910,1327,5.7,0.045,True,False
Completed,0.74,3531,3014,3728,1.162,0.025,False,True
Completed,0.75,209,4353,437,7.705,0.031,False,True
Completed,0.73,17,2073,4596,2.867,0.001,True,False
Completed,0.73,1,2408,2154,8.219,0.02,False,False
Completed,0.74,2163,4054,2877,3.681,0.049,True,True
Completed,0.74,1657,2718,1166,5.262,0.005,True,True
Completed,0.73,1,1248,3881,0.428,0.026,False,False
Completed,0.73,2,30,30,4.609,0.036,False,False
Completed,0.74,2644,1933,3666,9.96,0.029,True,True
Completed,0.73,25,3897,3826,9.126,0.021,True,False
Completed,0.73,28,2577,2096,1.92,0.028,True,False
Completed,0.74,3205,1077,2937,7.402,0.005,False,True
Completed,0.74,2269,187,1594,7.595,0.008,False,True
Completed,0.73,18,3697,3372,3.055,0.037,True,False
Completed,0.73,553,4880,80,5.887,0.018,True,False
Completed,0.75,4123,1507,4865,1.052,0.038,False,True
Completed,0.74,2555,1444,1823,3.267,0.029,True,True
Completed,0.73,1,4945,3131,8.75,0.002,False,False
Completed,0.74,1,3628,174,0.293,0.046,False,False
Completed,0.73,1,2639,4044,4.705,0.043,False,False
Completed,0.73,1,3819,2025,6.286,0.012,False,False
Completed,0.74,2613,2331,3020,1.747,0.032,True,True
Completed,0.73,22,4119,4433,2.34,0.019,True,False
Completed,0.73,43,2935,1456,8.883,0.037,True,False
Completed,0.73,36,1156,1933,2.643,0.041,True,False
Completed,0.74,2397,2811,3124,8.124,0.015,False,True
Completed,0.74,1313,3974,1085,0.919,0.034,False,True
Completed,0.73,22,2495,3955,6.06,0.011,True,False
Completed,0.72,1,2166,1544,0.008,0.016,False,False
Completed,0.75,410,3101,520,3.319,0.01,True,True
Completed,0.73,1,830,4525,8.464,0.035,False,False
Completed,0.73,1,408,632,6.552,0.026,False,False
Completed,0.74,3905,3127,4323,1.716,0.006,True,True
Completed,0.73,1,1568,2674,4.971,0.019,False,False
Completed,0.73,1,4543,2529,0.538,0.013,False,False
Completed,0.73,1,3361,820,8.329,0.043,False,False
Completed,0.74,3049,485,4159,3.493,0.013,True,True
Completed,0.73,676,752,377,1.503,0.022,True,True
Completed,0.73,1,2866,4653,6.648,0.046,False,False
Completed,0.73,1,4183,1382,4.48,0.003,False,False
Completed,0.74,2256,3178,350,6.816,0.035,True,True
Completed,0.73,1,439,4626,1.335,0.009,False,False
Completed,0.73,1,798,842,3.641,0.006,False,False
Completed,0.74,3261,3049,4181,8.181,0.025,True,True
Completed,0.73,1,2116,2571,5.224,0.05,False,False
Completed,0.73,41,2444,136,1.202,0.03,True,False
Completed,0.73,10434,3943,4921,5.738,0.002,False,True
Completed,0.74,1827,2760,1631,2.907,0.045,False,True
Completed,0.73,22,1124,3408,7.744,0.024,True,False
Completed,0.73,49,140,2064,7.234,0.015,True,False
Completed,0.74,2134,3514,2904,2.089,0.042,False,True
Completed,0.75,1290,4834,1177,9.295,0.011,False,True
Completed,0.73,20,1324,3775,3.816,0.033,True,False
Completed,0.73,150,1271,269,8.915,0.002,True,False
Completed,0.74,1465,3464,1725,6.912,0.024,False,True
Completed,0.73,28,109,3227,2.371,0.045,True,False
Completed,0.73,1,4991,2126,3.531,0.033,False,False
Completed,0.74,3173,1471,2850,8.369,0.012,True,True
Completed,0.74,1423,1557,1048,6.23,0.021,False,True
Completed,0.73,19,4912,3918,0.75,0.048,True,False
Completed,0.73,27,3749,1877,7.957,0.005,True,False
Completed,0.74,2866,219,3068,2.811,0.027,False,True
Completed,0.73,19,2526,3279,7.06,0.008,True,False
Completed,0.73,176,3864,300,4.229,0.039,True,False
Completed,0.75,3875,2209,4732,8.765,0.018,False,True
Completed,0.73,1,4151,2701,9.656,0.032,False,False
Completed,0.73,1,2815,678,1.864,0.013,False,False
Completed,0.74,2991,720,4369,6.404,0.044,True,True
Completed,0.73,1,3413,4482,3.151,0.023,False,False
Completed,0.73,1,4574,1523,5.318,0.028,False,False
Completed,0.73,1,1620,1335,9.79,0.041,False,False
Completed,0.75,2587,4496,3619,4.649,0.017,True,True
Completed,0.73,60,2046,779,8.008,0.034,True,False
Completed,0.74,3000,4307,4275,2.525,0.01,False,True
Completed,0.73,9,862,2800,0.801,0.015,True,False
Completed,0.73,40,362,1418,4.197,0.025,True,False
Completed,0.73,18,1682,4377,7.028,0.031,True,False
Completed,0.74,312,1760,405,3.017,0.019,False,True
Completed,0.73,16,4665,4564,7.555,0.038,True,False
Completed,0.73,14,3327,1275,1.014,0.007,True,False
Completed,0.73,24,2909,2635,4.023,0.004,True,False
Completed,0.73,54,4072,909,7.441,0.047,True,False
Completed,0.74,2959,1968,4130,1.959,0.022,False,True
Completed,0.73,1,3773,3342,1.464,0.03,False,False
Completed,0.73,1,2613,71,9.92,0.023,False,False
Completed,0.74,4092,967,4973,4.441,0.046,True,True
Completed,0.73,1,3655,3835,5.114,0.014,False,False
Completed,0.75,3313,2155,4982,3.435,0.009,False,True
Completed,0.75,688,2346,896,5.744,0.019,True,True
Completed,0.75,2662,1374,3470,9.271,0.013,True,True
Completed,0.73,1,1393,1983,1.598,0.049,False,False
Completed,0.74,2099,4757,2978,6.436,0.02,True,True
Completed,0.74,1112,3576,957,4.853,0.027,True,True
Completed,0.73,1,75,4022,9.391,0.006,False,False
Completed,0.73,1,1201,201,5.604,0.009,False,False
Completed,0.73,1,2382,3177,3.437,0.039,False,False
Completed,0.75,588,4982,888,2.322,0.007,False,True
Completed,0.75,1752,4202,1950,5.072,0.015,True,True
Completed,0.75,3706,1952,4699,5.481,0.002,True,True
Completed,0.75,70,542,116,1.05,0.03,True,True
Completed,0.75,958,1561,1265,4.276,0.003,True,True
Completed,0.75,589,194,815,5.224,0.035,True,True
Completed,0.75,3316,618,4912,2.554,0.049,False,True
Completed,0.75,1448,2963,1968,8.854,0.022,False,True
Completed,0.75,2423,1089,3552,9.84,0.028,True,True
Completed,0.75,1003,4878,1311,6.909,0.032,True,True
Completed,0.75,2518,2538,3563,1.497,0.012,True,True
Completed,0.75,101,4095,268,0.407,0.04,False,True
Completed,0.75,61,1778,52,4.752,0.035,False,True
Completed,0.75,3288,220,3620,3.343,0.018,True,True
Completed,0.75,1177,2248,1490,7.622,0.039,True,True
Completed,0.75,2708,2326,3490,5.962,0.033,False,True
Completed,0.75,93,767,185,7.059,0.019,True,True
Completed,0.75,3252,691,4844,9.344,0.01,False,True
Completed,0.75,3216,4175,4750,3.2,0.032,True,True
Completed,0.75,1303,1365,1864,8.65,0.048,False,True
Completed,0.75,1069,75,1066,2.099,0.014,False,True
Completed,0.75,81,3397,126,7.791,0.012,True,True
Completed,0.75,2953,3110,4602,5.103,0.019,True,True
Completed,0.75,388,343,513,6.674,0.021,False,True
Completed,0.75,1452,4052,1570,6.824,0.03,False,True
Completed,0.75,3122,3973,3414,9.579,0.049,True,True
Completed,0.75,824,4789,992,5.446,0.043,True,True
Completed,0.75,1760,4320,2425,1.947,0.035,False,True
Completed,0.75,1686,3152,2343,9.873,0.013,True,True
Completed,0.75,2062,1710,2251,2.582,0.041,False,True
Completed,0.75,3582,2068,4676,2.356,0.047,False,True
Completed,0.75,1563,3501,1792,3.893,0.02,True,True
Completed,0.75,2476,2446,3389,1.587,0.017,True,True
Completed,0.75,2486,2100,2494,9.237,0.005,False,True
Completed,0.75,224,3279,501,4.666,0.039,False,True
Completed,0.75,2990,4366,4627,8.824,0.018,False,True
Completed,0.75,1825,454,2274,1.306,0.046,True,True
Completed,0.75,1506,2808,1703,8.039,0.034,True,True
Completed,0.75,1281,3546,1051,9.066,0.044,False,True
Completed,0.75,2007,1209,2401,2.077,0.019,True,True
Completed,0.75,1670,3079,2412,3.23,0.027,True,True
Completed,0.75,462,1587,573,7.877,0.017,True,True
Completed,0.75,1807,2176,2525,7.188,0.024,True,True
Completed,0.75,1318,2366,1641,4.497,0.012,False,True
Completed,0.75,1817,3657,2355,6.918,0.027,True,True
Completed,0.75,1779,1344,2206,6.675,0.038,False,True
Completed,0.75,2945,810,4535,3.72,0.04,True,True
Completed,0.75,944,3394,1067,6.771,0.016,False,True
Completed,0.75,3048,211,4728,4.564,0.032,False,True
Completed,0.75,1480,4705,1870,1.163,0.031,False,True
Completed,0.75,3246,789,4937,6.497,0.003,False,True
Completed,0.75,1672,3002,2321,3.888,0.007,True,True
Completed,0.75,1852,615,2273,9.051,0.048,True,True
Completed,0.75,1778,3347,1779,3.158,0.034,True,True
Completed,0.75,994,849,1019,1.617,0.026,False,True
Completed,0.75,2269,4763,2952,5.726,0.004,False,True
Completed,0.75,3832,2264,4845,9.186,0.012,True,True
Completed,0.75,1947,1999,2469,4.698,0.021,False,True
Completed,0.75,204,1153,459,7.839,0.032,False,True
Completed,0.75,2511,1406,3600,1.483,0.015,False,True
Completed,0.75,1785,3791,2237,1.834,0.005,False,True
Completed,0.75,1399,2701,1490,1.652,0.021,False,True
Completed,0.75,771,4805,982,8.759,0.02,True,True
Completed,0.75,2590,4448,3524,4.507,0.011,False,True
Completed,0.75,197,3112,534,6.173,0.043,False,True
Completed,0.75,2557,4366,1912,4.134,0.046,True,True
Completed,0.75,595,4697,694,5.541,0.038,False,True
Completed,0.75,1204,1354,1647,8.713,0.033,False,True
Completed,0.75,4076,36,4935,0.296,0.014,False,True
Completed,0.75,5400,2307,4630,5.011,0.041,False,True
Completed,0.75,1478,3201,1999,0.1,0.039,False,True
Completed,0.75,101,4256,178,6.45,0.005,False,True
Completed,0.75,417,2280,658,0.229,0.025,False,True
Completed,0.75,3218,4320,3385,9.232,0.014,True,True
Completed,0.75,379,654,244,2.749,0.049,True,True
Completed,0.75,2850,1447,4498,4.797,0.016,False,True
Completed,0.75,69,3002,116,2.065,0.032,True,True
Completed,0.75,3460,805,3150,5.145,0.03,True,True
Completed,0.75,721,2514,892,4.15,0.032,False,True
Completed,0.75,4372,4971,4505,5.191,0.007,True,True
Completed,0.75,1161,3651,1525,3.61,0.038,True,True
Completed,0.75,104,2143,194,3.564,0.024,True,True
Completed,0.75,139,4560,221,8.252,0.036,True,True
Completed,0.75,716,4939,823,0.059,0.028,True,True
Completed,0.75,2402,2877,1964,4.559,0.021,True,True
Completed,0.75,127,349,281,1.893,0.017,False,True
Completed,0.75,56,1597,52,6.318,0.045,True,True
Completed,0.75,3129,3798,4646,4.939,0.037,True,True
Completed,0.75,1023,2636,1355,6.521,0.018,True,True
Completed,0.75,3666,3550,4932,9.752,0.008,True,True
Completed,0.75,2652,2108,1897,5.933,0.026,False,True
Completed,0.75,4314,674,3584,4.345,0.007,False,True
Completed,0.75,3023,4639,3428,6.034,0.046,False,True
Completed,0.75,89,3303,155,2.616,0.003,False,True
Completed,0.75,1293,4710,1659,1.295,0.04,True,True
Completed,0.75,1103,1331,697,4.531,0.041,True,True
Completed,0.75,735,1995,624,7.178,0.038,False,True
Completed,0.75,2038,3222,2365,3.855,0.016,False,True
Completed,0.75,929,2261,1228,3.984,0.048,False,True
Completed,0.75,3264,263,4802,5.436,0.023,True,True
Completed,0.75,1091,1013,979,9.539,0.014,True,True
Completed,0.75,3274,4261,3479,5.487,0.04,True,True
Completed,0.75,808,518,479,8.632,0.047,True,True
Completed,0.75,2451,4464,2302,9.507,0.049,True,True
Completed,0.75,1788,1803,2433,5.074,0.032,True,True
Completed,0.75,3022,4230,2474,0.388,0.02,True,True
Completed,0.75,1077,310,1119,0.576,0.042,True,True
Completed,0.75,3282,4802,4701,4.079,0.031,False,True
Completed,0.75,2449,1880,2329,4.821,0.012,True,True
Completed,0.75,2063,2987,2233,5.944,0.041,False,True
Completed,0.75,3287,1854,3456,0.176,0.003,True,True
Completed,0.75,1759,2303,1681,6.608,0.003,True,True
Completed,0.75,2596,1046,1775,2.224,0.036,False,True
Completed,0.75,4353,2690,4828,0.125,0.036,True,True
Completed,0.75,2032,4008,1870,8.581,0.017,True,True
Completed,0.75,5149,3248,3548,9.031,0.044,False,True
Completed,0.75,2684,597,3676,5.848,0.037,False,True
Completed,0.75,2871,629,2421,9.166,0.028,False,True
