Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Failed,,,193,454,0.396,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2088,4681,0.969,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3350,2435,0.172,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3115,4129,0.336,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4144,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4311,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1947,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4455,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1839,1257,0.522,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1195,3609,0.097,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4931,856,0.793,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3572,1106,0.296,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2543,2958,0.213,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4233,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4688,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4774,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4404,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4278,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4209,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4542,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1318,86,0.897,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,635,4941,0.472,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4398,2187,0.669,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4560,4779,0.052,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,786,2025,0.872,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1470,3110,0.26,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2704,240,0.57,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4595,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3962,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1641,2466,0.995,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1076,2631,0.39,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4812,423,0.689,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4771,3450,0.424,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1043,696,0.746,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1689,4278,0.134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2954,1408,0.943,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3199,4532,0.548,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1926,2285,0.375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,32,2743,0.761,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3765,614,0.069,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4177,3751,0.838,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,401,1622,0.021,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2336,3352,0.594,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4590,1594,0.812,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4440,3961,0.468,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,666,1754,0.641,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1272,3152,0.224,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2506,984,0.915,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3530,3080,0.591,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2303,287,0.269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,448,4810,0.851,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4213,1977,0.041,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3803,3640,0.802,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,78,808,0.118,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1895,4098,0.512,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3158,1304,0.315,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2917,4633,0.177,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4355,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4042,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4964,2793,0.094,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1236,586,0.767,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1803,4482,0.349,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3069,2313,0.543,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3319,4250,0.964,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2045,1458,0.144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,229,3478,0.725,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3963,645,0.415,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4375,4969,0.679,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,599,2138,0.493,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2455,2930,0.887,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3691,136,0.191,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2658,3301,0.302,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4462,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1433,1134,0.619,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,828,3801,0.015,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4664,3206,0.53,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,930,1078,0.329,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1496,4058,0.786,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2770,1811,0.105,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3618,4752,0.404,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2353,1881,0.706,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,536,2986,0.165,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4263,231,0.977,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4046,4155,0.241,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,283,1402,0.929,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2138,3735,0.45,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3363,863,0.627,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2986,2575,0.864,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1750,330,0.059,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1144,4538,0.577,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4920,2408,0.252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1597,2726,0.661,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2825,479,0.48,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3212,3583,0.029,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1978,713,0.83,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,122,4315,0.288,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3896,1561,0.602,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4111,2823,0.367,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,375,70,0.556,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2191,4905,0.077,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3467,2033,0.753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2608,3905,0.739,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4480,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3916,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1346,1659,0.432,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,779,3370,0.951,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4503,1240,0.126,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3208,1549,0.802,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2829,4390,0.689,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4437,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3981,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4605,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3900,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4874,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4856,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4533,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3931,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4025,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1594,2260,0.388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,989,2718,0.991,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4761,473,0.179,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4758,4377,0.905,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,993,2248,0.206,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3622,225,0.676,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2766,3214,0.815,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1500,1084,0.014,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,934,4045,0.618,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4660,1799,0.304,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4510,3893,0.915,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,772,1646,0.227,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1339,3376,0.644,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2614,1248,0.466,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3461,2817,0.043,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2197,62,0.847,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,381,4917,0.267,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4105,2046,0.592,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3892,3591,0.314,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,126,720,0.515,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1981,4302,0.121,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3315,658,0.24,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3072,2781,0.253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1800,573,0.575,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1233,4488,0.056,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4967,2321,0.865,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4914,2569,0.539,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1150,322,0.351,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1756,4549,0.767,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2979,2421,0.091,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3369,4143,0.417,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2132,1389,0.724,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,277,3741,0.143,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4052,871,0.968,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4267,4764,0.189,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,532,1893,0.888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2349,2978,0.495,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2502,3954,0.129,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4799,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1276,1747,0.949,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,670,3164,0.431,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4436,996,0.741,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4597,3314,0.104,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,822,1146,0.788,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1426,3793,0.332,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2664,1587,0.529,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3685,4977,0.978,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2461,2144,0.161,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,605,2917,0.704,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4369,125,0.405,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3959,4244,0.626,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,233,1450,0.453,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2049,3490,0.932,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4302,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1685,689,0.907,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1040,4291,0.458,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4775,1419,0.652,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4805,4641,0.477,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1081,2473,0.663,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1648,2618,0.206,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2912,411,0.902,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3164,3653,0.605,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1889,820,0.287,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,72,4090,0.829,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3809,1298,0.032,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4217,3068,0.75,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,444,274,0.077,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2299,4817,0.557,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3534,1985,0.364,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4556,246,0.775,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4404,2965,0.38,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,629,94,0.697,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1312,4929,0.187,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2549,2175,0.984,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3565,3763,0.508,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2342,1634,0.322,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,408,3345,0.81,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4172,1098,0.113,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3762,4519,0.855,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,35,2273,0.035,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1929,2751,0.584,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3196,621,0.275,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2957,3442,0.234,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3825,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4130,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4925,4140,0.006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1201,1269,0.823,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1845,3602,0.312,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3109,848,0.611,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3357,2590,0.88,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2082,462,0.197,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,186,4669,0.683,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3924,2423,0.487,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4332,3192,0.732,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,559,946,0.409,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2492,3926,0.96,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3727,1796,0.15,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2700,4767,0.358,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1980,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1474,2013,0.531,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,789,3118,0.083,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4629,4867,0.567,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,892,2074,0.261,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1537,2867,0.873,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2812,34,0.048,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3654,3404,0.445,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2390,1198,0.634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,496,3865,0.249,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4219,1697,0.924,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4007,2690,0.169,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,240,522,0.97,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2175,4418,0.397,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3401,2210,0.711,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3026,4353,0.795,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1791,1521,0.096,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1109,3541,0.521,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4881,748,0.34,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,957,901,0.137,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1641,4191,0.749,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2865,1358,0.424,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3250,4580,0.069,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2012,2373,0.758,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,79,2538,0.372,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3854,370,0.55,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4069,4014,0.295,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,334,1847,0.596,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2229,3245,0.024,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3502,1037,0.836,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2651,3025,0.67,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1979,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1385,194,0.469,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,741,4717,0.894,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4467,1923,0.214,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,707,640,0.491,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1390,4225,0.877,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2627,1472,0.2,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3487,4467,0.309,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2263,2337,0.614,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,329,2797,0.003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4093,552,0.827,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3840,3816,0.079,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,114,1569,0.779,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2008,3297,0.354,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3274,1169,0.536,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2879,2896,0.955,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1606,141,0.155,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,961,4994,0.727,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4696,2123,0.414,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4721,3694,0.942,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1124,1972,0.118,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1767,3055,0.503,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3031,302,0.326,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3435,3137,0.183,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2160,1008,0.988,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,264,3965,0.376,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4001,1720,0.702,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4254,2646,0.455,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,481,399,0.655,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2414,4629,0.231,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3649,2500,0.911,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2778,4064,0.581,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1552,1309,0.278,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,867,3664,0.852,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4634,794,0.038,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4482,3512,0.68,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3196,4822,0.185,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3961,1855,0.971,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,251,3660,0.289,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,734,2101,0.071,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4444,2776,0.628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4141,1,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2490,2421,0.813,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3622,3096,0.381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4068,1063,0.713,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,433,4141,0.031,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1239,61,0.374,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4873,4503,0.931,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1870,2067,0.841,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1187,2837,0.29,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4960,45,0.601,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4847,4844,0.805,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
