Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,2023,0,295,324,717
Failed,,,4648,20,20,1148,1068
Failed,,,3800,4,157,1473,1296
Failed,,,1426,24,405,56,929
Failed,,,1184,11,71,1673,89
Failed,,,3573,19,366,856,1689
Failed,,,3607,12,221,1028,506
Failed,,,994,19,469,438,1155
Failed,,,1381,4,9,1821,1862
Failed,,,4001,23,305,646,480
Failed,,,4569,8,201,1565,443
Failed,,,1946,15,488,906,1841
Failed,,,468,1,37,1273,1173
Failed,,,3078,21,277,198,540
Failed,,,2725,11,3,813,1357
Failed,,,21,18,310,1654,991
Failed,,,2294,5,230,21,27
Failed,,,4982,26,458,1445,1628
Failed,,,4071,3,352,1183,1978
Failed,,,1760,22,88,351,362
Failed,,,908,7,390,1982,656
Failed,,,3204,14,174,550,1007
Failed,,,3127,2,110,225,380
Failed,,,829,22,330,1308,1777
Failed,,,1837,8,133,926,1236
Failed,,,4151,14,432,1608,604
Failed,,,4340,22,235,948,795
Failed,,,4714,6,67,681,570
Failed,,,2406,26,373,1848,1218
Failed,,,298,10,168,481,1799
Failed,,,2603,17,397,1048,417
Failed,,,2887,0,137,1933,1731
Failed,,,503,20,425,600,114
Failed,,,2146,9,99,1233,900
Failed,,,4525,16,339,300,1252
Failed,,,3923,12,479,64,1102
Failed,,,1302,18,211,1404,735
Failed,,,1071,4,252,771,279
Failed,,,3686,24,63,1695,1880
Failed,,,3496,3,415,432,814
Failed,,,1105,24,148,1098,1462
Failed,,,1502,13,314,731,1551
Failed,,,1032,21,42,1916,844
Failed,,,1265,8,497,284,175
Failed,,,3961,16,191,1250,1541
Failed,,,4487,13,111,1387,1816
Failed,,,2184,19,328,80,465
Failed,,,541,3,150,1712,554
Failed,,,2849,24,414,755,1171
Failed,,,2640,6,187,139,977
Failed,,,261,14,376,1331,1359
Failed,,,2368,2,85,964,1653
Failed,,,4752,23,353,1506,6
Failed,,,1686,25,224,664,1988
Failed,,,667,11,301,1032,1025
Failed,,,3289,17,14,498,626
Failed,,,630,15,24,156,1589
Failed,,,1647,2,452,1523,1428
Failed,,,3166,25,318,1087,944
Failed,,,3245,10,401,1637,1568
Failed,,,868,17,161,830,216
Failed,,,1720,5,362,1462,797
Failed,,,4111,26,75,5,1414
Failed,,,4943,2,250,367,1188
Failed,,,2334,21,440,1166,588
Failed,,,62,7,24,534,426
Failed,,,2684,14,291,1999,1793
Failed,,,428,25,265,415,1737
Failed,,,1905,12,212,1781,1281
Failed,,,4610,18,475,748,883
Failed,,,3839,9,334,889,733
Failed,,,1543,16,106,1581,1116
Failed,,,1144,0,436,215,1902
Failed,,,3724,1,271,617,1445
Failed,,,1342,21,284,992,1298
Failed,,,953,9,239,1374,1715
Failed,,,3648,16,448,159,67
Failed,,,3535,9,92,1956,1125
Failed,,,1222,15,347,515,524
Failed,,,1464,1,177,1131,490
Failed,,,3762,21,387,339,1856
Failed,,,4686,3,306,40,1504
Failed,,,352,12,455,872,861
Failed,,,3038,20,234,1656,1477
Failed,,,2764,2,492,1292,672
Failed,,,138,23,197,243,1055
Failed,,,2254,7,281,1624,1963
Failed,,,4866,13,33,908,315
Failed,,,1799,18,419,1762,1675
Failed,,,790,5,120,379,1342
Failed,,,4254,1,215,184,637
Failed,,,1636,21,475,1345,1020
Failed,,,779,8,51,979,1993
Failed,,,3366,6,207,790,1752
Failed,,,747,26,483,1740,402
Failed,,,1609,10,59,123,617
Failed,,,4222,17,256,1406,1234
Failed,,,4832,8,428,1207,1382
Failed,,,2445,14,134,265,780
Failed,,,182,1,343,1881,238
Failed,,,2563,22,94,589,1605
Failed,,,2926,12,369,455,295
Failed,,,620,19,71,1013,1926
Failed,,,2106,4,393,629,1086
Failed,,,4408,24,172,1837,688
Failed,,,4040,0,28,1542,915
Failed,,,1963,7,462,229,1749
Failed,,,1466,16,355,401,1897
Failed,,,1239,6,186,1768,1121
Failed,,,3537,26,379,703,723
Failed,,,3659,5,20,1435,1538
Failed,,,961,26,292,97,188
Failed,,,1353,11,247,1730,831
Failed,,,4048,18,440,804,1448
Failed,,,4381,7,362,568,1160
Failed,,,2075,13,78,1898,558
Failed,,,593,3,400,267,460
Failed,,,2895,22,164,1201,1827
Failed,,,2556,13,437,1819,9
Failed,,,169,19,126,651,1641
Failed,,,2438,3,335,1018,1372
Failed,,,4819,24,102,453,974
Failed,,,58,23,447,1811,1960
Failed,,,2317,12,31,428,1057
Failed,,,4940,20,284,1105,659
Failed,,,4133,9,393,1274,949
Failed,,,1756,15,169,193,1332
Failed,,,890,0,370,1575,1686
Failed,,,3202,9,151,318,1411
Failed,,,813,16,411,1149,810
Failed,,,1835,0,113,517,204
Failed,,,4211,20,325,1951,1570
Failed,,,4863,4,500,1685,1782
Failed,,,2238,25,189,847,431
Failed,,,135,12,273,1480,583
Failed,,,2747,18,41,54,1199
Failed,,,3016,2,298,934,885
Failed,,,315,22,15,1595,1268
Failed,,,2818,8,119,1524,701
Failed,,,514,14,320,943,1083
Failed,,,2153,1,142,1325,1929
Failed,,,4460,22,422,141,282
Failed,,,1277,26,35,1061,1704
Failed,,,1040,10,490,678,1309
Failed,,,3736,17,198,1854,910
Failed,,,3458,11,342,26,1844
Failed,,,1162,18,98,1445,493
Failed,,,1545,5,428,828,521
Failed,,,3857,25,137,1643,1138
Failed,,,4572,2,56,1970,1473
Failed,,,1884,23,257,559,871
Failed,,,391,7,204,1176,142
Failed,,,3096,13,483,353,1509
Failed,,,2667,4,243,722,328
Failed,,,2595,1,74,295,1947
Failed,,,287,21,365,1235,330
Failed,,,2398,9,160,618,684
Failed,,,4702,15,405,1911,1036
Failed,,,4371,12,295,1709,1326
Failed,,,1675,20,16,761,959
Failed,,,661,3,444,1378,56
Failed,,,3354,23,243,93,1656
Failed,,,3315,0,457,1220,1221
Failed,,,700,20,232,310,620
Failed,,,1712,10,309,1926,399
Failed,,,4334,16,6,603,1765
Failed,,,4740,11,179,776,1600
Failed,,,2361,19,384,1695,249
Failed,,,248,4,93,78,769
Failed,,,2633,24,345,1393,1386
Failed,,,19,0,222,877,1396
Failed,,,2707,20,466,1590,763
Failed,,,3055,10,193,1459,1073
Failed,,,432,17,496,12,707
Failed,,,4533,26,269,842,1912
Failed,,,3896,1,407,544,1702
Failed,,,1505,22,156,1984,85
Failed,,,1121,8,322,368,932
Failed,,,3499,14,116,1162,1283
Failed,,,3699,7,471,957,475
Failed,,,1078,13,219,1509,1873
Failed,,,1315,2,260,127,1144
Failed,,,3930,23,55,1340,511
Failed,,,4498,5,130,1046,846
Failed,,,2114,25,432,487,1494
Failed,,,477,11,106,1869,1522
Failed,,,353,5,287,717,1829
Failed,,,2978,25,28,1753,446
Failed,,,2784,8,253,1135,1639
Failed,,,98,15,59,333,22
Failed,,,2199,1,479,1965,996
Failed,,,4901,21,208,501,1347
Failed,,,4172,3,102,862,1010
Failed,,,1874,24,338,1671,643
Failed,,,850,13,141,39,374
Failed,,,3164,19,424,1494,1976
Failed,,,3241,4,359,1796,599
Failed,,,930,24,80,737,1247
Failed,,,1797,12,383,1120,1767
Failed,,,4092,19,181,414,385
Failed,,,4981,9,11,208,220
Failed,,,2276,16,302,1259,1618
Failed,,,2478,20,123,170,1811
Failed,,,210,9,418,1536,1205
Failed,,,2515,16,146,992,573
Failed,,,2934,6,388,113,1263
Failed,,,553,26,175,1422,895
Failed,,,2034,10,349,788,119
Failed,,,4422,17,89,1744,1720
Failed,,,4007,7,228,1884,1883
Failed,,,1394,14,461,583,267
Failed,,,1000,2,2,1215,748
Failed,,,3620,22,312,252,1099
Failed,,,1201,23,397,920,1556
Failed,,,1429,6,63,1286,1457
Failed,,,3817,14,374,243,825
Failed,,,4612,11,452,387,537
Failed,,,2000,17,238,1085,1185
Failed,,,4419,353,1747,111,13
Failed,,,2676,50,1386,130,13
Failed,,,3318,460,1941,385,13
Failed,,,4366,193,673,75,13
Failed,,,1290,269,1020,204,13
Failed,,,3013,99,1712,187,13
Failed,,,4708,311,1421,78,13
Failed,,,4099,214,1976,320,13
Failed,,,3999,145,472,116,13
Failed,,,1133,30,1048,4,13
Failed,,,3273,447,645,132,13
Failed,,,4239,390,1553,30,13
Failed,,,3433,12,38,637,784
Failed,,,738,18,275,1834,1433
Failed,,,1596,4,202,467,1584
Failed,,,4779,0,316,1360,414
Failed,,,1924,5,359,1719,1150
Failed,,,1880,18,413,1436,893
Failed,,,1466,24,98,684,417
Failed,,,1641,13,275,1125,684
Failed,,,1981,13,267,1885,1800
Failed,,,1742,9,420,1676,1529
Failed,,,1582,26,11,1230,851
Failed,,,1011,19,449,978,343
Failed,,,1819,4,180,1458,572
Failed,,,757,8,486,514,493
Failed,,,3144,128,1518,206,13
Failed,,,1686,16,938,164,13
Failed,,,3980,462,1348,35,13
Failed,,,4592,60,1794,292,13
Failed,,,2110,409,1888,155,13
Failed,,,4814,115,291,26,13
Failed,,,1680,16,306,1513,758
Failed,,,1490,1,67,49,18
Failed,,,1919,7,381,1800,541
Failed,,,1867,1,264,738,333
Failed,,,1734,25,217,699,511
Failed,,,1974,4,95,989,787
Failed,,,1639,0,488,1332,1012
Failed,,,743,26,124,459,178
Failed,,,1787,17,362,905,748
Failed,,,557,13,357,436,357
Failed,,,796,17,455,129,66
Failed,,,1858,21,149,1836,987
Failed,,,851,15,496,837,516
Failed,,,1552,8,60,893,449
Failed,,,1774,16,196,1187,473
Failed,,,1513,8,115,1376,201
Failed,,,1670,6,160,908,408
Failed,,,845,6,148,724,689
Failed,,,1664,19,1,1251,547
Failed,,,1473,4,372,809,307
Failed,,,1934,11,186,1061,752
Failed,,,1886,25,117,1843,1011
Failed,,,1655,3,198,1592,1286
Failed,,,728,23,319,714,405
Failed,,,1107,21,168,753,600
Failed,,,1781,9,454,1312,360
Failed,,,1740,0,125,1104,380
Failed,,,1591,16,462,1552,1250
Failed,,,1859,19,123,1636,1314
Failed,,,1379,9,27,960,501
Failed,,,386,8,180,199,186
Failed,,,1498,17,301,1077,1007
Failed,,,1605,6,269,1355,989
Failed,,,1686,10,402,169,135
Failed,,,689,6,351,85,37
Failed,,,1678,20,230,1206,1155
Failed,,,1910,2,86,1482,1423
Failed,,,958,24,465,352,262
Failed,,,1380,17,181,1366,390
Failed,,,1696,5,443,823,649
Failed,,,1813,22,22,864,445
Failed,,,1274,15,458,1116,999
Failed,,,1583,0,165,573,228
Failed,,,1895,14,155,1675,682
Failed,,,1035,9,480,349,224
Failed,,,1620,2,42,1600,716
Failed,,,1241,0,347,1160,900
Failed,,,1472,21,468,1403,679
Failed,,,1027,16,238,223,117
Failed,,,1834,1,391,1711,845
Failed,,,773,11,197,254,204
Failed,,,1844,15,319,1381,1104
Failed,,,1082,25,272,1033,371
Failed,,,1317,19,28,1021,288
Failed,,,501,4,442,302,139
Failed,,,1617,22,78,1423,1054
Failed,,,1025,1,317,482,255
Failed,,,1876,20,173,522,359
Failed,,,1200,8,450,1041,619
Failed,,,1462,13,361,1270,835
Failed,,,1821,12,350,1761,1454
Failed,,,1873,24,422,1084,714
Failed,,,1050,12,207,604,450
Failed,,,1287,18,108,835,222
Failed,,,1907,14,470,1223,1190
Failed,,,692,17,205,344,335
Failed,,,1760,4,71,1683,431
Failed,,,907,4,51,881,603
Failed,,,1960,22,438,1753,1706
Failed,,,1602,18,162,1096,633
Failed,,,1285,6,463,592,393
Failed,,,1871,12,25,1340,916
Failed,,,1823,24,206,1502,1159
Failed,,,1970,8,365,1091,461
Failed,,,1369,14,413,801,558
Failed,,,1884,10,438,1602,1369
Failed,,,1450,21,341,424,128
Failed,,,1647,13,433,533,300
Failed,,,1464,1,194,1029,536
Failed,,,1264,7,77,464,337
Failed,,,1666,4,430,1010,841
Failed,,,1668,21,272,665,206
Failed,,,1470,7,104,1145,942
Failed,,,1931,0,415,897,497
Failed,,,1301,2,221,331,182
Failed,,,1856,9,282,1579,627
Failed,,,794,6,101,385,297
Failed,,,1723,19,236,1608,467
Failed,,,1548,24,118,915,660
Failed,,,1899,7,243,1348,1080
Failed,,,983,20,364,471,230
Failed,,,1975,19,461,746,585
Failed,,,1213,14,85,382,218
Failed,,,1585,15,282,816,401
Failed,,,1815,7,410,623,177
Failed,,,1968,12,203,872,693
Failed,,,1229,24,61,1118,1088
Failed,,,1145,3,267,970,592
Failed,,,1817,19,251,1215,807
Failed,,,1278,26,189,968,252
Failed,,,1579,11,436,1471,520
Failed,,,1983,2,165,1628,1563
Failed,,,1891,23,384,277,70
Failed,,,1643,24,172,1384,952
Failed,,,1198,18,358,636,492
Failed,,,1882,6,19,1179,720
Failed,,,1309,20,392,1293,1171
Failed,,,944,9,333,856,329
Failed,,,999,16,75,732,441
Failed,,,1254,13,135,1169,1059
Failed,,,1936,26,261,1304,612
Failed,,,1237,11,116,761,349
Failed,,,619,25,353,532,149
Failed,,,1661,17,315,1245,336
Failed,,,1477,5,62,694,577
Failed,,,1247,24,129,992,844
Failed,,,470,6,154,465,238
Failed,,,1397,20,268,1342,1072
Failed,,,1555,15,47,1496,791
Failed,,,1094,22,484,744,268
Failed,,,1794,6,143,1193,508
Failed,,,1808,16,259,353,158
Failed,,,1982,20,376,1170,965
Failed,,,1159,9,247,644,198
Failed,,,1736,10,355,940,867
Failed,,,1283,21,371,1250,531
Failed,,,1608,8,8,692,260
Failed,,,1921,22,50,1557,839
Failed,,,1862,25,232,1421,419
Failed,,,1061,10,393,895,683
Failed,,,683,12,121,574,316
Failed,,,1755,17,175,1571,934
Failed,,,1383,19,496,1138,744
Failed,,,1693,4,133,673,484
Failed,,,1586,3,479,922,905
Failed,,,1800,5,118,1272,1179
Failed,,,1652,16,243,964,568
Failed,,,883,7,225,493,460
Failed,,,1985,20,354,1372,1356
Failed,,,1724,11,461,1066,1065
Failed,,,1515,23,441,1133,436
Failed,,,1315,8,186,676,665
Failed,,,1086,16,3,885,882
Failed,,,856,4,458,780,429
Failed,,,1086,1,242,869,377
Failed,,,1771,13,386,1318,645
Failed,,,1326,20,75,570,169
Failed,,,1500,9,305,1120,932
Failed,,,715,0,278,658,619
Failed,,,946,22,408,906,832
Failed,,,1708,1,437,434,195
Failed,,,1421,0,10,1217,1213
Failed,,,1454,25,288,819,717
Failed,,,1654,10,88,1369,449
Failed,,,1784,3,313,1527,1405
Failed,,,832,24,200,655,287
Failed,,,1428,13,65,918,474
Failed,,,1745,2,310,1391,737
Failed,,,1818,11,39,1736,1662
Failed,,,800,15,418,614,528
Failed,,,1872,18,312,1860,1552
Failed,,,1691,22,37,1016,595
Failed,,,1389,6,338,544,367
Failed,,,1959,0,149,1295,827
Failed,,,1522,14,170,461,278
Failed,,,1761,26,344,1147,1036
Failed,,,1529,4,466,1415,1260
Failed,,,1864,1,78,764,535
Failed,,,1747,24,406,799,372
Failed,,,1422,12,223,1263,605
Failed,,,1161,18,93,1050,817
Failed,,,1792,19,48,598,385
Failed,,,1405,10,96,283,93
Failed,,,1943,3,407,1534,601
Failed,,,1324,6,229,1225,783
Failed,,,1769,12,290,973,276
Failed,,,1716,18,203,1441,1205
Failed,,,666,8,316,319,105
Failed,,,1482,21,154,1101,438
Failed,,,1243,15,398,1079,404
Failed,,,1947,25,443,1489,1137
Failed,,,1173,24,114,148,143
Failed,,,1997,12,265,1666,882
Failed,,,1559,26,307,582,458
Failed,,,1360,11,70,1109,690
Failed,,,1790,4,383,857,245
Failed,,,1812,25,29,1688,591
Failed,,,1978,18,146,756,283
Failed,,,898,10,467,740,249
Failed,,,1968,16,81,1609,1066
Failed,,,1269,12,52,795,757
Failed,,,1823,5,490,1046,312
Failed,,,1759,11,211,1405,1336
Failed,,,1751,21,414,469,314
Failed,,,1519,2,276,218,109
Failed,,,1957,16,297,1038,559
Failed,,,1150,0,82,527,292
Failed,,,1689,6,393,1275,768
Failed,,,1590,12,250,1024,348
Failed,,,1741,23,337,1570,1025
Failed,,,1971,0,474,1868,1304
Failed,,,1782,14,242,1768,1231
Failed,,,1551,9,73,1543,1439
Failed,,,1195,19,44,861,626
Failed,,,1100,4,326,1087,656
Failed,,,1363,26,487,1349,924
Failed,,,1998,23,181,1909,739
Failed,,,1730,5,6,1653,964
Failed,,,949,6,22,647,539
Failed,,,1502,20,126,1361,697
Failed,,,1328,9,498,827,468
Failed,,,1773,1,60,1075,976
Failed,,,1089,13,315,610,236
Failed,,,1504,6,34,957,320
Failed,,,1941,18,23,1791,770
Failed,,,1704,10,167,1520,557
Failed,,,642,0,481,453,387
Failed,,,1726,26,94,1323,1298
Failed,,,1986,4,216,1114,1030
Failed,,,881,22,330,236,162
Failed,,,1424,24,333,1004,775
Failed,,,1296,23,57,1255,352
Failed,,,1596,8,318,807,623
Failed,,,1527,19,104,1158,1119
Failed,,,1955,11,388,632,424
Failed,,,282,4,56,182,89
Failed,,,920,5,361,622,280
Failed,,,1963,21,248,1743,1410
Failed,,,1598,19,476,1399,485
Failed,,,1290,3,152,910,725
Failed,,,1743,13,136,1150,877
Failed,,,1158,20,325,902,432
Failed,,,1980,9,55,1414,672
Failed,,,1543,23,3,343,247
Failed,,,1796,22,287,1449,864
Failed,,,1366,15,224,702,325
Failed,,,1885,4,329,1326,398
Failed,,,203,19,141,106,61
Failed,,,465,11,50,331,270
Failed,,,1939,7,178,387,151
Failed,,,1249,12,302,736,519
Failed,,,1479,17,385,953,810
Failed,,,1775,8,484,1642,1125
Failed,,,858,19,97,524,193
Failed,,,1949,20,424,1121,354
Failed,,,1395,26,111,868,830
Failed,,,1850,2,22,1536,1019
Failed,,,766,25,401,658,166
Failed,,,1830,14,216,1370,774
Failed,,,1259,21,279,618,282
Failed,,,1567,10,95,1067,553
Failed,,,1994,3,371,1786,1596
Failed,,,1887,23,487,981,524
Failed,,,1536,13,362,1282,1229
Failed,,,1273,3,283,1130,496
Failed,,,1385,4,76,1379,885
Failed,,,1218,16,175,794,459
Failed,,,1893,1,452,1266,691
Failed,,,1580,13,496,478,141
Failed,,,957,11,134,698,362
Failed,,,1910,15,255,1577,1445
Failed,,,1526,24,30,1296,404
Failed,,,1336,13,347,768,636
Failed,,,1680,23,197,764,235
Failed,,,1488,11,428,1299,975
Failed,,,1220,17,259,1012,696
Failed,,,1918,5,114,547,468
Failed,,,1283,4,311,240,153
Failed,,,1556,0,399,1237,589
Failed,,,988,13,264,773,677
Failed,,,1994,14,420,11,10
Failed,,,1734,9,267,303,289
Failed,,,1887,12,286,1190,1113
Failed,,,1986,14,12,839,614
Failed,,,1619,10,465,849,293
Failed,,,1932,24,483,1903,868
Failed,,,1242,12,144,407,109
Failed,,,1671,6,332,1658,585
Failed,,,1934,1,325,310,241
Failed,,,1621,16,369,1442,662
Failed,,,1298,1,6,993,426
Failed,,,1853,7,442,1244,887
Failed,,,561,26,62,531,270
Failed,,,1181,25,459,945,731
Failed,,,1879,22,83,186,100
Failed,,,1642,0,228,379,324
Failed,,,1632,23,363,1047,982
Failed,,,1448,7,16,519,246
Failed,,,980,18,392,822,470
Failed,,,1267,8,334,1260,1030
Failed,,,1874,15,92,335,295
Failed,,,1916,21,210,1142,579
Failed,,,1226,10,417,670,320
Failed,,,1687,2,105,1421,874
Failed,,,1528,2,184,890,519
Failed,,,1596,24,394,1023,1021
Failed,,,751,21,159,419,377
Failed,,,1813,18,473,1617,548
Failed,,,1895,25,356,923,326
Failed,,,1450,18,170,1174,865
Failed,,,1052,26,376,449,428
Failed,,,1588,4,137,1398,1131
Failed,,,1352,7,212,1051,398
Failed,,,1649,17,400,1496,1341
Failed,,,1926,19,60,1314,1219
Failed,,,1659,25,304,1365,1185
Failed,,,1946,22,161,956,895
Failed,,,1391,15,350,1205,419
Failed,,,1716,0,25,732,683
Failed,,,1833,23,447,705,474
Failed,,,1875,19,314,1770,649
Failed,,,1645,11,497,1543,928
Failed,,,1629,18,100,882,266
Failed,,,1451,3,277,1432,506
Failed,,,1214,25,414,1131,789
Failed,,,1584,24,233,1563,607
Failed,,,1988,13,166,1495,495
Failed,,,1119,11,196,919,804
Failed,,,1358,20,121,643,525
Failed,,,749,13,295,614,203
Failed,,,1484,2,157,651,277
Failed,,,1914,10,345,1399,785
Failed,,,1872,0,478,94,93
Failed,,,978,5,39,566,143
Failed,,,1905,20,418,1694,1040
Failed,,,1356,4,451,902,854
Failed,,,1117,26,361,662,567
Failed,,,1802,11,13,1150,330
Failed,,,1420,17,219,985,673
Failed,,,1722,6,410,1450,414
Failed,,,1841,7,181,1669,1488
Failed,,,792,19,303,540,322
Failed,,,1877,4,241,1527,980
Failed,,,1565,17,191,725,430
Failed,,,1265,5,438,1212,670
Failed,,,1718,15,421,974,947
Failed,,,659,9,224,523,522
Failed,,,1938,12,458,1918,1877
Failed,,,1667,9,69,261,168
Failed,,,1930,12,87,1646,512
Failed,,,1302,10,267,1078,827
Failed,,,1856,3,205,831,366
Failed,,,1723,20,252,857,541
Failed,,,1888,24,144,1449,1250
Failed,,,1651,5,46,1239,1046
Failed,,,1123,0,456,1004,448
Failed,,,1825,10,377,1406,1215
Failed,,,807,16,14,287,95
Failed,,,1014,18,297,316,83
Failed,,,1761,8,429,930,578
Failed,,,864,1,323,815,723
Failed,,,1684,14,465,1162,514
Failed,,,1763,17,270,1274,439
Failed,,,1063,6,103,787,711
Failed,,,1675,22,14,1618,1396
Failed,,,1912,0,176,1818,1183
Failed,,,1817,20,236,468,201
Failed,,,1891,16,119,1024,922
Failed,,,1217,1,256,536,163
Failed,,,1446,23,431,776,383
Failed,,,1630,7,192,1288,655
Failed,,,825,21,81,690,610
Failed,,,1643,15,342,136,55
Failed,,,1881,6,472,427,272
Failed,,,1854,23,113,1488,743
Failed,,,1037,7,266,952,483
Failed,,,1300,16,425,736,189
Failed,,,1623,1,202,1201,960
Failed,,,1609,8,278,1519,1076
Failed,,,1714,26,184,1075,302
Failed,,,1397,11,446,610,534
Failed,,,1128,20,370,827,763
Failed,,,1477,16,228,1476,1036
Failed,,,406,10,349,358,156
Failed,,,302,2,474,281,119
Failed,,,1952,26,284,1843,1382
Failed,,,1713,4,404,1595,1165
Failed,,,1610,13,59,1061,456
Failed,,,1731,18,335,1312,910
Failed,,,1176,26,148,560,402
Failed,,,1871,26,324,1748,954
Failed,,,1285,19,136,497,478
Failed,,,1490,23,3,1059,647
Failed,,,1683,11,374,508,379
Failed,,,1546,5,68,1332,618
Failed,,,1892,7,343,1552,1543
Failed,,,975,18,206,672,647
Failed,,,1229,7,227,836,548
Failed,,,1525,17,140,1510,1363
Failed,,,1341,16,128,1071,613
Failed,,,1517,1,499,615,349
Failed,,,1954,13,449,1637,803
Failed,,,1384,21,10,389,264
Failed,,,1976,3,252,1455,1060
Failed,,,891,24,139,336,133
Failed,,,1900,25,46,573,558
Failed,,,1569,21,460,1325,818
Failed,,,1030,14,24,578,373
Failed,,,1831,2,355,1113,605
Failed,,,1849,14,408,1794,1344
Failed,,,1406,2,391,1034,914
Failed,,,1944,9,80,782,391
Failed,,,1322,6,274,475,209
Failed,,,1767,0,213,1725,732
Failed,,,1939,17,238,1376,530
Failed,,,1137,5,390,935,258
Failed,,,1708,12,77,1187,797
Failed,,,1255,22,94,877,586
Failed,,,1991,6,57,1718,1271
Failed,,,875,20,428,588,422
Failed,,,1801,20,293,1676,1201
Failed,,,1445,8,326,978,887
Failed,,,1993,10,481,1001,639
Failed,,,1556,24,468,243,218
Failed,,,1807,23,244,1104,835
Failed,,,1346,17,305,852,358
Failed,,,1338,10,32,727,497
Failed,,,1752,3,471,1478,943
Failed,,,1907,4,304,948,666
Failed,,,685,25,290,478,307
Failed,,,1864,12,437,1513,458
Failed,,,1746,15,109,1549,636
Failed,,,1161,22,422,297,176
Failed,,,1978,7,207,1762,912
Failed,,,1540,21,226,990,491
Failed,,,1808,2,90,699,212
Failed,,,1362,13,1,99,69
Failed,,,1999,16,322,657,254
Failed,,,1207,13,331,1116,294
Failed,,,1637,5,145,864,770
Failed,,,1578,20,377,781,703
Failed,,,1705,14,231,530,186
Failed,,,1616,13,151,656,590
Failed,,,623,12,58,378,221
Failed,,,1509,15,429,1257,1090
Failed,,,853,5,298,427,184
Failed,,,1779,21,185,1298,1006
Failed,,,1614,25,296,897,796
Failed,,,1843,6,395,665,501
Failed,,,1727,22,66,648,343
Failed,,,1411,8,312,1167,571
Failed,,,1360,1,429,356,303
Failed,,,1099,20,260,81,28
Failed,,,1789,8,116,1608,763
Failed,,,1206,14,485,710,659
Failed,,,1906,2,138,1229,427
Failed,,,967,11,448,798,505
Failed,,,1523,26,341,1208,730
Failed,,,687,10,157,219,72
Failed,,,916,19,35,468,351
Failed,,,1495,26,313,1439,471
Failed,,,1677,11,60,998,738
Failed,,,1750,18,85,1222,678
Failed,,,1076,3,292,718,407
Failed,,,1521,10,231,1466,899
Failed,,,1433,5,459,1368,1242
Failed,,,1204,2,70,967,955
Failed,,,1633,8,382,1216,479
Failed,,,814,22,267,806,258
Failed,,,1107,10,120,1045,1013
Failed,,,1174,1,52,1153,522
Failed,,,1413,22,133,1408,808
Failed,,,1846,18,36,908,861
Failed,,,1307,25,475,1160,323
Failed,,,1851,16,223,1710,1523
Failed,,,1709,23,494,1428,566
Failed,,,1402,12,131,885,334
Failed,,,1940,5,317,1133,857
Failed,,,1091,0,18,456,134
Failed,,,1943,21,476,540,222
Failed,,,1133,9,151,1021,990
Failed,,,1404,14,39,1292,714
Failed,,,1704,2,340,773,451
Failed,,,1836,26,137,789,643
Failed,,,1887,17,4,1733,484
Failed,,,567,3,147,261,252
Failed,,,1811,14,482,940,418
Failed,,,1350,21,45,1188,894
Failed,,,1980,22,349,1505,710
Failed,,,1425,15,162,258,234
Failed,,,1735,9,12,1474,1094
Failed,,,633,16,383,345,214
Failed,,,1693,21,190,1683,855
Failed,,,1386,8,435,132,123
Failed,,,1154,13,251,432,332
Failed,,,1956,1,122,1880,568
Failed,,,1342,1,302,1313,751
Failed,,,1756,7,239,565,305
Failed,,,869,2,9,680,395
Failed,,,1764,24,380,1560,1295
Failed,,,1672,15,156,1340,370
Failed,,,1497,0,472,844,606
Failed,,,877,8,3,832,216
Failed,,,1989,17,390,1959,1100
Failed,,,648,14,188,607,487
Failed,,,1019,15,334,928,511
Failed,,,1804,12,327,1347,537
Failed,,,1795,18,208,203,129
Failed,,,1558,12,104,486,420
Failed,,,1995,25,91,1258,999
Failed,,,1178,10,282,801,228
Failed,,,1409,18,404,511,444
Failed,,,1732,3,221,1053,704
Failed,,,1850,20,299,1009,390
Failed,,,1951,11,148,1584,1240
Failed,,,1513,2,297,424,393
Failed,,,1950,16,276,1324,939
Failed,,,1396,23,215,572,494
Failed,,,1787,1,411,1172,1145
Failed,,,830,25,40,53,47
Failed,,,1639,17,287,623,601
Failed,,,1441,6,87,1063,362
Failed,,,827,12,327,746,418
Failed,,,1805,13,190,1623,1267
Failed,,,1449,11,161,785,582
Failed,,,1427,16,387,1183,1082
Failed,,,1911,19,422,1874,1844
Failed,,,1527,21,178,1030,801
Failed,,,1066,14,365,778,262
Failed,,,1764,3,9,1281,526
Failed,,,1489,9,280,1003,327
Failed,,,1693,5,326,1413,1093
Failed,,,673,21,189,285,224
Failed,,,1435,5,246,192,66
Failed,,,1378,25,201,1243,1105
Failed,,,1742,26,371,401,117
Failed,,,1544,17,488,1091,762
Failed,,,1114,23,50,844,301
Failed,,,1797,4,425,501,258
Failed,,,1105,11,333,393,180
Failed,,,1987,17,157,604,216
Failed,,,1185,5,466,1085,948
Failed,,,1417,24,346,1352,724
Failed,,,1725,12,29,833,487
Failed,,,1857,15,451,855,669
Failed,,,1933,21,318,1668,454
Failed,,,612,7,457,321,311
Failed,,,1505,18,93,1450,1380
Failed,,,1765,10,221,1238,1166
Failed,,,926,6,317,766,222
Failed,,,1711,8,414,1114,734
Failed,,,1849,5,185,1770,1683
