Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,4829,1,320,1935,1551
Failed,,,2323,13,43,530,306
Failed,,,2477,2,431,1249,1138
Failed,,,4983,12,208,342,875
Failed,,,1036,20,78,897,1852
Failed,,,306,5,172,644,1694
Failed,,,2945,14,158,487,749
Failed,,,96,10,63,196,460
Failed,,,2783,16,441,1798,448
Failed,,,3862,3,52,88,545
Failed,,,1336,14,337,1495,1284
Failed,,,1676,8,12,1957,809
Failed,,,4143,18,346,617,1048
Failed,,,3123,1,149,1280,1958
Failed,,,587,11,495,184,212
Failed,,,717,4,277,430,366
Failed,,,3233,15,117,1027,1620
Failed,,,4664,6,377,863,1405
Failed,,,2177,18,231,1703,643
Failed,,,2110,8,392,604,53
Failed,,,4646,19,247,1946,1808
Failed,,,3245,0,261,158,1218
Failed,,,777,11,102,1252,955
Failed,,,3355,8,47,1322,1324
Failed,,,829,19,315,230,564
Failed,,,329,7,409,484,984
Failed,,,3061,14,480,411,1361
Failed,,,4209,7,28,1700,1645
Failed,,,1693,17,361,858,399
Failed,,,1388,1,36,314,1882
Failed,,,2757,9,188,887,858
Failed,,,251,20,456,1540,1097
Failed,,,1064,6,300,1793,1450
Failed,,,3589,15,94,640,688
Failed,,,2455,13,192,68,1540
Failed,,,2296,3,335,1661,903
Failed,,,4773,14,59,758,1141
Failed,,,3742,5,451,1109,1863
Failed,,,1217,16,157,450,119
Failed,,,2348,5,113,825,514
Failed,,,4883,16,280,1733,1253
Failed,,,3482,2,228,382,1726
Failed,,,1015,13,381,1035,479
Failed,,,182,2,350,1282,67
Failed,,,2602,19,294,1355,1713
Failed,,,4043,2,215,504,1311
Failed,,,1546,12,429,1907,550
Failed,,,1847,6,223,1389,1043
Failed,,,4363,17,390,45,783
Failed,,,2903,4,118,1817,193
Failed,,,417,15,271,725,1945
Failed,,,937,1,490,971,1600
Failed,,,4493,8,359,291,640
Failed,,,1957,18,4,1135,1377
Failed,,,4385,11,463,533,1664
Failed,,,4538,0,74,1189,778
Failed,,,2062,10,288,347,1017
Failed,,,2052,0,462,1625,1778
Failed,,,3186,8,316,1074,990
Failed,,,680,18,46,477,1243
Failed,,,477,7,202,231,1335
Failed,,,2835,17,203,1076,1221
Failed,,,4275,4,307,787,1756
Failed,,,1458,9,252,1164,1519
Failed,,,3974,20,107,261,275
Failed,,,2514,1,401,1597,747
Failed,,,28,12,242,938,1485
Failed,,,1168,3,23,692,1092
Failed,,,3635,13,370,1851,831
Failed,,,4724,6,138,15,179
Failed,,,2188,16,471,1418,1932
Failed,,,4872,5,470,264,1514
Failed,,,2356,16,139,1171,254
Failed,,,2198,6,281,577,1179
Failed,,,4715,16,112,1982,932
Failed,,,3645,3,380,131,93
Failed,,,1158,13,229,1288,1831
Failed,,,38,1,10,1034,1747
Failed,,,2669,12,9,129,1821
Failed,,,3816,10,499,1979,1169
Failed,,,1300,20,144,571,906
Failed,,,1625,4,444,101,1436
Failed,,,4121,15,168,1443,674
Failed,,,2993,7,342,670,334
Failed,,,487,18,48,1764,1589
Failed,,,670,8,204,1510,1989
Failed,,,3195,18,436,916,243
Failed,,,3344,19,206,667,1564
Failed,,,4394,0,289,1441,1411
Failed,,,1898,11,73,95,665
Failed,,,1966,8,248,852,1640
Failed,,,3413,1,101,410,600
Failed,,,926,10,262,1001,1355
Failed,,,425,4,481,1255,1193
Failed,,,3003,18,410,1327,590
Failed,,,4111,4,84,539,438
Failed,,,1635,15,306,1879,1674
Failed,,,1290,10,108,1416,170
Failed,,,3825,20,251,10,1907
Failed,,,2658,2,241,1845,1067
Failed,,,191,12,402,690,822
Failed,,,1004,2,371,944,726
Failed,,,3491,13,22,1599,1479
Failed,,,3733,16,301,888,1119
Failed,,,4783,3,193,1224,1904
Failed,,,2286,14,415,319,142
Failed,,,2445,3,58,1912,1286
Failed,,,4941,13,336,505,541
Failed,,,3578,6,158,1356,451
Failed,,,1073,15,450,202,1688
Failed,,,240,9,294,448,1857
Failed,,,2505,12,349,377,485
Failed,,,3984,9,143,1728,521
Failed,,,1449,20,500,823,1275
Failed,,,1788,4,167,348,757
Failed,,,4264,14,445,1194,1012
Failed,,,2844,7,49,921,1983
Failed,,,318,17,341,1512,222
Failed,,,838,8,435,1757,325
Failed,,,768,0,150,720,219
Failed,,,3255,11,489,1816,1955
Failed,,,4636,8,3,43,1053
Failed,,,2120,19,360,1383,808
Failed,,,2186,6,19,300,406
Failed,,,4653,17,375,1142,1643
Failed,,,3242,4,134,994,1366
Failed,,,706,15,474,1588,621
Failed,,,596,0,255,1842,959
Failed,,,2893,15,132,164,946
Failed,,,1837,17,29,606,1783
Failed,,,1557,2,321,65,312
Failed,,,4033,12,37,1470,1550
Failed,,,2612,10,457,634,1461
Failed,,,87,19,187,1791,714
Failed,,,1227,5,93,1545,864
Failed,,,297,16,80,1360,1448
Failed,,,1046,9,174,1113,1098
Failed,,,3523,19,465,460,853
Failed,,,2467,12,321,778,1875
Failed,,,2313,1,209,1496,552
Failed,,,4838,13,431,93,1306
Failed,,,3681,9,77,1804,1716
Failed,,,1204,20,286,645,454
Failed,,,137,5,442,891,124
Failed,,,2765,20,64,1103,98
Failed,,,3874,1,430,751,883
Failed,,,1397,12,214,1658,1136
Failed,,,1683,7,391,1137,647
Failed,,,4219,17,222,297,1399
Failed,,,3052,5,270,1570,1622
Failed,,,585,14,119,973,361
Failed,,,1825,7,344,1709,1380
Failed,,,4312,19,14,865,634
Failed,,,2959,0,496,1029,356
Failed,,,443,11,148,437,1595
Failed,,,861,5,117,183,1952
Failed,,,4495,7,232,611,788
Failed,,,2028,17,376,1955,1043
Failed,,,4446,15,89,369,1751
Failed,,,3289,7,419,1516,1224
Failed,,,812,18,190,924,978
Failed,,,375,9,33,678,569
Failed,,,3112,11,103,748,1211
Failed,,,4152,8,407,1396,1809
Failed,,,1666,18,238,54,49
Failed,,,1346,2,414,524,1545
Failed,,,2793,5,309,207,695
Failed,,,1431,5,128,1985,1935
Failed,,,3918,16,484,582,173
Failed,,,2565,2,26,1308,833
Failed,,,49,13,365,149,1087
Failed,,,1097,2,396,403,1492
Failed,,,3632,11,245,1062,745
Failed,,,4731,10,265,836,280
Failed,,,2264,20,97,1739,1519
Failed,,,2418,9,486,21,914
Failed,,,4885,20,155,1429,1167
Failed,,,3474,1,355,718,1826
Failed,,,939,12,7,1871,67
Failed,,,209,3,225,1618,482
Failed,,,2634,15,171,1550,1863
Failed,,,4006,3,337,339,1148
Failed,,,1500,13,52,1242,901
Failed,,,1278,16,267,267,510
Failed,,,1578,0,69,811,1022
Failed,,,4084,11,290,1653,777
Failed,,,3024,8,218,490,250
Failed,,,528,19,425,1084,1987
Failed,,,657,7,332,1330,1590
Failed,,,3134,17,61,236,330
Failed,,,4604,4,446,1899,678
Failed,,,2078,14,163,557,1430
Failed,,,2092,10,340,1857,614
Failed,,,4586,19,54,702,1368
Failed,,,3146,2,438,1413,1653
Failed,,,642,12,170,6,391
Failed,,,2871,18,326,1770,1324
Failed,,,4243,0,182,123,1671
Failed,,,1737,10,461,1467,409
Failed,,,1596,16,434,1603,963
Failed,,,1253,1,234,1070,1443
Failed,,,3786,10,379,473,696
Failed,,,2697,8,115,1637,294
Failed,,,232,18,274,796,1532
Failed,,,967,6,493,542,1890
Failed,,,3451,17,146,1882,128
Failed,,,4911,4,348,220,850
Failed,,,2398,15,15,1316,1104
Failed,,,2239,5,403,909,468
Failed,,,4752,14,236,1500,1705
Failed,,,3604,7,258,352,1303
Failed,,,1120,17,105,1199,558
Failed,,,78,8,136,1452,896
Failed,,,2725,13,387,965,1719
Failed,,,3765,6,123,1175,1254
Failed,,,3933,10,178,1933,784
Failed,,,1417,19,462,531,1047
Failed,,,1742,4,139,49,548
Failed,,,4239,15,470,1393,1310
Failed,,,2876,6,22,745,1712
Failed,,,370,17,371,1837,458
Failed,,,788,8,402,1591,120
Failed,,,3313,18,241,999,1866
Failed,,,4422,1,251,1147,1144
Failed,,,1945,10,108,303,905
Failed,,,1994,8,214,560,1931
Failed,,,3362,0,64,241,829
Failed,,,895,11,294,1333,1091
Failed,,,458,4,450,1079,1488
Failed,,,3041,14,282,1159,1800
Failed,,,4071,5,210,948,1210
Failed,,,281,0,422,39,507
Failed,,,2542,19,477,106,1149
Failed,,,3944,0,17,1754,1871
Failed,,,1751,6,41,135,1607
Failed,,,4225,15,317,1292,347
Failed,,,2882,3,175,565,632
Failed,,,359,13,469,1970,1385
Failed,,,801,1,313,1724,1036
Failed,,,3305,12,81,819,790
Failed,,,1939,20,197,389,1937
Failed,,,2007,1,124,630,976
Failed,,,4520,11,269,1787,1228
Failed,,,3373,10,225,77,1764
Failed,,,889,20,384,1481,4
Failed,,,467,5,353,1228,420
Failed,,,2551,12,316,208,195
Failed,,,559,10,383,1675,1684
Failed,,,2931,16,6,323,1656
Failed,,,4333,2,488,1533,1317
Failed,,,1800,13,155,876,572
Failed,,,1518,8,449,422,1084
Failed,,,3993,18,163,1012,839
Failed,,,2650,0,329,848,187
Failed,,,127,10,61,1695,1924
Failed,,,1189,3,217,1941,1527
Failed,,,3692,15,423,595,267
Failed,,,4820,7,69,1258,739
Failed,,,2326,18,293,168,1492
Failed,,,2486,7,182,1574,75
Failed,,,4980,17,458,977,1813
Failed,,,3539,4,34,1126,1161
Failed,,,1035,14,328,285,914
Failed,,,1245,11,407,869,1180
Failed,,,100,4,314,623,1271
Failed,,,2804,11,190,1380,1261
Failed,,,3835,8,302,731,1733
Failed,,,1360,19,88,1827,471
Failed,,,1645,3,263,1345,1997
Failed,,,4178,13,96,190,235
Failed,,,3089,6,398,1916,770
Failed,,,625,16,245,509,1025
Failed,,,730,9,26,763,1429
Failed,,,3214,20,367,1670,682
Failed,,,4674,1,127,444,342
Failed,,,2161,12,482,1099,1581
Failed,,,2149,2,143,218,1241
Failed,,,4613,14,497,1371,995
Failed,,,748,16,351,1929,1768
Failed,,,3326,3,297,1996,388
Failed,,,852,14,65,593,1625
Failed,,,337,2,159,840,1795
Failed,,,3073,20,229,766,423
Failed,,,4191,2,279,1117,582
Failed,,,1707,11,111,464,1337
Failed,,,1386,6,286,990,819
Failed,,,3890,18,73,1584,1073
Failed,,,2752,4,437,312,1921
Failed,,,258,15,206,1154,159
Failed,,,1086,0,50,1400,262
Failed,,,3561,10,343,58,1501
Failed,,,4952,9,166,1830,1474
Failed,,,2429,18,442,736,727
Failed,,,2276,8,85,1017,1840
Failed,,,3720,0,201,1713,927
Failed,,,2380,0,364,494,1702
Failed,,,4845,11,30,1088,440
Failed,,,3512,7,477,799,538
Failed,,,979,19,130,1641,1292
Failed,,,171,7,99,1895,1130
Failed,,,2594,14,45,1967,527
Failed,,,4045,7,465,179,499
Failed,,,1541,17,178,1271,1736
Failed,,,4349,12,140,649,1968
Failed,,,2918,9,368,1485,1004
Failed,,,405,20,22,82,759
Failed,,,901,6,241,335,664
Failed,,,3433,16,399,1238,1416
Failed,,,4454,3,108,903,1576
Failed,,,1882,5,427,1304,1348
Failed,,,4405,16,213,146,603
Failed,,,2040,0,138,1376,1294
Failed,,,4565,11,471,34,532
Failed,,,3174,8,23,1822,442
Failed,,,697,19,370,728,1697
Failed,,,490,7,401,982,1851
Failed,,,2831,12,453,1743,35
Failed,,,4281,9,56,392,945
Failed,,,1777,19,333,1050,1197
Failed,,,1473,4,2,1529,708
Failed,,,3957,15,356,936,1461
Failed,,,2526,6,152,1209,1559
Failed,,,13,17,492,365,299
Failed,,,1138,8,274,111,156
Failed,,,3671,18,120,1455,1892
Failed,,,4691,1,387,682,1115
Failed,,,2227,11,221,1774,871
Failed,,,2379,16,463,1921,800
Failed,,,2225,5,74,328,1631
Failed,,,4692,16,288,1231,387
Failed,,,3672,3,204,880,609
Failed,,,1136,14,436,1538,1346
Failed,,,11,2,342,1785,1200
Failed,,,2684,17,259,553,883
Failed,,,1318,14,395,248,1845
Failed,,,1619,9,195,707,374
Failed,,,4123,20,418,1860,1612
Failed,,,2985,1,92,24,1397
Failed,,,491,12,297,1433,651
Failed,,,698,3,454,1187,801
Failed,,,3173,13,185,279,1056
Failed,,,4565,6,324,1614,1965
Failed,,,2041,16,38,961,204
Failed,,,3327,18,381,417,1110
Failed,,,4406,1,113,1689,1895
Failed,,,1988,8,416,104,1186
Failed,,,4455,19,192,1448,926
Failed,,,899,11,94,1752,1838
Failed,,,403,4,188,1505,1739
Failed,,,2986,17,242,1576,105
Failed,,,4123,4,252,288,889
Failed,,,1617,14,107,1130,1129
Failed,,,1316,9,307,1668,653
Failed,,,3803,20,83,759,1392
Failed,,,2685,1,409,1094,1615
Failed,,,169,13,203,441,368
Failed,,,977,3,47,195,210
Failed,,,3513,13,315,1348,1964
Failed,,,4846,6,177,513,1062
Failed,,,99,20,480,1042,231
Failed,,,1244,6,261,1296,318
Failed,,,3721,16,102,137,1571
Failed,,,4800,3,392,1972,1418
Failed,,,2274,13,247,570,658
Failed,,,2427,2,359,1163,1771
Failed,,,3561,5,490,1606,997
Failed,,,1085,16,149,953,1236
Failed,,,257,10,118,699,1343
Failed,,,2527,12,48,626,939
Failed,,,1471,19,168,74,1790
Failed,,,1776,4,499,599,305
Failed,,,4282,15,145,1943,1557
Failed,,,2831,6,350,170,1467
Failed,,,335,17,9,1263,707
Failed,,,850,8,228,1009,873
Failed,,,558,15,295,225,813
Failed,,,746,0,451,471,733
Failed,,,3281,10,157,1065,1472
Failed,,,4614,9,335,792,1507
Failed,,,2147,18,59,1634,261
Failed,,,2159,7,320,551,921
Failed,,,4675,17,43,1891,1160
Failed,,,3215,4,467,243,1820
Failed,,,728,14,173,1339,74
Failed,,,623,0,79,1094,473
Failed,,,2919,14,456,913,494
Failed,,,4350,7,36,1202,529
Failed,,,1863,17,322,358,1266
Failed,,,1539,1,28,816,765
Failed,,,4045,12,361,1718,1003
Failed,,,2595,9,133,384,1975
Failed,,,280,16,256,1610,1995
Failed,,,1034,9,474,1864,1584
Failed,,,3540,20,134,710,337
Failed,,,4980,1,374,1435,685
Failed,,,2484,12,20,29,1423
Failed,,,2325,2,377,1747,6
Failed,,,4821,12,231,842,1758
Failed,,,3693,10,277,1053,1231
Failed,,,1187,20,117,396,970
Failed,,,125,5,149,143,578
Failed,,,2753,20,271,1851,581
Failed,,,3891,2,223,1,429
Failed,,,1385,11,390,1409,1683
Failed,,,1705,6,215,1888,161
Failed,,,4192,18,429,546,1916
Failed,,,3074,4,63,1319,1076
Failed,,,465,10,441,687,1079
Failed,,,887,3,284,934,1499
Failed,,,3374,15,79,1524,738
Failed,,,4522,7,431,360,274
Failed,,,2006,18,208,1206,1526
Failed,,,1937,5,97,1964,561
Failed,,,4434,14,265,618,1297
Failed,,,3306,7,243,1266,1708
Failed,,,800,17,397,175,463
Failed,,,358,8,366,429,117
Failed,,,3090,11,311,497,1728
Failed,,,4179,8,199,1645,1263
Failed,,,1644,19,414,804,501
Failed,,,1359,3,239,275,1031
Failed,,,3835,13,405,1182,768
Failed,,,2805,6,102,955,241
Failed,,,76,13,33,900,1602
Failed,,,1119,1,189,654,1944
Failed,,,3605,12,420,1811,200
Failed,,,4753,9,90,85,797
Failed,,,2237,20,303,1490,1034
Failed,,,2396,10,161,771,398
Failed,,,4912,19,448,1678,1652
Failed,,,3452,2,62,468,1375
Failed,,,966,12,331,1123,612
Failed,,,231,3,425,1368,966
Failed,,,2651,17,496,1299,1315
Failed,,,3993,2,12,588,1662
Failed,,,1517,13,346,1993,418
Failed,,,1798,8,52,1461,1926
Failed,,,4334,19,338,115,182
Failed,,,2932,0,172,1778,842
Failed,,,3041,8,385,739,702
Failed,,,516,18,227,1835,1441
Failed,,,640,6,8,1581,1107
Failed,,,3146,17,354,984,845
Failed,,,2091,15,487,308,1884
Failed,,,2080,9,16,1106,68
Failed,,,4603,20,347,453,1820
Failed,,,3133,1,145,1663,1168
Failed,,,659,12,494,755,907
Failed,,,529,3,275,501,515
Failed,,,2883,19,25,1020,1869
Failed,,,4226,0,483,872,1155
Failed,,,1749,11,129,1718,894
Failed,,,1409,6,460,1236,1387
Failed,,,3945,15,184,331,627
Failed,,,2544,3,326,1557,350
Failed,,,1280,0,433,1818,1988
Failed,,,3764,11,211,724,244
Failed,,,2724,8,283,1388,779
Failed,,,210,19,75,45,1016
Failed,,,940,7,169,292,1435
Failed,,,3473,17,439,1134,675
Failed,,,4884,4,55,970,335
Failed,,,2420,14,339,1564,1588
Failed,,,2265,4,196,159,983
Failed,,,4730,15,412,1251,1222
Failed,,,3631,6,82,603,1757
Failed,,,1098,18,312,1947,10
Failed,,,51,9,468,1701,411
Failed,,,2698,14,218,214,1205
Failed,,,3787,5,291,1924,1802
Failed,,,1595,1,268,62,1538
Failed,,,1739,5,373,884,1093
Failed,,,4242,16,16,1543,830
Failed,,,2870,2,476,316,178
Failed,,,376,13,137,1219,1933
Failed,,,813,2,106,1473,1520
Failed,,,3288,11,257,71,274
Failed,,,4445,10,235,1796,746
Failed,,,1922,20,404,638,1486
Failed,,,2029,1,292,379,459
Failed,,,4494,13,70,1038,1714
Failed,,,3395,9,424,828,1312
Failed,,,862,20,216,1731,549
Failed,,,445,5,60,1976,902
Failed,,,3023,13,114,1909,1252
Failed,,,4083,6,378,199,1725
Failed,,,1579,16,234,1352,480
Failed,,,4311,3,164,1284,1864
Failed,,,1827,13,448,126,118
Failed,,,1501,7,156,671,1601
Failed,,,2633,0,5,100,639
Failed,,,139,11,354,1444,1378
Failed,,,1206,5,385,1190,1044
Failed,,,3680,15,224,346,782
Failed,,,2314,17,125,917,1946
Failed,,,2469,6,483,1323,622
Failed,,,4992,18,126,228,1360
Failed,,,3522,4,366,1876,1644
Failed,,,1048,15,27,534,400
Failed,,,298,1,246,788,54
Failed,,,2564,18,176,857,1665
Failed,,,3917,0,318,1005,1325
Failed,,,1433,10,40,413,563
Failed,,,3029,17,380,1026,857
Failed,,,1583,14,281,1704,1879
Failed,,,1264,9,73,1249,402
Failed,,,3780,20,289,341,1647
Failed,,,2710,1,205,1551,1362
Failed,,,224,12,435,898,625
Failed,,,973,3,341,644,955
Failed,,,3440,13,49,1797,1215
Failed,,,4920,6,445,86,1805
Failed,,,2384,15,167,1495,53
Failed,,,2230,5,306,777,1376
Failed,,,4765,16,84,1680,638
Failed,,,3599,3,410,454,353
Failed,,,1131,14,202,1112,1599
Failed,,,64,2,45,1366,1948
Failed,,,2958,15,330,574,1142
Failed,,,88,4,21,372,1788
Failed,,,2792,11,397,1630,1807
Failed,,,3852,8,95,482,1217
Failed,,,1348,18,264,1077,956
Failed,,,1667,3,87,1593,1449
Failed,,,4151,14,303,940,689
Failed,,,598,16,420,259,1539
Failed,,,708,10,327,12,1881
Failed,,,3241,19,35,1421,136
Failed,,,4652,2,459,695,859
Failed,,,2187,12,181,1848,1096
Failed,,,2122,3,444,967,1693
Failed,,,4635,13,165,1622,449
Failed,,,3253,6,343,271,546
Failed,,,769,15,50,1178,1283
Failed,,,586,9,207,1424,1137
Failed,,,839,13,273,343,1173
Failed,,,320,1,492,89,1280
Failed,,,3051,20,436,18,876
Failed,,,1685,12,287,713,1851
Failed,,,1399,7,111,240,367
Failed,,,3873,17,279,1336,1619
Failed,,,2765,5,230,562,1404
Failed,,,241,14,381,1903,644
Failed,,,1074,0,350,1649,810
Failed,,,3578,11,12,809,1047
Failed,,,4940,8,498,1082,1957
Failed,,,2446,19,142,485,213
Failed,,,2288,8,253,1766,1357
Failed,,,4782,18,109,676,594
Failed,,,3732,1,401,1464,380
Failed,,,1228,10,239,118,1634
Failed,,,3490,8,184,51,23
Failed,,,1006,18,455,1391,1775
Failed,,,193,7,299,1145,1676
Failed,,,2611,15,370,1219,42
Failed,,,4032,6,140,929,952
Failed,,,1558,17,471,1520,1190
Failed,,,1838,2,180,1057,715
Failed,,,4371,12,463,400,1454
Failed,,,2891,10,44,1735,1551
Failed,,,427,19,315,830,305
Failed,,,928,5,408,585,147
Failed,,,3412,16,201,1989,1901
Failed,,,4481,3,307,154,1124
Failed,,,1968,14,86,1310,862
Failed,,,1899,6,219,1553,1833
Failed,,,3343,3,121,1248,934
Failed,,,4537,16,221,648,1720
Failed,,,3194,2,273,1499,1255
Failed,,,671,13,121,91,509
Failed,,,488,2,152,337,913
Failed,,,2843,12,152,1493,518
Failed,,,4264,9,357,643,491
Failed,,,1789,20,1,1799,1745
Failed,,,3983,14,55,187,1977
Failed,,,2504,7,452,1960,1013
Failed,,,40,17,160,614,750
Failed,,,1160,8,67,860,670
Failed,,,3644,19,296,1706,1409
Failed,,,4713,0,212,433,1570
Failed,,,2200,11,427,1024,323
Failed,,,2358,0,39,742,1248
Failed,,,4871,10,324,1839,988
Failed,,,4722,11,39,1587,1323
Failed,,,3633,8,454,299,1670
Failed,,,1169,19,185,1143,410
Failed,,,29,7,92,1397,14
Failed,,,2657,18,90,304,431
Failed,,,3824,4,417,1593,591
Failed,,,1291,15,195,997,1328
Failed,,,1636,10,394,456,828
Failed,,,4110,20,250,1111,1065
Failed,,,3002,2,260,775,1912
Failed,,,479,12,98,1682,168
Failed,,,681,2,130,1936,256
Failed,,,3185,13,478,529,1508
Failed,,,4548,5,32,1365,1481
Failed,,,2054,16,362,210,720
Failed,,,2062,5,387,1801,481
Failed,,,1909,16,31,457,1086
Failed,,,4491,14,443,1874,1862
Failed,,,3402,5,50,24,1147
Failed,,,938,16,343,1426,902
Failed,,,418,10,437,1172,553
Failed,,,2991,12,492,1245,1168
Failed,,,4119,10,2,894,1827
Failed,,,1301,4,56,1030,1591
Failed,,,3815,15,333,436,329
Failed,,,2667,7,159,1708,677
Failed,,,183,18,454,866,1431
Failed,,,1016,8,297,612,1023
Failed,,,3480,18,66,1955,776
Failed,,,4882,0,427,182,249
Failed,,,2349,10,213,1276,1988
Failed,,,2189,0,324,995,570
Failed,,,3741,10,351,556,635
Failed,,,4771,8,143,1329,357
Failed,,,2297,18,498,237,1594
Failed,,,2456,8,108,1518,958
Failed,,,4931,19,254,923,1212
Failed,,,3588,0,240,1212,1810
Failed,,,251,5,368,123,405
Failed,,,2513,17,298,53,1750
Failed,,,3973,4,195,1841,1223
Failed,,,1460,14,418,749,979
Failed,,,1780,9,249,204,1491
Failed,,,4274,20,395,1362,746
Failed,,,2833,1,99,527,281
Failed,,,330,12,259,1929,1518
Failed,,,830,3,477,1684,1934
Failed,,,4384,6,364,1116,834
Failed,,,576,20,45,579,1876
Failed,,,778,6,201,833,1546
Failed,,,3243,15,408,1741,285
Failed,,,4644,3,85,406,694
Failed,,,2111,13,309,1060,1449
Failed,,,2178,2,69,132,1858
Failed,,,3231,9,217,576,882
Failed,,,718,19,423,1982,1137
Failed,,,589,5,329,1729,1287
Failed,,,2902,19,206,270,1305
Failed,,,4361,2,286,1621,1715
Failed,,,1848,12,73,962,455
Failed,,,1547,6,279,491,1951
Failed,,,2601,4,383,810,789
Failed,,,97,15,229,1654,1042
Failed,,,1218,1,10,1900,1379
Failed,,,2782,1,353,351,1054
Failed,,,307,11,6,1191,807
Failed,,,1037,4,225,1438,646
Failed,,,3531,15,384,97,1400
Failed,,,4981,6,124,1761,1623
Failed,,,2477,17,269,664,360
Failed,,,2324,7,127,1071,1192
Failed,,,4828,17,482,480,947
Failed,,,1196,15,367,781,1782
Failed,,,149,0,398,536,1639
Failed,,,2755,14,22,1466,1644
Failed,,,3883,7,472,677,1367
Failed,,,1389,17,140,1771,620
Failed,,,1694,1,465,1305,1099
Failed,,,4207,12,178,152,853
Failed,,,3060,9,314,1988,138
Failed,,,4300,13,88,690,1118
Failed,,,2967,5,422,1415,1903
Failed,,,434,15,190,11,143
Failed,,,871,9,34,265,313
Failed,,,3384,20,328,1170,1549
Failed,,,4503,1,182,943,1460
Failed,,,2019,13,458,1600,715
Failed,,,1930,10,348,1357,1746
Failed,,,4434,20,15,201,486
Failed,,,3297,2,493,1911,522
Failed,,,803,11,146,507,1274
Failed,,,385,2,115,752,1178
Failed,,,3121,16,61,822,540
Failed,,,4142,2,449,1033,450
Failed,,,1677,14,163,378,1689
Failed,,,3861,18,155,1515,1956
Failed,,,3907,10,434,976,1563
Failed,,,2574,9,76,1140,1410
Failed,,,42,18,282,294,666
Failed,,,1108,7,438,40,758
Failed,,,3622,18,170,1386,1011
Failed,,,4740,4,340,723,1983
Failed,,,2256,15,54,1813,223
Failed,,,2409,4,411,407,1336
Failed,,,4893,14,197,1003,589
Failed,,,3462,7,313,855,437
Failed,,,949,17,82,1696,1675
Failed,,,200,8,175,1949,1779
Failed,,,2623,11,245,1882,379
Failed,,,4015,7,263,234,601
Failed,,,1492,19,96,1324,1354
Failed,,,1835,3,302,1846,865
Failed,,,1289,11,317,161,1244
Failed,,,1570,6,17,635,725
Failed,,,4093,16,372,1790,1480
Failed,,,3014,3,136,64,1515
Failed,,,540,13,477,1471,253
Failed,,,649,1,258,1225,169
Failed,,,3144,12,105,318,1908
Failed,,,4594,9,403,1544,1068
Failed,,,2090,20,236,889,821
Failed,,,2101,4,265,1712,1129
Failed,,,4578,15,97,870,884
Failed,,,632,17,244,424,1844
Failed,,,527,8,26,178,1701
Failed,,,2860,14,274,1657,933
Failed,,,1728,16,379,1104,1830
Failed,,,1443,0,210,1567,326
Failed,,,2731,18,297,847,686
Failed,,,3751,4,213,1012,338
Failed,,,1287,15,427,415,1585
Failed,,,4095,20,387,1536,1817
Failed,,,3016,2,121,326,1157
Failed,,,541,11,274,1233,918
Failed,,,646,2,492,1478,503
Failed,,,3140,14,152,72,1265
Failed,,,4591,5,356,1782,1729
Failed,,,2087,16,2,627,475
Failed,,,2103,0,500,1958,1541
Failed,,,4580,11,143,616,289
Failed,,,3159,8,349,1280,691
Failed,,,633,19,10,186,1452
Failed,,,524,7,229,432,1094
Failed,,,3753,0,41,1258,989
Failed,,,455,0,309,1341,1841
Failed,,,3032,18,364,1272,441
Failed,,,4082,1,128,624,539
Failed,,,1586,10,484,1966,1291
Failed,,,1261,5,182,1487,802
Failed,,,3777,16,461,79,1055
Failed,,,2707,3,33,1804,1964
Failed,,,221,14,325,652,205
Failed,,,975,2,419,906,375
Failed,,,3442,12,190,1559,1611
Failed,,,4922,10,305,332,1396
Failed,,,2386,19,88,1241,652
Failed,,,2228,9,447,523,1796
Failed,,,3597,1,332,215,944
Failed,,,1129,12,61,1374,1198
Failed,,,67,3,218,1120,1349
Failed,,,1024,20,277,149,1336
Failed,,,289,6,496,394,1240
Failed,,,2554,13,425,462,602
Failed,,,1420,15,290,769,1626
Failed,,,1739,0,123,311,155
Failed,,,4236,11,267,1155,1893
Failed,,,2873,8,225,991,1116
Failed,,,367,19,387,1583,870
Failed,,,790,7,355,1830,707
Failed,,,3315,17,6,737,1462
Failed,,,4423,5,486,1401,1560
Failed,,,1947,14,154,57,298
Failed,,,1996,7,42,798,1272
Failed,,,4531,18,320,1642,526
Failed,,,3364,3,174,495,498
Failed,,,897,15,465,1087,1737
Failed,,,755,10,301,1503,472
Failed,,,548,4,457,1757,76
Failed,,,2942,10,80,248,79
Failed,,,4323,8,414,1896,926
Failed,,,1807,18,199,552,1181
Failed,,,1508,2,407,27,663
Failed,,,4004,13,237,1430,1417
Failed,,,2642,5,255,704,1577
Failed,,,136,17,103,1863,315
Failed,,,1178,10,134,1616,231
Failed,,,3704,20,474,958,1969
Failed,,,4812,1,19,1184,1005
Failed,,,2336,12,375,282,758
Failed,,,2494,1,232,1999,1683
Failed,,,4970,12,376,591,424
Failed,,,3549,9,117,1301,583
Failed,,,4790,13,359,7,1657
Failed,,,3730,6,150,1858,1318
Failed,,,1234,16,489,701,571
Failed,,,108,9,270,947,975
Failed,,,2795,16,148,1047,995
Failed,,,1349,13,14,1746,1767
Failed,,,4170,19,52,366,1500
Failed,,,3101,0,442,1529,1473
