Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,3899,38,298,55,739
Failed,,,420,12,90,1923,1155
Failed,,,783,27,172,1720,1491
Failed,,,4778,21,196,1681,712
Failed,,,3091,28,252,751,455
Failed,,,1501,2,104,1133,1931
Failed,,,1619,42,307,1579,4
Failed,,,2501,15,81,462,1602
Failed,,,4583,35,403,1094,1345
Failed,,,1100,8,235,978,761
Failed,,,4470,43,149,924,1037
Failed,,,1060,14,497,1055,577
Failed,,,221,52,258,1351,789
Failed,,,4251,24,98,720,1325
Failed,,,3497,31,417,1837,1568
Failed,,,2106,33,317,1179,1233
Failed,,,3616,3,40,811,631
Failed,,,28,26,136,266,1975
Failed,,,1174,41,124,93,1639
Failed,,,4386,7,26,8,408
Failed,,,2698,40,454,1437,664
Failed,,,1735,16,184,553,1191
Failed,,,1387,29,477,235,870
Failed,,,2893,0,129,1850,1267
Failed,,,4976,47,323,717,1524
Failed,,,866,23,34,1335,113
Failed,,,4703,28,69,1265,1840
Failed,,,667,1,295,631,304
Failed,,,612,39,463,960,93
Failed,,,4019,10,175,1093,1552
Failed,,,3264,43,371,476,1309
Failed,,,2305,20,16,1607,836
Failed,,,2337,50,355,171,484
Failed,,,3232,20,1,1788,1879
Failed,,,4060,27,447,656,1138
Failed,,,571,2,159,1271,726
Failed,,,631,38,85,1069,890
Failed,,,4900,3,442,353,903
Failed,,,2819,49,14,1203,147
Failed,,,1302,20,350,837,1748
Failed,,,1809,34,53,375,320
Failed,,,2783,9,342,1509,1793
Failed,,,1658,31,201,789,1812
Failed,,,2621,5,414,1170,333
Failed,,,4622,52,108,273,591
Failed,,,1220,24,256,1656,1053
Failed,,,59,43,486,1952,1343
Failed,,,4101,13,152,69,801
Failed,,,2064,9,56,617,1584
Failed,,,1944,35,433,1516,647
Failed,,,3466,7,205,400,1247
Failed,,,4293,42,274,1033,1989
Failed,,,180,15,113,915,406
Failed,,,1023,51,133,743,241
Failed,,,2585,35,216,608,981
Failed,,,1694,8,430,1476,1382
Failed,,,1418,48,223,1811,561
Failed,,,3016,22,391,180,1083
Failed,,,1855,3,327,1813,1000
Failed,,,1265,44,29,1400,1069
Failed,,,2856,19,367,517,545
Failed,,,829,10,458,33,1827
Failed,,,452,29,283,361,1538
Failed,,,3867,1,74,1743,76
Failed,,,3425,48,378,813,817
Failed,,,2456,22,228,1196,1297
Failed,,,2382,28,102,1874,168
Failed,,,3341,1,263,242,1688
Failed,,,3783,49,193,1326,1446
Failed,,,377,21,421,695,909
Failed,,,903,47,339,898,699
Failed,,,4740,12,311,953,1473
Failed,,,2970,46,240,1616,1732
Failed,,,1464,17,406,499,131
Failed,,,1341,12,144,1546,440
Failed,,,1771,53,439,1240,1620
Failed,,,2662,23,168,874,16
Failed,,,4433,30,347,1695,775
Failed,,,938,6,9,327,1362
Failed,,,263,35,248,30,1027
Failed,,,4368,8,398,1897,611
Failed,,,3539,42,93,547,369
Failed,,,2029,14,302,1413,1767
Failed,,,2148,41,179,439,955
Failed,,,3733,16,467,1570,1431
Failed,,,4174,36,21,985,1672
Failed,,,144,7,375,1119,214
Failed,,,1137,32,386,1290,425
Failed,,,4506,26,482,1360,1653
Failed,,,2737,33,37,197,1394
Failed,,,1573,25,65,143,684
Failed,,,1538,39,268,571,1252
Failed,,,3054,10,120,1439,853
Failed,,,4824,45,425,119,95
Failed,,,706,18,212,1984,1511
Failed,,,497,48,44,1657,1846
Failed,,,3976,22,320,291,260
Failed,,,3149,30,140,1142,500
Failed,,,2261,0,474,774,1105
Failed,,,2260,47,160,623,1317
Failed,,,3150,22,447,1491,796
Failed,,,3984,29,2,79,38
Failed,,,489,0,355,1944,1576
Failed,,,713,39,406,1646,1785
Failed,,,4939,16,49,1030,1157
Failed,,,2939,37,493,413,1916
Failed,,,2795,47,155,370,419
Failed,,,1836,23,491,1737,1945
Failed,,,2835,6,452,909,1521
Failed,,,4913,41,8,1527,1278
Failed,,,809,16,356,394,867
Failed,,,393,52,399,190,530
Failed,,,3887,25,239,1823,1114
Failed,,,3366,32,307,738,1871
Failed,,,2476,4,80,1370,273
Failed,,,2401,52,219,1699,1144
Failed,,,3282,24,427,318,743
Failed,,,3802,31,123,1248,486
Failed,,,319,5,272,864,1901
Failed,,,884,34,471,536,1737
Failed,,,4547,4,220,656,1962
Failed,,,2548,51,291,1774,1203
Failed,,,821,44,144,320,1593
Failed,,,4817,11,240,281,328
Failed,,,3051,45,310,1164,569
Failed,,,1541,18,86,796,1044
Failed,,,1581,32,255,492,895
Failed,,,2540,4,109,1623,1499
Failed,,,4545,52,413,943,1740
Failed,,,141,41,57,1281,489
Failed,,,4177,16,331,647,1905
Failed,,,3740,36,152,1795,1147
Failed,,,2141,6,486,164,748
Failed,,,2026,35,113,1188,1559
Failed,,,4374,42,204,1735,844
Failed,,,257,14,433,368,1301
Failed,,,946,53,328,40,1092
Failed,,,4488,0,333,1190,662
Failed,,,67,9,179,1665,1109
Failed,,,1214,31,66,1994,1275
Failed,,,4425,23,36,1907,553
Failed,,,2660,30,482,525,312
Failed,,,1773,6,132,1391,1832
Failed,,,1347,47,459,1821,232
Failed,,,2932,17,187,188,1631
Failed,,,4936,37,367,1368,1390
Failed,,,906,13,28,736,973
Failed,,,375,28,228,907,638
Failed,,,3785,1,379,1039,1225
Failed,,,3349,49,73,392,1983
Failed,,,2374,21,283,1525,380
Failed,,,2459,29,422,1421,1001
Failed,,,3422,1,193,538,605
Failed,,,459,22,101,24,1759
Failed,,,4021,44,489,1306,1775
Failed,,,610,20,157,673,362
Failed,,,670,48,106,969,24
Failed,,,4863,19,494,1701,12
Failed,,,2857,40,48,866,753
Failed,,,1264,10,340,1250,1353
Failed,,,1848,51,9,1538,704
Failed,,,2744,26,348,422,1183
Failed,,,4509,33,167,1023,1924
Failed,,,1020,3,439,905,463
Failed,,,181,36,303,702,173
Failed,,,4291,7,93,1320,1714
Failed,,,3458,42,398,249,1456
Failed,,,1952,15,247,1865,931
Failed,,,2066,43,374,768,1868
Failed,,,4093,34,466,282,527
Failed,,,4254,31,288,882,1097
Failed,,,218,5,77,1014,509
Failed,,,1062,33,182,1342,846
Failed,,,4628,5,290,110,862
Failed,,,2625,53,220,1445,121
Failed,,,1655,24,386,564,1516
Failed,,,1456,38,213,149,415
Failed,,,2978,12,425,1767,1940
Failed,,,4742,46,121,666,1199
Failed,,,629,17,267,1282,657
Failed,,,574,50,474,1109,947
Failed,,,4057,20,140,993,1408
Failed,,,3225,27,319,1564,1667
Failed,,,2343,2,45,446,188
Failed,,,2297,40,335,1758,618
Failed,,,3272,10,61,126,1019
Failed,,,3822,39,243,727,1592
Failed,,,338,11,395,1345,53
Failed,,,864,29,352,1048,340
Failed,,,4700,22,251,1103,1613
Failed,,,3009,28,198,455,1370
Failed,,,1424,1,409,1587,767
Failed,,,1696,41,236,1127,1165
Failed,,,2583,15,401,759,691
Failed,,,4660,35,83,1672,448
Failed,,,1182,8,305,306,1907
Failed,,,21,33,450,104,1695
Failed,,,4139,3,164,1969,160
Failed,,,3619,50,358,587,917
Failed,,,2103,26,6,1454,1439
Failed,,,1906,52,383,429,251
Failed,,,3504,25,231,1562,1854
Failed,,,3694,6,469,484,1545
Failed,,,4214,53,41,1084,1289
Failed,,,105,24,315,968,824
Failed,,,1097,42,428,640,537
Failed,,,4468,9,455,711,1260
Failed,,,2776,43,24,1858,1503
Failed,,,1816,14,364,225,103
Failed,,,1305,27,32,562,1954
Failed,,,2816,2,324,1428,433
Failed,,,4894,49,128,15,676
Failed,,,789,20,479,1882,1211
Failed,,,412,45,280,1710,1423
Failed,,,3906,18,116,342,963
Failed,,,2495,12,208,859,1680
Failed,,,2421,44,88,213,810
Failed,,,3302,19,299,1828,1335
Failed,,,3170,3,360,1067,1772
Failed,,,3924,51,182,496,1029
Failed,,,510,26,456,1614,615
Failed,,,771,41,288,1787,778
Failed,,,4978,0,12,930,1804
Failed,,,2901,47,444,1500,1061
Failed,,,1379,23,171,385,584
Failed,,,1732,36,498,829,1481
Failed,,,2701,7,147,1213,882
Failed,,,4393,40,344,345,139
Failed,,,978,16,52,1726,1724
Failed,,,303,51,188,1930,1887
Failed,,,4328,26,418,49,477
Failed,,,3579,32,96,1384,733
Failed,,,1989,4,260,500,1130
Failed,,,2187,30,137,1601,68
Failed,,,1968,46,198,1362,505
Failed,,,3562,17,409,745,1108
Failed,,,4317,38,102,1815,1851
Failed,,,275,11,254,199,262
Failed,,,4586,15,217,1257,1076
Failed,,,2508,34,270,186,1819
Failed,,,1613,9,125,1803,294
Failed,,,1499,49,293,1483,1645
Failed,,,3093,21,71,601,249
Failed,,,4785,28,390,1968,992
Failed,,,744,2,225,85,1403
Failed,,,536,37,18,257,1240
Failed,,,3937,13,370,1639,655
Failed,,,3187,46,176,804,398
Failed,,,2223,17,462,1186,1996
Failed,,,2201,33,28,951,372
Failed,,,2394,5,401,1916,1434
Failed,,,2478,52,274,1028,56
Failed,,,3365,25,122,896,1581
Failed,,,3879,32,428,1544,1338
Failed,,,400,4,217,411,799
Failed,,,802,36,42,239,586
Failed,,,4797,15,77,169,1367
Failed,,,3111,36,379,1270,1624
Failed,,,1520,7,235,654,21
Failed,,,1639,48,434,67,1918
Failed,,,2521,22,211,1950,445
Failed,,,4603,29,280,615,702
Failed,,,1120,0,115,1497,1162
Failed,,,83,40,127,1168,1449
Failed,,,4197,10,479,787,914
Failed,,,2160,19,321,270,1692
Failed,,,3478,39,297,325,480
Failed,,,1893,11,67,1693,1876
Failed,,,2087,37,444,659,814
Failed,,,3597,12,170,1292,1291
Failed,,,4112,47,348,145,1535
Failed,,,8,17,16,1776,71
Failed,,,1193,49,247,1572,283
Failed,,,4405,2,153,1518,1514
Failed,,,2718,50,334,917,1257
Failed,,,1754,20,61,1035,856
Failed,,,1406,34,358,1745,1208
Failed,,,2912,9,7,363,686
Failed,,,4996,43,453,1198,430
Failed,,,886,13,161,815,1965
Failed,,,316,52,79,519,1677
Failed,,,3289,31,237,35,960
Failed,,,3999,6,55,573,401
Failed,,,3244,53,499,1986,644
Failed,,,2285,24,147,121,1243
Failed,,,2317,40,484,1683,1563
Failed,,,4041,36,326,1135,783
Failed,,,551,7,39,753,1322
Failed,,,650,32,207,582,1031
Failed,,,4920,6,315,1872,1051
Failed,,,2838,40,133,693,1807
Failed,,,1322,16,473,1324,330
Failed,,,1828,30,173,1895,1727
Failed,,,2803,0,465,28,129
Failed,,,4490,47,18,1411,885
Failed,,,1079,23,369,545,1470
Failed,,,202,45,389,872,1133
Failed,,,4231,18,225,1239,722
Failed,,,40,47,364,464,735
Failed,,,4081,23,31,1581,1152
Failed,,,3639,29,460,980,1893
Failed,,,2045,0,186,1097,494
Failed,,,1924,27,312,6,1306
Failed,,,3446,2,83,1886,831
Failed,,,160,21,242,1435,1547
Failed,,,1043,46,3,1232,1837
Failed,,,4688,21,391,441,1822
Failed,,,2605,28,88,1121,1066
Failed,,,1714,1,299,987,540
Failed,,,1437,42,96,293,1392
Failed,,,3035,14,261,1658,995
Failed,,,4723,35,192,776,238
Failed,,,687,8,415,1144,1648
Failed,,,593,31,341,1441,1986
Failed,,,848,6,330,1551,219
Failed,,,432,34,412,1848,385
Failed,,,3847,9,202,233,1971
Failed,,,3406,42,258,1333,1229
Failed,,,2436,14,107,715,626
Failed,,,2362,35,222,354,1754
Failed,,,3321,8,384,1722,359
Failed,,,3764,41,64,839,600
Failed,,,357,15,293,1205,1013
Failed,,,922,51,468,1377,1348
Failed,,,4760,4,431,1463,574
Failed,,,2989,51,111,96,316
Failed,,,1483,25,277,1979,1790
Failed,,,2641,11,284,683,1745
Failed,,,4641,44,230,1753,1486
Failed,,,1240,19,376,136,900
Failed,,,4452,39,477,206,1178
Failed,,,958,10,138,1839,717
Failed,,,244,28,118,1511,926
Failed,,,4348,1,269,377,1468
Failed,,,3520,48,214,1057,1710
Failed,,,2010,22,424,926,185
Failed,,,2129,50,50,1957,1122
Failed,,,3713,20,337,91,522
Failed,,,125,3,495,606,1863
Failed,,,1156,38,265,809,1529
Failed,,,4526,17,353,848,299
Failed,,,2756,37,158,1715,558
Failed,,,1875,13,449,334,1079
Failed,,,1285,53,149,887,978
Failed,,,2875,24,488,1006,1377
Failed,,,4874,30,58,435,1636
Failed,,,4843,52,304,1606,1952
Failed,,,725,25,92,474,411
Failed,,,477,43,166,178,201
Failed,,,3956,13,440,1809,1662
Failed,,,3129,33,12,629,1421
Failed,,,2242,9,345,1263,942
Failed,,,2230,33,384,59,18
Failed,,,3141,10,223,1927,1619
Failed,,,3954,43,292,514,1360
Failed,,,480,14,65,1379,777
Failed,,,743,52,178,1207,612
Failed,,,4959,26,177,512,766
Failed,,,2958,33,373,1925,7
Failed,,,1360,4,23,57,1606
Failed,,,1791,44,318,722,458
Failed,,,2682,20,46,1353,1936
Failed,,,2570,18,317,1059,166
Failed,,,4554,38,139,379,907
Failed,,,1168,12,475,1513,1448
Failed,,,132,27,268,1841,1159
Failed,,,4147,3,120,208,697
Failed,,,3731,50,423,1355,438
Failed,,,2111,20,215,724,1917
Failed,,,1997,48,338,1628,855
Failed,,,3532,22,50,262,1250
Failed,,,4346,29,496,1175,1509
Failed,,,246,1,141,807,97
Failed,,,975,39,98,604,261
Failed,,,2568,45,419,264,874
Failed,,,1592,18,195,1629,1270
Failed,,,1557,31,396,1092,669
Failed,,,3074,5,250,958,1194
Failed,,,1358,32,249,1261,1433
Failed,,,2961,4,397,627,953
Failed,,,935,26,305,176,1674
Failed,,,364,41,442,472,1964
Failed,,,3757,15,165,1604,423
Failed,,,3338,35,346,956,682
Failed,,,2345,8,10,1090,1205
Failed,,,2429,42,130,1981,334
Failed,,,3413,14,485,98,1810
Failed,,,3830,34,38,1465,1052
Failed,,,450,9,326,584,593
Failed,,,851,30,432,755,804
Failed,,,4826,25,468,841,1025
Failed,,,3081,31,23,1724,1766
Failed,,,1550,5,372,356,371
Failed,,,1590,45,47,928,1689
Failed,,,1273,24,110,1685,63
Failed,,,1858,37,286,1098,1881
Failed,,,2774,13,71,982,482
Failed,,,4518,46,377,1583,724
Failed,,,1050,17,229,466,1140
Failed,,,172,49,30,138,1475
Failed,,,4261,21,366,1755,888
Failed,,,1922,2,461,1301,1734
Failed,,,2037,29,84,332,547
Failed,,,3646,0,311,1713,1067
Failed,,,4064,47,242,846,1825
Failed,,,57,23,403,1230,288
Failed,,,1243,45,353,1433,78
Failed,,,4435,10,266,1472,1844
Failed,,,2689,44,194,89,1103
Failed,,,1784,19,420,1955,503
Failed,,,1665,11,158,4,819
Failed,,,1466,51,487,713,1250
Failed,,,3006,25,151,1331,645
Failed,,,4753,32,329,231,404
Failed,,,657,5,59,1846,1990
Failed,,,564,36,203,1549,1655
Failed,,,4028,7,411,433,239
Failed,,,3215,40,108,1004,998
Failed,,,2315,16,256,885,1397
Failed,,,2268,53,123,1322,1795
Failed,,,3262,23,273,691,318
Failed,,,3992,31,219,1870,575
Failed,,,600,5,427,238,1038
Failed,,,699,35,313,409,1327
Failed,,,4872,6,206,1137,1341
Failed,,,2887,53,278,302,1582
Failed,,,1435,14,135,1026,1570
Failed,,,1707,28,464,1691,498
Failed,,,2612,2,173,324,1896
Failed,,,4671,49,368,1237,1153
Failed,,,1210,21,19,870,742
Failed,,,11,46,226,543,905
Failed,,,4110,17,388,1409,1489
Failed,,,3609,37,68,26,1746
Failed,,,2074,12,296,1893,148
Failed,,,1876,39,169,989,1086
Failed,,,3495,11,445,1123,559
Failed,,,4224,45,15,443,302
Failed,,,209,18,350,1574,1842
Failed,,,1091,47,392,1778,1554
Failed,,,4639,19,4,550,1536
Failed,,,2653,39,448,1884,1295
Failed,,,1826,0,87,661,1311
Failed,,,1314,41,261,123,633
Failed,,,2845,16,95,1988,1231
Failed,,,4903,37,416,575,1973
Failed,,,819,6,191,1443,390
Failed,,,403,32,54,1146,226
Failed,,,3877,4,341,778,1637
Failed,,,3377,52,146,1660,1380
Failed,,,2465,25,500,295,982
Failed,,,2392,32,361,652,1603
Failed,,,3292,5,26,1268,2
Failed,,,3793,52,457,167,759
Failed,,,328,24,181,1785,1347
Failed,,,893,43,75,1612,1011
Failed,,,4711,8,43,1542,786
Failed,,,3038,42,472,894,44
Failed,,,2929,34,234,1065,352
Failed,,,1389,9,381,949,1753
Failed,,,1742,50,210,269,182
Failed,,,2730,20,435,1652,1705
Failed,,,4403,27,115,785,1461
Failed,,,1007,2,281,1166,925
Failed,,,292,38,480,1495,714
Failed,,,4300,11,126,613,1173
Failed,,,3569,46,322,1948,1930
Failed,,,1960,18,35,65,457
Failed,,,2158,44,407,1037,1269
Failed,,,3685,19,199,919,867
Failed,,,95,10,103,404,1526
Failed,,,1127,29,154,201,1862
Failed,,,4477,23,245,147,91
Failed,,,2806,30,301,1294,834
Failed,,,2538,48,63,747,518
Failed,,,1622,22,333,1364,1119
Failed,,,1508,36,8,1918,941
Failed,,,3123,7,357,37,1414
Failed,,,4795,41,162,1404,1657
Failed,,,774,15,453,521,198
Failed,,,526,51,308,817,410
Failed,,,3907,26,80,1200,1946
Failed,,,3177,33,400,365,1189
Failed,,,2193,3,238,1747,667
Failed,,,2211,46,298,391,1041
Failed,,,3199,17,90,1506,564
Failed,,,3934,37,394,936,322
Failed,,,538,13,244,1054,1784
Failed,,,761,28,13,1351,1573
Failed,,,4988,13,289,494,595
Failed,,,3100,48,172,1834,789
Failed,,,1492,21,442,219,1316
Failed,,,1610,34,148,506,745
Failed,,,2510,8,497,1390,1142
Failed,,,4574,42,52,55,1899
Failed,,,1109,14,343,1936,488
Failed,,,112,53,417,1732,151
Failed,,,4207,24,189,351,1735
Failed,,,3711,30,259,1218,1492
Failed,,,2170,6,97,835,894
Failed,,,1977,32,471,1797,1831
Failed,,,3592,4,136,180,305
Failed,,,4326,51,316,1251,549
Failed,,,305,26,40,634,1089
Failed,,,995,40,216,962,1300
Failed,,,4595,0,491,1817,275
Failed,,,4376,16,429,1079,837
Failed,,,1724,7,271,1595,1557
Failed,,,1377,47,70,1181,379
Failed,,,2903,23,295,799,1977
Failed,,,4966,29,224,1634,1220
Failed,,,876,0,390,251,636
Failed,,,346,39,371,79,972
Failed,,,3814,11,17,1962,1383
Failed,,,3319,44,463,595,1627
Failed,,,2403,19,175,1477,229
Failed,,,2488,38,60,1592,1358
Failed,,,3393,12,336,461,756
Failed,,,3890,45,155,1108,13
Failed,,,429,18,490,975,1601
Failed,,,792,49,252,679,1764
Failed,,,4768,2,351,733,33
Failed,,,4891,21,105,1312,349
Failed,,,2828,27,410,132,606
Failed,,,1293,3,197,1764,1008
Failed,,,1799,43,402,1460,936
Failed,,,2793,14,236,592,1458
Failed,,,4461,34,306,1975,1715
Failed,,,1069,9,81,109,179
Failed,,,231,31,163,312,468
Failed,,,4242,5,451,1678,1927
Failed,,,3507,52,5,765,1184
Failed,,,1903,24,359,1132,711
Failed,,,2096,50,232,219,1523
Failed,,,3627,26,382,1853,122
Failed,,,4122,33,78,705,864
Failed,,,38,3,286,1336,1280
Failed,,,1184,35,454,1008,1116
Failed,,,4720,14,381,621,466
Failed,,,3029,35,75,1941,709
Failed,,,1444,8,289,76,1186
Failed,,,1716,49,114,645,758
Failed,,,2603,21,282,1279,1356
Failed,,,4680,28,210,162,1599
Failed,,,1201,2,436,1793,15
Failed,,,1,37,323,1621,351
Failed,,,4119,12,34,490,1762
Failed,,,3600,46,481,1076,1006
Failed,,,2084,17,126,942,608
Failed,,,1886,45,253,1909,1670
Failed,,,3484,18,104,42,194
Failed,,,4235,39,407,1393,950
Failed,,,199,11,199,527,1413
Failed,,,1081,30,63,824,1202
Failed,,,189,7,467,1999,851
Failed,,,1032,33,291,1671,515
Failed,,,4658,8,184,876,528
Failed,,,2595,41,363,1556,272
Failed,,,1684,15,25,423,1873
Failed,,,3026,1,33,1219,1668
Failed,,,4693,48,478,336,1411
Failed,,,678,22,129,1704,952
Failed,,,622,43,117,1876,664
Failed,,,4009,20,279,9,1200
Failed,,,3274,39,209,1422,1942
Failed,,,2294,10,437,556,420
Failed,,,2326,27,194,1244,772
Failed,,,3242,2,420,860,1372
Failed,,,4050,50,102,1695,1614
Failed,,,641,46,493,18,366
Failed,,,3351,21,159,1158,1057
Failed,,,3773,28,356,275,1797
Failed,,,387,1,1,1640,339
Failed,,,913,37,239,1938,50
Failed,,,4730,17,145,1899,1778
Failed,,,2980,38,339,532,1020
Failed,,,1453,12,49,1415,625
Failed,,,1648,53,346,1859,1443
Failed,,,2632,24,10,244,920
Failed,,,1231,5,168,696,1702
Failed,,,70,34,94,899,1912
Failed,,,4090,9,301,1017,450
Failed,,,3669,43,248,416,692
Failed,,,2054,13,397,1532,1172
Failed,,,3475,15,375,1451,1504
Failed,,,4284,35,179,116,1263
Failed,,,2139,36,274,1397,293
Failed,,,3742,7,113,531,1813
Failed,,,4165,41,432,1913,1071
Failed,,,153,16,206,46,534
Failed,,,1146,51,37,374,824
Failed,,,4497,3,65,288,1098
Failed,,,2746,51,387,1155,1857
Failed,,,1846,26,220,773,256
Failed,,,1256,40,426,452,1687
Failed,,,2865,10,212,1570,208
Failed,,,4845,44,268,999,966
Failed,,,838,19,120,1115,1428
Failed,,,461,48,139,1288,1218
Failed,,,3858,21,475,672,677
Failed,,,2447,1,321,155,1959
Failed,,,2371,49,447,790,581
Failed,,,2252,22,75,1827,1642
Failed,,,2255,45,442,1499,406
Failed,,,3157,18,172,616,1989
Failed,,,3970,39,350,1952,1246
Failed,,,505,11,14,70,648
Failed,,,717,29,244,273,998
Failed,,,4929,12,406,73,1587
Failed,,,2949,47,85,1486,1328
Failed,,,1330,16,311,618,809
Failed,,,1761,30,108,158,1127
Failed,,,2673,6,256,1789,728
Failed,,,4422,53,200,641,470
Failed,,,949,23,414,1275,1886
Failed,,,274,42,332,1072,1721
Failed,,,3550,35,487,1617,875
Failed,,,2019,8,151,486,1480
Failed,,,2135,4,149,1787,1538
Failed,,,2021,30,272,814,726
Failed,,,3546,6,124,1196,1137
Failed,,,4359,53,430,360,1880
Failed,,,270,23,215,1743,483
Failed,,,951,42,40,1915,133
Failed,,,4538,25,327,1741,1282
Failed,,,2557,32,133,828,1541
Failed,,,1564,4,481,1194,65
Failed,,,1529,45,188,1531,1995
Failed,,,3063,18,458,398,391
Failed,,,4815,39,30,1045,650
Failed,,,715,11,366,913,1237
Failed,,,506,30,378,742,1401
Failed,,,3966,0,229,1374,985
Failed,,,3158,48,282,194,244
Failed,,,3354,47,295,1517,802
Failed,,,2371,17,69,399,1342
Failed,,,2442,40,196,545,214
Failed,,,3436,10,411,1413,1673
Failed,,,3853,44,104,32,1430
Failed,,,463,19,252,1897,957
Failed,,,837,48,491,1693,682
Failed,,,4810,0,393,1654,1396
Failed,,,3065,47,90,788,1653
Failed,,,1567,36,98,1616,1826
Failed,,,2556,6,259,500,287
Failed,,,4541,41,189,1069,544
Failed,,,1145,16,417,952,1070
Failed,,,155,52,343,655,1295
Failed,,,4161,25,53,1273,818
Failed,,,3744,32,497,171,75
Failed,,,4287,3,307,694,502
Failed,,,3474,51,235,1873,259
Failed,,,1938,26,402,242,1847
Failed,,,2053,53,26,1141,909
Failed,,,3672,24,362,775,1446
Failed,,,4090,31,184,1657,1689
Failed,,,73,5,454,290,167
Failed,,,1227,34,286,119,442
Failed,,,4422,14,317,32,1730
Failed,,,2676,35,135,1398,1474
Failed,,,1760,8,471,517,890
Failed,,,1332,49,175,196,1054
Failed,,,2945,21,463,1813,591
Failed,,,4930,28,16,744,334
Failed,,,909,1,371,1360,1811
Failed,,,390,37,391,1031,1586
Failed,,,4052,17,477,1117,368
Failed,,,3238,38,33,439,611
Failed,,,2328,12,323,1572,1026
Failed,,,2291,28,48,135,1659
Failed,,,3275,1,339,1750,197
Failed,,,4005,48,144,680,938
Failed,,,623,22,494,1299,1417
Failed,,,676,44,263,1095,1189
Failed,,,4848,22,155,328,1205
Failed,,,2864,29,336,1242,1961
Failed,,,1259,1,59,874,425
Failed,,,1842,42,360,414,1510
Failed,,,2748,15,5,1545,95
Failed,,,4493,36,451,897,852
Failed,,,1034,7,163,1031,1253
Failed,,,188,33,81,1328,1104
Failed,,,36,35,168,1977,518
Failed,,,4126,8,439,96,1119
Failed,,,3625,41,10,1462,1860
Failed,,,2100,15,347,578,277
Failed,,,1902,43,220,1554,1464
Failed,,,3511,14,386,437,923
Failed,,,235,9,291,890,1705
Failed,,,1066,31,466,719,1933
Failed,,,4613,9,79,1986,1914
Failed,,,2628,43,382,572,1157
Failed,,,1650,13,233,1438,698
Failed,,,1453,27,437,1774,1363
Failed,,,2983,2,209,142,774
Failed,,,4729,50,278,1290,18
Failed,,,644,20,117,658,1619
Failed,,,577,46,129,985,1769
Failed,,,796,18,140,7,3
Failed,,,426,49,120,335,356
Failed,,,3890,20,267,1718,1750
Failed,,,3390,27,212,851,1009
Failed,,,2488,2,426,1233,596
Failed,,,2408,47,310,1836,1975
Failed,,,3317,23,85,205,388
Failed,,,3818,29,406,1353,629
Failed,,,344,0,240,720,1234
Failed,,,877,39,1,922,1381
Failed,,,4697,20,101,977,666
Failed,,,3024,40,421,1578,407
Failed,,,1412,10,193,463,1948
Failed,,,2596,26,248,1135,1524
Failed,,,4655,33,302,299,1266
Failed,,,1185,3,94,1680,871
Failed,,,4380,51,56,1719,1082
Failed,,,993,26,332,353,562
Failed,,,306,40,414,57,834
Failed,,,4323,16,200,1922,1310
Failed,,,3592,36,256,508,1551
Failed,,,2171,34,482,476,1155
Failed,,,3708,9,132,1609,739
Failed,,,4207,42,328,960,498
Failed,,,109,15,37,1092,1896
Failed,,,1114,53,205,1264,1750
Failed,,,4461,5,179,1335,454
Failed,,,2790,52,375,233,712
Failed,,,1800,25,21,1850,1175
Failed,,,1291,38,320,1436,761
Failed,,,2832,12,44,554,1344
Failed,,,4890,45,474,1890,1603
Failed,,,3097,17,282,1474,1036
Failed,,,4769,37,228,93,1794
Failed,,,758,13,378,1960,319
Failed,,,542,28,366,1632,47
Failed,,,3933,2,29,264,1566
Failed,,,3203,49,458,1178,1325
Failed,,,2209,21,187,813,788
Failed,,,2198,36,372,1075,1413
Failed,,,3176,7,23,943,950
Failed,,,525,15,177,489,1671
Failed,,,775,51,64,161,1943
Failed,,,4962,11,355,1056,982
Failed,,,2904,44,160,377,224
Failed,,,1373,19,447,1508,1639
Failed,,,1729,32,152,1205,304
Failed,,,2707,4,486,837,1841
Failed,,,1674,18,265,1082,437
Failed,,,1475,32,91,1637,1506
Failed,,,2997,4,304,255,108
Failed,,,4762,51,249,1184,848
Failed,,,648,25,396,802,1265
Failed,,,555,40,345,599,1100
Failed,,,4037,16,11,1481,513
Failed,,,3206,36,441,83,255
Failed,,,2324,7,165,1966,1859
Failed,,,2277,31,457,279,1461
Failed,,,3252,5,180,1644,934
Failed,,,591,23,26,1162,1717
Failed,,,690,43,233,1489,1928
Failed,,,2515,30,113,1811,904
Failed,,,1609,6,275,178,1491
Failed,,,1492,46,74,609,578
Failed,,,818,32,326,1865,1627
Failed,,,3123,33,222,646,661
Failed,,,1505,3,384,1278,1202
Failed,,,1626,44,215,1942,866
Failed,,,2536,19,423,75,1279
Failed,,,4600,40,119,1489,1519
Failed,,,96,29,476,794,272
Failed,,,4181,0,139,1160,1872
Failed,,,3685,48,318,278,1114
Failed,,,2155,22,46,1646,531
Failed,,,1961,50,420,736,1718
Failed,,,4300,27,265,192,935
Failed,,,289,2,99,1822,1459
Failed,,,1011,38,142,1525,1187
Failed,,,4648,11,420,1599,1216
Failed,,,2644,45,99,966,1957
Failed,,,15,21,353,152,1143
Failed,,,1207,47,404,449,1496
Failed,,,4401,11,496,394,708
Failed,,,2735,46,50,1043,466
Failed,,,1740,17,337,909,1928
