Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.76,1480,3777,698,754,246,5
Completed,0.76,3794,4891,4647,724,204,48
Completed,0.78,1765,657,1269,844,58,44
Completed,0.79,3263,3260,4689,88,141,13
Completed,0.75,1957,4478,2654,853,107,85
Completed,0.77,1523,3084,1218,437,184,56
Completed,0.8,1847,2444,1818,473,121,17
Completed,0.64,2292,112,4468,802,170,124
Completed,0.77,1485,1226,839,708,151,73
Completed,0.66,1123,3455,1994,973,205,174
Completed,0.78,2099,4056,2058,113,104,54
Completed,0.75,3022,1262,3718,889,167,75
Completed,0.77,3527,3468,4960,295,89,54
Completed,0.75,1663,3930,1335,995,139,87
Completed,0.66,2036,2428,3886,795,237,148
Completed,0.68,831,2080,1580,149,172,42
Completed,0.64,366,4455,550,415,227,205
Completed,0.75,2971,368,4558,565,119,67
Completed,0.78,2902,1592,3101,361,153,30
Completed,0.65,2566,641,4279,393,174,168
Completed,0.76,1861,3701,2254,403,95,73
Completed,0.66,1655,1480,2620,623,250,215
Completed,0.78,3216,3737,3575,592,197,6
Completed,0.75,1666,2584,2371,933,247,48
Completed,0.8,3230,1967,509,976,62,25
Completed,0.75,1357,764,2148,211,218,66
Completed,0.78,2906,4235,1968,258,185,13
Completed,0.76,2325,4450,3338,220,134,57
Completed,0.77,976,3036,378,554,94,86
Completed,0.79,1315,1098,155,341,123,37
Completed,0.66,2637,4043,4740,686,221,173
Completed,0.8,4147,3968,2504,61,38,21
Completed,0.68,1923,3524,2802,920,155,144
Completed,0.67,660,2801,1273,573,166,163
Completed,0.76,2619,2996,4204,486,242,27
Completed,0.75,1366,1827,317,446,159,96
Completed,0.68,1111,4139,1813,243,229,152
Completed,0.8,2370,726,3312,768,117,15
Completed,0.76,1525,589,2028,742,66,59
Completed,0.65,1872,4549,2863,268,216,171
Completed,0.79,2201,4978,89,667,129,19
Completed,0.76,2962,3865,3963,826,180,39
Completed,0.79,3192,4920,4128,62,165,10
Completed,0.78,2390,1724,79,164,236,3
Completed,0.77,1479,1493,955,808,142,52
Completed,0.64,1287,3790,2425,512,212,203
Completed,0.8,3296,2333,4972,717,162,1
Completed,0.65,1298,1902,2043,352,245,185
Completed,0.79,2326,2962,3083,627,100,41
Completed,0.76,1352,4673,712,86,175,69
Completed,0.8,2429,3372,1632,851,81,29
Completed,0.78,1135,331,884,383,205,9
Completed,0.6,754,1,1233,771,142,10
Completed,0.61,482,1,1021,579,186,4
Completed,0.82,6312,3997,1036,803,69,10
Completed,0.59,711,1,1569,573,187,1
Completed,0.6,838,1,1584,1000,172,4
Completed,0.85,6415,2519,1074,768,16,2
Completed,0.6,754,1,1436,262,191,9
Completed,0.6,487,1,1019,894,173,1
Completed,0.82,2094,2430,1047,739,66,10
Completed,0.6,430,1,832,345,168,9
Completed,0.6,405,1,827,1000,156,10
Completed,0.58,344,1,686,161,240,10
Completed,0.6,1318,1,2390,426,143,10
Completed,0.84,3833,2609,277,742,36,7
Completed,0.83,6490,1470,2331,818,69,4
Completed,0.7,716,48,1171,112,169,3
Completed,0.6,444,1,868,321,179,5
Completed,0.82,1891,2268,1027,758,45,8
Completed,0.6,638,1,1295,818,181,6
Completed,0.82,6889,3946,1073,797,43,10
Completed,0.84,3062,2371,1080,784,16,7
Completed,0.58,404,1,702,301,186,1
Completed,0.6,697,1,1411,346,167,10
Completed,0.84,4676,841,1039,497,25,8
Completed,0.59,351,1,683,252,197,8
Completed,0.83,4370,991,1023,764,42,10
Completed,0.79,4012,4385,86,358,174,1
Completed,0.81,3189,845,2787,307,139,1
Completed,0.78,3959,4484,4841,137,229,10
Completed,0.81,5478,1923,3792,513,98,4
Completed,0.78,2314,4002,1302,441,200,9
Completed,0.78,3194,3231,1051,258,243,4
Completed,0.78,1452,2055,934,733,58,4
Completed,0.77,1542,2229,2097,728,188,9
Failed,,,4311,4607,289,17,5
Failed,,,4805,1847,110,54,3
Failed,,,2152,3736,332,192,4
Failed,,,3762,1246,654,106,10
Failed,,,3138,3873,222,161,7
Failed,,,278,1383,797,14,1
Failed,,,3305,1425,587,94,5
Failed,,,3053,816,167,4,8
Failed,,,2111,3492,716,33,4
Failed,,,4063,4781,930,84,219
Failed,,,4996,1173,580,100,213
Failed,,,1801,2384,808,18,58
Failed,,,3407,2301,725,77,106
Failed,,,4702,4285,333,235,28
Failed,,,264,1012,889,58,141
Failed,,,1206,4903,605,10,179
Failed,,,2010,930,2,2,10
Failed,,,2015,986,2,2,10
Failed,,,2006,925,2,2,10
Failed,,,152,2074,2,2,10
Failed,,,2010,1001,2,2,10
Failed,,,1998,836,2,2,10
Failed,,,2002,926,2,2,10
Failed,,,2000,914,2,2,10
Failed,,,2012,912,2,2,10
Failed,,,1990,790,2,2,10
Failed,,,2001,922,2,2,10
Failed,,,237,1,2,2,7
Failed,,,2004,941,2,2,10
Failed,,,2004,952,2,2,10
Failed,,,1998,871,2,2,10
Failed,,,4385,4653,692,194,88
Failed,,,2003,891,1000,2,10
Failed,,,2008,932,2,2,10
Failed,,,2008,927,2,2,10
Failed,,,2006,957,2,2,10
Failed,,,2006,932,2,2,10
Failed,,,144,1,2,2,9
Failed,,,2015,990,2,2,10
Failed,,,2009,969,2,2,10
Failed,,,2007,955,2,2,10
Failed,,,2009,966,2,2,10
Failed,,,241,3476,2,2,10
Failed,,,272,5000,2,2,10
Failed,,,2009,946,2,2,10
Failed,,,2013,1012,2,2,10
Failed,,,2009,945,2,2,10
Failed,,,2005,957,2,2,10
Failed,,,241,3601,2,2,10
Failed,,,2005,924,2,2,10
Failed,,,2017,979,2,2,10
Failed,,,2011,928,2,2,10
Failed,,,2015,1012,2,2,10
Failed,,,2013,983,2,2,10
Failed,,,2002,925,2,2,10
Failed,,,2006,921,2,2,10
Failed,,,2010,989,2,2,10
Failed,,,2007,947,2,2,10
Failed,,,2002,901,2,2,10
Failed,,,227,3164,2,2,10
Failed,,,2014,995,2,2,10
Failed,,,223,1985,2,2,10
Failed,,,230,3158,2,2,10
Failed,,,2003,921,2,2,10
Failed,,,2003,892,2,2,10
Failed,,,2015,1000,2,2,10
Failed,,,214,2304,2,2,10
Failed,,,2004,950,2,2,10
Failed,,,1999,876,2,2,10
Failed,,,2004,937,506,2,10
Failed,,,2017,991,2,2,10
Failed,,,2001,880,2,2,10
Failed,,,2002,967,2,2,10
Failed,,,2010,1005,2,2,10
Failed,,,229,2670,2,2,10
Failed,,,2011,961,2,2,10
Failed,,,2012,956,2,2,10
Failed,,,2009,956,2,2,10
Failed,,,210,1,2,2,8
Failed,,,2009,882,2,2,10
Failed,,,2006,908,2,2,10
Failed,,,2001,861,2,2,10
Failed,,,2009,1003,2,2,10
Failed,,,2008,957,2,2,10
Failed,,,247,3366,2,2,10
Failed,,,202,1,2,2,8
Failed,,,2010,963,2,2,10
Failed,,,2008,948,2,2,10
Failed,,,2000,900,2,2,10
Failed,,,2004,921,2,2,10
Failed,,,1995,879,2,2,10
Failed,,,2009,955,2,2,10
Failed,,,288,5000,2,2,10
Failed,,,2009,927,2,2,10
Failed,,,2001,913,2,2,10
Failed,,,2012,1012,2,2,10
Failed,,,2003,936,2,2,10
Failed,,,2005,937,2,2,10
Failed,,,2010,980,2,2,10
Failed,,,2014,1016,2,2,10
Failed,,,2003,919,2,2,10
Failed,,,1997,895,2,2,10
Failed,,,2007,941,2,2,10
Failed,,,162,1,2,2,10
Failed,,,239,3594,2,2,10
Failed,,,260,3923,2,2,10
Failed,,,2008,1000,2,2,10
Failed,,,2004,903,2,2,10
Failed,,,2004,902,2,2,10
Failed,,,2000,878,2,2,10
Failed,,,2008,950,2,2,10
Failed,,,2010,993,2,2,10
Failed,,,164,1,2,2,9
Failed,,,2007,949,2,2,10
Failed,,,2003,927,2,2,10
Failed,,,250,3880,2,2,10
Failed,,,2004,920,2,2,10
Failed,,,274,4499,2,2,10
Failed,,,2017,1031,2,2,10
Failed,,,242,3427,2,2,10
Failed,,,2002,907,2,2,10
Failed,,,235,3438,2,2,10
Failed,,,2017,971,2,2,10
Failed,,,2007,996,2,2,10
Failed,,,2007,925,792,2,10
Failed,,,2002,852,2,2,10
Failed,,,226,3069,2,2,10
Failed,,,296,5000,2,2,10
Failed,,,2006,948,2,2,10
Failed,,,2012,1003,2,2,10
Failed,,,2004,926,2,2,10
Failed,,,2001,912,2,2,10
Failed,,,2001,927,2,2,10
Failed,,,146,1,2,2,9
Failed,,,2005,998,2,2,10
Failed,,,2014,992,2,2,10
Failed,,,2012,999,2,2,10
Failed,,,2012,980,2,2,10
Failed,,,2006,895,2,2,10
Failed,,,2001,892,2,2,10
Failed,,,2017,993,2,2,10
Failed,,,1998,928,2,2,10
Failed,,,2630,5000,2,2,10
Failed,,,235,1,2,2,6
Failed,,,2004,1028,2,2,10
Failed,,,2010,935,2,2,10
Failed,,,224,1,2,2,8
Failed,,,2012,950,2,2,10
Failed,,,2002,929,2,2,10
Failed,,,2015,1007,2,2,10
Failed,,,2008,960,2,2,10
Failed,,,2016,1010,2,2,10
Failed,,,1995,921,2,2,10
Failed,,,2001,881,2,2,10
Failed,,,2014,983,2,2,10
Failed,,,2012,1045,2,2,10
Failed,,,2007,935,2,2,10
Failed,,,2014,969,2,2,10
Failed,,,2011,956,2,2,10
Failed,,,1998,899,2,2,10
Failed,,,2000,870,2,2,10
Failed,,,2011,1032,2,2,10
Failed,,,2009,953,2,2,10
Failed,,,1995,880,2,2,10
Failed,,,1994,809,2,2,10
Failed,,,2016,968,2,2,10
Failed,,,161,2557,2,2,10
Failed,,,2005,948,2,2,10
Failed,,,2012,993,2,2,10
Failed,,,2007,956,2,2,10
Failed,,,2006,938,2,2,10
Failed,,,2001,911,2,2,10
Failed,,,2011,986,2,2,10
Failed,,,1998,922,2,2,10
Failed,,,2013,1050,2,2,10
Failed,,,2006,934,2,2,10
Failed,,,2003,908,2,2,10
Failed,,,116,1,2,2,10
Failed,,,2017,1004,2,2,10
Failed,,,229,3155,2,2,10
Failed,,,2012,944,2,2,10
Failed,,,2001,914,2,2,10
Failed,,,1997,832,860,2,10
Failed,,,2001,902,2,2,10
Failed,,,2005,980,2,2,10
Failed,,,1997,967,2,2,10
Failed,,,2006,939,2,2,10
Failed,,,2007,945,2,2,10
Failed,,,2013,990,2,2,10
Failed,,,2017,1028,2,2,10
Failed,,,2001,903,2,2,10
Failed,,,2015,1008,2,2,10
Failed,,,2612,5000,2,2,10
Failed,,,2004,942,683,2,10
Failed,,,2010,982,2,2,10
Failed,,,2018,1047,2,2,10
Failed,,,2010,991,648,2,10
Failed,,,2011,952,2,2,10
Failed,,,2011,993,2,2,10
Failed,,,2010,986,2,2,10
Failed,,,2009,968,2,2,10
Failed,,,2018,1036,2,2,10
Failed,,,2010,967,2,2,10
Failed,,,2004,929,2,2,10
Failed,,,2005,935,2,2,10
Failed,,,2005,940,2,2,10
Failed,,,2002,944,2,2,10
Failed,,,2009,990,2,2,10
Failed,,,1996,883,2,2,10
Failed,,,2009,970,2,2,10
Failed,,,1994,833,2,2,10
Failed,,,2007,976,2,2,10
Failed,,,269,3870,2,2,10
Failed,,,2003,933,2,2,10
Failed,,,2011,973,2,2,10
Failed,,,2016,989,2,2,10
Failed,,,1997,897,2,2,10
Failed,,,1997,902,2,2,10
Failed,,,275,4604,2,2,10
Failed,,,2012,994,2,2,10
Failed,,,2020,1035,2,2,10
Failed,,,219,1,2,2,8
Failed,,,2016,986,975,2,10
Failed,,,2012,940,2,2,10
Failed,,,2005,938,2,2,10
Failed,,,2008,986,2,2,10
Failed,,,1999,939,2,2,10
Failed,,,2012,978,2,2,10
Failed,,,236,3263,2,2,10
Failed,,,2008,961,544,2,10
Failed,,,2005,933,2,2,10
Failed,,,2003,930,2,2,10
Failed,,,2017,1029,2,2,10
Failed,,,226,3476,2,2,10
Failed,,,2006,920,2,2,10
Failed,,,2003,937,2,2,10
Failed,,,2015,965,2,2,10
Failed,,,2013,1004,2,2,10
Failed,,,2015,1010,2,2,10
Failed,,,2002,936,2,2,10
Failed,,,2010,962,2,2,10
Failed,,,1999,923,2,2,10
Failed,,,2009,951,2,2,10
Failed,,,1999,859,889,2,10
Failed,,,2003,951,2,2,10
Failed,,,1999,854,871,2,10
Failed,,,2005,920,2,2,10
Failed,,,2001,904,2,2,10
Failed,,,261,3882,2,2,10
Failed,,,2028,1091,2,2,10
Failed,,,2006,888,847,2,10
Failed,,,1996,853,2,2,10
Failed,,,2011,998,2,2,10
Failed,,,2010,951,2,2,10
Failed,,,2012,981,2,2,10
Failed,,,2005,971,2,2,10
Failed,,,2008,979,2,2,10
Failed,,,2005,896,742,2,10
Failed,,,2009,986,2,2,10
Failed,,,2001,940,2,2,10
Failed,,,2020,1042,2,2,10
Failed,,,1997,872,629,2,10
Failed,,,164,2855,2,2,10
Failed,,,2007,940,2,2,10
Failed,,,2012,1000,2,2,10
Failed,,,2006,926,2,2,10
Failed,,,2002,953,2,2,10
Failed,,,2010,969,2,2,10
Failed,,,2006,912,2,2,10
Failed,,,273,4747,2,2,10
Failed,,,2008,898,2,2,10
Failed,,,2008,952,2,2,10
Failed,,,263,3307,2,2,10
Failed,,,2005,959,2,2,10
Failed,,,208,2242,2,2,10
Failed,,,2020,1067,2,2,10
Failed,,,1996,934,2,2,10
Failed,,,2020,1013,2,2,10
Failed,,,2002,931,2,2,10
Failed,,,244,3645,2,2,10
Failed,,,231,3835,2,2,10
Failed,,,2001,974,2,2,10
Failed,,,2018,1004,2,2,10
Failed,,,2014,972,2,2,10
Failed,,,241,3499,2,2,10
Failed,,,2016,982,2,2,10
Failed,,,2017,1015,2,2,10
Failed,,,2004,951,2,2,10
Failed,,,280,4153,2,2,10
Failed,,,2008,955,786,2,10
Failed,,,2021,1042,2,2,10
Failed,,,2010,994,2,2,10
Failed,,,2017,1038,2,2,10
Failed,,,240,3234,2,2,10
Failed,,,247,3098,2,2,10
Failed,,,2006,899,2,2,10
Failed,,,2010,999,2,2,10
Failed,,,2005,925,1000,2,10
Failed,,,2009,999,2,2,10
Failed,,,1997,881,2,2,10
Failed,,,2010,981,2,2,10
Failed,,,1997,906,2,2,10
Failed,,,2002,865,2,2,10
Failed,,,2003,963,2,2,10
Failed,,,2011,974,2,2,10
Failed,,,2003,957,2,2,10
Failed,,,241,3707,2,2,10
Failed,,,2017,1010,2,2,10
Failed,,,122,1,2,2,9
Failed,,,2002,900,2,2,10
Failed,,,2010,925,2,2,10
Failed,,,2017,1011,2,2,10
Failed,,,2012,988,2,2,10
Failed,,,2005,956,2,2,10
Failed,,,2009,937,2,2,10
Failed,,,2018,949,2,2,10
Failed,,,286,5000,2,2,10
Failed,,,2018,1031,2,2,10
Failed,,,165,1,2,2,9
Failed,,,2006,949,2,2,10
Failed,,,2012,975,2,2,10
Failed,,,2009,962,2,2,10
Failed,,,2001,901,2,2,10
Failed,,,136,1,2,2,9
Failed,,,172,2429,2,2,10
Failed,,,2003,875,2,2,10
Failed,,,1999,894,2,2,10
Failed,,,251,3519,2,2,10
Failed,,,1998,874,2,2,10
Failed,,,2015,1009,2,2,10
Failed,,,2000,643,2,2,9
Failed,,,2000,905,2,2,10
Failed,,,2002,945,2,2,10
Failed,,,1990,828,2,2,10
Failed,,,2002,910,2,2,10
Failed,,,261,3939,2,2,10
Failed,,,2008,983,2,2,10
Failed,,,2013,1003,2,2,10
Failed,,,2001,910,2,2,10
Failed,,,249,3866,2,2,10
Failed,,,2012,970,2,2,10
Failed,,,2006,972,2,2,10
Failed,,,2014,975,2,2,10
Failed,,,2006,1004,2,2,10
Failed,,,1997,880,2,2,10
Failed,,,2013,1013,2,2,10
Failed,,,212,2914,2,2,10
Failed,,,2010,965,2,2,10
Failed,,,2016,1001,2,2,10
Failed,,,2011,954,2,2,10
Failed,,,1994,866,2,2,10
Failed,,,158,2027,2,2,10
Failed,,,2003,941,2,2,10
Failed,,,2011,958,2,2,10
Failed,,,2009,985,2,2,10
Failed,,,2013,993,2,2,10
Failed,,,2016,1015,2,2,10
Failed,,,2002,887,2,2,10
Failed,,,2011,905,2,2,10
Failed,,,2005,945,2,2,10
Failed,,,2019,1012,745,2,10
Failed,,,2017,1025,2,2,10
Failed,,,2015,991,2,2,10
Failed,,,2019,1029,2,2,10
Failed,,,2017,1000,2,2,10
Failed,,,237,3583,2,2,10
Failed,,,203,1,2,2,7
Failed,,,1992,823,2,2,10
Failed,,,1996,869,2,2,10
Failed,,,1998,884,2,2,10
Failed,,,240,3720,2,2,10
Failed,,,2003,969,2,2,10
Failed,,,231,3192,2,2,10
Failed,,,2005,953,2,2,10
Failed,,,1999,915,2,2,10
Failed,,,2008,933,2,2,10
Failed,,,253,3719,2,2,10
Failed,,,2004,965,2,2,10
Failed,,,2005,915,2,2,10
Failed,,,2006,964,2,2,10
Failed,,,2011,935,2,2,10
Failed,,,1998,905,2,2,10
Failed,,,2004,909,2,2,10
Failed,,,227,2509,2,2,10
Failed,,,2026,1068,2,2,10
Failed,,,1992,825,2,2,10
Failed,,,264,4409,2,2,10
Failed,,,172,2343,2,2,10
Failed,,,2011,980,2,2,10
Failed,,,2001,945,2,2,10
Failed,,,238,3604,2,2,10
Failed,,,2013,986,810,2,10
Failed,,,223,2318,2,2,10
Failed,,,190,1,2,2,8
Failed,,,2009,928,2,2,10
Failed,,,225,3062,2,2,10
Failed,,,255,3687,2,2,10
Failed,,,2013,978,2,2,10
Failed,,,2014,974,2,2,10
Failed,,,2004,959,2,2,10
Failed,,,2009,1001,2,2,10
Failed,,,1961,1,2,2,8
Failed,,,2016,980,2,2,10
Failed,,,223,1,2,2,8
Failed,,,143,2417,2,2,10
Failed,,,1999,907,2,2,10
Failed,,,2010,1013,2,2,10
Failed,,,2001,934,2,2,10
Failed,,,2014,1022,2,2,10
Failed,,,1995,894,2,2,10
Failed,,,2002,899,2,2,10
Failed,,,2009,897,2,2,10
Failed,,,2013,1020,2,2,10
Failed,,,2004,938,2,2,10
Failed,,,2009,973,2,2,10
Failed,,,2010,976,2,2,10
Failed,,,2003,891,884,2,10
Failed,,,249,3806,2,2,10
Failed,,,2018,1011,2,2,10
Failed,,,2008,973,2,2,10
Failed,,,313,5000,2,2,10
Failed,,,2013,1006,2,2,10
Failed,,,2021,1019,2,2,10
Failed,,,2014,986,2,2,10
Failed,,,2005,974,2,2,10
Failed,,,1999,869,2,2,10
Failed,,,2000,939,2,2,10
Failed,,,1993,847,2,2,10
Failed,,,125,1,2,2,9
Failed,,,2007,968,2,2,10
Failed,,,2011,883,2,2,10
Failed,,,2003,966,2,2,10
Failed,,,2011,959,2,2,10
Failed,,,2010,936,2,2,10
Failed,,,172,3132,2,2,10
Failed,,,2015,952,2,2,10
Failed,,,2013,1005,2,2,10
Failed,,,217,2588,2,2,10
Failed,,,225,2630,2,2,10
Failed,,,2005,901,2,2,10
Failed,,,2006,971,2,2,10
Failed,,,1997,856,2,2,10
Failed,,,2015,1028,2,2,10
Failed,,,2013,977,2,2,10
Failed,,,2003,950,2,2,10
Failed,,,241,3407,2,2,10
Failed,,,196,1,2,2,8
Failed,,,2011,989,2,2,10
Failed,,,177,1,2,2,10
Failed,,,278,4381,2,2,10
Failed,,,2008,922,711,2,10
Failed,,,1999,877,2,2,10
Failed,,,229,3304,2,2,10
Failed,,,2009,944,2,2,10
Failed,,,2013,1042,2,2,10
Failed,,,2011,957,2,2,10
Failed,,,255,3928,2,2,10
Failed,,,2003,914,996,2,10
Failed,,,2015,1022,2,2,10
Failed,,,2006,917,2,2,10
Failed,,,2002,935,2,2,10
Failed,,,213,2329,2,2,10
Failed,,,2004,933,2,2,10
Failed,,,307,5000,2,2,10
Failed,,,1999,884,2,2,10
Failed,,,2012,943,2,2,10
Failed,,,2015,980,2,2,10
Failed,,,2005,859,717,2,10
Failed,,,2018,1016,2,2,10
Failed,,,1997,875,2,2,10
Failed,,,218,2825,2,2,10
Failed,,,2013,1010,2,2,10
Failed,,,1994,869,2,2,10
Failed,,,2010,931,2,2,10
Failed,,,2015,974,2,2,10
Failed,,,179,2897,2,2,10
Failed,,,2000,936,2,2,10
Failed,,,1996,887,2,2,10
Failed,,,1997,877,2,2,10
Failed,,,242,1,2,2,5
Failed,,,2005,942,2,2,10
Failed,,,2004,887,2,2,10
Failed,,,1998,915,2,2,10
Failed,,,2007,971,2,2,10
Failed,,,2000,847,2,2,10
Failed,,,2014,1004,2,2,10
Failed,,,2004,962,2,2,10
Failed,,,271,3969,2,2,10
Failed,,,2002,920,2,2,10
Failed,,,221,3303,2,2,10
Failed,,,196,3023,2,2,10
Failed,,,277,4575,2,2,10
Failed,,,2007,922,2,2,10
Failed,,,2014,998,2,2,10
Failed,,,2014,1012,2,2,10
Failed,,,2017,1005,754,2,10
Failed,,,1999,910,2,2,10
Failed,,,2000,923,2,2,10
Failed,,,1998,890,2,2,10
Failed,,,229,3115,2,2,10
Failed,,,2010,929,2,2,10
Failed,,,180,3136,2,2,10
Failed,,,175,2737,2,2,10
Failed,,,2018,975,2,2,10
Failed,,,261,4028,2,2,10
Failed,,,2007,887,2,2,10
Failed,,,2006,1002,2,2,10
Failed,,,2016,1018,2,2,10
Failed,,,2013,1075,2,2,10
Failed,,,237,4044,2,2,10
Failed,,,2009,930,2,2,10
Failed,,,1996,873,2,2,10
Failed,,,2008,972,2,2,10
Failed,,,1995,816,2,2,10
Failed,,,2011,1026,2,2,10
Failed,,,245,3375,2,2,10
Failed,,,2008,968,929,2,10
Failed,,,219,2439,2,2,10
Failed,,,2015,942,2,2,10
Failed,,,299,5000,2,2,10
Failed,,,237,3052,2,2,10
Failed,,,2007,920,2,2,10
Failed,,,2002,947,2,2,10
Failed,,,1995,865,2,2,10
Failed,,,2021,997,2,2,10
Failed,,,1992,891,2,2,10
Failed,,,242,3257,2,2,10
Failed,,,2009,967,2,2,10
Failed,,,247,4137,2,2,10
Failed,,,1997,904,2,2,10
Failed,,,2003,906,2,2,10
Failed,,,2017,993,867,2,10
Failed,,,2001,874,2,2,10
Failed,,,2003,905,932,2,10
Failed,,,2017,984,2,2,10
Failed,,,1998,872,2,2,10
Failed,,,2001,896,2,2,10
Failed,,,2005,919,2,2,10
Failed,,,2006,980,2,2,10
Failed,,,1998,894,2,2,10
Failed,,,2013,1040,2,2,10
Failed,,,2002,890,2,2,10
Failed,,,2003,891,2,2,10
Failed,,,297,5000,2,2,10
Failed,,,2011,928,991,2,10
Failed,,,2000,902,2,2,10
Failed,,,2017,1023,2,2,10
Failed,,,1999,890,2,2,10
Failed,,,159,2510,2,2,10
Failed,,,2012,968,2,2,10
Failed,,,2016,1022,2,2,10
Failed,,,2010,995,2,2,10
Failed,,,2012,1041,2,2,10
Failed,,,2012,928,2,2,10
Failed,,,2004,919,2,2,10
Failed,,,168,2646,2,2,10
Failed,,,1994,886,2,2,10
Failed,,,2006,884,2,2,10
Failed,,,2000,921,2,2,10
Failed,,,2007,973,2,2,10
Failed,,,2010,959,2,2,10
Failed,,,2003,939,2,2,10
Failed,,,2003,923,2,2,10
Failed,,,2003,896,2,2,10
Failed,,,264,3759,2,2,10
Failed,,,2000,904,2,2,10
Failed,,,2006,830,2,2,10
Failed,,,1994,803,2,2,10
Failed,,,221,2599,2,2,10
Failed,,,2012,959,922,2,10
Failed,,,223,2470,2,2,10
Failed,,,2013,994,2,2,10
Failed,,,1999,899,2,2,10
Failed,,,240,3739,2,2,10
Failed,,,2000,891,2,2,10
Failed,,,1999,881,2,2,10
Failed,,,2001,925,2,2,10
Failed,,,2015,973,2,2,10
Failed,,,2009,936,2,2,10
Failed,,,260,4510,2,2,10
Failed,,,1997,832,2,2,10
Failed,,,2007,943,2,2,10
Failed,,,2010,927,2,2,10
Failed,,,1994,630,2,2,9
Failed,,,2017,990,2,2,10
Failed,,,2019,1000,2,2,10
Failed,,,1997,878,2,2,10
Failed,,,2019,1033,2,2,10
Failed,,,2011,859,2,2,10
Failed,,,2009,943,2,2,10
Failed,,,2006,993,2,2,10
Failed,,,1998,856,2,2,10
Failed,,,1999,898,2,2,10
Failed,,,203,1962,2,2,10
Failed,,,1999,895,2,2,10
Failed,,,2018,1023,2,2,10
Failed,,,1999,931,2,2,10
Failed,,,278,4677,2,2,10
Failed,,,2008,941,2,2,10
Failed,,,2008,902,2,2,10
Failed,,,2007,942,2,2,10
Failed,,,2017,1045,2,2,10
Failed,,,2011,975,2,2,10
Failed,,,2011,1036,2,2,10
Failed,,,217,2203,2,2,10
Failed,,,2002,906,2,2,10
Failed,,,171,2471,2,2,10
Failed,,,2011,996,2,2,10
Failed,,,2013,1028,2,2,10
Failed,,,2016,1016,2,2,10
Failed,,,2007,993,2,2,10
Failed,,,237,2962,2,2,10
Failed,,,1998,891,226,2,10
Failed,,,1997,917,2,2,10
Failed,,,2024,1073,2,2,10
Failed,,,157,1922,847,2,10
Failed,,,2010,937,2,2,10
Failed,,,2016,959,811,2,10
Failed,,,2006,992,2,2,10
Failed,,,1989,822,2,2,10
Failed,,,2005,936,2,2,10
Failed,,,268,4040,2,2,10
Failed,,,2010,984,2,2,10
Failed,,,1996,909,2,2,10
Failed,,,2004,916,2,2,10
Failed,,,282,4308,2,2,10
Failed,,,2006,968,2,2,10
Failed,,,209,3098,2,2,10
Failed,,,2012,1038,2,2,10
Failed,,,2003,913,2,2,10
Failed,,,265,3686,2,2,10
Failed,,,1949,1,2,2,9
Failed,,,2010,1007,2,2,10
Failed,,,2008,978,2,2,10
Failed,,,169,2716,2,2,10
Failed,,,2006,961,2,2,10
Failed,,,105,1,2,2,10
Failed,,,162,3033,2,2,10
Failed,,,2008,930,2,2,10
Failed,,,262,3988,2,2,10
Failed,,,2000,893,2,2,10
Failed,,,2004,927,2,2,10
Failed,,,221,3252,2,2,10
Failed,,,2015,988,2,2,10
Failed,,,253,3922,2,2,10
Failed,,,2004,911,2,2,10
Failed,,,2004,900,2,2,10
Failed,,,2008,967,2,2,10
Failed,,,2004,946,2,2,10
Failed,,,2008,1015,2,2,10
Failed,,,1996,931,2,2,10
Failed,,,162,2608,2,2,10
Failed,,,2003,890,2,2,10
Failed,,,2009,954,2,2,10
Failed,,,230,3027,2,2,10
Failed,,,2656,5000,2,2,10
Failed,,,2011,936,834,2,10
Failed,,,2007,1031,2,2,10
Failed,,,1996,903,2,2,10
Failed,,,2014,1026,2,2,10
Failed,,,291,4702,2,2,10
Failed,,,2002,943,2,2,10
Failed,,,2001,924,2,2,10
Failed,,,2011,1006,2,2,10
Failed,,,2003,882,987,2,10
Failed,,,2010,918,865,2,10
Failed,,,2004,917,2,2,10
Failed,,,2006,898,2,2,10
Failed,,,227,2301,2,2,10
Failed,,,2009,980,2,2,10
Failed,,,222,1,2,2,6
Failed,,,2003,895,2,2,10
Failed,,,2004,955,2,2,10
Failed,,,2010,972,2,2,10
Failed,,,2009,949,2,2,10
Failed,,,2012,931,2,2,10
Failed,,,4086,3176,237,4,5
Failed,,,3356,2736,174,92,1
Failed,,,1158,3447,624,8,10
Failed,,,1471,2338,3,217,4
Failed,,,177,1438,344,2,6
Failed,,,3874,1117,684,15,4
Failed,,,1448,3923,652,5,9
Failed,,,2353,962,434,6,7
Failed,,,2577,1152,7,74,10
Failed,,,2854,701,802,3,3
Failed,,,3093,4182,734,3,4
Failed,,,152,1655,2,2,10
Failed,,,2015,976,2,2,10
Failed,,,2005,916,2,2,10
Failed,,,2010,964,2,2,10
Failed,,,2010,978,2,2,10
Failed,,,2007,933,2,2,10
Failed,,,2014,1023,2,2,10
Failed,,,2005,939,2,2,10
Failed,,,2003,915,2,2,10
Failed,,,240,2775,2,2,10
Failed,,,199,1,2,2,8
Failed,,,1995,868,2,2,10
Failed,,,2011,940,1000,2,10
Failed,,,2004,922,2,2,10
Failed,,,1995,849,2,2,10
