Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,1549,1938,2649,0.931,0.001
Failed,,,2112,2645,4770,0.801,0.0
Failed,,,4236,1789,54,0.407,0.3
Failed,,,4922,2389,1879,0.03,0.4
Failed,,,2677,4896,4225,0.91,0.7
Failed,,,1319,1171,1857,0.251,0.0
Failed,,,4992,3534,3940,0.105,0.0
Failed,,,2264,3298,4858,0.723,0.4
Failed,,,3889,2269,279,0.111,0.0
Failed,,,3479,4781,3562,0.947,0.0
Failed,,,246,1307,3912,0.274,0.4
Failed,,,1781,4366,2011,0.575,0.6
Failed,,,4682,1759,515,0.39,0.6
Failed,,,1878,4413,2550,0.326,0.0
Failed,,,3032,4254,4842,0.283,0.0
Failed,,,3996,1335,1743,0.613,0.0
Failed,,,931,1811,2722,0.721,0.0
Failed,,,2345,3773,733,0.43,0.001
Failed,,,404,1917,2173,0.472,0.7
Failed,,,1435,11,811,0.123,0.3
Failed,,,2074,4471,1774,0.238,0.1
Failed,,,4974,1486,4336,0.175,0.0
Failed,,,4870,4306,2659,0.409,0.8
Failed,,,1938,285,1953,0.858,0.0
Failed,,,3418,1288,758,0.741,0.1
Failed,,,1404,2513,2294,0.381,0.0
Failed,,,3236,769,283,0.907,0.5
Failed,,,60,1783,1643,0.871,0.0
Failed,,,1654,3884,4899,0.042,0.0
Failed,,,898,251,3815,0.611,0.6
Failed,,,473,2910,360,0.411,0.0
Failed,,,3257,3910,4669,0.379,0.01
Failed,,,2310,4132,508,0.318,0.0
Failed,,,943,3173,998,0.492,0.5
Failed,,,2226,655,2068,0.102,0.3
Failed,,,2545,2030,350,0.046,0.9
Failed,,,4830,4513,3312,0.895,0.3
Failed,,,3702,329,3589,0.924,0.0
Failed,,,881,3447,2623,0.234,0.0
Failed,,,3782,1036,540,0.99,0.2
Failed,,,4404,2524,1722,0.808,0.2
Failed,,,2873,2944,3484,0.675,0.3
Failed,,,2493,387,929,0.417,0.0
Failed,,,4225,2140,1408,0.018,0.9
Failed,,,4000,3746,3968,0.476,0.0
Failed,,,631,1148,1699,0.748,0.6
Failed,,,3089,2697,2226,0.021,0.1
Failed,,,1969,1042,3268,0.749,0.0
Failed,,,1439,3318,4878,0.537,0.0
Failed,,,3966,3601,57,0.673,0.001
Failed,,,3163,1499,1979,0.71,0.6
Failed,,,4777,2925,1800,0.834,0.5
Failed,,,2167,1394,3589,0.402,0.0
Failed,,,2689,55,1385,0.966,0.0
Failed,,,3563,3836,1609,0.28,0.001
Failed,,,1496,2406,2598,0.989,0.7
Failed,,,928,1227,1948,0.143,0.01
Failed,,,1913,4525,4259,0.796,0.7
Failed,,,1546,4576,1874,0.449,0.1
Failed,,,3551,1661,2681,0.781,0.0
Failed,,,3409,3714,1328,0.555,0.4
Failed,,,1653,28,2917,0.208,0.0
Failed,,,4393,2018,4889,0.381,0.6
Failed,,,4015,4919,3217,0.343,0.8
Failed,,,1083,1339,2228,0.925,0.0
Failed,,,2383,3085,3978,0.01,0.0
Failed,,,2696,2884,3086,0.472,0.0
Failed,,,1147,4273,2882,0.693,0.9
Failed,,,4822,4609,1522,0.267,0.001
Failed,,,434,3671,4089,0.437,0.0
Failed,,,1159,771,2806,0.35,0.001
Failed,,,2301,4964,1057,0.711,0.0
Failed,,,2796,1277,4390,0.051,0.4
Failed,,,3920,806,4258,0.141,0.0
Failed,,,4488,3550,2638,0.084,0.0
Failed,,,1447,1108,677,0.028,0.0
Failed,,,3078,537,3339,0.541,0.6
Failed,,,1572,958,1685,0.92,0.001
Failed,,,1007,2284,3467,0.197,0.0
Failed,,,2792,3199,1848,0.655,0.0
Failed,,,469,1746,2177,0.767,0.9
Failed,,,1747,2502,4196,0.172,0.2
Failed,,,4293,2842,891,0.059,0.7
Failed,,,277,3784,3769,0.649,0.1
Failed,,,2252,3702,2818,0.304,0.01
Failed,,,184,1890,4230,0.962,0.3
Failed,,,1406,3630,1899,0.101,0.5
Failed,,,3694,129,3586,0.637,0.0
Failed,,,3255,4643,2445,0.894,0.8
Failed,,,1802,1621,3351,0.375,0.0
Failed,,,368,2726,356,0.689,0.0
Failed,,,4536,1033,3840,0.041,0.01
Failed,,,3855,3289,3016,0.239,0.4
Failed,,,1878,103,1957,0.378,0.0
Failed,,,913,4304,4328,0.561,0.0
Failed,,,4868,4993,1676,0.015,0.3
Failed,,,75,1267,2567,0.724,0.0
Failed,,,3587,761,4619,0.925,0.5
Failed,,,4942,2064,4163,0.795,0.0
Failed,,,3170,4333,3717,0.229,0.01
Failed,,,1732,1926,2050,0.502,0.0
Failed,,,4826,4518,4864,0.995,0.0
Failed,,,3209,1718,471,0.405,0.0
Failed,,,3783,282,4701,0.311,0.6
Failed,,,4540,4806,3185,0.402,0.8
Failed,,,1292,945,930,0.804,0.0
Failed,,,140,3211,4169,0.196,0.0
Failed,,,3386,1915,1757,0.605,0.4
Failed,,,705,4927,2627,0.75,0.1
Failed,,,4354,1318,1580,0.48,0.0
Failed,,,2777,1679,4284,0.451,0.0
Failed,,,2908,4532,1401,0.232,0.7
Failed,,,1223,906,3968,0.577,0.0
Failed,,,4846,2587,4667,0.931,0.4
Failed,,,1611,1293,1923,0.275,0.0
Failed,,,456,4184,2979,0.727,0.0
Failed,,,3695,321,393,0.074,0.7
Failed,,,3614,2689,2411,0.468,0.0
Failed,,,380,1562,4844,0.871,0.3
Failed,,,1686,4297,255,0.138,0.8
Failed,,,4927,579,2531,0.547,0.0
Failed,,,4180,4489,4106,0.634,0.0
Failed,,,2492,695,1850,0.042,0.5
Failed,,,1147,3586,3210,0.962,0.1
Failed,,,295,2522,1924,0.25,0.3
Failed,,,96,312,1551,0.045,0.7
Failed,,,2696,3989,3520,0.087,0.4
Failed,,,634,203,1108,0.745,0.0
Failed,,,1979,3094,3796,0.262,0.0
Failed,,,4512,3132,575,0.763,0.6
Failed,,,3199,1023,4523,0.249,0.1
Failed,,,3310,4919,1066,0.998,0.0
Failed,,,59,1203,3635,0.341,0.9
Failed,,,3017,3718,4880,0.618,0.7
Failed,,,2290,4611,2807,0.791,0.0
Failed,,,1,5000,3449,0.358,0.3
Failed,,,579,2288,4966,0.205,0.0
Failed,,,2558,5000,5000,0.001,0.9
Failed,,,3290,5000,5000,0.939,0.0
Failed,,,5000,1,1,0.53,0.5
Failed,,,3967,3788,659,0.56,0.0
Failed,,,1903,150,3382,0.156,0.2
Failed,,,4905,1,5000,0.19,0.5
Failed,,,1733,5000,4379,0.432,0.0
Failed,,,3567,1,5000,0.999,0.9
Failed,,,5000,396,4600,0.34,0.3
Failed,,,5000,4564,1747,0.367,0.9
Failed,,,4775,1084,5000,0.893,0.3
Failed,,,282,4168,1873,0.003,0.7
Failed,,,4671,3310,4730,0.999,0.9
Failed,,,5000,1,374,0.999,0.9
Failed,,,1679,281,3175,0.378,0.9
Failed,,,4346,4648,1214,0.999,0.9
Failed,,,5000,1,4011,0.999,0.9
Failed,,,3267,462,4672,0.6,0.9
Failed,,,425,2240,1997,0.037,0.9
Failed,,,2828,2223,797,0.369,0.0
Failed,,,1459,2358,312,0.496,0.0
Failed,,,3144,1572,5000,0.768,0.0
Failed,,,5000,5000,1751,0.431,0.0
Failed,,,4316,2801,862,0.999,0.0
Failed,,,5000,1,1,0.905,0.9
Failed,,,5000,1,1917,0.176,0.0
Failed,,,1,5000,5000,0.999,0.9
Failed,,,142,1912,3066,0.062,0.4
Failed,,,4928,1648,5,0.999,0.9
Failed,,,4404,2899,3492,0.677,0.5
Failed,,,1,1,5000,0.001,0.0
Failed,,,1330,4377,3687,0.999,0.8
Failed,,,3194,1387,4864,0.374,0.0
Failed,,,5000,1,5000,0.999,0.0
Failed,,,2953,1,3843,0.001,0.9
Failed,,,938,2345,2291,0.214,0.0
Failed,,,1153,1000,2817,0.237,0.0
Failed,,,3769,3478,199,0.001,0.01
Failed,,,4697,943,4505,0.796,0.0
Failed,,,2174,3071,1311,0.241,0.0
Failed,,,199,4852,3802,0.836,0.0
Failed,,,5000,373,2220,0.999,0.0
Failed,,,4787,1532,873,0.661,0.0
Failed,,,2495,783,3376,0.041,0.001
Failed,,,1177,2636,620,0.089,0.0
Failed,,,4984,1,2817,0.056,0.1
Failed,,,4142,4619,552,0.088,0.0
Failed,,,4336,685,1122,0.001,0.001
Failed,,,572,1,3046,0.999,0.1
Failed,,,2675,2159,3013,0.722,0.6
Failed,,,992,3998,1008,0.75,0.0
Failed,,,4943,55,5000,0.473,0.0
Failed,,,4537,2769,3749,0.647,0.0
Failed,,,185,1444,4958,0.571,0.7
Failed,,,1415,2637,2350,0.059,0.0
Failed,,,2856,5000,4127,0.999,0.0
Failed,,,3037,1912,2780,0.001,0.7
Failed,,,3455,1,4983,0.867,0.0
Failed,,,4354,1,3524,0.999,0.0
Failed,,,250,5000,2121,0.969,0.1
Failed,,,2503,3519,3307,0.001,0.0
Failed,,,3547,4286,1460,0.823,0.0
Failed,,,3848,2395,2142,0.001,0.0
Failed,,,1530,1965,4459,0.849,0.3
Failed,,,291,750,4359,0.41,0.9
Failed,,,802,4681,1415,0.836,0.0
Failed,,,2649,5000,4547,0.999,0.0
Failed,,,1,1045,817,0.999,0.0
Failed,,,1,4468,2226,0.464,0.0
Failed,,,3365,5000,956,0.001,0.7
Failed,,,2626,1,1249,0.232,0.0
Failed,,,2653,1,1585,0.001,0.0
Failed,,,544,963,1346,0.999,0.9
Failed,,,3894,923,4522,0.318,0.0
Failed,,,2939,1438,3053,0.181,0.0
Failed,,,1152,319,3551,0.003,0.0
Failed,,,2592,977,2057,0.539,0.1
Failed,,,1717,2509,4536,0.186,0.0
Failed,,,615,4305,4895,0.177,0.9
Failed,,,3173,2654,1603,0.983,0.8
Failed,,,1,44,3374,0.999,0.0
Failed,,,4349,3800,3199,0.54,0.0
Failed,,,1490,285,1472,0.531,0.9
Failed,,,4873,649,1937,0.634,0.9
Failed,,,376,894,3951,0.655,0.9
Failed,,,3357,4658,2439,0.999,0.9
Failed,,,4042,4127,2812,0.673,0.4
Failed,,,1530,2501,1608,0.274,0.0
Failed,,,2010,132,4044,0.216,0.0
Failed,,,1705,193,2617,0.976,0.5
Failed,,,360,598,1923,0.96,0.0
Failed,,,3617,212,2048,0.606,0.0
Failed,,,3114,366,4457,0.001,0.6
Failed,,,4561,1569,4012,0.001,0.4
Failed,,,5000,1,1767,0.097,0.9
Failed,,,1767,4225,657,0.966,0.0
Failed,,,5000,5000,4147,0.001,0.9
Failed,,,2379,108,3191,0.004,0.0
Failed,,,9,4987,1988,0.003,0.9
Failed,,,1,5000,4581,0.001,0.9
Failed,,,3861,5000,1922,0.999,0.9
Failed,,,5000,5000,4343,0.001,0.9
Failed,,,1212,3998,2544,0.001,0.9
Failed,,,5000,1323,2851,0.999,0.9
Failed,,,4422,1,1029,0.999,0.9
Failed,,,1746,595,450,0.805,0.0
Failed,,,4026,1065,2628,0.275,0.0
Failed,,,1559,3781,1751,0.727,0.8
Failed,,,4082,586,4691,0.074,0.0
Failed,,,1830,2306,4275,0.001,0.0
Failed,,,1,5000,4315,0.999,0.9
Failed,,,5000,5000,3708,0.001,0.0
Failed,,,1,5000,1205,0.999,0.0
Failed,,,182,878,304,0.924,0.9
Failed,,,4903,114,3377,0.446,0.0
Failed,,,341,3122,179,0.452,0.9
Failed,,,5000,1,4222,0.999,0.0
Failed,,,1,4479,1610,0.001,0.9
Failed,,,4733,2243,4768,0.599,0.0
Failed,,,4132,2040,1382,0.001,0.9
Failed,,,4956,2819,1225,0.95,0.4
Failed,,,1,1,2887,0.999,0.0
Failed,,,901,1904,2966,0.001,0.0
Failed,,,5000,3796,3890,0.999,0.0
Failed,,,1,1,3940,0.001,0.0
Failed,,,136,4783,4535,0.539,0.0
Failed,,,4898,3698,572,0.999,0.9
Failed,,,5000,1,2489,0.001,0.0
Failed,,,1,1599,832,0.001,0.9
Failed,,,343,2936,4669,0.725,0.9
Failed,,,1,1,498,0.999,0.0
Failed,,,1,4948,2095,0.278,0.9
Failed,,,5000,2285,4777,0.999,0.0
Failed,,,1200,1117,3663,0.47,0.0
Failed,,,4531,4542,4228,0.541,0.0
Failed,,,1,4544,1290,0.001,0.0
Failed,,,5000,5000,4667,0.999,0.9
Failed,,,3468,280,4793,0.001,0.9
Failed,,,1,5000,1787,0.999,0.0
Failed,,,3645,247,2248,0.69,0.9
Failed,,,1,5000,3415,0.999,0.9
Failed,,,1100,3628,2307,0.929,0.0
Failed,,,5000,5000,2901,0.999,0.0
Failed,,,1,5000,3134,0.001,0.0
Failed,,,1080,4208,719,0.708,0.0
Failed,,,1,372,2903,0.001,0.9
Failed,,,5000,5000,858,0.001,0.0
Failed,,,1487,2696,2697,0.53,0.0
Failed,,,593,4054,3324,0.644,0.0
Failed,,,693,3436,2654,0.239,0.0
Failed,,,2957,4770,3955,0.451,0.0
Failed,,,6,2292,3168,0.28,0.0
Failed,,,929,1,561,0.606,0.0
Failed,,,1,5000,2436,0.001,0.9
Failed,,,4495,4525,4378,0.622,0.0
Failed,,,2829,4361,972,0.374,0.0
Failed,,,2320,3568,2909,0.177,0.9
Failed,,,3799,4797,4014,0.88,0.9
Failed,,,4001,506,3189,0.796,0.9
Failed,,,4217,4017,1160,0.331,0.9
Failed,,,1,2293,1741,0.001,0.9
Failed,,,1,1,1519,0.999,0.0
Failed,,,5000,4339,1447,0.999,0.9
Failed,,,119,4621,2218,0.001,0.9
Failed,,,4165,4476,1326,0.519,0.3
Failed,,,3693,4838,3241,0.062,0.9
Failed,,,2524,3245,2561,0.999,0.0
Failed,,,1,3374,4493,0.999,0.0
Failed,,,5000,1,2717,0.999,0.0
Failed,,,1723,765,2969,0.314,0.0
Failed,,,1586,4690,457,0.999,0.9
Failed,,,867,3998,2590,0.795,0.0
Failed,,,274,20,3180,0.595,0.0
Failed,,,3542,519,4136,0.327,0.9
Failed,,,1270,4936,1843,0.241,0.0
Failed,,,4967,4524,3570,0.28,0.0
Failed,,,3080,1,2361,0.866,0.9
Failed,,,1,701,4658,0.001,0.0
Failed,,,4549,4538,2001,0.993,0.0
Failed,,,4589,259,1674,0.999,0.0
Failed,,,2,4594,1610,0.554,0.9
Failed,,,140,2038,3231,0.634,0.9
Failed,,,4893,700,4217,0.001,0.0
Failed,,,5000,1,3755,0.999,0.9
Failed,,,1348,5000,2745,0.999,0.0
Failed,,,3986,3451,4658,0.272,0.0
Failed,,,5000,1,4393,0.999,0.9
Failed,,,795,4794,1499,0.21,0.0
Failed,,,1,1,3975,0.999,0.7
Failed,,,4535,5000,4837,0.001,0.0
Failed,,,595,3432,931,0.748,0.9
Failed,,,1,1,3607,0.001,0.9
Failed,,,1,1,1159,0.272,0.0
Failed,,,22,352,2544,0.296,0.9
Failed,,,5000,1964,3353,0.999,0.9
Failed,,,3610,48,4688,0.999,0.9
Failed,,,1780,1660,1966,0.437,0.9
Failed,,,4161,4020,1431,0.364,0.0
Failed,,,811,4761,3876,0.079,0.9
Failed,,,2573,4706,2436,0.81,0.0
Failed,,,627,3319,1215,0.813,0.9
Failed,,,4892,3089,3640,0.372,0.9
Failed,,,5000,1,3402,0.001,0.0
Failed,,,308,1696,1826,0.479,0.0
Failed,,,131,4290,3092,0.659,0.8
Failed,,,4994,462,4865,0.203,0.9
Failed,,,5000,1,4360,0.001,0.0
Failed,,,3892,4338,1198,0.673,0.0
Failed,,,5000,5000,2189,0.999,0.9
Failed,,,3772,169,2261,0.436,0.0
Failed,,,938,1,4544,0.986,0.9
Failed,,,353,4827,4120,0.513,0.0
Failed,,,106,199,3564,0.336,0.1
Failed,,,5000,4974,3022,0.001,0.9
Failed,,,1,1033,3350,0.001,0.0
Failed,,,5000,5000,1696,0.001,0.9
Failed,,,2589,2349,1120,0.999,0.9
Failed,,,4787,5000,2607,0.001,0.9
Failed,,,5000,4491,4916,0.627,0.9
Failed,,,5000,5000,3042,0.999,0.0
Failed,,,1,5000,5000,0.532,0.0
Failed,,,3997,3450,1320,0.804,0.9
Failed,,,4320,1414,2191,0.375,0.9
Failed,,,4969,1305,3891,0.355,0.9
Failed,,,4865,3709,2332,0.221,0.0
Failed,,,4433,43,2125,0.479,0.0
Failed,,,2508,4738,327,0.676,0.0
Failed,,,1,4258,3601,0.871,0.9
Failed,,,67,771,4719,0.405,0.0
Failed,,,295,3409,4276,0.307,0.0
Failed,,,354,4814,649,0.64,0.9
Failed,,,1,4160,1011,0.001,0.0
Failed,,,17,4883,4104,0.886,0.9
Failed,,,1,1,2097,0.999,0.0
Failed,,,5000,1,1409,0.001,0.0
Failed,,,1,5000,4846,0.999,0.9
Failed,,,3069,1,4662,0.722,0.0
Failed,,,4601,615,1397,0.836,0.0
Failed,,,1374,1,3634,0.958,0.0
Failed,,,4619,3829,720,0.999,0.9
Failed,,,4339,174,959,0.719,0.0
Failed,,,2149,4352,2709,0.001,0.0
Failed,,,5000,329,2934,0.001,0.0
Failed,,,5000,5000,3198,0.999,0.0
Failed,,,391,1394,1410,0.292,0.0
Failed,,,199,5000,3153,0.934,0.0
Failed,,,5000,4495,1013,0.999,0.0
Failed,,,4559,4883,2793,0.393,0.9
Failed,,,918,345,4422,0.614,0.0
Failed,,,557,236,3539,0.78,0.9
Failed,,,272,4710,2399,0.612,0.9
Failed,,,1,5000,2649,0.999,0.9
Failed,,,1971,238,4506,0.567,0.9
Failed,,,5000,5000,4424,0.001,0.0
Failed,,,3223,1,3562,0.634,0.0
Failed,,,5000,4514,2628,0.694,0.9
Failed,,,4224,1209,2222,0.003,0.0
Failed,,,1,4623,1442,0.001,0.0
Failed,,,1,1,2477,0.999,0.0
Failed,,,549,5000,1025,0.414,0.9
Failed,,,1,1,2684,0.001,0.9
Failed,,,5000,1,1987,0.001,0.0
Failed,,,5000,4206,3073,0.558,0.0
Failed,,,2063,4195,1724,0.999,0.9
Failed,,,1,5000,912,0.999,0.9
Failed,,,5000,540,4580,0.001,0.9
Failed,,,1,723,4422,0.001,0.0
Failed,,,5000,269,2077,0.999,0.9
Failed,,,3026,468,1097,0.583,0.9
Failed,,,233,1,1092,0.999,0.0
Failed,,,4950,2986,4313,0.289,0.9
Failed,,,1508,4951,2525,0.35,0.9
Failed,,,1534,5000,4372,0.999,0.0
Failed,,,5000,5000,1843,0.001,0.0
Failed,,,2569,2159,1195,0.027,0.9
Failed,,,597,821,4187,0.702,0.0
Failed,,,5000,297,2429,0.001,0.9
Failed,,,5000,4006,1541,0.001,0.9
Failed,,,658,209,4251,0.772,0.9
Failed,,,5000,100,1241,0.001,0.0
Failed,,,4948,5000,2914,0.371,0.9
Failed,,,4899,2598,2945,0.628,0.0
Failed,,,1,2997,3845,0.999,0.0
Failed,,,3356,734,2740,0.465,0.0
Failed,,,4936,4672,1556,0.827,0.9
Failed,,,5000,1195,1631,0.705,0.0
Failed,,,4837,3463,4729,0.405,0.9
Failed,,,3986,2025,5000,0.294,0.9
Failed,,,1,1,943,0.001,0.9
Failed,,,5000,1,3580,0.999,0.9
Failed,,,1,3657,1103,0.562,0.0
Failed,,,3055,3572,1844,0.735,0.0
Failed,,,5000,5000,2247,0.001,0.0
Failed,,,5000,1,873,0.001,0.9
Failed,,,5000,1,2562,0.806,0.0
Failed,,,5000,1,2678,0.001,0.0
Failed,,,195,884,2259,0.308,0.9
Failed,,,5000,4979,3991,0.001,0.0
Failed,,,3340,386,4418,0.284,0.0
Failed,,,3808,5000,4746,0.001,0.9
Failed,,,4002,1,3726,0.001,0.0
Failed,,,1,5000,3455,0.001,0.9
Failed,,,1,3834,2734,0.231,0.9
Failed,,,1,1930,4653,0.264,0.9
Failed,,,1,1,4672,0.999,0.0
Failed,,,4280,3700,3343,0.208,0.9
Failed,,,190,3520,1530,0.749,0.0
Failed,,,5000,1,1970,0.999,0.9
Failed,,,3198,4464,1375,0.651,0.0
Failed,,,288,141,839,0.508,0.0
Failed,,,5000,5000,3598,0.999,0.0
Failed,,,1,437,1242,0.01,0.9
Failed,,,5000,1111,2376,0.999,0.0
Failed,,,1354,5000,1340,0.001,0.9
Failed,,,2652,454,3984,0.796,0.0
Failed,,,4924,867,3234,0.207,0.9
Failed,,,5000,1957,4924,0.999,0.9
Failed,,,4870,632,701,0.318,0.9
Failed,,,713,1,895,0.999,0.0
Failed,,,1,5000,1545,0.999,0.9
Failed,,,258,5000,2014,0.999,0.9
Failed,,,4095,5000,1346,0.999,0.0
Failed,,,4936,992,4442,0.999,0.0
Failed,,,4493,4782,2063,0.66,0.9
Failed,,,117,5000,727,0.001,0.0
Failed,,,1,1,1688,0.354,0.9
Failed,,,409,2946,2797,0.717,0.9
Failed,,,1,5000,4207,0.001,0.0
Failed,,,5000,4549,4562,0.001,0.0
Failed,,,5000,1,1508,0.999,0.9
Failed,,,1,1,3973,0.001,0.9
Failed,,,3085,451,3758,0.718,0.9
Failed,,,102,4503,4225,0.643,0.9
Failed,,,1,1,3152,0.999,0.9
Failed,,,1,1,2109,0.001,0.0
Failed,,,4197,1,3100,0.294,0.9
Failed,,,5000,4775,4160,0.784,0.3
Failed,,,1286,476,2507,0.625,0.9
Failed,,,1,1,4310,0.999,0.0
Failed,,,5000,1211,755,0.999,0.0
Failed,,,5000,934,3296,0.999,0.0
Failed,,,890,4764,858,0.668,0.0
Failed,,,387,1,1777,0.118,0.0
Failed,,,5000,5000,1135,0.001,0.0
Failed,,,1,1385,1106,0.001,0.9
Failed,,,1,5000,1898,0.001,0.0
Failed,,,1,5000,569,0.001,0.9
Failed,,,5000,824,2499,0.999,0.0
Failed,,,3355,718,4062,0.795,0.9
Failed,,,5000,4273,3004,0.999,0.9
Failed,,,422,2965,4825,0.493,0.9
Failed,,,2950,1303,3379,0.738,0.0
Failed,,,1,3440,1667,0.001,0.0
Failed,,,5000,1,653,0.001,0.9
Failed,,,1533,5000,2657,0.496,0.9
Failed,,,4454,809,1744,0.834,0.9
Failed,,,1,3873,4875,0.999,0.0
Failed,,,5000,5000,5000,0.001,0.0
Failed,,,3026,4874,4066,0.491,0.9
Failed,,,5000,1,3155,0.001,0.9
Failed,,,5000,5000,2368,0.001,0.9
Failed,,,1,5000,3748,0.001,0.9
Failed,,,1,1742,1009,0.999,0.9
Failed,,,1,5000,795,0.999,0.0
Failed,,,1,3326,4454,0.001,0.9
Failed,,,1271,183,3416,0.562,0.9
Failed,,,1,3245,4110,0.999,0.0
Failed,,,1,5000,4259,0.001,0.9
Failed,,,5000,5000,5000,0.999,0.9
Failed,,,1031,3596,4885,0.001,0.9
Failed,,,5000,5000,1128,0.999,0.9
Failed,,,5000,5000,4076,0.999,0.0
Failed,,,1507,41,2676,0.828,0.9
Failed,,,616,1,1459,0.001,0.9
Failed,,,565,4132,1992,0.564,0.0
Failed,,,1,833,4931,0.797,0.9
Failed,,,239,3280,3238,0.001,0.9
Failed,,,1,1574,4095,0.001,0.9
Failed,,,5000,5000,2740,0.001,0.9
Failed,,,4616,746,1538,0.592,0.6
Failed,,,5000,1376,4152,0.999,0.9
Failed,,,4281,5000,4966,0.499,0.0
Failed,,,1,1,1874,0.009,0.9
Failed,,,68,1453,4016,0.427,0.9
Failed,,,684,3036,3483,0.999,0.0
Failed,,,1,2136,3695,0.801,0.9
Failed,,,3412,1,2063,0.001,0.9
Failed,,,3882,4309,3424,0.965,0.0
Failed,,,1,3644,2935,0.999,0.9
Failed,,,1,1,2340,0.999,0.9
Failed,,,4938,311,612,0.211,0.0
Failed,,,3826,743,3663,0.878,0.5
Failed,,,582,5000,3506,0.001,0.0
Failed,,,4539,185,3919,0.208,0.0
Failed,,,4987,5000,2961,0.001,0.001
Failed,,,5000,1693,3606,0.001,0.0
Failed,,,279,1266,4854,0.71,0.0
Failed,,,4382,1,942,0.284,0.9
Failed,,,1,5000,4806,0.001,0.0
Failed,,,4794,3775,3394,0.539,0.9
Failed,,,1,5000,2844,0.001,0.0
Failed,,,4210,86,1407,0.354,0.9
Failed,,,244,3089,4755,0.271,0.001
Failed,,,2706,954,2732,0.564,0.9
Failed,,,5000,1,3495,0.001,0.9
Failed,,,4966,486,4155,0.469,0.0
Failed,,,4440,815,3140,0.551,0.9
Failed,,,1,1,1889,0.999,0.9
Failed,,,4983,358,4433,0.366,0.9
Failed,,,5000,5000,3339,0.001,0.9
Failed,,,4357,1608,1235,0.404,0.9
Failed,,,4579,4945,4193,0.283,0.9
Failed,,,101,3719,3649,0.206,0.0
Failed,,,588,5000,2557,0.001,0.0
Failed,,,1,406,1306,0.999,0.0
Failed,,,5000,5000,1018,0.107,0.9
Failed,,,1,588,2345,0.001,0.9
Failed,,,1,1,4085,0.001,0.0
Failed,,,4006,1178,3693,0.535,0.6
Failed,,,2470,4903,4076,0.137,0.0
Failed,,,439,337,2885,0.341,0.9
Failed,,,571,1839,3798,0.469,0.0
Failed,,,204,4477,857,0.207,0.001
Failed,,,1191,4759,1924,0.307,0.01
Failed,,,5000,5000,4257,0.999,0.9
Failed,,,4866,1236,3204,0.726,0.0
Failed,,,207,4392,1939,0.615,0.9
Failed,,,4850,3444,1854,0.567,0.9
Failed,,,1,4906,3149,0.001,0.9
Failed,,,4081,4853,3821,0.915,0.9
Failed,,,5000,2290,2191,0.001,0.9
Failed,,,3570,559,1090,0.364,0.0
Failed,,,3111,254,3218,0.236,0.0
Failed,,,5000,1,4966,0.139,0.0
Failed,,,3050,608,2027,0.261,0.9
Failed,,,122,3130,1433,0.764,0.9
Failed,,,683,141,3862,0.26,0.9
Failed,,,225,4392,3656,0.688,0.0
Failed,,,1,5000,2830,0.437,0.0
Failed,,,4837,4641,4591,0.528,0.0
Failed,,,5000,1,3984,0.212,0.9
Failed,,,1,1,3104,0.999,0.0
Failed,,,5000,5000,1860,0.999,0.0
Failed,,,1,1,4191,0.992,0.9
Failed,,,1,1,2588,0.999,0.9
Failed,,,3171,1930,2459,0.305,0.001
Failed,,,4052,5000,4589,0.382,0.9
Failed,,,849,4584,1139,0.673,0.9
Failed,,,1,1,2134,0.999,0.9
Failed,,,470,1640,1251,0.434,0.9
Failed,,,5000,1091,1806,0.999,0.9
Failed,,,554,1778,4264,0.187,0.9
Failed,,,5000,5000,1174,0.001,0.9
Failed,,,1879,75,1667,0.606,0.0
Failed,,,1319,4522,762,0.721,0.0
Failed,,,4839,1161,4072,0.116,0.7
Failed,,,2554,3663,2033,0.949,0.4
Failed,,,1064,2020,3098,0.336,0.0
Failed,,,819,3926,2461,0.026,0.2
Failed,,,3070,392,2724,0.638,0.001
Failed,,,4535,2910,998,0.305,0.0
Failed,,,937,4485,3314,0.245,0.0
Failed,,,1,619,2125,0.638,0.9
Failed,,,428,64,4774,0.999,0.0
Failed,,,4390,1390,3689,0.586,0.3
Failed,,,2924,3902,93,0.471,0.8
Failed,,,654,531,4731,0.865,0.0
Failed,,,1229,3531,339,0.554,0.5
Failed,,,2699,2038,4529,0.161,0.0
Failed,,,4984,4545,1870,0.774,0.0
Failed,,,1482,1023,3305,0.389,0.1
Failed,,,2045,4064,4270,0.254,0.3
Failed,,,413,2563,4633,0.459,0.0
Failed,,,3163,1873,542,0.814,0.01
Failed,,,4159,4361,3201,0.243,0.7
Failed,,,1147,1245,1368,0.971,0.0
Failed,,,726,2816,3231,0.659,0.2
Failed,,,2850,1501,1639,0.056,0.0
Failed,,,4471,3988,4600,0.887,0.0
Failed,,,1566,328,568,0.275,0.9
Failed,,,2256,4778,2162,0.398,0.5
Failed,,,3901,791,2973,0.753,0.0
Failed,,,3491,3294,632,0.182,0.001
Failed,,,1816,1409,3860,0.909,0.5
Failed,,,2495,3365,3559,0.794,0.9
Failed,,,3974,2201,1265,0.432,0.0
Failed,,,3721,4693,4861,0.503,0.0
Failed,,,210,873,280,0.149,0.2
Failed,,,43,4990,2532,0.992,0.0
Failed,,,3572,696,2326,0.356,0.6
