Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,2855,3731,1761,0.796,0.4
Failed,,,207,923,3877,0.131,0.0
Failed,,,1833,4108,121,0.506,0.0
Failed,,,3858,1299,3017,0.419,0.7
Failed,,,4861,4793,4440,0.275,0.9
Failed,,,1881,1980,2481,0.674,0.0
Failed,,,1077,2973,3738,0.05,0.0
Failed,,,3433,158,684,0.901,0.2
Failed,,,3299,4920,2119,0.597,0.0
Failed,,,944,2108,4691,0.447,0.8
Failed,,,2014,2942,947,0.822,0.01
Failed,,,4995,131,3362,0.22,0.0
Failed,,,2920,1501,417,0.71,0.001
Failed,,,379,607,288,0.043,0.0
Failed,,,1329,4424,4042,0.664,0.0
Failed,,,4310,2232,1617,0.253,0.1
Failed,,,4399,3855,852,0.428,0.4
Failed,,,2376,1669,3590,0.528,0.0
Failed,,,914,3284,2336,0.156,0.0
Failed,,,3563,1097,4606,0.802,0.6
Failed,,,3613,3200,77,0.318,0.0
Failed,,,632,1015,3120,0.733,0.01
Failed,,,2326,4036,1873,0.107,0.7
Failed,,,4681,1849,3823,0.943,0.0
Failed,,,4021,4482,4881,0.497,0.0
Failed,,,43,2660,3240,0.209,0.1
Failed,,,3018,471,1128,0.873,0.0
Failed,,,2580,4295,3712,0.541,0.3
Failed,,,560,1482,672,0.378,0.0
Failed,,,1485,3568,4416,0.75,0.0
Failed,,,4128,754,2468,0.167,0.6
Failed,,,4664,2843,147,0.03,0.9
Failed,,,2313,35,3031,0.926,0.0
Failed,,,650,4938,1787,0.305,0.0
Failed,,,3625,2129,3890,0.654,0.1
Failed,,,3575,4825,919,0.233,0.001
Failed,,,932,2017,3503,0.819,0.5
Failed,,,2363,3014,2247,0.442,0.3
Failed,,,4693,1612,2516,0.322,0.0
