Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Completed,0.55,0,1497,3393,1023,0.769,0.0
Completed,0.55,0,916,2206,3842,0.455,0.0
Completed,0.55,0,2562,4187,1367,0.7,0.0
Completed,0.55,0,2959,1019,4347,0.819,0.0
Completed,0.55,0,1147,2863,1873,0.088,0.0
Completed,0.55,0,1735,1560,3420,0.656,0.8
Completed,0.55,0,4786,4559,905,0.376,0.0
Completed,0.55,0,3807,2104,2151,0.347,0.001
Completed,0.55,0,2170,4006,4674,0.622,0.1
Completed,0.55,1560,263,320,616,0.184,0.0
Completed,0.55,0,3138,3573,3103,0.911,0.4
Completed,0.55,663,3188,1236,456,0.086,0.1
Completed,0.55,0,293,3008,2931,0.82,0.4
Completed,0.55,0,2120,1343,2008,0.389,0.2
Completed,0.55,0,3776,4415,4524,0.641,0.001
Completed,0.55,0,4817,1891,3278,0.612,0.0
Completed,0.55,0,1785,3877,754,0.356,0.7
Completed,0.55,0,1117,533,4187,0.916,0.01
Completed,0.55,0,2909,3702,1700,0.177,0.0
Completed,0.55,0,2515,1875,3994,0.312,0.7
Completed,0.55,0,888,4869,1508,0.533,0.0
Completed,0.55,0,1544,704,3709,0.227,0.0
Completed,0.55,0,4430,2554,1187,0.992,0.3
Completed,0.55,0,4163,10,2440,0.776,0.5
Completed,0.55,0,2360,3258,4956,0.007,0.0
Completed,0.55,0,521,2413,263,0.691,0.0
Completed,0.55,0,3582,4322,2738,0.466,0.0
Completed,0.55,0,3740,2255,1275,0.903,0.1
Completed,0.55,0,366,4177,3758,0.129,0.3
Completed,0.55,2405,2203,168,951,0.567,0.5
Completed,0.55,0,4318,3402,3476,0.34,0.4
Completed,0.55,0,4587,878,4721,0.431,0.0
Completed,0.55,0,1389,2702,2206,0.663,0.6
Completed,0.55,0,731,1701,2505,0.096,0.5
Completed,0.55,0,2670,4720,27,0.874,0.0
Completed,0.55,0,3067,388,3010,0.738,0.0
Completed,0.55,0,961,3544,534,0.479,0.0
Completed,0.55,0,1628,2035,4601,0.793,0.2
Completed,0.55,0,4971,4035,2088,0.05,0.0
Completed,0.55,0,3933,1491,831,0.204,0.0
Completed,0.55,0,1965,4589,3357,0.951,0.6
Completed,0.55,0,136,1088,1780,0.259,0.7
Completed,0.55,0,3343,2834,4264,0.522,0.0
Completed,0.55,0,3375,1267,3660,0.843,0.7
Completed,0.55,0,21,4500,1134,0.124,0.0
Completed,0.55,0,1943,1155,3962,0.68,0.6
Completed,0.55,0,4038,3079,1477,0.413,0.0
Completed,0.55,659,4871,613,231,0.317,0.4
Completed,0.55,0,1655,3631,2707,0.588,0.8
Completed,0.55,0,1071,1966,2390,0.154,0.0
Completed,0.55,0,3030,3792,4903,0.876,0.001
Completed,0.55,0,2799,633,1884,0.509,0.4
Completed,0.55,0,674,2634,4398,0.273,0.01
Completed,0.55,0,1270,1790,350,0.953,0.0
Completed,0.55,0,4633,4945,2827,0.204,0.0
Completed,0.55,0,4276,2499,4080,0.045,0.0
Completed,0.55,0,2328,4246,1597,0.8,0.5
Completed,0.55,0,418,81,3154,0.49,0.0
Completed,0.55,0,3606,3177,629,0.73,0.2
Completed,0.55,0,3448,254,4634,0.168,0.01
Completed,0.55,0,573,3327,2118,0.927,0.3
Completed,0.55,0,2485,2326,3060,0.363,0.8
Completed,0.55,0,4122,4096,586,0.606,0.0
Completed,0.55,0,4476,1630,1830,0.64,0.0
Completed,0.55,0,1425,4801,4316,0.393,0.0
Completed,0.54,1297,832,792,864,0.835,0.7
Completed,0.55,0,2644,2778,3387,0.072,0.0
Completed,0.55,0,2872,2116,1056,0.44,0.001
Completed,0.55,0,1226,3965,3581,0.715,0.0
Completed,0.55,987,1811,464,1397,0.027,0.8
Completed,0.55,0,4717,3459,3884,0.754,0.6
Completed,0.55,0,3881,1012,2628,0.974,0.1
Completed,0.55,0,2098,2919,154,0.243,0.0
Completed,0.55,0,179,1411,4826,0.561,0.0
Completed,0.55,0,3220,4659,2311,0.282,0.9
Completed,0.55,0,3242,52,2535,0.598,0.5
Completed,0.55,0,161,3207,12,0.37,0.0
Completed,0.55,0,2076,2372,4695,0.933,0.1
Completed,0.55,0,3897,4373,2208,0.16,0.0
Completed,0.55,0,4695,1819,964,0.064,0.8
Completed,0.55,0,1828,4915,3438,0.841,0.0
Completed,0.55,0,1249,760,1266,0.399,0.0
Completed,0.55,0,2855,2507,3781,0.631,0.9
Completed,0.55,0,2626,1917,1776,0.762,0.0
Completed,0.55,0,855,3841,4292,0.02,0.0
Completed,0.55,2093,1441,506,849,0.708,0.6
Completed,0.55,0,4455,3739,3324,0.448,0.9
Completed,0.55,0,4138,1204,4580,0.291,0.2
Completed,0.55,0,2464,3030,2094,0.554,0.0
Completed,0.55,0,555,1375,3045,0.237,0.0
Completed,0.55,0,3470,4393,523,0.983,0.0
Completed,0.55,0,3628,1538,4213,0.422,0.5
Completed,0.55,0,400,4532,1699,0.673,0.3
Completed,0.55,0,2306,1041,3247,0.117,0.1
Completed,0.55,0,4293,2890,770,0.852,0.6
Completed,0.55,0,4612,337,2017,0.886,0.2
Completed,0.55,0,1286,3586,4500,0.146,0.7
Completed,0.55,0,697,2087,443,0.581,0.9
Completed,0.55,0,2782,3994,2968,0.326,0.01
Completed,0.55,652,3013,900,245,0.194,0.0
Completed,0.55,0,1094,2670,2771,0.961,0.0
Completed,0.55,0,1671,1679,2444,0.28,0.0
Completed,0.55,0,4850,4752,4928,0.5,0.8
Completed,0.55,0,4055,2218,3674,0.72,0.0
Completed,0.55,0,1922,4204,1198,0.497,0.01
Completed,0.55,0,3,205,4015,0.807,0.0
Completed,0.55,0,3398,3376,1502,0.036,0.6
Completed,0.55,0,3322,2442,895,0.331,0.0
Completed,0.55,0,152,4292,3371,0.575,0.2
Completed,0.54,548,1988,137,1805,0.136,0.1
Completed,0.55,0,3915,3131,4317,0.894,0.0
Completed,0.55,0,4994,674,3074,0.865,0.6
Completed,0.55,0,1610,2583,548,0.103,0.0
Completed,0.55,0,940,1748,4626,0.67,0.0
Completed,0.55,0,3083,4996,2141,0.422,0.4
Completed,0.55,0,2686,581,4823,0.059,0.9
Completed,0.55,0,709,3653,2339,0.786,0.0
Completed,0.55,0,1372,1998,2646,0.472,0.0
Completed,0.55,0,4609,3770,121,0.747,0.7
Completed,0.55,0,4300,1294,1377,0.531,0.6
Completed,0.55,0,2226,4464,3890,0.252,0.0
Completed,0.55,0,383,1129,1092,0.944,0.001
Completed,0.55,0,3719,3115,3569,0.213,0.0
Completed,0.55,0,3561,961,2416,0.649,0.0
Completed,0.55,0,538,2961,4902,0.383,0.5
Completed,0.54,303,2383,1462,200,0.814,0.01
Completed,0.55,0,4145,4618,2723,0.094,0.2
Completed,0.55,0,4452,2162,3970,0.186,0.001
Completed,0.55,0,1527,3908,1454,0.909,0.9
Completed,0.55,0,867,417,3646,0.35,0.0
Completed,0.55,0,2531,3515,1172,0.62,0.0
Completed,0.55,0,2925,1594,3135,0.984,0.0
Completed,0.55,0,1095,4828,662,0.233,0.2
Completed,0.55,0,1767,829,4084,0.539,0.001
Completed,0.55,0,4839,2751,1569,0.304,0.5
Completed,0.56,915,3758,276,314,0.458,0.0
Completed,0.55,0,2142,3295,2838,0.697,0.6
Completed,0.55,0,310,2304,1905,0.013,0.1
Completed,0.55,0,3167,4128,4392,0.768,0.0
Completed,0.55,0,3155,1777,2058,0.221,0.0
Completed,0.55,0,240,4928,4532,0.999,0.0
Completed,0.54,1265,2154,645,485,0.307,0.0
Completed,0.55,0,3828,2651,3000,0.538,0.1
Completed,0.55,0,4770,108,4255,0.692,0.8
Completed,0.55,0,1756,3199,1731,0.465,0.9
Completed,0.55,0,1165,2472,3289,0.778,0.01
Completed,0.55,0,2937,4224,802,0.004,0.001
Completed,0.55,0,2540,1138,3486,0.384,0.7
Completed,0.55,0,934,3067,1000,0.646,0.0
Completed,0.55,0,1518,1284,3827,0.079,0.0
Completed,0.55,0,4385,4512,1304,0.826,0.6
Completed,0.55,0,4212,1988,57,0.918,0.0
Completed,0.55,0,2391,3819,2573,0.175,0.4
Completed,0.55,0,471,591,2255,0.613,0.0
Completed,0.55,0,3552,3604,4730,0.354,0.0
Completed,0.54,1765,3708,447,1235,0.791,0.0
Completed,0.55,0,313,3446,3719,0.052,0.2
Completed,0.55,0,2237,2133,1537,0.737,0.0
Completed,0.55,0,4369,3977,4062,0.481,0.0
Completed,0.55,0,4540,1433,2807,0.264,0.9
Completed,0.55,0,1361,4686,293,0.516,0.0
Completed,0.55,0,779,990,4966,0.21,0.0
Completed,0.55,0,2698,2893,2489,0.945,0.0
Completed,0.55,0,3092,2314,4455,0.566,0.3
Completed,0.55,0,1007,4079,1979,0.341,0.0
Completed,0.55,0,1601,266,2921,0.901,0.6
Completed,0.55,0,4927,3344,408,0.131,0.8
Completed,0.55,0,3983,819,1651,0.102,0.0
Completed,0.55,0,1996,2800,4177,0.868,0.5
Completed,0.55,0,85,1603,724,0.437,0.7
Completed,0.55,0,3313,4779,3209,0.658,0.0
Completed,0.55,0,3409,731,3855,0.96,0.7
Completed,0.55,0,73,2576,1329,0.197,0.0
Completed,0.55,0,1911,1848,3531,0.515,0.0
Completed,0.55,0,3985,4847,1047,0.268,0.0
Completed,0.55,0,4919,2401,2301,0.488,0.2
Completed,0.55,0,1682,4305,4777,0.731,0.6
Completed,0.57,54,1024,22,85,0.043,0.9
Completed,0.55,0,3001,3275,2599,0.802,0.0
Completed,0.55,136,2773,1365,595,0.686,0.4
Completed,0.55,0,630,4442,3110,0.407,0.0
Completed,0.55,0,1295,1214,2186,0.85,0.9
Completed,0.55,0,4679,2981,4663,0.118,0.0
Completed,0.55,0,4225,515,3416,0.151,0.0
Completed,0.55,0,2298,3690,933,0.879,0.6
Completed,0.55,0,467,1908,4365,0.316,0.0
Completed,0.55,0,3637,3889,1840,0.59,0.001
Completed,0.55,0,3482,2057,2876,0.029,0.0
Completed,0.55,0,625,4062,359,0.752,0.0
Completed,0.55,0,2452,366,4428,0.442,0.0
Completed,0.55,0,4068,3517,1953,0.713,0.3
Completed,0.54,794,4524,1071,697,0.555,0.0
Completed,0.55,0,1452,2822,3183,0.288,0.0
Completed,0.55,0,785,1508,1607,0.968,0.2
Completed,0.55,0,2615,4601,4129,0.249,0.0
Completed,0.55,2162,2846,195,1408,0.365,0.0
Completed,0.55,0,1182,3424,3932,0.605,0.0
Completed,0.55,0,1837,2228,1124,0.17,0.4
Completed,0.55,0,4762,4155,3611,0.924,0.001
Completed,0.55,0,3830,1689,4855,0.829,0.5
Completed,0.55,0,2068,4703,2381,0.079,0.0
Completed,0.55,0,228,890,2678,0.634,0.001
Completed,0.55,0,3251,2719,162,0.398,0.1
Completed,0.55,0,3260,885,1345,0.804,0.9
Completed,0.55,0,219,2734,3859,0.041,0.4
Completed,0.55,0,2058,1694,1041,0.733,0.0
Completed,0.55,0,3840,4689,3518,0.486,0.0
Completed,0.55,0,4751,2242,4771,0.27,0.0
Completed,0.55,0,1847,4150,2288,0.513,0.3
Completed,0.55,0,1191,180,2614,0.199,0.1
Completed,0.55,0,2837,3429,89,0.958,0.5
Completed,0.55,0,2607,1523,3125,0.592,0.2
Completed,0.55,0,794,4596,599,0.313,0.8
Completed,0.55,0,1463,1056,4657,0.881,0.1
Completed,0.55,0,4514,2827,2173,0.149,0.7
Completed,0.56,2421,4078,361,927,0.12,0.001
Completed,0.55,0,2442,3532,3403,0.847,0.0
Completed,0.55,0,615,2062,1856,0.409,0.0
Completed,0.55,0,3491,4047,4369,0.683,0.0
Completed,0.55,0,3646,1903,366,0.248,0.0
Completed,0.55,0,458,3904,2889,0.97,0.0
Completed,0.55,0,2287,520,1937,0.286,0.8
Completed,0.55,0,4236,3675,4424,0.557,0.0
Completed,0.55,0,4669,1229,3167,0.711,0.3
Completed,0.55,0,1305,2976,693,0.443,0.0
Completed,0.55,0,639,1350,4135,0.75,0.9
Completed,0.55,0,2764,4447,1620,0.031,0.6
Completed,0.55,0,2992,37,3938,0.396,0.0
Completed,0.55,0,1034,3270,1422,0.636,0.0
Completed,0.55,0,1692,2386,3595,0.077,0.2
Completed,0.55,0,4910,4309,1120,0.831,0.6
Completed,0.55,0,3996,1844,2365,0.922,0.01
Completed,0.55,0,1900,4862,4851,0.173,0.0
Completed,0.56,552,64,736,169,0.603,0.0
Completed,0.55,0,3417,2561,2691,0.367,0.3
Completed,0.55,0,3303,1618,4548,0.002,0.0
Completed,0.55,0,96,4775,2062,0.781,0.1
Completed,0.55,0,2005,805,2994,0.463,0.0
Completed,0.55,0,3974,2805,471,0.694,0.7
Completed,0.55,167,4936,261,1725,0.536,0.4
Completed,0.55,0,1592,3358,4241,0.309,0.3
Completed,0.55,0,997,2318,818,0.997,0.0
Completed,0.55,0,3102,4064,3292,0.223,0.0
Completed,0.55,0,2708,985,1016,0.353,0.9
Completed,0.55,0,769,2907,3489,0.615,0.0
Completed,0.55,0,1351,1438,1298,0.173,0.01
Completed,0.55,0,4549,4672,3813,0.92,0.0
Completed,0.55,0,4361,2147,2567,0.824,0.5
Completed,0.55,0,2245,3972,43,0.081,0.0
Completed,0.55,0,324,432,4746,0.645,0.7
Completed,0.55,0,3697,3451,2259,0.386,0.2
Completed,0.55,0,3542,606,3725,0.947,0.001
Completed,0.55,0,481,3599,1249,0.208,0.1
Completed,0.55,0,2401,1973,4046,0.518,0.0
Completed,0.55,0,4203,3823,1534,0.262,0.01
Completed,0.54,510,4394,1280,277,0.483,0.0
Completed,0.55,0,1509,4527,2803,0.734,0.9
Completed,0.55,0,923,1143,2495,0.055,0.4
Completed,0.55,0,2550,3052,4980,0.789,0.2
Completed,0.55,0,2947,2467,1985,0.659,0.0
Completed,0.55,0,1154,4238,4469,0.435,0.6
Completed,0.56,987,1747,112,392,0.869,0.1
Completed,0.55,0,4778,3184,2917,0.1,0.0
Completed,0.55,0,3818,660,4161,0.133,0.8
Completed,0.55,0,2163,2647,1648,0.899,0.0
Completed,0.55,0,250,1763,3215,0.343,0.001
Completed,0.55,0,3146,4933,738,0.564,0.0
Completed,0.55,0,3176,2289,3365,0.424,0.7
Completed,0.55,0,300,4133,881,0.669,0.0
Completed,0.55,0,2132,290,4333,0.105,0.0
Completed,0.55,0,3768,3290,1808,0.863,0.0
Completed,0.55,1453,4829,834,564,0.896,0.5
Completed,0.55,0,1778,2737,3077,0.134,0.9
Completed,0.55,0,1104,1589,2135,0.577,0.0
Completed,0.55,0,2917,4843,4612,0.329,0.01
Completed,0.55,0,2522,422,2333,0.215,0.4
Completed,0.55,0,876,3500,4809,0.942,0.0
Completed,0.55,0,1537,2157,137,0.254,0.5
Completed,0.55,0,4441,3923,2649,0.529,0.0
Completed,0.55,0,4155,1447,3907,0.749,0.3
Completed,0.55,0,2373,4623,1380,0.47,0.2
Completed,0.55,0,529,976,3564,0.788,0.4
Completed,0.55,0,3570,2956,1078,0.057,0.0
Completed,0.55,0,3727,1114,4886,0.618,0.0
Completed,0.55,0,374,3120,2413,0.351,0.0
Completed,0.55,0,2215,1309,2729,0.907,0.0
Completed,0.55,0,4311,4459,214,0.187,0.0
Completed,0.55,0,4599,2003,1459,0.092,0.9
Completed,0.55,0,1382,3755,3984,0.815,0.0
Completed,0.55,1541,719,576,1155,0.381,0.3
Completed,0.55,0,2677,3668,3643,0.651,0.1
Completed,0.55,0,3074,1753,646,0.766,0.8
Completed,0.55,0,949,4981,3132,0.015,0.001
Completed,0.55,0,1620,670,1575,0.695,0.5
Completed,0.55,0,4984,2598,4097,0.46,0.1
Completed,0.55,0,3926,122,2844,0.302,0.4
Completed,0.55,0,1977,3135,328,0.541,0.3
Completed,0.55,0,984,3978,4099,0.763,0.5
Completed,0.55,1,3529,2257,2324,0.117,0.0
Completed,0.55,0,4018,3276,2881,0.749,0.3
Completed,0.55,1472,1472,618,1029,0.379,0.0
Completed,0.55,0,2396,2508,1780,0.299,0.2
Completed,0.55,0,4930,1103,4927,0.572,0.1
Completed,0.55,0,2606,4615,494,0.191,0.4
Completed,0.55,0,326,3671,244,0.505,0.01
Completed,0.55,0,2937,74,3347,0.374,0.7
Completed,0.55,0,4675,4218,1527,0.99,0.5
Completed,0.55,0,2064,2185,4552,0.139,0.8
Completed,0.55,0,1727,4690,2632,0.056,0.0
Completed,0.55,0,4348,1411,657,0.816,0.7
Completed,0.55,0,3274,3048,3846,0.448,0.0
Completed,0.55,0,654,707,1950,0.673,0.0
Completed,0.55,0,892,2814,3279,0.243,0.5
Completed,0.55,207,3347,784,16,0.878,0.01
Completed,0.55,0,4109,4924,4487,0.261,0.0
Completed,0.55,0,1654,1333,1301,0.61,0.3
Completed,0.55,0,1982,4297,882,0.692,0.8
Completed,0.55,0,4446,1950,2697,0.437,0.0
Completed,0.55,0,3020,3592,2178,0.802,0.6
Completed,0.55,0,555,309,3914,0.077,0.0
Completed,0.55,0,300,4381,2388,0.486,0.0
Completed,0.55,0,2690,1727,4325,0.635,0.9
Completed,0.55,0,4700,2741,1095,0.004,0.8
Completed,0.55,0,2312,1026,3110,0.867,0.01
Completed,0.55,0,1398,3355,4698,0.949,0.2
Completed,0.55,0,3778,383,1713,0.179,0.0
Completed,0.55,0,3602,3900,3493,0.562,0.0
Completed,0.55,0,1224,2492,430,0.317,0.7
Completed,0.55,0,1165,3140,1431,0.093,0.0
Completed,0.55,0,3699,480,4657,0.786,0.6
Completed,0.55,0,3836,3998,217,0.418,0.3
Completed,0.55,0,1303,2277,3364,0.711,0.0
Completed,0.55,0,2255,4596,3819,0.596,0.0
Completed,0.55,0,4798,1629,1967,0.275,0.0
Completed,0.55,0,2746,2643,2536,0.891,0.0
Completed,0.55,0,204,1241,762,0.23,0.01
Completed,0.55,0,496,4082,2908,0.335,0.0
Completed,0.55,0,3119,2048,1012,0.544,0.1
Completed,0.55,1,4505,3690,4194,0.162,0.001
Completed,0.55,0,1882,94,2219,0.966,0.0
Completed,0.55,1,1594,3028,589,0.855,0.7
Completed,0.55,0,4207,687,3615,0.017,0.01
Completed,0.55,0,3407,4826,1806,0.649,0.0
Completed,0.55,0,794,1548,4910,0.471,0.8
Completed,0.55,0,710,4905,1240,0.917,0.8
Completed,0.55,0,3177,1313,2976,0.204,0.0
Completed,0.55,0,4291,2950,2445,0.587,0.1
Completed,0.55,1,1824,922,4259,0.285,0.0
Completed,0.55,0,2122,3456,3549,0.398,0.0
Completed,0.57,1097,4579,171,364,0.731,0.0
Completed,0.55,0,2879,4316,4842,0.1,0.0
Completed,0.55,0,422,1970,1579,0.779,0.7
Completed,0.55,0,131,2722,4431,0.658,0.3
Completed,0.55,0,2507,1006,1367,0.463,0.1
Completed,0.55,0,4870,4517,3135,0.828,0.9
Completed,0.55,0,2493,1864,150,0.043,0.0
Completed,0.55,0,1532,3764,2034,0.156,0.0
Completed,0.55,0,3918,2354,4048,0.973,0.0
Completed,0.55,0,3470,3374,826,0.356,0.01
Completed,0.55,0,1083,403,2763,0.523,0.0
Completed,0.55,0,1046,2586,665,0.456,0.0
Completed,0.55,0,3505,1178,2601,0.665,0.0
Completed,0.55,0,3955,4541,1882,0.032,0.7
Completed,0.55,0,1495,1569,3896,0.839,0.0
Completed,0.55,0,2448,4055,3297,0.982,0.1
Completed,0.55,0,4917,2339,311,0.147,0.0
Completed,0.55,0,2553,3195,4583,0.528,0.0
Completed,0.55,0,84,540,1518,0.351,0.5
Completed,0.55,0,459,4769,4994,0.215,0.0
Completed,0.55,0,2843,1486,1729,0.906,0.4
Completed,0.55,0,4542,2974,3711,0.291,0.9
Completed,0.55,1417,2158,627,524,0.58,0.3
Completed,0.55,0,1870,3747,2294,0.726,0.0
Completed,0.55,0,4244,156,4107,0.403,0.5
Completed,0.55,0,3131,4137,1079,0.77,0.6
Completed,0.55,0,757,2108,2815,0.109,0.0
Completed,0.55,0,830,4371,1646,0.539,0.9
Completed,0.55,0,3370,2030,4748,0.34,0.0
Completed,0.55,0,4172,3513,438,0.957,0.0
Completed,0.55,1,1631,234,3463,0.171,0.01
Completed,0.55,0,1929,2895,4356,0.027,0.1
Completed,0.55,0,4459,862,2380,0.844,0.0
Completed,0.55,0,3072,4848,3061,0.478,0.0
Completed,0.55,0,542,1251,1163,0.643,0.001
Completed,0.55,0,167,3428,2688,0.795,0.1
Completed,0.54,2168,2784,463,913,0.085,0.0
Completed,0.55,0,4833,3821,3981,0.715,0.0
Completed,0.55,0,2218,2417,2127,0.413,0.4
Completed,0.55,0,1256,4463,66,0.269,0.0
Completed,0.55,0,3881,1804,3213,0.603,0.5
Completed,0.55,0,3745,2665,1271,0.219,0.01
Completed,0.55,0,1120,943,4495,0.901,0.6
Completed,0.55,0,1181,4677,3645,0.626,0.0
Completed,0.55,0,3644,1707,581,0.495,0.8
Completed,0.55,0,3820,2567,4860,0.862,0.0
Completed,0.55,0,1358,1158,1873,0.009,0.0
Completed,0.55,0,2280,3214,945,0.186,0.0
Completed,0.55,0,4733,560,2959,0.943,0.01
Completed,0.55,0,2720,3919,2228,0.328,0.0
Completed,0.55,0,268,2202,4163,0.551,0.7
Completed,0.55,0,597,3110,2017,0.883,0.1
Completed,0.55,0,2979,765,3752,0.238,0.9
Completed,0.55,0,4404,4750,731,0.619,0.7
Completed,0.55,0,2022,1466,2545,0.252,0.001
Completed,0.55,0,1686,4156,4649,0.426,0.4
Completed,0.55,0,4077,2128,1462,0.702,0.0
Completed,0.55,0,3316,3611,3432,0.07,0.0
Completed,0.55,255,924,19,167,0.809,0.0
Completed,0.55,0,694,3533,3998,0.364,0.8
Completed,0.55,0,3232,254,2100,0.515,0.3
Completed,0.55,0,4307,4235,2793,0.132,0.0
Completed,0.55,0,1769,1893,817,0.996,0.1
Completed,0.55,0,2096,4983,1376,0.821,0.0
Completed,0.55,0,4644,1388,4400,0.051,0.0
Completed,0.55,0,2905,2876,83,0.682,0.01
Completed,0.55,0,357,842,3186,0.439,0.0
Completed,0.55,0,30,3840,333,0.124,0.1
Completed,0.55,0,2648,2436,3558,0.756,0.6
Completed,0.55,0,4972,3293,1628,0.39,0.0
Completed,0.55,0,2353,325,4775,0.739,0.0
Completed,0.55,0,1440,2801,3043,0.564,0.7
Completed,0.55,0,4048,1081,1190,0.308,0.6
Completed,0.55,0,3561,4443,4251,0.925,0.4
Completed,0.55,0,952,1784,2475,0.196,0.001
Completed,0.55,0,964,3701,3068,0.986,0.9
Completed,0.55,2925,3587,105,1138,0.135,0.5
Completed,0.55,0,4037,4090,4361,0.5,0.0
Completed,0.55,0,1414,2057,2352,0.371,0.0
Completed,0.55,0,2376,4816,466,0.451,0.001
Completed,0.55,0,4989,1536,3457,0.677,0.0
Completed,0.55,0,2625,3020,1671,0.06,0.1
Completed,0.55,0,12,679,4740,0.819,0.0
Completed,0.55,0,385,4009,1264,0.745,0.01
Completed,0.55,0,2918,2287,4524,0.376,0.7
Completed,0.55,0,4616,3148,57,0.759,0.4
Completed,0.55,0,2083,490,3239,0.112,0.3
Completed,0.55,0,1785,2633,3955,0.196,0.0
Completed,0.55,0,4328,1229,2137,0.933,0.0
Completed,0.55,0,3215,4587,2660,0.302,0.8
Completed,0.55,0,673,1621,920,0.577,0.2
Completed,0.55,0,912,4510,4593,0.009,0.001
Completed,0.55,0,3288,1855,1486,0.87,0.3
Completed,0.55,0,4090,2711,3310,0.49,0.0
Completed,0.55,733,1713,995,281,0.639,0.0
Completed,0.55,0,2001,3383,1913,0.558,0.4
Completed,0.55,0,4387,411,3883,0.314,0.6
Completed,0.55,0,3000,3774,698,0.946,0.1
Completed,0.55,0,614,2366,2591,0.175,0.0
Completed,0.55,0,242,2942,1065,0.265,0.4
Completed,0.55,0,2709,913,2846,0.615,0.0
Completed,0.55,0,4759,4893,2282,0.248,0.3
Completed,0.55,0,2292,1303,4141,0.881,0.0
Completed,0.55,0,1340,4325,3678,0.799,0.01
Completed,0.55,0,3797,1978,536,0.072,0.2
Completed,0.55,0,3661,3466,4963,0.687,0.0
Completed,0.55,823,1204,183,1743,0.434,0.7
Completed,0.55,0,1107,4189,108,0.158,0.5
Completed,0.55,0,3718,2154,3178,0.963,0.7
Completed,0.55,0,3894,3642,1403,0.332,0.0
Completed,0.55,0,1283,46,4394,0.539,0.9
Completed,0.55,0,2196,3079,2799,0.654,0.8
Completed,0.55,0,184,1440,2075,0.021,0.01
Completed,0.55,0,515,3246,4222,0.415,0.2
Completed,0.55,0,4486,3950,3017,0.089,0.1
Completed,0.55,0,1940,2229,1199,0.783,0.3
Completed,0.55,0,4149,1680,4801,0.235,0.0
Completed,0.55,0,3388,2535,327,0.6,0.6
Completed,0.55,0,852,1132,3587,0.279,0.0
Completed,0.55,0,768,2770,2260,0.831,0.5
Completed,0.55,0,3158,1053,4153,0.048,0.3
Completed,0.55,0,4232,4411,975,0.662,0.0
Completed,0.55,0,2180,3873,4873,0.353,0.01
Completed,0.55,0,4560,2463,1844,0.519,0.8
Completed,0.55,0,2820,3324,3656,0.151,0.0
Completed,0.55,0,111,4952,3400,0.591,0.0
Completed,0.55,0,4890,2844,4615,0.92,0.2
Completed,0.55,0,2435,816,1473,0.209,0.0
Completed,0.55,0,1512,3565,720,0.096,0.0
Completed,0.55,0,5000,5000,1180,0.999,0.001
Completed,0.55,0,374,1180,3841,0.725,0.2
Completed,0.55,0,1,1312,2546,0.999,0.9
Completed,0.55,0,4867,2681,1143,0.999,0.9
Completed,0.55,0,3260,1,3050,0.999,0.9
Completed,0.55,0,3313,2188,1,0.999,0.0
Completed,0.55,0,608,5000,1226,0.999,0.9
Completed,0.55,0,1326,1394,5000,0.999,0.9
Completed,0.55,0,1,2563,1275,0.999,0.9
Completed,0.55,0,1,2062,1,0.999,0.9
Completed,0.55,0,1,5000,1,0.999,0.0
Completed,0.55,0,1,4112,1,0.999,0.8
Completed,0.55,0,1,1941,2122,0.999,0.9
Completed,0.55,0,3725,3007,1,0.999,0.4
Completed,0.55,6,1,1713,1,0.999,0.9
Completed,0.55,0,5000,3404,551,0.999,0.0
Completed,0.55,0,5000,5000,1,0.999,0.5
Completed,0.54,38,5000,1816,1,0.999,0.9
Completed,0.55,0,1,5000,1,0.001,0.9
Completed,0.55,0,1,2017,1,0.999,0.0
Completed,0.55,0,1626,875,2472,0.999,0.4
Completed,0.55,0,1609,776,4465,0.999,0.4
Completed,0.55,0,1539,1434,3483,0.999,0.4
Completed,0.55,0,1620,318,3526,0.001,0.4
Completed,0.55,0,5000,5000,932,0.999,0.8
Failed,,,143,2457,4376,0.231,0.6
Failed,,,3331,4287,1902,0.986,0.2
Failed,,,3387,209,5,0.629,0.0
Failed,,,14,3361,2522,0.401,0.5
Failed,,,1930,2213,2223,0.839,0.01
Failed,,,4046,4218,4699,0.066,0.8
Failed,,,4859,1665,3454,0.157,0.0
Failed,,,1661,4758,968,0.935,0.001
Failed,,,1084,915,3775,0.368,0.9
Failed,,,3022,2666,1253,0.6,0.0
Failed,,,2792,2072,4286,0.981,0.7
Failed,,,687,3999,1763,0.238,0.0
Failed,,,1277,351,3340,0.553,0.2
Failed,,,4817,737,790,0.475,0.0
Failed,,,4621,3580,853,0.292,0.4
Failed,,,4284,1046,2109,0.447,0.3
Failed,,,30,1253,2317,0.717,0.001
Failed,,,3365,4505,4840,0.438,0.0
Failed,,,3353,1083,2946,0.179,0.01
Failed,,,126,2849,460,0.913,0.0
Failed,,,1956,1496,4517,0.358,0.001
Failed,,,3942,4574,1995,0.61,0.7
Failed,,,4963,2050,748,0.643,0.2
Failed,,,1636,4030,3264,0.387,0.0
Failed,,,972,373,1716,0.822,0.8
Failed,,,3056,3549,4191,0.083,0.5
Failed,,,2659,1716,1524,0.468,0.0
Failed,,,741,4716,3998,0.689,0.1
Failed,,,1398,863,1181,0.008,0.01
