Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,3935,171,1836,0.023,0.0
Failed,,,4065,3280,2729,0.345,0.4
Failed,,,741,1914,1492,0.803,0.0
Failed,,,2465,4940,4095,0.119,0.0
Failed,,,2735,1152,436,0.545,0.5
Failed,,,1423,1386,1757,0.642,0.0
Failed,,,372,4296,3830,0.469,0.0
Failed,,,624,2623,894,0.916,0.0
Failed,,,4575,1257,4577,0.497,0.2
Failed,,,4386,2762,1365,0.616,0.0
Failed,,,416,1475,2541,0.033,0.7
Failed,,,1536,4188,624,0.858,0.3
Failed,,,3659,322,4222,0.306,0.001
Failed,,,2526,4841,3633,0.412,0.0
Failed,,,2276,974,2463,0.986,0.1
Failed,,,925,3376,4452,0.185,0.9
Failed,,,4270,2087,704,0.729,0.0
Failed,,,3824,3859,4733,0.903,0.5
Failed,,,1056,71,1048,0.447,0.0
Failed,,,2146,3097,3289,0.629,0.0
Failed,,,2971,1731,2182,0.207,0.4
Failed,,,18,3624,3710,0.784,0.0
Failed,,,4789,2492,2383,0.365,0.5
Failed,,,237,4456,1647,0.335,0.0
Failed,,,4993,3490,4174,0.748,0.0
Failed,,,202,2280,359,0.166,0.01
Failed,,,1593,4564,2806,0.975,0.9
Failed,,,3209,932,1413,0.423,0.0
Failed,,,3093,3907,814,0.294,0.0
Failed,,,2102,276,4654,0.869,0.6
Failed,,,944,2872,2261,0.053,0.3
Failed,,,3858,1663,3522,0.596,0.001
Failed,,,4314,4889,1917,0.769,0.2
Failed,,,803,1180,3242,0.317,0.0
Failed,,,2242,3150,1095,0.514,0.0
Failed,,,2638,2019,4999,0.089,0.8
Failed,,,3694,2518,3087,0.194,0.6
Failed,,,381,1372,615,0.332,0.0
Failed,,,1420,4281,2550,0.528,0.0
Failed,,,4508,585,78,0.882,0.4
Failed,,,4620,4078,3366,0.005,0.0
Failed,,,502,446,2103,0.582,0.9
Failed,,,1298,2731,4812,0.276,0.01
Failed,,,3587,1520,971,0.825,0.0
Failed,,,2769,3328,1570,0.954,0.001
Failed,,,2353,2120,2964,0.381,0.3
Failed,,,697,4715,201,0.695,0.7
Failed,,,4188,1084,4018,0.156,0.0
Failed,,,4047,2972,545,0.478,0.7
Failed,,,1153,1841,4298,0.935,0.0
Failed,,,1783,715,627,0.107,0.0
Failed,,,1714,4472,368,0.645,0.0
Failed,,,3174,683,4165,0.191,0.4
Failed,,,4793,4420,3154,0.494,0.8
Failed,,,12,710,2002,0.919,0.0
Failed,,,1784,3619,4912,0.219,0.0
Failed,,,3409,2488,1184,0.679,0.1
Failed,,,2903,2987,1826,0.543,0.4
Failed,,,4182,3334,445,0.02,0.0
Failed,,,701,2124,4086,0.567,0.8
Failed,,,2344,4721,1501,0.261,0.01
Failed,,,2770,1088,2720,0.841,0.0
Failed,,,3591,4063,4587,0.938,0.0
Failed,,,1292,432,884,0.398,0.2
Failed,,,503,2716,3453,0.711,0.6
Failed,,,4611,1506,2328,0.141,0.0
Failed,,,4507,2503,4231,0.754,0.1
Failed,,,3469,1262,3375,0.561,0.5
Failed,,,3700,571,1356,0.074,0.7
Failed,,,2646,4894,714,0.21,0.5
Failed,,,2241,1184,4442,0.626,0.0
Failed,,,809,3156,2473,0.452,0.0
Failed,,,4310,2024,3623,0.898,0.4
Failed,,,3867,3923,2173,0.732,0.0
Failed,,,942,290,3298,0.182,0.1
Failed,,,2108,2887,1039,0.991,0.9
Failed,,,3208,3485,2874,0.309,0.0
Failed,,,1601,2275,1657,0.855,0.7
Failed,,,199,4559,3930,0.038,0.3
Failed,,,4999,928,291,0.611,0.001
Failed,,,4877,3749,1422,0.887,0.5
Failed,,,243,2382,2797,0.464,0.0
Failed,,,2813,4519,4128,0.271,0.0
Failed,,,1989,650,406,0.815,0.2
Failed,,,2977,3853,3533,0.094,0.2
Failed,,,2142,66,2251,0.509,0.0
Failed,,,1065,3092,4664,0.319,0.0
Failed,,,3823,1726,804,0.767,0.8
Failed,,,4276,4825,4989,0.601,0.0
Failed,,,2525,2073,1926,0.291,0.001
Failed,,,3656,2767,68,0.427,0.0
Failed,,,1542,1479,3841,0.97,0.01
Failed,,,415,4193,1746,0.169,0.9
Failed,,,4577,4327,962,0.36,0.3
Failed,,,616,539,4821,0.788,0.0
Failed,,,1336,2628,2094,0.104,0.0
Failed,,,898,4341,4702,0.736,0.1
Failed,,,4224,472,1081,0.163,0.0
Failed,,,3927,2918,2629,0.152,0.001
Failed,,,1188,1631,1279,0.7,0.3
Failed,,,2014,4032,4308,0.378,0.6
Failed,,,2869,166,536,0.957,0.0
Failed,,,3297,4684,2394,0.82,0.0
Failed,,,1818,817,3700,0.281,0.9
Failed,,,134,3532,637,0.579,0.01
Failed,,,4749,2243,4521,0.007,0.0
Failed,,,4722,3086,924,0.694,0.0
Failed,,,80,1796,4544,0.142,0.6
Failed,,,1872,3886,2293,0.967,0.4
Failed,,,3323,19,3491,0.384,0.0
Failed,,,2530,49,1627,0.541,0.7
Failed,,,1250,161,491,0.956,0.4
Failed,,,1213,3679,2681,0.013,0.8
Failed,,,3982,2388,1537,0.589,0.0
Failed,,,4113,4163,2987,0.794,0.6
Failed,,,767,372,1857,0.37,0.0
Failed,,,574,4780,1229,0.475,0.0
Failed,,,4543,990,4864,0.923,0.9
Failed,,,4417,4992,1694,0.058,0.0
Failed,,,467,1125,2839,0.607,0.3
Failed,,,1489,3215,248,0.285,0.5
Failed,,,3633,1925,3971,0.863,0.0
Failed,,,2577,2603,3334,0.976,0.0
Failed,,,2308,1312,2135,0.438,0.7
Failed,,,2005,1107,1241,0.204,0.0
Failed,,,2930,3929,3619,0.842,0.4
Failed,,,3084,4325,2867,0.766,0.001
Failed,,,819,1767,1505,0.276,0.8
Failed,,,2368,3460,4558,0.593,0.4
Failed,,,4005,1058,1073,0.083,0.0
Failed,,,4991,2875,2331,0.183,0.0
Failed,,,1479,394,3301,0.673,0.2
Failed,,,536,4989,247,0.489,0.5
Failed,,,3425,2352,4123,0.998,0.0
Failed,,,3498,3271,369,0.695,0.8
Failed,,,141,634,4011,0.2,0.0
Failed,,,1717,3970,2052,0.883,0.0
Failed,,,4451,1489,3569,0.378,0.3
Failed,,,1981,2153,794,0.85,0.0
Failed,,,2257,1847,1446,0.966,0.001
Failed,,,2518,3419,3999,0.08,0.9
Failed,,,2172,4443,3697,0.148,0.7
Failed,,,4279,1963,1933,0.653,0.001
Failed,,,644,303,1886,0.784,0.5
Failed,,,4135,4962,4497,0.17,0.0
Failed,,,2778,1696,761,0.603,0.0
Failed,,,2450,3268,3131,0.476,0.01
Failed,,,1326,2348,3845,0.342,0.3
Failed,,,3449,2690,1298,0.707,0.0
Failed,,,4630,654,2552,0.024,0.0
Failed,,,593,4082,81,0.899,0.8
Failed,,,110,1545,3044,0.67,0.0
Failed,,,4820,3723,575,0.283,0.7
Failed,,,3346,437,4330,0.972,0.2
Failed,,,1721,4529,1780,0.105,0.0
Failed,,,946,4051,1349,0.427,0.0
Failed,,,1221,1068,3424,0.886,0.2
Failed,,,3916,1913,2383,0.401,0.9
Failed,,,1156,2821,4987,0.52,0.001
Failed,,,1051,2064,411,0.046,0.01
Failed,,,3879,2972,2886,0.909,0.0
Failed,,,3029,955,1631,0.351,0.0
Failed,,,2038,3778,4176,0.728,0.5
Failed,,,1699,588,3464,0.582,0.8
Failed,,,3236,4680,1093,0.467,0.0
Failed,,,4848,1393,4828,0.774,0.0
Failed,,,224,3571,2219,0.149,0.2
Failed,,,327,806,4656,0.407,0.0
Failed,,,4452,4234,2050,0.546,0.1
Failed,,,3719,2197,3284,0.23,0.6
Failed,,,1509,2539,911,0.848,0.0
Failed,,,729,3307,949,0.682,0.0
Failed,,,766,2461,3655,0.381,0.0
Failed,,,4324,152,243,0.645,0.3
Failed,,,899,4811,2712,0.277,0.0
Failed,,,853,1574,4273,0.128,0.8
Failed,,,4239,3146,1807,0.761,0.0
Failed,,,2308,4850,509,0.568,0.3
Failed,,,1419,767,2473,0.746,0.1
Failed,,,3668,4195,4847,0.362,0.0
Failed,,,413,2812,3719,0.056,0.5
Failed,,,290,315,656,0.266,0.0
Failed,,,4953,4407,3266,0.626,0.9
Failed,,,2147,2025,2613,0.86,0.0
Failed,,,3100,2933,69,0.25,0.2
Failed,,,3813,1229,3823,0.558,0.7
Failed,,,1192,4416,720,0.175,0.6
Failed,,,979,544,4036,0.636,0.0
Failed,,,4021,3890,821,0.003,0.0
Failed,,,2820,2187,4555,0.693,0.0
Failed,,,1935,3095,2179,0.321,0.7
Failed,,,1831,1272,217,0.487,0.5
Failed,,,3416,3449,2768,0.621,0.0
Failed,,,4754,476,1512,0.181,0.0
Failed,,,5,4568,3982,0.802,0.01
Failed,,,547,2309,1643,0.501,0.0
Failed,,,4545,2651,4115,0.39,0.4
Failed,,,3539,928,360,0.823,0.8
Failed,,,1376,4356,2908,0.193,0.001
Failed,,,2360,30,4693,0.125,0.0
Failed,,,2727,4688,2324,0.985,0.6
Failed,,,4182,1735,3559,0.303,0.1
Failed,,,818,2583,1589,0.933,0.1
Failed,,,869,683,27,0.536,0.0
Failed,,,4149,2744,1204,0.511,0.8
Failed,,,2694,717,4950,0.203,0.3
Failed,,,2397,4165,2419,0.813,0.0
Failed,,,1329,202,612,0.995,0.0
Failed,,,3581,4918,3008,0.115,0.01
Failed,,,4587,1622,1743,0.673,0.5
Failed,,,500,3174,4366,0.312,0.0
Failed,,,45,1200,1256,0.009,0.9
Failed,,,4710,4003,3886,0.88,0.0
Failed,,,3372,1956,122,0.315,0.0
Failed,,,2855,3660,1927,0.492,0.0
Failed,,,4056,383,3173,0.808,0.0
Failed,,,1088,3694,3098,0.769,0.9
Failed,,,1121,1345,2283,0.292,0.0
Failed,,,3776,4577,1409,0.256,0.3
Failed,,,3063,1301,2675,0.938,0.7
Failed,,,2179,3499,280,0.078,0.0
Failed,,,1586,2117,2086,0.24,0.0
Failed,,,3174,3084,4619,0.87,0.5
Failed,,,5000,1039,874,0.437,0.01
Failed,,,248,3842,3321,0.548,0.0
Failed,,,457,1783,1051,0.756,0.4
Failed,,,4458,3336,3506,0.134,0.0
Failed,,,3628,41,2261,0.574,0.001
Failed,,,1463,4757,4786,0.44,0.8
Failed,,,2273,879,2844,0.368,0.6
Failed,,,2637,4326,453,0.74,0.0
Failed,,,4269,2300,4218,0.05,0.0
Failed,,,676,4282,4592,0.03,0.3
Failed,,,693,1414,898,0.971,0.0
Failed,,,4359,4131,2655,0.417,0.6
Failed,,,2552,2417,1391,0.857,0.01
Failed,,,2227,2700,3781,0.22,0.0
Failed,,,1549,1666,3224,0.089,0.0
Failed,,,3674,3219,698,0.957,0.3
Failed,,,4407,236,4444,0.267,0.8
Failed,,,367,4953,1988,0.655,0.0
Failed,,,177,1922,4884,0.915,0.7
Failed,,,4890,2889,2436,0.04,0.0
Failed,,,3278,1156,3682,0.722,0.0
Failed,,,1652,3959,1148,0.358,0.2
Failed,,,2075,427,1844,0.461,0.4
Failed,,,2997,4460,4236,0.588,0.0
Failed,,,3847,1496,472,0.155,0.001
Failed,,,1108,4214,3482,0.707,0.2
Failed,,,1062,907,1728,0.233,0.0
Failed,,,3946,3543,4735,0.661,0.01
Failed,,,2960,578,990,0.095,0.5
Failed,,,1970,4612,3518,0.982,0.0
Failed,,,1766,1005,4074,0.832,0.0
Failed,,,3306,3808,1684,0.214,0.7
Failed,,,4780,2074,2949,0.53,0.2
Failed,,,155,3040,318,0.392,0.0
Failed,,,551,84,2804,0.164,0.1
Failed,,,4677,4801,180,0.79,0.0
Failed,,,3496,1817,3946,0.482,0.0
Failed,,,1283,3370,1548,0.597,0.6
Failed,,,2482,2266,857,0.712,0.9
Failed,,,2741,2549,3387,0.336,0.001
Failed,,,4098,834,2143,0.893,0.0
Failed,,,4286,4509,333,0.948,0.01
Failed,,,2636,1526,4097,0.259,0.6
Failed,,,4066,3631,3346,0.108,0.3
Failed,,,2767,334,2100,0.665,0.8
Failed,,,2481,4387,4634,0.289,0.0
Failed,,,1255,1249,2689,0.404,0.0
Failed,,,3499,4032,296,0.519,0.5
Failed,,,4661,2005,4060,0.211,0.1
Failed,,,582,2952,1435,0.837,0.0
Failed,,,119,172,4193,0.608,0.4
Failed,,,4792,4870,1565,0.47,0.0
Failed,,,3298,1593,2829,0.785,0.0
Failed,,,1788,3126,438,0.167,0.9
Failed,,,1977,2491,2246,0.017,0.6
Failed,,,2939,2793,4772,0.904,0.0
Failed,,,3983,747,1026,0.339,0.0
Failed,,,4030,2520,1965,0.19,0.5
Failed,,,1887,4253,683,0.383,0.0
Failed,,,3849,4374,4352,0.847,0.7
Failed,,,2979,2329,587,0.414,0.3
Failed,,,4917,11,3640,0.962,0.5
Failed,,,174,4708,1190,0.087,0.0
Failed,,,375,2167,3187,0.345,0.9
Failed,,,4384,3114,735,0.733,0.001
Failed,,,3711,1088,4479,0.043,0.0
Failed,,,1537,3871,1952,0.91,0.4
Failed,,,2189,495,146,0.779,0.1
Failed,,,2565,4548,2536,0.142,0.0
Failed,,,4352,1253,1270,0.582,0.0
Failed,,,891,3470,3902,0.464,0.6
Failed,,,786,456,2964,0.066,0.0
Failed,,,2299,3743,1709,0.631,0.0
Failed,,,1466,1893,1014,0.559,0.0
Failed,,,3600,2840,3542,0.424,0.8
Failed,,,4490,1127,2297,0.865,0.3
Failed,,,441,3910,4750,0.243,0.0
Failed,,,260,1715,2127,0.453,0.2
Failed,,,4964,3248,4578,0.563,0.0
Failed,,,3196,284,832,0.131,0.0
Failed,,,1578,4982,3363,0.76,0.7
Failed,,,2159,634,3920,0.922,0.9
Failed,,,3070,4101,1525,0.062,0.001
Failed,,,3763,2368,2789,0.745,0.0
Failed,,,1016,2671,166,0.365,0.4
Failed,,,1193,2217,4418,0.824,0.0
Failed,,,4930,2246,1910,0.375,0.0
Failed,,,298,2568,4521,0.735,0.7
Failed,,,410,559,2358,0.943,0.0
Failed,,,1840,133,1375,0.3,0.0
Failed,,,3389,4831,3768,0.683,0.2
Failed,,,72,3399,2631,0.989,0.0
Failed,,,477,975,497,0.688,0.6
Failed,,,4595,3759,3123,0.328,0.0
Failed,,,3570,2044,1857,0.885,0.0
Failed,,,1366,2991,4252,0.006,0.1
Failed,,,2410,1375,3696,0.187,0.3
Failed,,,2657,3591,1163,0.797,0.0
Failed,,,4171,607,4908,0.49,0.001
Failed,,,760,4660,2461,0.62,0.9
Failed,,,716,1136,4813,0.318,0.01
Failed,,,4219,3978,2204,0.698,0.0
Failed,,,339,3640,795,0.592,0.1
Failed,,,208,737,3584,0.852,0.0
Failed,,,4879,4145,972,0.227,0.4
Failed,,,1399,1516,1606,0.807,0.8
Failed,,,3531,3674,4151,0.178,0.0
Failed,,,510,4480,2870,0.499,0.3
Failed,,,36,2397,259,0.196,0.0
Failed,,,2846,4933,934,0.305,0.9
Failed,,,967,1798,2577,0.573,0.5
Failed,,,3806,3390,104,0.443,0.0
Failed,,,3113,103,3860,0.751,0.0
Failed,,,2110,4781,1312,0.141,0.01
Failed,,,1616,854,777,0.053,0.2
Failed,,,3162,4263,3145,0.932,0.0
Failed,,,88,4307,1821,0.329,0.5
Failed,,,621,1320,3809,0.102,0.001
Failed,,,4627,3478,1334,0.977,0.8
Failed,,,4525,4632,4962,0.071,0.6
Failed,,,1435,3523,3603,0.252,0.0
Failed,,,2340,2094,4315,0.43,0.0
Failed,,,2590,3022,1765,0.553,0.3
Failed,,,4240,985,3020,0.237,0.9
Failed,,,827,3827,550,0.87,0.001
Failed,,,937,1977,1488,0.723,0.3
Failed,,,4311,2905,3957,0.355,0.0
Failed,,,2524,1180,203,0.92,0.0
Failed,,,2235,4022,2752,0.033,0.8
Failed,,,1501,364,4541,0.152,0.5
Failed,,,3742,4436,2164,0.77,0.0
Failed,,,4415,1482,3400,0.454,0.0
Failed,,,4896,1545,3138,0.33,0.0
Failed,,,4197,3880,4129,0.438,0.0
Failed,,,730,1944,1124,0.621,0.2
Failed,,,3209,2441,4708,0.535,0.9
Failed,,,1702,2763,2339,0.42,0.0
Failed,,,2064,1603,375,0.273,0.0
Failed,,,3027,3195,2922,0.65,0.7
Failed,,,3897,220,1668,0.092,0.2
Failed,,,1149,59,1127,0.479,0.7
Failed,,,3937,4737,3732,0.598,0.0
Failed,,,2893,1764,2498,0.158,0.0
Failed,,,4506,242,3817,0.58,0.0
Failed,,,3961,2614,3451,0.691,0.0
Failed,,,1120,626,1764,0.375,0.6
Failed,,,3465,525,2589,0.295,0.4
Failed,,,1294,4597,44,0.66,0.0
Failed,,,2433,1019,2006,0.525,0.0
Failed,,,2810,3860,4377,0.398,0.1
Failed,,,4109,2138,642,0.831,0.6
Failed,,,645,3065,3250,0.217,0.0
Failed,,,660,2140,3951,0.59,0.0
Failed,,,4120,3048,1504,0.456,0.1
Failed,,,2801,1031,2740,0.772,0.5
Failed,,,2427,3854,206,0.15,0.0
Failed,,,2988,3123,582,0.829,0.0
Failed,,,2098,1138,4828,0.233,0.8
Failed,,,180,4587,1451,0.732,0.01
Failed,,,4279,3593,110,0.569,0.0
Failed,,,793,356,4678,0.494,0.01
Failed,,,1462,3804,1603,0.993,0.9
Failed,,,1389,3507,2597,0.122,0.7
Failed,,,3528,436,2150,0.937,0.0
Failed,,,3193,4974,3038,0.559,0.8
Failed,,,1582,1787,2215,0.376,0.0
Failed,,,991,2726,3986,0.874,0.001
Failed,,,3775,906,761,0.06,0.1
Failed,,,4635,3280,1664,0.17,0.4
Failed,,,602,44,3747,0.767,0.0
Failed,,,2433,4117,52,0.268,0.0
Failed,,,2794,2326,4537,0.67,0.5
Failed,,,2598,4309,2462,0.081,0.0
Failed,,,2334,2370,2909,0.982,0.01
Failed,,,415,3316,812,0.483,0.9
Failed,,,3888,4778,1999,0.318,0.0
Failed,,,1027,1588,2749,0.744,0.9
Failed,,,3229,712,4283,0.818,0.0
Failed,,,1778,4707,4515,0.874,0.3
Failed,,,3292,1663,269,0.192,0.0
Failed,,,3738,3708,4850,0.313,0.2
Failed,,,4320,2132,1351,0.812,0.8
Failed,,,4714,4465,1073,0.919,0.6
Failed,,,55,1276,4298,0.019,0.0
Failed,,,1887,2847,1903,0.518,0.0
Failed,,,2873,1024,2726,0.42,0.4
Failed,,,2914,4662,3970,0.211,0.0
Failed,,,2005,1474,661,0.854,0.7
Failed,,,96,3038,3062,0.356,0.3
Failed,,,4832,1219,2312,0.71,0.0
Failed,,,638,1211,2999,0.035,0.0
Failed,,,3465,1423,4025,0.405,0.9
Failed,,,3621,2014,3613,0.069,0.0
Failed,,,3412,2811,1514,0.432,0.5
Failed,,,1821,825,3274,0.506,0.0
Failed,,,1240,4898,527,0.007,0.0
Failed,,,4004,1858,4690,0.931,0.4
Failed,,,4386,4194,2575,0.792,0.1
Failed,,,372,2256,2055,0.149,0.0
Failed,,,2213,3194,4148,0.648,0.0
Failed,,,2554,125,1226,0.293,0.8
Failed,,,2681,3396,3301,0.956,0.0
Failed,,,2397,157,1292,0.103,0.3
Failed,,,489,4238,4990,0.601,0.6
Failed,,,4599,2445,422,0.458,0.0
Failed,,,3389,228,3394,0.653,0.01
Failed,,,3645,4440,1725,0.844,0.0
Failed,,,1429,1378,3490,0.217,0.4
Failed,,,3490,3997,913,0.681,0.3
Failed,,,692,3627,2368,0.755,0.0
Failed,,,4081,555,2888,0.182,0.5
Failed,,,4935,2927,4378,0.04,0.7
Failed,,,295,938,215,0.894,0.0
Failed,,,2137,4394,3586,0.395,0.001
Failed,,,3103,1352,1826,0.539,0.2
Failed,,,3069,3778,3707,0.265,0.7
Failed,,,2160,1968,1703,0.675,0.0
Failed,,,252,3522,4576,0.176,0.0
Failed,,,4987,344,13,0.764,0.2
Failed,,,4124,2972,2254,0.904,0.1
Failed,,,2136,3166,1926,0.741,0.0
Failed,,,278,2444,2588,0.253,0.0
Failed,,,4422,4312,996,0.877,0.4
Failed,,,3253,3128,1163,0.097,0.0
Failed,,,1661,118,4090,0.967,0.5
Failed,,,1080,4162,2111,0.467,0.4
Failed,,,3844,2204,2636,0.596,0.0
Failed,,,4546,4871,4789,0.737,0.0
Failed,,,532,1812,621,0.328,0.1
Failed,,,2714,813,1412,0.238,0.0
Failed,,,2521,2541,4337,0.513,0.3
Failed,,,2237,778,1033,0.423,0.0
Failed,,,4048,4285,326,0.154,0.9
Failed,,,1855,3408,1390,0.283,0.0
Failed,,,4183,4497,3341,0.991,0.6
Failed,,,140,622,2423,0.575,0.7
Failed,,,1982,4048,3778,0.076,0.1
Failed,,,2948,2088,851,0.984,0.001
Failed,,,2830,3442,2094,0.634,0.8
Failed,,,1941,429,2536,0.302,0.0
Failed,,,22,3848,1187,0.801,0.0
Failed,,,4738,1892,4187,0.135,0.01
Failed,,,4062,1870,1473,0.802,0.1
Failed,,,699,4963,4958,0.428,0.0
Failed,,,1266,647,532,0.564,0.0
Failed,,,3371,2515,3393,0.19,0.7
Failed,,,2522,73,4143,0.117,0.6
Failed,,,3944,2784,3862,0.262,0.01
Failed,,,2310,372,918,0.75,0.0
Failed,,,623,4314,2968,0.164,0.0
Failed,,,4921,1153,2833,0.627,0.0
Failed,,,462,3035,773,0.003,0.1
Failed,,,2283,1335,3778,0.989,0.9
Failed,,,2980,4492,2342,0.365,0.0
Failed,,,3536,2012,280,0.44,0.0
Failed,,,1745,3894,3609,0.814,0.6
Failed,,,1137,476,1840,0.179,0.2
Failed,,,4369,327,930,0.293,0.8
Failed,,,1015,3459,2991,0.916,0.0
Failed,,,1574,2151,2499,0.094,0.0
Failed,,,3689,4058,3936,0.718,0.01
Failed,,,4273,3492,2302,0.447,0.9
Failed,,,1981,934,3098,0.939,0.0
Failed,,,249,4378,774,0.1,0.0
Failed,,,2070,2409,1257,0.496,0.0
Failed,,,4,3528,4869,0.589,0.0
Failed,,,3316,4115,4433,0.379,0.0
Failed,,,432,1560,191,0.882,0.2
Failed,,,3753,577,1797,0.536,0.0
Failed,,,4688,3356,674,0.749,0.0
Failed,,,2621,1954,3038,0.337,0.0
Failed,,,2810,4825,113,0.617,0.9
Failed,,,938,2080,4660,0.122,0.0
Failed,,,1756,3236,1710,0.963,0.001
Failed,,,4494,1110,3688,0.454,0.4
Failed,,,2396,1398,4691,0.312,0.001
Failed,,,381,2664,1430,0.65,0.0
Failed,,,3373,414,3172,0.144,0.9
Failed,,,3129,1283,2437,0.669,0.5
Failed,,,193,774,2013,0.364,0.8
Failed,,,1876,4538,4337,0.706,0.3
Failed,,,4692,3821,1489,0.004,0.0
Failed,,,1561,1854,3272,0.508,0.1
Failed,,,747,2836,595,0.421,0.6
Failed,,,3007,240,4790,0.91,0.0
Failed,,,3058,3980,3549,0.676,0.01
Failed,,,690,1694,1854,0.187,0.0
Failed,,,1457,2997,4530,0.775,0.0
Failed,,,4793,80,248,0.268,0.5
Failed,,,3595,1650,3497,0.901,0.001
Failed,,,3403,3422,1328,0.571,0.1
Failed,,,352,983,3295,0.067,0.0
Failed,,,3504,2450,4001,0.608,0.4
Failed,,,3230,2621,1176,0.934,0.0
Failed,,,2253,4152,2157,0.517,0.6
Failed,,,3995,1445,2601,0.027,0.0
Failed,,,4442,4988,4930,0.189,0.0
Failed,,,1044,3398,3401,0.358,0.2
Failed,,,2710,948,1355,0.849,0.0
Failed,,,2565,3194,4280,0.072,0.5
Failed,,,1184,1230,944,0.565,0.0
Failed,,,1666,4710,2683,0.475,0.0
Failed,,,4582,2116,1916,0.982,0.1
Failed,,,3857,4277,536,0.801,0.3
Failed,,,3475,3896,885,0.177,0.7
Failed,,,278,1758,3868,0.687,0.0
Failed,,,2030,2927,2482,0.274,0.0
Failed,,,3644,4657,1614,0.314,0.0
Failed,,,2122,3688,18,0.233,0.1
Failed,,,4127,660,4602,0.725,0.0
Failed,,,4935,2951,2870,0.56,0.0
Failed,,,1319,204,2376,0.054,0.3
Failed,,,833,3862,3764,0.892,0.7
Failed,,,2969,4431,3955,0.812,0.0
Failed,,,1290,3448,2974,0.731,0.5
Failed,,,2151,134,4400,0.554,0.9
Failed,,,152,3926,1725,0.392,0.4
Failed,,,4464,2555,1823,0.76,0.6
Failed,,,987,4072,295,0.662,0.0
Failed,,,2761,1506,4461,0.17,0.2
Failed,,,3906,1893,4902,0.484,0.6
Failed,,,4534,4186,2570,0.302,0.8
Failed,,,1714,1470,2047,0.812,0.0
Failed,,,1214,2596,4098,0.15,0.0
Failed,,,2535,501,1144,0.643,0.2
Failed,,,1093,468,1553,0.929,0.5
Failed,,,1840,4224,4816,0.017,0.01
Failed,,,4413,1354,582,0.527,0.0
Failed,,,4024,4764,1968,0.688,0.001
Failed,,,2224,2160,2812,0.2,0.4
Failed,,,470,3150,1075,0.855,0.9
Failed,,,3279,1176,4331,0.351,0.0
Failed,,,2883,4163,1093,0.044,0.0
Failed,,,867,1415,4310,0.531,0.5
Failed,,,1358,2652,1986,0.383,0.01
Failed,,,4224,169,2897,0.768,0.1
Failed,,,4841,3712,4634,0.945,0.3
Failed,,,1408,694,126,0.441,0.0
Failed,,,661,4623,3740,0.598,0.0
Failed,,,3087,2224,1645,0.109,0.7
Failed,,,3036,3562,404,0.374,0.001
Failed,,,718,843,4999,0.864,0.4
Failed,,,1512,4473,1385,0.206,0.8
Failed,,,4323,4046,4158,0.503,0.0
Failed,,,1925,1609,1243,0.01,0.6
Failed,,,222,3077,2629,0.919,0.01
Failed,,,3527,19,2146,0.412,0.0
Failed,,,3974,1024,707,0.954,0.8
Failed,,,2740,3699,1746,0.71,0.0
Failed,,,1764,4687,217,0.87,0.5
Failed,,,2591,4339,2385,0.877,0.0
Failed,,,4639,348,3811,0.038,0.001
Failed,,,3802,3270,3641,0.249,0.0
Failed,,,1340,2344,4233,0.997,0.0
Failed,,,885,3597,1908,0.089,0.0
Failed,,,4821,1530,1567,0.424,0.001
Failed,,,4242,4862,807,0.353,0.0
Failed,,,4889,524,2791,0.887,0.0
Failed,,,4175,3368,4836,0.835,0.0
Failed,,,2078,959,563,0.34,0.4
Failed,,,74,4976,3240,0.745,0.9
Failed,,,3680,1948,1535,0.236,0.0
Failed,,,3327,2988,3719,0.285,0.6
Failed,,,420,108,1663,0.789,0.0
Failed,,,2430,3953,4613,0.141,0.0
Failed,,,3819,1702,145,0.629,0.1
Failed,,,4618,4406,2464,0.593,0.3
Failed,,,1636,2441,2917,0.083,0.0
Failed,,,1141,3500,867,0.987,0.0
Failed,,,2612,906,3889,0.493,0.8
Failed,,,3885,2826,1406,0.895,0.0
Failed,,,2368,270,3374,0.405,0.5
Failed,,,331,3790,424,0.556,0.01
Failed,,,3423,1865,4980,0.05,0.0
Failed,,,2299,1745,2235,0.906,0.9
Failed,,,556,2941,3974,0.008,0.3
Failed,,,3197,234,628,0.513,0.001
Failed,,,3547,4702,4080,0.967,0.1
Failed,,,202,2144,1164,0.457,0.0
Failed,,,4759,2692,326,0.16,0.7
Failed,,,1494,406,4920,0.664,0.0
Failed,,,736,4286,1307,0.265,0.0
Failed,,,3018,1370,3314,0.754,0.3
Failed,,,3107,2532,4555,0.521,0.0
Failed,,,1280,4813,4582,0.031,0.1
Failed,,,3216,1102,2279,0.731,0.0
Failed,,,2789,3943,1069,0.566,0.0
Failed,,,3457,1079,2819,0.701,0.0
Failed,,,3258,3994,1889,0.778,0.8
Failed,,,491,1583,2735,0.273,0.0
Failed,,,2203,3102,996,0.673,0.0
Failed,,,4045,72,4253,0.183,0.2
Failed,,,4394,3537,3140,0.096,0.2
Failed,,,1859,791,1476,0.604,0.0
Failed,,,2518,4568,2647,0.228,0.001
Failed,,,1232,2280,2126,0.721,0.4
Failed,,,1697,3663,4176,0.318,0.9
Failed,,,4551,744,1222,0.826,0.0
Failed,,,1789,2846,3445,0.609,0.8
