Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Completed,0.91,0,843,3406,372,0.416,0.0
Completed,0.91,0,1080,2119,3081,0.081,0.0
Completed,0.91,0,4686,4358,69,0.579,0.0
Completed,0.91,0,2823,1136,3891,0.445,0.3
Completed,0.91,0,1410,2682,1740,0.943,0.0
Completed,0.91,0,2028,33,1099,0.784,0.6
Completed,0.91,0,3738,3493,3252,0.284,0.3
Completed,0.91,0,3751,1718,1930,0.677,0.0
Completed,0.91,0,481,4465,4941,0.177,0.1
Completed,0.91,0,352,1840,203,0.903,0.0
Completed,0.91,0,3959,4636,2898,0.403,0.01
Completed,0.91,0,3551,165,1581,0.511,0.9
Completed,0.91,0,2137,3654,4040,0.011,0.7
Completed,0.91,0,1300,1014,3430,0.234,0.0
Completed,0.91,0,3011,2510,970,0.732,0.4
Completed,0.91,0,4479,1988,4787,0.369,0.001
Completed,0.91,0,1209,4197,2094,0.867,0.0
Completed,0.91,0,655,410,4484,0.628,0.001
Completed,0.91,1,4867,3274,2416,0.128,0.2
Completed,0.91,0,2623,1302,3733,0.771,0.7
Completed,0.91,0,1854,4723,648,0.271,0.3
Completed,0.91,0,2208,2367,1259,0.486,0.0
Completed,0.91,0,3314,3952,4343,0.984,0.0
Completed,0.91,0,4195,927,525,0.102,0.0
Completed,0.91,0,282,3049,2596,0.6,0.0
Completed,0.91,0,270,618,412,0.138,0.0
Completed,0.91,0,4170,3379,2719,0.638,0.0
Completed,0.91,0,3322,1441,1553,0.277,0.1
Completed,0.91,0,2241,4896,4097,0.777,0.2
Completed,0.91,0,1824,2233,3457,0.998,0.3
Completed,0.91,0,2617,3774,914,0.5,0.8
Completed,0.91,0,4895,705,4580,0.602,0.7
Completed,0.91,0,668,2958,2271,0.104,0.6
Completed,0.91,0,1218,1667,4903,0.394,0.3
Completed,0.91,0,4511,4497,1969,0.894,0.2
Completed,0.91,0,3000,60,3135,0.005,0.0
Completed,0.91,1,1274,3446,1217,0.505,0.001
Completed,0.91,0,2165,1104,1856,0.719,0.0
Completed,0.91,0,3564,2733,3775,0.221,0.5
Completed,0.91,0,3928,2166,109,0.865,0.9
Completed,0.91,0,347,4331,3041,0.367,0.01
Completed,0.91,0,530,2014,2132,0.592,0.7
Completed,0.91,0,3823,4151,4748,0.094,0.0
Completed,0.91,0,3689,963,1088,0.945,0.1
Completed,0.91,0,1962,2542,3313,0.447,0.9
Completed,0.91,0,1477,212,3924,0.293,0.0
Completed,0.91,0,2876,3627,1697,0.794,0.0
Completed,0.91,0,4616,1808,2858,0.183,0.01
Completed,0.91,0,1035,4687,243,0.683,0.5
Completed,0.91,0,793,896,2556,0.812,0.0
Completed,0.91,0,4693,3100,565,0.314,0.0
Completed,0.91,0,2800,2413,4227,0.709,0.8
Completed,0.91,0,1719,3925,1375,0.211,0.2
Completed,0.91,0,2346,1251,766,0.051,0.01
Completed,0.91,0,3139,4754,3615,0.55,0.0
Completed,0.91,0,4373,437,2455,0.41,0.0
Completed,0.91,0,146,3228,4446,0.91,0.4
Completed,0.91,0,26,1548,3213,0.67,0.01
Completed,0.91,0,4258,4925,1139,0.172,0.8
Completed,0.91,1,3254,491,4980,0.805,0.1
Completed,0.91,0,2466,3330,1891,0.307,0.0
Completed,0.91,0,1599,676,30,0.465,0.2
Completed,0.91,0,2685,2851,3120,0.966,0.0
Completed,0.91,0,4807,2282,1779,0.073,0.5
Completed,0.91,1,912,3900,3852,0.574,0.0
Completed,0.91,0,994,109,1476,0.922,0.4
Completed,0.91,0,4579,3573,4174,0.424,0.6
Completed,0.91,1,2913,1638,333,0.537,0.01
Completed,0.91,1,1518,4389,2798,0.039,0.0
Completed,0.91,0,1921,2039,4658,0.191,0.5
Completed,0.91,0,3653,4282,2194,0.69,0.9
Completed,0.91,0,3859,1212,3535,0.333,0.7
Completed,0.91,0,571,2762,836,0.833,0.8
Completed,0.91,0,461,1089,4304,0.122,0.9
Completed,0.91,0,4047,2591,1298,0.622,0.0
Completed,0.91,0,3445,1907,2634,0.479,0.0
Completed,0.91,0,2050,4122,487,0.979,0.01
Completed,0.91,0,1389,1760,2377,0.763,0.0
Completed,0.91,0,3120,4560,4524,0.265,0.0
Completed,0.91,0,4391,241,687,0.649,0.2
Completed,0.91,0,1104,3734,3694,0.151,0.001
Completed,0.91,0,705,2443,1009,0.346,0.0
Completed,0.91,0,4937,4032,3391,0.846,0.0
Completed,0.91,0,2575,847,2054,0.239,0.0
Completed,0.91,0,1787,2973,4826,0.739,0.0
Completed,0.91,0,2278,330,2937,0.516,0.0
Completed,0.91,0,3364,3198,164,0.018,0.0
Completed,0.91,0,4128,1378,4001,0.88,0.8
Completed,0.91,0,234,4803,1620,0.382,0.0
Completed,0.91,0,197,1170,2883,0.971,0.0
Completed,0.91,0,4114,2667,268,0.471,0.5
Completed,0.91,0,3395,2144,3928,0.615,0.0
Completed,0.91,0,2293,4353,1703,0.115,0.0
Completed,0.91,0,1768,1684,1064,0.143,0.0
Completed,0.91,0,2543,4480,3288,0.641,0.0
Completed,0.91,0,4947,9,2127,0.257,0.0
Completed,0.91,0,741,3498,4744,0.755,0.2
Completed,0.91,0,1124,2211,2430,0.747,0.0
Completed,0.91,1,4398,3795,4422,0.247,0.0
Completed,0.91,0,3091,771,761,0.854,0.0
Completed,0.91,0,1386,2893,3610,0.354,0.5
Completed,0.91,0,2052,567,4250,0.39,0.001
Completed,0.91,0,3470,3431,1400,0.888,0.7
Completed,0.91,0,4039,1458,2561,0.026,0.4
Completed,0.91,0,438,4879,570,0.524,0.9
Completed,0.91,0,562,1317,4605,0.299,0.0
Completed,0.91,0,3837,4689,2296,0.797,0.5
Completed,0.91,0,3653,415,3461,0.164,0.3
Completed,0.91,0,1947,3249,920,0.662,0.0
Completed,0.91,0,1491,913,1529,0.566,0.6
Completed,0.91,0,2908,3083,4072,0.066,0.0
Completed,0.91,0,4601,2362,407,0.958,0.0
Completed,0.91,0,999,3976,2715,0.458,0.0
Completed,0.91,23,924,189,84,0.047,0.6
Completed,0.91,0,4842,3649,3017,0.545,0.9
Completed,0.91,0,2667,1875,1852,0.432,0.0
Completed,0.91,0,1566,4621,3770,0.93,0.7
Completed,0.91,0,2496,1963,3159,0.841,0.4
Completed,0.91,0,3270,4202,1242,0.341,0.001
Completed,0.91,0,4219,980,4907,0.698,0.01
Completed,0.91,0,14,2525,1973,0.198,0.8
Completed,0.91,0,128,2095,682,0.439,0.0
Completed,0.91,0,4339,4226,3689,0.937,0.0
Completed,0.91,0,3151,1199,2353,0.086,0.0
Completed,0.91,0,2381,2774,4499,0.585,0.3
Completed,0.91,0,1680,136,2639,0.675,0.8
Completed,0.91,0,2787,3546,492,0.175,0.7
Completed,0.91,0,4722,1577,4328,0.786,0.0
Completed,0.91,0,809,4451,1322,0.286,0.9
Completed,0.91,0,1036,663,4006,0.219,0.3
Completed,0.91,0,4642,2863,1625,0.717,0.0
Completed,0.91,0,2867,2338,2962,0.322,0.0
Completed,0.91,0,1454,3844,189,0.82,0.4
Completed,0.91,0,1984,1488,2050,0.918,0.1
Completed,0.91,0,3695,4986,4821,0.418,0.0
Completed,0.91,0,3795,518,985,0.558,0.0
Completed,0.91,0,526,3303,3367,0.058,0.6
Completed,0.91,0,318,386,1774,0.769,0.001
Completed,0.91,0,3925,3142,3847,0.269,0.01
Completed,0.91,0,3585,1365,6,0.63,0.2
Completed,0.91,0,2172,4815,3096,0.13,0.7
Completed,0.91,0,1266,2469,4985,0.096,0.0
Completed,0.91,0,2977,4005,1896,0.594,0.8
Completed,0.91,0,4513,786,3238,0.492,0.6
Completed,0.91,0,1243,3034,1163,0.99,0.0
Completed,0.91,0,699,1747,3540,0.513,0.2
Completed,0.91,0,4910,4572,840,0.013,0.4
Completed,0.91,0,2579,297,4682,0.901,0.9
Completed,0.91,0,1810,3678,2218,0.402,0.0
Completed,0.91,0,2252,1029,328,0.375,0.0
Completed,0.91,0,3358,2652,2793,0.873,0.0
Completed,0.91,0,4151,1934,1451,0.228,0.0
Completed,0.91,0,238,4094,4150,0.726,0.0
Completed,0.91,0,305,1604,1361,0.003,0.8
Completed,0.91,0,4204,4404,4290,0.503,0.4
Completed,0.91,0,3288,84,609,0.396,0.2
Completed,0.91,0,2207,3578,2522,0.896,0.0
Completed,0.91,0,1858,1246,4383,0.859,0.0
Completed,0.91,0,2651,2748,2469,0.361,0.0
Completed,0.91,0,4861,2063,3649,0.725,0.7
Completed,0.91,0,634,4277,722,0.226,0.0
Completed,0.91,0,1174,486,3327,0.279,0.6
Completed,0.91,1,4467,3355,1025,0.779,0.0
Completed,0.91,0,3044,1534,4705,0.135,0.9
Completed,0.91,0,1318,4959,2166,0.636,0.0
Completed,0.91,0,2121,2286,306,0.608,0.5
Completed,0.91,0,3521,3876,2844,0.11,0.001
Completed,0.91,0,3972,691,1664,0.992,0.0
Completed,0.91,0,391,2817,3967,0.494,0.0
Completed,0.91,0,496,832,1203,0.703,0.0
Completed,0.91,0,3789,3007,3198,0.205,0.1
Completed,0.91,0,3723,2438,2012,0.818,0.0
Completed,0.91,0,1996,4057,4869,0.32,0.4
Completed,0.91,0,1442,1393,2978,0.408,0.0
Completed,0.91,0,2842,4769,123,0.909,0.0
Completed,0.91,0,4650,334,3809,0.053,0.01
Completed,0.91,0,1069,3174,1813,0.553,0.0
Completed,0.91,0,837,1883,4111,0.951,0.0
Completed,0.91,0,4736,4126,1490,0.453,0.0
Completed,0.91,0,2756,1055,2675,0.586,0.2
Completed,0.91,0,1675,2606,446,0.088,0.3
Completed,0.91,0,2390,265,2335,0.185,0.01
Completed,0.91,0,3183,3729,4566,0.685,0.6
Completed,0.91,0,4329,1794,880,0.292,0.0
Completed,0.91,0,102,4546,3501,0.791,0.8
Completed,0.91,0,61,55,4782,0.531,0.0
Completed,0.91,0,4292,3470,2089,0.033,0.3
Completed,0.91,0,3220,1653,3406,0.928,0.0
Completed,0.91,0,2432,4531,945,0.43,0.7
Completed,0.91,0,1633,2171,1586,0.331,0.4
Completed,0.91,0,2719,4307,4045,0.831,0.001
Completed,0.91,0,4773,1119,228,0.192,0.0
Completed,0.91,0,878,2698,2922,0.692,0.5
Completed,0.91,0,950,1407,531,0.811,0.4
Completed,0.91,0,4535,4910,2600,0.313,0.9
Completed,0.91,0,2956,593,1283,0.664,0.01
Completed,0.91,0,1562,3384,4367,0.166,0.0
Completed,0.91,0,1877,739,3728,0.076,0.0
Completed,0.91,0,3608,2944,643,0.575,0.1
Completed,0.91,0,3903,2257,4460,0.464,0.7
Completed,0.91,0,615,3769,2392,0.963,0.2
Completed,0.91,0,427,2389,2754,0.238,0.0
Completed,0.91,0,4013,3929,367,0.737,0.001
Completed,0.91,0,3479,862,4189,0.348,0.0
Completed,0.91,0,2084,3115,1412,0.848,0.01
Completed,0.91,0,1354,462,801,0.874,0.9
Completed,0.91,0,3086,3223,3579,0.376,0.7
Completed,0.91,0,4426,1285,2258,0.522,0.4
Completed,0.91,0,1138,4740,4643,0.024,0.0
Completed,0.91,0,749,948,1935,0.481,0.7
Completed,0.91,0,4981,2577,4946,0.981,0.01
Completed,0.91,0,2531,2009,1124,0.12,0.0
Completed,0.91,0,1743,4175,3277,0.621,0.8
Completed,0.91,0,2322,1823,3887,0.655,0.0
Completed,0.91,0,3408,4653,1735,0.157,0.5
Completed,0.91,0,4084,216,3057,0.757,0.0
Completed,0.91,0,190,3603,45,0.259,0.6
Completed,0.91,0,178,231,2080,0.694,0.0
Completed,0.91,0,4097,3607,4772,0.194,0.4
Completed,0.91,0,3415,1828,957,0.829,0.0
Completed,0.91,0,2314,4668,3414,0.329,0.8
Completed,0.91,0,1751,1995,4054,0.428,0.9
Completed,0.91,0,2524,4170,1596,0.926,0.0
Completed,0.91,0,4968,943,2911,0.035,0.01
Completed,0.91,0,761,2562,220,0.533,0.0
Completed,0.91,0,1145,1270,2608,0.962,0.0
Completed,0.91,0,4418,4735,542,0.462,0.2
Completed,0.91,0,3074,457,4357,0.577,0.3
Completed,0.91,0,1366,3208,1274,0.077,0.0
Completed,0.91,0,2072,876,635,0.168,0.01
Completed,0.91,0,3491,3120,3717,0.666,0.4
Completed,0.91,0,4020,2394,2402,0.311,0.0
Completed,0.91,0,420,3945,4469,0.809,0.0
Completed,0.91,0,623,2252,359,0.022,0.6
Completed,0.91,0,3896,3754,2742,0.52,0.0
Completed,0.91,0,3596,725,1423,0.378,0.0
Completed,0.91,0,1889,2939,4198,0.876,0.0
Completed,0.91,0,1550,598,3587,0.85,0.1
Completed,0.91,0,2969,3399,813,0.35,0.9
Completed,0.91,0,4543,1422,4633,0.736,0.0
Completed,0.91,0,942,4915,2248,0.235,0.0
Completed,0.91,0,866,1124,4955,0.261,0.0
Completed,0.91,0,4785,2713,1946,0.759,0.9
Completed,0.91,0,2726,2185,3265,0.155,0.0
Completed,0.91,0,1626,4312,1116,0.653,0.0
Completed,0.91,0,2439,1647,1725,0.618,0.3
Completed,0.91,0,3212,4516,3876,0.119,0.0
Completed,0.91,569,4280,41,56,0.983,0.7
Completed,0.91,0,73,3466,3065,0.483,0.4
Completed,0.91,0,109,1779,4278,0.225,0.0
Completed,0.91,0,4321,4541,1353,0.723,0.0
Completed,0.91,0,3171,260,2531,0.363,0.0
Completed,0.91,0,2402,3715,619,0.861,0.0
Completed,0.91,0,1663,1070,2481,0.898,0.2
Completed,0.91,0,2768,2611,4390,0.397,0.0
Completed,0.91,0,4744,1887,713,0.501,0.0
Completed,0.91,0,830,4141,3639,0.001,0.5
Completed,0.91,0,1057,350,1035,0.496,0.1
Completed,0.91,0,4663,3179,3336,0.994,0.01
Completed,0.91,0,2849,1397,2158,0.108,0.0
Completed,0.91,0,1435,4783,4693,0.606,0.6
Completed,0.91,0,2648,93,2788,0.182,0.0
Completed,0.91,0,1859,3592,324,0.68,0.0
Completed,0.91,0,2203,1235,2223,0.592,0.2
Completed,0.91,0,3290,2741,4687,0.091,0.3
Completed,0.91,0,4200,2059,846,0.948,0.0
Completed,0.91,0,306,4259,3545,0.447,0.9
Completed,0.91,0,236,1749,716,0.781,0.01
Completed,0.91,0,4155,4588,3645,0.283,0.7
Completed,0.91,0,3356,310,2465,0.678,0.0
Completed,0.91,0,2256,3687,4377,0.18,0.0
Completed,0.91,0,1809,1023,2527,0.082,0.8
Completed,0.91,0,2582,2641,613,0.582,0.1
Completed,0.91,0,4910,1915,4294,0.442,0.4
Completed,0.91,0,703,4091,1366,0.942,0.0
Completed,0.91,0,1243,378,3972,0.561,0.0
Completed,0.91,0,4516,3129,1669,0.063,0.0
Completed,0.91,0,2976,1349,2849,0.914,0.8
Completed,0.91,0,1269,4814,311,0.416,0.0
Completed,0.91,0,2170,2473,2162,0.325,0.2
Completed,0.91,0,3589,4024,4700,0.825,0.0
Completed,0.91,0,3923,797,1019,0.214,0.0
Completed,0.91,0,322,3040,3323,0.714,0.9
Completed,0.91,0,525,645,1808,0.487,0.0
Completed,0.91,0,3798,2860,3803,0.987,0.5
Completed,0.91,0,3694,2332,118,0.099,0.0
Completed,0.91,0,1987,3833,2974,0.599,0.001
Completed,0.91,0,1452,1501,4873,0.625,0.0
Completed,0.91,0,2871,4995,2018,0.127,0.0
Completed,0.91,0,4641,519,3203,0.772,0.001
Completed,0.91,0,1040,3319,1207,0.273,0.7
Completed,0.91,0,808,2106,3506,0.231,0.4
Completed,0.91,0,4727,4233,885,0.731,0.0
Completed,0.91,0,2785,1203,4570,0.37,0.0
Completed,0.91,0,1685,2792,2340,0.87,0.0
Completed,0.91,0,2380,120,440,0.904,0.0
Completed,0.91,0,3154,3545,2671,0.406,0.001
Completed,0.91,0,4338,1568,1486,0.508,0.6
Completed,0.91,0,131,4437,4106,0.01,0.5
Completed,0.91,0,12,183,2927,0.253,0.0
Completed,0.91,0,4224,3638,233,0.753,0.001
Completed,0.91,0,3269,1856,4051,0.146,0.0
Completed,0.91,0,2500,4618,1590,0.646,0.4
Completed,0.91,0,1565,1964,941,0.61,0.0
Completed,0.91,0,2670,4218,3400,0.112,0.3
Completed,0.91,0,4841,993,2084,0.974,0.0
Completed,0.91,0,927,2534,4778,0.476,0.9
Completed,0.91,0,998,1320,2386,0.029,0.0
Completed,0.91,0,4604,4707,4455,0.529,0.1
Completed,0.91,0,2908,426,639,0.385,0.0
Completed,0.91,0,1493,3256,3723,0.885,0.2
Completed,0.91,0,1945,904,4373,0.857,0.9
Completed,0.91,0,3657,3069,1287,0.359,0.0
Completed,0.91,0,3835,2347,2605,0.742,0.8
Completed,0.91,0,566,3975,536,0.245,0.01
Completed,0.91,0,437,2224,4649,0.953,0.6
Completed,0.91,0,4042,3804,2262,0.455,0.8
Completed,0.91,0,3469,773,3584,0.568,0.0
Completed,0.91,0,2055,2909,807,0.07,0.0
Completed,0.91,0,1384,548,1407,0.159,0.3
Completed,0.91,0,3096,3427,4185,0.659,0.001
Completed,0.91,0,4397,1452,363,0.302,0.01
Completed,0.91,0,1128,4868,2748,0.802,0.8
Completed,0.91,0,739,1154,41,0.701,0.6
Completed,0.91,0,4951,2666,3051,0.203,0.1
Completed,0.91,0,2541,2135,1729,0.836,0.5
Completed,0.91,0,1773,4340,3882,0.338,0.0
Completed,0.91,0,2292,1695,3281,0.434,0.0
Completed,0.91,0,3398,4485,1129,0.934,0.4
Completed,0.91,0,4114,13,4951,0.042,0.5
Completed,0.91,0,200,3516,1939,0.542,0.7
Completed,0.91,0,231,2461,3169,0.078,0.0
Completed,0.91,0,4129,4036,1173,0.576,0.6
Completed,0.91,0,3361,853,4858,0.463,0.01
Completed,0.91,0,2278,2984,2003,0.961,0.5
Completed,0.91,89,1783,316,152,0.81,0.0
Completed,0.91,0,2577,3190,3008,0.31,0.3
Completed,0.91,0,4932,1377,1823,0.667,0.0
Completed,0.91,0,707,4787,3818,0.167,0.0
Completed,0.91,0,1099,1079,1520,0.33,0.01
Completed,0.91,0,4393,2585,4140,0.828,0.4
Completed,0.91,0,3116,1903,455,0.195,0.7
Completed,0.91,0,1390,4103,2686,0.693,0.0
Completed,0.91,1,2047,1776,4536,0.534,0.0
Completed,0.91,0,3445,4562,2306,0.034,0.6
Completed,0.91,0,4044,249,3492,0.927,0.3
Completed,0.91,0,462,3748,870,0.426,0.8
Completed,0.91,0,567,108,4260,0.654,0.8
Completed,0.91,0,3861,3558,1332,0.154,0.7
Completed,0.91,0,3648,1624,2512,0.761,0.0
Completed,0.91,0,1923,4380,599,0.261,0.5
Completed,0.91,0,1515,2045,2499,0.484,0.001
Completed,0.91,0,2913,4293,4411,0.981,0.0
Completed,0.91,0,4576,1230,731,0.12,0.0
Completed,0.91,0,994,2766,3660,0.618,0.1
Completed,0.91,1,910,1557,1053,0.877,0.9
Completed,0.91,0,4808,4938,3357,0.378,0.0
Completed,0.91,0,2682,507,2177,0.521,0.0
Completed,0.91,0,1600,3332,4714,0.021,0.01
Completed,0.91,0,2461,672,2815,0.237,0.7
Completed,0.91,0,3256,2833,277,0.735,0.0
Completed,0.91,0,4254,2270,3957,0.351,0.0
Completed,0.91,0,28,3894,1654,0.849,0.3
Completed,0.91,0,143,882,377,0.606,0.0
Completed,0.91,0,4373,3092,2764,0.106,0.9
Completed,0.91,0,3136,2412,1441,0.995,0.5
Completed,0.91,0,2347,3909,4219,0.495,0.6
Completed,0.91,0,1715,1269,3569,0.281,0.0
Completed,0.91,0,2801,4758,793,0.779,0.2
Completed,0.91,0,4688,444,4614,0.135,0.9
Completed,0.91,0,795,3239,2227,0.633,0.1
Completed,0.91,0,1031,2030,4937,0.862,0.0
Completed,0.91,0,4618,4152,1924,0.363,0.3
Completed,0.91,0,2872,972,3246,0.723,0.9
Completed,0.91,0,1478,2556,1095,0.223,0.8
Completed,0.91,0,1959,200,1744,0.002,0.0
Completed,0.91,0,3690,3621,3897,0.5,0.01
Completed,0.91,0,3820,1805,74,0.398,0.0
Completed,0.91,0,530,4669,3086,0.896,0.0
Completed,0.91,0,343,1673,2098,0.188,0.0
Completed,0.91,0,3929,4508,4793,0.686,0.0
Completed,0.91,0,3560,78,976,0.291,0.5
Completed,0.91,0,2167,3450,3435,0.789,0.0
Completed,0.91,0,1271,1103,4036,0.949,0.01
Completed,0.91,0,3001,2717,1576,0.449,0.0
Completed,0.91,0,4508,2152,2893,0.589,0.6
Completed,0.91,0,1219,4323,199,0.09,0.2
Completed,0.91,0,665,614,2590,0.408,0.5
Completed,0.91,0,4896,3361,521,0.906,0.0
Completed,0.91,0,2614,1430,4338,0.055,0.8
Completed,0.91,0,1825,4890,1253,0.553,0.1
Completed,0.91,0,2237,2241,653,0.707,0.001
Completed,0.91,0,3324,3787,3737,0.206,0.2
Completed,0.91,0,4166,721,2420,0.817,0.4
Completed,0.91,0,272,2960,4490,0.317,0.3
Completed,0.91,0,280,392,2267,0.919,0.01
Completed,0.91,0,4199,3270,4575,0.421,0.7
Completed,0.91,0,3312,1296,909,0.555,0.0
Completed,0.91,0,2212,4712,3452,0.057,0.0
Completed,0.91,0,1853,2381,4101,0.216,0.0
Completed,0.91,0,2626,3960,1559,0.716,0.0
Completed,0.91,0,4866,928,2725,0.323,0.1
Completed,0.91,0,659,3065,416,0.823,0.0
Completed,0.91,0,1208,1852,3047,0.672,0.6
Completed,0.91,0,4482,4642,113,0.174,0.0
Completed,0.91,0,3010,168,3779,0.787,0.4
Completed,0.91,0,1303,3672,1862,0.289,0.9
Completed,0.91,0,2136,998,1212,0.44,0.0
Completed,0.91,0,3555,2509,3130,0.94,0.0
Completed,0.91,0,3957,1979,1965,0.084,0.5
Completed,0.91,0,357,4184,4897,0.584,0.8
Completed,0.91,0,4343,1218,518,0.497,0.0
Completed,0.91,0,317,3184,2937,0.976,0.0
Completed,0.91,0,2414,1354,1993,0.13,0.1
Completed,0.91,0,3553,4256,4574,0.647,0.0
Completed,0.91,0,2569,2027,3275,0.6,0.3
Completed,0.91,0,1523,4905,850,0.113,0.4
Completed,0.91,0,748,560,4295,0.774,0.6
Completed,0.91,0,4536,2501,1718,0.264,0.0
Completed,0.91,0,4935,1665,3908,0.045,0.01
Completed,0.91,0,994,3938,1333,0.557,0.0
Completed,0.91,0,1747,902,3524,0.331,0.9
Completed,0.91,0,2951,3487,1100,0.819,0.0
Completed,0.91,0,3154,252,2301,0.928,0.5
Completed,0.91,0,2169,2822,4882,0.41,0.0
Completed,0.91,0,93,2340,190,0.696,0.1
Completed,0.91,0,3961,4599,2610,0.216,0.0
Completed,0.91,0,3824,2369,1562,0.803,0.0
Completed,0.91,0,268,4490,3824,0.284,0.01
Completed,0.91,0,1993,46,1008,0.572,0.0
Completed,0.91,0,3291,3106,3745,0.092,0.6
Completed,0.91,0,3089,638,4731,0.169,0.0
Completed,0.91,0,1571,3673,2463,0.68,0.3
Completed,0.91,0,1169,1792,2780,0.456,0.5
Completed,0.91,0,4798,3888,47,0.944,0.9
Completed,0.91,0,4399,356,3077,0.725,0.0
Completed,0.91,0,923,2784,346,0.238,0.001
Completed,0.91,0,1348,2055,4414,0.898,0.0
Completed,0.91,0,2707,4798,2146,0.388,0.4
Completed,0.91,0,3690,1480,632,0.373,0.5
Completed,0.91,0,2239,4208,3369,0.852,0.4
Completed,0.91,0,492,955,1800,0.004,0.1
Completed,0.91,0,4206,3369,4064,0.521,0.6
Completed,0.91,0,4109,1320,3455,0.968,0.0
Completed,0.91,0,551,4359,1188,0.448,0.0
Completed,0.91,0,2336,1106,3996,0.657,0.1
Completed,0.91,0,3631,3208,1265,0.176,0.0
Completed,0.91,0,2803,516,259,0.069,0.6
Completed,0.91,0,1289,2633,2522,0.579,0.001
Completed,0.91,0,827,1904,2213,0.307,0.0
Completed,0.91,0,4458,4958,4950,0.795,0.01
Completed,0.91,0,4701,800,1925,0.514,0.6
Completed,0.91,0,1228,3521,4661,0.027,0.9
Completed,0.91,0,1669,1640,606,0.86,0.01
Completed,0.91,0,3029,4050,2868,0.35,0.0
Completed,0.91,0,3388,2208,4363,0.395,0.2
Completed,0.91,0,1934,4642,1631,0.875,0.5
Completed,0.91,0,171,198,3188,0.231,0.0
Completed,0.91,0,3883,2944,919,0.749,0.3
Completed,0.91,0,4059,90,4482,0.272,0.0
Completed,0.91,0,34,2974,2058,0.751,0.0
Completed,0.91,0,2071,2492,2989,0.105,0.0
Completed,0.91,0,3213,4437,414,0.623,0.0
Completed,0.91,0,2854,1827,1732,0.64,0.9
Completed,0.91,0,1806,3786,4152,0.153,0.3
Completed,0.91,0,1091,750,720,0.984,0.0
Completed,0.91,0,4876,3649,3301,0.474,0.5
Completed,0.91,0,4633,2187,1077,0.192,0.9
Completed,0.91,0,689,4754,3657,0.703,0.0
Completed,0.91,0,1426,409,1473,0.433,0.0
Completed,0.91,0,2629,2662,3893,0.921,0.0
Completed,0.91,0,3456,1057,2711,0.842,0.0
Completed,0.91,0,2473,3334,135,0.323,0.7
Completed,0.91,0,413,1505,4820,0.533,0.4
Completed,0.91,0,4284,4096,2394,0.053,0.0
Completed,0.91,0,4239,1915,4883,0.718,0.0
Completed,0.91,0,441,4975,2309,0.199,0.0
Completed,0.91,0,2446,491,2627,0.906,0.001
Completed,0.91,0,3502,2612,203,0.426,0.0
Completed,0.91,0,2601,1171,1404,0.318,0.9
Completed,0.91,0,1471,3267,3984,0.829,0.7
Completed,0.91,0,643,1269,1165,0.058,0.0
Completed,0.91,0,4661,4305,3586,0.546,0.0
Completed,0.91,0,4884,184,790,0.763,0.7
Completed,0.91,0,1025,2926,3209,0.276,0.0
Completed,0.91,0,1871,2237,1643,0.611,0.01
Completed,0.91,0,2846,4665,4223,0.1,0.0
Completed,0.91,0,3279,1574,2925,0.146,0.0
Completed,0.91,0,2064,3988,500,0.625,0.3
Completed,0.91,0,41,851,4567,0.48,0.2
Completed,0.91,0,3993,3579,1990,0.998,0.8
Completed,0.91,0,3856,726,3430,0.022,0.8
Completed,0.91,0,217,3628,699,0.501,0.5
Completed,0.91,0,1889,1837,4139,0.355,0.0
Completed,0.91,0,3416,3803,1872,0.872,0.01
Completed,0.91,0,2983,2441,357,0.889,0.4
Completed,0.91,0,1696,4382,3094,0.402,0.0
Completed,0.91,0,1201,155,2153,0.734,0.2
Completed,0.91,0,4747,3033,4417,0.224,0.0
Completed,0.91,0,4523,1533,2461,0.442,0.0
Completed,0.91,0,819,4118,4723,0.953,0.0
Completed,0.91,0,1297,1043,31,0.183,0.6
Completed,0.91,0,2738,3317,2767,0.671,0.0
Completed,0.91,0,3639,461,3754,0.592,0.0
Completed,0.91,0,2271,2720,1485,0.073,0.0
Completed,0.91,0,616,2120,3680,0.782,0.7
Completed,0.91,0,4101,4691,947,0.303,0.1
Completed,0.91,0,4160,623,1575,0.247,0.5
Completed,0.91,0,519,2568,4311,0.726,0.0
Completed,0.91,0,2211,1968,878,0.379,0.0
Completed,0.91,0,3736,4852,3141,0.897,0.4
Completed,0.91,0,1393,4270,1903,0.363,0.0
Completed,0.91,0,878,1195,2837,0.524,0.3
Completed,0.91,0,4427,3155,568,0.014,0.9
Completed,0.91,0,4806,2280,2558,0.295,0.0
Completed,0.91,0,1636,306,4972,0.081,0.001
Completed,0.91,0,3357,886,1234,0.679,0.0
Completed,0.91,0,1986,3477,3497,0.16,0.6
Completed,0.91,0,276,1686,1315,0.945,0.0
Completed,0.91,0,3759,3963,4053,0.465,0.4
Completed,0.91,0,3934,1734,99,0.554,0.5
Completed,0.91,0,139,3837,2679,0.034,0.0
Completed,0.91,0,2123,701,2373,0.821,0.0
Completed,0.91,0,3181,3740,4792,0.341,0.1
Completed,0.91,0,2905,23,3611,0.418,0.8
Completed,0.91,0,1774,3077,1035,0.929,0.0
Completed,0.91,0,967,2387,3842,0.207,0.7
Completed,0.91,0,4981,4505,1417,0.695,0.3
