Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.4,25,3667,1546,0.151,0.543
Completed,0.32,11,4445,2790,0.923,0.27
Completed,0.37,23,1685,1232,0.399,0.95
Completed,0.32,11,1295,3952,0.988,0.575
Completed,0.32,11,4843,2414,0.466,0.144
Completed,0.36,17,3434,3639,0.741,0.915
Completed,0.32,11,518,227,0.217,0.364
Completed,0.43,30,674,3113,0.269,0.443
Completed,0.41,24,2965,913,0.807,0.776
Completed,0.32,11,4062,4677,0.016,0.036
Completed,0.43,28,2389,1850,0.555,0.747
Completed,0.36,21,2486,2833,0.819,0.957
Completed,0.32,11,3964,642,0.358,0.261
Completed,0.36,20,2867,4395,0.566,0.55
Completed,0.32,11,772,1580,0.107,0.231
Completed,0.35,20,399,3494,0.771,0.656
Completed,0.32,11,3161,59,0.312,0.125
Completed,0.35,20,4882,3806,0.521,0.818
Completed,0.47,30,1492,2247,0.059,0.399
Completed,0.32,12,1722,2624,0.578,0.026
Completed,0.44,28,4641,1085,0.119,0.694
Completed,0.32,13,3549,4812,0.83,0.499
Completed,0.37,24,3,1397,0.369,0.783
Completed,0.42,27,1096,4131,0.179,0.891
Completed,0.32,13,2768,1927,0.654,0.327
Completed,0.39,22,4172,3193,0.426,0.615
Completed,0.32,12,1878,365,0.903,0.165
Completed,0.45,32,2153,3358,0.083,0.871
Completed,0.39,24,4288,512,0.621,0.409
Completed,0.4,21,2573,4295,0.335,0.651
Completed,0.32,12,1055,2076,0.874,0.067
Completed,0.32,11,19,4824,0.15,0.07
Completed,0.41,24,3541,1390,0.672,0.65
Completed,0.42,33,4639,2636,0.4,0.408
Completed,0.35,18,1735,1078,0.924,0.873
Completed,0.37,24,1499,3798,0.468,0.748
Completed,0.32,11,4864,2260,0.99,0.032
Completed,0.4,28,3149,3487,0.215,0.773
Completed,0.35,18,402,72,0.739,0.444
Completed,0.32,11,871,2957,0.804,0.367
Completed,0.41,23,2993,753,0.267,0.915
Completed,0.32,11,3770,4519,0.558,0.142
Completed,0.43,27,2280,1691,0.018,0.578
Completed,0.32,14,2273,4531,0.485,0.291
Completed,0.33,18,3788,1684,0.96,0.991
Completed,0.32,12,3005,2969,0.237,0.203
Completed,0.35,19,867,746,0.714,0.517
Completed,0.39,30,520,3651,0.31,0.518
Completed,0.32,13,3421,220,0.769,0.201
Completed,0.46,28,4827,3964,0.061,0.988
Completed,0.32,12,1303,2407,0.522,0.292
Completed,0.32,12,1696,2782,0.12,0.169
Completed,0.41,24,4442,1245,0.58,0.614
Completed,0.32,11,3660,4969,0.368,0.326
Completed,0.37,21,292,1558,0.829,0.893
Completed,0.36,18,1073,4283,0.652,0.783
Completed,0.45,26,2566,2082,0.177,0.496
Completed,0.34,18,4286,3346,0.905,0.691
Completed,0.32,14,2165,519,0.428,0.027
Completed,0.38,23,1891,3200,0.623,0.951
Completed,0.32,11,4170,353,0.086,0.267
Completed,0.32,12,2760,4139,0.871,0.54
Completed,0.32,11,1113,1915,0.332,0.241
Completed,0.38,26,233,2501,0.546,0.682
Completed,0.32,18,3719,974,0.006,0.099
Completed,0.32,14,4500,4689,0.793,0.84
Completed,0.32,18,1638,1286,0.255,0.377
Completed,0.32,13,1400,3527,0.852,0.005
Completed,0.35,23,4729,105,0.313,0.716
Completed,0.37,19,3324,3838,0.603,0.474
Completed,0.46,30,617,2293,0.066,0.808
Completed,0.38,23,774,4408,0.389,0.885
Completed,0.32,11,2855,1572,0.913,0.333
Completed,0.47,30,3948,2846,0.138,0.605
Completed,0.32,11,2494,634,0.66,0.175
Completed,0.32,12,2396,4684,0.963,0.402
Completed,0.4,29,4046,1838,0.488,0.818
Completed,0.32,14,2952,3121,0.711,0.123
Completed,0.44,33,676,901,0.234,0.659
Completed,0.32,11,343,3987,0.885,0.234
Completed,0.42,25,3208,2457,0.408,0.548
Completed,0.32,11,4923,3674,0.633,0.26
Completed,0.42,28,1440,270,0.158,0.959
Completed,0.34,20,1832,4855,0.7,0.585
Completed,0.32,11,4541,1432,0.223,0.134
Completed,0.37,19,3443,2669,0.95,0.921
Completed,0.32,13,117,1119,0.475,0.358
Completed,0.46,34,1211,3394,0.042,0.468
Completed,0.38,24,2662,555,0.503,0.751
Completed,0.32,18,4073,4331,0.29,0.057
Completed,0.37,39,1989,2118,0.749,0.726
Completed,0.32,13,2106,4164,0.195,0.3
Completed,0.38,26,4344,1972,0.719,0.981
Completed,0.32,14,2625,3226,0.449,0.209
Completed,0.38,31,1015,410,0.971,0.511
Completed,0.34,18,128,3281,0.995,0.763
Completed,0.34,20,3501,433,0.455,0.454
Completed,0.34,20,4591,4218,0.742,0.727
Completed,0.32,12,1851,1996,0.204,0.054
Completed,0.37,20,1461,2880,0.684,0.429
Completed,0.41,26,4990,678,0.145,0.852
Completed,0.32,12,3268,4443,0.935,0.08
Completed,0.45,42,371,1615,0.398,0.64
Completed,0.46,36,840,3875,0.088,0.561
Completed,0.32,12,3112,2335,0.612,0.219
Completed,0.4,24,3896,3562,0.337,0.96
Completed,0.32,10,2242,148,0.859,0.257
Completed,0.42,35,2221,2993,0.356,0.849
Completed,0.41,24,3829,799,0.817,0.431
Completed,0.48,35,3052,4556,0.109,0.625
Completed,0.32,11,812,1736,0.568,0.093
Completed,0.32,14,565,4608,0.593,0.339
Completed,0.45,38,3308,1763,0.116,0.88
Completed,0.32,11,4716,3046,0.839,0.186
Completed,0.41,26,1345,825,0.364,0.597
Completed,0.34,16,1576,4364,0.774,0.97
Completed,0.32,14,4475,2163,0.297,0.309
Completed,0.39,33,3695,3426,0.526,0.504
Completed,0.32,13,169,601,0.051,0.214
Completed,0.32,12,950,2701,0.498,0.106
Completed,0.43,26,2601,1165,0.959,0.676
Completed,0.41,30,4318,4889,0.248,0.388
Completed,0.39,22,2044,1477,0.707,0.831
Completed,0.32,11,2007,4743,0.278,0.133
Completed,0.38,24,4123,1310,0.802,0.587
Completed,0.32,12,2719,2556,0.03,0.346
Completed,0.39,28,1222,997,0.552,0.936
Completed,0.39,22,266,4083,0.325,0.488
Completed,0.38,24,3597,1893,0.847,0.794
Completed,0.32,13,4377,3146,0.077,0.022
Completed,0.44,26,1673,329,0.601,0.698
Completed,0.49,47,1287,4484,0.011,0.822
Completed,0.39,32,4774,1648,0.533,0.395
Completed,0.4,29,3366,2921,0.258,0.668
Completed,0.32,11,506,711,0.782,0.113
Completed,0.32,18,662,3451,0.73,0.192
Completed,0.36,19,2897,29,0.193,0.528
Completed,0.32,12,3993,3764,0.983,0.287
Completed,0.43,41,2380,2216,0.443,0.995
Completed,0.44,29,2439,3727,0.18,0.705
Completed,0.32,18,3935,295,0.642,0.013
Completed,0.38,21,2839,4039,0.433,0.801
Completed,0.37,23,721,2483,0.892,0.479
Completed,0.43,33,469,3069,0.228,0.911
Completed,0.32,11,3170,875,0.687,0.368
Completed,0.37,25,4892,4631,0.479,0.563
Completed,0.32,13,1558,1813,0.94,0.155
Completed,0.32,11,1792,3312,0.421,0.281
Completed,0.43,34,4650,475,0.881,0.938
Completed,0.32,11,3559,4250,0.168,0.244
Completed,0.38,24,69,2037,0.629,0.539
Completed,0.32,17,1163,4937,0.82,0.647
Completed,0.32,11,2778,1512,0.345,0.071
Completed,0.39,24,4181,2749,0.573,0.859
Completed,0.43,35,1948,1200,0.096,0.421
Completed,0.35,22,2142,2582,0.915,0.619
Completed,0.32,11,4221,1054,0.378,0.161
Completed,0.34,15,2504,4769,0.665,0.902
Completed,0.32,17,1048,1367,0.126,0.315
Completed,0.32,11,59,2823,0.437,0.147
Completed,0.35,26,3581,657,0.896,0.573
Completed,0.32,12,4678,4384,0.184,0.363
Completed,0.4,33,1773,1596,0.645,0.919
Completed,0.42,32,1538,3222,0.244,0.543
Completed,0.32,14,4904,414,0.703,0.237
Completed,0.36,25,3188,4161,0.494,0.947
Completed,0.32,13,440,1976,0.955,0.27
Completed,0.36,21,909,4724,0.53,0.412
Completed,0.42,26,3032,1251,0.055,0.87
Completed,0.32,12,3810,2536,0.778,0.067
Completed,0.43,25,2320,939,0.301,0.653
Completed,0.32,11,2340,3911,0.514,0.047
Completed,0.44,37,3798,2382,0.038,0.736
Completed,0.35,20,3014,3599,0.763,0.447
Completed,0.35,26,938,194,0.286,0.772
Completed,0.49,37,481,4305,0.026,0.688
Completed,0.32,12,3383,2143,0.548,0.03
Completed,0.42,25,4787,3368,0.274,0.787
Completed,0.4,24,1263,580,0.798,0.493
Completed,0.32,15,1658,4550,0.341,0.119
Completed,0.37,20,4403,1743,0.863,0.663
Completed,0.46,27,3620,2987,0.092,0.406
Completed,0.32,23,252,806,0.616,0.813
Completed,0.33,15,1034,3707,0.931,0.983
Completed,0.32,13,2527,237,0.394,0.296
Completed,0.36,19,4247,4020,0.68,0.522
Completed,0.32,13,2127,2424,0.141,0.196
Completed,0.34,17,1929,3854,0.835,0.777
Completed,0.44,26,4208,2277,0.36,0.44
Completed,0.34,23,2799,3543,0.589,0.744
Completed,0.32,11,1152,89,0.112,0.037
Completed,0.33,17,194,4503,0.759,0.602
Completed,0.32,12,3679,1707,0.282,0.179
Completed,0.38,23,4462,2941,0.51,0.888
Completed,0.32,11,1600,768,0.035,0.329
Completed,0.32,11,1360,4103,0.577,0.205
Completed,0.45,31,4689,1950,0.1,0.515
Completed,0.32,12,3285,3165,0.824,0.305
Completed,0.38,22,579,388,0.349,0.977
Completed,0.47,31,735,2640,0.164,0.835
Completed,0.43,29,2817,1074,0.625,0.382
Completed,0.37,21,3909,4828,0.418,0.686
Completed,0.32,13,2455,1386,0.877,0.095
Completed,0.32,11,2357,2682,0.746,0.322
Completed,0.45,35,4006,1106,0.208,0.897
Completed,0.32,11,2914,4869,0.999,0.172
Completed,0.45,26,637,1419,0.459,0.611
Completed,0.32,11,382,3333,0.669,0.061
Completed,0.35,23,3247,533,0.13,0.721
Completed,0.32,12,4963,4270,0.919,0.464
Completed,0.4,24,1480,2096,0.382,0.755
Completed,0.34,20,1871,3088,0.979,0.629
Completed,0.32,12,4579,934,0.439,0.089
Completed,0.34,19,3483,4651,0.726,0.846
Completed,0.45,31,156,1871,0.189,0.434
Completed,0.32,11,1250,3970,0.262,0.263
Completed,0.38,22,2702,2401,0.786,0.956
Completed,0.32,11,4111,3657,0.015,0.231
Completed,0.41,26,2027,214,0.537,0.552
Completed,0.38,21,2068,3509,0.483,0.47
Completed,0.41,25,4305,49,0.944,0.811
Completed,0.32,12,2585,3821,0.232,0.008
Completed,0.36,21,975,2237,0.691,0.712
Completed,0.36,18,89,3780,0.715,0.964
Completed,0.32,11,3462,2200,0.238,0.253
Completed,0.34,15,4551,3467,0.966,0.557
Completed,0.32,13,1811,13,0.491,0.224
Completed,0.32,12,1423,4804,0.901,0.349
Completed,0.39,30,4952,1332,0.424,0.933
Completed,0.32,11,3229,2617,0.648,0.129
Completed,0.34,22,332,1019,0.173,0.591
Completed,0.41,23,800,3142,0.372,0.73
Completed,0.32,11,3072,333,0.833,0.05
Completed,0.47,28,3857,4079,0.124,0.76
Completed,0.43,35,2203,1896,0.583,0.457
Completed,0.47,30,2261,4995,0.073,0.926
Completed,0.32,11,3868,1532,0.597,0.354
Completed,0.41,29,3090,2808,0.321,0.58
Completed,0.32,11,850,1219,0.843,0.138
Completed,0.37,20,604,2762,0.867,0.385
Completed,0.39,26,3347,1187,0.328,0.835
Completed,0.32,11,4754,4950,0.619,0.109
Completed,0.45,28,1384,1498,0.082,0.673
Completed,0.37,21,1615,3632,0.562,0.796
Completed,0.4,27,4515,161,0.022,0.483
Completed,0.34,17,3734,3944,0.808,0.709
Completed,0.32,13,207,2349,0.271,0.009
Completed,0.32,12,988,4625,0.211,0.182
Completed,0.35,20,2640,1819,0.735,0.601
Completed,0.32,14,4358,3063,0.464,0.344
Completed,0.36,22,2084,881,0.986,0.875
Completed,0.32,12,1968,2897,0.057,0.085
Completed,0.38,24,4083,734,0.518,0.636
Completed,0.39,22,2681,4460,0.306,0.425
Completed,0.4,26,1183,1671,0.765,0.856
Completed,0.32,11,305,3585,0.105,0.283
Completed,0.35,22,3636,125,0.564,0.998
Completed,0.32,11,4417,3898,0.352,0.195
Completed,0.37,22,1713,2312,0.813,0.525
Completed,0.43,26,1325,2560,0.294,0.898
Completed,0.32,11,4813,993,0.753,0.32
Completed,0.46,28,3406,4747,0.046,0.623
Completed,0.32,11,546,1306,0.507,0.157
Completed,0.32,11,702,4183,0.946,0.018
Completed,0.41,24,2937,2032,0.471,0.702
Completed,0.38,22,4031,3246,0.696,0.492
Completed,0.35,23,2419,468,0.219,0.79
Completed,0.37,26,2478,4225,0.404,0.501
Completed,0.32,12,3973,2063,0.928,0.217
Completed,0.46,31,2879,3287,0.154,0.974
Completed,0.32,11,761,501,0.676,0.306
Completed,0.38,20,429,4915,0.453,0.863
Completed,0.35,20,3130,1451,0.974,0.416
Completed,0.44,28,4854,2727,0.199,0.642
Completed,0.32,12,1520,1139,0.723,0.076
Completed,0.43,29,1753,4045,0.134,0.45
Completed,0.37,21,4610,2477,0.656,0.769
Completed,0.32,11,3521,3733,0.385,0.043
Completed,0.39,25,31,289,0.909,0.739
Completed,0.38,24,1124,3013,0.607,0.567
Completed,0.32,11,2739,858,0.07,0.152
Completed,0.32,11,4141,4575,0.856,0.908
Completed,0.32,11,1909,1796,0.317,0.371
Completed,0.35,19,2182,4428,0.637,0.664
Completed,0.32,11,4261,1631,0.162,0.116
Completed,0.36,17,2543,2864,0.889,0.826
Completed,0.44,26,1086,694,0.412,0.391
Completed,0.37,25,38,4058,0.488,0.586
Completed,0.32,11,3523,2464,0.965,0.132
Completed,0.44,25,4618,3747,0.242,0.935
Completed,0.32,11,1755,275,0.717,0.344
Completed,0.32,12,1517,4908,0.174,0.221
Completed,0.42,24,4846,1457,0.651,0.562
Completed,0.32,11,3128,2720,0.423,0.258
Completed,0.3,18,422,1146,0.898,0.962
Completed,0.37,21,891,3407,0.583,0.851
Completed,0.37,25,2972,620,0.122,0.428
Completed,0.32,11,3753,4345,0.834,0.639
Completed,0.32,12,2299,2182,0.374,0.08
Completed,0.32,11,2301,3412,0.789,0.249
Completed,0.39,21,3760,614,0.252,0.534
Completed,0.32,12,2975,4351,0.542,0.277
Completed,0.48,28,898,2176,0.002,0.942
Completed,0.32,11,539,2576,0.079,0.014
Completed,0.4,25,3404,978,0.618,0.706
Completed,0.41,25,4806,4763,0.331,0.48
Completed,0.42,24,1323,1291,0.869,0.801
Completed,0.43,25,1715,3581,0.272,0.676
Completed,0.32,12,4424,128,0.812,0.104
Completed,0.49,32,3638,3894,0.021,0.83
Completed,0.38,23,312,2315,0.558,0.388
Completed,0.32,12,1093,4424,0.985,0.311
Completed,0.42,30,2545,1634,0.461,0.971
Completed,0.32,12,4268,2861,0.736,0.214
Completed,0.4,25,2184,697,0.214,0.506
Completed,0.37,21,1911,3026,0.768,0.454
Completed,0.44,27,4149,844,0.307,0.765
Completed,0.32,11,2742,4588,0.516,0.055
Completed,0.45,29,1132,1782,0.056,0.728
Completed,0.32,12,215,3618,0.814,0.162
Completed,0.34,21,3736,174,0.355,0.621
Completed,0.32,11,4522,3930,0.563,0.317
Completed,0.48,28,1618,2363,0.102,0.903
Completed,0.39,20,1381,2768,0.504,0.528
Completed,0.32,12,4747,1181,0.044,0.19
Completed,0.32,11,3345,4956,0.757,0.994
Completed,0.32,11,597,1493,0.295,0.286
Completed,0.43,25,753,4231,0.222,0.396
Completed,0.39,22,2876,2056,0.697,0.823
Completed,0.32,14,3966,3293,0.469,0.113
Completed,0.43,29,2475,494,0.946,0.669
Completed,0.34,19,2416,4199,0.678,0.878
Completed,0.32,13,4024,2015,0.155,0.339
Completed,0.34,20,2935,3262,0.926,0.596
Completed,0.32,12,695,452,0.404,0.184
Completed,0.33,18,324,4788,0.725,0.734
Completed,0.32,12,3226,1348,0.203,0.046
Completed,0.37,20,4944,2601,0.973,0.772
Completed,0.44,31,1420,1035,0.449,0.445
Completed,0.32,13,1813,3783,0.906,0.073
Completed,0.42,24,4559,2197,0.384,0.647
Completed,0.37,20,3464,3470,0.659,0.421
Completed,0.32,20,97,10,0.136,0.86
Completed,0.41,27,1190,2901,0.319,0.937
Completed,0.32,11,2683,730,0.857,0.28
Completed,0.46,35,4090,4465,0.067,0.537
Completed,0.32,13,1970,1667,0.607,0.244
Completed,0.39,22,2086,4612,0.412,0.792
Completed,0.32,18,4365,1832,0.887,0.487
Completed,0.44,29,2642,3050,0.162,0.697
Completed,0.32,11,996,894,0.639,0.021
Completed,0.32,12,149,3101,0.646,0.267
Completed,0.4,27,3480,921,0.187,0.952
Completed,0.32,11,4572,4664,0.895,0.242
Completed,0.41,27,1868,1858,0.434,0.54
Completed,0.34,17,1482,3326,0.953,0.914
Completed,0.32,11,4970,539,0.493,0.366
Completed,0.35,17,3249,4263,0.706,0.576
Completed,0.32,11,389,2102,0.244,0.142
Completed,0.32,13,858,4989,0.304,0.034
Completed,0.43,29,3093,1538,0.779,0.749
Completed,0.46,29,3876,2802,0.051,0.445
Completed,0.45,31,2263,1225,0.528,0.774
Completed,0.32,13,2201,3126,0.002,0.369
Completed,0.36,26,3850,349,0.539,0.913
Completed,0.32,12,3070,4063,0.252,0.157
Completed,0.37,22,793,1912,0.792,0.564
Completed,0.34,16,586,4119,0.798,0.816
Completed,0.4,30,3287,1934,0.277,0.402
Completed,0.38,20,4697,3181,0.548,0.659
Completed,0.32,11,1363,373,0.024,0.122
Completed,0.36,18,1597,4499,0.614,0.498
Completed,0.45,34,4455,1711,0.092,0.784
Completed,0.32,12,3676,2937,0.866,0.027
Completed,0.42,28,186,773,0.342,0.693
Completed,0.45,28,967,3506,0.144,0.614
Completed,0.32,13,2583,52,0.682,0.167
Completed,0.39,23,4298,3818,0.39,0.892
Completed,0.32,12,2066,2240,0.93,0.325
Completed,0.47,29,2025,3984,0.11,0.649
Completed,0.32,12,4104,2387,0.586,0.07
Completed,0.38,23,2699,3671,0.362,0.873
Completed,0.35,20,1243,200,0.839,0.407
Completed,0.47,30,245,4536,0.032,0.98
Completed,0.32,11,3618,1756,0.509,0.3
Completed,0.42,24,4396,2973,0.284,0.51
Completed,0.32,11,1655,819,0.759,0.208
Completed,0.32,12,1266,4311,0.35,0.334
Completed,0.38,23,4795,2138,0.827,0.885
Completed,0.32,11,3385,3374,0.099,0.176
Completed,0.43,25,489,575,0.574,0.607
Completed,0.37,21,645,2688,0.875,0.715
Completed,0.32,12,2916,1099,0.414,0.003
Completed,0.34,16,4013,4875,0.627,0.806
Completed,0.46,34,2359,1412,0.168,0.473
Completed,0.32,11,2457,2656,0.458,0.201
Completed,0.38,24,3916,1058,0.996,0.519
Completed,0.32,11,2819,4844,0.209,0.293
Completed,0.35,27,742,1370,0.749,0.988
Completed,0.4,26,447,3206,0.379,0.431
Completed,0.37,27,3190,430,0.919,0.851
Completed,0.32,12,4911,4144,0.132,0.094
Completed,0.39,24,1541,1992,0.67,0.626
Completed,0.46,32,1771,2826,0.189,0.75
Completed,0.39,27,4670,654,0.729,0.467
Completed,0.39,24,3578,4388,0.439,0.724
Completed,0.32,11,51,1592,0.977,0.056
Completed,0.32,11,1145,3858,0.536,0.135
Completed,0.47,30,2797,2273,0.012,0.585
Completed,0.32,11,4201,3546,0.787,0.359
Completed,0.44,28,1927,85,0.265,0.923
Completed,0.32,12,2124,3694,0.695,0.1
Completed,0.39,26,4240,250,0.233,0.683
Completed,0.32,11,2524,4007,0.941,0.379
Completed,0.42,29,1026,2437,0.481,0.84
Completed,0.43,31,77,3307,0.206,0.635
Completed,0.32,12,3562,481,0.745,0.083
Completed,0.38,22,4657,4245,0.454,0.855
Completed,0.37,21,1795,2043,0.992,0.425
Completed,0.32,11,1556,3083,0.394,0.051
Completed,0.34,18,4885,861,0.934,0.732
Completed,0.44,36,3168,4644,0.148,0.459
Completed,0.4,23,461,1799,0.686,0.76
Completed,0.34,14,931,3924,0.862,0.931
Completed,0.32,11,3012,2368,0.338,0.349
Completed,0.36,24,3791,3612,0.61,0.59
Completed,0.32,13,2337,180,0.088,0.128
Completed,0.32,13,2322,4709,0.847,0.547
Completed,0.32,11,3817,1266,0.323,0.234
Completed,0.38,23,3034,2520,0.594,0.959
Completed,0.32,14,916,955,0.072,0.259
Completed,0.32,12,499,4480,0.366,0.219
Completed,0.38,21,3364,1651,0.843,0.501
Completed,0.32,11,4767,2917,0.114,0.307
Completed,0.45,28,1285,714,0.589,0.975
Completed,0.47,29,1675,4099,0.047,0.6
Completed,0.32,13,4384,1876,0.524,0.181
Completed,0.43,26,3600,3162,0.3,0.875
Completed,0.32,13,273,313,0.775,0.342
Completed,0.38,21,1055,2598,0.71,0.484
Completed,0.42,25,2506,1039,0.248,0.798
Completed,0.32,14,4228,4785,0.957,0.01
Completed,0.42,25,2145,1352,0.497,0.71
Completed,0.32,15,1951,4930,0.552,0.254
Completed,0.48,30,4188,1518,0.028,0.965
Completed,0.32,13,2780,2742,0.802,0.224
Completed,0.42,25,1170,1207,0.28,0.558
Completed,0.32,12,176,4370,0.597,0.118
Completed,0.46,31,3698,2156,0.076,0.665
Completed,0.35,19,4482,3432,0.85,0.392
Completed,0.38,22,1578,595,0.327,0.827
Completed,0.32,11,1343,4594,0.783,0.701
Completed,0.32,11,4708,1776,0.261,0.017
Completed,0.37,22,3305,3033,0.532,0.789
Completed,0.45,34,557,838,0.008,0.49
Completed,0.32,15,714,3713,0.443,0.32
Completed,0.38,24,2837,309,0.98,0.899
Completed,0.32,11,3927,4025,0.193,0.158
Completed,0.36,23,2437,2497,0.733,0.624
Completed,0.34,18,2378,3447,0.892,0.834
Completed,0.35,24,3986,33,0.43,0.383
Completed,0.37,19,2895,3760,0.642,0.672
Completed,0.32,12,655,2220,0.183,0.109
Completed,0.35,16,364,2884,0.937,0.534
Completed,0.32,11,3266,674,0.477,0.247
Completed,0.34,16,4983,4447,0.691,0.941
Completed,0.32,12,1459,1611,0.229,0.276
Completed,0.32,11,1853,3266,0.631,0.152
Completed,0.39,26,4598,449,0.171,0.568
Completed,0.32,12,3503,4203,0.879,0.373
Completed,0.44,28,135,2012,0.418,0.908
Completed,0.43,29,1229,4727,0.095,0.767
Completed,0.38,24,2722,1326,0.57,0.45
Completed,0.4,24,4130,2540,0.346,0.738
Completed,0.32,11,2010,1013,0.823,0.042
Completed,0.46,29,2047,2707,0.128,0.998
Completed,0.32,11,4325,1159,0.666,0.282
Completed,0.4,26,2604,4895,0.375,0.523
Completed,0.32,12,957,1471,0.915,0.195
Completed,0.32,11,109,4850,0.922,0.441
Completed,0.34,20,3440,1438,0.4,0.778
Completed,0.32,11,4534,2663,0.675,0.037
Completed,0.43,29,1830,1125,0.151,0.745
Completed,0.34,19,1443,4001,0.74,0.868
Completed,0.41,28,4930,2443,0.218,0.411
Completed,0.32,12,3211,3688,0.989,0.653
Completed,0.32,12,351,256,0.465,0.066
Completed,0.32,13,819,3006,0.017,0.238
Completed,0.43,27,3054,787,0.554,0.545
Completed,0.32,11,3836,4569,0.268,0.272
Completed,0.37,22,2223,1723,0.808,0.947
Completed,0.4,23,2239,3878,0.288,0.418
Completed,0.35,22,3888,2331,0.763,0.864
Completed,0.32,11,3109,3565,0.036,0.076
Completed,0.36,21,832,144,0.513,0.644
Completed,0.4,21,624,3523,0.52,0.896
Completed,0.32,11,3326,108,0.06,0.321
Completed,0.35,17,4736,3835,0.772,0.609
Completed,0.32,11,1403,2296,0.311,0.171
Completed,0.32,11,1636,2517,0.83,0.297
Completed,0.4,24,4493,958,0.37,0.985
Completed,0.32,11,3716,4705,0.579,0.198
Completed,0.41,26,226,1270,0.118,0.523
Completed,0.38,22,1007,4180,0.427,0.662
Completed,0.32,14,2622,1956,0.902,0.118
Completed,0.44,28,4336,3242,0.178,0.813
Completed,0.43,25,2104,394,0.655,0.405
Completed,0.4,24,1987,3388,0.335,0.573
Completed,0.32,10,4065,561,0.873,0.145
Completed,0.47,30,2660,4324,0.082,0.918
Completed,0.32,11,1203,2124,0.622,0.362
Completed,0.44,27,284,2789,0.256,0.811
Completed,0.37,20,3657,1238,0.796,0.469
Completed,0.49,31,4434,4975,0.006,0.711
Completed,0.32,11,1694,1551,0.543,0.008
Completed,0.46,31,1305,3637,0.064,0.382
Completed,0.39,23,4834,233,0.603,0.837
Completed,0.32,11,3424,3950,0.315,0.096
Completed,0.36,20,527,2420,0.853,0.687
Completed,0.34,20,683,4670,0.663,0.514
Completed,0.32,12,2955,1852,0.139,0.204
Completed,0.35,20,4053,3107,0.909,0.976
Completed,0.32,11,2399,915,0.388,0.303
Completed,0.32,12,2497,4404,0.238,0.032
Completed,0.41,22,3955,1576,0.713,0.688
Completed,0.37,27,2857,2842,0.484,0.493
Completed,0.4,27,781,638,0.961,0.788
Completed,0.32,12,409,3802,0.158,0.355
Completed,0.38,26,3152,2256,0.635,0.926
Completed,0.32,11,4871,3490,0.408,0.138
Completed,0.38,23,1501,68,0.883,0.582
Completed,0.38,21,1733,4809,0.473,0.954
Completed,0.32,11,4632,1406,0.95,0.263
Completed,0.45,32,3539,2621,0.226,0.551
Completed,0.32,11,12,1094,0.701,0.229
Completed,0.32,11,1105,3184,0.753,0.09
Completed,0.37,23,2757,369,0.292,0.63
Completed,0.35,21,4163,4122,0.5,0.436
Completed,0.47,29,1888,1931,0.04,0.846
Completed,0.32,11,2163,4289,0.969,0.18
Completed,0.4,24,4278,2077,0.445,0.602
Completed,0.32,11,2564,3352,0.721,0.33
Completed,0.36,25,1066,514,0.199,0.889
Completed,0.37,20,10,2628,0.794,0.887
Completed,0.32,11,3551,1082,0.254,0.331
Completed,0.36,19,4648,4816,0.545,0.604
Completed,0.32,11,1724,1394,0.007,0.177
Completed,0.32,12,1490,3478,0.604,0.303
Completed,0.36,21,4875,76,0.065,0.979
Completed,0.32,12,3159,3790,0.852,0.208
Completed,0.45,28,392,2264,0.314,0.513
Completed,0.45,31,860,4515,0.137,0.683
Completed,0.32,11,3002,1699,0.661,0.097
Completed,0.44,26,3781,2953,0.39,0.838
Completed,0.41,25,2270,761,0.912,0.379
Completed,0.39,24,2283,2960,0.567,0.721
Completed,0.32,12,3778,749,0.106,0.06
Completed,0.32,11,2996,4522,0.818,0.754
Completed,0.43,26,878,1687,0.359,0.464
Completed,0.37,20,510,3957,0.634,0.463
Completed,0.46,36,3431,2408,0.157,0.756
Completed,0.32,14,4836,3644,0.884,0.063
Completed,0.36,23,1292,221,0.409,0.72
Completed,0.32,12,1687,4963,0.952,0.843
Completed,0.38,21,4452,1559,0.475,0.436
Completed,0.38,19,3669,2776,0.699,0.631
Completed,0.32,11,282,1246,0.224,0.087
Completed,0.32,11,1063,3345,0.289,0.228
Completed,0.34,26,2575,526,0.751,0.555
Completed,0.32,12,4296,4282,0.043,0.266
Completed,0.37,22,2156,2089,0.502,0.954
Completed,0.32,11,1881,4135,0.448,0.006
Completed,0.36,21,4180,1923,0.971,0.714
Completed,0.44,26,2770,3197,0.196,0.472
Completed,0.39,23,1104,361,0.718,0.81
Completed,0.32,11,223,4697,0.401,0.361
Completed,0.4,24,3727,1283,0.923,0.92
Completed,0.32,11,4511,2509,0.149,0.148
Completed,0.41,27,1628,971,0.673,0.572
Completed,0.42,27,1390,3847,0.217,0.945
Completed,0.32,12,4739,2289,0.738,0.273
Completed,0.39,22,3334,3535,0.467,0.546
Completed,0.32,11,608,101,0.99,0.235
Completed,0.32,11,764,2849,0.557,0.065
Completed,0.41,29,2865,626,0.02,0.656
Completed,0.32,14,3957,4411,0.805,0.414
Completed,0.43,32,2484,1564,0.266,0.868
Completed,0.45,33,2386,3120,0.108,0.579
Completed,0.32,11,4055,907,0.57,0.14
Completed,0.39,21,2963,4683,0.356,0.927
Completed,0.32,11,667,1844,0.816,0.353
