Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.55,0,3575,492,0.492,0.778
Completed,0.55,0,2665,3735,0.111,0.919
Completed,0.55,0,1284,958,0.805,0.461
Completed,0.55,0,464,4133,0.256,0.603
Completed,0.55,0,4344,1830,0.577,0.031
Completed,0.55,0,4357,2808,0.1,0.561
Completed,0.55,0,447,30,0.793,0.072
Completed,0.55,0,1267,4436,0.267,0.993
Completed,0.55,0,2677,2133,0.588,0.39
Completed,0.55,0,3564,3970,0.965,0.31
Completed,0.55,0,2496,1349,0.145,0.823
Completed,0.55,0,815,3274,0.666,0.245
Completed,0.55,0,4384,815,0.472,0.637
Completed,0.55,0,4924,4812,0.701,0.767
Completed,0.55,0,1051,2352,0.382,0.352
Completed,0.55,0,1949,3027,0.93,0.709
Completed,0.55,0,3323,406,0.234,0.158
Completed,0.55,0,2919,3494,0.365,0.019
Completed,0.55,0,1810,1189,0.561,0.598
Completed,0.55,0,208,4345,0.002,0.458
Completed,0.55,0,3818,1569,0.82,0.909
Completed,0.55,0,3951,4149,0.426,0.205
Completed,0.55,0,71,1765,0.747,0.663
Completed,0.55,0,1673,3610,0.191,0.272
Completed,0.55,0,3053,1074,0.884,0.843
Completed,0.55,0,3187,2831,0.512,0.955
Completed,0.55,0,2090,603,0.318,0.411
Completed,0.55,0,1192,4928,0.87,0.521
Completed,0.55,0,4789,2236,0.049,0.098
Completed,0.55,0,4558,3389,0.78,0.498
Completed,0.55,0,636,698,0.084,0.882
Completed,0.55,0,2315,3773,0.602,0.057
Completed,0.55,0,3737,1545,0.283,0.577
Completed,0.55,0,2504,4551,0.164,0.747
Completed,0.55,0,1444,2017,0.982,0.137
Completed,0.55,0,623,2611,0.453,0.807
Completed,0.55,0,4184,227,0.649,0.325
Completed,0.55,0,4117,4526,0.915,0.123
Completed,0.55,0,530,2062,0.219,0.51
Completed,0.55,0,1507,2717,0.716,0.434
Completed,0.55,0,2594,101,0.397,0.95
Completed,0.55,0,3666,3188,0.017,0.873
Completed,0.55,0,2236,880,0.835,0.26
Completed,0.55,0,713,4055,0.35,0.68
Completed,0.55,0,4643,1282,0.546,0.202
Completed,0.55,0,4724,3093,0.253,0.332
Completed,0.55,0,1095,321,0.574,0.786
Completed,0.55,0,2149,4746,0.114,0.146
Completed,0.55,0,3278,2437,0.808,0.721
Completed,0.55,0,2983,4275,0.681,0.578
Completed,0.55,0,1590,1659,0.487,0.038
Completed,0.55,0,145,3565,0.95,0.897
Completed,0.55,0,4037,1099,0.13,0.47
Completed,0.55,0,3898,3680,0.617,0.644
Completed,0.55,0,281,983,0.298,0.224
Completed,0.55,0,1726,4078,0.764,0.832
Completed,0.55,0,2843,1855,0.069,0.284
Completed,0.55,0,3417,4862,0.438,0.391
Completed,0.55,0,2017,2321,0.634,0.975
Completed,0.55,0,962,2896,0.179,0.086
Completed,0.55,0,4862,518,0.997,0.533
Completed,0.55,0,4465,3859,0.206,0.933
Completed,0.55,0,884,1479,0.9,0.448
Completed,0.55,0,2408,3304,0.41,0.62
Completed,0.55,0,3488,765,0.731,0.014
Completed,0.55,0,2773,2521,0.854,0.188
Completed,0.55,0,1331,298,0.034,0.697
Completed,0.55,0,355,4642,0.527,0.368
Completed,0.55,0,4297,1946,0.333,0.764
Completed,0.55,0,4253,4019,0.551,0.438
Completed,0.55,0,321,1328,0.372,0.928
Completed,0.55,0,1375,3153,0.815,0.009
Completed,0.55,1,2807,925,0.01,0.611
Completed,0.55,0,3454,2681,0.387,0.69
Completed,0.55,0,2364,146,0.692,0.178
Completed,0.55,0,919,4491,0.245,0.753
Completed,0.55,0,4509,2106,0.923,0.362
Completed,0.55,0,4896,3519,0.156,0.234
Completed,0.55,0,1006,1136,0.959,0.65
Completed,0.55,0,1983,4230,0.477,0.29
Completed,0.55,0,3373,1694,0.657,0.842
Completed,0.55,0,2887,4701,0.788,0.98
Completed,0.55,0,1760,2474,0.108,0.401
Completed,0.55,0,237,3048,0.578,0.542
Completed,0.55,0,3864,356,0.275,0.092
Completed,0.55,0,4003,2932,0.973,0.796
Completed,0.55,0,101,472,0.168,0.337
Completed,0.55,0,1625,4897,0.643,0.727
Completed,0.55,0,3027,2277,0.464,0.155
Completed,0.55,0,3234,4114,0.092,0.045
Completed,0.55,0,2115,1810,0.77,0.589
Completed,0.55,0,1139,3715,0.291,0.48
Completed,0.55,0,4758,939,0.596,0.903
Completed,0.55,0,4687,4688,0.326,0.5
Completed,0.55,0,747,1910,0.506,0.116
Completed,0.55,0,2192,2566,0.057,0.944
Completed,0.55,0,3631,263,0.859,0.423
Completed,0.55,0,2629,3350,0.74,0.254
Completed,0.55,0,1551,728,0.437,0.864
Completed,0.55,0,496,3904,0.875,0.193
Completed,0.55,0,4073,1444,0.195,0.674
Completed,0.55,0,4150,3239,0.492,0.877
Completed,0.55,0,579,859,0.673,0.489
Completed,0.55,0,1478,3934,0.14,0.568
Completed,0.55,0,2549,1394,0.943,0.051
Completed,0.55,0,3693,4401,0.562,0.127
Completed,0.55,0,2281,2177,0.259,0.741
Completed,0.55,0,680,2772,0.803,0.319
Completed,0.55,0,4592,76,0.124,0.797
Completed,0.55,0,4833,4300,0.831,0.669
Completed,0.55,0,1226,1604,0.026,0.215
Completed,0.55,0,2046,3448,0.535,0.853
Completed,0.55,0,3153,1226,0.357,0.279
Completed,0.55,0,3087,2982,0.23,0.421
Completed,0.55,0,1717,441,0.908,0.96
Completed,0.55,0,37,4766,0.403,0.104
Completed,0.55,0,3908,2388,0.708,0.53
Completed,0.55,0,3774,4963,0.04,0.357
Completed,0.55,0,174,2192,0.843,0.776
Completed,0.55,0,1854,2866,0.342,0.167
Completed,0.55,0,2954,558,0.523,0.715
Completed,0.55,0,3288,3645,0.892,0.608
Completed,0.55,0,1905,1030,0.212,0.025
Completed,0.55,0,1085,4185,0.724,0.915
Completed,0.55,0,4968,1720,0.421,0.469
Completed,0.55,0,4418,2656,0.626,0.065
Completed,0.55,0,859,192,0.448,0.551
Completed,0.55,0,2461,4597,0.989,0.38
Completed,0.55,0,3520,1981,0.184,0.987
Completed,0.55,0,2721,3818,0.307,0.814
Completed,0.55,0,1301,1510,0.613,0.305
Completed,0.55,0,403,3435,0.075,0.631
Completed,0.55,0,4323,662,0.753,0.236
Completed,0.55,0,4330,3425,0.675,0.799
Completed,0.55,0,401,653,0.494,0.318
Completed,0.55,0,1299,3829,0.941,0.738
Completed,0.55,0,2728,1519,0.138,0.128
Completed,0.55,0,3532,4607,0.261,0.049
Completed,0.55,0,2444,1991,0.565,0.569
Completed,0.55,0,842,2647,0.121,0.492
Completed,0.55,0,4430,181,0.801,0.876
Completed,0.55,0,4975,4194,0.024,0.528
Completed,0.55,0,1082,1730,0.829,0.104
Completed,0.55,0,2966,2856,0.906,0.281
Completed,0.55,0,1837,548,0.228,0.853
Completed,0.55,0,157,4973,0.71,0.212
Completed,0.55,0,25,2397,0.043,0.916
Completed,0.55,0,1704,2972,0.52,0.028
Completed,0.55,0,3155,3439,0.213,0.718
Completed,0.55,0,2039,1216,0.893,0.166
Completed,0.55,0,1218,4310,0.419,0.773
Completed,0.55,0,4836,1614,0.723,0.358
Completed,0.55,0,4609,2763,0.447,0.239
Completed,0.55,0,667,65,0.625,0.63
Completed,0.55,0,2269,4410,0.186,0.302
Completed,0.55,0,3710,2187,0.99,0.814
Completed,0.55,0,2551,3944,0.61,0.984
Completed,0.55,0,1471,1403,0.305,0.381
Completed,0.55,0,572,3228,0.756,0.554
Completed,0.55,0,4152,850,0.078,0.065
Completed,0.55,0,4071,3894,0.374,0.361
Completed,0.55,0,503,1434,0.553,0.757
Completed,0.55,0,1558,3359,0.008,0.179
Completed,0.55,0,2626,738,0.813,0.687
Completed,0.55,0,3615,2576,0.694,0.612
Completed,0.55,0,2204,272,0.389,0.005
Completed,0.55,0,760,4677,0.921,0.927
Completed,0.55,0,4669,1901,0.243,0.441
Completed,0.55,0,4756,3726,0.956,0.093
Completed,0.55,0,1146,948,0.154,0.539
Completed,0.55,0,2122,4104,0.659,0.4
Completed,0.55,0,3232,1801,0.479,0.983
Completed,0.55,0,3010,4888,0.106,0.841
Completed,0.55,0,1637,2267,0.786,0.293
Completed,0.55,0,113,2942,0.277,0.651
Completed,0.55,0,3986,483,0.58,0.232
Completed,0.55,0,3852,3057,0.171,0.904
Completed,0.55,0,254,366,0.976,0.478
Completed,0.55,0,1778,4691,0.462,0.587
Completed,0.55,0,2875,2463,0.64,0.048
Completed,0.55,0,3366,4219,0.771,0.154
Completed,0.55,0,1985,1685,0.093,0.729
Completed,0.55,0,1008,3529,0.595,0.339
Completed,0.55,0,4889,1145,0.29,0.793
Completed,0.55,0,4497,4481,0.505,0.673
Completed,0.55,0,936,2097,0.325,0.196
Completed,0.55,0,2381,2692,0.861,0.865
Completed,0.55,0,3442,156,0.058,0.251
Completed,0.55,0,2800,3163,0.434,0.424
Completed,0.55,0,1378,935,0.738,0.941
Completed,0.55,0,323,4010,0.198,0.115
Completed,0.55,0,4245,1318,0.878,0.503
Completed,0.55,0,4280,4632,0.221,0.201
Completed,0.55,0,367,1936,0.916,0.683
Completed,0.55,0,1344,2530,0.396,0.26
Completed,0.55,0,2756,308,0.715,0.871
Completed,0.55,0,3486,3314,0.838,0.951
Completed,0.55,0,2415,773,0.02,0.431
Completed,0.55,0,892,3848,0.543,0.51
Completed,0.55,0,4462,1470,0.347,0.125
Completed,0.55,0,4845,2907,0.571,0.471
Completed,0.55,0,974,527,0.25,0.894
Completed,0.55,0,2029,4852,0.811,0.037
Completed,0.55,0,3400,2312,0.117,0.581
Completed,0.55,0,2841,4069,0.486,0.72
Completed,0.55,0,1733,1845,0.68,0.149
Completed,0.55,0,288,3690,0.131,0.787
Completed,0.55,0,3895,994,0.951,0.329
Completed,0.55,0,4030,3574,0.3,0.534
Completed,0.55,0,147,1110,0.619,0.084
Completed,0.55,0,1593,4265,0.067,0.973
Completed,0.55,0,2976,1648,0.762,0.395
Completed,0.55,0,3266,4736,0.636,0.283
Completed,0.55,0,2166,2428,0.44,0.834
Completed,0.55,0,1112,3103,0.996,0.226
Completed,0.55,0,4712,330,0.177,0.64
Completed,0.55,0,4635,4045,0.898,0.763
Completed,0.55,0,716,1274,0.205,0.371
Completed,0.55,0,2239,3198,0.733,0.698
Completed,0.55,0,3658,890,0.412,0.185
Completed,0.55,0,2582,2727,0.032,0.015
Completed,0.55,0,1524,112,0.852,0.617
Completed,0.55,0,4969,4976,0.821,0.107
Completed,0.55,0,1089,2198,0.001,0.526
Completed,0.55,0,1908,2854,0.56,0.418
Completed,0.55,0,3289,551,0.366,0.965
Completed,0.55,0,2950,3638,0.235,0.858
Completed,0.55,0,1853,1016,0.929,0.275
Completed,0.55,0,173,4191,0.381,0.664
Completed,0.55,0,3770,1732,0.702,0.218
Completed,0.55,0,3911,4308,0.05,0.917
Completed,0.55,0,38,1616,0.869,0.463
Completed,0.55,0,1718,3442,0.317,0.604
Completed,0.55,0,3091,1213,0.513,0.03
Completed,0.55,0,3152,2970,0.885,0.172
Completed,0.55,0,2043,435,0.19,0.712
Completed,0.55,0,1222,4780,0.746,0.353
Completed,0.55,0,4832,2395,0.427,0.779
Completed,0.55,0,4593,3231,0.648,0.628
Completed,0.55,0,683,847,0.454,0.24
Completed,0.55,0,2285,3942,0.983,0.816
Completed,0.55,0,3695,1406,0.163,0.299
Completed,0.55,0,2545,4412,0.282,0.376
Completed,0.55,0,1477,2185,0.603,0.99
Completed,0.55,0,578,2760,0.085,0.071
Completed,0.55,0,4147,68,0.779,0.549
Completed,0.55,0,4078,4675,0.545,0.751
Completed,0.55,0,497,1903,0.351,0.367
Completed,0.55,0,1552,2578,0.836,0.694
Completed,0.55,0,2632,269,0.016,0.173
Completed,0.55,0,3631,3356,0.396,0.003
Completed,0.55,0,2189,741,0.717,0.613
Completed,0.55,0,744,3896,0.22,0.443
Completed,0.55,0,4685,1431,0.914,0.924
Completed,0.55,0,4759,2944,0.131,0.546
Completed,0.55,0,1142,480,0.949,0.087
Completed,0.55,0,2119,4886,0.486,0.977
Completed,0.55,0,3236,2269,0.682,0.406
Completed,0.55,0,3023,4106,0.809,0.294
Completed,0.55,0,1623,1798,0.113,0.839
Completed,0.55,0,100,3724,0.573,0.229
Completed,0.55,0,4000,951,0.254,0.652
Completed,0.55,0,3867,3527,0.998,0.483
Completed,0.55,0,238,1147,0.178,0.898
Completed,0.55,0,1762,4222,0.633,0.041
Completed,0.55,0,2891,1682,0.439,0.593
Completed,0.55,0,3372,4689,0.07,0.732
Completed,0.55,0,1979,2465,0.764,0.153
Completed,0.55,0,1003,3060,0.297,0.791
Completed,0.55,0,4895,364,0.618,0.341
Completed,0.55,0,4510,4013,0.332,0.19
Completed,0.55,0,922,1316,0.528,0.678
Completed,0.55,0,2368,3160,0.035,0.257
Completed,0.55,0,3455,938,0.853,0.859
Completed,0.55,0,2804,2694,0.73,0.939
Completed,0.55,0,1374,154,0.411,0.427
Completed,0.55,0,319,4478,0.901,0.506
Completed,0.55,0,4249,2100,0.205,0.114
Completed,0.55,0,4293,3851,0.924,0.685
Completed,0.55,0,353,1467,0.244,0.2
Completed,0.55,0,1330,3312,0.691,0.869
Completed,0.55,0,2769,776,0.388,0.263
Completed,0.55,0,3490,2533,0.011,0.436
Completed,0.55,0,2411,305,0.814,0.944
Completed,0.55,0,888,4630,0.371,0.119
Completed,0.55,0,4466,1938,0.552,0.515
Completed,0.55,0,4861,3687,0.274,0.893
Completed,0.55,0,959,996,0.579,0.473
Completed,0.55,0,2013,4071,0.109,0.584
Completed,0.55,0,3416,1843,0.787,0.036
Completed,0.55,0,2847,4849,0.656,0.142
Completed,0.55,0,1728,2315,0.478,0.725
Completed,0.55,0,282,2909,0.96,0.334
Completed,0.55,1,3901,525,0.155,0.781
Completed,0.55,0,4034,3105,0.595,0.081
Completed,0.55,0,144,328,0.292,0.535
Completed,0.55,0,1589,4733,0.771,0.396
Completed,0.55,0,2979,2431,0.091,0.971
Completed,0.55,1,3280,4268,0.463,0.829
Completed,0.55,0,2153,1646,0.644,0.289
Completed,0.55,0,1098,3571,0.169,0.647
Completed,0.55,0,4725,1112,0.972,0.22
Completed,0.55,0,4641,4515,0.196,0.373
Completed,0.55,0,709,2054,0.874,0.76
Completed,0.55,0,2233,2729,0.436,0.183
Completed,0.55,0,3665,109,0.741,0.699
Completed,0.55,0,2598,3196,0.86,0.623
Completed,0.55,0,1508,892,0.056,0.01
Completed,0.55,0,531,4048,0.505,0.93
Completed,0.55,0,4121,1271,0.327,0.453
Completed,0.55,0,4180,3383,0.125,0.25
Completed,0.55,0,622,686,0.802,0.634
Completed,0.55,0,1442,3780,0.258,0.306
Completed,0.55,0,2501,1558,0.563,0.826
Completed,0.55,0,3739,4565,0.944,0.995
Completed,0.55,0,2319,2024,0.139,0.385
Completed,0.55,0,639,2599,0.672,0.558
Completed,0.55,0,4559,220,0.493,0.076
Completed,0.55,0,4788,4156,0.707,0.454
Completed,0.55,0,1188,1777,0.404,0.912
Completed,0.55,0,2086,3602,0.909,0.024
Completed,0.55,0,3186,1062,0.229,0.595
Completed,0.55,0,3057,2819,0.356,0.706
Completed,0.55,0,1674,595,0.536,0.162
Completed,0.55,0,72,4940,0.027,0.769
Completed,0.55,0,3955,2244,0.83,0.346
Completed,0.55,0,3814,4824,0.42,0.516
Completed,0.55,0,207,2360,0.725,0.101
Completed,0.55,0,1809,3015,0.213,0.959
Completed,0.55,0,2916,399,0.891,0.408
Completed,0.55,0,3323,3486,0.522,0.27
Completed,0.55,0,1953,1178,0.343,0.848
Completed,0.55,0,1054,4353,0.844,0.209
Completed,0.55,0,4925,1581,0.039,0.658
Completed,0.55,0,4383,2795,0.754,0.811
Completed,0.55,0,812,23,0.074,0.322
Completed,0.55,0,2491,4448,0.612,0.742
Completed,0.55,0,3562,2139,0.308,0.139
Completed,0.55,0,2681,3977,0.185,0.06
Completed,0.55,0,1269,1361,0.988,0.573
Completed,0.55,0,448,3267,0.447,0.496
Completed,0.55,0,4360,801,0.627,0.888
Completed,0.55,0,4344,4905,0.166,0.418
Completed,0.55,0,460,2289,0.969,0.962
Completed,0.55,0,1281,2964,0.466,0.105
Completed,0.55,0,2664,499,0.647,0.529
Completed,0.55,0,3579,3743,0.766,0.671
Completed,0.55,0,2479,971,0.086,0.213
Completed,0.55,0,800,4126,0.6,0.852
Completed,0.55,0,4399,1817,0.297,0.28
Completed,0.55,0,4947,2558,0.502,0.129
Completed,0.55,0,1027,250,0.324,0.739
Completed,0.55,0,1926,4656,0.864,0.317
Completed,0.55,0,3346,1883,0.059,0.798
Completed,0.55,0,2894,3876,0.431,0.875
Completed,0.55,0,1835,1413,0.737,0.491
Completed,0.55,0,234,3337,0.201,0.57
Completed,0.55,1,3792,721,0.879,0.05
Completed,0.55,0,3967,3141,0.367,0.815
Completed,0.55,0,55,918,0.548,0.303
Completed,0.55,1,1657,3993,0.015,0.629
Completed,0.55,0,3069,1297,0.818,0.238
Completed,0.55,0,3174,4460,0.687,0.064
Completed,0.55,0,2103,2080,0.384,0.553
Completed,0.55,0,1205,2674,0.928,0.382
Completed,0.56,0,4776,135,0.248,0.985
Completed,0.55,0,4532,4242,0.955,0.606
Completed,0.55,0,661,1701,0.151,0.027
Completed,0.55,0,2341,3546,0.66,0.917
Completed,0.55,0,3711,1167,0.482,0.467
Completed,0.55,0,2528,3080,0.105,0.359
Completed,0.55,0,1421,383,0.783,0.774
Completed,0.55,0,4357,2757,0.161,0.23
Completed,0.55,0,762,2034,0.893,0.775
Completed,0.55,0,1625,4781,0.497,0.283
Completed,0.55,0,3345,352,0.698,0.703
Completed,0.55,0,3062,3989,0.768,0.543
Completed,0.55,0,1967,802,0.037,0.466
Completed,0.55,0,324,3553,0.573,0.974
Completed,0.55,0,4544,1580,0.373,0.024
Completed,0.55,0,4880,4485,0.56,0.404
Completed,0.55,0,35,13,0.261,0.606
Completed,0.55,0,2304,3053,0.848,0.086
Completed,0.55,0,2774,2373,0.081,0.911
Completed,0.55,0,3642,3217,0.386,0.838
Completed,0.55,0,1297,1281,0.684,0.168
Completed,0.55,0,1060,4325,0.207,0.641
Completed,0.55,0,4030,1101,0.973,0.345
Completed,0.55,0,3806,4153,0.312,0.953
Completed,0.55,0,1148,970,0.509,0.034
Completed,0.55,0,1541,3384,0.101,0.526
Completed,0.55,0,3574,1416,0.829,0.48
Completed,0.55,0,2529,2925,0.634,0.273
Completed,0.55,0,2372,2198,0.436,0.724
Completed,0.55,0,260,4618,0.954,0.217
Completed,0.55,0,4793,183,0.226,0.793
Completed,0.55,0,4456,3674,0.913,0.663
Completed,0.55,0,549,1742,0.142,0.336
Completed,0.55,0,2035,3863,0.749,0.855
Completed,0.55,0,2818,644,0.446,0.154
Completed,0.55,0,3276,4946,0.017,0.096
Completed,0.55,0,1868,470,0.788,0.891
Completed,0.55,0,851,2597,0.321,0.417
Completed,0.55,0,4133,1911,0.624,0.588
Completed,0.55,0,4186,4749,0.864,0.803
Completed,0.55,0,904,433,0.066,0.195
Completed,0.55,0,1766,2711,0.544,0.746
Completed,0.55,0,3174,2188,0.277,0.264
Completed,0.55,0,2930,3481,0.191,0.486
Completed,0.55,0,2148,1700,0.988,0.501
Completed,0.55,0,504,3983,0.402,0.059
Completed,0.55,0,4412,915,0.668,0.947
Completed,0.55,0,4700,3039,0.481,0.563
Completed,0.55,0,167,2475,0.714,0.423
Completed,0.55,0,2436,4420,0.177,0.885
Completed,0.55,0,2593,146,0.878,0.122
Completed,0.55,0,3501,4272,0.588,0.133
Completed,0.55,0,1468,1242,0.357,0.865
Completed,0.55,0,1231,3192,0.752,0.326
Completed,0.55,0,3889,1374,0.053,0.684
Completed,0.55,0,3977,3333,0.733,0.014
Completed,0.55,0,1007,1556,0.462,0.996
Completed,0.55,0,1400,4127,0.928,0.445
Completed,0.55,0,3745,1065,0.127,0.553
Completed,0.55,0,2661,4604,0.337,0.697
Completed,0.55,0,2191,284,0.609,0.309
Completed,0.55,0,80,2860,0.001,0.75
Completed,0.55,0,4925,2331,0.804,0.236
Completed,0.55,0,4636,3791,0.117,0.37
Completed,0.55,0,417,766,0.813,0.635
Completed,0.55,0,1903,3668,0.296,0.174
Completed,0.55,0,2998,1855,0.524,0.813
Completed,0.55,0,3417,2563,0.938,0.933
Completed,0.55,0,1697,1994,0.241,0.076
Completed,0.55,0,680,4901,0.65,0.616
Completed,0.55,0,4275,622,0.421,0.383
Completed,0.55,0,4252,3943,0.676,0.629
Completed,0.55,0,657,878,0.377,0.365
Completed,0.55,0,1671,3438,0.98,0.826
Completed,0.55,0,3391,1665,0.213,0.187
Completed,0.55,0,3011,2676,0.252,0.067
Completed,0.55,0,1916,2144,0.551,0.924
Completed,0.55,0,434,4710,0.088,0.384
Completed,0.55,0,4653,393,0.855,0.617
Completed,0.55,0,4990,3151,0.043,0.986
Completed,0.55,0,145,1337,0.776,0.004
Completed,0.55,0,2252,4230,0.363,0.555
Completed,0.55,0,2722,1206,0.565,0.447
Completed,0.55,0,3689,4384,0.9,0.302
Completed,0.56,0,1344,104,0.169,0.691
Completed,0.55,0,955,3002,0.689,0.25
Completed,0.55,0,3925,2434,0.488,0.764
Completed,0.55,0,3838,2820,0.794,0.438
Completed,0.55,0,1180,2294,0.024,0.577
Completed,0.55,0,1412,4562,0.615,0.115
Completed,0.55,0,3444,249,0.313,0.878
Completed,0.55,0,2654,4092,0.149,0.867
Completed,0.55,0,2496,1021,0.92,0.135
Completed,0.55,0,233,3294,0.438,0.674
Completed,0.55,0,4766,1516,0.74,0.316
Completed,0.55,0,4429,4860,0.428,0.197
Completed,0.55,0,522,585,0.624,0.804
Completed,0.55,0,2160,2521,0.233,0.254
Completed,0.55,0,2942,1957,0.96,0.737
Completed,0.55,0,3147,3633,0.5,0.514
Completed,0.55,0,1739,1813,0.303,0.499
Completed,0.55,0,882,3754,0.836,0.941
Completed,0.55,0,4165,725,0.108,0.053
Completed,0.55,0,4081,3591,0.347,0.337
Completed,0.55,0,799,1620,0.58,0.664
Completed,0.55,0,1812,4024,0.059,0.145
Completed,0.55,0,3220,845,0.76,0.846
Completed,0.55,0,2879,4825,0.705,0.904
Completed,0.55,0,2096,387,0.473,0.109
Completed,0.55,0,614,2796,0.884,0.583
Completed,0.55,1,4521,2073,0.184,0.412
Completed,0.55,0,4810,4362,0.996,0.047
Completed,0.55,0,277,1142,0.197,0.966
Completed,0.55,0,2384,3253,0.66,0.474
Completed,0.55,0,2542,1323,0.392,0.52
Completed,0.55,0,3547,3096,0.073,0.727
Completed,0.55,0,1515,2409,0.871,0.275
Completed,0.55,0,1126,4525,0.268,0.783
Completed,0.55,0,3784,51,0.535,0.207
Completed,0.55,0,4009,4656,0.249,0.596
Completed,0.55,0,1039,223,0.944,0.394
Completed,0.55,0,1270,2960,0.413,0.914
Completed,0.55,0,3615,2241,0.64,0.089
Completed,0.55,0,2786,3428,0.82,0.162
Completed,0.55,0,2316,1451,0.123,0.831
Completed,0.55,0,53,4193,0.516,0.36
Completed,0.55,0,4898,1009,0.287,0.655
Completed,0.55,0,4610,2634,0.599,0.77
Completed,0.55,0,390,1952,0.329,0.225
Completed,0.55,0,2028,4982,0.81,0.717
Completed,0.55,0,3122,512,0.009,0.297
Completed,0.55,0,3288,3906,0.453,0.457
Completed,0.55,0,1568,680,0.725,0.534
Completed,0.55,0,711,3715,0.133,0.026
Completed,0.55,0,4306,1780,0.935,0.976
Completed,0.55,0,4334,4437,0.442,0.081
Completed,0.55,0,742,120,0.737,0.906
Completed,0.55,0,1598,3027,0.153,0.402
Completed,0.55,0,3316,2496,0.917,0.603
Completed,0.55,0,3092,3165,0.612,0.647
Completed,0.55,0,1999,1392,0.318,0.352
Completed,0.55,0,362,4295,0.791,0.839
Completed,0.55,0,4579,1229,0.029,0.17
Completed,0.55,0,4906,2728,0.841,0.289
Completed,0.55,0,64,2160,0.105,0.709
Completed,0.55,0,2327,4736,0.505,0.233
Completed,0.55,0,2794,456,0.3,0.777
Completed,0.55,0,3604,3956,0.23,0.968
Completed,0.55,0,1262,932,0.965,0.018
Completed,0.55,0,1030,3503,0.425,0.542
Completed,0.55,0,3998,1688,0.629,0.465
Completed,0.55,0,3753,3646,0.093,0.854
Completed,0.55,0,1098,1868,0.852,0.153
Completed,0.55,0,1487,3818,0.257,0.656
Completed,0.55,0,3517,748,0.548,0.33
Completed,0.55,0,2570,4913,0.977,0.42
Completed,0.55,0,2415,601,0.218,0.591
Completed,0.55,0,308,2547,0.673,0.101
Completed,0.55,0,4838,2020,0.382,0.896
Completed,0.55,0,4510,4105,0.694,0.528
Completed,0.55,0,605,1076,0.485,0.482
Completed,0.55,0,2088,3359,0.905,0.959
Completed,0.55,0,2868,1540,0.166,0.04
Completed,0.55,0,3228,2872,0.36,0.215
Completed,0.55,0,1823,2309,0.57,0.791
Completed,0.55,0,810,4587,0.04,0.268
Completed,0.55,0,4090,311,0.78,0.719
Completed,0.55,0,4154,3070,0.521,0.886
Completed,0.55,0,874,2346,0.284,0.123
Completed,0.55,0,1730,4473,0.825,0.569
Completed,0.55,0,3136,35,0.12,0.43
Completed,0.55,0,2951,4297,0.41,0.324
Completed,0.55,0,2171,1118,0.645,0.681
Completed,0.55,0,533,3240,0.246,0.128
Completed,0.55,0,4438,1268,0.949,0.86
Completed,0.55,0,4735,4799,0.138,0.744
Completed,0.55,0,205,324,0.932,0.262
Completed,0.55,0,2468,2744,0.458,0.797
Completed,0.55,0,2623,2057,0.722,0.19
Completed,0.55,0,3472,3527,0.807,0.061
Completed,0.55,1,1442,1596,0.014,0.949
Completed,0.55,0,1211,4011,0.596,0.491
Completed,0.55,0,3866,790,0.334,0.506
Completed,0.55,0,3934,3841,0.889,0.179
Completed,0.55,0,966,657,0.181,0.818
Completed,0.55,0,1355,3701,0.71,0.373
Completed,0.55,0,3697,1725,0.47,0.637
Completed,0.55,0,2711,2608,0.056,0.609
Completed,0.55,0,2244,1890,0.765,0.376
Completed,0.55,0,137,4930,0.344,0.932
Completed,0.55,0,4979,496,0.585,0.075
Completed,0.55,0,4681,3363,0.273,0.439
Completed,0.55,0,464,1428,0.532,0.547
Completed,0.55,0,1946,4179,0.078,0.012
Completed,0.55,1,3039,954,0.868,0.994
Completed,0.55,0,3360,4630,0.657,0.756
Completed,0.55,0,1643,161,0.397,0.242
Completed,0.55,0,629,2907,0.993,0.699
Completed,0.55,0,4222,2225,0.202,0.31
Completed,0.55,0,4283,3280,0.957,0.561
Completed,0.55,0,691,1307,0.221,0.453
Completed,0.55,0,1708,4341,0.637,0.988
Completed,0.55,0,3426,1153,0.431,0.006
Completed,0.55,0,2987,4508,0.096,0.244
Completed,0.55,0,1894,78,0.832,0.758
Completed,0.55,0,408,3108,0.307,0.301
Completed,0.55,0,4625,2386,0.512,0.69
Completed,0.55,0,4953,4052,0.324,0.82
Completed,0.55,0,110,827,0.619,0.182
Completed,0.55,0,2222,3569,0.02,0.627
Completed,0.55,0,2689,1632,0.783,0.363
Completed,0.55,0,3714,2780,0.744,0.391
Completed,0.55,0,1372,2099,0.449,0.624
Completed,0.55,0,979,4836,0.908,0.068
Completed,0.55,0,3946,365,0.145,0.925
Completed,0.55,0,3878,4969,0.576,0.256
Completed,0.55,0,1223,535,0.368,0.738
Completed,0.55,0,1460,2652,0.771,0.203
Completed,0.55,0,3490,1925,0.032,0.811
Completed,0.55,0,2602,3736,0.492,0.939
Completed,0.55,0,2447,1768,0.701,0.051
Completed,0.55,0,178,3879,0.156,0.508
Completed,0.55,0,4708,697,0.896,0.494
Completed,0.55,0,4381,2948,0.21,0.114
Completed,0.55,0,476,2263,0.968,0.877
Completed,0.55,0,2119,4673,0.389,0.431
