Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.58,36,3137,3042,0.029,0.152
Completed,0.58,37,3279,1652,0.441,0.475
Completed,0.58,35,2271,4580,0.855,0.778
Completed,0.58,37,1135,863,0.064,0.102
Completed,0.58,35,4570,2868,0.732,0.653
Completed,0.58,34,4138,492,0.903,0.501
Completed,0.58,35,5,3279,0.299,0.246
Completed,0.58,34,1526,1905,0.53,0.876
Completed,0.58,36,3086,4365,0.172,0.37
Completed,0.58,41,2782,1125,0.6,0.14
Completed,0.68,89,1827,2646,0.197,0.614
Completed,0.58,34,384,1273,0.972,0.265
Completed,0.7,132,3756,4997,0.323,0.988
Completed,0.71,127,4891,2270,0.055,0.852
Completed,0.58,40,811,3962,0.647,0.394
Completed,0.71,136,2025,245,0.432,0.727
Completed,0.58,35,3522,3486,0.77,0.019
Completed,0.58,37,3662,14,0.246,0.925
Completed,0.58,37,2043,3717,0.582,0.328
Completed,0.58,37,756,2346,0.369,0.553
Completed,0.58,39,4792,3886,0.958,0.202
Completed,0.58,37,4052,1506,0.661,0.081
Completed,0.71,149,558,4764,0.01,0.666
Completed,0.58,34,1616,1050,0.788,0.457
Completed,0.58,37,2527,2721,0.383,0.789
Completed,0.58,34,2868,2143,0.842,0.715
Completed,0.58,35,1273,4127,0.485,0.04
Completed,0.7,122,294,413,0.715,0.841
Completed,0.58,36,4315,3358,0.112,0.412
Completed,0.58,37,4508,627,0.251,0.307
Completed,0.58,40,1039,3104,0.92,0.938
Completed,0.58,36,2404,1733,0.128,0.184
Completed,0.58,36,3300,4499,0.544,0.563
Completed,0.58,37,3303,220,0.266,0.19
Completed,0.58,37,2402,3551,0.936,0.557
Completed,0.58,36,1033,2258,0.143,0.313
Completed,0.58,35,4517,4012,0.56,0.933
Completed,0.58,33,4319,1380,0.825,0.788
Completed,0.58,37,293,4852,0.47,0.465
Completed,0.58,35,1267,1216,0.699,0.662
Completed,0.58,37,2876,2515,0.098,0.092
Completed,0.58,37,2513,1997,0.676,0.416
Completed,0.71,155,1626,4235,0.026,0.83
Completed,0.58,38,575,598,0.803,0.04
Completed,0.58,36,4034,3133,0.399,0.706
Completed,0.7,129,4779,852,0.23,0.578
Completed,0.58,36,767,2919,0.567,0.177
Completed,0.58,42,2059,1626,0.352,0.951
Completed,0.58,36,3643,4644,0.943,0.303
Completed,0.71,138,3549,1856,0.039,0.644
Completed,0.58,37,1999,4414,0.632,0.103
Completed,0.7,123,791,775,0.416,0.768
Completed,0.58,37,4914,2996,0.755,0.478
Completed,0.58,35,3784,364,0.615,0.365
Completed,0.58,35,359,3367,0.212,0.889
Completed,0.58,37,1806,2072,0.988,0.24
Completed,0.58,37,2805,4161,0.339,0.515
Completed,0.71,135,3048,977,0.887,0.994
Completed,0.58,36,1561,2754,0.284,0.251
Completed,0.58,33,36,1459,0.515,0.62
Completed,0.58,38,4106,4773,0.157,0.127
Completed,0.58,38,4533,2493,0.456,0.029
Completed,0.58,38,1171,3776,0.871,0.725
Completed,0.58,33,2301,138,0.08,0.403
Completed,0.58,48,3246,3633,0.748,0.85
Completed,0.58,36,3153,2320,0.781,0.526
Completed,0.58,37,2238,3911,0.389,0.22
Completed,0.7,110,1186,282,0.658,0.9
Completed,0.58,36,4674,3450,0.013,0.345
Completed,0.58,35,4169,1161,0.374,0.497
Completed,0.58,37,129,2609,0.953,0.756
Completed,0.58,37,1420,1325,0.247,0.123
Completed,0.58,40,3033,4946,0.581,0.632
Completed,0.71,143,2673,543,0.131,0.862
Completed,0.58,35,1782,3227,0.541,0.384
Completed,0.7,106,412,1943,0.258,0.737
Completed,0.58,38,3886,4329,0.913,0.01
Completed,0.58,38,4939,1688,0.714,0.147
Completed,0.68,93,923,4543,0.113,0.608
Completed,0.58,35,1896,915,0.837,0.271
Completed,0.7,120,3495,2817,0.49,0.982
Completed,0.58,33,3707,684,0.523,0.073
Completed,0.68,90,2152,3048,0.179,0.674
Completed,0.58,36,626,1765,0.9,0.446
Completed,0.58,35,4764,4466,0.302,0.8
Completed,0.7,138,3941,2175,0.069,0.921
Completed,0.58,36,511,4096,0.727,0.333
Completed,0.7,156,1641,468,0.442,0.545
Completed,0.58,38,2654,3302,0.854,0.209
Completed,0.58,33,2900,1563,0.435,0.284
Completed,0.58,36,1399,4709,0.767,0.962
Completed,0.58,36,191,1081,0.062,0.157
Completed,0.58,36,4265,2689,0.64,0.589
Completed,0.58,35,4385,46,0.971,0.695
Completed,0.58,37,1009,3686,0.324,0.06
Completed,0.58,38,2456,2402,0.595,0.818
Completed,0.58,35,3406,3829,0.201,0.435
Completed,0.58,36,3370,1262,0.576,0.955
Completed,0.58,35,2488,4969,0.221,0.291
Completed,0.58,33,963,1099,0.948,0.581
Completed,0.58,37,4427,2633,0.347,0.165
Completed,0.58,34,4229,259,0.016,0.052
Completed,0.58,36,223,3511,0.687,0.702
Completed,0.58,35,1353,2298,0.392,0.427
Completed,0.58,35,2942,3974,0.81,0.826
Completed,0.7,111,2602,891,0.479,0.682
Completed,0.58,36,1697,2879,0.816,0.065
Completed,0.7,149,489,1665,0.103,0.807
Completed,0.58,36,3968,4606,0.694,0.438
Completed,0.58,34,4712,1879,0.926,0.341
Completed,0.58,35,682,4351,0.276,0.913
Completed,0.58,33,2129,481,0.553,0.217
Completed,0.7,119,3733,3251,0.149,0.538
Completed,0.58,35,3441,404,0.865,0.375
Completed,0.58,35,1950,3328,0.462,0.87
Completed,0.58,36,898,2110,0.738,0.003
Completed,0.7,132,4962,4121,0.09,0.744
Completed,0.7,104,3832,1740,0.289,0.6
Completed,0.58,38,466,4532,0.882,0.155
Completed,0.71,159,1757,657,0.166,0.975
Completed,0.58,35,2697,3113,0.505,0.278
Completed,0.58,35,3000,2377,0.206,0.227
Completed,0.58,41,1455,3894,0.621,0.519
Completed,0.58,33,85,20,0.329,0.353
Completed,0.58,35,4214,3750,0.998,0.892
Completed,0.58,38,4641,1017,0.638,0.763
Completed,0.58,35,1221,2715,0.034,0.49
Completed,0.58,34,2194,1497,0.764,0.64
Completed,0.58,45,3198,4734,0.406,0.114
Completed,0.58,34,3222,1200,0.124,0.259
Completed,0.7,129,2326,2571,0.703,0.987
Completed,0.58,37,1118,1363,0.497,0.135
Completed,0.58,37,4587,4907,0.83,0.611
Completed,0.58,44,4082,2204,0.532,0.732
Completed,0.58,35,61,4028,0.14,0.022
Completed,0.7,134,1508,165,0.908,0.858
Completed,0.58,37,3102,3566,0.263,0.395
Completed,0.58,35,2760,1571,0.964,0.095
Completed,0.58,42,1849,4661,0.363,0.652
Completed,0.58,34,324,797,0.587,0.471
Completed,0.58,39,3818,2934,0.24,0.775
Completed,0.7,119,4870,583,0.38,0.88
Completed,0.58,35,834,3188,0.79,0.373
Completed,0.71,148,1964,1981,0.008,0.508
Completed,0.58,38,3583,4289,0.663,0.247
Completed,0.58,35,3601,2058,0.319,0.838
Completed,0.58,36,2105,4212,0.977,0.408
Completed,0.7,120,735,351,0.192,0.713
Completed,0.58,36,4815,3420,0.604,0.033
Completed,0.58,35,3992,722,0.773,0.185
Completed,0.58,37,620,3009,0.429,0.569
Completed,0.58,36,1594,1804,0.65,0.31
Completed,0.7,143,2549,4428,0.052,0.943
Completed,0.7,121,2850,85,0.722,0.549
Completed,0.58,35,1290,3646,0.075,0.197
Completed,0.58,36,238,2442,0.845,0.924
Completed,0.58,36,4371,3791,0.451,0.321
Completed,0.58,34,4491,1445,0.185,0.458
Completed,0.58,45,1056,4825,0.517,0.795
Completed,0.58,40,2347,964,0.312,0.084
Completed,0.58,38,3355,2807,0.89,0.67
Completed,0.58,36,3343,972,0.706,0.398
Completed,0.7,125,2364,2798,0.122,0.856
Completed,0.58,37,1072,1434,0.829,0.023
Completed,0.58,37,4478,4837,0.498,0.731
Completed,0.7,116,4358,2430,0.138,0.611
Completed,0.58,37,254,3801,0.533,0.136
Completed,0.71,141,1307,94,0.265,0.984
Completed,0.58,39,2837,3638,0.906,0.261
Completed,0.58,37,2552,1812,0.365,0.25
Completed,0.58,38,1588,4419,0.962,0.505
Completed,0.58,41,614,712,0.239,0.374
Completed,0.58,36,3995,3020,0.589,0.879
Completed,0.7,163,4818,340,0.789,0.774
Completed,0.58,36,728,3430,0.382,0.471
Completed,0.58,43,2098,2067,0.666,0.649
Completed,0.58,40,3604,4205,0.006,0.098
Completed,0.58,45,3589,1993,0.979,0.942
Completed,0.58,36,1960,4279,0.317,0.311
Completed,0.7,124,830,574,0.602,0.567
Completed,0.58,40,4875,3196,0.194,0.188
Completed,0.58,38,3823,789,0.426,0.036
Completed,0.58,44,319,2943,0.775,0.711
Completed,0.58,36,1845,1582,0.054,0.409
Completed,0.58,37,2766,4649,0.649,0.837
Completed,0.71,154,3087,176,0.076,0.669
Completed,0.58,35,1523,3556,0.72,0.085
Completed,0.58,35,75,2194,0.449,0.793
Completed,0.58,39,4066,4036,0.847,0.461
Completed,0.58,34,4571,1355,0.515,0.324
Completed,0.58,49,1132,4916,0.187,0.921
Completed,0.58,50,2341,1211,0.892,0.198
Completed,0.58,35,3207,2559,0.31,0.549
Completed,0.7,110,3193,1489,0.222,0.825
Completed,0.58,35,2199,4743,0.574,0.428
Completed,0.7,140,1224,1027,0.345,0.699
Completed,0.58,37,4635,2704,0.951,0.055
Completed,0.58,43,4208,32,0.684,0.168
Completed,0.71,157,89,3739,0.018,0.578
Completed,0.58,39,1459,2368,0.811,0.292
Completed,0.58,39,2995,3902,0.391,0.954
Completed,0.68,99,2712,649,0.818,0.537
Completed,0.58,35,1743,3122,0.478,0.218
Completed,0.58,38,451,1750,0.691,0.91
Completed,0.58,35,3847,4520,0.105,0.344
Completed,0.58,35,3961,2107,0.968,0.373
Completed,0.58,35,491,4164,0.327,0.881
Completed,0.7,132,2959,1475,0.526,0.986
Completed,0.58,35,1341,4796,0.176,0.259
Completed,0.58,34,210,1013,0.899,0.612
Completed,0.58,35,4246,2757,0.303,0.135
Completed,0.58,35,4443,135,0.068,0.022
Completed,0.58,35,950,3598,0.728,0.733
Completed,0.58,35,2476,2471,0.445,0.396
Completed,0.58,35,3387,3760,0.851,0.858
Completed,0.58,36,3429,1330,0.476,0.251
Completed,0.7,111,2430,4901,0.819,0.995
Completed,0.58,33,982,1187,0.104,0.127
Completed,0.58,35,4407,2546,0.693,0.619
Completed,0.58,34,4288,190,0.927,0.725
Completed,0.58,36,164,3580,0.275,0.03
Completed,0.58,37,1373,2209,0.55,0.851
Completed,0.58,35,2923,4062,0.152,0.403
Completed,0.58,35,2622,803,0.575,0.102
Completed,0.58,37,1678,2967,0.222,0.644
Completed,0.58,34,547,1597,0.951,0.478
Completed,0.58,36,3909,4674,0.344,0.767
Completed,0.71,139,4731,1967,0.019,0.888
Completed,0.58,35,662,4264,0.684,0.365
Completed,0.71,127,2188,549,0.391,0.515
Completed,0.58,34,3675,3183,0.811,0.239
Completed,0.71,132,3500,317,0.203,0.83
Completed,0.58,37,1891,3416,0.624,0.415
Completed,0.58,36,917,2042,0.33,0.706
Completed,0.58,35,4943,4189,0.997,0.041
Completed,0.58,35,3890,1828,0.639,0.177
Completed,0.71,133,407,4443,0.033,0.577
Completed,0.58,34,1777,726,0.761,0.302
Completed,0.58,35,2677,3044,0.409,0.951
Completed,0.58,35,3020,2445,0.864,0.557
Completed,0.58,34,1435,3826,0.463,0.189
Completed,0.71,157,144,108,0.741,0.932
Completed,0.58,35,4155,3661,0.087,0.313
Completed,0.58,34,4660,949,0.292,0.466
Completed,0.58,37,1201,2783,0.879,0.788
Completed,0.58,35,2253,1410,0.165,0.092
Completed,0.58,34,3139,4821,0.506,0.663
Completed,0.58,34,3281,1132,0.961,0.963
Completed,0.58,36,2268,2640,0.366,0.283
Completed,0.58,35,1137,1275,0.588,0.589
Completed,0.58,35,4567,4995,0.239,0.158
Completed,0.58,37,4140,2272,0.381,0.06
Completed,0.58,35,2,3960,0.789,0.694
Completed,0.58,39,1528,252,0.005,0.435
Completed,0.58,48,3083,3479,0.666,0.818
Completed,0.71,127,2780,1659,0.123,0.674
Completed,0.58,52,1830,4573,0.704,0.073
Completed,0.7,108,382,865,0.5,0.799
Completed,0.58,34,3759,2866,0.827,0.446
Completed,0.58,33,4889,495,0.535,0.333
Completed,0.7,126,814,3277,0.137,0.92
Completed,0.58,34,2023,1912,0.907,0.209
Completed,0.58,35,3525,4358,0.264,0.545
Completed,0.58,34,3660,2146,0.719,0.384
Completed,0.7,116,2046,4124,0.077,0.862
Completed,0.58,38,754,420,0.846,0.011
Completed,0.58,34,4795,3351,0.45,0.736
Completed,0.71,144,4050,634,0.186,0.607
Completed,0.58,35,562,3096,0.516,0.147
Completed,0.71,143,1614,1736,0.309,0.983
Completed,0.58,39,2530,4496,0.893,0.27
Completed,0.58,38,2870,17,0.318,0.22
Completed,0.58,40,1270,3714,0.978,0.527
Completed,0.58,36,296,2354,0.195,0.346
Completed,0.58,40,4312,3878,0.601,0.9
Completed,0.58,36,4510,1514,0.776,0.755
Completed,0.58,52,1036,4757,0.426,0.498
Completed,0.58,45,2406,1053,0.649,0.632
Completed,0.58,36,3297,2719,0.053,0.122
Completed,0.58,37,3305,2000,0.76,0.747
Completed,0.58,37,2399,4232,0.411,0.007
Completed,0.7,113,1035,605,0.633,0.87
Completed,0.58,36,4514,3126,0.038,0.383
Completed,0.58,38,4321,859,0.333,0.278
Completed,0.58,45,290,2912,0.994,0.968
Completed,0.58,34,1269,1628,0.21,0.152
Completed,0.58,36,2873,4642,0.617,0.595
Completed,0.71,144,2511,222,0.17,0.895
Completed,0.58,40,1630,3549,0.501,0.358
Completed,0.58,34,573,2265,0.293,0.519
Completed,0.58,37,4037,4005,0.878,0.235
Completed,0.58,36,4777,1387,0.734,0.114
Completed,0.7,124,771,4845,0.093,0.633
Completed,0.58,35,2057,1218,0.861,0.487
Completed,0.58,34,3646,2513,0.466,0.759
Completed,0.58,37,3547,985,0.549,0.172
Completed,0.7,124,2002,2746,0.153,0.582
Completed,0.58,38,789,1461,0.922,0.296
Completed,0.58,35,4917,4771,0.28,0.957
Completed,0.7,136,3782,2496,0.106,0.821
Completed,0.58,38,362,3774,0.69,0.425
Completed,0.71,165,1804,146,0.483,0.696
Completed,0.58,39,2808,3626,0.813,0.051
Completed,0.58,35,3050,1864,0.396,0.445
Completed,0.58,35,1558,4406,0.806,0.809
Completed,0.58,35,37,778,0.02,0.07
Completed,0.58,36,4103,2993,0.683,0.684
Completed,0.7,105,4535,367,0.945,0.532
Completed,0.58,36,1168,3364,0.351,0.214
Completed,0.58,41,2303,2079,0.572,0.906
Completed,0.58,35,3243,4153,0.224,0.34
Completed,0.58,35,3150,540,0.308,0.039
Completed,0.58,35,2240,3230,0.894,0.715
Completed,0.58,35,1183,1935,0.181,0.413
Completed,0.58,36,4676,4336,0.521,0.841
Completed,0.58,36,4166,1680,0.848,0.938
Completed,0.58,37,130,4551,0.447,0.308
Completed,0.58,34,1417,912,0.726,0.563
Completed,0.58,39,3035,2820,0.071,0.183
Completed,0.58,36,2676,2318,0.654,0.328
Completed,0.71,123,1780,3913,0.048,0.926
Completed,0.58,37,415,275,0.777,0.202
Completed,0.58,35,3885,3457,0.425,0.552
Completed,0.7,136,4942,1153,0.188,0.665
Completed,0.58,34,921,2617,0.608,0.081
Completed,0.7,106,1900,1322,0.315,0.789
Completed,0.58,35,3494,4949,0.981,0.456
Completed,0.71,158,3710,1555,0.004,0.615
Completed,0.58,38,2150,4716,0.667,0.14
Completed,0.71,151,629,1079,0.376,0.988
Completed,0.58,35,4762,2691,0.794,0.266
Completed,0.58,35,3944,44,0.591,0.394
Completed,0.58,35,509,3688,0.236,0.851
Completed,0.58,39,1644,2395,0.968,0.019
Completed,0.58,35,2652,3836,0.359,0.728
Completed,0.58,33,2897,677,0.912,0.779
Completed,0.58,38,1401,3055,0.259,0.475
Completed,0.58,35,188,1762,0.536,0.652
Completed,0.58,36,4267,4469,0.136,0.102
Completed,0.58,34,4382,2173,0.493,0.246
Completed,0.58,36,1011,4098,0.834,0.5
Completed,0.58,33,2453,461,0.12,0.369
Completed,0.58,41,3408,3309,0.708,0.876
Completed,0.58,35,3373,898,0.083,0.483
Completed,0.58,39,2487,2872,0.744,0.77
Completed,0.58,35,966,1668,0.46,0.11
Completed,0.58,37,4425,4604,0.867,0.645
Completed,0.58,34,4232,1882,0.511,0.508
Completed,0.58,35,221,4349,0.161,0.238
Completed,0.68,85,1356,488,0.883,0.883
Completed,0.58,37,2941,3244,0.288,0.362
Completed,0.58,36,2600,1269,0.984,0.132
Completed,0.58,36,1699,4962,0.343,0.622
Completed,0.58,36,1790,1223,0.042,0.011
Completed,0.58,37,3811,4777,0.66,0.891
Completed,0.58,34,3367,1848,0.284,0.433
Completed,0.58,40,1034,2901,0.918,0.532
Completed,0.58,37,188,2127,0.55,0.722
Completed,0.58,43,2836,3258,0.182,0.368
Completed,0.58,54,4970,251,0.81,0.83
Completed,0.58,37,2009,3883,0.425,0.197
Completed,0.58,37,2457,1478,0.872,0.311
Completed,0.58,38,4483,2534,0.488,0.662
Completed,0.58,37,2700,854,0.613,0.141
Completed,0.58,38,363,4409,0.244,0.769
Completed,0.7,130,938,507,0.346,0.959
Completed,0.58,39,3580,4140,0.981,0.076
Completed,0.7,132,4220,2381,0.104,0.6
Completed,0.58,56,1264,3516,0.723,0.497
Completed,0.58,49,1554,2318,0.462,0.852
Completed,0.58,49,4203,3686,0.834,0.238
Completed,0.71,178,3604,443,0.204,0.712
Completed,0.58,37,640,4312,0.592,0.316
Completed,0.58,35,581,721,0.944,0.377
Completed,0.58,51,2599,4668,0.322,0.525
Completed,0.58,36,4576,1347,0.701,0.048
Completed,0.7,172,2247,2793,0.063,0.917
Completed,0.58,39,2069,71,0.638,0.59
Completed,0.58,46,4714,3936,0.0,0.445
Completed,0.69,109,3089,1945,0.882,0.981
Completed,0.58,38,130,3312,0.26,0.117
Completed,0.58,43,1169,1599,0.141,0.178
Completed,0.58,42,3192,3044,0.529,0.795
Completed,0.58,36,3988,974,0.399,0.255
Completed,0.58,47,1653,4918,0.772,0.655
Completed,0.58,38,1612,1730,0.597,0.933
Completed,0.58,43,3950,2863,0.232,0.04
Completed,0.58,39,3232,1106,0.853,0.514
Completed,0.58,50,1207,4737,0.472,0.397
Completed,0.58,41,15,213,0.122,0.333
Completed,0.58,49,2970,3766,0.737,0.702
Completed,0.58,49,4830,2087,0.364,0.224
Completed,0.58,39,2187,3141,0.994,0.873
Completed,0.7,156,2283,892,0.301,0.633
Completed,0.58,37,4617,4527,0.931,0.27
Completed,0.71,215,2561,1517,0.06,0.806
Completed,0.58,39,541,2651,0.674,0.159
Completed,0.58,40,760,2499,0.79,0.096
Completed,0.7,162,3719,3554,0.41,0.994
Completed,0.58,42,4086,624,0.535,0.454
Completed,0.58,44,1437,4180,0.17,0.573
Completed,0.58,39,1381,326,0.89,0.218
Completed,0.58,45,4338,4272,0.279,0.817
Completed,0.58,43,3465,2201,0.649,0.359
Completed,0.71,139,818,3648,0.023,0.739
Completed,0.69,113,402,1307,0.389,0.554
Completed,0.58,42,2738,2676,0.75,0.418
Completed,0.71,152,4442,682,0.132,0.88
Completed,0.58,38,2420,4550,0.509,0.03
Completed,0.58,54,1891,1985,0.195,0.479
Completed,0.58,42,4853,3429,0.571,0.61
Completed,0.58,33,2954,109,0.451,0.09
Completed,0.58,42,304,4054,0.813,0.938
Completed,0.58,37,996,1091,0.712,0.753
Completed,0.58,40,3326,4957,0.085,0.149
Completed,0.58,47,3848,1717,0.952,0.674
Completed,0.58,38,1831,3082,0.342,0.291
Completed,0.58,39,1863,2037,0.974,0.618
Completed,0.58,35,3905,3171,0.352,0.472
Completed,0.7,132,3295,162,0.733,0.946
Completed,0.58,35,939,3797,0.095,0.082
Completed,0.58,39,262,1134,0.492,0.143
Completed,0.58,38,2928,4690,0.865,0.759
Completed,0.58,46,4895,1759,0.236,0.282
Completed,0.58,39,1918,2814,0.624,0.683
Completed,0.71,158,2368,577,0.173,0.824
Completed,0.58,40,4405,4208,0.562,0.211
Completed,0.58,37,2789,2451,0.43,0.747
Completed,0.58,35,439,3583,0.802,0.35
Completed,0.58,36,841,1547,0.67,0.412
Completed,0.71,152,3511,2601,0.033,0.561
Completed,0.58,47,4316,923,0.912,0.021
Completed,0.58,46,1334,4476,0.289,0.889
Completed,0.58,51,1474,634,0.52,0.276
Completed,0.58,35,4137,4579,0.151,0.626
Completed,0.58,46,3683,1260,0.777,0.168
Completed,0.58,39,708,2704,0.393,0.797
Completed,0.71,141,495,2232,0.012,0.987
Completed,0.58,38,2539,3597,0.63,0.103
Completed,0.71,155,4663,356,0.252,0.565
Completed,0.58,39,2306,4222,0.886,0.462
Completed,0.58,37,2131,1666,0.315,0.046
Completed,0.58,35,4799,3113,0.948,0.927
Completed,0.58,37,3026,1041,0.074,0.406
Completed,0.58,44,47,4987,0.692,0.504
Completed,0.63,61,1234,138,0.84,0.694
Completed,0.58,37,3273,4006,0.455,0.341
Completed,0.58,36,3924,2013,0.582,0.865
Completed,0.58,36,1570,3382,0.214,0.232
Completed,0.58,45,1690,280,0.421,0.452
Completed,0.58,39,4039,3835,0.782,0.583
Completed,0.58,36,3156,2154,0.162,0.125
Completed,0.58,47,1118,3211,0.539,0.972
Completed,0.58,47,84,1798,0.922,0.788
Completed,0.58,38,3067,2932,0.312,0.185
Completed,0.58,40,4760,1173,0.68,0.646
Completed,0.58,35,2091,4807,0.053,0.264
Completed,0.58,37,2190,2412,0.742,0.246
Completed,0.7,149,4545,3465,0.116,0.844
Completed,0.58,36,2655,537,0.985,0.324
Completed,0.58,35,613,4091,0.374,0.704
Completed,0.71,139,667,805,0.225,0.519
Completed,0.58,37,3645,4438,0.601,0.383
Completed,0.58,34,4177,1431,0.484,0.907
Completed,0.58,36,1512,2562,0.844,0.058
Completed,0.71,153,1296,1377,0.09,0.668
Completed,0.58,47,4276,2743,0.704,0.305
Completed,0.7,127,3548,752,0.333,0.779
Completed,0.58,39,881,4617,0.964,0.132
Completed,0.58,43,321,396,0.565,0.068
Completed,0.58,35,2673,4339,0.2,0.967
Completed,0.58,36,4524,2270,0.823,0.489
Completed,0.58,39,2484,3715,0.442,0.608
Completed,0.58,36,1957,1002,0.76,0.898
Completed,0.58,36,4933,4871,0.38,0.005
Completed,0.58,36,2886,1627,0.502,0.541
Completed,0.58,46,225,2995,0.137,0.424
Completed,0.58,44,1056,1896,0.271,0.361
Completed,0.58,39,3412,3342,0.901,0.729
Completed,0.58,37,3789,20,0.027,0.189
Completed,0.58,35,1744,3967,0.642,0.839
Completed,0.58,42,1732,1501,0.255,0.135
Completed,0.58,38,3752,2632,0.886,0.768
Completed,0.58,35,3425,876,0.012,0.306
Completed,0.58,35,1092,4508,0.626,0.659
Completed,0.67,90,207,598,0.776,0.594
Completed,0.58,48,2855,4152,0.396,0.496
Completed,0.58,38,4950,2473,0.518,0.954
Completed,0.58,43,1990,3526,0.153,0.073
Completed,0.58,36,2477,1132,0.58,0.435
Completed,0.58,51,4501,4765,0.215,0.538
Completed,0.58,37,2681,1756,0.839,0.013
Completed,0.58,47,342,2891,0.458,0.897
Completed,0.7,126,878,2103,0.074,0.832
Completed,0.58,39,3522,3159,0.689,0.203
Completed,0.71,135,4278,229,0.318,0.724
Completed,0.58,37,1324,3784,0.948,0.374
Completed,0.71,166,1495,96,0.241,0.979
Completed,0.58,41,4146,4043,0.617,0.111
Completed,0.58,34,3662,1972,0.499,0.588
Completed,0.58,35,700,3418,0.86,0.439
Completed,0.58,43,601,1693,0.727,0.253
Completed,0.71,127,2618,3061,0.1,0.65
Completed,0.58,40,4557,1067,0.969,0.176
Completed,0.58,39,2226,4936,0.358,0.789
Completed,0.58,44,2089,2224,0.907,0.718
Completed,0.58,42,4734,3669,0.296,0.317
Completed,0.71,126,3069,349,0.664,0.857
Completed,0.58,38,111,4293,0.038,0.241
Completed,0.58,38,1111,696,0.437,0.054
Completed,0.58,45,3133,4561,0.798,0.918
Completed,0.58,38,4047,1321,0.178,0.382
Completed,0.58,42,1711,2687,0.555,0.528
Completed,0.58,34,1593,838,0.824,0.811
Completed,0.58,44,3930,4391,0.44,0.161
Completed,0.58,37,3252,1462,0.567,0.639
Completed,0.58,34,1226,2516,0.198,0.271
Completed,0.58,43,73,2355,0.33,0.459
Completed,0.58,37,3029,3488,0.964,0.576
Completed,0.58,42,4771,481,0.09,0.102
Completed,0.7,123,2129,4112,0.708,0.995
Completed,0.71,158,2343,1874,0.027,0.511
Completed,0.58,42,4675,2929,0.646,0.392
Completed,0.7,115,2503,1249,0.268,0.932
Completed,0.58,37,482,4805,0.902,0.033
Completed,0.58,37,739,267,0.504,0.221
Completed,0.68,93,3700,3902,0.136,0.868
Completed,0.58,38,4105,2142,0.762,0.332
Completed,0.58,36,1458,3276,0.377,0.695
Completed,0.58,39,1361,1932,0.686,0.093
Completed,0.7,158,4319,3301,0.048,0.942
Completed,0.58,35,3483,57,0.927,0.481
Completed,0.58,39,839,3925,0.305,0.617
Completed,0.7,124,462,951,0.158,0.676
Completed,0.58,37,2796,4897,0.546,0.296
Completed,0.58,38,4384,1576,0.414,0.754
Completed,0.58,36,2360,3023,0.787,0.156
Completed,0.58,35,1949,466,0.476,0.354
Completed,0.58,40,4912,4332,0.849,0.736
Completed,0.58,36,2895,2342,0.22,0.212
Completed,0.58,38,245,3707,0.609,0.815
Completed,0.58,39,976,1360,0.99,0.875
Completed,0.58,41,3307,2804,0.367,0.028
Completed,0.68,89,3868,734,0.749,0.548
Completed,0.58,37,1850,4679,0.111,0.417
Completed,0.7,125,1804,509,0.696,0.745
Completed,0.58,44,3847,4065,0.07,0.345
Completed,0.58,37,3353,2384,0.937,0.822
Completed,0.58,40,999,3440,0.326,0.205
Completed,0.58,39,282,1412,0.21,0.019
Completed,0.58,37,2946,2546,0.587,0.883
Completed,0.58,35,4876,787,0.467,0.41
Completed,0.58,34,1898,4422,0.828,0.555
Completed,0.58,37,2387,2172,0.405,0.952
Completed,0.58,40,4425,3226,0.766,0.083
Completed,0.71,166,2770,298,0.148,0.623
Completed,0.58,40,420,3851,0.524,0.475
Completed,0.58,40,782,1201,0.874,0.288
Completed,0.58,37,3452,4832,0.264,0.684
Completed,0.69,101,190,1,0.999,0.999
Completed,0.69,104,1861,1,0.0,0.999
Completed,0.68,108,4720,354,0.573,0.554
Failed,,,712,4933,0.993,0.09
Failed,,,4978,2122,0.274,0.441
Failed,,,883,4110,0.928,0.804
Failed,,,1936,395,0.151,0.066
Failed,,,3457,3336,0.552,0.681
Failed,,,3746,470,0.464,0.281
Failed,,,2113,3261,0.863,0.972
Failed,,,665,1889,0.088,0.156
Failed,,,4725,4343,0.74,0.599
Failed,,,3980,1673,0.88,0.743
Failed,,,472,4597,0.291,0.004
Failed,,,1681,880,0.507,0.867
Failed,,,2616,2891,0.164,0.379
Failed,,,2940,2286,0.623,0.117
Failed,,,1360,3984,0.204,0.637
Failed,,,229,268,0.996,0.491
Failed,,,1161,3625,0.203,0.33
Failed,,,2291,2497,0.97,0.543
Failed,,,3255,3773,0.325,0.204
Failed,,,3162,276,0.144,0.418
Failed,,,2227,3456,0.558,0.835
Failed,,,1175,2319,0.267,0.045
Failed,,,4684,3912,0.935,0.709
Failed,,,4178,1324,0.7,0.572
Failed,,,118,4947,0.096,0.174
Failed,,,1409,1154,0.827,0.948
Failed,,,3043,2615,0.469,0.297
Failed,,,3742,981,0.55,0.041
Failed,,,766,4848,0.185,0.924
Failed,,,514,9,0.286,0.859
Failed,,,2559,3954,0.916,0.231
Failed,,,4643,1885,0.044,0.689
Failed,,,933,2819,0.944,0.462
Failed,,,1907,1682,0.229,0.66
Failed,,,3486,4549,0.567,0.087
