Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Completed,0.71,670,4637,1622,4122,False
Completed,0.58,32,1799,4065,1950,True
Completed,0.7,484,1848,2351,4252,False
Completed,0.58,33,4686,4908,2059,True
Completed,0.69,366,2510,347,3345,False
Completed,0.58,29,959,2865,547,True
Completed,0.58,28,55,987,1728,True
Completed,0.69,617,3509,3466,4544,False
Completed,0.58,32,4302,1789,840,True
Completed,0.62,172,2135,4229,3012,False
Completed,0.7,491,2399,312,1036,False
Completed,0.58,31,3979,2754,2613,True
Completed,0.73,325,3206,1993,1399,False
Completed,0.58,30,753,1363,3532,True
Completed,0.69,137,2969,3884,79,False
Completed,0.58,29,4852,863,3875,True
Completed,0.58,31,1300,749,2725,True
Completed,0.71,378,4766,3229,1159,False
Completed,0.58,29,3055,1558,4865,True
Completed,0.72,154,602,2119,201,False
Completed,0.58,34,3433,4677,3644,True
Completed,0.65,529,3753,110,2361,False
Completed,0.58,31,2009,1601,2015,True
Completed,0.69,327,4212,4122,4218,False
Completed,0.58,131,3599,1095,424,True
Completed,0.64,172,182,3655,3233,False
Completed,0.68,499,1145,543,4510,False
Completed,0.58,34,2733,2986,1683,True
Completed,0.71,610,4463,2231,2900,False
Completed,0.58,33,1662,4712,718,True
Completed,0.58,32,1595,442,1289,True
Completed,0.7,672,4392,2924,4712,False
Completed,0.58,43,2799,2487,1004,True
Completed,0.68,207,1216,4929,2572,False
Completed,0.67,259,272,1808,3754,False
Completed,0.58,30,3684,4368,2207,True
Completed,0.72,1315,4122,1043,3490,False
Completed,0.58,1113,1924,3564,48,True
Completed,0.58,33,2305,1897,3386,True
Completed,0.69,415,3840,4415,579,False
Completed,0.58,32,3342,175,4371,True
Completed,0.68,210,516,2733,2169,False
Completed,0.75,455,816,844,871,False
Completed,0.58,29,2985,3284,3054,True
Completed,0.74,798,4831,1306,1837,False
Completed,0.58,30,1371,3785,4664,True
Completed,0.75,517,1519,1419,388,False
Completed,0.58,29,4938,3979,3186,True
Completed,0.73,572,2878,651,1901,False
Completed,0.58,29,667,3171,4093,True
Completed,0.58,72,352,50,2854,True
Completed,0.72,276,3136,2532,681,False
Completed,0.58,29,4045,2098,4386,True
Completed,0.67,140,2469,4540,1568,False
Completed,0.62,228,2069,1233,4990,False
Completed,0.58,32,4231,3673,1558,True
Completed,0.72,457,3575,1699,2772,False
Completed,0.58,29,127,4178,1195,True
Completed,0.58,29,1048,2289,2476,True
Completed,0.68,223,2595,4808,4032,False
Completed,0.58,237,4596,564,238,True
Completed,0.7,504,1763,3121,3690,False
Completed,0.58,30,1769,551,4719,True
Completed,0.71,411,4610,3108,1277,False
Completed,0.58,32,2586,2302,2559,True
Completed,0.68,154,1037,4821,1012,False
Completed,0.64,124,133,1682,2195,False
Completed,0.58,32,3589,4161,3762,True
Completed,0.75,774,4222,1249,55,False
Completed,0.58,31,2057,3690,3478,True
Completed,0.58,31,2478,2101,571,True
Completed,0.69,326,4056,4543,3399,False
Completed,0.58,71,3130,47,2181,True
Completed,0.67,272,338,2529,4364,False
Completed,0.72,416,676,657,3066,False
Completed,0.58,29,2889,3178,864,True
Completed,0.7,581,4932,1412,4657,False
Completed,0.58,35,1505,3972,1849,True
Completed,0.73,488,1379,1293,3198,False
Completed,0.58,29,4842,3773,380,True
Completed,0.7,505,2979,857,4086,False
Completed,0.58,37,802,3297,1913,True
Completed,0.58,126,525,159,674,True
Completed,0.71,459,3353,2716,2866,False
Completed,0.58,30,3833,1913,1581,True
Completed,0.65,137,2292,4432,4378,False
Completed,0.74,1167,1930,1046,1545,False
Completed,0.58,31,4136,3567,4997,True
Completed,0.74,534,3675,1805,1203,False
Completed,0.58,32,261,4365,2760,True
Completed,0.58,43,1222,2493,4041,True
Completed,0.67,161,2813,4936,2463,False
Completed,0.58,31,4383,436,3678,True
Completed,0.72,252,1584,2918,245,False
Completed,0.72,402,1675,2242,2067,False
Completed,0.58,29,4469,4724,4239,True
Completed,0.76,615,2722,531,535,False
Completed,0.58,36,1136,2974,3352,True
Completed,0.58,29,196,1113,4533,True
Completed,0.7,321,3605,3672,1734,False
Completed,0.58,30,4201,1583,3020,True
Completed,0.58,78,2001,4104,827,False
Completed,0.6,169,2225,108,2606,False
Completed,0.58,33,3762,2626,1048,True
Completed,0.71,512,3420,2121,4844,False
Completed,0.58,28,596,4679,1391,True
Completed,0.73,495,4583,1989,949,False
Completed,0.7,662,1797,958,4587,False
Completed,0.71,400,2600,1737,2974,False
Completed,0.58,34,1024,4297,793,True
Completed,0.58,32,151,2406,2092,True
Completed,0.68,462,3570,4849,4294,False
Completed,0.58,174,4246,367,499,True
Completed,0.61,495,2035,2849,3307,False
Completed,0.73,289,2494,1382,126,False
Completed,0.58,48,4041,3861,3570,True
Completed,0.74,560,3150,925,2283,False
Completed,0.58,28,317,3365,3832,True
Completed,0.58,36,702,246,2651,True
Completed,0.7,203,2864,2804,1084,False
Completed,0.58,30,4942,1983,4789,True
Completed,0.69,183,1494,4501,1366,False
Completed,0.58,44,1405,2169,3613,True
Completed,0.69,219,4817,4611,161,False
Completed,0.58,34,2989,136,3954,True
Completed,0.69,257,790,2618,2396,False
Completed,0.73,371,541,727,1119,False
Completed,0.58,34,3337,3247,2695,True
Completed,0.74,675,3853,1500,1478,False
Completed,0.58,39,2270,4060,4910,True
Completed,0.58,36,1948,484,1648,True
Completed,0.7,557,4117,3041,4465,False
Completed,0.58,28,3699,2214,758,True
Completed,0.64,469,238,4732,2931,False
Completed,0.71,415,1250,1614,4173,False
Completed,0.58,29,2784,4093,1980,True
Completed,0.72,658,4397,1162,3263,False
Completed,0.58,30,1571,3603,464,True
Completed,0.58,33,1656,1875,2238,True
Completed,0.69,390,4487,4314,3795,False
Completed,0.69,385,2699,1057,3,True
Completed,0.69,260,1160,3536,3454,False
Completed,0.61,250,167,427,4753,False
Completed,0.58,30,3632,2946,1319,True
Completed,0.72,430,4188,2426,2537,False
Completed,0.58,28,2014,4984,959,True
Completed,0.58,28,2200,787,3090,True
Completed,0.7,273,3788,3347,916,False
Completed,0.58,30,3408,1282,4624,True
Completed,0.68,215,606,3803,1806,False
Completed,0.73,246,877,1922,624,False
Completed,0.58,33,3080,4404,3421,True
Completed,0.72,1214,4731,226,2139,False
Completed,0.58,28,1314,2669,4330,True
Completed,0.7,813,1424,39,638,False
Completed,0.58,35,4877,2557,2821,True
Completed,0.72,257,2934,2034,1606,False
Completed,0.58,30,768,4591,4434,True
Completed,0.58,31,403,1482,3153,True
Completed,0.69,170,3241,3922,346,False
Completed,0.58,31,3955,668,4140,True
Completed,0.67,176,2403,3148,1938,False
Completed,0.63,249,2120,2311,3985,False
Completed,0.58,31,4335,4793,2438,True
Completed,0.71,745,3485,618,3723,False
Completed,0.58,33,61,3061,281,True
Completed,0.58,29,953,1180,1520,True
Completed,0.68,210,2534,3740,4943,False
Completed,0.58,33,4653,1671,1237,True
Completed,0.69,297,1863,4192,2805,False
Completed,0.58,30,1834,2478,1055,True
Completed,0.69,299,4623,4957,2602,False
Completed,0.58,28,2563,454,1396,True
Completed,0.69,439,982,2895,4837,False
Completed,0.62,172,32,1035,3521,False
Completed,0.58,645,3456,3593,97,True
Completed,0.71,518,4365,1819,3881,False
Completed,0.58,32,2149,4337,2313,True
Completed,0.58,28,2374,185,4246,True
Completed,0.71,388,3925,2706,2062,False
Completed,0.58,30,3270,1886,3356,True
Completed,0.67,169,432,4445,528,False
Completed,0.73,294,738,1314,1731,False
Completed,0.58,29,2905,3757,4538,True
Completed,0.75,849,4906,834,822,False
Completed,0.58,29,1453,3316,3023,True
Completed,0.73,750,1285,642,2028,False
Completed,0.58,32,4702,3199,4202,True
Completed,0.74,651,3110,1431,416,False
Completed,0.58,30,906,3949,3234,True
Completed,0.58,28,577,2090,4494,True
Completed,0.69,213,3378,4570,1697,False
Completed,0.58,68,3817,61,2901,True
Completed,0.67,97,2229,2501,710,False
Completed,0.72,623,1985,1708,2724,False
Completed,0.58,29,4159,4151,1167,True
Completed,0.7,723,3662,1222,4881,False
Completed,0.58,33,196,3703,1430,True
Completed,0.58,237,1131,572,209,True
Completed,0.68,275,2670,3093,3643,False
Completed,0.58,31,4516,2279,2347,True
Completed,0.69,264,1686,4839,3925,False
Completed,0.69,760,1620,316,3392,False
Completed,0.58,35,4446,2875,575,True
Completed,0.69,370,2735,2379,4360,False
Completed,0.58,30,1201,4900,2188,True
Completed,0.58,29,287,1759,867,True
Completed,0.69,468,3748,4241,3061,False
Completed,0.58,54,1273,3563,4731,True
Completed,0.75,865,4777,1058,269,False
Completed,0.58,30,3093,4966,2915,True
Completed,0.7,319,859,2467,2085,False
Completed,0.68,184,466,3971,1159,False
Completed,0.58,30,3172,1470,3845,True
Completed,0.71,479,3920,2560,1804,False
Completed,0.58,96,2444,67,3201,True
Completed,0.58,31,1946,4480,1432,True
Completed,0.72,841,4184,1976,3570,False
Completed,0.58,32,3690,3380,904,True
Completed,0.66,229,182,888,4098,False
Completed,0.7,307,1044,2979,2504,False
Completed,0.58,31,2517,470,2494,True
Completed,0.69,453,4572,4066,4516,False
Completed,0.58,43,1869,1569,482,True
Completed,0.69,432,1595,4267,3601,False
Completed,0.58,30,4456,1760,1404,True
Completed,0.69,393,2790,2856,4362,False
Completed,0.58,149,1160,357,643,True
Completed,0.58,33,145,3268,2211,True
Completed,0.73,819,3495,766,2789,False
Completed,0.58,32,4222,4671,434,True
Completed,0.64,280,2141,2176,4565,False
Completed,0.67,76,2248,2683,62,False
Completed,0.58,46,3880,180,4935,True
Completed,0.7,355,3368,3770,1957,False
Completed,0.58,32,506,1279,3040,True
Completed,0.58,40,740,4775,3952,True
Completed,0.72,234,2819,2267,1051,False
Completed,0.58,29,4895,3675,3385,True
Completed,0.74,688,1547,1179,1617,False
Completed,0.69,188,1449,4897,826,False
Completed,0.58,29,4993,2399,4176,True
Completed,0.69,289,2917,3496,1510,False
Completed,0.58,31,643,987,3493,True
Completed,0.58,36,564,2648,4437,True
Completed,0.79,1479,3309,156,560,False
Completed,0.58,40,3821,4060,2581,True
Completed,0.69,217,2307,1556,2416,False
Completed,0.59,217,2043,3312,2837,False
Completed,0.58,32,4320,819,2162,True
Completed,0.69,350,3593,4410,4810,False
Completed,0.58,330,47,1909,190,True
Completed,0.58,29,1219,4155,1726,True
Completed,0.72,381,2732,1657,3279,False
Completed,0.58,29,4397,3065,1238,True
Completed,0.7,726,1654,559,3766,False
Completed,0.58,31,1771,2943,1878,True
Completed,0.71,900,4670,447,3119,False
Completed,0.58,29,2615,4355,140,True
Completed,0.7,395,946,1847,4858,False
Completed,0.65,205,241,4601,3306,False
Completed,0.58,31,3631,2109,1696,True
Completed,0.7,500,4125,3200,4029,False
Completed,0.58,30,2004,697,973,True
Completed,0.58,29,2346,3860,4285,True
Completed,0.75,735,4018,1365,720,False
Completed,0.58,30,3270,2770,3680,True
Completed,0.7,373,368,268,1325,False
Completed,0.69,145,917,3608,357,False
Completed,0.58,34,3035,1109,4643,True
Completed,0.69,295,4719,4706,2290,False
Completed,0.58,32,1332,2199,2710,True
Completed,0.69,261,1393,3990,2437,False
Completed,0.58,32,4746,1490,2565,True
Completed,0.71,234,2973,2587,543,False
Completed,0.58,56,890,80,4459,True
Completed,0.58,33,347,3460,3548,True
Completed,0.74,601,3205,965,1449,False
Completed,0.58,34,4039,4870,4115,True
Completed,0.69,132,2412,2368,883,False
Completed,0.7,452,1992,3106,3902,False
Completed,0.58,29,4068,616,1098,True
Completed,0.69,345,3644,4206,3140,False
Completed,0.58,31,298,1703,1860,True
Completed,0.58,34,997,4418,291,True
Completed,0.69,308,2631,1921,4714,False
Completed,0.58,29,4619,3329,2068,True
Completed,0.73,831,1754,822,2936,False
Completed,0.58,31,1715,3129,1068,True
Completed,0.69,892,4424,632,3929,False
Completed,0.58,30,2671,4539,1595,True
Completed,0.71,378,1193,2034,3402,False
Completed,0.6,164,24,4319,4996,False
Completed,0.58,1028,3526,1825,7,True
Completed,0.71,441,4342,2916,2984,False
Completed,0.58,31,2110,415,2018,True
Completed,0.58,28,2295,4748,2771,True
Completed,0.72,469,3766,2255,2233,False
Completed,0.58,32,3321,3660,4588,True
Completed,0.74,310,620,1156,417,False
Completed,0.7,205,695,2777,1343,False
Completed,0.58,30,2935,281,3657,True
Completed,0.7,361,4941,3877,698,False
Completed,0.58,178,1431,1368,4301,True
Completed,0.58,30,1490,2519,3217,True
Completed,0.58,79,4883,11,1783,False
Completed,0.58,30,2876,3919,3823,True
Completed,0.73,273,753,1423,1177,False
Completed,0.67,179,522,4958,2146,False
Completed,0.58,29,3419,2455,2859,True
Completed,0.7,326,3863,3546,212,False
Completed,0.58,30,2198,1055,4793,True
Completed,0.58,30,2168,4137,622,True
Completed,0.7,724,4283,1635,4381,False
Completed,0.58,30,3467,3040,2360,True
Completed,0.66,149,83,545,2643,False
Completed,0.68,385,1095,3417,4193,False
Completed,0.58,30,2769,910,804,True
Completed,0.68,394,4521,4507,3471,False
Completed,0.58,30,1617,2007,1526,True
Completed,0.69,333,1813,4629,4665,False
Completed,0.58,30,4561,2120,339,True
Completed,0.69,293,2573,3217,2692,False
Completed,0.58,29,1056,720,2312,True
Completed,0.58,31,200,2849,776,True
Completed,0.66,656,3742,345,4224,False
Completed,0.58,36,4166,4250,1264,True
Completed,0.72,590,1894,1757,3735,False
Completed,0.68,229,2470,3746,1674,False
Completed,0.58,30,3981,1245,3324,True
Completed,0.68,203,3146,4836,990,False
Completed,0.58,30,405,2342,4007,True
Completed,0.58,30,792,3807,3063,True
Completed,0.74,510,3071,1301,1939,False
Completed,0.58,29,4844,2709,4918,True
Completed,0.8,1326,1295,211,84,False
Completed,0.58,30,1316,4381,2997,True
Completed,0.73,690,4823,1880,2010,False
Completed,0.58,33,3050,3283,4970,True
Completed,0.77,476,813,790,37,False
Completed,0.68,223,423,3074,1564,False
Completed,0.58,30,3128,569,3429,True
Completed,0.69,405,3962,4165,1076,False
Completed,0.58,36,2488,1666,3917,True
Completed,0.58,33,1912,3506,666,True
Completed,0.7,667,4148,997,4329,False
Completed,0.58,34,3723,4906,1349,True
Completed,0.65,281,218,2409,3645,False
Completed,0.69,380,1076,4031,4599,False
Completed,0.58,32,2552,1526,411,True
Completed,0.71,492,4540,2619,2744,False
Completed,0.58,75,1834,127,2266,True
Completed,0.69,567,1637,2740,4123,False
Completed,0.58,121,4500,239,870,True
Completed,0.68,317,2748,3831,3517,False
Completed,0.58,28,1116,1336,1476,True
Completed,0.58,31,101,4716,516,True
Completed,0.69,505,3449,2209,4491,False
Completed,0.58,30,4265,3618,2450,True
Completed,0.68,164,2187,1119,2557,False
Completed,0.64,170,2216,4365,2040,False
Completed,0.58,30,3845,1857,2969,True
Completed,0.71,245,3400,2952,302,False
Completed,0.58,30,541,457,4707,True
Completed,0.58,33,774,3171,3147,True
Completed,0.73,538,2855,668,1848,False
Completed,0.58,32,4862,4571,3869,True
Completed,0.73,376,1511,2080,1126,False
Completed,0.69,331,1413,3370,1272,False
Completed,0.58,31,4959,879,3723,True
Completed,0.68,153,2953,4471,745,False
Completed,0.58,28,676,1966,4250,True
Completed,0.58,32,1736,3761,225,True
Completed,0.69,243,3722,4477,904,False
Completed,0.64,176,141,2655,2211,False
Completed,0.69,299,2816,3067,4103,False
Completed,0.69,241,5000,5000,3436,False
Completed,0.68,177,5000,5000,1,True
Completed,0.68,116,3120,5000,1,False
Completed,0.67,140,2440,5000,3533,False
Completed,0.69,189,5000,5000,1,False
Completed,0.67,456,2932,88,971,False
Completed,0.69,101,639,3791,1,False
Completed,0.69,189,4212,5000,1,False
Failed,,,417,4475,4831,True
Failed,,,1428,3423,2316,False
Failed,,,881,3998,1443,False
Failed,,,2214,2628,3909,True
Failed,,,892,1550,92,True
Failed,,,3063,3990,3524,False
Failed,,,4752,757,2310,True
Failed,,,1294,3236,3886,False
Failed,,,1439,875,1170,True
Failed,,,4860,3435,2719,False
Failed,,,2955,1352,1435,True
Failed,,,747,3872,4878,False
Failed,,,428,2011,3636,False
Failed,,,3215,4493,214,True
Failed,,,3966,294,3921,False
Failed,,,2393,2737,2353,True
Failed,,,1232,1501,3360,False
Failed,,,2782,4059,563,True
Failed,,,4414,727,4347,False
Failed,,,1574,3245,2156,True
Failed,,,1644,1284,217,True
Failed,,,4479,3803,3669,False
Failed,,,2711,788,2374,True
Failed,,,1167,3346,3932,False
Failed,,,164,227,2712,False
Failed,,,3616,2667,1136,True
Failed,,,4253,246,1877,True
Failed,,,2047,2805,4079,False
Failed,,,2487,1738,2499,False
Failed,,,4029,4295,4046,True
Failed,,,3158,960,264,False
Failed,,,329,3478,3706,True
Failed,,,864,2426,2002,False
Failed,,,3073,4986,4195,True
Failed,,,4743,426,408,False
Failed,,,1321,2946,3207,True
Failed,,,1411,620,1743,False
Failed,,,4870,3061,4570,True
Failed,,,2946,2312,854,False
Failed,,,775,4791,3035,True
Failed,,,401,1672,4238,True
Failed,,,3224,4190,2036,False
Failed,,,3861,1613,981,False
Failed,,,2282,4094,2559,True
Failed,,,1941,136,894,True
Failed,,,4105,2615,3068,False
Failed,,,3706,2171,1863,True
Failed,,,251,4611,4680,False
Failed,,,941,668,1023,True
Failed,,,2526,3150,2590,False
Failed,,,4664,1481,1383,True
Failed,,,1870,3923,4806,False
Failed,,,1821,1887,1492,True
Failed,,,4616,4445,4936,False
Failed,,,2575,185,1230,True
Failed,,,989,2703,2779,False
Failed,,,30,835,4017,False
Failed,,,3439,3313,2450,True
Failed,,,4191,1924,4849,False
Failed,,,2031,4403,1417,True
Failed,,,2198,1056,4526,True
Failed,,,3771,3537,1709,False
Failed,,,3410,1874,2914,True
Failed,,,624,4317,741,False
Failed,,,726,1818,646,False
Failed,,,2897,4338,2848,True
Failed,,,4918,1033,1633,False
Failed,,,1460,3593,4441,True
Failed,,,1273,1223,592,False
Failed,,,4694,3702,3409,True
Failed,,,3121,1708,2127,False
Failed,,,913,4149,4299,True
Failed,,,575,2280,3117,True
Failed,,,3362,4837,924,False
Failed,,,3957,1182,3329,True
Failed,,,2421,3739,521,False
Failed,,,2117,2032,3548,False
Failed,,,4319,4592,104,True
Failed,,,3488,38,3888,False
Failed,,,78,2559,2340,True
Failed,,,1118,60,2250,True
Failed,,,2663,2502,3826,False
Failed,,,4528,2088,34,True
Failed,,,1693,4570,3466,False
Failed,,,1603,282,4146,False
Failed,,,4443,2764,1972,True
Failed,,,2752,2022,3256,False
Failed,,,1203,4465,438,True
Failed,,,279,1334,1680,True
Failed,,,3736,3894,4477,False
Failed,,,4367,1316,3735,False
Failed,,,2167,3756,312,True
Failed,,,2371,452,3140,True
Failed,,,3909,2895,314,False
Failed,,,3273,2477,4108,True
Failed,,,449,4959,1927,False
Failed,,,822,1016,3621,True
Failed,,,3036,3456,187,False
Failed,,,4786,1760,3981,True
Failed,,,1359,4239,2403,False
Failed,,,1525,1571,2619,True
Failed,,,4989,4131,1072,False
Failed,,,2832,1124,4776,True
Failed,,,656,3645,1335,False
Failed,,,358,514,154,False
Failed,,,3187,2995,3577,True
Failed,,,3820,574,4632,True
Failed,,,2246,3092,1833,False
Failed,,,1983,1429,4745,False
Failed,,,4142,3950,1292,True
Failed,,,3664,641,2510,False
Failed,,,213,3201,952,True
Failed,,,1056,2149,4599,False
Failed,,,2647,4667,1792,True
Failed,,,4549,80,3006,False
Failed,,,1750,2638,804,True
Failed,,,1727,1838,4614,False
Failed,,,4554,4317,1816,True
Failed,,,2628,1094,3099,False
Failed,,,1093,3534,907,True
Failed,,,82,396,2148,True
Failed,,,3543,2953,4322,False
Failed,,,4076,893,771,True
Failed,,,1911,3414,2962,False
Failed,,,2312,2380,1106,False
Failed,,,3890,4898,2663,True
Failed,,,3296,318,1447,False
Failed,,,504,2875,4898,True
Failed,,,635,1944,2526,True
Failed,,,2833,4387,970,False
Failed,,,4973,204,4761,True
Failed,,,1562,2685,1310,False
Failed,,,1338,2,3714,True
Failed,,,4786,2559,290,False
Failed,,,3020,2071,3996,True
Failed,,,859,4589,2427,False
Failed,,,473,1450,1248,False
Failed,,,3307,3930,2795,True
Failed,,,3999,2260,2291,False
Failed,,,2458,4703,3859,True
Failed,,,2076,779,2084,True
Failed,,,4282,3219,4268,False
Failed,,,3529,1529,472,True
Failed,,,114,4008,3300,False
Failed,,,1181,1202,4131,False
Failed,,,2757,3723,1948,True
Failed,,,4425,1649,3163,False
Failed,,,1640,4209,335,True
Failed,,,1707,955,2274,True
Failed,,,4496,3515,3841,False
Failed,,,2690,1740,137,True
Failed,,,1109,4261,3559,False
Failed,,,217,2399,4799,False
Failed,,,3642,4881,1356,True
Failed,,,4273,2458,613,True
Failed,,,2104,4976,3432,False
Failed,,,2426,814,12,False
Failed,,,4010,3335,3445,True
Failed,,,3181,1256,2228,False
Failed,,,384,3815,3805,True
Failed,,,923,263,490,False
Failed,,,3091,2782,3316,True
Failed,,,4721,1966,2102,False
Failed,,,1267,4523,4284,True
Failed,,,1470,2166,748,False
Failed,,,4887,4648,2941,True
Failed,,,2924,138,1657,False
Failed,,,720,2581,4456,True
Failed,,,450,719,3272,True
Failed,,,3251,3279,456,False
Failed,,,3884,700,1510,False
Failed,,,2338,3140,4952,True
Failed,,,1879,2338,1616,True
Failed,,,4089,4780,4423,False
Failed,,,3726,592,629,True
Failed,,,307,3073,2830,False
Failed,,,1004,1631,1468,True
Failed,,,2543,4071,4921,False
Failed,,,4643,1145,1127,True
Failed,,,1812,3624,2686,False
Failed,,,1841,347,999,True
Failed,,,4673,2868,2575,False
Failed,,,2514,2347,1281,True
Failed,,,974,4907,4713,False
Failed,,,40,1796,3494,False
Failed,,,3505,4238,41,True
Failed,,,4180,375,2642,False
Failed,,,1964,2817,1093,True
Failed,,,2247,1394,2985,True
Failed,,,3798,3835,782,False
Failed,,,3397,913,4578,True
Failed,,,560,3392,1769,False
Failed,,,750,866,1846,False
Failed,,,2953,3423,4663,True
Failed,,,4858,1362,878,False
Failed,,,1441,3881,3050,True
Failed,,,1297,1558,1899,False
Failed,,,4750,4001,4102,True
Failed,,,3061,746,384,False
Failed,,,894,3228,3193,True
Failed,,,588,116,4394,True
Failed,,,3427,2637,1568,False
Failed,,,3944,1507,4162,True
Failed,,,2356,4028,1990,False
Failed,,,2170,496,3963,False
Failed,,,4345,3014,2386,True
Failed,,,3476,2202,3603,False
Failed,,,11,4759,171,True
Failed,,,1138,2233,242,True
Failed,,,2719,4713,3684,False
Failed,,,4467,542,2476,True
Failed,,,1677,2982,4025,False
Failed,,,1592,2485,3345,False
Failed,,,4376,4925,539,True
Failed,,,2805,447,4255,False
Failed,,,1230,2926,2054,True
Failed,,,258,1038,831,True
Failed,,,3678,3556,3014,False
Failed,,,4315,977,3756,False
Failed,,,2142,3459,2198,True
Failed,,,2385,2002,4370,True
Failed,,,3974,4481,2177,False
Failed,,,3222,304,3383,True
Failed,,,421,2745,585,False
Failed,,,809,1302,3871,True
Failed,,,2972,3784,2323,False
Failed,,,4835,846,3530,True
Failed,,,1386,3289,88,False
Failed,,,1513,649,4872,True
Failed,,,4925,3167,1439,False
Failed,,,2882,1424,2734,True
Failed,,,683,3981,1157,False
Failed,,,336,2093,2358,False
Failed,,,3132,4533,3914,True
Failed,,,3769,2110,2860,True
Failed,,,2218,4670,677,False
Failed,,,1993,1104,2765,False
Failed,,,4208,3661,1199,True
Failed,,,3612,1594,4981,False
Failed,,,188,4112,1559,True
Failed,,,1045,560,2892,False
Failed,,,2579,3120,718,True
Failed,,,4602,2292,4505,False
Failed,,,1777,4812,1686,True
Failed,,,1765,2298,531,False
Failed,,,4594,4819,3359,True
Failed,,,2592,553,2065,False
Failed,,,1050,3113,4248,True
Failed,,,120,1242,3026,True
Failed,,,3583,3684,824,False
Failed,,,4139,1816,1721,True
Failed,,,1927,4374,4548,False
Failed,,,2289,168,1404,False
Failed,,,3835,2727,4828,True
Failed,,,3355,1903,1044,False
Failed,,,522,4424,2613,True
Failed,,,670,1411,2311,True
Failed,,,2875,3968,3878,False
Failed,,,4935,662,95,True
Failed,,,1521,3180,3518,False
Failed,,,1373,853,1427,True
Failed,,,4828,3296,4879,False
Failed,,,2982,1296,1164,True
Failed,,,818,3777,2722,False
Failed,,,508,1906,3922,False
Failed,,,3349,4427,2344,True
Failed,,,4058,58,201,False
Failed,,,2475,2538,3652,True
Failed,,,2055,1691,426,True
Failed,,,4225,4173,3224,False
Failed,,,3592,1239,2019,True
Failed,,,131,3681,4211,False
Failed,,,1218,434,712,False
Failed,,,2797,2914,2903,True
Failed,,,4389,2498,1700,False
Failed,,,1597,4938,4497,True
Failed,,,1669,534,2568,True
Failed,,,4456,2974,1011,False
Failed,,,2725,2241,4725,True
Failed,,,1152,4720,1273,False
Failed,,,179,1592,54,False
Failed,,,3601,4110,3486,True
Failed,,,4238,1688,4541,True
Failed,,,2062,4170,1733,False
Failed,,,2462,42,4835,False
Failed,,,4053,2521,1393,True
Failed,,,3144,2109,2600,False
Failed,,,344,4549,1052,True
Failed,,,888,757,4651,False
Failed,,,3048,3239,1852,True
Failed,,,4759,1547,3058,False
Failed,,,1308,3989,865,True
Failed,,,1435,1354,4089,False
Failed,,,4845,3873,1907,True
Failed,,,2962,874,3199,False
Failed,,,761,3431,373,True
Failed,,,415,303,1574,True
Failed,,,3209,2743,4382,False
Failed,,,3847,165,3641,False
Failed,,,2298,2724,207,True
Failed,,,1917,1800,3236,True
Failed,,,4130,4357,419,False
Failed,,,3691,1055,4204,True
Failed,,,265,3573,2031,False
Failed,,,966,2359,3676,True
Failed,,,2503,4919,254,False
Failed,,,4678,336,4037,True
Failed,,,1855,2856,2470,False
Failed,,,1806,1142,3830,True
Failed,,,4630,3622,2281,False
Failed,,,2552,1634,3567,True
Failed,,,1015,4074,124,False
Failed,,,4,2195,1363,False
Failed,,,3463,4752,4786,True
Failed,,,4215,1105,2192,False
Failed,,,2006,3663,3768,True
Failed,,,2212,2128,2185,True
Failed,,,3755,4688,4358,False
Failed,,,3435,98,572,True
Failed,,,600,2619,3390,False
Failed,,,712,155,3309,False
Failed,,,2913,2597,501,True
Failed,,,4893,2150,4297,False
Failed,,,1484,4632,2095,True
Failed,,,1259,1963,2933,False
Failed,,,4710,4520,761,True
Failed,,,3096,266,4467,False
Failed,,,937,2785,1650,True
Failed,,,550,906,467,True
Failed,,,3387,3385,3266,False
Failed,,,3982,2004,665,True
Failed,,,2396,4483,2868,False
Failed,,,2133,995,1210,False
Failed,,,4304,3477,2759,True
Failed,,,3512,1778,1551,False
Failed,,,53,4221,4994,True
Failed,,,1103,1756,4908,True
Failed,,,2677,4277,1476,False
Failed,,,4505,939,2692,True
Failed,,,1718,3499,1116,False
Failed,,,1627,1651,1804,False
Failed,,,4418,4211,4622,True
Failed,,,2767,1200,914,False
Failed,,,1189,3721,3087,True
Failed,,,294,599,4328,True
Failed,,,3720,3081,2137,False
Failed,,,4353,503,1082,False
Failed,,,2182,3021,2649,True
Failed,,,2347,1520,795,True
Failed,,,3933,4041,2977,False
Failed,,,3258,706,1763,True
Failed,,,463,3266,4589,False
Failed,,,847,2053,961,True
Failed,,,3012,4571,2539,False
Failed,,,4799,19,1322,True
Failed,,,1343,2577,4755,False
Failed,,,1550,206,284,True
Failed,,,4965,2687,3725,False
Failed,,,2846,1942,2440,True
Failed,,,640,4385,3987,False
Failed,,,374,1264,2808,False
Failed,,,3173,3823,1240,True
Failed,,,3805,1401,1982,True
Failed,,,2260,3841,4175,False
Failed,,,1958,387,2394,False
Failed,,,4166,2830,3952,True
Failed,,,3650,2386,158,False
Failed,,,229,4868,3611,True
Failed,,,1080,1076,1936,False
Failed,,,2621,3516,4138,True
Failed,,,4564,1855,343,False
Failed,,,1736,4335,3150,True
Failed,,,1741,98,1961,False
