Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Completed,0.52,5,4981,1945,369,True
Completed,0.55,29,3394,3877,4781,False
Completed,0.52,4,216,677,1366,True
Completed,0.52,4,722,4982,681,True
Completed,0.52,10,2542,544,2890,False
Completed,0.52,4,4085,3714,2302,True
Completed,0.53,13,2341,1778,3848,False
Completed,0.51,26,2211,4713,2549,False
Completed,0.52,4,4217,422,1009,True
Completed,0.54,22,2596,3446,4172,False
Completed,0.52,4,666,1656,1967,True
Completed,0.52,4,273,2678,70,True
Completed,0.58,18,3345,2145,3491,False
Completed,0.52,4,4845,3911,1653,True
Completed,0.59,26,1852,877,4487,False
Completed,0.58,18,1254,3347,1555,False
Completed,0.52,4,4510,1554,4975,True
Completed,0.56,18,3552,4579,481,False
Completed,0.52,4,373,287,3316,True
Completed,0.52,5,1191,4122,4034,True
Completed,0.58,20,3013,1091,2493,False
Completed,0.52,4,3926,2856,2999,True
Completed,0.56,8,2184,2324,795,False
Completed,0.52,4,1927,2983,4725,True
Completed,0.56,32,3835,2431,1265,False
Completed,0.52,5,2958,4251,3261,True
Completed,0.6,20,970,1197,466,False
Completed,0.52,31,592,4393,2207,False
Completed,0.52,5,3605,82,3786,True
Completed,0.56,22,4604,3160,781,False
Completed,0.52,4,1514,1350,2947,True
Completed,0.52,4,1633,3802,1191,True
Completed,0.62,34,4792,752,2771,False
Completed,0.52,4,3251,2570,2110,True
Completed,0.55,12,13,2019,4275,False
Completed,0.51,26,924,3653,3709,False
Completed,0.52,4,2687,1839,250,True
Completed,0.54,57,4272,4919,4589,False
Completed,0.52,4,2432,607,1793,True
Completed,0.59,16,2435,4907,998,False
Completed,0.52,5,4266,623,2544,True
Completed,0.53,17,2683,3635,1956,False
Completed,0.52,4,930,1852,4165,True
Completed,0.52,4,10,2567,3477,True
Completed,0.51,17,3256,2027,62,False
Completed,0.52,4,4796,3795,4474,True
Completed,0.65,40,1627,754,1644,False
Completed,0.55,25,1517,3149,4962,False
Completed,0.52,5,4599,1367,1546,True
Completed,0.56,32,3601,4376,3302,False
Completed,0.52,5,598,95,473,True
Completed,0.52,5,967,4248,2483,True
Completed,0.62,18,2964,1205,4028,False
Completed,0.52,5,3840,2977,784,True
Completed,0.58,20,1920,2432,2994,False
Completed,0.52,4,2170,2867,1260,True
Completed,0.57,27,3943,2308,4714,False
Completed,0.52,4,3026,4139,459,True
Completed,0.57,21,1175,1079,3250,False
Completed,0.56,38,387,4583,3778,False
Completed,0.52,4,3536,279,2193,True
Completed,0.57,21,4497,3354,2938,False
Completed,0.52,4,1269,1552,768,True
Completed,0.52,4,1838,3923,2762,True
Completed,0.58,33,4861,861,1178,False
Completed,0.52,4,3358,2696,4267,True
Completed,0.56,10,258,2132,2096,False
Completed,0.55,10,680,3449,243,False
Completed,0.52,4,2579,1648,3698,True
Completed,0.56,24,4204,4720,1788,False
Completed,0.52,4,2226,420,4578,True
Completed,0.52,4,2326,3727,3363,True
Completed,0.6,29,4098,1760,567,False
Completed,0.52,6,2559,4998,4906,True
Completed,0.45,13,707,532,1447,False
Completed,0.52,12,231,3879,884,False
Completed,0.52,4,3382,670,3049,True
Completed,0.57,22,4964,2652,2388,False
Completed,0.52,4,1737,1942,3968,True
Completed,0.52,4,1369,4470,1899,True
Completed,0.52,5,4390,1,4065,False
Completed,0.52,4,3516,3242,1060,True
Completed,0.58,18,415,1274,2639,False
Completed,0.52,4,2665,2793,2360,True
Completed,0.59,35,913,2074,3945,False
Completed,0.55,17,27,3585,3415,False
Completed,0.52,5,3273,1629,624,True
Completed,0.54,50,4779,4818,4880,False
Completed,0.52,4,1610,361,1426,True
Completed,0.52,4,1495,2927,4431,True
Completed,0.62,25,4577,2209,1640,False
Completed,0.52,5,3623,4158,3553,True
Completed,0.62,18,620,942,98,False
Completed,0.59,24,945,4641,1949,False
Completed,0.52,4,2941,182,4120,True
Completed,0.54,17,3862,3374,1032,False
Completed,0.52,5,1942,1415,2616,True
Completed,0.51,11,2153,3245,1810,False
Completed,0.52,4,3926,1309,4640,True
Completed,0.55,11,3043,4513,229,False
Completed,0.52,6,1193,75,3644,True
Completed,0.52,4,370,4346,4331,True
Completed,0.6,28,3519,1146,2121,False
Completed,0.52,4,4514,3112,2710,True
Completed,0.58,17,1286,2414,1165,False
Completed,0.56,48,1860,4926,2846,False
Completed,0.52,4,4883,487,637,True
Completed,0.56,33,3335,3694,3882,False
Completed,0.52,4,236,1754,2337,True
Completed,0.52,4,702,2587,326,True
Completed,0.58,14,2601,1889,3155,False
Completed,0.52,5,4182,3853,1400,True
Completed,0.52,11,2204,657,4816,False
Completed,0.58,16,2308,2699,3457,False
Completed,0.52,5,4080,2168,36,True
Completed,0.56,24,2576,3965,4532,False
Completed,0.52,4,724,935,1697,True
Completed,0.52,4,214,4736,975,True
Completed,0.52,9,3365,443,2515,False
Completed,0.52,4,4981,3504,2011,True
Completed,0.57,25,1754,1710,4215,False
Completed,0.58,24,1391,4067,2460,False
Completed,0.52,4,4412,1033,4000,True
Completed,0.54,17,3494,2834,839,False
Completed,0.52,4,393,2302,3043,True
Completed,0.52,4,1172,3290,4941,True
Completed,0.6,22,3071,1499,1520,False
Completed,0.52,4,4024,4557,3360,True
Completed,0.57,12,2047,266,525,False
Completed,0.52,5,1985,4450,3821,True
Completed,0.52,6,3815,138,2241,False
Completed,0.52,4,2821,3184,2903,True
Completed,0.59,22,1068,1370,738,False
Completed,0.55,12,494,3039,1300,False
Completed,0.52,4,3742,2488,4759,True
Completed,0.55,18,4623,4271,421,False
Completed,0.52,4,1455,1221,3217,True
Completed,0.52,4,1653,3629,284,True
Completed,0.59,23,4734,1819,3744,False
Completed,0.52,5,3153,4862,1750,True
Completed,0.52,10,150,551,4545,False
Completed,0.58,23,787,3782,2804,False
Completed,0.52,4,2785,728,1225,True
Completed,0.59,40,4331,2514,4231,False
Completed,0.52,4,2412,1962,2066,True
Completed,0.52,20,2347,3467,4070,False
Completed,0.52,4,4355,1673,1904,True
Completed,0.52,28,2771,4695,2643,False
Completed,0.52,4,842,402,1064,True
Completed,0.52,4,98,3929,1588,True
Completed,0.6,26,3169,899,4383,False
Completed,0.52,4,4709,2657,123,True
Completed,0.59,22,1715,2126,3583,False
Completed,0.55,16,1429,4599,573,False
Completed,0.52,4,4686,307,3368,True
Completed,0.56,20,3688,3326,1451,False
Completed,0.52,4,511,1536,4910,True
Completed,0.52,4,1055,2875,3054,True
Completed,0.57,12,2875,2343,889,False
Completed,0.52,5,3751,4104,3972,True
Completed,0.54,8,2008,1070,2392,False
Completed,0.52,4,2102,4230,3189,True
Completed,0.57,31,4011,1180,354,False
Completed,0.52,4,3094,3002,4770,True
Completed,0.56,17,1108,2451,1349,False
Completed,0.53,8,456,3142,668,False
Completed,0.52,5,3467,1329,2873,True
Completed,0.58,35,4429,4414,2289,False
Completed,0.52,4,1338,102,3829,True
Completed,0.52,4,1770,2551,2152,True
Completed,0.59,21,4930,1998,4357,False
Completed,0.52,5,3426,3824,1116,True
Completed,0.61,11,189,770,2657,False
Completed,0.51,54,748,4899,4673,False
Completed,0.52,4,2511,588,1838,True
Completed,0.57,24,4136,3670,3598,False
Completed,0.52,4,2295,1860,178,True
Completed,0.52,4,2257,4777,1552,True
Completed,0.52,8,4166,320,4967,False
Completed,0.52,4,2627,3548,477,True
Completed,0.59,17,639,1592,3306,False
Completed,0.57,15,300,2751,4033,False
Completed,0.52,5,3313,2032,2488,True
Completed,0.56,23,4896,4024,2998,False
Completed,0.52,4,1806,804,788,True
Completed,0.52,5,1300,3411,2549,True
Completed,0.56,31,4459,1451,1003,False
Completed,0.52,4,3584,4682,4169,True
Completed,0.52,9,346,224,1960,False
Completed,0.54,9,1218,4195,68,False
Completed,0.52,5,2981,979,3483,True
Completed,0.55,19,3978,2968,1649,False
Completed,0.52,4,2138,2250,4478,True
Completed,0.55,19,1880,3076,1173,False
Completed,0.52,4,3886,2377,2758,True
Completed,0.6,27,2926,4305,2091,False
Completed,0.52,4,997,1104,4261,True
Completed,0.52,5,565,4477,3694,True
Completed,0.45,14,3637,39,239,False
Completed,0.52,4,4553,3204,4572,True
Completed,0.6,28,1560,1267,1782,False
Completed,0.56,38,1587,3895,4709,False
Completed,0.52,4,4843,699,1255,True
Completed,0.6,19,3219,2623,3244,False
Completed,0.52,4,40,1926,454,True
Completed,0.52,4,897,3735,2189,True
Completed,0.55,21,2719,1795,3774,False
Completed,0.52,5,4220,4963,763,True
Completed,0.52,13,2478,524,2933,False
Completed,0.52,4,2483,2818,2275,True
Completed,0.59,30,4255,2278,3855,False
Completed,0.52,5,2713,4091,694,True
Completed,0.59,17,863,1050,2859,False
Completed,0.52,39,75,4534,4793,False
Completed,0.52,34,3223,250,1334,True
Completed,0.58,30,4810,3305,3173,False
Completed,0.52,4,1582,1522,377,True
Completed,0.52,4,1525,3952,3622,True
Completed,0.61,45,4549,910,162,False
Completed,0.52,4,3670,2725,4657,True
Completed,0.59,13,570,2181,1862,False
Completed,0.56,13,992,3478,1103,False
Completed,0.52,6,2891,1696,2683,True
Completed,0.57,30,3892,4749,2178,False
Completed,0.52,5,1913,469,4343,True
Completed,0.55,7,2122,4878,139,False
Completed,0.52,5,3954,575,3559,True
Completed,0.57,15,2995,3605,1565,False
Completed,0.52,4,1243,1803,4400,True
Completed,0.52,5,322,2537,2618,True
Completed,0.6,21,3569,1977,1077,False
Completed,0.52,4,4484,3766,4083,True
Completed,0.62,35,1314,705,1879,False
Completed,0.54,26,298,4342,2744,False
Completed,0.52,5,3196,482,785,True
Completed,0.57,35,4264,2982,4223,False
Completed,0.52,5,2323,1842,2431,True
Completed,0.52,5,1478,3600,174,True
Completed,0.59,25,4512,2475,3374,False
Completed,0.52,5,3103,4975,1810,True
Completed,0.59,20,987,1100,4863,False
Completed,0.52,14,865,2729,1310,False
Completed,0.52,5,2519,1511,4518,True
Completed,0.54,12,4868,4011,455,False
Completed,0.52,4,1672,229,3498,True
Completed,0.52,4,2048,4643,3899,True
Completed,0.62,38,3837,847,1949,False
Completed,0.52,4,3704,3347,2888,True
Completed,0.53,14,334,2143,1085,False
Completed,0.52,4,609,3281,4532,True
Completed,0.57,22,3507,1896,1492,False
Completed,0.52,4,3953,4396,3678,True
Completed,0.54,6,2011,781,472,False
Completed,0.57,23,1792,3789,2121,False
Completed,0.52,4,4826,139,3922,True
Completed,0.57,102,2789,2639,1110,False
Completed,0.52,4,673,1289,3058,True
Completed,0.52,4,1179,4728,772,True
Completed,0.59,22,2832,1034,2562,False
Completed,0.52,5,4555,3534,2251,True
Completed,0.61,29,1358,2228,4207,False
Completed,0.59,25,2360,2892,3202,False
Completed,0.52,5,4149,1620,151,True
Completed,0.54,42,3393,4120,4838,False
Completed,0.52,5,22,392,1640,True
Completed,0.52,5,136,3076,370,True
Completed,0.61,22,3326,1789,3569,False
Completed,0.52,5,4133,4289,1381,True
Completed,0.52,12,2485,576,4433,False
Completed,0.55,28,1298,4912,2940,False
Completed,0.52,4,4666,1203,980,True
Completed,0.51,28,2951,3703,3794,False
Completed,0.52,4,1165,2411,2000,True
Completed,0.52,4,735,3917,4328,True
Completed,0.52,9,2680,282,2380,False
Completed,0.52,5,4705,2782,2693,True
Completed,0.52,28,1803,1417,890,False
Completed,0.55,20,1895,3410,1739,False
Completed,0.52,5,4017,2040,4949,True
Completed,0.55,12,3526,4540,260,False
Completed,0.52,5,486,910,3303,True
Completed,0.57,35,449,4469,2317,False
Completed,0.52,4,3640,668,4117,True
Completed,0.54,16,3819,3168,681,False
Completed,0.52,4,2172,1969,2628,True
Completed,0.52,5,1610,2555,4728,True
Completed,0.59,31,4977,1332,1687,False
Completed,0.52,5,2639,3832,3249,True
Completed,0.76,159,854,55,41,False
Completed,0.55,23,1046,3461,3631,False
Completed,0.52,4,2991,2341,581,True
Completed,0.54,48,4394,4841,4642,False
Completed,0.52,5,1492,961,1446,True
Completed,0.52,4,2209,4204,1201,True
Completed,0.52,10,4332,349,2992,False
Completed,0.52,4,3212,2849,2055,True
Completed,0.49,12,172,1704,4012,False
Completed,0.52,5,212,3729,1913,True
Completed,0.52,5,4369,4844,1049,True
Completed,0.54,44,1530,4237,4482,False
Completed,0.52,5,4432,587,1273,True
Completed,0.52,4,1087,1737,418,True
Completed,0.52,4,814,4592,3410,True
Completed,0.52,4,4939,3399,4899,True
Completed,0.55,12,2134,2756,821,False
Completed,0.52,4,3781,1484,2781,True
Completed,0.52,4,409,256,4261,True
Completed,0.48,8,523,3894,110,False
Completed,0.52,4,3563,34,3160,True
Completed,0.55,19,4058,2534,1600,False
Completed,0.52,4,1936,1394,4796,True
Completed,0.52,5,1844,3152,2521,True
Completed,0.52,5,2718,4527,4166,True
Completed,0.57,18,1127,2865,3963,False
Completed,0.52,4,2913,1646,2163,True
Completed,0.57,40,4626,4147,3099,False
Completed,0.52,4,1258,365,1152,True
Completed,0.52,4,2445,4779,1533,True
Completed,0.52,4,3288,3482,512,True
Completed,0.56,14,98,2279,3720,False
Completed,0.54,55,60,4959,4990,False
Completed,0.52,4,3431,1158,1781,True
Completed,0.56,30,4189,3658,3344,False
Completed,0.52,5,2400,2459,302,True
Completed,0.52,5,1398,3045,2420,True
Completed,0.52,5,2870,4321,931,True
Completed,0.52,11,1217,545,2735,False
Completed,0.54,11,635,3284,939,False
Completed,0.52,4,2751,2164,2898,True
Completed,0.52,4,1752,784,3752,True
Completed,0.52,5,1971,4027,3528,True
Completed,0.52,4,3469,2672,4392,True
Completed,0.52,4,374,2586,3028,True
Completed,0.63,25,3745,1300,1238,False
Completed,0.52,5,3876,3800,4048,True
Completed,0.52,6,2087,86,2092,False
Completed,0.56,26,1710,4422,617,False
Completed,0.52,4,4906,714,3669,True
Completed,0.52,4,4529,3777,65,True
Completed,0.52,4,3791,2155,1499,True
Completed,0.52,33,2403,4469,3466,False
Completed,0.52,4,1050,857,670,True
Completed,0.52,29,2758,3151,4368,False
Completed,0.54,10,3709,4157,1,False
Completed,0.56,18,4547,5000,744,False
Completed,0.54,18,3823,3633,637,False
Completed,0.52,5,1555,1,3089,False
Completed,0.53,11,4061,5000,1,False
Completed,0.54,17,3397,2613,1906,False
Completed,0.52,4,1,2710,5000,True
Completed,0.52,4,5000,4014,1471,True
Completed,0.56,8,3032,5000,1,False
Completed,0.52,5,1,2104,1,True
Completed,0.55,19,4069,5000,883,False
Completed,0.52,48,1,5000,5000,False
Completed,0.53,12,4891,5000,1,False
Completed,0.53,7,3424,5000,1,True
Completed,0.52,5,5000,1,2325,True
Completed,0.54,50,552,5000,5000,False
Completed,0.52,5,5000,1,1,True
Completed,0.52,5,3142,1,5000,True
Completed,0.52,4,4134,5000,5000,True
Completed,0.52,4,1,5000,1,True
Completed,0.52,4,1827,2788,2660,True
Completed,0.56,25,4718,5000,1284,False
Completed,0.55,18,3762,2874,1824,False
Completed,0.54,11,3621,5000,1,False
Completed,0.56,16,3723,3995,1021,False
Completed,0.52,4,3092,5000,5000,True
Completed,0.52,5,1216,1,3388,False
Completed,0.52,7,4545,232,2244,False
Completed,0.55,30,4248,1284,803,False
Completed,0.52,4,4884,1088,4651,True
Completed,0.52,4,4373,2982,3160,True
Completed,0.52,9,2016,356,1800,False
Completed,0.52,4,783,4320,4048,True
Completed,0.53,17,3579,3572,1357,False
Completed,0.55,15,3793,4938,378,False
Failed,,,3695,2395,1217,False
Failed,,,812,1467,2144,True
Failed,,,126,2945,215,True
Failed,,,3138,2235,3670,False
Failed,,,4759,4211,1836,True
Failed,,,1667,1002,4626,False
Failed,,,1479,3535,1387,False
Failed,,,4639,1566,4841,True
Failed,,,1150,3057,4378,False
Failed,,,3049,2352,1583,True
Failed,,,4046,4330,3578,False
Failed,,,2069,1123,118,True
Failed,,,1968,4204,4361,False
Failed,,,3798,1014,2157,True
Failed,,,2838,2932,2663,False
Failed,,,1085,2242,1122,True
Failed,,,3241,3490,3648,True
Failed,,,62,1689,233,False
Failed,,,875,2732,2127,False
Failed,,,2697,2169,4336,True
Failed,,,4242,3965,1169,False
Failed,,,2500,902,2715,True
Failed,,,2466,3216,2045,False
Failed,,,4238,1260,4249,True
Failed,,,2730,4484,1244,False
Failed,,,657,1985,3547,True
Failed,,,283,3598,4115,True
Failed,,,3296,1815,1945,False
Failed,,,4913,4866,2611,True
Failed,,,1823,582,1026,False
Failed,,,1322,3018,3100,False
Failed,,,4481,2474,929,True
Failed,,,3648,3743,4742,False
Failed,,,548,1783,1321,True
Failed,,,1015,2636,716,True
Failed,,,2913,1918,2921,False
Failed,,,3870,3902,2260,True
Failed,,,1892,686,3800,False
Failed,,,2139,4012,543,True
Failed,,,3971,811,3338,False
Failed,,,2978,2744,1500,True
Failed,,,980,243,3886,False
Failed,,,582,4098,3160,False
Failed,,,3654,1037,331,True
Failed,,,4536,2830,4820,False
Failed,,,1543,2271,1405,True
Failed,,,1565,4757,4645,True
Failed,,,4821,457,1815,False
Failed,,,3310,4188,2537,True
Failed,,,308,992,957,False
Failed,,,633,4670,1715,False
Failed,,,2629,231,4510,True
Failed,,,4174,3403,16,False
Failed,,,2254,1463,3476,True
Failed,,,2297,4402,4836,True
Failed,,,4128,109,1381,False
Failed,,,2509,3135,3138,True
Failed,,,880,27,2785,True
Failed,,,58,4317,4565,True
Failed,,,3206,1097,1730,False
Failed,,,4827,3083,3726,True
Failed,,,1599,2365,306,False
Failed,,,1547,4975,3237,False
Failed,,,4571,517,403,True
Failed,,,3466,4892,2140,True
Failed,,,462,600,4311,False
Failed,,,1100,3811,3664,False
Failed,,,3097,777,209,True
Failed,,,4018,2543,4622,False
Failed,,,2100,2011,1831,True
Failed,,,1996,2670,2597,False
Failed,,,3768,2119,1052,True
Failed,,,2888,3936,4141,False
Failed,,,1225,2045,4960,False
Failed,,,339,3536,3024,False
Failed,,,3586,1599,859,True
Failed,,,4467,4770,4021,False
Failed,,,1297,332,2442,True
Failed,,,1808,2955,4197,True
Failed,,,4889,2258,2031,False
Failed,,,3181,2883,605,False
Failed,,,80,2331,3434,True
Failed,,,859,3338,3925,True
Failed,,,2759,1528,2380,False
Failed,,,4337,4606,3125,True
Failed,,,2360,295,916,False
Failed,,,2414,4258,2954,True
Failed,,,4324,1228,745,False
Failed,,,2782,3031,3754,True
Failed,,,755,1341,347,False
Failed,,,181,2990,2315,False
Failed,,,3429,2458,3900,True
Failed,,,4936,4222,656,False
Failed,,,1768,1192,2826,True
Failed,,,1341,3658,1143,True
Failed,,,4421,1868,2728,False
Failed,,,3738,3774,257,True
Failed,,,502,740,3673,False
Failed,,,1061,4850,4282,False
Failed,,,2823,558,2073,True
Failed,,,3823,3622,2739,False
Failed,,,1982,1831,1193,True
Failed,,,2035,3516,4460,False
Failed,,,4042,1703,1670,True
Failed,,,3083,4743,3503,False
Failed,,,1037,887,1932,True
Failed,,,527,4707,116,True
Failed,,,3677,395,3531,False
Failed,,,4668,3474,1620,True
Failed,,,1442,1661,4450,False
Failed,,,1703,4116,1443,False
Failed,,,4725,1063,4859,True
Failed,,,3376,3297,2467,False
Failed,,,198,1487,4051,True
Failed,,,742,2846,3289,True
Failed,,,2563,2294,498,False
Failed,,,4064,4075,4987,True
Failed,,,2320,1021,1533,False
Failed,,,2193,3125,158,False
Failed,,,4199,2406,3617,True
Failed,,,2614,4353,1856,False
Failed,,,795,2500,2209,False
Failed,,,143,3172,434,False
Failed,,,3155,1378,3263,True
Failed,,,4742,4443,1273,False
Failed,,,1650,150,4688,True
Failed,,,1457,2502,1761,True
Failed,,,4617,1969,4591,False
Failed,,,3532,2594,2853,False
Failed,,,352,1877,688,True
Failed,,,1209,3706,1330,True
Failed,,,3031,1747,4789,False
Failed,,,3908,4933,372,True
Failed,,,2166,475,3168,False
Failed,,,1945,4806,2411,True
Failed,,,3854,368,3952,False
Failed,,,2940,3578,867,True
Failed,,,1155,431,48,True
Failed,,,411,3978,1979,True
Failed,,,3481,928,4150,False
Failed,,,4396,2707,982,True
Failed,,,1402,2156,2567,False
Failed,,,1741,4569,807,False
Failed,,,4999,258,2977,True
Failed,,,3272,4633,4404,True
Failed,,,34,194,1569,False
Failed,,,905,4146,1083,False
Failed,,,2669,950,2624,True
Failed,,,4290,2919,1883,False
Failed,,,2450,2221,4088,True
Failed,,,2447,4160,2224,True
Failed,,,4296,942,3769,False
Failed,,,2672,2927,760,True
Failed,,,685,1133,4651,True
Failed,,,253,4525,2678,True
Failed,,,3324,68,1099,False
Failed,,,4865,3253,4338,True
Failed,,,1873,1297,2172,False
Failed,,,1275,3865,3851,False
Failed,,,4531,649,2271,True
Failed,,,3630,4059,4606,True
Failed,,,606,842,1776,False
Failed,,,955,4820,1208,False
Failed,,,2934,360,2753,True
Failed,,,3850,3586,2088,False
Failed,,,1951,1627,4297,True
Failed,,,2159,3693,53,False
Failed,,,3912,1755,3508,True
Failed,,,3037,4925,1675,False
Failed,,,952,1641,3072,False
Failed,,,612,2781,4893,False
Failed,,,3626,2082,1472,True
Failed,,,4584,4053,3388,False
Failed,,,1493,853,554,True
Failed,,,1613,3362,3565,True
Failed,,,4771,1422,145,False
Failed,,,3330,3247,2982,False
Failed,,,249,1307,812,True
Failed,,,691,3111,1537,True
Failed,,,2610,2415,4992,False
Failed,,,4193,4345,503,True
Failed,,,2196,1147,3294,False
Failed,,,2316,2833,4666,False
Failed,,,4070,2302,1871,True
Failed,,,2567,4067,3632,False
Failed,,,899,2208,2969,False
Failed,,,38,3373,4703,False
Failed,,,3265,1415,1287,True
Failed,,,4768,4640,3278,False
Failed,,,1619,184,448,True
Failed,,,1489,2791,3688,True
Failed,,,4590,2075,272,False
Failed,,,3485,2700,2286,False
Failed,,,404,2166,3865,True
Failed,,,1159,3502,3182,True
Failed,,,3077,1711,387,False
Failed,,,4038,4735,4804,True
Failed,,,2041,445,1344,False
Failed,,,1976,4864,3077,True
Failed,,,3827,550,872,False
Failed,,,2829,3630,3957,True
Failed,,,1205,489,4466,True
Failed,,,358,3855,2572,True
Failed,,,3528,656,987,False
Failed,,,4525,2588,4154,True
Failed,,,1278,1888,1984,False
Failed,,,1867,4515,4056,False
Failed,,,4869,74,2472,True
Failed,,,3161,4449,149,True
Failed,,,139,140,3570,False
Failed,,,801,4272,4093,False
Failed,,,2778,1220,1888,True
Failed,,,4318,3040,2628,False
Failed,,,2418,2486,1088,True
Failed,,,2356,3327,2780,False
Failed,,,4343,1535,1239,True
Failed,,,2763,4600,4244,False
Failed,,,736,1035,173,True
Failed,,,202,4559,2187,True
Failed,,,3370,265,4352,False
Failed,,,4996,3290,1113,True
Failed,,,1747,1498,2693,False
Failed,,,1399,3967,703,False
Failed,,,4402,934,2868,True
Failed,,,3680,3466,397,False
Failed,,,521,1674,3232,True
Failed,,,1041,2659,3796,True
Failed,,,2882,2125,2255,False
Failed,,,3764,3930,2916,True
Failed,,,2002,897,711,False
Failed,,,2094,3822,4945,True
Failed,,,4022,771,1486,False
Failed,,,3103,2550,3323,True
Failed,,,1058,1818,2416,False
Failed,,,508,2513,559,False
Failed,,,3735,1963,3393,True
Failed,,,4611,3781,1477,False
Failed,,,1461,730,4897,True
Failed,,,1644,3182,1574,True
Failed,,,4745,1372,4409,False
Failed,,,3435,4230,2016,True
Failed,,,178,1178,4182,False
Failed,,,761,4412,3461,False
Failed,,,2505,103,2,True
Failed,,,4122,3141,4495,False
Failed,,,2301,1330,1700,True
Failed,,,2251,4681,342,True
Failed,,,4180,225,3132,False
Failed,,,2633,3410,1376,True
Failed,,,853,306,2039,True
Failed,,,84,4103,300,True
Failed,,,3175,1071,3721,False
Failed,,,4721,2875,1726,True
Failed,,,1709,2344,4560,False
Failed,,,1438,4693,1316,False
Failed,,,4675,403,4736,True
Failed,,,3590,4778,2723,True
Failed,,,333,318,1138,False
Failed,,,1229,4022,1826,False
Failed,,,2972,805,4617,True
Failed,,,3968,2750,205,False
Failed,,,2145,2034,3659,True
Failed,,,1885,2625,1917,False
Failed,,,3874,1925,4126,True
Failed,,,2920,3896,1037,False
Failed,,,1096,2000,528,False
Failed,,,468,3672,2427,False
Failed,,,3462,1860,4007,True
Failed,,,4415,4900,844,False
Failed,,,1344,587,3010,True
Failed,,,1761,3003,942,True
Failed,,,4940,2450,2522,False
Failed,,,3212,3075,4844,False
Failed,,,54,2378,1429,True
Failed,,,887,3205,901,True
Failed,,,2726,1266,3110,False
Failed,,,4232,4478,2365,True
Failed,,,2469,37,3911,False
Failed,,,2494,2724,829,True
Failed,,,4246,2182,3033,False
Failed,,,2703,3951,2450,True
Failed,,,627,1452,4831,False
Failed,,,312,2969,2821,False
Failed,,,3304,2250,651,True
Failed,,,4885,4196,3895,False
Failed,,,1814,978,2311,True
Failed,,,1293,3549,4306,True
Failed,,,4473,1591,2135,False
Failed,,,3660,2820,3448,True
Failed,,,578,2277,27,False
Failed,,,986,3304,2000,False
Failed,,,2906,1524,4205,True
Failed,,,3897,4533,966,False
Failed,,,1901,251,2506,True
Failed,,,2112,4426,1739,False
Failed,,,3962,123,4535,True
Failed,,,3007,3199,275,False
Failed,,,1011,697,2582,True
Failed,,,554,4962,4435,True
Failed,,,3645,525,1606,False
Failed,,,4564,3735,3517,True
Failed,,,1551,1797,101,False
Failed,,,1593,4303,3420,False
Failed,,,4830,1105,590,True
Failed,,,3300,4877,3811,False
Failed,,,277,576,2232,True
Failed,,,660,3767,411,True
Failed,,,2638,704,3206,False
Failed,,,4145,2539,1290,True
Failed,,,2247,1977,4750,False
Failed,,,2266,4036,3542,False
Failed,,,4118,826,87,True
Failed,,,2539,2807,4422,False
Failed,,,871,911,3991,False
Failed,,,68,4750,3349,False
Failed,,,3237,468,514,True
Failed,,,4815,3479,4932,False
Failed,,,1569,1695,1512,True
Failed,,,1537,4092,4521,True
Failed,,,4539,1048,1687,False
Failed,,,3457,4173,924,False
Failed,,,435,967,3095,True
Failed,,,1131,4626,4870,True
Failed,,,3107,158,1415,False
Failed,,,3988,3399,3406,True
Failed,,,2088,1429,615,False
Failed,,,2026,3270,3872,True
Failed,,,3779,1324,2326,False
Failed,,,2857,4498,2837,True
Failed,,,1234,1395,3734,True
Failed,,,328,3024,4220,True
Failed,,,3556,2463,2055,False
Failed,,,4477,4295,2796,True
Failed,,,1328,1235,1216,False
Failed,,,1819,3604,2893,False
Failed,,,4919,1805,727,True
Failed,,,3190,3680,1801,True
Failed,,,109,1729,4630,False
Failed,,,829,2602,2700,False
Failed,,,2748,1914,1155,True
Failed,,,4368,3829,4322,False
Failed,,,2370,642,2112,True
Failed,,,2384,4801,4180,False
Failed,,,4312,334,1970,True
Failed,,,2813,3533,2558,False
Failed,,,767,2099,1631,True
Failed,,,174,3570,1021,True
Failed,,,3401,1604,2606,False
Failed,,,4945,4843,1940,True
Failed,,,1795,375,4110,False
Failed,,,1349,2902,2350,False
Failed,,,4449,2195,3934,True
Failed,,,3730,4668,1561,False
Failed,,,473,199,4976,True
Failed,,,1091,4210,3008,True
Failed,,,2834,1004,799,False
Failed,,,3792,2943,4043,True
Failed,,,1972,2236,2497,False
Failed,,,2066,3051,3254,True
Failed,,,4052,2362,464,False
Failed,,,3053,4319,4719,True
Failed,,,1027,51,628,False
Failed,,,536,4360,1390,False
Failed,,,3704,1170,4805,True
Failed,,,4661,3088,316,False
Failed,,,1413,2399,3146,True
Failed,,,1694,4951,218,True
Failed,,,4698,502,3634,False
Failed,,,3385,2638,1182,True
Failed,,,225,1950,2767,False
Failed,,,711,3721,4583,False
Failed,,,2553,1771,1792,True
Failed,,,4094,4988,3703,False
Failed,,,2332,539,249,True
Failed,,,2220,3442,1461,True
Failed,,,4208,1658,4921,False
Failed,,,2585,4709,582,True
Failed,,,805,1567,1013,True
Failed,,,134,2765,1659,True
Failed,,,3128,2057,4489,False
