Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Failed,,,3725,0.212,0.161,1775,4384,3909
Failed,,,4364,0.878,0.768,3152,2804,3145
Failed,,,593,0.289,0.437,892,10,922
Failed,,,21,0.684,0.834,1330,3737,229
Failed,,,3755,0.025,0.496,3922,951,2588
Failed,,,1861,0.135,0.068,4105,271,257
Failed,,,1955,0.627,0.386,4393,809,1762
Failed,,,3226,0.037,0.787,2113,3254,4178
Failed,,,113,0.464,0.56,534,1379,993
Failed,,,520,0.564,0.208,2247,4878,436
Failed,,,1259,0.767,0.668,3663,3496,813
Failed,,,2527,0.428,0.002,1081,1193,3249
Failed,,,4386,0.732,0.929,4004,1621,4038
Failed,,,3393,0.449,0.257,4568,2620,141
Failed,,,3993,0.641,0.673,360,4568,2185
Failed,,,262,0.052,0.029,3099,1996,4378
Failed,,,353,0.92,0.74,4825,4239,3840
Failed,,,2398,0.675,0.202,494,36,3516
Failed,,,3672,0.024,0.597,2921,2779,1176
Failed,,,4262,0.824,0.458,2153,4410,1657
Failed,,,530,0.477,0.867,4433,2153,4280
Failed,,,84,0.612,0.392,2723,4085,4993
Failed,,,3858,0.211,0.808,149,1855,2194
Failed,,,3216,0.887,0.136,4926,959,483
Failed,,,1985,0.29,0.539,2206,3729,2959
Failed,,,1851,0.782,0.977,1293,3015,3756
Failed,,,3116,0.38,0.318,4042,423,1553
Failed,,,4968,0.717,0.736,1043,2390,770
Failed,,,1630,0.501,0.764,167,4154,4507
Failed,,,991,0.338,0.182,4750,3659,2780
Failed,,,1229,0.954,0.987,813,1918,1992
Failed,,,4997,0.366,0.343,3230,4646,4575
Failed,,,3087,0.545,0.727,1854,2542,2556
Failed,,,2066,0.906,0.358,3327,2024,2438
Failed,,,3300,0.255,0.937,753,4540,4749
Failed,,,3930,0.593,0.116,4322,2649,3047
Failed,,,159,0.246,0.714,1602,164,395
Failed,,,456,0.843,0.05,1101,3581,952
Failed,,,4190,0.442,0.655,3527,1108,3740
Failed,,,3587,0.656,0.291,1546,1705,4212
Failed,,,2316,0.059,0.879,3827,4233,1725
Failed,,,1519,0.55,0.573,4710,4923,301
Failed,,,2746,0.148,0.227,2459,2265,2514
Failed,,,4636,0.949,0.829,2624,548,4538
Failed,,,659,0.073,0.276,1255,4317,1279
Failed,,,630,0.969,0.677,4067,1456,2738
Failed,,,4395,0.317,0.028,1816,3857,77
Failed,,,2517,0.53,0.919,3268,3332,2091
Failed,,,1288,0.184,0.251,850,733,4469
Failed,,,3504,0.493,0.066,322,3410,4666
Failed,,,4117,0.658,0.987,4606,3779,2618
Failed,,,382,0.007,0.338,2013,1534,192
Failed,,,252,0.903,0.921,286,4721,885
Failed,,,4023,0.306,0.279,2547,2469,3175
Failed,,,3364,0.596,0.667,2380,345,3953
Failed,,,2129,0.195,0.008,4787,3093,1362
Failed,,,1684,0.701,0.446,3903,3651,364
Failed,,,2952,0.105,0.849,1467,1037,3073
Failed,,,4820,0.798,0.207,3451,1776,4799
Failed,,,1093,0.396,0.623,1180,4163,2393
Failed,,,1239,0.122,0.094,3626,4799,3295
Failed,,,1000,0.737,0.77,1938,876,1309
Failed,,,4727,0.086,0.43,4688,3187,4001
Failed,,,2889,0.762,0.514,397,4002,3207
Failed,,,1620,0.415,0.161,2980,1313,858
Failed,,,3133,0.229,0.471,3193,3923,661
Failed,,,3784,0.922,0.585,1734,3265,1430
Failed,,,11,0.272,0.245,4142,798,3885
Failed,,,623,0.639,0.519,3705,2969,4422
Failed,,,4354,0.042,0.187,966,470,2143
Failed,,,3735,0.86,0.758,3963,2344,104
Failed,,,2462,0.459,0.412,1370,4844,2706
Failed,,,1351,0.965,0.106,2283,4311,4330
Failed,,,2581,0.369,0.694,4847,1627,1612
Failed,,,867,0.353,0.497,207,2891,2022
Failed,,,794,0.514,0.149,1676,2075,1856
Failed,,,2663,0.985,0.388,679,2701,3630
Failed,,,1436,0.334,0.783,3408,114,1057
Failed,,,2233,0.841,0.734,3062,654,1899
Failed,,,1929,0.095,0.461,2866,378,4222
Failed,,,1750,0.602,0.023,3135,1092,2795
Failed,,,2982,0.2,0.682,873,3596,17
Failed,,,1675,0.22,0.839,2399,4661,1968
Failed,,,2167,0.726,0.642,1408,3949,1007
Failed,,,297,0.425,0.286,3509,3239,1786
Failed,,,321,0.539,0.95,4259,528,2499
Failed,,,4089,0.138,0.345,1696,2911,4691
Failed,,,3449,0.96,0.709,3389,4902,2984
Failed,,,1165,0.778,0.301,4508,242,2849
Failed,,,4895,0.432,0.899,2071,2571,588
Failed,,,3033,0.721,0.048,2847,4618,2324
Failed,,,1768,0.069,0.627,575,1946,4867
Failed,,,1902,0.577,0.824,932,1391,3399
Failed,,,929,0.818,0.851,3586,3897,345
Failed,,,4663,0.472,0.443,1159,1415,3095
Failed,,,2801,0.681,0.612,3768,773,4816
Failed,,,1530,0.029,0.217,1488,3291,2369
Failed,,,2295,0.521,0.266,2479,2750,908
Failed,,,3522,0.174,0.934,4730,64,3160
Failed,,,3961,0.111,0.721,1880,4140,4646
Failed,,,3343,0.791,0.333,3039,3674,2603
Failed,,,2074,0.39,0.992,455,1014,214
Failed,,,3689,0.344,0.403,2341,695,2255
Failed,,,4956,0.236,0.101,2664,902,1588
Failed,,,3055,0.916,0.952,2264,1287,1126
Failed,,,1823,0.264,0.373,4985,4028,3563
Failed,,,2002,0.756,0.176,4023,4583,4402
Failed,,,3268,0.409,0.529,1273,1981,2160
Failed,,,3879,0.743,0.415,3645,207,126
Failed,,,150,0.092,0.755,1062,2606,2691
Failed,,,488,0.943,0.481,1874,1139,3384
Failed,,,2367,0.155,0.588,3209,1674,3865
Failed,,,1290,0.645,0.894,2941,2208,2870
Failed,,,2222,0.363,0.121,659,2286,451
Failed,,,1457,0.87,0.427,381,1596,1255
Failed,,,2728,0.468,0.773,3120,4342,4062
Failed,,,846,0.033,0.504,4547,1217,799
Failed,,,1295,0.45,0.323,3149,1791,4352
Failed,,,2372,0.941,0.13,2890,2483,2694
Failed,,,3601,0.345,0.54,609,4705,121
Failed,,,4249,0.558,0.406,4466,3108,2165
Failed,,,484,0.156,0.799,2038,331,4395
Failed,,,155,0.754,0.465,38,3434,3858
Failed,,,3884,0.407,0.865,2759,629,1452
Failed,,,3263,0.745,0.189,2315,1559,677
Failed,,,1997,0.094,0.606,4889,3755,3387
Failed,,,1819,0.585,0.908,3917,4464,4890
Failed,,,3050,0.238,0.264,1334,2100,2298
Failed,,,1583,0.88,0.554,734,456,1832
Failed,,,2817,0.284,0.151,3307,2982,4103
Failed,,,4726,0.619,0.793,1621,4832,3652
Failed,,,955,0.216,0.377,4341,2357,1038
Failed,,,1589,0.219,0.229,355,1210,352
Failed,,,2078,0.71,0.289,643,494,1383
Failed,,,3347,0.114,0.884,3363,2944,3926
Failed,,,3957,0.789,0.06,1711,4869,3163
Failed,,,230,0.387,0.642,4284,2320,902
Failed,,,409,0.522,0.119,3496,3937,209
Failed,,,3516,0.976,0.347,3859,813,4639
Failed,,,2289,0.325,0.951,1432,3251,1921
Failed,,,3680,0.626,0.962,1579,3505,3032
Failed,,,4406,0.046,0.48,4557,4965,4088
Failed,,,2563,0.049,0.306,513,4980,570
Failed,,,701,0.452,0.035,2133,606,4884
Failed,,,695,0.648,0.746,1770,1023,3559
Failed,,,4427,0.051,0.081,4187,3666,1133
Failed,,,2568,0.851,0.975,897,4147,1585
Failed,,,2837,0.884,0.277,125,1010,3876
Failed,,,4001,0.287,0.79,3748,2480,2737
Failed,,,569,0.693,0.151,2064,4626,1087
Failed,,,934,0.396,0.413,1421,4239,1631
Failed,,,4964,0.615,0.52,3105,1468,4551
Failed,,,3202,0.213,0.038,771,125,3175
Failed,,,2232,0.806,0.896,4712,2896,490
Failed,,,2440,0.222,0.307,2442,1959,4423
Failed,,,3383,0.752,0.635,3335,4813,1757
Failed,,,4703,0.42,0.184,376,3656,384
Failed,,,646,0.577,0.758,3858,802,3284
Failed,,,4961,0.914,0.68,3750,88,576
Failed,,,1187,0.263,0.022,1000,2724,2866
Failed,,,949,0.879,0.843,4563,1603,2366
Failed,,,4720,0.282,0.487,1979,4336,4821
Failed,,,2823,0.62,0.566,3104,3478,3091
Failed,,,4125,0.977,0.406,4577,257,4221
Failed,,,3537,0.171,0.61,378,1274,3325
Failed,,,2360,0.555,0.104,3210,3999,938
Failed,,,3187,0.758,0.031,1388,4989,3053
Failed,,,3849,0.079,0.984,3713,3506,4657
Failed,,,1140,0.195,0.249,1077,530,1010
Failed,,,4836,0.579,0.725,2502,2942,3564
Failed,,,2846,0.273,0.258,2364,4269,3835
Failed,,,1806,0.875,0.766,4025,1701,1281
Failed,,,1666,0.308,0.063,509,3292,3723
Failed,,,2979,0.918,0.538,3380,724,1159
Failed,,,943,0.95,0.587,1231,2111,2086
Failed,,,4127,0.871,0.21,3914,3985,3549
Failed,,,2788,0.455,0.723,2225,2632,4998
Failed,,,1864,0.548,0.335,3274,403,1335
Failed,,,1269,0.104,0.665,4066,3156,2460
Failed,,,3675,0.521,0.342,3894,3726,1663
Failed,,,4258,0.331,0.672,1217,4740,762
Failed,,,730,0.463,0.436,3581,1774,4898
Failed,,,4543,0.824,0.912,6,4205,2481
Failed,,,2788,0.012,0.072,4870,3035,257
Failed,,,1318,0.654,0.579,1531,446,2674
Failed,,,1376,0.477,0.981,636,3941,3252
Failed,,,4640,0.057,0.527,2160,163,1594
Failed,,,631,0.671,0.005,4250,2615,4148
Failed,,,369,0.174,0.272,4524,3130,2742
Failed,,,1451,0.038,0.375,3015,4558,2344
Failed,,,2647,0.672,0.85,886,1970,4732
Failed,,,4407,0.492,0.135,4147,797,2503
Failed,,,868,0.845,0.641,1940,3229,115
Failed,,,605,0.375,0.882,1822,2513,1834
Failed,,,1064,0.26,0.606,2770,1163,4418
Failed,,,4917,0.905,0.114,1149,3555,2030
Failed,,,3079,0.212,0.9,3826,4885,426
Failed,,,1570,0.576,0.377,2282,2336,2814
Failed,,,1747,0.241,0.669,3142,2659,2170
Failed,,,2904,0.597,0.178,466,109,4587
Failed,,,4738,0.286,0.839,4664,1437,2988
Failed,,,271,0.419,0.085,2028,4412,1352
Failed,,,3753,0.807,0.575,4078,2118,3769
Failed,,,3247,0.123,0.41,817,634,3493
Failed,,,4974,0.23,0.447,1643,2053,1435
Failed,,,1004,0.622,0.954,4435,4465,3999
Failed,,,3989,0.738,0.219,2073,1504,341
Failed,,,3322,0.425,0.798,2873,19,1941
Failed,,,2225,0.129,0.819,2195,1001,4080
Failed,,,2552,0.443,0.713,1320,3668,4310
Failed,,,1550,0.831,0.19,4777,1061,1746
Failed,,,1499,0.355,0.731,2476,1390,947
Failed,,,2529,0.997,0.239,3940,3957,3550
Failed,,,4519,0.183,0.776,950,2629,3899
Failed,,,832,0.543,0.252,2650,216,1297
Failed,,,469,0.05,0.021,3626,916,515
Failed,,,4176,0.661,0.512,286,3192,3118
Failed,,,2464,0.864,0.994,1265,1934,2041
Failed,,,3239,0.568,0.887,3202,1585,4294
Failed,,,3828,0.253,0.098,1778,571,3320
Failed,,,4358,0.539,0.762,1574,893,188
Failed,,,2285,0.99,0.745,597,4613,4971
Failed,,,1930,0.08,0.146,1462,1611,3908
Failed,,,3419,0.694,0.637,4958,4375,1520
Failed,,,3930,0.377,0.346,94,2889,1249
Failed,,,1635,0.117,0.918,4979,132,4865
Failed,,,3095,0.719,0.426,1443,2721,2439
Failed,,,3961,0.93,0.824,2793,4428,1699
Failed,,,3377,0.249,0.159,2342,3412,720
Failed,,,1898,0.601,0.682,3768,687,3147
Failed,,,2326,0.452,0.209,2905,3076,2957
Failed,,,336,0.634,0.807,2142,4091,4478
Failed,,,4657,0.502,0.053,4466,2364,1104
Failed,,,3439,0.964,0.949,2453,3089,2591
Failed,,,4183,0.153,0.034,2590,4107,4815
Failed,,,546,0.51,0.557,1008,1869,2252
Failed,,,811,0.021,0.793,265,2390,845
Failed,,,4468,0.628,0.301,3645,4842,3409
Failed,,,757,0.97,0.891,1201,852,2888
Failed,,,394,0.497,0.631,69,283,3982
Failed,,,4257,0.853,0.155,3526,2578,1526
Failed,,,3746,0.046,0.86,1512,4062,1177
Failed,,,2228,0.683,0.352,4891,1297,3633
Failed,,,1958,0.279,0.757,3404,4927,2804
Failed,,,3321,0.885,0.281,493,2222,202
Failed,,,4060,0.201,0.735,4378,1205,2353
Failed,,,949,0.067,0.5,2054,2926,3237
Failed,,,4948,0.705,0.975,4339,474,634
Failed,,,3036,0.396,0.011,767,1648,1608
Failed,,,278,0.894,0.62,4648,2827,863
Failed,,,1185,0.386,0.856,4141,3542,2270
Failed,,,4715,0.777,0.365,1973,1111,4726
Failed,,,2955,0.09,0.651,3084,2281,2575
Failed,,,1768,0.7,0.13,838,4870,119
Failed,,,219,0.22,0.943,2562,1556,53
Failed,,,3141,0.298,0.547,4009,2778,4792
Failed,,,2408,0.001,0.569,907,3710,1385
Failed,,,2587,0.134,0.322,3270,421,3030
Failed,,,1440,0.53,0.829,321,2970,604
Failed,,,1423,0.383,0.163,3740,208,4174
Failed,,,2601,0.767,0.685,166,2639,1572
Failed,,,2662,0.319,0.963,581,1038,1458
Failed,,,1358,0.952,0.441,3335,3605,4051
Failed,,,1263,0.162,0.124,3836,2022,4414
Failed,,,2761,0.55,0.6,2254,4572,1958
Failed,,,4600,0.364,0.383,2706,3244,432
Failed,,,2389,0.899,0.423,2529,928,2768
Failed,,,3159,0.665,0.445,1917,560,1212
Failed,,,3899,0.483,0.541,3032,1577,1488
Failed,,,1110,0.351,0.289,357,4860,2850
Failed,,,4787,0.984,0.812,3228,2293,394
Failed,,,2875,0.18,0.205,1800,1119,1993
Failed,,,1855,0.533,0.697,4593,3532,4449
Failed,,,1717,0.152,0.475,1233,1470,564
Failed,,,3010,0.512,0.997,2660,3883,2991
Failed,,,4927,0.324,0.017,2212,2712,4595
Failed,,,977,0.965,0.508,3872,144,2168
Failed,,,1693,0.753,0.517,2818,4255,4211
Failed,,,1868,0.43,0.311,1333,750,793
Failed,,,2859,0.795,0.787,4751,3357,3386
Failed,,,1128,0.749,0.703,3694,2076,1772
Failed,,,778,0.122,0.102,2860,3615,1730
Failed,,,4572,0.732,0.625,731,1026,4323
Failed,,,2738,0.416,0.392,4307,2356,3427
Failed,,,1288,0.808,0.884,2100,4787,834
Failed,,,1347,0.073,0.551,111,821,82
Failed,,,2680,0.718,0.045,3489,3273,2538
Failed,,,4670,0.399,0.939,1479,4602,4762
Failed,,,681,0.764,0.464,4937,1995,2307
Failed,,,318,0.266,0.2,3804,1328,900
Failed,,,4327,0.88,0.707,2300,4033,3356
Failed,,,4438,0.085,0.329,4715,3967,671
Failed,,,918,0.687,0.82,1375,1378,3273
Failed,,,556,0.218,0.592,2352,1941,4992
Failed,,,4095,0.571,0.07,4051,4667,2390
Failed,,,3586,0.265,0.913,1065,3183,165
Failed,,,1617,0.983,0.09,1602,2897,982
Failed,,,1797,0.333,0.863,2618,2107,4012
Failed,,,2934,0.939,0.357,996,4499,1419
Failed,,,4690,0.131,0.627,3982,3327,1148
Failed,,,1208,0.519,0.152,2440,777,3741
Failed,,,298,0.014,0.388,1307,42,4522
Failed,,,3800,0.651,0.894,4803,2806,1929
Failed,,,3216,0.466,0.12,254,3823,325
Failed,,,2487,0.231,0.014,4681,4696,3187
Failed,,,3489,0.619,0.521,1732,2459,761
Failed,,,4155,0.311,0.496,3160,976,1657
Failed,,,4037,0.833,0.257,1548,3423,3501
Failed,,,1979,0.629,0.236,23,2162,1346
Failed,,,3726,0.926,0.133,4424,1827,4833
Failed,,,4231,0.238,0.852,535,340,2604
Failed,,,418,0.599,0.361,3368,3066,11
Failed,,,1527,0.198,0.802,1789,3221,2856
Failed,,,2577,0.59,0.295,4621,808,468
Failed,,,783,0.888,0.215,3175,4547,4377
Failed,,,520,0.394,0.451,3058,4007,3596
Failed,,,4207,0.754,0.958,851,1263,1208
Failed,,,3467,0.066,0.059,4113,249,1562
Failed,,,2437,0.707,0.535,1985,2524,3950
Failed,,,1882,0.485,0.326,2187,3472,2076
Failed,,,3391,0.85,0.833,4239,1177,4679
Failed,,,3979,0.033,0.183,663,2191,3079
Failed,,,1033,0.165,0.926,3299,4225,1258
Failed,,,4867,0.561,0.419,623,1675,3861
Failed,,,4207,0.925,0.151,4971,441,3564
Failed,,,4605,0.246,0.327,3819,739,4844
Failed,,,2615,0.736,0.63,1944,1571,2853
Failed,,,2875,0.119,0.086,1014,4197,3405
Failed,,,1888,0.989,0.744,4244,2208,2243
Failed,,,288,0.496,0.299,2377,92,484
Failed,,,4946,0.612,0.903,2873,3190,3836
Failed,,,498,0.917,0.971,444,3681,4083
Failed,,,858,0.427,0.74,796,3000,2677
Failed,,,4495,0.784,0.232,3120,393,250
Failed,,,2501,0.099,0.753,2005,1720,2479
Failed,,,1519,0.737,0.277,4095,4171,4906
Failed,,,2350,0.689,0.843,141,237,4803
Failed,,,4490,0.817,0.508,1513,4344,1315
Failed,,,836,0.879,0.375,3025,1461,4095
Failed,,,1345,0.389,0.676,1137,1238,3666
Failed,,,3581,0.501,0.025,4074,2979,2016
Failed,,,3475,0.043,0.287,3597,1695,1379
Failed,,,1298,0.911,0.884,1617,4711,3009
Failed,,,870,0.422,0.066,4732,2588,4688
Failed,,,4375,0.533,0.732,487,692,872
Failed,,,4441,0.359,0.807,741,316,1933
Failed,,,4631,0.439,0.999,1845,2363,1
Failed,,,3988,0.999,0.001,2445,2307,4490
Failed,,,3927,0.165,0.061,1417,3241,328
Failed,,,1144,0.787,0.642,3168,40,3992
Failed,,,1653,0.294,0.338,56,2338,3249
Failed,,,3263,0.658,0.99,4541,4069,2399
Failed,,,1769,0.643,0.519,2752,2736,569
Failed,,,1028,0.149,0.462,862,4876,2327
Failed,,,3889,0.772,0.864,3878,1841,3351
Failed,,,4913,0.088,0.656,4913,2129,4492
Failed,,,1994,0.467,0.944,3474,3737,1630
Failed,,,2922,0.581,0.355,1787,482,2812
Failed,,,2567,0.214,0.929,217,3090,3510
Failed,,,1177,0.263,0.918,3960,3991,4648
Failed,,,4058,0.628,0.251,627,2104,965
Failed,,,4749,0.45,0.208,569,1737,2482
Failed,,,3071,0.943,0.78,3709,885,413
Failed,,,2731,0.328,0.449,4640,3355,807
Failed,,,1553,0.856,0.563,182,1670,1660
Failed,,,656,0.351,0.386,3316,642,1230
Failed,,,4104,0.728,0.788,1311,2642,4423
Failed,,,568,0.54,0.094,2906,384,2198
Failed,,,2513,0.917,0.305,4354,3786,3869
Failed,,,2938,0.287,0.979,2785,1393,4889
Failed,,,4853,0.796,0.033,908,996,2818
Failed,,,3847,0.095,0.489,380,34,4340
Failed,,,1083,0.982,0.836,4880,3250,53
Failed,,,330,0.719,0.398,4049,3589,3721
Failed,,,2480,0.229,0.591,2183,3798,4151
Failed,,,2763,0.847,0.236,2601,1984,174
Failed,,,3039,0.482,0.534,4169,4435,1030
Failed,,,4797,0.975,0.478,2296,2943,1850
Failed,,,3965,0.966,0.685,3076,4885,1983
Failed,,,4813,0.143,0.852,3135,3933,841
Failed,,,2979,0.652,0.16,10,3691,1271
Failed,,,2784,0.019,0.611,1581,1142,2449
Failed,,,2442,0.902,0.216,3639,3078,3160
Failed,,,373,0.397,0.772,522,4536,3981
Failed,,,4387,0.524,0.432,4690,1560,456
Failed,,,4299,0.335,0.108,4006,2434,1741
Failed,,,929,0.712,0.689,776,4287,2612
Failed,,,3528,0.366,0.649,108,3896,362
Failed,,,606,0.343,0.718,1276,1493,103
Failed,,,4100,0.406,0.414,2948,4234,2966
Failed,,,672,0.517,0.76,2428,2484,1471
Failed,,,1494,0.028,0.189,4311,207,650
Failed,,,3673,0.223,0.232,4452,4738,2665
Failed,,,3991,0.49,0.875,4804,1023,1346
Failed,,,1247,0.62,0.294,611,2885,2975
Failed,,,1599,0.111,0.725,3744,4495,4733
Failed,,,3171,0.999,0.074,1662,1289,915
Failed,,,3365,0.065,0.752,4280,3640,2922
Failed,,,3796,0.573,0.198,2420,4062,4992
Failed,,,1748,0.473,0.145,1742,4140,2044
Failed,,,3340,0.604,0.561,3507,2267,3521
Failed,,,3221,0.457,0.366,1202,2807,303
Failed,,,1707,0.589,0.962,4202,788,4140
Failed,,,1123,0.08,0.019,2341,1836,3631
Failed,,,4180,0.601,0.441,4235,4765,1403
Failed,,,526,0.663,0.683,302,2019,4165
Failed,,,2647,0.783,0.964,1351,3538,1947
Failed,,,2843,0.417,0.266,416,1009,1875
Failed,,,1915,0.537,0.909,4999,2901,2567
Failed,,,236,0.048,0.103,1858,4411,4559
Failed,,,4992,0.907,0.691,3550,1372,1055
Failed,,,3810,0.234,0.766,2671,2295,2414
Failed,,,949,0.844,0.435,1917,4114,3264
Failed,,,1848,0.354,0.616,3807,3267,4007
Failed,,,3382,0.723,0.215,787,18,343
Failed,,,1390,0.742,0.052,4685,1887,4025
Failed,,,805,0.237,0.998,1546,414,3206
Failed,,,4272,0.871,0.332,3233,3493,2354
Failed,,,3101,0.173,0.406,2033,2241,1888
Failed,,,2401,0.767,0.556,655,4559,88
Failed,,,410,0.274,0.487,2529,3066,2158
Failed,,,4521,0.647,0.842,2107,1155,3495
Failed,,,790,0.585,0.038,3682,3432,626
Failed,,,1377,0.092,0.981,557,4261,1447
Failed,,,3555,0.955,0.314,4808,2461,2942
Failed,,,3502,0.493,0.123,3100,3511,3579
Failed,,,1266,0.615,0.703,2267,398,2104
Failed,,,1431,0.319,0.872,1911,3032,2293
Failed,,,3647,0.695,0.455,2724,1189,3316
Failed,,,3670,0.108,0.509,2348,2625,896
Failed,,,1414,0.971,0.161,2862,659,4712
Failed,,,751,0.478,0.858,986,1643,3034
Failed,,,3978,0.371,0.349,2152,1262,4403
Failed,,,1098,0.739,0.945,2589,4522,1211
Failed,,,1685,0.25,0.004,713,2868,1718
Failed,,,3353,0.203,0.475,1267,4035,941
Failed,,,1722,0.813,0.822,3330,2060,4624
Failed,,,1059,0.324,0.127,207,564,2632
Failed,,,4867,0.386,0.992,4320,2666,398
Failed,,,1968,0.015,0.655,2959,1763,3180
Failed,,,2954,0.875,0.05,2458,4958,2468
Failed,,,2535,0.26,0.719,893,2409,1290
Failed,,,3184,0.339,0.892,3249,4912,3336
Failed,,,1573,0.708,0.311,1503,1809,2311
Failed,,,1223,0.218,0.739,4612,805,554
Failed,,,4006,0.828,0.088,131,2790,3765
Failed,,,4718,0.032,0.388,1167,3703,2787
Failed,,,1541,0.446,0.4,4885,4687,4080
Failed,,,3699,0.568,0.802,327,1408,244
Failed,,,3725,0.298,0.427,3854,468,2379
Failed,,,1508,0.686,0.775,936,3439,3230
Failed,,,689,0.177,0.206,2795,3861,4050
Failed,,,4078,0.806,0.623,1987,1919,387
Failed,,,4613,0.116,0.916,1733,1583,1831
Failed,,,618,0.994,0.257,3478,4823,2523
Failed,,,2221,0.486,0.7,370,2565,4594
Failed,,,2544,0.625,0.096,4850,717,1089
Failed,,,4538,0.775,0.198,1752,414,1116
Failed,,,4323,0.986,0.928,1217,3870,4322
Failed,,,4410,0.185,0.597,65,4793,2878
Failed,,,358,0.8,0.204,4569,1617,1560
Failed,,,4828,0.551,0.173,1625,2263,3420
Failed,,,4332,0.539,0.855,136,3004,1622
Failed,,,1331,0.86,0.635,2291,1314,4459
Failed,,,3670,0.037,0.102,2673,4215,627
Failed,,,3096,0.987,0.322,3702,4559,2149
Failed,,,1900,0.163,0.909,1268,2460,3314
Failed,,,4857,0.5,0.565,1003,3270,608
Failed,,,4753,0.649,0.425,3046,1588,3206
Failed,,,3439,0.816,0.896,635,662,3030
Failed,,,1560,0.023,0.371,4334,3544,1861
Failed,,,820,0.526,0.61,1637,4911,892
Failed,,,4184,0.328,0.154,3406,2186,4570
Failed,,,2232,0.632,0.077,3889,4311,3098
Failed,,,554,0.139,0.881,2030,3303,4778
Failed,,,4684,0.753,0.292,2759,293,782
Failed,,,4127,0.075,0.249,3443,1206,2002
Failed,,,641,0.939,0.58,1776,3015,3651
Failed,,,4509,0.579,0.655,3289,936,3662
Failed,,,3234,0.886,0.183,388,1862,2588
Failed,,,1765,0.218,0.586,4655,3980,1253
Failed,,,1181,0.705,0.34,1883,2613,992
Failed,,,3823,0.382,0.922,3086,339,4817
Failed,,,872,0.052,0.959,208,1085,406
Failed,,,1460,0.555,0.216,2592,2374,1996
Failed,,,3545,0.357,0.548,2367,4630,3174
Failed,,,2815,0.682,0.781,1496,4134,4680
Failed,,,4810,0.179,0.021,3802,3079,3077
Failed,,,2782,0.271,0.939,4210,1780,1485
Failed,,,1657,0.398,0.002,620,4708,3795
Failed,,,995,0.901,0.76,2844,3731,3451
Failed,,,4008,0.202,0.476,2111,851,2286
Failed,,,3912,0.719,0.064,1043,4520,1516
Failed,,,1085,0.427,0.67,3921,2265,2692
Failed,,,1595,0.93,0.413,1386,1210,4905
Failed,,,3407,0.232,0.823,3662,3309,1240
Failed,,,4632,0.305,0.359,20,4254,10
Failed,,,4681,0.716,0.918,3948,3600,2186
Failed,,,3377,0.756,0.384,2219,3926,1581
Failed,,,1624,0.083,0.849,2736,1806,2905
Failed,,,1036,0.593,0.108,42,361,4499
Failed,,,3961,0.261,0.628,4995,2637,666
Failed,,,3885,0.914,0.521,3841,4329,4063
Failed,,,1116,0.247,0.246,1118,1430,228
Failed,,,1861,0.735,0.984,3577,140,2369
Failed,,,3145,0.412,0.279,1456,2884,3694
Failed,,,4448,0.124,0.805,4709,4435,2542
Failed,,,4780,0.84,0.71,162,4927,4745
Failed,,,2864,0.328,0.465,2626,3482,2501
Failed,,,3594,0.632,0.237,3512,2746,4023
Failed,,,1411,0.456,0.53,1531,471,190
Failed,,,901,0.966,0.271,3760,1682,2409
Failed,,,4100,0.137,0.993,1209,3801,3732
Failed,,,3774,0.606,0.363,1702,2204,2989
Failed,,,1230,0.306,0.905,3331,4460,1823
Failed,,,1736,0.801,0.145,717,3328,932
Failed,,,3263,0.096,0.618,4243,1228,4609
Failed,,,4460,0.432,0.091,1929,1534,4159
Failed,,,4958,0.954,0.974,2071,2101,752
Failed,,,4155,0.661,0.592,1967,283,2626
Failed,,,849,0.485,0.176,2992,3027,1293
Failed,,,1511,0.996,0.929,450,4160,954
Failed,,,3622,0.951,0.661,1294,3562,1554
Failed,,,1380,0.153,0.073,3743,681,2731
Failed,,,4361,0.44,0.421,3986,4850,1200
Failed,,,4056,0.785,0.785,3261,1447,536
Failed,,,947,0.111,0.446,1787,4348,4360
Failed,,,4262,0.98,0.009,2916,1031,80
Failed,,,1325,0.677,0.483,4511,4653,3491
Failed,,,2997,0.554,0.545,914,1330,1154
Failed,,,4987,0.059,0.288,3143,197,1444
Failed,,,4607,0.562,0.269,2275,4827,3915
Failed,,,393,0.354,0.999,2694,1945,239
Failed,,,2232,0.85,0.239,152,891,2478
Failed,,,2773,0.052,0.525,4891,3616,3644
Failed,,,3294,0.972,0.803,4062,2651,4833
Failed,,,1707,0.174,0.463,985,376,1000
Failed,,,967,0.685,0.704,3678,1821,1286
Failed,,,4038,0.477,0.06,1286,3940,2609
Failed,,,4343,0.764,0.679,844,2421,3195
Failed,,,657,0.09,0.089,4194,4678,2029
Failed,,,1401,0.585,0.829,1731,3154,414
Failed,,,4400,0.894,0.496,1171,2551,4640
Failed,,,3174,0.578,0.966,2508,4732,4113
Failed,,,1832,0.277,0.3,2461,2006,447
Failed,,,1165,0.771,0.555,4763,796,1957
Failed,,,3836,0.066,0.209,280,3677,3134
Failed,,,4703,0.935,0.102,3559,3506,1669
Failed,,,294,0.23,0.63,1479,781,2837
Failed,,,2054,0.726,0.39,3860,2071,4450
Failed,,,2948,0.424,0.846,1094,4951,773
Failed,,,3507,0.598,0.576,267,3826,2079
