Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.76,11662,4829,0.106,0.888,2671,4362,2736
Completed,0.77,13700,3755,0.805,0.689,3445,4797,4814
Completed,0.76,3097,2538,0.399,0.448,1902,2950,3207
Completed,0.76,8724,1683,0.025,0.414,3250,3349,201
Completed,0.75,1914,195,0.649,0.194,1348,3782,4478
Completed,0.76,5329,719,0.92,0.452,1937,2485,4067
Completed,0.75,2164,224,0.537,0.09,1416,3663,4522
Completed,0.75,2725,279,0.58,0.999,1457,2125,4710
Completed,0.75,2778,225,0.491,0.999,3655,2740,4513
Completed,0.75,1829,186,0.515,0.289,2855,1071,4566
Completed,0.75,1730,205,0.63,0.306,2448,569,4431
Completed,0.81,228,1,0.001,0.045,1781,2249,2963
Completed,0.75,4951,2820,0.355,0.39,1398,1938,56
Completed,0.75,3791,650,0.172,0.011,551,3061,4859
Completed,0.76,6701,991,0.781,0.648,1758,1193,3927
Completed,0.75,3466,473,0.263,0.987,1961,119,2525
Completed,0.75,2442,281,0.377,0.167,1850,1332,2970
Failed,,,3760,0.677,0.057,1660,4806,4349
Failed,,,3487,0.398,0.823,3989,2604,3600
Failed,,,1788,0.341,0.213,992,988,2121
Failed,,,4588,0.15,0.342,2059,4005,2941
Failed,,,4872,0.771,0.937,872,2123,3269
Failed,,,1134,0.485,0.305,4683,4384,1166
Failed,,,1408,0.705,0.567,2325,2875,1823
Failed,,,3164,0.524,0.46,2695,722,2687
Failed,,,1926,0.249,0.782,1457,3286,420
Failed,,,4140,0.308,0.66,336,1713,4676
Failed,,,4284,0.978,0.255,3263,2712,582
Failed,,,3307,0.197,0.616,1246,4875,2405
Failed,,,1264,0.003,0.474,3774,1530,3436
Failed,,,4724,0.444,0.095,3020,3474,1680
Failed,,,3989,0.595,0.492,1170,989,4484
Failed,,,2880,0.107,0.358,2808,2859,4750
Failed,,,1548,0.001,0.001,4688,556,504
Failed,,,4355,0.001,0.999,1730,5000,1447
Failed,,,4223,0.999,0.115,2494,5000,4726
Failed,,,1176,0.999,0.001,5000,2210,5000
Failed,,,1355,0.001,0.001,5000,5000,2211
Failed,,,4026,0.999,0.001,2149,5000,1
Failed,,,4428,0.999,0.156,4588,5000,332
Failed,,,4409,0.999,0.999,3060,1,3959
Failed,,,1738,0.001,0.001,2985,1,5000
Failed,,,3948,0.999,0.999,4094,4650,3402
Failed,,,4723,0.999,0.529,1964,1,1678
Failed,,,4238,0.001,0.001,2438,1,1
Failed,,,5000,0.999,0.951,2937,1,1
Failed,,,4587,0.999,0.552,2023,5000,5000
Failed,,,546,0.739,0.456,600,3454,806
Failed,,,2467,0.351,0.815,4059,3837,2272
Failed,,,4311,0.001,0.32,5000,1850,1272
Failed,,,4335,0.889,0.001,3181,1,5000
Failed,,,5000,0.999,0.119,3149,4622,5000
Failed,,,1552,0.999,0.375,4349,5000,3887
Failed,,,4969,0.999,0.001,1641,3043,1
Failed,,,4485,0.001,0.001,1627,3656,5000
Failed,,,4132,0.001,0.999,2546,5000,5000
Failed,,,4439,0.001,0.999,1767,5000,5000
Failed,,,4883,0.999,0.038,3947,3891,1
Failed,,,4612,0.609,0.999,4526,1,1
Failed,,,4520,0.001,0.999,5000,1,1
Failed,,,4698,0.999,0.001,2435,4889,1
Failed,,,4025,0.999,0.999,3244,4641,5000
Failed,,,3721,0.001,0.001,3532,4053,1
Failed,,,4602,0.001,0.001,5000,2296,1
Failed,,,4497,0.999,0.999,2121,2549,1
Failed,,,4827,0.295,0.28,2060,248,4260
Failed,,,1523,0.885,0.677,4354,3890,789
Failed,,,4529,0.999,0.019,3143,769,1129
Failed,,,1634,0.999,0.999,3033,5000,1406
Failed,,,4515,0.001,0.999,3991,5000,5000
Failed,,,4155,0.999,0.999,3950,5000,1
Failed,,,3940,0.999,0.001,2775,4643,2144
Failed,,,4782,0.999,0.999,4127,5000,1
Failed,,,4427,0.999,0.389,1555,1,1
Failed,,,4023,0.001,0.15,3785,1,1
Failed,,,1929,0.001,0.999,4322,2749,1925
Failed,,,4050,0.777,0.001,5000,5000,3306
Failed,,,1865,0.001,0.001,4297,2508,2372
Failed,,,4015,0.999,0.001,4356,5000,1
Failed,,,1368,0.065,0.999,4924,1070,58
Failed,,,4420,0.999,0.001,4073,958,1
Failed,,,4287,0.001,0.999,3847,1,1
Failed,,,4812,0.999,0.229,2839,1,3185
Failed,,,3519,0.001,0.999,1203,5000,1
Failed,,,4039,0.999,0.989,4169,1,5000
Failed,,,4074,0.999,0.999,2155,1,2584
Failed,,,1665,0.001,0.001,4205,5000,1790
Failed,,,1562,0.001,0.999,2750,5000,1
Failed,,,4625,0.999,0.001,4737,1,2615
Failed,,,1673,0.001,0.001,5000,193,2144
Failed,,,4677,0.617,0.001,4045,5000,1
Failed,,,4641,0.001,0.001,1190,2420,5000
Failed,,,4347,0.858,0.001,2396,1,2321
Failed,,,1868,0.999,0.001,3675,5000,3707
Failed,,,4984,0.928,0.772,3397,3662,2492
Failed,,,3785,0.866,0.128,1491,973,3544
Failed,,,3356,0.632,0.981,2904,1573,2608
Failed,,,1847,0.001,0.999,3142,5000,1
Failed,,,1714,0.153,0.337,2630,702,260
Failed,,,4638,0.559,0.737,962,4540,4985
Failed,,,3468,0.398,0.001,4003,3522,3138
Failed,,,1207,0.355,0.554,1843,1302,1205
Failed,,,4296,0.101,0.859,393,4162,2819
Failed,,,1898,0.689,0.192,3194,597,1919
Failed,,,1975,0.32,0.493,4290,2873,1670
Failed,,,4371,0.969,0.581,2115,1730,3263
Failed,,,1442,0.013,0.883,3258,1460,609
Failed,,,4748,0.668,0.035,339,2524,4636
Failed,,,3438,0.252,0.704,4620,4319,3492
Failed,,,4510,0.999,0.001,5000,1199,5000
Failed,,,1825,0.999,0.999,2469,5000,1138
Failed,,,1779,0.001,0.001,3433,5000,2931
Failed,,,4873,0.001,0.999,3953,1147,2906
Failed,,,4171,0.001,0.001,2833,1,5000
Failed,,,1867,0.999,0.999,4485,3136,1
Failed,,,3783,0.999,0.999,3062,4171,2040
Failed,,,4724,0.999,0.001,5000,3125,237
Failed,,,3702,0.001,0.001,3710,1122,1806
Failed,,,1922,0.001,0.999,3777,4949,153
Failed,,,3859,0.237,0.436,1025,3679,2543
Failed,,,4015,0.605,0.928,4706,226,775
Failed,,,3281,0.901,0.213,784,2087,455
Failed,,,4904,0.049,0.541,4176,1073,1423
Failed,,,1286,0.646,0.377,1921,4950,3646
Failed,,,1788,0.382,0.606,1136,501,3116
Failed,,,4402,0.781,0.445,2764,4105,2148
Failed,,,1844,0.001,0.001,4074,3861,1
Failed,,,1878,0.999,0.001,3909,5000,570
Failed,,,1462,0.001,0.001,2675,927,5000
Failed,,,4586,0.001,0.036,5000,1603,3683
Failed,,,3765,0.88,0.001,4028,1997,5000
Failed,,,4860,0.001,0.999,3794,5000,5000
Failed,,,3791,0.001,0.999,4306,317,2278
Failed,,,4338,0.82,0.001,4037,3899,3337
Failed,,,1712,0.001,0.999,2112,5000,1
Failed,,,4266,0.001,0.001,3635,4388,5000
Failed,,,1372,0.001,0.999,5000,5000,1
Failed,,,4325,0.001,0.001,3627,875,5000
Failed,,,1744,0.235,0.362,5000,5000,292
Failed,,,1906,0.999,0.999,2942,5000,330
Failed,,,5000,0.001,0.001,2406,3788,1
Failed,,,1617,0.001,0.999,3555,2660,5000
Failed,,,5000,0.001,0.999,2233,1,5000
Failed,,,3900,0.001,0.001,3774,4484,1
Failed,,,1609,0.999,0.001,2967,4582,5000
Failed,,,1957,0.001,0.001,2955,5000,494
Failed,,,4839,0.001,0.999,5000,4300,1
Failed,,,4219,0.999,0.001,2463,5000,1
Failed,,,4088,0.001,0.001,2108,1,5000
Failed,,,4083,0.999,0.999,3851,326,2845
Failed,,,3960,0.001,0.295,2580,1,1035
Failed,,,4090,0.001,0.001,4834,1,4872
Failed,,,3861,0.001,0.999,5000,1605,5000
Failed,,,4551,0.999,0.001,3118,4469,3150
Failed,,,1931,0.001,0.999,2221,5000,737
Failed,,,4577,0.001,0.999,2393,1,2357
Failed,,,4898,0.001,0.999,4479,1,5000
Failed,,,1909,0.999,0.999,1724,5000,1
Failed,,,4357,0.001,0.001,3393,4129,1
Failed,,,4268,0.999,0.001,3450,1,441
Failed,,,1945,0.999,0.001,5000,3197,2029
Failed,,,1652,0.001,0.999,5000,5000,1
Failed,,,3708,0.001,0.999,3731,3396,5000
Failed,,,4775,0.001,0.999,3279,3631,5000
Failed,,,3838,0.001,0.001,3575,928,1
Failed,,,4608,0.999,0.999,2661,5000,1
Failed,,,4520,0.999,0.001,3061,4312,1
Failed,,,3945,0.001,0.001,2671,5000,5000
Failed,,,4545,0.664,0.253,2828,4410,5000
Failed,,,3648,0.999,0.889,5000,5000,5000
Failed,,,3869,0.001,0.999,3207,3858,1
Failed,,,3963,0.001,0.999,4396,5000,1
Failed,,,4715,0.001,0.001,3319,5000,5000
Failed,,,4812,0.001,0.001,3523,1,300
Failed,,,3718,0.001,0.001,2234,5000,919
Failed,,,634,0.001,0.999,5000,5000,1
Failed,,,4021,0.001,0.999,2641,706,4973
Failed,,,1867,0.001,0.999,2237,5000,1
Failed,,,4253,0.001,0.999,3734,1,4797
Failed,,,3835,0.001,0.999,3048,460,3965
Failed,,,5000,0.999,0.999,3746,910,5000
Failed,,,4878,0.001,0.001,5000,5000,2981
Failed,,,4283,0.999,0.001,4880,1,1
Failed,,,1808,0.001,0.001,5000,1996,1
Failed,,,3898,0.331,0.001,2580,1235,1
Failed,,,4187,0.999,0.999,2159,3284,3475
Failed,,,4267,0.001,0.001,4167,3715,1938
Failed,,,4989,0.249,0.475,4107,1,3605
Failed,,,4883,0.404,0.001,2421,3228,5000
Failed,,,4166,0.999,0.001,4069,1,59
Failed,,,3962,0.999,0.999,2661,1310,1
Failed,,,3959,0.999,0.001,5000,3933,4896
Failed,,,3766,0.999,0.001,3510,1,1961
Failed,,,4576,0.999,0.001,2121,2190,1959
Failed,,,3829,0.001,0.999,2193,3720,4595
Failed,,,4056,0.001,0.999,3488,2104,2365
Failed,,,4843,0.999,0.001,4081,91,2550
Failed,,,4822,0.001,0.999,5000,202,485
Failed,,,4956,0.001,0.999,3568,5000,1
Failed,,,1939,0.001,0.999,3737,2804,1
Failed,,,4722,0.001,0.999,2916,1405,5000
Failed,,,1901,0.001,0.999,2996,5000,1600
Failed,,,4210,0.001,0.001,1645,3439,3766
Failed,,,4449,0.999,0.999,4173,1074,5000
Failed,,,1804,0.999,0.999,3847,5000,1
Failed,,,4308,0.999,0.999,3391,2666,531
Failed,,,1834,0.999,0.999,1711,5000,1
Failed,,,4431,0.999,0.999,3116,1,1
Failed,,,5000,0.999,0.999,5000,1125,1
Failed,,,1055,0.001,0.999,5000,5000,5000
Failed,,,4290,0.999,0.001,2348,103,4320
Failed,,,1912,0.999,0.001,3342,5000,2497
Failed,,,4624,0.001,0.079,2442,1,926
Failed,,,4531,0.999,0.206,1878,1,5000
Failed,,,1697,0.909,0.999,5000,129,451
Failed,,,1682,0.001,0.999,3868,1275,989
Failed,,,3841,0.999,0.999,2189,5000,372
Failed,,,3953,0.999,0.999,1725,1,1464
Failed,,,4436,0.001,0.999,3929,3426,122
Failed,,,1680,0.999,0.999,5000,1654,1833
Failed,,,3785,0.999,0.001,1871,4543,1
Failed,,,5000,0.999,0.005,1444,353,3495
Failed,,,4770,0.001,0.159,2863,2868,1690
Failed,,,4596,0.551,0.999,4365,3130,5000
Failed,,,4612,0.001,0.999,2656,1,1
Failed,,,1867,0.095,0.308,753,4950,4632
Failed,,,3289,0.85,0.8,3860,405,45
Failed,,,4943,0.483,0.033,1478,2491,2230
Failed,,,1181,0.346,0.929,3111,3625,3911
Failed,,,3978,0.6,0.438,2429,1569,768
Failed,,,3105,0.234,0.668,4735,1163,1704
Failed,,,4093,0.035,0.977,136,2690,324
Failed,,,750,0.786,0.47,4492,1883,4998
Failed,,,4515,0.916,0.616,959,3254,1367
Failed,,,3486,0.284,0.349,3734,4010,1047
Failed,,,1361,0.535,0.856,1802,715,4277
Failed,,,1473,0.274,0.2,4955,3116,1529
Failed,,,3683,0.53,0.691,599,2318,3148
Failed,,,4568,0.148,0.461,2825,575,4088
Failed,,,1710,0.001,0.923,2804,5000,3016
Failed,,,4561,0.001,0.999,4194,5000,980
Failed,,,1514,0.934,0.419,3558,305,2177
Failed,,,1319,0.126,0.513,463,3526,4918
Failed,,,3523,0.881,0.006,4780,1829,404
Failed,,,4395,0.265,0.771,2393,1063,1969
Failed,,,4213,0.632,0.634,1514,496,972
Failed,,,2985,0.574,0.949,3632,3348,2306
Failed,,,794,0.026,0.563,1338,4288,2097
Failed,,,4365,0.78,0.072,3270,984,2583
Failed,,,3855,0.34,0.53,4334,4603,3515
Failed,,,4765,0.705,0.876,4574,3841,4505
Failed,,,3255,0.089,0.143,1955,3425,2949
Failed,,,1591,0.84,0.65,2638,1378,2376
Failed,,,1706,0.493,0.994,3997,4188,1732
Failed,,,3136,0.748,0.487,929,1245,3590
Failed,,,4802,0.116,0.719,3159,1651,3900
Failed,,,1029,0.244,0.366,2292,2864,2456
Failed,,,1424,0.001,0.001,5000,1,4751
Failed,,,4527,0.001,0.001,988,5000,2451
Failed,,,1753,0.999,0.999,3501,5000,432
Failed,,,1880,0.001,0.999,3616,3934,1854
Failed,,,4028,0.001,0.001,3674,5000,4703
Failed,,,4808,0.999,0.438,5000,3172,3374
Failed,,,4439,0.999,0.999,388,5000,4787
Failed,,,4792,0.001,0.001,5000,1613,5000
Failed,,,5000,0.999,0.802,1609,5000,4228
Failed,,,4320,0.001,0.929,3551,5000,4287
Failed,,,4891,0.001,0.999,2692,4352,2926
Failed,,,3819,0.999,0.872,2936,2409,2869
Failed,,,1914,0.61,0.599,4911,4871,271
Failed,,,4245,0.434,0.29,4628,3179,3223
Failed,,,4687,0.549,0.18,4279,2765,4697
Failed,,,3646,0.182,0.91,1665,4498,2503
Failed,,,4014,0.192,0.219,1089,3764,125
Failed,,,1139,0.942,0.71,4158,810,4552
Failed,,,4906,0.822,0.313,5,4680,1623
Failed,,,3408,0.44,0.582,2775,2585,693
Failed,,,1752,0.692,0.09,2131,2140,3987
Failed,,,1761,0.372,0.62,3660,1200,3301
Failed,,,3398,0.619,0.113,1724,4155,1399
Failed,,,4857,0.237,0.845,4189,3740,1094
Failed,,,4025,0.87,0.748,4406,2818,1925
Failed,,,3035,0.488,0.482,2183,4914,369
Failed,,,4144,0.313,0.165,3032,1440,1667
Failed,,,4425,0.678,0.304,3375,2003,3
Failed,,,4819,0.001,0.999,2144,1,1
Failed,,,4309,0.999,0.001,1607,3342,313
Failed,,,4941,0.001,0.721,1519,108,2731
Failed,,,1450,0.999,0.999,5000,1,5000
Failed,,,4467,0.019,0.086,4519,4813,647
Failed,,,4102,0.901,0.446,4075,4245,2274
Failed,,,3591,0.062,0.536,684,260,2194
Failed,,,1251,0.805,0.044,3787,4465,3108
Failed,,,1543,0.006,0.888,1884,1865,227
Failed,,,3617,0.751,0.381,2568,3569,4472
Failed,,,4619,0.385,0.647,260,4325,2903
Failed,,,880,0.255,0.252,4251,539,909
Failed,,,4275,0.504,0.759,1148,4733,3788
Failed,,,1923,0.447,0.068,883,3315,2055
Failed,,,2923,0.702,0.575,4028,1259,2625
Failed,,,3769,0.071,0.343,1251,853,4809
Failed,,,1077,0.813,0.834,3186,3799,496
Failed,,,4812,0.951,0.188,2344,90,3190
Failed,,,3185,0.319,0.956,4879,2176,4125
Failed,,,1658,0.563,0.464,524,2628,1178
Failed,,,1223,0.188,0.641,3722,374,244
Failed,,,3050,0.298,0.885,4134,2837,2881
Failed,,,4129,0.497,0.701,766,685,4157
Failed,,,1621,0.224,0.183,1588,438,576
Failed,,,3227,0.97,0.674,3484,4995,4729
Failed,,,4698,0.354,0.407,1180,2900,2548
Failed,,,958,0.474,0.554,4542,1614,1103
Failed,,,3884,0.722,0.063,226,3658,4200
Failed,,,1960,0.856,0.286,2007,1120,1407
Failed,,,2689,0.546,0.37,4983,186,2827
Failed,,,4316,0.164,0.603,2211,1928,4392
Failed,,,4577,0.795,0.99,1384,1514,3549
Failed,,,3731,0.413,0.224,3924,748,3863
Failed,,,1423,0.656,0.731,860,4055,834
Failed,,,1371,0.403,0.325,2704,2275,3713
Failed,,,3477,0.651,0.816,2059,3080,1592
Failed,,,1440,0.194,0.48,4306,1051,2696
Failed,,,3719,0.938,0.971,1239,4299,1981
Failed,,,4595,0.322,0.236,3464,3592,411
Failed,,,1977,0.262,0.533,2837,3810,4545
Failed,,,3901,0.131,0.806,4925,1272,2338
Failed,,,4710,0.762,0.662,3983,2153,681
Failed,,,3209,0.38,0.427,1365,116,1616
Failed,,,1633,0.627,0.934,3259,4614,3708
Failed,,,1675,0.039,0.716,4637,2439,3066
Failed,,,3910,0.468,0.904,3323,13,1324
Failed,,,1250,0.712,0.398,1427,4561,3376
Failed,,,4971,0.585,0.502,3085,930,446
Failed,,,3356,0.218,0.268,388,1336,2005
Failed,,,1797,0.96,0.775,4704,3389,2692
Failed,,,1825,0.436,0.029,142,1717,809
Failed,,,3335,0.68,0.52,4460,3712,3868
Failed,,,4341,0.001,0.999,1328,1,5000
Failed,,,1822,0.001,0.999,4891,2864,1426
Failed,,,1484,0.999,0.999,5000,1,1
Failed,,,3607,0.001,0.607,3949,5000,1
Failed,,,1411,0.001,0.001,4074,584,2462
Failed,,,4183,0.001,0.654,1767,3635,1
Failed,,,4410,0.999,0.999,2087,5000,1
Failed,,,3840,0.999,0.999,1487,360,1
Failed,,,1410,0.001,0.001,5000,5000,5000
Failed,,,4435,0.001,0.944,2165,1,712
Failed,,,4637,0.999,0.782,1977,2749,4246
Failed,,,4565,0.001,0.999,2985,1,5000
Failed,,,1276,0.001,0.795,5000,987,3982
Failed,,,4489,0.614,0.829,329,239,2535
Failed,,,3450,0.247,0.065,3104,2031,4724
Failed,,,1393,0.993,0.572,2461,2777,601
Failed,,,4196,0.221,0.39,3652,4434,2834
Failed,,,3173,0.781,0.209,279,2911,2257
Failed,,,4829,0.415,0.943,2509,4977,77
Failed,,,3781,0.533,0.587,3585,4102,1692
Failed,,,1936,0.92,0.814,4271,1639,3938
Failed,,,4292,0.1,0.016,4008,158,1900
Failed,,,4631,0.98,0.391,4899,767,1020
Failed,,,3599,0.348,0.628,2285,1503,1335
Failed,,,1555,0.596,0.137,2967,3227,3345
Failed,,,1278,0.343,0.791,1063,602,1241
Failed,,,3570,0.586,0.284,4170,4826,4081
Failed,,,4452,0.204,0.548,1783,3064,3136
Failed,,,4166,0.837,0.919,2124,3515,4805
Failed,,,1696,0.999,0.999,4199,3279,419
Failed,,,1518,0.278,0.999,4467,2847,1
Failed,,,1416,0.999,0.001,4467,5000,584
Failed,,,4284,0.999,0.86,1063,5000,4277
Failed,,,4312,0.831,0.999,3806,4294,646
Failed,,,3884,0.001,0.421,2666,5000,1615
Failed,,,3898,0.999,0.804,1918,2468,1
Failed,,,4278,0.001,0.999,1580,5000,5000
Failed,,,1883,0.999,0.999,3999,463,551
Failed,,,3013,0.896,0.73,2973,36,3483
Failed,,,4051,0.28,0.493,430,2073,3792
Failed,,,4879,0.644,0.102,664,1352,2956
Failed,,,3371,0.029,0.863,3434,916,4517
Failed,,,1783,0.776,0.372,1501,3892,163
Failed,,,1735,0.16,0.841,3020,2966,2124
Failed,,,3421,0.909,0.334,2374,2463,2575
Failed,,,4889,0.294,0.569,4839,426,4761
Failed,,,1157,0.41,0.455,691,4125,1439
Failed,,,4002,0.662,0.961,3756,1152,3258
Failed,,,4546,0.735,0.705,2014,4516,2226
Failed,,,3710,0.119,0.44,4554,2754,30
Failed,,,4383,0.851,0.017,2755,3989,3836
Failed,,,3540,0.469,0.753,64,3281,3517
Failed,,,1307,0.725,0.262,4378,1526,1786
Failed,,,1487,0.464,0.667,1283,4801,4060
Failed,,,3669,0.715,0.16,3178,549,639
Failed,,,4661,0.083,0.922,870,2341,1580
Failed,,,936,0.214,0.038,4852,3462,4586
Failed,,,4223,0.966,0.545,538,1737,111
Failed,,,1887,0.024,0.348,253,59,3388
Failed,,,2955,0.767,0.854,4687,4588,1292
Failed,,,3792,0.4,0.118,1910,2522,986
Failed,,,1051,0.655,0.609,2556,2047,4319
Failed,,,1792,0.001,0.999,3602,5000,1798
Failed,,,1760,0.001,0.039,4220,2521,1359
Failed,,,3306,0.251,0.053,979,4667,3182
Failed,,,1854,0.506,0.56,4084,141,1515
Failed,,,1838,0.253,0.897,1400,2349,4827
Failed,,,3317,0.504,0.406,3217,2845,478
Failed,,,4934,0.138,0.637,831,4890,2034
Failed,,,1209,0.004,0.278,4969,1187,4103
Failed,,,4780,0.516,0.476,1685,3402,2012
Failed,,,3162,0.15,0.738,4220,3866,458
Failed,,,1684,0.904,0.247,1154,864,4844
Failed,,,1565,0.307,0.403,2198,3689,4243
Failed,,,3277,0.559,0.894,2883,1662,1062
Failed,,,4738,0.177,0.133,580,1227,1372
Failed,,,1015,0.059,0.766,3932,4848,4926
Failed,,,3833,0.809,0.275,827,351,377
Failed,,,2841,0.427,0.511,3211,2388,1937
Failed,,,4338,0.369,0.826,1581,3907,716
Failed,,,3514,0.064,0.946,4337,1415,932
Failed,,,1333,0.818,0.439,1193,3159,3765
Failed,,,1461,0.12,0.594,3059,515,1651
Failed,,,3694,0.871,0.103,2491,4757,3654
Failed,,,4538,0.489,0.87,4721,2974,3975
Failed,,,4354,0.622,0.723,3874,3584,3087
Failed,,,2430,0.987,0.998,3348,1043,21
Failed,,,1999,0.43,0.415,4099,4621,1071
Failed,,,1450,0.872,0.947,200,1976,4667
Failed,,,1344,0.066,0.105,3354,4352,2389
Failed,,,3498,0.816,0.597,1420,1077,2915
Failed,,,4498,0.45,0.36,3879,1813,4480
Failed,,,4081,0.567,0.235,4715,2264,3441
Failed,,,3960,0.002,0.681,2732,3322,2656
Failed,,,1193,0.757,0.174,2047,1324,2043
Failed,,,4930,0.883,0.787,3675,2601,4113
Failed,,,4265,0.999,0.322,2848,5000,1963
Failed,,,4410,0.999,0.001,3815,65,3618
Failed,,,4773,0.001,0.067,2612,793,1
Failed,,,4760,0.999,0.001,5000,184,1
Failed,,,4712,0.001,0.001,2468,5000,3705
Failed,,,4865,0.85,0.001,1792,2922,2629
Failed,,,4820,0.999,0.001,2452,4960,5000
Failed,,,3974,0.001,0.001,3549,58,4224
Failed,,,3898,0.001,0.999,5000,4151,4947
Failed,,,3709,0.999,0.001,5000,2550,4204
Failed,,,1237,0.999,0.001,5000,4288,1
Failed,,,1884,0.044,0.999,3926,5000,3402
Failed,,,3950,0.755,0.769,577,4168,1200
Failed,,,3114,0.388,0.001,2878,3724,1505
Failed,,,4065,0.314,0.318,2027,246,209
Failed,,,4507,0.696,0.214,1568,697,1871
Failed,,,1168,0.663,0.121,3555,3367,4750
Failed,,,4898,0.539,0.98,1897,2084,1430
Failed,,,3844,0.057,0.175,3691,2159,3318
Failed,,,4735,0.922,0.295,2716,1283,4935
Failed,,,3266,0.306,0.561,103,830,2750
Failed,,,1581,0.561,0.054,4495,3822,1947
Failed,,,1695,0.152,0.335,3393,1627,1301
Failed,,,3146,0.902,0.842,1537,3645,3399
Failed,,,4771,0.27,0.076,3762,4089,4328
Failed,,,1040,0.402,0.962,400,464,2023
Failed,,,3807,0.654,0.455,4832,4969,2674
Failed,,,2964,0.022,0.689,2370,2924,4855
Failed,,,1884,0.768,0.198,3014,2431,467
Failed,,,4146,0.001,0.001,3658,1984,2209
Failed,,,1307,0.001,0.025,5000,3472,2681
Failed,,,4299,0.001,0.999,2151,2041,139
Failed,,,4175,0.093,0.504,4886,3997,1552
Failed,,,4437,0.956,0.901,4022,4447,510
Failed,,,3561,0.34,0.134,1326,2664,2080
Failed,,,1282,0.589,0.625,3141,1910,2600
Failed,,,1551,0.35,0.284,25,4265,345
Failed,,,3608,0.594,0.79,4421,1007,4977
Failed,,,4647,0.227,0.058,2118,1725,2787
Failed,,,920,0.967,0.387,2164,4030,1570
Failed,,,4657,0.828,0.527,3636,169,4576
Failed,,,3657,0.461,0.259,1018,1943,3011
Failed,,,1503,0.717,0.75,4201,2709,2291
Failed,,,1291,0.472,0.159,2315,964,4414
Failed,,,3550,0.722,0.665,2922,4230,286
Failed,,,4387,0.106,0.432,541,3502,2480
Failed,,,4184,0.974,0.037,866,3056,851
Failed,,,3986,0.408,0.612,1698,1358,554
Failed,,,4325,0.001,0.192,3208,8,681
Failed,,,3804,0.001,0.001,3125,5000,5000
Failed,,,4939,0.999,0.675,2781,521,5000
Failed,,,4942,0.001,0.001,3783,2091,4878
Failed,,,4719,0.999,0.999,4047,2651,3926
Failed,,,4771,0.999,0.001,3425,354,5000
Failed,,,5000,0.999,0.063,2682,1,1998
Failed,,,4634,0.001,0.001,3359,5000,1929
Failed,,,5000,0.001,0.001,3509,1568,1620
Failed,,,4655,0.999,0.652,3342,1,2257
Failed,,,3436,0.157,0.25,4671,29,1119
Failed,,,1724,0.912,0.742,240,4545,4184
Failed,,,3367,0.773,0.717,1122,1594,1830
Failed,,,4868,0.391,0.451,3581,1140,894
Failed,,,1100,0.281,0.588,1948,4936,2967
Failed,,,4055,0.525,0.081,2513,419,2358
Failed,,,2209,0.866,0.624,4310,4345,4715
Failed,,,4284,0.845,0.412,1789,2334,4294
Failed,,,1952,0.168,0.727,1485,872,2248
Failed,,,3778,0.287,0.986,649,3410,4611
Failed,,,1069,0.534,0.495,3794,1394,66
Failed,,,4841,0.668,0.605,447,2534,3623
Failed,,,1667,0.783,0.866,2422,72,752
Failed,,,1630,0.381,0.523,946,2877,143
Failed,,,3218,0.626,0.031,4130,2394,4535
Failed,,,4725,0.01,0.762,1822,339,2975
Failed,,,949,0.133,0.153,2689,4213,671
Failed,,,3892,0.875,0.644,2085,1220,4009
Failed,,,2853,0.259,0.375,4464,1673,3698
Failed,,,1988,0.516,0.882,149,3682,1606
Failed,,,5000,0.999,0.001,3109,4173,3103
Failed,,,3924,0.001,0.73,3250,3866,5000
Failed,,,4231,0.001,0.999,2342,792,2863
Failed,,,2499,0.075,0.467,2445,1984,1990
Failed,,,2661,0.825,0.958,3090,2741,2707
Failed,,,4325,0.443,0.194,313,4524,4901
Failed,,,835,0.691,0.701,4749,279,422
Failed,,,549,0.323,0.83,3846,654,1270
Failed,,,4605,0.575,0.339,781,3920,3430
Failed,,,3723,0.193,0.572,3317,3192,4375
Failed,,,1431,0.939,0.065,1462,1460,949
Failed,,,1401,0.249,0.968,4598,4714,3207
Failed,,,3446,0.992,0.477,162,479,1470
Failed,,,4478,0.36,0.745,2627,2253,1156
Failed,,,370,0.615,0.238,1982,3020,4146
Failed,,,709,0.5,0.356,1613,3548,2524
Failed,,,4133,0.743,0.847,3468,1807,2156
Failed,,,2632,0.111,0.117,1245,1088,590
Failed,,,4892,0.999,0.016,5000,1,2054
Failed,,,3960,0.999,0.33,5000,1,2446
Failed,,,2095,0.301,0.041,3245,149,3878
Failed,,,3065,0.552,0.533,1348,4654,819
Failed,,,3565,0.813,0.009,2894,652,2445
Failed,,,4538,0.523,0.207,3618,3617,3778
Failed,,,4774,0.999,0.289,5000,5000,1599
Failed,,,1402,0.001,0.999,1966,1,1
Failed,,,4834,0.001,0.33,4801,4992,5000
Failed,,,4693,0.999,0.999,3788,2379,407
Failed,,,1926,0.999,0.999,3154,5000,3189
Failed,,,4849,0.999,0.451,3066,4915,1218
Failed,,,4402,0.999,0.001,2835,5000,5000
Failed,,,1998,0.001,0.999,3061,3747,4255
Failed,,,4061,0.999,0.999,2845,5000,1747
Failed,,,4160,0.999,0.999,3748,2695,4628
Failed,,,1254,0.999,0.999,3102,5000,1
Failed,,,3421,0.083,0.999,2936,5000,1
