Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.71,3024,2901,0.999,0.001,2684,4134,3506
Completed,0.75,90,1,0.55,0.001,4668,1,4346
Completed,0.71,4875,3384,0.999,0.001,2698,1065,3032
Completed,0.72,3553,1601,0.999,0.999,1312,4611,3602
Completed,0.7,1779,541,0.999,0.456,1314,648,1698
Completed,0.74,761,1,0.812,0.999,1400,2220,5000
Completed,0.75,87,1,0.999,0.428,4280,1,3128
Completed,0.71,4284,3187,0.999,0.001,2751,1218,4596
Completed,0.73,758,1,0.001,0.999,1368,3417,5000
Completed,0.71,3279,1659,0.001,0.999,1331,1,1
Completed,0.71,1795,888,0.999,0.795,1288,1059,5000
Completed,0.71,3355,2857,0.999,0.999,2758,4507,654
Completed,0.71,1700,2784,0.999,0.658,2755,4892,5000
Completed,0.74,865,1,0.001,0.999,4787,2421,5000
Completed,0.7,1202,2634,0.001,0.001,836,1,1
Completed,0.75,82,1,0.999,0.001,1361,1,5000
Completed,0.75,372,1,0.999,0.001,1341,5000,5000
Completed,0.75,403,1,0.999,0.001,1483,5000,5000
Completed,0.75,387,1,0.001,0.001,1534,2175,3465
Completed,0.75,369,1,0.999,0.001,4728,2195,2101
Completed,0.71,4730,1534,0.999,0.001,2580,3570,4465
Completed,0.75,66,1,0.026,0.001,1139,1,5000
Completed,0.75,100,1,0.001,0.001,4224,1,3253
Completed,0.75,97,1,0.999,0.645,4163,1,2875
Completed,0.74,91,1,0.001,0.001,1357,1,3045
Completed,0.71,3323,3103,0.001,0.001,3076,699,5000
Completed,0.72,4732,1759,0.999,0.178,2627,4571,5000
Completed,0.72,3031,1840,0.999,0.897,2712,179,5000
Completed,0.71,898,180,0.001,0.001,1183,1746,5000
Completed,0.71,6621,1828,0.999,0.034,2757,1617,2813
Completed,0.75,387,1,0.206,0.001,1246,166,1012
Completed,0.71,6149,1791,0.999,0.612,2783,1,4414
Completed,0.74,886,1,0.342,0.999,1567,4647,5000
Completed,0.72,900,1671,0.001,0.999,2698,2342,3713
Completed,0.75,316,1,0.999,0.001,1130,3151,5000
Completed,0.7,1474,2434,0.999,0.001,2856,2714,2810
Completed,0.7,580,93,0.999,0.001,1256,5000,1937
Completed,0.71,4679,1835,0.074,0.001,2819,1,1694
Completed,0.71,2603,2588,0.999,0.001,2979,5000,5000
Completed,0.71,5434,1625,0.334,0.999,2610,4895,313
Completed,0.75,390,1,0.001,0.001,1604,920,919
Completed,0.74,724,1,0.29,0.999,1094,1020,3195
Completed,0.71,2757,2472,0.001,0.001,2613,1,1
Completed,0.74,959,1,0.162,0.118,1111,23,786
Completed,0.73,10,3462,0.999,0.133,1,1696,4729
Completed,0.75,329,1,0.958,0.001,1069,1966,2486
Completed,0.74,80,1,0.001,0.999,1156,1,5000
Completed,0.75,86,1,0.999,0.001,4388,1,3227
Completed,0.75,81,1,0.999,0.546,1207,1,3575
Completed,0.73,763,1,0.001,0.999,1763,1328,5000
Completed,0.75,323,1,0.999,0.001,1635,2947,4456
Completed,0.73,10,3325,0.999,0.001,1,1,3949
Completed,0.71,949,2232,0.001,0.999,3830,5000,5000
Completed,0.74,67,1,0.001,0.001,1031,1,5000
Completed,0.75,350,1,0.001,0.001,1067,567,2771
Completed,0.75,81,1,0.999,0.001,1216,1,5000
Completed,0.75,331,1,0.088,0.001,988,4238,1450
Completed,0.75,69,1,0.768,0.001,1461,1,1642
Completed,0.73,10,3487,0.11,0.001,1,2780,2879
Completed,0.74,1248,1,0.999,0.813,1011,694,431
Completed,0.74,1036,1,0.999,0.644,1094,4186,986
Completed,0.75,423,1,0.999,0.001,1786,4810,4312
Completed,0.7,826,118,0.001,0.58,1699,4987,1476
Completed,0.73,10,3504,0.999,0.329,1,1,3061
Completed,0.74,751,1,0.001,0.937,1050,2894,5000
Completed,0.73,10,1374,0.001,0.001,1,1,5000
Completed,0.75,370,1,0.999,0.001,1931,101,2631
Completed,0.75,336,1,0.792,0.001,940,5000,5000
Completed,0.75,404,1,0.024,0.001,4865,589,5000
Completed,0.75,325,1,0.999,0.001,2022,822,5000
Completed,0.75,360,1,0.001,0.001,905,5000,717
Completed,0.72,637,2903,0.001,0.632,75,577,5000
Completed,0.73,10,2675,0.001,0.483,1,5000,3221
Completed,0.75,358,1,0.999,0.001,1700,5000,2273
Completed,0.73,11,4711,0.001,0.001,1,5000,1
Completed,0.7,1666,2408,0.999,0.001,785,1768,3721
Completed,0.71,2441,2772,0.999,0.001,724,4659,4639
Completed,0.73,10,1804,0.001,0.933,1,4944,1
Completed,0.75,431,1,0.999,0.001,1552,696,1913
Completed,0.71,901,137,0.999,0.001,2176,5000,5000
Completed,0.72,1368,1937,0.001,0.999,2259,602,5000
Completed,0.71,4823,1689,0.001,0.001,2218,4136,2185
Completed,0.71,1553,2410,0.999,0.774,780,525,2542
Completed,0.71,1105,63,0.999,0.999,2478,2179,4601
Completed,0.7,951,120,0.999,0.001,2070,1265,161
Completed,0.71,524,34,0.999,0.001,2065,5000,3455
Completed,0.75,609,1,0.001,0.001,4775,3865,392
Completed,0.75,82,1,0.999,0.001,1308,1,2812
Completed,0.75,356,1,0.738,0.001,4814,915,2203
Completed,0.72,938,2718,0.001,0.999,45,5000,3137
Completed,0.75,346,1,0.999,0.001,789,3381,5000
Completed,0.75,423,1,0.999,0.001,827,1639,1072
Completed,0.75,353,1,0.001,0.001,1922,2170,5000
Completed,0.75,351,1,0.999,0.001,2328,954,1656
Completed,0.75,86,1,0.999,0.001,3361,1,5000
Completed,0.75,327,1,0.331,0.001,270,3682,5000
Completed,0.75,513,1,0.999,0.001,3608,17,469
Completed,0.72,2843,3816,0.999,0.999,2135,2666,5000
Completed,0.75,2455,1,0.999,0.001,3387,1,1
Completed,0.73,744,1,0.001,0.531,2015,3396,3792
Completed,0.75,90,1,0.999,0.001,3807,1,5000
Completed,0.75,107,1,0.999,0.001,1876,1,5000
Completed,0.75,84,1,0.999,0.001,2628,1,3768
Completed,0.74,763,1,0.999,0.999,721,5000,5000
Completed,0.75,87,1,0.999,0.001,3233,1,5000
Completed,0.75,108,1,0.999,0.001,3609,1,4007
Completed,0.74,767,1,0.999,0.827,1915,276,5000
Completed,0.75,2528,1,0.999,0.001,3531,1,1
Completed,0.75,2534,1,0.999,0.999,3434,1,1
Completed,0.73,1019,1583,0.001,0.999,3832,5000,5000
Completed,0.71,4346,3705,0.001,0.999,2171,3824,293
Completed,0.75,399,1,0.999,0.001,4799,5000,5000
Completed,0.75,2884,1,0.999,0.001,3738,1,1
Completed,0.72,3972,4738,0.999,0.999,2149,1192,5000
Completed,0.74,2492,1,0.001,0.001,3458,1,1
Completed,0.75,347,1,0.999,0.001,3249,1641,1750
Completed,0.75,337,1,0.999,0.001,260,844,5000
Completed,0.72,2903,3648,0.999,0.999,2258,5000,5000
Completed,0.71,5080,3965,0.999,0.999,1956,136,779
Completed,0.75,90,1,0.999,0.999,3477,1,5000
Completed,0.75,88,1,0.999,0.999,3606,1,5000
Completed,0.75,86,1,0.999,0.001,2556,1,1037
Completed,0.75,1282,1,0.042,0.001,2458,1,1
Completed,0.75,88,1,0.999,0.001,3107,1,3666
Completed,0.75,114,1,0.999,0.999,3297,1,5000
Completed,0.75,94,1,0.999,0.001,2708,1,1428
Completed,0.75,85,1,0.999,0.001,2769,1,5000
Completed,0.75,1807,1,0.999,0.001,3101,1,1
Completed,0.75,89,1,0.999,0.001,2534,1,4448
Completed,0.75,102,1,0.999,0.001,2978,1,5000
Completed,0.75,85,1,0.999,0.001,2339,1,5000
Completed,0.75,107,1,0.999,0.939,3105,1,5000
Completed,0.74,825,1,0.999,0.904,2675,31,4010
Completed,0.75,1620,1,0.999,0.974,2568,1,1
Completed,0.73,10,669,0.001,0.044,1,4380,2754
Completed,0.75,1324,1,0.999,0.001,2218,1,1
Completed,0.74,109,1,0.001,0.001,2556,1,5000
Completed,0.75,86,1,0.999,0.001,1065,1,5000
Completed,0.75,441,1,0.001,0.001,3683,2329,5000
Completed,0.75,6361,1,0.999,0.001,703,1175,1
Completed,0.75,88,1,0.999,0.958,3170,1,1020
Completed,0.71,5660,2118,0.001,0.999,5000,4568,29
Completed,0.74,796,1,0.999,0.976,2302,3444,4622
Completed,0.72,726,12,0.138,0.134,2058,2359,967
Completed,0.71,1268,423,0.961,0.726,24,3485,552
Completed,0.71,1435,2117,0.589,0.561,1093,2275,4793
Completed,0.71,1768,2372,0.266,0.093,1866,3724,4221
Completed,0.7,1711,2439,0.746,0.251,560,684,4658
Completed,0.71,1233,2067,0.415,0.844,2282,4535,3813
Completed,0.7,1663,317,0.043,0.927,1291,904,828
Completed,0.71,1254,2195,0.177,0.701,3294,3089,1672
Completed,0.7,674,101,0.874,0.46,830,4471,139
Completed,0.71,1607,2261,0.502,0.232,2454,4241,594
Completed,0.73,933,2006,0.335,0.637,429,386,999
