detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
OCDD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.5721279071015176,0.7707534727824835,,,,,2255,18,142,0.0681818181818181,1.0,1.0,0.6043043334619165,0.6061656199703823,0.7964541769568256,0.25331284459025827,0.1585265663156083,True,20,0.031439939995102806,0.03191489361702128,0.75,0.95,0.10551361951755357,0.4634146341463415,0.974725808254564,0.7190702212004527,0.5,0.9899991118510784
OCDD,SensorStream,distance,distance_I,not_applicable,distance_I,0.28085853854922094,0.4018225290040774,,,,,944,21,77,0.037037037037037,1.0,1.0,0.1367172183192043,0.01796354811014148,0.018518129860659864,0.30891420803282693,0.21736337561088875,True,20,0.07089589645747292,0.27697368421052626,0.0,0.15,0.3099493646527974,0.3653846153846154,0.9299685865588594,0.6476766009717374,0.3888888888888889,0.9395430865994944
PCACD,Electricity,distance,distance_I,not_applicable,distance_I,0.7728478065521125,0.9205820370120908,,,,,5272,3,483,0.8124999999999999,1.0,1.0,0.9051067927033964,0.780529311135359,0.9278393035888658,0.09400560619381096,0.07249041600062371,True,20,0.04927923755611347,0.012551867219917015,0.95,1.0,0.10751645407511834,0.0,0.8940981919396618,0.4470490959698309,0.8124999999999999,0.9899506377746452
PCACD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.5905569812288809,0.7930916550318681,,,,,1937,9,786,0.0125,1.0,1.0,0.2962074505174628,0.6078222000618135,0.8058257833275394,0.15061407959331982,0.08431109919010227,True,20,0.06064807137785294,0.08050955414012738,0.45,0.7,0.10755489946730458,0.6962025316455696,0.9764574516749148,0.8363299916602422,0.7,0.9834309298929724
PCACD,GasSensor,distance,distance_I,not_applicable,distance_I,0.5756461403157932,0.7513888249189001,,,,,5524,9,152,0.35,1.0,1.0,0.0,0.574490011776864,0.7525667027452423,0.325,0.1969410508775241,True,20,0.040538849071272295,0.02582781456953643,0.8,1.0,0.25,0.0,1.0,0.5,0.35,1.0
PCACD,PokerHand,distance,distance_I,not_applicable,distance_I,0.7339061024701343,0.8951907782540867,,,,,986,11,626,0.0533333333333333,1.0,1.0,0.7959755493264706,0.6515870327957648,0.8242270741542833,0.32680103617343736,0.28830006244150785,True,20,0.10032430984155247,0.12232000000000001,0.6,0.75,0.3576426571372642,0.30985915492957755,0.9459230811191659,0.6278911180243717,0.3466666666666667,0.9889669863312208
PCACD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.8070822515991664,0.9405191290102788,,,,,1266,8,527,0.09375,1.0,1.0,0.8471251081677383,0.794732102042882,0.9298356631822872,0.453125,0.4008513454465503,True,20,0.020618690109144595,0.01435361216730038,0.95,1.0,0.46484375,0.0,1.0,0.5,0.09375,1.0
PCACD,SensorStream,distance,distance_I,not_applicable,distance_I,0.7117833831765258,0.8911678611143264,,,,,1740,4,1106,0.1764705882352941,1.0,1.0,0.8563989224774423,0.7029146254639211,0.8784088764388907,0.35381911494641854,0.29480322635358247,True,20,0.06173788907297765,0.0907239819004525,0.3,0.5,0.23188936101570268,0.14285714285714282,0.9472233702849375,0.5450402565710402,0.2941176470588235,0.992421219104908
SPLL,Electricity,distance,distance_I,not_applicable,distance_I,0.5307117153817239,0.7239642685143239,,,,,1326,3,122,0.7142857142857141,1.0,1.0,0.7764127507901236,0.4809476787529585,0.661505489103561,0.12331386022330255,0.07484449009123756,True,20,0.22120098638495483,0.0809917355371901,0.3,0.75,0.14378574632651897,0.7499999999999996,0.0,0.3749999999999998,0.9285714285714284,0.7764127507901236
SPLL,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.24163349853701896,0.35769691415337884,,,,,727,8,151,0.7906976744186047,1.0,1.0,0.417958229634973,0.27239346656157876,0.40975096220603785,0.2213505650418588,0.16829631223452413,True,20,0.45912650842095076,0.387,0.0,0.05,0.23400375277270558,0.11111111111111134,0.35347333199193465,0.232292221551523,0.8139534883720931,0.6236944735643836
SPLL,GasSensor,distance,distance_I,not_applicable,distance_I,-0.06435032832442447,-0.09577384183211535,,,,,1239,16,46,0.2105263157894737,1.0,1.0,0.0076097434918787,-0.041179608835214584,-0.06009805028231368,0.2148087730431843,0.0894802947961193,True,20,0.13728935551095645,0.3055555555555556,0.0,0.05,0.15868641935752076,0.6666666666666667,0.7502158201729624,0.7084412434198146,0.736842105263158,0.7521166137097755
SPLL,PokerHand,distance,distance_I,not_applicable,distance_I,0.6837537539160694,0.86347421322127,,,,,1112,4,245,0.8214285714285713,1.0,1.0,0.8348790464642186,0.6611425474189153,0.8433823756081645,0.024365123478158574,0.005047479460710616,True,20,0.14605179081500835,0.21680327868852461,0.45,0.55,0.017973646645577518,1.0,0.7286659942263418,0.8643329971131709,1.0,0.9551970702399704
SPLL,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.5358504073634387,0.7198274968585114,,,,,2177,5,236,0.2250000000000001,1.0,1.0,0.7372962414897908,0.4478627860332539,0.6110782390012163,0.21539700306984685,0.1441385506236604,True,20,0.2595252382765628,0.20829787234042554,0.2,0.25,0.26683123056366753,0.8064516129032259,0.0,0.40322580645161293,0.8500000000000001,0.6109457641941061
SPLL,SensorStream,distance,distance_I,not_applicable,distance_I,0.709983508987016,0.8913379302915976,,,,,1082,23,103,0.0384615384615384,1.0,1.0,0.11562749768497,0.7090830910128918,0.8874263536047727,0.1375621182336993,0.034847749420658325,True,20,0.047183748557192415,0.058823529411764705,0.75,0.85,0.0636546379525013,0.8399999999999999,0.9097313104225794,0.8748656552112897,0.846153846153846,0.9201688531177178
UDetect,Electricity,distance,distance_I,not_applicable,distance_I,0.5910478627904452,0.7724182686326424,,,,,1050,4,90,0.8333333333333331,1.0,1.0,0.5312234540819119,0.6212576659943682,0.7921546072616239,0.10137982045476973,0.05459683002620472,True,20,0.05555555555555558,0.011235955056179775,1.0,1.0,0.10775282322621527,0.0,0.7916321530544423,0.3958160765272212,0.8333333333333331,0.9023220404284726
UDetect,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.5766990508653475,0.7750341023879082,,,,,1074,20,88,0.0,1.0,1.0,0.0765201684440066,0.5264223102105616,0.7247584588174635,0.5000431722052193,0.35552631899979836,True,20,0.021938486037829052,0.028160919540229885,0.9,1.0,0.5186485902719683,0.0,0.9898910171245696,0.4949455085622848,0.0,0.9906645581969952
UDetect,GasSensor,distance,distance_I,not_applicable,distance_I,0.37693641977437237,0.5421777750028522,,,,,1067,13,41,0.4736842105263159,1.0,1.0,0.0,0.475444847160832,0.6604393799467306,0.3157894736842105,0.1840003690539595,True,20,0.11091455454648846,0.08249999999999999,0.0,0.95,0.3076923076923076,0.0,1.0,0.5,0.368421052631579,1.0
UDetect,PokerHand,distance,distance_I,not_applicable,distance_I,0.3153217785882838,0.4770817261806745,,,,,1243,25,82,0.0,1.0,1.0,0.3805728618985882,0.37450852227981873,0.5754608651724888,0.5000660841933322,0.42426599910461066,True,20,0.02213655596769788,0.02839506172839506,0.9,0.9,0.7426246711690291,0.0,0.9813331956892983,0.49066659784464917,0.0,0.988437274828323
UDetect,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.621963073489489,0.8018788367143809,,,,,2506,19,42,0.0625,1.0,1.0,0.1290627090201029,0.6219345373971941,0.8113162803215227,0.46875,0.3314291217634909,True,20,0.005588122822391933,0.0036585365853658543,1.0,1.0,0.600328947368421,0.0,1.0,0.5,0.0625,1.0
UDetect,SensorStream,distance,distance_I,not_applicable,distance_I,0.3898867905958658,0.5756252622321449,,,,,1059,19,162,0.0666666666666666,1.0,1.0,0.0,0.27514164357918175,0.4060197600165519,0.4666666666666667,0.3152166907416009,True,20,0.012826137400401283,0.03074534161490684,0.8,1.0,0.529824561403509,0.0,1.0,0.5,0.0666666666666666,1.0
