Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.91,1,2382,2636,0.971,0.044,str('kl'),0.082,False
Completed,0.91,1,2256,61,0.21,0.611,str('intersection'),0.05,False
Completed,0.91,0,2711,2784,0.559,0.369,str('kl'),0.062,True
Completed,0.91,0,4517,2368,0.479,0.991,str('kl'),0.08,False
Completed,0.91,0,597,4779,0.75,0.25,str('intersection'),0.023,True
Completed,0.91,0,819,1342,0.742,0.085,str('intersection'),0.04,False
Completed,0.91,0,4070,3929,0.019,0.841,str('kl'),0.074,True
Completed,0.91,0,3705,1223,0.941,0.454,str('kl'),0.09,False
Completed,0.91,0,1331,3497,0.296,0.711,str('intersection'),0.01,True
Completed,0.91,0,1798,2022,0.903,0.777,str('kl'),0.027,False
Completed,0.91,0,3237,4589,0.367,0.021,str('intersection'),0.084,True
Completed,0.91,1,3913,575,0.657,0.651,str('intersection'),0.058,False
Completed,0.91,0,977,2830,0.074,0.394,str('kl'),0.046,True
Completed,0.91,0,130,643,0.425,0.308,str('kl'),0.017,False
Completed,0.91,0,4984,3386,0.836,0.55,str('intersection'),0.097,True
Completed,0.91,0,2869,1778,0.141,0.185,str('intersection'),0.067,False
Completed,0.91,0,2099,4209,0.599,0.926,str('kl'),0.033,True
Completed,0.91,0,2141,935,0.81,0.702,str('intersection'),0.044,False
Completed,0.91,0,847,3342,0.551,0.575,str('kl'),0.015,False
Completed,0.91,0,4880,1679,0.502,0.821,str('kl'),0.086,False
Completed,0.91,0,8,4227,0.231,0.064,str('intersection'),0.029,True
Completed,0.91,0,1075,2041,0.27,0.228,str('intersection'),0.034,False
Completed,0.91,0,4038,4491,0.993,0.969,str('kl'),0.068,True
Completed,0.91,0,3190,359,0.047,0.359,str('kl'),0.096,False
Completed,0.91,0,1777,3121,0.693,0.6,str('intersection'),0.016,True
Completed,0.91,0,1307,1481,0.117,0.908,str('kl'),0.022,False
Completed,0.91,0,3660,3872,0.653,0.167,str('intersection'),0.079,True
Completed,0.91,0,4193,970,0.323,0.535,str('intersection'),0.063,False
Completed,0.91,0,920,3674,0.906,0.294,str('kl'),0.051,True
Completed,0.91,1,478,238,0.586,0.381,str('kl'),0.012,False
Completed,0.91,0,4410,2532,0.175,0.638,str('intersection'),0.091,True
Completed,0.91,0,2739,2310,0.848,0.005,str('intersection'),0.073,False
Completed,0.91,0,2296,4916,0.39,0.761,str('kl'),0.038,True
Completed,0.91,0,2482,2468,0.682,0.334,str('intersection'),0.093,True
Completed,0.91,0,2632,4764,0.079,0.592,str('kl'),0.015,False
Completed,0.91,2,4596,88,0.88,0.204,str('kl'),0.042,True
Completed,0.91,0,371,2696,0.356,0.96,str('intersection'),0.075,False
Completed,0.91,0,735,1133,0.146,0.86,str('intersection'),0.08,True
Completed,0.91,0,4301,3526,0.623,0.12,str('kl'),0.025,False
Completed,0.91,1,3474,1326,0.415,0.741,str('kl'),0.055,True
Completed,0.91,0,1415,4031,0.814,0.5,str('intersection'),0.066,False
Completed,0.91,0,1573,512,0.486,0.059,str('kl'),0.071,True
Completed,0.91,0,3317,2963,0.776,0.799,str('intersection'),0.038,False
Completed,0.91,0,3833,1876,0.201,0.435,str('intersection'),0.019,True
Completed,0.91,0,1203,4640,0.538,0.676,str('kl'),0.097,False
Completed,0.91,0,214,1828,0.967,0.528,str('kl'),0.058,True
Completed,0.91,0,4754,4064,0.302,0.271,str('intersection'),0.048,False
Completed,0.91,1,3099,775,0.722,0.9,str('intersection'),0.032,True
Completed,0.91,0,2014,3324,0.01,0.144,str('kl'),0.088,False
Completed,0.91,0,1970,317,0.703,0.807,str('kl'),0.065,False
Completed,0.91,0,3075,3080,0.058,0.051,str('intersection'),0.053,True
Completed,0.91,0,4700,2072,0.98,0.685,str('intersection'),0.026,False
Completed,0.91,0,180,4522,0.257,0.427,str('kl'),0.083,True
Completed,0.91,0,1217,1711,0.249,0.279,str('kl'),0.077,False
Completed,0.91,0,3906,4259,0.52,0.52,str('intersection'),0.043,True
Completed,0.91,0,3322,893,0.44,0.152,str('intersection'),0.013,False
Completed,0.91,0,1636,3128,0.789,0.892,str('kl'),0.092,True
Completed,0.91,0,1478,2274,0.402,0.584,str('intersection'),0.087,False
Completed,0.91,0,3479,4880,0.86,0.343,str('kl'),0.03,True
Completed,0.91,0,4374,284,0.164,0.952,str('kl'),0.049,False
Completed,0.91,0,750,2578,0.576,0.212,str('intersection'),0.06,True
Completed,0.91,0,337,1017,0.926,0.112,str('intersection'),0.1,False
Completed,0.91,0,4542,3721,0.344,0.868,str('kl'),0.02,True
Completed,0.91,0,2608,1444,0.634,0.492,str('kl'),0.036,False
Completed,0.91,0,2438,3835,0.098,0.749,str('intersection'),0.07,True
Completed,0.91,0,2310,1285,0.835,0.159,str('kl'),0.018,True
Completed,0.91,0,2812,3990,0.435,0.915,str('intersection'),0.096,False
Completed,0.91,0,4415,1165,0.605,0.286,str('intersection'),0.066,True
Completed,0.91,0,541,3557,0.127,0.543,str('kl'),0.033,False
Completed,0.91,1,876,120,0.369,0.63,str('kl'),0.028,True
Completed,0.91,0,4168,2728,0.893,0.389,str('intersection'),0.084,False
Completed,0.91,0,3605,2427,0.069,0.753,str('intersection'),0.057,True
Completed,0.91,0,1273,4722,0.671,0.013,str('kl'),0.046,False
Completed,0.91,0,1743,739,0.029,0.453,str('intersection'),0.04,True
Completed,0.91,0,3135,3288,0.74,0.694,str('kl'),0.073,False
Completed,0.91,0,4013,1874,0.282,0.072,str('kl'),0.089,True
Completed,0.91,0,1031,4110,0.947,0.813,str('intersection'),0.011,False
Completed,0.91,0,71,1923,0.549,0.976,str('intersection'),0.05,True
Completed,0.91,0,4885,4687,0.212,0.22,str('kl'),0.061,False
Completed,0.91,0,2967,475,0.764,0.608,str('kl'),0.079,True
Completed,0.91,0,2155,2926,0.473,0.35,str('intersection'),0.024,False
Completed,0.91,0,2045,2139,0.185,0.029,str('kl'),0.012,True
Completed,0.91,0,2835,4395,0.585,0.77,str('intersection'),0.09,False
Completed,0.91,0,4940,457,0.376,0.401,str('intersection'),0.073,True
Completed,0.91,0,105,3026,0.854,0.643,str('kl'),0.039,False
Completed,0.91,0,982,838,0.643,0.558,str('kl'),0.022,True
Completed,0.91,0,3976,3269,0.119,0.301,str('intersection'),0.078,False
Completed,0.91,0,3252,1582,0.92,0.934,str('intersection'),0.062,True
Completed,0.91,0,1871,4327,0.318,0.178,str('kl'),0.052,False
Completed,0.91,2,1404,177,0.991,0.362,str('intersection'),0.035,True
Completed,0.91,0,3720,2589,0.28,0.618,str('kl'),0.068,False
Completed,0.91,0,4133,2250,0.698,0.242,str('kl'),0.095,True
Completed,0.91,0,824,4975,0.034,0.999,str('intersection'),0.017,False
Completed,0.91,0,573,1537,0.463,0.834,str('intersection'),0.045,True
Completed,0.91,0,4473,3812,0.8,0.093,str('kl'),0.056,False
Completed,0.91,0,2677,1027,0.225,0.703,str('kl'),0.085,True
Completed,0.91,0,2202,3615,0.515,0.461,str('intersection'),0.029,False
Completed,0.91,0,2399,3475,0.225,0.364,str('kl'),0.019,True
Completed,0.91,0,2388,1191,0.308,0.88,str('kl'),0.059,False
Completed,0.91,0,2569,3465,0.953,0.139,str('intersection'),0.047,True
Completed,0.91,0,4658,1384,0.008,0.504,str('intersection'),0.032,False
Completed,0.91,0,465,3971,0.731,0.262,str('kl'),0.089,True
Completed,0.91,0,638,2409,0.77,0.409,str('kl'),0.071,False
Completed,0.91,0,4240,4820,0.499,0.666,str('intersection'),0.037,True
Completed,0.91,0,1511,2753,0.191,0.793,str('kl'),0.098,True
Completed,0.91,0,1666,1732,0.61,0.727,str('intersection'),0.081,False
Completed,0.91,0,3378,4162,0.151,0.47,str('kl'),0.024,True
Completed,0.91,0,3771,680,0.824,0.857,str('kl'),0.054,False
Completed,0.91,0,1108,3423,0.412,0.101,str('intersection'),0.066,True
Completed,0.91,0,309,611,0.093,0.203,str('intersection'),0.094,False
Completed,0.91,0,4813,2866,0.676,0.944,str('kl'),0.015,True
Completed,0.91,0,3039,1976,0.346,0.322,str('kl'),0.041,False
Completed,0.91,0,1918,4543,0.882,0.564,str('intersection'),0.075,True
Completed,0.91,0,2038,4385,0.346,0.729,str('kl'),0.063,False
Completed,0.91,0,1931,1986,0.583,0.18,str('intersection'),0.025,False
Completed,0.91,0,3036,4533,0.187,0.936,str('kl'),0.082,True
Completed,0.91,0,4817,621,0.852,0.299,str('kl'),0.066,False
Completed,0.91,0,297,2856,0.378,0.556,str('intersection'),0.054,True
Completed,0.91,0,1100,670,0.121,0.641,str('intersection'),0.015,False
Completed,0.91,0,3789,3433,0.642,0.399,str('kl'),0.094,True
Completed,0.91,0,3361,1722,0.32,0.772,str('kl'),0.076,False
Completed,0.91,0,1675,4172,0.918,0.031,str('intersection'),0.041,True
Completed,0.91,1,1517,39,0.28,0.463,str('kl'),0.047,False
Completed,0.91,0,3518,2743,0.987,0.705,str('intersection'),0.059,True
Completed,0.91,0,4257,2419,0.034,0.091,str('intersection'),0.089,False
Completed,0.91,0,633,4810,0.695,0.832,str('kl'),0.032,True
Completed,0.91,0,454,1374,0.797,0.997,str('kl'),0.037,False
Completed,0.91,0,4660,3981,0.463,0.241,str('intersection'),0.071,True
Completed,0.91,0,2569,1181,0.512,0.62,str('intersection'),0.098,False
Completed,0.91,0,2319,4000,0.635,0.582,str('kl'),0.057,False
Completed,0.91,1,2193,1017,0.955,0.795,str('intersection'),0.068,True
Completed,0.91,0,2695,3625,0.306,0.038,str('kl'),0.035,False
Completed,0.91,0,4454,1527,0.732,0.664,str('kl'),0.016,True
Completed,0.91,0,581,3822,0.006,0.407,str('intersection'),0.095,False
Completed,0.91,0,837,2260,0.497,0.26,str('intersection'),0.056,True
Completed,0.91,0,4129,4965,0.772,0.502,str('kl'),0.045,False
Completed,0.91,1,3723,187,0.189,0.141,str('kl'),0.029,True
Completed,0.91,0,1390,2580,0.542,0.882,str('intersection'),0.085,False
Completed,0.91,0,1860,1573,0.151,0.566,str('kl'),0.09,True
Completed,0.91,0,3253,4336,0.613,0.324,str('intersection'),0.012,False
Completed,0.91,0,3974,828,0.412,0.942,str('intersection'),0.039,True
Completed,0.91,0,992,3279,0.827,0.201,str('kl'),0.072,False
Completed,0.91,0,111,467,0.679,0.099,str('kl'),0.078,True
Completed,0.91,0,4924,3016,0.093,0.855,str('intersection'),0.022,False
Completed,0.91,0,2850,2148,0.886,0.472,str('intersection'),0.052,True
Completed,0.91,0,1956,3070,0.763,0.451,str('kl'),0.013,True
Completed,0.91,0,2162,485,0.057,0.891,str('intersection'),0.074,True
Completed,0.91,0,2952,2917,0.706,0.15,str('kl'),0.041,False
Completed,0.91,0,4901,1933,0.256,0.522,str('kl'),0.011,True
Completed,0.91,0,66,4677,0.983,0.281,str('intersection'),0.089,False
Completed,0.91,0,1021,1864,0.523,0.429,str('intersection'),0.061,True
Completed,0.91,0,4015,4120,0.248,0.687,str('kl'),0.05,False
Completed,0.91,0,3135,729,0.792,0.049,str('kl'),0.024,True
Completed,0.91,0,1754,3298,0.439,0.805,str('intersection'),0.08,False
Completed,0.91,0,1287,2436,0.861,0.748,str('kl'),0.096,True
Completed,0.91,0,3603,4712,0.399,0.49,str('intersection'),0.018,False
Completed,0.91,1,4172,130,0.576,0.87,str('intersection'),0.033,True
Completed,0.91,0,863,2718,0.161,0.114,str('kl'),0.066,False
Completed,0.91,0,534,1155,0.341,0.214,str('kl'),0.084,True
Completed,0.91,0,4434,3567,0.927,0.954,str('intersection'),0.028,False
Completed,0.91,0,2794,1275,0.095,0.341,str('intersection'),0.046,True
Completed,0.91,0,2499,4754,0.85,0.906,str('intersection'),0.055,False
Completed,0.91,0,2426,1434,0.436,0.011,str('intersection'),0.03,False
Completed,0.91,0,2608,3845,0.832,0.751,str('kl'),0.087,True
Completed,0.91,0,4541,1007,0.128,0.391,str('kl'),0.06,False
Completed,0.91,0,347,3730,0.602,0.632,str('intersection'),0.048,True
Completed,0.91,0,755,294,0.89,0.545,str('intersection'),0.02,False
Completed,0.91,0,4358,2568,0.37,0.288,str('kl'),0.099,True
Completed,0.91,0,3494,2284,0.668,0.913,str('kl'),0.07,False
Completed,0.91,0,1472,4870,0.07,0.157,str('intersection'),0.036,True
Completed,0.91,0,1627,883,0.739,0.348,str('kl'),0.053,False
Completed,0.91,0,3339,3138,0.032,0.606,str('intersection'),0.065,True
Completed,0.91,0,3888,1701,0.946,0.222,str('intersection'),0.083,False
Completed,0.91,0,1225,4269,0.285,0.978,str('kl'),0.025,True
Completed,0.91,0,192,2082,0.215,0.815,str('kl'),0.043,False
Completed,0.91,0,4696,4512,0.549,0.074,str('intersection'),0.077,True
Completed,0.91,0,3078,327,0.476,0.692,str('intersection'),0.093,False
Completed,0.91,0,2138,3180,0.719,0.057,str('intersection'),0.096,True
Completed,0.91,0,2029,766,0.457,0.598,str('kl'),0.038,True
Completed,0.91,0,3093,3334,0.81,0.357,str('intersection'),0.071,False
Completed,0.91,0,4759,1818,0.227,0.97,str('intersection'),0.097,True
Completed,0.91,0,198,4074,0.502,0.23,str('kl'),0.019,False
Completed,0.91,0,1201,1886,0.993,0.066,str('kl'),0.048,True
Completed,0.91,0,3844,4630,0.266,0.823,str('intersection'),0.058,False
Completed,0.91,0,3305,522,0.693,0.443,str('intersection'),0.087,True
Completed,0.91,0,1573,2954,0.044,0.7,str('kl'),0.032,False
Completed,0.91,0,1418,1316,0.655,0.759,str('intersection'),0.015,True
Completed,0.91,0,3460,4041,0.115,0.003,str('kl'),0.093,False
Completed,0.91,0,4314,1123,0.909,0.64,str('kl'),0.075,True
Completed,0.91,0,731,3536,0.322,0.383,str('intersection'),0.042,False
Completed,0.91,1,353,98,0.174,0.296,str('intersection'),0.025,True
Completed,0.91,0,4604,2686,0.589,0.537,str('kl'),0.081,False
Completed,0.91,0,2623,2478,0.388,0.165,str('kl'),0.065,True
Completed,0.91,0,2256,2774,0.261,0.133,str('intersection'),0.09,True
Completed,0.91,0,2295,2320,0.083,0.498,str('kl'),0.079,False
Completed,0.91,0,2750,4907,0.681,0.739,str('intersection'),0.022,True
Completed,0.91,0,4400,248,0.359,0.122,str('intersection'),0.051,False
Completed,0.91,0,480,2522,0.88,0.862,str('kl'),0.063,True
Completed,0.91,0,936,960,0.623,0.962,str('kl'),0.092,False
Completed,0.91,0,4187,3684,0.149,0.206,str('intersection'),0.012,True
Completed,0.91,0,3666,1471,0.813,0.59,str('intersection'),0.038,False
Completed,0.91,0,1292,3882,0.418,0.332,str('kl'),0.073,True
Completed,0.91,0,1760,368,0.773,0.142,str('intersection'),0.056,False
Completed,0.91,0,3198,3111,0.487,0.898,str('kl'),0.044,True
Completed,0.91,0,4030,2050,0.536,0.272,str('kl'),0.029,False
Completed,0.91,0,1094,4481,0.203,0.53,str('intersection'),0.086,True
Completed,0.91,0,12,1669,0.304,0.678,str('intersection'),0.069,False
Completed,0.91,0,4867,4237,0.965,0.437,str('kl'),0.034,True
Completed,0.91,0,2908,925,0.011,0.797,str('kl'),0.016,False
Completed,0.91,0,2982,1604,0.6,0.023,str('kl'),0.059,True
Completed,0.91,0,1897,4368,0.138,0.779,str('intersection'),0.049,False
Completed,0.91,0,2101,1768,0.929,0.316,str('kl'),0.084,False
Completed,0.91,0,2855,4219,0.331,0.573,str('intersection'),0.027,True
Completed,0.91,0,4997,633,0.629,0.193,str('intersection'),0.046,False
Completed,0.91,0,125,3396,0.108,0.949,str('kl'),0.058,True
Completed,0.91,0,958,585,0.397,0.848,str('kl'),0.097,False
Completed,0.91,0,3920,2820,0.871,0.107,str('intersection'),0.017,True
Completed,0.91,0,3228,2032,0.167,0.721,str('intersection'),0.033,False
Completed,0.91,0,1816,4580,0.563,0.479,str('kl'),0.067,True
Completed,0.91,0,1346,1213,0.238,0.046,str('intersection'),0.062,False
Completed,0.91,0,3698,3507,0.524,0.787,str('kl'),0.05,True
Completed,0.91,0,4075,1332,0.453,0.414,str('kl'),0.023,False
Completed,0.91,0,803,3939,0.786,0.656,str('intersection'),0.08,True
Completed,0.91,0,595,2377,0.716,0.509,str('intersection'),0.075,False
Completed,0.91,0,4527,4769,0.055,0.252,str('kl'),0.04,True
Completed,0.91,0,2524,1854,0.778,0.647,str('kl'),0.028,True
Completed,0.91,0,2355,4128,0.491,0.406,str('intersection'),0.083,False
Completed,0.91,0,2365,234,0.562,0.713,str('kl'),0.043,True
Completed,0.91,0,2515,2627,0.209,0.456,str('intersection'),0.076,False
Completed,0.91,0,4635,2223,0.753,0.839,str('intersection'),0.092,True
Completed,0.91,0,410,4928,0.478,0.083,str('kl'),0.014,False
Completed,0.91,0,696,1491,0.018,0.248,str('kl'),0.053,True
Completed,0.91,0,4262,3786,0.745,0.989,str('intersection'),0.064,False
Completed,0.91,0,3591,1063,0.295,0.371,str('intersection'),0.082,True
Completed,0.91,0,1532,3671,0.944,0.613,str('kl'),0.027,False
Completed,0.91,0,1690,2180,0.364,0.928,str('intersection'),0.021,True
Completed,0.91,0,3434,4417,0.904,0.187,str('kl'),0.099,False
Completed,0.91,0,3794,425,0.072,0.548,str('kl'),0.069,True
Completed,0.91,0,1163,2974,0.659,0.306,str('intersection'),0.036,False
Completed,0.91,0,253,787,0.838,0.392,str('intersection'),0.031,True
Completed,0.91,0,4793,3238,0.423,0.649,str('kl'),0.086,False
Completed,0.91,0,2884,299,0.651,0.265,str('kl'),0.077,False
Completed,0.91,0,2072,2555,0.111,0.506,str('intersection'),0.042,True
Completed,0.91,1,1888,142,0.816,0.09,str('kl'),0.089,True
Completed,0.91,0,2992,2709,0.42,0.831,str('intersection'),0.011,False
Completed,0.91,0,4783,2443,0.617,0.467,str('intersection'),0.041,True
Completed,0.91,0,263,4698,0.144,0.708,str('kl'),0.074,False
Completed,0.91,0,1134,1262,0.354,0.621,str('kl'),0.079,True
Completed,0.91,0,3824,4005,0.874,0.364,str('intersection'),0.024,False
Completed,0.91,1,3405,1147,0.085,0.993,str('intersection'),0.05,True
Completed,0.91,0,1719,3578,0.683,0.237,str('kl'),0.061,False
Completed,0.91,0,1562,1942,0.016,0.304,str('intersection'),0.067,True
Completed,0.91,1,3562,4665,0.723,0.561,str('kl'),0.034,False
Completed,0.91,0,4291,499,0.3,0.173,str('kl'),0.018,True
Completed,0.91,0,666,2910,0.961,0.93,str('intersection'),0.096,False
Completed,0.91,0,420,724,0.532,0.766,str('intersection'),0.057,True
Completed,0.91,0,4625,3311,0.199,0.026,str('kl'),0.046,False
Completed,0.91,0,2760,695,0.361,0.423,str('kl'),0.072,False
Completed,0.91,0,2285,3400,0.901,0.68,str('intersection'),0.037,True
Completed,0.91,0,2227,1695,0.691,0.939,str('kl'),0.048,False
Completed,0.91,0,2729,4283,0.042,0.199,str('intersection'),0.06,True
Completed,0.91,0,4498,872,0.999,0.567,str('intersection'),0.087,False
Completed,0.91,0,625,3147,0.272,0.326,str('kl'),0.03,True
Completed,0.91,0,793,335,0.232,0.474,str('kl'),0.036,False
Completed,0.91,0,4085,3060,0.508,0.731,str('intersection'),0.07,True
Completed,0.91,0,3689,2095,0.455,0.098,str('intersection'),0.1,False
Completed,0.91,0,1356,4507,0.808,0.854,str('kl'),0.02,True
Completed,0.91,0,1826,993,0.384,0.671,str('intersection'),0.026,False
Completed,0.91,0,3219,3737,0.846,0.414,str('kl'),0.083,True
Completed,0.91,0,3930,1425,0.177,0.79,str('kl'),0.064,False
Completed,0.91,0,948,3856,0.593,0.034,str('intersection'),0.052,True
Completed,0.91,0,155,2294,0.912,0.134,str('intersection'),0.013,False
Completed,0.91,0,4968,4862,0.326,0.874,str('kl'),0.093,True
Completed,0.91,0,4730,2612,0.782,0.165,str('kl'),0.052,False
Completed,0.91,0,3122,2230,0.241,0.541,str('kl'),0.022,True
Completed,0.91,0,2000,4992,0.528,0.284,str('intersection'),0.078,False
Completed,0.91,0,2128,2392,0.29,0.871,str('kl'),0.054,False
Completed,0.91,0,2918,4844,0.939,0.114,str('intersection'),0.066,True
Completed,0.91,0,22,2772,0.748,0.487,str('kl'),0.024,True
Completed,0.91,0,1065,1209,0.756,0.34,str('kl'),0.042,False
Completed,0.91,0,4059,3445,0.481,0.582,str('intersection'),0.076,True
Completed,0.91,0,3169,1407,0.557,0.217,str('intersection'),0.094,False
Completed,0.91,0,1789,3956,0.204,0.958,str('kl'),0.014,True
Completed,0.91,0,1321,587,0.597,0.517,str('intersection'),0.031,False
Completed,0.91,0,3636,2883,0.135,0.275,str('kl'),0.088,True
Completed,0.91,0,4217,1957,0.842,0.897,str('kl'),0.059,False
Completed,0.91,0,907,4565,0.427,0.156,str('intersection'),0.047,True
Completed,0.91,0,489,1752,0.076,0.054,str('intersection'),0.019,False
Completed,0.91,0,4390,4144,0.663,0.811,str('kl'),0.098,True
Completed,0.91,0,4570,4606,0.822,0.697,str('intersection'),0.01,True
Completed,0.91,0,2579,556,0.153,0.068,str('intersection'),0.04,False
Completed,0.91,0,2456,2851,0.615,0.824,str('kl'),0.074,True
Completed,0.91,0,2470,859,0.172,0.225,str('kl'),0.095,True
Completed,0.91,0,2652,3250,0.568,0.981,str('intersection'),0.017,False
Completed,0.91,0,4575,1599,0.394,0.347,str('intersection'),0.035,True
Completed,0.91,0,382,4303,0.868,0.604,str('kl'),0.068,False
Completed,0.91,0,721,2116,0.626,0.69,str('kl'),0.085,True
Completed,0.91,0,4323,4410,0.106,0.448,str('intersection'),0.03,False
Completed,0.91,0,3451,439,0.934,0.817,str('intersection'),0.045,True
Completed,0.91,0,1428,3046,0.336,0.076,str('kl'),0.055,False
Completed,0.91,0,1583,1556,0.972,0.383,str('intersection'),0.072,True
Completed,0.91,0,3296,3791,0.265,0.625,str('kl'),0.039,False
Completed,0.91,0,3853,1051,0.711,0.015,str('kl'),0.013,True
Completed,0.91,0,1191,3599,0.051,0.756,str('intersection'),0.091,False
Completed,0.91,1,227,162,0.448,0.921,str('intersection'),0.062,True
Completed,0.91,0,4911,3640,0.701,0.332,str('intersection'),0.06,False
Completed,0.91,0,2942,1524,0.277,0.966,str('intersection'),0.086,True
Completed,0.91,0,2172,3760,0.985,0.209,str('kl'),0.031,False
Completed,0.91,0,1986,1360,0.193,0.633,str('intersection'),0.057,False
Completed,0.91,0,3049,3909,0.546,0.376,str('kl'),0.045,True
Completed,0.91,0,4725,1245,0.493,0.763,str('kl'),0.027,False
Completed,0.91,0,163,3482,0.768,0.007,str('intersection'),0.084,True
Completed,0.92,3,1235,44,0.729,0.172,str('intersection'),0.067,False
Completed,0.91,0,3878,2808,0.002,0.913,str('kl'),0.033,True
Completed,0.91,0,3349,2346,0.959,0.291,str('kl'),0.018,False
Completed,0.91,0,1617,4798,0.31,0.533,str('intersection'),0.097,True
Completed,0.91,0,1462,663,0.888,0.973,str('kl'),0.08,False
Completed,0.91,0,3504,3368,0.348,0.232,str('intersection'),0.023,True
Completed,0.91,0,4348,1794,0.674,0.597,str('intersection'),0.049,False
Completed,0.91,0,765,4186,0.087,0.355,str('kl'),0.061,True
Completed,0.91,0,318,1998,0.407,0.441,str('kl'),0.09,False
Completed,0.91,0,4120,755,0.218,0.317,str('intersection'),0.093,True
Completed,0.91,0,2665,1900,0.734,0.846,str('intersection'),0.081,True
Completed,0.91,0,2223,4624,0.026,0.106,str('kl'),0.025,False
Completed,0.91,0,2329,393,0.315,0.267,str('intersection'),0.014,True
Completed,0.91,0,2785,2999,0.914,0.524,str('kl'),0.092,False
Completed,0.91,0,4443,2153,0.124,0.148,str('kl'),0.077,True
Completed,0.91,0,524,4447,0.645,0.905,str('intersection'),0.043,False
Completed,0.91,0,893,1635,0.855,0.803,str('intersection'),0.026,True
Completed,0.91,0,4143,4339,0.382,0.062,str('kl'),0.082,False
Completed,0.91,0,3632,813,0.579,0.672,str('kl'),0.064,True
Completed,0.91,0,1257,3204,0.183,0.43,str('intersection'),0.054,False
Completed,0.91,0,1725,2198,0.509,0.122,str('kl'),0.037,True
Completed,0.91,0,3164,4960,0.223,0.863,str('intersection'),0.07,False
Completed,0.91,1,3986,204,0.802,0.494,str('intersection'),0.099,True
Completed,0.91,0,1050,2654,0.469,0.736,str('kl'),0.021,False
Completed,0.91,0,57,1092,0.04,0.589,str('kl'),0.049,True
Completed,0.91,0,3760,2325,0.338,0.716,str('intersection'),0.044,False
Completed,0.91,0,1130,4894,0.925,0.459,str('kl'),0.056,True
Completed,0.91,0,287,1457,0.574,0.372,str('kl'),0.095,False
Completed,0.91,0,4827,3888,0.159,0.613,str('intersection'),0.016,True
Completed,0.91,0,3026,951,0.866,0.245,str('intersection'),0.035,False
Completed,0.91,0,1941,3695,0.404,0.986,str('kl'),0.069,True
Completed,0.91,0,2068,1111,0.665,0.422,str('intersection'),0.02,True
Completed,0.91,0,2820,3541,0.067,0.663,str('kl'),0.098,False
Completed,0.91,0,4953,1308,0.895,0.042,str('kl'),0.071,True
Completed,0.91,0,81,4051,0.374,0.782,str('intersection'),0.038,False
Completed,0.91,0,1002,2490,0.133,0.882,str('intersection'),0.032,True
Completed,0.91,0,3965,4745,0.606,0.126,str('kl'),0.088,False
Completed,0.91,1,3263,105,0.433,0.514,str('kl'),0.058,True
Completed,0.91,0,1850,2672,0.829,0.256,str('intersection'),0.048,False
Completed,0.91,0,1380,1812,0.471,0.191,str('kl'),0.042,True
Completed,0.91,0,3732,4087,0.757,0.947,str('intersection'),0.075,False
Completed,0.91,0,4227,745,0.252,0.575,str('intersection'),0.07,True
Completed,0.91,0,661,3352,0.979,0.317,str('kl'),0.035,False
Completed,0.91,0,444,540,0.519,0.482,str('kl'),0.03,True
Completed,0.91,0,4669,2933,0.244,0.723,str('intersection'),0.087,False
Completed,0.91,0,2558,1909,0.796,0.106,str('intersection'),0.06,True
Completed,0.91,0,2408,4614,0.443,0.846,str('kl'),0.048,False
Completed,0.91,0,2408,2058,0.795,0.553,str('intersection'),0.063,False
Completed,0.91,0,2559,4471,0.442,0.312,str('kl'),0.051,True
Completed,0.91,0,4669,381,0.518,0.922,str('kl'),0.021,False
Completed,0.91,0,445,3106,0.243,0.181,str('intersection'),0.078,True
Completed,0.91,0,662,918,0.251,0.018,str('intersection'),0.073,False
Completed,0.91,0,4227,3194,0.978,0.774,str('kl'),0.038,True
Completed,0.91,0,3548,1658,0.06,0.398,str('kl'),0.012,False
Completed,0.91,0,1488,4246,0.709,0.655,str('intersection'),0.091,True
Completed,0.91,0,1646,258,0.1,0.839,str('kl'),0.085,False
Completed,0.91,0,3390,2514,0.64,0.083,str('intersection'),0.028,True
Completed,0.91,0,3965,2336,0.132,0.459,str('intersection'),0.023,False
Completed,0.91,0,1002,4883,0.606,0.716,str('kl'),0.079,True
Completed,0.91,0,82,1447,0.894,0.613,str('kl'),0.074,False
Completed,0.91,0,4954,3898,0.374,0.372,str('intersection'),0.041,True
Completed,0.91,0,2821,942,0.664,0.985,str('intersection'),0.011,False
Completed,0.91,0,2068,3704,0.066,0.245,str('kl'),0.089,True
Completed,0.91,0,1940,1100,0.865,0.663,str('intersection'),0.043,True
Completed,0.91,0,3026,3552,0.403,0.422,str('kl'),0.077,False
Completed,0.91,0,4826,1298,0.573,0.782,str('kl'),0.093,True
Completed,0.91,0,287,4061,0.158,0.042,str('intersection'),0.013,False
Completed,0.91,0,1129,2499,0.337,0.126,str('intersection'),0.052,True
Completed,0.91,0,3759,4735,0.924,0.882,str('kl'),0.064,False
Completed,0.91,1,3390,114,0.099,0.256,str('kl'),0.083,True
Completed,0.91,0,1645,2663,0.639,0.514,str('intersection'),0.026,False
Completed,0.91,0,1488,1802,0.061,0.947,str('kl'),0.021,True
Completed,0.91,0,3547,4097,0.71,0.191,str('intersection'),0.1,False
Completed,0.91,0,4143,1784,0.857,0.355,str('intersection'),0.029,False
