Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.32,67,4203,2524,0.036,0.323,str('intersection'),0.024,False
Completed,0.32,216,1722,753,0.565,0.945,str('kl'),0.082,True
Completed,0.32,608,2289,3530,0.859,0.863,str('kl'),0.07,False
Completed,0.32,93,4885,390,0.273,0.486,str('intersection'),0.037,True
Completed,0.32,79,2821,4188,0.647,0.731,str('intersection'),0.012,False
Completed,0.32,315,613,2212,0.235,0.109,str('kl'),0.089,True
Completed,0.32,67,10,3023,0.732,0.415,str('intersection'),0.088,False
Completed,0.32,176,2799,1204,0.137,0.79,str('kl'),0.03,True
Completed,0.32,617,4477,4846,0.76,0.055,str('kl'),0.05,False
Completed,0.3,76,1923,1116,0.929,0.027,str('intersection'),0.019,False
Completed,0.32,134,1550,3357,0.635,0.158,str('intersection'),0.054,True
Completed,0.32,76,3759,246,0.231,0.533,str('kl'),0.064,False
Completed,0.32,224,3174,3425,0.432,0.892,str('kl'),0.043,False
Completed,0.32,149,885,159,0.967,0.269,str('intersection'),0.075,True
Completed,0.32,257,840,3879,0.604,0.122,str('kl'),0.062,False
Completed,0.32,79,3239,1911,0.013,0.743,str('intersection'),0.052,True
Completed,0.32,80,4058,3210,0.887,0.473,str('intersection'),0.032,False
Completed,0.32,106,1261,62,0.479,0.849,str('kl'),0.087,True
Completed,0.32,186,2144,2850,0.212,0.966,str('kl'),0.077,False
Completed,0.32,103,4425,1066,0.685,0.344,str('intersection'),0.042,True
Completed,0.32,62,2676,4747,0.311,0.565,str('intersection'),0.017,False
Completed,0.32,1052,153,1649,0.836,0.189,str('kl'),0.097,True
Completed,0.32,69,488,3744,0.318,0.257,str('intersection'),0.081,False
Completed,0.32,572,2966,489,0.784,0.878,str('kl'),0.026,True
Completed,0.32,2013,4955,4326,0.161,0.151,str('kl'),0.047,False
Completed,0.32,71,2429,951,0.56,0.76,str('intersection'),0.076,False
Completed,0.32,115,1590,3173,0.764,0.922,str('intersection'),0.086,True
Completed,0.31,130,4343,103,0.354,0.3,str('kl'),0.032,False
Completed,0.32,289,3651,2701,0.517,0.812,str('kl'),0.036,False
Completed,0.32,89,1053,888,0.118,0.435,str('intersection'),0.072,True
Completed,0.32,7347,1134,2612,0.772,0.621,str('kl'),0.013,True
Completed,0.32,64,3540,684,0.361,0.244,str('intersection'),0.093,False
Completed,0.32,119,4362,4521,0.736,0.972,str('intersection'),0.068,True
Completed,0.32,1509,1572,1254,0.148,0.35,str('kl'),0.033,False
Completed,0.32,1800,2448,4120,0.412,0.467,str('kl'),0.023,True
Completed,0.32,89,4737,2301,0.94,0.843,str('intersection'),0.078,False
Completed,0.32,75,2970,3443,0.067,0.066,str('intersection'),0.058,True
Completed,0.32,85,455,458,0.537,0.688,str('kl'),0.048,False
Completed,0.32,88,159,4934,0.056,0.756,str('intersection'),0.038,True
Completed,0.32,206,2641,1794,0.592,0.379,str('kl'),0.074,False
Completed,0.32,1173,4637,3093,0.468,0.65,str('kl'),0.099,True
Completed,0.32,113,858,721,0.487,0.669,str('intersection'),0.014,True
Completed,0.32,92,3191,1506,0.533,0.32,str('intersection'),0.079,True
Completed,0.32,68,3928,2668,0.408,0.588,str('intersection'),0.06,False
Completed,0.32,6353,3323,3927,0.855,0.313,str('kl'),0.084,True
Completed,0.32,63,727,2156,0.261,0.934,str('intersection'),0.028,False
Completed,0.32,1798,707,2738,0.643,0.356,str('kl'),0.071,True
Completed,0.32,66,3341,847,0.239,0.977,str('intersection'),0.035,False
Completed,0.32,167,3779,4664,0.863,0.24,str('intersection'),0.01,True
Completed,0.32,107,1529,1439,0.269,0.615,str('kl'),0.09,False
Completed,0.32,352,1943,4284,0.032,0.701,str('kl'),0.055,True
Completed,0.32,72,4615,2424,0.569,0.078,str('intersection'),0.046,False
Completed,0.32,108,2622,3625,0.444,0.83,str('intersection'),0.026,True
Completed,0.32,99,176,603,0.906,0.454,str('kl'),0.081,False
Completed,0.32,182,433,4788,0.435,0.023,str('intersection'),0.096,True
Completed,0.32,1096,2990,1612,0.963,0.644,str('kl'),0.016,False
Completed,0.32,367,4754,2969,0.09,0.385,str('kl'),0.042,True
Completed,0.32,88,4256,3979,0.216,0.089,str('intersection'),0.018,True
Completed,0.32,289,1696,2129,0.682,0.711,str('kl'),0.096,False
Completed,0.32,11711,2420,4966,0.883,0.597,str('kl'),0.063,True
Completed,0.32,4139,3519,3765,0.728,0.547,str('kl'),0.051,True
Completed,0.32,63,1154,2031,0.141,0.17,str('intersection'),0.061,False
Completed,0.32,2112,1031,4046,0.983,0.855,str('kl'),0.029,False
Completed,0.32,98,3672,2042,0.384,0.478,str('intersection'),0.084,True
Completed,0.32,64,4093,3399,0.509,0.739,str('intersection'),0.064,False
Completed,0.32,1312,1850,209,0.11,0.116,str('kl'),0.055,True
Completed,0.32,272,2257,2978,0.341,0.202,str('kl'),0.02,False
Completed,0.32,104,4936,1236,0.808,0.577,str('intersection'),0.099,True
Completed,0.32,63,2945,4897,0.184,0.331,str('intersection'),0.074,False
Completed,0.32,213,2694,339,0.662,0.145,str('kl'),0.059,True
Completed,0.32,127,2122,2259,0.813,0.261,str('intersection'),0.024,True
Completed,0.32,126,4036,1369,0.021,0.799,str('kl'),0.069,True
Completed,0.32,607,3220,2570,0.894,0.048,str('kl'),0.094,False
Completed,0.32,240,3834,3713,0.132,0.918,str('kl'),0.052,False
Completed,0.32,108,1474,496,0.719,0.296,str('intersection'),0.061,True
Completed,0.32,97,1998,2728,0.955,0.396,str('intersection'),0.097,False
Completed,0.32,855,1370,935,0.944,0.212,str('kl'),0.047,True
Completed,0.32,69,2780,4373,0.768,0.497,str('intersection'),0.066,False
Completed,0.32,724,28,2355,0.365,0.873,str('kl'),0.035,True
Completed,0.32,74,592,2881,0.851,0.68,str('intersection'),0.053,False
Completed,0.32,153,2841,1021,0.265,0.058,str('kl'),0.065,True
Completed,0.32,570,4903,4721,0.639,0.788,str('kl'),0.085,False
Completed,0.32,83,2270,1700,0.227,0.411,str('intersection'),0.027,True
Completed,0.32,65,1739,3833,0.464,0.281,str('intersection'),0.04,False
Completed,0.32,1174,4184,1942,0.933,0.902,str('kl'),0.072,True
Completed,0.32,212,3677,3260,0.06,0.128,str('kl'),0.097,False
Completed,0.39,215,1006,35,0.589,0.503,str('intersection'),0.02,True
Completed,0.32,880,1185,3311,0.307,0.443,str('kl'),0.076,True
Completed,0.32,72,3508,278,0.84,0.819,str('intersection'),0.043,False
Completed,0.32,3659,4155,4946,0.496,0.419,str('kl'),0.093,True
Completed,0.32,1657,1788,1767,0.903,0.795,str('intersection'),0.013,False
Completed,0.32,121,2319,3920,0.671,0.895,str('intersection'),0.048,True
Completed,0.32,67,4783,1747,0.483,0.221,str('intersection'),0.05,False
Completed,0.32,322,3099,3065,0.607,0.996,str('intersection'),0.031,True
Completed,0.32,86,344,1168,0.01,0.374,str('kl'),0.088,False
Completed,0.32,114,288,4069,0.521,0.181,str('intersection'),0.09,True
Completed,0.32,361,2530,2326,0.114,0.557,str('kl'),0.013,False
Completed,0.32,7755,4609,3488,0.987,0.289,str('kl'),0.038,True
Completed,0.32,67,1969,427,0.396,0.91,str('intersection'),0.07,False
Completed,0.32,93,1445,2638,0.164,0.78,str('intersection'),0.083,True
Completed,0.32,194,3883,634,0.688,0.403,str('kl'),0.025,False
Completed,0.32,1479,3373,4490,0.314,0.627,str('kl'),0.045,True
Completed,0.32,68,694,1300,0.788,0.004,str('intersection'),0.057,False
Completed,0.32,65,645,4314,0.344,0.55,str('intersection'),0.087,False
Completed,0.32,2340,3403,2414,0.756,0.174,str('kl'),0.032,True
Completed,0.32,3355,3988,4226,0.581,0.253,str('kl'),0.098,True
Completed,0.32,67,1311,2482,0.054,0.875,str('intersection'),0.021,False
Completed,0.32,100,2152,4645,0.257,0.807,str('intersection'),0.053,True
Completed,0.32,523,4560,876,0.426,0.773,str('kl'),0.017,True
Completed,0.32,313,2559,4556,0.551,0.011,str('kl'),0.042,False
Completed,0.32,77,239,1527,0.082,0.633,str('intersection'),0.077,True
Completed,0.32,288,373,3241,0.577,0.826,str('kl'),0.056,False
Completed,0.47,128,3050,54,0.042,0.45,str('intersection'),0.046,True
Completed,0.32,82,4812,3891,0.915,0.704,str('intersection'),0.027,False
Completed,0.32,433,2371,1884,0.452,0.083,str('kl'),0.081,True
Completed,0.32,365,1647,4740,0.248,0.227,str('kl'),0.071,False
Completed,0.32,117,4286,1681,0.652,0.604,str('intersection'),0.036,True
Completed,0.32,65,3459,2823,0.277,0.367,str('intersection'),0.011,False
Completed,0.32,451,1214,1078,0.872,0.989,str('kl'),0.091,True
Completed,0.32,88,976,3124,0.029,0.051,str('intersection'),0.033,True
Completed,0.32,142,3726,1109,0.621,0.673,str('kl'),0.068,False
Completed,0.32,484,4314,3036,0.795,0.752,str('kl'),0.044,False
Completed,0.32,81,1639,1178,0.322,0.376,str('intersection'),0.057,True
Completed,0.32,69,2478,3418,0.12,0.308,str('intersection'),0.089,False
Completed,0.32,147,4874,2188,0.197,0.274,str('kl'),0.058,False
Completed,0.32,4515,2890,3331,0.821,0.51,str('kl'),0.078,True
Completed,0.46,83,563,258,0.297,0.134,str('intersection'),0.023,False
Completed,0.32,10671,77,4509,0.798,0.327,str('kl'),0.019,True
Completed,0.32,74,2751,1282,0.333,0.949,str('intersection'),0.099,False
Completed,0.32,115,4505,2580,0.707,0.205,str('intersection'),0.073,True
Completed,0.32,1675,2063,692,0.175,0.582,str('kl'),0.039,False
Completed,0.32,1402,1341,3470,0.376,0.726,str('kl'),0.029,True
Completed,0.32,84,3977,446,0.974,0.105,str('intersection'),0.083,False
Completed,0.32,83,3162,4127,0.101,0.866,str('intersection'),0.064,True
Completed,0.32,221,915,2269,0.501,0.49,str('kl'),0.054,False
Completed,0.32,139,809,3643,0.926,0.154,str('intersection'),0.041,True
Completed,0.32,80,3249,584,0.457,0.531,str('kl'),0.073,False
Completed,0.32,197,2431,3182,0.323,0.736,str('kl'),0.055,False
Completed,0.29,121,4753,113,0.795,0.111,str('intersection'),0.064,True
Completed,0.32,200,2992,3755,0.172,0.856,str('intersection'),0.084,False
Completed,0.32,183,4396,1458,0.845,0.431,str('kl'),0.066,False
Completed,0.32,504,2723,2796,0.221,0.66,str('kl'),0.085,True
Completed,0.32,69,85,788,0.632,0.039,str('intersection'),0.028,False
Completed,0.32,1516,536,3824,0.152,0.469,str('kl'),0.016,True
Completed,0.32,83,2896,1972,0.746,0.846,str('intersection'),0.092,False
Completed,0.32,149,4965,3153,0.371,0.125,str('intersection'),0.067,True
Completed,0.32,89,2208,123,0.776,0.747,str('kl'),0.035,False
Completed,0.32,2087,1802,2910,0.539,0.568,str('kl'),0.022,True
Completed,0.32,101,4122,1010,0.078,0.193,str('intersection'),0.08,False
Completed,0.32,139,3623,4809,0.951,0.961,str('intersection'),0.06,True
Completed,0.32,134,1060,1592,0.415,0.34,str('kl'),0.048,False
Completed,0.32,72,1125,4878,0.696,0.653,str('intersection'),0.082,False
Completed,0.32,283,3568,1855,0.171,0.032,str('kl'),0.025,True
Completed,0.32,219,1921,3347,0.2,0.471,str('kl'),0.087,False
Completed,0.32,98,4637,237,0.667,0.844,str('intersection'),0.032,True
Completed,0.32,84,2639,3937,0.292,0.123,str('intersection'),0.052,False
Completed,0.33,523,4725,190,0.528,0.93,str('kl'),0.012,True
Completed,0.32,262,3039,3988,0.403,0.161,str('kl'),0.037,False
Completed,0.32,205,403,2100,0.994,0.538,str('intersection'),0.069,True
Completed,0.32,248,225,2511,0.476,0.968,str('kl'),0.062,False
Completed,0.32,120,2592,780,0.876,0.347,str('intersection'),0.05,True
Completed,0.32,132,1847,2987,0.777,0.39,str('intersection'),0.076,True
Completed,0.32,136,4097,1246,0.372,0.763,str('kl'),0.042,False
Completed,0.32,10245,3669,4888,0.747,0.017,str('kl'),0.016,True
Completed,0.32,64,1035,1825,0.153,0.643,str('intersection'),0.096,False
Completed,0.32,3803,1156,4799,0.994,0.332,str('kl'),0.039,False
Completed,0.32,92,3518,1622,0.404,0.959,str('intersection'),0.074,True
Completed,0.32,64,4345,2959,0.529,0.199,str('intersection'),0.099,False
Completed,0.32,981,1590,942,0.121,0.572,str('kl'),0.02,True
Completed,0.32,2035,2239,4540,0.423,0.97,str('kl'),0.033,True
Completed,0.32,79,4953,1548,0.96,0.345,str('intersection'),0.068,False
Completed,0.32,74,2967,2710,0.086,0.622,str('intersection'),0.093,True
Completed,0.32,1316,432,2020,0.696,0.484,str('kl'),0.029,True
Completed,0.32,158,181,2746,0.208,0.041,str('intersection'),0.014,False
Completed,0.32,251,2619,857,0.674,0.667,str('kl'),0.094,True
Completed,0.32,304,4619,4655,0.3,0.428,str('kl'),0.069,False
Completed,0.32,109,1940,1428,0.832,0.801,str('intersection'),0.034,True
Completed,0.32,114,1534,4295,0.6,0.889,str('intersection'),0.024,False
Completed,0.32,299,3776,2433,0.001,0.264,str('kl'),0.078,True
Completed,0.32,631,3345,3614,0.875,0.516,str('kl'),0.059,False
Completed,0.32,163,704,594,0.475,0.144,str('intersection'),0.049,True
Completed,0.32,614,725,4924,0.623,0.566,str('kl'),0.097,False
Completed,0.32,87,3323,1783,0.025,0.195,str('intersection'),0.016,True
Completed,0.32,78,3757,3102,0.898,0.963,str('intersection'),0.042,False
Completed,0.32,223,1551,1126,0.499,0.338,str('kl'),0.077,True
Completed,0.32,2359,2075,4005,0.525,0.824,str('kl'),0.04,True
Completed,0.32,70,4473,2078,0.125,0.452,str('intersection'),0.073,False
Completed,0.32,306,2802,3436,0.998,0.706,str('intersection'),0.098,True
Completed,0.32,1687,160,2166,0.824,0.749,str('kl'),0.062,True
Completed,0.32,193,450,2602,0.33,0.805,str('intersection'),0.072,False
Completed,0.32,590,2973,675,0.803,0.433,str('kl'),0.036,True
Completed,0.32,540,4732,4532,0.18,0.662,str('kl'),0.011,False
Completed,0.32,99,2451,1264,0.705,0.037,str('intersection'),0.091,True
Completed,0.32,84,1568,4110,0.971,0.156,str('intersection'),0.056,False
Completed,0.32,598,4365,2290,0.381,0.529,str('kl'),0.046,True
Completed,0.32,232,3536,3452,0.505,0.251,str('kl'),0.026,False
Completed,0.32,83,1137,469,0.098,0.877,str('intersection'),0.082,True
Completed,0.32,4711,1053,3734,0.753,0.067,str('kl'),0.048,True
Completed,0.32,83,3649,480,0.349,0.694,str('intersection'),0.058,False
Completed,0.32,222,4076,4336,0.723,0.464,str('intersection'),0.078,True
Completed,0.32,211,1867,2397,0.13,0.837,str('kl'),0.023,False
Completed,0.32,543,2398,2779,0.848,0.325,str('kl'),0.082,False
Completed,0.32,94,4804,810,0.253,0.951,str('intersection'),0.024,True
Completed,0.32,66,3116,4627,0.627,0.207,str('intersection'),0.044,False
Completed,0.32,241,486,898,0.548,0.25,str('kl'),0.013,False
Completed,0.32,80,156,3870,0.044,0.306,str('intersection'),0.028,True
Completed,0.32,221,2672,1901,0.573,0.932,str('kl'),0.084,False
Completed,0.32,1438,4428,3219,0.447,0.163,str('kl'),0.064,True
Completed,0.32,83,2139,72,0.918,0.536,str('intersection'),0.054,False
Completed,0.32,109,1264,2839,0.654,0.655,str('intersection'),0.019,True
Completed,0.32,84,4054,1057,0.243,0.03,str('kl'),0.099,False
Completed,0.32,10765,3242,4757,0.867,0.75,str('kl'),0.074,True
Completed,0.32,64,836,1658,0.28,0.378,str('intersection'),0.038,False
Completed,0.32,514,888,3015,0.168,0.229,str('kl'),0.053,True
Completed,0.32,68,3170,1194,0.701,0.602,str('intersection'),0.066,False
Completed,0.32,100,3911,4856,0.326,0.365,str('intersection'),0.086,True
Completed,0.32,417,1388,1872,0.792,0.991,str('kl'),0.028,False
Completed,0.32,138,2020,4915,0.811,0.682,str('intersection'),0.071,True
Completed,0.32,154,4538,1813,0.337,0.056,str('kl'),0.036,False
Completed,0.32,8550,2542,2994,0.711,0.786,str('kl'),0.01,True
Completed,0.32,130,5,168,0.4,0.081,str('kl'),0.021,False
Completed,0.32,126,613,4443,0.878,0.398,str('intersection'),0.022,True
Completed,0.32,100,2819,1332,0.472,0.771,str('kl'),0.08,False
Completed,0.32,1210,4886,2533,0.596,0.009,str('kl'),0.061,True
Completed,0.32,78,2287,762,0.005,0.635,str('intersection'),0.047,False
Completed,0.32,86,1722,3521,0.304,0.548,str('intersection'),0.015,True
Completed,0.32,101,4201,380,0.828,0.176,str('kl'),0.093,False
Completed,0.32,827,3700,4198,0.204,0.919,str('kl'),0.067,True
Completed,0.32,80,983,2223,0.678,0.294,str('intersection'),0.035,False
Completed,0.32,274,1202,4248,0.459,0.728,str('kl'),0.089,False
Completed,0.32,153,3491,2465,0.922,0.103,str('intersection'),0.012,True
Completed,0.32,65,4234,3666,0.048,0.864,str('intersection'),0.037,False
Completed,0.32,222,1719,567,0.584,0.492,str('kl'),0.07,True
Completed,0.32,211,2906,3310,0.039,0.398,str('kl'),0.077,False
Completed,0.32,119,870,1039,0.895,0.843,str('intersection'),0.019,True
Completed,0.32,82,1974,4100,0.472,0.228,str('intersection'),0.033,False
Completed,0.32,200,327,1481,0.224,0.58,str('kl'),0.057,True
Completed,0.32,72,305,3132,0.743,0.897,str('intersection'),0.075,False
Completed,0.32,145,2513,140,0.157,0.272,str('kl'),0.043,True
Completed,0.32,625,4587,3801,0.78,0.508,str('kl'),0.017,False
Completed,0.32,83,1991,1990,0.369,0.136,str('intersection'),0.095,True
Completed,0.32,67,1423,4825,0.075,0.049,str('intersection'),0.062,False
Completed,0.32,431,3905,1571,0.544,0.675,str('kl'),0.05,True
Completed,0.32,199,3391,2928,0.419,0.42,str('kl'),0.03,False
Completed,0.32,183,677,988,0.948,0.793,str('intersection'),0.087,True
Completed,0.32,87,628,3376,0.387,0.279,str('intersection'),0.056,True
Completed,0.32,192,3420,227,0.978,0.904,str('kl'),0.045,False
Completed,0.32,434,3856,4025,0.105,0.129,str('kl'),0.026,True
Completed,0.32,71,1452,2058,0.512,0.501,str('intersection'),0.08,False
Completed,0.32,1692,2776,4881,0.331,0.937,str('kl'),0.05,True
Completed,0.32,67,1062,1986,0.719,0.259,str('intersection'),0.085,False
Completed,0.32,96,2498,2527,0.148,0.686,str('intersection'),0.059,True
Completed,0.32,65,256,1214,0.187,0.413,str('intersection'),0.091,False
Completed,0.32,4531,356,4179,0.659,0.096,str('kl'),0.087,True
Completed,0.32,65,3067,2242,0.194,0.722,str('intersection'),0.031,False
Completed,0.32,129,4833,3579,0.817,0.499,str('intersection'),0.051,True
Completed,0.32,92,2349,322,0.285,0.871,str('kl'),0.061,False
Completed,0.32,261,1670,2552,0.018,0.944,str('kl'),0.096,True
Completed,0.33,75,4263,743,0.616,0.318,str('intersection'),0.016,False
Completed,0.32,412,3442,4385,0.491,0.586,str('intersection'),0.041,True
Completed,0.32,215,1231,1391,0.892,0.214,str('kl'),0.077,False
Completed,0.32,834,4558,4397,0.832,0.641,str('kl'),0.063,False
Completed,0.32,81,1585,2449,0.226,0.088,str('intersection'),0.027,True
Completed,0.32,70,481,3000,0.641,0.982,str('intersection'),0.047,False
Completed,0.32,83,3142,115,0.285,0.288,str('kl'),0.083,True
Completed,0.32,6126,3050,4212,0.751,0.847,str('kl'),0.045,True
Completed,0.32,63,712,1483,0.176,0.418,str('intersection'),0.079,False
Completed,0.32,104,2147,3421,0.691,0.526,str('intersection'),0.065,True
Completed,0.32,382,4322,1517,0.58,0.532,str('kl'),0.091,True
Completed,0.32,64,3955,2807,0.42,0.752,str('intersection'),0.086,False
Completed,0.32,173,2232,390,0.528,0.448,str('kl'),0.055,True
Completed,0.32,320,1167,4827,0.105,0.621,str('kl'),0.024,False
Completed,0.32,144,2578,2098,0.961,0.177,str('intersection'),0.055,True
Completed,0.32,67,3592,3904,0.715,0.007,str('intersection'),0.095,False
Completed,0.32,462,307,1790,0.359,0.7,str('kl'),0.041,True
Completed,0.32,731,1371,3738,0.774,0.37,str('kl'),0.015,False
Completed,0.32,77,4969,686,0.168,0.924,str('intersection'),0.07,True
Completed,0.32,1841,4756,3471,0.532,0.195,str('kl'),0.042,True
Completed,0.32,64,1481,898,0.394,0.515,str('intersection'),0.099,False
Completed,0.32,143,45,3930,0.973,0.432,str('intersection'),0.068,True
Completed,0.32,377,3634,1669,0.086,0.86,str('kl'),0.011,False
Completed,0.32,278,2636,2641,0.615,0.301,str('kl'),0.071,False
Completed,0.32,92,1226,537,0.445,0.995,str('intersection'),0.013,True
Completed,0.32,78,2329,4993,0.922,0.076,str('intersection'),0.038,False
Completed,0.32,190,3898,570,0.786,0.117,str('kl'),0.025,False
Completed,0.32,81,4076,4358,0.214,0.334,str('intersection'),0.017,True
Completed,0.32,135,2050,1317,0.852,0.903,str('kl'),0.073,False
Completed,0.32,853,653,3274,0.281,0.043,str('kl'),0.093,True
Completed,0.32,81,2991,1170,0.669,0.722,str('intersection'),0.037,False
Completed,0.32,149,3383,2959,0.914,0.58,str('intersection'),0.032,True
Completed,0.32,73,420,220,0.027,0.151,str('kl'),0.065,False
Completed,0.32,5226,1817,4686,0.606,0.793,str('kl'),0.079,True
Completed,0.32,70,4467,2260,0.468,0.473,str('intersection'),0.046,False
Completed,0.32,377,4409,3125,0.114,0.098,str('kl'),0.036,True
Completed,0.32,79,1758,73,0.939,0.667,str('intersection'),0.093,False
Completed,0.32,84,322,4520,0.429,0.28,str('intersection'),0.073,True
Completed,0.32,459,3286,2407,0.505,0.958,str('kl'),0.016,False
Completed,0.32,98,2883,4492,0.523,0.596,str('intersection'),0.087,True
Completed,0.32,223,855,2378,0.412,0.167,str('kl'),0.054,False
Completed,0.32,8319,1920,3076,0.955,0.777,str('kl'),0.023,True
Completed,0.32,138,4173,1004,0.366,0.206,str('kl'),0.031,False
Completed,0.32,101,3801,4715,0.634,0.486,str('intersection'),0.012,True
Completed,0.32,138,2400,2132,0.309,0.805,str('kl'),0.068,False
Completed,0.32,2931,1003,2694,0.824,0.141,str('kl'),0.099,True
Completed,0.32,69,2717,423,0.249,0.57,str('intersection'),0.043,False
Completed,0.32,98,3732,3618,0.496,0.74,str('intersection'),0.026,True
Completed,0.32,90,143,733,0.572,0.061,str('kl'),0.059,False
Completed,0.32,250,1540,3783,0.062,0.883,str('kl'),0.084,True
Completed,0.32,82,4815,1835,0.886,0.314,str('intersection'),0.051,False
Completed,0.32,260,4911,4050,0.258,0.551,str('kl'),0.057,False
Completed,0.32,103,1312,1624,0.677,0.247,str('intersection'),0.021,True
Completed,0.32,64,209,3591,0.19,0.822,str('intersection'),0.052,False
Completed,0.32,362,3494,852,0.859,0.377,str('kl'),0.088,True
Completed,0.32,87,2683,3542,0.846,0.053,str('intersection'),0.018,False
Completed,0.32,103,959,803,0.205,0.747,str('kl'),0.072,True
Completed,0.32,470,2356,4020,0.662,0.324,str('kl'),0.092,False
Completed,0.32,173,4052,1952,0.004,0.63,str('kl'),0.097,True
Completed,0.32,121,4224,3163,0.997,0.912,str('intersection'),0.081,False
Completed,0.32,140,1877,1205,0.078,0.358,str('kl'),0.049,True
Completed,0.32,273,812,4246,0.555,0.711,str('kl'),0.03,False
Completed,0.32,86,2848,1351,0.385,0.017,str('intersection'),0.061,True
Completed,0.32,62,3239,4563,0.141,0.159,str('intersection'),0.089,False
Completed,0.32,2037,579,2302,0.81,0.603,str('kl'),0.035,True
Completed,0.32,258,1643,2834,0.323,0.468,str('kl'),0.021,False
Completed,0.32,102,4616,262,0.742,0.772,str('intersection'),0.075,True
Completed,0.32,88,4651,3390,0.349,0.35,str('intersection'),0.096,True
Completed,0.32,164,1687,974,0.71,0.919,str('kl'),0.04,False
Completed,0.32,1612,622,4161,0.157,0.027,str('kl'),0.015,True
Completed,0.32,67,3274,1432,0.767,0.706,str('intersection'),0.07,False
Completed,0.32,63,3036,3029,0.298,0.143,str('intersection'),0.012,False
Completed,0.32,158,687,144,0.627,0.587,str('kl'),0.067,True
Completed,0.32,324,2083,4445,0.24,0.484,str('kl'),0.098,False
Completed,0.57,128,4259,25,0.095,0.457,str('intersection'),0.056,False
Completed,0.32,6484,4009,3813,0.905,0.242,str('kl'),0.076,True
Completed,0.32,64,2294,1866,0.045,0.562,str('intersection'),0.019,False
Completed,0.32,100,1191,3667,0.588,0.384,str('intersection'),0.033,True
Completed,0.32,80,2593,782,0.477,0.813,str('kl'),0.09,False
Completed,0.32,538,3451,2721,0.233,0.984,str('kl'),0.062,True
Completed,0.32,89,174,451,0.843,0.306,str('intersection'),0.028,False
Completed,0.32,94,1277,4761,0.29,0.639,str('intersection'),0.047,True
Completed,0.32,285,4867,2179,0.651,0.069,str('kl'),0.082,False
Completed,0.32,62,4781,4947,0.018,0.799,str('intersection'),0.032,False
Completed,0.32,1099,1495,1905,0.909,0.494,str('kl'),0.064,True
Completed,0.32,313,98,2613,0.458,0.575,str('kl'),0.078,False
Completed,0.32,96,3698,509,0.6,0.13,str('intersection'),0.046,True
Completed,0.32,88,2534,3979,0.068,0.694,str('intersection'),0.081,True
Completed,0.32,570,1132,1719,0.99,0.015,str('kl'),0.048,False
Completed,0.32,1294,2197,3501,0.377,0.929,str('kl'),0.029,True
Completed,0.32,81,3767,1594,0.27,0.878,str('intersection'),0.038,True
Completed,0.32,310,4218,2883,0.73,0.656,str('kl'),0.05,False
Completed,0.32,85,2181,310,0.338,0.103,str('intersection'),0.086,True
Completed,0.32,72,746,4591,0.795,0.967,str('intersection'),0.06,False
Completed,0.32,524,3094,2331,0.154,0.273,str('kl'),0.024,True
Completed,0.32,277,3330,4297,0.4,0.413,str('kl'),0.041,False
Completed,0.32,92,356,1402,0.542,0.858,str('intersection'),0.099,True
Completed,0.32,68,1792,3194,0.091,0.213,str('intersection'),0.068,False
Completed,0.32,4648,4453,1236,0.981,0.517,str('kl'),0.01,True
Completed,0.32,68,4512,4131,0.565,0.896,str('intersection'),0.027,False
Completed,0.32,349,1850,1549,0.485,0.342,str('kl'),0.058,True
Completed,0.32,789,454,3360,0.882,0.727,str('kl'),0.084,False
Completed,0.32,79,3428,1090,0.053,0.033,str('intersection'),0.052,True
Completed,0.32,94,2953,3751,0.457,0.372,str('intersection'),0.031,True
Completed,0.32,173,926,1803,0.595,0.926,str('kl'),0.065,False
Completed,0.32,254,2011,3604,0.023,0.003,str('kl'),0.08,True
Completed,0.32,132,4120,2497,0.819,0.788,str('intersection'),0.044,True
Completed,0.32,233,3865,3708,0.181,0.504,str('kl'),0.044,False
Completed,0.32,102,2453,657,0.76,0.2,str('intersection'),0.08,True
Completed,0.32,67,1018,3854,0.373,0.869,str('intersection'),0.066,False
Completed,0.32,1439,2742,1740,0.702,0.425,str('kl'),0.03,True
Completed,0.32,1486,3600,4800,0.947,0.254,str('kl'),0.035,False
Completed,0.32,76,1,2071,0.118,0.948,str('intersection'),0.094,True
Completed,0.32,69,1437,2759,0.515,0.124,str('intersection'),0.074,False
Completed,0.32,322,4723,343,0.435,0.677,str('kl'),0.016,True
Completed,0.32,125,4926,2575,0.802,0.439,str('intersection'),0.09,True
Completed,0.32,106,1336,617,0.13,0.759,str('kl'),0.035,False
Completed,0.32,8379,272,4908,0.737,0.187,str('kl'),0.02,True
Completed,0.32,63,3549,2013,0.314,0.616,str('intersection'),0.076,False
Completed,0.32,250,1050,255,0.771,0.472,str('kl'),0.039,True
Completed,0.32,450,2427,4536,0.347,0.583,str('kl'),0.014,False
Completed,0.32,105,3837,2276,0.703,0.155,str('intersection'),0.072,True
Completed,0.32,68,3911,928,0.55,0.36,str('intersection'),0.062,False
Completed,0.32,2471,4357,4638,0.45,0.082,str('kl'),0.071,True
Completed,0.32,77,2018,2212,0.623,0.652,str('intersection'),0.014,False
Completed,0.32,77,914,2930,0.01,0.295,str('intersection'),0.039,True
