Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.06,2471,4211,3784,0.492,0.491,str('intersection'),0.058,True
Completed,0.05,2353,3024,31,0.943,0.715,str('intersection'),0.09,False
Completed,0.06,2718,84,238,0.749,0.987,str('intersection'),0.057,True
Completed,0.07,1828,1426,3988,0.202,0.213,str('intersection'),0.094,False
Completed,0.06,2460,2428,1556,0.456,0.077,str('intersection'),0.068,True
Completed,0.06,11928,4566,4826,0.593,0.665,str('kl'),0.024,False
Completed,0.05,4890,3223,1078,0.109,0.378,str('kl'),0.034,True
Completed,0.06,1861,958,2807,0.971,0.848,str('intersection'),0.083,False
Completed,0.06,5311,672,1973,0.043,0.742,str('kl'),0.098,True
Completed,0.05,1984,3588,4307,0.912,0.031,str('intersection'),0.051,False
Completed,0.08,2328,4901,554,0.398,0.802,str('intersection'),0.021,True
Completed,0.06,6829,1136,1092,0.646,0.638,str('kl'),0.046,True
Completed,0.06,13500,1890,3375,0.417,0.349,str('kl'),0.011,False
Completed,0.06,2852,2530,2301,0.963,0.805,str('intersection'),0.063,True
Completed,0.06,3010,2342,1309,0.59,0.214,str('kl'),0.058,False
Completed,0.05,2244,4416,4892,0.455,0.56,str('intersection'),0.012,True
Completed,0.04,2399,3425,1139,0.968,0.273,str('intersection'),0.049,False
Completed,0.06,1788,820,2063,0.911,0.606,str('intersection'),0.085,False
Completed,0.05,3153,4713,337,0.525,0.907,str('kl'),0.028,False
Completed,0.06,2324,1967,3314,0.395,0.319,str('intersection'),0.077,True
Completed,0.06,1904,1602,824,0.134,0.455,str('intersection'),0.096,False
Completed,0.05,6698,2682,1615,0.302,0.029,str('kl'),0.017,False
Completed,0.06,2649,562,4574,0.681,0.745,str('intersection'),0.066,True
Completed,0.05,2025,556,1609,0.878,0.414,str('intersection'),0.041,False
Completed,0.06,2183,3844,839,0.562,0.105,str('kl'),0.077,False
Completed,0.06,2348,1586,2860,0.425,0.638,str('intersection'),0.028,True
Completed,0.05,2062,1963,351,0.171,0.526,str('intersection'),0.053,False
Completed,0.05,2322,3853,2771,0.37,0.581,str('intersection'),0.022,True
Completed,0.06,3827,704,1658,0.761,0.016,str('kl'),0.075,False
Completed,0.05,2090,3119,446,0.569,0.432,str('intersection'),0.035,False
Completed,0.06,8557,2924,3796,0.475,0.749,str('kl'),0.076,False
Completed,0.07,3109,2277,535,0.897,0.159,str('intersection'),0.026,True
Completed,0.05,1746,900,2507,0.167,0.823,str('intersection'),0.036,False
Completed,0.06,8722,4048,1745,0.714,0.273,str('kl'),0.088,True
Completed,0.06,7927,4721,3709,0.792,0.487,str('kl'),0.056,False
Completed,0.06,2268,325,1972,0.339,0.92,str('intersection'),0.018,True
Completed,0.05,2013,1446,5000,0.601,0.069,str('intersection'),0.05,False
Completed,0.05,2626,3345,763,0.023,0.527,str('kl'),0.091,True
Completed,0.06,1766,3733,2841,0.541,0.965,str('intersection'),0.081,False
Completed,0.06,4561,1840,1416,0.091,0.376,str('kl'),0.044,True
Completed,0.06,9729,93,4130,0.85,0.603,str('kl'),0.031,False
Completed,0.2,2302,4483,205,0.273,0.052,str('intersection'),0.072,True
Completed,0.05,1956,4279,4666,0.227,0.204,str('intersection'),0.096,False
Completed,0.06,2119,1626,297,0.69,0.991,str('kl'),0.065,False
Completed,0.06,12545,189,2896,0.5,0.031,str('kl'),0.098,True
Completed,0.06,1791,4544,1510,0.888,0.565,str('intersection'),0.049,False
Completed,0.06,2711,4181,3313,0.623,0.663,str('intersection'),0.027,True
Completed,0.06,4254,1079,2200,0.016,0.245,str('kl'),0.068,False
Completed,0.04,2078,2747,989,0.316,0.327,str('intersection'),0.04,False
Completed,0.06,11594,2725,3152,0.121,0.123,str('kl'),0.047,True
Completed,0.06,2151,2085,2351,0.51,0.532,str('intersection'),0.1,False
Completed,0.05,2081,941,4440,0.305,0.446,str('intersection'),0.064,True
Completed,0.06,7891,4084,1140,0.818,0.895,str('kl'),0.015,False
Completed,0.03,3453,288,156,0.196,0.294,str('intersection'),0.08,False
Completed,0.06,3890,1644,3067,0.994,0.692,str('intersection'),0.067,True
Completed,0.05,4360,3537,1368,0.386,0.15,str('kl'),0.029,False
Completed,0.06,3081,3150,4735,0.929,0.342,str('intersection'),0.02,True
Completed,0.06,2500,1251,849,0.444,0.753,str('kl'),0.06,False
Completed,0.06,1785,4916,2061,0.136,0.679,str('intersection'),0.055,False
Completed,0.06,2482,71,1264,0.592,0.839,str('intersection'),0.012,True
Completed,0.08,2080,1743,4292,0.348,0.175,str('intersection'),0.044,False
Completed,0.05,3226,3595,54,0.767,0.733,str('kl'),0.096,True
Completed,0.06,1813,3363,3539,0.296,0.79,str('intersection'),0.086,False
Completed,0.06,12413,461,4829,0.097,0.654,str('kl'),0.025,False
Completed,0.06,2424,4819,904,0.519,0.188,str('intersection'),0.076,True
Completed,0.05,2273,3910,3957,0.971,0.036,str('intersection'),0.089,False
Completed,0.06,2905,804,384,0.394,0.619,str('kl'),0.051,True
Completed,0.06,2276,2866,1594,0.218,0.95,str('intersection'),0.057,True
Completed,0.05,1849,2374,1800,0.265,0.708,str('intersection'),0.093,False
Completed,0.06,2500,686,3888,0.55,0.309,str('intersection'),0.058,True
Completed,0.06,3939,3792,587,0.066,0.845,str('kl'),0.02,False
Completed,0.04,2337,578,698,0.94,0.461,str('intersection'),0.085,False
Completed,0.06,2130,1389,3608,0.249,0.548,str('intersection'),0.072,True
Completed,0.06,8157,3246,1909,0.64,0.107,str('kl'),0.023,False
Completed,0.06,2131,3478,4183,0.176,0.417,str('intersection'),0.013,True
Completed,0.07,2094,3948,634,0.409,0.641,str('intersection'),0.062,False
Completed,0.06,2697,4777,3844,0.081,0.614,str('intersection'),0.08,True
Completed,0.05,2927,424,583,0.535,0.041,str('kl'),0.043,False
Completed,0.06,9819,1546,2634,0.28,0.937,str('kl'),0.03,True
Completed,0.06,1806,3401,1873,0.858,0.404,str('intersection'),0.071,False
Completed,0.05,2732,1779,964,0.783,0.507,str('intersection'),0.018,False
Completed,0.06,2191,32,3328,0.031,0.484,str('intersection'),0.05,True
Completed,0.06,4246,4388,2254,0.608,0.923,str('kl'),0.091,False
Completed,0.05,1938,1232,1543,0.484,0.262,str('intersection'),0.026,False
Completed,0.06,2635,1985,4179,0.706,0.721,str('intersection'),0.036,True
Completed,0.06,2080,2591,254,0.16,0.188,str('kl'),0.088,False
Completed,0.06,10768,2630,4495,0.721,0.512,str('kl'),0.069,False
Completed,0.05,2702,2025,1234,0.144,0.085,str('intersection'),0.031,True
Completed,0.06,1879,1196,3205,0.919,0.936,str('intersection'),0.041,False
Completed,0.06,10331,4298,2443,0.469,0.471,str('kl'),0.082,True
Completed,0.06,6184,4426,3002,0.047,0.257,str('kl'),0.061,False
Completed,0.04,4369,2180,30,0.363,0.413,str('kl'),0.074,True
Completed,0.06,6157,1037,3016,0.577,0.576,str('kl'),0.083,False
Completed,0.1,2119,4145,1317,0.063,0.02,str('intersection'),0.034,True
Completed,0.06,2083,4583,3278,0.453,0.242,str('intersection'),0.019,False
Completed,0.06,10721,1583,4489,0.129,0.316,str('kl'),0.092,False
Completed,0.06,2623,3442,1189,0.736,0.78,str('intersection'),0.054,True
Completed,0.06,5456,3206,2721,0.202,0.711,str('kl'),0.039,False
Completed,0.06,2646,1351,1608,0.687,0.131,str('intersection'),0.079,True
Completed,0.06,1933,620,3934,0.378,0.856,str('intersection'),0.067,False
Completed,0.06,7313,4972,321,0.987,0.299,str('kl'),0.029,True
Completed,0.06,11658,3753,4785,0.504,0.458,str('kl'),0.047,False
Completed,0.05,2307,648,899,0.112,0.883,str('intersection'),0.099,True
Completed,0.04,1946,2417,3574,0.827,0.097,str('intersection'),0.064,False
Completed,0.06,12206,3019,2187,0.312,0.559,str('kl'),0.015,True
Completed,0.06,3082,2823,3663,0.656,0.369,str('intersection'),0.095,True
Completed,0.06,3735,2221,1925,0.233,0.785,str('kl'),0.045,False
Completed,0.06,4244,2436,728,0.616,0.331,str('kl'),0.069,True
Completed,0.06,8016,747,3715,0.323,0.682,str('kl'),0.078,False
Completed,0.06,2749,3887,2016,0.808,0.227,str('intersection'),0.04,True
Completed,0.06,1961,4875,2570,0.698,0.005,str('intersection'),0.014,False
Completed,0.06,4673,482,1769,0.183,0.592,str('kl'),0.066,True
Completed,0.06,8549,1294,3782,0.882,0.429,str('kl'),0.098,False
Completed,0.06,2291,3184,482,0.49,0.978,str('intersection'),0.049,True
Completed,0.06,7470,3578,3420,0.947,0.543,str('kl'),0.034,False
Completed,0.06,2432,1681,2307,0.433,0.112,str('intersection'),0.086,True
Completed,0.05,1722,245,4631,0.631,0.898,str('intersection'),0.073,False
Completed,0.06,5468,4644,1019,0.242,0.443,str('kl'),0.024,True
Completed,0.06,9324,4125,4077,0.258,0.283,str('kl'),0.053,False
Completed,0.05,3413,979,191,0.865,0.871,str('intersection'),0.094,True
Completed,0.04,2054,2042,2865,0.075,0.147,str('intersection'),0.059,False
Completed,0.05,12007,2691,1479,0.557,0.695,str('kl'),0.021,True
Completed,0.06,1746,2786,4229,0.752,0.994,str('intersection'),0.021,False
Completed,0.06,2055,1942,4908,0.197,0.489,str('intersection'),0.068,True
Completed,0.06,4309,2546,671,0.68,0.914,str('kl'),0.027,False
Completed,0.06,2663,2574,3110,0.402,0.389,str('intersection'),0.09,True
Completed,0.06,3145,1925,1372,0.978,0.952,str('kl'),0.052,False
Completed,0.04,2284,4242,83,0.662,0.598,str('intersection'),0.057,False
Completed,0.06,3184,4526,4386,0.834,0.625,str('intersection'),0.087,True
Completed,0.06,3362,128,1125,0.289,0.217,str('kl'),0.038,False
Completed,0.06,1943,3695,2416,0.106,0.354,str('intersection'),0.077,False
Completed,0.05,2340,1411,413,0.039,0.736,str('intersection'),0.013,False
Completed,0.06,3252,365,2776,0.777,0.278,str('intersection'),0.045,True
Completed,0.06,3651,4758,1702,0.354,0.818,str('kl'),0.097,False
Completed,0.06,12655,4005,3512,0.152,0.908,str('kl'),0.07,True
Completed,0.06,1817,864,2086,0.729,0.5,str('intersection'),0.032,False
Completed,0.06,2274,2318,4720,0.459,0.522,str('intersection'),0.042,True
Completed,0.05,2342,2961,795,0.913,0.074,str('kl'),0.083,False
Completed,0.06,1765,3078,4927,0.008,0.764,str('intersection'),0.028,False
Completed,0.06,4386,4854,1231,0.477,0.538,str('kl'),0.086,True
Completed,0.06,10160,3886,4265,0.025,0.69,str('kl'),0.057,False
Completed,0.07,3742,779,67,0.603,0.156,str('intersection'),0.016,True
Completed,0.06,1736,2447,2975,0.333,0.866,str('intersection'),0.051,False
Completed,0.06,5815,3057,1276,0.786,0.292,str('kl'),0.089,True
Completed,0.06,2120,2940,2927,0.13,0.609,str('intersection'),0.02,True
Completed,0.06,3731,2330,1502,0.74,0.05,str('kl'),0.058,False
Completed,0.05,2167,4003,291,0.93,0.382,str('intersection'),0.053,False
Completed,0.06,2387,4736,4578,0.572,0.347,str('intersection'),0.023,True
Completed,0.06,2477,377,1005,0.056,0.811,str('kl'),0.072,False
Completed,0.06,1805,3300,2218,0.364,0.636,str('intersection'),0.033,False
Completed,0.05,1944,1836,625,0.307,0.267,str('intersection'),0.097,False
Completed,0.06,2349,146,2598,0.505,0.743,str('intersection'),0.065,True
Completed,0.06,7395,4499,1836,0.115,0.161,str('kl'),0.013,False
Completed,0.06,11288,4234,3621,0.381,0.064,str('kl'),0.04,True
Completed,0.06,1807,1133,1883,0.988,0.529,str('intersection'),0.078,False
Completed,0.05,2026,204,3824,0.155,0.14,str('intersection'),0.043,False
Completed,0.06,3469,4596,524,0.73,0.706,str('kl'),0.081,True
Completed,0.06,12286,4177,4963,0.778,0.554,str('kl'),0.063,False
Completed,0.08,2532,1033,765,0.357,0.105,str('intersection'),0.011,True
Completed,0.06,1747,2158,3674,0.578,0.878,str('intersection'),0.046,False
Completed,0.06,5385,2799,1975,0.034,0.467,str('kl'),0.095,True
Completed,0.06,1955,2663,4822,0.276,0.232,str('intersection'),0.082,False
Completed,0.06,8227,2060,936,0.851,0.673,str('kl'),0.041,True
Completed,0.06,7553,1016,3532,0.084,0.336,str('kl'),0.032,False
Completed,0.06,2618,4117,2146,0.536,0.755,str('intersection'),0.069,True
Completed,0.06,1739,4616,2684,0.956,0.97,str('intersection'),0.096,False
Completed,0.06,7462,262,1571,0.412,0.434,str('kl'),0.044,True
Completed,0.2,2263,3570,362,0.228,0.009,str('intersection'),0.061,True
Completed,0.06,6788,3182,3241,0.708,0.452,str('kl'),0.076,False
Completed,0.06,2312,1325,2441,0.161,0.894,str('intersection'),0.024,True
Completed,0.05,2145,494,4531,0.899,0.121,str('intersection'),0.037,False
Completed,0.06,1823,1540,1166,0.56,0.473,str('intersection'),0.092,False
Completed,0.06,2117,398,3140,0.251,0.513,str('intersection'),0.06,True
Completed,0.06,7608,4793,2379,0.86,0.079,str('kl'),0.019,False
Completed,0.06,1892,836,1331,0.236,0.728,str('intersection'),0.084,False
Completed,0.06,2767,2195,4357,0.95,0.251,str('intersection'),0.074,True
Completed,0.05,3244,2840,119,0.434,0.84,str('kl'),0.022,False
Completed,0.06,1979,3035,4114,0.529,0.025,str('intersection'),0.089,False
Completed,0.05,3019,2390,228,0.107,0.568,str('kl'),0.037,True
Completed,0.06,7197,641,2823,0.829,0.418,str('kl'),0.027,False
Completed,0.06,2135,3789,1437,0.282,0.985,str('intersection'),0.076,True
Completed,0.06,1783,4989,3383,0.204,0.771,str('intersection'),0.091,False
Completed,0.06,12621,594,2270,0.657,0.321,str('kl'),0.051,True
Completed,0.06,13305,1344,4672,0.403,0.657,str('kl'),0.018,False
Completed,0.06,3151,3242,1060,0.981,0.247,str('intersection'),0.056,True
Completed,0.06,4673,3474,2533,0.454,0.307,str('kl'),0.071,False
Completed,0.06,2815,1581,1732,0.906,0.851,str('intersection'),0.03,True
Completed,0.05,8045,3395,164,0.513,0.264,str('kl'),0.014,True
Completed,0.05,2136,3631,3746,0.049,0.199,str('intersection'),0.023,False
Completed,0.06,8665,1736,2009,0.563,0.647,str('kl'),0.073,True
Completed,0.06,13262,46,4959,0.373,0.375,str('kl'),0.085,False
Completed,0.06,2895,4443,721,0.762,0.783,str('intersection'),0.033,True
Completed,0.06,1758,4334,3760,0.746,0.943,str('intersection'),0.021,False
Completed,0.06,2721,1189,499,0.139,0.402,str('kl'),0.059,True
Completed,0.06,4667,1998,2548,0.922,0.612,str('kl'),0.094,False
Completed,0.05,2646,2646,1787,0.439,0.047,str('intersection'),0.053,True
Completed,0.06,3430,2604,3470,0.875,0.652,str('intersection'),0.016,True
Completed,0.06,4422,1962,2044,0.486,0.194,str('kl'),0.065,False
Completed,0.06,2110,4373,832,0.186,0.362,str('intersection'),0.048,False
Completed,0.06,2102,4401,4027,0.326,0.397,str('intersection'),0.029,True
Completed,0.06,2278,10,454,0.809,0.948,str('kl'),0.068,False
Completed,0.05,7834,1776,2739,0.003,0.034,str('kl'),0.08,True
Completed,0.06,1735,3669,1665,0.61,0.624,str('intersection'),0.039,False
Completed,0.06,1950,4217,409,0.341,0.129,str('kl'),0.09,False
Completed,0.06,2060,162,808,0.715,0.557,str('intersection'),0.025,False
Completed,0.06,2313,1619,3484,0.47,0.457,str('intersection'),0.038,True
Completed,0.06,3893,3514,2097,0.891,0.889,str('kl'),0.087,False
Completed,0.06,2470,3278,4312,0.418,0.57,str('intersection'),0.097,True
Completed,0.06,2862,1386,114,0.966,0.022,str('kl'),0.044,False
Completed,0.05,1915,4949,1405,0.642,0.408,str('intersection'),0.062,False
Completed,0.06,2769,3825,3193,0.845,0.318,str('intersection'),0.082,True
Completed,0.06,4367,683,2393,0.266,0.774,str('kl'),0.042,False
Completed,0.06,1775,2996,1104,0.091,0.668,str('intersection'),0.07,False
Completed,0.06,2163,2235,1056,0.387,0.925,str('intersection'),0.079,True
Completed,0.05,1976,800,3417,0.673,0.092,str('intersection'),0.069,False
Completed,0.06,9320,3942,2343,0.189,0.501,str('kl'),0.028,True
Completed,0.06,5833,4832,2878,0.297,0.723,str('kl'),0.049,False
Completed,0.06,2770,438,1452,0.814,0.181,str('intersection'),0.099,True
Completed,0.06,1705,1504,4089,0.123,0.828,str('intersection'),0.066,False
Completed,0.04,2343,2490,2242,0.77,0.441,str('intersection'),0.011,False
Completed,0.06,2030,741,4564,0.04,0.541,str('intersection'),0.046,True
Completed,0.06,2035,3845,952,0.587,0.118,str('kl'),0.095,False
Completed,0.04,2277,537,256,0.462,0.701,str('intersection'),0.03,False
Completed,0.06,2612,1288,2932,0.724,0.289,str('intersection'),0.043,True
Completed,0.06,2990,3141,1546,0.146,0.869,str('kl'),0.081,False
Completed,0.06,2805,3536,4855,0.665,0.683,str('intersection'),0.09,True
Completed,0.06,2622,1676,656,0.212,0.221,str('kl'),0.049,False
Completed,0.06,1930,4657,1946,0.397,0.334,str('intersection'),0.055,False
Completed,0.06,2212,4082,2642,0.1,0.423,str('intersection'),0.087,True
Completed,0.06,4303,972,1841,0.52,0.98,str('kl'),0.036,False
Completed,0.06,12994,2097,3851,0.291,0.007,str('kl'),0.026,True
Completed,0.06,1998,2704,551,0.835,0.586,str('intersection'),0.075,False
Completed,0.06,14207,2763,2813,0.594,0.854,str('kl'),0.057,True
Completed,0.05,2070,2116,1700,0.018,0.304,str('intersection'),0.017,False
Completed,0.06,2874,1072,4022,0.793,0.717,str('intersection'),0.052,True
Completed,0.06,2728,2514,341,0.293,0.685,str('kl'),0.06,True
Completed,0.06,8991,2509,3920,0.244,0.279,str('kl'),0.035,False
Completed,0.06,2636,1901,347,0.633,0.812,str('intersection'),0.084,True
Completed,0.04,2041,1168,2709,0.427,0.166,str('intersection'),0.074,False
Completed,0.06,7591,4462,3575,0.551,0.516,str('kl'),0.054,False
Completed,0.05,2421,105,2150,0.068,0.076,str('intersection'),0.092,True
Completed,0.06,1717,1871,4788,0.867,0.91,str('intersection'),0.06,False
Completed,0.05,5892,3731,863,0.26,0.494,str('kl'),0.019,True
Completed,0.05,2195,3337,3039,0.801,0.062,str('intersection'),0.028,False
Completed,0.06,3873,1484,1301,0.318,0.596,str('kl'),0.067,True
Completed,0.06,9773,342,4250,0.619,0.387,str('kl'),0.079,False
Completed,0.06,1791,4040,4459,0.493,0.798,str('intersection'),0.015,False
Completed,0.06,8547,936,1197,0.883,0.359,str('kl'),0.063,True
Completed,0.06,6750,2295,3246,0.176,0.631,str('kl'),0.099,False
Completed,0.06,2615,2896,2484,0.693,0.215,str('intersection'),0.047,True
Completed,0.06,11293,3091,3355,0.348,0.904,str('kl'),0.062,True
Completed,0.05,1893,726,948,0.495,0.385,str('intersection'),0.071,False
Completed,0.06,2526,2496,3348,0.695,0.594,str('intersection'),0.081,True
Completed,0.06,4077,3097,2235,0.179,0.061,str('kl'),0.043,False
Completed,0.06,1796,2901,3262,0.772,0.867,str('intersection'),0.066,False
Completed,0.06,9037,2300,2500,0.351,0.287,str('kl'),0.028,True
Completed,0.06,10482,922,4471,0.589,0.699,str('kl'),0.038,False
Completed,0.06,2168,4026,1210,0.042,0.143,str('intersection'),0.079,True
Completed,0.05,1867,4698,4244,0.464,0.116,str('intersection'),0.064,False
Completed,0.06,6190,1469,3035,0.148,0.439,str('kl'),0.047,False
Completed,0.06,2557,3322,1297,0.726,0.902,str('intersection'),0.099,True
Completed,0.06,11705,3716,4801,0.215,0.588,str('kl'),0.084,False
Completed,0.06,2601,1856,876,0.666,0.008,str('intersection'),0.034,True
Completed,0.06,1738,109,3591,0.399,0.982,str('intersection'),0.022,False
Completed,0.06,6376,4263,2706,0.522,0.336,str('kl'),0.092,False
Completed,0.06,2067,1153,1632,0.102,0.76,str('intersection'),0.054,True
Completed,0.06,1962,1906,3915,0.837,0.223,str('intersection'),0.019,False
Completed,0.04,2296,3263,101,0.125,0.48,str('intersection'),0.032,False
Completed,0.06,1706,1604,2101,0.051,0.61,str('intersection'),0.058,False
Completed,0.06,2597,168,4700,0.764,0.401,str('intersection'),0.09,True
Completed,0.06,2807,4565,814,0.375,0.941,str('kl'),0.052,False
Completed,0.04,2063,1057,396,0.748,0.373,str('intersection'),0.077,False
Completed,0.06,2353,2120,2797,0.441,0.645,str('intersection'),0.087,True
Completed,0.06,5906,2768,1684,0.924,0.197,str('kl'),0.038,False
Completed,0.06,2529,2709,3867,0.635,0.496,str('intersection'),0.05,True
Completed,0.06,2043,2101,567,0.246,0.911,str('kl'),0.09,False
Completed,0.07,1814,4068,1855,0.429,0.518,str('intersection'),0.017,False
Completed,0.06,2091,4662,3639,0.071,0.74,str('intersection'),0.035,True
Completed,0.06,3537,305,1940,0.553,0.168,str('kl'),0.088,False
Completed,0.04,2183,3521,653,0.869,0.282,str('intersection'),0.026,False
Completed,0.06,1772,1274,1560,0.803,0.629,str('intersection'),0.063,False
Completed,0.05,2274,542,4157,0.011,0.358,str('intersection'),0.095,True
Completed,0.05,2659,4893,271,0.621,0.797,str('kl'),0.046,False
Completed,0.06,8081,1721,3733,0.893,0.303,str('kl'),0.053,False
Completed,0.06,2261,3617,1995,0.472,0.852,str('intersection'),0.094,True
Completed,0.06,9217,3380,4093,0.967,0.67,str('kl'),0.079,False
Completed,0.05,2728,1489,168,0.42,0.239,str('intersection'),0.041,True
Completed,0.06,1725,443,2884,0.644,0.776,str('intersection'),0.028,False
Completed,0.06,3876,4837,1459,0.222,0.32,str('kl'),0.069,True
Completed,0.06,7139,3927,3403,0.268,0.409,str('kl'),0.098,False
Completed,0.06,2771,786,2329,0.846,0.998,str('intersection'),0.049,True
Completed,0.04,2130,2239,4613,0.093,0.024,str('intersection'),0.014,False
Completed,0.06,4393,2883,1040,0.546,0.573,str('kl'),0.066,True
Completed,0.05,2328,3001,4409,0.389,0.266,str('intersection'),0.045,True
Completed,0.06,2746,2357,1109,0.999,0.83,str('kl'),0.097,False
Completed,0.06,10556,668,3197,0.191,0.184,str('kl'),0.061,True
Completed,0.06,1834,3810,2396,0.675,0.725,str('intersection'),0.012,False
Completed,0.06,2709,4954,3088,0.816,0.503,str('intersection'),0.042,True
Completed,0.06,2653,560,1389,0.299,0.094,str('kl'),0.083,False
Completed,0.06,1839,403,2373,0.206,0.42,str('intersection'),0.035,False
Completed,0.06,3005,1525,4423,0.983,0.569,str('intersection'),0.022,True
Completed,0.05,2522,3422,1162,0.405,0.027,str('kl'),0.074,False
Completed,0.06,2772,3655,2753,0.908,0.465,str('intersection'),0.065,True
Completed,0.05,9091,1761,1679,0.456,0.876,str('kl'),0.015,False
Completed,0.06,1824,4406,470,0.157,0.552,str('intersection'),0.1,False
Completed,0.06,2068,4358,4753,0.359,0.704,str('intersection'),0.067,True
Completed,0.06,4376,1214,828,0.78,0.138,str('kl'),0.03,False
Completed,0.06,11805,1968,3464,0.036,0.849,str('kl'),0.039,True
Completed,0.05,1995,2609,2038,0.58,0.305,str('intersection'),0.08,False
Completed,0.06,1719,2651,2555,0.02,0.887,str('intersection'),0.073,False
Completed,0.05,12205,2003,1793,0.596,0.454,str('kl'),0.024,True
Completed,0.06,8182,1175,3763,0.343,0.555,str('kl'),0.033,False
Completed,0.06,2883,4319,502,0.795,0.1,str('intersection'),0.085,True
Completed,0.06,1739,4448,4943,0.716,0.127,str('intersection'),0.059,False
Completed,0.06,4982,50,705,0.173,0.715,str('kl'),0.021,True
Completed,0.06,1687,1019,4976,0.188,0.945,str('intersection'),0.081,False
Completed,0.06,5077,4163,778,0.701,0.395,str('kl'),0.043,True
Completed,0.06,2123,210,517,0.328,0.794,str('intersection'),0.063,True
Completed,0.06,1997,1566,2530,0.611,0.192,str('intersection'),0.095,False
Completed,0.06,5267,3459,1729,0.005,0.65,str('kl'),0.046,True
Completed,0.06,1729,3227,4686,0.562,0.843,str('intersection'),0.036,False
Completed,0.06,3013,1330,1073,0.078,0.253,str('kl'),0.089,True
Completed,0.06,7222,598,3399,0.863,0.73,str('kl'),0.076,False
Completed,0.06,2251,4993,2286,0.252,0.178,str('intersection'),0.027,True
Completed,0.04,2048,3774,2820,0.238,0.081,str('intersection'),0.051,False
Completed,0.06,6904,626,1434,0.628,0.515,str('kl'),0.091,True
Completed,0.06,9320,2395,4108,0.436,0.475,str('kl'),0.056,False
Completed,0.07,3273,3041,222,0.952,0.932,str('intersection'),0.018,True
Completed,0.05,2224,2200,136,0.531,0.659,str('intersection'),0.055,False
Completed,0.06,2144,822,3082,0.284,0.323,str('intersection'),0.019,True
Completed,0.06,2883,3969,1344,0.831,0.772,str('kl'),0.06,False
Completed,0.06,1864,764,4269,0.932,0.809,str('intersection'),0.086,False
Completed,0.05,3303,3871,71,0.448,0.345,str('kl'),0.037,True
Completed,0.06,14387,4858,4515,0.058,0.38,str('kl'),0.016,False
Completed,0.06,2338,499,1215,0.574,0.961,str('intersection'),0.057,True
Completed,0.05,1960,1311,3228,0.366,0.048,str('intersection'),0.089,False
Completed,0.06,13542,3168,2428,0.757,0.607,str('kl'),0.051,True
Completed,0.06,1714,3555,3979,0.309,0.916,str('intersection'),0.041,False
Completed,0.06,3451,1704,366,0.822,0.491,str('kl'),0.082,True
Completed,0.06,5353,268,2690,0.117,0.531,str('kl'),0.07,False
Completed,0.05,2563,4621,1577,0.506,0.066,str('intersection'),0.032,True
Completed,0.06,2095,4103,3519,0.99,0.163,str('intersection'),0.044,False
Completed,0.06,8665,1001,2132,0.383,0.746,str('kl'),0.096,True
Completed,0.06,11700,2064,4805,0.682,0.269,str('kl'),0.061,False
Completed,0.05,2294,2668,919,0.199,0.827,str('intersection'),0.012,True
Completed,0.06,7905,2804,3689,0.488,0.623,str('kl'),0.031,False
Completed,0.06,3359,2163,1990,0.877,0.033,str('intersection'),0.071,True
Completed,0.06,2004,2569,1386,0.073,0.545,str('intersection'),0.025,False
Completed,0.05,1934,1947,677,0.278,0.585,str('intersection'),0.048,False
Completed,0.06,2393,1118,3625,0.538,0.436,str('intersection'),0.013,True
Completed,0.06,3882,4219,1887,0.086,0.971,str('kl'),0.065,False
Completed,0.06,12219,4504,2582,0.414,0.757,str('kl'),0.078,True
Completed,0.04,2186,150,1821,0.958,0.339,str('intersection'),0.04,False
Completed,0.06,2062,1822,3872,0.23,0.675,str('intersection'),0.027,True
Completed,0.05,2353,3673,611,0.651,0.234,str('kl'),0.068,False
Completed,0.06,2263,3285,3295,0.163,0.29,str('intersection'),0.058,True
Completed,0.06,7484,1428,2221,0.71,0.864,str('kl'),0.02,False
Completed,0.06,1805,4741,1011,0.901,0.688,str('intersection'),0.094,False
Completed,0.06,2529,3988,4202,0.605,0.536,str('intersection'),0.072,True
Completed,0.05,3192,881,277,0.027,0.119,str('kl'),0.023,False
Completed,0.06,1866,2944,1486,0.335,0.449,str('intersection'),0.085,False
Completed,0.06,7733,3062,2981,0.742,0.634,str('kl'),0.024,False
Completed,0.05,2324,2452,1282,0.132,0.208,str('intersection'),0.076,True
Completed,0.06,2605,4870,1765,0.774,0.906,str('intersection'),0.078,True
Completed,0.06,1736,3902,3731,0.727,0.816,str('intersection'),0.066,False
Completed,0.06,12794,2431,4940,0.911,0.735,str('kl'),0.049,False
Completed,0.06,2388,3073,741,0.458,0.17,str('intersection'),0.098,True
Completed,0.05,2063,2314,792,0.006,0.427,str('intersection'),0.062,False
Completed,0.06,2722,879,3505,0.806,0.59,str('intersection'),0.097,True
Completed,0.06,4085,4019,2079,0.321,0.003,str('kl'),0.045,False
Completed,0.06,9562,4753,2790,0.181,0.225,str('kl'),0.032,True
Completed,0.06,1704,360,1716,0.696,0.679,str('intersection'),0.07,False
Completed,0.06,2261,1426,4002,0.489,0.33,str('intersection'),0.083,True
Completed,0.05,3143,3316,428,0.88,0.762,str('kl'),0.042,False
Completed,0.06,2297,3710,3171,0.431,0.697,str('intersection'),0.052,True
