Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.55,1,3825,2405,0.633,0.118,str('intersection'),0.016,True
Completed,0.55,1,2453,3209,0.128,0.706,str('kl'),0.058,False
Completed,0.55,3,900,713,0.924,0.336,str('kl'),0.079,True
Completed,0.55,1,2819,4906,0.431,0.995,str('intersection'),0.037,False
Completed,0.55,1,2747,1365,0.958,0.674,str('kl'),0.051,True
Completed,0.55,1,992,3019,0.465,0.025,str('intersection'),0.098,False
Completed,0.55,2,1902,523,0.73,0.902,str('intersection'),0.077,True
Completed,0.55,1,4064,3077,0.552,0.907,str('kl'),0.085,True
Completed,0.55,1,4424,1928,0.913,0.832,str('kl'),0.072,False
Completed,0.55,1,1814,3711,0.408,0.499,str('intersection'),0.03,True
Completed,0.55,1,299,1209,0.642,0.62,str('intersection'),0.054,False
Completed,0.55,1,3460,4427,0.149,0.204,str('kl'),0.096,True
Completed,0.55,1,3612,1083,0.807,0.983,str('intersection'),0.028,True
Completed,0.55,1,190,3447,0.971,0.955,str('kl'),0.042,True
Completed,0.55,1,1761,946,0.207,0.085,str('kl'),0.021,False
Completed,0.55,1,4463,4669,0.712,0.747,str('intersection'),0.063,True
Completed,0.55,2,4199,317,0.816,0.508,str('intersection'),0.095,False
Completed,0.55,1,2045,4052,0.327,0.16,str('kl'),0.052,True
Completed,0.55,1,1157,1549,0.623,0.788,str('kl'),0.031,False
Completed,0.55,1,2606,2815,0.115,0.387,str('intersection'),0.074,True
Completed,0.55,1,3003,917,0.526,0.192,str('kl'),0.059,False
Completed,0.55,1,780,4721,0.017,0.602,str('intersection'),0.011,True
Completed,0.55,1,2276,2218,0.781,0.481,str('intersection'),0.033,False
Completed,0.55,1,3851,4819,0.993,0.455,str('kl'),0.025,False
Completed,0.55,4,4838,189,0.598,0.286,str('kl'),0.038,True
Completed,0.55,1,1446,4196,0.108,0.889,str('intersection'),0.08,False
Completed,0.55,1,516,1700,0.841,0.012,str('intersection'),0.056,True
Completed,0.55,1,3208,2690,0.333,0.656,str('kl'),0.014,False
Completed,0.55,2,3180,80,0.037,0.759,str('intersection'),0.026,True
Completed,0.55,1,407,3739,0.656,0.094,str('kl'),0.066,True
Completed,0.55,1,1394,1238,0.391,0.963,str('kl'),0.087,False
Completed,0.55,1,4865,4376,0.9,0.36,str('intersection'),0.039,True
Completed,0.55,1,3976,610,0.508,0.381,str('intersection'),0.028,False
Completed,0.55,1,2303,3760,0.015,0.795,str('kl'),0.076,True
Completed,0.55,1,748,1257,0.81,0.167,str('kl'),0.097,False
Completed,0.55,1,2971,3109,0.305,0.502,str('intersection'),0.049,True
Completed,0.55,2,2594,664,0.836,0.826,str('kl'),0.036,False
Completed,0.55,1,1144,4976,0.332,0.474,str('intersection'),0.078,True
Completed,0.55,1,2052,2473,0.597,0.595,str('intersection'),0.057,False
Completed,0.55,1,4356,3866,0.225,0.304,str('kl'),0.029,False
Completed,0.55,1,4640,1149,0.371,0.44,str('kl'),0.039,True
Completed,0.55,1,1638,4485,0.86,0.853,str('intersection'),0.087,False
Completed,0.55,1,7,1987,0.065,0.233,str('intersection'),0.066,True
Completed,0.55,1,3713,3653,0.574,0.569,str('kl'),0.018,False
Completed,0.55,1,3592,2174,0.478,0.369,str('intersection'),0.084,False
Completed,0.55,1,38,4148,0.855,0.546,str('kl'),0.044,False
Completed,0.55,1,1611,1650,0.091,0.417,str('kl'),0.023,True
Completed,0.55,1,4613,2720,0.584,0.75,str('intersection'),0.071,False
Completed,0.55,1,4349,2269,0.948,0.989,str('intersection'),0.081,True
Completed,0.55,1,1894,3347,0.439,0.343,str('kl'),0.034,False
Completed,0.55,4,1004,850,0.735,0.713,str('kl'),0.013,True
Completed,0.55,1,2759,4769,0.246,0.112,str('intersection'),0.06,False
Completed,0.55,1,2851,1464,0.646,0.312,str('kl'),0.075,True
Completed,0.55,1,932,2922,0.156,0.896,str('intersection'),0.032,False
Completed,0.55,2,2426,426,0.92,0.018,str('intersection'),0.054,True
Completed,0.55,1,3949,3416,0.292,0.819,str('kl'),0.08,True
Completed,0.55,1,4858,1603,0.18,0.924,str('kl'),0.071,False
Completed,0.55,1,1386,2788,0.685,0.275,str('intersection'),0.024,True
Completed,0.55,2,419,287,0.389,0.654,str('intersection'),0.045,False
Completed,0.55,1,3344,4098,0.882,0.054,str('kl'),0.092,True
Completed,0.55,1,3332,1880,0.167,0.738,str('intersection'),0.018,False
Completed,0.55,1,543,4513,0.114,0.697,str('kl'),0.055,False
Completed,0.55,1,1414,2017,0.816,0.326,str('kl'),0.031,True
Completed,0.55,1,4805,3602,0.322,0.974,str('intersection'),0.073,False
Completed,0.55,1,3840,1394,0.208,0.768,str('intersection'),0.085,True
Completed,0.55,1,2400,2972,0.717,0.43,str('kl'),0.043,False
Completed,0.55,5,807,474,0.483,0.559,str('kl'),0.019,True
Completed,0.55,1,2951,3897,0.972,0.148,str('intersection'),0.061,False
Completed,0.55,1,2730,2375,0.386,0.461,str('kl'),0.07,True
Completed,0.55,1,1047,3260,0.875,0.862,str('intersection'),0.022,False
Completed,0.55,1,1993,762,0.173,0.242,str('intersection'),0.046,True
Completed,0.55,1,4206,3162,0.103,0.199,str('kl'),0.014,True
Completed,0.55,1,4490,1856,0.489,0.063,str('kl'),0.047,False
Completed,0.55,1,1788,2533,0.998,0.644,str('intersection'),0.089,True
Completed,0.57,2,159,32,0.202,0.266,str('intersection'),0.068,False
Completed,0.55,1,3560,4351,0.692,0.932,str('kl'),0.026,True
Completed,0.55,2,3745,216,0.35,0.13,str('intersection'),0.092,True
Completed,0.55,1,291,2739,0.437,0.182,str('kl'),0.055,True
Completed,0.55,2,1826,236,0.64,0.81,str('kl'),0.079,False
Completed,0.55,1,4437,4128,0.131,0.398,str('intersection'),0.037,True
Completed,0.55,1,4095,870,0.274,0.347,str('intersection'),0.025,False
Completed,0.55,1,2187,4750,0.767,0.945,str('kl'),0.067,True
Completed,0.55,1,1181,2249,0.034,0.075,str('kl'),0.091,False
Completed,0.55,1,2544,3366,0.539,0.726,str('intersection'),0.049,True
Completed,0.55,2,3104,368,0.07,0.914,str('kl'),0.04,False
Completed,0.55,1,640,4023,0.575,0.254,str('intersection'),0.088,True
Completed,0.55,1,2249,1522,0.372,0.632,str('intersection'),0.064,False
Completed,0.55,1,3798,3964,0.412,0.682,str('kl'),0.096,False
Completed,0.55,1,4707,1051,0.056,0.577,str('kl'),0.063,True
Completed,0.55,1,1536,4582,0.549,0.224,str('intersection'),0.02,False
Completed,0.55,1,571,2084,0.253,0.843,str('intersection'),0.041,True
Completed,0.55,1,3192,3555,0.758,0.448,str('kl'),0.084,False
Completed,0.55,1,3235,1102,0.619,0.097,str('intersection'),0.097,True
Completed,0.55,1,328,3848,0.493,0.911,str('intersection'),0.089,False
Completed,0.55,1,1316,1345,0.695,0.034,str('intersection'),0.068,True
Completed,0.55,1,4942,3040,0.19,0.635,str('kl'),0.026,False
Completed,0.55,1,4054,1968,0.344,0.624,str('kl'),0.036,True
Completed,0.55,1,2223,3671,0.833,0.208,str('intersection'),0.078,False
Completed,0.55,1,671,1169,0.1,0.828,str('intersection'),0.057,True
Completed,0.55,1,3049,4464,0.609,0.496,str('kl'),0.015,False
Completed,0.55,1,2516,1768,0.002,0.177,str('intersection'),0.029,True
Completed,0.55,1,1224,2602,0.511,0.531,str('kl'),0.077,False
Completed,0.55,2,2129,100,0.308,0.403,str('kl'),0.098,True
Completed,0.55,1,4226,4878,0.682,0.59,str('kl'),0.093,False
Completed,0.55,4,4587,130,0.788,0.665,str('kl'),0.059,True
Completed,0.55,1,1652,4254,0.295,0.004,str('intersection'),0.011,False
Completed,0.55,1,139,1758,0.528,0.881,str('intersection'),0.035,True
Completed,0.55,1,3620,2631,0.024,0.295,str('kl'),0.083,False
Completed,0.55,1,3452,1630,0.926,0.518,str('intersection'),0.013,False
Completed,0.55,1,116,3434,0.052,0.458,str('intersection'),0.021,True
Completed,0.55,1,1690,938,0.754,0.579,str('intersection'),0.042,False
Completed,0.55,1,4534,4701,0.264,0.245,str('kl'),0.084,True
Completed,0.55,1,4272,304,0.145,0.017,str('kl'),0.074,False
Completed,0.55,1,1973,4079,0.65,0.661,str('intersection'),0.032,True
Completed,0.55,1,1083,1581,0.416,0.282,str('intersection'),0.053,False
Completed,0.55,1,2680,2808,0.909,0.886,str('kl'),0.095,True
Completed,0.55,1,2928,963,0.451,0.692,str('intersection'),0.081,False
Completed,0.55,1,855,4650,0.944,0.11,str('kl'),0.033,True
Completed,0.55,1,2347,2152,0.242,0.979,str('kl'),0.012,False
Completed,0.55,1,4014,2863,0.865,0.044,str('kl'),0.016,True
Completed,0.55,1,5000,2142,0.729,0.213,str('kl'),0.051,False
Completed,0.55,1,1283,3496,0.221,0.612,str('intersection'),0.099,True
Completed,0.55,1,356,993,0.954,0.491,str('intersection'),0.075,False
Completed,0.55,1,3368,4641,0.464,0.841,str('kl'),0.027,True
Completed,0.55,11,3411,542,0.986,0.264,str('kl'),0.047,True
Completed,0.55,1,621,3060,0.792,0.301,str('intersection'),0.01,True
Completed,0.55,1,1491,561,0.028,0.679,str('intersection'),0.034,False
Completed,0.55,1,4728,3829,0.517,0.029,str('kl'),0.082,True
Completed,0.55,1,3760,1189,0.886,0.229,str('kl'),0.07,False
Completed,0.55,1,2478,4445,0.381,0.564,str('intersection'),0.023,True
Completed,0.55,1,885,1948,0.678,0.444,str('intersection'),0.046,False
Completed,0.55,1,2874,3690,0.185,0.856,str('kl'),0.094,True
Completed,0.55,2,2809,42,0.705,0.534,str('intersection'),0.086,False
Completed,0.55,1,969,4323,0.212,0.135,str('kl'),0.044,True
Completed,0.55,1,1915,1826,0.976,0.762,str('kl'),0.019,False
Completed,0.55,1,4128,4263,0.797,0.797,str('intersection'),0.05,False
Completed,0.55,1,4411,732,0.668,0.942,str('intersection'),0.017,True
Completed,0.55,1,1867,4888,0.163,0.358,str('kl'),0.065,False
Completed,0.55,1,236,2385,0.896,0.728,str('kl'),0.086,True
Completed,0.55,1,3483,3231,0.403,0.064,str('intersection'),0.038,False
Completed,0.55,1,3667,2201,0.561,0.873,str('kl'),0.063,False
Completed,0.55,1,930,3904,0.217,0.518,str('kl'),0.078,True
Completed,0.55,1,4276,727,0.604,0.047,str('intersection'),0.049,False
Completed,0.55,1,4304,2543,0.471,0.413,str('intersection'),0.062,True
Completed,0.55,1,4666,2443,0.125,0.332,str('intersection'),0.096,False
Completed,0.55,1,1573,3172,0.614,0.992,str('kl'),0.054,True
Completed,0.55,1,61,674,0.318,0.122,str('kl'),0.03,False
Completed,0.55,1,3697,4947,0.827,0.71,str('intersection'),0.073,True
Completed,0.55,1,3530,802,0.232,0.477,str('kl'),0.051,True
Completed,0.55,1,214,4838,0.726,0.816,str('intersection'),0.099,False
Completed,0.55,1,1748,2337,0.461,0.196,str('intersection'),0.075,True
Completed,0.55,1,3877,3467,0.747,0.314,str('intersection'),0.06,True
Completed,0.55,1,4785,1532,0.844,0.427,str('intersection'),0.093,False
Completed,0.55,1,1459,2834,0.355,0.779,str('kl'),0.045,True
Completed,0.55,3,493,338,0.588,0.151,str('kl'),0.024,False
Completed,0.55,1,3270,4032,0.08,0.548,str('intersection'),0.072,True
Completed,0.55,1,3156,1325,0.284,0.899,str('kl'),0.058,False
Completed,0.55,1,2701,2088,0.09,0.873,str('intersection'),0.042,False
Completed,0.55,1,4391,4835,0.941,0.15,str('intersection'),0.024,True
Completed,0.55,2,425,421,0.363,0.664,str('kl'),0.057,False
Completed,0.55,1,623,4983,0.566,0.427,str('intersection'),0.041,False
Completed,0.55,1,4514,2011,0.666,0.405,str('kl'),0.019,False
Completed,0.55,1,2772,4916,0.302,0.617,str('kl'),0.048,True
Completed,0.55,1,2356,495,0.877,0.071,str('intersection'),0.08,False
Completed,0.55,1,1303,3983,0.544,0.236,str('intersection'),0.056,True
Completed,0.55,1,3590,804,0.152,0.701,str('kl'),0.026,False
Completed,0.55,1,4892,1468,0.256,0.302,str('kl'),0.012,False
Completed,0.55,1,2825,4186,0.65,0.706,str('kl'),0.052,True
Completed,0.55,1,1991,1031,0.046,0.231,str('intersection'),0.087,False
Completed,0.55,1,1871,4495,0.379,0.089,str('intersection'),0.066,True
Completed,0.55,5,3335,97,0.801,0.599,str('kl'),0.028,False
Completed,0.55,1,3756,3003,0.168,0.378,str('kl'),0.034,True
Completed,0.55,1,1040,2408,0.528,0.933,str('intersection'),0.094,False
Completed,0.55,2,4583,586,0.239,0.886,str('kl'),0.098,True
Completed,0.55,1,2509,2515,0.854,0.108,str('kl'),0.059,False
Completed,0.55,1,2287,1921,0.465,0.581,str('intersection'),0.024,True
Completed,0.55,1,1548,3455,0.112,0.723,str('intersection'),0.045,False
Completed,0.55,1,3639,1604,0.693,0.215,str('kl'),0.082,True
Completed,0.55,1,4077,4049,0.338,0.81,str('kl'),0.077,False
Completed,0.55,1,739,894,0.981,0.253,str('intersection'),0.017,True
Completed,0.55,1,1239,2836,0.294,0.172,str('kl'),0.031,False
Completed,0.55,1,3947,2263,0.901,0.64,str('intersection'),0.061,True
Completed,0.55,1,3143,4659,0.006,0.366,str('intersection'),0.089,False
Completed,0.55,8,1673,245,0.675,0.821,str('kl'),0.037,True
Completed,0.55,1,2182,4353,0.778,0.998,str('kl'),0.013,False
Completed,0.55,1,3024,1176,0.417,0.438,str('intersection'),0.068,True
Completed,0.55,1,4692,3155,0.552,0.537,str('intersection'),0.085,False
Completed,0.55,1,103,1321,0.128,0.026,str('kl'),0.053,True
Completed,0.55,1,123,3021,0.516,0.654,str('kl'),0.018,True
Completed,0.55,1,4956,4267,0.106,0.051,str('intersection'),0.028,True
Completed,0.55,1,2955,1391,0.987,0.957,str('intersection'),0.035,False
Completed,0.55,1,2243,4749,0.175,0.832,str('kl'),0.017,False
Completed,0.55,2,1424,657,0.278,0.97,str('kl'),0.039,True
Completed,0.55,1,3704,3819,0.917,0.466,str('intersection'),0.099,False
Completed,0.55,1,4208,1840,0.052,0.558,str('intersection'),0.06,True
Completed,0.55,1,666,3689,0.629,0.005,str('kl'),0.021,False
Completed,0.55,1,3194,2346,0.836,0.688,str('kl'),0.035,False
Failed,,,3178,26,0.468,0.565,str('intersection'),0.035,False
Failed,,,1966,42,0.869,0.341,str('intersection'),0.017,False
Failed,,,1709,35,0.731,0.963,str('kl'),0.011,False
Failed,,,4523,2,0.992,0.448,str('intersection'),0.079,False
Failed,,,1207,29,0.876,0.143,str('kl'),0.026,True
Failed,,,2362,8,0.413,0.776,str('kl'),0.072,True
Failed,,,3579,9,0.026,0.914,str('kl'),0.03,False
Failed,,,4327,15,0.364,0.22,str('kl'),0.018,True
Failed,,,4655,62,0.222,0.599,str('intersection'),0.012,True
Failed,,,789,6,0.568,0.368,str('intersection'),0.039,True
Failed,,,665,16,0.937,0.819,str('intersection'),0.031,True
Failed,,,3438,81,0.179,0.137,str('kl'),0.01,False
Failed,,,4217,6,0.237,0.717,str('kl'),0.053,True
Failed,,,3700,19,0.406,0.398,str('kl'),0.041,False
Failed,,,2410,75,0.807,0.634,str('kl'),0.011,False
Failed,,,1420,10,0.669,0.016,str('intersection'),0.017,False
Failed,,,4509,2712,0.481,0.805,str('kl'),0.016,True
Failed,,,589,376,0.256,0.768,str('intersection'),0.043,True
Failed,,,400,4870,0.552,0.003,str('kl'),0.06,True
Failed,,,4396,542,0.129,0.561,str('intersection'),0.023,False
Failed,,,2734,2637,0.778,0.462,str('intersection'),0.039,True
Failed,,,2472,1954,0.417,0.975,str('kl'),0.1,False
Failed,,,1342,3568,0.005,0.829,str('kl'),0.076,True
Failed,,,3474,1649,0.675,0.358,str('intersection'),0.018,False
Failed,,,4280,3928,0.294,0.633,str('intersection'),0.046,True
Failed,,,906,861,0.901,0.18,str('kl'),0.081,False
Failed,,,1035,2958,0.339,0.276,str('intersection'),0.091,True
Failed,,,3780,2298,0.981,0.786,str('kl'),0.035,False
Failed,,,3349,4547,0.112,0.191,str('kl'),0.03,True
Failed,,,1838,201,0.693,0.746,str('intersection'),0.062,False
Failed,,,1956,4231,0.855,0.572,str('intersection'),0.084,True
Failed,,,2840,1142,0.465,0.115,str('kl'),0.054,False
Failed,,,4808,4302,0.03,0.381,str('kl'),0.094,False
Failed,,,290,1364,0.239,0.418,str('intersection'),0.066,False
Failed,,,177,4154,0.401,0.167,str('kl'),0.062,True
Failed,,,4931,1063,0.794,0.645,str('intersection'),0.032,False
Failed,,,2940,3342,0.175,0.363,str('intersection'),0.037,True
Failed,,,1953,1446,0.506,0.824,str('kl'),0.09,False
Failed,,,1755,3035,0.917,0.993,str('kl'),0.069,True
Failed,,,3373,2377,0.278,0.443,str('intersection'),0.014,False
Failed,,,3875,4472,0.628,0.534,str('intersection'),0.053,True
Failed,,,999,119,0.052,0.028,str('kl'),0.086,False
Failed,,,812,3645,0.739,0.424,str('intersection'),0.098,True
Failed,,,4317,1727,0.066,0.889,str('kl'),0.04,False
Failed,,,3556,3852,0.965,0.103,str('kl'),0.023,True
Failed,,,1318,778,0.355,0.586,str('intersection'),0.058,False
Failed,,,2371,4794,0.193,0.72,str('intersection'),0.082,True
Failed,,,2737,463,0.612,0.218,str('kl'),0.044,False
Failed,,,4613,2556,0.837,0.886,str('intersection'),0.025,False
Failed,,,385,2037,0.838,0.258,str('intersection'),0.076,False
Failed,,,508,2547,0.106,0.52,str('kl'),0.049,False
Failed,,,4620,1890,0.715,0.044,str('intersection'),0.079,True
Failed,,,2627,4961,0.316,0.95,str('intersection'),0.073,False
Failed,,,2247,608,0.988,0.487,str('kl'),0.021,True
Failed,,,1429,4017,0.588,0.318,str('kl'),0.042,False
Failed,,,3679,925,0.233,0.87,str('intersection'),0.097,True
Failed,,,4193,3478,0.861,0.155,str('intersection'),0.057,False
Failed,,,700,1582,0.443,0.659,str('kl'),0.025,True
Failed,,,1123,4618,0.754,0.764,str('intersection'),0.012,False
Failed,,,3986,286,0.425,0.297,str('kl'),0.069,True
Failed,,,3262,2887,0.544,0.709,str('kl'),0.087,False
Failed,,,1632,2212,0.152,0.228,str('intersection'),0.051,True
Failed,,,2065,3196,0.302,0.094,str('intersection'),0.027,False
Failed,,,3063,1279,0.877,0.594,str('kl'),0.065,True
Failed,,,4939,4144,0.664,0.3,str('intersection'),0.086,True
Failed,,,66,1228,0.666,0.93,str('intersection'),0.033,True
Failed,,,79,4311,0.795,0.031,str('intersection'),0.069,False
Failed,,,4815,1218,0.4,0.533,str('kl'),0.012,True
Failed,,,3056,3186,0.507,0.445,str('kl'),0.051,False
Failed,,,2052,1288,0.173,0.992,str('intersection'),0.086,True
Failed,,,1624,2878,0.28,0.826,str('intersection'),0.065,False
Failed,,,3249,2222,0.915,0.361,str('kl'),0.027,True
Failed,,,3998,4628,0.054,0.648,str('kl'),0.033,False
Failed,,,1130,277,0.626,0.165,str('intersection'),0.093,True
Failed,,,693,3488,0.064,0.256,str('kl'),0.079,False
Failed,,,4181,1573,0.741,0.806,str('intersection'),0.049,True
Failed,,,3692,4008,0.352,0.216,str('intersection'),0.021,False
Failed,,,1436,936,0.967,0.722,str('kl'),0.073,True
Failed,,,2260,4951,0.611,0.583,str('kl'),0.097,False
Failed,,,2634,617,0.194,0.105,str('intersection'),0.042,True
Failed,,,4408,4881,0.258,0.4,str('intersection'),0.082,True
Failed,,,496,1879,0.482,0.425,str('kl'),0.057,True
Failed,,,373,2701,0.717,0.656,str('intersection'),0.04,True
Failed,,,4501,2046,0.104,0.156,str('kl'),0.098,False
Failed,,,2745,4803,0.99,0.868,str('kl'),0.058,True
Failed,,,2383,452,0.314,0.319,str('intersection'),0.023,False
Failed,,,1326,3863,0.234,0.485,str('intersection'),0.044,True
Failed,,,3568,769,0.587,0.952,str('kl'),0.082,False
Failed,,,4304,3635,0.444,0.041,str('kl'),0.076,True
Failed,,,804,1738,0.86,0.522,str('intersection'),0.016,False
Failed,,,1007,4463,0.424,0.932,str('kl'),0.032,True
Failed,,,3887,129,0.755,0.38,str('intersection'),0.061,False
Failed,,,3361,3045,0.151,0.596,str('intersection'),0.09,True
Failed,,,1748,2368,0.545,0.092,str('kl'),0.038,False
Failed,,,1941,3351,0.875,0.231,str('kl'),0.014,True
Failed,,,2933,1436,0.305,0.707,str('intersection'),0.068,False
Failed,,,4714,3422,0.242,0.788,str('intersection'),0.03,False
Failed,,,189,1072,0.032,0.763,str('kl'),0.053,False
Failed,,,283,3277,0.361,0.511,str('intersection'),0.036,True
Failed,,,4904,1355,0.943,0.053,str('kl'),0.091,False
Failed,,,2852,4221,0.088,0.955,str('kl'),0.062,True
Failed,,,1964,1152,0.732,0.482,str('intersection'),0.03,False
Failed,,,1849,4537,0.812,0.34,str('intersection'),0.054,True
Failed,,,3357,210,0.492,0.848,str('kl'),0.084,False
Failed,,,3773,2968,0.602,0.128,str('kl'),0.066,True
Failed,,,1023,2288,0.219,0.685,str('intersection'),0.015,False
Failed,,,918,3937,0.53,0.765,str('kl'),0.022,True
Failed,,,4288,850,0.166,0.296,str('intersection'),0.06,False
Failed,,,3466,3558,0.803,0.696,str('intersection'),0.1,True
Failed,,,1330,1658,0.376,0.241,str('kl'),0.039,False
Failed,,,2464,2628,0.047,0.064,str('kl'),0.018,True
Failed,,,2722,1965,0.649,0.624,str('intersection'),0.076,False
Failed,,,4550,3959,0.183,0.015,str('kl'),0.052,True
Failed,,,408,532,0.922,0.911,str('kl'),0.046,False
Failed,,,596,4713,0.126,0.178,str('intersection'),0.073,False
Failed,,,4610,387,0.554,0.635,str('kl'),0.019,True
Failed,,,2521,2793,0.414,0.356,str('kl'),0.047,False
Failed,,,2275,2113,0.781,0.83,str('intersection'),0.079,True
Failed,,,1531,3726,0.673,0.973,str('intersection'),0.055,False
Failed,,,3656,1803,0.007,0.463,str('kl'),0.026,True
Failed,,,4098,3772,0.899,0.559,str('kl'),0.042,False
Failed,,,717,702,0.296,0.004,str('intersection'),0.095,True
Failed,,,1212,3115,0.983,0.421,str('kl'),0.088,False
Failed,,,3974,2452,0.337,0.892,str('intersection'),0.05,True
Failed,,,3155,4392,0.694,0.118,str('intersection'),0.011,False
Failed,,,1661,43,0.111,0.571,str('kl'),0.071,True
Failed,,,2165,4074,0.468,0.748,str('kl'),0.093,False
Failed,,,3041,987,0.852,0.19,str('intersection'),0.035,True
Failed,,,4844,3055,0.324,0.672,str('kl'),0.059,False
Failed,,,82,1522,0.564,0.275,str('kl'),0.064,True
Failed,,,140,2907,0.2,0.902,str('kl'),0.096,True
Failed,,,4734,2310,0.62,0.41,str('intersection'),0.041,False
Failed,,,2982,4599,0.473,0.568,str('intersection'),0.025,True
Failed,,,2146,189,0.831,0.12,str('kl'),0.057,False
Failed,,,1718,4282,0.747,0.2,str('kl'),0.078,True
Failed,,,3175,1130,0.073,0.737,str('intersection'),0.048,False
Failed,,,3916,3215,0.958,0.271,str('intersection'),0.02,True
Failed,,,1192,1376,0.346,0.791,str('kl'),0.072,False
Failed,,,775,4902,0.909,0.632,str('intersection'),0.066,True
Failed,,,4119,470,0.271,0.181,str('kl'),0.028,False
Failed,,,3597,2605,0.636,0.842,str('kl'),0.033,True
Failed,,,1511,2026,0.06,0.346,str('intersection'),0.094,False
Failed,,,2334,3537,0.394,0.461,str('intersection'),0.07,True
Failed,,,2540,1720,0.786,0.976,str('kl'),0.013,False
Failed,,,4483,3470,0.722,0.527,str('kl'),0.063,False
Failed,,,578,789,0.513,0.548,str('intersection'),0.087,False
Failed,,,466,3794,0.311,0.284,str('kl'),0.013,False
Failed,,,4427,642,0.884,0.778,str('intersection'),0.068,True
Failed,,,2663,3704,0.022,0.246,str('intersection'),0.085,False
Failed,,,2445,1865,0.658,0.692,str('kl'),0.052,True
Failed,,,1387,2770,0.762,0.612,str('kl'),0.031,False
Failed,,,3487,2173,0.433,0.077,str('intersection'),0.061,True
Failed,,,4230,4735,0.536,0.917,str('intersection'),0.089,False
Failed,,,898,325,0.145,0.395,str('kl'),0.037,True
Failed,,,1081,3361,0.58,0.057,str('intersection'),0.045,False
Failed,,,3793,1543,0.225,0.506,str('kl'),0.083,True
Failed,,,3299,4134,0.869,0.469,str('kl'),0.077,False
Failed,,,1830,965,0.451,0.967,str('intersection'),0.017,True
Failed,,,2023,4453,0.098,0.852,str('intersection'),0.04,False
Failed,,,2871,22,0.708,0.335,str('kl'),0.099,True
Failed,,,4796,4519,0.771,0.162,str('kl'),0.047,True
Failed,,,264,2475,0.996,0.141,str('intersection'),0.024,True
Failed,,,209,4683,0.643,0.384,str('kl'),0.017,False
Failed,,,4998,259,0.037,0.927,str('intersection'),0.075,True
Failed,,,2914,2821,0.932,0.079,str('intersection'),0.081,False
Failed,,,1882,2239,0.263,0.608,str('kl'),0.045,True
Failed,,,1768,3130,0.16,0.712,str('kl'),0.022,False
Failed,,,3419,1306,0.52,0.225,str('intersection'),0.059,True
Failed,,,3867,4368,0.386,0.75,str('intersection'),0.099,False
Failed,,,949,1201,0.809,0.312,str('kl'),0.038,True
Failed,,,824,2540,0.498,0.144,str('intersection'),0.055,False
Failed,,,4362,1935,0.822,0.67,str('kl'),0.084,True
Failed,,,3548,4969,0.209,0.324,str('kl'),0.067,False
Failed,,,1267,562,0.596,0.863,str('intersection'),0.015,True
Failed,,,2402,4025,0.949,0.939,str('intersection'),0.036,False
Failed,,,2804,880,0.371,0.498,str('kl'),0.091,True
Failed,,,4656,4570,0.582,0.822,str('kl'),0.076,True
Failed,,,313,1628,0.083,0.037,str('intersection'),0.031,True
Failed,,,515,3618,0.846,0.804,str('kl'),0.092,True
Failed,,,4672,1793,0.458,0.259,str('intersection'),0.034,False
Failed,,,2615,3879,0.574,0.733,str('intersection'),0.029,True
Failed,,,2200,712,0.247,0.206,str('kl'),0.064,False
Failed,,,1457,4821,0.331,0.102,str('kl'),0.088,True
Failed,,,3750,397,0.973,0.587,str('intersection'),0.049,False
Failed,,,4161,2685,0.121,0.436,str('intersection'),0.011,True
Failed,,,635,2103,0.7,0.876,str('kl'),0.071,False
Failed,,,1150,4201,0.013,0.543,str('intersection'),0.056,True
Failed,,,4056,1056,0.683,0.02,str('kl'),0.027,False
Failed,,,3230,3295,0.286,0.988,str('kl'),0.043,True
Failed,,,1566,1453,0.894,0.447,str('intersection'),0.096,False
Failed,,,2071,2988,0.56,0.372,str('intersection'),0.074,True
Failed,,,3115,2384,0.136,0.815,str('kl'),0.02,False
Failed,,,4974,3731,0.911,0.489,str('kl'),0.035,False
Failed,,,19,112,0.409,0.65,str('intersection'),0.08,False
Failed,,,30,3586,0.534,0.212,str('kl'),0.03,True
Failed,,,4786,1669,0.146,0.726,str('intersection'),0.063,False
Failed,,,3087,3911,0.76,0.252,str('intersection'),0.09,True
Failed,,,2099,836,0.435,0.811,str('kl'),0.036,False
Failed,,,1589,4852,0.02,0.883,str('kl'),0.015,True
Failed,,,3207,521,0.66,0.43,str('intersection'),0.067,False
Failed,,,4040,2653,0.308,0.58,str('intersection'),0.083,True
Failed,,,1166,1978,0.887,0.109,str('kl'),0.054,False
Failed,,,646,4252,0.326,0.441,str('intersection'),0.039,True
Failed,,,4150,1161,0.994,0.995,str('kl'),0.099,False
Failed,,,3721,3244,0.1,0.027,str('kl'),0.061,True
Failed,,,1485,1348,0.705,0.536,str('intersection'),0.022,False
Failed,,,2223,2937,0.871,0.643,str('intersection'),0.046,True
Failed,,,2592,2279,0.449,0.169,str('kl'),0.081,False
Failed,,,4451,2872,0.011,0.343,str('kl'),0.042,False
Failed,,,531,217,0.223,0.365,str('intersection'),0.018,False
Failed,,,341,4403,0.955,0.6,str('kl'),0.079,False
Failed,,,4455,71,0.349,0.088,str('intersection'),0.047,True
Failed,,,2793,3102,0.745,0.936,str('intersection'),0.018,False
