Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.73,66,4300,3095,0.965,0.615,str('kl'),0.05,True
Completed,0.73,34,2562,1158,0.132,0.035,str('kl'),0.013,False
Completed,0.73,9,961,4865,0.739,0.952,str('intersection'),0.09,True
Completed,0.73,18,833,2065,0.214,0.507,str('kl'),0.078,False
Completed,0.73,11,2980,3351,0.665,0.49,str('intersection'),0.026,True
Completed,0.73,12,3898,292,0.486,0.908,str('intersection'),0.04,False
Completed,0.73,82,2298,4004,0.875,0.079,str('kl'),0.075,True
Completed,0.73,13,1741,806,0.623,0.16,str('kl'),0.096,False
Completed,0.73,8,4500,3746,0.223,0.562,str('intersection'),0.032,False
Completed,0.73,17,3621,521,0.936,0.102,str('intersection'),0.035,True
Completed,0.73,26,224,4233,0.45,0.9,str('kl'),0.07,False
Completed,0.73,14,198,1359,0.632,0.022,str('intersection'),0.016,True
Completed,0.73,22,3596,2650,0.239,0.975,str('kl'),0.099,False
Completed,0.73,33,4514,684,0.921,0.423,str('kl'),0.057,True
Completed,0.73,13,1663,4392,0.466,0.564,str('intersection'),0.047,False
Completed,0.72,17,2375,99,0.036,0.672,str('intersection'),0.023,True
Completed,0.73,25,3977,3890,0.579,0.315,str('kl'),0.081,False
Completed,0.73,18,2903,1924,0.262,0.77,str('kl'),0.072,True
Completed,0.73,9,754,3132,0.867,0.227,str('intersection'),0.043,False
Completed,0.73,18,1195,957,0.336,0.298,str('kl'),0.052,True
Completed,0.73,7,2797,4743,0.785,0.689,str('intersection'),0.062,False
Completed,0.73,12,4066,1712,0.126,0.147,str('intersection'),0.093,True
Completed,0.73,52,1917,2925,0.513,0.851,str('kl'),0.01,False
Completed,0.73,65,1537,2197,0.987,0.895,str('kl'),0.037,True
Completed,0.73,9,4724,4503,0.354,0.259,str('intersection'),0.058,True
Completed,0.73,11,3416,1326,0.549,0.843,str('intersection'),0.1,False
Completed,0.73,36,564,2539,0.064,0.17,str('kl'),0.017,True
Completed,0.73,18,330,1408,0.972,0.576,str('intersection'),0.06,True
Completed,0.73,22,3181,2700,0.392,0.437,str('kl'),0.045,False
Completed,0.73,47,4958,929,0.698,0.976,str('kl'),0.02,True
Completed,0.73,8,1561,4637,0.181,0.027,str('intersection'),0.097,False
Completed,0.73,17,1940,169,0.32,0.227,str('intersection'),0.076,True
Completed,0.73,28,4090,3959,0.8,0.775,str('kl'),0.041,False
Completed,0.73,26,2781,2188,0.11,0.326,str('kl'),0.026,True
Completed,0.73,11,1179,3397,0.528,0.687,str('intersection'),0.078,False
Completed,0.73,16,779,1200,0.051,0.851,str('kl'),0.091,True
Completed,0.73,7,2928,4986,0.563,0.152,str('intersection'),0.014,False
Completed,0.73,13,3964,1761,0.277,0.7,str('intersection'),0.051,True
Completed,0.73,22,2361,2973,0.851,0.312,str('kl'),0.066,False
Completed,0.73,31,1649,2460,0.648,0.451,str('kl'),0.084,True
Completed,0.73,11,4614,4307,0.51,0.469,str('intersection'),0.061,True
Completed,0.73,10,3501,2368,0.331,0.928,str('intersection'),0.092,False
Completed,0.73,121,25,3654,0.782,0.069,str('kl'),0.012,True
Completed,0.73,14,145,339,0.607,0.369,str('intersection'),0.029,False
Completed,0.73,26,3544,4130,0.029,0.633,str('kl'),0.087,True
Completed,0.73,19,4579,2310,0.818,0.219,str('kl'),0.067,False
Completed,0.73,10,1727,3519,0.303,0.794,str('intersection'),0.038,True
Completed,0.73,12,2284,1599,0.199,0.967,str('intersection'),0.011,False
Completed,0.73,36,3885,2890,0.681,0.045,str('kl'),0.094,True
Completed,0.73,16,3006,1070,0.471,0.619,str('kl'),0.063,False
Completed,0.73,11,858,4778,0.891,0.384,str('intersection'),0.053,True
Completed,0.73,19,945,1957,0.436,0.094,str('kl'),0.043,False
Completed,0.73,14,2546,3243,0.95,0.919,str('intersection'),0.073,True
Completed,0.73,14,4323,67,0.148,0.494,str('intersection'),0.081,False
Completed,0.73,48,2175,3779,0.724,0.508,str('kl'),0.024,True
Completed,0.73,16,1325,717,0.775,0.744,str('kl'),0.048,False
Completed,0.73,10,4914,2603,0.878,0.71,str('intersection'),0.024,False
Completed,0.73,14,3214,634,0.219,0.127,str('intersection'),0.038,True
Completed,0.73,26,441,4421,0.668,0.861,str('kl'),0.076,False
Completed,0.73,14,519,855,0.264,0.394,str('intersection'),0.021,False
Completed,0.73,82,3292,4563,0.872,0.594,str('kl'),0.082,True
Completed,0.73,18,4835,1501,0.039,0.055,str('kl'),0.074,False
Completed,0.73,13,1359,2792,0.584,0.942,str('intersection'),0.042,True
Completed,0.73,13,2051,2095,0.916,0.803,str('intersection'),0.018,False
Completed,0.73,24,4279,3303,0.463,0.194,str('kl'),0.098,True
Completed,0.73,17,2579,241,0.627,0.643,str('kl'),0.055,False
Completed,0.73,11,1055,4032,0.236,0.344,str('intersection'),0.048,True
Completed,0.73,22,893,1854,0.717,0.179,str('kl'),0.035,False
Completed,0.73,11,3120,3067,0.17,0.817,str('intersection'),0.068,True
Completed,0.73,15,3765,1127,0.99,0.269,str('intersection'),0.088,False
Completed,0.73,25,2241,4914,0.381,0.719,str('kl'),0.028,True
Completed,0.73,16,1841,594,0.121,0.518,str('kl'),0.054,False
Completed,0.73,102,4423,4854,0.978,0.01,str('kl'),0.044,True
Completed,0.73,30,3701,1833,0.174,0.592,str('kl'),0.018,False
Completed,0.73,11,303,3125,0.689,0.419,str('intersection'),0.096,True
Completed,0.73,12,258,2246,0.129,0.661,str('intersection'),0.064,True
Completed,0.73,24,3736,3455,0.734,0.336,str('kl'),0.051,False
Completed,0.73,29,4380,422,0.417,0.75,str('kl'),0.015,True
Completed,0.73,8,1606,4212,0.96,0.237,str('intersection'),0.089,False
Completed,0.73,13,2476,987,0.538,0.002,str('intersection'),0.071,True
Completed,0.73,26,3998,4695,0.083,0.986,str('kl'),0.033,False
Completed,0.73,48,2885,1662,0.765,0.411,str('kl'),0.03,True
Completed,0.73,10,659,2953,0.372,0.585,str('intersection'),0.085,False
Completed,0.73,19,1134,150,0.831,0.875,str('kl'),0.095,True
Completed,0.73,8,2657,3862,0.283,0.112,str('intersection'),0.02,False
Completed,0.73,13,4200,1894,0.62,0.536,str('intersection'),0.046,True
Completed,0.73,23,1974,3181,0.009,0.461,str('kl'),0.058,False
Completed,0.73,17,1437,1390,0.491,0.287,str('kl'),0.079,True
Completed,0.73,23,4801,3160,0.601,0.811,str('kl'),0.086,False
Completed,0.73,17,3336,91,0.31,0.353,str('kl'),0.067,True
Completed,0.73,8,484,3882,0.827,0.651,str('intersection'),0.037,False
Completed,0.73,13,406,300,0.232,0.121,str('kl'),0.083,False
Completed,0.73,10,3257,4013,0.654,0.883,str('intersection'),0.031,True
Completed,0.73,10,4879,2037,0.443,0.467,str('intersection'),0.035,False
Completed,0.73,69,1481,3323,0.928,0.544,str('kl'),0.07,True
Completed,0.73,15,2018,1560,0.572,0.716,str('kl'),0.091,False
Completed,0.73,11,4166,2773,0.058,0.294,str('intersection'),0.013,True
Completed,0.73,12,2702,797,0.844,0.87,str('intersection'),0.049,False
Completed,0.73,25,1100,4583,0.268,0.135,str('kl'),0.065,True
Completed,0.73,10,703,2387,0.809,0.342,str('intersection'),0.075,False
Completed,0.73,24,2852,3595,0.327,0.669,str('kl'),0.04,True
Completed,0.73,21,4043,574,0.521,0.246,str('kl'),0.026,False
Completed,0.73,9,2441,4365,0.101,0.758,str('intersection'),0.078,True
Completed,0.73,12,1572,1147,0.4,0.995,str('intersection'),0.06,False
Completed,0.73,23,4534,3033,0.258,0.958,str('kl'),0.083,False
Completed,0.73,22,3577,1221,0.59,0.377,str('kl'),0.074,True
Completed,0.73,7,101,4928,0.047,0.613,str('intersection'),0.042,False
Completed,0.73,19,68,1682,0.345,0.824,str('kl'),0.047,True
Completed,0.73,9,3467,2895,0.769,0.187,str('intersection'),0.057,False
Completed,0.73,14,4658,968,0.072,0.728,str('intersection'),0.099,True
Completed,0.73,32,1806,4754,0.558,0.277,str('kl'),0.016,False
Completed,0.73,36,2207,442,0.941,0.478,str('kl'),0.043,True
Completed,0.73,8,3808,4155,0.429,0.526,str('intersection'),0.072,False
Completed,0.73,17,3086,2228,0.731,0.075,str('intersection'),0.081,True
Completed,0.73,28,938,3513,0.157,0.936,str('kl'),0.023,False
Completed,0.73,18,1022,693,0.672,0.603,str('intersection'),0.01,True
Completed,0.73,28,2623,4400,0.192,0.402,str('kl'),0.093,False
Completed,0.73,30,4244,1331,0.898,0.948,str('kl'),0.063,True
Completed,0.73,9,2096,2622,0.48,0.062,str('intersection'),0.053,False
Completed,0.73,13,1402,1952,0.021,0.2,str('intersection'),0.029,True
Completed,0.73,25,4993,3799,0.136,0.221,str('kl'),0.052,True
Completed,0.73,59,3137,2016,0.954,0.678,str('kl'),0.015,False
Completed,0.73,11,363,3224,0.409,0.317,str('intersection'),0.09,True
Completed,0.73,19,598,2129,0.501,0.91,str('kl'),0.054,True
Completed,0.73,9,3371,3415,0.114,0.085,str('intersection'),0.061,False
Completed,0.73,15,4758,226,0.789,0.501,str('intersection'),0.093,True
Completed,0.73,42,1282,3939,0.339,0.488,str('kl'),0.013,False
Completed,0.73,20,2131,870,0.161,0.252,str('kl'),0.037,True
Completed,0.73,7,4358,4655,0.71,0.738,str('intersection'),0.069,False
Completed,0.73,13,2503,1466,0.388,0.161,str('intersection'),0.088,True
Completed,0.73,89,979,2680,0.999,0.833,str('kl'),0.028,False
Completed,0.73,14,814,501,0.454,0.626,str('intersection'),0.018,True
Completed,0.73,43,3041,4293,0.909,0.363,str('kl'),0.098,False
Completed,0.73,22,3842,2480,0.243,0.785,str('kl'),0.056,True
Completed,0.73,12,2318,3688,0.636,0.21,str('intersection'),0.049,False
Completed,0.73,17,1761,1742,0.863,0.037,str('intersection'),0.023,True
Completed,0.73,13,1684,1753,0.661,0.958,str('intersection'),0.038,True
Completed,0.73,22,4456,3039,0.211,0.037,str('kl'),0.068,False
Completed,0.73,25,3656,1227,0.886,0.613,str('kl'),0.087,True
Completed,0.73,7,180,4940,0.499,0.377,str('intersection'),0.029,False
Completed,0.73,14,179,1050,0.887,0.145,str('kl'),0.08,False
Completed,0.73,10,3656,4836,0.498,0.845,str('intersection'),0.025,True
Completed,0.73,11,4457,1617,0.662,0.304,str('intersection'),0.039,False
Completed,0.73,26,1683,2831,0.21,0.691,str('kl'),0.077,True
Completed,0.73,19,2397,2290,0.291,0.553,str('kl'),0.096,False
Completed,0.73,12,3920,3576,0.838,0.442,str('intersection'),0.021,True
Completed,0.73,12,2962,358,0.002,0.893,str('intersection'),0.046,False
Completed,0.73,42,736,4071,0.611,0.096,str('kl'),0.059,True
Completed,0.73,11,1214,1268,0.092,0.428,str('intersection'),0.071,False
Completed,0.73,39,2736,2560,0.545,0.566,str('kl'),0.033,True
Completed,0.73,19,4123,776,0.365,0.02,str('kl'),0.031,False
Completed,0.73,10,1897,4484,0.756,0.97,str('intersection'),0.086,True
Completed,0.73,49,1281,20,0.79,0.221,str('intersection'),0.097,False
Completed,0.73,33,4759,3806,0.339,0.768,str('kl'),0.02,True
Completed,0.73,18,3372,2023,0.502,0.317,str('kl'),0.045,False
Completed,0.73,10,598,3236,0.113,0.678,str('intersection'),0.06,True
Completed,0.73,108,364,2117,0.952,0.085,str('kl'),0.016,True
Completed,0.73,9,3137,3409,0.409,0.91,str('intersection'),0.099,False
Completed,0.73,16,4992,220,0.742,0.488,str('intersection'),0.058,True
Completed,0.73,27,1516,3927,0.137,0.501,str('kl'),0.048,False
Completed,0.73,25,1897,877,0.364,0.738,str('kl'),0.024,True
Completed,0.73,8,4124,4668,0.757,0.252,str('intersection'),0.082,False
Completed,0.73,13,2737,1479,0.091,0.833,str('intersection'),0.073,True
Completed,0.73,24,1213,2687,0.546,0.162,str('kl'),0.043,False
Completed,0.73,15,735,494,0.001,0.363,str('intersection'),0.053,True
Completed,0.73,26,2963,4279,0.612,0.626,str('kl'),0.063,False
Completed,0.73,23,3920,2467,0.29,0.21,str('kl'),0.094,True
Completed,0.73,9,2396,3680,0.839,0.786,str('intersection'),0.011,False
Completed,0.73,10,2018,2630,0.059,0.949,str('intersection'),0.018,False
Completed,0.73,13,1480,1940,0.442,0.811,str('intersection'),0.041,True
Completed,0.73,37,4880,3154,0.929,0.2,str('kl'),0.074,False
Completed,0.73,17,3259,84,0.231,0.651,str('kl'),0.082,True
Completed,0.73,9,406,3870,0.655,0.353,str('intersection'),0.022,False
Completed,0.73,13,485,312,0.31,0.883,str('kl'),0.076,False
Completed,0.73,12,3336,4019,0.826,0.122,str('intersection'),0.038,True
Completed,0.73,10,4801,2043,0.022,0.544,str('intersection'),0.025,False
Completed,0.73,19,2318,2298,0.244,0.442,str('kl'),0.066,False
Completed,0.73,11,3841,3590,0.634,0.554,str('intersection'),0.051,True
Completed,0.73,13,3040,371,0.455,0.096,str('intersection'),0.014,False
Completed,0.73,84,814,4079,0.908,0.893,str('kl'),0.091,True
Completed,0.73,12,979,1260,0.389,0.566,str('intersection'),0.078,False
Completed,0.73,120,2502,2546,0.998,0.429,str('kl'),0.026,True
Completed,0.73,18,4357,763,0.162,0.97,str('kl'),0.041,False
Completed,0.73,10,2131,4476,0.709,0.02,str('intersection'),0.076,True
Completed,0.73,25,2475,4906,0.084,0.269,str('kl'),0.043,True
Completed,0.73,27,1607,606,0.417,0.469,str('kl'),0.016,False
Completed,0.73,12,4379,4314,0.961,0.518,str('intersection'),0.099,True
Completed,0.73,10,3735,2375,0.129,0.069,str('intersection'),0.057,False
Completed,0.73,57,259,3665,0.736,0.928,str('kl'),0.047,True
Completed,0.73,42,302,1694,0.173,0.187,str('kl'),0.012,True
Completed,0.73,10,3701,2901,0.69,0.824,str('intersection'),0.092,False
Completed,0.73,13,4424,974,0.399,0.277,str('intersection'),0.061,True
Completed,0.73,44,1572,4765,0.979,0.728,str('kl'),0.054,False
Completed,0.73,31,2441,434,0.52,0.526,str('kl'),0.027,True
Completed,0.73,8,4042,4142,0.102,0.478,str('intersection'),0.088,False
Completed,0.73,15,2851,2214,0.808,0.935,str('intersection'),0.068,True
Completed,0.73,25,703,3506,0.328,0.076,str('kl'),0.036,False
Completed,0.73,15,1100,700,0.843,0.402,str('intersection'),0.048,True
Completed,0.73,27,2701,4413,0.269,0.603,str('kl'),0.055,False
Completed,0.73,27,4166,1344,0.571,0.062,str('kl'),0.098,True
Completed,0.73,27,2052,3173,0.462,0.537,str('kl'),0.091,False
Completed,0.73,17,1358,1402,0.04,0.71,str('kl'),0.069,True
Completed,0.73,10,4835,2610,0.582,0.287,str('intersection'),0.034,False
Completed,0.73,15,3292,642,0.265,0.861,str('intersection'),0.031,True
Completed,0.73,44,518,4432,0.87,0.127,str('kl'),0.083,False
Completed,0.73,13,441,843,0.218,0.594,str('intersection'),0.037,False
Completed,0.73,44,3213,4556,0.669,0.394,str('kl'),0.066,True
Completed,0.73,15,4913,1494,0.491,0.942,str('kl'),0.087,False
Completed,0.73,14,1437,2780,0.88,0.055,str('intersection'),0.029,True
Completed,0.73,10,1974,2103,0.619,0.194,str('intersection'),0.053,False
Completed,0.73,23,4201,3316,0.01,0.804,str('kl'),0.063,True
Completed,0.73,14,2658,254,0.83,0.344,str('kl'),0.093,False
Completed,0.73,9,1134,4040,0.283,0.643,str('intersection'),0.01,True
Completed,0.73,26,659,1846,0.764,0.817,str('kl'),0.023,False
Completed,0.73,11,2886,3054,0.373,0.18,str('intersection'),0.08,True
Completed,0.73,12,3999,1115,0.537,0.719,str('intersection'),0.073,False
Completed,0.73,25,2284,2982,0.68,0.701,str('kl'),0.096,False
Completed,0.73,42,1727,2448,0.82,0.562,str('kl'),0.077,True
Completed,0.73,9,4578,3739,0.302,0.451,str('intersection'),0.039,False
Completed,0.73,15,3543,514,0.609,0.9,str('intersection'),0.025,True
Completed,0.73,26,145,4222,0.029,0.103,str('kl'),0.08,False
Completed,0.73,12,24,2235,0.332,0.336,str('intersection'),0.096,True
Completed,0.73,32,3501,3448,0.781,0.661,str('kl'),0.019,False
Completed,0.73,20,4614,415,0.122,0.237,str('kl'),0.044,True
Completed,0.73,8,1840,4201,0.508,0.75,str('intersection'),0.06,False
Completed,0.73,19,2241,995,0.991,0.986,str('intersection'),0.078,True
Completed,0.73,26,3764,4707,0.38,0.002,str('kl'),0.026,False
Completed,0.73,30,3120,1674,0.718,0.585,str('kl'),0.04,True
Completed,0.73,10,894,2961,0.169,0.412,str('intersection'),0.075,False
Completed,0.73,20,1056,142,0.628,0.112,str('kl'),0.065,True
Completed,0.73,8,2579,3850,0.235,0.875,str('intersection'),0.05,False
Completed,0.73,17,4278,1881,0.917,0.461,str('intersection'),0.013,True
Completed,0.73,58,1941,3787,0.801,0.494,str('kl'),0.036,True
Completed,0.73,35,1559,705,0.697,0.259,str('kl'),0.013,False
Completed,0.73,31,4958,4496,0.181,0.744,str('intersection'),0.093,True
Completed,0.73,13,3181,1319,0.97,0.17,str('intersection'),0.062,False
Completed,0.73,21,329,2528,0.392,0.843,str('kl'),0.055,True
Completed,0.73,15,564,1420,0.55,0.437,str('intersection'),0.09,True
Completed,0.73,39,3415,2707,0.064,0.576,str('kl'),0.015,False
Completed,0.73,25,4724,936,0.777,0.027,str('kl'),0.052,True
Completed,0.73,8,1326,4648,0.353,0.976,str('intersection'),0.065,False
Completed,0.73,17,2175,160,0.149,0.775,str('intersection'),0.086,True
Completed,0.73,26,4324,3946,0.723,0.227,str('kl'),0.031,False
Completed,0.73,23,2547,2176,0.437,0.686,str('kl'),0.033,True
Completed,0.73,25,945,3388,0.949,0.327,str('intersection'),0.071,False
Completed,0.73,18,858,1208,0.472,0.152,str('kl'),0.059,True
Completed,0.73,8,3007,4999,0.89,0.851,str('intersection'),0.046,False
Completed,0.73,13,3886,1773,0.199,0.312,str('intersection'),0.021,True
Completed,0.73,46,2376,3991,0.58,0.908,str('kl'),0.085,True
Completed,0.73,16,1662,812,0.92,0.828,str('kl'),0.064,False
Completed,0.73,10,4514,4603,0.467,0.159,str('intersection'),0.051,True
Completed,0.73,11,3596,1543,0.631,0.74,str('intersection'),0.014,False
Completed,0.73,22,197,2751,0.24,0.258,str('kl'),0.089,True
Completed,0.73,15,223,351,0.935,0.633,str('intersection'),0.042,False
Completed,0.73,26,3622,4137,0.451,0.37,str('kl'),0.074,True
Completed,0.73,32,4501,2317,0.646,0.794,str('kl'),0.083,False
Completed,0.73,13,1649,3530,0.224,0.219,str('intersection'),0.022,True
Completed,0.73,12,2363,1591,0.276,0.045,str('intersection'),0.049,False
Completed,0.73,62,3963,2877,0.852,0.968,str('kl'),0.056,True
Completed,0.73,13,2928,1058,0.051,0.384,str('kl'),0.098,False
Completed,0.73,10,781,4770,0.564,0.619,str('intersection'),0.018,True
Completed,0.73,24,1179,1965,0.109,0.918,str('kl'),0.028,False
Completed,0.73,17,2780,3256,0.529,0.095,str('intersection'),0.088,True
Completed,0.74,18,4089,79,0.319,0.508,str('intersection'),0.069,False
Completed,0.73,39,2152,2912,0.964,0.146,str('kl'),0.048,False
Completed,0.73,48,1303,2203,0.534,0.102,str('kl'),0.022,True
Completed,0.73,9,4700,3495,0.079,0.895,str('intersection'),0.082,False
Completed,0.73,19,3431,465,0.761,0.44,str('intersection'),0.074,True
Completed,0.73,26,580,4172,0.368,0.548,str('kl'),0.041,False
Completed,0.73,13,345,557,0.713,0.204,str('intersection'),0.079,False
Completed,0.73,26,3197,4342,0.166,0.783,str('kl'),0.024,True
Completed,0.73,31,4935,2405,0.986,0.365,str('kl'),0.039,False
Completed,0.73,10,1536,3619,0.377,0.632,str('intersection'),0.077,True
Completed,0.73,12,1918,1816,0.124,0.615,str('intersection'),0.095,False
Completed,0.73,53,4066,3102,0.513,0.382,str('kl'),0.02,True
Completed,0.73,19,2796,1165,0.334,0.952,str('kl'),0.045,False
Completed,0.73,11,1195,4878,0.786,0.035,str('intersection'),0.058,True
Completed,0.73,17,755,2052,0.26,0.49,str('kl'),0.071,False
Completed,0.73,12,2903,3344,0.868,0.507,str('intersection'),0.033,True
Completed,0.73,18,3977,284,0.035,0.079,str('intersection'),0.03,False
Completed,0.73,24,2262,3437,0.184,0.123,str('kl'),0.053,False
Completed,0.73,24,1861,1451,0.316,0.141,str('kl'),0.03,True
Completed,0.73,9,4635,2659,0.797,0.872,str('intersection'),0.087,False
Completed,0.73,14,3483,886,0.106,0.292,str('intersection'),0.067,True
Completed,0.73,27,5,4677,0.524,0.711,str('kl'),0.037,False
Completed,0.73,15,120,1352,0.835,0.976,str('intersection'),0.054,True
Completed,0.73,21,3517,2638,0.286,0.022,str('kl'),0.061,False
Completed,0.73,19,4592,672,0.624,0.565,str('kl'),0.092,True
Completed,0.73,9,1741,4385,0.013,0.423,str('intersection'),0.012,False
Completed,0.72,20,2297,112,0.488,0.315,str('intersection'),0.036,True
Completed,0.73,46,3899,3898,0.875,0.672,str('kl'),0.068,False
Completed,0.73,19,2981,1932,0.215,0.227,str('kl'),0.088,True
Completed,0.73,9,832,3145,0.665,0.77,str('intersection'),0.027,False
Completed,0.73,34,960,944,0.133,0.689,str('kl'),0.017,True
Completed,0.73,9,2563,4735,0.739,0.298,str('intersection'),0.097,False
Completed,0.73,15,4301,1705,0.421,0.851,str('intersection'),0.055,True
Completed,0.73,26,1963,4818,0.299,0.822,str('kl'),0.079,True
Completed,0.73,14,1426,382,0.202,0.93,str('kl'),0.06,False
Completed,0.73,10,4902,4089,0.685,0.073,str('intersection'),0.045,True
Completed,0.73,10,3241,2267,0.475,0.528,str('intersection'),0.019,False
Completed,0.73,72,469,3559,0.895,0.484,str('kl'),0.097,True
Completed,0.73,11,546,2498,0.055,0.764,str('intersection'),0.047,True
Completed,0.73,25,3320,3711,0.567,0.248,str('kl'),0.057,False
Completed,0.73,15,4824,483,0.281,0.667,str('kl'),0.1,True
Completed,0.73,8,1347,4269,0.855,0.337,str('intersection'),0.017,False
Completed,0.73,14,2041,1238,0.643,0.417,str('intersection'),0.044,True
Completed,0.73,26,4267,4951,0.219,0.586,str('kl'),0.073,False
Completed,0.73,37,2607,1723,0.932,0.016,str('kl'),0.081,True
Completed,0.73,10,1084,3009,0.446,0.997,str('intersection'),0.023,False
Completed,0.73,116,876,211,0.975,0.542,str('kl'),0.011,True
Completed,0.73,10,3101,3919,0.395,0.461,str('intersection'),0.094,False
Completed,0.73,13,3785,2145,0.702,0.889,str('intersection'),0.063,True
Completed,0.73,10,2452,2717,0.343,0.395,str('intersection'),0.059,False
Completed,0.73,16,1583,2165,0.157,0.35,str('intersection'),0.08,True
Completed,0.73,26,4435,3378,0.706,0.645,str('kl'),0.025,False
Completed,0.73,18,3673,191,0.384,0.192,str('kl'),0.039,True
Completed,0.73,10,274,3977,0.995,0.798,str('intersection'),0.077,False
Completed,0.73,12,241,755,0.432,0.056,str('intersection'),0.084,False
Completed,0.73,80,3717,4468,0.945,0.946,str('kl'),0.032,True
Completed,0.73,20,4400,1288,0.144,0.404,str('kl'),0.035,False
Completed,0.73,14,1627,2574,0.72,0.609,str('intersection'),0.07,True
Completed,0.73,10,2496,1995,0.78,0.653,str('intersection'),0.091,False
Completed,0.73,40,4020,3208,0.358,0.359,str('kl'),0.014,True
Completed,0.73,25,2868,29,0.553,0.805,str('kl'),0.05,False
Completed,0.73,10,641,3814,0.069,0.198,str('intersection'),0.066,True
Completed,0.73,16,1162,1642,0.604,0.279,str('kl'),0.076,False
Completed,0.73,11,2686,2850,0.026,0.734,str('intersection'),0.041,True
Completed,0.73,13,4190,1028,0.815,0.181,str('intersection'),0.027,False
Completed,0.73,9,2075,4109,0.206,0.659,str('intersection'),0.028,True
Completed,0.73,12,1382,1086,0.295,0.58,str('intersection'),0.055,False
Completed,0.73,64,4780,4798,0.842,0.409,str('kl'),0.062,True
Completed,0.73,16,3354,1582,0.006,0.988,str('kl'),0.092,False
Completed,0.73,14,503,2869,0.615,0.008,str('intersection'),0.012,True
Completed,0.73,19,425,1782,0.458,0.725,str('kl'),0.064,True
Completed,0.73,10,3277,2990,0.913,0.271,str('intersection'),0.052,False
Completed,0.73,13,4859,1180,0.247,0.816,str('intersection'),0.016,True
Completed,0.73,37,1460,4971,0.64,0.174,str('kl'),0.09,False
Completed,0.73,28,1997,542,0.859,0.067,str('kl'),0.072,True
Completed,0.73,8,4145,4250,0.254,0.922,str('intersection'),0.034,False
Completed,0.73,14,2719,2440,0.587,0.475,str('intersection'),0.03,True
Completed,0.73,26,1118,3731,0.044,0.52,str('kl'),0.085,False
Completed,0.73,13,675,905,0.505,0.94,str('intersection'),0.095,True
Completed,0.73,28,2823,4617,0.118,0.049,str('kl'),0.021,False
Completed,0.73,42,4053,1431,0.793,0.6,str('kl'),0.047,True
Completed,0.73,10,2341,4545,0.924,0.574,str('intersection'),0.023,True
Completed,0.73,13,1785,265,0.576,0.681,str('intersection'),0.047,False
Completed,0.73,30,4558,4051,0.062,0.324,str('kl'),0.057,True
Completed,0.73,21,3562,2073,0.848,0.778,str('kl'),0.099,False
Completed,0.73,10,85,3285,0.272,0.233,str('intersection'),0.016,True
Completed,0.73,46,41,49,0.088,0.455,str('kl'),0.022,False
Completed,0.73,10,3439,3757,0.541,0.534,str('intersection'),0.083,True
Completed,0.73,10,4669,1976,0.361,0.114,str('intersection'),0.074,False
Completed,0.73,52,1818,3267,0.752,0.881,str('kl'),0.042,True
Completed,0.73,29,2217,1308,0.747,0.863,str('kl'),0.018,False
Completed,0.73,14,3820,2517,0.14,0.132,str('intersection'),0.098,True
Completed,0.73,15,3058,736,0.957,0.704,str('intersection'),0.056,False
Completed,0.73,26,909,4527,0.413,0.285,str('kl'),0.049,True
Completed,0.73,12,1039,2326,0.883,0.239,str('intersection'),0.036,False
Completed,0.73,24,2642,3538,0.494,0.756,str('kl'),0.069,True
Completed,0.73,20,4224,323,0.657,0.33,str('kl'),0.088,False
Completed,0.73,14,1883,3476,0.561,0.371,str('intersection'),0.065,False
Completed,0.73,15,1503,1646,0.937,0.39,str('intersection'),0.084,True
Completed,0.73,24,4979,2933,0.425,0.621,str('kl'),0.032,False
Completed,0.73,33,3163,1003,0.727,0.043,str('kl'),0.034,True
Completed,0.73,12,390,4716,0.153,0.962,str('intersection'),0.069,False
Completed,0.73,25,623,1106,0.805,0.306,str('kl'),0.028,False
Completed,0.73,9,3398,4897,0.323,0.698,str('intersection'),0.086,True
Completed,0.73,10,4745,1874,0.517,0.154,str('intersection'),0.067,False
Completed,0.73,23,1268,3082,0.097,0.857,str('kl'),0.037,True
Completed,0.73,47,2118,2346,0.404,0.902,str('kl'),0.011,False
Completed,0.73,12,4344,3637,0.982,0.108,str('intersection'),0.094,True
Completed,0.73,14,2527,614,0.178,0.556,str('intersection'),0.062,False
Completed,0.73,45,1005,4322,0.693,0.449,str('kl'),0.052,True
Completed,0.73,11,798,1524,0.229,0.029,str('intersection'),0.042,False
Completed,0.73,35,3024,2811,0.65,0.982,str('kl'),0.072,True
Completed,0.73,16,3864,832,0.439,0.431,str('kl'),0.081,False
Completed,0.73,30,2404,4450,0.441,0.682,str('kl'),0.019,False
Completed,0.73,18,1711,119,0.06,0.57,str('kl'),0.04,True
Completed,0.73,8,4484,3832,0.577,0.433,str('intersection'),0.075,False
Completed,0.73,12,3644,1905,0.271,0.981,str('intersection'),0.078,True
Completed,0.73,26,168,3191,0.851,0.031,str('kl'),0.026,False
Completed,0.73,26,164,1912,0.676,0.514,str('kl'),0.059,True
Completed,0.73,10,3640,3203,0.196,0.496,str('intersection'),0.044,False
Completed,0.73,24,4480,131,0.902,0.917,str('intersection'),0.019,True
Completed,0.73,25,1707,3839,0.484,0.089,str('kl'),0.096,False
Completed,0.73,16,2419,653,0.017,0.168,str('kl'),0.075,True
