Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.71,111,2819,4499,0.622,0.712,str('kl'),0.059,False
Completed,0.71,34,3006,777,0.312,0.146,str('intersection'),0.041,False
Completed,0.71,662,1251,4542,0.784,0.9,str('kl'),0.081,True
Completed,0.71,42,418,1269,0.19,0.37,str('kl'),0.055,False
Completed,0.71,47,3995,2810,0.715,0.613,str('intersection'),0.016,True
Completed,0.71,32,4386,2389,0.911,0.659,str('intersection'),0.053,False
Completed,0.71,246,1122,3545,0.43,0.42,str('kl'),0.093,True
Completed,0.71,36,2110,570,0.589,0.825,str('kl'),0.067,False
Completed,0.71,36,3553,4105,0.069,0.067,str('intersection'),0.028,True
Completed,0.71,104,3213,1817,0.558,0.473,str('kl'),0.014,False
Completed,0.71,38,2454,2888,0.039,0.729,str('intersection'),0.065,True
Completed,0.71,31,801,1166,0.942,0.011,str('intersection'),0.084,False
Completed,0.71,385,4710,4778,0.461,0.754,str('kl'),0.033,True
Completed,0.71,44,98,4029,0.684,0.217,str('intersection'),0.075,True
Completed,0.71,31,1595,1999,0.344,0.559,str('intersection'),0.095,False
Completed,0.71,83,1841,101,0.929,0.275,str('intersection'),0.012,True
Completed,0.71,102,2654,3949,0.412,0.522,str('kl'),0.063,False
Completed,0.71,40,2537,2043,0.001,0.873,str('intersection'),0.073,True
Completed,0.71,98,1723,3277,0.529,0.111,str('kl'),0.023,False
Completed,0.71,63,261,310,0.499,0.641,str('kl'),0.048,True
Completed,0.71,29,4155,3769,0.971,0.405,str('intersection'),0.098,False
Completed,0.71,51,4858,1045,0.65,0.322,str('intersection'),0.061,True
Completed,0.71,213,651,4889,0.133,0.569,str('kl'),0.011,False
Completed,0.71,212,2270,1605,0.848,0.165,str('kl'),0.036,True
Completed,0.71,34,3395,3069,0.369,0.915,str('intersection'),0.086,False
Completed,0.71,61,3678,388,0.754,0.514,str('kl'),0.089,True
Completed,0.71,33,1987,4316,0.275,0.251,str('intersection'),0.05,False
Completed,0.71,46,954,2279,0.744,0.969,str('intersection'),0.03,True
Completed,0.71,89,4555,3666,0.226,0.234,str('kl'),0.069,False
Completed,0.71,78,3851,1529,0.405,0.057,str('kl'),0.078,True
Completed,0.71,38,563,2521,0.878,0.803,str('intersection'),0.039,False
Completed,0.71,37,1369,1450,0.632,0.736,str('intersection'),0.094,False
Completed,0.71,83,3124,2600,0.152,0.496,str('kl'),0.055,True
Completed,0.71,65,2935,1349,0.961,0.922,str('intersection'),0.071,True
Completed,0.71,78,1556,2731,0.443,0.187,str('kl'),0.031,False
Completed,0.71,71,523,698,0.537,0.593,str('kl'),0.051,True
Completed,0.71,47,3812,4621,0.059,0.33,str('intersection'),0.091,False
Completed,0.71,43,4671,491,0.315,0.382,str('intersection'),0.061,True
Completed,0.71,134,1070,4184,0.842,0.633,str('kl'),0.021,False
Completed,0.71,80,1947,2469,0.184,0.103,str('kl'),0.04,True
Completed,0.71,31,3639,3466,0.658,0.85,str('intersection'),0.08,False
Completed,0.71,50,3357,1245,0.216,0.688,str('kl'),0.1,True
Completed,0.71,49,2231,4699,0.688,0.453,str('intersection'),0.049,False
Completed,0.71,66,769,1737,0.284,0.796,str('intersection'),0.024,True
Completed,0.71,74,4976,2967,0.811,0.034,str('kl'),0.075,False
Completed,0.71,99,4117,1920,0.569,0.241,str('kl'),0.088,True
Completed,0.71,30,222,3389,0.09,0.991,str('intersection'),0.037,False
Completed,0.71,45,1708,224,0.413,0.449,str('kl'),0.026,False
Completed,0.71,64,2785,3836,0.933,0.689,str('intersection'),0.076,True
Completed,0.71,35,2783,231,0.726,0.09,str('intersection'),0.035,False
Completed,0.71,115,1711,3848,0.245,0.833,str('kl'),0.085,True
Completed,0.71,54,58,2122,0.774,0.427,str('kl'),0.066,False
Completed,0.71,37,4280,3198,0.255,0.683,str('intersection'),0.015,True
Completed,0.71,34,4826,1685,0.124,0.606,str('intersection'),0.046,False
Completed,0.71,280,917,2990,0.594,0.347,str('kl'),0.096,True
Completed,0.71,39,2414,966,0.378,0.876,str('kl'),0.076,False
Completed,0.71,64,3173,4968,0.904,0.138,str('intersection'),0.026,True
Completed,0.71,132,3515,2199,0.472,0.293,str('kl'),0.017,False
Completed,0.71,61,2072,3745,0.997,0.537,str('intersection'),0.056,True
Completed,0.71,34,1239,468,0.029,0.193,str('intersection'),0.082,False
Completed,0.71,302,4503,4237,0.501,0.947,str('kl'),0.043,True
Completed,0.71,52,3956,890,0.868,0.777,str('kl'),0.029,False
Completed,0.71,36,380,4420,0.348,0.019,str('intersection'),0.069,True
Completed,0.71,53,1549,1336,0.151,0.538,str('kl'),0.08,True
Completed,0.71,44,2943,2724,0.629,0.29,str('intersection'),0.04,False
Completed,0.71,44,3107,1457,0.444,0.849,str('kl'),0.057,False
Completed,0.71,61,1386,2612,0.963,0.106,str('intersection'),0.018,True
Completed,0.71,58,382,897,0.056,0.636,str('intersection'),0.043,False
Completed,0.71,372,3954,4432,0.537,0.38,str('kl'),0.082,True
Completed,0.71,36,4501,460,0.84,0.331,str('kl'),0.069,False
Completed,0.71,41,1241,4225,0.314,0.59,str('intersection'),0.03,True
Completed,0.71,31,2089,2192,0.658,0.185,str('intersection'),0.055,False
Completed,0.71,117,3497,3733,0.188,0.923,str('kl'),0.094,True
Completed,0.71,31,3176,973,0.69,0.521,str('intersection'),0.086,False
Completed,0.71,209,2412,4981,0.218,0.277,str('kl'),0.035,True
Completed,0.71,92,901,1692,0.808,0.994,str('kl'),0.016,False
Completed,0.71,39,4843,3002,0.283,0.24,str('intersection'),0.066,True
Completed,0.71,31,4296,2115,0.088,0.035,str('intersection'),0.096,False
Completed,0.71,210,41,3185,0.568,0.793,str('kl'),0.046,True
Completed,0.71,189,1735,2035,0.814,0.728,str('kl'),0.086,True
Completed,0.71,29,2524,3265,0.34,0.476,str('intersection'),0.036,False
Completed,0.71,55,2642,113,0.244,0.141,str('kl'),0.049,True
Completed,0.71,29,1853,3957,0.723,0.876,str('intersection'),0.1,False
Completed,0.71,39,230,1932,0.258,0.346,str('intersection'),0.074,True
Completed,0.71,98,4109,3396,0.776,0.609,str('kl'),0.023,False
Completed,0.71,170,4968,1725,0.597,0.679,str('kl'),0.037,True
Completed,0.71,43,777,2960,0.124,0.428,str('intersection'),0.088,False
Completed,0.71,61,2244,1233,0.903,0.834,str('intersection'),0.063,True
Completed,0.71,197,3345,4691,0.376,0.088,str('kl'),0.012,False
Completed,0.71,63,3646,2481,0.997,0.499,str('intersection'),0.031,True
Completed,0.71,86,1939,3473,0.469,0.735,str('kl'),0.071,False
Completed,0.71,59,1058,503,0.503,0.018,str('kl'),0.091,True
Completed,0.71,31,4683,4192,0.031,0.781,str('intersection'),0.051,False
Completed,0.71,41,3824,686,0.352,0.945,str('intersection'),0.021,True
Completed,0.71,114,511,4614,0.869,0.194,str('kl'),0.06,False
Completed,0.71,51,1268,765,0.624,0.254,str('kl'),0.028,False
Completed,0.71,36,2989,4535,0.098,0.513,str('intersection'),0.068,True
Completed,0.71,93,2826,817,0.782,0.064,str('kl'),0.05,True
Completed,0.71,30,1432,4511,0.31,0.826,str('intersection'),0.089,False
Completed,0.71,49,551,1537,0.718,0.421,str('intersection'),0.069,True
Completed,0.71,74,3864,2533,0.191,0.657,str('kl'),0.03,False
Completed,0.71,131,4567,2271,0.433,0.616,str('kl'),0.039,True
Completed,0.71,30,941,3653,0.912,0.369,str('intersection'),0.078,False
Completed,0.71,41,1979,381,0.069,0.899,str('intersection'),0.059,True
Completed,0.71,122,3685,4304,0.586,0.149,str('kl'),0.02,False
Completed,0.7,44,3384,1613,0.037,0.298,str('intersection'),0.022,True
Completed,0.71,104,2282,3082,0.555,0.561,str('kl'),0.073,False
Completed,0.71,66,659,1052,0.464,0.218,str('kl'),0.098,True
Completed,0.71,34,4851,4901,0.943,0.953,str('intersection'),0.048,False
Completed,0.71,71,4147,304,0.687,0.756,str('intersection'),0.01,True
Completed,0.71,98,268,3757,0.16,0.01,str('kl'),0.061,False
Completed,0.71,76,1625,1589,0.539,0.859,str('intersection'),0.043,True
Completed,0.71,76,2711,3095,0.053,0.124,str('kl'),0.083,False
Completed,0.71,53,2668,2012,0.53,0.916,str('kl'),0.065,False
Completed,0.67,33,1592,3317,0.005,0.161,str('intersection'),0.014,True
Completed,0.71,72,81,33,0.969,0.567,str('intersection'),0.033,False
Completed,0.71,306,4336,4036,0.497,0.323,str('kl'),0.084,True
Completed,0.71,38,4727,1154,0.13,0.404,str('kl'),0.075,False
Completed,0.71,42,784,4771,0.65,0.644,str('intersection'),0.024,True
Completed,0.71,34,2452,1804,0.37,0.113,str('intersection'),0.044,False
Completed,0.71,319,3216,2880,0.85,0.872,str('kl'),0.095,True
Completed,0.71,33,3536,582,0.276,0.713,str('intersection'),0.081,False
Completed,0.71,455,2127,4112,0.757,0.458,str('kl'),0.041,True
Completed,0.71,104,1124,2402,0.224,0.8,str('kl'),0.016,False
Completed,0.71,44,4383,3552,0.743,0.058,str('intersection'),0.056,True
Completed,0.71,31,3993,1257,0.875,0.233,str('intersection'),0.093,False
Completed,0.71,173,421,2803,0.404,0.971,str('kl'),0.053,True
Completed,0.71,34,1468,596,0.772,0.152,str('intersection'),0.073,False
Completed,0.71,137,2871,4089,0.261,0.894,str('kl'),0.023,True
Completed,0.71,53,3035,328,0.571,0.463,str('intersection'),0.097,True
Completed,0.71,107,1303,4366,0.084,0.71,str('kl'),0.046,False
Completed,0.71,352,466,2344,0.927,0.055,str('kl'),0.026,True
Completed,0.71,29,4028,3611,0.418,0.805,str('intersection'),0.077,False
Completed,0.71,48,4418,1511,0.206,0.982,str('intersection'),0.085,True
Completed,0.71,76,1169,2549,0.702,0.22,str('kl'),0.034,False
Completed,0.71,98,2162,824,0.294,0.5,str('kl'),0.015,True
Completed,0.71,30,3581,4476,0.798,0.265,str('intersection'),0.066,False
Completed,0.71,66,3258,2110,0.325,0.166,str('kl'),0.068,True
Completed,0.71,50,2485,3220,0.829,0.913,str('intersection'),0.029,False
Completed,0.71,42,827,248,0.175,0.32,str('intersection'),0.054,True
Completed,0.71,105,4760,3821,0.671,0.571,str('kl'),0.094,False
Completed,0.71,154,4369,1056,0.959,0.655,str('kl'),0.058,True
Completed,0.71,33,123,4869,0.448,0.392,str('intersection'),0.018,False
Completed,0.71,32,1808,979,0.203,0.085,str('intersection'),0.07,False
Completed,0.71,623,2606,4945,0.705,0.839,str('kl'),0.03,True
Completed,0.71,46,2566,1867,0.866,0.55,str('intersection'),0.02,False
Completed,0.71,89,1768,2828,0.354,0.31,str('kl'),0.059,True
Completed,0.71,39,311,1111,0.634,0.965,str('kl'),0.079,False
Completed,0.71,34,4180,4843,0.146,0.207,str('intersection'),0.04,True
Completed,0.73,169,4884,50,0.482,0.005,str('intersection'),0.032,False
Completed,0.71,632,702,4011,0.984,0.759,str('kl'),0.071,True
Completed,0.71,49,2315,1976,0.02,0.479,str('kl'),0.091,False
Completed,0.71,66,3426,3323,0.514,0.723,str('intersection'),0.052,True
Completed,0.71,46,3731,720,0.114,0.815,str('kl'),0.038,False
Completed,0.71,43,2014,4609,0.608,0.076,str('intersection'),0.088,True
Completed,0.71,32,986,1322,0.388,0.669,str('intersection'),0.063,False
Completed,0.71,826,4602,2748,0.891,0.41,str('kl'),0.013,True
Completed,0.71,56,3899,2369,0.728,0.364,str('kl'),0.048,False
Completed,0.71,36,596,3556,0.239,0.619,str('intersection'),0.099,True
Completed,0.71,42,1343,2446,0.485,0.936,str('intersection'),0.033,True
Completed,0.71,147,3074,3479,0.981,0.174,str('kl'),0.083,False
Completed,0.71,33,2910,2266,0.172,0.746,str('intersection'),0.011,False
Completed,0.71,396,1506,3688,0.674,0.486,str('kl'),0.062,True
Completed,0.71,36,478,405,0.33,0.768,str('kl'),0.087,False
Completed,0.71,46,3782,4289,0.824,0.029,str('intersection'),0.036,True
Completed,0.71,32,4641,901,0.552,0.199,str('intersection'),0.021,False
Completed,0.71,145,1025,4399,0.041,0.942,str('kl'),0.072,True
Completed,0.71,41,1896,1434,0.948,0.287,str('kl'),0.098,False
Completed,0.71,42,3613,2626,0.459,0.542,str('intersection'),0.047,True
Completed,0.71,41,3310,172,0.916,0.886,str('kl'),0.038,False
Completed,0.71,42,2199,3898,0.429,0.128,str('intersection'),0.078,True
Completed,0.71,34,741,2186,0.584,0.596,str('intersection'),0.058,False
Completed,0.71,149,4923,3143,0.072,0.356,str('kl'),0.019,True
Completed,0.71,47,4064,1667,0.298,0.433,str('kl'),0.05,False
Completed,0.71,49,194,3018,0.793,0.676,str('intersection'),0.09,True
Completed,0.71,41,1657,2298,0.115,0.333,str('intersection'),0.061,True
Completed,0.71,224,2759,3646,0.603,0.589,str('kl'),0.01,False
Completed,0.71,45,2750,1188,0.391,0.272,str('intersection'),0.092,True
Completed,0.71,120,1663,4766,0.888,0.524,str('kl'),0.053,False
Completed,0.71,102,6,1790,0.109,0.243,str('kl'),0.027,True
Completed,0.71,30,4251,2905,0.612,0.99,str('intersection'),0.066,False
Completed,0.71,56,4798,1900,0.76,0.782,str('intersection'),0.081,True
Completed,0.71,82,865,3400,0.274,0.048,str('kl'),0.042,False
Completed,0.71,113,2367,126,0.739,0.702,str('kl'),0.017,True
Completed,0.71,35,3141,3934,0.229,0.439,str('intersection'),0.056,False
Completed,0.71,91,3464,1399,0.645,0.101,str('kl'),0.076,True
Completed,0.71,30,2046,2671,0.135,0.852,str('intersection'),0.025,False
Completed,0.71,55,1208,643,0.854,0.383,str('intersection'),0.045,True
Completed,0.71,121,4458,4686,0.367,0.631,str('kl'),0.095,False
Completed,0.71,46,3912,519,0.015,0.58,str('kl'),0.064,True
Completed,0.71,28,349,4166,0.519,0.344,str('intersection'),0.013,False
Completed,0.71,31,1502,1147,0.324,0.687,str('intersection'),0.053,False
Completed,0.71,721,2911,4798,0.834,0.424,str('kl'),0.092,True
Completed,0.71,42,3060,1026,0.021,0.996,str('intersection'),0.03,True
Completed,0.71,122,1354,4908,0.51,0.238,str('kl'),0.07,False
Completed,0.71,83,316,1625,0.479,0.518,str('kl'),0.089,True
Completed,0.71,36,3942,3050,0.991,0.278,str('intersection'),0.05,False
Completed,0.71,49,4489,2062,0.639,0.449,str('intersection'),0.019,True
Completed,0.71,79,1176,3257,0.145,0.693,str('kl'),0.059,False
Completed,0.71,64,2057,291,0.859,0.037,str('kl'),0.079,True
Completed,0.71,30,3451,3788,0.357,0.792,str('intersection'),0.039,False
Completed,0.71,136,3149,1549,0.765,0.637,str('kl'),0.048,True
Completed,0.71,30,2360,2502,0.264,0.378,str('intersection'),0.098,False
Completed,0.71,48,893,791,0.733,0.845,str('intersection'),0.073,True
Completed,0.71,117,4773,4518,0.238,0.107,str('kl'),0.022,False
Completed,0.71,58,4226,369,0.385,0.184,str('kl'),0.036,True
Completed,0.71,30,34,4336,0.897,0.927,str('intersection'),0.087,False
Completed,0.71,36,276,3725,0.36,0.142,str('intersection'),0.026,True
Completed,0.71,39,1787,448,0.644,0.61,str('intersection'),0.045,False
Completed,0.71,134,2551,4256,0.14,0.374,str('kl'),0.096,True
Completed,0.71,31,2591,2409,0.293,0.023,str('intersection'),0.084,False
Completed,0.71,466,1826,3525,0.803,0.773,str('kl'),0.034,True
Completed,0.71,67,159,550,0.209,0.493,str('kl'),0.014,False
Completed,0.71,43,4102,4124,0.695,0.74,str('intersection'),0.064,True
Completed,0.71,32,4961,758,0.922,0.532,str('intersection'),0.094,False
Completed,0.71,350,706,4562,0.419,0.297,str('kl'),0.044,True
Completed,0.71,63,2217,1289,0.577,0.952,str('kl'),0.024,False
Completed,0.71,59,3294,2790,0.081,0.19,str('intersection'),0.075,True
Completed,0.71,35,1893,4048,0.05,0.601,str('intersection'),0.016,True
Completed,0.71,31,1046,2020,0.954,0.134,str('intersection'),0.041,False
Completed,0.71,208,4618,3291,0.449,0.881,str('kl'),0.08,True
Completed,0.71,47,3758,1836,0.178,0.829,str('kl'),0.067,False
Completed,0.71,44,499,2868,0.665,0.094,str('intersection'),0.028,True
Completed,0.71,29,433,4718,0.078,0.869,str('intersection'),0.08,False
Completed,0.71,52,1314,1757,0.918,0.401,str('intersection'),0.06,True
Completed,0.71,99,3021,2947,0.424,0.645,str('kl'),0.021,False
Completed,0.71,31,2872,1704,0.738,0.213,str('intersection'),0.082,False
Completed,0.71,99,1464,2970,0.233,0.959,str('kl'),0.042,True
Completed,0.71,68,617,946,0.763,0.305,str('kl'),0.017,False
Completed,0.71,34,3876,4988,0.267,0.556,str('intersection'),0.057,True
Completed,0.71,33,4579,212,0.104,0.732,str('intersection'),0.094,False
Completed,0.71,420,1008,3868,0.613,0.469,str('kl'),0.054,True
Completed,0.71,67,2011,2141,0.398,0.75,str('kl'),0.029,False
Completed,0.71,48,3732,3178,0.885,0.015,str('intersection'),0.069,True
Completed,0.71,39,3410,870,0.492,0.416,str('kl'),0.066,False
Completed,0.71,53,2333,4440,0.978,0.663,str('intersection'),0.015,True
Completed,0.71,31,666,1469,0.01,0.071,str('intersection'),0.035,False
Completed,0.71,157,4921,2581,0.52,0.821,str('kl'),0.086,True
Completed,0.71,57,4219,2219,0.857,0.904,str('kl'),0.077,False
Completed,0.71,87,116,2653,0.026,0.26,str('kl'),0.07,True
Completed,0.71,47,1574,932,0.994,0.977,str('kl'),0.09,False
Completed,0.71,40,2685,4387,0.476,0.226,str('intersection'),0.051,True
Completed,0.71,64,2720,471,0.949,0.8,str('intersection'),0.024,True
Completed,0.71,105,1619,4204,0.455,0.061,str('kl'),0.074,False
Completed,0.71,141,152,2488,0.549,0.716,str('kl'),0.1,True
Completed,0.71,30,4344,3446,0.048,0.457,str('intersection'),0.049,False
Completed,0.64,37,4734,1368,0.335,0.255,str('intersection'),0.012,True
Completed,0.71,67,854,2711,0.823,0.51,str('kl'),0.062,False
Completed,0.71,47,2478,678,0.165,0.229,str('kl'),0.088,True
Completed,0.71,30,3267,4641,0.677,0.972,str('intersection'),0.037,False
Completed,0.71,62,3568,1940,0.197,0.566,str('kl'),0.051,True
Completed,0.71,30,2174,3370,0.708,0.326,str('intersection'),0.09,False
Completed,0.71,44,1136,81,0.303,0.918,str('intersection'),0.071,True
Completed,0.71,96,4449,3969,0.792,0.16,str('kl'),0.032,False
Completed,0.71,90,4058,1226,0.581,0.115,str('kl'),0.041,True
Completed,0.71,101,584,3926,0.288,0.722,str('kl'),0.033,False
Completed,0.71,437,1421,1888,0.693,0.005,str('kl'),0.013,True
Completed,0.71,29,2839,3432,0.212,0.763,str('intersection'),0.064,False
Completed,0.71,58,2988,2155,0.9,0.314,str('kl'),0.037,False
Completed,0.71,47,1271,3155,0.383,0.577,str('intersection'),0.087,True
Completed,0.71,36,400,179,0.598,0.171,str('intersection'),0.062,False
Completed,0.71,220,4015,3871,0.119,0.906,str('kl'),0.011,True
Completed,0.71,46,4406,1011,0.251,0.866,str('kl'),0.047,False
Completed,0.71,44,1103,4933,0.779,0.12,str('intersection'),0.097,True
Completed,0.71,31,2131,1659,0.249,0.649,str('intersection'),0.072,False
Completed,0.71,412,3535,3045,0.721,0.398,str('kl'),0.022,True
Completed,0.71,35,3231,413,0.155,0.048,str('intersection'),0.019,False
Completed,0.71,479,2433,4262,0.629,0.811,str('kl'),0.058,True
Completed,0.71,54,819,2235,0.345,0.467,str('kl'),0.078,False
Completed,0.71,54,4689,3700,0.872,0.703,str('intersection'),0.039,True
Completed,0.71,31,4298,1427,0.504,0.508,str('intersection'),0.031,False
Completed,0.71,111,202,4464,0.748,0.543,str('kl'),0.043,False
Completed,0.71,125,1859,1503,0.279,0.201,str('kl'),0.018,True
Completed,0.71,30,2633,2575,0.75,0.94,str('intersection'),0.057,False
Completed,0.71,76,2516,655,0.661,0.666,str('kl'),0.067,True
Completed,0.71,29,1742,4654,0.181,0.411,str('intersection'),0.027,False
Completed,0.71,66,240,1372,0.839,0.816,str('intersection'),0.052,True
Completed,0.71,66,4173,2678,0.319,0.074,str('kl'),0.092,False
Completed,0.71,81,4876,2434,0.063,0.154,str('kl'),0.056,True
Completed,0.71,31,630,3511,0.534,0.893,str('intersection'),0.016,False
Completed,0.71,49,2288,545,0.439,0.363,str('intersection'),0.042,True
Completed,0.71,102,3375,4159,0.964,0.623,str('kl'),0.081,False
Completed,0.71,50,3699,1763,0.408,0.962,str('intersection'),0.096,True
Completed,0.71,71,1968,2912,0.934,0.208,str('kl'),0.044,False
Completed,0.71,82,975,1200,0.095,0.552,str('kl'),0.025,True
Completed,0.71,30,4536,4734,0.565,0.308,str('intersection'),0.076,False
Completed,0.71,50,3833,153,0.807,0.482,str('intersection'),0.084,True
Completed,0.71,516,362,3355,0.938,0.444,str('kl'),0.074,True
Completed,0.71,35,1389,76,0.034,0.787,str('kl'),0.099,False
Completed,0.71,40,3106,4003,0.562,0.04,str('intersection'),0.048,True
Completed,0.71,43,2956,255,0.373,0.599,str('kl'),0.077,True
Completed,0.71,29,1538,3794,0.843,0.355,str('intersection'),0.027,False
Completed,0.71,44,544,2078,0.129,0.886,str('intersection'),0.046,True
Completed,0.71,80,3793,3232,0.655,0.131,str('kl'),0.097,False
Completed,0.71,152,4653,1582,0.975,0.081,str('kl'),0.065,True
Completed,0.71,33,1091,3122,0.495,0.84,str('intersection'),0.015,False
Completed,0.71,45,1928,1088,0.525,0.434,str('intersection'),0.034,True
Completed,0.71,121,3659,4856,0.006,0.674,str('kl'),0.085,False
Completed,0.71,46,3336,2312,0.619,0.77,str('intersection'),0.093,True
Completed,0.71,96,2250,3623,0.099,0.028,str('kl'),0.054,False
Completed,0.71,141,748,335,0.882,0.745,str('kl'),0.029,True
Completed,0.71,31,4994,4339,0.401,0.49,str('intersection'),0.068,False
Completed,0.71,40,4135,856,0.223,0.284,str('intersection'),0.083,True
Completed,0.71,160,77,4457,0.906,0.284,str('kl'),0.014,False
Completed,0.71,85,1691,1491,0.066,0.939,str('kl'),0.034,True
Completed,0.71,30,2802,2569,0.592,0.201,str('intersection'),0.084,False
Completed,0.71,64,2801,1295,0.066,0.39,str('kl'),0.04,False
Completed,0.71,45,1690,2755,0.593,0.626,str('intersection'),0.08,True
Completed,0.71,32,77,732,0.434,0.096,str('intersection'),0.06,False
Completed,0.71,720,4259,4577,0.907,0.858,str('kl'),0.02,True
Completed,0.71,41,4805,623,0.711,0.93,str('kl'),0.052,False
Completed,0.71,36,936,4082,0.193,0.179,str('intersection'),0.091,True
Completed,0.71,32,2393,2356,0.787,0.584,str('intersection'),0.072,False
Completed,0.71,117,3192,3587,0.309,0.336,str('kl'),0.032,True
Completed,0.71,32,3496,1123,0.819,0.25,str('intersection'),0.012,False
Completed,0.71,174,2093,4811,0.34,0.985,str('kl'),0.063,True
Completed,0.71,49,1221,1840,0.68,0.267,str('kl'),0.089,False
Completed,0.71,40,4524,2835,0.163,0.53,str('intersection'),0.038,True
Completed,0.71,35,3977,1964,0.466,0.696,str('intersection'),0.023,False
Completed,0.71,333,545,3342,0.655,0.696,str('kl'),0.089,True
Completed,0.71,47,1538,69,0.372,0.04,str('kl'),0.069,False
Completed,0.71,46,2957,3990,0.845,0.787,str('intersection'),0.03,True
Completed,0.71,53,3105,269,0.036,0.355,str('kl'),0.093,True
Completed,0.71,32,1389,3801,0.56,0.599,str('intersection'),0.053,False
Completed,0.71,47,361,2090,0.466,0.132,str('intersection'),0.028,True
Completed,0.71,77,3977,3238,0.937,0.886,str('kl'),0.067,False
Completed,0.71,106,4523,1571,0.681,0.839,str('kl'),0.081,True
Completed,0.71,39,1220,3114,0.161,0.081,str('intersection'),0.042,False
Completed,0.71,57,2092,1076,0.819,0.674,str('intersection'),0.016,True
Completed,0.71,178,3495,4848,0.339,0.434,str('kl'),0.055,False
Completed,0.71,79,3193,2323,0.788,0.028,str('intersection'),0.075,True
Completed,0.71,99,2394,3631,0.307,0.77,str('kl'),0.025,False
Completed,0.71,82,937,347,0.712,0.49,str('kl'),0.044,True
Completed,0.71,29,4806,4347,0.193,0.745,str('intersection'),0.095,False
Completed,0.71,47,4259,843,0.435,0.543,str('intersection'),0.064,True
Completed,0.71,96,241,2646,0.32,0.508,str('kl'),0.099,True
Completed,0.71,38,1742,920,0.661,0.226,str('kl'),0.074,False
Completed,0.71,35,2516,4380,0.181,0.977,str('intersection'),0.024,True
Completed,0.71,118,2633,1302,0.278,0.626,str('kl'),0.01,False
Completed,0.71,51,1858,2768,0.751,0.391,str('intersection'),0.061,True
Completed,0.71,33,201,739,0.221,0.858,str('intersection'),0.086,False
Completed,0.71,558,4134,4590,0.749,0.096,str('kl'),0.035,True
Completed,0.71,53,4994,614,0.881,0.179,str('kl'),0.022,False
Completed,0.71,39,748,4070,0.402,0.93,str('intersection'),0.073,True
Completed,0.71,32,2249,2349,0.617,0.336,str('intersection'),0.098,False
Completed,0.71,116,3336,3576,0.1,0.584,str('kl'),0.047,True
Completed,0.71,49,3660,1131,0.524,0.985,str('intersection'),0.039,False
Completed,0.71,176,1929,4823,0.006,0.25,str('kl'),0.079,True
Completed,0.71,77,1091,1848,0.974,0.53,str('kl'),0.059,False
Completed,0.71,41,4653,2847,0.496,0.267,str('intersection'),0.019,True
Completed,0.71,33,3794,1958,0.128,0.444,str('intersection'),0.049,False
Completed,0.71,127,401,3914,0.119,0.482,str('kl'),0.017,False
Completed,0.71,196,1272,1880,0.901,0.763,str('kl'),0.043,True
Completed,0.71,29,2988,3419,0.381,0.005,str('intersection'),0.082,False
Completed,0.71,87,2839,2168,0.691,0.577,str('kl'),0.021,False
Completed,0.71,39,1421,3162,0.213,0.314,str('intersection'),0.06,True
Completed,0.71,33,583,191,0.807,0.906,str('intersection'),0.08,False
Completed,0.71,115,3833,3878,0.289,0.171,str('kl'),0.041,True
Completed,0.71,50,4535,1000,0.093,0.12,str('kl'),0.032,False
Completed,0.71,36,974,4925,0.566,0.866,str('intersection'),0.071,True
Completed,0.71,32,1967,1647,0.407,0.398,str('intersection'),0.09,False
Completed,0.71,421,3698,3037,0.934,0.65,str('kl'),0.051,True
Completed,0.71,33,3376,424,0.438,0.81,str('intersection'),0.037,False
Completed,0.71,735,2289,4270,0.966,0.048,str('kl'),0.087,True
Completed,0.71,56,631,2247,0.062,0.703,str('kl'),0.062,False
Completed,0.71,40,4877,3708,0.535,0.467,str('intersection'),0.012,True
Completed,0.71,32,4174,1414,0.837,0.26,str('intersection'),0.049,False
Completed,0.71,39,151,3714,0.046,0.904,str('intersection'),0.052,True
Completed,0.71,33,1618,440,0.95,0.374,str('intersection'),0.027,False
Completed,0.71,304,2719,4245,0.454,0.61,str('kl'),0.067,True
Completed,0.71,83,2684,662,0.994,0.411,str('kl'),0.096,True
Completed,0.71,33,1573,4667,0.475,0.666,str('intersection'),0.045,False
Completed,0.71,45,115,1379,0.506,0.074,str('intersection'),0.026,True
Completed,0.71,67,4298,2691,0.024,0.816,str('kl'),0.077,False
Completed,0.71,78,4689,2425,0.345,0.893,str('kl'),0.086,True
Completed,0.71,37,819,3499,0.871,0.154,str('intersection'),0.035,False
Completed,0.71,41,2433,538,0.157,0.623,str('intersection'),0.015,True
Completed,0.71,102,3231,4147,0.627,0.364,str('kl'),0.066,False
Completed,0.7,45,3535,1771,0.25,0.208,str('intersection'),0.069,True
Completed,0.71,102,2131,2924,0.721,0.962,str('kl'),0.029,False
Completed,0.71,57,1104,1208,0.252,0.308,str('kl'),0.055,True
Completed,0.71,28,4407,4745,0.777,0.552,str('intersection'),0.094,False
Completed,0.71,44,4016,147,0.598,0.722,str('intersection'),0.057,True
Completed,0.71,32,616,4711,0.267,0.115,str('intersection'),0.061,False
Completed,0.71,48,1463,1745,0.736,0.645,str('intersection'),0.087,True
Completed,0.71,71,2872,2939,0.235,0.401,str('kl'),0.036,False
