Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Failed,,,1477,2431,4.808,18,0.518
Failed,,,3635,4688,5.131,6,0.237
Failed,,,2796,1650,8.08,9,0.086
Failed,,,2473,4220,2.134,17,0.676
Failed,,,556,1018,7.029,4,0.782
Failed,,,4731,2145,6.813,17,0.988
Failed,,,4650,314,7.316,1,0.17
Failed,,,265,2642,5.202,18,0.418
Failed,,,2177,2097,0.012,5,0.062
Failed,,,3105,4516,9.688,13,0.716
Failed,,,3359,1316,7.092,14,0.62
Failed,,,1768,4047,3.039,2,0.15
Failed,,,1104,688,7.839,19,0.264
Failed,,,3927,3423,1.91,7,0.982
Failed,,,4197,2401,8.328,2,0.462
Failed,,,769,4817,1.777,14,0.807
Failed,,,1361,518,6.566,7,0.67
Failed,,,3519,2949,3.14,19,0.077
Failed,,,2523,987,1.166,16,0.231
Failed,,,2201,3730,8.969,8,0.509
Failed,,,359,1620,3.788,11,0.903
Failed,,,4450,4348,5.967,3,0.374
Failed,,,4508,1136,9.468,7,0.569
Failed,,,455,3561,0.398,20,0.162
Failed,,,2300,1764,5.597,2,0.298
Failed,,,2583,4185,4.651,15,0.956
Failed,,,3462,2233,2.286,13,0.864
Failed,,,1264,4966,7.609,5,0.397
Failed,,,671,355,2.799,18,0.005
Failed,,,4136,3093,7.497,10,0.718
Failed,,,424,799,9.7,12,0.887
Failed,,,3986,1485,3.526,4,0.21
Failed,,,1204,3898,6.347,11,0.552
Failed,,,1864,852,1.528,9,0.905
Failed,,,3417,3280,8.723,16,0.316
Failed,,,3045,70,5.737,19,0.474
Failed,,,2079,2811,4.164,6,0.756
Failed,,,168,1954,9.374,14,0.644
Failed,,,4866,4679,0.926,1,0.111
Failed,,,7,139,4.144,15,0.61
Failed,,,4337,751,2.473,18,0.489
Failed,,,1,123,10.0,17,0.286
Failed,,,3956,95,9.81,11,0.001
Failed,,,2367,53,5.517,16,0.001
Failed,,,3946,64,0.001,7,0.195
Failed,,,1283,75,0.677,20,0.089
Failed,,,3589,87,5.791,15,0.422
Failed,,,2834,44,0.469,19,0.465
Failed,,,616,3057,2.619,13,0.576
Failed,,,4092,4535,8.041,6,0.288
Failed,,,2957,374,2.027,10,0.655
Failed,,,4608,2353,5.645,11,0.594
Failed,,,4923,219,4.9,10,0.82
