Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Failed,,,4474,2813,8.997,11,0.394
Failed,,,3318,2116,1.748,5,0.023
Failed,,,1257,4391,5.141,20,0.931
Failed,,,2210,1419,8.071,17,0.829
Failed,,,2981,3831,3.817,3,0.248
Failed,,,4147,774,6.694,14,0.368
Failed,,,1208,3342,0.175,8,0.708
Failed,,,880,2217,7.233,1,0.443
Failed,,,4046,3042,2.996,9,0.008
Failed,,,2663,592,8.63,9,0.98
Failed,,,1911,2868,4.522,15,0.064
Failed,,,1574,1146,2.453,12,0.168
Failed,,,3615,3558,5.699,8,0.757
Failed,,,4801,1672,3.558,19,0.627
Failed,,,553,4241,9.537,3,0.296
Failed,,,516,1035,5.446,8,0.85
Failed,,,4764,3603,1.419,14,0.199
Failed,,,3735,1793,9.322,3,0.328
Failed,,,1694,4205,2.561,17,0.722
Failed,,,2031,2484,0.49,20,0.508
Failed,,,2783,4759,6.393,5,0.41
Failed,,,3802,315,4.112,11,0.034
Failed,,,843,3059,7.752,7,0.887
Failed,,,1171,1386,4.813,3,0.153
Failed,,,4368,3175,2.682,4,0.942
Failed,,,3101,816,1.211,8,0.677
Failed,,,2329,3228,6.948,12,0.276
Failed,,,1377,257,9.876,15,0.487
Failed,,,3438,2533,3.282,10,0.592
Failed,,,4438,1917,5.98,16,0.963
Failed,,,209,4661,2.119,1,0.117
Failed,,,29,2101,8.507,12,0.698
Failed,,,4551,4513,4.646,6,0.351
Failed,,,3207,92,7.344,20,0.223
Failed,,,1518,2661,0.75,5,0.827
Failed,,,2440,633,3.678,2,0.91
Failed,,,2919,3377,9.416,18,0.009
Failed,,,4253,1551,2.34,9,0.389
Failed,,,943,3827,5.813,13,0.533
Failed,,,644,499,1.625,16,0.298
Failed,,,3839,4961,0.861,16,0.602
Failed,,,2611,2319,2.983,15,0.775
Failed,,,2113,4887,8.886,10,0.178
Failed,,,1825,1609,6.815,7,0.093
Failed,,,3533,4353,0.054,13,0.986
Failed,,,4848,1200,7.958,4,0.616
Failed,,,346,3475,3.93,18,0.464
Failed,,,382,381,7.563,1,0.192
Failed,,,4884,3106,4.325,17,0.858
Failed,,,3572,2436,6.421,10,0.728
Failed,,,1863,4692,0.448,15,0.319
Failed,,,2151,1726,2.754,13,0.419
Failed,,,2649,4158,9.115,7,0.501
Failed,,,3971,1083,1.397,18,0.879
Failed,,,680,3671,5.491,4,0.041
Failed,,,977,1905,1.946,6,0.805
Failed,,,4110,3955,8.286,19,0.797
Failed,,,2956,288,3.283,5,0.267
Failed,,,2478,2544,9.81,20,0.684
Failed,,,1555,828,7.116,17,0.585
Failed,,,3244,3259,0.978,2,0.496
Failed,,,4586,1356,8.278,13,0.124
Failed,,,64,3945,4.875,9,0.954
Failed,,,168,1504,5.751,19,0.36
Failed,,,4397,3760,2.348,3,0.691
Failed,,,3394,699,9.648,12,0.818
Failed,,,1334,3423,3.509,7,0.229
Failed,,,2286,141,0.816,10,0.002
Failed,,,3057,2729,7.343,15,0.918
Failed,,,4070,2034,4.419,2,0.54
Failed,,,1130,4465,8.679,16,0.38
Failed,,,803,1230,3.885,14,0.646
Failed,,,3935,2911,5.264,1,0.652
Failed,,,2741,1597,0.261,17,0.185
Failed,,,1989,4322,6.622,2,0.766
Failed,,,1652,2289,8.928,5,0.995
Failed,,,3693,4877,2.955,20,0.086
Failed,,,4724,510,5.051,7,0.455
Failed,,,476,2942,1.813,11,0.623
Failed,,,596,2413,3.17,16,0.054
Failed,,,4844,4844,9.924,1,0.9
Failed,,,3656,397,2.067,15,0.53
Failed,,,1615,2985,6.086,9,0.425
Failed,,,1952,951,8.389,8,0.337
Failed,,,2704,3675,4.763,12,0.738
Failed,,,3882,1867,6.994,4,0.861
Failed,,,923,4123,1.101,19,0.217
Failed,,,1250,186,6.307,11,0.948
Failed,,,4288,4630,6.207,12,0.147
Failed,,,3021,1998,7.684,20,0.474
Failed,,,2249,4586,4.205,4,0.572
Failed,,,1297,1302,1.508,3,0.659
Failed,,,3358,4027,5.381,17,0.265
Failed,,,4516,891,2.63,8,0.137
Failed,,,288,3146,9.238,14,0.788
Failed,,,106,704,0.138,4,0.401
Failed,,,4627,3292,6.746,19,0.553
Failed,,,3129,1470,3.996,7,0.924
Failed,,,1440,3902,7.868,13,0.031
Failed,,,2363,2185,5.172,14,0.239
Failed,,,2841,4440,1.692,10,0.836
Failed,,,4329,18,8.815,16,0.716
Failed,,,1019,2743,3.069,1,0.361
Failed,,,722,1681,9.525,9,0.594
Failed,,,3762,3486,7.979,8,0.306
Failed,,,2534,1119,5.863,2,0.073
Failed,,,2036,3550,2.237,18,0.973
Failed,,,1748,583,4.54,19,0.764
Failed,,,3457,2839,8.559,5,0.16
Failed,,,4926,2245,0.702,11,0.289
Failed,,,424,4969,7.456,6,0.636
Failed,,,404,785,4.379,13,0.316
Failed,,,4945,3217,8.72,7,0.733
Failed,,,3477,1389,0.853,18,0.853
Failed,,,1729,3978,7.304,4,0.195
Failed,,,2056,1953,9.686,1,0.046
Failed,,,2515,4677,3.471,16,0.876
Failed,,,3993,250,5.711,10,0.504
Failed,,,741,2506,2.388,15,0.415
Failed,,,1039,1762,5.01,18,0.681
Failed,,,4189,2618,0.561,6,0.095
Failed,,,2822,1038,8.966,13,0.141
Failed,,,2382,3626,2.918,9,0.808
Failed,,,1420,351,0.299,6,0.959
Failed,,,3149,3076,6.585,11,0.121
Failed,,,4647,2477,3.844,5,0.499
Failed,,,87,4732,8.019,19,0.581
Failed,,,307,2332,1.357,9,0.234
Failed,,,4496,4920,5.532,15,0.815
Failed,,,3338,477,2.792,1,0.693
Failed,,,1317,2909,9.077,16,0.354
Failed,,,2230,1183,6.459,19,0.377
Failed,,,3041,3438,0.41,3,0.545
Failed,,,4208,1635,7.523,12,0.914
Failed,,,1230,4360,4.366,8,0.005
Failed,,,904,105,8.238,4,0.77
Failed,,,4013,4269,3.632,14,0.449
Failed,,,2724,2079,7.155,6,0.309
Failed,,,1932,4510,0.94,11,0.64
Failed,,,1634,1534,3.321,14,0.62
Failed,,,3637,3790,9.773,8,0.46
Failed,,,4824,659,1.906,17,0.082
Failed,,,616,3383,6.247,3,0.998
Failed,,,496,1267,8.777,8,0.428
Failed,,,4705,3992,3.106,12,0.526
Failed,,,3673,936,5.212,3,0.905
Failed,,,1672,3192,1.652,19,0.051
Failed,,,1969,216,4.036,16,0.212
Failed,,,2760,2648,7.828,2,0.863
Failed,,,3782,1958,0.1,15,0.735
Failed,,,784,4546,6.783,10,0.341
Failed,,,1110,994,0.664,3,0.575
Failed,,,4310,4193,1.853,2,0.272
Failed,,,3077,1834,4.58,8,0.1
Failed,,,2267,4090,8.518,14,0.946
Failed,,,1354,2365,5.903,11,0.783
Failed,,,3375,4796,2.196,6,0.14
Failed,,,4377,435,9.487,20,0.262
Failed,,,187,3023,3.671,5,0.663
Failed,,,44,618,6.956,15,0.027
Failed,,,4606,2874,1.139,10,0.927
Failed,,,3264,2199,8.43,17,0.551
Failed,,,1535,4924,4.723,1,0.406
Failed,,,2497,1650,2.108,4,0.364
Failed,,,2936,4238,6.046,18,0.711
Failed,,,4269,1159,3.132,7,0.84
Failed,,,997,3590,9.962,13,0.236
Failed,,,699,2142,2.593,20,0.969
Failed,,,3901,2693,4.915,20,0.182
Failed,,,2629,51,1.548,11,0.447
Failed,,,2171,2776,5.34,6,0.599
Failed,,,1844,752,7.724,9,0.638
Failed,,,3591,3340,4.164,13,0.284
Failed,,,4904,1432,6.27,2,0.164
Failed,,,363,3864,0.6,18,0.761
Failed,,,327,2025,6.654,5,0.519
Failed,,,4868,4593,0.216,20,0.437
Failed,,,3553,168,8.109,6,0.058
Failed,,,1805,2580,3.779,12,0.897
Failed,,,2132,870,1.786,13,0.872
Failed,,,2591,3145,5.103,9,0.205
Failed,,,3916,1315,2.831,17,0.333
Failed,,,663,4059,9.038,2,0.742
Failed,,,962,423,3.517,10,0.478
Failed,,,4089,3718,7.494,17,0.47
Failed,,,2899,2395,2.492,1,0.937
Failed,,,2460,4806,5.662,17,0.107
Failed,,,1498,1846,8.668,18,0.133
Failed,,,3226,4121,4.485,4,0.791
Failed,,,4571,963,7.193,12,0.67
Failed,,,10,3707,0.901,7,0.253
Failed,,,228,1110,9.725,17,0.936
Failed,,,4418,3522,3.433,2,0.02
Failed,,,3418,1717,6.141,14,0.397
Failed,,,1397,4286,1.958,8,0.557
Failed,,,2310,2247,4.964,7,0.704
Failed,,,3120,4991,8.135,11,0.373
Failed,,,4130,552,1.049,5,0.243
Failed,,,1151,2828,7.109,20,0.831
Failed,,,823,1462,0.339,12,0.069
Failed,,,3952,4398,9.276,5,0.076
Failed,,,2802,741,4.274,19,0.606
Failed,,,2012,3309,7.59,3,0.438
Failed,,,1714,21,5.597,2,0.293
Failed,,,3715,2765,1.267,16,0.632
Failed,,,4745,2154,9.16,10,0.752
Failed,,,535,4429,2.722,15,0.171
Failed,,,572,300,2.302,20,0.724
Failed,,,4781,2576,5.851,4,0.323
Failed,,,3596,1884,3.719,11,0.203
Failed,,,1594,4628,9.376,6,0.847
Failed,,,1891,1338,7.385,9,0.883
Failed,,,2683,3907,0.71,14,0.037
Failed,,,3858,854,8.469,3,0.408
Failed,,,860,3266,4.683,17,0.513
Failed,,,1188,2449,7.92,15,0.278
Failed,,,4234,2992,9.577,15,0.568
Failed,,,3001,360,6.855,16,0.801
Failed,,,2190,3105,0.014,1,0.15
Failed,,,1277,1065,3.023,3,0.112
Failed,,,3299,3633,8.845,19,0.966
Failed,,,4454,1753,1.587,8,0.589
Failed,,,265,4165,5.302,12,0.492
Failed,,,125,1566,4.074,2,0.822
Failed,,,4685,4311,7.789,18,0.225
Failed,,,3185,1233,0.531,9,0.348
Failed,,,1456,3508,6.353,14,0.702
Failed,,,2418,546,9.362,11,0.536
Failed,,,2858,2959,2.521,6,0.384
Failed,,,4348,2281,5.408,19,0.014
Failed,,,1077,4849,1.456,5,0.907
Failed,,,779,668,5.943,7,0.173
Failed,,,3822,3874,6.545,7,0.977
Failed,,,4030,3412,2.157,13,0.777
Failed,,,2550,1506,9.916,4,0.649
Failed,,,2090,3782,3.241,19,0.302
Failed,,,1763,2070,1.251,16,0.467
Failed,,,3512,4482,6.907,1,0.611
Failed,,,4982,132,4.775,14,0.991
Failed,,,442,2701,8.324,10,0.091
Failed,,,438,127,5.839,17,0.418
Failed,,,4999,2714,2.28,3,0.508
Failed,,,3501,2056,9.402,14,0.876
Failed,,,1773,4488,3.735,9,0.046
Failed,,,2110,1518,0.727,6,0.193
Failed,,,2549,3773,7.411,11,0.852
Failed,,,4037,676,4.662,4,0.731
Failed,,,766,3401,8.457,20,0.314
Failed,,,4166,4724,3.968,9,0.672
Failed,,,4053,4065,0.689,3,0.897
Failed,,,2572,1010,8.573,12,0.518
Failed,,,2074,3735,4.545,8,0.437
Failed,,,1786,455,2.24,10,0.334
Failed,,,3495,3043,5.879,15,0.743
Failed,,,4966,2353,3.617,1,0.871
Failed,,,464,4785,9.521,16,0.204
Failed,,,468,463,2.772,19,0.003
Failed,,,4971,3031,9.136,3,0.919
Failed,,,3489,2356,1.376,12,0.543
Failed,,,1781,4768,5.473,8,0.383
Failed,,,2079,1806,7.542,10,0.357
Failed,,,2576,4082,4.307,15,0.688
Failed,,,4048,1002,6.439,2,0.817
Failed,,,756,3746,0.469,16,0.228
Failed,,,1064,1986,7.135,14,0.992
Failed,,,4149,2802,2.627,16,0.558
Failed,,,2983,2126,5.385,10,0.935
Failed,,,2211,4382,1.523,14,0.019
Failed,,,1259,1411,4.217,13,0.244
Failed,,,3320,3842,7.69,7,0.833
Failed,,,4476,762,0.556,18,0.703
Failed,,,247,3350,6.293,4,0.371
Failed,,,146,911,3.082,14,0.938
Failed,,,4667,3167,8.82,8,0.108
Failed,,,3167,1283,1.686,17,0.477
Failed,,,1478,4008,5.159,3,0.567
Failed,,,2401,1978,7.853,4,0.671
Failed,,,2879,4566,3.992,20,0.253
Failed,,,4370,205,6.748,6,0.132
Failed,,,1059,2636,0.154,11,0.791
Failed,,,762,1809,7.449,19,0.059
Failed,,,3800,3612,5.045,18,0.845
Failed,,,2781,1784,2.962,7,0.726
Failed,,,2029,4216,8.941,13,0.324
Failed,,,1692,2495,6.638,15,0.407
Failed,,,3733,4751,0.266,10,0.513
Failed,,,4762,324,7.976,17,0.883
Failed,,,514,3048,3.868,1,0.037
Failed,,,556,2226,1.105,6,0.607
Failed,,,4804,4950,7.009,11,0.44
Failed,,,3618,603,4.747,5,0.068
Failed,,,1577,2859,8.386,19,0.976
Failed,,,1914,1137,6.08,18,0.753
Failed,,,2666,3569,2.053,2,0.172
Failed,,,3842,1661,9.937,13,0.292
Failed,,,883,4249,3.177,9,0.631
Failed,,,1209,77,9.222,1,0.398
Failed,,,4250,4523,8.263,2,0.701
Failed,,,2916,82,0.995,15,0.823
Failed,,,2437,2669,7.12,10,0.227
Failed,,,1515,641,9.816,8,0.013
Failed,,,3204,3366,3.298,12,0.906
Failed,,,4548,1563,6.194,3,0.536
Failed,,,26,3819,1.939,19,0.384
Failed,,,206,1376,8.686,9,0.801
Failed,,,4434,3963,4.432,13,0.15
Failed,,,3435,807,7.328,2,0.279
Failed,,,1374,3239,0.81,18,0.673
Failed,,,2326,269,3.506,20,0.588
Failed,,,3098,2525,9.632,5,0.491
Failed,,,4107,1925,2.363,11,0.114
Failed,,,1168,4650,5.756,6,0.968
Failed,,,841,1024,1.799,4,0.202
Failed,,,3973,3117,7.963,11,0.195
Failed,,,2651,2425,0.047,5,0.315
Failed,,,2153,4700,6.802,20,0.733
Failed,,,1865,1735,8.87,17,0.506
Failed,,,3574,4147,2.978,2,0.416
Failed,,,4886,1094,5.267,14,0.044
Failed,,,384,3662,1.641,8,0.875
Failed,,,344,490,5.508,11,0.649
Failed,,,4846,2922,1.4,6,0.302
Failed,,,3532,2308,9.11,20,0.174
Failed,,,1823,4896,2.738,5,0.778
Failed,,,2111,1618,0.435,3,0.99
Failed,,,2609,4342,6.414,17,0.089
Failed,,,3933,1211,4.331,8,0.469
Failed,,,642,3467,7.577,14,0.613
Failed,,,939,2092,4.87,16,0.346
Failed,,,4072,3768,5.996,9,0.355
Failed,,,3060,691,3.265,17,0.233
Failed,,,2289,3435,9.873,2,0.815
Failed,,,1337,152,6.942,5,0.915
Failed,,,3397,2720,1.196,20,0.007
Failed,,,4400,2043,8.299,6,0.376
Failed,,,171,4455,4.82,12,0.543
Failed,,,67,1897,5.806,2,0.143
Failed,,,4589,4641,2.327,16,0.81
Failed,,,3247,277,9.43,10,0.679
Failed,,,1558,2552,3.684,15,0.27
Failed,,,2481,836,0.753,12,0.499
Failed,,,2959,3249,7.361,7,0.581
Failed,,,4291,1367,4.63,19,0.959
Failed,,,980,3936,8.502,3,0.121
Failed,,,682,373,3.945,7,0.854
Failed,,,3879,4833,3.57,6,0.05
Failed,,,2701,408,5.686,19,0.43
Failed,,,1949,2976,2.448,5,0.527
Failed,,,1612,942,4.519,2,0.734
Failed,,,3653,3686,8.614,18,0.341
Failed,,,4841,1857,0.876,9,0.213
Failed,,,593,4132,7.237,14,0.864
Failed,,,478,1219,7.735,18,0.31
Failed,,,4726,3494,4.109,4,0.642
Failed,,,3695,1589,6.398,12,0.769
Failed,,,1654,4333,0.505,7,0.18
Failed,,,1991,2300,2.575,10,0.082
Failed,,,2742,4868,9.328,15,0.998
Failed,,,3764,519,1.413,1,0.62
Failed,,,805,2931,5.431,17,0.46
Failed,,,1133,1492,2.123,13,0.694
Failed,,,165,3765,8.256,6,0.156
Failed,,,4825,2418,7.439,14,0.604
Failed,,,597,4830,0.675,9,0.444
Failed,,,4872,1,0.001,17,0.999
Failed,,,5000,1,4.666,7,0.539
Failed,,,3772,1,10.0,1,0.999
Failed,,,5000,57,0.001,1,0.999
Failed,,,286,194,0.161,16,0.099
Failed,,,4514,2606,6.688,1,0.945
Failed,,,3356,2010,3.824,14,0.575
Failed,,,1295,4578,8.084,10,0.47
Failed,,,2247,1293,5.156,7,0.26
Failed,,,3019,4038,1.752,13,0.662
Failed,,,4187,880,8.994,4,0.784
Failed,,,1248,3155,2.855,18,0.141
Failed,,,920,2421,9.543,11,0.904
Failed,,,380,3120,5.077,14,0.301
Failed,,,482,522,4.298,4,0.888
Failed,,,4710,2934,7.546,18,0.035
Failed,,,3710,2297,0.46,7,0.414
Failed,,,1650,4866,6.443,12,0.512
Failed,,,1977,1592,9.136,15,0.719
Failed,,,2748,4336,2.766,10,0.325
Failed,,,3758,1216,5.474,17,0.197
Failed,,,818,3492,1.37,1,0.848
Failed,,,1117,2045,6.185,9,0.115
Failed,,,4076,4457,1.934,13,0.961
Failed,,,3057,149,9.828,2,0.591
Failed,,,2305,2717,3.31,17,0.486
Failed,,,1343,693,1.005,20,0.276
Failed,,,3384,3437,7.134,5,0.677
Failed,,,4413,1490,4.862,12,0.8
Failed,,,4860,3465,5.462,11,0.881
Failed,,,3518,1620,2.549,5,0.503
Failed,,,1829,4345,9.3,20,0.421
Failed,,,2127,2306,6.372,17,0.318
Failed,,,2605,4894,0.478,3,0.728
Failed,,,3937,493,7.768,14,0.855
Failed,,,626,2924,4.139,8,0.188
Failed,,,953,1561,8.308,2,0.954
Failed,,,4244,3816,4.825,16,0.124
Failed,,,2922,643,6.93,10,0.493
Failed,,,2424,3368,1.183,15,0.582
Failed,,,1511,79,3.255,12,0.686
Failed,,,3220,2667,9.859,8,0.269
Failed,,,4532,2094,2.131,19,0.148
Failed,,,30,4526,6.002,3,0.807
