Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.67,12752,4399,2553,6.788,4,0.835
Completed,0.68,4412,4157,2273,9.785,2,0.96
Completed,0.64,56,2261,2875,0.359,1,0.647
Completed,0.65,13347,3894,4106,4.282,8,0.287
Completed,0.63,106,885,4118,7.338,3,0.727
Completed,0.73,196,2702,1048,2.833,1,0.911
Completed,0.67,141,3745,3815,1.221,5,0.787
Completed,0.8,11482,1665,87,5.776,11,0.265
Completed,0.66,11815,1811,3966,2.705,9,0.575
Completed,0.68,3057,3700,2928,4.598,3,0.001
Completed,0.66,4127,1846,3081,1.865,7,0.355
Completed,0.64,185,4588,4311,2.931,5,0.712
Completed,0.73,1068,4358,826,1.123,1,0.587
Completed,0.65,59,2346,4008,9.372,2,0.772
Completed,0.65,130,4946,4752,6.614,1,0.995
Completed,0.79,2435,3922,112,9.96,5,0.87
Completed,0.57,46,2131,3525,4.03,1,0.269
Completed,0.65,128,4249,4794,0.142,8,0.656
Completed,0.8,3553,4619,71,3.288,8,0.531
Completed,0.77,1097,301,231,0.553,2,0.823
Completed,0.63,81,1145,4947,3.501,3,0.948
Completed,0.66,167,2775,3677,2.39,6,0.12
Completed,0.63,103,3290,4622,9.901,1,0.504
Completed,0.63,764,1275,4204,9.594,4,0.323
Completed,0.71,5234,2281,661,6.334,1,0.448
Completed,0.67,367,4084,2814,2.343,4,0.909
Completed,0.68,254,4471,2010,4.23,1,0.784
Completed,0.62,68,2630,4244,0.208,2,0.37
Completed,0.73,2941,656,1215,9.614,1,0.053
Completed,0.64,3307,399,3924,6.315,5,0.178
Completed,0.65,5252,739,3589,5.145,6,0.978
Completed,0.64,98,2838,4819,9.024,4,0.088
Completed,0.66,108,2884,3126,5.53,1,0.873
Completed,0.45,43,28,3469,1.618,4,0.673
Completed,0.64,140,3555,4700,3.041,6,0.254
Completed,0.64,110,1698,4860,0.931,2,0.103
Completed,0.64,483,3830,4558,7.002,4,0.414
Completed,0.66,2725,516,2238,5.27,2,0.328
Completed,0.65,12244,3029,3858,7.106,7,0.622
Completed,0.81,10539,2217,45,2.229,18,0.084
Completed,0.67,1267,2669,1935,1.33,3,0.126
Completed,0.65,133,1905,4337,7.186,3,0.871
Completed,0.66,117,1056,2956,5.362,1,0.411
Completed,0.68,2971,2833,2193,4.77,2,0.231
Completed,0.64,340,321,3903,2.856,7,0.961
Completed,0.68,528,3222,2633,1.785,4,0.106
Completed,0.7,669,395,1531,2.372,1,0.007
Completed,0.64,1419,662,3606,4.183,5,0.133
Completed,0.56,48,2184,4431,0.534,4,0.551
Completed,0.67,3991,4284,3201,4.105,6,0.381
Completed,0.75,6988,1763,394,3.52,2,0.676
Completed,0.67,113,1099,3351,1.996,1,0.232
Completed,0.63,8634,2751,4582,3.425,9,0.843
Completed,0.62,8732,589,4904,9.503,6,0.641
Completed,0.67,520,3335,3635,5.938,3,0.284
Completed,0.68,6050,1327,2531,6.215,3,0.606
Completed,0.66,1280,1984,4084,3.724,7,0.018
Completed,0.6,48,274,4297,9.755,1,0.218
Completed,0.65,6486,4667,4134,6.397,6,0.427
Completed,0.62,7314,2179,1960,5.653,2,0.632
Completed,0.65,80,2424,3794,0.287,8,0.12
Completed,0.8,12086,2942,99,5.457,17,0.58
Completed,0.69,186,3917,2564,3.903,1,0.945
Completed,0.68,5248,4952,2301,2.046,5,0.821
Completed,0.52,36,73,4516,2.653,1,0.398
Completed,0.66,13554,3578,3246,1.539,8,0.536
Completed,0.66,298,1646,3409,4.897,4,0.826
Completed,0.63,124,4388,4678,1.014,6,0.247
Completed,0.71,2101,1910,1730,1.676,3,0.951
Completed,0.66,611,3883,3748,8.504,2,0.626
Completed,0.79,14260,1400,158,9.169,7,0.426
Completed,0.65,128,4756,4055,0.748,1,0.674
Completed,0.63,10011,2229,2353,1.254,7,0.376
Completed,0.69,909,3836,2185,1.805,3,0.27
Completed,0.68,226,1941,2671,8.652,1,0.09
Completed,0.65,4534,1033,3788,8.898,4,0.627
Completed,0.65,90,3245,4072,2.78,1,0.825
Completed,0.64,64,685,4651,0.06,2,0.906
Completed,0.79,985,2579,186,9.485,1,0.734
Completed,0.65,129,3476,4992,6.462,5,0.609
Completed,0.63,88,2916,4876,0.615,8,0.801
Completed,0.68,1335,3499,3306,8.121,2,0.322
Completed,0.64,4990,4467,4384,9.427,5,0.89
Completed,0.75,10693,4089,442,6.52,2,0.765
Completed,0.6,51,2312,4726,3.35,3,0.593
Completed,0.78,4502,1321,138,0.08,4,0.717
Completed,0.73,6018,3339,1184,0.428,3,0.392
Completed,0.67,2180,852,2724,2.262,6,0.659
Completed,0.65,95,3106,3954,3.646,3,0.267
Completed,0.66,129,1732,3830,6.778,1,0.284
Completed,0.81,3194,3480,62,1.305,15,0.759
Completed,0.64,126,3953,4171,0.369,4,0.234
Completed,0.64,149,1552,4607,3.118,5,0.004
Completed,0.67,3278,4921,3338,1.699,8,0.922
Completed,0.71,6736,2394,569,0.956,1,0.13
Completed,0.64,341,4328,4893,9.185,2,0.45
Completed,0.66,132,1517,3698,1.457,2,0.786
Completed,0.65,10348,4868,4928,2.577,10,0.148
Completed,0.66,2869,4363,3375,5.066,5,0.729
Completed,0.71,274,4584,1763,8.362,1,0.604
Completed,0.62,69,2673,4485,7.465,2,0.051
Completed,0.81,1758,935,58,2.981,1,0.372
Completed,0.63,58,512,4767,1.093,4,0.496
Completed,0.65,96,1352,4223,1.139,6,0.538
Completed,0.67,498,4721,2992,4.75,3,0.395
Completed,0.8,2273,4404,81,1.908,2,0.979
Completed,0.7,1444,3575,1513,0.564,4,0.3
Completed,0.62,119,1086,4894,2.4,9,0.5
Completed,0.65,67,2560,3663,3.511,1,0.425
Completed,0.69,5869,704,1815,6.662,2,0.248
Completed,0.63,2763,351,3323,9.891,3,0.124
Completed,0.64,1676,3231,4592,5.997,6,0.952
Completed,0.66,953,4502,3572,6.088,3,0.178
Completed,0.74,276,2014,23,6.595,6,0.879
Completed,0.64,61,2276,3267,2.47,5,0.369
Completed,0.63,729,3752,4498,3.575,7,0.699
Completed,0.7,2758,1279,1596,4.084,2,0.493
Completed,0.62,9653,807,4334,3.259,9,0.381
Completed,0.67,109,3083,3064,2.183,2,0.554
Completed,0.68,11516,1150,2417,7.678,3,0.866
Completed,0.64,2322,297,2759,5.75,3,0.992
Completed,0.64,138,3815,4319,5.201,2,0.572
Completed,0.76,14374,625,319,8.533,2,0.383
Completed,0.63,72,821,4507,5.539,4,0.257
Completed,0.82,3984,2755,36,4.947,5,0.071
Completed,0.6,3612,242,3558,3.031,8,0.869
Completed,0.65,94,3613,4828,1.608,1,0.196
Completed,0.64,144,1796,4990,4.498,6,0.41
Completed,0.72,376,3750,1365,5.085,1,0.895
Completed,0.8,12423,223,95,9.009,9,0.04
Completed,0.64,5023,1223,4730,6.92,7,0.165
Completed,0.67,2076,2696,3500,8.343,4,0.77
Completed,0.7,2536,880,1647,1.516,3,0.588
Completed,0.65,148,489,3178,4.434,3,0.713
Completed,0.64,93,1377,4440,7.637,1,0.66
Completed,0.67,145,1878,3513,0.151,7,0.213
Completed,0.65,119,4151,4743,4.041,4,0.854
Completed,0.64,968,3422,4235,7.946,5,0.479
Completed,0.66,2058,1342,3555,6.604,4,0.378
Completed,0.63,7480,4692,4785,8.037,7,0.548
Completed,0.81,4613,3863,40,6.017,10,0.672
Completed,0.62,2300,1930,4481,4.115,8,0.999
Completed,0.68,155,4186,3211,0.544,1,0.076
Completed,0.67,5021,1041,3364,3.433,6,0.288
Completed,0.67,14169,3148,1925,9.226,2,0.017
Completed,0.64,4417,631,4170,8.717,7,0.783
Completed,0.69,1450,1013,2248,2.843,3,0.469
Completed,0.61,49,121,2616,1.231,3,0.344
Completed,0.79,9836,1723,75,9.655,16,0.193
Completed,0.65,138,1596,3999,1.321,5,0.88
Completed,0.67,12733,4477,2769,2.715,7,0.052
Completed,0.68,3540,4078,2409,0.733,8,0.177
Completed,0.72,518,1961,1139,4.628,1,0.756
Completed,0.43,253,2003,2129,1.133,4,0.033
Completed,0.61,11520,2288,3957,5.435,7,0.716
Completed,0.68,217,4775,2450,7.191,1,0.484
Completed,0.66,85,798,3439,9.033,1,0.532
Completed,0.63,1527,3053,4708,5.155,8,0.394
Completed,0.71,153,2810,1707,0.785,2,0.857
Completed,0.61,52,288,4387,1.528,6,0.092
Completed,0.66,137,4677,3720,0.922,4,0.517
Completed,0.72,14291,4268,1417,2.508,3,0.642
Completed,0.65,1582,2453,3436,7.011,2,0.966
Completed,0.66,8168,4857,2843,9.604,3,0.8
Completed,0.59,8803,2078,2503,3.173,5,0.747
Completed,0.65,444,4351,3772,2.091,7,0.327
Completed,0.68,208,1869,2323,0.257,1,0.621
Completed,0.64,127,1208,3932,4.357,2,0.037
Completed,0.74,942,3025,902,6.126,1,0.354
Completed,0.67,109,1231,3125,0.198,5,0.753
Completed,0.64,1010,2727,4356,3.818,8,0.174
Completed,0.68,1808,3398,2781,6.324,2,0.699
Completed,0.71,181,495,1120,0.88,1,0.955
Completed,0.64,79,872,4058,2.549,4,0.83
Completed,0.67,1783,2974,2788,1.468,7,0.22
Completed,0.64,12948,1898,4686,2.444,12,0.053
Completed,0.63,63,2537,4634,2.006,3,0.645
Completed,0.78,2590,759,203,7.501,4,0.964
Completed,0.61,57,375,4935,5.927,1,0.839
Completed,0.65,184,2931,3805,8.168,3,0.928
Completed,0.74,674,958,736,1.341,1,0.744
Completed,0.55,64,97,4128,4.608,5,0.618
Completed,0.66,146,3446,2859,0.675,7,0.448
Completed,0.67,385,1631,3009,2.941,2,0.157
Completed,0.63,12303,4530,4279,1.873,9,0.768
Completed,0.7,12219,1740,1874,7.91,2,0.042
Completed,0.66,108,1162,4381,6.386,2,0.61
Completed,0.78,2723,3057,140,3.131,3,0.811
Completed,0.66,3845,569,3454,3.875,6,0.014
Completed,0.65,101,3312,4724,0.298,4,0.936
Completed,0.65,101,1267,3952,0.604,3,0.236
Completed,0.68,8403,3783,2456,2.364,6,0.94
Completed,0.67,181,3637,3156,2.645,4,0.982
Completed,0.68,3577,1743,3316,1.003,9,0.63
Completed,0.64,139,4642,4547,4.888,2,0.305
Completed,0.62,698,2488,4871,8.514,3,0.243
Completed,0.65,570,4892,3891,6.224,4,0.022
Completed,0.72,2824,4053,973,7.849,1,0.147
Completed,0.48,35,2043,4194,2.335,3,0.464
Completed,0.69,271,4568,1902,0.341,6,0.726
Completed,0.65,58,215,2052,3.232,1,0.877
Completed,0.7,2009,2875,1600,2.183,2,0.124
Completed,0.62,40,158,4270,1.239,5,0.185
Completed,0.79,4547,4593,130,7.794,3,0.498
Completed,0.65,69,837,4491,8.085,4,0.577
Completed,0.63,51,2191,2771,9.372,1,0.313
Completed,0.73,1525,120,165,2.922,4,0.946
Completed,0.59,4489,28,3083,2.237,7,0.436
Completed,0.63,114,3718,4339,8.978,3,0.653
Completed,0.68,316,4300,1905,5.503,1,0.193
Completed,0.66,1654,2406,2635,4.982,2,0.386
Completed,0.83,13667,727,17,5.933,16,0.018
Completed,0.69,497,1540,2190,1.571,4,0.262
Completed,0.64,943,1458,4874,3.657,8,0.707
Completed,0.66,151,4962,3604,2.234,1,0.351
Completed,0.58,1387,2129,3303,6.163,4,0.167
Completed,0.65,10740,4227,4534,9.744,6,0.776
Completed,0.62,267,197,3275,4.772,2,0.524
Completed,0.69,235,4553,2414,6.333,1,0.838
Completed,0.61,5633,160,3335,5.386,6,0.864
Completed,0.66,151,1828,3526,2.217,5,0.941
Completed,0.69,3570,2583,1601,1.078,4,0.135
Completed,0.68,5292,1398,2707,6.18,3,0.709
Completed,0.68,726,4062,3017,3.602,3,0.786
Completed,0.64,372,4105,4294,6.704,5,0.311
Completed,0.63,48,412,4820,8.598,1,0.387
Completed,0.74,2287,4807,831,0.164,2,0.197
Completed,0.66,111,3904,4595,2.646,4,0.121
Completed,0.68,132,3070,2559,3.854,1,0.761
Completed,0.82,1757,572,55,2.132,17,0.832
Completed,0.67,134,4275,3889,5.003,2,0.325
Completed,0.69,7600,3475,2161,9.008,2,0.639
Completed,0.66,761,1789,4804,0.953,10,0.701
Completed,0.76,9631,4578,288,2.705,2,0.724
Completed,0.67,130,4129,4022,0.095,4,0.576
Completed,0.58,31,2008,2949,1.107,3,0.954
Completed,0.7,11238,1871,1673,3.556,3,0.868
Completed,0.65,11193,1407,4007,7.477,7,0.144
Completed,0.65,65,701,4714,6.795,1,0.297
Completed,0.69,3747,1562,2361,8.46,2,0.587
Completed,0.62,49,2132,3164,1.729,4,0.009
Completed,0.7,256,1815,1881,4.213,1,0.183
Completed,0.66,12511,1379,4255,8.592,6,0.993
Completed,0.66,12870,450,2726,7.247,4,0.795
Completed,0.66,1121,1187,4760,3.056,8,0.218
Completed,0.65,445,2542,4104,7.68,3,0.15
Completed,0.68,998,3313,3325,1.998,8,0.852
Completed,0.66,455,1581,4055,3.564,5,0.352
Completed,0.66,176,4755,3790,0.713,7,0.025
Completed,0.66,85,3332,4613,1.287,1,0.621
Completed,0.66,258,1376,4773,9.937,4,0.875
Completed,0.64,60,379,3726,7.98,1,0.094
Completed,0.69,8103,3882,1985,3.343,3,0.263
Completed,0.66,84,1204,4481,4.354,6,0.778
Completed,0.67,187,4996,3258,0.733,4,0.411
Completed,0.67,1775,3268,2682,0.918,7,0.852
Completed,0.73,529,4654,1119,1.268,1,0.921
Completed,0.67,79,2623,2637,1.886,1,0.393
Completed,0.65,125,2395,3481,4.268,2,0.322
Completed,0.69,986,1321,2215,1.644,3,0.469
Completed,0.66,9705,1648,4569,8.065,7,0.512
Completed,0.66,616,1241,4172,8.628,2,0.928
Completed,0.61,7090,2084,3115,9.328,3,0.104
Completed,0.66,2602,3292,4313,5.762,6,0.704
Completed,0.71,260,3499,1520,5.217,1,0.627
Completed,0.69,183,1678,2599,0.448,4,0.158
Completed,0.79,9775,3414,117,1.937,8,0.673
Completed,0.71,12408,4921,1545,0.147,7,0.358
Completed,0.78,5097,1129,249,4.924,3,0.958
Completed,0.58,31,16,4061,2.242,3,0.873
Completed,0.69,118,2817,2254,0.671,2,0.207
Completed,0.67,1782,3614,3076,8.359,2,0.338
Completed,0.67,94,3010,3199,2.553,1,0.761
Completed,0.69,639,3186,1887,0.237,5,0.909
Completed,0.74,5393,4810,830,2.039,2,0.123
Completed,0.63,62,257,3331,0.578,6,0.606
Completed,0.61,5173,67,2891,3.117,5,0.374
Completed,0.64,298,2324,3667,6.245,3,0.734
Completed,0.83,3310,923,29,0.636,13,0.829
Completed,0.82,1402,2572,44,8.914,1,0.986
Completed,0.71,226,1142,1576,0.337,1,0.46
Completed,0.66,134,1959,4505,0.419,7,0.261
Completed,0.66,84,2935,3621,1.321,6,0.17
Completed,0.63,38,2171,4312,2.885,2,0.668
Completed,0.67,3201,498,2151,6.103,2,0.882
Completed,0.7,6669,4487,1781,7.548,2,0.84
Completed,0.67,11952,4311,2979,5.252,5,0.989
Completed,0.83,11284,3974,20,3.829,6,0.03
Completed,0.67,206,1789,3682,2.911,6,0.924
Completed,0.71,8416,3139,1183,4.399,2,0.409
Completed,0.69,4711,4797,2314,2.606,4,0.621
Completed,0.67,145,3997,3540,0.231,1,0.707
Completed,0.66,746,4613,4211,9.056,5,0.63
Completed,0.67,2060,3183,2819,4.387,3,0.203
Completed,0.75,11388,1129,530,3.444,1,0.015
Completed,0.63,346,332,4427,7.298,4,0.593
Completed,0.67,13657,1216,3623,1.013,9,0.278
Completed,0.71,6559,2031,72,5.861,19,0.186
Completed,0.66,124,4924,4900,3.921,1,0.91
Completed,0.58,38,2092,4758,1.711,6,0.69
Completed,0.66,173,3305,3442,3.378,4,0.121
Completed,0.67,486,3352,4200,3.389,6,0.451
Completed,0.67,133,1621,3489,2.449,2,0.949
Completed,0.68,158,3865,2931,1.491,1,0.718
Completed,0.66,220,3749,3681,7.027,2,0.493
Completed,0.76,1838,4157,429,8.337,1,0.557
Completed,0.66,4738,3711,3775,8.378,4,0.839
Completed,0.84,3150,2739,20,5.701,1,0.982
Completed,0.68,4438,4038,3368,3.958,6,0.369
Completed,0.67,82,1091,3942,0.523,3,0.867
Completed,0.65,109,4845,4852,3.178,2,0.937
Completed,0.65,472,2682,4540,5.313,7,0.81
Completed,0.66,97,1094,4301,0.133,1,0.248
Completed,0.66,3159,4574,4121,4.385,7,0.437
Completed,0.68,152,4179,3213,9.795,1,0.554
Completed,0.69,1919,1168,1994,2.412,3,0.666
Completed,0.8,5360,3803,73,3.347,10,0.168
Completed,0.66,5654,2504,3421,6.292,5,0.559
Completed,0.64,13740,2408,3589,6.739,6,0.649
Completed,0.66,80,3108,4966,0.284,4,0.421
Completed,0.65,104,1523,4448,5.962,1,0.094
Completed,0.79,12872,2450,156,0.417,7,0.877
Completed,0.66,1084,3609,4719,0.663,10,0.984
Completed,0.67,7826,2940,3326,7.023,5,0.176
Completed,0.66,360,4474,4147,5.743,5,0.633
Completed,0.67,83,3233,4744,4.057,2,0.028
Completed,0.67,384,241,1271,8.499,1,0.37
Completed,0.81,8304,1458,50,0.332,11,0.083
Completed,0.66,76,897,4417,6.478,4,0.484
Completed,0.66,4683,3743,4001,7.553,5,0.265
Completed,0.67,117,4048,4554,4.511,4,0.208
Completed,0.78,6667,4494,141,7.174,4,0.342
Completed,0.67,1181,4357,3836,9.412,2,0.49
Completed,0.66,84,1015,4299,1.817,5,0.015
Completed,0.66,13112,2585,3594,5.15,6,0.306
Completed,0.66,884,3646,3778,6.382,4,0.838
Completed,0.66,115,1686,4241,4.919,2,0.658
Completed,0.66,172,3776,4070,1.972,7,0.943
Completed,0.68,4277,4679,2726,5.676,3,0.131
Completed,0.63,51,2351,4925,0.809,7,0.342
Completed,0.66,8875,3532,4846,8.845,7,0.072
Completed,0.66,3853,1723,4383,2.38,9,0.426
Completed,0.66,4921,4422,4667,6.518,6,0.398
Completed,0.68,408,944,2502,3.473,2,0.514
Completed,0.66,599,1981,3964,4.172,5,0.454
Completed,0.78,1613,1805,191,1.782,1,0.369
Completed,0.8,7674,1458,87,2.644,11,0.498
Completed,0.63,2350,2127,1374,2.975,1,0.01
Completed,0.76,2740,4164,406,6.271,1,0.544
Completed,0.65,75,3002,4998,2.181,3,0.261
Completed,0.66,6172,635,3385,8.571,4,0.795
Completed,0.65,109,2686,4114,7.042,3,0.042
Completed,0.68,1166,1365,3287,5.352,2,0.376
Completed,0.63,43,2292,4526,9.112,1,0.235
Completed,0.78,6182,4492,180,10.0,5,0.765
Completed,0.72,4129,3835,1299,2.363,2,0.473
Completed,0.7,960,3563,2087,7.495,1,0.001
Completed,0.73,526,5000,1120,0.001,1,0.999
Completed,0.58,33,1,2729,0.001,1,0.506
Completed,0.65,88,1448,5000,2.471,1,0.411
Completed,0.71,157,666,1281,10.0,1,0.999
Completed,0.7,325,4407,2102,0.001,1,0.502
Completed,0.71,295,3706,1866,10.0,1,0.969
Completed,0.67,146,3248,3086,0.001,1,0.279
Completed,0.62,43,225,4863,3.641,1,0.045
Completed,0.66,182,4571,3610,7.663,1,0.502
Completed,0.58,30,1,5000,8.895,1,0.233
Completed,0.65,132,5000,5000,4.996,1,0.001
Completed,0.58,29,1,5000,0.001,1,0.43
Completed,0.68,247,1852,2761,1.961,1,0.001
Completed,0.72,738,5000,1256,5.205,1,0.096
Completed,0.71,757,4876,1468,9.222,1,0.097
Completed,0.64,67,742,5000,9.679,1,0.948
Completed,0.65,89,3090,5000,10.0,1,0.235
Completed,0.65,105,818,3459,10.0,1,0.262
Completed,0.65,123,3651,5000,10.0,1,0.999
Completed,0.65,92,3035,5000,7.286,1,0.001
Completed,0.65,111,1600,5000,8.458,1,0.433
Completed,0.8,3169,4589,70,2.795,1,0.359
Completed,0.67,158,2587,3191,10.0,1,0.001
Completed,0.82,1910,2008,1,10.0,20,0.999
Completed,0.69,254,962,2012,0.486,4,0.248
Completed,0.66,107,3764,4697,0.02,6,0.403
Completed,0.66,72,970,4647,0.001,1,0.199
Completed,0.69,284,5000,2242,4.76,1,0.001
Completed,0.65,112,3088,5000,4.963,1,0.001
Completed,0.65,142,4277,3981,2.559,1,0.999
Completed,0.69,287,3429,2291,0.427,3,0.999
Completed,0.68,112,2668,2055,0.156,1,0.999
Completed,0.75,851,5000,590,10.0,1,0.999
Completed,0.68,177,3591,3197,8.742,1,0.061
Completed,0.68,123,2661,1899,8.631,1,0.948
Completed,0.67,206,3842,3327,3.529,1,0.001
Completed,0.65,130,3968,5000,1.221,1,0.001
Completed,0.66,110,3863,4408,7.648,1,0.999
Failed,,,670,729,0.639,11,0.508
Failed,,,3370,2482,4.104,20,0.201
Failed,,,3681,3315,9.848,13,0.876
Failed,,,2355,290,4.995,10,0.064
Failed,,,991,4764,5.206,19,0.32
Failed,,,176,2147,8.282,16,0.397
Failed,,,1305,2829,1.822,7,0.143
Failed,,,2623,1088,6.773,15,0.831
Failed,,,719,1075,6.077,4,0.306
Failed,,,2795,4041,2.191,12,0.648
Failed,,,4330,1614,9.516,9,0.805
Failed,,,2315,3346,3.126,17,0.147
Failed,,,1402,2090,0.921,20,0.037
Failed,,,4618,2874,7.034,8,0.884
Failed,,,3728,300,4.982,13,0.536
Failed,,,303,1546,4.228,6,0.695
Failed,,,2614,4417,8.59,7,0.492
Failed,,,2175,725,3.401,18,0.952
Failed,,,2438,2568,7.536,12,0.295
Failed,,,2935,1335,2.971,3,0.755
Failed,,,3913,3798,6.421,20,0.655
Failed,,,1203,1261,5.091,19,0.753
Failed,,,3847,726,9.151,15,0.253
Failed,,,1854,577,0.56,3,0.529
Failed,,,4789,4465,6.79,11,0.423
Failed,,,3272,2361,3.998,10,0.032
Failed,,,242,2525,7.726,18,0.922
Failed,,,433,1107,4.606,12,0.237
Failed,,,4674,1817,1.171,17,0.737
Failed,,,1340,3221,7.439,9,0.342
Failed,,,2292,1980,9.764,8,0.484
Failed,,,4347,3062,3.532,20,0.564
Failed,,,3461,3726,3.861,17,0.804
Failed,,,1790,2383,9.304,10,0.266
Failed,,,1607,3567,2.221,11,0.581
Failed,,,3608,2221,7.04,5,0.121
Failed,,,4505,4836,3.609,19,0.47
Failed,,,2741,885,0.511,13,0.682
Failed,,,4109,3349,8.959,10,0.782
Failed,,,1111,2115,4.13,16,0.26
Failed,,,257,3023,2.423,20,0.385
Failed,,,4525,1827,6.988,6,0.907
Failed,,,3628,4292,3.544,13,0.558
Failed,,,1626,557,8.373,4,0.02
Failed,,,1772,4140,0.028,18,0.828
Failed,,,3441,407,5.482,9,0.368
Failed,,,4653,2870,3.908,15,0.222
Failed,,,4293,1956,2.022,11,0.097
Failed,,,2637,3528,6.929,10,0.717
Failed,,,2140,2260,2.403,17,0.241
Failed,,,2463,4175,6.656,15,0.511
Failed,,,3956,2906,8.08,18,0.431
Failed,,,627,1641,2.587,9,0.891
Failed,,,453,4761,4.963,10,0.055
Failed,,,4954,1026,9.527,16,0.531
Failed,,,1431,2296,5.912,14,0.42
Failed,,,3934,2040,2.925,7,0.219
Failed,,,2955,4656,6.35,11,0.319
Failed,,,2457,809,1.814,4,0.857
Failed,,,2155,2795,7.248,6,0.391
Failed,,,2596,1411,2.087,20,0.929
Failed,,,943,180,3.199,12,0.012
Failed,,,112,4996,0.251,14,0.136
Failed,,,4673,1114,5.412,3,0.659
Failed,,,1091,2423,6.269,7,0.675
Failed,,,43,2715,9.678,9,0.55
Failed,,,4544,1519,4.811,18,0.028
Failed,,,1802,250,1.235,15,0.915
Failed,,,229,1360,1.296,13,0.36
Failed,,,238,951,8.145,8,0.946
Failed,,,1131,3875,5.283,9,0.821
Failed,,,2028,1258,4.353,14,0.706
Failed,,,2273,4494,9.709,16,0.047
Failed,,,3102,649,4.548,10,0.507
Failed,,,3766,3263,6.103,13,0.902
Failed,,,4789,1602,7.95,13,0.777
Failed,,,1283,332,6.844,20,0.171
Failed,,,3301,848,6.558,16,0.969
Failed,,,555,2079,7.634,13,0.081
Failed,,,813,3058,5.813,12,0.206
Failed,,,3903,430,2.157,14,0.189
Failed,,,3005,2887,8.726,10,0.34
Failed,,,2253,1660,3.263,16,0.862
Failed,,,1890,4739,7.671,15,0.389
Failed,,,1248,4350,7.606,16,0.583
Failed,,,4990,1918,5.994,18,0.306
Failed,,,1483,688,9.916,11,0.636
Failed,,,1557,3334,5.331,16,0.332
Failed,,,3226,2141,0.18,10,0.87
Failed,,,4907,4604,9.248,14,0.725
Failed,,,347,871,3.756,3,0.202
Failed,,,4039,574,7.324,12,0.6
Failed,,,2390,1805,8.742,19,0.457
Failed,,,2067,4887,2.82,11,0.79
Failed,,,2564,1193,7.688,5,0.252
Failed,,,4323,3657,1.743,18,0.152
Failed,,,860,4968,7.823,11,0.026
Failed,,,3878,1122,2.682,4,0.549
Failed,,,2981,3738,6.756,19,0.914
Failed,,,2716,493,2.308,12,0.334
Failed,,,4163,3107,8.253,6,0.203
Failed,,,1217,3504,4.634,13,0.485
Failed,,,2712,4735,0.711,16,0.565
Failed,,,896,412,8.809,17,0.763
Failed,,,472,4453,7.14,19,0.887
Failed,,,4740,719,2.272,7,0.412
Failed,,,3374,3184,8.221,11,0.062
Failed,,,1372,1988,3.695,5,0.523
Failed,,,1380,3165,0.166,19,0.987
Failed,,,3363,1978,5.346,6,0.465
Failed,,,4731,4434,3.772,12,0.065
Failed,,,483,708,9.235,3,0.603
Failed,,,2034,341,3.793,17,0.062
Failed,,,2414,3575,9.647,13,0.691
Failed,,,4045,4806,5.714,16,0.361
Failed,,,735,962,1.197,10,0.836
Failed,,,4900,19,7.734,20,0.486
Failed,,,4167,500,3.061,10,0.123
Failed,,,2721,3120,6.485,14,0.475
Failed,,,2234,4979,7.384,9,0.301
Failed,,,2985,1131,1.949,18,0.777
Failed,,,865,2361,3.334,15,0.166
Failed,,,503,2777,0.115,11,0.041
Failed,,,4750,1428,5.55,5,0.501
Failed,,,3382,4047,3.999,18,0.901
Failed,,,1405,2786,4.675,9,0.251
Failed,,,3388,1439,9.816,18,0.789
Failed,,,508,170,6.25,15,0.151
Failed,,,950,1416,5.876,8,0.342
Failed,,,107,3722,7.573,8,0.466
Failed,,,4686,2378,3.018,19,0.988
Failed,,,1787,1108,1.623,12,0.071
Failed,,,1619,4842,9.978,10,0.754
Failed,,,1242,1724,3.737,20,0.726
Failed,,,203,3414,0.318,17,0.601
Failed,,,4394,2070,5.195,10,0.079
Failed,,,3730,4684,4.245,14,0.458
Failed,,,1650,800,8.761,3,0.997
Failed,,,1835,4524,2.137,19,0.186
Failed,,,3582,638,7.278,8,0.647
Failed,,,4560,3255,3.208,11,0.762
Failed,,,78,1908,8.71,5,0.286
Failed,,,4307,1571,0.221,14,0.887
Failed,,,2551,4187,9.295,9,0.522
Failed,,,3285,2074,3.766,5,0.679
Failed,,,4809,4612,5.321,18,0.794
Failed,,,562,844,0.189,7,0.256
Failed,,,3824,526,8.732,17,0.919
Failed,,,2332,1796,7.314,15,0.031
Failed,,,1533,1289,6.301,13,0.566
Failed,,,1450,3915,8.316,17,0.403
Failed,,,3139,300,3.439,8,0.925
Failed,,,4974,2685,6.888,15,0.546
Failed,,,3972,2493,9.06,12,0.67
Failed,,,449,487,3.37,4,0.781
Failed,,,3936,805,5.524,14,0.384
Failed,,,2961,3420,3.954,9,0.019
Failed,,,2444,2035,9.134,16,0.557
Failed,,,2160,4029,4.93,15,0.196
Failed,,,4260,2799,1.037,17,0.864
Failed,,,3961,358,3.273,18,0.261
Failed,,,2908,2900,7.327,5,0.142
Failed,,,2468,1627,2.167,11,0.68
Failed,,,2145,4789,6.273,19,0.069
Failed,,,2643,979,1.737,6,0.607
Failed,,,3603,956,4.514,16,0.294
Failed,,,254,2225,0.908,14,0.654
Failed,,,1114,2639,2.52,12,0.53
Failed,,,4132,1254,7.984,4,0.054
