Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.71,96,859,11,7.271,6,0.593
Completed,0.74,12466,4949,1470,2.715,11,0.876
Completed,0.73,1,907,4669,8.079,5,0.081
Completed,0.74,8285,2269,298,1.872,18,0.445
Completed,0.73,2,3264,3349,6.417,8,0.522
Completed,0.73,63,3822,43,2.144,12,0.687
Completed,0.72,1,325,3251,7.4,5,0.359
Completed,0.73,2,3006,4417,8.434,9,0.79
Completed,0.73,81,3381,2026,5.236,7,0.943
Completed,0.74,9,712,699,9.241,1,0.376
Completed,0.74,15,4789,183,9.017,4,0.863
Completed,0.73,10,744,3381,4.277,12,0.162
Completed,0.73,4994,2429,1508,5.48,9,0.3
Completed,0.73,2,1421,3917,8.658,7,0.466
Completed,0.73,1,3785,2753,7.156,1,0.901
Completed,0.74,134,4285,1575,1.664,6,0.194
Completed,0.73,16,164,4783,6.299,20,0.772
Completed,0.75,130,1605,409,2.502,3,0.625
Completed,0.73,12,2522,3451,7.956,13,0.329
Completed,0.73,1,2008,2838,0.7,3,0.609
Completed,0.73,2558,1183,2216,9.409,16,0.992
Completed,0.73,3800,3143,3948,3.179,12,0.311
Completed,0.74,1,1391,4606,5.433,2,0.503
Completed,0.74,314,576,234,4.147,19,0.895
Completed,0.74,2,4030,3433,8.809,7,0.068
Completed,0.73,2,4157,2263,4.85,1,0.775
Completed,0.73,9,155,4211,9.669,15,0.197
Completed,0.74,3318,1830,1087,0.887,8,0.344
Completed,0.73,2,2056,3478,2.787,8,0.423
Completed,0.73,9545,997,1607,6.501,11,0.039
Completed,0.73,1,4380,4815,1.789,5,0.99
Completed,0.73,1,1230,4994,4.422,6,0.716
Completed,0.72,1,3586,3670,1.081,2,0.153
Completed,0.73,2,2569,1220,2.902,3,0.114
Completed,0.73,4311,1569,3013,7.575,13,0.91
Completed,0.73,9486,196,2384,1.283,10,0.55
Completed,0.73,11,4243,4342,6.699,16,0.471
Completed,0.74,1119,1091,804,2.676,6,0.077
Completed,0.73,381,294,3119,0.521,8,0.236
Completed,0.75,10886,3370,301,7.442,16,0.779
Completed,0.73,1,3954,4303,4.718,2,0.614
Completed,0.72,1,2263,2157,8.553,4,0.731
Completed,0.75,200,4906,888,8.279,6,0.987
Completed,0.75,81,4836,347,6.605,2,0.182
Completed,0.75,31,1157,446,5.749,3,0.938
Completed,0.75,1488,1073,249,8.186,16,0.397
Completed,0.75,1971,4876,546,0.83,20,0.886
Completed,0.73,171,4913,3011,6.499,9,0.565
Completed,0.74,8,1988,1476,6.177,2,0.487
Completed,0.73,1,1419,3868,8.048,4,0.32
Completed,0.75,3,4004,1147,0.001,1,0.301
Completed,0.75,112,2709,191,4.549,15,0.457
Completed,0.75,1757,1575,219,4.157,17,0.001
Failed,,,2718,952,5.53,19,0.287
Failed,,,1094,2175,8.978,14,0.532
Failed,,,1249,2588,5.638,17,0.347
Failed,,,3997,1158,1.873,9,0.821
Failed,,,3158,1678,6.57,15,0.705
Failed,,,2604,321,1.267,20,0.842
Failed,,,1185,3862,4.866,17,0.296
Failed,,,902,2157,3.484,20,0.028
Failed,,,2061,4753,3.263,20,0.268
Failed,,,2503,407,4.206,20,0.173
Failed,,,280,3787,4.733,18,0.999
Failed,,,1,1124,0.001,15,0.608
Failed,,,123,2090,0.271,20,0.396
Failed,,,4129,1512,3.733,20,0.023
Failed,,,1826,2323,4.083,19,0.001
Failed,,,3459,315,4.742,17,0.138
Failed,,,4690,1291,8.054,15,0.176
Failed,,,1515,2574,9.584,18,0.526
Failed,,,4345,544,0.096,17,0.751
Failed,,,4581,3096,3.265,20,0.982
Failed,,,2691,1689,2.034,19,0.106
Failed,,,15,353,3.696,14,0.542
Failed,,,914,1480,5.737,16,0.4
Failed,,,620,663,7.18,12,0.868
Failed,,,3608,1179,0.669,13,0.637
Failed,,,4859,3219,1.936,19,0.39
Failed,,,1266,2708,4.924,18,0.29
Failed,,,3940,4042,0.807,15,0.857
Failed,,,4125,362,5.362,20,0.051
Failed,,,1764,1699,8.893,14,0.615
Failed,,,973,2347,4.827,20,0.2
Failed,,,4671,2226,1.543,11,0.469
Failed,,,2000,1046,3.045,17,0.912
Failed,,,1613,3441,1.097,18,0.821
Failed,,,3778,786,9.189,20,0.581
Failed,,,720,2638,6.899,19,0.073
Failed,,,2994,1385,5.467,12,0.719
Failed,,,2576,3022,0.872,18,0.435
Failed,,,3579,608,2.8,18,0.331
Failed,,,1217,1786,1.767,15,0.769
Failed,,,3554,1036,6.027,13,0.437
Failed,,,4422,2357,6.725,15,0.705
Failed,,,2093,1189,7.763,18,0.146
Failed,,,3989,652,3.767,16,0.344
Failed,,,1354,1975,0.43,12,0.787
Failed,,,4388,1617,4.446,16,0.562
Failed,,,2069,446,1.069,13,0.12
Failed,,,1818,2879,2.92,14,0.147
Failed,,,4150,4201,1.258,20,0.703
Failed,,,1398,1544,8.403,19,0.948
Failed,,,4993,1902,5.961,20,0.855
Failed,,,2322,726,9.455,13,0.292
Failed,,,4101,1106,3.315,11,0.218
Failed,,,1730,2440,2.435,17,0.649
Failed,,,4473,3696,0.205,14,0.049
Failed,,,2466,3828,0.535,19,0.023
Failed,,,4830,2647,4.034,15,0.578
Failed,,,3427,4560,0.31,17,0.72
Failed,,,3038,2125,3.362,19,0.513
Failed,,,371,796,2.369,15,0.074
Failed,,,1169,3534,3.509,17,0.277
Failed,,,2623,2290,3.857,14,0.925
Failed,,,298,963,0.321,20,0.49
Failed,,,3286,879,6.835,18,0.003
Failed,,,2395,1738,7.502,17,0.078
Failed,,,4329,1354,4.019,18,0.434
Failed,,,1876,2591,3.66,11,0.768
Failed,,,4561,3768,2.159,18,0.332
Failed,,,3728,2760,0.054,20,0.556
Failed,,,64,1496,2.273,12,0.142
Failed,,,506,2832,6.545,17,0.95
Failed,,,3209,1585,6.133,14,0.348
Failed,,,883,417,9.626,19,0.783
Failed,,,2786,2889,6.138,18,0.64
Failed,,,3642,436,8.008,18,0.594
Failed,,,4646,1796,9.79,20,0.264
Failed,,,1966,618,5.627,14,0.823
Failed,,,1462,1375,3.605,17,0.244
Failed,,,2915,1153,7.262,20,0.88
Failed,,,552,2490,8.261,13,0.441
Failed,,,981,756,1.222,17,0.611
Failed,,,4628,926,2.649,14,0.838
Failed,,,1985,2092,1.617,19,0.278
Failed,,,4220,3336,0.71,12,0.926
Failed,,,3801,2318,5.607,18,0.228
Failed,,,1483,993,8.95,11,0.67
Failed,,,2844,3126,4.543,18,0.965
Failed,,,3232,736,1.472,19,0.799
Failed,,,2311,2538,6.798,7,0.223
Failed,,,861,1912,3.096,15,0.365
Failed,,,4986,3860,7.679,1,0.661
Failed,,,4896,822,6.891,10,0.168
Failed,,,813,2781,2.336,16,0.87
Failed,,,2892,1554,0.03,14,0.455
Failed,,,2635,4102,2.45,7,0.62
Failed,,,3478,1647,4.349,9,0.645
Failed,,,1900,4690,8.945,17,0.318
Failed,,,1161,316,0.227,5,0.208
Failed,,,4537,3524,5.564,11,0.753
Failed,,,4486,507,3.485,6,0.493
Failed,,,1067,3706,8.228,20,0.539
Failed,,,2126,1827,2.018,2,0.935
Failed,,,3749,4878,7.189,14,0.109
Failed,,,2716,2431,9.137,12,0.127
Failed,,,1723,4223,3.839,4,0.829
Failed,,,49,1096,5.137,16,0.695
Failed,,,4088,3055,0.345,10,0.273
Failed,,,3982,1254,5.838,5,0.573
Failed,,,487,4463,1.206,11,0.401
Failed,,,1303,84,9.996,8,0.013
Failed,,,3084,4334,2.747,14,0.681
Failed,,,3302,1728,0.926,11,0.584
Failed,,,2388,4926,6.094,5,0.381
Failed,,,634,547,4.892,17,0.017
Failed,,,4752,3600,9.632,9,0.937
Failed,,,4744,2033,0.774,16,0.093
Failed,,,663,3991,5.954,10,0.888
Failed,,,2415,869,4.742,13,0.524
Failed,,,3293,2662,9.49,3,0.446
Failed,,,3057,265,6.37,3,0.289
Failed,,,1549,3318,1.592,13,0.741
Failed,,,411,1444,7.872,6,0.845
Failed,,,3871,4642,2.585,20,0.174
Failed,,,4311,973,8.732,14,0.98
Failed,,,306,2921,3.288,2,0.059
Failed,,,1677,2300,7.075,19,0.416
Failed,,,2069,1495,7.933,15,0.401
Failed,,,4568,1957,4.188,4,0.154
Failed,,,1152,3759,8.773,13,0.825
Failed,,,1888,633,0.065,10,0.714
Failed,,,3508,2581,5.393,16,0.262
Failed,,,2647,34,8.591,20,0.473
Failed,,,1647,3242,3.136,6,0.551
Failed,,,274,1363,6.933,13,0.908
Failed,,,4321,4405,2.299,3,0.113
Failed,,,3901,1210,6.542,7,0.795
Failed,,,403,3002,1.753,19,0.25
Failed,,,1540,2376,8.043,2,0.354
Failed,,,3023,475,9.35,15,0.089
Failed,,,386,1802,5.227,18,0.528
Failed,,,183,2507,0.955,14,0.314
Failed,,,2503,3831,4.493,19,0.757
Failed,,,3532,1281,1.372,16,0.976
Failed,,,2073,1414,4.997,15,0.691
Failed,,,4210,2687,2.681,17,0.105
Failed,,,1337,345,7.019,16,0.361
Failed,,,2198,2895,8.839,20,0.405
Failed,,,4930,1246,9.85,17,0.459
Failed,,,2288,2417,5.889,11,0.891
Failed,,,1786,674,3.555,20,0.035
Failed,,,2179,3278,0.435,16,0.201
Failed,,,3464,3399,3.435,15,0.475
Failed,,,2613,853,0.237,11,0.26
Failed,,,250,2185,4.244,18,0.827
Failed,,,678,1057,6.284,14,0.248
Failed,,,5000,2727,10.0,15,0.001
Failed,,,4572,1263,0.411,20,0.001
Failed,,,833,1674,0.7,16,0.268
Failed,,,1273,602,1.471,20,0.509
Failed,,,1,844,0.001,13,0.999
Failed,,,3989,447,2.074,13,0.001
Failed,,,4328,2486,0.001,19,0.001
Failed,,,4528,1733,3.158,20,0.999
Failed,,,4207,2462,10.0,14,0.999
Failed,,,5000,2538,10.0,15,0.001
Failed,,,5000,2458,9.351,15,0.001
Failed,,,4924,423,2.784,16,0.045
Failed,,,4558,1162,2.532,17,0.269
Failed,,,3634,583,2.388,20,0.001
Failed,,,3888,1331,5.421,20,0.007
Failed,,,4684,437,3.925,15,0.896
Failed,,,4113,460,8.744,20,0.001
Failed,,,4955,1082,0.877,19,0.562
Failed,,,4188,527,0.001,12,0.001
Failed,,,3897,612,2.593,20,0.906
Failed,,,5000,1269,2.15,16,0.001
Failed,,,4098,1371,0.874,17,0.999
Failed,,,4759,592,2.01,20,0.001
Failed,,,4508,1540,0.001,18,0.999
Failed,,,3621,986,0.089,20,0.999
Failed,,,3741,695,0.001,19,0.999
Failed,,,4260,643,0.832,17,0.001
Failed,,,3738,608,0.688,16,0.001
Failed,,,4768,1064,2.989,20,0.001
Failed,,,3712,3367,3.731,20,0.001
Failed,,,1196,626,0.001,16,0.999
Failed,,,2471,2308,0.104,12,0.102
Failed,,,4074,2475,2.636,18,0.493
Failed,,,38,2935,9.865,3,0.879
Failed,,,4537,3907,0.406,20,0.319
Failed,,,4851,878,6.788,12,0.604
Failed,,,1207,525,0.001,14,0.999
Failed,,,1,1659,0.001,20,0.999
Failed,,,4516,1417,9.788,11,0.342
Failed,,,1635,2318,2.034,10,0.871
Failed,,,23,1664,4.312,15,0.176
Failed,,,4308,301,1.304,18,0.927
Failed,,,881,4531,0.857,13,0.021
Failed,,,2026,3488,1.728,13,0.599
Failed,,,3388,3319,2.594,20,0.001
Failed,,,3644,3193,5.899,20,0.001
Failed,,,1324,3093,3.548,18,0.176
Failed,,,2216,362,1.465,17,0.018
Failed,,,2670,2712,9.379,16,0.377
Failed,,,3014,3411,5.222,20,0.001
Failed,,,373,931,1.268,18,0.001
Failed,,,3038,2899,2.611,20,0.999
Failed,,,3358,2766,5.097,20,0.999
Failed,,,855,1178,0.483,19,0.999
Failed,,,3344,1023,4.47,18,0.999
Failed,,,1488,608,0.001,13,0.001
Failed,,,3476,1079,2.187,18,0.633
Failed,,,4283,1149,0.001,17,0.999
Failed,,,5000,2989,8.194,20,0.309
Failed,,,3631,1474,1.245,19,0.999
Failed,,,4112,1717,1.327,20,0.001
Failed,,,3223,1027,1.125,15,0.999
Failed,,,4122,1290,1.197,20,0.999
Failed,,,3494,769,1.691,19,0.001
Failed,,,3463,1037,1.503,20,0.001
Failed,,,3669,3398,0.968,18,0.001
Failed,,,1213,2538,5.215,14,0.056
Failed,,,876,2404,0.724,20,0.904
Failed,,,3489,921,5.869,17,0.999
Failed,,,4817,3459,0.218,15,0.001
Failed,,,978,1536,0.001,17,0.797
Failed,,,4658,2972,0.66,19,0.001
Failed,,,827,2526,0.368,19,0.686
Failed,,,1793,2971,0.533,18,0.001
Failed,,,344,957,2.106,15,0.001
Failed,,,3723,2204,0.001,20,0.001
Failed,,,1394,1304,0.448,12,0.735
Failed,,,3366,635,2.856,16,0.194
Failed,,,526,847,2.366,13,0.375
Failed,,,4725,1444,4.957,19,0.822
Failed,,,3812,3852,0.053,18,0.977
Failed,,,4101,1247,5.873,11,0.077
Failed,,,5000,2780,0.448,20,0.999
Failed,,,1,1314,0.001,19,0.999
Failed,,,3564,478,5.098,20,0.805
Failed,,,828,929,0.095,15,0.999
Failed,,,1,1240,7.262,16,0.999
Failed,,,5000,3032,2.051,16,0.999
Failed,,,4404,768,6.637,18,0.999
Failed,,,4679,2809,5.746,18,0.912
Failed,,,2017,1035,8.897,19,0.488
Failed,,,2741,1685,6.316,14,0.938
Failed,,,3098,3372,2.137,19,0.102
Failed,,,1,1160,6.154,20,0.001
Failed,,,4674,1755,10.0,19,0.862
Failed,,,3332,1219,7.073,20,0.001
Failed,,,4178,3538,0.001,18,0.001
Failed,,,1558,587,3.85,20,0.312
Failed,,,1467,641,2.657,20,0.001
Failed,,,4555,1629,10.0,12,0.999
Failed,,,4531,1692,8.341,15,0.764
Failed,,,3625,449,0.001,15,0.267
Failed,,,2545,2808,1.008,19,0.001
Failed,,,3478,993,0.973,17,0.485
Failed,,,639,2929,0.001,17,0.063
Failed,,,2950,2784,0.831,19,0.819
Failed,,,4204,1540,0.395,20,0.316
Failed,,,3539,411,1.041,14,0.748
Failed,,,4654,1718,10.0,15,0.999
Failed,,,813,2914,9.858,19,0.445
Failed,,,1483,2462,4.436,18,0.432
Failed,,,436,461,2.753,19,0.552
Failed,,,4949,2289,0.161,15,0.001
Failed,,,715,3034,2.257,16,0.647
Failed,,,4132,2411,8.191,20,0.035
Failed,,,4971,2931,10.0,14,0.883
Failed,,,1713,621,0.001,14,0.506
Failed,,,336,2957,9.933,16,0.379
Failed,,,2294,2900,0.001,16,0.001
Failed,,,785,2554,7.981,20,0.999
Failed,,,662,2976,1.034,16,0.75
Failed,,,3584,404,6.721,20,0.985
Failed,,,2856,2891,7.38,16,0.001
Failed,,,868,1620,5.338,17,0.001
Failed,,,2048,691,10.0,17,0.999
Failed,,,3967,1533,5.249,19,0.003
Failed,,,4084,720,0.001,14,0.889
Failed,,,1834,1729,7.157,19,0.094
Failed,,,3571,1149,9.584,13,0.604
Failed,,,2856,2821,2.983,13,0.793
Failed,,,2366,4744,0.556,19,0.274
Failed,,,3332,1173,3.486,20,0.001
Failed,,,4924,3899,0.001,18,0.999
Failed,,,2162,709,0.012,15,0.999
Failed,,,3656,2296,0.026,18,0.999
Failed,,,2200,3006,9.361,16,0.001
Failed,,,4111,1700,5.812,20,0.873
Failed,,,5000,2898,4.829,15,0.999
Failed,,,4613,2357,5.189,18,0.999
Failed,,,2062,2903,2.705,18,0.293
Failed,,,4230,2506,7.886,19,0.999
Failed,,,5000,2604,5.374,18,0.999
Failed,,,3385,869,10.0,17,0.999
Failed,,,3974,732,1.645,18,0.719
Failed,,,4878,3315,3.346,17,0.566
Failed,,,3204,3754,3.842,20,0.449
Failed,,,1544,3177,1.259,14,0.993
Failed,,,2946,1504,1.17,17,0.358
Failed,,,2473,3182,3.936,19,0.999
Failed,,,3516,2459,2.691,16,0.999
Failed,,,4627,2971,9.808,17,0.001
Failed,,,3004,2704,3.779,16,0.999
Failed,,,2615,622,2.178,20,0.999
Failed,,,1509,449,6.832,20,0.999
Failed,,,1499,1019,5.213,15,0.999
Failed,,,5000,1689,4.9,17,0.001
Failed,,,1407,1002,9.932,18,0.999
Failed,,,1618,420,5.238,13,0.396
Failed,,,3631,2340,7.675,17,0.907
Failed,,,8,976,5.032,16,0.953
Failed,,,4598,1629,7.603,11,0.474
Failed,,,635,1404,4.082,14,0.208
Failed,,,1372,894,2.281,20,0.999
Failed,,,3212,706,4.08,14,0.999
Failed,,,3885,1496,10.0,17,0.001
Failed,,,3156,650,0.001,15,0.999
Failed,,,1422,813,7.379,20,0.999
Failed,,,2956,1162,7.011,16,0.414
Failed,,,3838,2040,1.064,12,0.791
Failed,,,581,2618,1.521,19,0.435
Failed,,,3341,2758,3.262,11,0.008
Failed,,,1251,4680,0.668,16,0.549
Failed,,,2242,1940,4.322,20,0.641
Failed,,,1878,3002,9.752,14,0.304
Failed,,,1338,1634,6.034,16,0.999
Failed,,,4044,1686,6.045,16,0.999
Failed,,,1380,3036,4.468,19,0.481
Failed,,,641,2940,4.973,19,0.26
Failed,,,693,2727,7.481,16,0.96
Failed,,,978,2596,5.603,16,0.779
Failed,,,4034,2283,5.517,16,0.786
Failed,,,4223,1153,8.028,13,0.001
Failed,,,1699,3775,5.151,20,0.999
Failed,,,4631,1124,9.76,18,0.001
Failed,,,2895,200,0.001,20,0.077
Failed,,,3219,2288,5.601,14,0.844
Failed,,,1281,977,8.696,17,0.062
Failed,,,2878,782,4.726,20,0.33
Failed,,,2307,2128,1.612,12,0.512
Failed,,,1565,3667,3.2,15,0.691
Failed,,,3340,3000,0.172,11,0.248
Failed,,,964,2081,2.022,20,0.648
Failed,,,930,2760,6.631,15,0.479
Failed,,,3520,2468,6.177,16,0.875
Failed,,,4158,386,6.422,20,0.215
Failed,,,662,1032,3.461,10,0.952
Failed,,,4758,2549,8.211,18,0.029
Failed,,,4564,1563,6.37,13,0.842
Failed,,,4188,3586,1.518,19,0.836
Failed,,,4696,1892,3.675,16,0.898
Failed,,,414,707,0.618,13,0.197
Failed,,,93,3408,5.028,17,0.552
Failed,,,3906,1207,6.628,13,0.411
Failed,,,679,2367,9.704,20,0.745
Failed,,,2324,2937,4.984,19,0.262
Failed,,,4208,1910,0.001,20,0.001
Failed,,,3629,3233,0.001,20,0.001
Failed,,,1711,3723,4.072,13,0.999
Failed,,,4782,1152,5.077,20,0.001
Failed,,,4499,1869,0.001,20,0.999
Failed,,,1581,2171,0.001,20,0.001
Failed,,,4556,2782,9.426,15,0.999
Failed,,,1,3262,0.001,20,0.001
Failed,,,2719,3893,2.978,19,0.856
Failed,,,4989,2748,4.811,18,0.083
Failed,,,4358,470,2.06,19,0.25
Failed,,,442,2971,6.174,18,0.312
Failed,,,3380,1325,0.9,20,0.001
Failed,,,3972,2475,10.0,14,0.999
Failed,,,1406,602,10.0,20,0.372
Failed,,,4166,2491,10.0,14,0.999
Failed,,,228,1102,0.457,20,0.999
Failed,,,3857,1347,0.001,17,0.001
Failed,,,4180,1201,2.02,18,0.001
Failed,,,5000,1280,4.601,14,0.005
Failed,,,3454,1130,4.916,20,0.001
Failed,,,4237,1097,2.321,15,0.999
Failed,,,3951,525,2.45,20,0.001
Failed,,,3817,610,2.446,20,0.013
Failed,,,3333,3349,3.841,18,0.001
Failed,,,1304,1394,9.006,20,0.668
Failed,,,3345,1640,0.143,16,0.943
Failed,,,2266,325,4.424,12,0.264
Failed,,,1650,2579,2.448,15,0.413
Failed,,,4874,2020,0.626,14,0.743
Failed,,,758,707,3.853,19,0.05
Failed,,,861,2683,9.065,9,0.542
Failed,,,2771,870,1.528,11,0.438
Failed,,,1614,2184,3.341,17,0.761
Failed,,,2245,4911,1.021,20,0.906
Failed,,,3393,3597,4.083,14,0.355
Failed,,,3661,2411,6.902,19,0.595
Failed,,,1956,1099,7.586,15,0.167
Failed,,,4814,1136,0.001,20,0.398
Failed,,,3826,3188,4.061,19,0.001
Failed,,,3571,3205,4.202,18,0.001
Failed,,,3740,597,2.566,20,0.245
Failed,,,5000,2556,9.465,14,0.001
Failed,,,5000,1313,3.166,20,0.006
Failed,,,1011,408,0.394,13,0.999
Failed,,,1144,370,7.092,17,0.59
Failed,,,4702,3702,3.552,17,0.767
Failed,,,4983,1219,5.979,10,0.223
Failed,,,2933,1763,0.96,18,0.442
Failed,,,2192,1398,5.484,19,0.042
Failed,,,3536,815,0.381,17,0.001
Failed,,,998,1831,7.022,20,0.003
Failed,,,4048,949,5.302,18,0.337
Failed,,,131,3449,1.759,16,0.151
Failed,,,1456,1330,4.899,14,0.135
Failed,,,4156,2922,2.701,17,0.806
Failed,,,913,3003,1.242,13,0.749
Failed,,,3080,3874,4.672,18,0.494
Failed,,,3456,1410,1.551,16,0.328
Failed,,,3139,1209,1.939,16,0.329
Failed,,,3865,1653,0.001,18,0.999
Failed,,,3685,3398,0.497,20,0.001
Failed,,,4276,3538,0.001,20,0.001
Failed,,,3437,662,0.001,15,0.001
Failed,,,3863,1349,6.602,13,0.999
Failed,,,1,780,0.001,14,0.999
Failed,,,4059,3482,0.798,20,0.018
Failed,,,4945,3044,0.001,19,0.999
Failed,,,5000,1141,0.001,20,0.001
Failed,,,3986,3479,0.001,20,0.999
Failed,,,244,879,2.459,20,0.999
Failed,,,3490,761,0.431,17,0.001
Failed,,,4451,1032,7.997,17,0.55
Failed,,,4034,3647,6.116,20,0.631
Failed,,,1702,2501,8.181,19,0.614
Failed,,,3309,1281,0.001,15,0.999
Failed,,,1394,1607,0.001,19,0.999
Failed,,,4427,2970,7.678,19,0.999
Failed,,,3744,1183,0.791,20,0.231
Failed,,,1049,2584,0.001,16,0.999
Failed,,,3212,966,2.192,20,0.946
Failed,,,1738,632,3.048,20,0.999
Failed,,,4937,2594,1.478,20,0.999
Failed,,,225,1576,3.286,20,0.001
Failed,,,4373,1803,5.298,18,0.033
Failed,,,3336,1175,0.222,20,0.001
Failed,,,2995,2645,2.402,18,0.999
Failed,,,1738,1548,4.246,20,0.001
Failed,,,4815,2466,5.062,20,0.475
Failed,,,3014,889,0.082,13,0.679
Failed,,,808,2239,4.153,18,0.435
Failed,,,4124,2476,1.899,14,0.121
Failed,,,1880,652,3.469,19,0.873
Failed,,,1512,3421,0.348,17,0.947
Failed,,,1630,2659,4.8,17,0.001
Failed,,,3446,474,6.196,20,0.653
Failed,,,3956,2487,1.652,20,0.999
Failed,,,2071,624,8.253,15,0.999
Failed,,,1076,2811,8.606,17,0.001
Failed,,,1334,777,10.0,17,0.999
Failed,,,1456,991,6.694,17,0.999
Failed,,,1426,838,4.881,11,0.999
Failed,,,3949,1228,6.118,20,0.001
Failed,,,3400,800,1.432,16,0.001
Failed,,,1794,1754,9.491,16,0.77
Failed,,,3860,2664,7.911,13,0.161
Failed,,,502,1112,5.875,13,0.989
Failed,,,3673,2851,0.163,19,0.047
Failed,,,2840,617,3.282,17,0.152
Failed,,,670,1259,2.359,11,0.905
Failed,,,4223,1491,4.006,20,0.587
Failed,,,2094,385,0.58,15,0.341
Failed,,,4794,3793,2.137,17,0.731
Failed,,,4566,1135,6.461,20,0.001
Failed,,,4578,1145,8.33,18,0.001
Failed,,,3215,234,0.001,15,0.999
Failed,,,4689,1126,2.267,9,0.001
Failed,,,3430,2582,7.888,20,0.999
Failed,,,4705,1088,8.708,18,0.177
Failed,,,4113,1143,7.955,18,0.176
Failed,,,4185,1161,10.0,17,0.999
Failed,,,4889,1123,10.0,13,0.609
Failed,,,1380,260,0.001,11,0.999
Failed,,,1,204,0.001,20,0.999
Failed,,,2097,1297,10.0,17,0.001
Failed,,,4694,340,3.999,16,0.035
Failed,,,4737,802,2.624,14,0.421
Failed,,,3495,3943,5.814,8,0.128
Failed,,,1281,2323,1.699,18,0.668
Failed,,,2125,4856,4.818,16,0.529
Failed,,,3120,1400,7.694,10,0.052
Failed,,,4372,3272,0.745,11,0.277
Failed,,,873,475,6.745,5,0.798
Failed,,,736,3347,2.886,20,0.217
Failed,,,4197,399,9.629,6,0.741
Failed,,,2944,4780,1.31,14,0.961
Failed,,,3670,2398,4.439,12,0.856
Failed,,,176,726,1.016,17,0.103
Failed,,,458,3892,2.829,16,0.568
Failed,,,3089,2565,1.368,12,0.004
Failed,,,695,1301,0.998,20,0.666
Failed,,,429,1199,2.144,14,0.871
