Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.75,15,3792,100,0.001,0.001,675,EDFSMode.RANDOM
Completed,0.74,27,1805,1,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.74,50,3774,100,0.561,0.999,100,EDFSMode.RANDOM
Completed,0.74,73,1579,100,0.923,0.999,100,EDFSMode.RANDOM
Completed,0.75,4,4016,1,0.271,0.001,903,EDFSMode.RANDOM
Completed,0.75,7,4674,100,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.74,4,4038,1,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.74,23,2312,100,0.346,0.495,100,EDFSMode.RANDOM
Completed,0.74,24,4641,1,0.959,0.001,100,EDFSMode.RANDOM
Completed,0.75,6,4879,100,0.001,0.139,1000,EDFSMode.RANDOM
Completed,0.74,19,1553,1,0.758,0.84,100,EDFSMode.RANDOM
Completed,0.74,47,1591,100,0.319,0.999,1000,EDFSMode.RANDOM
Completed,0.74,49,3374,100,0.303,0.001,100,EDFSMode.RANDOM
Completed,0.74,11,4712,1,0.491,0.001,437,EDFSMode.RANDOM
Completed,0.74,6,3929,1,0.53,0.001,479,EDFSMode.RANDOM
Completed,0.74,39,2084,100,0.637,0.999,100,EDFSMode.RANDOM
Completed,0.75,6,1512,1,0.999,0.999,443,EDFSMode.RANDOM
Completed,0.75,82,3230,100,0.445,0.999,385,EDFSMode.RANDOM
Completed,0.74,30,1796,100,0.001,0.426,100,EDFSMode.RANDOM
Completed,0.75,6,4671,100,0.001,0.001,805,EDFSMode.RANDOM
Completed,0.75,7,4154,100,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.74,23,4005,1,0.934,0.726,100,EDFSMode.RANDOM
Completed,0.75,6,4784,100,0.001,0.999,801,EDFSMode.RANDOM
Completed,0.75,6,4689,51,0.001,0.472,594,EDFSMode.RANDOM
Completed,0.74,13,3831,100,0.001,0.999,675,EDFSMode.RANDOM
Completed,0.75,7,3974,44,0.001,0.999,671,EDFSMode.RANDOM
Completed,0.74,37,1454,100,0.001,0.999,720,EDFSMode.RANDOM
Completed,0.75,6,1683,91,0.001,0.999,625,EDFSMode.RANDOM
Completed,0.75,9,4739,100,0.24,0.999,1000,EDFSMode.RANDOM
Completed,0.74,17,3961,1,0.78,0.001,1000,EDFSMode.RANDOM
Completed,0.73,2,1,1,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.74,4,1233,45,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.74,4,2866,1,0.001,0.001,486,EDFSMode.RANDOM
Completed,0.75,5,4835,57,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.74,65,1233,100,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.75,7,2467,1,0.682,0.999,100,EDFSMode.RANDOM
Completed,0.75,5,5000,71,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.74,4,790,49,0.001,0.999,478,EDFSMode.RANDOM
Completed,0.74,432,4654,100,0.999,0.999,1000,EDFSMode.RANDOM
Completed,0.74,12,4736,54,0.001,0.001,663,EDFSMode.RANDOM
Completed,0.75,8,1976,99,0.001,0.999,463,EDFSMode.RANDOM
Completed,0.75,8,2924,100,0.001,0.872,399,EDFSMode.RANDOM
Completed,0.74,16,1607,2,0.859,0.999,1000,EDFSMode.RANDOM
Completed,0.75,9,3862,39,0.253,0.001,549,EDFSMode.RANDOM
Completed,0.75,5,4171,1,0.21,0.999,615,EDFSMode.RANDOM
Completed,0.75,9,4826,100,0.001,0.626,628,EDFSMode.RANDOM
Completed,0.75,5,4629,1,0.001,0.999,494,EDFSMode.RANDOM
Completed,0.75,6,3260,100,0.001,0.45,640,EDFSMode.RANDOM
Completed,0.75,6,4684,64,0.001,0.999,638,EDFSMode.RANDOM
Completed,0.73,6,785,1,0.999,0.999,1000,EDFSMode.RANDOM
Completed,0.74,9,4055,1,0.34,0.999,1000,EDFSMode.RANDOM
Completed,0.75,42,978,100,0.523,0.999,100,EDFSMode.RANDOM
Completed,0.75,13,4362,1,0.744,0.431,388,EDFSMode.RANDOM
Completed,0.75,8,3121,1,0.537,0.448,399,EDFSMode.RANDOM
Completed,0.74,169,4855,63,0.366,0.08,791,EDFSMode.RANDOM
Completed,0.75,9,1268,75,0.001,0.999,426,EDFSMode.RANDOM
Completed,0.75,21,537,77,0.999,0.143,295,EDFSMode.RANDOM
Completed,0.75,16,4367,1,0.735,0.446,376,EDFSMode.RANDOM
Completed,0.75,11,1500,1,0.779,0.428,397,EDFSMode.RANDOM
Completed,0.75,8,1393,1,0.612,0.456,414,EDFSMode.RANDOM
Completed,0.75,71,3569,76,0.999,0.34,297,EDFSMode.RANDOM
Completed,0.75,18,1699,1,0.831,0.421,392,EDFSMode.RANDOM
Completed,0.74,9,2502,1,0.696,0.439,393,EDFSMode.RANDOM
Completed,0.75,138,3228,100,0.999,0.001,480,EDFSMode.RANDOM
Completed,0.74,17,2787,1,0.615,0.438,387,EDFSMode.RANDOM
Completed,0.73,15,2137,1,0.769,0.425,394,EDFSMode.RANDOM
Completed,0.75,57,4487,100,0.999,0.374,293,EDFSMode.RANDOM
Completed,0.74,9,1584,1,0.716,0.444,409,EDFSMode.RANDOM
Completed,0.75,76,2583,89,0.999,0.207,297,EDFSMode.RANDOM
Completed,0.74,38,3665,85,0.999,0.178,283,EDFSMode.RANDOM
Completed,0.75,7,3458,1,0.599,0.452,421,EDFSMode.RANDOM
Completed,0.75,69,1510,100,0.999,0.001,485,EDFSMode.RANDOM
Completed,0.75,7,2980,1,0.463,0.445,400,EDFSMode.RANDOM
Completed,0.75,7,1340,1,0.519,0.451,423,EDFSMode.RANDOM
Completed,0.74,14,4603,1,0.894,0.416,393,EDFSMode.RANDOM
Completed,0.75,65,3542,100,0.999,0.144,470,EDFSMode.RANDOM
Completed,0.74,10,1891,1,0.66,0.501,411,EDFSMode.RANDOM
Completed,0.74,134,655,100,0.999,0.001,495,EDFSMode.RANDOM
Completed,0.73,10,2269,1,0.999,0.419,396,EDFSMode.RANDOM
Completed,0.75,5,639,1,0.001,0.001,200,EDFSMode.RANDOM
Completed,0.74,19,4248,1,0.586,0.445,364,EDFSMode.RANDOM
Completed,0.74,498,3672,45,0.517,0.001,795,EDFSMode.RANDOM
Completed,0.75,15,3418,100,0.382,0.999,438,EDFSMode.RANDOM
Completed,0.74,6,2916,1,0.641,0.999,296,EDFSMode.RANDOM
Completed,0.75,6,5000,1,0.354,0.999,623,EDFSMode.RANDOM
Completed,0.75,6,2489,1,0.688,0.999,136,EDFSMode.RANDOM
Completed,0.75,7,4530,1,0.251,0.001,531,EDFSMode.RANDOM
Completed,0.75,10,4396,1,0.701,0.999,260,EDFSMode.RANDOM
Completed,0.74,5,3992,47,0.001,0.607,859,EDFSMode.RANDOM
Completed,0.74,8,3313,1,0.314,0.999,213,EDFSMode.RANDOM
Completed,0.75,8,3701,51,0.001,0.999,398,EDFSMode.RANDOM
Completed,0.74,3,350,1,0.577,0.999,274,EDFSMode.RANDOM
Completed,0.75,5,374,55,0.001,0.7,245,EDFSMode.RANDOM
Completed,0.74,3,3854,1,0.187,0.001,855,EDFSMode.RANDOM
Completed,0.75,9,892,65,0.001,0.999,182,EDFSMode.RANDOM
Completed,0.74,6,321,100,0.077,0.999,255,EDFSMode.RANDOM
Completed,0.75,24,2544,100,0.39,0.999,138,EDFSMode.RANDOM
Completed,0.74,15,3921,100,0.224,0.999,306,EDFSMode.RANDOM
Completed,0.74,8,1326,1,0.001,0.999,208,EDFSMode.RANDOM
Completed,0.75,9,1769,100,0.127,0.999,591,EDFSMode.RANDOM
Completed,0.75,8,4438,100,0.001,0.001,533,EDFSMode.RANDOM
Completed,0.75,13,4121,28,0.269,0.999,251,EDFSMode.RANDOM
Completed,0.74,5,4897,30,0.225,0.212,857,EDFSMode.RANDOM
Completed,0.74,29,3957,88,0.408,0.057,927,EDFSMode.RANDOM
Completed,0.73,625,246,43,0.924,0.627,377,EDFSMode.RANDOM
Completed,0.71,1,8,1,0.526,0.231,150,EDFSMode.RANDOM
Completed,0.74,8,4078,11,0.264,0.677,468,EDFSMode.RANDOM
Completed,0.74,51,3710,49,0.554,0.001,100,EDFSMode.RANDOM
Completed,0.74,38,4151,48,0.592,0.575,100,EDFSMode.RANDOM
Completed,0.75,11,4534,12,0.375,0.768,666,EDFSMode.RANDOM
Completed,0.74,7,4207,8,0.001,0.001,428,EDFSMode.RANDOM
Completed,0.74,22,4618,69,0.078,0.304,129,EDFSMode.RANDOM
Completed,0.74,14,5000,17,0.638,0.999,226,EDFSMode.RANDOM
Completed,0.74,23,5000,18,0.504,0.859,125,EDFSMode.RANDOM
Completed,0.74,3,3879,8,0.052,0.999,1000,EDFSMode.RANDOM
Completed,0.74,4,1624,45,0.001,0.171,899,EDFSMode.RANDOM
Completed,0.74,26,1584,43,0.207,0.977,100,EDFSMode.RANDOM
Completed,0.74,6,2544,52,0.001,0.463,324,EDFSMode.RANDOM
Completed,0.73,2,65,1,0.973,0.864,100,EDFSMode.RANDOM
Completed,0.74,163,4264,49,0.647,0.956,1000,EDFSMode.RANDOM
Completed,0.73,1,1,1,0.737,0.999,100,EDFSMode.RANDOM
Completed,0.73,6,1,1,0.917,0.999,1000,EDFSMode.RANDOM
Completed,0.74,16,4078,52,0.001,0.999,181,EDFSMode.RANDOM
Completed,0.74,10,4897,64,0.006,0.529,295,EDFSMode.RANDOM
Completed,0.74,35,4417,18,0.534,0.999,100,EDFSMode.RANDOM
Completed,0.75,30,4341,70,0.107,0.74,758,EDFSMode.RANDOM
Completed,0.74,13,3442,17,0.178,0.847,763,EDFSMode.RANDOM
Completed,0.74,38,4279,92,0.001,0.51,755,EDFSMode.RANDOM
Completed,0.75,129,3390,65,0.89,0.987,316,EDFSMode.RANDOM
Completed,0.73,2,549,16,0.167,0.022,827,EDFSMode.RANDOM
Completed,0.74,2048,1642,94,0.603,0.72,762,EDFSMode.RANDOM
Completed,0.75,19,4485,43,0.328,0.255,378,EDFSMode.RANDOM
Completed,0.75,7,4341,80,0.108,0.381,540,EDFSMode.RANDOM
Completed,0.73,21,2181,29,0.82,0.597,600,EDFSMode.RANDOM
Completed,0.74,28,776,51,0.384,0.145,988,EDFSMode.RANDOM
Completed,0.75,8,2933,2,0.67,0.861,155,EDFSMode.RANDOM
Completed,0.74,13,2797,96,0.494,0.523,870,EDFSMode.RANDOM
Completed,0.75,17,1225,45,0.714,0.486,247,EDFSMode.RANDOM
Completed,0.74,5,2318,73,0.029,0.756,421,EDFSMode.RANDOM
Completed,0.74,670,3891,23,0.807,0.22,692,EDFSMode.RANDOM
Completed,0.75,41,4934,62,0.527,0.096,643,EDFSMode.RANDOM
Completed,0.75,5,1505,13,0.311,0.882,470,EDFSMode.RANDOM
Completed,0.73,27,101,85,0.996,0.36,198,EDFSMode.RANDOM
Completed,0.74,7,3526,34,0.215,0.647,919,EDFSMode.RANDOM
Completed,0.75,214,3676,87,0.727,0.183,331,EDFSMode.RANDOM
Completed,0.72,364,267,37,0.452,0.839,728,EDFSMode.RANDOM
Completed,0.74,2240,1362,58,0.765,0.418,776,EDFSMode.RANDOM
Completed,0.75,13,4770,10,0.042,0.576,279,EDFSMode.RANDOM
Completed,0.74,35,4054,69,0.259,0.7,104,EDFSMode.RANDOM
Completed,0.73,29,2463,21,0.546,0.292,951,EDFSMode.RANDOM
Completed,0.75,7,1055,98,0.233,0.965,553,EDFSMode.RANDOM
Completed,0.74,21,2649,48,0.945,0.059,506,EDFSMode.RANDOM
Completed,0.74,7,3098,54,0.154,0.342,686,EDFSMode.RANDOM
Completed,0.75,31,920,4,0.932,0.68,402,EDFSMode.RANDOM
Completed,0.72,8,2014,77,0.37,0.079,238,EDFSMode.RANDOM
Completed,0.75,15,4191,26,0.59,0.914,847,EDFSMode.RANDOM
Completed,0.74,140,4632,91,0.871,0.789,910,EDFSMode.RANDOM
Completed,0.74,14,1812,40,0.09,0.202,175,EDFSMode.RANDOM
Completed,0.74,39,404,68,0.652,0.556,465,EDFSMode.RANDOM
Completed,0.74,5,3228,19,0.435,0.468,624,EDFSMode.RANDOM
Completed,0.74,18,3185,92,0.011,0.033,130,EDFSMode.RANDOM
Completed,0.72,116,363,42,0.792,0.943,985,EDFSMode.RANDOM
Completed,0.75,9,1769,64,0.481,0.299,582,EDFSMode.RANDOM
Completed,0.75,11,4592,13,0.698,0.71,529,EDFSMode.RANDOM
Completed,0.75,754,4078,54,0.979,0.585,353,EDFSMode.RANDOM
Completed,0.74,9,1898,2,0.202,0.422,758,EDFSMode.RANDOM
Completed,0.74,54,806,81,0.513,0.819,809,EDFSMode.RANDOM
Completed,0.75,9,2982,31,0.293,0.158,306,EDFSMode.RANDOM
Completed,0.73,132,2533,75,0.625,0.442,944,EDFSMode.RANDOM
Completed,0.75,9,942,25,0.338,0.534,201,EDFSMode.RANDOM
Completed,0.73,49,2348,96,0.899,0.209,488,EDFSMode.RANDOM
Completed,0.74,11,3940,47,0.187,0.799,653,EDFSMode.RANDOM
Completed,0.74,748,4729,82,0.405,0.923,717,EDFSMode.RANDOM
Completed,0.74,37,1319,33,0.68,0.083,425,EDFSMode.RANDOM
Completed,0.73,4,228,61,0.119,0.66,265,EDFSMode.RANDOM
Completed,0.75,12,3634,11,0.842,0.318,880,EDFSMode.RANDOM
Completed,0.75,14,3491,58,0.357,0.852,510,EDFSMode.RANDOM
Completed,0.73,3,62,7,0.573,0.141,577,EDFSMode.RANDOM
Completed,0.74,6,1469,85,0.136,0.617,962,EDFSMode.RANDOM
Completed,0.74,34,4897,36,0.917,0.405,121,EDFSMode.RANDOM
Completed,0.75,33,3771,99,0.637,0.281,283,EDFSMode.RANDOM
Completed,0.73,49,2200,50,0.417,0.743,800,EDFSMode.RANDOM
Completed,0.73,4588,1104,72,0.854,0.015,739,EDFSMode.RANDOM
Completed,0.75,5,2678,21,0.077,0.976,348,EDFSMode.RANDOM
Completed,0.74,150,2815,77,0.774,0.638,620,EDFSMode.RANDOM
Completed,0.74,3,656,28,0.062,0.356,441,EDFSMode.RANDOM
Completed,0.73,14,2063,56,0.749,0.902,164,EDFSMode.RANDOM
Completed,0.74,5,4220,6,0.463,0.12,893,EDFSMode.RANDOM
Completed,0.75,16,4446,67,0.244,0.246,843,EDFSMode.RANDOM
Completed,0.75,15,1607,17,0.967,0.779,213,EDFSMode.RANDOM
Completed,0.74,71,511,88,0.28,0.479,391,EDFSMode.RANDOM
Completed,0.74,131,3355,39,0.555,0.512,669,EDFSMode.RANDOM
Completed,0.74,7,3297,81,0.298,0.349,976,EDFSMode.RANDOM
Completed,0.75,12,496,31,0.522,0.627,135,EDFSMode.RANDOM
Completed,0.75,7,1588,52,0.211,0.115,524,EDFSMode.RANDOM
Completed,0.74,6,4392,3,0.985,0.893,591,EDFSMode.RANDOM
Completed,0.74,1529,4287,63,0.704,0.768,753,EDFSMode.RANDOM
Completed,0.72,13,2089,14,0.491,0.239,362,EDFSMode.RANDOM
Completed,0.75,70,683,92,0.802,0.503,297,EDFSMode.RANDOM
Completed,0.74,4,2880,42,0.017,0.474,815,EDFSMode.RANDOM
Completed,0.75,21,2704,60,0.817,0.126,207,EDFSMode.RANDOM
Completed,0.74,3,1172,11,0.097,0.849,935,EDFSMode.RANDOM
Completed,0.73,190,2264,83,0.658,0.393,663,EDFSMode.RANDOM
Completed,0.74,9,3799,32,0.379,0.616,482,EDFSMode.RANDOM
Completed,0.74,11,4880,97,0.162,0.74,434,EDFSMode.RANDOM
Completed,0.73,3257,1412,46,0.877,0.267,711,EDFSMode.RANDOM
Completed,0.73,14,7,74,0.316,0.975,886,EDFSMode.RANDOM
Completed,0.75,33,3473,25,0.599,0.002,256,EDFSMode.RANDOM
Completed,0.75,6,3623,71,0.087,0.544,568,EDFSMode.RANDOM
Completed,0.73,12,174,22,0.861,0.449,515,EDFSMode.RANDOM
Completed,0.74,34,1270,100,0.423,0.808,116,EDFSMode.RANDOM
Completed,0.75,55,4715,50,0.647,0.214,971,EDFSMode.RANDOM
Completed,0.74,1708,3961,86,0.927,0.09,795,EDFSMode.RANDOM
Completed,0.74,4,2409,35,0.142,0.934,291,EDFSMode.RANDOM
Completed,0.74,101,1003,57,0.579,0.323,340,EDFSMode.RANDOM
Completed,0.73,59,2555,8,0.366,0.668,744,EDFSMode.RANDOM
Completed,0.75,15,3045,89,0.533,0.946,445,EDFSMode.RANDOM
Completed,0.74,11,826,38,0.254,0.048,611,EDFSMode.RANDOM
Completed,0.74,12,1921,67,0.941,0.711,901,EDFSMode.RANDOM
Completed,0.74,16,4137,17,0.222,0.311,159,EDFSMode.RANDOM
Completed,0.75,20,4540,56,0.441,0.437,222,EDFSMode.RANDOM
Completed,0.74,6,1757,6,0.724,0.588,838,EDFSMode.RANDOM
Completed,0.73,10,351,78,0.037,0.171,674,EDFSMode.RANDOM
Completed,0.75,380,3135,27,0.753,0.82,382,EDFSMode.RANDOM
Completed,0.74,12,3248,52,0.676,0.679,818,EDFSMode.RANDOM
Completed,0.74,3,467,1,0.394,0.33,322,EDFSMode.RANDOM
Completed,0.75,934,1871,79,0.83,0.911,373,EDFSMode.RANDOM
Completed,0.74,10,4656,30,0.114,0.064,770,EDFSMode.RANDOM
Completed,0.74,17,4179,93,0.333,0.19,594,EDFSMode.RANDOM
Completed,0.75,16,1962,44,0.612,0.788,549,EDFSMode.RANDOM
Completed,0.74,14,869,66,0.176,0.453,145,EDFSMode.RANDOM
Completed,0.74,74,3085,15,0.895,0.553,994,EDFSMode.RANDOM
Completed,0.75,10,2596,83,0.189,0.831,252,EDFSMode.RANDOM
Completed,0.74,68,1045,35,0.975,0.178,861,EDFSMode.RANDOM
Completed,0.73,203,2449,62,0.289,0.565,701,EDFSMode.RANDOM
Completed,0.75,22,4004,12,0.502,0.411,416,EDFSMode.RANDOM
Completed,0.75,41,4831,73,0.782,0.287,479,EDFSMode.RANDOM
Completed,0.74,4,1383,23,0.008,0.691,637,EDFSMode.RANDOM
Completed,0.72,29,290,94,0.693,0.052,924,EDFSMode.RANDOM
Completed,0.74,20,3737,45,0.469,0.955,189,EDFSMode.RANDOM
Completed,0.73,7339,3594,98,0.954,0.499,719,EDFSMode.RANDOM
Completed,0.73,5,125,49,0.239,0.524,336,EDFSMode.RANDOM
Completed,0.75,25,1534,71,0.551,0.234,274,EDFSMode.RANDOM
Completed,0.74,127,4998,20,0.269,0.759,784,EDFSMode.RANDOM
Completed,0.75,15,3834,60,0.052,0.883,947,EDFSMode.RANDOM
Completed,0.75,8,2302,9,0.771,0.108,112,EDFSMode.RANDOM
Completed,0.75,14,1208,87,0.458,0.65,498,EDFSMode.RANDOM
Completed,0.74,8,2741,37,0.737,0.375,557,EDFSMode.RANDOM
Completed,0.75,74,2918,69,0.414,0.027,407,EDFSMode.RANDOM
Completed,0.74,109,718,18,0.627,0.996,678,EDFSMode.RANDOM
Completed,0.73,6,2126,90,0.065,0.262,855,EDFSMode.RANDOM
Completed,0.75,20,4322,41,0.85,0.731,233,EDFSMode.RANDOM
Completed,0.74,27,4511,76,0.568,0.606,183,EDFSMode.RANDOM
Completed,0.74,4,1708,27,0.344,0.386,905,EDFSMode.RANDOM
Completed,0.73,66,614,55,0.906,0.872,629,EDFSMode.RANDOM
Completed,0.75,5,3418,4,0.132,0.152,456,EDFSMode.RANDOM
Completed,0.75,61,3428,96,0.582,0.753,587,EDFSMode.RANDOM
Completed,0.74,5,604,47,0.362,0.225,526,EDFSMode.RANDOM
Completed,0.74,45,1700,75,0.924,0.518,142,EDFSMode.RANDOM
Completed,0.75,5,4520,24,0.146,0.489,975,EDFSMode.RANDOM
Completed,0.74,25,4313,61,0.428,0.365,814,EDFSMode.RANDOM
Completed,0.73,4,2136,10,0.644,0.644,303,EDFSMode.RANDOM
Completed,0.75,6,729,82,0.082,0.099,365,EDFSMode.RANDOM
Completed,0.73,2818,2907,33,0.864,0.877,748,EDFSMode.RANDOM
Completed,0.74,4,2771,64,0.034,0.726,483,EDFSMode.RANDOM
Completed,0.74,49,1177,14,0.757,0.252,656,EDFSMode.RANDOM
Completed,0.72,10,2273,91,0.445,0.989,932,EDFSMode.RANDOM
Completed,0.75,21,3863,43,0.719,0.017,211,EDFSMode.RANDOM
Completed,0.75,35,4970,81,0.937,0.143,260,EDFSMode.RANDOM
Completed,0.74,6,1562,32,0.226,0.866,883,EDFSMode.RANDOM
Completed,0.73,1192,155,53,0.538,0.375,705,EDFSMode.RANDOM
Completed,0.74,8,3564,3,0.251,0.6,435,EDFSMode.RANDOM
Completed,0.75,128,3726,56,0.799,0.074,966,EDFSMode.RANDOM
Completed,0.75,4,301,5,0.021,0.918,119,EDFSMode.RANDOM
Completed,0.75,28,1393,77,0.707,0.34,521,EDFSMode.RANDOM
Completed,0.75,9,4822,28,0.486,0.684,568,EDFSMode.RANDOM
Completed,0.74,22,4013,88,0.207,0.559,743,EDFSMode.RANDOM
Completed,0.73,513,2440,39,0.989,0.464,346,EDFSMode.RANDOM
Completed,0.75,13,1035,67,0.303,0.794,294,EDFSMode.RANDOM
Completed,0.74,181,2606,16,0.519,0.199,791,EDFSMode.RANDOM
Completed,0.74,19,3055,85,0.32,0.421,160,EDFSMode.RANDOM
Completed,0.74,15,898,36,0.595,0.57,895,EDFSMode.RANDOM
Completed,0.75,7,1991,58,0.159,0.188,609,EDFSMode.RANDOM
Completed,0.75,11,4151,7,0.882,0.837,450,EDFSMode.RANDOM
Completed,0.75,275,4685,72,0.662,0.961,387,EDFSMode.RANDOM
Completed,0.75,28,1842,21,0.376,0.062,671,EDFSMode.RANDOM
Completed,0.73,224,436,99,0.812,0.696,832,EDFSMode.RANDOM
Completed,0.75,10,3278,50,0.101,0.297,223,EDFSMode.RANDOM
Completed,0.74,668,3164,73,0.455,0.204,773,EDFSMode.RANDOM
Completed,0.74,152,321,24,0.741,0.803,368,EDFSMode.RANDOM
Completed,0.75,16,1729,95,0.055,0.439,321,EDFSMode.RANDOM
Completed,0.74,38,4568,45,0.766,0.538,824,EDFSMode.RANDOM
Completed,0.74,243,4108,84,0.547,0.662,1000,EDFSMode.RANDOM
Completed,0.74,23,1950,34,0.272,0.313,145,EDFSMode.RANDOM
Completed,0.74,14,856,62,0.959,0.929,544,EDFSMode.RANDOM
Completed,0.74,4,3015,13,0.236,0.08,597,EDFSMode.RANDOM
Completed,0.74,409,2566,94,0.91,0.302,410,EDFSMode.RANDOM
Completed,0.74,34,992,43,0.128,0.705,702,EDFSMode.RANDOM
Completed,0.73,41,2400,65,0.565,0.037,865,EDFSMode.RANDOM
Completed,0.75,11,3971,16,0.349,0.94,250,EDFSMode.RANDOM
Completed,0.74,15,4706,51,0.069,0.815,186,EDFSMode.RANDOM
Completed,0.74,5,1279,2,0.846,0.161,929,EDFSMode.RANDOM
Completed,0.73,8,184,80,0.409,0.581,638,EDFSMode.RANDOM
Completed,0.74,16,3613,29,0.63,0.427,473,EDFSMode.RANDOM
Completed,0.74,13,3443,76,0.18,0.899,787,EDFSMode.RANDOM
Completed,0.72,15,37,26,0.891,0.126,270,EDFSMode.RANDOM
Completed,0.75,18,1441,54,0.33,0.633,334,EDFSMode.RANDOM
Completed,0.74,164,4851,5,0.617,0.358,726,EDFSMode.RANDOM
Completed,0.75,37,3828,68,0.834,0.484,563,EDFSMode.RANDOM
Completed,0.72,2,2235,19,0.111,0.51,497,EDFSMode.RANDOM
Completed,0.74,43,1142,91,0.672,0.249,108,EDFSMode.RANDOM
Completed,0.73,26,2733,40,0.397,0.773,949,EDFSMode.RANDOM
Completed,0.75,17,2870,59,0.69,0.622,227,EDFSMode.RANDOM
Completed,0.74,3,693,9,0.473,0.402,857,EDFSMode.RANDOM
Completed,0.72,1809,2098,88,0.785,0.855,683,EDFSMode.RANDOM
Completed,0.75,8,4278,36,0.003,0.136,404,EDFSMode.RANDOM
Completed,0.75,17,4402,99,0.285,0.012,454,EDFSMode.RANDOM
Completed,0.75,22,1578,48,0.505,0.981,633,EDFSMode.RANDOM
Completed,0.73,4,485,70,0.194,0.276,906,EDFSMode.RANDOM
Completed,0.75,17,3307,20,0.971,0.746,177,EDFSMode.RANDOM
Completed,0.75,10,3325,63,0.23,0.395,378,EDFSMode.RANDOM
Completed,0.73,540,541,12,0.949,0.612,768,EDFSMode.RANDOM
Completed,0.74,8,1635,84,0.262,0.131,830,EDFSMode.RANDOM
Completed,0.74,31,4418,34,0.541,0.846,312,EDFSMode.RANDOM
Completed,0.74,53,4249,95,0.76,0.97,150,EDFSMode.RANDOM
Completed,0.73,6,2034,45,0.045,0.005,991,EDFSMode.RANDOM
Completed,0.74,16,626,74,0.732,0.738,606,EDFSMode.RANDOM
Completed,0.75,4,2845,22,0.449,0.271,539,EDFSMode.RANDOM
Completed,0.73,1441,2668,79,0.655,0.111,696,EDFSMode.RANDOM
Completed,0.75,16,1115,30,0.431,0.896,418,EDFSMode.RANDOM
Completed,0.74,18,2209,51,0.868,0.345,241,EDFSMode.RANDOM
Completed,0.74,4,3761,1,0.095,0.632,871,EDFSMode.RANDOM
Completed,0.74,22,4906,65,0.374,0.507,920,EDFSMode.RANDOM
Completed,0.75,14,1460,15,0.586,0.469,192,EDFSMode.RANDOM
Completed,0.72,6,52,93,0.149,0.772,467,EDFSMode.RANDOM
Completed,0.74,121,3501,44,0.935,0.236,647,EDFSMode.RANDOM
Completed,0.74,19,3664,90,0.387,0.716,278,EDFSMode.RANDOM
Completed,0.72,588,197,41,0.666,0.309,782,EDFSMode.RANDOM
Completed,0.74,20,1290,69,0.105,0.949,731,EDFSMode.RANDOM
Completed,0.75,99,4758,18,0.825,0.042,326,EDFSMode.RANDOM
Completed,0.74,16,3911,55,0.607,0.168,502,EDFSMode.RANDOM
Completed,0.73,2,2376,4,0.324,0.825,555,EDFSMode.RANDOM
Completed,0.74,151,972,76,0.885,0.432,958,EDFSMode.RANDOM
Completed,0.75,11,2503,27,0.17,0.59,103,EDFSMode.RANDOM
Completed,0.74,69,2992,70,0.993,0.806,852,EDFSMode.RANDOM
Completed,0.75,7,796,20,0.219,0.219,235,EDFSMode.RANDOM
Completed,0.75,308,1889,98,0.53,0.539,396,EDFSMode.RANDOM
Completed,0.74,181,4086,49,0.306,0.452,688,EDFSMode.RANDOM
Completed,0.75,7,4583,87,0.025,0.328,625,EDFSMode.RANDOM
Completed,0.75,16,1778,38,0.81,0.665,459,EDFSMode.RANDOM
Completed,0.74,14,374,59,0.499,0.093,173,EDFSMode.RANDOM
Completed,0.74,11,3174,9,0.711,0.93,914,EDFSMode.RANDOM
Completed,0.74,54,3218,83,0.858,0.569,536,EDFSMode.RANDOM
Completed,0.74,2,414,32,0.072,0.408,581,EDFSMode.RANDOM
Completed,0.74,148,1821,60,0.634,0.834,981,EDFSMode.RANDOM
Completed,0.74,20,4623,11,0.422,0.173,132,EDFSMode.RANDOM
Completed,0.74,13,4200,74,0.14,0.049,309,EDFSMode.RANDOM
Completed,0.73,261,2004,25,0.914,0.96,805,EDFSMode.RANDOM
Completed,0.74,580,909,97,0.352,0.282,757,EDFSMode.RANDOM
Completed,0.75,163,3108,46,0.576,0.693,359,EDFSMode.RANDOM
Completed,0.73,22,2619,53,0.276,0.909,651,EDFSMode.RANDOM
Completed,0.74,5,1085,3,0.559,0.069,493,EDFSMode.RANDOM
Completed,0.75,10,2493,81,0.247,0.674,202,EDFSMode.RANDOM
Completed,0.74,26,4025,30,0.962,0.333,938,EDFSMode.RANDOM
Completed,0.75,94,4798,92,0.745,0.459,874,EDFSMode.RANDOM
Completed,0.75,12,1333,41,0.466,0.55,266,EDFSMode.RANDOM
Completed,0.73,82,238,63,0.779,0.192,429,EDFSMode.RANDOM
Completed,0.74,10,3706,14,0.059,0.783,714,EDFSMode.RANDOM
