Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.92,775,1295,71,0.255,0.919,448,EDFSMode.RANDOM
Completed,0.92,542,1480,29,0.134,0.999,231,EDFSMode.RANDOM
Completed,0.85,191,2785,3,0.138,0.011,1000,EDFSMode.RANDOM
Completed,0.88,519,720,27,0.365,0.999,618,EDFSMode.RANDOM
Completed,0.9,155,943,11,0.124,0.999,826,EDFSMode.RANDOM
Completed,0.91,261,897,54,0.036,0.999,524,EDFSMode.RANDOM
Completed,0.74,633,629,1,0.128,0.902,100,EDFSMode.RANDOM
Completed,0.91,1843,1610,46,0.013,0.001,100,EDFSMode.RANDOM
Completed,0.84,215,2822,10,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.91,296,4734,31,0.168,0.694,997,EDFSMode.RANDOM
Completed,0.92,432,1599,44,0.001,0.527,523,EDFSMode.RANDOM
Completed,0.9,487,3455,100,0.163,0.001,932,EDFSMode.RANDOM
Completed,0.9,349,1471,81,0.149,0.482,1000,EDFSMode.RANDOM
Completed,0.86,228,927,41,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.93,341,3853,18,0.025,0.001,434,EDFSMode.RANDOM
Completed,0.85,242,2789,100,0.072,0.319,1000,EDFSMode.RANDOM
Completed,0.91,364,938,36,0.071,0.999,537,EDFSMode.RANDOM
Completed,0.91,450,1194,92,0.045,0.999,601,EDFSMode.RANDOM
Completed,0.93,377,3835,64,0.001,0.999,434,EDFSMode.RANDOM
Completed,0.61,702,2953,1,0.02,0.717,1000,EDFSMode.RANDOM
Completed,0.93,511,4643,10,0.247,0.19,489,EDFSMode.RANDOM
Completed,0.85,6417,2704,11,0.716,0.001,797,EDFSMode.RANDOM
Completed,0.89,210,663,9,0.171,0.999,757,EDFSMode.RANDOM
Completed,0.92,745,4885,67,0.001,0.001,289,EDFSMode.RANDOM
Completed,0.92,2181,3190,10,0.758,0.999,119,EDFSMode.RANDOM
Completed,0.89,187,1426,32,0.079,0.497,1000,EDFSMode.RANDOM
Completed,0.9,208,1276,30,0.096,0.999,759,EDFSMode.RANDOM
Completed,0.7,1614,2112,3,0.245,0.748,837,EDFSMode.RANDOM
Completed,0.92,1754,3478,28,0.419,0.922,142,EDFSMode.RANDOM
Completed,0.93,565,2903,56,0.108,0.766,215,EDFSMode.RANDOM
Completed,0.89,3611,1456,81,0.308,0.592,993,EDFSMode.RANDOM
Completed,0.92,1357,4025,13,0.585,0.45,396,EDFSMode.RANDOM
Completed,0.91,2540,4358,73,0.348,0.25,823,EDFSMode.RANDOM
Completed,0.93,1868,1789,35,0.508,0.856,452,EDFSMode.RANDOM
Completed,0.78,305,21,98,0.051,0.422,159,EDFSMode.RANDOM
Completed,0.92,938,774,20,0.488,0.266,311,EDFSMode.RANDOM
Completed,0.91,337,4874,45,0.162,0.094,893,EDFSMode.RANDOM
Completed,0.92,2808,4745,59,0.557,0.597,123,EDFSMode.RANDOM
Completed,0.83,1004,2313,48,0.335,0.486,716,EDFSMode.RANDOM
Completed,0.92,376,3290,24,0.002,0.186,502,EDFSMode.RANDOM
Completed,0.91,3491,2791,95,0.439,0.031,434,EDFSMode.RANDOM
Completed,0.92,395,1581,70,0.148,0.33,562,EDFSMode.RANDOM
Completed,0.91,435,3856,79,0.196,0.984,732,EDFSMode.RANDOM
Completed,0.88,2363,537,52,0.406,0.686,490,EDFSMode.RANDOM
Completed,0.93,396,1209,30,0.094,0.531,332,EDFSMode.RANDOM
Completed,0.74,2713,2022,89,0.598,0.191,293,EDFSMode.RANDOM
Completed,0.92,856,4453,7,0.259,0.828,660,EDFSMode.RANDOM
Completed,0.93,540,4478,69,0.045,0.703,387,EDFSMode.RANDOM
Completed,0.91,1916,1159,93,0.37,0.905,595,EDFSMode.RANDOM
Completed,0.9,1604,3748,1,0.522,0.014,230,EDFSMode.RANDOM
Completed,0.87,153,582,15,0.183,0.811,664,EDFSMode.RANDOM
Completed,0.93,3639,3825,41,0.482,0.61,540,EDFSMode.RANDOM
Completed,0.93,1248,1686,7,0.425,0.205,371,EDFSMode.RANDOM
Completed,0.88,665,2663,33,0.224,0.405,608,EDFSMode.RANDOM
Completed,0.91,1540,3414,61,0.287,0.311,763,EDFSMode.RANDOM
Completed,0.93,1583,826,46,0.571,0.668,174,EDFSMode.RANDOM
Completed,0.83,291,2204,85,0.114,0.112,444,EDFSMode.RANDOM
Completed,0.92,1529,4986,82,0.376,0.469,268,EDFSMode.RANDOM
Completed,0.83,1375,649,58,0.21,0.142,953,EDFSMode.RANDOM
Completed,0.73,700,152,36,0.273,0.048,882,EDFSMode.RANDOM
Completed,0.91,1962,4252,10,0.065,0.375,111,EDFSMode.RANDOM
Completed,0.92,497,1490,44,0.031,0.967,279,EDFSMode.RANDOM
Completed,0.89,2739,442,77,0.535,0.254,352,EDFSMode.RANDOM
Completed,0.85,428,2855,18,0.321,0.642,938,EDFSMode.RANDOM
Completed,0.9,411,3530,90,0.134,0.548,784,EDFSMode.RANDOM
Completed,0.9,4915,942,5,0.973,0.41,477,EDFSMode.RANDOM
Completed,0.86,1231,2084,66,0.468,0.873,212,EDFSMode.RANDOM
Completed,0.74,7157,2037,40,0.647,0.065,390,EDFSMode.RANDOM
Completed,0.93,662,994,79,0.17,0.655,234,EDFSMode.RANDOM
Completed,0.89,7077,2828,94,0.502,0.42,674,EDFSMode.RANDOM
Completed,0.84,952,397,1,0.357,0.562,137,EDFSMode.RANDOM
Completed,0.91,248,3953,27,0.058,0.859,859,EDFSMode.RANDOM
Completed,0.91,237,1871,21,0.099,0.454,916,EDFSMode.RANDOM
Completed,0.77,5686,105,60,0.593,0.762,617,EDFSMode.RANDOM
Completed,0.91,588,2537,47,0.3,0.155,305,EDFSMode.RANDOM
Completed,0.92,1366,3268,75,0.238,0.062,178,EDFSMode.RANDOM
Completed,0.93,2704,4958,8,0.696,0.721,447,EDFSMode.RANDOM
Completed,0.92,491,4819,96,0.085,0.219,568,EDFSMode.RANDOM
Completed,0.91,880,794,72,0.252,0.392,411,EDFSMode.RANDOM
Completed,0.86,191,278,50,0.19,0.298,510,EDFSMode.RANDOM
Completed,0.92,691,4066,25,0.397,0.125,697,EDFSMode.RANDOM
Completed,0.91,2281,1362,30,0.446,0.717,641,EDFSMode.RANDOM
Completed,0.92,340,3040,4,0.156,0.892,341,EDFSMode.RANDOM
Completed,0.92,742,3696,76,0.344,0.798,467,EDFSMode.RANDOM
Completed,0.9,3200,1128,19,0.55,0.161,782,EDFSMode.RANDOM
Completed,0.91,289,1937,52,0.01,0.623,737,EDFSMode.RANDOM
Completed,0.93,785,1984,14,0.294,0.997,535,EDFSMode.RANDOM
Completed,0.92,316,3663,39,0.12,0.673,687,EDFSMode.RANDOM
Completed,0.91,6455,3069,67,0.433,0.517,586,EDFSMode.RANDOM
Completed,0.91,4313,500,29,0.709,0.379,225,EDFSMode.RANDOM
Completed,0.92,1326,1309,92,0.233,0.841,407,EDFSMode.RANDOM
Completed,0.84,5824,3898,2,0.876,0.2,996,EDFSMode.RANDOM
Completed,0.93,602,4192,62,0.175,0.499,463,EDFSMode.RANDOM
Completed,0.93,2650,2736,20,0.633,0.783,169,EDFSMode.RANDOM
Completed,0.89,239,901,9,0.037,0.017,631,EDFSMode.RANDOM
Completed,0.77,6831,2277,74,0.531,0.7,895,EDFSMode.RANDOM
Completed,0.93,731,4689,34,0.363,0.343,365,EDFSMode.RANDOM
Completed,0.93,631,2499,36,0.127,0.236,119,EDFSMode.RANDOM
Completed,0.88,2645,3165,13,0.459,0.437,863,EDFSMode.RANDOM
Completed,0.84,197,2646,85,0.023,0.281,959,EDFSMode.RANDOM
Completed,0.93,1336,1748,58,0.315,0.08,245,EDFSMode.RANDOM
Completed,0.92,4314,4335,48,0.544,0.94,553,EDFSMode.RANDOM
Completed,0.92,1492,4003,89,0.281,0.734,189,EDFSMode.RANDOM
Completed,0.91,4466,1414,6,0.612,0.346,722,EDFSMode.RANDOM
Completed,0.8,152,371,63,0.071,0.937,789,EDFSMode.RANDOM
Completed,0.88,741,1024,41,0.384,0.781,919,EDFSMode.RANDOM
Completed,0.93,638,4580,17,0.219,0.578,289,EDFSMode.RANDOM
Completed,0.88,339,2175,33,0.391,0.535,239,EDFSMode.RANDOM
Completed,0.9,207,3463,7,0.195,0.855,983,EDFSMode.RANDOM
Completed,0.89,1202,2966,85,0.258,0.948,853,EDFSMode.RANDOM
Completed,0.92,1096,1442,61,0.08,0.629,139,EDFSMode.RANDOM
Completed,0.92,644,4304,93,0.015,0.037,308,EDFSMode.RANDOM
Completed,0.88,3675,1736,2,0.845,0.928,616,EDFSMode.RANDOM
Completed,0.68,1123,45,69,0.337,0.355,910,EDFSMode.RANDOM
Completed,0.9,1883,2633,26,0.552,0.743,380,EDFSMode.RANDOM
Completed,0.88,189,720,41,0.151,0.448,814,EDFSMode.RANDOM
Completed,0.92,2211,4898,15,0.452,0.131,182,EDFSMode.RANDOM
Completed,0.87,123,2289,18,0.06,0.292,415,EDFSMode.RANDOM
Completed,0.92,1952,932,51,0.507,0.99,259,EDFSMode.RANDOM
Completed,0.92,1184,3345,44,0.355,0.099,567,EDFSMode.RANDOM
Completed,0.87,320,2768,66,0.168,0.193,691,EDFSMode.RANDOM
Completed,0.92,4051,1636,90,0.497,0.386,513,EDFSMode.RANDOM
Completed,0.89,5060,4204,5,0.641,0.524,877,EDFSMode.RANDOM
Completed,0.93,2133,3871,58,0.409,0.791,344,EDFSMode.RANDOM
Completed,0.85,1147,474,82,0.24,0.599,635,EDFSMode.RANDOM
Completed,0.93,2650,3636,97,0.587,0.336,203,EDFSMode.RANDOM
Completed,0.91,675,1225,10,0.303,0.693,736,EDFSMode.RANDOM
Completed,0.92,377,4390,36,0.097,0.884,472,EDFSMode.RANDOM
Completed,0.92,1527,4493,99,0.32,0.51,688,EDFSMode.RANDOM
Completed,0.92,1431,1925,9,0.542,0.399,151,EDFSMode.RANDOM
Completed,0.91,345,1096,73,0.017,0.818,530,EDFSMode.RANDOM
Completed,0.89,2458,597,45,0.454,0.974,404,EDFSMode.RANDOM
Completed,0.92,297,3762,20,0.133,0.666,592,EDFSMode.RANDOM
Completed,0.91,849,1662,27,0.213,0.012,761,EDFSMode.RANDOM
Completed,0.9,297,2717,4,0.389,0.318,460,EDFSMode.RANDOM
Completed,0.93,424,3390,82,0.078,0.474,361,EDFSMode.RANDOM
Completed,0.8,709,2258,55,0.275,0.168,632,EDFSMode.RANDOM
Completed,0.93,6278,4827,39,0.615,0.805,320,EDFSMode.RANDOM
Completed,0.91,1415,4931,53,0.23,0.256,864,EDFSMode.RANDOM
Completed,0.84,86,97,6,0.123,0.23,243,EDFSMode.RANDOM
Completed,0.93,3575,1845,64,0.57,0.554,425,EDFSMode.RANDOM
Completed,0.91,895,4276,31,0.293,0.411,965,EDFSMode.RANDOM
Completed,0.93,3815,3985,83,0.524,0.147,481,EDFSMode.RANDOM
Completed,0.91,1205,1552,23,0.365,0.754,796,EDFSMode.RANDOM
Completed,0.92,500,2840,48,0.034,0.574,187,EDFSMode.RANDOM
Completed,0.92,2519,3593,70,0.472,0.73,284,EDFSMode.RANDOM
Completed,0.7,242,2068,95,0.178,0.909,920,EDFSMode.RANDOM
Completed,0.92,1607,4679,88,0.142,0.76,148,EDFSMode.RANDOM
Completed,0.8,127,450,33,0.008,0.724,988,EDFSMode.RANDOM
Completed,0.92,772,3928,10,0.329,0.916,216,EDFSMode.RANDOM
Completed,0.92,1336,1807,38,0.265,0.262,160,EDFSMode.RANDOM
Completed,0.83,136,2551,14,0.088,0.068,819,EDFSMode.RANDOM
Completed,0.88,6740,3204,92,0.4,0.224,890,EDFSMode.RANDOM
Completed,0.91,1080,636,3,0.739,0.865,357,EDFSMode.RANDOM
Completed,0.88,501,2385,66,0.203,0.418,317,EDFSMode.RANDOM
Completed,0.93,1053,4805,64,0.309,0.006,508,EDFSMode.RANDOM
Completed,0.76,3170,2216,32,0.578,0.897,868,EDFSMode.RANDOM
Completed,0.88,351,858,89,0.105,0.323,714,EDFSMode.RANDOM
Completed,0.92,1819,3426,5,0.756,0.711,124,EDFSMode.RANDOM
Completed,0.84,1971,264,17,0.418,0.479,558,EDFSMode.RANDOM
Completed,0.93,824,4130,42,0.247,0.162,435,EDFSMode.RANDOM
Completed,0.92,316,1387,12,0.159,0.504,491,EDFSMode.RANDOM
Completed,0.89,3689,2988,37,0.489,0.823,727,EDFSMode.RANDOM
Completed,0.91,333,3721,59,0.053,0.979,658,EDFSMode.RANDOM
Completed,0.92,1264,1884,84,0.347,0.66,339,EDFSMode.RANDOM
Completed,0.91,3172,4471,23,0.515,0.304,925,EDFSMode.RANDOM
Completed,0.63,93,2009,47,0.07,0.786,597,EDFSMode.RANDOM
Completed,0.92,600,3610,21,0.267,0.605,381,EDFSMode.RANDOM
Completed,0.91,1536,3093,100,0.205,0.698,539,EDFSMode.RANDOM
Completed,0.91,816,1256,75,0.383,0.879,669,EDFSMode.RANDOM
Completed,0.92,6670,4177,79,0.462,0.288,612,EDFSMode.RANDOM
Completed,0.93,2736,1589,16,0.677,0.679,297,EDFSMode.RANDOM
Completed,0.85,257,231,55,0.14,0.105,370,EDFSMode.RANDOM
Completed,0.91,511,886,27,0.327,0.198,438,EDFSMode.RANDOM
Completed,0.68,609,4752,1,0.026,0.381,766,EDFSMode.RANDOM
Completed,0.81,2368,2435,4,0.48,0.044,956,EDFSMode.RANDOM
Completed,0.93,522,3178,30,0.184,0.348,262,EDFSMode.RANDOM
Completed,0.93,1278,2581,52,0.372,0.442,110,EDFSMode.RANDOM
Completed,0.62,4067,14,43,0.516,0.584,703,EDFSMode.RANDOM
Completed,0.91,355,1762,76,0.044,0.137,886,EDFSMode.RANDOM
Completed,0.91,437,4056,72,0.115,0.542,943,EDFSMode.RANDOM
Completed,0.93,6569,1469,35,0.774,0.43,346,EDFSMode.RANDOM
Completed,0.91,766,346,96,0.284,0.848,279,EDFSMode.RANDOM
Completed,0.89,1261,2915,11,0.576,0.242,646,EDFSMode.RANDOM
Completed,0.92,622,1077,24,0.222,0.942,206,EDFSMode.RANDOM
Completed,0.91,6358,4555,50,0.428,0.635,787,EDFSMode.RANDOM
Completed,0.92,403,4569,58,0.069,0.021,670,EDFSMode.RANDOM
Completed,0.89,6367,2138,50,0.79,0.881,141,EDFSMode.RANDOM
Completed,0.91,1464,1093,83,0.268,0.34,548,EDFSMode.RANDOM
Completed,0.89,320,340,11,0.206,0.496,394,EDFSMode.RANDOM
Completed,0.92,986,4052,36,0.381,0.177,602,EDFSMode.RANDOM
Completed,0.91,3675,1775,19,0.464,0.521,772,EDFSMode.RANDOM
Completed,0.9,257,2597,43,0.137,0.838,450,EDFSMode.RANDOM
Completed,0.91,1213,3172,65,0.325,0.994,379,EDFSMode.RANDOM
Completed,0.85,3987,761,30,0.532,0.103,912,EDFSMode.RANDOM
Completed,0.86,213,2431,91,0.028,0.677,614,EDFSMode.RANDOM
Completed,0.91,4372,4864,4,0.866,0.289,310,EDFSMode.RANDOM
Completed,0.72,2405,2326,1,0.63,0.135,513,EDFSMode.RANDOM
Completed,0.93,1108,890,68,0.186,0.582,104,EDFSMode.RANDOM
Completed,0.9,4657,2805,54,0.518,0.35,565,EDFSMode.RANDOM
Completed,0.87,473,217,40,0.374,0.738,260,EDFSMode.RANDOM
Completed,0.91,247,4161,16,0.042,0.932,947,EDFSMode.RANDOM
Completed,0.91,239,1262,32,0.117,0.276,778,EDFSMode.RANDOM
Completed,0.92,729,3097,8,0.282,0.084,204,EDFSMode.RANDOM
Completed,0.92,985,3596,86,0.22,0.24,274,EDFSMode.RANDOM
Completed,0.91,5586,1994,60,0.43,0.432,930,EDFSMode.RANDOM
Completed,0.92,783,1890,23,0.143,0.058,221,EDFSMode.RANDOM
Completed,0.88,235,2974,71,0.007,0.458,843,EDFSMode.RANDOM
Completed,0.93,2015,1371,94,0.331,0.152,150,EDFSMode.RANDOM
Completed,0.91,1595,3802,13,0.561,0.758,690,EDFSMode.RANDOM
Completed,0.92,784,4136,53,0.262,0.558,319,EDFSMode.RANDOM
Completed,0.91,3275,1704,42,0.594,0.416,634,EDFSMode.RANDOM
Completed,0.78,159,268,77,0.09,0.863,899,EDFSMode.RANDOM
Completed,0.86,2186,845,5,0.402,0.956,831,EDFSMode.RANDOM
Completed,0.92,1203,4789,31,0.2,0.652,165,EDFSMode.RANDOM
Completed,0.89,557,2398,28,0.311,0.802,426,EDFSMode.RANDOM
Completed,0.91,397,3220,3,0.104,0.619,556,EDFSMode.RANDOM
Completed,0.89,3927,133,14,0.693,0.321,116,EDFSMode.RANDOM
Completed,0.92,712,1804,56,0.249,0.895,495,EDFSMode.RANDOM
Completed,0.92,805,3941,98,0.157,0.302,326,EDFSMode.RANDOM
Completed,0.86,4927,466,73,0.492,0.121,652,EDFSMode.RANDOM
Completed,0.92,4807,2878,34,0.651,0.977,284,EDFSMode.RANDOM
Completed,0.89,203,963,45,0.055,0.214,725,EDFSMode.RANDOM
Completed,0.93,660,4675,20,0.345,0.395,482,EDFSMode.RANDOM
Completed,0.92,3103,4644,95,0.54,0.664,219,EDFSMode.RANDOM
Completed,0.74,362,2055,12,0.318,0.307,580,EDFSMode.RANDOM
Completed,0.93,531,3577,38,0.019,0.116,399,EDFSMode.RANDOM
Completed,0.9,3344,2846,60,0.456,0.209,528,EDFSMode.RANDOM
Completed,0.92,516,1556,84,0.132,0.401,679,EDFSMode.RANDOM
Completed,0.91,1398,4262,64,0.215,0.807,623,EDFSMode.RANDOM
Completed,0.79,1015,81,88,0.387,0.614,359,EDFSMode.RANDOM
Completed,0.78,4449,2514,6,0.718,0.476,889,EDFSMode.RANDOM
Completed,0.9,216,678,16,0.076,0.707,455,EDFSMode.RANDOM
Completed,0.91,1454,4935,43,0.278,0.901,749,EDFSMode.RANDOM
Completed,0.78,720,2252,39,0.228,0.552,966,EDFSMode.RANDOM
Completed,0.93,1271,3386,14,0.436,0.869,252,EDFSMode.RANDOM
Completed,0.92,961,2731,92,0.124,0.963,127,EDFSMode.RANDOM
Completed,0.79,2268,299,3,0.768,0.072,713,EDFSMode.RANDOM
Completed,0.91,1252,1677,67,0.291,0.645,869,EDFSMode.RANDOM
Completed,0.92,2541,4089,27,0.568,0.257,504,EDFSMode.RANDOM
Completed,0.9,1476,3756,87,0.367,0.052,925,EDFSMode.RANDOM
Completed,0.93,1079,1344,21,0.527,0.912,336,EDFSMode.RANDOM
Completed,0.91,302,593,63,0.032,0.371,296,EDFSMode.RANDOM
Completed,0.92,1437,1110,34,0.469,0.465,195,EDFSMode.RANDOM
Completed,0.92,346,4509,9,0.18,0.145,798,EDFSMode.RANDOM
Completed,0.91,2374,4384,71,0.393,0.27,130,EDFSMode.RANDOM
Completed,0.9,412,1221,97,0.193,0.091,852,EDFSMode.RANDOM
Completed,0.82,921,487,25,0.256,0.246,978,EDFSMode.RANDOM
Completed,0.93,769,3887,49,0.082,0.426,226,EDFSMode.RANDOM
Completed,0.91,969,1630,4,0.013,0.77,170,EDFSMode.RANDOM
Completed,0.82,2628,195,66,0.554,0.446,441,EDFSMode.RANDOM
Completed,0.87,1126,2764,29,0.34,0.589,808,EDFSMode.RANDOM
Completed,0.9,298,3359,51,0.153,0.744,908,EDFSMode.RANDOM
Completed,0.88,1873,2305,76,0.45,0.926,300,EDFSMode.RANDOM
Completed,0.93,383,4885,80,0.062,0.526,518,EDFSMode.RANDOM
Completed,0.88,1046,704,54,0.353,0.832,703,EDFSMode.RANDOM
Completed,0.74,104,51,26,0.166,0.988,576,EDFSMode.RANDOM
Completed,0.88,2231,4308,2,0.499,0.682,417,EDFSMode.RANDOM
Completed,0.92,1935,1428,46,0.407,0.026,473,EDFSMode.RANDOM
Completed,0.89,671,2950,22,0.242,0.334,745,EDFSMode.RANDOM
Completed,0.91,1280,3469,100,0.305,0.49,647,EDFSMode.RANDOM
Completed,0.92,760,1038,7,0.59,0.601,276,EDFSMode.RANDOM
Completed,0.83,200,2179,74,0.095,0.182,349,EDFSMode.RANDOM
Completed,0.92,1276,4584,78,0.297,0.202,398,EDFSMode.RANDOM
Completed,0.91,315,1031,53,0.118,0.377,584,EDFSMode.RANDOM
Completed,0.92,368,3550,15,0.069,0.606,495,EDFSMode.RANDOM
Completed,0.89,4939,1893,42,0.448,0.946,909,EDFSMode.RANDOM
Completed,0.91,441,1451,93,0.136,0.809,851,EDFSMode.RANDOM
Completed,0.92,824,3114,64,0.256,0.649,335,EDFSMode.RANDOM
Completed,0.74,4382,141,12,0.609,0.241,560,EDFSMode.RANDOM
Completed,0.88,787,545,76,0.342,0.29,459,EDFSMode.RANDOM
Completed,0.87,4356,2569,50,0.54,0.816,690,EDFSMode.RANDOM
Completed,0.91,1384,4035,55,0.206,0.138,945,EDFSMode.RANDOM
Completed,0.91,758,4461,4,0.393,0.119,787,EDFSMode.RANDOM
Completed,0.92,437,958,27,0.029,0.466,400,EDFSMode.RANDOM
Completed,0.93,860,3204,30,0.352,0.206,255,EDFSMode.RANDOM
Completed,0.57,1471,2215,1,0.227,0.366,756,EDFSMode.RANDOM
Completed,0.92,5772,1788,52,0.415,0.378,582,EDFSMode.RANDOM
Completed,0.93,4851,3825,24,0.716,0.982,356,EDFSMode.RANDOM
Completed,0.92,597,2791,79,0.039,0.039,210,EDFSMode.RANDOM
Completed,0.86,313,204,67,0.126,0.897,305,EDFSMode.RANDOM
Completed,0.84,6699,2856,9,0.76,0.496,985,EDFSMode.RANDOM
Completed,0.92,377,4803,39,0.173,0.694,660,EDFSMode.RANDOM
Completed,0.93,841,640,18,0.312,0.846,132,EDFSMode.RANDOM
Completed,0.9,2012,773,83,0.202,0.586,570,EDFSMode.RANDOM
Completed,0.92,1991,4744,62,0.315,0.995,169,EDFSMode.RANDOM
Completed,0.71,2039,2081,13,0.554,0.391,839,EDFSMode.RANDOM
Completed,0.92,740,4220,11,0.004,0.758,214,EDFSMode.RANDOM
Completed,0.79,1002,261,34,0.388,0.668,743,EDFSMode.RANDOM
Completed,0.88,2221,2694,22,0.459,0.279,620,EDFSMode.RANDOM
Completed,0.91,2164,1812,49,0.089,0.182,119,EDFSMode.RANDOM
Completed,0.88,904,2314,100,0.277,0.077,293,EDFSMode.RANDOM
Completed,0.9,349,3188,71,0.147,0.478,665,EDFSMode.RANDOM
Completed,0.9,5952,1161,5,0.968,0.879,442,EDFSMode.RANDOM
Completed,0.87,6239,1059,74,0.484,0.227,866,EDFSMode.RANDOM
Completed,0.91,2038,3407,2,0.651,0.636,184,EDFSMode.RANDOM
Completed,0.93,747,4443,97,0.095,0.317,380,EDFSMode.RANDOM
Completed,0.92,1001,3940,45,0.282,0.43,539,EDFSMode.RANDOM
Completed,0.84,152,566,25,0.172,0.02,925,EDFSMode.RANDOM
Completed,0.89,1084,2976,38,0.242,0.907,830,EDFSMode.RANDOM
Completed,0.93,683,1505,8,0.368,0.506,416,EDFSMode.RANDOM
Completed,0.69,143,2029,59,0.056,0.736,475,EDFSMode.RANDOM
Completed,0.92,2692,799,92,0.405,0.92,347,EDFSMode.RANDOM
Completed,0.91,361,4956,66,0.019,0.511,832,EDFSMode.RANDOM
Completed,0.92,3411,1548,62,0.535,0.145,222,EDFSMode.RANDOM
Completed,0.91,677,4207,14,0.33,0.749,900,EDFSMode.RANDOM
Completed,0.71,722,44,44,0.218,0.838,511,EDFSMode.RANDOM
Completed,0.9,336,2628,7,0.132,0.23,382,EDFSMode.RANDOM
Completed,0.91,1489,1638,27,0.26,0.327,798,EDFSMode.RANDOM
Completed,0.79,187,2364,79,0.072,0.433,963,EDFSMode.RANDOM
Completed,0.92,3433,3366,55,0.444,0.031,449,EDFSMode.RANDOM
Completed,0.93,842,1120,52,0.184,0.267,191,EDFSMode.RANDOM
Completed,0.91,2109,4610,81,0.301,0.177,594,EDFSMode.RANDOM
Completed,0.87,2474,2273,44,0.569,0.711,373,EDFSMode.RANDOM
Completed,0.91,366,3884,30,0.113,0.064,772,EDFSMode.RANDOM
Completed,0.92,2019,2954,40,0.411,0.583,143,EDFSMode.RANDOM
Completed,0.91,353,1297,17,0.044,0.985,642,EDFSMode.RANDOM
Completed,0.7,1525,2046,69,0.355,0.755,695,EDFSMode.RANDOM
Completed,0.92,948,4706,7,0.529,0.353,467,EDFSMode.RANDOM
Completed,0.93,1300,3709,89,0.224,0.657,322,EDFSMode.RANDOM
Completed,0.89,5245,675,64,0.597,0.491,502,EDFSMode.RANDOM
Completed,0.91,1071,3649,12,0.272,0.9,732,EDFSMode.RANDOM
Completed,0.88,269,2179,32,0.151,0.561,232,EDFSMode.RANDOM
Completed,0.92,2321,1354,84,0.462,0.697,179,EDFSMode.RANDOM
Completed,0.91,332,2813,61,0.085,0.857,553,EDFSMode.RANDOM
Completed,0.85,2400,164,16,0.784,0.253,329,EDFSMode.RANDOM
Completed,0.85,324,405,98,0.015,0.219,684,EDFSMode.RANDOM
Completed,0.92,1190,3788,71,0.377,0.371,281,EDFSMode.RANDOM
Completed,0.89,5544,1753,5,0.738,0.772,952,EDFSMode.RANDOM
Completed,0.91,2500,4594,20,0.189,0.391,103,EDFSMode.RANDOM
Completed,0.92,4581,3247,77,0.558,0.57,407,EDFSMode.RANDOM
Completed,0.9,1479,1219,49,0.327,0.044,630,EDFSMode.RANDOM
Completed,0.89,243,3348,46,0.052,0.287,943,EDFSMode.RANDOM
Completed,0.87,2330,2465,22,0.434,0.128,528,EDFSMode.RANDOM
Completed,0.93,1145,1659,74,0.246,0.116,363,EDFSMode.RANDOM
Completed,0.89,4393,3999,2,0.888,0.524,589,EDFSMode.RANDOM
Completed,0.84,2707,2534,94,0.364,0.455,876,EDFSMode.RANDOM
Completed,0.92,1169,507,31,0.502,0.934,203,EDFSMode.RANDOM
Completed,0.71,1432,99,57,0.294,0.594,978,EDFSMode.RANDOM
Completed,0.93,2646,3074,19,0.587,0.014,298,EDFSMode.RANDOM
Completed,0.93,839,4069,87,0.161,0.941,494,EDFSMode.RANDOM
Completed,0.93,2497,4893,35,0.472,0.797,425,EDFSMode.RANDOM
Completed,0.9,245,935,9,0.107,0.644,814,EDFSMode.RANDOM
Completed,0.92,572,1945,22,0.114,0.815,353,EDFSMode.RANDOM
Completed,0.92,1260,1434,70,0.302,0.928,510,EDFSMode.RANDOM
Completed,0.91,1573,4083,6,0.564,0.464,737,EDFSMode.RANDOM
Completed,0.88,377,3048,100,0.183,0.519,898,EDFSMode.RANDOM
Completed,0.84,2364,484,63,0.223,0.409,803,EDFSMode.RANDOM
Completed,0.92,2232,4022,83,0.356,0.007,387,EDFSMode.RANDOM
Completed,0.91,4293,1675,43,0.525,0.604,608,EDFSMode.RANDOM
Completed,0.93,502,4517,35,0.044,0.237,447,EDFSMode.RANDOM
Completed,0.87,3128,985,11,0.409,0.335,961,EDFSMode.RANDOM
Completed,0.91,728,3270,8,0.213,0.087,599,EDFSMode.RANDOM
Completed,0.89,429,2232,38,0.335,0.496,197,EDFSMode.RANDOM
Completed,0.93,691,1737,86,0.023,0.258,244,EDFSMode.RANDOM
Completed,0.89,2004,2769,60,0.4,0.169,770,EDFSMode.RANDOM
Completed,0.78,6665,177,97,0.44,0.779,647,EDFSMode.RANDOM
Completed,0.91,5953,2839,29,0.676,0.361,418,EDFSMode.RANDOM
Completed,0.92,1626,4305,73,0.077,0.681,148,EDFSMode.RANDOM
Completed,0.85,6476,1329,3,0.807,0.209,818,EDFSMode.RANDOM
Completed,0.92,821,4816,25,0.265,0.576,320,EDFSMode.RANDOM
Completed,0.88,239,701,45,0.127,0.977,694,EDFSMode.RANDOM
Completed,0.92,985,722,56,0.363,0.706,227,EDFSMode.RANDOM
Completed,0.9,2915,3686,20,0.507,0.186,907,EDFSMode.RANDOM
