Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.58,6993,4590,38,0.999,0.999,979,EDFSMode.RANDOM
Completed,0.6,4345,4017,65,0.83,0.489,669,EDFSMode.RANDOM
Completed,0.5,138,328,32,0.297,0.292,480,EDFSMode.RANDOM
Completed,0.61,5553,1915,54,0.722,0.004,440,EDFSMode.RANDOM
Completed,0.6,5264,1415,29,0.955,0.245,342,EDFSMode.RANDOM
Completed,0.6,100,3627,69,0.194,0.505,852,EDFSMode.RANDOM
Completed,0.59,430,4260,15,0.58,0.274,552,EDFSMode.RANDOM
Completed,0.62,366,856,77,0.319,0.975,162,EDFSMode.RANDOM
Completed,0.56,548,1088,50,0.503,0.573,760,EDFSMode.RANDOM
Completed,0.62,263,3876,60,0.273,0.178,249,EDFSMode.RANDOM
Completed,0.59,887,3239,8,0.877,0.914,550,EDFSMode.RANDOM
Completed,0.58,124,1642,96,0.149,0.336,940,EDFSMode.RANDOM
Completed,0.47,171,2471,22,0.413,0.421,813,EDFSMode.RANDOM
Completed,0.59,3333,2806,83,0.674,0.829,422,EDFSMode.RANDOM
Completed,0.62,335,4610,35,0.038,0.076,152,EDFSMode.RANDOM
Completed,0.53,3727,584,75,0.799,0.675,662,EDFSMode.RANDOM
Completed,0.61,80,475,24,0.053,0.678,239,EDFSMode.RANDOM
Completed,0.54,96,3050,48,0.392,0.819,962,EDFSMode.RANDOM
Completed,0.59,2533,2657,55,0.673,0.717,348,EDFSMode.RANDOM
Completed,0.61,540,5000,1,0.632,0.642,100,EDFSMode.RANDOM
Completed,0.59,169,4882,93,0.393,0.033,1000,EDFSMode.RANDOM
Completed,0.62,306,4253,33,0.114,0.108,166,EDFSMode.RANDOM
Completed,0.6,320,4397,72,0.558,0.958,991,EDFSMode.RANDOM
Completed,0.51,49,2554,24,0.172,0.196,692,EDFSMode.RANDOM
Completed,0.61,894,1740,11,0.635,0.701,202,EDFSMode.RANDOM
Completed,0.59,494,3298,100,0.405,0.049,593,EDFSMode.RANDOM
Completed,0.6,1693,3974,47,0.76,0.793,865,EDFSMode.RANDOM
Completed,0.61,107,1146,58,0.031,0.457,354,EDFSMode.RANDOM
Completed,0.5,1364,759,18,0.839,0.125,896,EDFSMode.RANDOM
Completed,0.61,135,4200,80,0.079,0.627,505,EDFSMode.RANDOM
Completed,0.62,1924,3529,26,0.714,0.403,234,EDFSMode.RANDOM
Completed,0.58,513,1357,66,0.453,0.847,744,EDFSMode.RANDOM
Completed,0.41,54,5000,1,0.001,0.756,1000,EDFSMode.RANDOM
Completed,0.59,84,5000,100,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.6,124,5000,82,0.168,0.001,687,EDFSMode.RANDOM
Completed,0.31,49,1,68,0.154,0.001,539,EDFSMode.RANDOM
Completed,0.56,592,2059,76,0.252,0.324,100,EDFSMode.RANDOM
Completed,0.6,99,5000,51,0.001,0.001,578,EDFSMode.RANDOM
Completed,0.39,49,5000,1,0.001,0.999,589,EDFSMode.RANDOM
Completed,0.6,2151,5000,12,0.251,0.001,100,EDFSMode.RANDOM
Completed,0.63,131,240,100,0.001,0.062,100,EDFSMode.RANDOM
Completed,0.3,24,1,100,0.001,0.999,421,EDFSMode.RANDOM
Completed,0.61,201,4989,60,0.313,0.264,534,EDFSMode.RANDOM
Completed,0.49,42,449,100,0.001,0.465,852,EDFSMode.RANDOM
Completed,0.53,483,1183,11,0.734,0.999,1000,EDFSMode.RANDOM
Completed,0.38,62,1350,1,0.001,0.427,641,EDFSMode.RANDOM
Completed,0.34,537,44,100,0.57,0.999,1000,EDFSMode.RANDOM
Completed,0.62,607,4846,43,0.456,0.999,328,EDFSMode.RANDOM
Completed,0.31,161,1,1,0.094,0.456,1000,EDFSMode.RANDOM
Completed,0.39,107,162,1,0.649,0.999,1000,EDFSMode.RANDOM
Completed,0.54,238,5000,1,0.231,0.258,969,EDFSMode.RANDOM
Completed,0.53,50,3138,80,0.001,0.476,1000,EDFSMode.RANDOM
Completed,0.3,41,2325,1,0.001,0.392,100,EDFSMode.RANDOM
Completed,0.53,248,1319,1,0.965,0.999,1000,EDFSMode.RANDOM
Completed,0.59,89,5000,100,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.61,1593,5000,49,0.471,0.813,100,EDFSMode.RANDOM
Completed,0.59,242,4703,1,0.999,0.999,1000,EDFSMode.RANDOM
Completed,0.62,1136,2246,38,0.45,0.999,100,EDFSMode.RANDOM
Completed,0.34,197,20,1,0.41,0.999,450,EDFSMode.RANDOM
Completed,0.6,435,5000,49,0.31,0.001,667,EDFSMode.RANDOM
Completed,0.59,71,4851,62,0.001,0.434,1000,EDFSMode.RANDOM
Completed,0.59,305,4783,1,0.999,0.438,1000,EDFSMode.RANDOM
Completed,0.61,402,5000,69,0.381,0.999,436,EDFSMode.RANDOM
Completed,0.34,134,39,1,0.574,0.001,1000,EDFSMode.RANDOM
Completed,0.58,137,4844,1,0.293,0.001,1000,EDFSMode.RANDOM
Completed,0.34,155,13,1,0.84,0.999,1000,EDFSMode.RANDOM
Completed,0.33,466,1,26,0.398,0.999,100,EDFSMode.RANDOM
Completed,0.6,182,4979,71,0.296,0.504,550,EDFSMode.RANDOM
Completed,0.32,43,257,1,0.001,0.001,100,EDFSMode.RANDOM
Completed,0.3,103,1,1,0.56,0.797,710,EDFSMode.RANDOM
Completed,0.61,2193,4836,40,0.477,0.58,100,EDFSMode.RANDOM
Completed,0.38,262,15,1,0.408,0.748,100,EDFSMode.RANDOM
Completed,0.51,35,2771,28,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.57,68,556,88,0.001,0.001,393,EDFSMode.RANDOM
Completed,0.59,59,732,22,0.007,0.869,440,EDFSMode.RANDOM
Completed,0.62,224,673,56,0.215,0.65,124,EDFSMode.RANDOM
Completed,0.61,166,4761,61,0.113,0.165,399,EDFSMode.RANDOM
Completed,0.59,200,3485,1,0.426,0.001,630,EDFSMode.RANDOM
Completed,0.59,71,4057,26,0.001,0.48,1000,EDFSMode.RANDOM
Completed,0.61,597,5000,56,0.001,0.015,100,EDFSMode.RANDOM
Completed,0.52,38,852,31,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.59,154,4631,1,0.443,0.584,752,EDFSMode.RANDOM
Completed,0.58,65,3173,22,0.001,0.001,683,EDFSMode.RANDOM
Completed,0.51,41,863,33,0.07,0.001,1000,EDFSMode.RANDOM
Completed,0.59,72,4069,31,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.61,115,3849,19,0.001,0.344,440,EDFSMode.RANDOM
Completed,0.62,219,821,25,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.58,52,783,26,0.001,0.001,556,EDFSMode.RANDOM
Completed,0.62,383,1024,54,0.198,0.999,100,EDFSMode.RANDOM
Completed,0.59,73,4265,29,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.61,266,4000,57,0.103,0.999,210,EDFSMode.RANDOM
Completed,0.62,574,4586,59,0.168,0.999,100,EDFSMode.RANDOM
Completed,0.55,57,3277,21,0.001,0.987,1000,EDFSMode.RANDOM
Completed,0.6,85,1182,90,0.001,0.57,647,EDFSMode.RANDOM
Completed,0.61,112,3655,20,0.001,0.999,398,EDFSMode.RANDOM
Completed,0.57,197,3609,1,0.413,0.999,802,EDFSMode.RANDOM
Completed,0.56,135,1283,100,0.372,0.001,1000,EDFSMode.RANDOM
Completed,0.5,43,746,25,0.151,0.999,1000,EDFSMode.RANDOM
Completed,0.51,55,808,26,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.61,125,3973,21,0.001,0.001,661,EDFSMode.RANDOM
Completed,0.6,101,1111,90,0.001,0.001,612,EDFSMode.RANDOM
Completed,0.59,109,4465,47,0.419,0.001,957,EDFSMode.RANDOM
Completed,0.6,290,4349,44,0.402,0.001,604,EDFSMode.RANDOM
Completed,0.59,154,4086,48,0.427,0.999,1000,EDFSMode.RANDOM
Completed,0.59,101,3859,44,0.41,0.001,1000,EDFSMode.RANDOM
Completed,0.61,331,3824,46,0.4,0.999,515,EDFSMode.RANDOM
Completed,0.62,5201,4558,48,0.395,0.001,212,EDFSMode.RANDOM
Completed,0.6,127,4059,21,0.314,0.001,987,EDFSMode.RANDOM
Completed,0.61,439,926,100,0.001,0.001,100,EDFSMode.RANDOM
Completed,0.6,126,4511,100,0.227,0.001,981,EDFSMode.RANDOM
Completed,0.59,95,4318,77,0.124,0.001,1000,EDFSMode.RANDOM
Completed,0.6,304,4339,43,0.4,0.999,702,EDFSMode.RANDOM
Completed,0.61,254,898,20,0.11,0.999,100,EDFSMode.RANDOM
Completed,0.5,95,892,52,0.407,0.001,1000,EDFSMode.RANDOM
Completed,0.55,92,3286,41,0.425,0.001,947,EDFSMode.RANDOM
Completed,0.52,133,934,47,0.415,0.999,1000,EDFSMode.RANDOM
Completed,0.62,499,4369,47,0.398,0.999,383,EDFSMode.RANDOM
Completed,0.61,208,4299,19,0.116,0.001,353,EDFSMode.RANDOM
Completed,0.6,87,3698,16,0.119,0.001,660,EDFSMode.RANDOM
Completed,0.59,78,4296,23,0.265,0.001,1000,EDFSMode.RANDOM
Completed,0.46,791,3438,1,0.829,0.001,100,EDFSMode.RANDOM
Completed,0.59,2357,4230,48,0.826,0.001,1000,EDFSMode.RANDOM
Completed,0.61,2434,3850,45,0.389,0.001,286,EDFSMode.RANDOM
Completed,0.47,82,3435,1,0.059,0.001,251,EDFSMode.RANDOM
Completed,0.6,216,1158,100,0.279,0.999,435,EDFSMode.RANDOM
Completed,0.62,274,871,69,0.001,0.431,100,EDFSMode.RANDOM
Completed,0.6,193,970,76,0.187,0.581,401,EDFSMode.RANDOM
Completed,0.61,163,4323,57,0.2,0.369,666,EDFSMode.RANDOM
Completed,0.62,565,1269,100,0.284,0.999,100,EDFSMode.RANDOM
Completed,0.62,188,4071,52,0.001,0.352,275,EDFSMode.RANDOM
Completed,0.62,121,910,66,0.001,0.343,253,EDFSMode.RANDOM
Completed,0.61,349,3239,76,0.001,0.471,100,EDFSMode.RANDOM
Completed,0.59,481,1045,1,0.604,0.999,100,EDFSMode.RANDOM
Completed,0.62,865,1640,1,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.61,316,3346,92,0.208,0.999,170,EDFSMode.RANDOM
Completed,0.61,204,4512,100,0.267,0.92,464,EDFSMode.RANDOM
Completed,0.61,170,3466,61,0.23,0.999,356,EDFSMode.RANDOM
Completed,0.61,327,4219,1,0.598,0.999,394,EDFSMode.RANDOM
Completed,0.61,274,915,81,0.001,0.6,100,EDFSMode.RANDOM
Completed,0.55,429,2167,1,0.83,0.999,100,EDFSMode.RANDOM
Completed,0.61,296,4133,86,0.281,0.999,267,EDFSMode.RANDOM
Completed,0.59,129,1028,100,0.258,0.485,569,EDFSMode.RANDOM
Completed,0.61,194,1112,75,0.24,0.999,297,EDFSMode.RANDOM
Completed,0.6,143,3931,47,0.168,0.542,591,EDFSMode.RANDOM
Completed,0.61,210,4519,86,0.284,0.664,648,EDFSMode.RANDOM
Completed,0.43,184,2326,1,0.999,0.999,955,EDFSMode.RANDOM
Completed,0.6,154,951,100,0.291,0.202,461,EDFSMode.RANDOM
Completed,0.62,258,874,53,0.001,0.315,100,EDFSMode.RANDOM
Completed,0.61,201,5000,99,0.215,0.658,436,EDFSMode.RANDOM
Completed,0.59,88,4130,100,0.001,0.615,1000,EDFSMode.RANDOM
Completed,0.6,337,1013,1,0.597,0.661,225,EDFSMode.RANDOM
Completed,0.62,445,1622,100,0.378,0.999,319,EDFSMode.RANDOM
Completed,0.61,558,916,69,0.001,0.001,100,EDFSMode.RANDOM
Completed,0.61,126,3853,64,0.001,0.001,427,EDFSMode.RANDOM
Completed,0.6,170,880,53,0.22,0.395,295,EDFSMode.RANDOM
Completed,0.55,101,1391,100,0.12,0.999,1000,EDFSMode.RANDOM
Completed,0.6,375,3627,1,0.495,0.952,167,EDFSMode.RANDOM
Completed,0.6,178,3140,65,0.236,0.416,393,EDFSMode.RANDOM
Completed,0.59,484,4835,1,0.472,0.999,100,EDFSMode.RANDOM
Completed,0.45,581,1059,1,0.559,0.001,100,EDFSMode.RANDOM
Completed,0.56,75,1286,100,0.001,0.299,1000,EDFSMode.RANDOM
Completed,0.6,621,4031,100,0.453,0.232,843,EDFSMode.RANDOM
Completed,0.59,287,3782,1,0.793,0.999,656,EDFSMode.RANDOM
Completed,0.59,127,3913,100,0.274,0.999,1000,EDFSMode.RANDOM
Completed,0.56,158,1563,100,0.291,0.999,1000,EDFSMode.RANDOM
Completed,0.59,113,4417,71,0.101,0.999,1000,EDFSMode.RANDOM
Completed,0.6,182,3969,100,0.298,0.001,627,EDFSMode.RANDOM
Completed,0.59,261,3158,1,0.504,0.719,369,EDFSMode.RANDOM
Completed,0.59,359,4895,1,0.469,0.999,211,EDFSMode.RANDOM
Completed,0.56,383,3025,1,0.48,0.999,100,EDFSMode.RANDOM
Completed,0.6,428,4623,1,0.421,0.999,100,EDFSMode.RANDOM
Completed,0.58,195,5000,1,0.561,0.404,1000,EDFSMode.RANDOM
Completed,0.59,910,3441,100,0.375,0.999,719,EDFSMode.RANDOM
Completed,0.59,115,4821,52,0.292,0.999,1000,EDFSMode.RANDOM
Completed,0.6,100,3557,100,0.103,0.999,749,EDFSMode.RANDOM
Completed,0.54,61,1241,100,0.059,0.001,1000,EDFSMode.RANDOM
Completed,0.59,623,4283,100,0.534,0.001,1000,EDFSMode.RANDOM
Completed,0.57,223,3672,100,0.446,0.999,1000,EDFSMode.RANDOM
Completed,0.61,189,3473,100,0.001,0.756,315,EDFSMode.RANDOM
Completed,0.55,336,1008,1,0.517,0.001,357,EDFSMode.RANDOM
Completed,0.59,202,3841,100,0.493,0.451,1000,EDFSMode.RANDOM
Completed,0.56,59,1462,100,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.6,358,3070,10,0.495,0.999,305,EDFSMode.RANDOM
Completed,0.56,103,3002,100,0.159,0.999,763,EDFSMode.RANDOM
Completed,0.6,209,966,54,0.229,0.701,345,EDFSMode.RANDOM
Completed,0.62,201,3633,76,0.256,0.586,372,EDFSMode.RANDOM
Completed,0.61,114,3564,39,0.251,0.645,496,EDFSMode.RANDOM
Completed,0.61,292,4452,60,0.194,0.523,312,EDFSMode.RANDOM
Completed,0.62,975,1484,67,0.299,0.999,100,EDFSMode.RANDOM
Completed,0.61,249,2623,100,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.61,471,4414,10,0.001,0.525,100,EDFSMode.RANDOM
Completed,0.61,203,1026,27,0.328,0.999,351,EDFSMode.RANDOM
Completed,0.6,186,3584,27,0.335,0.487,668,EDFSMode.RANDOM
Completed,0.37,46,4348,1,0.001,0.351,288,EDFSMode.RANDOM
Completed,0.58,207,4345,1,0.722,0.409,1000,EDFSMode.RANDOM
Completed,0.6,144,868,62,0.18,0.491,352,EDFSMode.RANDOM
Completed,0.62,532,4278,100,0.001,0.958,100,EDFSMode.RANDOM
Completed,0.61,245,1129,40,0.304,0.999,246,EDFSMode.RANDOM
Completed,0.61,130,4034,94,0.001,0.999,410,EDFSMode.RANDOM
Completed,0.6,141,3511,23,0.278,0.999,397,EDFSMode.RANDOM
Completed,0.59,193,4571,70,0.409,0.457,1000,EDFSMode.RANDOM
Completed,0.61,163,3607,62,0.2,0.564,408,EDFSMode.RANDOM
Completed,0.4,57,3701,1,0.001,0.001,984,EDFSMode.RANDOM
Completed,0.57,284,4777,1,0.703,0.518,771,EDFSMode.RANDOM
Completed,0.6,111,4506,100,0.001,0.999,711,EDFSMode.RANDOM
Completed,0.62,519,1912,100,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.59,268,4755,32,0.58,0.637,1000,EDFSMode.RANDOM
Completed,0.61,104,4657,36,0.353,0.388,778,EDFSMode.RANDOM
Completed,0.6,109,4895,100,0.001,0.403,607,EDFSMode.RANDOM
Completed,0.61,157,3647,12,0.222,0.806,513,EDFSMode.RANDOM
Completed,0.59,236,3670,1,0.661,0.405,797,EDFSMode.RANDOM
Completed,0.62,170,4347,33,0.114,0.471,320,EDFSMode.RANDOM
Completed,0.62,213,4721,100,0.001,0.999,320,EDFSMode.RANDOM
Completed,0.62,159,4464,54,0.001,0.001,346,EDFSMode.RANDOM
Completed,0.6,121,5000,48,0.001,0.999,701,EDFSMode.RANDOM
Completed,0.58,109,1107,79,0.29,0.001,699,EDFSMode.RANDOM
Completed,0.6,92,3846,12,0.137,0.999,779,EDFSMode.RANDOM
Completed,0.6,105,1032,38,0.049,0.001,364,EDFSMode.RANDOM
Completed,0.56,187,1225,18,0.46,0.001,876,EDFSMode.RANDOM
Completed,0.58,240,3734,1,0.531,0.001,681,EDFSMode.RANDOM
Completed,0.5,30,424,22,0.001,0.999,744,EDFSMode.RANDOM
Completed,0.55,164,1042,32,0.297,0.001,794,EDFSMode.RANDOM
Completed,0.44,256,992,1,0.215,0.999,1000,EDFSMode.RANDOM
Completed,0.59,103,4486,14,0.255,0.999,1000,EDFSMode.RANDOM
Completed,0.34,46,413,1,0.001,0.999,264,EDFSMode.RANDOM
Completed,0.61,138,3600,29,0.001,0.001,338,EDFSMode.RANDOM
Completed,0.61,89,5000,32,0.109,0.001,768,EDFSMode.RANDOM
Completed,0.6,88,4146,28,0.084,0.999,748,EDFSMode.RANDOM
Completed,0.62,130,5000,21,0.001,0.001,401,EDFSMode.RANDOM
Completed,0.55,48,1156,64,0.019,0.999,1000,EDFSMode.RANDOM
Completed,0.6,67,759,11,0.006,0.001,373,EDFSMode.RANDOM
Completed,0.59,84,5000,79,0.001,0.001,934,EDFSMode.RANDOM
Completed,0.59,70,4450,25,0.181,0.499,1000,EDFSMode.RANDOM
Completed,0.6,80,4357,63,0.001,0.999,760,EDFSMode.RANDOM
Completed,0.51,44,827,40,0.103,0.589,1000,EDFSMode.RANDOM
Completed,0.6,77,3969,30,0.001,0.527,760,EDFSMode.RANDOM
Completed,0.61,110,879,34,0.09,0.513,259,EDFSMode.RANDOM
Completed,0.6,79,892,100,0.001,0.423,464,EDFSMode.RANDOM
Completed,0.6,173,3591,71,0.332,0.001,804,EDFSMode.RANDOM
Completed,0.59,80,5000,45,0.153,0.001,1000,EDFSMode.RANDOM
Completed,0.6,85,5000,76,0.001,0.999,840,EDFSMode.RANDOM
Completed,0.59,94,3157,46,0.193,0.001,640,EDFSMode.RANDOM
Completed,0.59,105,4852,100,0.133,0.557,1000,EDFSMode.RANDOM
Completed,0.6,82,4240,27,0.001,0.999,743,EDFSMode.RANDOM
Completed,0.61,980,4124,52,0.391,0.001,446,EDFSMode.RANDOM
Completed,0.63,263,936,59,0.064,0.999,100,EDFSMode.RANDOM
Completed,0.6,289,4317,12,0.516,0.999,577,EDFSMode.RANDOM
Completed,0.6,540,1047,31,0.44,0.001,465,EDFSMode.RANDOM
Completed,0.6,79,3685,18,0.278,0.999,807,EDFSMode.RANDOM
Completed,0.6,1348,3752,64,0.467,0.001,462,EDFSMode.RANDOM
Completed,0.62,153,4667,21,0.116,0.999,431,EDFSMode.RANDOM
Completed,0.59,87,3935,21,0.074,0.999,893,EDFSMode.RANDOM
Completed,0.61,268,3741,67,0.344,0.001,413,EDFSMode.RANDOM
Completed,0.61,6252,3818,100,0.601,0.999,100,EDFSMode.RANDOM
Completed,0.6,925,1138,70,0.375,0.001,435,EDFSMode.RANDOM
Completed,0.6,275,4615,1,0.999,0.999,708,EDFSMode.RANDOM
Completed,0.54,272,3857,1,0.395,0.694,1000,EDFSMode.RANDOM
Completed,0.59,223,3908,1,0.536,0.999,565,EDFSMode.RANDOM
Completed,0.61,424,1671,100,0.506,0.999,429,EDFSMode.RANDOM
Completed,0.61,783,1405,100,0.267,0.001,288,EDFSMode.RANDOM
Completed,0.6,679,2968,30,0.385,0.001,438,EDFSMode.RANDOM
Completed,0.6,1104,4371,59,0.533,0.999,597,EDFSMode.RANDOM
Completed,0.62,6992,3776,73,0.727,0.999,100,EDFSMode.RANDOM
Completed,0.61,443,3658,43,0.307,0.001,386,EDFSMode.RANDOM
Completed,0.61,2128,1679,100,0.541,0.999,258,EDFSMode.RANDOM
Completed,0.59,196,4735,12,0.472,0.999,614,EDFSMode.RANDOM
Completed,0.61,313,4080,100,0.505,0.144,474,EDFSMode.RANDOM
Completed,0.6,302,882,6,0.424,0.001,466,EDFSMode.RANDOM
Completed,0.59,123,4372,1,0.269,0.999,728,EDFSMode.RANDOM
Completed,0.61,264,4613,18,0.054,0.628,204,EDFSMode.RANDOM
Completed,0.59,180,2638,52,0.209,0.001,344,EDFSMode.RANDOM
Completed,0.59,255,1059,10,0.477,0.371,585,EDFSMode.RANDOM
Completed,0.61,359,1426,54,0.223,0.001,373,EDFSMode.RANDOM
Completed,0.6,95,1012,20,0.052,0.171,312,EDFSMode.RANDOM
Completed,0.56,179,2200,51,0.143,0.001,201,EDFSMode.RANDOM
Completed,0.61,183,3847,81,0.261,0.001,489,EDFSMode.RANDOM
Completed,0.6,334,1530,50,0.189,0.001,287,EDFSMode.RANDOM
Completed,0.6,308,1335,1,0.76,0.994,354,EDFSMode.RANDOM
Completed,0.62,268,4386,18,0.056,0.999,183,EDFSMode.RANDOM
Completed,0.61,551,4804,16,0.078,0.492,100,EDFSMode.RANDOM
Completed,0.61,260,3187,58,0.229,0.001,384,EDFSMode.RANDOM
Completed,0.6,125,3960,84,0.284,0.352,1000,EDFSMode.RANDOM
Completed,0.6,80,993,18,0.086,0.278,471,EDFSMode.RANDOM
Completed,0.61,227,4244,17,0.057,0.999,273,EDFSMode.RANDOM
Completed,0.6,366,3332,72,0.243,0.001,399,EDFSMode.RANDOM
Completed,0.6,139,1067,15,0.249,0.001,515,EDFSMode.RANDOM
Completed,0.61,171,4914,19,0.055,0.434,315,EDFSMode.RANDOM
Completed,0.62,263,2814,54,0.147,0.06,119,EDFSMode.RANDOM
Completed,0.6,270,1261,1,0.734,0.74,408,EDFSMode.RANDOM
Completed,0.6,162,1452,100,0.094,0.999,442,EDFSMode.RANDOM
Completed,0.62,1148,1430,55,0.157,0.001,157,EDFSMode.RANDOM
Completed,0.49,79,2106,45,0.108,0.001,237,EDFSMode.RANDOM
Completed,0.61,1594,1703,45,0.13,0.001,100,EDFSMode.RANDOM
Completed,0.56,212,2360,50,0.194,0.001,290,EDFSMode.RANDOM
Completed,0.61,344,3070,48,0.114,0.45,100,EDFSMode.RANDOM
Completed,0.55,522,3297,14,0.611,0.001,1000,EDFSMode.RANDOM
Completed,0.62,313,4166,15,0.241,0.999,216,EDFSMode.RANDOM
Completed,0.44,27,2087,44,0.061,0.001,489,EDFSMode.RANDOM
Completed,0.5,381,427,2,0.914,0.241,526,EDFSMode.RANDOM
Completed,0.6,75,3614,58,0.059,0.296,826,EDFSMode.RANDOM
Completed,0.61,178,4798,31,0.161,0.001,479,EDFSMode.RANDOM
Completed,0.61,140,4266,100,0.14,0.265,657,EDFSMode.RANDOM
Completed,0.59,294,4425,1,0.899,0.7,841,EDFSMode.RANDOM
Completed,0.6,96,4930,77,0.057,0.306,798,EDFSMode.RANDOM
Completed,0.59,92,3634,40,0.23,0.999,877,EDFSMode.RANDOM
Completed,0.59,420,4038,67,0.588,0.019,1000,EDFSMode.RANDOM
Completed,0.6,86,3999,52,0.051,0.001,817,EDFSMode.RANDOM
Completed,0.6,93,4647,56,0.115,0.999,837,EDFSMode.RANDOM
Completed,0.6,102,3683,100,0.107,0.001,739,EDFSMode.RANDOM
Completed,0.62,251,1127,63,0.163,0.557,152,EDFSMode.RANDOM
Completed,0.6,213,4599,1,0.85,0.001,939,EDFSMode.RANDOM
Completed,0.59,99,4789,32,0.322,0.597,1000,EDFSMode.RANDOM
Completed,0.61,140,4882,84,0.001,0.869,426,EDFSMode.RANDOM
Completed,0.62,1677,1350,21,0.54,0.999,100,EDFSMode.RANDOM
Completed,0.56,1119,3455,66,0.641,0.348,1000,EDFSMode.RANDOM
Completed,0.6,107,4223,71,0.103,0.999,752,EDFSMode.RANDOM
Completed,0.6,113,4263,54,0.001,0.001,773,EDFSMode.RANDOM
Completed,0.62,214,3743,89,0.001,0.44,309,EDFSMode.RANDOM
Completed,0.57,284,4630,1,0.447,0.001,1000,EDFSMode.RANDOM
Completed,0.59,111,4220,44,0.266,0.573,920,EDFSMode.RANDOM
Completed,0.59,302,4597,11,0.545,0.999,891,EDFSMode.RANDOM
Completed,0.6,101,4647,49,0.078,0.514,855,EDFSMode.RANDOM
Completed,0.59,168,5000,22,0.44,0.001,1000,EDFSMode.RANDOM
Completed,0.6,763,1414,100,0.562,0.999,611,EDFSMode.RANDOM
Completed,0.61,134,4381,46,0.001,0.999,470,EDFSMode.RANDOM
Completed,0.59,124,4412,67,0.302,0.001,1000,EDFSMode.RANDOM
Completed,0.6,151,4212,98,0.134,0.999,590,EDFSMode.RANDOM
Completed,0.62,224,5000,39,0.185,0.671,342,EDFSMode.RANDOM
Completed,0.6,109,4665,87,0.085,0.676,710,EDFSMode.RANDOM
Completed,0.61,566,3771,96,0.376,0.451,384,EDFSMode.RANDOM
Completed,0.51,159,3410,1,0.125,0.999,644,EDFSMode.RANDOM
Completed,0.6,78,3695,12,0.125,0.001,862,EDFSMode.RANDOM
Completed,0.59,76,3974,15,0.001,0.426,894,EDFSMode.RANDOM
Completed,0.6,250,1029,88,0.323,0.517,356,EDFSMode.RANDOM
Completed,0.56,251,5000,1,0.241,0.072,722,EDFSMode.RANDOM
Completed,0.43,437,3282,1,0.313,0.001,798,EDFSMode.RANDOM
Completed,0.6,68,1022,70,0.001,0.999,547,EDFSMode.RANDOM
Completed,0.6,121,4012,72,0.261,0.999,879,EDFSMode.RANDOM
Completed,0.6,126,3897,84,0.195,0.999,836,EDFSMode.RANDOM
Completed,0.6,90,3533,3,0.12,0.467,646,EDFSMode.RANDOM
Completed,0.6,135,4726,100,0.233,0.464,860,EDFSMode.RANDOM
Completed,0.62,143,935,39,0.001,0.999,207,EDFSMode.RANDOM
Completed,0.43,134,3488,1,0.109,0.999,471,EDFSMode.RANDOM
Completed,0.61,275,4687,100,0.4,0.414,388,EDFSMode.RANDOM
Completed,0.6,105,3610,23,0.353,0.001,598,EDFSMode.RANDOM
Completed,0.54,102,1117,77,0.361,0.999,1000,EDFSMode.RANDOM
Completed,0.53,50,930,15,0.05,0.001,867,EDFSMode.RANDOM
Completed,0.59,161,3618,26,0.344,0.999,870,EDFSMode.RANDOM
Completed,0.6,111,3800,29,0.067,0.452,576,EDFSMode.RANDOM
Completed,0.45,138,4969,1,0.078,0.001,505,EDFSMode.RANDOM
Completed,0.58,114,3800,75,0.256,0.999,1000,EDFSMode.RANDOM
Completed,0.59,91,4208,29,0.102,0.001,923,EDFSMode.RANDOM
Completed,0.59,127,3923,21,0.356,0.535,556,EDFSMode.RANDOM
Completed,0.53,257,4935,1,0.24,0.999,100,EDFSMode.RANDOM
Completed,0.6,87,3777,35,0.001,0.532,621,EDFSMode.RANDOM
Completed,0.6,86,3827,3,0.001,0.999,777,EDFSMode.RANDOM
Completed,0.61,193,4135,25,0.419,0.001,672,EDFSMode.RANDOM
Completed,0.57,220,4229,1,0.216,0.47,473,EDFSMode.RANDOM
Completed,0.56,543,3090,1,0.697,0.001,364,EDFSMode.RANDOM
Completed,0.6,111,3767,18,0.001,0.999,595,EDFSMode.RANDOM
Completed,0.56,62,3299,60,0.082,0.001,1000,EDFSMode.RANDOM
Completed,0.59,110,4073,75,0.062,0.001,616,EDFSMode.RANDOM
Completed,0.6,131,4577,21,0.311,0.999,587,EDFSMode.RANDOM
Completed,0.6,75,3685,20,0.221,0.564,869,EDFSMode.RANDOM
Completed,0.6,107,4420,87,0.181,0.001,860,EDFSMode.RANDOM
Completed,0.58,85,1079,78,0.096,0.999,650,EDFSMode.RANDOM
