Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.26,838,3781,39,0.392,0.301,840,EDFSMode.RANDOM
Completed,0.3,815,2972,35,0.194,0.867,416,EDFSMode.RANDOM
Completed,0.34,1216,3669,57,0.33,0.996,442,EDFSMode.RANDOM
Completed,0.23,1081,1123,94,0.118,0.603,815,EDFSMode.RANDOM
Completed,0.26,1332,2427,51,0.232,0.686,301,EDFSMode.RANDOM
Completed,0.3,1110,4325,23,0.08,0.921,705,EDFSMode.RANDOM
Completed,0.06,1169,127,43,0.044,0.111,587,EDFSMode.RANDOM
Completed,0.35,917,2595,5,0.256,0.473,213,EDFSMode.RANDOM
Completed,0.43,2103,3265,84,0.143,0.345,187,EDFSMode.RANDOM
Completed,0.4,1161,679,16,0.211,0.379,153,EDFSMode.RANDOM
Completed,0.19,776,2577,57,0.105,0.144,656,EDFSMode.RANDOM
Completed,0.04,1938,25,94,0.316,0.258,296,EDFSMode.RANDOM
Completed,0.39,1871,1761,54,0.292,0.247,303,EDFSMode.RANDOM
Completed,0.42,1916,1523,29,0.089,0.671,197,EDFSMode.RANDOM
Completed,0.36,1482,4726,72,0.001,0.001,378,EDFSMode.RANDOM
Completed,0.48,4371,1540,16,0.193,0.843,100,EDFSMode.RANDOM
Completed,0.05,1212,2085,13,0.001,0.001,838,EDFSMode.RANDOM
Completed,0.24,947,3383,73,0.297,0.001,854,EDFSMode.RANDOM
Completed,0.21,644,840,55,0.196,0.601,707,EDFSMode.RANDOM
Completed,0.13,921,473,100,0.001,0.001,934,EDFSMode.RANDOM
Completed,0.3,1035,4238,59,0.18,0.427,655,EDFSMode.RANDOM
Completed,0.4,1663,3966,32,0.108,0.743,279,EDFSMode.RANDOM
Completed,0.41,2172,3937,31,0.092,0.727,228,EDFSMode.RANDOM
Completed,0.24,763,2827,35,0.251,0.999,613,EDFSMode.RANDOM
Completed,0.34,1282,5000,62,0.207,0.999,457,EDFSMode.RANDOM
Completed,0.27,851,2730,96,0.001,0.88,422,EDFSMode.RANDOM
Completed,0.37,1015,1491,44,0.001,0.626,292,EDFSMode.RANDOM
Completed,0.11,619,2386,33,0.361,0.946,919,EDFSMode.RANDOM
Completed,0.4,1921,4955,13,0.147,0.646,255,EDFSMode.RANDOM
Completed,0.17,3203,1191,1,0.727,0.167,725,EDFSMode.RANDOM
Completed,0.24,803,1439,74,0.041,0.754,850,EDFSMode.RANDOM
Completed,0.2,749,3167,98,0.078,0.229,963,EDFSMode.RANDOM
Completed,0.37,1345,432,40,0.238,0.368,142,EDFSMode.RANDOM
Completed,0.21,507,2845,9,0.273,0.037,805,EDFSMode.RANDOM
Completed,0.04,1178,2056,11,0.101,0.46,567,EDFSMode.RANDOM
Completed,0.39,1483,4664,41,0.377,0.136,326,EDFSMode.RANDOM
Completed,0.33,1008,4323,53,0.215,0.071,541,EDFSMode.RANDOM
Completed,0.27,1137,1773,96,0.312,0.278,751,EDFSMode.RANDOM
Completed,0.28,982,3467,69,0.338,0.74,639,EDFSMode.RANDOM
Completed,0.31,979,1074,77,0.186,0.915,430,EDFSMode.RANDOM
Completed,0.18,694,2559,38,0.001,0.558,679,EDFSMode.RANDOM
Completed,0.03,970,34,61,0.089,0.658,744,EDFSMode.RANDOM
Completed,0.26,827,981,46,0.254,0.608,588,EDFSMode.RANDOM
Completed,0.34,1580,3550,3,0.227,0.799,376,EDFSMode.RANDOM
Completed,0.33,842,1836,27,0.127,0.218,487,EDFSMode.RANDOM
Completed,0.29,717,4249,19,0.349,0.378,700,EDFSMode.RANDOM
Completed,0.31,963,4571,87,0.06,0.328,633,EDFSMode.RANDOM
Completed,0.39,1080,2918,63,0.166,0.47,211,EDFSMode.RANDOM
Completed,0.11,947,368,83,0.326,0.186,871,EDFSMode.RANDOM
Completed,0.15,531,652,25,0.021,0.111,912,EDFSMode.RANDOM
Completed,0.48,3414,1512,5,0.397,0.688,107,EDFSMode.RANDOM
Completed,0.28,676,3964,47,0.113,0.903,799,EDFSMode.RANDOM
Completed,0.25,822,4872,59,0.293,0.828,985,EDFSMode.RANDOM
Completed,0.27,1305,2479,90,0.203,0.512,324,EDFSMode.RANDOM
Completed,0.2,852,2804,79,0.246,0.702,835,EDFSMode.RANDOM
Completed,0.24,1323,157,73,0.282,0.893,171,EDFSMode.RANDOM
Completed,0.38,1005,1163,35,0.07,0.843,246,EDFSMode.RANDOM
Completed,0.44,4051,4067,8,0.033,0.175,135,EDFSMode.RANDOM
Completed,0.39,2307,4448,99,0.369,0.125,283,EDFSMode.RANDOM
Completed,0.26,681,1957,57,0.155,0.285,946,EDFSMode.RANDOM
Completed,0.21,814,536,95,0.009,0.388,523,EDFSMode.RANDOM
Completed,0.31,686,799,13,0.33,0.313,345,EDFSMode.RANDOM
Completed,0.3,840,3427,43,0.177,0.029,554,EDFSMode.RANDOM
Completed,0.27,583,1345,17,0.207,0.985,667,EDFSMode.RANDOM
Completed,0.34,1046,3816,36,0.304,0.67,458,EDFSMode.RANDOM
Completed,0.36,1411,4705,71,0.108,0.594,410,EDFSMode.RANDOM
Completed,0.13,1166,2331,78,0.385,0.809,651,EDFSMode.RANDOM
Completed,0.24,5899,2609,4,0.67,0.452,314,EDFSMode.RANDOM
Completed,0.17,728,2258,45,0.052,0.743,366,EDFSMode.RANDOM
Completed,0.15,3538,4768,1,0.453,0.911,603,EDFSMode.RANDOM
Completed,0.28,899,3899,93,0.135,0.851,729,EDFSMode.RANDOM
Completed,0.29,972,1252,63,0.357,0.551,516,EDFSMode.RANDOM
Completed,0.33,1363,3354,86,0.261,0.462,402,EDFSMode.RANDOM
Completed,0.24,846,863,67,0.234,0.131,616,EDFSMode.RANDOM
Completed,0.28,604,2973,21,0.081,0.27,479,EDFSMode.RANDOM
Completed,0.41,1722,1894,23,0.285,0.225,239,EDFSMode.RANDOM
Completed,0.27,583,4522,30,0.196,0.432,898,EDFSMode.RANDOM
Completed,0.42,2126,1630,84,0.121,0.043,192,EDFSMode.RANDOM
Completed,0.38,1150,3610,58,0.029,0.943,304,EDFSMode.RANDOM
Completed,0.08,1743,250,6,0.159,0.585,787,EDFSMode.RANDOM
Completed,0.42,1812,2721,49,0.319,0.761,127,EDFSMode.RANDOM
Completed,0.32,745,2353,20,0.173,0.813,177,EDFSMode.RANDOM
Completed,0.27,670,4999,26,0.333,0.528,836,EDFSMode.RANDOM
Completed,0.26,752,3993,68,0.014,0.705,932,EDFSMode.RANDOM
Completed,0.44,2570,3132,61,0.39,0.095,129,EDFSMode.RANDOM
Completed,0.19,889,779,92,0.106,0.309,821,EDFSMode.RANDOM
Completed,0.11,935,398,4,0.3,0.486,948,EDFSMode.RANDOM
Completed,0.35,984,2888,46,0.21,0.17,288,EDFSMode.RANDOM
Completed,0.26,1722,4620,5,0.067,0.004,766,EDFSMode.RANDOM
Completed,0.32,1332,4356,90,0.276,0.202,552,EDFSMode.RANDOM
Completed,0.37,1549,1730,60,0.249,0.393,339,EDFSMode.RANDOM
Completed,0.32,947,3501,83,0.149,0.625,452,EDFSMode.RANDOM
Completed,0.24,839,1030,64,0.372,0.784,666,EDFSMode.RANDOM
Completed,0.07,714,142,32,0.038,0.982,653,EDFSMode.RANDOM
Completed,0.2,656,2587,55,0.125,0.866,602,EDFSMode.RANDOM
Completed,0.26,1299,947,10,0.19,0.725,521,EDFSMode.RANDOM
Completed,0.27,712,3593,40,0.288,0.931,731,EDFSMode.RANDOM
Completed,0.3,646,1803,13,0.313,0.086,617,EDFSMode.RANDOM
Completed,0.35,901,4293,33,0.161,0.261,408,EDFSMode.RANDOM
Completed,0.08,884,2184,82,0.026,0.151,715,EDFSMode.RANDOM
Completed,0.37,2695,3069,1,0.809,0.602,151,EDFSMode.RANDOM
Completed,0.2,892,2951,77,0.352,0.352,897,EDFSMode.RANDOM
Completed,0.27,902,325,70,0.138,0.052,234,EDFSMode.RANDOM
Completed,0.22,598,3215,18,0.049,0.411,886,EDFSMode.RANDOM
Completed,0.23,580,1547,42,0.086,0.571,997,EDFSMode.RANDOM
Completed,0.46,6254,4906,96,0.23,0.962,122,EDFSMode.RANDOM
Completed,0.13,790,2436,53,0.265,0.63,785,EDFSMode.RANDOM
Completed,0.35,1178,2769,66,0.308,0.57,261,EDFSMode.RANDOM
Completed,0.07,1016,201,86,0.218,0.776,921,EDFSMode.RANDOM
Completed,0.22,609,1129,21,0.383,0.958,848,EDFSMode.RANDOM
Completed,0.44,2643,3716,28,0.098,0.635,157,EDFSMode.RANDOM
Completed,0.27,1924,1680,2,0.007,0.352,270,EDFSMode.RANDOM
Completed,0.28,716,4414,62,0.181,0.242,808,EDFSMode.RANDOM
Completed,0.03,2068,2002,93,0.341,0.417,147,EDFSMode.RANDOM
Completed,0.33,1050,3099,88,0.045,0.088,332,EDFSMode.RANDOM
Completed,0.21,597,834,49,0.142,0.447,749,EDFSMode.RANDOM
Completed,0.3,857,3382,6,0.364,0.147,537,EDFSMode.RANDOM
Completed,0.33,890,1380,30,0.268,0.867,424,EDFSMode.RANDOM
Completed,0.29,723,3772,23,0.241,0.535,638,EDFSMode.RANDOM
Completed,0.16,818,2288,65,0.074,0.926,443,EDFSMode.RANDOM
Completed,0.33,981,4812,38,0.018,0.792,501,EDFSMode.RANDOM
Completed,0.36,1315,3865,56,0.321,0.969,380,EDFSMode.RANDOM
Completed,0.28,896,1297,100,0.169,0.684,590,EDFSMode.RANDOM
Completed,0.26,730,3319,72,0.198,0.329,701,EDFSMode.RANDOM
Completed,0.28,1005,907,80,0.295,0.013,492,EDFSMode.RANDOM
Completed,0.18,5616,4311,2,0.51,0.748,831,EDFSMode.RANDOM
Completed,0.27,938,585,15,0.117,0.19,389,EDFSMode.RANDOM
Completed,0.25,651,3016,34,0.394,0.404,630,EDFSMode.RANDOM
Completed,0.27,703,1929,36,0.222,0.11,869,EDFSMode.RANDOM
Completed,0.42,2228,4477,16,0.257,0.301,205,EDFSMode.RANDOM
Completed,0.41,2125,4194,78,0.095,0.499,225,EDFSMode.RANDOM
Completed,0.46,2739,1193,52,0.057,0.519,112,EDFSMode.RANDOM
Completed,0.21,826,285,43,0.345,0.717,319,EDFSMode.RANDOM
Completed,0.15,668,2677,12,0.131,0.876,982,EDFSMode.RANDOM
Completed,0.17,830,279,64,0.02,0.267,368,EDFSMode.RANDOM
Completed,0.3,763,1207,30,0.323,0.467,499,EDFSMode.RANDOM
Completed,0.27,610,3639,25,0.171,0.127,737,EDFSMode.RANDOM
Completed,0.29,807,1601,48,0.196,0.855,625,EDFSMode.RANDOM
Completed,0.34,1622,4189,4,0.294,0.547,388,EDFSMode.RANDOM
Completed,0.33,1047,4492,91,0.115,0.747,480,EDFSMode.RANDOM
Completed,0.29,1046,1923,59,0.392,0.907,693,EDFSMode.RANDOM
Completed,0.21,743,3021,60,0.22,0.581,905,EDFSMode.RANDOM
Completed,0.35,1549,570,92,0.255,0.764,213,EDFSMode.RANDOM
Completed,0.3,1399,912,2,0.092,0.939,204,EDFSMode.RANDOM
Completed,0.38,1193,3850,26,0.059,0.047,318,EDFSMode.RANDOM
Completed,0.48,7071,4817,69,0.347,0.222,100,EDFSMode.RANDOM
Completed,0.08,837,2209,87,0.132,0.436,791,EDFSMode.RANDOM
Completed,0.32,1645,2302,42,0.306,0.122,169,EDFSMode.RANDOM
Completed,0.27,735,4734,11,0.216,0.289,856,EDFSMode.RANDOM
Completed,0.24,1006,3787,97,0.381,0.479,926,EDFSMode.RANDOM
Completed,0.38,1212,1374,52,0.096,0.179,263,EDFSMode.RANDOM
Completed,0.45,2405,3398,76,0.009,0.839,149,EDFSMode.RANDOM
Completed,0.13,583,506,36,0.183,0.697,970,EDFSMode.RANDOM
Completed,0.36,988,3095,19,0.343,0.896,282,EDFSMode.RANDOM
Completed,0.03,1183,2006,14,0.047,0.598,549,EDFSMode.RANDOM
Completed,0.32,986,4116,75,0.143,0.989,574,EDFSMode.RANDOM
Completed,0.37,1511,1665,80,0.366,0.665,333,EDFSMode.RANDOM
Completed,0.15,5314,3280,2,0.58,0.091,896,EDFSMode.RANDOM
Completed,0.35,1160,3722,54,0.266,0.318,444,EDFSMode.RANDOM
Completed,0.25,1127,1114,98,0.239,0.025,686,EDFSMode.RANDOM
Completed,0.27,641,2755,41,0.072,0.385,437,EDFSMode.RANDOM
Completed,0.15,565,2430,29,0.123,0.324,722,EDFSMode.RANDOM
Completed,0.37,1345,3915,84,0.189,0.214,358,EDFSMode.RANDOM
Completed,0.3,968,1561,65,0.286,0.381,596,EDFSMode.RANDOM
Completed,0.25,1062,3211,89,0.315,0.605,709,EDFSMode.RANDOM
Completed,0.25,676,700,57,0.163,0.804,472,EDFSMode.RANDOM
Completed,0.23,2034,2967,6,0.028,0.662,608,EDFSMode.RANDOM
Completed,0.05,1841,2169,1,0.354,0.832,877,EDFSMode.RANDOM
Completed,0.43,2601,4542,46,0.14,0.508,185,EDFSMode.RANDOM
Completed,0.26,810,1807,93,0.051,0.899,892,EDFSMode.RANDOM
Completed,0.26,762,3579,68,0.084,0.114,780,EDFSMode.RANDOM
Completed,0.07,784,63,22,0.228,0.474,297,EDFSMode.RANDOM
Completed,0.27,852,1823,97,0.174,0.261,822,EDFSMode.RANDOM
Completed,0.41,2239,1766,41,0.392,0.141,223,EDFSMode.RANDOM
Completed,0.06,1074,2024,61,0.044,0.08,130,EDFSMode.RANDOM
Completed,0.13,5893,552,3,0.583,0.571,486,EDFSMode.RANDOM
Completed,0.08,1003,219,69,0.307,0.764,789,EDFSMode.RANDOM
Completed,0.4,1721,4662,91,0.076,0.534,279,EDFSMode.RANDOM
Completed,0.18,704,2444,45,0.247,0.51,591,EDFSMode.RANDOM
Completed,0.24,13937,3435,10,0.665,0.345,620,EDFSMode.RANDOM
Completed,0.26,848,4150,53,0.205,0.867,967,EDFSMode.RANDOM
Completed,0.27,888,4561,48,0.357,0.913,878,EDFSMode.RANDOM
Completed,0.21,811,237,13,0.028,0.636,261,EDFSMode.RANDOM
Completed,0.37,778,2601,33,0.122,0.243,178,EDFSMode.RANDOM
Completed,0.25,984,1890,4,0.264,0.458,911,EDFSMode.RANDOM
Completed,0.24,722,339,62,0.119,0.766,324,EDFSMode.RANDOM
Completed,0.26,599,3931,24,0.175,0.722,905,EDFSMode.RANDOM
Completed,0.28,895,866,65,0.085,0.386,477,EDFSMode.RANDOM
Completed,0.3,1225,3942,100,0.282,0.163,648,EDFSMode.RANDOM
Completed,0.18,2141,4769,2,0.154,0.119,721,EDFSMode.RANDOM
Completed,0.28,680,1830,20,0.285,0.826,726,EDFSMode.RANDOM
Completed,0.3,953,1882,81,0.157,0.892,640,EDFSMode.RANDOM
Completed,0.3,1108,4559,75,0.25,0.471,670,EDFSMode.RANDOM
Completed,0.32,906,4153,26,0.316,0.311,584,EDFSMode.RANDOM
Completed,0.23,671,1251,30,0.206,0.142,885,EDFSMode.RANDOM
Completed,0.46,2530,2977,93,0.025,0.348,114,EDFSMode.RANDOM
Completed,0.35,1015,4135,82,0.097,0.182,464,EDFSMode.RANDOM
Completed,0.09,664,232,47,0.165,0.323,764,EDFSMode.RANDOM
Completed,0.12,2367,2557,3,0.197,0.806,576,EDFSMode.RANDOM
Completed,0.35,1123,1769,64,0.003,0.697,424,EDFSMode.RANDOM
Completed,0.37,1024,3599,42,0.084,0.596,335,EDFSMode.RANDOM
Completed,0.46,4475,4025,67,0.394,0.851,138,EDFSMode.RANDOM
Completed,0.42,1839,4764,34,0.048,0.929,217,EDFSMode.RANDOM
Completed,0.13,836,440,6,0.338,0.645,837,EDFSMode.RANDOM
Completed,0.21,747,3111,49,0.306,0.227,924,EDFSMode.RANDOM
Completed,0.32,692,2400,15,0.079,0.449,194,EDFSMode.RANDOM
Completed,0.24,650,3178,52,0.131,0.056,781,EDFSMode.RANDOM
Completed,0.25,779,1059,54,0.271,0.396,633,EDFSMode.RANDOM
Completed,0.46,7580,3284,31,0.527,0.658,110,EDFSMode.RANDOM
Completed,0.48,3415,1240,70,0.188,0.23,101,EDFSMode.RANDOM
Completed,0.06,1243,50,30,0.253,0.053,254,EDFSMode.RANDOM
Completed,0.39,1721,2729,24,0.347,0.569,157,EDFSMode.RANDOM
Completed,0.06,1155,2152,40,0.022,0.853,890,EDFSMode.RANDOM
Completed,0.37,1478,3560,77,0.218,0.649,310,EDFSMode.RANDOM
Completed,0.24,678,742,35,0.109,0.672,561,EDFSMode.RANDOM
Completed,0.21,9759,3690,7,0.564,0.002,975,EDFSMode.RANDOM
Completed,0.29,809,3893,57,0.056,0.524,655,EDFSMode.RANDOM
Completed,0.29,941,4897,44,0.38,0.694,742,EDFSMode.RANDOM
Completed,0.29,768,609,22,0.238,0.979,348,EDFSMode.RANDOM
Completed,0.27,558,2932,28,0.144,0.399,540,EDFSMode.RANDOM
Completed,0.33,1224,3358,73,0.296,0.32,404,EDFSMode.RANDOM
Completed,0.42,2608,4333,48,0.227,0.066,208,EDFSMode.RANDOM
Completed,0.19,11531,1100,14,0.405,0.358,938,EDFSMode.RANDOM
Completed,0.35,1010,1433,44,0.369,0.484,354,EDFSMode.RANDOM
Completed,0.15,663,2278,56,0.194,0.298,451,EDFSMode.RANDOM
Completed,0.34,2457,295,7,0.684,0.789,123,EDFSMode.RANDOM
Completed,0.36,1247,4954,100,0.162,0.815,410,EDFSMode.RANDOM
Completed,0.22,2101,3759,1,0.276,0.902,508,EDFSMode.RANDOM
Completed,0.21,599,918,19,0.148,0.871,813,EDFSMode.RANDOM
Completed,0.38,2543,1660,5,0.134,0.548,230,EDFSMode.RANDOM
Completed,0.11,1701,2051,96,0.301,0.733,151,EDFSMode.RANDOM
Completed,0.4,1693,4380,52,0.333,0.154,286,EDFSMode.RANDOM
Completed,0.18,748,2648,86,0.184,0.514,746,EDFSMode.RANDOM
Completed,0.12,1204,287,67,0.215,0.123,593,EDFSMode.RANDOM
Completed,0.31,2133,4195,5,0.018,0.389,407,EDFSMode.RANDOM
Completed,0.29,5189,1297,3,0.376,0.036,105,EDFSMode.RANDOM
Completed,0.31,1117,2494,97,0.06,0.247,248,EDFSMode.RANDOM
Completed,0.11,888,373,82,0.291,0.909,893,EDFSMode.RANDOM
Completed,0.3,686,4612,39,0.138,0.209,617,EDFSMode.RANDOM
Completed,0.29,763,1976,8,0.232,0.662,696,EDFSMode.RANDOM
Completed,0.31,1175,1736,93,0.329,0.618,560,EDFSMode.RANDOM
Completed,0.42,11221,3885,18,0.593,0.326,182,EDFSMode.RANDOM
Completed,0.31,890,3697,72,0.038,0.833,501,EDFSMode.RANDOM
Completed,0.3,1012,3641,15,0.258,0.704,649,EDFSMode.RANDOM
Completed,0.25,715,4722,11,0.373,0.761,999,EDFSMode.RANDOM
Completed,0.35,679,394,26,0.013,0.539,153,EDFSMode.RANDOM
Completed,0.36,1136,3069,19,0.106,0.083,286,EDFSMode.RANDOM
Completed,0.11,858,2354,41,0.279,0.368,790,EDFSMode.RANDOM
Completed,0.23,6391,1228,4,0.711,0.936,588,EDFSMode.RANDOM
Completed,0.12,5103,3326,1,0.821,0.518,875,EDFSMode.RANDOM
Completed,0.29,1023,4100,62,0.298,0.011,752,EDFSMode.RANDOM
Completed,0.4,2015,4234,66,0.153,0.365,262,EDFSMode.RANDOM
Completed,0.47,5535,4479,35,0.289,0.417,120,EDFSMode.RANDOM
Completed,0.12,654,2119,17,0.32,0.961,319,EDFSMode.RANDOM
Completed,0.44,6376,1593,85,0.246,0.756,177,EDFSMode.RANDOM
Completed,0.24,823,3518,57,0.388,0.542,906,EDFSMode.RANDOM
Completed,0.27,814,3991,91,0.189,0.956,846,EDFSMode.RANDOM
Completed,0.28,785,3794,31,0.074,0.796,709,EDFSMode.RANDOM
Completed,0.37,1720,3850,87,0.354,0.667,335,EDFSMode.RANDOM
Completed,0.17,7438,2897,5,0.438,0.293,677,EDFSMode.RANDOM
Completed,0.31,939,1488,68,0.261,0.212,524,EDFSMode.RANDOM
Completed,0.14,8922,2429,6,0.759,0.776,544,EDFSMode.RANDOM
Completed,0.28,689,1466,24,0.043,0.341,630,EDFSMode.RANDOM
Completed,0.11,892,2324,76,0.398,0.379,765,EDFSMode.RANDOM
Completed,0.37,5017,4547,2,0.649,0.679,243,EDFSMode.RANDOM
Completed,0.31,1066,2879,61,0.221,0.172,373,EDFSMode.RANDOM
Completed,0.21,858,515,93,0.127,0.715,516,EDFSMode.RANDOM
Completed,0.26,597,3750,25,0.226,0.41,845,EDFSMode.RANDOM
Completed,0.13,817,2540,76,0.338,0.372,973,EDFSMode.RANDOM
Completed,0.05,1167,2097,73,0.101,0.591,833,EDFSMode.RANDOM
Completed,0.37,1547,2789,89,0.266,0.86,214,EDFSMode.RANDOM
Completed,0.26,953,4781,77,0.264,0.559,829,EDFSMode.RANDOM
Completed,0.04,5043,2090,2,0.501,0.259,419,EDFSMode.RANDOM
Completed,0.28,950,2979,17,0.385,0.787,533,EDFSMode.RANDOM
Completed,0.26,759,1269,55,0.314,0.708,664,EDFSMode.RANDOM
Completed,0.33,944,3232,83,0.054,0.993,383,EDFSMode.RANDOM
Completed,0.28,1140,3732,98,0.364,0.974,708,EDFSMode.RANDOM
Completed,0.17,1233,254,91,0.384,0.202,391,EDFSMode.RANDOM
Completed,0.26,1126,958,10,0.053,0.018,527,EDFSMode.RANDOM
Completed,0.34,8172,3235,8,0.411,0.434,267,EDFSMode.RANDOM
Completed,0.13,851,2461,71,0.358,0.079,962,EDFSMode.RANDOM
Completed,0.28,1106,1533,88,0.087,0.106,685,EDFSMode.RANDOM
Completed,0.26,910,4514,9,0.116,0.275,871,EDFSMode.RANDOM
Completed,0.17,973,851,96,0.224,0.574,980,EDFSMode.RANDOM
Completed,0.25,927,3376,16,0.016,0.191,749,EDFSMode.RANDOM
Completed,0.25,1164,681,79,0.327,0.801,484,EDFSMode.RANDOM
Completed,0.23,1046,1004,33,0.352,0.159,689,EDFSMode.RANDOM
Completed,0.22,709,3277,37,0.241,0.266,949,EDFSMode.RANDOM
Completed,0.2,879,3012,63,0.323,0.454,870,EDFSMode.RANDOM
Completed,0.2,12156,2759,10,0.536,0.149,511,EDFSMode.RANDOM
Completed,0.45,2790,4816,54,0.091,0.64,161,EDFSMode.RANDOM
Completed,0.16,636,2747,68,0.066,0.939,994,EDFSMode.RANDOM
Completed,0.05,1318,111,87,0.035,0.423,796,EDFSMode.RANDOM
Completed,0.22,611,1357,59,0.158,0.414,943,EDFSMode.RANDOM
Completed,0.34,863,1025,77,0.069,0.288,359,EDFSMode.RANDOM
Completed,0.34,980,1875,50,0.111,0.997,483,EDFSMode.RANDOM
Completed,0.19,603,635,53,0.028,0.881,733,EDFSMode.RANDOM
Completed,0.22,11781,1781,11,0.599,0.406,855,EDFSMode.RANDOM
Completed,0.34,949,4862,15,0.21,0.614,468,EDFSMode.RANDOM
Completed,0.16,863,2223,33,0.179,0.008,392,EDFSMode.RANDOM
Completed,0.28,821,3316,96,0.122,0.489,579,EDFSMode.RANDOM
Completed,0.04,1970,17,1,0.081,0.132,962,EDFSMode.RANDOM
Completed,0.17,594,2695,45,0.05,0.739,827,EDFSMode.RANDOM
Completed,0.08,1463,303,1,0.028,0.999,278,EDFSMode.RANDOM
Completed,0.45,2684,3501,13,0.169,0.92,139,EDFSMode.RANDOM
Completed,0.22,1257,156,57,0.36,0.253,195,EDFSMode.RANDOM
Completed,0.26,961,4422,79,0.008,0.046,929,EDFSMode.RANDOM
Completed,0.38,998,1134,44,0.2,0.466,270,EDFSMode.RANDOM
Completed,0.32,841,3410,40,0.342,0.111,460,EDFSMode.RANDOM
Completed,0.28,977,775,9,0.311,0.503,430,EDFSMode.RANDOM
Completed,0.12,1623,4564,1,0.163,0.328,459,EDFSMode.RANDOM
Completed,0.43,1409,792,1,0.27,0.999,100,EDFSMode.RANDOM
Completed,0.37,1496,1084,81,0.289,0.999,252,EDFSMode.RANDOM
Completed,0.06,2339,685,1,0.334,0.001,100,EDFSMode.RANDOM
Completed,0.36,1175,839,1,0.216,0.999,170,EDFSMode.RANDOM
Completed,0.12,1450,1202,1,0.001,0.999,357,EDFSMode.RANDOM
Completed,0.12,2432,1024,1,0.228,0.001,443,EDFSMode.RANDOM
Completed,0.24,1755,4297,1,0.209,0.999,468,EDFSMode.RANDOM
Completed,0.24,779,1683,100,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.06,2309,916,1,0.251,0.001,100,EDFSMode.RANDOM
Completed,0.37,1156,3397,72,0.085,0.858,301,EDFSMode.RANDOM
Completed,0.43,1886,3261,65,0.097,0.795,161,EDFSMode.RANDOM
Completed,0.36,1107,3147,100,0.106,0.491,311,EDFSMode.RANDOM
Completed,0.31,730,3552,59,0.064,0.999,554,EDFSMode.RANDOM
Completed,0.36,4399,549,23,0.001,0.001,134,EDFSMode.RANDOM
Completed,0.11,1428,1147,1,0.115,0.999,353,EDFSMode.RANDOM
Completed,0.47,4006,1157,100,0.274,0.999,100,EDFSMode.RANDOM
Completed,0.25,1022,4372,100,0.221,0.001,1000,EDFSMode.RANDOM
Completed,0.11,1577,4599,1,0.073,0.999,476,EDFSMode.RANDOM
Completed,0.46,3166,876,100,0.379,0.999,100,EDFSMode.RANDOM
Completed,0.05,1499,4761,1,0.146,0.001,202,EDFSMode.RANDOM
Completed,0.08,2718,960,1,0.259,0.001,319,EDFSMode.RANDOM
Completed,0.08,1799,4483,1,0.151,0.001,549,EDFSMode.RANDOM
Completed,0.13,2621,4522,1,0.218,0.001,376,EDFSMode.RANDOM
Completed,0.04,4422,2605,1,0.713,0.001,100,EDFSMode.RANDOM
Completed,0.25,796,5000,100,0.053,0.001,1000,EDFSMode.RANDOM
Completed,0.47,2406,1120,12,0.265,0.999,100,EDFSMode.RANDOM
Completed,0.33,1295,1441,100,0.384,0.001,437,EDFSMode.RANDOM
Completed,0.32,886,3258,71,0.059,0.999,461,EDFSMode.RANDOM
Completed,0.45,1907,2743,29,0.235,0.999,100,EDFSMode.RANDOM
Completed,0.4,1968,3566,66,0.001,0.691,220,EDFSMode.RANDOM
Completed,0.35,990,3277,67,0.023,0.999,345,EDFSMode.RANDOM
Completed,0.32,2267,172,100,0.292,0.519,100,EDFSMode.RANDOM
Completed,0.33,924,3223,81,0.114,0.999,385,EDFSMode.RANDOM
Completed,0.47,3939,990,100,0.303,0.001,100,EDFSMode.RANDOM
Completed,0.28,1419,991,1,0.209,0.999,260,EDFSMode.RANDOM
Completed,0.47,2988,991,59,0.281,0.999,100,EDFSMode.RANDOM
Completed,0.04,1373,1,100,0.001,0.999,224,EDFSMode.RANDOM
Completed,0.2,858,2943,76,0.269,0.926,858,EDFSMode.RANDOM
Failed,,,3917,65,0.732,0.314,659,EDFSMode.RANDOM
Failed,,,373,93,0.896,0.234,515,EDFSMode.RANDOM
Failed,,,3380,62,0.962,0.687,359,EDFSMode.RANDOM
Failed,,,2316,84,0.658,0.859,665,EDFSMode.RANDOM
Failed,,,4284,24,0.465,0.15,230,EDFSMode.RANDOM
Failed,,,1856,7,0.837,0.939,565,EDFSMode.RANDOM
Failed,,,2606,35,0.532,0.607,484,EDFSMode.RANDOM
Failed,,,2512,95,0.787,0.751,619,EDFSMode.RANDOM
Failed,,,1778,73,0.592,0.67,531,EDFSMode.RANDOM
Failed,,,782,87,0.999,0.999,349,EDFSMode.RANDOM
Failed,,,5000,100,0.999,0.997,443,EDFSMode.RANDOM
Failed,,,3542,96,0.618,0.807,158,EDFSMode.RANDOM
Failed,,,848,21,0.367,0.015,568,EDFSMode.RANDOM
Failed,,,794,77,0.565,0.976,837,EDFSMode.RANDOM
Failed,,,3569,3,0.326,0.216,342,EDFSMode.RANDOM
Failed,,,4005,61,0.801,0.691,218,EDFSMode.RANDOM
