Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Failed,,,4948,59,0.634,0.869,464,EDFSMode.RANDOM
Failed,,,4282,23,0.991,0.98,405,EDFSMode.RANDOM
Failed,,,1848,76,0.77,0.952,826,EDFSMode.RANDOM
Failed,,,993,25,0.191,0.496,702,EDFSMode.RANDOM
Failed,,,3650,68,0.71,0.595,125,EDFSMode.RANDOM
Failed,,,3178,45,0.131,0.926,604,EDFSMode.RANDOM
Failed,,,835,89,0.641,0.04,223,EDFSMode.RANDOM
Failed,,,1385,12,0.319,0.527,346,EDFSMode.RANDOM
Failed,,,3814,90,0.41,0.555,883,EDFSMode.RANDOM
Failed,,,4477,29,0.214,0.671,944,EDFSMode.RANDOM
Failed,,,2133,86,0.702,0.299,337,EDFSMode.RANDOM
Failed,,,28,15,0.274,0.751,236,EDFSMode.RANDOM
Failed,,,2685,72,0.762,0.153,588,EDFSMode.RANDOM
Failed,,,2728,8,0.299,0.9,777,EDFSMode.RANDOM
Failed,,,74,51,0.787,0.008,480,EDFSMode.RANDOM
Failed,,,2186,50,0.236,0.551,132,EDFSMode.RANDOM
Failed,,,4531,93,0.723,0.416,682,EDFSMode.RANDOM
Failed,,,3782,26,0.9,0.311,621,EDFSMode.RANDOM
Failed,,,1255,94,0.22,0.812,631,EDFSMode.RANDOM
Failed,,,867,7,0.802,0.363,958,EDFSMode.RANDOM
Failed,,,3213,52,0.284,0.733,436,EDFSMode.RANDOM
Failed,,,3672,37,0.861,0.806,859,EDFSMode.RANDOM
Failed,,,1019,80,0.35,0.165,535,EDFSMode.RANDOM
Failed,,,1725,21,0.675,0.644,207,EDFSMode.RANDOM
Failed,,,4256,62,0.447,0.23,199,EDFSMode.RANDOM
Failed,,,4991,20,0.179,0.123,258,EDFSMode.RANDOM
Failed,,,2336,64,0.659,0.969,555,EDFSMode.RANDOM
Failed,,,543,37,0.365,0.456,903,EDFSMode.RANDOM
Failed,,,2889,81,0.845,0.577,354,EDFSMode.RANDOM
Failed,,,2983,35,0.049,0.168,705,EDFSMode.RANDOM
Failed,,,326,78,0.536,0.802,101,EDFSMode.RANDOM
Failed,,,2442,23,0.488,0.256,456,EDFSMode.RANDOM
Failed,,,4784,66,0.975,0.648,808,EDFSMode.RANDOM
Failed,,,4113,2,0.65,0.516,974,EDFSMode.RANDOM
Failed,,,1624,68,0.472,0.111,982,EDFSMode.RANDOM
Failed,,,1240,33,0.552,0.565,661,EDFSMode.RANDOM
Failed,,,3583,78,0.033,0.468,282,EDFSMode.RANDOM
Failed,,,3420,11,0.612,0.013,760,EDFSMode.RANDOM
Failed,,,763,54,0.101,0.896,184,EDFSMode.RANDOM
Failed,,,1472,47,0.921,0.412,504,EDFSMode.RANDOM
Failed,,,3964,85,0.198,0.963,494,EDFSMode.RANDOM
Failed,,,4622,46,0.426,0.824,329,EDFSMode.RANDOM
Failed,,,1964,91,0.906,0.205,934,EDFSMode.RANDOM
Failed,,,173,10,0.117,0.721,578,EDFSMode.RANDOM
Failed,,,2516,55,0.596,0.375,228,EDFSMode.RANDOM
Failed,,,2620,47,0.941,0.037,960,EDFSMode.RANDOM
Failed,,,275,92,0.453,0.93,412,EDFSMode.RANDOM
Failed,,,1921,9,0.506,0.386,317,EDFSMode.RANDOM
Failed,,,4577,54,0.019,0.523,612,EDFSMode.RANDOM
Failed,,,3988,17,0.356,0.625,666,EDFSMode.RANDOM
Failed,,,1436,83,0.389,0.66,298,EDFSMode.RANDOM
Failed,,,739,18,0.587,0.141,428,EDFSMode.RANDOM
Failed,,,3395,75,0.076,0.763,948,EDFSMode.RANDOM
Failed,,,3549,39,0.531,0.712,527,EDFSMode.RANDOM
Failed,,,1205,95,0.012,0.317,849,EDFSMode.RANDOM
Failed,,,1602,6,0.966,0.866,720,EDFSMode.RANDOM
Failed,,,4148,97,0.812,0.831,242,EDFSMode.RANDOM
Failed,,,4731,36,0.564,0.94,190,EDFSMode.RANDOM
Failed,,,2387,79,0.084,0.093,739,EDFSMode.RANDOM
Failed,,,439,22,0.878,0.607,834,EDFSMode.RANDOM
Failed,,,3094,65,0.399,0.485,539,EDFSMode.RANDOM
Failed,,,2911,25,0.694,0.77,637,EDFSMode.RANDOM
Failed,,,569,69,0.207,0.134,285,EDFSMode.RANDOM
Failed,,,2213,32,0.755,0.682,387,EDFSMode.RANDOM
Failed,,,4871,76,0.268,0.288,993,EDFSMode.RANDOM
Failed,,,4360,44,0.109,0.423,820,EDFSMode.RANDOM
Failed,,,1769,59,0.139,0.393,395,EDFSMode.RANDOM
Failed,,,1070,42,0.839,0.907,273,EDFSMode.RANDOM
Failed,,,3728,99,0.328,0.06,653,EDFSMode.RANDOM
Failed,,,3255,16,0.777,0.477,174,EDFSMode.RANDOM
Failed,,,913,71,0.258,0.614,752,EDFSMode.RANDOM
Failed,,,1308,30,0.717,0.07,875,EDFSMode.RANDOM
Failed,,,3893,70,0.559,0.1,342,EDFSMode.RANDOM
Failed,,,4398,13,0.814,0.237,513,EDFSMode.RANDOM
Failed,,,2056,56,0.335,0.858,867,EDFSMode.RANDOM
Failed,,,106,45,0.625,0.341,764,EDFSMode.RANDOM
Failed,,,2763,88,0.146,0.689,158,EDFSMode.RANDOM
Failed,,,2770,45,0.456,0.174,478,EDFSMode.RANDOM
Failed,,,114,88,0.944,0.793,803,EDFSMode.RANDOM
Failed,,,2061,13,0.018,0.282,673,EDFSMode.RANDOM
Failed,,,4407,56,0.506,0.627,151,EDFSMode.RANDOM
Failed,,,3906,14,0.87,0.521,325,EDFSMode.RANDOM
Failed,,,1333,73,0.867,0.279,144,EDFSMode.RANDOM
Failed,,,790,28,0.171,0.795,471,EDFSMode.RANDOM
Failed,,,3134,84,0.682,0.176,796,EDFSMode.RANDOM
Failed,,,3595,4,0.228,0.352,373,EDFSMode.RANDOM
Failed,,,939,61,0.747,0.744,894,EDFSMode.RANDOM
Failed,,,1803,40,0.293,0.198,567,EDFSMode.RANDOM
Failed,,,4366,99,0.29,0.938,746,EDFSMode.RANDOM
Failed,,,4881,32,0.085,0.834,574,EDFSMode.RANDOM
Failed,,,2227,76,0.565,0.199,250,EDFSMode.RANDOM
Failed,,,580,25,0.395,0.742,380,EDFSMode.RANDOM
Failed,,,2924,69,0.875,0.349,902,EDFSMode.RANDOM
Failed,,,3103,22,0.204,0.874,127,EDFSMode.RANDOM
Failed,,,445,65,0.691,0.03,704,EDFSMode.RANDOM
Failed,,,2394,36,0.269,0.545,827,EDFSMode.RANDOM
Failed,,,4738,79,0.756,0.426,448,EDFSMode.RANDOM
Failed,,,4159,40,0.617,0.286,394,EDFSMode.RANDOM
Failed,,,1703,99,0.62,0.543,440,EDFSMode.RANDOM
Failed,,,1163,2,0.42,0.032,121,EDFSMode.RANDOM
Failed,,,3504,57,0.93,0.877,696,EDFSMode.RANDOM
Failed,,,3343,30,0.479,0.584,219,EDFSMode.RANDOM
Failed,,,684,88,0.997,0.449,598,EDFSMode.RANDOM
Failed,,,1550,13,0.041,0.991,918,EDFSMode.RANDOM
Failed,,,3997,73,0.044,0.236,873,EDFSMode.RANDOM
Failed,,,4589,9,0.333,0.102,925,EDFSMode.RANDOM
Failed,,,1933,53,0.813,0.994,349,EDFSMode.RANDOM
Failed,,,288,48,0.149,0.446,225,EDFSMode.RANDOM
Failed,,,2630,92,0.628,0.583,605,EDFSMode.RANDOM
Failed,,,2509,10,0.786,0.764,435,EDFSMode.RANDOM
Failed,,,165,55,0.299,0.144,955,EDFSMode.RANDOM
Failed,,,1958,46,0.726,0.657,628,EDFSMode.RANDOM
Failed,,,4613,91,0.239,0.31,305,EDFSMode.RANDOM
Failed,,,3952,30,0.388,0.417,139,EDFSMode.RANDOM
Failed,,,1561,71,0.359,0.383,619,EDFSMode.RANDOM
Failed,,,699,30,0.681,0.932,968,EDFSMode.RANDOM
Failed,,,3353,87,0.17,0.038,419,EDFSMode.RANDOM
Failed,,,3514,2,0.748,0.487,841,EDFSMode.RANDOM
Failed,,,1168,57,0.229,0.608,546,EDFSMode.RANDOM
Failed,,,1711,44,0.809,0.092,198,EDFSMode.RANDOM
Failed,,,4106,59,0.967,0.125,562,EDFSMode.RANDOM
Failed,,,4773,23,0.656,0.227,726,EDFSMode.RANDOM
Failed,,,2428,66,0.177,0.864,207,EDFSMode.RANDOM
Failed,,,314,35,0.846,0.319,533,EDFSMode.RANDOM
Failed,,,2970,78,0.366,0.714,857,EDFSMode.RANDOM
Failed,,,2879,37,0.537,0.062,279,EDFSMode.RANDOM
Failed,,,537,82,0.05,0.909,661,EDFSMode.RANDOM
Failed,,,2328,19,0.972,0.392,980,EDFSMode.RANDOM
Failed,,,4985,64,0.485,0.513,403,EDFSMode.RANDOM
Failed,,,4246,6,0.14,0.651,464,EDFSMode.RANDOM
Failed,,,1817,97,0.106,0.681,1000,EDFSMode.RANDOM
Failed,,,951,4,0.932,0.136,645,EDFSMode.RANDOM
Failed,,,3608,61,0.421,0.772,291,EDFSMode.RANDOM
Failed,,,3141,28,0.997,0.69,771,EDFSMode.RANDOM
Failed,,,798,83,0.478,0.343,165,EDFSMode.RANDOM
Failed,,,1339,18,0.562,0.856,521,EDFSMode.RANDOM
Failed,,,3773,83,0.716,0.826,941,EDFSMode.RANDOM
Failed,,,4518,50,0.909,0.962,882,EDFSMode.RANDOM
Failed,,,2175,93,0.429,0.067,501,EDFSMode.RANDOM
Failed,,,59,8,0.595,0.617,181,EDFSMode.RANDOM
Failed,,,2718,51,0.116,0.479,759,EDFSMode.RANDOM
Failed,,,2692,15,0.574,0.73,951,EDFSMode.RANDOM
Failed,,,37,72,0.094,0.361,429,EDFSMode.RANDOM
Failed,,,2140,29,0.883,0.814,299,EDFSMode.RANDOM
Failed,,,4484,86,0.404,0.219,623,EDFSMode.RANDOM
Failed,,,3828,47,0.223,0.072,682,EDFSMode.RANDOM
Failed,,,1296,85,0.899,0.553,688,EDFSMode.RANDOM
Failed,,,899,16,0.079,0.006,784,EDFSMode.RANDOM
Failed,,,3245,71,0.589,0.899,487,EDFSMode.RANDOM
Failed,,,3719,42,0.009,0.575,910,EDFSMode.RANDOM
Failed,,,1064,99,0.528,0.455,360,EDFSMode.RANDOM
Failed,,,1762,2,0.448,0.97,265,EDFSMode.RANDOM
Failed,,,4288,67,0.672,0.404,261,EDFSMode.RANDOM
Failed,,,4960,3,0.951,0.262,200,EDFSMode.RANDOM
Failed,,,2304,59,0.464,0.647,722,EDFSMode.RANDOM
Failed,,,501,42,0.512,0.162,853,EDFSMode.RANDOM
Failed,,,2847,98,0.025,0.805,527,EDFSMode.RANDOM
Failed,,,3025,38,0.82,0.466,654,EDFSMode.RANDOM
Failed,,,368,95,0.341,0.563,275,EDFSMode.RANDOM
Failed,,,2473,6,0.635,0.114,398,EDFSMode.RANDOM
Failed,,,4815,63,0.155,0.982,974,EDFSMode.RANDOM
Failed,,,4081,21,0.47,0.868,810,EDFSMode.RANDOM
Failed,,,1588,62,0.65,0.257,814,EDFSMode.RANDOM
Failed,,,1193,39,0.325,0.801,713,EDFSMode.RANDOM
Failed,,,3537,95,0.836,0.166,108,EDFSMode.RANDOM
Failed,,,3388,18,0.261,0.373,586,EDFSMode.RANDOM
Failed,,,731,75,0.78,0.719,234,EDFSMode.RANDOM
Failed,,,1431,26,0.198,0.207,337,EDFSMode.RANDOM
Failed,,,3918,94,0.924,0.669,331,EDFSMode.RANDOM
Failed,,,4668,26,0.701,0.557,497,EDFSMode.RANDOM
Failed,,,2010,82,0.213,0.414,876,EDFSMode.RANDOM
Failed,,,210,19,0.764,0.894,753,EDFSMode.RANDOM
Failed,,,2553,75,0.277,0.01,176,EDFSMode.RANDOM
Failed,,,2588,32,0.186,0.331,793,EDFSMode.RANDOM
Failed,,,242,87,0.666,0.702,470,EDFSMode.RANDOM
Failed,,,1880,14,0.374,0.247,143,EDFSMode.RANDOM
Failed,,,4535,69,0.854,0.844,663,EDFSMode.RANDOM
Failed,,,4029,11,0.521,0.99,611,EDFSMode.RANDOM
Failed,,,1483,90,0.741,0.958,135,EDFSMode.RANDOM
Failed,,,776,11,0.283,0.475,483,EDFSMode.RANDOM
Failed,,,3432,54,0.801,0.62,778,EDFSMode.RANDOM
Failed,,,3591,34,0.351,0.92,356,EDFSMode.RANDOM
Failed,,,1247,78,0.861,0.05,905,EDFSMode.RANDOM
Failed,,,1633,23,0.161,0.501,556,EDFSMode.RANDOM
Failed,,,4185,76,0.069,0.533,188,EDFSMode.RANDOM
Failed,,,4695,43,0.306,0.677,242,EDFSMode.RANDOM
Failed,,,2350,100,0.793,0.29,564,EDFSMode.RANDOM
Failed,,,393,1,0.245,0.777,892,EDFSMode.RANDOM
Failed,,,3047,58,0.732,0.132,371,EDFSMode.RANDOM
Failed,,,2958,5,0.436,0.597,696,EDFSMode.RANDOM
Failed,,,615,60,0.916,0.499,117,EDFSMode.RANDOM
Failed,,,2249,41,0.122,0.949,438,EDFSMode.RANDOM
Failed,,,4907,96,0.602,0.08,819,EDFSMode.RANDOM
Failed,,,4323,36,0.772,0.195,990,EDFSMode.RANDOM
Failed,,,1738,64,0.988,0.224,457,EDFSMode.RANDOM
Failed,,,1028,37,0.035,0.71,101,EDFSMode.RANDOM
Failed,,,3687,80,0.553,0.323,708,EDFSMode.RANDOM
Failed,,,3218,7,0.1,0.156,228,EDFSMode.RANDOM
Failed,,,877,52,0.611,0.753,581,EDFSMode.RANDOM
Failed,,,1261,49,0.414,0.298,936,EDFSMode.RANDOM
Failed,,,3852,52,0.318,0.27,513,EDFSMode.RANDOM
Failed,,,4439,16,0.059,0.379,340,EDFSMode.RANDOM
Failed,,,2097,74,0.547,0.525,917,EDFSMode.RANDOM
Failed,,,138,27,0.493,0.042,597,EDFSMode.RANDOM
Failed,,,2795,85,0.981,0.929,216,EDFSMode.RANDOM
Failed,,,2776,3,0.04,0.088,626,EDFSMode.RANDOM
Failed,,,118,60,0.55,0.941,303,EDFSMode.RANDOM
Failed,,,2078,41,0.474,0.491,426,EDFSMode.RANDOM
Failed,,,4420,98,0.985,0.604,946,EDFSMode.RANDOM
Failed,,,3832,34,0.64,0.747,781,EDFSMode.RANDOM
Failed,,,1375,56,0.003,0.105,315,EDFSMode.RANDOM
Failed,,,822,45,0.959,0.587,409,EDFSMode.RANDOM
Failed,,,3166,89,0.441,0.443,960,EDFSMode.RANDOM
Failed,,,3642,25,0.891,0.018,536,EDFSMode.RANDOM
Failed,,,986,68,0.38,0.886,833,EDFSMode.RANDOM
Failed,,,1839,33,0.58,0.437,738,EDFSMode.RANDOM
Failed,,,4304,55,0.216,0.79,359,EDFSMode.RANDOM
Failed,,,4888,16,0.409,0.935,525,EDFSMode.RANDOM
Failed,,,2230,72,0.928,0.036,847,EDFSMode.RANDOM
Failed,,,596,29,0.095,0.516,725,EDFSMode.RANDOM
Failed,,,2938,85,0.614,0.389,204,EDFSMode.RANDOM
Failed,,,3067,26,0.286,0.852,979,EDFSMode.RANDOM
Failed,,,413,83,0.797,0.24,401,EDFSMode.RANDOM
Failed,,,2370,18,0.225,0.694,271,EDFSMode.RANDOM
Failed,,,4714,75,0.736,0.339,651,EDFSMode.RANDOM
Failed,,,4204,8,0.887,0.45,711,EDFSMode.RANDOM
Failed,,,1667,80,0.253,0.838,386,EDFSMode.RANDOM
Failed,,,1116,21,0.707,0.353,284,EDFSMode.RANDOM
Failed,,,3458,65,0.188,0.739,635,EDFSMode.RANDOM
Failed,,,3311,49,0.644,0.781,157,EDFSMode.RANDOM
Failed,,,653,92,0.133,0.186,762,EDFSMode.RANDOM
Failed,,,1508,9,0.829,0.639,863,EDFSMode.RANDOM
Failed,,,4049,81,0.468,0.024,233,EDFSMode.RANDOM
Failed,,,4555,39,0.159,0.141,172,EDFSMode.RANDOM
Failed,,,1899,94,0.677,0.767,750,EDFSMode.RANDOM
Failed,,,262,7,0.347,0.284,881,EDFSMode.RANDOM
Failed,,,2608,62,0.866,0.684,499,EDFSMode.RANDOM
Failed,,,2572,44,0.704,0.975,668,EDFSMode.RANDOM
Failed,,,229,99,0.194,0.12,145,EDFSMode.RANDOM
Failed,,,2030,2,0.768,0.572,466,EDFSMode.RANDOM
Failed,,,4688,57,0.258,0.457,790,EDFSMode.RANDOM
Failed,,,3938,24,0.12,0.317,962,EDFSMode.RANDOM
Failed,,,1489,77,0.153,0.345,486,EDFSMode.RANDOM
Failed,,,633,24,0.825,0.831,130,EDFSMode.RANDOM
Failed,,,3291,67,0.337,0.203,680,EDFSMode.RANDOM
Failed,,,3438,46,0.76,0.276,256,EDFSMode.RANDOM
Failed,,,1096,91,0.28,0.632,553,EDFSMode.RANDOM
Failed,,,1647,10,0.695,0.176,908,EDFSMode.RANDOM
Failed,,,4101,89,0.541,0.149,541,EDFSMode.RANDOM
Failed,,,4835,31,0.832,0.002,368,EDFSMode.RANDOM
Failed,,,2493,88,0.314,0.903,889,EDFSMode.RANDOM
Failed,,,387,13,0.646,0.421,569,EDFSMode.RANDOM
Failed,,,3044,70,0.128,0.55,244,EDFSMode.RANDOM
Failed,,,2827,17,0.955,0.21,822,EDFSMode.RANDOM
Failed,,,482,73,0.444,0.823,442,EDFSMode.RANDOM
Failed,,,2285,28,0.516,0.368,115,EDFSMode.RANDOM
Failed,,,4940,84,0.005,0.724,691,EDFSMode.RANDOM
Failed,,,4268,48,0.37,0.611,639,EDFSMode.RANDOM
Failed,,,1859,51,0.399,0.579,106,EDFSMode.RANDOM
Failed,,,1005,50,0.576,0.097,454,EDFSMode.RANDOM
Failed,,,3661,93,0.089,0.998,806,EDFSMode.RANDOM
Failed,,,3185,20,0.51,0.543,328,EDFSMode.RANDOM
Failed,,,841,64,0.03,0.428,933,EDFSMode.RANDOM
Failed,,,1394,37,0.948,0.88,584,EDFSMode.RANDOM
Failed,,,3809,65,0.79,0.912,160,EDFSMode.RANDOM
Failed,,,4465,4,0.585,0.798,214,EDFSMode.RANDOM
Failed,,,2120,61,0.067,0.169,592,EDFSMode.RANDOM
Failed,,,17,40,0.895,0.655,920,EDFSMode.RANDOM
Failed,,,2672,97,0.377,0.253,343,EDFSMode.RANDOM
Failed,,,2698,33,0.936,0.505,155,EDFSMode.RANDOM
Failed,,,40,76,0.418,0.4,675,EDFSMode.RANDOM
Failed,,,2155,25,0.623,0.916,798,EDFSMode.RANDOM
Failed,,,4499,68,0.104,0.055,476,EDFSMode.RANDOM
Failed,,,3753,1,0.273,0.158,422,EDFSMode.RANDOM
Failed,,,1281,69,0.607,0.717,414,EDFSMode.RANDOM
Failed,,,896,32,0.433,0.233,312,EDFSMode.RANDOM
Failed,,,3238,77,0.92,0.859,607,EDFSMode.RANDOM
Failed,,,3706,12,0.497,0.66,185,EDFSMode.RANDOM
Failed,,,1048,55,0.976,0.306,734,EDFSMode.RANDOM
Failed,,,1757,46,0.062,0.76,835,EDFSMode.RANDOM
Failed,,,4226,87,0.816,0.364,845,EDFSMode.RANDOM
Failed,,,4965,45,0.557,0.472,897,EDFSMode.RANDOM
Failed,,,2309,89,0.046,0.623,377,EDFSMode.RANDOM
Failed,,,518,12,0.992,0.077,254,EDFSMode.RANDOM
Failed,,,2860,56,0.481,0.953,577,EDFSMode.RANDOM
Failed,,,2989,10,0.683,0.303,450,EDFSMode.RANDOM
Failed,,,334,53,0.165,0.665,831,EDFSMode.RANDOM
Failed,,,2447,48,0.873,0.152,701,EDFSMode.RANDOM
Failed,,,4793,91,0.355,0.756,123,EDFSMode.RANDOM
Failed,,,4126,27,0.021,0.891,296,EDFSMode.RANDOM
Failed,,,1614,93,0.857,0.484,287,EDFSMode.RANDOM
Failed,,,1227,8,0.181,0.964,381,EDFSMode.RANDOM
Failed,,,3572,53,0.668,0.065,988,EDFSMode.RANDOM
Failed,,,3412,36,0.25,0.396,508,EDFSMode.RANDOM
Failed,,,757,79,0.73,0.508,861,EDFSMode.RANDOM
Failed,,,1463,22,0.31,0.059,766,EDFSMode.RANDOM
Failed,,,3971,61,0.57,0.568,774,EDFSMode.RANDOM
Failed,,,4632,21,0.805,0.705,602,EDFSMode.RANDOM
Failed,,,1978,66,0.295,0.328,222,EDFSMode.RANDOM
Failed,,,184,35,0.745,0.871,352,EDFSMode.RANDOM
Failed,,,2529,80,0.235,0.221,930,EDFSMode.RANDOM
Failed,,,2650,22,0.322,0.432,307,EDFSMode.RANDOM
Failed,,,308,67,0.84,0.539,633,EDFSMode.RANDOM
Failed,,,1952,34,0.137,0.021,952,EDFSMode.RANDOM
Failed,,,4609,79,0.656,0.884,431,EDFSMode.RANDOM
Failed,,,4017,42,0.969,0.779,492,EDFSMode.RANDOM
Failed,,,1411,58,0.752,0.809,972,EDFSMode.RANDOM
Failed,,,712,43,0.209,0.265,617,EDFSMode.RANDOM
Failed,,,3369,100,0.689,0.644,320,EDFSMode.RANDOM
Failed,,,3517,14,0.144,0.82,743,EDFSMode.RANDOM
Failed,,,1174,70,0.631,0.214,193,EDFSMode.RANDOM
Failed,,,1568,31,0.329,0.728,549,EDFSMode.RANDOM
Failed,,,4178,72,0.425,0.698,913,EDFSMode.RANDOM
Failed,,,4757,11,0.2,0.591,854,EDFSMode.RANDOM
Failed,,,2414,54,0.711,0.438,530,EDFSMode.RANDOM
Failed,,,465,47,0.265,0.987,209,EDFSMode.RANDOM
Failed,,,3123,90,0.776,0.109,731,EDFSMode.RANDOM
Failed,,,2905,50,0.073,0.636,407,EDFSMode.RANDOM
Failed,,,561,94,0.592,0.272,983,EDFSMode.RANDOM
Failed,,,2207,7,0.384,0.786,656,EDFSMode.RANDOM
Failed,,,4862,51,0.902,0.181,277,EDFSMode.RANDOM
Failed,,,4347,19,0.721,0.048,111,EDFSMode.RANDOM
Failed,,,1781,84,0.5,0.013,647,EDFSMode.RANDOM
Failed,,,1084,17,0.46,0.562,996,EDFSMode.RANDOM
Failed,,,3739,74,0.939,0.409,391,EDFSMode.RANDOM
Failed,,,3264,40,0.392,0.116,869,EDFSMode.RANDOM
Failed,,,919,96,0.879,0.979,518,EDFSMode.RANDOM
Failed,,,1316,5,0.083,0.461,170,EDFSMode.RANDOM
Failed,,,3886,95,0.174,0.496,590,EDFSMode.RANDOM
Failed,,,4387,38,0.452,0.357,754,EDFSMode.RANDOM
Failed,,,2042,81,0.963,0.735,178,EDFSMode.RANDOM
Failed,,,95,20,0.014,0.191,505,EDFSMode.RANDOM
Failed,,,2751,63,0.525,0.842,885,EDFSMode.RANDOM
Failed,,,2749,38,0.105,0.956,894,EDFSMode.RANDOM
Failed,,,91,81,0.624,0.073,373,EDFSMode.RANDOM
Failed,,,2051,20,0.416,0.619,244,EDFSMode.RANDOM
Failed,,,4393,63,0.935,0.476,566,EDFSMode.RANDOM
Failed,,,3878,5,0.69,0.36,739,EDFSMode.RANDOM
Failed,,,1358,98,0.49,0.13,786,EDFSMode.RANDOM
Failed,,,818,3,0.535,0.672,684,EDFSMode.RANDOM
Failed,,,3160,59,0.055,0.295,136,EDFSMode.RANDOM
Failed,,,3628,29,0.598,0.244,558,EDFSMode.RANDOM
Failed,,,970,86,0.11,0.847,263,EDFSMode.RANDOM
Failed,,,1836,15,0.912,0.336,365,EDFSMode.RANDOM
Failed,,,4356,82,0.142,0.161,317,EDFSMode.RANDOM
Failed,,,4856,49,0.482,0.051,145,EDFSMode.RANDOM
Failed,,,2198,94,0.993,0.92,665,EDFSMode.RANDOM
Failed,,,564,7,0.044,0.404,795,EDFSMode.RANDOM
Failed,,,2906,52,0.555,0.501,472,EDFSMode.RANDOM
Failed,,,3119,11,0.352,0.225,599,EDFSMode.RANDOM
Failed,,,463,54,0.871,0.867,217,EDFSMode.RANDOM
Failed,,,2420,47,0.167,0.324,341,EDFSMode.RANDOM
Failed,,,4766,90,0.686,0.709,919,EDFSMode.RANDOM
Failed,,,4172,29,0.937,0.564,865,EDFSMode.RANDOM
Failed,,,1691,74,0.241,0.923,716,EDFSMode.RANDOM
Failed,,,1148,27,0.782,0.377,812,EDFSMode.RANDOM
Failed,,,3494,82,0.302,0.527,459,EDFSMode.RANDOM
Failed,,,3333,6,0.85,0.945,939,EDFSMode.RANDOM
Failed,,,679,63,0.363,0.084,332,EDFSMode.RANDOM
Failed,,,1542,38,0.662,0.6,237,EDFSMode.RANDOM
Failed,,,4023,58,0.394,0.895,388,EDFSMode.RANDOM
Failed,,,4600,23,0.232,0.752,440,EDFSMode.RANDOM
Failed,,,1946,67,0.743,0.156,820,EDFSMode.RANDOM
Failed,,,309,34,0.297,0.668,697,EDFSMode.RANDOM
Failed,,,2653,78,0.808,0.299,119,EDFSMode.RANDOM
Failed,,,2521,22,0.653,0.105,851,EDFSMode.RANDOM
Failed,,,178,66,0.135,0.99,525,EDFSMode.RANDOM
Failed,,,1979,35,0.843,0.442,199,EDFSMode.RANDOM
Failed,,,4636,79,0.324,0.587,720,EDFSMode.RANDOM
Failed,,,3970,41,0.053,0.702,554,EDFSMode.RANDOM
Failed,,,1536,62,0.211,0.732,190,EDFSMode.RANDOM
Failed,,,680,39,0.751,0.218,538,EDFSMode.RANDOM
Failed,,,3337,96,0.272,0.816,835,EDFSMode.RANDOM
Failed,,,3490,19,0.818,0.648,411,EDFSMode.RANDOM
Failed,,,1147,74,0.331,0.261,962,EDFSMode.RANDOM
Failed,,,1698,27,0.63,0.805,613,EDFSMode.RANDOM
Failed,,,4127,74,0.6,0.775,133,EDFSMode.RANDOM
Failed,,,4789,10,0.773,0.888,297,EDFSMode.RANDOM
Failed,,,2446,53,0.263,0.017,621,EDFSMode.RANDOM
Failed,,,340,48,0.713,0.535,949,EDFSMode.RANDOM
Failed,,,2998,91,0.203,0.436,427,EDFSMode.RANDOM
Failed,,,2854,44,0.904,0.838,751,EDFSMode.RANDOM
Failed,,,509,89,0.385,0.195,175,EDFSMode.RANDOM
Failed,,,2312,12,0.59,0.739,495,EDFSMode.RANDOM
Failed,,,4966,57,0.072,0.353,874,EDFSMode.RANDOM
Failed,,,4222,14,0.303,0.499,935,EDFSMode.RANDOM
Failed,,,1828,86,0.457,0.465,514,EDFSMode.RANDOM
Failed,,,974,15,0.503,0.983,159,EDFSMode.RANDOM
Failed,,,3629,72,0.023,0.112,763,EDFSMode.RANDOM
Failed,,,3159,43,0.568,0.413,285,EDFSMode.RANDOM
Failed,,,814,98,0.08,0.558,637,EDFSMode.RANDOM
Failed,,,1367,3,0.882,0.009,992,EDFSMode.RANDOM
Failed,,,3757,100,0.849,0.044,456,EDFSMode.RANDOM
Failed,,,4497,33,0.526,0.185,397,EDFSMode.RANDOM
Failed,,,2152,76,0.016,0.783,973,EDFSMode.RANDOM
Failed,,,49,25,0.962,0.268,653,EDFSMode.RANDOM
Failed,,,2704,68,0.451,0.64,273,EDFSMode.RANDOM
Failed,,,2670,4,0.987,0.385,535,EDFSMode.RANDOM
Failed,,,14,61,0.476,0.52,859,EDFSMode.RANDOM
Failed,,,2129,40,0.548,0.04,728,EDFSMode.RANDOM
Failed,,,4471,97,0.037,0.931,208,EDFSMode.RANDOM
Failed,,,3800,36,0.34,0.794,267,EDFSMode.RANDOM
Failed,,,1312,96,0.532,0.332,259,EDFSMode.RANDOM
Failed,,,927,5,0.492,0.844,354,EDFSMode.RANDOM
Failed,,,3270,60,0.971,0.248,902,EDFSMode.RANDOM
Failed,,,3732,27,0.422,0.291,481,EDFSMode.RANDOM
Failed,,,1076,84,0.909,0.676,776,EDFSMode.RANDOM
Failed,,,1785,17,0.113,0.134,680,EDFSMode.RANDOM
Failed,,,4277,53,0.757,0.743,690,EDFSMode.RANDOM
Failed,,,4934,17,0.616,0.608,629,EDFSMode.RANDOM
Failed,,,2276,72,0.097,0.487,307,EDFSMode.RANDOM
Failed,,,485,29,0.925,0.937,437,EDFSMode.RANDOM
