Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.66,94,1942,10,0.227,0.65,216,EDFSMode.RANDOM
Completed,0.6,519,3567,56,0.701,0.037,855,EDFSMode.RANDOM
Completed,0.59,97,4766,45,0.475,0.841,605,EDFSMode.RANDOM
Completed,0.56,233,743,91,0.937,0.471,523,EDFSMode.RANDOM
Completed,0.55,149,672,11,0.651,0.13,785,EDFSMode.RANDOM
Completed,0.64,93,4837,51,0.186,0.558,288,EDFSMode.RANDOM
Completed,0.64,132,3496,50,0.895,0.316,480,EDFSMode.RANDOM
Completed,0.5,82,2013,90,0.426,0.996,648,EDFSMode.RANDOM
Completed,0.61,40,1414,27,0.119,0.793,717,EDFSMode.RANDOM
Completed,0.6,136,3079,85,0.593,0.394,411,EDFSMode.RANDOM
Completed,0.69,508,4238,15,0.366,0.73,106,EDFSMode.RANDOM
Completed,0.55,137,255,74,0.829,0.083,966,EDFSMode.RANDOM
Completed,0.64,45,320,39,0.262,0.496,261,EDFSMode.RANDOM
Completed,0.59,1050,3861,97,0.793,0.815,867,EDFSMode.RANDOM
Completed,0.59,15,2516,3,0.007,0.059,562,EDFSMode.RANDOM
Completed,0.62,110,1665,62,0.535,0.629,510,EDFSMode.RANDOM
Completed,0.59,205,2391,24,0.978,0.583,325,EDFSMode.RANDOM
Completed,0.61,77,3431,64,0.453,0.231,746,EDFSMode.RANDOM
Completed,0.58,141,4587,37,0.726,0.894,939,EDFSMode.RANDOM
Completed,0.67,377,1235,77,0.189,0.294,189,EDFSMode.RANDOM
Completed,0.56,73,986,34,0.773,0.703,615,EDFSMode.RANDOM
Completed,0.63,108,4522,81,0.312,0.109,456,EDFSMode.RANDOM
Completed,0.65,68,3182,20,0.522,0.772,311,EDFSMode.RANDOM
Completed,0.56,20,2326,68,0.048,0.414,817,EDFSMode.RANDOM
Completed,0.54,25,1729,6,0.494,0.368,998,EDFSMode.RANDOM
Completed,0.69,2756,2764,60,0.965,0.944,130,EDFSMode.RANDOM
Completed,0.63,67,3925,41,0.239,0.188,387,EDFSMode.RANDOM
Completed,0.56,133,568,95,0.705,0.501,684,EDFSMode.RANDOM
Completed,0.49,13,6,18,0.134,0.914,543,EDFSMode.RANDOM
Completed,0.58,129,4175,72,0.67,0.274,586,EDFSMode.RANDOM
Completed,0.56,144,2829,29,0.382,0.609,844,EDFSMode.RANDOM
Completed,0.65,1066,1351,83,0.906,0.204,229,EDFSMode.RANDOM
Completed,0.6,2653,2076,47,0.604,0.001,156,EDFSMode.RANDOM
Completed,0.59,48,3745,94,0.075,0.686,916,EDFSMode.RANDOM
Completed,0.59,160,4899,7,0.848,0.445,770,EDFSMode.RANDOM
Completed,0.65,88,922,55,0.315,0.867,358,EDFSMode.RANDOM
Completed,0.69,178,930,7,0.187,0.086,107,EDFSMode.RANDOM
Completed,0.55,88,4892,54,0.649,0.726,965,EDFSMode.RANDOM
Completed,0.63,72,3731,46,0.422,0.391,707,EDFSMode.RANDOM
Completed,0.54,43,2821,83,0.12,0.314,635,EDFSMode.RANDOM
Completed,0.59,321,4161,18,0.83,0.555,780,EDFSMode.RANDOM
Completed,0.58,215,19,72,0.365,0.133,292,EDFSMode.RANDOM
Completed,0.48,174,580,41,0.795,0.297,935,EDFSMode.RANDOM
Completed,0.68,261,3913,95,0.259,0.89,193,EDFSMode.RANDOM
Completed,0.64,37,2759,6,0.532,0.228,338,EDFSMode.RANDOM
Completed,0.59,29,1734,60,0.007,0.585,733,EDFSMode.RANDOM
Completed,0.57,28,2338,20,0.45,0.632,552,EDFSMode.RANDOM
Completed,0.61,167,3171,67,0.978,0.056,519,EDFSMode.RANDOM
Completed,0.69,76,4517,33,0.191,0.812,261,EDFSMode.RANDOM
Completed,0.54,723,992,81,0.723,0.499,866,EDFSMode.RANDOM
Completed,0.62,56,1242,37,0.31,0.504,388,EDFSMode.RANDOM
Completed,0.57,126,4579,77,0.776,0.185,683,EDFSMode.RANDOM
Completed,0.57,24,3421,24,0.051,0.941,988,EDFSMode.RANDOM
Completed,0.66,1331,2400,64,0.521,0.371,139,EDFSMode.RANDOM
Completed,0.66,55,1671,4,0.967,0.417,324,EDFSMode.RANDOM
Completed,0.53,598,2510,62,0.494,0.769,803,EDFSMode.RANDOM
Completed,0.58,75,3850,39,0.704,0.107,611,EDFSMode.RANDOM
Completed,0.55,59,331,98,0.242,0.706,460,EDFSMode.RANDOM
Completed,0.53,200,268,16,0.669,0.869,766,EDFSMode.RANDOM
Completed,0.61,74,4225,74,0.137,0.442,363,EDFSMode.RANDOM
Completed,0.69,589,3070,27,0.909,0.683,170,EDFSMode.RANDOM
Completed,0.57,155,1424,85,0.38,0.004,903,EDFSMode.RANDOM
Completed,0.53,13,2026,50,0.079,0.208,834,EDFSMode.RANDOM
Completed,0.64,451,3483,90,0.603,0.606,238,EDFSMode.RANDOM
Completed,0.61,43,4828,11,0.315,0.271,544,EDFSMode.RANDOM
Completed,0.57,98,681,51,0.85,0.917,585,EDFSMode.RANDOM
Completed,0.67,129,757,45,0.559,0.7,279,EDFSMode.RANDOM
Completed,0.58,51,4752,91,0.027,0.112,792,EDFSMode.RANDOM
Completed,0.54,46,3558,10,0.799,0.759,654,EDFSMode.RANDOM
Completed,0.63,207,1950,56,0.27,0.427,474,EDFSMode.RANDOM
Completed,0.61,46,1499,18,0.218,0.35,433,EDFSMode.RANDOM
Completed,0.55,100,2994,70,0.742,0.963,694,EDFSMode.RANDOM
Completed,0.57,45,4301,31,0.454,0.16,945,EDFSMode.RANDOM
Completed,0.63,4188,192,84,0.99,0.529,126,EDFSMode.RANDOM
Completed,0.53,33,401,5,0.419,0.927,875,EDFSMode.RANDOM
Completed,0.64,830,3779,57,0.885,0.261,253,EDFSMode.RANDOM
Completed,0.63,34,2580,44,0.159,0.612,504,EDFSMode.RANDOM
Completed,0.58,134,1600,96,0.629,0.202,568,EDFSMode.RANDOM
Completed,0.56,56,2471,33,0.826,0.03,725,EDFSMode.RANDOM
Completed,0.63,99,3350,79,0.352,0.658,347,EDFSMode.RANDOM
Completed,0.66,332,4650,22,0.563,0.463,209,EDFSMode.RANDOM
Completed,0.55,30,1171,68,0.101,0.848,919,EDFSMode.RANDOM
Completed,0.59,80,1068,24,0.936,0.151,448,EDFSMode.RANDOM
Completed,0.6,84,4441,65,0.4,0.538,624,EDFSMode.RANDOM
Completed,0.58,467,3247,35,0.673,0.343,823,EDFSMode.RANDOM
Completed,0.59,45,2262,77,0.148,0.969,305,EDFSMode.RANDOM
Completed,0.73,593,1810,40,0.342,0.797,152,EDFSMode.RANDOM
Completed,0.51,185,2683,100,0.87,0.389,977,EDFSMode.RANDOM
Completed,0.6,34,3989,1,0.083,0.74,664,EDFSMode.RANDOM
Completed,0.59,94,504,61,0.614,0.073,408,EDFSMode.RANDOM
Completed,0.53,12,90,27,0.047,0.47,593,EDFSMode.RANDOM
Completed,0.61,139,4090,88,0.509,0.841,534,EDFSMode.RANDOM
Completed,0.64,167,2892,14,0.283,0.039,222,EDFSMode.RANDOM
Completed,0.6,6839,1289,74,0.757,0.649,850,EDFSMode.RANDOM
Completed,0.48,106,2161,12,0.7,0.572,893,EDFSMode.RANDOM
Completed,0.69,214,3660,53,0.231,0.242,178,EDFSMode.RANDOM
Completed,0.63,180,4963,48,0.94,0.888,378,EDFSMode.RANDOM
Completed,0.54,87,859,89,0.474,0.299,750,EDFSMode.RANDOM
Completed,0.55,754,783,31,0.971,0.835,803,EDFSMode.RANDOM
Completed,0.65,702,4960,85,0.442,0.477,269,EDFSMode.RANDOM
Completed,0.62,89,3605,16,0.731,0.641,470,EDFSMode.RANDOM
Completed,0.54,32,2139,70,0.198,0.048,657,EDFSMode.RANDOM
Completed,0.58,27,1291,9,0.251,0.25,698,EDFSMode.RANDOM
Completed,0.6,137,2968,56,0.787,0.562,429,EDFSMode.RANDOM
Completed,0.72,134,4112,45,0.015,0.305,116,EDFSMode.RANDOM
Completed,0.54,79,147,93,0.539,0.881,956,EDFSMode.RANDOM
Completed,0.67,52,512,21,0.113,0.546,243,EDFSMode.RANDOM
Completed,0.56,621,4060,69,0.583,0.142,886,EDFSMode.RANDOM
Completed,0.55,40,2710,32,0.371,0.976,572,EDFSMode.RANDOM
Completed,0.63,195,1861,80,0.838,0.336,500,EDFSMode.RANDOM
Completed,0.59,74,2191,43,0.641,0.383,344,EDFSMode.RANDOM
Completed,0.57,53,3239,97,0.179,0.805,728,EDFSMode.RANDOM
Completed,0.58,49,4390,4,0.904,0.064,930,EDFSMode.RANDOM
Completed,0.65,525,1041,58,0.431,0.749,199,EDFSMode.RANDOM
Completed,0.57,29,1095,2,0.595,0.254,634,EDFSMode.RANDOM
Completed,0.62,54,4648,60,0.07,0.933,438,EDFSMode.RANDOM
Completed,0.63,119,3293,40,0.859,0.192,302,EDFSMode.RANDOM
Completed,0.57,456,2450,99,0.322,0.62,827,EDFSMode.RANDOM
Completed,0.53,41,1603,36,0.129,0.667,980,EDFSMode.RANDOM
Completed,0.65,5114,2656,76,0.661,0.021,149,EDFSMode.RANDOM
Completed,0.58,92,3802,25,0.389,0.855,398,EDFSMode.RANDOM
Completed,0.56,177,457,65,0.916,0.457,675,EDFSMode.RANDOM
Completed,0.59,74,200,49,0.485,0.122,524,EDFSMode.RANDOM
Completed,0.59,176,4371,89,0.96,0.692,604,EDFSMode.RANDOM
Completed,0.55,51,3021,13,0.25,0.435,853,EDFSMode.RANDOM
Completed,0.69,243,1550,52,0.712,0.753,219,EDFSMode.RANDOM
Completed,0.69,322,1879,14,0.768,0.955,175,EDFSMode.RANDOM
Completed,0.57,273,3551,72,0.303,0.356,897,EDFSMode.RANDOM
Completed,0.61,53,4700,28,0.528,0.52,760,EDFSMode.RANDOM
Completed,0.61,40,730,87,0.059,0.168,367,EDFSMode.RANDOM
Completed,0.52,24,650,19,0.345,0.451,968,EDFSMode.RANDOM
Completed,0.71,4629,4781,71,0.819,0.861,103,EDFSMode.RANDOM
Completed,0.6,42,3471,29,0.108,0.011,411,EDFSMode.RANDOM
Completed,0.58,104,1960,82,0.571,0.677,718,EDFSMode.RANDOM
Completed,0.55,138,1470,47,0.876,0.599,646,EDFSMode.RANDOM
Completed,0.6,105,3101,93,0.411,0.214,483,EDFSMode.RANDOM
Completed,0.64,72,4291,8,0.637,0.908,288,EDFSMode.RANDOM
Completed,0.55,35,280,54,0.168,0.279,784,EDFSMode.RANDOM
Completed,0.66,576,372,35,0.735,0.178,189,EDFSMode.RANDOM
Completed,0.58,53,3887,81,0.21,0.51,938,EDFSMode.RANDOM
Completed,0.56,478,2570,20,0.998,0.362,744,EDFSMode.RANDOM
Completed,0.62,118,1689,66,0.461,0.949,328,EDFSMode.RANDOM
Completed,0.61,14,2364,6,0.019,0.778,509,EDFSMode.RANDOM
Completed,0.59,108,3379,58,0.551,0.409,563,EDFSMode.RANDOM
Completed,0.58,69,4563,42,0.279,0.713,870,EDFSMode.RANDOM
Completed,0.63,755,1180,95,0.806,0.1,258,EDFSMode.RANDOM
Completed,0.54,31,960,39,0.222,0.899,687,EDFSMode.RANDOM
Completed,0.63,200,4471,99,0.693,0.288,385,EDFSMode.RANDOM
Completed,0.69,107,3159,2,0.482,0.592,129,EDFSMode.RANDOM
Completed,0.61,94,2272,62,0.948,0.221,999,EDFSMode.RANDOM
Completed,0.6,214,1781,23,0.501,0.05,814,EDFSMode.RANDOM
Completed,0.62,37,2791,64,0.04,0.639,313,EDFSMode.RANDOM
Completed,0.61,96,3979,37,0.764,0.491,457,EDFSMode.RANDOM
Completed,0.58,65,592,79,0.291,0.821,615,EDFSMode.RANDOM
Completed,0.54,27,61,10,0.862,0.72,359,EDFSMode.RANDOM
Completed,0.59,300,4197,52,0.334,0.094,770,EDFSMode.RANDOM
Completed,0.54,1392,2882,49,0.623,0.787,913,EDFSMode.RANDOM
Completed,0.69,105,1376,91,0.09,0.401,159,EDFSMode.RANDOM
Completed,0.63,183,2053,26,0.393,0.322,228,EDFSMode.RANDOM
Completed,0.56,1187,3690,86,0.928,0.989,844,EDFSMode.RANDOM
Completed,0.58,37,4874,15,0.157,0.14,589,EDFSMode.RANDOM
Completed,0.57,126,869,75,0.68,0.548,540,EDFSMode.RANDOM
Completed,0.56,49,889,44,0.385,0.234,660,EDFSMode.RANDOM
Completed,0.62,247,4855,96,0.918,0.578,467,EDFSMode.RANDOM
Completed,0.66,51,3710,5,0.13,0.29,275,EDFSMode.RANDOM
Completed,0.53,712,2034,57,0.659,0.897,797,EDFSMode.RANDOM
Completed,0.55,66,1396,22,0.851,0.819,953,EDFSMode.RANDOM
Completed,0.71,1128,2863,68,0.327,0.493,118,EDFSMode.RANDOM
Completed,0.62,88,4217,33,0.6,0.625,423,EDFSMode.RANDOM
Completed,0.53,15,42,79,0.064,0.063,704,EDFSMode.RANDOM
Completed,0.63,27,612,9,0.526,0.399,494,EDFSMode.RANDOM
Completed,0.58,39,3960,55,0.06,0.789,578,EDFSMode.RANDOM
Completed,0.55,403,2810,46,0.77,0.08,883,EDFSMode.RANDOM
Completed,0.66,135,1761,92,0.299,0.734,246,EDFSMode.RANDOM
Completed,0.6,90,2292,31,0.243,0.562,205,EDFSMode.RANDOM
Completed,0.57,365,3139,84,0.716,0.126,924,EDFSMode.RANDOM
Completed,0.6,63,4490,17,0.491,0.991,731,EDFSMode.RANDOM
Completed,0.64,326,941,69,0.953,0.32,341,EDFSMode.RANDOM
Completed,0.6,117,622,50,0.766,0.98,456,EDFSMode.RANDOM
Completed,0.57,36,4952,54,0.002,0.34,796,EDFSMode.RANDOM
Completed,0.52,55,2788,18,0.704,0.717,577,EDFSMode.RANDOM
Completed,0.62,593,2128,85,0.439,0.104,229,EDFSMode.RANDOM
Completed,0.66,68,1252,4,0.147,0.157,211,EDFSMode.RANDOM
Completed,0.57,1832,3171,100,0.882,0.523,764,EDFSMode.RANDOM
Completed,0.56,56,4092,36,0.336,0.393,991,EDFSMode.RANDOM
Completed,0.63,130,1000,69,0.568,0.786,431,EDFSMode.RANDOM
Completed,0.55,24,651,24,0.253,0.616,881,EDFSMode.RANDOM
Completed,0.58,182,3810,81,0.519,0.189,541,EDFSMode.RANDOM
Completed,0.65,70,3441,42,0.191,0.817,314,EDFSMode.RANDOM
Completed,0.55,131,1611,63,0.955,0.487,661,EDFSMode.RANDOM
Completed,0.57,44,2472,30,0.629,0.309,679,EDFSMode.RANDOM
Completed,0.69,1862,3064,73,0.396,0.886,126,EDFSMode.RANDOM
Completed,0.65,89,4687,12,0.818,0.01,346,EDFSMode.RANDOM
Completed,0.53,21,268,91,0.083,0.686,906,EDFSMode.RANDOM
Completed,0.6,56,94,8,0.546,0.417,257,EDFSMode.RANDOM
Completed,0.59,78,4504,91,0.311,0.778,605,EDFSMode.RANDOM
Completed,0.57,622,2924,27,0.982,0.149,825,EDFSMode.RANDOM
Completed,0.61,68,2343,72,0.25,0.546,484,EDFSMode.RANDOM
Completed,0.64,100,1779,40,0.416,0.725,403,EDFSMode.RANDOM
Completed,0.55,92,3620,57,0.68,0.08,963,EDFSMode.RANDOM
Completed,0.61,41,3954,21,0.103,0.956,736,EDFSMode.RANDOM
Completed,0.67,1358,786,76,0.868,0.348,183,EDFSMode.RANDOM
Completed,0.59,30,1140,34,0.061,0.049,633,EDFSMode.RANDOM
Completed,0.64,211,4220,63,0.793,0.631,286,EDFSMode.RANDOM
Completed,0.59,33,3345,2,0.496,0.254,512,EDFSMode.RANDOM
Completed,0.56,1040,1435,95,0.732,0.925,853,EDFSMode.RANDOM
Completed,0.57,98,1984,14,0.932,0.872,935,EDFSMode.RANDOM
Completed,0.63,66,2653,85,0.167,0.448,374,EDFSMode.RANDOM
Completed,0.69,935,4784,46,0.62,0.578,154,EDFSMode.RANDOM
Completed,0.6,45,443,53,0.355,0.243,708,EDFSMode.RANDOM
Completed,0.57,23,347,17,0.211,0.364,419,EDFSMode.RANDOM
Completed,0.55,179,4764,87,0.943,0.941,978,EDFSMode.RANDOM
Completed,0.53,41,2517,49,0.273,0.065,748,EDFSMode.RANDOM
Completed,0.69,543,1924,57,0.507,0.74,196,EDFSMode.RANDOM
Completed,0.7,643,1533,37,0.829,0.562,212,EDFSMode.RANDOM
Completed,0.61,36,3363,67,0.063,0.134,562,EDFSMode.RANDOM
Completed,0.58,117,4358,6,0.641,0.763,785,EDFSMode.RANDOM
Completed,0.6,124,1197,97,0.377,0.432,443,EDFSMode.RANDOM
Completed,0.56,301,921,43,0.692,0.228,893,EDFSMode.RANDOM
Completed,0.64,112,4014,60,0.458,0.593,335,EDFSMode.RANDOM
Completed,0.69,1454,3717,24,0.754,0.464,111,EDFSMode.RANDOM
Completed,0.56,32,1799,79,0.022,0.856,663,EDFSMode.RANDOM
Completed,0.57,15,2206,11,0.317,0.91,646,EDFSMode.RANDOM
Completed,0.66,182,2867,94,0.58,0.27,297,EDFSMode.RANDOM
Completed,0.62,49,4405,30,0.128,0.647,527,EDFSMode.RANDOM
Completed,0.53,1052,76,75,0.893,0.033,870,EDFSMode.RANDOM
Completed,0.65,187,209,28,0.477,0.801,167,EDFSMode.RANDOM
Completed,0.62,167,4551,70,0.743,0.378,719,EDFSMode.RANDOM
Completed,0.54,17,3043,8,0.042,0.508,950,EDFSMode.RANDOM
Completed,0.6,191,2376,89,0.804,0.173,391,EDFSMode.RANDOM
Completed,0.6,60,1668,20,0.608,0.119,471,EDFSMode.RANDOM
Completed,0.57,369,3579,78,0.374,0.702,813,EDFSMode.RANDOM
Completed,0.59,125,3829,39,0.921,0.324,590,EDFSMode.RANDOM
Completed,0.66,67,750,59,0.187,0.995,240,EDFSMode.RANDOM
Completed,0.55,23,1021,2,0.993,0.67,691,EDFSMode.RANDOM
Completed,0.56,19,2109,46,0.123,0.471,841,EDFSMode.RANDOM
Completed,0.65,171,4895,15,0.435,0.204,269,EDFSMode.RANDOM
Completed,0.51,127,484,82,0.668,0.601,618,EDFSMode.RANDOM
Completed,0.67,247,3253,56,0.261,0.478,220,EDFSMode.RANDOM
Completed,0.56,227,1092,87,0.199,0.215,778,EDFSMode.RANDOM
Completed,0.57,47,3904,74,0.157,0.81,901,EDFSMode.RANDOM
Completed,0.55,160,2972,80,0.774,0.112,639,EDFSMode.RANDOM
Completed,0.56,98,186,61,0.711,0.314,535,EDFSMode.RANDOM
Completed,0.49,19,1,39,0.16,0.582,727,EDFSMode.RANDOM
Completed,0.52,104,2251,78,0.612,0.455,957,EDFSMode.RANDOM
Completed,0.61,51,3704,89,0.052,0.92,479,EDFSMode.RANDOM
Completed,0.69,157,4036,28,0.723,0.042,248,EDFSMode.RANDOM
Completed,0.56,103,879,70,0.49,0.654,583,EDFSMode.RANDOM
Completed,0.69,613,1224,16,0.673,0.951,133,EDFSMode.RANDOM
Completed,0.57,82,4312,83,0.407,0.368,698,EDFSMode.RANDOM
Completed,0.57,34,4369,4,0.525,0.987,703,EDFSMode.RANDOM
Completed,0.66,1384,1110,87,0.729,0.512,165,EDFSMode.RANDOM
Completed,0.64,53,1689,14,0.442,0.466,426,EDFSMode.RANDOM
Completed,0.67,211,2596,65,0.634,0.403,260,EDFSMode.RANDOM
Completed,0.56,13,755,7,0.113,0.8,995,EDFSMode.RANDOM
Completed,0.5,73,258,52,0.333,0.924,868,EDFSMode.RANDOM
Completed,0.64,67,3789,79,0.127,0.699,351,EDFSMode.RANDOM
Failed,,,1200,13,0.01,0.683,830,EDFSMode.RANDOM
Failed,,,2090,94,0.896,0.795,421,EDFSMode.RANDOM
Failed,,,3220,16,0.88,0.476,384,EDFSMode.RANDOM
Failed,,,2211,74,0.41,0.837,688,EDFSMode.RANDOM
Failed,,,1842,11,0.104,0.883,619,EDFSMode.RANDOM
Failed,,,2730,51,0.577,0.303,453,EDFSMode.RANDOM
Failed,,,4040,50,0.352,0.576,314,EDFSMode.RANDOM
Failed,,,531,90,0.813,0.236,813,EDFSMode.RANDOM
Failed,,,127,24,0.277,0.338,160,EDFSMode.RANDOM
Failed,,,4131,63,0.81,0.974,912,EDFSMode.RANDOM
Failed,,,2948,38,0.022,0.155,774,EDFSMode.RANDOM
Failed,,,1310,78,0.551,0.532,355,EDFSMode.RANDOM
Failed,,,2119,39,0.992,0.736,539,EDFSMode.RANDOM
Failed,,,3624,98,0.469,0.078,589,EDFSMode.RANDOM
Failed,,,4940,3,0.741,0.803,840,EDFSMode.RANDOM
Failed,,,803,62,0.205,0.385,232,EDFSMode.RANDOM
Failed,,,3398,28,0.258,0.871,444,EDFSMode.RANDOM
Failed,,,4982,67,0.235,0.329,710,EDFSMode.RANDOM
Failed,,,1531,34,0.479,0.467,788,EDFSMode.RANDOM
Failed,,,3040,82,0.948,0.846,284,EDFSMode.RANDOM
Failed,,,4352,20,0.224,0.027,484,EDFSMode.RANDOM
Failed,,,219,67,0.689,0.661,645,EDFSMode.RANDOM
Failed,,,438,46,0.15,0.763,329,EDFSMode.RANDOM
Failed,,,3821,94,0.686,0.425,743,EDFSMode.RANDOM
Failed,,,2636,7,0.397,0.697,943,EDFSMode.RANDOM
Failed,,,1623,55,0.922,0.116,185,EDFSMode.RANDOM
Failed,,,2430,18,0.619,0.162,257,EDFSMode.RANDOM
Failed,,,3313,72,0.091,0.526,870,EDFSMode.RANDOM
Failed,,,4629,29,0.863,0.346,558,EDFSMode.RANDOM
Failed,,,1114,83,0.331,0.965,513,EDFSMode.RANDOM
Failed,,,1021,26,0.636,0.034,995,EDFSMode.RANDOM
Failed,,,4543,73,0.546,0.006,299,EDFSMode.RANDOM
Failed,,,4422,58,0.924,0.223,161,EDFSMode.RANDOM
Failed,,,1694,93,0.343,0.512,105,EDFSMode.RANDOM
Failed,,,2553,60,0.999,0.001,100,EDFSMode.RANDOM
Failed,,,2551,89,0.202,0.917,400,EDFSMode.RANDOM
Failed,,,3907,12,0.973,0.208,143,EDFSMode.RANDOM
Failed,,,352,53,0.441,0.604,986,EDFSMode.RANDOM
Failed,,,300,35,0.899,0.94,212,EDFSMode.RANDOM
Failed,,,4271,77,0.437,0.372,859,EDFSMode.RANDOM
Failed,,,3121,25,0.648,0.504,601,EDFSMode.RANDOM
Failed,,,1450,66,0.174,0.184,526,EDFSMode.RANDOM
Failed,,,1980,1,0.371,0.106,373,EDFSMode.RANDOM
Failed,,,3451,61,0.841,0.707,754,EDFSMode.RANDOM
Failed,,,4801,40,0.116,0.419,900,EDFSMode.RANDOM
Failed,,,630,100,0.581,0.769,172,EDFSMode.RANDOM
Failed,,,1360,29,0.59,0.999,494,EDFSMode.RANDOM
Failed,,,2345,88,0.783,0.441,628,EDFSMode.RANDOM
Failed,,,1708,48,0.729,0.269,672,EDFSMode.RANDOM
Failed,,,711,5,0.758,0.614,713,EDFSMode.RANDOM
Failed,,,839,21,0.709,0.983,419,EDFSMode.RANDOM
Failed,,,4720,59,0.296,0.198,415,EDFSMode.RANDOM
Failed,,,3532,42,0.506,0.923,103,EDFSMode.RANDOM
Failed,,,4409,85,0.17,0.655,133,EDFSMode.RANDOM
Failed,,,1899,96,0.032,0.264,969,EDFSMode.RANDOM
