Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.27,509,4005,1642,0.534,0.365
Completed,0.15,395,1837,4368,0.294,0.68
Completed,0.46,2603,1078,229,0.801,0.006
Completed,0.11,617,3206,2504,0.058,0.945
Completed,0.19,456,2649,1168,0.436,0.753
Completed,0.07,579,402,3444,0.672,0.204
Completed,0.12,492,2456,1961,0.166,0.613
Completed,0.15,434,4663,4688,0.912,0.437
Completed,0.31,897,4664,1158,0.25,0.358
Completed,0.07,668,2457,3454,0.985,0.658
Completed,0.1,460,408,1971,0.477,0.03
Completed,0.08,487,2655,4678,0.725,0.954
Completed,0.23,579,3210,1651,0.846,0.773
Completed,0.11,587,1082,4358,0.107,0.209
Completed,0.3,900,1846,219,0.615,0.602
Completed,0.22,492,4014,2514,0.371,0.411
Completed,0.23,460,4269,2334,0.516,0.168
Completed,0.12,543,1437,4940,0.281,0.85
Completed,0.26,496,639,799,0.757,0.464
Completed,0.18,587,3509,3189,0.01,0.523
Completed,0.21,611,2815,483,0.388,0.716
Completed,0.04,842,60,2875,0.628,0.268
Completed,0.05,968,2075,1388,0.152,0.919
Completed,0.17,597,4868,3996,0.895,0.096
Completed,0.28,510,4829,1542,0.305,0.57
Completed,0.17,474,1958,3857,0.553,0.386
Completed,0.14,979,256,338,0.047,0.804
Completed,0.14,593,3089,3025,0.782,0.246
Completed,0.37,1251,3704,647,0.661,0.049
Completed,0.1,321,912,3335,0.417,0.996
Completed,0.19,475,1397,2472,0.923,0.314
Completed,0.15,438,4152,4787,0.185,0.638
Completed,0.17,678,3818,55,0.959,0.877
Completed,0.2,543,1572,2682,0.213,0.078
Completed,0.21,533,1121,1826,0.687,0.737
Completed,0.13,440,3327,4198,0.451,0.311
Completed,0.14,492,2695,2132,0.073,0.488
Completed,0.07,507,526,4503,0.816,0.555
Completed,0.13,553,2262,991,0.342,0.13
Completed,0.17,777,4391,3617,0.581,0.82
Completed,0.26,526,4506,1952,0.767,0.643
Completed,0.06,757,2298,4540,0.032,0.343
Completed,0.12,343,558,1178,0.506,0.97
Completed,0.12,518,2804,3591,0.258,0.047
Completed,0.16,556,1235,2652,0.876,0.789
Completed,0.03,878,2045,4030,0.212,0.062
Completed,0.24,464,2150,323,0.269,0.28
Completed,0.17,469,3664,3213,0.637,0.883
Completed,0.04,976,123,3811,0.777,0.567
Completed,0.24,465,2765,918,0.971,0.769
Completed,0.19,398,1720,3027,0.122,0.376
Completed,0.2,611,1379,2161,0.892,0.041
Completed,0.1,472,2873,4270,0.014,0.685
Completed,0.48,4715,4908,177,0.502,0.473
Completed,0.21,436,4010,2568,0.856,0.368
Completed,0.24,542,3224,1581,0.347,0.532
Completed,0.04,674,2198,4472,0.747,0.177
Completed,0.12,408,3379,4663,0.918,0.43
Completed,0.18,493,4741,3581,0.2,0.612
Completed,0.2,419,3027,1969,0.69,0.292
Completed,0.12,419,1706,4892,0.868,0.801
Completed,0.13,499,461,1717,0.991,0.337
Completed,0.12,684,3791,4451,0.103,0.949
Completed,0.31,745,3327,947,0.601,0.147
Completed,0.09,483,2497,2587,0.493,0.502
Completed,0.14,522,2308,1136,0.803,0.398
Completed,0.08,449,595,4565,0.307,0.702
Completed,0.15,480,4960,4214,0.946,0.195
Completed,0.15,441,2924,85,0.444,0.905
Completed,0.29,570,1849,1333,0.429,0.159
Completed,0.08,513,2718,4692,0.54,0.553
Completed,0.37,1065,4443,697,0.04,0.359
Completed,0.09,479,1073,2963,0.93,0.995
Completed,0.04,798,18,584,0.71,0.85
Completed,0.19,680,4169,3318,0.321,0.487
Completed,0.21,495,3695,2389,0.819,0.667
Completed,0.14,553,3912,4352,0.277,0.588
Completed,0.45,1450,3126,262,0.77,0.254
Completed,0.06,631,2296,3621,0.137,0.897
Completed,0.46,1225,2432,138,0.568,0.001
Completed,0.15,571,3320,3497,0.464,0.645
Completed,0.24,671,3785,1887,0.958,0.451
Completed,0.06,571,396,4153,0.074,0.837
Completed,0.11,441,669,1854,0.287,0.941
Completed,0.14,443,4839,4589,0.681,0.329
Completed,0.18,432,1455,2764,0.791,0.154
Completed,0.15,571,210,644,0.91,0.734
Completed,0.25,467,3584,1395,0.551,0.809
Completed,0.15,467,3532,3830,0.384,0.31
Completed,0.38,1484,4309,461,0.88,0.599
Completed,0.19,491,4582,3086,0.728,0.742
Completed,0.16,569,2556,1532,0.226,0.408
Completed,0.09,476,535,3517,0.827,0.481
Completed,0.24,452,887,1220,0.532,0.361
Completed,0.18,464,2825,1756,0.921,0.184
Completed,0.21,592,1790,499,0.938,0.876
Completed,0.12,526,1014,3948,0.452,0.212
Completed,0.06,684,116,1259,0.158,0.069
Completed,0.14,454,4071,4774,0.81,0.704
Completed,0.35,762,3597,781,0.299,0.384
Completed,0.04,758,2142,2891,0.67,0.777
Completed,0.04,878,2091,1508,0.848,0.561
Completed,0.03,763,64,3099,0.354,0.351
Completed,0.19,524,4390,3141,0.9,0.857
Completed,0.16,503,1817,3893,0.51,0.659
Completed,0.15,454,2930,2640,0.62,0.405
Completed,0.25,681,4967,1655,0.114,0.694
Completed,0.36,649,2982,565,0.844,0.461
Completed,0.25,470,1634,1808,0.767,0.729
Completed,0.28,599,4657,1155,0.626,0.788
Completed,0.23,464,3441,1934,0.47,0.222
Completed,0.15,533,1986,4199,0.623,0.616
Completed,0.18,557,3475,3002,0.998,0.531
Completed,0.28,603,4250,1451,0.485,0.319
Completed,0.18,428,1136,2272,0.75,0.827
Completed,0.27,560,2654,388,0.641,0.628
Completed,0.17,683,1609,3279,0.266,0.023
Completed,0.26,461,1502,1635,0.72,0.437
Completed,0.13,462,715,2503,0.233,0.724
Completed,0.19,794,364,202,0.377,0.62
Completed,0.12,792,3425,2145,0.018,0.927
Completed,0.06,634,2400,4254,0.889,0.284
Completed,0.13,536,3255,4133,0.718,0.033
Completed,0.21,452,4524,2604,0.078,0.173
Completed,0.12,389,2810,1697,0.563,0.977
Completed,0.14,419,1766,4431,0.468,0.373
Completed,0.4,1439,1345,444,0.548,0.208
Completed,0.12,433,2839,3178,0.421,0.563
Completed,0.23,788,4866,2210,0.907,0.275
Completed,0.1,553,872,3851,0.062,0.888
Completed,0.14,416,4045,4909,0.701,0.38
Completed,0.23,546,3269,797,0.19,0.716
Completed,0.06,594,2244,3063,0.841,0.072
Completed,0.12,258,2406,676,0.391,0.966
Completed,0.17,422,3411,2941,0.515,0.323
Completed,0.06,578,379,4708,0.905,0.134
Completed,0.14,442,731,2412,0.735,0.027
Completed,0.17,466,4705,4052,0.359,0.639
Completed,0.18,469,4810,347,0.161,0.918
Completed,0.11,485,699,3238,0.808,0.305
Completed,0.2,507,426,934,0.582,0.412
Completed,0.18,453,3756,3043,0.449,0.798
Completed,0.06,512,2452,4930,0.09,0.746
Completed,0.08,353,3165,4806,0.261,0.998
Completed,0.37,905,3940,735,0.754,0.163
Completed,0.19,438,4996,3436,0.604,0.059
Completed,0.14,429,1299,3916,0.994,0.491
Completed,0.31,752,1817,1174,0.021,0.094
Completed,0.12,599,2686,2658,0.885,0.699
Completed,0.03,905,54,1992,0.863,0.901
Completed,0.41,1988,3740,47,0.723,0.585
Completed,0.04,788,2090,3563,0.371,0.19
Completed,0.03,890,81,3658,0.687,0.68
Completed,0.28,536,979,963,0.953,0.535
Completed,0.06,664,2341,3779,0.29,0.853
Completed,0.1,550,2465,2484,0.974,0.248
Completed,0.14,432,3354,3968,0.119,0.603
Completed,0.41,1449,3827,483,0.615,0.297
Completed,0.13,432,1410,4792,0.634,0.095
Completed,0.09,481,2563,3540,0.742,0.841
Completed,0.13,426,1229,4115,0.851,0.641
Completed,0.07,540,175,1736,0.508,0.513
Completed,0.14,410,4325,4627,0.399,0.151
Completed,0.19,451,3539,1237,0.897,0.937
Completed,0.21,397,1888,2721,0.01,0.333
Completed,0.2,637,1934,161,0.926,0.833
Completed,0.24,461,4351,2181,0.537,0.649
Completed,0.15,459,4547,4489,0.822,0.505
Completed,0.21,510,2510,1061,0.318,0.341
Completed,0.14,450,4897,4734,0.029,0.774
Completed,0.17,495,1396,2926,0.388,0.708
Completed,0.22,581,1757,1907,0.596,0.87
Completed,0.12,464,971,3481,0.108,0.038
Completed,0.2,439,4106,2740,0.654,0.543
Completed,0.24,603,3642,1872,0.144,0.365
Completed,0.04,827,2058,1038,0.694,0.691
Completed,0.21,444,3689,2522,0.338,0.086
Completed,0.27,505,4152,1613,0.834,0.764
Completed,0.03,813,21,4504,0.197,0.401
Completed,0.16,430,4426,4238,0.556,0.894
Completed,0.35,854,4924,871,0.461,0.557
Completed,0.12,435,813,2981,0.571,0.171
Completed,0.37,652,617,369,0.788,0.051
Completed,0.18,416,3947,3260,0.18,0.663
Completed,0.18,448,3171,2295,0.679,0.499
Completed,0.18,471,4645,3602,0.309,0.288
Completed,0.13,538,2609,2109,0.8,0.624
Completed,0.29,541,4753,1486,0.705,0.141
Completed,0.08,617,328,2236,0.034,0.631
Completed,0.21,494,3381,429,0.424,0.823
Completed,0.07,609,2355,3163,0.544,0.469
Completed,0.15,675,2216,620,0.223,0.571
Completed,0.2,442,3999,2348,0.363,0.88
Completed,0.23,443,922,1374,0.878,0.387
Completed,0.14,530,3515,4126,0.124,0.539
Completed,0.1,558,527,2804,0.421,0.788
Completed,0.15,462,4461,4980,0.495,0.261
Completed,0.13,580,155,662,0.82,0.573
Completed,0.18,735,3417,2450,0.649,0.823
Completed,0.37,1204,4078,689,0.482,0.161
Completed,0.17,498,4140,3807,0.869,0.768
Completed,0.35,558,943,583,0.446,0.083
Completed,0.24,508,2996,1278,0.025,0.332
Completed,0.18,232,4575,788,0.558,0.978
Completed,0.21,507,4829,2620,0.217,0.632
Completed,0.12,505,401,1742,0.609,0.445
Completed,0.15,419,1840,4272,0.263,0.882
Completed,0.52,14025,3704,110,0.936,0.195
Completed,0.08,784,2586,4672,0.748,0.062
Completed,0.05,668,2030,938,0.075,0.873
Completed,0.12,424,884,3507,0.795,0.312
Completed,0.24,444,4042,2123,0.403,0.623
Completed,0.17,481,3762,3635,0.591,0.156
Completed,0.03,791,2062,4505,0.887,0.405
Completed,0.2,507,2700,1125,0.312,0.717
Completed,0.11,562,505,2156,0.806,0.149
Completed,0.32,601,3453,994,0.728,0.398
Completed,0.09,448,2676,4225,0.914,0.358
Completed,0.17,735,2084,147,0.276,0.545
Completed,0.11,596,628,2598,0.618,0.109
Completed,0.22,451,3822,1793,0.199,0.794
Completed,0.2,607,4020,2763,0.761,0.452
Completed,0.21,491,908,1609,0.431,0.638
Completed,0.16,537,2646,292,0.104,0.888
Completed,0.14,419,3725,4459,0.29,0.866
Completed,0.31,668,1819,1162,0.9,0.055
Completed,0.25,483,4766,2027,0.573,0.305
Completed,0.14,720,209,443,0.53,0.775
Completed,0.24,484,3197,1447,0.95,0.526
Completed,0.09,501,2380,2491,0.061,0.41
Completed,0.09,473,1005,4923,0.843,0.971
Completed,0.04,749,2161,2723,0.176,0.92
Completed,0.19,478,2758,1648,0.501,0.235
Completed,0.15,542,3534,3731,0.812,0.023
Completed,0.22,429,1706,1911,0.487,0.834
Completed,0.09,638,585,4420,0.641,0.272
Completed,0.29,724,4967,1202,0.035,0.585
Completed,0.2,585,4440,2875,0.692,0.808
Completed,0.03,778,19,1487,0.117,0.121
Completed,0.14,401,1453,4055,0.769,0.558
Completed,0.09,427,2817,4883,0.227,0.378
Completed,0.15,658,2259,727,0.583,0.689
Completed,0.2,575,4268,2374,0.88,0.939
Completed,0.15,505,4350,4798,0.544,0.566
Completed,0.06,630,2339,3304,0.995,0.815
Completed,0.16,439,2892,2308,0.327,0.005
Completed,0.03,735,96,3751,0.469,0.494
Completed,0.14,424,1347,3879,0.411,0.689
Completed,0.21,441,2445,864,0.225,0.555
Completed,0.14,402,1085,3432,0.882,0.119
Completed,0.19,418,4159,3421,0.068,0.284
Completed,0.19,676,1082,2190,0.74,0.596
Completed,0.06,539,2461,4758,0.395,0.035
Completed,0.21,563,3091,872,0.787,0.845
Completed,0.12,512,3272,3868,0.601,0.901
Completed,0.06,574,286,3023,0.928,0.652
Completed,0.3,720,4633,1359,0.256,0.464
Completed,0.15,417,4692,4607,0.971,0.179
Completed,0.1,263,384,1034,0.33,0.99
Completed,0.17,421,1743,3583,0.55,0.428
Completed,0.1,501,828,4341,0.018,0.764
Completed,0.15,514,3897,4216,0.348,0.671
Completed,0.05,537,4,2886,0.258,0.595
Completed,0.28,585,4446,1496,0.926,0.283
Completed,0.19,484,571,1210,0.969,0.762
Completed,0.15,418,1710,3720,0.129,0.325
Completed,0.23,418,3520,1902,0.548,0.513
Completed,0.06,707,2154,1656,0.44,0.427
Completed,0.08,553,722,4205,0.657,0.988
Completed,0.15,457,3930,4352,0.956,0.583
Completed,0.21,496,1879,2547,0.503,0.832
Completed,0.16,477,3640,3594,0.485,0.231
Completed,0.2,592,1757,2047,0.814,0.918
Completed,0.06,804,377,4596,0.033,0.481
Completed,0.32,1141,4706,1025,0.643,0.668
Completed,0.14,438,4648,3012,0.115,0.938
Completed,0.12,618,279,1350,0.694,0.127
Completed,0.17,495,2693,155,0.712,0.863
Completed,0.13,391,3440,4635,0.898,0.888
Completed,0.31,611,1635,986,0.292,0.201
Completed,0.08,610,489,3476,0.571,0.638
Completed,0.24,630,4897,2164,0.245,0.451
Completed,0.18,431,4526,3761,0.528,0.157
Completed,0.06,881,79,619,0.171,0.968
Completed,0.18,433,1537,3050,0.948,0.407
Completed,0.26,562,3382,1311,0.374,0.719
Completed,0.09,613,2333,2316,0.638,0.338
Completed,0.36,924,4345,825,0.841,0.088
Completed,0.19,552,4265,3246,0.738,0.462
Completed,0.18,414,1131,2365,0.07,0.648
Completed,0.04,612,2252,4894,0.785,0.212
Completed,0.17,786,2832,736,0.397,0.898
Completed,0.43,1726,1456,318,0.599,0.033
Completed,0.15,495,1327,3348,0.651,0.235
Completed,0.12,572,3130,2274,0.04,0.922
Completed,0.13,431,2999,3101,0.353,0.821
Completed,0.15,633,2387,1289,0.963,0.01
Completed,0.11,452,950,3799,0.182,0.571
Completed,0.21,827,1266,1456,0.014,0.812
Completed,0.05,650,204,3927,0.858,0.251
Completed,0.36,1217,4568,434,0.467,0.563
Completed,0.17,537,4783,3602,0.808,0.794
Completed,0.12,563,458,2018,0.385,0.108
Completed,0.14,475,1832,4470,0.73,0.545
Completed,0.3,532,3720,1170,0.088,0.357
Completed,0.09,488,2651,4089,0.274,0.395
Completed,0.21,457,3818,2587,0.433,0.302
Completed,0.15,2343,641,1785,0.759,0.613
Completed,0.03,1299,2079,4236,0.106,0.052
Completed,0.06,566,2273,2956,0.027,0.727
Completed,0.23,443,2968,1414,0.664,0.416
Completed,0.2,394,1516,2461,0.34,0.516
Completed,0.15,636,512,1566,0.219,0.31
Completed,0.09,471,2714,4497,0.077,0.193
Completed,0.1,442,703,3643,0.405,0.442
Completed,0.24,465,3755,1987,0.793,0.629
Completed,0.18,512,4027,3498,0.233,0.099
Completed,0.16,405,891,2112,0.593,0.785
Completed,0.03,774,2016,4681,0.31,0.349
Completed,0.24,668,2589,949,0.889,0.535
Completed,0.08,529,398,2628,0.779,0.966
Completed,0.27,514,4843,1753,0.419,0.154
Completed,0.14,500,4589,4843,0.822,0.485
Completed,0.12,562,183,799,0.493,0.672
Completed,0.09,460,815,4380,0.99,0.661
Completed,0.31,748,3946,1232,0.317,0.475
Completed,0.15,492,3837,4564,0.63,0.755
Completed,0.16,534,2789,2074,0.476,0.319
Completed,0.21,428,3575,2510,0.163,0.434
Completed,0.24,454,1655,1870,0.52,0.746
Completed,0.07,318,4955,59,0.941,0.996
Completed,0.19,462,4389,3386,0.285,0.642
Completed,0.03,839,61,2235,0.89,0.455
Completed,0.12,393,1440,4725,0.237,0.892
Completed,0.32,526,3321,915,0.563,0.205
Completed,0.11,434,2887,3838,0.751,0.04
Completed,0.12,441,2197,534,0.425,0.851
Completed,0.15,433,1150,2985,0.704,0.29
Completed,0.28,655,4247,1407,0.098,0.601
Completed,0.12,417,4322,3983,0.448,0.977
Completed,0.22,445,3239,1762,0.745,0.266
Completed,0.12,482,2493,2182,0.259,0.665
Completed,0.11,432,1037,4614,0.604,0.229
Completed,0.18,399,4194,997,0.212,0.915
Completed,0.07,483,2463,4022,0.611,0.384
Completed,0.21,810,3080,369,0.188,0.695
Completed,0.12,1054,3212,4853,0.377,0.549
Completed,0.35,678,1404,767,0.799,0.361
Completed,0.06,598,263,3219,0.081,0.798
Completed,0.22,655,4664,2422,0.722,0.112
Completed,0.17,404,4762,4173,0.006,0.278
Completed,0.23,526,322,207,0.679,0.59
Completed,0.2,425,1775,2678,0.458,0.028
Completed,0.24,451,3622,1683,0.85,0.84
Completed,0.08,636,2514,3683,0.537,0.911
Completed,0.24,513,1936,1949,0.146,0.225
Completed,0.45,4162,4397,295,0.586,0.422
Completed,0.11,483,618,2470,0.512,0.903
Completed,0.13,571,1661,4960,0.358,0.466
Completed,0.35,1767,3569,681,0.964,0.654
Completed,0.1,620,2803,3916,0.653,0.598
Completed,0.15,539,2125,455,0.047,0.286
Completed,0.12,604,750,2906,0.825,0.847
Completed,0.29,477,3864,1484,0.5,0.037
Completed,0.19,420,3980,3073,0.561,0.691
Completed,0.23,595,783,1297,0.138,0.38
Completed,0.15,446,1927,3787,0.981,0.941
Completed,0.29,477,2522,603,0.341,0.13
Completed,0.27,691,1786,846,0.671,0.81
Completed,0.16,539,4678,4252,0.4,0.828
Completed,0.42,1453,250,129,0.792,0.017
Completed,0.19,534,1375,2600,0.073,0.579
Completed,0.23,700,4055,339,0.897,0.817
Completed,0.16,440,3789,3905,0.085,0.412
Completed,0.03,1302,2049,3035,0.381,0.163
Completed,0.15,480,3488,3414,0.614,0.778
Completed,0.07,475,539,4736,0.911,0.528
Completed,0.05,706,129,1800,0.316,0.86
Completed,0.14,595,2303,1037,0.843,0.446
Completed,0.24,520,4317,2065,0.672,0.197
Completed,0.05,669,2223,3615,0.696,0.073
Completed,0.14,456,2862,1996,0.121,0.759
Completed,0.25,956,1408,1636,0.882,0.173
Completed,0.04,779,52,4068,0.23,0.734
Completed,0.19,415,3746,3003,0.784,0.575
Completed,0.29,660,1807,1378,0.392,0.262
Completed,0.07,491,446,3849,0.738,0.824
Completed,0.18,413,4539,3524,0.663,0.345
Completed,0.07,663,232,2098,0.022,0.533
Completed,0.24,582,3180,1093,0.443,0.782
Completed,0.09,550,3029,4322,0.13,0.96
Completed,0.15,429,979,2539,0.333,0.711
Completed,0.17,421,4113,3733,0.362,0.539
Completed,0.06,513,2413,4447,0.158,0.789
Completed,0.12,411,3164,4184,0.83,0.142
Completed,0.15,303,1295,177,0.469,0.954
Completed,0.05,622,174,2706,0.627,0.392
Completed,0.18,501,1862,3268,0.756,0.684
Completed,0.11,608,2603,2868,0.24,0.256
Completed,0.04,667,2004,1523,0.57,0.567
Completed,0.24,606,4984,1260,0.54,0.856
Completed,0.15,421,4417,4665,0.204,0.501
Completed,0.03,763,31,975,0.622,0.313
Completed,0.15,405,1470,3485,0.281,0.75
Completed,0.2,433,3292,2136,0.918,0.064
Completed,0.14,479,2838,2657,0.73,0.182
Completed,0.21,978,4295,88,0.39,0.743
Completed,0.17,480,4371,2664,0.04,0.867
Completed,0.14,494,3372,4401,0.504,0.439
Completed,0.21,534,4493,1930,0.351,0.876
Completed,0.13,499,1604,2816,0.578,0.98
Completed,0.04,723,2107,2393,0.766,0.77
Completed,0.35,905,3805,747,0.689,0.521
Completed,0.15,412,3997,4699,0.251,0.241
Completed,0.18,472,1987,3362,0.204,0.49
Completed,0.12,438,2618,2248,0.596,0.677
Completed,0.16,461,4171,4119,0.578,0.026
Completed,0.19,451,1060,272,0.248,0.836
Completed,0.09,863,2434,2782,0.904,0.275
Completed,0.13,408,3260,3672,0.107,0.657
Completed,0.22,454,1355,1969,0.716,0.469
Completed,0.32,610,4616,1103,0.764,0.22
Completed,0.2,547,4713,2933,0.477,0.388
Completed,0.12,614,371,1428,0.838,0.7
Completed,0.18,389,3670,423,0.635,0.95
Completed,0.12,430,845,3199,0.527,0.551
Completed,0.17,524,3885,3324,0.851,0.894
Completed,0.04,642,2188,4817,0.68,0.645
Completed,0.15,420,3546,3809,0.324,0.294
Completed,0.38,1264,1685,551,0.993,0.607
Completed,0.09,441,559,3120,0.153,0.045
Completed,0.07,556,307,2447,0.455,0.457
Completed,0.39,968,3486,525,0.066,0.031
Completed,0.03,1057,2031,3415,0.965,0.635
Completed,0.17,520,3494,3403,0.266,0.771
Completed,0.22,517,4271,2455,0.78,0.078
Completed,0.05,627,296,3940,0.126,0.714
Completed,0.25,589,1116,1326,0.484,0.569
Completed,0.14,416,4622,4841,0.61,0.206
Completed,0.19,513,1590,2819,0.969,0.281
Completed,0.23,550,1561,1956,0.015,0.179
Completed,0.11,516,3016,4066,0.891,0.533
Completed,0.11,462,914,3693,0.404,0.859
Completed,0.11,268,485,1084,0.238,0.981
Completed,0.1,549,2373,1773,0.051,0.784
Completed,0.28,617,3842,1195,0.41,0.732
Completed,0.07,588,336,2680,0.559,0.12
Completed,0.11,425,1127,4829,0.186,0.327
Completed,0.23,426,4137,2326,0.129,0.205
Completed,0.23,440,944,1434,0.613,0.712
Completed,0.14,453,4489,4949,0.481,0.077
Completed,0.08,503,656,4328,0.648,0.443
Completed,0.16,406,3197,2777,0.167,0.752
Completed,0.26,501,3984,1831,0.662,0.09
Completed,0.17,454,790,1949,0.085,0.58
Completed,0.14,433,1254,3444,0.587,0.262
Completed,0.14,502,1187,3331,0.698,0.606
Completed,0.2,452,4360,2910,0.059,0.099
Completed,0.14,468,1934,4754,0.417,0.416
Completed,0.2,582,1901,2190,0.522,0.913
Completed,0.04,670,178,3195,0.026,0.237
Completed,0.33,635,1232,821,0.366,0.107
Completed,0.25,782,1442,274,0.149,0.653
Completed,0.13,455,3054,3633,0.758,0.009
Completed,0.22,572,4768,2063,0.257,0.829
Completed,0.1,469,855,4390,0.979,0.083
Completed,0.13,478,582,2086,0.629,0.203
Completed,0.27,556,3125,1123,0.178,0.51
Completed,0.2,431,1660,2365,0.193,0.302
Completed,0.08,503,2529,4006,0.839,0.906
Completed,0.39,1045,4556,597,0.333,0.244
Completed,0.14,542,3721,4868,0.245,0.167
Completed,0.16,272,4195,834,0.739,0.987
Completed,0.39,944,1041,407,0.007,0.494
Completed,0.13,479,2667,2252,0.396,0.055
Completed,0.26,574,1319,1000,0.473,0.76
Completed,0.33,833,4709,1019,0.86,0.113
Completed,0.17,525,3890,3718,0.53,0.234
Completed,0.07,610,2249,2023,0.314,0.677
Completed,0.13,442,4862,2705,0.437,0.973
Completed,0.13,546,1351,4647,0.047,0.54
Completed,0.11,425,2777,3390,0.093,0.272
Completed,0.22,507,4500,2464,0.58,0.575
Completed,0.17,420,1170,2796,0.28,0.425
Completed,0.44,981,272,106,0.112,0.295
Completed,0.17,450,4227,3466,0.982,0.931
Completed,0.34,989,1961,892,0.095,0.137
Completed,0.04,874,237,4966,0.609,0.955
Completed,0.17,453,4681,3756,0.156,0.464
Completed,0.11,500,2996,4526,0.374,0.792
Completed,0.14,510,520,1550,0.329,0.766
Completed,0.17,475,1507,3299,0.25,0.815
Completed,0.08,497,2620,4542,0.14,0.124
Completed,0.26,677,4399,1788,0.379,0.393
Completed,0.1,474,1030,4679,0.527,0.756
Completed,0.17,466,4204,4101,0.231,0.265
Completed,0.05,662,2117,2045,0.173,0.469
Completed,0.14,487,3630,4310,0.796,0.863
Completed,0.46,2696,4095,298,0.282,0.045
Completed,0.13,452,3087,3793,0.668,0.24
Completed,0.26,451,3282,1414,0.941,0.102
Completed,0.11,488,2276,1290,0.646,0.355
Completed,0.1,490,552,2845,0.151,0.549
Completed,0.26,576,826,546,0.49,0.671
Completed,0.13,428,2969,2432,0.1,0.845
Completed,0.25,459,4598,2006,0.242,0.006
Completed,0.16,428,3565,3676,0.043,0.44
Completed,0.04,599,220,4291,0.433,0.013
Completed,0.23,463,1197,1598,0.209,0.143
Completed,0.17,442,1661,2545,0.713,0.945
Completed,0.2,397,1475,2308,0.302,0.595
Completed,0.11,347,1286,1465,0.071,0.99
Completed,0.1,434,2898,4981,0.961,0.348
Completed,0.08,679,438,3374,0.478,0.91
Completed,0.16,525,634,757,0.132,0.806
Completed,0.2,449,4804,2867,0.774,0.419
Completed,0.22,529,3080,1277,0.273,0.738
Completed,0.1,429,2744,4173,0.497,0.477
Completed,0.25,1264,4458,122,0.986,0.673
Completed,0.08,607,151,1099,0.253,0.181
Completed,0.04,717,2187,4607,0.763,0.969
Completed,0.2,405,1076,2129,0.413,0.258
Completed,0.44,1131,2712,224,0.054,0.198
Completed,0.16,453,1862,3739,0.914,0.592
Completed,0.34,653,1534,852,0.815,0.316
Completed,0.1,592,3029,3118,0.217,0.958
Completed,0.08,477,759,4845,0.326,0.527
Completed,0.16,471,3854,3877,0.934,0.019
Completed,0.14,439,3222,3355,0.871,0.216
Completed,0.07,537,493,3988,0.73,0.268
Completed,0.32,534,2871,661,0.519,0.065
Completed,0.27,1658,4871,1577,0.777,0.102
Completed,0.17,387,1509,3171,0.042,0.011
Completed,0.13,435,2954,2965,0.961,0.924
Completed,0.11,533,2276,1425,0.355,0.238
Completed,0.27,506,1993,1670,0.441,0.116
Completed,0.13,549,3507,4405,0.59,0.721
Completed,0.33,895,4294,979,0.083,0.433
Completed,0.07,593,280,2619,0.949,0.796
Completed,0.17,379,1100,242,0.659,0.924
Completed,0.14,437,1564,4375,0.169,0.23
Completed,0.04,830,187,4834,0.135,0.167
Completed,0.1,1648,688,1976,0.235,0.966
Completed,0.47,5035,1568,236,0.699,0.351
Completed,0.07,483,464,3613,0.243,0.617
Completed,0.17,436,4551,3938,0.169,0.089
Completed,0.16,432,1253,2913,0.372,0.338
Completed,0.13,636,3016,3140,0.639,0.722
Completed,0.07,519,2401,3093,0.666,0.519
Completed,0.14,423,3137,3356,0.338,0.417
Completed,0.19,439,1313,2285,0.979,0.729
Completed,0.35,931,4520,610,0.856,0.682
Completed,0.13,428,4891,3465,0.387,0.96
Completed,0.14,407,1630,4646,0.09,0.71
Completed,0.16,419,1970,4100,0.714,0.202
Completed,0.44,1692,3319,326,0.413,0.371
Completed,0.14,476,1118,3257,0.305,0.128
Completed,0.32,621,1194,834,0.156,0.254
Completed,0.16,416,3395,3061,0.016,0.245
Completed,0.19,470,1533,1319,0.685,0.931
Completed,0.39,837,1332,493,0.209,0.215
Completed,0.22,506,3644,2039,0.127,0.741
Completed,0.11,541,2564,2558,0.438,0.515
Completed,0.26,482,1894,1832,0.861,0.328
Completed,0.44,1406,707,174,0.954,0.484
Completed,0.38,1371,3269,502,0.771,0.376
Completed,0.11,412,3099,4747,0.585,0.368
Completed,0.22,547,4145,2198,0.303,0.804
Completed,0.13,395,3305,4044,0.211,0.845
Completed,0.16,426,4974,4431,0.332,0.075
Completed,0.13,500,2773,2734,0.859,0.739
Completed,0.5,6498,3894,166,0.019,0.178
Completed,0.14,438,2571,1823,0.174,0.022
Completed,0.13,421,2908,3315,0.063,0.525
Completed,0.11,531,1207,4787,0.484,0.774
Completed,0.16,900,3193,2924,0.686,0.001
Completed,0.13,626,1575,4135,0.934,0.872
Completed,0.26,1057,1954,283,0.916,0.707
Completed,0.14,700,912,2774,0.197,0.146
Completed,0.17,429,4006,1618,0.619,0.956
Completed,0.13,582,3697,4263,0.701,0.716
Completed,0.4,1443,4125,572,0.511,0.26
Completed,0.14,763,4065,4934,0.154,0.681
Completed,0.32,1998,1010,697,0.546,0.494
Completed,0.07,728,2364,3129,0.325,0.93
Completed,0.16,436,3022,2483,0.997,0.245
Completed,0.16,416,3402,3180,0.977,0.329
Completed,0.04,689,141,4971,0.556,0.079
Completed,0.22,576,4464,651,0.137,0.766
