Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.59,112,3351,3417,0.187,0.781
Completed,0.74,356,1194,1845,0.725,0.139
Completed,0.63,110,1386,4888,0.262,0.701
Completed,0.79,1776,4069,211,0.83,0.345
Completed,0.69,242,4226,4713,0.018,0.882
Completed,0.83,7745,1543,35,0.571,0.037
Completed,0.68,173,1040,3241,0.411,0.599
Completed,0.74,365,3195,1668,0.996,0.446
Completed,0.7,229,2952,3014,0.7,0.252
Completed,0.62,70,30,2086,0.146,0.668
Completed,0.66,84,2389,4042,0.868,0.231
Completed,0.62,106,4628,1220,0.282,0.813
Completed,0.62,80,4832,3643,0.751,0.739
Completed,0.74,774,1914,1465,0.337,0.337
Completed,0.6,1074,512,4665,0.677,0.774
Completed,0.78,637,2746,593,0.231,0.178
Completed,0.7,245,3597,4091,0.466,0.123
Completed,0.6,62,909,664,0.879,0.954
Completed,0.72,343,1666,2615,0.104,0.392
Completed,0.72,386,3827,2293,0.547,0.559
Completed,0.6,64,3850,4302,0.946,0.84
Completed,0.76,1051,1636,875,0.392,0.236
Completed,0.62,94,791,2675,0.623,0.673
Completed,0.73,350,3728,2353,0.036,0.278
Completed,0.7,124,2704,3581,0.271,0.458
Completed,0.64,111,563,1403,0.824,0.617
Completed,0.58,41,2013,4451,0.159,0.056
Completed,0.67,472,4720,379,0.742,0.895
Completed,0.71,433,4572,2959,0.213,0.533
Completed,0.7,134,2436,2031,0.625,0.388
Completed,0.58,65,147,3826,0.357,0.949
Completed,0.76,432,2849,1004,0.801,0.096
Completed,0.68,162,3232,4932,0.506,0.165
Completed,0.8,1224,1012,254,0.091,0.755
Completed,0.71,264,1407,3298,0.922,0.318
Completed,0.59,112,4349,1725,0.477,0.727
Completed,0.71,306,4194,3201,0.667,0.001
Completed,0.53,89,1252,1628,0.238,0.918
Completed,0.69,161,1170,4834,0.78,0.482
Completed,0.8,1594,3389,156,0.319,0.563
Completed,0.67,134,3004,3923,0.117,0.634
Completed,0.72,170,302,1101,0.546,0.286
Completed,0.59,62,2279,3057,0.441,0.847
Completed,0.73,553,4415,2129,0.9,0.197
Completed,0.69,243,4878,4550,0.433,0.372
Completed,0.62,108,2170,477,0.97,0.703
Completed,0.68,88,408,3678,0.016,0.142
Completed,0.56,80,2549,1500,0.585,0.81
Completed,0.58,53,3571,2577,0.85,0.988
Completed,0.71,188,634,2254,0.311,0.088
Completed,0.69,218,1790,4205,0.706,0.525
Completed,0.76,1095,4005,778,0.136,0.426
Completed,0.6,95,4058,4402,0.728,0.717
Completed,0.78,1201,1741,349,0.176,0.363
Completed,0.58,57,681,3554,0.842,0.8
Completed,0.75,559,3525,1357,0.258,0.156
Completed,0.7,121,2515,2702,0.054,0.087
Completed,0.58,64,438,2400,0.609,0.994
Completed,0.64,64,2143,4355,0.378,0.432
Completed,0.75,909,4903,908,0.963,0.523
Completed,0.59,76,4390,3329,0.495,0.909
Completed,0.7,123,2307,1776,0.909,0.015
Completed,0.65,62,270,4976,0.077,0.577
Completed,0.79,1436,3037,279,0.523,0.473
Completed,0.7,243,3433,3778,0.787,0.292
Completed,0.72,364,1121,975,0.375,0.632
Completed,0.71,227,1303,2926,0.643,0.195
Completed,0.58,112,4142,1979,0.2,0.853
Completed,0.71,327,4299,3101,0.882,0.378
Completed,0.73,392,1460,2154,0.455,0.547
Completed,0.69,142,967,3954,0.559,0.11
Completed,0.62,197,3278,1152,0.1,0.939
Completed,0.58,74,2879,4801,0.333,0.761
Completed,0.8,559,113,104,0.763,0.163
Completed,0.61,84,2462,3153,0.22,0.725
Completed,0.74,714,4545,1600,0.681,0.325
Completed,0.7,250,4749,4179,0.15,0.25
Completed,0.6,108,1987,732,0.688,0.83
Completed,0.7,141,595,2527,0.294,0.268
Completed,0.62,77,2673,2224,0.864,0.686
Completed,0.68,222,3680,3731,0.567,0.615
Completed,0.74,273,836,1534,0.029,0.464
Completed,0.59,59,1583,4577,0.984,0.901
Completed,0.77,1255,3901,524,0.416,0.054
Completed,0.7,437,3776,3512,0.08,0.335
Completed,0.59,105,1718,1315,0.509,0.745
Completed,0.68,126,865,4520,0.473,0.184
Completed,0.64,245,3645,467,0.934,0.772
Completed,0.58,57,2777,4234,0.637,0.968
Completed,0.75,328,480,787,0.209,0.113
Completed,0.72,409,1940,2743,0.804,0.549
Completed,0.73,421,4803,2440,0.346,0.406
Completed,0.69,266,4656,4863,0.812,0.043
Completed,0.79,995,2363,166,0.276,0.88
Completed,0.62,71,63,3366,0.738,0.444
Completed,0.72,254,2923,1814,0.17,0.605
Completed,0.62,125,3148,2891,0.403,0.658
Completed,0.73,317,1085,1943,0.942,0.266
Completed,0.69,225,1490,3894,0.041,0.827
Completed,0.75,1107,4276,1091,0.61,0.221
Completed,0.7,346,4120,3991,0.3,0.51
Completed,0.75,704,1335,1188,0.854,0.414
Completed,0.6,112,1243,2989,0.132,0.975
Completed,0.73,370,3306,2041,0.718,0.073
Completed,0.71,179,3078,3269,0.982,0.129
Completed,0.58,70,219,1717,0.429,0.794
Completed,0.63,71,2205,4765,0.588,0.358
Completed,0.59,86,4961,2645,0.533,0.866
Completed,0.64,66,2097,2342,0.121,0.214
Completed,0.64,78,325,4137,0.896,0.65
Completed,0.77,539,2622,690,0.452,0.304
Completed,0.69,223,3488,4618,0.249,0.498
Completed,0.76,567,707,565,0.663,0.581
Completed,0.71,337,1873,3609,0.323,0.02
Completed,0.59,73,3932,1412,0.768,0.935
Completed,0.71,265,3944,3599,0.511,0.403
Completed,0.75,698,1862,1421,0.082,0.548
Completed,0.69,125,714,4621,0.936,0.112
Completed,0.58,79,3480,549,0.475,0.965
Completed,0.59,80,2629,4126,0.211,0.771
Completed,0.74,272,317,698,0.639,0.181
Completed,0.58,65,2110,2649,0.348,0.742
Completed,0.73,502,4949,2327,0.806,0.333
Completed,0.69,231,4511,4747,0.278,0.22
Completed,0.81,1518,2194,70,0.814,0.824
Completed,0.65,69,225,3275,0.172,0.263
Completed,0.61,106,3070,1703,0.741,0.657
Completed,0.7,242,3313,2970,0.944,0.602
Completed,0.73,340,1235,2042,0.405,0.443
Completed,0.57,69,1348,3998,0.612,0.879
Completed,0.75,1361,4109,1176,0.043,0.04
Completed,0.64,128,4264,3900,0.852,0.688
Completed,0.76,2867,1503,1077,0.298,0.357
Completed,0.58,68,1078,2873,0.716,0.794
Completed,0.73,306,3155,1945,0.13,0.126
Completed,0.7,170,2915,3373,0.427,0.072
Completed,0.57,55,71,1801,0.98,0.972
Completed,0.66,68,2351,4844,0.003,0.411
Completed,0.8,2984,4668,167,0.586,0.509
Completed,0.52,125,4792,2746,0.12,0.934
Completed,0.72,704,1952,2424,0.531,0.017
Completed,0.67,87,472,4224,0.451,0.578
Completed,0.77,1695,2784,796,0.894,0.497
Completed,0.69,202,3638,4524,0.662,0.301
Completed,0.78,1744,871,452,0.247,0.649
Completed,0.71,544,1707,3501,0.766,0.213
Completed,0.59,330,3790,1323,0.321,0.863
Completed,0.69,478,3888,4584,0.174,0.52
Completed,0.78,1208,1595,512,0.726,0.431
Completed,0.58,75,829,3712,0.255,0.993
Completed,0.75,630,3688,1534,0.84,0.084
Completed,0.71,169,2666,2533,0.607,0.155
Completed,0.71,166,603,2210,0.052,0.797
Completed,0.69,247,1975,4161,0.961,0.36
Completed,0.71,661,4760,734,0.376,0.716
Completed,0.52,84,4532,3157,0.907,0.852
Completed,0.72,178,2474,1585,0.493,0.192
Completed,0.6,54,106,4790,0.521,0.629
Completed,0.81,1747,2887,112,0.075,0.291
Completed,0.7,165,3272,3957,0.372,0.47
Completed,0.73,324,974,1135,0.786,0.576
Completed,0.71,236,1447,3091,0.197,0.014
Completed,0.54,80,4311,2163,0.641,0.906
Completed,0.72,358,4153,2914,0.457,0.322
Completed,0.61,86,1290,1987,0.884,0.724
Completed,0.7,164,1130,3782,0.102,0.162
Completed,0.6,97,3426,960,0.561,0.758
Completed,0.58,53,3044,4966,0.765,0.938
Completed,0.78,512,264,288,0.334,0.107
Completed,0.67,90,2319,3332,0.683,0.544
Completed,0.74,555,4377,1760,0.222,0.377
Completed,0.69,229,4915,4337,0.69,0.053
Completed,0.65,110,2130,909,0.152,0.898
Completed,0.69,113,446,2709,0.866,0.461
Completed,0.66,99,2509,2387,0.295,0.614
Completed,0.7,227,3533,3537,0.031,0.684
Completed,0.57,75,4017,4213,0.394,0.896
Completed,0.76,915,1779,766,0.947,0.059
Completed,0.68,96,2267,2110,0.215,0.319
Completed,0.69,157,3396,4836,0.093,0.097
Completed,0.69,139,154,1009,0.115,0.483
Completed,0.65,93,2025,383,0.432,0.526
Completed,0.68,119,555,3589,0.582,0.089
Completed,0.76,1075,3863,864,0.704,0.374
Completed,0.69,141,902,4093,0.653,0.488
Completed,0.77,1147,3605,646,0.193,0.592
Completed,0.66,103,2739,4653,0.489,0.647
Completed,0.77,458,520,600,0.919,0.307
Completed,0.56,73,2960,2075,0.958,0.784
Completed,0.8,1330,1373,200,0.02,0.234
Completed,0.66,70,2246,3850,0.284,0.038
Completed,0.64,84,2056,1271,0.753,0.393
Completed,0.69,206,3953,4774,0.903,0.26
Completed,0.82,2946,1816,96,0.442,0.663
Completed,0.66,99,369,4181,0.037,0.619
Failed,,,3384,3774,0.809,0.698
Failed,,,4413,1011,0.415,0.375
Failed,,,4498,68,0.005,0.691
Failed,,,1125,3355,0.746,0.975
Failed,,,1191,1719,0.867,0.527
Failed,,,4464,4053,0.045,0.129
Failed,,,3285,1200,0.68,0.804
Failed,,,2195,3225,0.482,0.422
Failed,,,1819,377,0.132,0.312
Failed,,,2606,2719,0.956,0.912
Failed,,,3942,2381,0.319,0.019
Failed,,,347,4407,0.519,0.635
Failed,,,138,689,0.307,0.991
Failed,,,4365,3658,0.608,0.36
Failed,,,2010,2023,0.692,0.206
Failed,,,1478,4098,0.921,0.067
Failed,,,4732,257,0.753,0.499
Failed,,,2290,1745,0.104,0.082
Failed,,,1740,4476,0.82,0.787
Failed,,,2855,181,0.108,0.304
Failed,,,2944,3693,0.381,0.143
Failed,,,1828,1591,0.657,0.626
Failed,,,111,4684,0.04,0.432
Failed,,,4036,72,0.751,0.916
Failed,,,4881,3828,0.563,0.859
Failed,,,994,930,0.35,0.344
Failed,,,2090,2837,0.97,0.589
Failed,,,3160,2448,0.195,0.075
Failed,,,3556,4854,0.898,0.284
Failed,,,2447,408,0.186,0.799
Failed,,,725,3326,0.556,0.01
Failed,,,4652,1371,0.282,0.525
Failed,,,4245,2627,0.093,0.69
Failed,,,360,2073,0.867,0.208
Failed,,,1452,4155,0.499,0.976
Failed,,,2529,1111,0.712,0.492
Failed,,,2766,4236,0.147,0.622
Failed,,,1380,1030,0.925,0.108
Failed,,,597,2698,0.302,0.834
Failed,,,4175,2002,0.518,0.319
Failed,,,4430,3245,0.831,0.403
Failed,,,820,1451,0.116,0.886
Failed,,,2224,4784,0.736,0.18
Failed,,,3651,479,0.457,0.663
Failed,,,3383,3073,0.636,0.951
Failed,,,1994,2211,0.419,0.467
Failed,,,1215,4055,0.791,0.723
Failed,,,4786,703,0.013,0.241
Failed,,,3799,4447,0.326,0.047
Failed,,,181,309,0.605,0.562
Failed,,,1590,3466,0.231,0.255
Failed,,,3016,1818,0.947,0.769
Failed,,,2980,2878,0.206,0.455
Failed,,,1635,2484,0.991,0.939
Failed,,,4203,851,0.116,0.531
Failed,,,300,3515,0.784,0.18
Failed,,,506,2216,0.011,0.443
Failed,,,3781,4552,0.843,0.841
Failed,,,2759,545,0.448,0.228
Failed,,,340,4741,0.067,0.759
Failed,,,4361,1589,0.791,0.479
Failed,,,2628,3369,0.326,0.643
Failed,,,1424,305,0.535,0.11
Failed,,,1463,3013,0.372,0.544
Failed,,,2593,1131,0.521,0.204
Failed,,,1666,2571,0.656,0.61
Failed,,,379,2014,0.776,0.334
Failed,,,893,4964,0.692,0.471
Failed,,,4449,1832,0.419,0.752
Failed,,,3642,3143,0.947,0.121
Failed,,,2268,59,0.161,0.648
Failed,,,2015,4096,0.903,0.85
Failed,,,3307,2233,0.24,0.379
Failed,,,4707,2801,0.644,0.747
Failed,,,1223,870,0.495,0.031
Failed,,,7,3550,0.038,0.167
Failed,,,4029,437,0.824,0.571
Failed,,,2960,4599,0.293,0.298
Failed,,,1756,1418,0.565,0.956
Failed,,,1675,4463,0.206,0.081
Failed,,,3044,1399,0.932,0.673
Failed,,,3798,3647,0.465,0.446
Failed,,,236,495,0.677,0.792
Failed,,,992,2509,0.853,0.905
Failed,,,4935,695,0.005,0.371
Failed,,,3225,4349,0.598,0.506
Failed,,,2100,2448,0.263,0.226
Failed,,,2349,3436,0.55,0.276
Failed,,,3558,235,0.338,0.994
Failed,,,2345,1050,0.988,0.718
Failed,,,3134,3394,0.158,0.118
Failed,,,4627,1862,0.551,0.949
Failed,,,1029,3891,0.345,0.333
Failed,,,1070,2410,0.504,0.834
Failed,,,4663,4437,0.33,0.452
Failed,,,1493,179,0.002,0.095
Failed,,,4475,18,0.659,0.567
Failed,,,1789,3050,0.227,0.008
Failed,,,1204,8,0.181,0.751
Failed,,,921,2054,0.458,0.65
Failed,,,4831,4715,0.625,0.003
Failed,,,3672,73,0.022,0.928
Failed,,,1945,3043,0.813,0.296
Failed,,,1539,890,0.543,0.437
Failed,,,2944,3554,0.374,0.788
Failed,,,4261,1387,0.979,0.144
Failed,,,48,4366,0.187,0.511
Failed,,,408,584,0.897,0.865
Failed,,,3997,2610,0.19,0.483
Failed,,,2502,2334,0.586,0.588
Failed,,,1729,4669,0.253,0.19
Failed,,,3723,5000,0.393,0.573
Failed,,,4238,24,0.26,0.417
Failed,,,2593,3,0.417,0.504
Failed,,,1428,27,0.846,0.804
Failed,,,2616,2746,0.798,0.094
Failed,,,1540,1894,0.024,0.577
Failed,,,449,4343,0.641,0.364
Failed,,,4332,981,0.428,0.848
Failed,,,4585,4735,0.243,0.935
Failed,,,655,587,0.954,0.421
Failed,,,2376,3139,0.334,0.646
Failed,,,3489,1500,0.61,0.131
Failed,,,3230,3929,0.297,0.481
Failed,,,2156,732,0.51,0.996
Failed,,,1061,3045,0.14,0.196
Failed,,,826,2918,0.08,0.85
Failed,,,666,112,0.57,0.041
Failed,,,4891,3083,0.279,0.673
Failed,,,3571,2171,0.883,0.256
Failed,,,2163,4832,0.217,0.903
Failed,,,1328,1270,0.429,0.762
Failed,,,3038,4248,0.722,0.395
Failed,,,4317,3848,0.113,0.927
Failed,,,4951,2339,0.913,0.71
Failed,,,2889,1440,0.246,0.714
Failed,,,3947,3592,0.727,0.513
Failed,,,24,1788,0.453,0.03
