Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Failed,,,4975,941,0.001,0.001
Failed,,,4913,1646,0.001,0.344
Failed,,,5000,425,0.001,0.409
Failed,,,5000,433,0.001,0.304
Failed,,,4513,1141,0.001,0.519
Failed,,,5000,1004,0.001,0.001
Failed,,,5000,1175,0.001,0.426
Failed,,,4041,906,0.001,0.078
Failed,,,5000,1949,0.001,0.001
Failed,,,5000,938,0.001,0.04
Failed,,,5000,435,0.001,0.434
Failed,,,4981,1694,0.001,0.414
Failed,,,5000,423,0.001,0.416
Failed,,,5000,423,0.001,0.448
Failed,,,3798,807,0.001,0.137
Failed,,,3714,967,0.001,0.204
Failed,,,4548,1437,0.001,0.449
Failed,,,4854,943,0.001,0.001
Failed,,,4835,308,0.001,0.468
Failed,,,4976,1722,0.001,0.001
Failed,,,5000,426,0.001,0.418
Failed,,,5000,866,0.001,0.001
Failed,,,5000,456,0.001,0.404
Failed,,,5000,377,0.001,0.48
Failed,,,3024,177,0.011,0.054
Failed,,,1458,2,0.297,0.371
Failed,,,4799,520,0.001,0.924
Failed,,,2873,110,0.003,0.109
Failed,,,4596,2,0.474,0.168
Failed,,,4934,1259,0.001,0.47
Failed,,,4990,461,0.001,0.42
Failed,,,3563,350,0.001,0.438
Failed,,,5000,392,0.001,0.443
Failed,,,4583,447,0.001,0.387
Failed,,,5000,1036,0.001,0.001
Failed,,,4935,1717,0.001,0.001
Failed,,,4063,904,0.001,0.127
Failed,,,4864,293,0.001,0.464
Failed,,,5000,443,0.001,0.407
Failed,,,5000,1061,0.001,0.054
Failed,,,5000,538,0.001,0.426
Failed,,,4766,484,0.001,0.317
Failed,,,4666,1020,0.001,0.001
Failed,,,4765,470,0.001,0.413
Failed,,,4579,1473,0.001,0.492
Failed,,,4849,784,0.001,0.456
Failed,,,5000,456,0.001,0.001
Failed,,,4719,903,0.001,0.063
Failed,,,5000,490,0.001,0.413
Failed,,,5000,891,0.001,0.446
Failed,,,4767,1139,0.001,0.385
Failed,,,4376,434,0.001,0.375
Failed,,,5000,1912,0.001,0.55
Failed,,,4549,1101,0.001,0.415
Failed,,,5000,511,0.001,0.39
Failed,,,4763,969,0.001,0.058
Failed,,,4935,1712,0.001,0.001
Failed,,,5000,974,0.001,0.061
Failed,,,5000,263,0.001,0.434
Failed,,,4967,1143,0.001,0.436
Failed,,,5000,432,0.001,0.408
Failed,,,5000,1237,0.001,0.43
Failed,,,4607,417,0.001,0.387
Failed,,,5000,1432,0.001,0.456
Failed,,,5000,890,0.001,0.037
Failed,,,4902,435,0.001,0.401
Failed,,,5000,900,0.001,0.054
Failed,,,5000,772,0.001,0.001
Failed,,,5000,1152,0.001,0.562
Failed,,,5000,1003,0.001,0.005
Failed,,,5000,464,0.001,0.431
Failed,,,5000,421,0.001,0.411
Failed,,,5000,1712,0.001,0.001
Failed,,,5000,1144,0.001,0.418
Failed,,,4726,951,0.001,0.042
Failed,,,5000,430,0.001,0.41
Failed,,,5000,264,0.001,0.51
Failed,,,4945,461,0.001,0.001
Failed,,,4911,1174,0.001,0.495
Failed,,,5000,992,0.001,0.06
Failed,,,4740,411,0.001,0.426
Failed,,,5000,984,0.001,0.001
Failed,,,5000,1158,0.001,0.43
Failed,,,4776,528,0.001,0.426
Failed,,,4727,1102,0.001,0.555
Failed,,,5000,434,0.001,0.001
Failed,,,5000,427,0.001,0.428
Failed,,,4946,951,0.001,0.001
Failed,,,5000,1010,0.001,0.057
Failed,,,4928,1199,0.001,0.422
Failed,,,4932,856,0.001,0.001
Failed,,,4637,1454,0.001,0.459
Failed,,,4795,457,0.001,0.396
Failed,,,4734,1492,0.001,0.467
Failed,,,5000,869,0.001,0.001
Failed,,,4857,1190,0.001,0.433
Failed,,,4178,960,0.001,0.031
Failed,,,4598,455,0.001,0.416
Failed,,,4420,265,0.001,0.363
Failed,,,4631,1176,0.001,0.73
Failed,,,4819,786,0.001,0.816
Failed,,,4576,265,0.001,0.299
Failed,,,4427,937,0.001,0.077
Failed,,,5000,1,0.999,0.872
Failed,,,4920,1203,0.001,0.435
Failed,,,2607,900,0.001,0.123
Failed,,,5000,1219,0.001,0.465
Failed,,,4912,439,0.001,0.001
Failed,,,4813,896,0.001,0.077
Failed,,,3852,1564,0.001,0.422
Failed,,,4866,434,0.001,0.424
Failed,,,5000,399,0.001,0.508
Failed,,,5000,463,0.001,0.414
Failed,,,4928,900,0.001,0.354
Failed,,,4968,1161,0.001,0.5
Failed,,,4584,1019,0.001,0.001
Failed,,,5000,426,0.001,0.458
Failed,,,5000,1188,0.001,0.444
Failed,,,4710,997,0.001,0.001
Failed,,,4985,1194,0.001,0.494
Failed,,,5000,429,0.001,0.424
Failed,,,5000,247,0.001,0.44
Failed,,,5000,458,0.001,0.434
Failed,,,4733,1180,0.001,0.449
Failed,,,4980,985,0.001,0.001
Failed,,,5000,432,0.001,0.437
Failed,,,5000,1413,0.001,0.444
Failed,,,4719,936,0.001,0.038
Failed,,,5000,427,0.001,0.435
Failed,,,4720,1159,0.001,0.511
Failed,,,4822,434,0.001,0.413
Failed,,,4501,1305,0.001,0.442
Failed,,,5000,449,0.001,0.407
Failed,,,3912,1,0.999,0.361
Failed,,,4154,1,0.999,0.614
Failed,,,4505,964,0.001,0.095
Failed,,,4944,1458,0.001,0.463
Failed,,,4848,1336,0.001,0.444
Failed,,,4689,379,0.001,0.463
Failed,,,4808,1190,0.001,0.464
Failed,,,4957,444,0.001,0.423
Failed,,,4980,1199,0.001,0.476
Failed,,,5000,917,0.001,0.026
Failed,,,5000,449,0.001,0.416
Failed,,,4261,941,0.001,0.001
Failed,,,4934,247,0.001,0.504
Failed,,,4568,1694,0.001,0.087
Failed,,,5000,427,0.001,0.44
Failed,,,4948,1239,0.001,0.435
Failed,,,4838,458,0.001,0.438
Failed,,,5000,979,0.001,0.001
Failed,,,5000,436,0.001,0.001
Failed,,,5000,1222,0.001,0.525
Failed,,,5000,984,0.001,0.014
Failed,,,5000,461,0.001,0.487
Failed,,,3987,1411,0.001,0.446
Failed,,,5000,374,0.001,0.758
Failed,,,4692,907,0.001,0.072
Failed,,,5000,233,0.001,0.001
Failed,,,4856,268,0.001,0.473
Failed,,,4273,1203,0.001,0.403
Failed,,,4663,704,0.001,0.208
Failed,,,5000,1490,0.001,0.521
Failed,,,3854,437,0.001,0.346
Failed,,,5000,970,0.001,0.502
Failed,,,5000,1489,0.001,0.528
Failed,,,5000,435,0.001,0.42
Failed,,,5000,462,0.001,0.283
Failed,,,4749,1166,0.001,0.482
Failed,,,5000,428,0.001,0.388
Failed,,,5000,918,0.001,0.001
Failed,,,4975,274,0.001,0.439
Failed,,,4829,1484,0.001,0.492
Failed,,,5000,1688,0.001,0.068
Failed,,,3867,943,0.001,0.095
Failed,,,5000,438,0.001,0.001
Failed,,,5000,402,0.001,0.454
Failed,,,4962,422,0.001,0.417
Failed,,,5000,1192,0.001,0.495
Failed,,,5000,408,0.001,0.436
Failed,,,4905,1421,0.001,0.474
Failed,,,4893,1946,0.001,0.001
Failed,,,5000,410,0.001,0.292
Failed,,,4715,963,0.001,0.038
Failed,,,4788,448,0.001,0.383
Failed,,,5000,1171,0.001,0.515
Failed,,,5000,421,0.001,0.001
Failed,,,4771,1131,0.001,0.528
Failed,,,5000,876,0.001,0.08
Failed,,,5000,486,0.001,0.366
Failed,,,4864,1434,0.001,0.482
Failed,,,5000,1098,0.001,0.54
Failed,,,4738,962,0.001,0.036
Failed,,,4667,962,0.001,0.039
Failed,,,5000,783,0.001,0.292
Failed,,,4567,467,0.001,0.371
Failed,,,5000,1121,0.001,0.497
Failed,,,5000,276,0.001,0.419
Failed,,,5000,452,0.001,0.433
Failed,,,5000,1472,0.001,0.467
Failed,,,4417,469,0.001,0.404
Failed,,,4928,426,0.001,0.455
Failed,,,2995,932,0.001,0.071
Failed,,,4853,462,0.001,0.408
Failed,,,4786,947,0.001,0.038
Failed,,,4542,788,0.001,0.001
Failed,,,3857,456,0.001,0.387
Failed,,,5000,1219,0.001,0.403
Failed,,,5000,615,0.001,0.229
Failed,,,3885,901,0.001,0.071
Failed,,,5000,991,0.001,0.061
Failed,,,4840,1192,0.001,0.494
Failed,,,4736,941,0.001,0.07
Failed,,,5000,431,0.001,0.46
Failed,,,5000,466,0.001,0.374
Failed,,,5000,1905,0.001,0.553
Failed,,,4969,1188,0.001,0.466
Failed,,,4942,998,0.001,0.001
Failed,,,4872,457,0.001,0.33
Failed,,,4833,445,0.001,0.418
Failed,,,4694,1445,0.001,0.414
Failed,,,4753,561,0.001,0.423
Failed,,,5000,910,0.001,0.462
Failed,,,5000,791,0.001,0.27
Failed,,,4500,1159,0.001,0.416
Failed,,,4885,1226,0.001,0.465
Failed,,,4878,427,0.001,0.324
Failed,,,4618,420,0.001,0.437
Failed,,,5000,885,0.001,0.001
Failed,,,5000,451,0.001,0.45
Failed,,,4842,894,0.001,0.067
Failed,,,4481,1142,0.001,0.5
Failed,,,347,746,0.001,0.999
Failed,,,4947,1029,0.001,0.001
Failed,,,4950,231,0.001,0.764
Failed,,,5000,417,0.001,0.41
Failed,,,4214,1912,0.001,0.517
Failed,,,5000,903,0.001,0.598
Failed,,,4515,944,0.001,0.021
Failed,,,4501,465,0.001,0.336
Failed,,,5000,1137,0.001,0.533
Failed,,,4807,887,0.001,0.025
Failed,,,4487,1213,0.001,0.431
Failed,,,5000,1935,0.001,0.001
Failed,,,4486,1304,0.001,0.486
Failed,,,5000,943,0.001,0.001
Failed,,,5000,414,0.001,0.449
Failed,,,4612,1105,0.001,0.531
Failed,,,5000,1192,0.001,0.483
Failed,,,4961,468,0.001,0.417
Failed,,,5000,224,0.001,0.001
Failed,,,5000,1785,0.001,0.593
Failed,,,5000,576,0.001,0.397
Failed,,,5000,435,0.001,0.435
Failed,,,4188,1160,0.001,0.428
Failed,,,4957,1183,0.001,0.494
Failed,,,5000,433,0.001,0.441
Failed,,,5000,1629,0.001,0.419
Failed,,,5000,992,0.001,0.671
Failed,,,4649,1072,0.001,0.403
Failed,,,2884,980,0.001,0.624
Failed,,,4436,546,0.001,0.308
Failed,,,4629,783,0.001,0.77
Failed,,,4937,745,0.001,0.46
Failed,,,4850,747,0.001,0.608
Failed,,,1,1011,0.001,0.798
Failed,,,2763,943,0.001,0.361
Failed,,,5000,1702,0.001,0.033
Failed,,,3627,954,0.001,0.079
Failed,,,4897,1161,0.001,0.457
Failed,,,5000,924,0.001,0.042
Failed,,,4725,1193,0.001,0.421
Failed,,,5000,454,0.001,0.423
Failed,,,4064,1274,0.001,0.384
Failed,,,2819,266,0.001,0.373
Failed,,,2049,1173,0.001,0.999
Failed,,,3708,1212,0.001,0.71
Failed,,,945,1168,0.001,0.999
Failed,,,1604,266,0.001,0.374
Failed,,,4028,1280,0.001,0.402
Failed,,,3892,264,0.001,0.37
Failed,,,299,267,0.001,0.375
Failed,,,3407,1165,0.001,0.999
Failed,,,3608,263,0.001,0.373
Failed,,,1246,1171,0.001,0.999
Failed,,,2631,1358,0.001,0.376
Failed,,,489,1171,0.001,0.999
Failed,,,4611,1405,0.001,0.355
Failed,,,5000,897,0.001,0.001
Failed,,,84,272,0.001,0.376
Failed,,,5000,261,0.001,0.376
Failed,,,2488,267,0.001,0.371
Failed,,,4270,261,0.001,0.372
Failed,,,1467,1175,0.001,0.999
Failed,,,4806,263,0.001,0.362
Failed,,,5000,259,0.001,0.38
Failed,,,4602,1164,0.001,0.999
Failed,,,3994,1401,0.001,0.332
Failed,,,4586,262,0.001,0.369
Failed,,,3976,1559,0.001,0.678
Failed,,,5000,903,0.001,0.675
Failed,,,4395,681,0.001,0.748
Failed,,,5000,1471,0.001,0.573
Failed,,,4779,155,0.001,0.722
Failed,,,5000,1317,0.001,0.473
Failed,,,4838,1251,0.001,0.431
Failed,,,4544,1169,0.001,0.534
Failed,,,4201,892,0.001,0.051
Failed,,,5000,1010,0.001,0.051
Failed,,,2735,822,0.001,0.206
Failed,,,5000,845,0.001,0.632
Failed,,,5000,1013,0.001,0.593
Failed,,,4432,759,0.001,0.672
Failed,,,2355,939,0.001,0.119
Failed,,,5000,1121,0.001,0.517
Failed,,,5000,497,0.001,0.414
Failed,,,5000,446,0.001,0.456
Failed,,,5000,915,0.001,0.032
Failed,,,4859,1199,0.001,0.469
Failed,,,4871,261,0.001,0.38
Failed,,,3608,1209,0.001,0.733
Failed,,,4622,190,0.001,0.396
Failed,,,4289,192,0.001,0.411
Failed,,,5000,187,0.001,0.061
Failed,,,4700,190,0.001,0.399
Failed,,,4601,1019,0.001,0.33
Failed,,,4880,1188,0.001,0.418
Failed,,,4995,1453,0.001,0.575
Failed,,,4901,980,0.001,0.021
Failed,,,5000,1294,0.001,0.603
Failed,,,4274,1119,0.001,0.643
Failed,,,4738,957,0.001,0.001
Failed,,,5000,903,0.001,0.001
Failed,,,5000,501,0.001,0.504
Failed,,,4319,971,0.001,0.001
Failed,,,4570,1120,0.001,0.549
Failed,,,4592,1156,0.001,0.472
Failed,,,3682,193,0.001,0.395
Failed,,,4726,186,0.001,0.406
Failed,,,5000,187,0.001,0.069
Failed,,,4865,189,0.001,0.41
Failed,,,4890,180,0.001,0.394
Failed,,,4717,188,0.001,0.067
Failed,,,4593,189,0.001,0.395
Failed,,,5000,190,0.001,0.42
Failed,,,5000,190,0.001,0.373
Failed,,,4303,195,0.001,0.074
Failed,,,4744,190,0.001,0.417
Failed,,,5000,189,0.001,0.396
Failed,,,5000,187,0.001,0.037
Failed,,,4597,188,0.001,0.396
Failed,,,3145,196,0.001,0.753
Failed,,,3906,198,0.001,0.385
Failed,,,4886,399,0.001,0.422
Failed,,,4645,988,0.001,0.001
Failed,,,4762,986,0.001,0.001
Failed,,,5000,1198,0.001,0.511
Failed,,,4825,907,0.001,0.001
Failed,,,4833,1283,0.001,0.493
Failed,,,5000,440,0.001,0.396
Failed,,,5000,1185,0.001,0.502
Failed,,,5000,427,0.001,0.451
Failed,,,4614,1208,0.001,0.543
Failed,,,4926,1164,0.001,0.563
Failed,,,4940,951,0.001,0.001
Failed,,,5000,1199,0.001,0.527
Failed,,,5000,430,0.001,0.001
Failed,,,4914,187,0.001,0.06
Failed,,,5000,189,0.001,0.4
Failed,,,5000,1264,0.001,0.575
Failed,,,5000,1318,0.001,0.529
Failed,,,4927,1041,0.001,0.455
Failed,,,5000,1065,0.001,0.44
Failed,,,4860,1308,0.001,0.561
Failed,,,4613,1289,0.001,0.5
Failed,,,4682,1305,0.001,0.441
Failed,,,5000,1291,0.001,0.54
Failed,,,4871,1326,0.001,0.514
Failed,,,5000,1285,0.001,0.502
Failed,,,5000,1014,0.001,0.471
Failed,,,4422,791,0.001,0.415
Failed,,,4843,242,0.001,0.392
Failed,,,5000,1275,0.001,0.529
Failed,,,4049,933,0.001,0.052
Failed,,,5000,997,0.001,0.042
Failed,,,4765,1312,0.001,0.529
Failed,,,3808,1305,0.001,0.505
Failed,,,4991,1706,0.001,0.538
Failed,,,5000,956,0.001,0.064
Failed,,,4560,1319,0.001,0.438
Failed,,,4919,839,0.001,0.407
Failed,,,5000,1712,0.001,0.535
Failed,,,5000,1310,0.001,0.471
Failed,,,4409,1285,0.001,0.508
Failed,,,5000,807,0.001,0.433
Failed,,,4486,1321,0.001,0.563
Failed,,,4933,813,0.001,0.428
Failed,,,3975,1281,0.001,0.458
Failed,,,5000,1312,0.001,0.504
Failed,,,4449,1292,0.001,0.503
Failed,,,5000,1066,0.001,0.532
Failed,,,3506,1329,0.001,0.438
Failed,,,5000,1047,0.001,0.467
Failed,,,4679,1324,0.001,0.566
Failed,,,4994,1293,0.001,0.526
Failed,,,4532,1279,0.001,0.473
Failed,,,4979,1224,0.001,0.528
Failed,,,4916,1236,0.001,0.529
Failed,,,5000,428,0.001,0.398
Failed,,,5000,1298,0.001,0.537
Failed,,,4299,1305,0.001,0.054
Failed,,,5000,1313,0.001,0.507
Failed,,,5000,1405,0.001,0.429
Failed,,,5000,1048,0.001,0.438
Failed,,,4893,1702,0.001,0.556
Failed,,,4815,1327,0.001,0.463
Failed,,,4908,1043,0.001,0.441
Failed,,,4775,1217,0.001,0.488
Failed,,,5000,237,0.001,0.416
Failed,,,4365,1298,0.001,0.468
Failed,,,4993,1700,0.001,0.544
Failed,,,4970,1277,0.001,0.436
Failed,,,5000,1297,0.001,0.458
Failed,,,5000,1058,0.001,0.416
Failed,,,4278,838,0.001,0.442
Failed,,,5000,1262,0.001,0.597
Failed,,,4950,1311,0.001,0.542
Failed,,,4665,1296,0.001,0.427
Failed,,,4976,1109,0.001,0.508
Failed,,,5000,1327,0.001,0.423
Failed,,,5000,875,0.001,0.408
Failed,,,4940,1296,0.001,0.572
Failed,,,4845,941,0.001,0.052
Failed,,,4901,1440,0.001,0.44
Failed,,,4788,840,0.001,0.467
Failed,,,5000,1303,0.001,0.476
Failed,,,5000,1709,0.001,0.565
Failed,,,5000,1319,0.001,0.502
Failed,,,5000,881,0.001,0.451
Failed,,,5000,1306,0.001,0.588
Failed,,,5000,1715,0.001,0.56
Failed,,,4512,1290,0.001,0.498
Failed,,,5000,1672,0.001,0.558
Failed,,,5000,1302,0.001,0.505
Failed,,,5000,1036,0.001,0.563
Failed,,,5000,1280,0.001,0.498
Failed,,,5000,232,0.001,0.42
Failed,,,5000,1708,0.001,0.561
Failed,,,4937,1298,0.001,0.477
Failed,,,5000,1261,0.001,0.567
Failed,,,5000,1005,0.001,0.45
Failed,,,4974,1012,0.001,0.451
Failed,,,5000,1303,0.001,0.562
Failed,,,5000,1313,0.001,0.528
Failed,,,5000,1709,0.001,0.543
Failed,,,5000,1244,0.001,0.439
Failed,,,5000,1290,0.001,0.496
Failed,,,4568,1243,0.001,0.475
Failed,,,5000,1338,0.001,0.533
Failed,,,4950,834,0.001,0.45
Failed,,,4264,1426,0.001,0.527
Failed,,,4773,1031,0.001,0.47
Failed,,,4685,1701,0.001,0.54
Failed,,,5000,1269,0.001,0.493
Failed,,,3727,1283,0.001,0.482
Failed,,,4856,1264,0.001,0.568
Failed,,,5000,821,0.001,0.429
Failed,,,5000,1706,0.001,0.575
Failed,,,4972,1309,0.001,0.54
Failed,,,5000,821,0.001,0.493
Failed,,,5000,1293,0.001,0.575
Failed,,,4691,1716,0.001,0.573
Failed,,,5000,1294,0.001,0.452
Failed,,,4815,1299,0.001,0.484
Failed,,,4863,1717,0.001,0.563
Failed,,,4693,1255,0.001,0.456
Failed,,,4192,821,0.001,0.442
Failed,,,5000,1303,0.001,0.53
Failed,,,5000,1310,0.001,0.492
Failed,,,5000,1308,0.001,0.548
Failed,,,4442,1035,0.001,0.428
Failed,,,5000,1301,0.001,0.485
Failed,,,4986,1049,0.001,0.563
Failed,,,3969,1292,0.001,0.458
Failed,,,4529,1292,0.001,0.488
Failed,,,5000,1225,0.001,0.483
Failed,,,5000,1710,0.001,0.569
Failed,,,5000,1288,0.001,0.501
Failed,,,5000,1306,0.001,0.574
Failed,,,5000,1268,0.001,0.492
Failed,,,5000,1287,0.001,0.443
Failed,,,4991,1293,0.001,0.533
Failed,,,5000,1327,0.001,0.053
Failed,,,4928,1030,0.001,0.49
Failed,,,4654,388,0.001,0.412
Failed,,,5000,1016,0.001,0.395
Failed,,,4608,1295,0.001,0.479
Failed,,,4649,1291,0.001,0.47
Failed,,,3827,1314,0.001,0.448
Failed,,,5000,1269,0.001,0.465
Failed,,,4969,1688,0.001,0.519
Failed,,,5000,1042,0.001,0.551
Failed,,,5000,1345,0.001,0.046
Failed,,,5000,1049,0.001,0.443
Failed,,,4714,1049,0.001,0.466
Failed,,,4920,1318,0.001,0.513
Failed,,,4915,1342,0.001,0.49
Failed,,,4756,1284,0.001,0.479
Failed,,,5000,233,0.001,0.423
Failed,,,4885,1295,0.001,0.526
Failed,,,5000,1306,0.001,0.467
Failed,,,4394,1040,0.001,0.452
Failed,,,4709,1735,0.001,0.537
Failed,,,5000,837,0.001,0.431
Failed,,,5000,1707,0.001,0.534
Failed,,,4598,429,0.001,0.402
Failed,,,4650,1053,0.001,0.489
Failed,,,4603,1161,0.001,0.453
Failed,,,4582,1265,0.001,0.455
Failed,,,5000,1270,0.001,0.522
Failed,,,4939,1305,0.001,0.536
Failed,,,4784,251,0.001,0.422
Failed,,,4987,1067,0.001,0.69
Failed,,,4687,1223,0.001,0.45
Failed,,,5000,1029,0.001,0.429
Failed,,,4229,1254,0.001,0.463
Failed,,,5000,1458,0.001,0.443
Failed,,,4998,1010,0.001,0.438
Failed,,,4433,1091,0.001,0.597
Failed,,,5000,825,0.001,0.434
Failed,,,5000,1705,0.001,0.513
Failed,,,5000,422,0.001,0.345
Failed,,,5000,1689,0.001,0.528
Failed,,,5000,811,0.001,0.397
Failed,,,5000,1262,0.001,0.466
Failed,,,4982,235,0.001,0.394
Failed,,,5000,1303,0.001,0.481
Failed,,,4931,244,0.003,0.43
Failed,,,5000,1248,0.001,0.508
Failed,,,3979,1271,0.001,0.047
Failed,,,5000,1049,0.001,0.446
Failed,,,4762,1708,0.001,0.487
Failed,,,4944,230,0.001,0.409
Failed,,,5000,1337,0.001,0.022
Failed,,,4905,860,0.001,0.506
Failed,,,4266,1241,0.001,0.505
Failed,,,5000,1691,0.001,0.546
Failed,,,4615,1281,0.001,0.499
Failed,,,5000,1297,0.001,0.49
Failed,,,4990,1685,0.001,0.476
Failed,,,4959,1109,0.001,0.454
Failed,,,4155,1225,0.001,0.486
Failed,,,4002,1259,0.001,0.437
Failed,,,5000,1227,0.001,0.488
Failed,,,4955,1708,0.001,0.511
Failed,,,5000,1690,0.001,0.537
Failed,,,5000,235,0.001,0.427
Failed,,,4520,1248,0.001,0.525
Failed,,,5000,1303,0.001,0.5
Failed,,,4712,1303,0.001,0.569
Failed,,,5000,235,0.001,0.413
Failed,,,5000,246,0.001,0.381
Failed,,,5000,1294,0.001,0.495
Failed,,,4770,1903,0.001,0.559
Failed,,,5000,1278,0.001,0.467
Failed,,,4881,481,0.001,0.429
Failed,,,5000,861,0.001,0.426
Failed,,,4334,1289,0.001,0.464
Failed,,,5000,1055,0.001,0.47
Failed,,,4568,1050,0.001,0.499
Failed,,,3962,1294,0.001,0.521
Failed,,,5000,1689,0.001,0.615
Failed,,,4674,1291,0.001,0.461
Failed,,,4648,440,0.001,0.44
Failed,,,4922,349,0.001,0.383
Failed,,,4170,843,0.001,0.434
Failed,,,5000,794,0.001,0.426
Failed,,,5000,442,0.001,0.43
Failed,,,4747,1017,0.001,0.419
Failed,,,4833,1691,0.001,0.453
Failed,,,4896,337,0.001,0.426
Failed,,,5000,1708,0.001,0.576
Failed,,,4829,1697,0.001,0.536
Failed,,,5000,1040,0.001,0.448
Failed,,,5000,1272,0.001,0.507
Failed,,,4650,1690,0.001,0.475
Failed,,,5000,944,0.001,0.43
Failed,,,4937,1268,0.001,0.467
Failed,,,4956,1287,0.001,0.505
Failed,,,4568,1009,0.001,0.436
Failed,,,4868,1686,0.001,0.545
Failed,,,5000,816,0.001,0.667
Failed,,,5000,1284,0.001,0.528
Failed,,,4824,1041,0.001,0.432
Failed,,,4328,1293,0.001,0.479
Failed,,,4922,964,0.001,0.055
Failed,,,5000,235,0.001,0.406
Failed,,,4545,1259,0.001,0.468
Failed,,,4971,1701,0.001,0.568
Failed,,,4983,1239,0.001,0.476
Failed,,,4843,1089,0.001,0.456
Failed,,,5000,220,0.001,0.114
Failed,,,5000,1209,0.001,0.504
Failed,,,4946,865,0.001,0.426
Failed,,,4817,1002,0.001,0.055
Failed,,,4028,843,0.001,0.429
Failed,,,4933,1060,0.001,0.52
Failed,,,4237,1241,0.001,0.469
Failed,,,4989,856,0.001,0.455
Failed,,,4321,1166,0.001,0.56
Failed,,,4657,1096,0.001,0.469
Failed,,,4485,1029,0.001,0.459
Failed,,,4634,1255,0.001,0.568
Failed,,,5000,550,0.001,0.405
Failed,,,5000,1259,0.001,0.431
Failed,,,4742,1272,0.001,0.457
Failed,,,4485,1276,0.001,0.527
Failed,,,3957,1309,0.001,0.648
Failed,,,4786,1696,0.001,0.538
Failed,,,5000,1106,0.001,0.486
Failed,,,4627,1248,0.001,0.461
Failed,,,4708,1311,0.001,0.507
Failed,,,4769,1241,0.001,0.516
Failed,,,5000,1082,0.001,0.479
Failed,,,4768,1318,0.001,0.487
Failed,,,4583,1685,0.001,0.519
Failed,,,4506,1709,0.001,0.495
Failed,,,5000,439,0.001,0.393
Failed,,,4526,1459,0.001,0.469
Failed,,,4302,806,0.001,0.436
Failed,,,4346,1250,0.001,0.501
Failed,,,4916,859,0.001,0.429
Failed,,,4854,232,0.001,0.362
Failed,,,5000,235,0.001,0.425
Failed,,,5000,832,0.001,0.435
Failed,,,5000,1313,0.001,0.481
Failed,,,4585,1229,0.001,0.459
Failed,,,4607,1011,0.001,0.43
Failed,,,4366,835,0.001,0.426
Failed,,,4744,1318,0.001,0.531
Failed,,,4299,900,0.001,0.434
Failed,,,5000,1280,0.001,0.459
Failed,,,5000,1707,0.001,0.489
Failed,,,4824,1211,0.001,0.414
Failed,,,4648,985,0.001,0.447
Failed,,,5000,1689,0.001,0.495
Failed,,,5000,1240,0.001,0.514
Failed,,,4979,1038,0.001,0.459
Failed,,,5000,1291,0.001,0.52
Failed,,,5000,1704,0.001,0.524
Failed,,,4623,1074,0.001,0.51
Failed,,,5000,840,0.001,0.513
Failed,,,5000,1276,0.001,0.462
Failed,,,5000,1697,0.001,0.487
Failed,,,5000,1283,0.001,0.466
Failed,,,5000,1093,0.001,0.425
Failed,,,5000,1689,0.001,0.037
Failed,,,5000,1020,0.001,0.059
Failed,,,5000,1155,0.001,0.512
Failed,,,5000,1203,0.001,0.59
Failed,,,4922,955,0.001,0.027
Failed,,,4557,1906,0.001,0.565
Failed,,,5000,1277,0.001,0.491
Failed,,,5000,447,0.001,0.447
Failed,,,4951,1404,0.001,0.535
Failed,,,4872,911,0.001,0.469
Failed,,,3441,1555,0.001,0.481
Failed,,,4958,435,0.001,0.378
Failed,,,5000,225,0.001,0.463
Failed,,,5000,1261,0.001,0.465
Failed,,,4852,922,0.001,0.001
Failed,,,5000,426,0.001,0.45
Failed,,,5000,459,0.001,0.418
Failed,,,4578,374,0.001,0.425
Failed,,,5000,1315,0.001,0.448
Failed,,,4385,1234,0.001,0.444
Failed,,,4764,632,0.001,0.331
Failed,,,4747,415,0.001,0.395
Failed,,,4893,1199,0.001,0.524
Failed,,,4477,864,0.001,0.454
Failed,,,4945,987,0.001,0.493
Failed,,,5000,1288,0.001,0.451
Failed,,,5000,1019,0.001,0.412
Failed,,,4730,1279,0.001,0.47
Failed,,,5000,1280,0.001,0.512
Failed,,,4334,1062,0.001,0.593
Failed,,,4293,1303,0.001,0.473
Failed,,,4524,1305,0.001,0.498
Failed,,,5000,1279,0.001,0.529
Failed,,,5000,233,0.001,0.451
Failed,,,5000,1049,0.001,0.498
Failed,,,4235,1458,0.001,0.516
Failed,,,5000,1280,0.001,0.458
Failed,,,4973,364,0.001,0.441
Failed,,,5000,1707,0.001,0.568
Failed,,,4006,1276,0.001,0.476
Failed,,,4981,1219,0.001,0.527
Failed,,,5000,1290,0.001,0.525
Failed,,,5000,1685,0.001,0.57
Failed,,,5000,928,0.001,0.077
Failed,,,4990,850,0.001,0.423
Failed,,,4976,1051,0.001,0.462
Failed,,,4278,1275,0.001,0.537
Failed,,,4373,1279,0.001,0.561
Failed,,,4408,1688,0.001,0.519
Failed,,,4798,1704,0.001,0.532
Failed,,,5000,825,0.001,0.419
Failed,,,3993,1136,0.001,0.483
Failed,,,4468,1286,0.001,0.509
Failed,,,5000,1717,0.001,0.542
Failed,,,4473,226,0.001,0.392
Failed,,,4574,1256,0.001,0.444
Failed,,,4817,522,0.001,0.356
Failed,,,4186,1293,0.001,0.5
