Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.57,2,866,210,0.48,0.592
Completed,0.55,0,161,3533,0.004,0.712
Completed,0.55,1,3654,985,0.897,0.382
Completed,0.55,0,4371,4985,0.28,0.837
Completed,0.55,0,2128,2375,0.635,0.007
Completed,0.55,0,2293,3036,0.362,0.478
Completed,0.55,0,3876,583,0.725,0.678
Completed,0.55,0,3177,4073,0.109,0.104
Completed,0.55,0,343,1685,0.995,0.802
Completed,0.55,0,1053,4534,0.519,0.922
Completed,0.55,0,2633,2161,0.383,0.233
Completed,0.55,0,4417,3199,0.764,0.548
Completed,0.56,1,1586,732,0.152,0.358
Completed,0.55,0,1806,3313,0.703,0.859
Completed,0.55,1,4676,921,0.317,0.047
Completed,0.55,0,2726,4424,0.95,0.734
Completed,0.55,0,1107,1969,0.089,0.422
Completed,0.55,0,563,4274,0.423,0.29
Completed,0.55,0,3436,1806,0.537,0.616
Completed,0.55,0,3969,2837,0.169,0.165
Completed,0.55,0,2347,460,0.805,0.991
Completed,0.55,0,1908,4793,0.188,0.524
Completed,0.55,0,4112,2263,0.832,0.32
Completed,0.55,0,3561,3722,0.466,0.898
Completed,0.55,0,108,1098,0.572,0.196
Completed,0.55,0,646,2621,0.907,0.064
Completed,0.55,0,4823,4019,0.684,0.438
Completed,0.55,0,1363,1475,0.29,0.656
Completed,0.55,0,1355,4011,0.24,0.006
Completed,0.55,0,4811,1484,0.845,0.839
Completed,0.55,0,2864,2632,0.477,0.379
Completed,0.55,0,115,3714,0.894,0.59
Completed,0.55,0,4105,4804,0.634,0.964
Completed,0.55,0,1896,2252,0.28,0.13
Completed,0.55,0,2359,2845,0.723,0.356
Completed,0.56,2,3977,451,0.361,0.55
Completed,0.55,0,3424,4263,0.991,0.231
Completed,0.55,0,556,1817,0.107,0.925
Completed,0.55,0,1094,4432,0.379,0.801
Completed,0.55,0,2719,1961,0.516,0.105
Completed,0.55,0,4688,3302,0.15,0.676
Completed,0.55,3,1813,932,0.763,0.48
Completed,0.55,0,1594,3191,0.32,0.988
Completed,0.55,1,4429,741,0.706,0.167
Completed,0.55,0,2626,4545,0.089,0.615
Completed,0.55,0,1041,2150,0.951,0.292
Completed,0.55,0,336,4065,0.537,0.419
Completed,0.55,0,3165,1693,0.425,0.737
Completed,0.55,0,3884,3047,0.807,0.045
Completed,0.55,0,2305,572,0.172,0.861
Completed,0.55,0,2116,4993,0.834,0.653
Completed,0.55,0,4364,2366,0.192,0.44
Completed,0.55,0,3667,3522,0.573,0.779
Completed,0.55,0,169,996,0.468,0.066
Completed,0.55,0,878,2753,0.054,0.193
Completed,0.55,0,3123,202,0.908,0.9
Completed,0.55,0,4904,3888,0.293,0.319
Completed,0.55,0,1409,1284,0.687,0.526
Completed,0.55,0,1544,2569,0.979,0.847
Completed,0.56,6,4926,103,0.125,0.059
Completed,0.55,0,2988,3915,0.74,0.723
Completed,0.55,0,857,1540,0.347,0.433
Completed,0.55,0,308,4704,0.136,0.309
Completed,0.55,0,3684,2314,0.779,0.597
Completed,0.55,0,4225,3656,0.398,0.185
Completed,0.55,0,2098,1204,0.504,0.971
Completed,0.55,0,2244,4365,0.495,0.512
Completed,0.55,0,3789,1754,0.609,0.332
Completed,0.55,0,3226,2902,0.226,0.887
Completed,0.56,1,431,355,0.862,0.207
Completed,0.55,0,985,3364,0.65,0.083
Completed,0.55,0,2526,831,0.265,0.761
Completed,0.55,0,4485,4529,0.881,0.458
Completed,0.55,1,1694,1903,0.02,0.636
Completed,0.55,0,1797,4640,0.587,0.147
Completed,0.55,0,4548,2094,0.451,0.947
Completed,0.55,0,2736,3250,0.816,0.271
Completed,0.56,1,1234,642,0.204,0.573
Completed,0.55,0,534,3101,0.305,0.701
Completed,0.56,1,3290,479,0.668,0.393
Completed,0.55,0,3999,4164,0.037,0.825
Completed,0.55,0,2493,1633,0.923,0.019
Completed,0.55,0,1996,3466,0.072,0.498
Completed,0.55,0,4161,1090,0.966,0.658
Completed,0.55,0,3474,4895,0.333,0.123
Completed,0.55,0,59,2425,0.688,0.783
Completed,0.55,0,754,3794,0.789,0.911
Completed,0.55,1,2925,1339,0.185,0.245
Completed,0.55,0,4716,2693,0.552,0.536
Completed,0.56,2,1295,302,0.408,0.37
Completed,0.55,0,1285,3598,0.529,0.666
Completed,0.55,1,4745,1222,0.385,0.489
Completed,0.55,0,2935,4763,0.75,0.791
Completed,0.55,0,725,2294,0.146,0.116
Completed,0.55,0,29,3975,0.372,0.238
Completed,0.55,0,3484,1519,0.727,0.918
Completed,0.55,0,4191,2512,0.096,0.362
Completed,0.59,4,1986,121,0.989,0.544
Completed,0.55,0,2424,4469,0.014,0.939
Completed,0.55,0,4048,1924,0.899,0.154
Completed,0.55,0,3358,3421,0.266,0.565
Completed,0.55,0,485,813,0.629,0.28
Completed,0.55,0,1185,2960,0.855,0.401
Completed,0.56,1,2804,337,0.243,0.692
Completed,0.55,0,4597,4306,0.61,0.027
Completed,0.55,0,1728,1774,0.474,0.818
Completed,0.55,0,1665,4185,0.92,0.34
Completed,0.55,1,4495,1573,0.059,0.505
Completed,0.55,0,2555,3083,0.674,0.215
Completed,0.55,0,975,536,0.288,0.878
Completed,0.55,0,421,3232,0.202,0.753
Completed,0.55,1,3255,699,0.838,0.091
Completed,0.55,0,3799,4661,0.456,0.629
Completed,0.55,0,2214,2034,0.57,0.465
Completed,0.55,0,2049,2711,0.437,0.051
Completed,0.55,0,4293,244,0.543,0.855
Completed,0.55,0,3733,3773,0.159,0.426
Completed,0.55,0,239,1399,0.803,0.73
Completed,0.55,0,788,4875,0.717,0.604
Completed,0.55,0,3037,2485,0.324,0.302
Completed,0.55,0,4994,3485,0.94,0.979
Completed,0.55,1,1495,1033,0.086,0.177
Completed,0.55,0,1478,4822,0.254,0.448
Completed,0.55,0,4855,2195,0.648,0.646
Completed,0.55,0,3055,3693,0.03,0.074
Completed,0.55,0,927,1167,0.885,0.77
Completed,0.55,0,218,2611,0.596,0.892
Completed,0.56,9,3598,60,0.491,0.202
Completed,0.55,0,4315,4029,0.873,0.518
Completed,0.55,0,2184,1426,0.231,0.326
Completed,0.55,0,2315,3323,0.768,0.159
Completed,0.55,0,3855,872,0.133,0.997
Completed,0.55,0,3155,4414,0.514,0.284
Completed,0.55,0,365,2018,0.401,0.622
Completed,0.55,0,1070,4245,0.113,0.744
Completed,0.55,0,2616,1874,0.975,0.412
Completed,0.55,0,4400,2867,0.359,0.869
Completed,0.56,2,1604,391,0.745,0.037
Completed,0.55,0,1862,2987,0.174,0.558
Completed,0.55,1,4619,593,0.786,0.348
Completed,0.55,0,2670,4122,0.418,0.932
Completed,0.55,0,1163,1675,0.555,0.224
Completed,0.55,0,624,4603,0.952,0.098
Completed,0.55,0,3375,2132,0.068,0.808
Completed,0.55,0,3908,3131,0.7,0.472
Completed,0.55,0,2407,761,0.338,0.684
Completed,0.55,0,1925,3830,0.657,0.831
Completed,0.55,1,4095,1303,0.303,0.013
Completed,0.55,0,3544,2812,0.933,0.706
Completed,0.55,1,125,181,0.041,0.388
Completed,0.55,0,668,3582,0.438,0.262
Completed,0.55,0,2835,975,0.583,0.582
Completed,0.55,0,4801,4936,0.217,0.137
Completed,0.55,0,1385,2384,0.821,0.957
Completed,0.55,0,1397,2923,0.46,0.229
Completed,0.55,0,4779,373,0.566,0.926
Completed,0.55,0,2822,4342,0.198,0.354
Completed,0.55,0,691,1738,0.842,0.552
Completed,0.55,0,142,4511,0.678,0.674
Completed,0.55,0,3518,1882,0.284,0.482
Completed,0.55,0,4078,3380,0.916,0.799
Completed,0.55,1,1952,855,0.063,0.107
Completed,0.55,0,2390,3933,0.944,0.377
Completed,0.55,1,3935,1561,0.083,0.716
Completed,0.55,0,3392,2553,0.713,0.004
Completed,0.57,2,597,79,0.327,0.841
Completed,0.55,0,1151,3635,0.163,0.962
Completed,0.55,0,2692,1186,0.799,0.132
Completed,0.55,1,4632,4727,0.433,0.589
Completed,0.55,0,1841,2330,0.546,0.256
Completed,0.55,0,1630,4916,0.1,0.777
Completed,0.55,0,4382,2443,0.985,0.068
Completed,0.55,0,2589,3443,0.368,0.651
Completed,0.55,1,1087,1074,0.731,0.442
Completed,0.55,0,387,2674,0.754,0.317
Completed,0.57,2,3143,281,0.142,0.528
Completed,0.55,0,3833,3810,0.524,0.191
Completed,0.55,0,2327,1362,0.388,0.902
Completed,0.55,0,2162,3269,0.614,0.613
Completed,0.55,1,4327,663,0.471,0.294
Completed,0.55,0,3620,4624,0.851,0.986
Completed,0.55,0,205,2071,0.247,0.169
Completed,0.55,0,901,4143,0.27,0.043
Completed,0.55,0,3071,1615,0.626,0.863
Completed,0.55,0,4882,3124,0.01,0.417
Completed,0.55,0,1461,495,0.903,0.738
Completed,0.55,0,1522,4287,0.696,0.885
Completed,0.55,0,4977,1832,0.342,0.209
Completed,0.55,0,3011,2825,0.956,0.51
Completed,0.56,1,805,433,0.064,0.334
Completed,0.55,0,262,3286,0.415,0.456
Completed,0.55,0,3720,909,0.559,0.638
Completed,0.55,0,4681,3042,0.479,0.369
Completed,0.55,0,2924,1337,0.741,0.659
Completed,0.55,0,3387,4004,0.927,0.611
Completed,0.55,0,2269,3580,0.603,0.799
Completed,0.55,1,2450,578,0.459,0.083
Completed,0.55,0,4339,3632,0.77,0.702
Completed,0.55,0,145,3796,0.697,0.888
Completed,0.55,1,4511,965,0.584,0.531
Completed,0.55,0,1833,2222,0.532,0.4
Completed,0.55,0,4976,4175,0.223,0.753
Completed,0.56,1,2592,196,0.998,0.213
Completed,0.55,0,3678,2550,0.687,0.01
Completed,0.55,0,1990,1830,0.531,0.746
Completed,0.55,0,3880,4880,0.216,0.101
Completed,0.55,0,623,2548,0.254,0.288
Completed,0.55,0,1820,4164,0.843,0.544
Completed,0.55,0,482,4726,0.491,0.821
Completed,0.55,0,633,2372,0.18,0.899
Completed,0.57,7,4866,55,0.352,0.711
Completed,0.55,0,1765,3256,0.916,0.066
Completed,0.55,0,1095,3083,0.502,0.629
Completed,0.55,0,20,418,0.813,0.583
Completed,0.55,0,190,3742,0.249,0.3
Completed,0.55,1,963,1075,0.436,0.471
Completed,0.55,0,2856,2881,0.872,0.867
Completed,0.55,0,1471,4547,0.659,0.555
Completed,0.58,2,1624,243,0.021,0.785
Completed,0.55,1,3919,637,0.897,0.359
Completed,0.55,0,2108,2597,0.333,0.988
Completed,0.55,0,3536,789,0.251,0.857
Completed,0.55,0,2773,3142,0.064,0.936
Completed,0.55,0,1651,4286,0.406,0.749
Completed,0.55,0,2150,4185,0.547,0.106
Completed,0.55,0,3457,2394,0.598,0.235
Completed,0.55,0,4728,894,0.056,0.995
Completed,0.55,0,1592,2691,0.745,0.345
Completed,0.55,0,4578,3934,0.639,0.726
Completed,0.55,0,999,3494,0.829,0.913
Completed,0.55,0,3294,3090,0.206,0.481
Completed,0.55,0,4115,1288,0.95,0.553
Completed,0.55,0,3163,1035,0.856,0.635
Completed,0.55,1,1723,692,0.317,0.508
Completed,0.55,0,4908,2639,0.882,0.154
Completed,0.55,0,2526,1736,0.153,0.819
Completed,0.55,0,669,4936,0.587,0.466
Completed,0.55,0,524,2269,0.773,0.263
Completed,0.55,0,3628,4070,0.464,0.896
Completed,0.55,1,1927,904,0.73,0.145
Completed,0.58,3,3714,144,0.08,0.576
Completed,0.55,0,573,3187,0.644,0.211
Completed,0.55,0,2634,2810,0.266,0.653
Completed,0.56,1,1406,328,0.619,0.687
Completed,0.55,0,3096,2100,0.912,0.875
Completed,0.55,0,1211,4044,0.349,0.276
Completed,0.55,0,99,1398,0.038,0.449
Completed,0.55,0,3251,4453,0.725,0.829
Completed,0.55,1,4307,1176,0.495,0.137
Completed,0.55,0,2482,2975,0.805,0.517
Completed,0.55,0,241,4637,0.9,0.669
Completed,0.55,0,2965,3783,0.026,0.225
Completed,0.55,0,1697,1850,0.859,0.183
Completed,0.55,0,4797,4899,0.425,0.531
Completed,0.55,1,2805,724,0.671,0.494
Completed,0.55,0,4012,2233,0.238,0.735
Completed,0.56,1,4772,409,0.679,0.234
Completed,0.55,0,1551,1645,0.69,0.853
Completed,0.55,0,4611,4694,0.003,0.488
Completed,0.55,1,2932,929,0.778,0.54
Completed,0.57,2,266,69,0.156,0.097
Completed,0.55,0,3417,3263,0.591,0.742
Completed,0.55,0,2336,4311,0.876,0.93
Completed,0.57,2,3275,271,0.471,0.405
Completed,0.55,0,1175,648,0.596,0.957
Completed,0.55,0,1371,4979,0.373,0.016
Completed,0.55,0,4943,3716,0.259,0.884
Completed,0.55,0,2638,1914,0.52,0.083
Completed,0.55,0,712,3858,0.211,0.696
Completed,0.55,0,2004,2868,0.636,0.44
Completed,0.55,0,2019,2441,0.39,0.762
Completed,0.55,0,3832,4231,0.824,0.398
Completed,0.55,0,2513,3574,0.905,0.383
Completed,0.55,0,4430,2766,0.553,0.826
Completed,0.55,0,1167,4808,0.978,0.514
Completed,0.55,1,2189,229,0.509,0.597
Completed,0.55,0,3310,2189,0.958,0.784
Completed,0.55,1,4601,767,0.385,0.041
Completed,0.55,0,1426,2564,0.821,0.674
Completed,0.55,0,1576,2024,0.499,0.919
Completed,0.55,0,4764,3826,0.808,0.302
Completed,0.56,1,2692,550,0.033,0.733
Completed,0.55,0,3460,2904,0.344,0.562
Completed,0.55,0,3969,1474,0.621,0.474
Completed,0.55,0,2039,4670,0.188,0.873
Completed,0.55,0,2183,1097,0.301,0.661
Completed,0.55,0,426,4529,0.54,0.374
Completed,0.55,0,2780,3969,0.417,0.801
Completed,0.55,1,164,1596,0.993,0.995
Completed,0.55,0,3342,4802,0.307,0.351
Completed,0.55,0,4085,822,0.537,0.684
Completed,0.55,0,2405,718,0.836,0.812
Completed,0.55,0,4226,2515,0.401,0.463
Completed,0.55,0,3172,1857,0.631,0.5
Completed,0.55,0,23,4913,0.069,0.152
Completed,0.55,0,1325,3364,0.525,0.891
Completed,0.55,1,1788,1418,0.172,0.638
Completed,0.55,0,4863,4628,0.606,0.024
Completed,0.55,0,2559,1000,0.36,0.95
Completed,0.55,1,498,622,0.737,0.382
Completed,0.55,0,3634,3665,0.048,0.777
Completed,0.55,0,1943,3753,0.484,0.59
Completed,0.55,0,3603,1221,0.718,0.338
Completed,0.55,0,702,363,0.341,0.768
Completed,0.57,11,3071,10,0.576,0.76
Completed,0.56,1,3371,681,0.175,0.186
Completed,0.55,0,312,2630,0.611,0.539
Completed,0.55,0,1076,277,0.798,0.741
Completed,0.55,0,4658,2297,0.733,0.927
Completed,0.55,0,1505,4101,0.046,0.294
Completed,0.55,0,2738,1543,0.816,0.36
Completed,0.55,0,463,1915,0.196,0.808
Completed,0.56,1,4040,503,0.274,0.62
Completed,0.55,0,2142,3707,0.963,0.221
Completed,0.55,0,2075,2086,0.579,0.307
Completed,0.55,0,317,3536,0.325,0.719
Completed,0.55,0,797,1202,0.014,0.548
Completed,0.55,0,2729,3008,0.702,0.168
Completed,0.55,0,1617,4420,0.765,0.48
Completed,0.55,0,4569,3176,0.848,0.607
Completed,0.56,1,1972,451,0.099,0.881
Completed,0.55,0,3703,2123,0.433,0.695
Completed,0.55,0,2606,4456,0.246,0.522
Completed,0.55,0,1800,3118,0.286,0.834
Completed,0.55,0,1334,2408,0.892,0.572
Completed,0.55,0,2418,2628,0.711,0.602
Completed,0.55,0,4741,3608,0.725,0.652
Completed,0.55,0,718,3883,0.939,0.982
Completed,0.55,0,227,1965,0.585,0.773
Completed,0.55,1,4328,526,0.862,0.596
Completed,0.55,0,3969,4353,0.448,0.821
Completed,0.57,4,978,59,0.371,0.693
Completed,0.55,0,4455,2433,0.093,0.921
Completed,0.55,0,4905,2080,0.537,0.58
Completed,0.55,1,2295,482,0.387,0.113
Completed,0.55,0,3193,2009,0.171,0.258
Completed,0.55,0,815,4760,0.572,0.721
Completed,0.55,0,129,1600,0.966,0.527
Completed,0.55,0,4074,930,0.743,0.857
Completed,0.55,0,3871,4604,0.065,0.568
Completed,0.57,12,3026,15,0.878,0.209
Completed,0.55,0,4552,1446,0.459,0.684
Completed,0.55,0,1949,4309,0.799,0.338
Completed,0.55,0,2139,1303,0.096,0.816
Completed,0.55,0,4526,4217,0.631,0.164
Completed,0.55,0,972,3314,0.908,0.456
Completed,0.55,0,1658,720,0.824,0.642
Completed,0.55,0,4340,3472,0.418,0.364
Completed,0.55,0,2557,1771,0.603,0.972
Completed,0.55,0,2487,1899,0.891,0.92
Completed,0.55,0,3308,612,0.675,0.714
Completed,0.55,0,2627,3694,0.781,0.533
Completed,0.55,0,1572,3816,0.505,0.835
Completed,0.57,3,1383,144,0.185,0.622
Completed,0.55,0,509,4615,0.872,0.231
Completed,0.55,0,1038,1526,0.729,0.022
Completed,0.55,1,4437,946,0.952,0.345
Completed,0.55,0,2069,3224,0.29,0.63
Completed,0.55,0,4642,3405,0.154,0.869
Completed,0.55,0,1165,4067,0.432,0.515
Completed,0.55,0,405,2235,0.045,0.74
Completed,0.55,0,3095,4513,0.698,0.269
Completed,0.55,0,3804,237,0.259,0.878
Completed,0.55,0,40,3562,0.645,0.965
Completed,0.55,0,3280,2528,0.476,0.189
Completed,0.55,0,70,2444,0.316,0.105
Completed,0.55,1,2683,4541,0.91,0.888
Completed,0.57,8,4172,67,0.1,0.281
Completed,0.55,0,1444,1607,0.056,0.953
Completed,0.55,1,3123,865,0.279,0.661
Completed,0.56,1,1134,537,0.608,0.431
Completed,0.55,0,3453,2776,0.135,0.59
Completed,0.55,0,2041,2155,0.749,0.301
Completed,0.57,2,3721,317,0.962,0.07
Completed,0.55,0,1030,2605,0.311,0.909
Completed,0.55,0,539,763,0.166,0.837
Completed,0.55,0,1394,3987,0.855,0.448
Completed,0.57,3,1600,160,0.456,0.221
Completed,0.55,0,258,4438,0.516,0.61
Completed,0.55,0,665,1278,0.879,0.633
Completed,0.55,0,3297,4141,0.347,0.357
Completed,0.55,0,2389,1520,0.266,0.467
Completed,0.55,0,4700,4232,0.976,0.558
Completed,0.55,1,191,89,0.837,0.928
Completed,0.55,1,1325,854,0.534,0.014
Completed,0.55,0,606,3765,0.47,0.652
Completed,0.55,0,941,1933,0.114,0.598
Completed,0.55,0,3651,4835,0.644,0.375
Completed,0.55,0,4544,2553,0.502,0.261
Completed,0.55,0,3523,2064,0.438,0.9
Completed,0.55,0,1223,4938,0.788,0.125
Completed,0.55,0,347,1849,0.675,0.132
Completed,0.55,1,3037,3984,0.083,0.846
Completed,0.56,1,2770,308,0.731,0.571
Completed,0.55,1,785,1113,0.405,0.333
Completed,0.55,0,2284,4139,0.59,0.941
Completed,0.55,0,2198,1023,0.77,0.503
Completed,0.55,0,2516,1148,0.849,0.816
Completed,0.57,1,726,264,0.022,0.087
Completed,0.55,0,3436,2987,0.737,0.934
Completed,0.55,0,4749,2266,0.298,0.295
Completed,0.55,0,2382,4504,0.96,0.695
Completed,0.55,0,1673,4230,0.595,0.691
Completed,0.55,0,2913,1930,0.497,0.651
Completed,0.55,0,622,4838,0.776,0.375
Completed,0.55,0,957,1680,0.639,0.382
Completed,0.55,1,4511,850,0.917,0.238
Completed,0.55,0,2114,3730,0.325,0.771
Completed,0.55,1,1924,641,0.531,0.262
Completed,0.55,0,4538,3548,0.243,0.727
Completed,0.55,0,341,2062,0.073,0.849
Completed,0.55,0,3040,4940,0.67,0.126
Completed,0.56,1,3896,468,0.356,0.516
Completed,0.55,0,4099,4136,0.958,0.807
Completed,0.55,0,2756,1110,0.024,0.418
Completed,0.55,0,154,3394,0.735,0.577
Completed,0.55,0,3169,3018,0.379,0.331
Completed,0.55,0,555,1816,0.44,0.603
Completed,0.55,0,2943,3938,0.786,0.387
Completed,0.55,0,3954,675,0.227,0.777
Completed,0.55,0,1263,3592,0.5,0.244
Completed,0.55,0,1683,2263,0.182,0.456
Completed,0.55,0,4313,4507,0.592,0.555
Completed,0.56,1,2502,267,0.403,0.164
Completed,0.55,0,212,2984,0.87,0.814
Completed,0.55,0,742,1145,0.733,0.932
Completed,0.55,0,4765,1347,0.947,0.702
Completed,0.55,0,2368,4092,0.295,0.293
Completed,0.55,0,2393,2400,0.989,0.56
Completed,0.55,0,4694,4682,0.268,0.461
Completed,0.57,1,3370,91,0.704,0.821
Completed,0.55,0,2572,3261,0.816,0.923
Completed,0.55,1,4364,1522,0.133,0.283
Completed,0.57,1,3510,359,0.168,0.665
Completed,0.55,0,436,731,0.96,0.427
Completed,0.55,0,3756,1780,0.747,0.189
Completed,0.57,3,1801,201,0.66,0.514
Completed,0.55,0,4200,3109,0.067,0.48
Completed,0.55,0,20,4401,0.345,0.155
Completed,0.55,0,2248,3283,0.803,0.741
Completed,0.55,0,2335,1556,0.623,0.798
Completed,0.55,1,3155,974,0.839,0.566
Completed,0.55,0,846,3217,0.434,0.407
Completed,0.55,0,2787,2882,0.702,0.684
Completed,0.55,0,4110,2356,0.264,0.046
Completed,0.55,0,1526,816,0.332,0.722
Completed,0.55,0,2971,1714,0.116,0.896
Completed,0.55,0,368,3806,0.642,0.113
Completed,0.55,0,3579,4804,0.471,0.858
Completed,0.55,0,3763,4041,0.822,0.532
Completed,0.55,0,1124,370,0.995,0.918
Completed,0.55,0,3502,2649,0.278,0.073
Completed,0.56,1,3711,503,0.577,0.581
Completed,0.55,0,471,909,0.309,0.328
Completed,0.55,0,2868,3671,0.964,0.666
Completed,0.57,10,1611,33,0.071,0.739
Completed,0.55,0,287,4585,0.879,0.099
Completed,0.55,1,3353,1412,0.314,0.399
Completed,0.55,0,653,4320,0.912,0.622
Completed,0.55,0,2589,4573,0.209,0.345
Completed,0.55,0,1332,1570,0.821,0.313
Completed,0.55,0,4043,3853,0.42,0.713
Completed,0.55,0,1091,490,0.282,0.833
Completed,0.55,0,4412,2021,0.058,0.535
Completed,0.55,0,4676,4870,0.852,0.057
Completed,0.55,0,2176,2509,0.535,0.719
Completed,0.55,0,3591,1879,0.085,0.39
Completed,0.55,0,1194,4791,0.674,0.603
Completed,0.55,0,356,1701,0.787,0.643
Completed,0.55,0,3832,809,0.504,0.975
Completed,0.55,0,1724,2348,0.591,0.29
Completed,0.55,0,4113,4637,0.183,0.701
Completed,0.58,2,2779,124,0.867,0.092
Completed,0.55,0,4955,1545,0.296,0.551
Completed,0.55,0,2332,4266,0.946,0.455
Completed,0.55,0,4869,3296,0.102,0.986
Completed,0.55,0,923,4195,0.316,0.632
Completed,0.55,0,2712,4414,0.549,0.402
Completed,0.55,1,4182,214,0.488,0.761
Completed,0.55,0,1813,3116,0.77,0.234
Completed,0.55,0,1454,1791,0.42,0.443
Completed,0.55,0,940,3755,0.805,0.85
Completed,0.55,0,610,1923,0.669,0.905
Completed,0.55,0,1666,1510,0.958,0.036
Completed,0.55,0,4367,4222,0.299,0.938
Completed,0.55,0,2564,1001,0.737,0.33
Completed,0.57,3,756,80,0.375,0.576
Completed,0.55,0,3368,2840,0.85,0.415
Completed,0.55,0,4701,2392,0.162,0.804
Completed,0.55,0,2391,4671,0.565,0.217
Completed,0.55,0,4748,4086,0.622,0.046
Completed,0.55,0,3435,1138,0.437,0.686
Completed,0.55,0,725,3425,0.835,0.339
Completed,0.55,1,200,255,0.699,0.409
Completed,0.55,0,1699,4494,0.264,0.799
Completed,0.55,0,2935,1804,0.642,0.855
Completed,0.56,1,4486,413,0.192,0.256
Completed,0.55,0,72,4372,0.514,0.353
Completed,0.55,0,870,2454,0.901,0.393
Completed,0.55,0,3248,4550,0.373,0.614
Completed,0.55,0,2283,2212,0.268,0.694
Completed,0.57,1,3181,299,0.053,0.924
Completed,0.55,0,141,1104,0.819,0.171
Completed,0.55,0,2773,3381,0.407,0.823
Completed,0.55,0,4086,1368,0.596,0.464
Completed,0.55,0,343,4928,0.499,0.381
Completed,0.55,0,3524,3974,0.638,0.65
Completed,0.56,1,4545,633,0.328,0.01
Completed,0.55,0,1922,3536,0.914,0.98
Completed,0.55,0,2127,844,0.246,0.49
Completed,0.55,0,4494,3716,0.528,0.519
Completed,0.55,0,3650,1667,0.467,0.129
Completed,0.55,0,1037,4625,0.414,0.273
Completed,0.55,1,3989,956,0.272,0.152
Completed,0.55,0,1387,3233,0.985,0.874
Completed,0.55,0,1568,1909,0.322,0.582
Completed,0.55,0,4269,4783,0.92,0.423
Completed,0.55,0,4799,1691,0.558,0.321
Completed,0.55,0,2489,3827,0.216,0.669
Completed,0.57,1,2480,170,0.76,0.277
Completed,0.55,0,669,4449,0.197,0.886
Completed,0.55,0,256,1288,0.341,0.861
Completed,0.55,0,4017,4915,0.688,0.793
Completed,0.56,1,2841,326,0.254,0.434
Completed,0.55,0,1026,773,0.61,0.656
Completed,0.55,0,2011,1616,0.72,0.541
Completed,0.55,0,3811,1983,0.393,0.304
Completed,0.55,0,2684,1459,0.229,0.638
Completed,0.55,0,811,1590,0.254,0.969
Completed,0.55,0,3190,3830,0.971,0.005
Completed,0.55,1,4991,921,0.033,0.645
Completed,0.55,0,2292,3642,0.694,0.361
Completed,0.55,0,2224,1832,0.889,0.179
Completed,0.55,0,4904,3920,0.353,0.829
Completed,0.55,1,3279,699,0.666,0.44
Completed,0.55,0,44,401,0.462,0.717
Completed,0.55,0,2676,2538,0.811,0.309
Completed,0.55,1,1412,1165,0.159,0.349
Completed,0.55,0,3800,3414,0.567,0.625
Completed,0.55,0,402,4076,0.843,0.989
Completed,0.57,2,4643,247,0.954,0.618
Completed,0.55,0,2020,3007,0.303,0.403
Completed,0.55,0,2068,153,0.599,0.88
Completed,0.55,1,3748,2377,0.812,0.737
Completed,0.56,1,4339,380,0.725,0.117
Completed,0.55,0,1657,2618,0.002,0.892
Completed,0.55,0,1298,1293,0.68,0.68
Completed,0.55,0,599,3304,0.37,0.042
Completed,0.57,2,968,224,0.233,0.205
Completed,0.55,0,3658,3088,0.51,0.802
Completed,0.55,0,2135,4383,0.793,0.563
Completed,0.55,0,1235,2917,0.934,0.698
Completed,0.55,0,315,1075,0.54,0.55
Completed,0.55,0,3870,1435,0.762,0.818
Completed,0.55,0,1501,4299,0.48,0.16
Completed,0.56,1,1767,472,0.83,0.383
Completed,0.55,0,4075,2760,0.427,0.607
Completed,0.55,0,2743,2000,0.616,0.248
Completed,0.55,0,130,4751,0.142,0.773
Completed,0.58,2,2997,180,0.521,0.687
Completed,0.55,0,384,3054,0.237,0.287
Completed,0.55,0,3561,3348,0.877,0.556
Completed,0.55,0,2167,1470,0.489,0.335
Completed,0.56,2,569,49,0.908,0.811
Completed,0.55,0,2966,2951,0.318,0.214
Completed,0.55,0,3968,2422,0.632,0.573
Completed,0.55,0,1286,4559,0.095,0.422
Completed,0.55,0,4329,3598,0.062,0.845
Completed,0.55,0,228,3874,0.278,0.52
Completed,0.55,0,714,1956,0.141,0.731
Completed,0.55,0,3405,4717,0.602,0.259
Completed,0.55,0,4737,516,0.416,0.898
Completed,0.55,0,2350,2795,0.825,0.124
Completed,0.55,0,2421,710,0.396,0.854
Completed,0.55,0,4712,3462,0.861,0.14
Completed,0.55,0,4389,1131,0.589,0.864
Completed,0.55,0,3494,1501,0.698,0.998
Completed,0.55,0,454,2421,0.43,0.223
Completed,0.55,0,3086,4659,0.843,0.756
Completed,0.58,5,3774,109,0.154,0.397
Completed,0.55,0,2721,835,0.475,0.544
Completed,0.55,0,3211,2674,0.112,0.707
Completed,0.55,0,2235,4817,0.335,0.907
Completed,0.55,0,4927,2584,0.743,0.378
Completed,0.55,0,825,4888,0.964,0.242
Completed,0.55,0,100,1728,0.571,0.015
Completed,0.55,0,2810,4005,0.172,0.979
Completed,0.55,1,4124,744,0.856,0.371
Completed,0.55,0,1755,3506,0.385,0.655
Completed,0.55,0,1552,2330,0.799,0.927
Completed,0.55,0,3860,4417,0.458,0.08
Completed,0.55,0,4968,2215,0.404,0.18
