detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
BNDM,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7361789253183045,0.8892414295201633,0.6121194152314906,0.8225209789749384,1342,24,103,0.0,1.0,1.0,0.6245072338361592,0.2960392751341706,0.4343019557696019,0.06644179643399112,0.012637291418548205,True,20,0.035237893823374555,0.11176470588235296,0.1,0.5,0.03376601859314027,0.9857142857142857,0.9829489198116877,0.9843316027629867,0.9857142857142857,0.9935974427340092
BNDM,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7252968682990876,0.8783173210940736,0.4620633974904155,0.5957164371120096,1115,20,100,0.0625,1.0,1.0,0.6301711430641034,0.41701440785248595,0.5888952432947724,0.081121356822029,0.007700965000246612,True,20,0.027187275568223212,0.03484848484848484,0.7,1.0,0.026101050568685346,1.0,1.0,1.0,1.0,1.0
BNDM,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.8224762206097596,0.9440479368529835,0.5620490236826248,0.7772436720471942,1073,20,92,0.0363636363636363,1.0,1.0,0.252269484004008,0.4967058859506527,0.6767634406642372,0.1517105810868607,0.030377449695508152,True,20,0.03902412794883665,0.03791208791208791,0.65,1.0,0.04824565583442736,0.8490566037735849,0.8792621223969981,0.8641593630852915,0.8545454545454546,0.9097206044796464
CDBD,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.3174380088285534,0.4307633203877628,0.6393596863324261,0.8148583222215554,1748,4,85,0.7368421052631582,1.0,1.0,0.8585304723925451,0.37098253289320926,0.5120792511239556,0.04431382224076922,0.008272519156500388,True,20,0.06935801206622677,0.025,0.9,1.0,0.0245436486136629,0.8,1.0,0.9,0.9473684210526316,1.0
CDBD,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,-0.1520673950667773,-0.23135130982742919,0.33274609866392096,0.4729779946251753,1390,7,222,0.84375,1.0,1.0,0.6648355973966004,0.1731253997486439,0.25335119104861586,0.027369891983448344,0.010738447767534721,True,20,0.2628671349209032,0.33280542986425343,0.15,0.2,0.03006041117651951,0.9,1.0,0.95,0.984375,1.0
CDBD,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.014244830043465391,0.01745497028705611,0.5102701178034961,0.6755110247416044,1152,1,56,1.0,1.0,1.0,1.0,0.2795003619593698,0.38192381679013165,0.04910708744461201,0.04910708744461201,True,20,0.6418947122387813,0.1618181818181818,0.05,0.05,0.09821417488922402,1.0,0.901785825110776,0.950892912555388,1.0,0.901785825110776
CDBD,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.07473903596478843,0.09594554058234407,0.31070718392207736,0.4405686794191012,1757,6,511,0.5882352941176467,1.0,1.0,0.6646590415731142,0.32350065745271156,0.4614106324485053,0.14800206426464635,0.07243909316163161,True,20,0.06907098431158187,0.02411764705882353,1.0,1.0,0.12211708840947277,0.2857142857142858,1.0,0.6428571428571429,0.7058823529411763,1.0
CDBD,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.04592887541292559,0.06240214967268167,0.24747593746442342,0.3553411638510503,3290,9,242,0.1999999999999999,1.0,1.0,0.7060587157826583,0.10231924455601987,0.15104671245849519,0.2328321490954915,0.17444755707284562,True,20,0.4285823821951693,0.34605809128630705,0.0,0.0,0.3639334074180007,0.7500000000000001,0.0,0.37500000000000006,0.7999999999999999,0.6484964219243181
CDBD,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.6728121128117259,0.8320014646272718,0.5480021345380871,0.7404974447348346,1319,4,457,0.6666666666666666,1.0,1.0,0.9533116630020052,0.5962646042564879,0.7974129775941357,0.021986714859033873,0.0049861334481895656,True,20,0.04209097655481073,0.08717105263157895,0.4,0.7,0.015371951059497402,1.0,0.6067028693315796,0.8033514346657897,1.0,0.9816376110230084
DAWIDD,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.13676449862301504,0.1988152832085467,0.6584583117592128,0.8356775126464295,3214,2,104,0.9565217391304348,1.0,1.0,0.3655863506230127,0.22190246493716204,0.31515682467686157,0.04347826086956519,0.023133422902112993,True,20,0.12671244115869834,0.028640776699029126,1.0,1.0,0.06521739130434778,0.0,1.0,0.5,0.9130434782608696,1.0
