Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.58,275,1739,1684,5,0.222
Completed,0.6,285,4915,1205,10,0.746
Completed,0.6,196,4486,861,1,0.317
Completed,0.6,220,4497,1231,8,0.999
Completed,0.59,176,3709,1463,4,0.999
Completed,0.59,160,4987,1500,1,0.873
Completed,0.57,338,4071,2178,10,0.999
Completed,0.6,193,1067,674,4,0.999
Completed,0.59,433,1091,971,10,0.207
Completed,0.56,304,3762,2138,2,0.216
Completed,0.61,179,3570,825,4,0.138
Completed,0.53,324,1975,3004,9,0.726
Completed,0.47,172,646,2121,3,0.387
Completed,0.47,370,4740,4364,7,0.983
Completed,0.59,153,4186,1453,9,0.795
Completed,0.32,474,116,4876,4,0.323
Completed,0.62,267,1289,250,6,0.54
Completed,0.59,158,2861,840,10,0.302
Completed,0.5,134,1286,2989,5,0.828
Completed,0.36,197,113,2116,8,0.051
Completed,0.47,612,4188,4369,3,0.585
Completed,0.59,155,4738,1458,4,0.646
Completed,0.41,607,648,4871,9,0.237
Completed,0.62,438,1977,235,1,0.891
Completed,0.49,518,3567,3750,6,0.49
Completed,0.52,281,3287,2479,1,0.161
Completed,0.6,772,3024,59,10,0.898
Completed,0.43,191,263,1335,8,0.641
Completed,0.47,377,4351,4837,3,0.239
Completed,0.58,154,4886,1928,4,0.053
Completed,0.42,555,812,4089,9,0.579
Completed,0.47,99,2141,705,1,0.3
Completed,0.54,110,3143,1698,2,0.507
Completed,0.62,198,1081,319,3,0.75
Completed,0.59,188,3753,1070,7,0.412
Completed,0.42,237,385,2603,2,0.938
Completed,0.41,410,2579,3826,5,0.693
Completed,0.49,99,1859,4021,1,0.867
Completed,0.54,282,3918,2725,3,0.625
Completed,0.62,247,4619,595,2,0.686
Completed,0.47,70,2419,1736,5,0.93
Completed,0.43,827,3290,4594,10,0.466
Completed,0.61,256,4774,656,10,0.608
Completed,0.57,247,1951,2016,7,0.852
Completed,0.45,411,3447,4157,2,0.263
Completed,0.62,269,3412,427,8,0.092
Completed,0.41,264,2442,3246,3,0.556
Completed,0.48,319,4585,4386,5,0.81
Completed,0.6,176,1756,999,4,0.742
Completed,0.42,232,420,2417,4,0.564
Completed,0.42,507,970,4663,1,0.625
Completed,0.47,260,3246,3283,4,0.881
Completed,0.55,250,3614,2052,8,0.709
Completed,0.29,518,2097,4277,3,0.175
Completed,0.59,128,924,932,6,0.954
Completed,0.55,237,4941,3054,1,0.427
Completed,0.61,523,4220,183,5,0.364
Completed,0.59,218,1557,1562,2,0.113
Completed,0.37,1114,468,4437,10,0.234
Completed,0.61,218,1639,440,3,0.886
Completed,0.41,355,2506,3233,8,0.477
Completed,0.6,134,2672,474,4,0.549
Completed,0.49,545,1786,3355,9,0.085
Completed,0.47,677,4001,4632,6,0.33
Completed,0.57,533,4536,2346,9,0.391
Completed,0.5,269,3363,2760,3,0.737
Completed,0.57,206,3496,1491,7,0.908
Completed,0.48,395,1902,4994,2,0.444
Completed,0.62,237,728,214,10,0.661
Completed,0.6,270,4103,860,1,0.002
Completed,0.32,251,33,3125,6,0.598
Completed,0.43,434,2933,4246,8,0.846
Completed,0.43,676,1392,4732,8,0.915
Completed,0.59,55,62,145,2,0.198
Completed,0.6,151,4502,1156,3,0.947
Completed,0.48,328,1053,2673,8,0.421
Completed,0.38,188,2223,2453,1,0.7
Completed,0.61,286,3687,302,1,0.492
Completed,0.36,168,2170,3683,6,0.902
Completed,0.47,663,4857,4887,9,0.652
Completed,0.35,983,311,4312,2,0.062
Completed,0.61,166,1484,813,10,0.841
Completed,0.48,307,2976,3016,4,0.306
Completed,0.47,472,1509,4208,7,0.716
Completed,0.6,966,4969,94,6,0.776
Completed,0.43,386,895,3578,2,0.374
Completed,0.38,92,2068,1298,8,0.528
Completed,0.59,166,3217,948,9,0.291
Completed,0.49,516,998,2308,6,0.046
Completed,0.58,172,3835,1580,5,0.636
Completed,0.59,152,2829,775,6,0.722
Completed,0.42,70,145,1895,9,0.972
Completed,0.48,442,4156,4121,4,0.376
Completed,0.59,184,4691,1406,3,0.314
Completed,0.39,788,695,4767,8,0.786
Completed,0.47,378,3520,3490,10,0.534
Completed,0.53,185,3339,2261,5,0.862
Completed,0.37,712,2369,3756,10,0.274
Completed,0.59,142,1198,1037,2,0.614
Completed,0.61,312,3948,389,9,0.205
Completed,0.44,226,502,3128,3,0.677
Completed,0.58,182,1829,1666,7,0.46
Completed,0.41,215,2775,4507,1,0.924
Completed,0.48,209,2628,1788,10,0.103
Completed,0.45,889,1664,4542,5,0.512
Completed,0.51,182,3801,3402,2,0.761
Completed,0.46,278,835,2523,6,0.69
Completed,0.37,145,2162,2276,4,0.407
Completed,0.48,659,3692,3897,9,0.941
Completed,0.62,422,3201,130,3,0.646
Completed,0.36,626,2197,3543,8,0.236
Completed,0.56,141,1024,1255,1,0.892
Completed,0.47,629,4528,4762,6,0.49
Completed,0.57,280,3812,2008,10,0.304
Completed,0.37,538,323,4165,5,0.831
Completed,0.61,226,1652,634,7,0.048
Completed,0.58,228,2807,905,8,0.389
Completed,0.47,334,3978,4279,2,0.732
Completed,0.6,160,4674,1524,5,0.544
Completed,0.47,408,3347,3660,7,0.328
Completed,0.62,223,4170,510,6,0.933
Completed,0.35,186,134,3319,1,0.462
Completed,0.61,826,1136,60,8,0.446
Completed,0.5,406,4562,3457,2,0.917
Completed,0.62,235,4013,742,4,0.856
Completed,0.58,139,1774,1940,1,0.604
Completed,0.54,104,436,856,3,0.707
Completed,0.61,379,4396,259,9,0.117
Completed,0.45,202,2320,1477,6,0.361
Completed,0.43,431,3225,4852,1,0.77
Completed,0.59,179,3668,1123,7,0.566
Completed,0.47,300,869,2498,9,0.815
Completed,0.49,458,4998,3987,3,0.289
Completed,0.58,155,4282,1742,2,0.475
Completed,0.33,722,168,4587,7,0.877
Completed,0.61,221,1495,616,5,0.221
Completed,0.59,112,281,394,9,0.502
Completed,0.61,230,4865,994,1,0.164
Completed,0.62,115,553,285,4,0.913
Completed,0.61,224,4591,790,8,0.253
Completed,0.49,193,1107,3039,3,0.85
Completed,0.43,342,2437,2164,10,0.006
Completed,0.45,374,3420,4321,5,0.595
Completed,0.61,191,3473,550,10,0.797
Completed,0.49,105,752,1768,7,0.554
Completed,0.47,782,4802,4561,2,0.082
Completed,0.59,177,1378,1150,2,0.396
Completed,0.48,306,2914,2680,7,0.985
Completed,0.62,209,2962,346,1,0.344
Completed,0.31,130,3,1701,3,0.087
Completed,0.48,983,4135,4471,8,0.559
Completed,0.56,255,4831,2225,7,0.747
Completed,0.6,232,1893,1080,10,0.994
Completed,0.58,289,3391,1361,10,0.204
Completed,0.58,137,3742,1858,4,0.354
Completed,0.31,747,2113,4627,9,0.763
Completed,0.6,146,786,503,1,0.108
Completed,0.6,206,4366,1237,10,0.695
Completed,0.43,619,3036,3947,3,0.418
Completed,0.59,171,3079,1034,5,0.044
Completed,0.53,386,1525,2639,10,0.578
Completed,0.5,384,4252,3784,7,0.82
Completed,0.58,198,4948,1656,8,0.883
Completed,0.41,636,918,4517,3,0.482
Completed,0.53,103,2089,354,6,0.639
Completed,0.38,27,2270,4122,1,0.968
Completed,0.6,255,940,750,9,0.184
Completed,0.58,2795,3895,14,3,0.525
Completed,0.58,183,1579,1369,4,0.779
Completed,0.48,1205,1726,4919,6,0.192
Completed,0.47,525,1256,3832,4,0.022
Completed,0.42,145,85,966,6,0.865
Completed,0.61,261,4748,460,4,0.456
Completed,0.58,176,1967,1585,2,0.208
Completed,0.6,175,3318,699,2,0.969
Completed,0.41,339,2392,2817,7,0.381
Completed,0.54,192,1219,1981,5,0.724
Completed,0.5,763,4645,4192,10,0.128
Completed,0.59,324,3929,1320,6,0.067
Completed,0.6,793,1848,102,8,0.318
Completed,0.42,244,2759,3571,3,0.781
Completed,0.62,163,2612,217,7,0.245
Completed,0.47,238,1683,3613,2,0.654
Completed,0.48,486,3783,4968,5,0.9
Completed,0.42,915,1073,4232,7,0.31
Completed,0.49,72,2247,899,3,0.593
Completed,0.6,146,3159,880,7,0.783
Completed,0.59,161,3776,1512,1,0.126
Completed,0.37,523,370,4974,6,0.723
Completed,0.61,350,1699,235,3,0.382
Completed,0.42,264,2605,3595,8,0.971
Completed,0.49,309,1846,3560,7,0.591
Completed,0.47,950,3941,4700,10,0.837
Completed,0.58,166,4632,1985,7,0.901
Completed,0.48,233,3305,2828,3,0.244
Completed,0.58,154,3593,1598,9,0.416
Completed,0.48,346,1959,4418,4,0.95
Completed,0.6,152,632,459,6,0.171
Completed,0.55,188,4766,3214,1,0.697
Completed,0.61,198,4202,968,5,0.511
Completed,0.52,155,1263,2327,3,0.762
Completed,0.43,598,2872,3845,8,0.352
Completed,0.41,469,2718,4907,4,0.431
Completed,0.5,115,2570,1387,6,0.597
Completed,0.61,213,4442,756,3,0.439
Completed,0.47,192,953,2917,8,0.911
Completed,0.44,639,3271,4140,10,0.659
Completed,0.62,243,3627,370,5,0.987
Completed,0.47,1149,4956,4526,7,0.142
Completed,0.37,404,214,3775,4,0.552
Completed,0.6,308,1541,1018,7,0.335
Completed,0.49,174,3072,2655,2,0.799
Completed,0.5,151,3038,2366,4,0.674
Completed,0.53,278,4368,2740,6,0.455
Completed,0.61,342,4912,495,9,0.267
Completed,0.43,245,799,3334,4,0.863
Completed,0.46,568,3739,4611,2,0.612
Completed,0.37,656,489,4875,1,0.113
Completed,0.36,141,48,1971,6,0.352
Completed,0.33,368,2088,3901,4,0.771
Completed,0.62,411,3613,283,9,0.004
Completed,0.41,1257,2997,4477,7,0.164
Completed,0.61,184,1475,879,2,0.924
Completed,0.59,176,3310,1128,5,0.083
Completed,0.61,191,2870,508,10,0.114
Completed,0.59,143,5000,1466,6,0.999
Completed,0.57,210,1048,1171,5,0.001
Completed,0.6,255,5000,1311,5,0.033
Completed,0.62,302,2453,75,1,0.117
Completed,0.61,337,4996,1020,10,0.082
Completed,0.31,114,1,1216,5,0.999
Completed,0.61,208,5000,1005,5,0.999
Completed,0.58,152,4620,1934,1,0.001
Completed,0.58,247,3534,1469,6,0.001
Completed,0.6,200,5000,1516,5,0.999
Completed,0.62,219,3602,522,10,0.999
Completed,0.61,264,5000,891,5,0.001
Completed,0.61,192,1795,655,1,0.068
Completed,0.58,166,1487,1541,4,0.999
Completed,0.6,166,662,459,10,0.001
Completed,0.62,303,1026,165,1,0.999
Completed,0.61,173,4873,824,1,0.999
Completed,0.62,221,4772,680,3,0.999
Completed,0.62,151,1175,575,1,0.999
Completed,0.43,1290,886,3026,10,0.001
Completed,0.6,157,5000,1148,1,0.999
Completed,0.62,281,3252,365,8,0.001
Completed,0.6,194,3408,714,10,0.284
Completed,0.62,535,4768,289,10,0.276
Completed,0.59,168,3509,1088,2,0.632
Completed,0.49,206,705,2209,3,0.875
Completed,0.49,407,4839,3808,9,0.473
Completed,0.57,262,4128,1717,7,0.287
Completed,0.62,223,1346,338,10,0.035
Completed,0.49,231,2955,3179,5,0.569
Completed,0.52,302,1376,2693,5,0.637
Completed,0.48,258,4099,4053,2,0.886
Completed,0.58,152,4790,1767,3,0.823
Completed,0.41,770,755,4562,8,0.296
Completed,0.62,213,1926,563,1,0.575
Completed,0.35,436,2429,4332,6,0.777
Completed,0.6,193,1099,793,4,0.126
Completed,0.62,332,4045,281,7,0.713
Completed,0.41,411,560,3704,3,0.187
Completed,0.59,135,1733,1422,9,0.965
Completed,0.61,236,3121,615,6,0.403
Completed,0.42,89,166,1755,8,0.153
Completed,0.47,605,4294,4574,3,0.749
Completed,0.35,643,2312,4856,9,0.602
Completed,0.62,203,982,270,2,0.262
Completed,0.5,547,4413,3716,8,0.858
Completed,0.61,179,3849,845,9,0.92
Completed,0.43,231,443,2984,4,0.448
Completed,0.36,869,2522,4344,1,0.201
Completed,0.49,186,2688,1947,10,0.773
Completed,0.49,601,1763,4070,5,0.363
Completed,0.58,110,590,723,8,0.516
Completed,0.61,820,4559,78,4,0.178
Completed,0.47,274,1149,3439,9,0.704
Completed,0.47,94,2478,1355,1,0.425
Completed,0.43,624,3388,4818,6,0.959
Completed,0.61,423,3355,163,8,0.584
Completed,0.55,159,1173,1543,6,0.829
Completed,0.48,385,4682,4943,1,0.303
Completed,0.58,233,3971,2032,5,0.489
Completed,0.36,480,487,4297,10,0.89
Completed,0.6,204,1816,911,2,0.238
Completed,0.47,315,2801,3074,7,0.647
Completed,0.59,124,2653,637,4,0.326
Completed,0.43,153,321,1998,2,0.073
Completed,0.47,468,3824,4175,6,0.545
Completed,0.6,137,4515,1266,10,0.733
Completed,0.43,1185,1027,4751,5,0.137
Completed,0.55,427,3710,2277,8,0.217
Completed,0.61,305,4319,408,1,0.873
Completed,0.58,162,1458,1611,4,0.617
Completed,0.42,1408,2990,4405,9,0.029
Completed,0.61,124,496,373,2,0.418
Completed,0.61,188,4650,1053,8,0.759
Completed,0.51,453,1206,2620,3,0.357
Completed,0.41,159,2377,2252,6,0.515
Completed,0.47,367,3321,3765,1,0.105
Completed,0.58,1310,3533,32,6,0.309
Completed,0.31,219,2021,3484,1,0.843
Completed,0.48,546,4703,4785,4,0.586
Completed,0.59,82,4144,1914,2,0.649
Completed,0.61,133,1320,769,4,0.904
Completed,0.43,676,1293,4683,7,0.408
Completed,0.5,81,122,526,5,0.689
Completed,0.6,191,4717,1174,6,0.099
Completed,0.43,161,681,2812,1,0.501
Completed,0.31,449,2008,2397,9,0.347
Completed,0.45,510,3543,3932,4,0.757
Completed,0.31,631,2055,4715,7,0.256
Completed,0.62,513,882,83,5,0.6
Completed,0.49,669,4972,3590,10,0.003
Completed,0.62,225,4266,680,6,0.191
Completed,0.35,189,191,2837,1,0.663
Completed,0.59,138,2983,809,1,0.531
Completed,0.48,686,1468,3020,6,0.067
Completed,0.42,162,295,2184,4,0.788
Completed,0.6,179,4850,1431,8,0.378
Completed,0.41,572,859,4898,3,0.975
Completed,0.58,93,2188,305,10,0.131
Completed,0.48,343,3679,3680,5,0.72
Completed,0.52,308,3175,2451,10,0.921
Completed,0.35,487,2210,4034,5,0.458
Completed,0.57,168,1040,1170,7,0.679
Completed,0.62,242,3799,571,3,0.019
Completed,0.43,343,736,3633,6,0.435
Completed,0.58,222,1909,1497,4,0.717
Completed,0.47,1166,3479,4988,8,0.184
Completed,0.59,125,3376,1217,4,0.479
Completed,0.4,233,2489,2768,9,0.888
Completed,0.49,552,4549,3967,6,0.634
Completed,0.59,177,3990,1838,10,0.571
Completed,0.61,219,1788,483,8,0.827
Completed,0.43,208,2660,3346,3,0.293
Completed,0.6,163,2513,441,9,0.736
Completed,0.46,117,452,1566,6,0.989
Completed,0.47,610,3842,4450,1,0.393
Completed,0.56,326,4382,2322,5,0.332
Completed,0.45,493,1016,3851,9,0.803
Completed,0.5,508,3209,2569,7,0.547
Completed,0.58,144,3645,1302,2,0.845
Completed,0.36,391,422,3920,1,0.337
Completed,0.6,293,1593,1210,9,0.558
Completed,0.42,275,2543,2775,4,0.094
Completed,0.44,238,569,2294,9,0.627
Completed,0.58,161,4577,1632,1,0.039
Completed,0.43,804,1133,4385,6,0.566
Completed,0.6,109,2460,414,4,0.282
Completed,0.49,349,3404,3259,9,0.817
Completed,0.49,667,1938,4146,8,0.112
Completed,0.6,131,765,652,1,0.767
Completed,0.62,624,4071,149,10,0.429
Completed,0.58,170,1403,1274,7,0.173
Completed,0.41,524,2900,4742,2,0.707
Completed,0.51,173,2949,2077,7,0.12
Completed,0.37,87,26,879,10,0.373
Completed,0.61,507,4806,196,2,0.961
Completed,0.41,650,3126,4491,5,0.281
Completed,0.61,202,3728,723,9,0.079
Completed,0.51,80,809,1922,8,0.321
Completed,0.49,416,4899,4095,3,0.793
Completed,0.6,160,4340,1342,4,0.981
Completed,0.36,667,264,4831,9,0.384
Completed,0.59,1070,1437,40,1,0.729
Completed,0.47,458,1550,4941,3,0.853
Completed,0.62,113,221,189,7,0.01
Completed,0.49,164,4237,3640,2,0.607
Completed,0.61,174,4923,926,5,0.669
Completed,0.37,144,2105,2071,2,0.916
Completed,0.61,204,3258,530,3,0.155
Completed,0.39,259,2294,3299,8,0.744
Completed,0.48,556,4431,4654,10,0.997
Completed,0.55,360,3872,2409,6,0.809
Completed,0.61,470,4197,246,2,0.221
Completed,0.36,574,107,3739,7,0.631
Completed,0.41,649,2868,4879,10,0.876
Completed,0.61,232,2866,239,5,0.831
Completed,0.47,526,1272,3746,10,0.298
Completed,0.56,230,4732,2117,9,0.242
Completed,0.37,514,663,4368,4,0.643
Completed,0.6,220,1993,836,6,0.486
Completed,0.61,203,1235,597,8,0.94
Completed,0.6,170,3917,1103,2,0.351
Completed,0.42,274,544,2726,7,0.752
Completed,0.41,579,2743,4008,10,0.505
Completed,0.48,275,1705,3811,6,0.932
Completed,0.49,121,378,1061,3,0.212
Completed,0.62,334,4455,327,7,0.622
Completed,0.42,153,2260,1682,10,0.869
Completed,0.63,273,273,53,3,0.341
Completed,0.61,177,4897,711,7,0.993
Completed,0.46,238,803,2962,2,0.404
Completed,0.37,158,2130,1934,10,0.748
Completed,0.48,828,3724,4083,5,0.151
Completed,0.62,208,3135,315,10,0.448
Completed,0.47,472,4462,4478,3,0.665
Completed,0.37,680,374,3823,9,0.014
Completed,0.59,157,1704,1073,1,0.857
Completed,0.44,169,541,2470,3,0.959
Completed,0.49,609,3907,4015,8,0.425
Completed,0.59,274,4627,1730,9,0.362
Completed,0.42,670,1237,4600,4,0.771
Completed,0.47,177,3300,3396,1,0.517
Completed,0.54,202,3559,2125,6,0.813
Completed,0.58,121,656,828,8,0.57
Completed,0.61,227,1940,660,4,0.161
Completed,0.61,163,1124,421,2,0.647
Completed,0.61,256,4039,1005,10,0.052
Completed,0.43,270,574,2511,5,0.585
Completed,0.42,184,2713,3871,2,0.828
Completed,0.43,439,2546,2421,8,0.136
Completed,0.48,348,1602,3908,3,0.733
Completed,0.49,184,429,1198,6,0.388
Completed,0.61,279,4427,542,5,0.789
Completed,0.42,102,2288,1819,2,0.547
Completed,0.6,171,3603,938,3,0.277
Completed,0.46,605,4932,4271,9,0.618
Completed,0.59,288,4231,1556,6,0.68
Completed,0.35,700,219,4929,1,0.216
Completed,0.61,442,1546,177,9,0.936
Completed,0.45,778,1444,4844,7,0.561
Completed,0.49,99,2663,1850,7,0.499
Completed,0.45,330,1797,4635,2,0.9
Completed,0.61,165,624,471,10,0.244
Completed,0.6,146,4545,1229,1,0.59
Completed,0.49,458,1154,2756,6,0.056
Completed,0.43,150,2483,2350,3,0.839
Completed,0.46,559,3374,3979,8,0.313
Completed,0.61,404,3485,208,4,0.109
Completed,0.49,476,1910,3621,9,0.511
Completed,0.48,505,4815,5000,6,0.763
Completed,0.58,203,4114,2090,10,0.949
Completed,0.3,339,24,4240,4,0.414
Completed,0.61,179,1351,866,8,0.699
Completed,0.62,327,2891,141,8,0.501
Completed,0.48,602,1400,3531,3,0.1
Completed,0.42,418,769,4153,6,0.944
Completed,0.61,204,4314,817,3,0.397
Completed,0.42,370,2985,4309,6,0.739
Completed,0.6,222,3086,673,9,0.864
Completed,0.42,156,190,1969,6,0.612
Completed,0.49,638,4260,4204,1,0.023
Completed,0.6,171,4980,1294,5,0.211
Completed,0.43,757,886,4722,10,0.675
Completed,0.62,63,2057,91,3,0.454
Completed,0.47,336,3651,3582,8,0.925
Completed,0.52,187,3208,2315,2,0.724
Completed,0.36,733,2336,3858,7,0.127
Completed,0.59,138,1006,955,5,0.971
Completed,0.62,239,3844,434,7,0.32
Completed,0.41,259,457,3239,1,0.784
Completed,0.58,179,1630,1574,9,0.064
Completed,0.37,868,2517,4443,3,0.536
Completed,0.33,117,2013,1399,6,0.884
Completed,0.59,160,3330,1041,6,0.188
Completed,0.42,177,2380,2632,1,0.714
Completed,0.51,218,1207,2264,9,0.431
Completed,0.48,327,4657,3752,4,0.964
Completed,0.58,218,3956,1662,3,0.778
Completed,0.38,1104,491,4511,8,0.369
Completed,0.61,285,1821,385,5,0.526
Completed,0.42,523,2786,3131,10,0.124
Completed,0.6,110,2619,578,1,0.91
Completed,0.49,198,1675,3408,6,0.438
Completed,0.43,52,346,1781,4,0.659
Completed,0.51,231,3183,2667,5,0.849
Completed,0.58,302,3676,1438,10,0.551
Completed,0.62,177,852,298,7,0.799
Completed,0.49,459,4849,3687,2,0.336
Completed,0.51,160,2796,2044,3,0.565
Completed,0.48,1310,1808,4285,8,0.039
Completed,0.54,88,481,899,5,0.817
Completed,0.54,573,3970,3086,10,0.283
Completed,0.62,580,4685,176,6,0.469
Completed,0.44,152,1182,3654,1,0.878
Completed,0.47,487,3356,4955,4,0.629
Completed,0.59,161,3538,1186,9,0.955
Completed,0.31,287,2007,2800,3,0.429
Completed,0.49,444,4709,3944,1,0.174
Completed,0.58,162,4179,1815,5,0.111
Completed,0.32,775,123,4670,10,0.52
Completed,0.61,181,1296,514,2,0.367
Completed,0.52,128,2818,1902,5,0.296
Completed,0.57,2052,4702,20,8,0.638
Completed,0.43,552,686,3496,4,0.229
Completed,0.61,98,2309,262,5,0.685
Completed,0.31,642,2050,3993,10,0.98
Completed,0.61,187,4291,623,9,0.541
Completed,0.36,568,157,3363,4,0.077
Completed,0.57,90,1486,1748,6,0.794
Completed,0.43,595,3121,4581,1,0.322
Completed,0.61,184,2997,400,3,0.197
Completed,0.44,128,289,1619,1,0.452
Completed,0.47,317,4324,4398,6,0.916
Completed,0.57,231,4874,2270,10,0.855
Completed,0.41,694,824,3903,5,0.266
Completed,0.58,132,3190,1258,8,0.338
Completed,0.62,419,1034,133,10,0.093
Completed,0.5,277,4519,3540,4,0.557
Completed,0.61,181,3823,630,1,0.745
Completed,0.41,335,314,2886,6,0.157
Completed,0.31,184,40,2686,3,0.307
Completed,0.43,476,2925,4060,5,0.061
Completed,0.42,1001,1340,4468,4,0.242
Completed,0.42,66,11,350,7,0.894
Completed,0.59,313,4840,1076,4,0.299
Completed,0.47,244,712,2597,9,0.833
Completed,0.48,465,3513,3795,6,0.58
Completed,0.6,845,3380,66,1,0.753
Completed,0.38,523,2474,3451,6,0.351
Completed,0.56,142,1147,1367,3,0.505
Completed,0.58,180,4023,1934,7,0.158
Completed,0.61,211,1763,736,10,0.412
Completed,0.43,230,447,2134,8,0.281
Completed,0.48,332,3857,4351,4,0.869
Completed,0.59,193,4406,1481,2,0.931
Completed,0.42,780,982,4848,7,0.467
Completed,0.35,119,2080,1659,4,0.315
Completed,0.61,138,3263,743,5,0.616
Completed,0.52,79,952,1888,2,0.859
Completed,0.49,559,4436,4128,7,0.271
Completed,0.59,276,3906,1375,8,0.459
Completed,0.39,516,397,4798,3,0.923
Completed,0.61,179,2723,289,10,0.356
Completed,0.48,310,1735,3697,5,0.758
Completed,0.49,160,564,1414,7,0.105
Completed,0.49,452,4052,4915,2,0.515
Completed,0.41,1192,1099,4325,9,0.167
Completed,0.57,125,3465,1774,1,0.247
Completed,0.47,885,1933,4555,6,0.649
Completed,0.61,132,760,556,4,0.496
Completed,0.52,271,4792,3429,9,0.905
Completed,0.6,155,4096,1144,8,0.841
Completed,0.48,897,1691,4962,9,0.331
Completed,0.62,109,364,223,1,0.548
Completed,0.49,583,3774,3606,6,0.084
Completed,0.61,233,4490,893,10,0.146
Completed,0.49,154,1065,3093,5,0.734
Completed,0.42,133,2235,2091,8,0.395
Completed,0.41,297,3160,4238,3,0.991
Completed,0.61,215,3733,507,7,0.663
Completed,0.48,722,4904,4623,5,0.443
Completed,0.55,348,4374,2378,2,0.255
Completed,0.59,240,1413,1233,4,0.005
Completed,0.49,262,3047,2752,8,0.601
Completed,0.52,148,3071,2229,6,0.975
Completed,0.47,355,1536,3787,1,0.378
Completed,0.46,96,206,1030,9,0.719
Completed,0.62,335,4957,358,2,0.069
Completed,0.48,684,1970,3220,7,0.002
Completed,0.49,102,640,1592,5,0.846
Completed,0.46,1143,4755,4424,10,0.257
Completed,0.57,323,4210,2334,7,0.445
Completed,0.59,271,1254,974,8,0.189
Completed,0.48,277,2883,2543,4,0.66
Completed,0.59,157,2880,960,2,0.435
Completed,0.35,315,94,2335,5,0.183
Completed,0.59,163,4756,1591,6,0.531
Completed,0.61,367,1958,466,8,0.773
Completed,0.5,361,3586,3207,3,0.372
Completed,0.61,185,1230,696,6,0.292
Completed,0.6,792,3941,106,4,0.89
Completed,0.4,473,510,3567,9,0.48
Completed,0.6,204,1837,1324,3,0.633
Completed,0.49,231,2601,1524,4,0.803
Completed,0.58,157,4694,1737,1,0.999
Completed,0.45,323,2806,2832,7,0.037
Completed,0.55,175,689,1026,5,0.57
Completed,0.47,450,1297,4990,10,0.423
Completed,0.58,116,4663,1778,2,0.966
Completed,0.48,354,4032,4111,4,0.85
Completed,0.57,418,1924,2305,6,0.262
Completed,0.33,268,71,3711,2,0.737
Completed,0.62,254,3428,499,8,0.155
Completed,0.45,450,3546,4446,1,0.326
Completed,0.49,138,496,1405,9,0.782
Completed,0.41,236,2354,2737,3,0.212
Completed,0.61,209,4153,790,7,0.676
Completed,0.54,379,4772,3147,10,0.514
Completed,0.6,668,1732,106,3,0.097
Completed,0.44,558,1128,4036,7,0.901
Completed,0.5,155,2917,2089,5,0.492
Completed,0.44,467,3065,3883,9,0.688
Completed,0.52,111,938,1929,1,0.169
Completed,0.51,261,1585,3307,6,0.833
Completed,0.61,421,4961,259,3,0.307
Completed,0.54,296,4320,2584,3,0.378
Completed,0.52,82,2222,630,9,0.983
Completed,0.36,1272,330,4606,5,0.023
Completed,0.57,201,3677,1558,7,0.619
Completed,0.45,281,3258,3548,4,0.915
Completed,0.56,112,198,349,8,0.443
Completed,0.3,305,2095,4261,2,0.559
Completed,0.54,466,3904,2468,10,0.08
Completed,0.47,707,4513,4827,6,0.229
Completed,0.58,144,1482,1628,4,0.631
Completed,0.47,258,840,2982,8,0.375
Completed,0.52,88,2619,1189,1,0.768
Completed,0.38,342,2521,4851,3,0.596
Completed,0.51,168,897,1800,7,0.015
Completed,0.52,127,1504,2967,1,0.99
Completed,0.61,257,4377,1010,9,0.402
Completed,0.5,599,3766,3650,7,0.283
Completed,0.49,93,2113,599,5,0.825
Completed,0.34,717,259,4168,10,0.177
Completed,0.53,214,3161,2211,3,0.711
Completed,0.53,346,3656,2719,10,0.761
Completed,0.52,114,465,923,2,0.351
Completed,0.36,859,2322,4467,8,0.654
Completed,0.6,196,4262,1266,5,0.237
Completed,0.48,473,4901,3940,2,0.072
Completed,0.56,303,1681,2144,8,0.536
Completed,0.46,289,1077,3247,4,0.466
Completed,0.59,1114,3046,45,6,0.922
Completed,0.43,399,2858,3406,2,0.133
Completed,0.61,372,1224,197,10,0.729
Completed,0.5,442,1870,3788,4,0.269
Completed,0.58,187,4753,1985,8,0.874
Completed,0.47,807,4132,4627,9,0.942
Completed,0.49,92,2489,1418,1,0.416
Completed,0.44,319,596,2567,6,0.579
Completed,0.6,251,3488,764,4,0.06
Completed,0.44,318,3290,4318,6,0.484
Completed,0.35,131,89,2373,3,0.878
Completed,0.5,870,1985,3488,9,0.12
Completed,0.62,244,3935,449,1,0.522
Completed,0.54,288,4564,3117,5,0.668
Completed,0.58,159,1353,1172,7,0.189
Completed,0.39,604,711,4689,3,0.806
Completed,0.49,237,2670,1651,10,0.333
Completed,0.41,346,2719,4206,2,0.886
Completed,0.47,198,779,2250,10,0.47
Completed,0.46,268,1383,3610,5,0.525
Completed,0.61,268,4574,560,7,0.115
Completed,0.54,428,3964,2927,9,0.204
Completed,0.61,198,1995,970,1,0.659
Completed,0.33,603,138,4889,7,0.338
Completed,0.54,165,3359,1839,3,0.803
Completed,0.52,267,3459,3208,6,0.723
Completed,0.55,1552,586,7,4,0.135
Completed,0.38,456,2440,3980,8,0.859
Completed,0.57,194,4064,2184,1,0.278
Completed,0.48,734,4704,4507,5,0.413
