Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.55,0,3634,5000,10,0.999
Completed,0.55,1,5000,903,1,0.999
Completed,0.55,0,1,4630,10,0.001
Completed,0.55,0,1096,3482,1,0.999
Completed,0.55,0,1,3570,1,0.999
Completed,0.55,0,1250,2582,10,0.999
Completed,0.55,0,5000,3861,1,0.999
Completed,0.55,0,3596,3897,1,0.999
Completed,0.55,0,1553,5000,1,0.001
Completed,0.55,0,2441,4128,1,0.001
Completed,0.55,0,2443,3029,1,0.001
Completed,0.57,4,5000,149,10,0.001
Completed,0.55,0,571,4407,10,0.999
Completed,0.56,1,457,302,1,0.999
Completed,0.57,2,1490,316,10,0.999
Completed,0.55,0,800,1121,1,0.999
Completed,0.55,0,5000,4256,1,0.999
Completed,0.58,4,1358,101,10,0.001
Completed,0.55,0,130,1749,1,0.999
Completed,0.55,0,3097,4794,1,0.999
Completed,0.55,0,1466,1493,10,0.001
Completed,0.55,0,5000,4577,10,0.001
Completed,0.55,0,1963,3196,10,0.001
Completed,0.55,0,2448,2412,10,0.001
Completed,0.55,0,4404,1084,1,0.999
Completed,0.55,0,4600,1446,1,0.001
Completed,0.55,0,1147,3310,10,0.001
Completed,0.55,0,2016,3726,1,0.001
Completed,0.55,0,3850,4838,10,0.001
Completed,0.55,0,5000,4630,10,0.999
Completed,0.55,0,1,4742,10,0.001
Completed,0.55,0,5000,2381,1,0.001
Completed,0.55,0,3664,4420,1,0.999
Completed,0.57,2,725,156,10,0.999
Completed,0.55,0,5000,4950,10,0.001
Completed,0.56,1,482,317,1,0.001
Completed,0.55,0,5000,3419,1,0.001
Completed,0.55,0,362,1045,1,0.999
Completed,0.57,2,1079,277,10,0.999
Completed,0.57,4,1637,108,10,0.001
Completed,0.55,0,2132,1064,1,0.999
Completed,0.57,3,715,158,1,0.001
Completed,0.55,0,5000,1350,1,0.999
Completed,0.56,2,1075,287,10,0.001
Completed,0.55,0,4594,1536,1,0.999
Completed,0.55,0,4606,3721,1,0.999
Completed,0.55,0,1621,2244,10,0.999
Completed,0.55,0,4368,2366,10,0.999
Completed,0.55,0,407,4590,1,0.999
Completed,0.57,4,4488,148,10,0.999
Completed,0.56,1,707,314,10,0.999
Completed,0.55,1,317,310,10,0.999
Completed,0.55,0,787,3920,1,0.001
Completed,0.55,0,835,2937,1,0.001
Completed,0.55,0,4181,4298,10,0.001
Completed,0.55,0,1,3436,10,0.999
Completed,0.55,0,4318,4777,10,0.999
Completed,0.55,0,4121,4002,10,0.001
Completed,0.55,0,3327,1671,10,0.001
Completed,0.55,0,1,2047,10,0.999
Completed,0.55,0,1,3559,1,0.001
Completed,0.55,0,1999,3473,10,0.999
Completed,0.55,0,3642,3013,1,0.001
Completed,0.56,1,100,152,1,0.999
Completed,0.56,2,1114,299,1,0.999
Completed,0.55,0,4479,2455,1,0.001
Completed,0.55,0,1547,2847,10,0.001
Completed,0.56,1,818,346,10,0.999
Completed,0.55,0,5000,2954,10,0.999
Completed,0.57,3,1488,291,10,0.999
Completed,0.57,4,4881,158,1,0.001
Completed,0.55,0,3193,4434,1,0.001
Completed,0.55,0,2601,4257,1,0.999
Completed,0.55,0,946,4136,10,0.001
Completed,0.55,0,3541,4122,1,0.001
Completed,0.55,0,1,1483,1,0.001
Completed,0.55,0,545,1859,1,0.999
Completed,0.55,0,4639,4675,1,0.999
Completed,0.55,0,2770,3296,10,0.999
Completed,0.55,0,1,4060,1,0.999
Completed,0.55,0,4128,3498,9,0.973
Completed,0.55,0,1932,3610,6,0.694
Completed,0.55,0,4708,2924,2,0.364
Completed,0.55,1,1548,641,9,0.51
Completed,0.55,0,1599,4574,3,0.95
Completed,0.55,0,226,2642,10,0.474
Completed,0.55,0,2402,2669,1,0.53
Completed,0.55,0,3845,1207,10,0.346
Completed,0.57,2,1704,325,3,0.705
Completed,0.57,7,3393,45,7,0.566
Completed,0.55,0,1375,1973,1,0.322
Completed,0.55,0,57,3819,2,0.662
Completed,0.55,0,3972,2569,3,0.81
Completed,0.55,1,3138,867,8,0.909
Completed,0.55,0,2053,2117,7,0.555
Completed,0.55,0,4233,2022,10,0.775
Completed,0.55,1,2826,810,2,0.562
Completed,0.55,0,3196,2415,7,0.802
Completed,0.55,0,3361,3851,1,0.353
Completed,0.55,0,355,2193,10,0.523
Completed,0.55,0,2536,1820,4,0.411
Completed,0.55,0,4545,1927,2,0.631
Completed,0.55,1,646,678,4,0.778
Completed,0.58,46,3821,4,1,0.832
Completed,0.55,0,3518,4791,6,0.424
Completed,0.55,0,781,4222,3,0.502
Completed,0.55,0,2640,3275,2,0.184
Completed,0.55,0,4326,3960,9,0.643
Completed,0.55,0,3232,2522,9,0.541
Completed,0.55,1,2670,491,6,0.725
Completed,0.55,0,817,3164,1,0.863
Completed,0.55,1,4972,842,6,0.789
Completed,0.55,0,505,3220,9,0.727
Completed,0.55,0,1912,4669,10,0.58
Completed,0.55,0,3289,3420,6,0.947
Completed,0.55,0,4731,3798,4,0.471
Completed,0.55,0,1485,2325,8,0.653
Completed,0.55,0,1620,3710,4,0.839
Completed,0.55,0,3035,4959,3,0.688
Completed,0.55,0,171,4073,7,0.363
Completed,0.55,0,3771,2823,10,0.228
Completed,0.55,0,2380,4363,5,0.634
Completed,0.55,0,695,3477,8,0.159
Completed,0.55,0,1464,2765,8,0.877
Completed,0.55,0,4782,1112,2,0.248
Completed,0.55,0,2016,422,6,0.826
Completed,0.55,2,4190,593,8,0.606
Completed,0.55,0,2281,4716,2,0.853
Completed,0.55,1,4035,904,4,0.676
Completed,0.55,0,839,4810,5,0.97
Completed,0.55,0,1320,3940,2,0.189
Completed,0.55,0,3283,2408,7,0.708
Completed,0.55,0,2849,3305,10,0.582
Completed,0.55,0,2457,1753,4,0.273
Completed,0.55,1,4817,899,8,0.55
Completed,0.55,0,1439,2315,9,0.827
Completed,0.55,0,1864,4638,4,0.596
Completed,0.55,1,3506,585,10,0.282
Completed,0.55,0,4250,2020,4,0.905
Completed,0.55,0,2710,4055,6,0.408
Completed,0.55,0,2006,1233,3,0.722
Completed,0.55,0,2709,1650,8,0.75
Completed,0.55,1,3042,848,9,0.748
Completed,0.58,3,1532,188,1,0.311
Completed,0.55,0,1733,2863,8,0.017
Completed,0.55,2,4343,480,6,0.482
Completed,0.55,0,4318,3834,2,0.539
Completed,0.55,0,959,1031,7,0.349
Completed,0.55,0,173,4506,10,0.473
Completed,0.56,2,4469,435,4,0.663
Completed,0.55,0,1797,1529,1,0.963
Completed,0.55,0,1509,4167,7,0.741
Completed,0.57,2,2285,140,9,0.616
Completed,0.57,2,2916,198,7,0.98
Completed,0.55,0,3639,1318,5,0.563
Completed,0.55,0,2570,2833,1,0.688
Completed,0.55,1,2639,980,3,0.868
Completed,0.55,0,1329,2731,2,0.398
Completed,0.55,0,1956,2212,5,0.554
Completed,0.56,2,2694,378,3,0.605
Completed,0.55,0,3260,1763,10,0.944
Completed,0.57,3,505,44,8,0.683
Completed,0.55,0,627,4067,8,0.557
Completed,0.55,1,3986,640,5,0.368
Completed,0.55,0,2473,2607,9,0.715
Completed,0.57,2,4852,303,9,0.783
Completed,0.55,0,1394,1700,6,0.591
Completed,0.55,0,1594,3986,3,0.859
Completed,0.55,0,4662,2899,5,0.513
Completed,0.55,0,53,1971,9,0.327
Completed,0.55,0,4208,1370,1,0.638
Completed,0.55,0,1662,2173,5,0.696
Completed,0.58,4,3436,91,5,0.164
Completed,0.55,0,3852,2464,10,0.524
Completed,0.55,1,1567,664,2,0.757
Completed,0.55,0,3140,3768,8,0.869
Completed,0.55,0,1330,3178,8,0.519
Completed,0.57,3,3350,155,2,0.465
Completed,0.58,6,3911,100,10,0.632
Completed,0.58,5,3612,99,6,0.639
Completed,0.57,4,940,99,10,0.786
Completed,0.58,3,2822,99,10,0.726
Completed,0.58,6,4804,113,9,0.368
Completed,0.58,4,3743,102,8,0.977
Completed,0.58,5,4779,106,6,0.513
Completed,0.57,2,2370,102,10,0.707
Completed,0.58,4,1448,101,10,0.771
Completed,0.58,2,450,96,10,0.931
Completed,0.57,4,3330,84,10,0.273
Completed,0.58,5,3913,97,5,0.866
Completed,0.57,3,3043,99,9,0.993
Completed,0.56,2,5000,342,1,0.001
Completed,0.55,0,2004,4648,10,0.999
Completed,0.55,1,2707,575,3,0.185
Completed,0.55,0,4252,3547,7,0.628
Completed,0.55,0,1050,1350,2,0.439
Completed,0.55,0,244,2958,5,0.313
Completed,0.55,0,4383,2029,9,0.503
Completed,0.55,0,3502,4045,3,0.06
Completed,0.55,0,1863,1243,6,0.873
Completed,0.55,0,1438,3214,2,0.582
Completed,0.55,0,3234,1641,7,0.267
Completed,0.55,0,4818,4941,5,0.796
Completed,0.56,1,522,244,8,0.107
Completed,0.55,0,694,4338,8,0.231
Completed,0.55,1,4051,909,1,0.92
Completed,0.55,0,3053,2626,10,0.391
Completed,0.55,0,2195,2324,4,0.705
Completed,0.55,0,2461,2721,6,0.011
Completed,0.55,0,2850,2418,2,0.82
Completed,0.55,0,3805,4125,9,0.366
Completed,0.55,1,916,698,5,0.551
Completed,0.55,0,451,4723,1,0.677
Completed,0.57,14,4904,25,8,0.492
Completed,0.55,0,3285,3315,4,0.946
Completed,0.55,0,1332,1744,9,0.137
Completed,0.55,0,1621,3793,3,0.413
Completed,0.55,1,3729,990,10,0.722
Completed,0.55,0,4644,3015,1,0.214
Completed,0.55,0,37,2088,7,0.898
Completed,0.55,0,1096,3607,9,0.774
Completed,0.55,0,4142,1410,5,0.091
Completed,0.55,0,2640,4391,6,0.599
Completed,0.55,1,2094,320,3,0.289
Completed,0.55,0,2182,3505,5,0.157
Completed,0.55,0,2573,1328,8,0.965
Completed,0.55,0,4074,4591,2,0.472
Completed,0.55,1,1183,538,7,0.657
Completed,0.55,0,103,3945,10,0.531
Completed,0.55,0,4558,1123,4,0.347
Completed,0.55,0,3643,2843,8,0.839
Completed,0.55,0,1688,1895,1,0.031
Completed,0.55,0,1264,4885,7,0.301
Completed,0.57,2,3374,208,2,0.61
Completed,0.55,0,4992,3173,10,0.079
Completed,0.55,0,382,1619,3,0.762
Completed,0.55,0,826,2512,3,0.886
Completed,0.55,0,3875,2190,6,0.202
Completed,0.55,0,2920,4238,5,0.734
Completed,0.55,2,2372,789,9,0.425
Completed,0.55,0,2281,4177,1,0.853
Completed,0.55,6,2986,730,7,0.04
Completed,0.55,0,3984,2768,4,0.522
Completed,0.55,0,780,2445,10,0.332
Completed,0.55,0,590,3425,6,0.459
Completed,0.55,0,4731,1873,3,0.648
Completed,0.55,0,3146,4828,9,0.166
Completed,0.57,3,1506,150,4,0.979
Completed,0.55,0,1793,3061,8,0.694
Completed,0.55,0,3591,2115,5,0.379
Completed,0.55,0,4473,3844,6,0.931
Completed,0.55,0,174,1021,2,0.243
Completed,0.55,0,961,4496,4,0.119
Completed,0.55,1,4321,445,10,0.808
Completed,0.55,0,2776,3717,1,0.256
Completed,0.55,0,1915,1539,8,0.57
Completed,0.55,0,1902,2853,1,0.389
Completed,0.55,0,2760,1924,8,0.702
Completed,0.55,0,4344,3955,4,0.237
Completed,0.55,0,987,1153,10,0.924
Completed,0.55,0,229,4543,7,0.799
Completed,0.55,2,4525,470,2,0.111
Completed,0.55,0,3527,3457,8,0.576
Completed,0.55,0,1731,1260,5,0.263
Completed,0.55,0,1531,4286,9,0.034
Completed,0.55,1,3170,858,5,0.846
Completed,0.55,0,4715,2561,6,0.342
Completed,0.55,0,576,2258,2,0.531
Completed,0.55,0,717,3163,3,0.654
Completed,0.55,0,3920,1590,10,0.466
Completed,0.55,0,3039,4875,2,0.97
Completed,0.57,1,2336,178,7,0.158
Completed,0.55,0,2388,4779,4,0.618
Completed,0.57,3,2933,81,9,0.307
Completed,0.55,0,3849,3376,3,0.754
Completed,0.55,0,803,1805,6,0.07
Completed,0.55,0,330,2777,10,0.195
Completed,0.55,0,4937,2474,3,0.88
Completed,0.55,0,3436,4186,7,0.433
Completed,0.55,1,1328,759,1,0.743
Completed,0.55,0,1664,3708,8,0.957
Completed,0.55,0,3617,1510,1,0.148
Completed,0.55,0,4572,4487,9,0.665
Completed,0.55,1,119,415,4,0.479
Completed,0.55,0,1247,3893,2,0.355
Completed,0.55,0,4137,1090,6,0.541
Completed,0.55,0,2518,3110,5,0.024
Completed,0.55,0,2129,2183,9,0.833
Completed,0.55,0,2039,3996,6,0.732
Completed,0.55,0,2588,1175,3,0.421
Completed,0.55,0,4207,2909,9,0.892
Completed,0.55,0,1158,1961,5,0.207
Completed,0.55,0,50,3557,1,0.081
Completed,0.55,0,4660,1379,7,0.766
Completed,0.55,0,3706,4657,3,0.296
Completed,0.55,1,1595,604,10,0.606
Completed,0.55,0,1395,2617,4,0.814
Completed,0.55,0,3350,2295,10,0.004
Completed,0.55,0,4851,4328,1,0.56
Completed,0.55,1,397,880,7,0.375
Completed,0.55,0,890,4990,8,0.498
Completed,0.57,2,3782,313,5,0.684
Completed,0.55,0,2866,3263,7,0.128
Completed,0.55,0,2475,1710,2,0.937
Completed,0.55,0,2247,3325,9,0.275
Completed,0.55,0,3108,1773,4,0.588
Completed,0.55,0,3989,4733,8,0.099
Completed,0.57,4,629,54,1,0.787
Completed,0.55,0,506,4077,5,0.912
Completed,0.55,1,4805,630,8,0.225
Completed,0.55,0,3259,2672,2,0.714
Completed,0.55,0,1461,2350,6,0.4
Completed,0.55,0,1798,4440,3,0.177
Completed,0.56,2,3439,388,6,0.99
Completed,0.55,0,4438,3656,4,0.446
Completed,0.55,0,297,1478,9,0.635
Completed,0.55,0,1073,3005,7,0.511
Completed,0.55,0,4277,2058,1,0.322
Completed,0.55,0,2693,3783,10,0.866
Completed,0.55,2,1988,960,4,0.053
Completed,0.55,0,1956,3199,7,0.792
Completed,0.55,0,2657,1628,1,0.103
Completed,0.55,0,4281,4917,10,0.585
Completed,0.57,2,1079,219,3,0.271
Completed,0.55,0,293,4244,3,0.395
Completed,0.55,1,4433,817,6,0.709
Completed,0.55,0,3473,2525,4,0.228
Completed,0.55,0,1833,2221,9,0.916
Completed,0.55,0,1467,4583,5,0.632
Completed,0.55,1,3263,512,9,0.443
Completed,0.55,0,4769,3494,2,0.995
Completed,0.55,0,474,1296,6,0.181
Completed,0.55,0,663,2816,9,0.056
Completed,0.55,0,4023,1889,4,0.869
Completed,0.55,0,3102,3914,8,0.317
Completed,0.55,0,2243,1110,1,0.507
Completed,0.55,0,2490,3856,8,0.218
Completed,0.55,0,2880,1054,5,0.902
Completed,0.55,0,3756,3069,6,0.409
Completed,0.55,0,866,2140,2,0.718
Completed,0.55,0,423,3748,4,0.595
Completed,0.55,0,4874,1552,10,0.285
Completed,0.55,0,3333,4524,1,0.778
Completed,0.55,2,1382,451,8,0.095
Completed,0.55,0,1572,2735,2,0.363
Completed,0.55,0,3680,2433,7,0.547
Completed,0.55,0,4675,4151,3,0.015
Completed,0.55,0,65,722,10,0.824
Completed,0.55,0,1145,4815,6,0.949
Completed,0.58,5,4190,119,2,0.141
Completed,0.55,0,2611,3418,9,0.673
Completed,0.55,0,2065,1845,5,0.488
Completed,0.55,0,2132,4949,2,0.075
Completed,0.57,1,2525,271,6,0.759
Completed,0.55,0,4104,3226,5,0.305
Completed,0.55,0,1212,1674,8,0.614
Completed,0.55,0,153,2654,8,0.738
Completed,0.55,0,4607,2331,1,0.429
Completed,0.55,0,3613,4368,9,0.882
Completed,0.55,4,1659,922,4,0.198
Completed,0.55,0,1292,3521,10,0.476
Completed,0.55,0,3403,1343,3,0.661
Completed,0.55,0,4944,4615,7,0.153
Completed,0.55,2,333,563,1,0.961
Completed,0.55,0,797,4038,4,0.836
Completed,0.55,0,3845,1215,9,0.027
Completed,0.55,0,2969,2945,3,0.535
Completed,0.55,0,2421,1999,6,0.351
Completed,0.55,0,2311,3047,3,0.935
Completed,0.55,0,3015,2099,10,0.247
Completed,0.55,0,3935,3819,1,0.69
Completed,0.55,1,731,998,7,0.375
Completed,0.55,0,560,4405,9,0.252
Completed,0.56,2,4702,351,5,0.566
Completed,0.55,0,3196,3614,6,0.123
Completed,0.55,0,1553,1437,3,0.812
Completed,0.55,0,1744,4114,7,0.518
Completed,0.55,1,3542,666,2,0.329
Completed,0.55,0,4501,2713,8,0.857
Completed,0.55,0,204,2391,5,0.044
Completed,0.55,0,1009,3284,1,0.17
Completed,0.55,0,4370,1730,7,0.983
Completed,0.55,0,2747,4696,4,0.455
Completed,0.58,18,1886,19,10,0.644
Completed,0.55,0,1950,4300,4,0.338
Completed,0.55,1,2809,873,9,0.527
Completed,0.55,0,4315,2586,1,0.038
Completed,0.55,0,956,2282,8,0.85
Completed,0.55,0,181,3255,9,0.974
Completed,0.55,0,4476,1684,5,0.162
Completed,0.55,0,3556,4978,6,0.65
Completed,0.56,2,1760,280,2,0.462
Completed,0.55,0,1501,2916,6,0.241
Completed,0.55,0,3141,1989,3,0.928
Completed,0.55,0,4764,4009,9,0.385
Completed,0.55,0,625,1206,5,0.698
Completed,0.55,0,747,4683,1,0.572
Completed,0.55,1,3949,612,7,0.259
Completed,0.55,0,2989,3589,3,0.803
Completed,0.55,0,2288,1391,10,0.115
Completed,0.55,0,2358,3643,2,0.669
Completed,0.55,0,2904,1447,6,0.483
Completed,0.55,0,3897,4434,5,0.953
Completed,0.56,5,852,361,9,0.144
Completed,0.55,0,358,3751,7,0.02
Completed,0.55,1,4967,949,2,0.829
Completed,0.55,0,3388,2979,10,0.359
Completed,0.55,0,1279,2050,3,0.544
Completed,0.55,0,1714,4764,10,0.75
Completed,0.56,6,3665,67,4,0.066
Completed,0.55,0,4542,3352,8,0.622
Completed,0.55,0,90,1779,1,0.311
Completed,0.55,0,1198,2684,5,0.437
Completed,0.55,0,4088,2382,8,0.747
Completed,0.55,0,2548,4085,2,0.191
Completed,0.55,1,2158,656,7,0.876
Completed,0.55,0,2089,2554,9,0.556
Completed,0.55,0,2636,2231,4,0.371
Completed,0.55,0,4177,4273,6,0.818
Completed,0.55,11,1130,827,3,0.008
Completed,0.55,0,1,4849,4,0.132
Completed,0.58,3,4612,170,10,0.941
Completed,0.55,0,3735,3131,1,0.494
Completed,0.55,0,1624,1579,7,0.68
Completed,0.55,0,1366,3982,1,0.896
Completed,0.55,0,3320,1159,8,0.211
Completed,0.55,0,4900,2884,4,0.728
Completed,0.55,0,446,1938,9,0.417
Completed,0.55,0,919,3465,6,0.292
Completed,0.55,0,3811,1286,2,0.602
Completed,0.55,0,2818,4554,8,0.085
Completed,0.55,1,2425,502,5,0.77
Completed,0.55,0,2218,4456,7,0.45
Completed,0.56,1,3079,402,1,0.638
Completed,0.55,0,4039,3680,10,0.173
Completed,0.55,0,677,1503,4,0.986
Completed,0.55,0,536,3098,2,0.862
Completed,0.55,0,4833,2150,7,0.05
Completed,0.55,0,3210,3885,5,0.515
Completed,0.55,0,1412,1063,8,0.326
Completed,0.55,0,1846,3389,5,0.095
Completed,0.55,0,3489,1835,9,0.783
Completed,0.55,0,4409,4786,3,0.279
Completed,0.57,1,267,109,6,0.592
Completed,0.55,0,1024,4219,10,0.718
Completed,0.55,1,4228,771,3,0.404
Completed,0.55,0,2721,2804,7,0.908
Completed,0.55,0,2018,2482,2,0.221
Completed,0.55,0,2031,2798,4,0.682
Completed,0.55,0,2733,2496,9,0.493
Completed,0.55,0,4235,4205,3,0.943
Completed,0.55,6,1032,777,6,0.13
Completed,0.55,0,257,4799,10,0.006
Completed,0.58,5,4395,103,4,0.819
Completed,0.55,0,3480,3395,7,0.368
Completed,0.55,0,1841,1822,1,0.558
Completed,0.55,0,1425,3874,8,0.772
Completed,0.55,0,3222,1072,1,0.083
Completed,0.55,0,4840,3090,10,0.604
Completed,0.55,0,544,2162,4,0.29
Completed,0.55,0,667,3689,2,0.415
Completed,0.55,0,4025,1492,6,0.73
Completed,0.55,0,3069,4467,5,0.209
Completed,0.55,1,2212,394,8,0.897
Completed,0.55,0,2434,4563,1,0.328
Completed,0.55,1,2823,491,7,0.513
Completed,0.55,0,3822,3475,4,0.051
Completed,0.55,0,933,1277,10,0.86
Completed,0.55,0,439,2873,7,0.984
Completed,0.55,0,4892,1946,2,0.175
Completed,0.55,0,3307,3974,8,0.637
Completed,0.55,0,1355,1170,5,0.452
Completed,0.55,0,1634,3144,9,0.223
Completed,0.55,0,3741,1572,5,0.907
Completed,0.55,0,4623,4855,6,0.406
Completed,0.55,0,15,157,3,0.716
Completed,0.55,0,1123,4267,3,0.59
Completed,0.55,2,4169,840,10,0.28
Completed,0.55,0,2624,2540,2,0.781
Completed,0.55,0,2077,2237,7,0.097
Completed,0.55,0,2164,4095,9,0.464
Completed,0.55,1,2556,648,4,0.648
Completed,0.55,0,4101,2693,8,0.164
Completed,0.55,0,1210,2371,1,0.972
Completed,0.55,0,81,3344,5,0.848
Completed,0.55,0,4536,1791,9,0.04
Completed,0.55,0,3655,4753,2,0.525
Completed,0.57,6,1700,76,6,0.34
Completed,0.55,0,1286,2985,3,0.117
Completed,0.55,0,3396,2037,6,0.8
Completed,0.55,0,4980,3764,4,0.261
Completed,0.55,1,370,942,9,0.57
Completed,0.55,0,843,4420,7,0.696
Completed,0.56,2,3892,367,1,0.387
Completed,0.55,0,2893,3637,10,0.926
Completed,0.55,0,2344,1460,3,0.242
Completed,0.55,0,2298,3576,6,0.547
Completed,0.55,0,3003,1397,2,0.357
Completed,0.55,0,3958,4678,9,0.831
Completed,0.55,5,753,625,5,0.018
Completed,0.55,0,612,4015,2,0.141
Completed,0.55,0,4753,1192,7,0.955
Completed,0.55,0,3135,2929,3,0.481
Completed,0.55,0,1493,1982,10,0.67
Completed,0.55,0,1771,4970,4,0.878
Completed,0.57,2,3570,291,10,0.189
Completed,0.55,0,4485,3244,1,0.749
Completed,0.55,0,186,1692,8,0.435
Completed,0.55,0,944,2597,8,0.309
Completed,0.55,0,4304,2274,5,0.623
Completed,0.55,0,2802,4309,7,0.063
Completed,0.55,1,1942,862,2,0.752
Completed,0.55,0,1880,4704,6,0.197
Completed,0.55,21,2738,7,2,0.884
Completed,0.55,0,4356,3295,8,0.427
Completed,0.55,0,998,1722,5,0.74
Completed,0.55,0,212,2702,1,0.616
Completed,0.55,0,4508,2400,8,0.303
Completed,0.55,0,3554,4105,4,0.761
Completed,0.55,1,1757,677,9,0.073
Completed,0.55,0,1548,3628,3,0.349
Completed,0.55,0,3187,1431,10,0.537
Completed,0.55,0,4688,4410,1,0.025
Completed,0.56,1,550,338,7,0.837
Completed,0.55,0,739,3813,9,0.963
Completed,0.55,0,3942,1011,4,0.151
Completed,0.55,0,3026,3034,6,0.663
Completed,0.55,0,2324,2106,3,0.474
Completed,0.55,0,2409,2939,10,0.81
Completed,0.55,0,2956,2012,3,0.125
Completed,0.55,0,3837,4025,7,0.564
Completed,0.55,0,791,1222,1,0.254
Completed,0.55,0,347,4629,5,0.377
Completed,0.55,2,4955,557,9,0.688
Completed,0.55,0,3409,3527,3,0.249
Completed,0.55,0,1302,1329,6,0.934
Completed,0.55,0,1648,4358,2,0.642
Completed,0.55,1,3600,930,7,0.456
Completed,0.55,0,4599,2645,5,0.981
Completed,0.55,0,146,2342,8,0.172
Completed,0.55,0,1226,3234,7,0.046
Completed,0.55,0,4114,1663,1,0.856
Completed,0.55,0,868,3738,9,0.995
Completed,0.55,0,470,2826,4,0.412
Completed,0.55,0,1075,4254,6,0.01
Completed,0.55,1,4280,807,3,0.823
Completed,0.55,0,2661,2535,9,0.365
Completed,0.55,0,1992,4450,6,0.291
Completed,0.55,0,4273,3666,9,0.085
Completed,0.55,0,1072,1468,5,0.772
Completed,0.55,0,295,2995,2,0.896
Completed,0.55,0,4435,2068,7,0.208
Completed,0.55,0,3441,3773,3,0.728
Completed,0.55,2,1801,970,10,0.415
Completed,0.55,0,1465,3335,4,0.131
Completed,0.55,0,4801,4743,1,0.494
Completed,0.55,0,3109,2663,7,0.818
Completed,0.55,0,2250,2359,2,0.006
Completed,0.55,0,2863,2305,4,0.405
Completed,0.55,0,3783,4318,8,0.906
Completed,0.55,1,893,890,1,0.222
Completed,0.55,0,401,5000,5,0.098
Completed,0.55,0,3346,3273,2,0.281
Completed,0.55,0,3703,1185,6,0.05
Completed,0.55,0,1162,3566,7,0.453
Completed,0.55,0,2584,4667,10,0.176
Completed,0.55,0,2039,594,3,0.985
Completed,0.55,1,2125,3698,1,0.572
Completed,0.55,0,2517,1519,7,0.262
Completed,0.55,0,4141,4477,4,0.802
Completed,0.56,2,1248,425,10,0.117
Completed,0.55,0,121,3903,7,0.241
Completed,0.55,0,4575,1080,2,0.925
Completed,0.55,0,3616,3120,8,0.385
Completed,0.55,0,1324,4769,9,0.974
Completed,0.55,0,4941,3366,6,0.65
Completed,0.55,0,330,1814,3,0.464
Completed,0.55,0,804,2787,3,0.338
Completed,0.55,0,2932,4196,2,0.038
Completed,0.55,1,2384,749,7,0.848
Completed,0.55,0,2338,4296,4,0.435
Completed,0.55,0,3918,2570,3,0.189
Completed,0.55,0,714,2249,6,0.877
Completed,0.55,0,572,3153,10,0.752
Completed,0.55,0,4715,1600,4,0.065
Completed,0.55,0,3174,4865,7,0.624
Completed,0.55,0,3530,1915,1,0.83
Completed,0.55,0,4524,3964,10,0.357
Completed,0.55,0,226,1143,4,0.545
Completed,0.55,0,982,4533,2,0.671
Completed,0.55,0,2764,3447,5,0.955
Completed,0.55,0,1903,1270,8,0.143
Completed,0.55,0,1918,3052,5,0.839
Completed,0.55,0,2778,2124,8,0.025
Completed,0.55,0,3592,3727,8,0.15
Completed,0.55,1,3148,740,2,0.427
Completed,0.55,0,4728,2758,10,0.886
Completed,0.55,0,588,2455,3,0.197
Completed,0.55,0,779,3435,2,0.072
Completed,0.55,0,3980,1863,6,0.76
Completed,0.55,0,2987,4838,5,0.301
Completed,0.55,0,2371,4895,1,0.171
Completed,0.55,0,3875,3182,3,0.456
Completed,0.55,0,830,1610,10,0.641
Completed,0.55,0,385,2502,6,0.517
Completed,0.55,0,4994,2200,3,0.332
Completed,0.55,0,3371,4228,9,0.856
Completed,0.55,6,1262,799,4,0.048
Completed,0.55,0,1687,3515,9,0.253
Completed,0.55,0,4559,4601,6,0.124
Completed,0.55,0,108,528,2,0.808
Completed,0.55,0,1186,3935,4,0.934
Completed,0.55,0,4076,1133,9,0.25
Completed,0.55,0,2180,1905,8,0.379
Completed,0.55,0,2091,3803,10,0.059
Completed,0.55,0,4145,3025,7,0.32
Completed,0.55,0,1098,2078,1,0.505
Completed,0.55,0,38,3598,5,0.629
Completed,0.55,0,4649,1419,9,0.444
Completed,0.55,0,3728,4382,3,0.991
Completed,0.56,2,1617,330,6,0.183
Completed,0.55,0,4907,4135,5,0.231
Completed,0.55,1,453,688,8,0.914
Completed,0.55,0,916,4713,7,0.789
Completed,0.56,10,3809,35,1,0.105
Completed,0.55,0,2195,3204,6,0.951
Completed,0.55,0,3057,1651,2,0.138
Completed,0.55,0,4050,4931,8,0.674
Completed,0.56,1,689,254,5,0.485
Completed,0.55,0,519,4347,1,0.361
Completed,0.55,0,3237,2636,4,0.014
Completed,0.55,0,4383,3537,1,0.779
Completed,0.55,0,240,1360,7,0.091
Completed,0.55,0,1047,2968,9,0.216
Completed,0.55,0,2007,3223,5,0.066
Completed,0.55,0,2201,3035,7,0.448
Completed,0.55,0,3615,4285,9,0.081
Completed,0.55,0,141,2153,3,0.796
Completed,0.55,0,2907,1316,6,0.154
Completed,0.55,0,4440,3560,1,0.619
Completed,0.56,6,1825,66,10,0.258
Completed,0.55,0,4956,2439,9,0.935
Completed,0.55,0,2700,2690,5,0.339
Completed,0.55,0,1017,1189,6,0.537
Completed,0.56,1,3281,347,2,0.397
Completed,0.55,0,3410,1671,10,0.709
Completed,0.55,0,4071,4470,8,0.862
