Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,1637,2975,85,709,0.287
Failed,,,2662,1234,99,903,0.986
Failed,,,4442,2131,84,794,0.185
Failed,,,2327,3576,29,491,0.839
Failed,,,3372,323,43,180,0.388
Failed,,,1112,3955,97,597,0.604
Failed,,,1770,1456,16,274,0.883
Failed,,,4042,2822,73,951,0.109
Failed,,,4156,927,25,502,0.779
Failed,,,3594,611,23,939,0.364
Failed,,,4236,3144,48,208,0.658
Failed,,,1615,766,43,58,0.7
Failed,,,2902,3317,96,799,0.032
Failed,,,2335,3071,9,172,0.507
Failed,,,1173,2188,76,632,0.78
Failed,,,1419,2959,55,420,0.464
Failed,,,837,459,36,712,0.056
Failed,,,3724,4014,78,3,0.967
Failed,,,144,4573,21,557,0.23
Failed,,,1976,2072,90,326,0.26
Failed,,,3643,1258,60,303,0.427
Failed,,,900,3015,3,984,0.582
Failed,,,1494,516,83,151,0.922
Failed,,,4220,3757,29,564,0.087
Failed,,,3792,2488,81,887,0.788
Failed,,,1686,3229,32,335,0.189
Failed,,,3124,4,46,110,0.883
Failed,,,3865,432,70,417,0.851
Failed,,,62,2776,14,853,0.33
Failed,,,674,818,37,921,0.404
Failed,,,4464,3474,81,356,0.91
Failed,,,3302,887,89,808,0.102
Failed,,,1224,25,92,954,0.702
Failed,,,3340,2611,77,183,0.138
Failed,,,2776,1245,74,46,0.07
Failed,,,1407,3464,15,786,0.645
Failed,,,70,1805,95,264,0.887
Failed,,,3861,4113,44,508,0.344
Failed,,,4634,4607,98,109,0.726
Failed,,,4736,865,49,295,0.178
Failed,,,1777,4796,31,151,0.927
Failed,,,1169,2893,61,823,0.181
Failed,,,2765,1806,44,168,0.242
Failed,,,4692,3936,88,866,0.265
Failed,,,8,959,18,380,0.536
Failed,,,321,3118,80,222,0.409
Failed,,,4376,2014,25,516,0.634
Failed,,,690,3587,28,942,0.316
Failed,,,1522,4389,92,370,0.142
Failed,,,4024,3,30,663,0.04
Failed,,,2207,2417,19,149,0.41
Failed,,,3555,4448,75,589,0.9
Failed,,,4699,3100,7,423,0.618
Failed,,,2957,1338,76,654,0.834
Failed,,,2599,3598,31,774,0.479
Failed,,,106,1820,45,548,0.549
Failed,,,1928,2656,63,278,0.781
Failed,,,1504,3580,23,608,0.107
Failed,,,2929,147,4,662,0.3
Failed,,,4538,2863,73,368,0.2
Failed,,,472,2071,31,886,0.968
Failed,,,158,3840,68,731,0.102
Failed,,,4854,1174,35,30,0.824
Failed,,,2319,3292,49,439,0.691
Failed,,,3480,3019,45,259,0.363
Failed,,,982,2491,30,33,0.664
Failed,,,1671,3229,62,762,0.88
Failed,,,1403,1741,8,634,0.308
Failed,,,4511,543,33,850,0.545
Failed,,,810,4435,32,338,0.712
Failed,,,4239,540,65,918,0.486
Failed,,,3216,2782,8,116,0.01
Failed,,,1657,2323,88,630,0.784
Failed,,,2461,3223,61,588,0.964
Failed,,,2570,1093,72,610,0.019
Failed,,,4965,3165,3,425,0.48
Failed,,,279,1769,96,814,0.688
Failed,,,595,4768,8,539,0.32
Failed,,,4651,246,90,208,0.606
Failed,,,3079,4745,56,451,0.859
Failed,,,2145,204,48,812,0.09
Failed,,,1348,4228,1,972,0.161
Failed,,,3527,645,96,266,0.889
Failed,,,3930,3537,28,701,0.615
Failed,,,1121,1515,70,62,0.342
Failed,,,959,3596,22,836,0.78
Failed,,,3780,1262,76,412,0.052
Failed,,,3689,4168,45,618,0.451
Failed,,,1498,898,53,136,0.724
Failed,,,1983,4999,100,86,0.524
Failed,,,3047,2129,82,95,0.46
Failed,,,4499,4865,39,935,0.046
Failed,,,118,3420,46,40,0.128
Failed,,,4813,1712,51,714,0.915
Failed,,,2731,3798,19,258,0.579
Failed,,,2615,3319,92,941,0.677
Failed,,,2299,1590,12,299,0.405
Failed,,,1807,2568,41,481,0.346
Failed,,,3378,2421,58,781,0.572
Failed,,,4089,4650,14,191,0.924
Failed,,,648,441,85,549,0.15
Failed,,,771,2668,54,904,0.562
Failed,,,4202,2190,49,360,0.27
Failed,,,3335,4491,81,674,0.232
Failed,,,1775,574,23,64,0.943
Failed,,,2264,4053,27,154,0.806
Failed,,,4768,2707,48,248,0.702
Failed,,,87,2227,56,516,0.474
Failed,,,396,4309,43,854,0.597
Failed,,,4457,706,60,402,0.321
Failed,,,2999,3476,16,570,0.174
Failed,,,2886,2996,34,760,0.895
Failed,,,1951,1913,64,496,0.186
Failed,,,1463,3515,86,289,0.065
Failed,,,3644,1475,18,958,0.853
Failed,,,3890,4347,62,10,0.644
Failed,,,1080,743,42,746,0.43
Failed,,,1232,4134,94,395,0.994
Failed,,,4051,842,11,845,0.205
Failed,,,3492,3729,67,185,0.29
Failed,,,1303,1376,37,577,0.503
Failed,,,2102,2900,15,645,0.746
Failed,,,240,2649,4,351,0.911
Failed,,,4929,2482,100,897,0.139
Failed,,,2538,4588,31,71,0.364
Failed,,,2220,360,73,683,0.593
Failed,,,1732,3759,76,601,0.656
Failed,,,2416,1151,77,991,0.371
Failed,,,1614,4551,75,790,0.379
Failed,,,3183,322,30,464,0.671
Failed,,,4362,2608,99,507,0.834
Failed,,,923,2443,7,241,0.123
Failed,,,885,3128,97,706,0.277
Failed,,,4321,1730,2,33,0.547
Failed,,,3136,4012,70,998,0.946
Failed,,,1580,1054,28,266,0.222
Failed,,,2380,4531,24,456,0.03
Failed,,,2691,615,79,782,0.802
Failed,,,515,3576,71,420,0.631
Failed,,,4575,1556,26,844,0.419
Failed,,,2961,4266,95,128,0.083
Failed,,,2031,682,2,610,0.874
Failed,,,1539,4707,50,670,0.875
Failed,,,2068,1434,86,176,0.9
Failed,,,1266,3037,66,104,0.848
Failed,,,3452,1953,33,652,0.078
Failed,,,4007,4806,89,320,0.43
Failed,,,1201,285,10,926,0.652
Failed,,,1040,4904,57,216,0.218
Failed,,,3613,2939,84,489,0.512
Failed,,,1419,2166,13,752,0.289
Failed,,,1908,3692,36,966,0.462
Failed,,,2847,1337,69,296,0.737
Failed,,,4617,4093,13,739,0.76
Failed,,,2811,2528,59,638,0.392
Failed,,,2491,2382,39,124,0.682
Failed,,,1694,3359,10,160,0.568
Failed,,,3259,1631,93,580,0.358
Failed,,,4287,3878,37,387,0.149
Failed,,,3296,1113,21,147,0.387
Failed,,,4168,3380,52,821,0.113
Failed,,,724,1671,45,433,0.837
Failed,,,691,3978,18,22,0.498
Failed,,,4126,998,86,724,0.708
Failed,,,3410,3260,42,306,0.793
Failed,,,1856,1845,63,949,0.008
Failed,,,2340,2744,90,772,0.243
Failed,,,2650,2286,7,474,0.956
Failed,,,4884,4396,63,557,0.542
Failed,,,204,499,34,199,0.252
Failed,,,3093,2690,76,343,0.325
Failed,,,2153,2212,21,920,0.6
Failed,,,1388,3187,32,860,0.648
Failed,,,3583,1791,74,378,0.425
Failed,,,3961,4031,5,593,0.074
Failed,,,3809,3077,24,878,0.331
Failed,,,1005,1974,81,360,0.619
Failed,,,1156,2824,29,524,0.059
Failed,,,3971,2034,74,229,0.766
Failed,,,3573,4960,5,805,0.728
Failed,,,2182,4209,52,274,0.31
Failed,,,3123,937,47,979,0.522
Failed,,,4424,3633,79,55,0.983
Failed,,,354,1300,21,693,0.192
Failed,,,42,4612,83,910,0.816
Failed,,,4733,403,16,330,0.102
Failed,,,2620,4116,66,830,0.135
Failed,,,2311,825,33,410,0.908
Failed,,,1865,4847,17,375,0.84
Failed,,,3420,13,87,887,0.117
Failed,,,4116,2917,43,80,0.391
Failed,,,842,1212,67,874,0.933
Failed,,,832,2974,12,450,0.226
Failed,,,4277,1891,92,806,0.949
Failed,,,3269,4791,36,224,0.551
Failed,,,1704,268,69,522,0.282
Failed,,,2462,4369,84,700,0.469
Failed,,,2782,765,13,56,0.698
Failed,,,4762,3493,57,974,0.799
Failed,,,72,1453,40,272,0.026
Failed,,,383,4469,52,110,0.904
Failed,,,4453,552,45,628,0.178
Failed,,,2818,4418,10,902,0.415
Failed,,,1879,522,93,354,0.627
Failed,,,1429,3919,60,427,0.622
Failed,,,3623,941,39,820,0.335
Failed,,,3845,3240,83,152,0.172
Failed,,,1146,1072,100,170,0.844
Failed,,,995,3815,47,943,0.285
Failed,,,3800,1168,55,305,0.508
Failed,,,3734,3403,24,729,0.985
Failed,,,1549,1695,79,25,0.214
Failed,,,2002,2591,71,193,0.038
Failed,,,2932,2426,28,555,0.763
Failed,,,4604,4568,97,479,0.741
Failed,,,545,339,2,775,0.466
Failed,,,233,3746,89,624,0.589
Failed,,,4913,1393,9,137,0.36
Failed,,,2662,3618,50,397,0.107
Failed,,,2351,1284,54,852,0.819
Failed,,,1590,2885,95,933,0.93
Failed,,,3146,2093,3,321,0.144
Failed,,,4311,4977,71,647,0.354
Failed,,,681,2146,60,660,0.66
Failed,,,714,4762,78,766,0.004
Failed,,,4158,221,20,498,0.789
Failed,,,3306,3101,52,532,0.705
Failed,,,1742,1996,47,206,0.494
Failed,,,2190,3520,6,16,0.256
Failed,,,2509,1498,98,748,0.545
Failed,,,4958,4245,29,282,0.96
Failed,,,269,662,74,956,0.247
Failed,,,578,2799,36,677,0.87
Failed,,,4647,2340,66,70,0.079
Failed,,,2073,981,58,38,0.413
Failed,,,1312,4379,92,246,0.338
Failed,,,3502,482,12,510,0.611
Failed,,,4042,2761,68,458,0.885
Failed,,,1222,2303,36,788,0.158
Failed,,,1031,1823,16,604,0.879
Failed,,,1191,3298,63,252,0.444
Failed,,,3997,1568,34,989,0.732
Failed,,,3462,3862,90,46,0.77
Failed,,,1276,1196,7,716,0.063
Failed,,,2039,4671,42,502,0.188
Failed,,,2970,463,63,238,0.979
Failed,,,4486,2547,19,796,0.518
Failed,,,425,2399,86,466,0.306
Failed,,,117,4147,23,183,0.686
Failed,,,4798,875,81,571,0.396
Failed,,,1784,3656,57,740,0.154
Failed,,,3345,1322,49,8,0.928
Failed,,,4192,4187,80,964,0.576
Failed,,,762,915,25,290,0.349
Failed,,,638,3454,38,130,0.939
Failed,,,913,4284,73,564,0.788
Failed,,,4353,699,31,175,0.013
Failed,,,3193,3559,99,860,0.49
Failed,,,1623,1538,4,404,0.717
Failed,,,2386,3060,46,314,0.532
Failed,,,2701,1957,53,925,0.261
Failed,,,4842,4725,22,110,0.239
Failed,,,148,183,77,654,0.96
Failed,,,464,3277,14,996,0.094
Failed,,,4529,1861,84,260,0.863
Failed,,,3017,3960,41,708,0.638
Failed,,,1508,2729,20,562,0.434
Failed,,,3699,2250,78,202,0.648
Failed,,,3770,4509,46,766,0.857
Failed,,,949,593,51,472,0.068
Failed,,,1111,4605,3,635,0.508
Failed,,,1070,2505,87,77,0.72
Failed,,,3881,2360,17,685,0.447
Failed,,,3654,4634,61,346,0.049
Failed,,,1473,424,44,895,0.776
Failed,,,1921,3900,9,827,0.972
Failed,,,2856,1234,89,435,0.203
Failed,,,4680,3337,32,596,0.304
Failed,,,625,1609,65,145,0.529
Failed,,,309,4938,27,490,0.401
Failed,,,2540,2846,1,214,0.82
Failed,,,2235,2056,96,540,0.098
Failed,,,800,1355,91,981,0.376
Failed,,,789,3692,59,90,0.027
Failed,,,4223,1359,38,666,0.797
Failed,,,4079,1412,58,616,0.228
Failed,,,3388,4330,15,418,0.266
Failed,,,1817,728,82,837,0.558
Failed,,,2270,4827,68,880,0.692
Failed,,,2586,307,38,366,0.483
Failed,,,4883,3015,94,668,0.022
Failed,,,187,1930,11,88,0.81
Failed,,,501,3990,98,312,0.183
Failed,,,4567,1032,6,951,0.891
Failed,,,2900,3149,75,16,0.602
Failed,,,1954,1752,30,722,0.316
Failed,,,3907,4592,51,953,0.179
Failed,,,1103,383,47,310,0.903
Failed,,,940,4494,95,584,0.468
Failed,,,3756,597,3,164,0.738
Failed,,,3710,2724,72,870,0.763
Failed,,,3920,378,95,118,0.293
Failed,,,3537,2632,26,912,0.209
Failed,,,1358,2465,72,336,0.998
Failed,,,2116,3363,81,385,0.751
Failed,,,3050,1654,23,868,0.042
Failed,,,4405,3776,54,162,0.456
Failed,,,351,1130,50,586,0.742
Failed,,,37,2956,62,799,0.374
Failed,,,2736,4887,85,531,0.919
Failed,,,1667,4076,35,49,0.119
Failed,,,627,1418,8,801,0.586
Failed,,,748,4190,30,656,0.25
Failed,,,4183,900,73,108,0.957
Failed,,,3351,3672,4,922,0.545
Failed,,,1795,1318,99,316,0.257
Failed,,,1680,800,15,882,0.473
Failed,,,2438,4902,38,840,0.278
Failed,,,4708,2961,11,614,0.951
Failed,,,28,2171,94,132,0.225
Failed,,,340,3781,6,470,0.845
Failed,,,4399,1114,98,768,0.073
Failed,,,3059,3378,30,203,0.423
Failed,,,2129,1650,75,560,0.651
Failed,,,1364,2626,78,720,0.598
Failed,,,3548,2480,20,19,0.328
Failed,,,1216,2765,17,143,0.307
Failed,,,4031,2286,88,597,0.517
Failed,,,3515,4394,44,437,0.976
Failed,,,1321,479,61,825,0.191
Failed,,,2084,3953,89,893,0.06
Failed,,,1514,2266,27,384,0.039
Failed,,,1967,3163,23,334,0.213
Failed,,,2908,1747,81,914,0.986
Failed,,,4561,3997,49,120,0.511
Failed,,,490,1017,54,634,0.283
Failed,,,179,3019,41,983,0.663
Failed,,,4870,1916,62,278,0.388
Failed,,,2597,4844,18,689,0.116
Failed,,,1831,4325,65,233,0.907
Failed,,,3396,741,35,528,0.136
Failed,,,4073,3439,91,439,0.364
Failed,,,869,4963,20,954,0.963
Failed,,,4300,128,78,285,0.236
Failed,,,3160,2880,47,750,0.26
Failed,,,4983,4924,77,172,0.792
Failed,,,611,3321,84,786,0.882
Failed,,,4672,1612,14,460,0.169
Failed,,,2863,3896,58,512,0.333
Failed,,,1482,4647,12,36,0.626
Failed,,,3667,419,92,710,0.417
Failed,,,3870,2513,35,262,0.082
Failed,,,1064,2346,68,994,0.867
Failed,,,1017,3224,33,468,0.529
Failed,,,3836,1828,63,794,0.303
Failed,,,3629,3916,7,237,0.201
Failed,,,1440,956,90,504,0.975
Failed,,,1888,4433,63,718,0.773
Failed,,,3023,995,9,347,0.773
Failed,,,4831,187,27,962,0.353
Failed,,,2715,3057,96,5,0.142
Failed,,,2395,1972,1,743,0.932
Failed,,,1635,3573,49,542,0.817
Failed,,,3199,1532,56,212,0.109
Failed,,,900,686,80,493,0.685
Failed,,,4100,4146,50,622,0.302
Failed,,,143,1225,61,69,0.78
Failed,,,2171,3995,73,730,0.02
Failed,,,4455,3141,90,804,0.848
Failed,,,2668,1278,6,535,0.491
Failed,,,4789,4153,75,500,0.017
Failed,,,4475,2384,37,150,0.882
Failed,,,2984,4688,93,818,0.611
Failed,,,2048,458,10,428,0.339
Failed,,,1287,3856,39,356,0.412
Failed,,,3469,1210,60,900,0.639
Failed,,,3988,3283,16,68,0.866
Failed,,,1177,1575,83,678,0.092
Failed,,,3216,4836,40,841,0.125
Failed,,,2228,567,51,351,0.582
Failed,,,1676,4129,89,409,0.711
Failed,,,2567,1133,4,900,0.239
Failed,,,4356,3734,75,124,0.42
Failed,,,163,1675,36,567,0.88
Failed,,,2832,516,43,44,0.051
Failed,,,4636,2804,86,987,0.448
Failed,,,572,2327,19,254,0.72
Failed,,,255,4250,81,99,0.351
Failed,,,4949,646,23,649,0.575
Failed,,,2515,3535,55,323,0.925
Failed,,,2201,1494,50,931,0.157
Failed,,,1751,3094,3,849,0.095
Failed,,,3320,2011,95,399,0.823
Failed,,,636,4704,97,128,0.893
Failed,,,1,3043,1,343,0.509
Failed,,,693,4780,22,921,0.864
Failed,,,5000,5000,1,1000,0.524
Failed,,,5000,5000,1,1000,0.999
Failed,,,1,1626,94,1,0.887
Failed,,,3934,2733,6,163,0.067
Failed,,,621,1904,92,657,0.609
Failed,,,273,4295,8,768,0.176
Failed,,,2338,2879,79,50,0.347
Failed,,,4934,4983,58,484,0.52
Failed,,,824,420,44,959,0.063
Failed,,,930,3044,24,626,0.759
Failed,,,4868,2214,88,183,0.284
Failed,,,3551,226,1,721,0.001
Failed,,,2618,2693,100,1,0.328
Failed,,,5000,4109,100,1,0.001
Failed,,,844,4284,1,393,0.859
Failed,,,1802,4616,3,1000,0.41
Failed,,,3007,1311,1,1,0.001
Failed,,,516,4672,63,948,0.337
Failed,,,4001,112,28,485,0.862
Failed,,,2839,2567,100,522,0.546
Failed,,,1407,2070,11,44,0.005
Failed,,,1880,3274,48,227,0.134
Failed,,,1077,3829,30,88,0.619
Failed,,,3676,3288,9,381,0.266
Failed,,,5000,2913,81,606,0.001
Failed,,,2068,1388,91,479,0.001
Failed,,,5000,1544,100,634,0.001
Failed,,,1,1652,78,564,0.001
Failed,,,5000,511,100,496,0.922
Failed,,,1,675,100,1000,0.705
Failed,,,1,154,71,517,0.999
Failed,,,1,3883,100,1000,0.001
Failed,,,331,3483,58,1,0.102
Failed,,,5000,5000,34,240,0.838
Failed,,,4013,1854,84,1000,0.347
Failed,,,5000,5000,1,1000,0.003
Failed,,,4931,611,55,22,0.283
Failed,,,1,5000,100,379,0.109
Failed,,,1920,5000,40,1,0.001
Failed,,,4996,5000,91,517,0.96
Failed,,,1,2674,73,502,0.001
Failed,,,343,2712,91,820,0.001
Failed,,,5000,892,100,839,0.001
Failed,,,5000,1546,100,379,0.001
Failed,,,1,1248,100,415,0.001
Failed,,,5000,1187,100,717,0.598
Failed,,,5000,531,75,973,0.001
Failed,,,5000,2873,66,528,0.999
Failed,,,4226,1258,31,1,0.336
Failed,,,1,2916,45,288,0.488
Failed,,,5000,5000,100,1000,0.999
Failed,,,4051,2110,100,737,0.291
Failed,,,5000,772,97,537,0.001
Failed,,,1867,1415,74,658,0.999
Failed,,,5000,2170,85,552,0.999
Failed,,,3892,4240,64,292,0.001
Failed,,,4141,2860,69,1000,0.001
Failed,,,5000,2121,55,602,0.001
Failed,,,4699,4205,95,432,0.001
Failed,,,665,2697,82,466,0.999
Failed,,,5000,3631,100,746,0.001
Failed,,,5000,810,69,646,0.001
Failed,,,5000,2428,70,559,0.001
Failed,,,5000,1397,69,615,0.001
Failed,,,5000,1466,90,519,0.658
Failed,,,1,915,97,537,0.999
Failed,,,5000,3700,86,435,0.001
Failed,,,1971,1244,64,762,0.08
Failed,,,5000,1346,48,706,0.999
Failed,,,5000,943,81,390,0.634
Failed,,,2324,4341,100,549,0.001
Failed,,,1194,994,74,606,0.001
Failed,,,5000,242,100,710,0.999
Failed,,,5000,3097,100,151,0.676
Failed,,,34,1989,100,851,0.999
Failed,,,167,3714,74,491,0.001
Failed,,,1340,2159,100,611,0.001
Failed,,,5000,1096,63,741,0.965
Failed,,,5000,2413,100,500,0.001
Failed,,,2956,3488,76,489,0.928
Failed,,,1,4758,100,809,0.04
Failed,,,1856,3142,73,755,0.197
Failed,,,1,1599,65,361,0.928
Failed,,,5000,3933,41,392,0.001
Failed,,,5000,4433,99,712,0.001
Failed,,,5000,548,75,540,0.914
Failed,,,154,1904,100,983,0.001
Failed,,,3556,1088,100,533,0.001
Failed,,,1327,2425,69,692,0.514
Failed,,,2496,5000,72,527,0.001
Failed,,,1,2487,100,595,0.803
Failed,,,1,2460,50,567,0.491
Failed,,,2921,2627,58,745,0.311
Failed,,,1200,2084,73,1000,0.001
Failed,,,3333,1451,92,1000,0.209
Failed,,,1,3370,98,513,0.001
Failed,,,944,1271,95,921,0.531
Failed,,,3126,1693,38,480,0.311
Failed,,,2895,5000,1,568,0.999
Failed,,,5000,2055,98,485,0.001
Failed,,,2181,4486,76,367,0.001
Failed,,,1,4691,29,526,0.999
Failed,,,765,2227,100,353,0.001
Failed,,,5000,3835,68,689,0.999
Failed,,,5000,2967,93,1000,0.001
Failed,,,208,4438,1,513,0.001
Failed,,,4424,2907,100,429,0.153
Failed,,,1,2017,39,717,0.001
Failed,,,1308,3969,53,679,0.682
Failed,,,5000,490,100,659,0.001
Failed,,,1,4170,61,319,0.141
Failed,,,5000,1480,100,565,0.999
Failed,,,1315,2089,74,427,0.864
Failed,,,408,3370,66,629,0.001
Failed,,,3483,2082,78,430,0.001
Failed,,,4499,4341,65,1000,0.561
Failed,,,1,1214,100,706,0.999
Failed,,,4040,2314,81,774,0.999
Failed,,,5000,4484,82,1000,0.001
Failed,,,2173,1815,53,622,0.999
Failed,,,4767,1089,54,528,0.001
Failed,,,4552,3385,59,690,0.028
Failed,,,5000,5000,93,822,0.155
Failed,,,5000,1454,32,769,0.001
Failed,,,521,3152,72,281,0.999
Failed,,,3071,4152,100,1000,0.759
Failed,,,3491,1649,59,983,0.999
Failed,,,574,1263,100,688,0.001
Failed,,,5000,3133,37,1000,0.999
Failed,,,5000,589,44,651,0.999
Failed,,,1146,1602,98,507,0.999
Failed,,,1,5000,89,396,0.999
Failed,,,1535,1747,61,503,0.001
Failed,,,5000,3279,86,361,0.229
Failed,,,5000,3359,100,478,0.999
Failed,,,1,2260,88,858,0.001
Failed,,,5000,3253,100,612,0.458
Failed,,,1,2986,100,767,0.855
Failed,,,1,4724,67,432,0.483
Failed,,,5000,3682,90,1000,0.922
Failed,,,3616,5000,17,746,0.001
Failed,,,4783,635,100,287,0.001
Failed,,,3431,4793,41,540,0.999
Failed,,,2077,1615,80,63,0.004
Failed,,,1,844,100,1,0.001
Failed,,,1,783,85,1000,0.042
Failed,,,3991,532,100,1,0.001
Failed,,,2065,3096,100,1000,0.001
Failed,,,974,2800,100,376,0.001
Failed,,,4287,2511,57,397,0.001
Failed,,,2433,4824,100,653,0.612
Failed,,,441,4813,23,422,0.015
Failed,,,4734,2456,99,404,0.999
Failed,,,113,5000,34,254,0.367
Failed,,,1268,1306,100,180,0.001
Failed,,,778,3098,68,1000,0.075
Failed,,,2913,920,87,916,0.146
Failed,,,3880,3214,53,57,0.069
Failed,,,1,1165,69,433,0.155
Failed,,,2502,3561,100,1000,0.043
Failed,,,5000,2640,81,1,0.001
Failed,,,4119,2475,100,876,0.126
Failed,,,648,2614,52,386,0.029
Failed,,,1,4284,89,716,0.999
Failed,,,1,2313,77,516,0.999
Failed,,,1715,1551,51,728,0.001
Failed,,,2601,4731,88,612,0.001
Failed,,,855,3627,60,796,0.012
Failed,,,5000,1843,62,420,0.452
Failed,,,2939,5000,92,328,0.299
Failed,,,4115,2382,75,1000,0.041
Failed,,,4474,4648,57,250,0.061
Failed,,,3175,516,100,1000,0.101
Failed,,,1029,1363,42,942,0.001
Failed,,,4765,2188,61,1,0.031
Failed,,,5000,4600,100,63,0.084
Failed,,,913,2848,100,985,0.269
Failed,,,5000,1821,100,1000,0.028
Failed,,,268,2917,78,1,0.119
Failed,,,2971,2580,98,106,0.001
Failed,,,2261,2564,70,1,0.019
Failed,,,99,2367,85,205,0.108
Failed,,,1017,957,80,183,0.043
Failed,,,3453,2684,82,817,0.178
Failed,,,949,4228,99,1000,0.156
Failed,,,1609,4119,1,1000,0.745
Failed,,,4083,1224,93,971,0.001
Failed,,,1,1969,100,622,0.087
Failed,,,333,3753,19,1000,0.54
Failed,,,1,2209,62,160,0.054
Failed,,,1670,4058,39,408,0.371
Failed,,,5000,130,100,1000,0.001
Failed,,,4309,3620,73,1000,0.279
Failed,,,1304,815,63,1000,0.052
Failed,,,1,2271,77,634,0.184
Failed,,,3153,3055,100,1,0.001
Failed,,,1892,3976,44,963,0.001
Failed,,,1,1609,66,988,0.001
Failed,,,2201,3491,99,707,0.042
Failed,,,4937,1867,76,173,0.001
Failed,,,2015,2617,73,1000,0.154
Failed,,,1693,1877,100,167,0.001
Failed,,,93,1624,95,359,0.084
Failed,,,5000,3940,79,316,0.136
Failed,,,2098,4461,100,234,0.001
Failed,,,4940,4683,82,503,0.058
Failed,,,4488,5000,40,465,0.001
Failed,,,539,4605,66,801,0.001
Failed,,,5000,1700,75,1000,0.109
Failed,,,1,3699,81,978,0.001
Failed,,,456,1618,81,834,0.293
Failed,,,1,3678,41,377,0.001
Failed,,,906,3632,68,221,0.217
Failed,,,2420,4379,54,746,0.121
Failed,,,1,2537,40,183,0.001
Failed,,,4546,4407,30,245,0.999
Failed,,,4029,3428,88,1,0.001
Failed,,,2250,3401,83,440,0.001
Failed,,,1,1588,63,102,0.122
Failed,,,1078,1009,100,1000,0.138
Failed,,,2733,3910,86,21,0.089
Failed,,,1,4952,54,233,0.001
Failed,,,5000,3993,98,935,0.001
Failed,,,4347,3633,6,744,0.999
Failed,,,1,4775,90,1000,0.999
Failed,,,5000,1090,60,894,0.132
Failed,,,2520,3598,95,149,0.001
Failed,,,1957,2823,14,351,0.001
Failed,,,2250,3344,56,1000,0.001
Failed,,,214,3069,48,76,0.147
Failed,,,1,2098,58,397,0.064
Failed,,,1,874,92,394,0.037
Failed,,,4128,1757,76,663,0.079
Failed,,,5000,3635,55,1,0.195
Failed,,,1807,1660,100,494,0.125
Failed,,,5000,3199,37,311,0.999
Failed,,,4608,3169,68,291,0.001
Failed,,,3706,4256,85,448,0.001
Failed,,,1,1828,73,336,0.001
Failed,,,5000,2627,67,392,0.999
Failed,,,4679,4051,39,1000,0.442
Failed,,,3453,1505,100,300,0.999
Failed,,,5000,1083,100,1,0.001
Failed,,,1123,4485,37,564,0.001
Failed,,,2428,1913,89,473,0.001
Failed,,,1,3396,84,174,0.218
Failed,,,1992,3968,80,982,0.082
Failed,,,1893,4702,62,1,0.001
Failed,,,1374,1853,62,1,0.082
Failed,,,4197,242,100,1000,0.952
Failed,,,3621,2264,68,543,0.999
Failed,,,1,539,100,435,0.001
Failed,,,5000,2359,43,415,0.589
Failed,,,2304,2391,100,813,0.001
Failed,,,4365,1378,65,424,0.735
Failed,,,882,3868,100,561,0.999
Failed,,,1,1311,73,774,0.905
Failed,,,2773,2524,96,344,0.999
Failed,,,2304,3790,100,345,0.001
Failed,,,2321,823,92,468,0.001
Failed,,,1,726,92,387,0.999
Failed,,,3659,1836,92,438,0.999
Failed,,,3246,1244,85,523,0.759
Failed,,,1,1291,88,451,0.999
Failed,,,3696,3652,100,657,0.999
Failed,,,5000,3742,68,574,0.182
Failed,,,3006,3241,24,362,0.379
Failed,,,867,3638,73,384,0.999
Failed,,,4424,1998,100,670,0.999
Failed,,,2464,4281,52,394,0.999
Failed,,,2332,1140,100,489,0.999
Failed,,,5000,715,88,577,0.999
Failed,,,2879,1472,100,598,0.999
Failed,,,644,2993,64,414,0.001
Failed,,,3113,2549,93,674,0.999
Failed,,,1104,4916,79,573,0.001
Failed,,,3867,796,80,458,0.999
Failed,,,5000,1228,100,503,0.001
Failed,,,5000,3995,9,358,0.001
Failed,,,3349,3993,90,374,0.999
Failed,,,527,4450,80,482,0.999
Failed,,,3987,4269,100,269,0.064
Failed,,,5000,4353,100,380,0.94
Failed,,,2370,4715,73,625,0.999
Failed,,,3171,3129,100,350,0.001
Failed,,,1,3988,97,671,0.001
Failed,,,161,1044,70,1000,0.779
Failed,,,1,4910,2,906,0.999
Failed,,,1811,2329,82,500,0.001
Failed,,,3629,4011,97,581,0.999
Failed,,,1,2968,100,599,0.001
Failed,,,953,4412,40,187,0.001
Failed,,,5000,2591,100,646,0.999
Failed,,,4271,4574,1,754,0.743
Failed,,,5000,876,84,541,0.001
Failed,,,1,3169,81,397,0.001
Failed,,,3569,846,100,410,0.001
Failed,,,5000,1373,70,411,0.001
Failed,,,3685,3400,100,554,0.001
Failed,,,4410,4255,100,828,0.999
Failed,,,2371,3080,74,555,0.001
Failed,,,2855,3737,79,502,0.156
Failed,,,1174,3783,49,291,0.961
Failed,,,1,895,100,598,0.001
Failed,,,16,4978,48,701,0.999
Failed,,,3104,1252,77,658,0.999
Failed,,,809,4192,100,610,0.999
Failed,,,1,3851,81,346,0.001
Failed,,,256,4354,100,765,0.001
Failed,,,689,4389,84,582,0.001
Failed,,,1,4099,100,266,0.069
Failed,,,2922,2046,100,556,0.77
Failed,,,3399,631,100,660,0.999
