Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,20,2388,15,356,0.154
Failed,,,2508,486,45,239,0.535
Failed,,,1586,4972,60,849,0.312
Failed,,,3288,4307,2,41,0.724
Failed,,,4874,1735,75,532,0.819
Failed,,,797,3724,35,424,0.09
Failed,,,1900,2611,8,613,0.609
Failed,,,1435,1271,39,671,0.666
Failed,,,3944,702,22,804,0.024
Failed,,,482,3862,87,164,0.761
Failed,,,3910,2882,55,250,0.852
Failed,,,3008,454,19,741,0.697
Failed,,,1420,4716,85,352,0.459
Failed,,,1886,1051,67,432,0.266
Failed,,,3472,4134,27,543,0.512
Failed,,,4378,1703,100,34,0.92
Failed,,,964,3467,9,925,0.175
Failed,,,802,293,94,619,0.785
Failed,,,4850,4545,3,479,0.056
Failed,,,3312,2112,73,970,0.401
Failed,,,2361,2702,33,112,0.631
Failed,,,1580,1542,13,169,0.563
Failed,,,2533,3296,79,810,0.34
Failed,,,4072,861,46,302,0.249
Failed,,,25,3953,62,662,0.97
Failed,,,226,721,6,26,0.481
Failed,,,4273,3804,90,884,0.735
Failed,,,2718,1369,36,377,0.83
Failed,,,2235,1973,76,701,0.134
Failed,,,3187,2552,16,341,0.894
Failed,,,4746,120,59,834,0.553
Failed,,,698,4381,49,192,0.292
Failed,,,1170,1872,52,266,0.684
Failed,,,4583,3626,43,655,0.407
Failed,,,3662,1195,82,148,0.003
Failed,,,1290,623,30,964,0.96
Failed,,,2878,4875,64,73,0.192
Failed,,,3801,2446,12,566,0.35
Failed,,,388,3036,97,456,0.62
Failed,,,467,363,75,207,0.157
Failed,,,2959,2196,92,324,0.53
Failed,,,1372,2935,2,714,0.253
Failed,,,4660,947,15,907,0.869
Failed,,,772,2064,21,443,0.984
Failed,,,4820,2813,87,583,0.231
Failed,,,1844,815,98,768,0.645
Failed,,,2797,4061,8,126,0.384
Failed,,,4355,1472,69,635,0.042
Failed,,,307,3380,28,275,0.802
Failed,,,99,1323,84,911,0.306
Failed,,,4147,3241,24,52,0.535
Failed,,,2610,652,51,559,0.881
Failed,,,1657,3888,41,420,0.152
Failed,,,2440,72,11,361,0.091
Failed,,,3392,4492,95,721,0.813
Failed,,,4932,1901,31,228,0.72
Failed,,,884,2639,66,869,0.498
Failed,,,1044,1106,37,675,0.602
Failed,,,4457,4352,72,285,0.364
Failed,,,3554,1768,5,792,0.21
Failed,,,3082,3103,47,993,0.017
Failed,,,3987,516,77,499,0.424
Failed,,,574,4927,18,609,0.67
Failed,,,616,999,80,297,0.922
Failed,,,4039,4167,14,686,0.17
Failed,,,3108,1602,63,179,0.266
Failed,,,1531,3588,47,788,0.519
Failed,,,2001,2248,2,996,0.708
Failed,,,3578,2918,93,105,0.447
Failed,,,4511,351,32,598,0.105
Failed,,,936,1411,26,57,0.221
Failed,,,4974,3407,66,915,0.997
Failed,,,3428,838,8,408,0.593
Failed,,,2466,3996,99,548,0.317
Failed,,,1681,160,56,733,0.381
Failed,,,2643,4658,41,372,0.65
Failed,,,153,2747,20,224,0.039
Failed,,,263,1918,63,587,0.54
Failed,,,1811,4505,12,80,0.886
Failed,,,3238,3837,53,780,0.08
Failed,,,4768,1267,23,271,0.487
Failed,,,730,3254,83,631,0.733
Failed,,,4615,4988,76,218,0.599
Failed,,,1346,1741,90,401,0.03
Failed,,,2923,3737,5,512,0.751
Failed,,,3756,3479,98,254,0.12
Failed,,,2844,1068,27,761,0.464
Failed,,,1267,4082,68,153,0.694
Failed,,,2049,398,87,69,0.501
Failed,,,3627,4728,22,961,0.279
Failed,,,4541,2319,54,468,0.188
Failed,,,1119,2831,39,578,0.909
Failed,,,654,927,61,880,0.054
Failed,,,4691,3931,45,22,0.79
Failed,,,3164,1515,81,528,0.636
Failed,,,2202,3357,16,389,0.398
Failed,,,1729,2178,33,329,0.33
Failed,,,2691,2679,74,689,0.575
Failed,,,4221,267,1,196,0.983
Failed,,,183,4606,91,838,0.238
Failed,,,76,108,48,475,0.747
Failed,,,4115,4437,58,614,0.471
Failed,,,2568,2024,19,123,0.067
Failed,,,1607,2536,78,982,0.843
Failed,,,2384,1356,71,799,0.899
Failed,,,3346,3189,37,157,0.131
Failed,,,1007,2469,95,239,0.42
Failed,,,955,2129,69,459,0.73
Failed,,,4000,2592,25,945,0.075
Failed,,,2627,3876,51,104,0.424
Failed,,,4576,1856,29,759,0.2
Failed,,,437,3581,85,276,0.605
Failed,,,273,132,32,56,0.06
Failed,,,4726,4667,76,542,0.652
Failed,,,3083,2337,4,322,0.973
Failed,,,1911,3122,60,839,0.315
Failed,,,1394,1336,94,896,0.44
Failed,,,3658,3363,50,383,0.849
Failed,,,4209,1041,72,725,0.527
Failed,,,848,4318,16,243,0.184
Failed,,,778,1169,81,809,0.915
Failed,,,4294,4131,37,291,0.265
Failed,,,3593,1464,58,574,0.111
Failed,,,1484,3177,2,88,0.71
Failed,,,2139,2366,45,148,0.585
Failed,,,2840,2839,89,630,0.236
Failed,,,4949,160,18,475,0.39
Failed,,,25,4385,74,989,0.79
Failed,,,528,1593,21,710,0.374
Failed,,,4510,3629,64,193,0.961
Failed,,,2712,638,42,913,0.663
Failed,,,2320,3924,98,427,0.002
Failed,,,1569,378,56,371,0.127
Failed,,,3366,4905,12,854,0.538
Failed,,,3759,1923,84,12,0.837
Failed,,,1181,2701,28,525,0.499
Failed,,,1170,498,5,979,0.618
Failed,,,3906,4712,62,493,0.218
Failed,,,3355,2038,34,652,0.407
Failed,,,1716,2503,78,134,0.757
Failed,,,2214,1791,71,70,0.881
Failed,,,2760,3514,14,584,0.283
Failed,,,4404,831,92,305,0.093
Failed,,,575,3805,48,787,0.743
Failed,,,134,2251,95,508,0.171
Failed,,,4899,3037,39,21,0.509
Failed,,,2949,41,67,867,0.866
Failed,,,2089,4578,24,350,0.454
Failed,,,3448,4251,87,930,0.991
Failed,,,4302,1266,9,214,0.634
Failed,,,633,3292,52,696,0.047
Failed,,,878,1529,44,255,0.808
Failed,,,4081,3243,100,773,0.403
Failed,,,3688,1238,22,114,0.221
Failed,,,1266,4203,66,601,0.568
Failed,,,1998,247,82,666,0.693
Failed,,,3015,4470,26,184,0.097
Failed,,,4813,2456,54,963,0.278
Failed,,,205,2929,10,449,0.932
Failed,,,347,704,57,229,0.481
Failed,,,4646,3990,1,746,0.823
Failed,,,2537,1663,79,400,0.552
Failed,,,2461,3700,36,886,0.143
Failed,,,1787,2010,19,817,0.019
Failed,,,3270,2785,75,335,0.677
Failed,,,3972,469,47,552,0.948
Failed,,,1080,4995,90,38,0.356
Failed,,,1053,802,50,737,0.209
Failed,,,3945,3775,93,219,0.612
Failed,,,3238,1723,15,878,0.762
Failed,,,1756,3446,71,392,0.418
Failed,,,2487,2106,76,343,0.293
Failed,,,2565,2571,33,826,0.887
Failed,,,4677,527,61,47,0.737
Failed,,,380,4741,5,561,0.084
Failed,,,173,1315,52,781,0.503
Failed,,,4782,3341,8,264,0.162
Failed,,,2988,985,86,609,0.464
Failed,,,1971,4261,30,124,0.871
Failed,,,1297,31,24,175,0.996
Failed,,,3721,4568,68,657,0.34
Failed,,,4107,2202,40,441,0.038
Failed,,,906,2988,97,954,0.628
Failed,,,683,2466,13,29,0.398
Failed,,,4355,2939,57,515,0.796
Failed,,,3493,296,28,356,0.576
Failed,,,1540,4518,84,874,0.229
Failed,,,2037,1189,63,924,0.104
Failed,,,2898,4154,20,410,0.701
Failed,,,4852,1520,98,689,0.921
Failed,,,88,3234,42,207,0.274
Failed,,,4451,4927,45,973,0.476
Failed,,,2811,1980,73,127,0.151
Failed,,,2266,2756,16,644,0.561
Failed,,,1670,1693,38,591,0.685
Failed,,,3309,3730,81,78,0.026
Failed,,,3855,772,3,794,0.351
Failed,,,1120,4059,60,311,0.937
Failed,,,1228,1807,87,201,0.071
Failed,,,3804,3532,31,719,0.718
Failed,,,3418,892,54,436,0.904
Failed,,,1619,3866,10,922,0.307
Failed,,,2274,593,39,845,0.431
Failed,,,2666,4807,95,362,0.779
Failed,,,4459,2178,22,517,0.594
Failed,,,476,2641,66,3,0.196
Failed,,,77,1070,13,282,0.64
Failed,,,4999,4347,69,799,0.055
Failed,,,2887,1405,48,79,0.322
Failed,,,2184,3431,92,566,0.982
Failed,,,1433,2268,63,638,0.857
Failed,,,3541,3054,7,156,0.447
Failed,,,4248,103,78,998,0.18
Failed,,,731,4638,34,485,0.516
Failed,,,817,229,74,536,0.256
Failed,,,4177,4454,18,49,0.908
Failed,,,3632,2395,90,832,0.715
Failed,,,1367,2869,46,314,0.121
Failed,,,1944,1434,2,390,0.246
Failed,,,3113,3148,58,904,0.591
Failed,,,4754,1100,36,249,0.784
Failed,,,299,4063,80,731,0.381
Failed,,,410,1913,27,952,0.955
Failed,,,4549,2691,83,466,0.365
Failed,,,2595,329,11,686,0.012
Failed,,,2359,4856,55,169,0.669
Failed,,,1842,687,100,98,0.544
Failed,,,3171,3973,43,612,0.137
Failed,,,4032,1603,65,270,0.49
Failed,,,986,3638,21,751,0.83
Failed,,,2375,1280,29,723,0.081
Failed,,,2609,3317,85,237,0.74
Failed,,,4565,951,12,894,0.882
Failed,,,424,4237,56,377,0.297
Failed,,,275,2053,3,160,0.867
Failed,,,4728,2527,59,674,0.469
Failed,,,1918,4697,82,939,0.506
Failed,,,1341,855,73,765,0.631
Failed,,,3608,3820,17,279,0.034
Failed,,,4151,1776,88,624,0.344
Failed,,,793,3490,44,106,0.991
Failed,,,708,1649,61,907,0.232
Failed,,,4222,3675,5,425,0.573
Failed,,,3518,729,77,704,0.801
Failed,,,1407,4005,33,191,0.394
Failed,,,2159,444,15,14,0.269
Failed,,,2864,4981,71,531,0.926
Failed,,,3387,4798,83,366,0.126
Failed,,,2281,2234,2,525,0.647
Failed,,,595,2599,58,190,0.92
Failed,,,3903,57,26,920,0.321
Failed,,,4480,3231,21,777,0.411
Failed,,,1191,676,89,116,0.825
Failed,,,1687,4177,45,671,0.614
Failed,,,2812,1605,64,440,0.153
Failed,,,2956,3030,41,9,0.692
Failed,,,1542,564,72,852,0.046
Failed,,,709,4601,16,435,0.272
Failed,,,4959,2118,97,707,0.996
Failed,,,4365,3983,53,598,0.78
Failed,,,134,1486,35,261,0.491
Failed,,,2119,3660,78,954,0.202
Failed,,,3552,1185,9,187,0.538
Failed,,,3622,3514,74,637,0.369
Failed,,,1891,1019,42,474,0.891
Failed,,,204,3817,98,813,0.665
Failed,,,4137,1340,17,79,0.065
Failed,,,4714,4435,36,226,0.159
Failed,,,800,1971,55,884,0.573
Failed,,,1297,2884,11,332,0.861
Failed,,,3047,398,80,559,0.401
Failed,,,2565,4324,7,990,0.94
Failed,,,1776,1771,88,151,0.293
Failed,,,943,3397,31,564,0.02
Failed,,,4569,822,62,296,0.745
Failed,,,3975,2765,94,401,0.524
Failed,,,369,204,25,741,0.235
Failed,,,2353,4944,69,45,0.446
Failed,,,3161,2400,50,816,0.781
Failed,,,3221,2553,14,540,0.14
Failed,,,2447,104,96,320,0.6
Failed,,,468,4727,39,903,0.842
Failed,,,4030,2305,70,238,0.428
Failed,,,4626,4112,77,67,0.334
Failed,,,1045,1671,8,793,0.934
Failed,,,1872,3180,51,486,0.63
Failed,,,2627,727,33,657,0.108
Failed,,,3102,4614,60,835,0.551
Failed,,,1396,2106,28,57,0.216
Failed,,,894,3057,84,722,0.473
Failed,,,4774,537,3,389,0.762
Failed,,,4199,3692,47,308,0.983
Failed,,,300,1153,66,584,0.258
Failed,,,1992,3991,22,139,0.063
Failed,,,3679,1479,91,970,0.71
Failed,,,3456,3844,30,459,0.383
Failed,,,2057,1313,61,683,0.844
Failed,,,77,3526,5,96,0.587
Failed,,,4264,1007,86,765,0.173
Failed,,,4860,2891,67,931,0.083
Failed,,,654,391,49,210,0.683
Failed,,,1482,4467,92,513,0.877
Failed,,,2862,1940,23,347,0.356
Failed,,,2711,3327,100,168,0.799
Failed,,,1630,893,19,942,0.463
Failed,,,1129,4278,75,281,0.222
Failed,,,4383,1817,44,610,0.511
Failed,,,3809,4893,13,696,0.727
Failed,,,535,2451,82,415,0.003
Failed,,,2226,2700,37,864,0.307
Failed,,,3288,270,56,28,0.953
Failed,,,3325,3154,34,953,0.604
Failed,,,2259,754,53,158,0.128
Failed,,,493,4098,8,620,0.433
Failed,,,3762,1685,77,272,0.83
Failed,,,4415,4722,72,409,0.923
Failed,,,1166,2310,40,701,0.338
Failed,,,1583,2521,96,22,0.096
Failed,,,2669,136,15,869,0.634
Failed,,,2814,4062,88,672,0.204
Failed,,,1440,1408,20,469,0.555
Failed,,,687,3736,63,755,0.75
Failed,,,4898,1109,44,105,0.477
Failed,,,4222,3110,1,216,0.262
Failed,,,30,484,82,926,0.972
Failed,,,2094,4679,26,353,0.714
Failed,,,3488,2040,57,508,0.051
Failed,,,3716,4513,25,51,0.855
Failed,,,2024,1894,93,841,0.38
Failed,,,259,2964,49,383,0.185
Failed,,,4153,318,68,727,0.582
Failed,,,4806,3590,87,594,0.679
Failed,,,932,943,6,298,0.094
Failed,,,1348,3896,62,981,0.351
Failed,,,3060,1261,30,130,0.89
Failed,,,2580,2687,54,326,0.46
Failed,,,1831,283,36,534,0.81
Failed,,,1077,4868,79,244,0.506
Failed,,,4663,2476,10,898,0.234
Failed,,,3987,4244,42,783,0.014
Failed,,,421,1851,73,77,0.724
Failed,,,2485,3320,16,646,0.966
Failed,,,3254,900,97,495,0.302
Failed,,,3199,4188,65,142,0.652
Failed,,,2386,1595,47,1000,0.113
Failed,,,327,3259,90,287,0.324
Failed,,,3928,648,21,574,0.909
Failed,,,4601,2631,28,747,0.812
Failed,,,980,26,59,395,0.415
Failed,,,1730,4807,2,821,0.142
Failed,,,2523,2225,83,39,0.617
Failed,,,3000,3612,7,483,0.033
Failed,,,1254,1233,76,627,0.697
Failed,,,833,3913,32,88,0.985
Failed,,,4751,1557,51,803,0.275
Failed,,,4095,4535,95,878,0.495
Failed,,,157,2184,13,232,0.767
Failed,,,1928,2981,69,554,0.541
Failed,,,3654,613,38,338,0.191
Failed,,,3589,2815,81,857,0.903
Failed,,,2151,467,12,3,0.365
Failed,,,93,4388,55,713,0.076
Failed,,,4319,2018,37,428,0.662
Failed,,,4992,3767,18,252,0.569
Failed,,,746,1391,100,609,0.171
Failed,,,1495,3446,43,178,0.398
Failed,,,2913,1087,74,964,0.873
Failed,,,2766,4973,48,520,0.289
Failed,,,1645,2371,67,373,0.952
Failed,,,1223,2777,22,914,0.742
Failed,,,4517,192,91,197,0.032
Failed,,,3860,3405,61,125,0.247
Failed,,,547,815,29,766,0.52
Failed,,,2319,4354,85,449,0.793
Failed,,,3420,1741,4,661,0.442
Failed,,,3414,3069,62,434,0.834
Failed,,,2333,526,31,708,0.436
Failed,,,582,4643,87,16,0.132
Failed,,,3836,2077,5,845,0.608
Failed,,,4512,4020,49,961,0.638
Failed,,,1238,1449,68,180,0.1
Failed,,,1679,3699,24,597,0.342
Failed,,,2741,1145,93,262,0.926
Failed,,,2909,4759,17,193,0.481
Failed,,,1510,2274,98,917,0.754
Failed,,,780,2563,41,361,0.559
Failed,,,4967,95,73,530,0.208
Failed,,,4313,3190,79,666,0.055
Failed,,,107,717,10,445,0.718
Failed,,,2186,4139,54,779,0.975
Failed,,,3565,1643,35,113,0.266
Failed,,,3649,4285,96,569,0.579
Failed,,,1942,1809,15,291,0.181
Failed,,,191,3356,71,987,0.376
Failed,,,4071,863,40,154,0.852
Failed,,,4746,2729,9,42,0.885
Failed,,,847,241,78,819,0.348
Failed,,,1289,4905,34,406,0.091
Failed,,,2976,2440,52,736,0.675
Failed,,,2518,3553,26,806,0.229
Failed,,,1744,979,57,86,0.503
Failed,,,1015,3854,1,638,0.807
Failed,,,4577,1302,82,473,0.455
Failed,,,3923,4477,64,333,0.299
Failed,,,341,1931,45,558,0.961
Failed,,,2420,2923,88,219,0.72
Failed,,,3174,360,20,891,0.011
Failed,,,3268,4572,43,725,0.913
Failed,,,2479,2148,74,386,0.328
Failed,,,396,3023,18,830,0.118
Failed,,,4022,572,99,62,0.655
Failed,,,4678,3648,56,135,0.622
Failed,,,1072,1196,37,975,0.146
Failed,,,1806,3954,80,311,0.418
Failed,,,2614,1515,12,581,0.817
Failed,,,3075,2589,85,902,0.28
Failed,,,1344,68,4,239,0.989
Failed,,,907,4771,60,547,0.7
Failed,,,4840,2262,29,313,0.038
Failed,,,4167,4146,23,492,0.194
Failed,,,253,1636,92,650,0.546
Failed,,,2000,3222,48,66,0.772
Failed,,,3750,685,66,794,0.498
Failed,,,3503,3368,3,274,0.657
Failed,,,2089,851,84,617,0.073
Failed,,,6,4312,27,169,0.361
Failed,,,4256,1782,59,941,0.899
Failed,,,4912,4937,90,865,0.869
Failed,,,681,2408,21,27,0.393
Failed,,,1416,2736,65,689,0.167
Failed,,,2849,234,46,422,0.565
Failed,,,2684,3808,70,101,0.028
Failed,,,1578,1349,39,760,0.737
Failed,,,1142,3482,95,457,0.947
Failed,,,4450,1050,13,686,0.285
Failed,,,3777,2857,32,510,0.438
Failed,,,488,426,51,350,0.789
Failed,,,2234,4425,7,936,0.516
Failed,,,3360,1982,76,205,0.243
Failed,,,3313,3942,11,754,0.316
Failed,,,2192,1528,80,106,0.917
Failed,,,520,3623,36,679,0.644
Failed,,,3813,1221,55,462,0.121
Failed,,,4407,2989,99,360,0.15
Failed,,,1095,606,18,501,0.609
Failed,,,1615,4565,73,215,0.82
Failed,,,2716,2155,42,927,0.407
Failed,,,2886,3268,69,623,0.993
Failed,,,1448,639,50,269,0.267
Failed,,,639,4219,94,948,0.041
Failed,,,4865,1563,25,163,0.689
Failed,,,4289,4835,32,17,0.533
Failed,,,43,2198,63,874,0.199
Failed,,,2042,2641,6,412,0.487
Failed,,,3460,16,88,698,0.775
Failed,,,3703,2807,46,249,0.069
Failed,,,1958,163,64,893,0.669
Failed,,,286,4981,20,323,0.896
Failed,,,4204,2364,89,537,0.373
Failed,,,4798,4365,58,643,0.405
Failed,,,860,1729,27,498,0.865
Failed,,,1381,3434,83,788,0.576
Failed,,,3107,785,1,72,0.164
Failed,,,2652,4399,79,376,0.749
Failed,,,1839,2008,10,734,0.024
Failed,,,1030,2843,53,52,0.297
Failed,,,4631,440,34,840,0.944
Failed,,,4054,3477,16,982,0.785
Failed,,,434,1055,97,129,0.45
Failed,,,2433,3776,41,587,0.24
Failed,,,3226,1381,72,305,0.528
Failed,,,3127,3728,93,91,0.425
Failed,,,2378,1116,24,800,0.838
Failed,,,373,4032,67,478,0.596
Failed,,,3960,1437,48,632,0.136
Failed,,,4534,4651,5,549,0.104
Failed,,,968,2069,86,343,0.626
Failed,,,1781,3099,30,881,0.931
Failed,,,2550,496,61,230,0.33
Failed,,,3013,4070,38,286,0.758
Failed,,,1321,1712,57,575,0.47
Failed,,,805,3143,13,149,0.212
Failed,,,4699,764,81,993,0.547
Failed,,,4103,2512,75,828,0.706
Failed,,,229,146,44,32,0.059
Failed,,,1895,4691,100,746,0.254
Failed,,,3607,2342,19,395,0.979
Failed,,,3518,4857,52,907,0.177
Failed,,,2143,2488,33,203,0.59
Failed,,,139,2658,76,521,0.847
Failed,,,4351,312,8,372,0.388
Failed,,,4925,3290,39,450,0.359
Failed,,,733,930,71,660,0.882
Failed,,,1547,4236,14,118,0.687
Failed,,,2941,1858,95,773,0.086
Failed,,,2779,2933,22,718,0.514
Failed,,,1712,349,91,424,0.226
Failed,,,1196,4504,47,854,0.468
Failed,,,4465,1903,66,5,0.802
Failed,,,3869,3886,85,175,0.958
Failed,,,619,1271,4,967,0.31
Failed,,,2286,3562,59,257,0.006
Failed,,,3372,970,28,604,0.732
Failed,,,3366,3567,24,228,0.928
Failed,,,2304,965,92,883,0.342
Failed,,,613,3871,48,341,0.1
Failed,,,3887,1286,67,551,0.639
Failed,,,4461,4499,86,630,0.606
Failed,,,1207,1908,5,480,0.131
Failed,,,1708,2948,61,798,0.435
Failed,,,2789,335,30,93,0.832
Failed,,,2940,4221,56,397,0.262
Failed,,,1561,1873,38,744,0.972
Failed,,,732,3295,81,34,0.715
Failed,,,4938,925,12,826,0.052
Failed,,,4342,2673,44,995,0.211
Failed,,,155,297,75,147,0.561
Failed,,,2135,4852,19,577,0.756
Failed,,,3534,2493,100,283,0.484
Failed,,,3601,4706,33,771,0.672
Failed,,,1914,2327,52,120,0.087
Failed,,,222,2507,8,658,0.345
Failed,,,4121,151,77,452,0.883
Failed,,,4696,3129,71,369,0.854
Failed,,,816,778,39,523,0.379
Failed,,,1317,4075,95,202,0.184
Failed,,,3024,1707,14,909,0.581
Failed,,,2549,3094,91,606,0.011
Failed,,,1795,501,22,255,0.721
Failed,,,966,4665,66,969,0.963
Failed,,,4548,2055,47,173,0.3
Failed,,,3952,4037,3,8,0.455
Failed,,,390,1433,85,852,0.805
Failed,,,2369,3714,28,425,0.501
Failed,,,3143,1131,59,716,0.229
Failed,,,3239,3781,80,929,0.819
Failed,,,2431,1376,11,213,0.422
Failed,,,447,3462,55,503,0.149
Failed,,,4053,1070,36,358,0.624
Failed,,,4647,2838,17,464,0.653
Failed,,,1021,445,99,677,0.114
Failed,,,1854,4414,42,108,0.325
Failed,,,2643,1994,73,752,0.91
Failed,,,3125,3419,50,696,0.498
Failed,,,1375,800,69,414,0.77
Failed,,,878,4370,25,872,0.544
Failed,,,4792,1724,94,19,0.194
Failed,,,4215,4996,63,161,0.038
Failed,,,282,2349,31,950,0.702
Failed,,,1969,2803,87,267,0.99
Failed,,,3700,168,6,625,0.28
Failed,,,3474,2656,64,74,0.563
Failed,,,2041,2,46,786,0.166
Failed,,,56,4830,89,500,0.392
Failed,,,4287,2203,20,642,0.868
Failed,,,4881,4204,27,539,0.9
Failed,,,631,1578,58,321,0.362
Failed,,,1464,3273,2,895,0.073
Failed,,,2878,634,83,247,0.659
Failed,,,2735,4560,10,303,0.246
Failed,,,1609,2160,78,589,0.519
Failed,,,1113,3004,34,127,0.792
Failed,,,4402,591,53,983,0.441
Failed,,,3825,3628,97,837,0.282
Failed,,,517,1216,16,54,0.945
Failed,,,2203,3927,72,732,0.735
Failed,,,3309,1542,41,378,0.024
Failed,,,3341,4421,75,579,0.41
Failed,,,2240,1987,43,312,0.823
Failed,,,470,2872,99,973,0.613
Failed,,,3782,411,18,137,0.152
Failed,,,4438,3487,37,60,0.119
Failed,,,1145,1045,56,832,0.641
Failed,,,1567,3794,12,384,0.913
Failed,,,2688,1364,80,727,0.313
Failed,,,2835,2751,4,796,0.774
Failed,,,1417,220,86,65,0.486
Failed,,,1059,3634,13,351,0.453
Failed,,,4006,3018,51,688,0.941
Failed,,,405,577,32,454,0.294
Failed,,,1808,1510,70,934,0.242
