Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Completed,0.91,0,3133,4770,89,998,0.809
Completed,0.91,124,3979,335,41,293,0.568
Completed,0.91,0,1092,3080,56,546,0.275
Completed,0.91,0,352,1154,77,697,0.38
Completed,0.91,0,4642,3585,17,451,0.711
Completed,0.91,0,2627,1612,68,777,0.906
Completed,0.91,0,2387,4336,27,30,0.247
Completed,0.91,0,2438,958,23,361,0.63
Completed,0.91,0,2513,3702,83,615,0.463
Completed,0.91,0,4596,1730,34,159,0.158
Completed,0.91,0,452,4142,74,914,0.997
Completed,0.91,0,958,2240,95,815,0.843
Completed,0.91,0,4011,4964,10,68,0.06
Completed,0.91,7,3253,532,63,643,0.317
Completed,0.91,0,1774,2963,47,398,0.524
Completed,0.91,0,1471,1285,53,2,0.407
Completed,0.91,0,3577,4010,44,755,0.746
Completed,0.91,0,4313,787,92,456,0.879
Completed,0.91,0,637,3219,1,710,0.212
Completed,0.91,23,128,47,30,549,0.069
Completed,0.91,0,4899,2791,65,302,0.774
Completed,0.91,0,2833,2108,14,972,0.595
Completed,0.91,0,2136,4520,79,226,0.31
Completed,0.91,0,2025,1966,39,669,0.943
Completed,0.91,0,3047,4535,55,416,0.152
Completed,0.91,180,4691,258,5,875,0.471
Completed,0.91,0,244,2533,90,120,0.686
Completed,0.91,0,829,763,67,153,0.534
Completed,0.91,0,4185,3350,26,901,0.375
Completed,0.91,1,3710,1535,78,328,0.008
Completed,0.91,0,1284,3790,19,573,0.839
Completed,0.91,404,1566,399,88,966,0.223
Completed,0.91,0,3369,2987,22,213,0.936
Completed,0.91,0,3900,2460,70,515,0.695
Completed,0.91,0,1171,4716,35,260,0.402
Completed,0.91,0,585,1715,9,482,0.257
Completed,0.91,0,4410,4283,99,729,0.588
Completed,0.91,0,2704,1217,48,63,0.783
Completed,0.91,0,2310,3493,58,807,0.124
Completed,0.91,174,2291,474,45,206,0.454
Completed,0.91,0,2678,2905,60,961,0.637
Completed,0.91,0,4430,2221,13,252,0.988
Completed,0.91,0,598,4946,97,505,0.165
Completed,0.91,0,1105,1790,74,722,0.053
Completed,0.91,0,3845,4202,33,477,0.852
Completed,0.91,1,3420,979,83,799,0.517
Completed,0.91,0,1629,3723,25,52,0.326
Completed,0.91,1,1304,2051,81,410,0.739
Completed,0.91,0,3723,4463,15,664,0.416
Completed,0.91,0,803,2773,30,864,0.888
Completed,0.91,0,294,847,3,894,0.765
Completed,0.91,0,4753,3279,94,149,0.076
Completed,0.91,1,2980,1305,41,564,0.301
Completed,0.91,0,1971,4030,51,317,0.602
Completed,0.91,0,2152,1516,16,766,0.145
Completed,0.91,0,2861,3772,76,11,0.951
Completed,0.91,0,4877,705,28,715,0.679
Completed,0.91,0,117,3293,69,463,0.48
Completed,0.91,78,701,278,89,313,0.366
Completed,0.91,1,4369,2554,5,558,0.541
Completed,0.91,0,3524,2026,56,231,0.83
Completed,0.91,1,1411,4594,40,978,0.015
Completed,0.91,0,1752,1199,58,625,0.927
Completed,0.91,1,3242,3474,50,370,0.23
Completed,0.91,0,4027,1657,99,919,0.393
Completed,0.91,0,987,4225,8,166,0.701
Completed,0.91,0,399,2481,37,79,0.581
Completed,0.91,0,4535,4737,72,823,0.266
Completed,0.91,182,2577,459,20,403,0.117
Completed,0.91,0,2495,3047,85,650,0.792
Completed,0.91,0,2370,2285,65,991,0.331
Completed,0.91,0,2599,4853,32,239,0.514
Completed,0.91,0,4665,577,79,537,0.865
Completed,0.91,0,362,2852,13,282,0.042
Completed,0.91,1,1028,1081,43,445,0.18
Completed,0.91,0,3923,3669,52,692,0.979
Completed,0.91,1,3186,1853,2,21,0.644
Completed,0.91,0,1862,4109,92,766,0.452
Completed,0.92,59,1540,83,11,632,0.616
Completed,0.91,0,3487,2670,95,379,0.293
Completed,0.91,1,4245,2144,46,834,0.082
Completed,0.91,0,723,4399,62,79,0.765
Completed,0.91,0,62,1398,82,179,0.892
Completed,0.91,0,4987,3967,23,926,0.202
Completed,0.91,0,2903,901,75,350,0.428
Completed,0.91,0,2047,3177,34,594,0.729
Completed,0.91,0,1919,652,100,43,0.018
Completed,0.91,0,3095,3395,9,796,0.825
Completed,0.91,0,4800,1424,57,493,0.552
Completed,0.91,0,194,3835,48,748,0.353
Completed,0.91,0,937,1933,21,527,0.489
Completed,0.91,0,4134,4658,87,281,0.664
Completed,0.92,171,3603,225,36,946,0.953
Completed,0.91,0,1331,2657,71,201,0.138
Completed,0.91,0,1675,1594,27,340,0.8
Completed,0.91,0,3319,4318,67,593,0.103
Completed,0.91,0,3794,1097,18,134,0.266
Completed,0.91,0,1220,3528,78,888,0.575
Completed,0.91,231,478,356,54,856,0.704
Completed,0.91,0,4456,3100,38,108,0.389
Completed,0.91,0,2812,2417,90,681,0.24
Completed,0.91,0,2259,4829,7,435,0.915
Completed,0.91,0,2230,820,55,736,0.172
Completed,0.91,0,2783,3233,40,491,0.987
Completed,0.91,0,4486,1259,90,785,0.636
Completed,0.91,0,508,4003,5,38,0.46
Completed,0.91,0,1248,2078,28,188,0.323
Completed,0.91,0,3823,4509,69,944,0.522
Completed,0.92,41,3290,75,17,269,0.857
Completed,0.91,0,1645,2800,76,522,0.05
Completed,0.91,0,1361,1743,19,876,0.884
Completed,0.91,0,3633,4175,85,131,0.21
Completed,0.91,0,4106,952,38,582,0.421
Completed,0.91,0,909,3677,72,335,0.736
Completed,0.91,31,164,520,98,423,0.608
Completed,0.91,0,4770,2932,8,678,0.301
Completed,0.91,0,3124,2248,59,98,0.074
Completed,0.91,0,1948,4992,49,850,0.773
Completed,0.91,0,2056,2429,84,295,0.481
Completed,0.91,0,2912,4705,24,541,0.672
Completed,0.91,90,4976,427,73,249,0.945
Completed,0.91,0,51,2995,33,996,0.145
Completed,0.91,0,714,1250,13,779,0.01
Completed,0.91,0,4236,3506,97,25,0.833
Completed,0.91,0,3498,1689,45,702,0.544
Completed,0.91,0,1551,4277,60,449,0.361
Completed,0.92,38,1851,246,42,92,0.696
Completed,0.91,0,3176,2503,51,837,0.396
Completed,0.91,0,3932,1974,3,390,0.232
Completed,0.91,0,1037,4563,94,636,0.923
Completed,0.91,0,372,1548,64,608,0.793
Completed,0.91,0,4675,3823,29,353,0.111
Completed,0.91,1,2589,757,80,936,0.258
Completed,0.91,0,2361,3325,15,183,0.583
Completed,0.91,0,2466,1352,36,458,0.045
Completed,0.91,0,2548,3940,70,705,0.86
Completed,0.91,0,4565,874,21,8,0.509
Completed,0.91,0,429,3130,87,753,0.334
Completed,0.91,109,1015,129,57,974,0.446
Completed,0.91,0,4056,2697,47,221,0.644
Completed,0.91,0,3212,2171,100,554,0.98
Completed,0.91,0,1722,4446,10,300,0.173
Completed,0.91,0,1441,1054,91,162,0.757
Completed,0.91,0,3554,3623,6,908,0.084
Completed,0.91,0,4341,1807,54,367,0.293
Completed,0.91,0,673,4082,39,612,0.61
Completed,0.91,0,88,2312,18,646,0.731
Completed,0.91,0,4847,4899,77,393,0.424
Completed,0.91,0,2890,623,27,820,0.197
Completed,0.91,0,2181,2879,67,65,0.895
Completed,0.91,263,1980,324,2,510,0.358
Completed,0.91,0,2989,3049,92,263,0.549
Completed,0.91,0,4743,2366,43,964,0.822
Completed,0.91,0,284,4798,52,219,0.023
Completed,0.91,0,794,1626,79,57,0.137
Completed,0.91,0,4157,4370,14,810,0.959
Completed,0.91,0,3733,1148,66,479,0.672
Completed,0.91,0,1315,3560,31,734,0.487
Completed,0.91,1,1618,1882,75,870,0.573
Completed,0.91,0,3409,4626,35,122,0.274
Completed,0.92,114,3854,193,82,667,0.109
Completed,0.91,0,1114,2605,23,421,0.8
Completed,0.91,0,608,703,46,323,0.919
Completed,0.91,0,4440,3427,62,575,0.238
Completed,0.91,0,2668,1455,11,151,0.385
Completed,0.91,0,2281,3887,95,906,0.709
Completed,0.91,0,2338,2111,7,117,0.867
Completed,0.91,0,2733,4386,98,863,0.037
Completed,0.91,66,4379,108,50,411,0.34
Completed,0.91,0,555,2677,59,658,0.501
Completed,0.91,0,1143,931,86,570,0.653
Completed,0.91,0,3871,3188,21,316,0.439
Completed,0.91,0,3399,1370,71,895,0.182
Completed,0.91,0,1596,3958,37,143,0.973
Completed,0.91,0,1254,563,68,258,0.092
Completed,0.91,0,3680,2819,28,503,0.751
Completed,0.91,0,4213,2291,77,208,0.618
Completed,0.91,0,858,4878,17,955,0.287
Completed,0.91,0,273,1864,40,805,0.431
Completed,0.91,0,4720,4140,57,50,0.722
Completed,0.91,0,3018,1072,4,724,0.902
Completed,0.91,0,1996,3641,88,470,0.188
Completed,0.91,0,2127,1127,29,917,0.558
Completed,0.91,0,2824,3539,63,172,0.352
Completed,0.91,0,4910,1566,15,619,0.031
Completed,0.91,0,138,4310,82,372,0.816
Completed,0.91,0,646,2384,52,401,0.966
Completed,0.91,0,4322,4816,42,657,0.128
Completed,0.91,33,3567,382,93,72,0.495
Completed,0.91,0,1461,3106,3,825,0.662
Completed,0.91,0,1785,1435,96,714,0.28
Completed,0.91,0,3263,3866,12,469,0.565
Completed,0.91,0,4002,643,61,760,0.807
Completed,0.91,0,949,3367,45,12,0.101
Completed,0.91,43,441,211,25,230,0.246
Completed,0.91,0,4586,2624,84,985,0.912
Completed,0.91,0,2522,1939,32,306,0.718
Completed,0.91,0,2447,4684,73,559,0.378
Completed,0.91,0,2656,2740,19,85,0.163
Completed,0.91,0,4612,2057,66,626,0.467
Completed,0.91,0,322,4488,26,381,0.627
Completed,0.91,0,1064,1317,6,348,0.53
Completed,0.91,0,3950,4061,90,601,0.317
Completed,0.91,0,3163,839,39,172,0.059
Completed,0.91,0,1831,3251,55,928,0.851
Completed,0.91,0,1488,2189,49,536,0.219
Completed,0.91,0,3447,4932,58,288,0.877
Completed,0.91,216,4290,500,8,985,0.745
Completed,0.91,0,781,2912,100,240,0.413
Completed,0.91,0,38,1009,70,20,0.308
Completed,0.91,0,4956,3734,35,773,0.6
Completed,0.91,0,2938,1762,88,438,0.779
Completed,0.91,0,2075,4193,22,693,0.066
Completed,0.91,0,1891,1669,63,140,0.681
Completed,0.91,0,3060,4256,47,887,0.474
Completed,0.91,0,4830,1191,95,341,0.154
Completed,0.91,0,217,3446,10,587,0.938
Completed,0.91,298,880,445,33,687,0.839
Completed,0.91,0,4089,3014,75,434,0.002
Completed,0.91,0,3643,2487,24,857,0.368
Completed,0.91,0,1384,4762,83,102,0.536
Completed,0.91,0,1706,736,14,499,0.403
Completed,0.91,0,3343,3304,80,746,0.687
Completed,0.91,0,3766,1488,31,45,0.93
Completed,0.91,0,1184,3763,65,790,0.223
Completed,0.91,0,519,1993,91,952,0.12
Completed,0.91,0,4509,4581,1,199,0.786
Completed,0.91,130,2755,304,53,529,0.591
Completed,0.91,0,2214,2560,44,274,0.252
Completed,0.91,0,2217,733,76,178,0.693
Completed,0.91,0,2758,3320,17,923,0.401
Completed,0.91,1,4512,1504,69,350,0.222
Completed,0.91,0,521,3759,28,597,0.935
Completed,0.91,0,1186,2009,4,631,0.784
Completed,0.91,0,3768,4578,89,376,0.126
Completed,0.91,209,3344,300,40,835,0.257
Completed,0.91,0,1707,2575,55,82,0.59
Completed,0.91,0,1387,1675,49,443,0.473
Completed,0.91,0,3647,4243,59,689,0.686
Completed,0.91,0,4092,1177,8,22,0.944
Completed,0.91,0,883,3452,98,770,0.152
Completed,0.91,325,220,432,72,990,0.007
Completed,0.91,0,4833,3020,38,236,0.837
Completed,0.91,0,3061,2492,85,538,0.534
Completed,0.91,0,1893,4748,20,285,0.374
Completed,0.91,0,2072,2205,60,853,0.879
Completed,0.91,0,2936,4929,44,108,0.213
Completed,0.91,96,4953,495,97,683,0.408
Completed,0.91,0,35,2927,13,436,0.747
Completed,0.91,0,779,1006,33,337,0.594
Completed,0.91,1,4289,3750,73,592,0.31
Completed,0.91,0,3445,1777,24,137,0.068
Completed,0.91,0,1486,4189,84,889,0.774
Completed,0.91,0,3160,2746,80,280,0.995
Completed,0.91,0,3947,2063,30,949,0.63
Completed,0.91,0,1060,4474,65,202,0.461
Completed,0.91,0,320,1323,94,40,0.318
Completed,0.91,0,4611,4048,3,795,0.525
Completed,0.91,1,2654,825,51,496,0.845
Completed,0.91,1,2413,3257,42,749,0.061
Completed,0.91,0,2450,1440,10,893,0.566
Completed,0.91,0,2525,3852,100,146,0.275
Completed,0.91,0,4589,630,48,565,0.095
Completed,0.91,0,445,3374,57,320,0.809
Completed,0.91,85,951,197,87,409,0.907
Completed,0.91,0,4003,2629,21,661,0.248
Completed,0.91,0,3265,1946,70,112,0.381
Completed,0.91,0,1787,4671,36,867,0.712
Completed,0.91,0,1464,1123,67,721,0.346
Completed,0.91,0,3569,3554,27,474,0.56
Completed,0.91,0,4325,1582,77,799,0.817
Completed,0.91,0,650,4307,18,55,0.026
Completed,0.91,1,140,2399,39,205,0.13
Completed,0.91,0,4912,4812,54,958,0.96
Completed,0.91,92,2826,379,6,253,0.657
Completed,0.91,0,2129,3123,91,508,0.496
Completed,0.91,1,1993,549,31,76,0.756
Completed,0.91,0,3015,2824,66,822,0.09
Completed,0.91,0,4718,2298,14,406,0.285
Completed,0.91,0,271,4866,79,651,0.625
Completed,0.91,0,856,1870,52,623,0.721
Completed,0.91,0,4211,4126,43,369,0.436
Completed,0.91,0,3678,1060,92,922,0.194
Completed,0.91,1,1253,3648,2,167,0.9
Completed,0.91,0,1592,2126,95,310,0.035
Completed,0.91,0,3395,4382,11,557,0.873
Completed,0.91,67,3868,105,62,234,0.506
Completed,0.91,0,1140,2693,46,979,0.339
Completed,0.91,0,553,927,22,763,0.445
Completed,0.91,0,4377,3203,82,10,0.651
Completed,0.91,0,2731,1387,35,718,0.972
Completed,0.91,0,2337,3955,75,464,0.187
Completed,0.91,0,2284,1886,37,550,0.268
Completed,0.91,0,2671,4611,71,305,0.575
Completed,0.91,146,4441,177,20,971,0.802
Completed,0.91,1,610,2608,86,223,0.104
Completed,0.91,0,1117,688,59,3,0.24
Completed,0.91,0,3858,3431,50,758,0.913
Completed,0.91,0,3412,1458,98,455,0.704
Completed,0.91,0,1621,3870,7,708,0.387
Completed,0.91,194,1317,319,88,815,0.551
Completed,0.91,0,3735,3063,4,71,0.353
Completed,0.91,0,4158,2378,57,642,0.017
Completed,0.91,0,795,4791,41,395,0.824
Completed,0.91,0,287,1640,17,362,0.954
Completed,0.91,0,4746,4364,77,618,0.139
Completed,0.91,1,2992,1141,28,158,0.49
Completed,0.91,0,1982,3572,68,911,0.665
Completed,0.91,0,2179,1039,3,485,0.082
Completed,0.91,0,2889,3627,93,730,0.763
Completed,0.91,0,4845,1810,42,59,0.616
Completed,0.91,0,86,4066,52,806,0.292
Completed,0.91,0,670,2316,82,969,0.43
Completed,0.91,0,4338,4884,15,214,0.729
Completed,0.91,0,3551,606,63,513,0.894
Completed,0.91,0,1437,2882,29,259,0.203
Completed,0.91,0,1720,1366,73,156,0.866
Completed,0.91,0,3211,3935,32,902,0.044
Completed,0.91,0,4054,867,84,325,0.331
Completed,0.91,0,1013,3143,25,572,0.516
Completed,0.92,68,426,124,46,672,0.643
Completed,0.91,0,4563,2711,61,417,0.452
Completed,0.91,0,2545,2184,12,872,0.179
Completed,0.91,0,2463,4439,96,119,0.978
Completed,0.91,63,2363,240,55,273,0.395
Completed,0.91,0,2591,2515,39,520,0.702
Completed,0.91,0,4677,1988,90,193,0.929
Completed,0.91,0,374,4557,6,938,0.23
Completed,0.91,0,1040,1561,26,788,0.117
Completed,0.91,0,3934,3817,66,35,0.791
Completed,0.91,0,3179,751,19,740,0.58
Completed,0.91,1,1854,3339,78,485,0.265
Completed,0.91,0,1552,2432,22,101,0.678
Completed,0.91,1,3499,4689,88,848,0.479
Completed,0.91,146,4238,412,35,427,0.144
Completed,0.91,1,716,3000,70,673,0.951
Completed,0.91,0,54,1234,100,585,0.831
Completed,0.91,0,4979,3509,8,332,0.016
Completed,0.91,0,2915,1693,58,881,0.366
Completed,0.91,1,2060,4261,49,126,0.543
Completed,0.91,0,1946,1756,83,700,0.205
Completed,0.91,0,3121,4169,24,452,0.886
Completed,0.91,0,4768,946,75,774,0.739
Completed,0.91,0,163,3691,33,29,0.414
Completed,0.91,39,905,514,10,247,0.303
Completed,0.91,0,4102,2945,95,999,0.603
Completed,0.91,0,3630,2262,47,290,0.767
Completed,0.91,0,1358,4987,62,544,0.076
Completed,0.91,0,1643,804,44,934,0.989
Completed,0.91,0,3288,3236,53,187,0.166
Completed,0.91,0,3821,1263,1,602,0.455
Completed,0.91,0,1247,3988,91,357,0.638
Completed,0.91,0,505,2081,65,387,0.516
Completed,0.91,0,4483,4493,31,640,0.325
Completed,0.91,20,2781,60,80,87,0.052
Completed,0.91,1,2228,2804,14,842,0.852
Completed,0.91,0,2257,1589,64,17,0.109
Completed,0.91,0,2810,4332,29,772,0.799
Completed,0.91,0,4454,1109,81,441,0.573
Completed,0.91,0,476,3521,16,694,0.272
Completed,0.91,131,1217,370,42,533,0.387
Completed,0.91,0,3791,3095,52,287,0.71
Completed,0.91,0,3316,2410,2,988,0.921
Completed,0.91,0,1672,4842,93,241,0.238
Completed,0.91,1,1330,656,12,345,0.823
Completed,0.91,1,3601,3380,96,600,0.024
Completed,0.91,1,4132,1407,45,175,0.359
Completed,0.91,0,935,3839,61,929,0.55
Completed,0.91,0,191,1918,85,829,0.67
Completed,0.91,1,4797,4662,25,84,0.487
Completed,0.91,117,3091,228,72,628,0.136
Completed,0.91,0,1916,2640,32,382,0.959
Completed,0.9,83,2049,97,98,952,0.295
Completed,0.91,0,2905,2665,7,196,0.61
Completed,0.91,1,4988,2137,60,530,0.759
Completed,0.91,0,63,4412,50,277,0.084
Completed,0.91,0,727,1393,20,498,0.197
Completed,0.91,0,4248,3981,86,743,0.894
Completed,0.91,0,3490,914,37,46,0.731
Completed,0.91,0,1543,3170,71,793,0.422
Completed,0.91,0,1864,2270,27,686,0.508
Completed,0.91,0,3188,4857,68,431,0.333
Completed,0.91,0,3924,580,17,858,0.044
Completed,0.91,0,1030,2835,77,105,0.86
Completed,0.91,0,365,1085,56,139,0.981
Completed,0.91,0,4668,3654,41,884,0.174
Completed,0.91,0,2601,1836,89,342,0.447
Completed,0.91,0,2373,4112,4,590,0.646
Completed,0.91,0,2493,1202,47,802,0.232
Completed,0.91,0,2574,3458,63,49,0.921
Completed,0.91,0,4534,1642,10,727,0.696
Completed,0.91,0,397,4230,94,471,0.395
Completed,0.91,0,983,2464,74,255,0.26
Completed,0.91,0,4024,4740,34,502,0.583
Completed,0.91,72,3239,463,83,211,0.794
Completed,0.91,0,1749,3031,23,956,0.112
Completed,0.91,1,1409,1510,80,568,0.946
Completed,0.91,0,3522,3785,15,315,0.147
Completed,0.91,0,4368,719,65,898,0.482
Completed,0.91,1,700,3287,30,143,0.673
Completed,0.91,27,114,291,1,114,0.543
Completed,0.91,0,4874,2547,92,862,0.36
Completed,0.91,0,2859,2020,44,414,0.009
Completed,0.91,0,2149,4608,53,659,0.832
Completed,0.91,0,1972,2035,19,229,0.422
Completed,0.91,1,2982,4466,78,981,0.737
Completed,0.92,123,4756,33,26,308,0.886
Completed,0.91,0,296,2758,67,562,0.211
Completed,0.91,0,806,850,90,713,0.074
Completed,0.91,0,4169,3263,5,466,0.771
Completed,0.91,0,3726,1290,54,761,0.608
Completed,0.91,0,1308,4035,39,15,0.299
Completed,0.91,78,1630,487,58,401,0.635
Completed,0.91,0,3421,2899,48,654,0.46
Completed,0.91,0,3847,2216,99,73,0.171
Completed,0.91,0,1107,4960,9,828,0.986
Completed,0.91,0,601,1783,35,916,0.858
Completed,0.91,1,4432,4215,70,169,0.052
Completed,0.91,0,2681,993,22,620,0.324
Completed,0.91,0,2294,3717,88,375,0.523
Completed,0.91,232,2307,405,25,649,0.93
Completed,0.91,0,2701,2974,83,394,0.225
Completed,0.91,0,4406,2446,33,817,0.404
Completed,0.91,0,582,4721,74,64,0.689
Completed,0.91,0,1170,1702,97,164,0.59
Completed,0.91,0,3898,4290,12,909,0.251
Completed,0.91,0,3367,1223,60,364,0.118
Completed,0.91,0,1564,3479,45,611,0.786
Completed,0.91,0,1281,1963,51,977,0.154
Completed,0.91,0,3707,4551,41,222,0.937
Completed,0.91,167,4182,273,94,551,0.68
Completed,0.91,0,826,2529,3,299,0.473
Completed,0.91,0,242,779,30,461,0.369
Completed,0.91,0,4689,3347,64,707,0.536
Completed,0.91,0,3045,1530,15,4,0.841
Completed,0.91,0,2023,3805,81,752,0.002
Completed,0.91,0,2139,1272,40,324,0.744
Completed,0.91,0,2836,4016,56,578,0.413
Completed,0.91,0,4902,793,5,150,0.218
Completed,0.91,0,131,3205,89,903,0.877
Completed,0.92,71,639,54,69,870,0.78
Completed,0.91,0,4315,2778,28,125,0.067
Completed,0.91,1,3578,2094,76,666,0.308
Completed,0.91,0,1473,4526,16,419,0.601
Completed,0.91,0,1778,974,85,58,0.469
Completed,0.91,0,3256,3699,20,813,0.628
Completed,0.91,0,4014,1726,72,478,0.995
Completed,0.91,0,961,4157,38,731,0.164
Completed,0.91,0,454,2237,8,511,0.058
Completed,0.91,0,4598,4981,99,266,0.849
Completed,0.91,0,2514,547,50,963,0.53
Completed,0.91,0,2439,2959,58,216,0.315
Completed,0.91,0,2384,2353,92,426,0.807
Completed,0.91,0,2624,4785,2,679,0.102
Completed,0.91,31,4640,352,53,95,0.281
Completed,0.91,0,349,3077,43,849,0.566
Completed,0.91,0,1090,1169,13,879,0.717
Completed,0.91,0,3977,3581,79,132,0.378
Completed,0.91,0,3132,1609,32,579,0.245
Completed,0.91,0,1800,4353,65,334,0.912
Completed,0.92,40,1514,170,34,192,0.031
Completed,0.91,0,3474,2583,75,945,0.814
Completed,0.91,0,4259,1899,23,266,0.557
Completed,0.91,0,749,4644,82,521,0.35
Completed,0.91,0,6,1467,62,738,0.496
Completed,0.91,0,4924,3898,46,492,0.663
Completed,0.91,0,2966,677,96,782,0.968
Completed,0.91,0,2102,3401,11,37,0.129
Completed,0.91,0,1903,895,70,609,0.617
Completed,0.91,0,3071,3152,36,356,0.286
Completed,0.91,0,4823,1335,87,936,0.091
Completed,0.91,0,210,3924,21,180,0.75
Completed,0.91,0,872,2158,48,93,0.903
Completed,0.91,0,4081,4433,57,840,0.19
Completed,0.91,54,3656,157,9,389,0.431
Completed,0.91,0,1396,2725,100,633,0.724
Completed,0.91,0,1698,1818,7,780,0.342
Completed,0.91,0,3335,4094,91,28,0.501
Completed,0.91,0,3778,1028,38,701,0.868
Completed,0.91,0,1197,3597,54,446,0.038
Completed,0.91,1,530,600,78,296,0.181
Completed,0.91,0,4521,2856,18,543,0.972
Completed,0.91,0,2748,2329,67,248,0.653
Completed,0.91,0,2207,4917,27,993,0.438
Completed,0.91,0,2188,2340,2,336,0.236
Completed,0.91,0,2741,4908,92,581,0.919
Completed,0.91,0,4522,592,43,130,0.708
Completed,0.91,0,544,2868,53,877,0.385
Completed,0.91,1,1207,1023,79,851,0.27
Completed,0.91,0,3782,3612,13,97,0.571
Completed,0.91,0,3327,1835,66,677,0.796
Completed,0.91,0,1683,4091,32,424,0.107
Completed,0.91,71,1397,138,75,39,0.957
Completed,0.91,0,3669,2725,34,784,0.134
Completed,0.91,0,4063,2160,82,490,0.485
Completed,0.91,0,867,4415,23,736,0.668
Completed,0.91,0,202,1341,46,523,0.548
Completed,0.91,0,4807,3910,61,268,0.357
Completed,0.91,0,3083,883,11,943,0.022
Completed,0.91,0,1907,3158,96,190,0.821
Completed,0.91,0,2098,672,36,635,0.424
Completed,0.91,0,2954,3416,71,390,0.733
Completed,0.91,0,4940,1483,22,838,0.896
Completed,0.91,0,15,3895,87,91,0.199
Completed,0.91,0,755,1910,57,182,0.086
Completed,0.91,0,4277,4635,48,937,0.761
Completed,0.92,104,3460,162,100,354,0.612
Completed,0.91,0,1513,2594,9,607,0.297
Completed,0.91,0,1815,1615,91,995,0.648
Completed,0.91,0,3140,4339,6,250,0.448
Completed,0.91,0,3974,1156,54,541,0.176
Completed,0.91,0,1079,3588,38,294,0.983
Completed,0.91,122,335,333,18,448,0.861
Completed,0.91,0,4638,3077,78,703,0.046
Completed,0.91,0,2630,2355,27,26,0.335
Completed,0.91,0,2402,4767,67,779,0.51
Completed,0.91,15,2424,529,84,613,0.113
Completed,0.91,0,2506,2960,24,366,0.796
Completed,0.91,0,4602,2237,74,907,0.585
Completed,0.91,0,465,4962,33,162,0.262
Completed,0.91,0,975,1732,12,66,0.397
Completed,0.91,0,4015,4145,97,819,0.697
Completed,0.91,0,3250,960,45,392,0.923
Completed,0.91,0,1759,3705,60,647,0.234
Completed,0.91,0,1477,2106,41,754,0.834
Completed,0.91,0,3590,4518,51,6,0.011
Completed,0.91,74,4299,45,4,704,0.362
Completed,0.91,0,631,2789,94,459,0.545
Completed,0.91,0,125,790,64,301,0.675
Completed,0.91,0,4884,3222,30,553,0.483
Completed,0.91,1,2849,1287,81,220,0.149
Completed,0.91,0,2140,4012,15,975,0.948
Completed,0.91,0,2022,1537,56,421,0.297
Completed,0.91,0,3031,3793,40,668,0.606
Completed,0.91,0,4707,765,89,123,0.769
Completed,0.91,0,248,3353,5,869,0.072
Completed,0.91,176,835,255,28,905,0.209
Completed,0.91,0,4198,2531,69,152,0.884
Completed,0.91,0,3696,1963,16,576,0.735
Completed,0.91,0,1277,4532,76,322,0.42
Completed,0.91,0,1582,1220,20,218,0.521
Completed,0.91,0,3373,3495,85,964,0.322
Completed,0.91,0,3896,1717,37,264,0.049
Completed,0.91,0,1156,4285,72,509,0.856
Completed,0.91,0,571,2457,99,733,0.984
Completed,0.91,0,4403,4714,8,480,0.169
Completed,0.91,346,2709,396,59,811,0.458
Completed,0.91,0,2322,2984,49,56,0.633
Completed,0.91,0,2297,981,63,954,0.787
Completed,0.91,0,2692,3725,47,209,0.12
Completed,0.91,0,4417,1792,94,504,0.253
Completed,0.91,0,592,4204,11,257,0.592
Completed,0.91,0,1100,2219,34,469,0.691
Completed,0.91,0,3829,4943,74,725,0.405
Completed,0.91,16,3435,472,23,51,0.227
Completed,0.91,0,1632,2903,83,804,0.932
Completed,0.91,1,1291,1308,14,657,0.004
Completed,0.91,0,3717,4033,80,412,0.843
Completed,0.91,0,4173,850,30,864,0.538
Completed,0.91,0,817,3282,65,116,0.371
Completed,0.91,0,4756,2770,1,896,0.682
Completed,0.91,0,2976,2049,53,317,0.939
Completed,0.91,0,1954,4460,44,570,0.156
Completed,0.91,0,2167,2023,78,13,0.599
Completed,0.91,0,2864,4592,19,759,0.306
Completed,0.91,123,4873,276,67,468,0.065
Completed,0.91,0,101,2552,26,715,0.778
Completed,0.91,0,689,708,6,560,0.875
Completed,0.91,0,4364,3295,90,306,0.216
Completed,0.91,0,3531,1519,39,983,0.411
Completed,0.91,0,1425,3774,55,231,0.742
Completed,0.91,124,1748,456,49,373,0.313
Completed,0.91,0,3226,3044,58,618,0.528
Completed,0.91,0,4043,2478,9,171,0.847
Completed,0.91,0,990,4734,99,918,0.056
Completed,0.91,0,405,1660,69,826,0.162
Completed,0.91,0,4550,4228,36,71,0.993
Completed,0.91,0,2564,1202,88,656,0.626
Completed,0.91,0,2489,3477,22,403,0.466
Completed,0.91,0,2375,1856,29,239,0.91
Completed,0.91,0,2615,4112,63,986,0.243
Completed,0.91,0,4650,1083,16,289,0.376
Completed,0.91,0,359,3672,81,534,0.715
Completed,0.91,0,1021,574,51,692,0.564
Completed,0.91,0,3908,2849,43,439,0.279
Completed,0.91,0,3199,2282,93,774,0.1
Completed,0.91,0,1867,4850,2,19,0.805
Completed,0.91,0,1525,903,96,380,0.127
Completed,0.91,0,3484,3179,12,627,0.966
Completed,0.91,0,4249,1401,61,86,0.661
Completed,0.91,0,740,3969,45,831,0.494
