Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,1724,624,41,235,0.017
Failed,,,115,2670,60,515,0.275
Failed,,,4868,1911,12,478,0.816
Failed,,,4058,3294,30,272,0.973
Failed,,,999,1285,80,737,0.43
Failed,,,2164,4192,23,19,0.174
Failed,,,2855,1249,74,990,0.731
Failed,,,2617,3060,16,639,0.119
Failed,,,2365,2302,63,354,0.536
Failed,,,722,4427,32,884,0.793
Failed,,,4221,235,84,109,0.362
Failed,,,4667,3800,52,145,0.454
Failed,,,353,858,2,864,0.887
Failed,,,1561,3687,95,396,0.629
Failed,,,1339,3088,66,216,0.209
Failed,,,3602,2333,14,808,0.633
Failed,,,1393,1809,18,949,0.31
Failed,,,521,3980,87,293,0.052
Failed,,,4498,677,36,700,0.603
Failed,,,4078,4606,4,548,0.696
Failed,,,867,53,57,461,0.147
Failed,,,2222,2928,50,803,0.403
Failed,,,2761,2432,98,205,0.938
Failed,,,3019,4372,39,418,0.334
Failed,,,2001,1070,90,576,0.758
Failed,,,1164,3163,9,170,0.501
Failed,,,3896,1417,58,823,0.092
Failed,,,4719,2539,76,929,0.248
Failed,,,264,2044,29,80,0.656
Failed,,,1574,4997,72,672,0.914
Failed,,,3265,1016,40,30,0.911
Failed,,,3220,4815,94,758,0.576
Failed,,,1718,1999,83,794,0.169
Failed,,,197,4708,14,451,0.412
Failed,,,4824,477,65,542,0.992
Failed,,,3751,4084,97,710,0.836
Failed,,,1190,1103,44,299,0.255
Failed,,,1896,3421,51,954,0.014
Failed,,,3085,1373,3,55,0.578
Failed,,,2700,4475,62,326,0.192
Failed,,,2322,244,11,667,0.65
Failed,,,845,3031,92,74,0.89
Failed,,,4216,2233,43,919,0.45
Failed,,,4398,3657,25,829,0.356
Failed,,,582,1609,72,180,0.798
Failed,,,1253,3849,29,585,0.556
Failed,,,3497,1677,46,613,0.213
Failed,,,3665,3554,67,45,0.844
Failed,,,1417,726,60,10,0.377
Failed,,,419,3486,41,727,0.134
Failed,,,4562,1779,89,266,0.708
Failed,,,4365,2859,71,488,0.613
Failed,,,696,2403,21,521,0.042
Failed,,,2470,4616,78,240,0.282
Failed,,,2551,102,27,768,0.871
Failed,,,2916,3251,86,603,0.478
Failed,,,2064,1544,38,391,0.925
Failed,,,1021,4227,69,858,0.685
Failed,,,3920,962,17,135,0.22
Failed,,,4969,4850,49,115,0.065
Failed,,,54,336,99,894,0.528
Failed,,,1863,2627,6,363,0.771
Failed,,,3369,443,20,336,0.489
Failed,,,3342,2797,34,199,0.735
Failed,,,1851,786,98,719,0.278
Failed,,,66,3739,4,2,0.022
Failed,,,4996,1681,56,976,0.571
Failed,,,3932,3115,87,776,0.728
Failed,,,1048,2307,36,248,0.177
Failed,,,2037,4400,67,529,0.435
Failed,,,2904,160,18,496,0.969
Failed,,,2568,3350,72,127,0.364
Failed,,,2492,1291,20,850,0.79
Failed,,,674,4166,76,383,0.532
Failed,,,4348,1176,28,595,0.124
Failed,,,4540,4793,8,653,0.216
Failed,,,402,552,58,371,0.626
Failed,,,1435,2723,39,902,0.882
Failed,,,3687,868,81,424,0.1
Failed,,,3525,3990,7,984,0.964
Failed,,,1285,2095,75,443,0.049
Failed,,,550,4924,31,786,0.305
Failed,,,4390,420,80,192,0.849
Failed,,,4185,4298,60,62,0.941
Failed,,,838,1043,13,962,0.4
Failed,,,2329,3168,94,307,0.142
Failed,,,2732,1472,42,717,0.701
Failed,,,3048,4533,96,911,0.089
Failed,,,1893,28,47,66,0.504
Failed,,,1193,2935,53,659,0.763
Failed,,,3788,2488,2,319,0.329
Failed,,,4826,3559,32,431,0.486
Failed,,,234,1862,84,593,0.917
Failed,,,1682,3909,16,188,0.661
Failed,,,3198,2171,55,645,0.321
Failed,,,3172,3777,50,258,0.814
Failed,,,1591,1592,26,285,0.407
Failed,,,246,3884,70,941,0.167
Failed,,,4697,932,21,37,0.738
Failed,,,3879,4508,41,213,0.583
Failed,,,1142,306,88,811,0.009
Failed,,,2023,2988,7,469,0.252
Failed,,,3036,2219,59,556,0.839
Failed,,,2749,4118,5,815,0.446
Failed,,,2195,1166,54,162,0.895
Failed,,,894,3379,48,568,0.653
Failed,,,4090,1360,99,410,0.189
Failed,,,4525,2753,69,344,0.095
Failed,,,533,1984,16,680,0.56
Failed,,,1380,4744,85,88,0.801
Failed,,,3547,1916,90,123,0.459
Failed,,,3695,2543,24,535,0.606
Failed,,,1525,371,3,507,0.139
Failed,,,389,2611,97,227,0.38
Failed,,,4669,2125,45,751,0.961
Failed,,,4257,3237,14,997,0.867
Failed,,,724,1501,65,27,0.287
Failed,,,2363,4288,34,745,0.044
Failed,,,2580,995,83,279,0.61
Failed,,,2886,2847,29,101,0.224
Failed,,,2171,2361,81,876,0.68
Failed,,,992,4679,25,346,0.923
Failed,,,4026,136,73,632,0.481
Failed,,,4861,4056,93,620,0.326
Failed,,,83,762,43,404,0.766
Failed,,,1755,3471,62,872,0.525
Failed,,,3339,655,63,837,0.243
Failed,,,3391,3612,77,692,0.996
Failed,,,1761,2250,10,104,0.985
Failed,,,157,4463,91,636,0.742
Failed,,,4905,257,39,357,0.162
Failed,,,4022,3837,20,392,0.005
Failed,,,958,880,71,617,0.588
Failed,,,2127,3640,27,148,0.828
Failed,,,2814,1626,77,861,0.264
Failed,,,2653,4696,36,512,0.899
Failed,,,2407,489,88,481,0.442
Failed,,,759,2780,19,763,0.202
Failed,,,4262,2016,67,230,0.641
Failed,,,4626,3404,99,22,0.548
Failed,,,316,1390,49,987,0.107
Failed,,,1520,4072,56,267,0.349
Failed,,,3639,542,38,937,0.353
Failed,,,3495,4914,51,471,0.703
Failed,,,1356,945,33,828,0.715
Failed,,,479,3263,64,421,0.958
Failed,,,4461,1532,15,573,0.383
Failed,,,4114,2640,47,677,0.291
Failed,,,908,2158,94,331,0.863
Failed,,,2258,4867,1,926,0.623
Failed,,,2803,319,53,83,0.033
Failed,,,2982,3498,12,296,0.676
Failed,,,1959,1767,61,697,0.229
Failed,,,1127,4007,42,40,0.47
Failed,,,3854,709,93,953,0.934
Failed,,,4760,4634,75,800,0.777
Failed,,,300,85,23,208,0.314
Failed,,,1616,2872,79,553,0.072
Failed,,,3228,1735,11,153,0.068
Failed,,,3262,3014,57,889,0.418
Failed,,,1677,207,68,916,0.825
Failed,,,161,3082,37,322,0.567
Failed,,,4782,2279,86,671,0.026
Failed,,,3793,3709,54,582,0.181
Failed,,,1227,1655,7,427,0.723
Failed,,,1938,3827,100,834,0.98
Failed,,,3122,832,48,175,0.424
Failed,,,2659,2693,89,446,0.786
Failed,,,2285,1889,40,547,0.368
Failed,,,804,4842,59,202,0.111
Failed,,,4180,597,8,791,0.543
Failed,,,4434,4218,26,959,0.638
Failed,,,624,1223,78,50,0.204
Failed,,,1290,3316,22,707,0.462
Failed,,,3461,1115,5,742,0.804
Failed,,,3624,4243,84,165,0.127
Failed,,,1459,1444,91,138,0.594
Failed,,,456,4351,10,608,0.852
Failed,,,4603,1092,62,386,0.302
Failed,,,4323,4975,81,366,0.396
Failed,,,659,465,30,642,0.944
Failed,,,2429,2512,73,110,0.688
Failed,,,2514,2071,24,899,0.154
Failed,,,2957,3959,65,732,0.508
Failed,,,2100,699,13,261,0.084
Failed,,,1063,3527,82,981,0.34
Failed,,,3956,1836,34,13,0.751
Failed,,,4932,2901,2,236,0.906
Failed,,,12,2459,52,773,0.498
Failed,,,1826,4584,45,491,0.239
Failed,,,3405,2391,31,456,0.521
Failed,,,3305,4454,17,77,0.267
Failed,,,1830,68,18,835,0.437
Failed,,,6,2894,86,429,0.179
Failed,,,4935,2447,37,579,0.729
Failed,,,3952,3520,6,669,0.572
Failed,,,1069,1823,54,325,0.024
Failed,,,2096,3946,48,917,0.281
Failed,,,2963,692,100,76,0.815
Failed,,,2508,2505,40,305,0.46
Failed,,,2432,2058,90,704,0.885
Failed,,,652,4962,8,48,0.629
Failed,,,4327,458,59,960,0.218
Failed,,,4600,4338,78,792,0.125
Failed,,,461,1084,26,202,0.534
Failed,,,1455,3129,70,544,0.792
Failed,,,3729,1263,70,302,0.879
Failed,,,3561,3136,44,855,0.061
Failed,,,1306,1251,44,113,0.144
Failed,,,610,4206,62,643,0.402
Failed,,,4450,1215,10,366,0.943
Failed,,,4164,4830,30,384,0.85
Failed,,,817,589,80,609,0.308
Failed,,,2270,2685,24,141,0.052
Failed,,,2672,1877,73,852,0.608
Failed,,,3108,3815,13,519,0.245
Failed,,,1953,824,66,490,0.664
Failed,,,1214,3702,34,770,0.92
Failed,,,3809,1643,82,239,0.488
Failed,,,4766,3075,51,15,0.331
Failed,,,174,2267,2,978,0.765
Failed,,,1661,4441,96,260,0.506
Failed,,,3157,75,96,518,0.665
Failed,,,3151,4572,68,174,0.97
Failed,,,1610,2398,57,147,0.254
Failed,,,303,4641,39,614,0.011
Failed,,,4754,97,91,394,0.586
Failed,,,3860,4014,71,360,0.74
Failed,,,1123,721,21,634,0.168
Failed,,,1965,3510,77,103,0.408
Failed,,,2979,1774,28,890,0.999
Failed,,,2807,4874,88,739,0.355
Failed,,,2252,331,35,270,0.802
Failed,,,912,2652,67,987,0.561
Failed,,,4108,2165,19,21,0.097
Failed,,,4467,3275,50,229,0.192
Failed,,,476,1540,99,765,0.654
Failed,,,1362,4251,5,484,0.897
Failed,,,3567,1432,22,449,0.366
Failed,,,3715,3309,91,896,0.702
Failed,,,1507,1128,83,923,0.046
Failed,,,333,3417,15,330,0.289
Failed,,,4612,1397,64,679,0.869
Failed,,,4276,2792,94,573,0.963
Failed,,,743,2024,47,420,0.381
Failed,,,2420,4703,53,825,0.141
Failed,,,2638,501,1,168,0.705
Failed,,,2829,3652,61,455,0.07
Failed,,,2114,1634,11,554,0.526
Failed,,,974,3844,93,211,0.767
Failed,,,4009,892,42,798,0.328
Failed,,,4919,4470,23,950,0.483
Failed,,,141,269,75,43,0.924
Failed,,,1774,3026,31,698,0.682
Failed,,,3319,200,45,733,0.09
Failed,,,3409,2884,10,862,0.842
Failed,,,1740,1728,77,466,0.83
Failed,,,96,4048,21,810,0.589
Failed,,,4845,750,70,214,0.007
Failed,,,4042,4672,88,38,0.165
Failed,,,978,124,40,940,0.744
Failed,,,2187,2835,59,283,0.987
Failed,,,2873,2354,7,695,0.421
Failed,,,2593,4280,55,936,0.807
Failed,,,2347,982,5,88,0.351
Failed,,,738,3225,99,683,0.109
Failed,,,4241,1493,48,341,0.551
Failed,,,4685,2598,16,407,0.643
Failed,,,376,2118,69,570,0.203
Failed,,,1541,4907,37,163,0.444
Failed,,,3620,957,56,509,0.448
Failed,,,3477,4079,33,86,0.613
Failed,,,1377,530,51,744,0.624
Failed,,,539,2741,45,24,0.865
Failed,,,4521,1976,97,1000,0.293
Failed,,,4093,3367,65,754,0.386
Failed,,,888,1353,14,224,0.96
Failed,,,2199,4110,83,506,0.717
Failed,,,2743,1154,34,471,0.129
Failed,,,3042,2976,82,150,0.523
Failed,,,2020,2212,29,875,0.074
Failed,,,1148,4501,73,405,0.316
Failed,,,3875,294,25,619,0.78
Failed,,,4701,3876,43,631,0.936
Failed,,,240,920,92,347,0.471
Failed,,,1595,3600,11,879,0.23
Failed,,,3246,2257,79,295,0.227
Failed,,,3241,3458,27,559,0.266
Failed,,,1695,662,50,531,0.982
Failed,,,218,3566,56,249,0.726
Failed,,,4839,1874,4,775,0.183
Failed,,,3774,2942,36,975,0.028
Failed,,,1209,2500,87,3,0.569
Failed,,,1880,4545,18,722,0.827
Failed,,,3064,35,67,255,0.268
Failed,,,2716,3176,19,124,0.88
Failed,,,2343,1484,72,900,0.465
Failed,,,822,4310,28,369,0.206
Failed,,,4198,1051,76,656,0.639
Failed,,,4377,4936,58,598,0.545
Failed,,,566,427,9,380,0.114
Failed,,,1271,2550,90,850,0.37
Failed,,,3482,358,85,814,0.901
Failed,,,3645,4736,4,281,0.035
Failed,,,1441,1928,24,308,0.691
Failed,,,398,4805,80,965,0.947
Failed,,,4546,559,31,59,0.398
Failed,,,4342,4179,13,189,0.303
Failed,,,677,1183,61,789,0.854
Failed,,,2486,3357,42,444,0.596
Failed,,,2572,1304,94,533,0.063
Failed,,,2900,4412,46,840,0.667
Failed,,,2043,167,96,185,0.241
Failed,,,1045,3122,2,592,0.5
Failed,,,3938,2319,53,432,0.908
Failed,,,4989,3746,85,320,0.753
Failed,,,70,1693,32,658,0.343
Failed,,,1845,3789,64,63,0.087
Failed,,,3385,1585,62,98,0.678
Failed,,,3323,3921,97,493,0.425
Failed,,,1867,2183,33,957,0.592
Failed,,,48,4862,65,300,0.834
Failed,,,4972,343,14,709,0.261
Failed,,,3916,4239,45,541,0.418
Failed,,,1028,969,97,452,0.99
Failed,,,2060,3258,3,797,0.749
Failed,,,2922,1557,51,197,0.16
Failed,,,2545,4629,11,424,0.553
Failed,,,2474,109,62,584,0.106
Failed,,,689,2867,43,177,0.346
Failed,,,4369,2416,92,832,0.812
Failed,,,4558,3494,73,922,0.904
Failed,,,425,1791,25,71,0.441
Failed,,,1414,4002,81,666,0.198
Failed,,,3710,2108,39,128,0.788
Failed,,,3543,2731,74,717,0.155
Failed,,,1269,875,7,242,0.862
Failed,,,568,3665,88,524,0.619
Failed,,,4414,1622,41,485,0.04
Failed,,,4201,3039,22,263,0.133
Failed,,,858,2245,71,730,0.714
Failed,,,2306,4487,27,10,0.954
Failed,,,2714,252,78,983,0.391
Failed,,,3071,3429,38,648,0.777
Failed,,,1912,1385,85,361,0.319
Failed,,,1177,4096,17,893,0.078
Failed,,,3767,1111,69,116,0.518
Failed,,,4808,4720,100,136,0.675
Failed,,,211,484,49,857,0.233
Failed,,,1702,2805,55,387,0.476
Failed,,,3176,793,16,914,0.51
Failed,,,3193,2635,83,51,0.005
Failed,,,1568,431,94,16,0.721
Failed,,,267,2527,13,736,0.979
Failed,,,4713,2036,60,273,0.428
Failed,,,3902,3151,79,479,0.273
Failed,,,1160,1410,30,514,0.822
Failed,,,2007,4365,74,232,0.566
Failed,,,3015,1058,23,762,0.03
Failed,,,2765,2916,63,612,0.635
Failed,,,2216,2425,16,397,0.211
Failed,,,871,4599,84,867,0.467
Failed,,,4071,41,32,142,0.877
Failed,,,4504,3973,1,106,0.783
Failed,,,517,665,52,887,0.375
Failed,,,1399,3542,46,355,0.117
Failed,,,3530,733,29,327,0.648
Failed,,,3674,3861,60,768,0.296
Failed,,,1548,1670,68,803,0.952
Failed,,,369,3793,36,458,0.694
Failed,,,4653,846,87,551,0.152
Failed,,,4234,4419,56,703,0.058
Failed,,,706,222,4,290,0.601
Failed,,,2379,3048,98,947,0.857
Failed,,,2601,2294,50,46,0.3
Failed,,,2870,4184,90,333,0.912
Failed,,,2150,1237,39,676,0.495
Failed,,,1015,3282,58,81,0.239
Failed,,,4045,1278,9,928,0.67
Failed,,,4882,2658,28,822,0.515
Failed,,,99,1904,76,171,0.082
Failed,,,1737,4808,20,578,0.34
Failed,,,3355,2011,6,606,0.931
Failed,,,3373,4989,41,992,0.187
Failed,,,1781,1028,74,338,0.176
Failed,,,133,3203,30,931,0.432
Failed,,,4887,1457,81,93,0.975
Failed,,,4001,2576,63,161,0.818
Failed,,,942,2081,11,817,0.278
Failed,,,2146,4958,92,412,0.019
Failed,,,2837,405,44,566,0.577
Failed,,,2635,3593,96,805,0.215
Failed,,,2384,1847,45,219,0.631
Failed,,,780,3943,52,562,0.89
Failed,,,4278,640,2,463,0.456
Failed,,,4649,4567,35,287,0.363
Failed,,,1504,2969,14,35,0.539
Failed,,,3440,2474,66,943,0.12
Failed,,,3662,1802,95,639,0.542
Failed,,,3513,3675,18,206,0.393
Failed,,,502,4386,6,155,0.149
Failed,,,4479,194,54,870,0.697
Failed,,,4134,3762,86,882,0.605
Failed,,,924,820,37,95,0.054
Failed,,,2240,3724,68,626,0.313
Failed,,,2780,1715,17,352,0.845
Failed,,,3000,4778,69,29,0.491
Failed,,,1982,586,22,995,0.917
Failed,,,1106,2709,78,278,0.659
Failed,,,3838,1950,26,747,0.25
Failed,,,4737,3335,8,501,0.093
Failed,,,281,1326,59,476,0.504
Failed,,,1632,4152,40,757,0.76
Failed,,,3426,1210,89,221,0.335
Failed,,,3204,611,72,415,0.756
Failed,,,3278,4332,24,686,0.732
Failed,,,177,4263,95,121,0.257
Failed,,,4803,1000,47,903,0.839
Failed,,,3811,4890,15,845,0.994
Failed,,,1250,375,64,133,0.413
Failed,,,1917,2586,33,601,0.171
Failed,,,3106,2130,84,377,0.737
Failed,,,2680,4031,32,246,0.102
Failed,,,2301,767,79,778,0.557
Failed,,,785,3446,23,498,0.799
Failed,,,4157,1740,75,527,0.358
Failed,,,4419,2823,93,725,0.453
Failed,,,603,2366,42,252,0.892
Failed,,,1313,4655,61,970,0.651
Failed,,,3747,141,12,8,0.195
Failed,,,3608,3100,48,402,0.94
Failed,,,1335,2341,100,622,0.405
Failed,,,439,2992,71,843,0.043
Failed,,,4583,2195,20,182,0.616
Failed,,,4305,3617,38,68,0.71
Failed,,,635,1568,90,909,0.136
Failed,,,2450,3889,9,317,0.378
Failed,,,2530,908,57,661,0.967
Failed,,,2937,2758,5,968,0.323
Failed,,,2084,1959,56,56,0.772
Failed,,,1081,4749,49,712,0.529
Failed,,,3979,518,98,313,0.067
Failed,,,4947,4123,66,441,0.222
Failed,,,33,1141,19,536,0.687
Failed,,,1803,3384,87,194,0.927
Failed,,,3139,1336,35,784,0.48
Failed,,,3282,3213,53,373,0.581
Failed,,,1659,1506,1,651,0.016
Failed,,,35,3396,74,694,0.545
Failed,,,4945,1343,25,283,0.111
Failed,,,3982,2770,44,467,0.205
Failed,,,1079,1967,92,558,0.637
Failed,,,2088,4766,10,215,0.88
Failed,,,2935,520,63,809,0.461
Failed,,,2538,3629,3,570,0.824
Failed,,,2443,1575,52,408,0.268
Failed,,,644,3906,46,813,0.025
Failed,,,4298,910,96,164,0.567
Failed,,,4589,4530,66,90,0.723
Failed,,,432,284,13,935,0.182
Failed,,,1484,3005,82,342,0.423
Failed,,,3576,2202,35,682,0.981
Failed,,,3584,4513,77,587,0.874
Failed,,,1477,281,27,437,0.284
Failed,,,601,4662,100,472,0.75
Failed,,,4421,153,48,505,0.341
Failed,,,4153,4038,17,743,0.496
Failed,,,787,779,68,281,0.907
Failed,,,2298,3449,37,999,0.664
Failed,,,2681,1757,86,25,0.24
Failed,,,3097,4897,26,348,0.595
Failed,,,1923,388,78,630,0.06
Failed,,,1242,2589,22,100,0.303
Failed,,,3818,2147,70,878,0.851
Failed,,,4796,3215,89,874,0.946
Failed,,,184,1523,40,150,0.396
Failed,,,1652,4271,59,619,0.155
Failed,,,3290,1012,8,406,0.687
Failed,,,3140,4140,81,939,0.369
Failed,,,1800,1144,30,39,0.785
Failed,,,275,4149,1,256,0.641
Failed,,,4745,1193,53,721,0.2
Failed,,,3830,4776,84,531,0.108
Failed,,,1113,569,33,494,0.547
Failed,,,1975,2702,64,774,0.805
Failed,,,3008,1938,15,250,0.349
Failed,,,2777,3759,75,381,0.984
Failed,,,2242,803,23,597,0.419
Failed,,,921,3716,79,129,0.161
Failed,,,4137,1703,31,848,0.744
Failed,,,4478,3093,12,900,0.586
Failed,,,506,2328,61,125,0.006
Failed,,,1333,4383,43,655,0.262
Failed,,,3611,177,93,369,0.829
Failed,,,3745,2825,54,225,0.083
Failed,,,1316,2383,6,753,0.51
Failed,,,4641,2471,76,445,0.47
Failed,,,4286,3576,57,309,0.314
Failed,,,773,1844,9,716,0.778
Failed,,,2391,3931,91,60,0.52
Failed,,,2628,633,38,964,0.073
Failed,,,2840,2560,98,657,0.716
Failed,,,2144,2078,49,320,0.126
Failed,,,945,4946,55,913,0.384
Failed,,,3999,398,4,64,0.957
Failed,,,4888,4320,35,186,0.864
Failed,,,130,1021,88,838,0.289
Failed,,,1783,3186,19,433,0.033
Failed,,,3275,1455,67,591,0.622
Failed,,,3211,2675,14,323,0.895
Failed,,,3420,3328,47,4,0.443
Failed,,,1640,1314,95,974,0.898
Failed,,,4874,619,83,918,0.654
Failed,,,4053,4197,51,836,0.559
Failed,,,1009,1244,3,173,0.096
Failed,,,2158,3299,97,580,0.352
Failed,,,2864,1280,44,429,0.802
Failed,,,2604,4431,92,200,0.408
Failed,,,2377,230,43,793,0.995
Failed,,,710,3065,62,448,0.739
Failed,,,4233,2297,11,545,0.165
Failed,,,4656,3692,29,705,0.011
Failed,,,366,1672,81,304,0.582
Failed,,,1550,3805,25,961,0.841
Failed,,,3510,854,73,48,0.251
Failed,,,3655,3976,41,610,0.681
Failed,,,3447,4555,20,788,0.228
Failed,,,341,2952,27,533,0.933
Failed,,,4512,1814,60,140,0.922
Failed,,,4063,2923,78,112,0.767
Failed,,,877,2437,27,897,0.325
Failed,,,2208,4602,70,364,0.068
Failed,,,2772,58,21,644,0.524
Failed,,,3012,3158,69,979,0.138
Failed,,,2009,1422,17,15,0.704
Failed,,,1157,4368,86,734,0.96
Failed,,,3903,1075,38,259,0.381
Failed,,,4711,4992,6,489,0.287
Failed,,,270,448,55,520,0.868
Failed,,,1566,2534,49,237,0.609
Failed,,,3375,2049,99,771,0.046
Failed,,,3354,4713,60,634,0.789
Failed,,,1729,1906,65,670,0.447
Failed,,,106,4820,34,75,0.189
Failed,,,4811,1994,41,102,0.532
Failed,,,3764,3426,24,146,0.625
Failed,,,1179,1368,74,863,0.217
Failed,,,1909,4089,31,393,0.458
Failed,,,3073,1098,80,616,0.883
Failed,,,2706,3036,32,765,0.279
Failed,,,2313,2228,84,228,0.813
Failed,,,851,4480,15,510,0.572
Failed,,,4207,239,63,483,0.021
Failed,,,4407,3854,95,269,0.178
Failed,,,577,863,46,740,0.727
Failed,,,1263,3662,52,20,0.969
Failed,,,3682,1604,2,989,0.434
Failed,,,3532,3481,87,419,0.505
Failed,,,1406,682,89,384,0.224
Failed,,,510,3549,7,853,0.482
Failed,,,4555,731,18,826,0.761
Failed,,,4371,4611,50,924,0.918
Failed,,,687,107,98,85,0.485
Failed,,,2477,2855,4,679,0.245
Failed,,,2543,2408,57,329,0.66
Failed,,,2930,4222,9,42,0.048
Failed,,,2053,967,58,952,0.607
Failed,,,1035,3246,39,294,0.848
Failed,,,3909,1549,90,699,0.306
Failed,,,4979,2622,72,555,0.399
Failed,,,40,2175,20,454,0.942
Failed,,,1873,4845,76,798,0.699
Failed,,,3184,341,28,210,0.142
Failed,,,3182,3734,70,818,0.649
Failed,,,1706,472,12,359,0.365
Failed,,,209,2802,94,891,0.122
Failed,,,4981,790,26,411,0.892
Failed,,,3945,4395,7,337,0.797
Failed,,,1038,165,59,687,0.357
Failed,,,2051,3110,41,93,0.099
Failed,,,2893,2312,88,932,0.556
Failed,,,2575,4161,48,691,0.17
Failed,,,2484,1181,99,286,0.734
Failed,,,680,3345,5,944,0.992
Failed,,,4340,1296,55,34,0.411
Failed,,,4548,2718,85,218,0.256
Failed,,,395,1921,37,806,0.836
Failed,,,1442,4788,69,462,0.579
Failed,,,3540,557,16,563,0.014
Failed,,,3704,4929,97,95,0.927
Failed,,,1410,1784,36,575,0.087
Failed,,,427,3985,67,167,0.33
Failed,,,4385,2090,3,627,0.684
Failed,,,4190,3173,34,623,0.529
Failed,,,829,1467,83,401,0.063
Failed,,,2335,4303,15,871,0.322
Failed,,,2723,1038,65,153,0.77
Failed,,,3061,2940,25,475,0.376
Failed,,,1882,2483,73,502,0.965
Failed,,,1206,4538,29,220,0.707
Failed,,,4838,3914,62,996,0.041
Failed,,,221,650,11,28,0.614
Failed,,,1694,3564,93,748,0.871
Failed,,,3327,1857,43,277,0.283
Failed,,,3383,3879,4,132,0.535
Failed,,,1598,937,56,845,0.12
Failed,,,1837,1685,21,159,0.193
Failed,,,76,3772,77,567,0.45
Failed,,,3871,2983,67,652,0.886
Failed,,,1149,2224,18,372,0.455
Failed,,,2016,4503,87,905,0.212
Failed,,,3044,311,36,120,0.63
Failed,,,2735,3374,76,251,0.018
Failed,,,2205,1365,28,726,0.575
Failed,,,880,4113,72,7,0.818
Failed,,,4100,1171,20,971,0.274
Failed,,,4514,4739,39,779,0.431
Failed,,,547,547,90,245,0.972
Failed,,,1370,2748,8,528,0.732
Failed,,,3652,1989,58,497,0.173
Failed,,,3484,2615,31,911,0.758
Failed,,,1538,2120,80,67,0.333
Failed,,,1280,415,45,883,0.477
Failed,,,559,2547,51,351,0.221
Failed,,,4245,4293,94,436,0.657
Failed,,,736,990,42,588,0.247
Failed,,,2350,3242,60,181,0.49
Failed,,,2592,1496,13,843,0.914
Failed,,,2881,4684,53,537,0.309
Failed,,,2180,131,2,440,0.845
Failed,,,987,2852,96,785,0.602
Failed,,,4036,2356,46,193,0.053
Failed,,,4852,3475,16,55,0.145
Failed,,,89,1730,64,969,0.696
Failed,,,1747,4060,32,312,0.937
Failed,,,3233,757,85,713,0.404
Failed,,,3248,4458,37,453,0.115
Failed,,,1771,262,86,540,0.54
Failed,,,238,3607,50,376,0.36
Failed,,,4703,1597,98,602,0.793
Failed,,,4011,3635,100,956,0.466
Failed,,,972,1631,48,53,0.875
Failed,,,2117,3832,54,708,0.634
Failed,,,2827,885,7,301,0.208
Failed,,,2645,2775,59,72,0.563
Failed,,,2413,2021,8,921,0.03
Failed,,,751,4691,89,328,0.271
Failed,,,4269,494,40,665,0.821
Failed,,,4619,4067,22,583,0.976
Failed,,,324,1120,70,426,0.428
Failed,,,1513,3399,26,831,0.185
Failed,,,3469,1395,79,178,0.72
Failed,,,3618,3268,10,729,0.337
Failed,,,1365,1527,62,264,0.755
Failed,,,378,4919,24,662,0.092
Failed,,,4682,366,75,316,0.5
Failed,,,4105,4872,73,242,0.235
Failed,,,914,314,24,766,0.669
Failed,,,2250,2644,80,486,0.91
Failed,,,2809,2153,30,523,0.493
Failed,,,2971,4012,82,856,0.856
Failed,,,1972,704,34,137,0.298
Failed,,,1116,3503,65,605,0.057
Failed,,,3867,1762,13,389,0.598
Failed,,,4748,2877,45,362,0.692
Failed,,,312,2386,96,647,0.15
Failed,,,1603,4639,2,117,0.393
Failed,,,3417,80,52,892,0.949
Failed,,,3312,3078,91,513,0.198
Failed,,,1669,2284,39,480,0.644
Failed,,,142,3009,17,197,0.783
Failed,,,4915,2255,68,796,0.372
Failed,,,3801,3822,28,18,0.346
Failed,,,1220,837,77,992,0.808
Failed,,,1945,3704,21,274,0.552
Failed,,,3115,1660,71,735,0.103
Failed,,,2669,4837,19,886,0.746
Failed,,,2271,601,67,107,0.158
Failed,,,814,2688,35,637,0.415
Failed,,,4166,1894,88,356,0.989
Failed,,,4448,3311,56,398,0.832
Failed,,,613,1268,5,611,0.259
Failed,,,1304,4214,99,143,0.001
Failed,,,3718,1228,49,866,0.591
Failed,,,3574,4356,64,291,0.473
Failed,,,1447,1087,15,702,0.93
Failed,,,474,4248,44,982,0.512
Failed,,,4471,940,91,12,0.08
Failed,,,4335,2517,1,801,0.076
Failed,,,646,2066,53,207,0.517
Failed,,,2440,4980,47,550,0.773
Failed,,,2502,460,94,459,0.318
Failed,,,2967,3532,42,172,0.954
Failed,,,2095,1831,93,821,0.387
Failed,,,1072,3963,12,416,0.131
Failed,,,3951,694,61,577,0.711
Failed,,,4938,4589,79,675,0.618
Failed,,,3,71,31,334,0.036
Failed,,,1832,2906,75,927,0.295
Failed,,,3148,2454,22,82,0.859
Failed,,,3164,2899,38,738,0.558
Failed,,,1819,2442,91,271,0.101
Failed,,,167,4449,57,760,0.903
Failed,,,4774,212,10,233,0.438
Failed,,,3964,3951,77,234,0.893
Failed,,,1056,687,28,760,0.452
Failed,,,2108,3525,72,477,0.195
Failed,,,2951,1819,21,516,0.65
Failed,,,2517,4967,67,865,0.015
Failed,,,2427,453,19,144,0.582
Failed,,,662,2510,88,613,0.838
