Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Failed,,,383,4354,4853,0.735
Failed,,,2171,1984,2487,0.056
Failed,,,3854,2703,3154,0.867
Failed,,,4326,49,2120,0.677
Failed,,,2328,4643,3491,0.491
Failed,,,68,123,3868,0.076
Failed,,,3304,4561,473,0.761
Failed,,,2798,887,2369,0.934
Failed,,,893,2854,1658,0.889
Failed,,,1587,810,4137,0.32
Failed,,,4911,3880,274,0.506
Failed,,,4773,709,3700,0.025
Failed,,,1838,3976,1941,0.835
Failed,,,675,2207,4463,0.39
Failed,,,2673,3110,1138,0.704
Failed,,,3415,1795,1782,0.595
Failed,,,90,3519,2599,0.282
Failed,,,2346,300,43,0.976
Failed,,,4108,4387,4299,0.165
Failed,,,3956,2046,350,0.351
Failed,,,1879,2646,4060,0.538
Failed,,,401,2121,3661,0.902
Failed,,,3715,2564,1980,0.216
Failed,,,2973,1399,81,0.107
Failed,,,1148,4860,811,0.092
Failed,,,1372,1322,3412,0.646
Failed,,,4617,3368,2200,0.46
Failed,,,4612,461,3519,0.36
Failed,,,1373,4851,2072,0.546
Failed,,,1149,1312,4634,0.242
Failed,,,2825,3378,998,0.93
Failed,,,3565,2036,1611,0.759
Failed,,,564,2656,2740,0.071
Failed,,,1883,1182,223,0.625
Failed,,,3947,4127,4168,0.439
Failed,,,4106,1786,482,0.015
Failed,,,2352,3529,3880,0.826
Failed,,,229,1696,1047,0.811
Failed,,,3164,3614,4604,0.123
Failed,,,2655,2459,2713,0.202
Failed,,,683,3966,641,0.303
Failed,,,1846,2198,3280,0.997
Failed,,,4770,3120,2380,0.187
Failed,,,4905,2448,3932,0.657
Failed,,,1589,2864,458,0.47
Failed,,,895,819,2819,0.79
Failed,,,2648,3871,1532,0.102
Failed,,,3156,58,921,0.211
Failed,,,232,4634,4710,0.899
Failed,,,2331,1686,2306,0.329
Failed,,,4318,3624,3287,0.515
Failed,,,3853,971,1988,0.966
Failed,,,2177,4344,3672,0.155
Failed,,,560,1173,1426,0.233
Failed,,,3574,4137,2946,0.921
Failed,,,2831,452,4839,0.78
Failed,,,1055,3160,1830,0.725
Failed,,,1435,523,4269,0.047
Failed,,,4437,4795,92,0.857
Failed,,,4469,1389,1401,0.503
Failed,,,1536,3299,3000,0.314
Failed,,,979,384,599,0.884
Failed,,,2974,4930,3762,0.199
Failed,,,3718,1108,3163,0.121
Failed,,,392,4209,2498,0.807
Failed,,,2042,2110,4863,0.487
Failed,,,3806,2574,757,0.675
Failed,,,4276,233,4595,0.872
Failed,,,2202,4456,1036,0.059
Failed,,,97,310,1284,0.382
Failed,,,3413,4377,3116,0.694
Failed,,,2670,719,4980,0.616
Failed,,,824,3038,4128,0.566
Failed,,,1693,645,1650,0.137
Failed,,,4941,4048,2702,0.949
Failed,,,4762,896,1150,0.455
Failed,,,1750,3792,4472,0.643
Failed,,,725,2371,1949,0.089
Failed,,,2799,2943,3710,0.775
Failed,,,3307,1611,4308,0.915
Failed,,,59,3706,54,0.23
Failed,,,2492,132,2610,0.534
Failed,,,4177,4552,1790,0.345
Failed,,,4022,1898,2937,0.168
Failed,,,2026,2791,1414,0.981
Failed,,,389,1975,1189,0.585
Failed,,,3628,2712,4432,0.271
Failed,,,3119,1525,2571,0.412
Failed,,,1194,4713,3403,0.396
Failed,,,1283,1451,803,0.841
Failed,,,4610,3242,4828,0.028
Failed,,,4549,2182,695,0.97
Failed,,,1300,2510,4955,0.159
Failed,,,1212,1153,2395,0.604
Failed,,,2898,4157,3217,0.291
Failed,,,3483,315,3865,0.401
Failed,,,472,4998,545,0.714
Failed,,,1965,1341,3063,0.02
Failed,,,4039,3349,1309,0.83
Failed,,,4199,690,2794,0.652
Failed,,,2436,3995,1587,0.466
Failed,,,239,1863,3480,0.738
Failed,,,3250,3449,2112,0.427
Failed,,,2510,2272,262,0.255
Failed,,,747,3499,3583,0.91
Failed,,,1772,164,944,0.356
Failed,,,4706,4523,4658,0.543
Failed,,,4997,107,1854,0.05
Failed,,,1671,4585,2517,0.861
Failed,,,802,1598,156,0.432
Failed,,,2566,3712,4255,0.745
Failed,,,3229,2399,3608,0.573
Failed,,,295,2913,2002,0.26
Failed,,,2258,907,4408,0.939
Failed,,,4255,3783,1243,0.128
Failed,,,3789,1437,4735,0.325
Failed,,,2103,3248,867,0.512
Failed,,,532,1048,4049,0.286
Failed,,,3466,4265,342,0.597
Failed,,,2959,597,2189,0.707
Failed,,,962,4256,3947,0.114
Failed,,,1519,1926,1507,0.684
Failed,,,4530,2761,2873,0.498
Failed,,,4376,1235,4065,0.141
Failed,,,1452,4083,277,0.953
Failed,,,1072,2100,2677,0.274
Failed,,,3058,2584,1703,0.586
Failed,,,3645,1262,1061,0.726
Failed,,,328,3426,4541,0.415
Failed,,,2115,394,2175,0.845
Failed,,,3870,4921,3465,0.032
Failed,,,4339,2262,2434,0.483
Failed,,,2275,3047,3177,0.671
Failed,,,3,2344,4182,0.77
Failed,,,3330,2973,159,0.083
Failed,,,2743,1815,2058,0.223
Failed,,,916,4446,1347,0.21
Failed,,,1610,1736,3825,0.53
Failed,,,4849,3576,585,0.342
Failed,,,4826,1679,3388,0.814
Failed,,,1824,3638,2253,0.001
Failed,,,661,25,4774,0.695
Failed,,,2726,4660,827,0.384
Failed,,,3391,827,1468,0.306
Failed,,,153,3860,2913,0.617
Failed,,,2408,2479,356,0.172
Failed,,,4084,2836,3985,0.985
Failed,,,3929,489,39,0.561
Failed,,,1944,4820,4371,0.373
Failed,,,453,571,3350,0.192
Failed,,,3702,4746,2291,0.879
Failed,,,3035,1059,395,0.802
Failed,,,1132,2684,1125,0.756
Failed,,,1355,979,3725,0.451
Failed,,,4673,4333,1886,0.64
Failed,,,4661,1837,4380,0.377
Failed,,,1347,3473,1212,0.69
Failed,,,1104,210,3617,0.011
Failed,,,2855,4482,2015,0.821
Failed,,,3520,657,126,0.994
Failed,,,594,4032,4225,0.183
Failed,,,1933,2287,1865,0.612
Failed,,,3921,3025,2526,0.299
Failed,,,4073,371,1499,0.247
Failed,,,2399,4946,2863,0.934
Failed,,,176,772,733,0.101
Failed,,,3178,3921,4917,0.787
Failed,,,2592,243,3024,0.896
Failed,,,631,2551,2283,0.442
Failed,,,1813,1132,4766,0.762
Failed,,,4817,4183,894,0.075
Failed,,,4877,1031,3074,0.581
Failed,,,1641,4279,1316,0.268
Failed,,,927,1884,3834,0.963
Failed,,,2601,2808,518,0.152
Failed,,,3189,1473,2404,0.042
Failed,,,185,3217,3227,0.853
Failed,,,2303,622,666,0.408
Failed,,,4370,4690,4926,0.721
Failed,,,3898,2349,974,0.793
Failed,,,2146,2968,4687,0.106
Failed,,,625,1519,1737,0.927
Failed,,,3548,3173,2635,0.241
Failed,,,2886,2006,4525,0.07
Failed,,,1080,4538,191,0.52
Failed,,,1480,1625,2786,0.215
Failed,,,4407,3690,1575,0.903
Failed,,,4502,284,384,0.734
Failed,,,1488,4401,4017,0.423
Failed,,,950,1762,1460,0.868
Failed,,,3027,3555,2901,0.055
Failed,,,3690,2210,4804,0.134
Failed,,,445,3104,856,0.946
Failed,,,2075,734,3378,0.252
Failed,,,3758,3953,2243,0.563
Failed,,,4226,1299,3734,0.889
Failed,,,2228,3393,1896,0.203
Failed,,,125,1373,424,0.365
Failed,,,3361,3312,3977,0.551
Failed,,,2697,2137,3338,0.629
Failed,,,793,4104,2642,0.678
Failed,,,1642,2060,8,0.124
Failed,,,4967,2630,4344,0.81
Failed,,,4716,1959,2164,0.283
Failed,,,1781,2726,3457,0.594
Failed,,,775,957,1091,0.165
Failed,,,2773,4360,4568,0.977
Failed,,,3358,545,2668,0.836
Failed,,,33,4770,1694,0.024
Failed,,,2446,1550,4093,0.702
Failed,,,4208,3137,307,0.391
Failed,,,4050,796,3795,0.093
Failed,,,1973,3896,556,0.779
Failed,,,339,871,2047,0.66
Failed,,,3653,3814,3574,0.473
Failed,,,3069,149,4210,0.333
Failed,,,1242,3610,4886,0.35
Failed,,,1311,72,2442,0.92
Failed,,,4557,4618,3189,0.234
Failed,,,4579,745,2336,0.766
Failed,,,1255,3944,3314,0.079
Failed,,,1186,2238,909,0.648
Failed,,,2947,3074,4702,0.462
Failed,,,3458,1749,2848,0.353
Failed,,,521,3561,1562,0.539
Failed,,,1995,258,3923,0.219
Failed,,,3994,4434,448,0.907
Failed,,,4147,2088,4279,0.608
Failed,,,2463,2600,102,0.295
Failed,,,284,446,4497,0.507
Failed,,,3220,4864,1095,0.319
Failed,,,2555,1209,1748,0.49
Failed,,,715,4897,4444,0.833
Failed,,,1720,1286,1961,0.404
Failed,,,4733,3400,3641,0.717
Failed,,,4950,1503,215,0.188
Failed,,,1704,3187,4156,0.876
Failed,,,855,475,1639,0.322
Failed,,,2538,4837,2771,0.508
Failed,,,3281,1002,4623,0.679
Failed,,,267,4308,988,0.493
Failed,,,2211,2031,3549,0.797
Failed,,,4287,2661,2101,0.109
Failed,,,3814,2,3252,0.436
Failed,,,2053,4685,2350,0.749
Failed,,,499,2423,3034,0.459
Failed,,,3513,2887,1356,0.647
Failed,,,2925,1702,706,0.538
Failed,,,1007,2822,3089,0.133
Failed,,,1544,841,493,0.578
Failed,,,4480,3843,3887,0.264
Failed,,,4428,2318,2579,0.097
Failed,,,1424,2997,1763,0.783
Failed,,,1024,666,4319,0.478
Failed,,,3091,4021,62,0.666
Failed,,,3597,177,1921,0.527
Failed,,,361,4508,3681,0.338
Failed,,,2168,1830,1159,0.892
Failed,,,3842,3487,4482,0.207
Failed,,,4308,1140,792,0.279
Failed,,,2320,4172,4819,0.59
Failed,,,51,1220,2540,0.974
Failed,,,3297,4095,1801,0.164
Failed,,,2791,420,1197,0.023
Failed,,,866,3325,330,0.036
Failed,,,1580,339,2965,0.73
Failed,,,4894,4971,1446,0.419
Failed,,,4800,555,4872,0.924
Failed,,,1874,4760,769,0.238
Failed,,,692,1423,3135,0.558
Failed,,,2680,3264,2467,0.37
Failed,,,3422,1949,610,0.447
Failed,,,107,2736,3771,0.635
Failed,,,2382,1084,1371,0.066
Failed,,,4134,4233,2971,0.752
Failed,,,3977,1575,1679,0.699
Failed,,,1910,3737,2731,0.387
Failed,,,423,1654,4989,0.054
Failed,,,3746,3660,651,0.865
Failed,,,3005,2495,1253,0.943
Failed,,,1160,3769,2139,0.989
Failed,,,1403,2413,4583,0.31
Failed,,,4639,2897,1028,0.621
Failed,,,4638,2412,1777,0.204
Failed,,,1392,2905,2594,0.89
Failed,,,1166,934,77,0.336
Failed,,,2850,3751,4333,0.524
Failed,,,3594,95,3685,0.665
Failed,,,580,4592,1927,0.477
Failed,,,1898,1571,4487,0.781
Failed,,,3974,3743,1163,0.095
Failed,,,4127,1085,4815,0.421
Failed,,,2366,4225,787,0.732
Failed,,,202,2167,2219,0.145
Failed,,,3127,2523,3432,0.958
Failed,,,2618,1367,4041,0.848
Failed,,,695,3280,4025,0.147
Failed,,,1856,559,1430,0.592
Failed,,,4792,4754,2951,0.28
Failed,,,4891,347,774,0.75
Failed,,,1567,4970,4877,0.064
Failed,,,874,1349,2472,0.634
Failed,,,2635,3336,3139,0.446
Failed,,,3144,2151,3785,0.367
Failed,,,208,2536,625,0.555
Failed,,,2308,1146,2986,0.235
Failed,,,4307,4168,1385,0.921
Failed,,,3834,1822,2717,0.623
Failed,,,2150,3488,1663,0.311
Failed,,,572,82,254,0.817
Failed,,,3576,4608,4118,0.004
Failed,,,2833,923,3511,0.176
Failed,,,1026,4008,3505,0.819
Failed,,,1408,2312,1023,0.39
Failed,,,4421,3001,4579,0.701
Failed,,,4487,860,3309,0.909
Failed,,,1561,3833,2331,0.221
Failed,,,1005,2487,4697,0.541
Failed,,,2993,2823,905,0.354
Failed,,,3734,1648,1548,0.464
Failed,,,419,3664,2833,0.651
Failed,,,2070,18,433,0.081
Failed,,,3822,4671,3909,0.769
Failed,,,4289,2012,116,0.716
Failed,,,2222,2672,4295,0.403
Failed,,,110,1938,3426,0.038
Failed,,,3433,2754,2215,0.851
Failed,,,2693,1410,316,0.959
Failed,,,847,4833,1203,0.972
Failed,,,1717,1487,3646,0.293
Failed,,,4953,3201,1965,0.606
Failed,,,4742,1275,4142,0.112
Failed,,,1737,3418,200,0.8
Failed,,,711,421,2756,0.495
Failed,,,2778,4888,1625,0.682
Failed,,,3285,1223,984,0.509
Failed,,,49,4089,4617,0.323
Failed,,,2480,2074,2096,0.877
Failed,,,4154,2615,3545,0.189
Failed,,,3997,270,2354,0.262
Failed,,,2008,4415,3257,0.575
Failed,,,364,195,4102,0.99
Failed,,,3610,4497,239,0.178
Failed,,,3102,682,2135,0.007
Failed,,,1179,3080,1269,0.053
Failed,,,1267,759,3903,0.747
Failed,,,4581,3929,507,0.434
Failed,,,4564,66,4011,0.564
Failed,,,1328,4621,380,0.253
Failed,,,1240,1718,2897,0.948
Failed,,,2914,3597,1454,0.135
Failed,,,3500,2442,841,0.058
Failed,,,496,2876,4790,0.87
Failed,,,1991,788,2229,0.425
Failed,,,4058,3897,3363,0.737
Failed,,,4210,1556,1912,0.808
Failed,,,2458,3134,3748,0.123
Failed,,,260,1011,1816,0.832
Failed,,,3265,4307,2554,0.021
Failed,,,2520,482,4448,0.161
Failed,,,767,4371,1752,0.505
Failed,,,1793,1967,4348,0.2
Failed,,,4719,2725,14,0.886
Failed,,,4974,2063,3442,0.394
Failed,,,1660,2624,2150,0.705
Failed,,,791,1195,4555,0.026
Failed,,,2542,4120,1076,0.839
Failed,,,3208,435,1688,0.979
Failed,,,282,4882,2664,0.166
Failed,,,2244,1300,303,0.595
Failed,,,4233,3385,4087,0.284
Failed,,,3761,730,562,0.232
Failed,,,2087,3959,3800,0.917
Failed,,,514,1748,657,0.13
Failed,,,3440,3570,4993,0.941
Failed,,,2931,2235,3103,0.863
Failed,,,944,3537,720,0.458
Failed,,,1500,283,3203,0.777
Failed,,,4504,4409,2458,0.092
Failed,,,4404,1639,1227,0.297
Failed,,,1469,3674,4394,0.61
Failed,,,1087,145,2029,0.181
Failed,,,3085,4544,3632,0.991
Failed,,,3671,870,4231,0.82
Failed,,,347,3823,130,0.009
Failed,,,2133,2360,2530,0.688
Failed,,,3895,2950,1871,0.375
Failed,,,4363,609,2857,0.077
Failed,,,2286,4706,1494,0.765
Failed,,,27,529,1109,0.677
Failed,,,3341,4783,4512,0.489
Failed,,,2756,938,2648,0.316
Failed,,,2131,131,2453,0.946
Failed,,,3099,784,4114,0.131
Failed,,,639,1643,3202,0.362
Failed,,,4853,654,628,0.875
Failed,,,2972,2715,3595,0.444
Failed,,,3857,1321,2994,0.718
Failed,,,2412,1242,4538,0.792
Failed,,,1691,3881,3403,0.959
Failed,,,2672,335,1393,0.098
Failed,,,4544,3646,4363,0.534
Failed,,,4472,1946,2367,0.247
Failed,,,1775,619,164,0.258
Failed,,,3308,960,3269,0.569
Failed,,,436,2224,1361,0.348
Failed,,,3673,3089,3040,0.536
Failed,,,3010,1773,4901,0.646
Failed,,,5000,1493,1470,0.865
Failed,,,186,1477,3972,0.445
Failed,,,3201,3211,418,0.631
Failed,,,4224,1640,1597,0.999
Failed,,,1,3943,3862,0.352
Failed,,,3534,1,1928,0.581
Failed,,,5000,4588,4523,0.0
Failed,,,4738,1770,4629,0.03
Failed,,,1495,754,3077,0.479
Failed,,,3435,2891,4020,0.757
Failed,,,4651,474,3551,0.846
Failed,,,1564,1960,3842,0.647
Failed,,,2460,3076,2556,0.605
Failed,,,3197,1465,2105,0.461
Failed,,,3828,4404,4759,0.905
Failed,,,260,3383,4484,0.389
Failed,,,5000,3832,5000,0.999
Failed,,,1,2864,3200,0.0
Failed,,,1,2311,2644,0.0
Failed,,,3642,249,2321,0.893
Failed,,,1,577,3551,0.0
Failed,,,1,2048,5000,0.0
Failed,,,1,4721,5000,0.999
Failed,,,1,26,4236,0.999
Failed,,,3881,577,3637,0.0
Failed,,,1,4102,4405,0.0
Failed,,,1,518,3574,0.999
Failed,,,5000,1,4260,0.999
Failed,,,1,4723,5000,0.999
Failed,,,1369,1993,5000,0.0
Failed,,,5000,1345,1653,0.999
Failed,,,1,4693,5000,0.999
Failed,,,457,1506,4183,0.925
Failed,,,4388,1,4172,0.999
Failed,,,1,594,3640,0.999
Failed,,,1,1,4224,0.999
Failed,,,3365,1,2453,0.999
Failed,,,5000,2840,3085,0.999
Failed,,,5000,3677,5000,0.0
Failed,,,1,4738,5000,0.999
Failed,,,1,1,4163,0.999
Failed,,,1,2033,5000,0.999
Failed,,,1,549,3590,0.999
Failed,,,1407,2841,3625,0.0
Failed,,,1,4716,5000,0.0
Failed,,,1,2029,5000,0.999
Failed,,,1,1,1757,0.999
Failed,,,5000,1,4170,0.999
Failed,,,1902,4369,4295,0.271
Failed,,,3735,160,988,0.661
Failed,,,4364,3196,3332,0.221
Failed,,,25,2269,1328,0.829
Failed,,,4054,1104,1677,0.313
Failed,,,2544,2086,2728,0.994
Failed,,,1177,446,4900,0.515
Failed,,,1376,1826,1591,0.614
Failed,,,3551,2262,4969,0.307
Failed,,,231,309,2795,0.201
Failed,,,2593,3910,4399,0.682
Failed,,,5000,1,550,0.0
Failed,,,3199,1,1602,0.1
Failed,,,4930,2909,2865,0.667
Failed,,,3328,1,3991,0.0
Failed,,,3010,1,1738,0.21
Failed,,,3118,1,1524,0.999
Failed,,,5000,1,4053,0.0
Failed,,,4980,578,563,0.0
Failed,,,492,1,361,0.0
Failed,,,1,1,3299,0.0
Failed,,,1,1,875,0.0
Failed,,,1,1,1068,0.999
Failed,,,4389,1,1636,0.0
Failed,,,1,1,756,0.0
Failed,,,537,2854,3615,0.999
Failed,,,310,3715,3697,0.576
Failed,,,4240,4809,4455,0.236
