Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.43,465,3005,4484,3736,0.752
Completed,0.19,28,66,2204,2352,0.14
Completed,0.19,27,1607,3557,4242,0.564
Completed,0.81,712,3921,691,591,0.45
Completed,0.48,247,4690,2563,1591,0.372
Completed,0.19,34,2083,439,2939,0.735
Completed,0.34,116,1172,4075,1076,0.062
Completed,0.19,28,3154,1366,4690,0.925
Completed,0.6,145,3535,3271,811,0.626
Completed,0.19,32,908,981,4657,0.263
Completed,0.44,117,2483,4783,1546,0.94
Completed,0.19,29,4484,1908,2657,0.078
Completed,0.19,35,4321,3786,3894,0.249
Completed,0.18,96,1401,1652,7,0.862
Completed,0.19,23,447,2859,3149,0.435
Completed,0.19,27,2741,140,1996,0.547
Completed,0.19,25,2792,3286,3311,0.252
Completed,0.19,26,400,1201,2157,0.639
Completed,0.4,294,1350,4916,4046,0.063
Completed,0.19,102,4367,2166,157,0.949
Completed,0.19,119,4516,4035,1394,0.871
Completed,0.19,24,2456,1793,2506,0.235
Completed,0.48,107,876,3069,649,0.56
Completed,0.19,26,3562,164,4496,0.424
Completed,0.19,102,3201,4587,1236,0.126
Completed,0.19,27,1121,2491,4851,0.761
Completed,0.3,139,2037,3621,1742,0.439
Completed,0.19,26,4741,862,3091,0.576
Completed,0.19,23,3948,2744,4091,0.748
Completed,0.9,1395,1575,493,439,0.362
Completed,0.26,348,39,4374,3576,0.933
Completed,0.19,25,3037,1458,2190,0.047
Completed,0.19,27,2946,4140,4817,0.529
Completed,0.54,264,241,1382,967,0.393
Completed,0.19,24,1821,2508,2832,0.84
Completed,0.19,731,3900,414,1717,0.203
Completed,0.19,95,4982,3541,483,0.095
Completed,0.19,23,1984,626,4369,0.98
Completed,0.19,156,1034,4509,2478,0.283
Completed,0.19,27,3407,2259,3629,0.67
Completed,0.54,255,3670,2833,1888,0.902
Completed,0.19,24,653,85,3277,0.016
Completed,0.19,87,2188,3801,133,0.716
Completed,0.19,29,4581,1717,3787,0.331
Completed,0.19,171,4105,4838,2785,0.47
Completed,0.55,274,1419,1933,1437,0.608
Completed,0.19,27,504,3206,4549,0.157
Completed,0.79,2742,2564,965,937,0.793
Completed,0.22,127,2613,4944,1818,0.679
Completed,0.19,23,611,2039,3010,0.308
Completed,0.19,115,1526,3410,1161,0.988
Completed,0.19,25,4154,1168,4931,0.119
Completed,0.19,27,4610,3040,3499,0.196
Completed,0.19,23,2315,291,2271,0.817
Completed,0.19,26,779,3911,4166,0.386
Completed,0.3,102,3700,1826,359,0.507
Completed,0.19,23,3300,3749,3969,0.801
Completed,0.5,167,985,833,238,0.181
Completed,0.4,207,1935,4619,3386,0.616
Completed,0.54,453,4875,2368,2076,0.495
Completed,0.47,82,3773,4246,725,0.324
Completed,0.19,28,1791,1487,4415,0.694
Completed,0.4,121,211,2712,1318,0.009
Completed,0.19,26,2819,617,2586,0.88
Completed,0.19,97,3086,2634,58,0.417
Completed,0.19,25,147,384,3867,0.538
Completed,0.34,115,1682,4166,1965,0.228
Completed,0.19,27,3997,1252,3195,0.849
Completed,0.19,22,4771,4383,4625,0.958
Completed,0.39,152,2163,2289,857,0.087
Completed,0.39,254,1247,3515,2708,0.648
Completed,0.19,22,3230,757,1519,0.276
Completed,0.19,265,3454,3831,2908,0.04
Completed,0.19,22,827,1590,1637,0.911
Completed,0.19,22,2407,2963,4741,0.355
Completed,0.19,28,4409,58,1049,0.725
Completed,0.32,247,4241,3176,2403,0.585
Completed,0.19,23,1320,1092,3710,0.464
Completed,0.36,79,371,4708,560,0.77
Completed,0.19,24,2666,1960,4288,0.15
Completed,0.33,168,2670,4726,3026,0.504
Completed,0.61,839,356,1968,1836,0.383
Completed,0.19,23,1315,3172,4932,0.818
Completed,0.19,25,4254,1078,1165,0.198
Completed,0.37,302,4403,2955,2282,0.12
Completed,0.19,24,2421,41,3513,0.99
Completed,0.24,77,832,3845,365,0.305
Completed,0.19,23,3439,1595,4174,0.675
Completed,0.32,76,3233,3497,252,0.88
Completed,0.19,23,1232,749,3981,0.011
Completed,0.19,121,2157,4387,2085,0.691
Completed,0.19,24,4783,2303,3392,0.32
Completed,0.19,28,3990,4174,4433,0.492
Completed,0.62,191,1695,1269,741,0.613
Completed,0.63,4592,150,2620,2590,0.182
Completed,0.19,23,3069,379,1320,0.803
Completed,0.19,23,2824,2700,3848,0.274
Completed,0.6,105,198,615,42,0.644
Completed,0.49,232,1787,4251,3192,0.088
Completed,0.19,22,3789,1502,1963,0.959
Completed,0.18,83,4870,4621,844,0.849
Completed,0.19,23,1950,2379,4614,0.229
Completed,0.19,129,991,3733,1510,0.535
Completed,0.19,23,3285,828,2702,0.414
Completed,0.19,131,3706,3922,1626,0.151
Completed,0.19,26,767,1827,2894,0.771
Completed,0.29,115,2312,3035,1042,0.461
Completed,0.19,22,4626,276,4732,0.582
Completed,0.19,23,4151,3408,3693,0.723
Completed,0.19,27,1543,1157,2384,0.351
Completed,0.59,448,618,4959,4287,0.912
Completed,0.19,124,2600,2044,555,0.042
Completed,0.19,213,2571,3220,2160,0.423
Completed,0.19,22,491,970,3312,0.56
Completed,0.19,91,1416,4830,175,0.238
Completed,0.19,27,4121,1916,4061,0.873
Completed,0.66,210,4578,3797,2515,0.952
Completed,0.56,364,2205,1703,1399,0.066
Completed,0.19,22,659,2851,4509,0.637
Completed,0.19,22,3658,93,660,0.251
Completed,0.19,23,3413,4495,4857,0.051
Completed,0.49,151,1020,2254,1244,0.936
Completed,0.61,416,1979,3549,3102,0.36
Completed,0.19,23,4997,644,1755,0.747
Completed,0.19,86,3896,2512,440,0.575
Completed,0.19,728,1835,428,4094,0.439
Completed,0.33,134,246,4122,2205,0.764
Completed,0.19,22,2932,1374,3594,0.128
Completed,0.55,118,3041,4358,967,0.668
Completed,0.19,24,23,1453,4813,0.283
Completed,0.31,213,1568,2746,1701,0.983
Completed,0.19,25,3961,504,2814,0.097
Completed,0.19,23,4735,3626,4363,0.206
Completed,0.46,171,2049,877,475,0.842
Completed,0.61,254,1124,4575,3619,0.391
Completed,0.8,4970,3185,2490,2464,0.529
Completed,0.19,23,3566,3084,3268,0.796
Completed,0.19,24,861,169,1882,0.159
Completed,0.52,827,2450,4033,3774,0.606
Completed,0.53,1295,4530,1782,122,0.47
Completed,0.31,92,4362,4910,1434,0.329
Completed,0.19,23,1364,2151,2783,0.716
Completed,0.27,93,404,3297,919,0.019
Completed,0.19,22,2777,1202,4534,0.905
Completed,0.43,96,2746,2865,768,0.168
Completed,0.19,22,431,155,4382,0.781
Completed,0.19,98,1395,3774,1273,0.483
Completed,0.19,23,4335,1650,2622,0.595
Completed,0.61,320,4479,4768,3934,0.705
Completed,0.34,91,2496,1902,284,0.342
Completed,0.19,23,912,3273,3419,0.89
Completed,0.19,23,3520,993,2034,0.028
Completed,0.3,440,3158,4070,3466,0.296
Completed,0.19,36,1155,1350,2314,0.658
Completed,0.19,22,2076,2574,4202,0.106
Completed,0.84,417,4703,441,314,0.968
Completed,0.45,137,3915,3572,1863,0.828
Completed,0.19,23,1619,697,2974,0.215
Completed,0.19,86,69,4482,1118,0.518
Completed,0.19,22,2989,2192,4964,0.404
Completed,0.47,130,2905,4559,2357,0.921
Completed,0.19,22,278,2425,3745,0.059
Completed,0.25,89,1862,3652,602,0.737
Completed,0.19,23,3864,932,4255,0.373
Completed,0.19,22,4951,2810,2940,0.452
Completed,0.19,26,2031,520,1594,0.564
Completed,0.19,30,1066,4303,4705,0.137
Completed,0.61,278,3362,1427,1094,0.75
Completed,0.19,29,3626,3353,4660,0.549
Completed,0.56,202,686,1228,812,0.436
Completed,0.19,150,2236,4845,2675,0.859
Completed,0.53,233,4551,2135,1561,0.247
Completed,0.29,90,4070,4007,15,0.074
Completed,0.19,27,1462,1727,3900,0.937
Completed,0.3,178,542,3100,2009,0.264
Completed,0.19,21,2525,234,3160,0.627
Completed,0.19,27,2651,3898,4126,0.774
Completed,0.55,103,572,1618,394,0.146
Completed,0.19,26,1492,2893,3543,0.588
Completed,0.19,23,4197,27,2232,0.46
Completed,0.43,129,4658,3149,1193,0.35
Completed,0.19,21,2285,1025,4884,0.73
Completed,0.35,104,735,4739,1786,0.037
Completed,0.19,23,3733,2030,3056,0.914
Completed,0.46,128,3332,2607,1348,0.651
Completed,0.19,23,940,317,2541,0.273
Completed,0.23,83,1904,4198,691,0.962
Completed,0.19,23,4921,1322,4463,0.083
Completed,0.61,224,3815,4450,3343,0.224
Completed,0.54,659,1755,2316,2114,0.852
Completed,0.19,23,171,3445,4010,0.413
Completed,0.6,135,2856,726,202,0.542
Completed,0.19,213,3116,3678,2752,0.006
Completed,0.19,24,98,802,1480,0.883
Completed,0.63,2284,1649,4686,4585,0.319
Completed,0.18,105,4041,2395,892,0.698
Completed,0.37,117,4810,4277,1933,0.62
Completed,0.19,22,2125,1557,3241,0.491
Completed,0.19,79,1205,2684,90,0.806
Completed,0.19,24,3265,550,3820,0.177
Completed,0.19,79,3490,4975,526,0.382
Completed,0.19,22,785,2109,4336,0.511
Completed,0.38,226,2370,3382,2433,0.193
Completed,0.19,23,4450,1102,3665,0.821
Completed,0.19,24,4286,2970,4782,0.993
Completed,0.19,36,1288,260,1013,0.114
Completed,0.4,207,324,3977,2865,0.682
Completed,0.65,828,2696,1853,1675,0.304
Completed,0.19,23,2724,3523,4708,0.691
Completed,0.19,22,351,646,1057,0.327
Completed,0.51,218,1262,4527,2957,0.875
Completed,0.52,241,4260,2237,1572,0.013
Completed,0.19,91,4428,4120,609,0.185
Completed,0.19,22,2348,1400,4223,0.798
Completed,0.48,1055,808,2530,2369,0.499
Completed,0.19,30,3513,395,3718,0.612
Completed,0.32,109,3250,4819,2017,0.813
Completed,0.19,22,1189,1952,3128,0.201
Completed,0.19,74,2144,3228,27,0.503
Completed,0.19,25,4829,947,3873,0.39
Completed,0.63,1108,4055,2815,2678,0.312
Completed,0.19,24,1663,105,1525,0.675
Completed,0.19,22,88,3819,4677,0.122
Completed,0.56,129,3105,1695,790,0.985
Completed,0.44,403,2877,4055,3417,0.468
Completed,0.19,23,192,1775,2071,0.581
Completed,0.19,22,1733,3048,3917,0.153
Completed,0.19,23,3793,182,306,0.767
Completed,0.24,108,4894,3305,1266,0.907
Completed,0.19,24,1876,1181,2654,0.045
Completed,0.19,82,966,4898,756,0.722
Completed,0.19,23,3358,2188,4409,0.358
Completed,0.58,110,3719,2762,1111,0.091
Completed,0.19,23,721,473,4996,0.954
Completed,0.38,106,2296,4355,1851,0.281
Completed,0.19,24,4669,1480,3001,0.643
Completed,0.35,603,4212,4606,4199,0.535
Completed,0.46,93,1507,2473,351,0.421
Completed,0.55,1464,553,3599,3449,0.844
Completed,0.19,29,2633,880,2336,0.232
Completed,0.19,89,2506,4405,107,0.365
Completed,0.19,23,523,2271,3798,0.744
Completed,0.28,171,1478,3495,1936,0.052
Completed,0.19,28,4085,775,3205,0.929
Completed,0.19,22,4562,2652,4597,0.758
Completed,0.19,24,2247,362,865,0.129
Completed,0.54,176,672,4148,2759,0.572
Completed,0.19,22,3612,1271,1449,0.444
Completed,0.6,556,3388,3194,2877,0.239
Completed,0.19,29,1093,1070,1648,0.867
Completed,0.19,22,2003,4690,4789,0.428
Completed,0.38,131,4924,1979,981,0.557
Completed,0.28,164,3842,3853,2450,0.634
Completed,0.19,23,1840,1572,3643,0.257
Completed,0.44,90,299,2943,528,0.945
Completed,0.19,27,2926,77,4300,0.067
Completed,0.48,161,2979,3022,1769,0.603
Completed,0.19,21,59,313,3078,0.475
Completed,0.36,94,1633,3929,1191,0.789
Completed,0.19,22,3929,1806,4921,0.16
Completed,0.48,206,4722,4922,3530,0.02
Completed,0.19,22,2095,2056,2259,0.898
Completed,0.19,24,1140,3429,4119,0.334
Completed,0.46,124,3142,1150,426,0.713
Completed,0.62,924,3542,4224,3998,0.977
Completed,0.18,90,934,1505,229,0.098
Completed,0.19,23,2475,2731,3336,0.666
Completed,0.19,25,4458,598,2146,0.287
Completed,0.57,101,4309,3731,674,0.396
Completed,0.19,23,1369,855,4485,0.526
Completed,0.19,87,459,4638,1346,0.208
Completed,0.19,25,2773,2348,2578,0.835
Completed,0.42,121,2800,4200,1498,0.105
Completed,0.19,22,427,1295,2729,0.975
Completed,0.18,110,1342,2590,836,0.29
Completed,0.19,23,4341,349,4645,0.661
Completed,0.52,647,4504,3472,3175,0.521
Completed,0.19,35,2424,723,1985,0.399
Completed,0.37,399,888,4418,3846,0.834
Completed,0.19,96,3593,2333,78,0.215
Completed,0.19,23,3174,2930,4270,0.478
Completed,0.19,21,1113,15,577,0.598
Completed,0.49,1029,2063,3876,3691,0.167
Completed,0.19,24,4749,1625,2421,0.788
Completed,0.19,86,3980,4752,1030,0.897
Completed,0.19,22,1587,1993,4759,0.027
Completed,0.19,142,7,3142,1619,0.708
Completed,0.19,27,3025,1047,2925,0.337
Completed,0.31,87,2958,3375,378,0.866
Completed,0.19,22,272,1124,4148,0.245
Completed,0.58,119,1808,4987,2289,0.552
Completed,0.19,23,3869,2072,3481,0.43
Completed,0.19,23,4975,3955,4950,0.259
Completed,0.67,175,1957,1861,1143,0.629
Completed,0.19,25,1041,3007,3028,0.074
Completed,0.19,22,3434,248,1800,0.944
Completed,0.19,166,3639,4653,2607,0.739
Completed,0.4,145,640,2412,1298,0.368
Completed,0.19,29,2220,3705,4436,0.928
Completed,0.81,673,4593,800,705,0.058
Completed,0.46,275,4132,2667,2098,0.136
Completed,0.19,29,1426,582,3365,0.757
Completed,0.46,91,477,4279,259,0.446
Completed,0.19,24,2557,1531,3949,0.567
Completed,0.19,22,2586,2543,3611,0.966
Completed,0.19,23,604,458,2496,0.081
Completed,0.19,28,1554,4097,4351,0.652
Completed,0.69,165,4161,1348,502,0.266
Completed,0.27,124,4642,4465,1699,0.406
Completed,0.19,22,2328,2224,2851,0.543
Completed,0.26,95,748,3575,950,0.221
Completed,0.19,22,3687,670,4835,0.857
Completed,0.19,96,3307,3767,916,0.59
Completed,0.19,22,1012,1672,4571,0.453
Completed,0.59,168,1928,2877,1417,0.779
Completed,0.19,23,4847,118,2805,0.143
Completed,0.19,24,3761,3251,3766,0.034
Completed,0.38,100,1759,1000,153,0.919
Completed,0.37,166,224,4805,3256,0.344
Completed,0.19,23,2850,1890,1909,0.73
Completed,0.47,664,3054,4882,4517,0.19
Completed,0.33,107,135,2123,628,0.826
Completed,0.48,251,1714,3330,2527,0.375
Completed,0.19,29,4009,1236,1373,0.512
Completed,0.19,96,4798,3112,178,0.683
Completed,0.19,23,2171,198,4025,0.297
Completed,0.61,142,1221,4000,2177,0.998
Completed,0.19,28,3223,1749,3290,0.111
Completed,0.27,157,3466,3654,2208,0.312
Completed,0.19,22,859,905,3557,0.699
Completed,0.44,80,2395,4542,457,0.003
Completed,0.19,29,4377,2457,4072,0.888
Completed,0.49,200,4233,4330,3109,0.81
Completed,0.19,30,1294,1425,1723,0.174
Completed,0.19,28,378,2778,4870,0.621
Completed,0.19,22,2692,537,1218,0.485
Completed,0.19,23,2690,4317,4637,0.343
Completed,0.57,162,376,1412,826,0.706
Completed,0.74,2364,1296,2785,2720,0.029
Completed,0.19,24,4235,544,1488,0.891
Completed,0.34,89,4384,3667,68,0.782
Completed,0.19,22,2402,918,3837,0.169
Completed,0.19,154,852,4535,1975,0.596
Completed,0.19,23,3459,2450,3166,0.484
Completed,0.55,257,3215,3125,2411,0.216
Completed,0.19,25,1214,210,3682,0.828
Completed,0.19,89,2178,3993,568,0.405
Completed,0.19,22,4805,1742,4260,0.519
Completed,0.44,141,4011,4869,2917,0.659
Completed,0.53,307,1717,2110,1608,0.296
Completed,0.19,23,132,3337,4750,0.97
Completed,0.65,516,3052,1242,1020,0.106
Completed,0.19,25,2843,3258,3491,0.565
Completed,0.19,25,217,1007,2298,0.452
Completed,0.39,500,1767,4792,4158,0.751
Completed,0.27,99,3768,1877,386,0.138
Completed,0.19,158,4850,3760,1809,0.061
Completed,0.19,22,1930,1665,3038,0.922
Completed,0.19,121,1010,2890,1152,0.374
Completed,0.19,22,3304,131,4960,0.737
Completed,0.19,84,3685,4458,714,0.938
Completed,0.19,22,745,2217,4446,0.076
Completed,0.19,111,2330,3588,1307,0.627
Completed,0.19,26,4644,682,2617,0.265
Completed,0.19,30,4168,2550,3959,0.436
Completed,0.76,291,1561,464,268,0.55
Completed,0.46,341,597,4084,3375,0.248
Completed,0.19,23,2579,1335,2106,0.86
Completed,0.19,110,2550,2660,492,0.728
Completed,0.19,25,469,575,4340,0.35
Completed,0.34,149,1434,4292,2487,0.913
Completed,0.19,21,4139,1543,3600,0.036
Completed,0.19,22,4596,4660,4825,0.145
Completed,0.22,120,2222,2419,940,0.774
Completed,0.19,245,638,3692,2840,0.459
Completed,0.19,29,3636,787,1690,0.588
Completed,0.45,197,3432,3962,2795,0.851
Completed,0.5,264,1039,1867,1407,0.223
Completed,0.19,23,1959,2994,4560,0.541
Completed,0.19,23,4977,235,907,0.412
Completed,0.19,141,3876,3368,1899,0.272
Completed,0.19,25,1815,1117,3245,0.65
Completed,0.19,76,265,5000,144,0.082
Completed,0.19,28,2951,2085,3755,0.961
Completed,0.36,94,3023,4765,1384,0.491
Completed,0.19,22,5,2006,2536,0.619
Completed,0.61,103,1590,3135,639,0.176
Completed,0.19,23,3982,1040,4526,0.804
Completed,0.19,23,4756,2917,3299,0.882
Completed,0.19,22,2070,2,2188,0.005
Completed,0.19,22,1106,3883,4034,0.697
Completed,0.54,91,3167,1631,188,0.318
Completed,0.19,24,3586,3459,4082,0.113
Completed,0.7,267,881,710,468,0.992
Completed,0.51,282,2431,4425,3567,0.303
Completed,0.67,1148,4511,2340,2218,0.681
Completed,0.19,124,4343,4213,1228,0.51
Completed,0.19,29,1345,1307,4879,0.381
Completed,0.33,177,424,2583,1734,0.82
Completed,0.19,23,2798,342,3119,0.192
Completed,0.33,114,2766,3718,1582,0.991
Completed,0.19,27,451,842,2968,0.12
Completed,0.19,92,1376,4644,1067,0.677
Completed,0.19,24,4316,2355,4718,0.306
Completed,0.47,456,4460,4237,3728,0.384
Completed,0.19,26,2477,1518,2379,0.505
Completed,0.19,31,932,2725,4234,0.199
Completed,0.19,23,3540,591,618,0.819
Completed,0.59,261,3140,4935,3883,0.614
Completed,0.19,103,1138,2069,37,0.494
Completed,0.55,853,2097,3423,3139,0.804
Completed,0.19,24,4724,1143,2026,0.183
Completed,0.42,92,3936,3010,799,0.011
Completed,0.19,22,1641,300,4688,0.881
Completed,0.24,105,51,3936,1534,0.321
Completed,0.19,27,2972,1812,2688,0.693
Completed,0.19,79,2924,3859,295,0.23
Completed,0.19,22,297,1579,3908,0.85
Completed,0.57,199,1842,2931,2060,0.415
Completed,0.19,24,3844,64,3407,0.536
Completed,0.19,25,4931,3187,4400,0.645
Completed,0.4,252,2011,1063,745,0.275
Completed,0.53,132,1085,4702,2644,0.96
Completed,0.51,257,3380,1992,1256,0.089
Completed,0.19,23,3605,2646,2992,0.353
Completed,0.19,24,665,355,1840,0.724
Completed,0.19,27,2254,4161,4986,0.043
Completed,0.73,468,4569,1284,1101,0.912
Completed,0.19,161,4088,4412,2325,0.772
Completed,0.19,24,1480,2277,3440,0.152
Completed,0.19,81,521,3483,340,0.583
Completed,0.19,23,2503,763,4189,0.462
Completed,0.55,199,2630,4600,3213,0.065
Completed,0.39,268,550,2466,1946,0.951
Completed,0.19,23,1510,3612,3807,0.251
Completed,0.59,104,4215,893,117,0.636
Completed,0.21,130,4676,2769,1459,0.559
Completed,0.19,21,2303,479,2768,0.422
Completed,0.19,95,714,4343,875,0.873
Completed,0.19,22,3712,1467,4607,0.237
Completed,0.44,97,3351,3311,991,0.438
Completed,0.19,21,959,1188,4798,0.574
Completed,0.19,104,1884,4885,1658,0.127
Completed,0.19,25,4901,2175,2886,0.764
Completed,0.19,24,3795,4048,4308,0.935
Completed,0.58,116,1735,1768,538,0.05
Completed,0.19,22,190,3060,3652,0.746
Completed,0.19,22,2875,195,2460,0.359
Completed,0.19,24,3098,2828,4911,0.841
Completed,0.19,22,81,117,1182,0.206
Completed,0.51,296,1670,3813,3067,0.527
Completed,0.19,22,4063,1688,1761,0.391
Completed,0.19,77,4832,4806,416,0.282
Completed,0.19,23,2146,1939,4109,0.668
Completed,0.31,201,1187,3235,2250,0.096
Completed,0.19,24,3247,954,3520,0.982
Completed,0.38,159,3510,4107,2136,0.715
Completed,0.19,24,806,1387,3326,0.328
Completed,0.37,98,2351,2536,220,0.904
Completed,0.19,33,4431,402,3988,0.018
Completed,0.28,224,4267,3535,2568,0.159
Completed,0.19,24,1269,659,1337,0.795
Completed,0.69,5291,344,4521,4475,0.469
Completed,0.52,131,2717,2230,666,0.605
Completed,0.54,575,2704,2982,2632,0.398
Completed,0.19,22,331,272,1283,0.52
Completed,0.19,27,1281,3969,4392,0.213
Completed,0.62,145,4279,1845,777,0.834
Completed,0.36,114,4447,4964,2043,0.974
Completed,0.19,29,2367,2097,3429,0.104
Completed,0.19,97,788,3390,292,0.66
Completed,0.19,22,3493,1110,3944,0.29
Completed,0.19,81,3267,4266,323,0.026
Completed,0.19,30,1207,1546,4211,0.896
Completed,0.39,426,2123,2692,2322,0.336
Completed,0.19,28,4808,558,3477,0.707
Completed,0.19,23,4034,3690,4974,0.597
Completed,0.19,28,1642,814,1127,0.477
Completed,0.19,193,106,4678,2985,0.787
Completed,0.57,278,3123,2387,1872,0.166
Completed,0.39,1168,2858,4442,4246,0.629
Completed,0.31,106,173,2308,592,0.258
Completed,0.19,29,1753,3457,3736,0.943
Completed,0.19,25,3813,737,2347,0.072
Completed,0.28,117,4914,2615,1084,0.245
Completed,0.19,24,1897,325,4697,0.864
Completed,0.55,115,947,4186,1584,0.43
Completed,0.19,29,3339,1310,2931,0.551
Completed,0.31,137,3740,3157,1551,0.756
Completed,0.19,25,742,1033,2666,0.135
Completed,0.31,79,2278,4728,802,0.566
Completed,0.19,24,4651,2018,4651,0.446
Completed,0.6,298,4194,3890,3151,0.367
Completed,0.19,23,1490,1610,1999,0.738
Completed,0.19,23,574,2905,3891,0.057
Completed,0.84,708,2654,39,5,0.927
Completed,0.37,174,2527,4015,2243,0.544
Completed,0.19,23,544,1735,3552,0.407
Completed,0.38,111,1460,3089,404,0.858
Completed,0.19,23,4068,222,4136,0.222
Completed,0.62,659,4544,3345,3065,0.081
Completed,0.19,21,2229,1220,1797,0.968
Completed,0.19,33,693,4857,4894,0.267
Completed,0.36,155,3633,2147,1204,0.653
Completed,0.19,24,3369,2802,4472,0.92
Completed,0.19,24,1074,512,702,0.035
Completed,0.19,144,2023,4315,2551,0.732
Completed,0.77,1116,4944,1439,1359,0.345
Completed,0.19,76,3862,4567,213,0.455
Completed,0.19,23,1860,2433,4019,0.59
Completed,0.45,140,280,3640,2124,0.144
Completed,0.19,23,2907,920,3353,0.78
Completed,0.19,92,2997,3561,883,0.299
Completed,0.19,23,76,685,4575,0.684
Completed,0.27,118,1612,4490,1471,0.113
Completed,0.19,23,3907,2200,2741,0.999
Completed,0.41,788,4701,4081,3809,0.827
Completed,0.33,92,2073,1362,80,0.191
Completed,0.19,22,1158,2566,3231,0.513
Completed,0.19,22,3160,433,1924,0.376
Completed,0.32,252,3522,4780,3654,0.175
Completed,0.19,24,914,1914,2423,0.811
Completed,0.19,28,2494,3265,4325,0.486
Completed,0.62,178,4477,985,517,0.622
Completed,0.63,170,4328,2853,1665,0.7
Completed,0.19,22,1388,143,2855,0.314
Completed,0.2,91,438,3782,1004,0.889
Completed,0.19,22,2753,1658,4771,0.004
Completed,0.19,103,2780,4922,1154,0.797
Completed,0.19,22,407,2163,4923,0.184
Completed,0.43,153,1361,3290,1826,0.611
Completed,0.19,25,4360,1195,3016,0.498
Completed,0.19,27,4523,3073,4165,0.326
Completed,0.19,22,2443,158,355,0.689
Completed,0.51,504,868,4041,3503,0.013
Completed,0.19,25,3573,1790,2271,0.874
Completed,0.66,870,3192,3615,3383,0.673
Completed,0.19,28,1131,865,2075,0.311
Completed,0.3,481,2042,4583,3971,0.984
Completed,0.19,126,4727,2498,241,0.121
Completed,0.19,95,3959,4370,1309,0.2
Completed,0.19,32,1566,1464,2581,0.812
Completed,0.19,118,25,2738,731,0.388
Completed,0.19,34,3043,496,4424,0.502
Completed,0.53,386,2939,2504,1973,0.044
Completed,0.19,23,253,420,3202,0.906
Completed,0.28,73,1828,4134,51,0.357
Completed,0.19,24,3889,1385,3859,0.721
Completed,0.19,187,4995,4503,2713,0.58
Completed,0.53,196,1977,2262,1520,0.467
Completed,0.19,26,1022,3538,4625,0.765
Completed,0.19,23,3415,633,853,0.153
Completed,0.19,23,3660,3805,4743,0.42
Completed,0.39,178,662,1711,1052,0.533
Completed,0.19,28,2202,2839,2905,0.231
Completed,0.19,29,4576,81,1635,0.843
Completed,0.19,89,4114,3212,565,0.953
Completed,0.19,22,1409,962,4297,0.09
Completed,0.43,134,498,4842,2393,0.642
Completed,0.19,22,2578,1927,3704,0.28
Completed,0.19,23,2608,3416,4051,0.13
Completed,0.53,102,625,1165,166,0.759
Completed,0.19,200,1536,4948,3302,0.445
Completed,0.19,22,4143,2032,2151,0.573
Completed,0.19,104,4624,3915,651,0.745
Completed,0.19,27,2310,1819,4499,0.366
Completed,0.19,114,769,3047,1391,0.93
Completed,0.19,32,3708,287,2505,0.052
Completed,0.19,100,3288,4613,1746,0.257
Completed,0.19,24,993,2371,3092,0.636
Completed,0.22,106,1948,3745,1236,0.067
Completed,0.19,23,4868,839,4847,0.946
Completed,0.19,23,3781,2708,3584,0.868
Completed,0.19,24,1780,623,2196,0.24
Completed,0.54,1372,205,4240,4084,0.558
Completed,0.56,117,2832,1491,431,0.429
Completed,0.27,218,3072,4163,2823,0.899
Completed,0.19,24,152,1258,1712,0.022
Completed,0.19,24,1693,2628,4823,0.714
Completed,0.19,25,3987,387,976,0.335
Completed,0.57,201,4776,3509,2475,0.476
Completed,0.19,22,2150,760,3627,0.604
Completed,0.19,82,1239,4379,485,0.161
Completed,0.19,24,3240,2295,4372,0.79
Completed,0.27,83,3446,2967,132,0.527
Completed,0.19,23,839,52,3782,0.397
Completed,0.44,131,2414,3837,1892,0.836
Completed,0.19,23,4396,1587,3277,0.209
Completed,0.64,1373,4252,4714,4543,0.099
Completed,0.49,141,1312,1956,929,0.977
Completed,0.28,456,358,3180,2793,0.289
Completed,0.19,22,2672,1086,1444,0.666
Completed,0.19,82,2659,3168,167,0.053
Completed,0.19,24,363,1084,4054,0.932
Completed,0.27,115,1328,4720,2167,0.364
Completed,0.19,29,4248,1971,3320,0.742
Completed,0.19,24,4411,3839,4505,0.57
Completed,0.31,127,2409,1598,659,0.441
Completed,0.25,436,825,2952,2515,0.759
Completed,0.19,24,3452,47,1404,0.132
Completed,0.19,188,3228,4391,3100,0.426
Completed,0.58,418,1245,2297,1752,0.554
Completed,0.19,24,2166,3504,4860,0.24
Completed,0.19,23,4773,745,1246,0.869
Completed,0.38,462,4004,2626,2200,0.947
Completed,0.19,23,1690,376,3585,0.069
Completed,0.19,75,139,4178,449,0.633
Completed,0.19,54,3079,1263,4100,0.254
Completed,0.36,133,2816,4258,1708,0.791
Completed,0.19,24,209,1498,2822,0.163
Completed,0.49,132,1793,2704,959,0.602
Completed,0.19,24,3776,609,4807,0.472
Completed,0.19,22,1942,822,2468,0.71
Completed,0.19,95,3293,2376,474,0.9
Completed,0.19,22,3692,3029,3777,0.664
Completed,0.28,87,3383,3622,766,0.759
Completed,0.19,22,246,2664,4663,0.271
Completed,0.29,82,1724,2106,258,0.583
Completed,0.6,217,4312,3793,2808,0.175
Completed,0.19,26,3540,2400,3506,0.732
Completed,0.19,24,1975,949,4103,0.82
Completed,0.19,23,4589,1195,2912,0.608
