Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.37,10,1293,1208,2492,0.702
Completed,0.61,223,3159,2265,1972,0.465
Completed,0.59,550,1786,3228,3030,0.911
Completed,0.31,9,543,91,366,0.212
Completed,0.31,11,4397,4111,4635,0.656
Completed,0.31,9,3945,665,3662,0.544
Completed,0.42,31,3248,4333,132,0.035
Completed,0.55,48,1365,2889,581,0.796
Completed,0.29,8,4205,408,1209,0.679
Completed,0.51,48,2133,1946,1475,0.934
Completed,0.56,52,3075,2092,469,0.595
Completed,0.29,9,764,554,1908,0.847
Completed,0.61,133,4332,3956,3093,0.279
Completed,0.37,24,312,4613,1087,0.977
Completed,0.32,8,3375,69,3229,0.88
Completed,0.58,84,4618,3167,877,0.244
Completed,0.32,11,1218,2592,2601,0.513
Completed,0.6,75,2480,727,245,0.361
Completed,0.49,36,3818,4929,488,0.383
Completed,0.6,89,1600,2411,1106,0.001
Completed,0.3,13,3344,3394,3895,0.618
Completed,0.62,224,3486,1043,702,0.768
Completed,0.59,178,4155,4671,4041,0.063
Completed,0.3,10,4929,614,2986,0.201
Completed,0.38,29,128,3940,2016,0.676
Completed,0.37,13,1371,2035,4659,0.446
Completed,0.53,42,3691,3730,342,0.923
Completed,0.31,12,3237,745,4805,0.713
Completed,0.48,42,1864,4704,197,0.158
Completed,0.6,466,4475,2648,2429,0.413
Completed,0.6,88,4023,2344,829,0.291
Completed,0.31,10,1078,3148,4173,0.83
Completed,0.56,71,2761,4188,3199,0.584
Completed,0.35,10,2787,892,1582,0.171
Completed,0.6,70,1033,1776,755,0.417
Completed,0.36,13,4024,2739,4245,0.955
Completed,0.38,11,4511,2428,2801,0.842
Completed,0.3,9,1810,216,4868,0.588
Completed,0.59,114,4540,4842,3710,0.996
Completed,0.31,8,3760,148,4606,0.859
Completed,0.43,30,1140,4088,396,0.259
Completed,0.62,226,2654,160,6,0.488
Completed,0.6,396,1205,2490,2307,0.241
Completed,0.6,183,3896,3315,2694,0.64
Completed,0.36,11,1679,911,3311,0.757
Completed,0.5,44,3422,4850,1689,0.374
Completed,0.39,11,3564,1889,3496,0.02
Completed,0.31,9,235,467,3841,0.267
Completed,0.56,65,4822,3774,1159,0.851
Completed,0.35,11,4341,964,2137,0.973
Completed,0.61,129,1959,1368,532,0.718
Completed,0.62,354,2893,1534,1393,0.808
Completed,0.32,8,2164,2976,3608,0.318
Completed,0.62,290,907,1129,959,0.556
Completed,0.61,434,4432,816,596,0.087
Completed,0.59,86,473,4989,4405,0.533
Completed,0.31,16,3170,2660,2966,0.785
Completed,0.27,8,3653,328,2253,0.576
Completed,0.58,86,1287,3869,2748,0.054
Completed,0.35,12,4916,3464,4902,0.299
Completed,0.43,26,2890,4390,731,0.69
Completed,0.37,13,2997,1230,2636,0.35
Completed,0.57,66,1948,4536,2366,0.78
Completed,0.37,12,686,1439,4702,0.097
Completed,0.62,271,4711,2169,1748,0.648
Completed,0.3,9,1473,474,921,0.893
Completed,0.32,11,3468,4035,4079,0.48
Completed,0.61,113,3297,1689,1023,0.126
Completed,0.35,12,1604,2513,3979,0.742
Completed,0.29,9,366,650,1290,0.379
Completed,0.62,999,203,861,844,0.735
Completed,0.6,167,4702,4900,4158,0.134
Completed,0.51,46,676,4306,2443,0.621
Completed,0.36,13,1917,2460,4780,0.251
Completed,0.5,31,2988,3345,221,0.868
Completed,0.36,25,2045,3198,1704,0.661
Completed,0.29,10,4888,715,2331,0.793
Completed,0.58,63,1256,1637,21,0.539
Completed,0.61,834,3200,585,517,0.308
Completed,0.31,10,1740,3968,4483,0.814
Completed,0.31,13,501,2085,2113,0.061
Completed,0.6,162,4443,3681,2889,0.569
Completed,0.43,35,2720,4640,1491,0.428
Completed,0.29,12,2709,2352,3788,0.915
Completed,0.4,26,2197,3409,1214,0.453
Completed,0.28,9,955,295,3588,0.668
Completed,0.31,9,1509,697,3764,0.111
Completed,0.48,39,3592,4795,1238,0.511
Completed,0.38,12,3411,2142,4294,0.845
Completed,0.3,10,408,525,3390,0.598
Completed,0.6,98,3885,1182,84,0.141
Completed,0.3,12,1177,4584,4917,0.728
Completed,0.33,9,2434,1469,2229,0.396
Completed,0.6,187,2624,3084,2773,0.98
Completed,0.34,9,2534,1013,4683,0.518
Completed,0.39,11,1168,1340,3001,0.771
Completed,0.6,143,3771,2857,2001,0.359
Completed,0.61,119,4571,1919,944,0.471
Completed,0.32,8,374,3534,4056,0.901
Completed,0.29,9,1632,420,1369,0.226
Completed,0.61,393,3307,3822,3633,0.654
Completed,0.33,14,1462,2766,3175,0.388
Completed,0.31,8,2307,2918,4094,0.547
Completed,0.35,10,1070,1036,1724,0.324
Completed,0.59,134,3993,4418,3278,0.801
Completed,0.42,25,593,3839,274,0.438
Completed,0.58,81,3207,3512,2351,0.191
Completed,0.3,9,139,1805,4581,0.168
Completed,0.58,74,4958,2710,420,0.705
Completed,0.6,103,4163,2399,1314,0.593
Completed,0.3,10,937,3362,3686,0.038
Completed,0.31,9,2175,264,1038,0.838
Completed,0.6,210,2921,4285,3964,0.285
Completed,0.3,8,3107,99,2059,0.631
Completed,0.59,108,1989,4138,2942,0.249
Completed,0.37,12,4369,3216,4391,0.494
Completed,0.4,10,4830,1658,3574,0.366
Completed,0.49,36,265,2544,1427,0.763
Completed,0.51,42,1540,4227,1008,0.635
Completed,0.3,10,281,2383,3638,0.491
Completed,0.6,84,4304,1862,390,0.752
Completed,0.3,11,754,2687,4610,0.37
Completed,0.3,12,2940,638,1130,0.963
Completed,0.61,314,861,1716,1554,0.717
Completed,0.36,13,4196,2520,3447,0.163
Completed,0.37,20,96,3276,502,0.581
Completed,0.3,8,1334,121,2815,0.296
Completed,0.58,70,3723,4081,2187,0.834
Completed,0.39,11,3279,1407,2723,0.559
Completed,0.6,128,1818,3102,2278,0.068
Completed,0.37,9,579,1237,4947,0.806
Completed,0.3,8,4055,506,1660,0.45
Completed,0.59,109,1042,4047,3341,0.926
Completed,0.61,118,2750,1323,906,0.071
Completed,0.46,29,859,4882,892,0.782
Completed,0.35,11,3029,1581,4853,0.376
Completed,0.58,55,1911,2621,147,0.991
Completed,0.31,10,655,776,2777,0.129
Completed,0.6,134,1431,2312,1597,0.863
Completed,0.32,12,3514,3136,3405,0.262
Completed,0.37,10,3333,1102,1461,0.1
Completed,0.59,101,1572,4664,3540,0.53
Completed,0.6,84,329,1546,1184,0.347
Completed,0.35,14,4572,3008,3817,0.775
Completed,0.55,55,1099,3738,2084,0.483
Completed,0.33,11,2613,1996,2478,0.269
Completed,0.61,365,1246,340,167,0.017
Completed,0.3,11,3850,3901,4834,0.601
Completed,0.42,33,453,4397,1850,0.153
Completed,0.37,11,1710,1261,4202,0.968
Completed,0.36,13,1770,2850,4952,0.292
Completed,0.58,77,4393,4506,2732,0.045
Completed,0.29,7,3907,447,4334,0.16
Completed,0.49,34,994,3751,666,0.712
Completed,0.31,11,2236,1907,3355,0.412
Completed,0.49,35,2670,3580,1647,0.967
Completed,0.28,9,2672,435,3740,0.826
Completed,0.4,23,2228,3762,1261,0.304
Completed,0.36,12,992,1896,3930,0.573
Completed,0.3,9,514,2841,3107,0.693
Completed,0.61,188,1778,956,444,0.432
Completed,0.3,10,3128,4497,4557,0.94
Completed,0.3,10,1323,3283,4731,0.204
Completed,0.3,9,61,187,2415,0.918
Completed,0.58,81,4880,4361,2587,0.458
Completed,0.35,10,4085,923,4108,0.337
Completed,0.61,312,4579,1114,788,0.886
Completed,0.58,119,327,4652,4212,0.487
Completed,0.32,8,3507,30,1357,0.403
Completed,0.6,180,1433,4206,3643,0.972
Completed,0.43,34,195,2321,1000,0.149
Completed,0.36,12,4750,3128,4001,0.719
Completed,0.6,79,647,2631,1975,0.021
Completed,0.32,11,1909,766,4624,0.852
Completed,0.35,11,2851,931,3453,0.677
Completed,0.35,22,2094,4874,1547,0.2
Completed,0.6,89,4088,2778,1122,0.447
Completed,0.61,395,4877,2467,2175,0.317
Completed,0.47,58,68,3294,2825,0.809
Completed,0.31,8,1326,177,489,0.064
Completed,0.31,11,3614,4372,4512,0.555
Completed,0.58,73,3131,1391,48,0.829
Completed,0.29,10,4194,626,1783,0.053
Completed,0.37,9,3059,1871,2215,0.234
Completed,0.36,13,1998,2678,2785,0.647
Completed,0.6,83,761,793,141,0.479
Completed,0.6,815,4302,4968,4860,0.894
Completed,0.29,10,4783,277,3418,0.779
Completed,0.42,22,274,4238,1583,0.351
Completed,0.37,12,1537,2372,4232,0.527
Completed,0.36,11,3383,1082,3825,0.258
Completed,0.35,9,455,1252,3547,0.013
Completed,0.59,83,4641,2945,1455,0.613
Completed,0.6,89,3857,2007,552,0.743
Completed,0.3,11,1244,3446,4448,0.125
Completed,0.3,9,2481,351,2073,0.995
Completed,0.3,9,1101,593,2532,0.375
Completed,0.59,87,3800,3917,2470,0.756
Completed,0.3,9,3209,367,2879,0.083
Completed,0.58,75,1848,3830,2121,0.543
Completed,0.31,11,590,1984,4477,0.328
Completed,0.31,12,1072,2930,3497,0.465
Completed,0.35,9,2314,1024,1146,0.657
Completed,0.59,122,2748,4429,3855,0.211
Completed,0.29,9,2800,498,1063,0.532
Completed,0.62,292,2296,4056,3937,0.088
Completed,0.59,86,1039,2154,1255,0.786
Completed,0.32,12,4062,3612,3747,0.34
Completed,0.37,11,1825,1248,3119,0.207
Completed,0.52,42,3276,4552,1883,0.669
Completed,0.38,12,3730,2226,2595,0.944
Completed,0.6,103,1332,3267,2406,0.435
Completed,0.31,8,89,130,4738,0.689
Completed,0.47,45,4969,4072,264,0.183
Completed,0.29,9,377,428,715,0.759
Completed,0.36,11,3779,1003,2761,0.498
Completed,0.36,10,2621,1190,2009,0.872
Completed,0.48,39,2441,4575,2992,0.254
Completed,0.6,75,1179,1478,324,0.618
Completed,0.36,13,3877,3076,4678,0.002
Completed,0.45,32,405,3670,1381,0.739
Completed,0.3,9,1643,513,4046,0.384
Completed,0.51,45,3414,3996,956,0.984
Completed,0.58,62,1512,2552,851,0.222
Completed,0.31,9,273,689,3169,0.905
Completed,0.59,125,3114,3205,2547,0.522
Completed,0.32,7,2173,3370,4339,0.948
Completed,0.59,130,4166,4293,3291,0.701
Completed,0.34,11,4955,855,4966,0.566
Completed,0.61,246,3692,2699,2343,0.312
Completed,0.62,295,3652,706,426,0.188
Completed,0.6,605,1254,4743,4575,0.68
Completed,0.31,8,11,1628,1946,0.442
Completed,0.37,15,4890,2608,3056,0.933
Completed,0.37,13,4116,2305,3952,0.797
Completed,0.31,8,2047,53,3673,0.551
Completed,0.48,36,2854,4149,1328,0.075
Completed,0.31,9,2981,200,4384,0.976
Completed,0.48,43,1920,4315,616,0.392
Completed,0.33,12,683,2451,2934,0.731
Completed,0.59,106,4223,3354,2068,0.145
Completed,0.61,225,4705,1794,1248,0.025
Completed,0.31,8,196,2755,3752,0.594
Completed,0.58,82,3447,4889,3561,0.848
Completed,0.61,302,3305,1928,1617,0.514
Completed,0.61,621,1640,3526,3383,0.116
Completed,0.37,11,820,1075,3594,0.834
Completed,0.37,12,1284,2014,2023,0.162
Completed,0.61,185,3660,3473,2977,0.717
Completed,0.56,56,1739,5000,2561,0.449
Completed,0.49,32,476,1844,210,0.672
Completed,0.36,14,4425,2670,4791,0.197
Completed,0.55,51,953,3401,1808,0.56
Completed,0.31,10,2189,303,4164,0.314
Completed,0.42,27,2711,4245,837,0.805
Completed,0.37,10,2722,1495,3271,0.289
Completed,0.44,33,2218,3015,1729,0.842
Completed,0.37,10,961,1168,4086,0.034
Completed,0.48,45,3984,4632,916,0.589
Completed,0.3,9,4436,575,2362,0.709
Completed,0.59,71,1747,2074,288,0.956
Completed,0.3,10,3198,3691,4713,0.417
Completed,0.43,33,2450,2499,401,0.776
Completed,0.31,11,2652,3306,4599,0.346
Completed,0.47,34,2395,4099,2318,0.722
Completed,0.33,15,1138,2194,4981,0.398
Completed,0.3,10,368,2505,3306,0.27
Completed,0.59,2597,1611,658,637,0.602
Completed,0.6,189,3294,4834,4364,0.016
Completed,0.6,96,3475,2181,1171,0.369
Completed,0.3,11,1470,3619,3831,0.753
Completed,0.31,9,226,486,1518,0.125
Completed,0.61,212,4713,4024,3482,0.506
Completed,0.37,11,4251,1221,4463,0.636
Completed,0.43,24,694,4545,539,0.237
Completed,0.59,77,2989,3123,2145,0.491
Completed,0.37,9,2882,1284,4031,0.58
Completed,0.31,11,4482,754,2958,0.303
Completed,0.55,61,3239,2639,602,0.572
Completed,0.3,11,3684,624,4889,0.781
Completed,0.31,11,135,2046,2737,0.536
Completed,0.59,143,4927,3720,2264,0.091
Completed,0.61,161,4157,1526,740,0.205
Completed,0.3,11,900,2984,4262,0.664
Completed,0.6,111,3106,974,313,0.008
Completed,0.31,11,1956,4513,4689,0.61
Completed,0.37,14,715,1379,2376,0.263
Completed,0.62,567,4343,2818,2624,0.863
Completed,0.3,11,1501,459,3247,0.746
Completed,0.58,93,1671,2805,1304,0.896
Completed,0.49,41,4688,4861,1033,0.643
Completed,0.31,10,3889,169,1931,0.529
Completed,0.58,80,1207,4345,3070,0.101
Completed,0.43,31,2028,562,63,0.135
Completed,0.31,11,3068,3947,4938,0.734
Completed,0.29,8,2961,396,1862,0.333
Completed,0.49,63,2136,3801,3140,0.792
Completed,0.58,68,899,1935,803,0.078
Completed,0.33,11,4202,3553,4197,0.54
Completed,0.39,11,4997,1361,2517,0.66
Completed,0.35,12,1362,995,4815,0.907
Completed,0.35,13,3245,2439,4649,0.175
Completed,0.3,11,554,227,3040,0.429
Completed,0.34,13,4032,884,986,0.815
Completed,0.58,98,1031,4921,4016,0.307
Completed,0.3,12,2789,2747,3668,0.062
Completed,0.58,74,2759,2333,1426,0.694
Completed,0.31,12,2342,3159,3575,0.186
Completed,0.61,300,4016,4199,3777,0.433
Completed,0.61,816,1593,4266,4135,0.142
Completed,0.54,90,336,2422,1759,0.981
Completed,0.6,745,4610,3383,3242,0.395
Completed,0.39,11,3811,1823,4762,0.275
Completed,0.5,40,1129,2726,239,0.844
Completed,0.48,33,2574,4938,2391,0.599
Completed,0.53,50,2584,1621,475,0.9
Completed,0.3,10,2473,2581,4527,0.472
Completed,0.3,10,1216,737,2151,0.655
Completed,0.58,88,3846,4755,2850,0.225
Completed,0.31,8,4611,61,3904,0.105
Completed,0.4,30,446,4175,1098,0.517
Completed,0.37,12,1689,2273,3468,0.357
Completed,0.37,10,3553,1141,3340,0.622
Completed,0.58,58,4791,3047,691,0.252
Completed,0.41,14,4330,2101,2294,0.387
Completed,0.6,120,3938,2559,1568,0.683
Completed,0.59,82,4404,2256,127,0.548
Completed,0.31,8,540,3237,4875,0.07
Completed,0.6,645,1295,3063,2904,0.592
Completed,0.6,913,4849,4602,4433,0.839
Completed,0.3,13,4079,545,3532,0.959
Completed,0.48,34,821,4008,1470,0.421
Completed,0.32,7,2083,2123,3801,0.706
Completed,0.35,13,3027,1957,3104,0.764
Completed,0.58,78,1878,3496,1897,0.365
Completed,0.3,12,636,379,4546,0.51
Completed,0.36,10,4741,1051,1279,0.248
Completed,0.48,53,164,4436,3722,0.632
Completed,0.62,405,1422,1299,1078,0.495
Completed,0.34,13,3479,2898,3923,0.876
Completed,0.32,11,3347,249,867,0.727
Completed,0.61,138,1893,1973,1202,0.591
Completed,0.3,9,3013,3480,3799,0.035
Completed,0.61,242,2827,2120,1913,0.876
Completed,0.46,53,2078,3646,3087,0.492
Completed,0.62,775,836,532,463,0.629
Completed,0.3,12,4065,4022,4539,0.248
Completed,0.37,11,4863,1204,3719,0.11
Completed,0.31,7,3146,96,4127,0.599
Completed,0.59,111,4410,3233,1777,0.275
Completed,0.61,94,3933,1661,251,0.397
Completed,0.31,11,1007,2575,4749,0.982
Completed,0.31,8,2250,670,2394,0.143
Completed,0.49,36,2696,4778,2608,0.729
Completed,0.29,10,2681,677,4257,0.437
Completed,0.37,19,2264,4772,745,0.93
Completed,0.36,13,1003,1677,3432,0.192
Completed,0.6,94,1563,1148,188,0.796
Completed,0.3,13,3538,4618,4813,0.335
Completed,0.32,9,432,74,1968,0.306
Completed,0.59,122,4625,4162,3034,0.812
Completed,0.31,11,3831,732,4014,0.949
Completed,0.46,36,1231,4761,987,0.426
Completed,0.35,10,2468,1605,3656,0.695
Completed,0.53,45,2589,2597,1346,0.173
Completed,0.55,75,2376,4924,4239,0.804
Completed,0.61,248,1115,1827,1576,0.074
Completed,0.35,12,3825,2722,3425,0.549
Completed,0.41,21,350,3399,129,0.194
Completed,0.29,13,1589,242,2798,0.931
Completed,0.6,126,1407,2901,2104,0.703
Completed,0.48,43,4737,4449,585,0.957
Completed,0.6,160,631,3856,3519,0.282
Completed,0.35,10,2775,1771,4519,0.769
Completed,0.41,25,2282,2744,482,0.357
Completed,0.35,10,1025,897,2834,0.517
Completed,0.59,125,559,4328,3891,0.652
Completed,0.6,124,1802,2423,1536,0.469
Completed,0.3,11,3260,3337,3465,0.899
Completed,0.35,10,3744,981,1678,0.737
Completed,0.59,88,1358,4472,3322,0.135
Completed,0.47,32,114,1357,698,0.989
Completed,0.36,13,4982,2884,4303,0.39
Completed,0.41,12,4217,1951,2705,0.252
Completed,0.56,59,884,3537,2296,0.869
Completed,0.31,10,2141,402,4926,0.007
Completed,0.42,28,2955,3795,76,0.623
Completed,0.29,10,3083,549,3132,0.464
Completed,0.32,19,2014,3961,1869,0.908
Completed,0.3,10,1486,3779,4896,0.46
Completed,0.31,11,248,1893,2248,0.666
Completed,0.6,175,4815,3560,2754,0.205
Completed,0.34,11,1971,959,3372,0.338
Completed,0.49,40,3091,4529,1630,0.783
Completed,0.37,11,2905,1124,4705,0.132
Completed,0.37,20,2156,4676,295,0.749
Completed,0.6,176,4143,2971,2370,0.994
Completed,0.6,116,4942,2040,928,0.866
Completed,0.3,9,1379,609,1742,0.611
Completed,0.6,143,3679,3945,3260,0.012
Completed,0.62,235,3224,1584,1296,0.345
Completed,0.36,13,1871,2652,3705,0.773
Completed,0.3,11,614,750,1017,0.098
Completed,0.6,184,4488,4699,3984,0.528
Completed,0.3,9,2327,2339,4602,0.895
Completed,0.37,17,222,4040,335,0.832
Completed,0.35,12,1484,2174,2980,0.04
Completed,0.58,65,3460,3626,2022,0.579
Completed,0.31,9,3290,655,2577,0.807
Completed,0.31,11,354,1684,4799,0.56
Completed,0.61,235,3754,2200,1805,0.197
Completed,0.6,1013,1153,3249,3196,0.675
Completed,0.31,8,2390,153,826,0.452
Completed,0.32,10,2646,2485,3592,0.571
Completed,0.47,30,2454,3319,1408,0.048
Completed,0.32,8,1193,166,3784,0.824
Completed,0.54,48,3903,4349,1217,0.302
Completed,0.35,12,4673,916,2041,0.43
Completed,0.43,35,428,4845,2960,0.938
Completed,0.59,89,1667,1750,590,0.185
Completed,0.61,233,3571,462,105,0.919
Completed,0.43,25,2213,1491,80,0.115
Completed,0.3,9,2727,3018,4920,0.512
Completed,0.29,10,2697,300,2311,0.019
Completed,0.35,12,3958,3414,4999,0.858
Completed,0.53,52,481,2665,1683,0.402
Completed,0.34,10,1724,820,4366,0.726
Completed,0.48,31,3182,4985,635,0.155
Completed,0.29,11,36,323,3490,0.235
Completed,0.56,62,4903,3874,1511,0.633
Completed,0.61,217,4139,1058,535,0.505
Completed,0.3,9,2062,1278,2134,0.75
Completed,0.62,553,2877,2964,2867,0.368
Completed,0.61,151,3004,1444,963,0.715
Completed,0.37,12,1936,3110,4038,0.162
Completed,0.6,153,4246,4541,3612,0.407
Completed,0.29,8,4718,469,4665,0.294
Completed,0.31,8,3394,138,1081,0.033
Completed,0.31,12,1764,4812,4937,0.727
Completed,0.59,88,969,2463,1617,0.317
Completed,0.4,10,4677,1683,4083,0.773
Completed,0.43,26,480,3272,526,0.453
Completed,0.35,12,2253,922,3528,0.622
Completed,0.49,44,2591,4345,2490,0.177
Completed,0.43,24,2366,4177,1227,0.283
Completed,0.28,12,367,1827,2827,0.639
Completed,0.59,91,4477,3377,1784,0.07
Completed,0.49,38,659,5000,3008,0.999
Completed,0.31,51,1,2443,2128,0.0
Completed,0.6,76,5000,1657,1,0.0
Completed,0.59,105,5000,2654,1195,0.999
Completed,0.6,161,5000,3028,2354,0.0
Completed,0.57,74,804,5000,3976,0.0
Completed,0.6,158,3922,5000,4134,0.563
Completed,0.58,80,5000,5000,3165,0.999
Completed,0.62,184,5000,821,296,0.0
Completed,0.61,94,5000,1494,278,0.999
Completed,0.31,20,1,2498,1191,0.999
Completed,0.31,15,1,1742,302,0.999
Completed,0.59,76,3685,2549,839,0.999
Completed,0.58,75,5000,5000,2788,0.999
Completed,0.58,71,5000,3144,946,0.999
Completed,0.31,13,1,2925,1,0.999
Completed,0.49,37,753,2144,1,0.369
Completed,0.61,126,5000,1308,429,0.0
Completed,0.6,1219,5000,2231,2161,0.0
Completed,0.31,17,1,2807,1051,0.0
Completed,0.59,75,1180,3294,2110,0.284
Completed,0.61,208,1158,1716,1327,0.86
Completed,0.31,9,1105,667,1187,0.87
Completed,0.36,13,4502,2667,2670,0.13
Completed,0.31,8,1126,150,869,0.867
Completed,0.47,33,1454,4896,414,0.554
Completed,0.6,131,4690,2771,1943,0.799
Completed,0.6,91,4238,2455,1041,0.936
Completed,0.31,9,668,3350,3960,0.444
Completed,0.31,9,1925,213,1310,0.682
Completed,0.59,122,2976,4301,3690,0.191
Completed,0.31,8,2032,4155,4387,0.28
Completed,0.61,223,795,2289,2055,0.596
Completed,0.6,454,4111,3204,2945,0.026
Completed,0.41,10,4895,1632,3770,0.148
Completed,0.33,21,6,2604,1232,0.732
Completed,0.3,11,1269,719,3568,0.393
Completed,0.5,43,3637,4729,1433,0.979
Completed,0.36,11,3193,2090,3396,0.626
Completed,0.29,10,489,581,4288,0.879
Completed,0.38,11,3969,1155,2233,0.36
Completed,0.61,148,4843,702,27,0.7
Completed,0.3,11,259,4790,4975,0.176
Completed,0.34,15,3580,2548,2675,0.423
Completed,0.3,9,3399,520,2119,0.214
Completed,0.58,97,1658,3990,2882,0.658
Completed,0.49,30,400,2146,511,0.467
Completed,0.39,10,3873,1474,3515,0.791
Completed,0.57,57,1184,3080,1487,0.331
Completed,0.35,9,2426,1177,3862,0.546
Completed,0.36,10,2522,1345,1727,0.415
Completed,0.3,9,2418,2852,3274,0.952
Completed,0.61,569,1161,1008,903,0.168
Completed,0.61,255,3784,4479,4097,0.707
Completed,0.3,9,4558,415,2656,0.586
Completed,0.48,36,382,3826,2345,0.033
Completed,0.39,10,1625,1924,4720,0.84
Completed,0.36,11,567,1412,1457,0.129
Completed,0.36,13,4529,3098,3543,0.744
Completed,0.3,8,2291,501,2911,0.861
Completed,0.5,47,2805,4053,2089,0.261
Completed,0.35,13,2743,1031,3004,0.987
Completed,0.39,10,1057,1328,4680,0.74
Completed,0.62,168,4457,1980,1374,0.002
Completed,0.31,8,605,3508,3627,0.62
Completed,0.31,9,3213,3844,4062,0.873
Completed,0.61,127,3707,1800,850,0.52
Completed,0.34,9,151,849,1819,0.767
Completed,0.58,92,4950,4956,3181,0.352
Completed,0.29,10,4171,269,4784,0.474
Completed,0.31,10,2187,2394,2553,0.219
Completed,0.58,88,2914,3367,2447,0.65
Completed,0.31,8,740,104,3293,0.056
Completed,0.3,9,1096,696,4491,0.0
Completed,0.6,180,3779,4293,3673,0.71
Completed,0.62,122,748,1064,690,0.189
Completed,0.36,14,1952,2563,4259,0.956
Completed,0.56,63,2595,2160,1354,0.447
Completed,0.53,40,3721,3598,7,0.265
Completed,0.39,12,1744,1672,3108,0.759
Completed,0.45,31,565,4392,1999,0.027
Completed,0.29,10,4920,263,4865,0.502
Completed,0.6,273,4507,2894,2407,0.834
Completed,0.32,7,31,2376,4463,0.327
Completed,0.48,37,1332,4002,571,0.59
Completed,0.31,9,3186,653,2549,0.067
Completed,0.58,85,3002,4840,3895,0.155
Completed,0.3,10,2472,518,1722,0.631
Completed,0.6,279,1156,3423,3153,0.395
Completed,0.61,862,4299,1300,1215,0.887
Completed,0.36,11,4144,3140,4540,0.054
Completed,0.36,10,998,1505,2328,0.545
Completed,0.45,30,2319,4849,2782,0.309
Completed,0.61,478,2843,430,336,0.786
Completed,0.53,51,3344,3816,1646,0.999
Completed,0.35,12,1487,917,3975,0.474
Completed,0.41,22,191,3040,981,0.738
Completed,0.37,12,4659,2307,3389,0.232
Completed,0.49,55,4765,4675,925,0.43
Completed,0.31,9,408,58,3440,0.906
Completed,0.56,66,1592,3588,1433,0.174
Completed,0.39,11,3561,1760,4182,0.667
Completed,0.29,12,2753,2749,2872,0.61
Completed,0.41,21,2106,1896,240,0.102
Completed,0.32,9,907,4147,4786,0.869
Completed,0.38,12,3931,1132,2076,0.346
Completed,0.58,65,4008,2618,533,0.246
Completed,0.34,11,823,2105,2579,0.72
Completed,0.37,27,2183,4355,2447,0.484
Completed,0.36,11,2668,1002,4415,0.977
Completed,0.59,85,3480,4491,3265,0.8
Completed,0.31,9,1662,164,1102,0.291
Completed,0.32,9,327,3694,3772,0.554
Completed,0.39,10,4835,1575,1844,0.033
Completed,0.32,10,4588,3944,4307,0.364
Completed,0.29,13,271,710,1314,0.855
Completed,0.34,14,1416,2834,3643,0.124
Completed,0.58,60,3424,2436,728,0.6
Completed,0.54,64,2929,3322,1878,0.684
Completed,0.32,8,2244,1401,4989,0.161
Completed,0.44,30,1084,4746,120,0.927
Completed,0.3,10,4069,612,2996,0.421
Completed,0.52,57,4228,4951,1547,0.519
Completed,0.3,10,1237,329,4071,0.013
Completed,0.43,31,2402,3234,805,0.78
Completed,0.37,9,3084,1411,3563,0.256
Completed,0.32,14,3271,3098,4755,0.465
Completed,0.61,540,1255,2250,2114,0.942
Completed,0.44,37,116,3876,2919,0.21
Completed,0.61,166,4431,856,200,0.701
Completed,0.61,137,4995,3489,2658,0.9
Completed,0.51,34,479,1858,456,0.378
Completed,0.3,13,1820,4579,4650,0.641
Completed,0.31,8,3635,154,2214,0.133
Completed,0.43,29,2515,4092,1022,0.081
Completed,0.31,13,2023,1187,3341,0.573
Completed,0.55,57,668,2687,1608,0.337
Completed,0.4,15,3850,1958,4006,0.812
Completed,0.58,68,3892,3735,1782,0.384
Completed,0.32,11,627,1613,3838,0.89
Completed,0.52,46,1986,4528,1196,0.128
Completed,0.3,9,2551,205,3174,0.651
Completed,0.33,13,3598,4314,4520,0.563
Completed,0.35,13,1856,966,2347,0.086
Completed,0.62,709,521,2582,2528,0.822
Completed,0.6,85,4953,2062,590,0.331
Completed,0.58,80,4394,4705,3048,0.008
Completed,0.51,40,152,575,65,0.529
Completed,0.3,14,1297,3285,4884,0.262
Completed,0.39,10,3230,1360,1979,0.77
Completed,0.53,44,3125,2876,632,0.952
Completed,0.3,10,2360,2471,3733,0.459
Completed,0.51,42,1200,3980,1374,0.691
Completed,0.31,10,4265,752,4240,0.216
Completed,0.53,49,4111,3834,300,0.849
Completed,0.34,12,1043,821,2815,0.374
Completed,0.47,36,2207,3062,2058,0.606
Completed,0.34,13,2965,2208,4807,0.114
Completed,0.31,11,3387,3275,3497,0.17
Completed,0.61,143,1452,1448,865,0.678
Completed,0.52,57,312,4988,4161,0.411
Completed,0.29,11,4546,369,1451,0.933
Completed,0.36,13,4798,2728,3915,0.726
Completed,0.6,131,364,1994,1703,0.236
Completed,0.6,171,1704,4128,3407,0.971
Completed,0.61,429,3438,1230,961,0.494
Completed,0.47,36,2709,4537,2271,0.281
Completed,0.31,9,2141,117,4600,0.805
Completed,0.48,29,786,3452,356,0.043
Completed,0.38,12,4044,1818,2764,0.548
Completed,0.3,10,3973,4434,4932,0.916
Completed,0.3,9,866,299,1939,0.425
Completed,0.45,58,2070,3634,3018,0.657
Completed,0.53,54,2789,1714,103,0.18
Completed,0.59,79,3524,2522,1253,0.096
Completed,0.39,11,1629,2122,4364,0.62
