Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Failed,,,4280,4737,4481,0.369
Failed,,,3976,1825,2408,0.094
Failed,,,1067,3369,4717,0.695
Failed,,,2258,1025,664,0.257
Failed,,,2785,3856,3346,0.92
Failed,,,3383,471,4074,0.776
Failed,,,1568,4552,1762,0.425
Failed,,,479,620,961,0.235
Failed,,,4481,4662,3665,0.587
Failed,,,4385,2492,4961,0.98
Failed,,,578,2784,2330,0.317
Failed,,,1730,440,3267,0.635
Failed,,,3233,4523,889,0.034
Failed,,,2620,1151,1685,0.148
Failed,,,2225,4455,3132,0.768
Failed,,,1034,2424,2191,0.216
Failed,,,3945,2755,4895,0.615
Failed,,,4247,682,1969,0.858
Failed,,,712,4140,4658,0.444
Failed,,,1904,1484,1212,0.508
Failed,,,3055,3651,3530,0.158
Failed,,,3746,2024,4052,0.02
Failed,,,1306,2941,1364,0.683
Failed,,,255,653,4553,0.092
Failed,,,4690,4072,1947,0.74
Failed,,,4858,937,3099,0.452
Failed,,,112,4354,394,0.85
Failed,,,1264,1385,3837,0.165
Failed,,,3706,3593,1540,0.501
Failed,,,3089,2081,1037,0.675
Failed,,,2068,3525,3810,0.297
Failed,,,877,869,380,0.748
Failed,,,4098,4324,3005,0.084
Failed,,,3777,2237,148,0.325
Failed,,,1178,2570,2758,0.972
Failed,,,2370,539,1824,0.042
Failed,,,2585,4581,4217,0.627
Failed,,,3282,1093,3363,0.554
Failed,,,1776,3885,754,0.156
Failed,,,415,2208,2701,0.622
Failed,,,4535,2502,20,0.209
Failed,,,4577,1572,2527,0.688
Failed,,,455,3153,233,0.102
Failed,,,1607,1122,4289,0.912
Failed,,,3425,3916,1586,0.264
Failed,,,2754,411,839,0.433
Failed,,,2435,2709,532,0.405
Failed,,,1127,365,3970,0.579
Failed,,,3842,4448,1289,0.243
Failed,,,4144,1491,4368,0.472
Failed,,,805,3697,1663,0.823
Failed,,,2114,729,2606,0.131
Failed,,,2835,4148,310,0.544
Failed,,,3487,179,2268,0.648
Failed,,,1554,4848,4975,0.048
Failed,,,154,284,2925,0.361
Failed,,,4898,4992,607,0.962
Failed,,,4735,2,4416,0.222
Failed,,,303,4708,2045,0.573
Failed,,,1455,2051,3609,0.38
Failed,,,3583,2971,986,0.794
Failed,,,2907,1356,1441,0.898
Failed,,,1965,4273,2352,0.934
Failed,,,657,1305,3284,0.112
Failed,,,4308,3513,678,0.713
Failed,,,3987,552,3691,0.937
Failed,,,958,4632,1061,0.352
Failed,,,2267,2288,4497,0.662
Failed,,,2678,2583,2120,0.014
Failed,,,3335,1744,455,0.183
Failed,,,1713,3288,3086,0.519
Failed,,,624,1854,4823,0.829
Failed,,,4434,3437,2428,0.494
Failed,,,4514,1227,1138,0.074
Failed,,,508,4060,3448,0.722
Failed,,,1856,1716,1894,0.291
Failed,,,3166,3258,4577,0.876
Failed,,,2534,2417,2843,0.803
Failed,,,4683,3775,3891,0.864
Failed,,,4672,955,3439,0.246
Failed,,,355,3789,1147,0.581
Failed,,,1702,1757,4586,0.404
Failed,,,3325,3299,1885,0.802
Failed,,,2687,2297,542,0.875
Failed,,,2276,2589,2833,0.29
Failed,,,967,557,1279,0.724
Failed,,,3996,4641,3981,0.077
Failed,,,207,1879,916,0.998
Failed,,,4835,2836,3211,0.334
Failed,,,4985,2161,1747,0.608
Failed,,,44,3120,4138,0.195
Failed,,,1392,151,71,0.759
Failed,,,3637,4818,2678,0.407
Failed,,,3000,856,4744,0.27
Failed,,,2077,1,3264,0.0
Failed,,,2185,1,2404,0.999
Failed,,,2890,1,2798,0.999
Failed,,,2563,1,3194,0.0
Failed,,,1893,1,2932,0.0
Failed,,,2031,1,2593,0.999
Failed,,,1,1,2336,0.0
Failed,,,2127,1,2925,0.492
Failed,,,2146,1,2756,0.999
Failed,,,2249,1,3163,0.0
Failed,,,2152,1,2391,0.999
Failed,,,2074,1,3182,0.0
Failed,,,3112,1,2818,0.999
Failed,,,2165,1,2954,0.0
Failed,,,1949,1,5000,0.999
Failed,,,365,944,1515,0.466
Failed,,,2044,1,2420,0.999
Failed,,,2000,1,2536,0.999
Failed,,,1,1,2236,0.0
Failed,,,2044,1,2361,0.999
Failed,,,1,1,2485,0.0
Failed,,,2124,1,2597,0.999
Failed,,,1922,1,5000,0.37
Failed,,,2155,1,2678,0.999
Failed,,,2659,1,2642,0.999
Failed,,,2452,1,3160,0.0
Failed,,,2507,1,2487,0.999
Failed,,,2646,1,3151,0.999
Failed,,,2435,1,5000,0.999
Failed,,,2439,1,2456,0.999
Failed,,,2466,1,2465,0.999
Failed,,,567,4285,4177,0.019
Failed,,,1758,1316,111,0.966
Failed,,,3221,3483,2796,0.364
Failed,,,2643,2173,4783,0.438
Failed,,,2390,3090,2469,0.852
Failed,,,1238,121,3400,0.163
Failed,,,3795,4829,717,0.514
Failed,,,4119,1736,3652,0.769
Failed,,,934,3317,944,0.434
Failed,,,2086,973,4380,0.611
Failed,,,2966,3768,2081,0.213
Failed,,,3526,580,338,0.108
Failed,,,1434,4624,3047,0.694
Failed,,,243,2281,1476,0.259
Failed,,,491,1454,2886,0.412
Failed,,,1971,1,2481,0.999
Failed,,,94,2720,3565,0.547
Failed,,,1285,376,2011,0.498
Failed,,,3688,4418,4615,0.833
Failed,,,3115,1238,2960,0.971
Failed,,,1922,4030,571,0.323
Failed,,,770,1686,4010,0.63
Failed,,,4267,3269,1407,0.044
Failed,,,3963,171,4251,0.304
Failed,,,1093,4877,1624,0.905
Failed,,,2246,1908,2567,0.08
Failed,,,2811,2827,193,0.743
Failed,,,3365,1520,2229,0.574
Failed,,,1589,3689,4857,0.223
Failed,,,398,720,799,0.791
Failed,,,4454,3662,489,0.763
Failed,,,4413,827,1864,0.683
Failed,,,434,4780,3311,0.312
Failed,,,1625,2124,2365,0.735
Failed,,,3404,3080,4760,0.088
Failed,,,2766,1267,2666,0.231
Failed,,,2199,3473,55,0.566
Failed,,,1046,817,4116,0.385
Failed,,,3919,4236,1720,0.783
Failed,,,4220,2329,3875,0.554
Failed,,,726,2621,1502,0.141
Failed,,,1878,590,3059,0.841
Failed,,,3068,4673,434,0.49
Failed,,,3725,983,2147,0.316
Failed,,,1324,3816,4518,0.979
Failed,,,132,1785,1078,0.036
Failed,,,4717,2611,3774,0.907
Failed,,,4880,2387,1177,0.149
Failed,,,2121,1,2779,0.999
Failed,,,2006,1,2973,0.0
Failed,,,2000,1,2537,0.999
Failed,,,2471,1,3013,0.0
Failed,,,2161,1,2477,0.999
Failed,,,3343,1,4875,0.0
Failed,,,2132,1,2876,0.999
Failed,,,2102,1,2482,0.999
Failed,,,2731,1,3939,0.0
Failed,,,2498,1,2518,0.999
Failed,,,1,1,1824,0.999
Failed,,,2601,1,2561,0.999
Failed,,,2452,1,3029,0.0
Failed,,,2617,1,2599,0.999
Failed,,,4556,4176,3172,0.377
Failed,,,4595,111,699,0.897
Failed,,,2111,1,2587,0.999
Failed,,,1,1,1457,0.999
Failed,,,2177,1,2308,0.999
Failed,,,1954,1,2231,0.999
Failed,,,2177,1,2807,0.999
Failed,,,2069,1,2353,0.999
Failed,,,2048,1,2223,0.999
Failed,,,1952,1,2190,0.999
Failed,,,2541,1,2343,0.999
Failed,,,1922,1,2568,0.999
Failed,,,1,1,1361,0.999
Failed,,,1907,1,2880,0.0
Failed,,,1915,1,2469,0.999
Failed,,,4916,3326,3704,0.637
Failed,,,2024,1,2432,0.999
Failed,,,2043,1,2914,0.0
Failed,,,1,1,5000,0.999
Failed,,,2724,1,2166,0.999
Failed,,,2657,1,2332,0.999
Failed,,,1925,1,732,0.999
Failed,,,2456,1,2881,0.0
Failed,,,2064,1,2179,0.999
Failed,,,1981,1,2268,0.999
Failed,,,2656,1,2653,0.999
Failed,,,1,1,2532,0.0
Failed,,,2493,1,2218,0.999
Failed,,,2647,1,2318,0.999
Failed,,,2550,1,2419,0.999
Failed,,,1,1,5000,0.0
Failed,,,2662,1,2284,0.999
Failed,,,1,1,647,0.999
Failed,,,2443,1,2772,0.999
Failed,,,1,1,3726,0.999
Failed,,,2738,1,1872,0.999
Failed,,,716,4603,4517,0.68
Failed,,,2567,1,2214,0.999
Failed,,,2535,1,5000,0.999
Failed,,,2672,1,2375,0.999
Failed,,,2469,1,2968,0.0
Failed,,,2603,1,5000,0.999
Failed,,,2539,1,2287,0.999
Failed,,,1,1,1420,0.999
Failed,,,2462,1,2965,0.0
Failed,,,2131,1,5000,0.999
Failed,,,2510,1,2971,0.0
Failed,,,2693,1,2258,0.999
Failed,,,2838,1,4108,0.251
Failed,,,1413,1752,346,0.141
