Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.68,2,2950,1609,4561,0.974
Completed,0.67,10,496,3050,1966,0.189
Completed,0.71,2,2216,282,3086,0.698
Completed,0.68,7,4977,3754,388,0.481
Completed,0.71,2,4067,844,1616,0.266
Completed,0.74,173,1866,4483,4364,0.554
Completed,0.66,9,1089,2325,739,0.06
Completed,0.73,50,3597,3619,3283,0.775
Completed,0.74,50,3463,2425,2135,0.399
Completed,0.72,2,1229,3483,4387,0.687
Completed,0.74,110,1697,629,512,0.177
Completed,0.7,12,4247,4657,2968,0.892
Completed,0.71,2,4836,107,4190,0.857
Completed,0.68,7,2348,3969,1785,0.072
Completed,0.72,2,314,1745,3164,0.565
Completed,0.69,7,3118,2950,863,0.348
Completed,0.69,2,2585,1089,3499,0.021
Completed,0.71,5,234,4883,1231,0.798
Completed,0.71,2,1949,2100,3836,0.305
Completed,0.68,10,4618,3238,1437,0.531
Completed,0.73,12,3800,1540,175,0.721
Completed,0.53,2,1507,2513,2602,0.441
Completed,0.72,2,725,369,2492,0.951
Completed,0.72,3,3335,4310,4733,0.228
Completed,0.71,9,3345,2237,278,0.901
Completed,0.69,13,715,3688,2577,0.184
Completed,0.69,2,1498,913,2369,0.678
Completed,0.71,2,3810,4395,4778,0.392
Completed,0.71,2,4648,233,3554,0.357
Completed,0.69,8,1920,3861,1098,0.572
Completed,0.72,2,205,1716,3800,0.063
Completed,0.68,9,2615,3001,1550,0.851
Completed,0.65,3,3090,1117,4069,0.522
Completed,0.66,7,343,4833,1828,0.298
Completed,0.71,2,2378,1975,3266,0.807
Completed,0.71,10,4807,3347,840,0.028
Completed,0.69,2,4238,1256,2102,0.219
Completed,0.56,3,1707,2774,4498,0.944
Completed,0.69,2,1239,557,565,0.45
Completed,0.7,13,3453,4106,2837,0.728
Completed,0.73,3,3625,457,1649,0.102
Completed,0.72,2,1059,4242,4253,0.827
Completed,0.72,18,1837,1472,686,0.317
Completed,0.53,3,4095,2601,3414,0.596
Completed,0.71,2,4986,2149,4682,0.655
Completed,0.72,9,2205,3131,1924,0.431
Completed,0.69,2,485,981,2985,0.924
Completed,0.68,6,2959,4932,412,0.145
Completed,0.7,2,2745,1813,2696,0.474
Completed,0.67,6,62,2862,153,0.689
Completed,0.71,2,2092,19,4950,0.196
Completed,0.72,11,4467,4038,2201,0.983
Completed,0.71,2,3952,736,972,0.768
Completed,0.71,19,1367,4608,3675,0.051
Completed,0.7,12,895,2376,1382,0.561
Completed,0.71,2,3172,3591,3973,0.275
Completed,0.73,2,3244,786,3135,0.132
Completed,0.71,6,815,4501,892,0.905
Completed,0.72,2,1280,2267,4200,0.416
Completed,0.71,11,4027,3639,1775,0.638
Completed,0.71,15,4391,1590,542,0.61
Completed,0.74,51,2176,3107,2938,0.334
Completed,0.71,2,144,263,2126,0.84
Completed,0.7,2,2675,3812,4396,0.121
Completed,0.69,2,2872,1946,2463,0.26
Completed,0.72,2,560,3396,4762,0.544
Completed,0.65,7,2278,1243,185,0.038
Completed,0.71,11,4907,4725,2592,0.749
Completed,0.68,2,4177,527,3865,0.996
Completed,0.68,9,1767,4155,1407,0.214
Completed,0.68,3,982,1383,3490,0.704
Completed,0.68,11,3709,2667,1240,0.49
Completed,0.7,2,3531,1521,4886,0.863
Completed,0.73,65,1155,2570,2344,0.082
Completed,0.7,2,1625,351,2762,0.587
Completed,0.71,7,4308,4369,11,0.373
Completed,0.7,2,4735,1030,1288,0.377
Completed,0.68,16,2457,4902,3989,0.661
Completed,0.69,9,430,2043,1067,0.171
Completed,0.72,2,3015,3258,3658,0.882
Completed,0.71,2,2533,127,710,0.743
Completed,0.69,19,275,3911,3312,0.467
Completed,0.74,134,1997,1763,1626,0.957
Completed,0.59,2,4563,2892,4354,0.238
Completed,0.56,3,3897,2483,3116,0.015
Completed,0.68,7,1424,3465,359,0.788
Completed,0.71,2,644,687,4551,0.284
Completed,0.72,9,3424,4637,1976,0.505
Completed,0.71,2,3383,303,4466,0.454
Completed,0.67,8,676,3785,2056,0.74
Completed,0.7,2,1458,1635,2889,0.247
Completed,0.72,10,3849,3086,591,0.964
Completed,0.73,36,4608,2323,1863,0.788
Completed,0.72,2,1959,3607,4113,0.001
Completed,0.74,79,244,837,785,0.51
Completed,0.69,12,2575,4466,3242,0.295
Completed,0.74,52,2972,1332,1152,0.091
Completed,0.72,2,460,2704,3578,0.87
Completed,0.73,2,2495,471,1515,0.36
Completed,0.73,46,4689,4187,3757,0.584
Completed,0.68,3,4355,1198,2525,0.666
Completed,0.71,6,1589,4747,252,0.388
Completed,0.72,3,1121,1904,4811,0.881
Completed,0.72,16,3570,3422,2415,0.157
Completed,0.72,2,3743,2078,3727,0.534
Completed,0.71,8,943,3207,999,0.255
Completed,0.7,2,1720,1062,3941,0.764
Completed,0.7,8,4213,4847,1336,0.039
Completed,0.71,29,4870,372,99,0.208
Completed,0.65,9,2323,4322,2673,0.987
Completed,0.7,2,603,1548,2236,0.493
Completed,0.56,2,2842,2530,4994,0.716
Completed,0.69,3,2706,661,1889,0.92
Completed,0.75,261,102,4679,4638,0.133
Completed,0.71,7,2132,2461,466,0.627
Completed,0.73,46,4429,3510,3009,0.412
Completed,0.71,2,3992,1733,4286,0.337
Completed,0.71,12,1328,2948,1694,0.623
Completed,0.71,2,856,90,3362,0.114
Completed,0.71,7,3212,3962,660,0.831
Completed,0.73,52,3128,1665,1463,0.7
Completed,0.57,2,933,3037,3888,0.478
Completed,0.71,2,1398,177,1204,0.968
Completed,0.73,44,3910,3893,3448,0.195
Completed,0.7,2,4508,867,4709,0.058
Completed,0.65,7,2059,4416,2438,0.777
Completed,0.71,2,27,2196,2626,0.272
Completed,0.7,6,2793,3714,229,0.548
Completed,0.7,2,2911,598,2905,0.812
Completed,0.64,6,522,4080,497,0.101
Completed,0.68,2,2239,1302,4450,0.606
Completed,0.73,29,4946,2753,2151,0.322
Completed,0.69,13,4138,2031,928,0.428
Completed,0.73,134,1807,3316,3177,0.642
Completed,0.63,3,1022,1168,1719,0.151
Completed,0.72,35,3671,4796,4177,0.933
Completed,0.72,19,3491,955,323,0.311
Completed,0.68,11,1193,4973,3074,0.525
Completed,0.73,178,1663,2128,2031,0.019
Completed,0.73,2,4269,3177,4574,0.8
Completed,0.66,3,4774,1441,3346,0.945
Completed,0.68,7,2418,2656,754,0.234
Completed,0.68,2,390,422,4301,0.723
Completed,0.71,7,3054,4293,1601,0.439
Completed,0.66,2,2649,2412,4042,0.175
Completed,0.72,6,157,3540,1313,0.894
Completed,0.73,2,1880,767,3625,0.405
Completed,0.7,7,4680,4552,1022,0.681
Completed,0.71,2,3779,41,2288,0.567
Completed,0.71,2,1540,3992,4864,0.346
Completed,0.66,7,760,1839,47,0.851
Completed,0.73,865,3306,2821,2804,0.078
Completed,0.71,15,3310,2421,1547,0.268
Completed,0.72,2,760,3550,3807,0.552
Completed,0.73,2,1542,777,1100,0.062
Completed,0.73,18,3776,4562,3547,0.774
Completed,0.7,2,4681,51,4786,0.972
Completed,0.7,13,1877,4002,2366,0.191
Completed,0.73,2,161,1849,2569,0.697
Completed,0.69,6,2649,2831,281,0.483
Completed,0.7,2,3056,945,2840,0.156
Completed,0.65,5,387,4963,557,0.93
Completed,0.72,2,2422,2118,4496,0.424
Completed,0.73,16,4773,3167,2109,0.645
Completed,0.72,22,4273,1431,832,0.603
Completed,0.64,2,1663,2646,3268,0.327
Completed,0.73,2,1195,411,1835,0.816
Completed,0.74,79,3488,4283,4067,0.097
Completed,0.73,69,3669,588,419,0.72
Completed,0.7,14,1025,4070,2983,0.444
Completed,0.7,2,1803,1293,1916,0.949
Completed,0.72,2,4139,2743,4684,0.23
Completed,0.71,2,4942,2021,3412,0.023
Completed,0.68,6,2240,3306,693,0.797
Completed,0.65,2,520,1158,4256,0.307
Completed,0.71,7,2914,4787,1641,0.528
Completed,0.71,2,2789,1675,3966,0.855
Completed,0.72,6,27,3047,1384,0.074
Completed,0.71,2,2057,187,3682,0.564
Completed,0.71,9,4511,3902,970,0.35
Completed,0.69,3,3908,877,2204,0.4
Completed,0.73,3,1401,4426,4943,0.684
Completed,0.69,7,928,2206,151,0.179
Completed,0.71,14,3129,3724,2704,0.891
Completed,0.7,2,3210,651,4404,0.513
Completed,0.68,8,859,4669,2123,0.29
Completed,0.71,2,1324,2452,2931,0.784
Completed,0.64,9,3992,3501,544,0.005
Completed,0.71,2,4425,1722,1772,0.242
Completed,0.71,2,2132,2938,4207,0.967
Completed,0.71,2,100,81,894,0.458
Completed,0.71,16,2710,3952,3128,0.736
Completed,0.72,12,2838,2088,1233,0.878
Completed,0.7,2,604,3217,3492,0.161
Completed,0.67,2,2321,1071,1414,0.669
Completed,0.72,21,4873,4856,3863,0.384
Completed,0.72,2,4211,382,2595,0.365
Completed,0.72,7,1723,4333,177,0.58
Completed,0.71,2,938,1557,4760,0.086
Completed,0.74,245,3744,2539,2470,0.873
Completed,0.69,2,3574,1342,3656,0.497
Completed,0.73,9,1121,2713,1074,0.713
Completed,0.73,2,1591,481,3991,0.203
Completed,0.68,8,4352,4196,1281,0.99
Completed,0.73,14,4691,1207,18,0.761
Completed,0.67,8,2492,4757,2759,0.044
Completed,0.72,2,464,1914,2337,0.537
Completed,0.72,2,2971,3432,4889,0.251
Completed,0.71,2,2577,294,1978,0.109
Completed,0.68,2,241,3776,4544,0.834
Completed,0.73,14,1963,1625,356,0.341
Completed,0.55,2,4607,3076,3123,0.619
Completed,0.72,2,3853,2313,4347,0.63
Completed,0.69,9,1458,3598,1628,0.407
Completed,0.7,2,678,827,3320,0.917
Completed,0.68,8,3380,4456,707,0.137
Completed,0.71,2,3427,136,3234,0.836
Completed,0.7,6,642,3921,788,0.124
Completed,0.71,2,1424,1773,4120,0.615
Completed,0.71,15,3892,2902,1860,0.331
Completed,0.69,10,4564,2492,593,0.42
Completed,0.73,35,1993,3474,2882,0.634
Completed,0.7,2,278,697,2054,0.129
Completed,0.74,82,2531,4648,4473,0.91
Completed,0.68,2,3016,1512,2422,0.708
Completed,0.71,2,426,2561,4808,0.487
Completed,0.73,28,2460,341,245,0.992
Completed,0.71,12,4734,4359,2527,0.218
Completed,0.71,2,4311,1021,3754,0.035
Completed,0.68,9,1623,4892,1522,0.754
Completed,0.7,2,1156,2032,3580,0.264
Completed,0.71,9,3526,3248,1145,0.54
Completed,0.71,2,3709,1936,4996,0.168
Completed,0.69,12,987,3386,2229,0.887
Completed,0.69,2,1764,1234,2670,0.381
Completed,0.67,6,4179,4716,106,0.657
Completed,0.68,2,4904,517,1329,0.591
Completed,0.73,64,2279,4146,3943,0.37
Completed,0.73,18,559,1373,1006,0.859
Completed,0.53,2,2876,2658,3724,0.085
Completed,0.73,48,2672,796,657,0.287
Completed,0.68,11,145,4511,3369,0.501
Completed,0.67,14,2175,2277,1697,0.012
Completed,0.7,2,4395,3648,4278,0.793
Completed,0.66,2,4026,1599,3016,0.953
Completed,0.68,7,1284,3118,464,0.241
Completed,0.71,2,812,272,4631,0.747
Completed,0.67,9,3246,3822,1891,0.463
Completed,0.7,9,3171,1803,232,0.067
Completed,0.74,50,899,2852,2618,0.846
Completed,0.71,2,1364,10,2436,0.353
Completed,0.71,2,3954,4028,4716,0.576
Completed,0.71,3,4464,726,3440,0.673
Completed,0.63,5,2094,4598,1207,0.395
Completed,0.69,2,61,2366,3895,0.905
Completed,0.62,7,2749,3581,1460,0.18
Completed,0.73,2,2956,467,4175,0.447
Completed,0.67,6,487,4252,1727,0.732
Completed,0.68,2,2205,1482,3180,0.223
Completed,0.7,10,4991,2610,920,0.94
Completed,0.73,2,1841,3141,4447,0.024
Completed,0.72,18,1056,991,490,0.517
Completed,0.7,11,3627,4941,2907,0.302
Completed,0.64,2,3456,1127,1593,0.928
Completed,0.72,33,1238,4842,4304,0.141
Completed,0.7,12,1708,1985,762,0.65
Completed,0.75,1522,4234,3357,3344,0.434
Completed,0.69,2,4808,1266,4576,0.314
Completed,0.69,14,2374,2784,2024,0.6
Completed,0.7,2,347,567,3071,0.106
Completed,0.68,7,3088,4116,330,0.823
Completed,0.72,2,2616,2228,2811,0.556
Completed,0.66,6,201,3678,44,0.278
Completed,0.69,2,1923,903,4856,0.772
Completed,0.69,11,4646,4385,2291,0.048
Completed,0.71,3,3813,223,1020,0.199
Completed,0.74,80,1496,3852,3632,0.979
Completed,0.73,21,716,1706,1316,0.47
Completed,0.72,2,3341,2991,4034,0.693
Completed,0.73,131,3332,1078,996,0.426
Completed,0.71,13,726,4873,3734,0.643
Completed,0.7,16,1506,2091,1358,0.15
Completed,0.73,2,3804,3229,3914,0.935
Completed,0.66,2,4617,1530,2680,0.814
Completed,0.72,8,1953,2502,96,0.099
Completed,0.71,2,231,360,4967,0.608
Completed,0.69,8,2587,4301,2258,0.321
Completed,0.57,2,3118,2434,4621,0.056
Completed,0.65,8,318,3494,1901,0.779
Completed,0.71,2,2345,638,3046,0.269
Completed,0.72,7,4838,4666,434,0.549
Completed,0.7,2,4244,118,1707,0.702
Completed,0.72,2,1698,3979,4268,0.477
Completed,0.72,11,1228,1754,628,0.97
Completed,0.62,2,3467,2960,3398,0.192
Completed,0.71,2,3597,1618,2044,0.569
Completed,0.72,2,1085,3059,4482,0.344
Completed,0.71,2,1870,291,623,0.853
Completed,0.72,21,4065,3764,2852,0.075
Completed,0.71,2,4980,854,4130,0.173
Completed,0.71,6,2214,4492,1850,0.896
Completed,0.62,2,496,2335,3205,0.402
Completed,0.68,7,2945,3629,817,0.682
Completed,0.67,2,2758,498,3571,0.946
Completed,0.7,5,51,4204,1154,0.232
Completed,0.68,2,2084,1354,3784,0.725
Completed,0.73,14,4473,2716,1493,0.438
Completed,0.72,12,3983,1878,255,0.309
Completed,0.72,19,1334,3405,2517,0.526
Completed,0.67,2,869,1176,2393,0.017
Completed,0.66,2,3200,4735,4837,0.803
Completed,0.7,2,3275,2140,3061,0.664
Completed,0.67,6,782,3199,340,0.39
Completed,0.7,2,1254,972,4605,0.88
Completed,0.71,9,4055,5000,1995,0.159
Completed,0.72,2,4404,409,771,0.092
Completed,0.68,13,2165,4271,3334,0.868
Completed,0.68,2,135,1424,1564,0.363
Completed,0.72,2,2682,2629,4333,0.582
Completed,0.73,2,2866,746,1306,0.786
Completed,0.72,29,568,4540,4044,0.003
Completed,0.69,7,2289,2385,1049,0.508
Completed,0.72,2,4893,3523,3603,0.296
Completed,0.72,2,4149,1861,4866,0.456
Completed,0.73,30,1793,2833,2281,0.738
Completed,0.7,2,1015,68,2782,0.248
Completed,0.68,7,3679,4009,74,0.961
Completed,0.71,2,3537,165,3885,0.339
Completed,0.69,8,1146,3870,1470,0.621
Completed,0.69,2,1614,1648,3469,0.116
Completed,0.7,11,4322,3010,1178,0.829
Completed,0.71,2,4763,2208,2445,0.919
Completed,0.64,2,2432,3736,4707,0.136
Completed,0.7,9,397,884,202,0.625
Completed,0.69,10,3046,4443,2648,0.413
Completed,0.71,9,2503,1324,480,0.209
Completed,0.72,2,308,2765,2917,0.985
Completed,0.71,2,2023,624,2187,0.496
Completed,0.69,2,4535,4097,4418,0.715
Completed,0.65,2,3883,1146,3189,0.531
Completed,0.7,7,1435,4784,911,0.257
Completed,0.69,3,652,2004,4145,0.763
Completed,0.7,10,3418,3298,1756,0.042
Completed,0.68,3,3370,1450,4226,0.997
Completed,0.7,11,687,2588,1671,0.212
Completed,0.7,3,1467,431,3421,0.706
Completed,0.67,9,3842,4225,684,0.489
Completed,0.7,2,4577,1003,1945,0.258
Completed,0.74,75,1992,4944,4655,0.545
Completed,0.66,7,269,2176,409,0.037
Completed,0.74,91,2547,3148,2993,0.752
Completed,0.71,2,3000,32,121,0.612
Completed,0.68,10,434,4060,2733,0.332
Completed,0.68,2,2462,1830,2213,0.841
Completed,0.73,2,4720,2889,4934,0.118
Completed,0.72,3,4361,2364,3711,0.13
Completed,0.68,8,1581,3569,941,0.908
Completed,0.71,2,1110,719,3956,0.414
Completed,0.7,8,3583,4581,1394,0.639
Completed,0.69,2,3715,934,2540,0.013
Completed,0.7,7,968,4407,310,0.791
Completed,0.71,2,1753,2264,4795,0.281
Completed,0.71,14,4182,3705,2357,0.507
Completed,0.73,31,4863,1694,1129,0.745
Completed,0.73,2,2332,2988,3518,0.465
Completed,0.71,2,614,206,1537,0.958
Completed,0.73,537,2829,3844,3817,0.235
Completed,0.73,65,2720,1963,1806,0.375
Completed,0.72,2,91,3325,4097,0.663
Completed,0.7,20,2123,1100,842,0.17
Completed,0.7,13,4435,4805,3259,0.884
Completed,0.69,3,4022,569,4525,0.864
Completed,0.69,9,1295,4128,2080,0.079
Completed,0.68,2,830,1273,2830,0.589
Completed,0.7,9,3240,2801,567,0.372
Completed,0.71,2,3158,323,2308,0.221
Completed,0.72,2,900,4351,4918,0.942
Completed,0.73,9,1372,1499,28,0.453
Completed,0.53,2,3938,2558,2749,0.727
Completed,0.72,2,4522,2069,4021,0.519
Completed,0.68,6,2048,3275,1251,0.3
Completed,0.71,2,18,1053,3647,0.806
Completed,0.69,6,2800,4914,1083,0.03
Completed,0.69,2,2905,1781,3291,0.359
Completed,0.68,6,530,2919,736,0.571
Completed,0.71,2,2250,139,4357,0.065
Completed,0.71,10,4933,3933,1618,0.848
Completed,0.73,40,4110,670,386,0.899
Completed,0.7,13,1833,4611,3094,0.186
Completed,0.73,24,1055,2470,1969,0.676
Completed,0.72,2,3640,3442,4553,0.394
Completed,0.71,10,3497,2294,865,0.767
Completed,0.73,30,1185,3656,3157,0.054
Completed,0.69,2,1652,808,1782,0.559
Completed,0.73,65,4282,4514,4197,0.277
Completed,0.71,2,4802,236,2961,0.476
Completed,0.62,6,2392,3795,515,0.688
Completed,0.68,2,357,1568,4394,0.197
Completed,0.69,14,3084,3095,2133,0.981
Completed,0.66,2,2619,1226,4731,0.652
Completed,0.72,7,190,4699,2499,0.433
Completed,0.71,2,1905,1933,2605,0.923
Completed,0.71,8,4652,3374,167,0.147
Completed,0.72,3,3765,1400,1444,0.104
Completed,0.57,2,1551,2694,3833,0.825
Completed,0.68,2,769,539,1224,0.32
Completed,0.73,25,3300,4177,3502,0.594
Completed,0.68,2,3291,531,4912,0.029
Completed,0.65,9,778,4168,2318,0.806
Completed,0.72,2,1561,1390,2735,0.297
Completed,0.7,8,3756,2683,37,0.523
Completed,0.71,12,2499,4144,3021,0.328
Completed,0.71,10,2887,2373,901,0.572
Completed,0.65,3,4539,3730,4594,0.011
Completed,0.72,2,87,384,1866,0.763
Completed,0.7,7,910,2863,323,0.889
Completed,0.69,2,3804,1248,3219,0.136
Completed,0.65,10,3616,4852,1913,0.698
Completed,0.71,3,1662,1661,4167,0.452
Completed,0.73,24,1395,3165,2488,0.206
Completed,0.71,3,3346,301,3983,0.959
Completed,0.69,8,4079,3923,289,0.397
Completed,0.71,2,1192,1984,3642,0.643
Completed,0.72,2,433,4466,4796,0.519
Completed,0.73,112,4887,1445,1275,0.271
Completed,0.74,54,2533,2783,2580,0.835
Completed,0.72,2,2140,687,951,0.08
Completed,0.72,2,2018,2505,3767,0.74
Completed,0.69,2,2723,888,2274,0.487
Completed,0.72,21,4707,4589,3463,0.924
Completed,0.7,8,563,1402,117,0.179
Completed,0.71,9,1059,3879,1446,0.054
Completed,0.71,2,4260,2105,4975,0.798
Completed,0.71,9,3155,3365,1165,0.363
Completed,0.71,2,1518,22,2797,0.615
Completed,0.7,7,1871,4807,726,0.854
Completed,0.7,2,3515,1783,2844,0.108
Completed,0.7,13,3916,3062,1655,0.546
Completed,0.69,2,710,969,4376,0.291
Completed,0.74,619,288,3453,3437,0.416
Completed,0.73,380,4426,585,533,0.67
Completed,0.7,2,2989,4267,4345,0.233
Completed,0.73,31,2288,2329,2088,0.979
Completed,0.69,5,2220,3603,188,0.607
Completed,0.73,2,3077,413,3695,0.355
Completed,0.72,12,4495,4115,2345,0.79
Completed,0.6,2,200,2499,3999,0.046
Completed,0.71,8,642,4978,2564,0.171
Completed,0.73,37,4004,1632,1093,0.916
Completed,0.73,2,3582,2892,4744,0.479
Completed,0.71,2,1784,1121,1376,0.733
Completed,0.72,2,1429,4031,4617,0.987
Completed,0.74,67,3224,1935,1735,0.241
Completed,0.73,176,4348,3214,3086,0.678
Completed,0.71,2,991,193,807,0.424
Completed,0.7,15,476,2675,2006,0.299
Completed,0.71,2,4775,736,4102,0.554
Completed,0.69,6,2811,4417,453,0.116
Completed,0.66,2,1949,1553,3196,0.862
Completed,0.69,6,2052,4618,1639,0.46
Completed,0.67,2,2601,1275,4519,0.705
Completed,0.73,11,4976,2632,673,0.144
Completed,0.69,2,363,858,2945,0.896
Completed,0.72,3,1103,3336,4244,0.771
Completed,0.71,2,4148,149,2140,0.019
Completed,0.74,39,3433,3752,3295,0.58
Completed,0.71,9,1327,2135,549,0.335
Completed,0.73,3,1593,3014,3557,0.073
Completed,0.73,14,3705,1076,53,0.827
Completed,0.73,33,3872,4699,3897,0.264
Completed,0.7,2,823,1832,2250,0.511
Completed,0.68,5,20,4316,1188,0.635
Completed,0.7,2,4626,2222,2666,0.389
Completed,0.63,8,2955,3560,1511,0.952
Completed,0.72,2,2411,536,4881,0.198
Completed,0.66,8,2375,2951,1300,0.819
Completed,0.69,2,2925,1138,4809,0.065
Completed,0.69,7,4652,4957,999,0.503
Completed,0.71,2,41,1574,2650,0.257
Completed,0.73,73,800,4097,3913,0.381
Completed,0.56,2,3844,2440,2440,0.628
Completed,0.74,580,3738,3661,3629,0.19
Completed,0.73,44,1630,435,264,0.944
Completed,0.71,16,1272,4399,3271,0.712
Completed,0.73,12,3383,1493,387,0.468
Completed,0.72,2,4193,2733,4198,0.904
Completed,0.73,2,1144,757,1922,0.152
Completed,0.66,6,321,3273,892,0.027
Completed,0.71,2,4928,211,2990,0.779
Completed,0.65,7,2654,4009,1802,0.343
Completed,0.73,2,2109,1877,4542,0.588
Completed,0.67,7,1899,3810,489,0.248
Completed,0.73,2,2756,2156,3366,0.995
Completed,0.69,15,4815,3318,2059,0.432
Completed,0.7,2,522,89,4333,0.687
Completed,0.54,3,944,2610,2855,0.561
Completed,0.73,325,4305,801,754,0.307
Completed,0.74,81,3282,4677,4448,0.869
Completed,0.7,2,1481,1292,1700,0.124
Completed,0.72,2,1753,3539,4943,0.346
Completed,0.73,2,3547,478,1441,0.6
Completed,0.7,13,4025,4375,2746,0.038
Completed,0.71,9,667,2240,1097,0.783
Completed,0.66,7,171,4757,2341,0.908
Completed,0.72,3,4472,1853,3817,0.164
Completed,0.69,7,3115,2996,123,0.724
Completed,0.67,2,2253,1017,3496,0.472
Completed,0.69,17,2341,4908,4097,0.1
Completed,0.68,2,3047,1682,1974,0.846
Completed,0.73,2,4383,2844,3128,0.284
Completed,0.64,8,241,1187,403,0.538
Completed,0.68,7,756,3710,1786,0.663
Completed,0.71,2,3956,327,4685,0.408
Completed,0.68,6,3460,4204,839,0.971
Completed,0.57,3,1821,2391,3091,0.224
Completed,0.71,10,1551,2763,1022,0.495
Completed,0.7,2,3193,630,2520,0.747
Completed,0.71,9,4237,4526,1364,0.187
Completed,0.71,3,1031,1464,4715,0.931
Completed,0.73,47,589,3980,3723,0.807
Completed,0.73,9,4728,2004,199,0.062
Completed,0.72,2,2688,3146,4044,0.623
Completed,0.71,2,1987,240,2416,0.37
Completed,0.66,18,2177,3425,2731,0.967
Completed,0.71,2,2566,41,1240,0.213
Completed,0.72,2,4859,3859,4890,0.651
Completed,0.71,16,409,2049,1542,0.404
Completed,0.67,5,1212,4570,21,0.28
Completed,0.69,3,4105,1341,3548,0.526
Completed,0.73,39,3316,2562,2199,0.088
Completed,0.69,2,1359,908,3833,0.842
Completed,0.69,10,1719,4248,2153,0.565
Completed,0.72,2,3669,2269,4269,0.319
Completed,0.64,8,3756,3509,619,0.756
Completed,0.7,2,868,605,3342,0.003
Completed,0.69,2,128,3123,4471,0.129
Completed,0.7,2,4584,988,1569,0.88
Completed,0.6,9,2837,4787,2920,0.445
Completed,0.69,8,2444,1726,661,0.689
Completed,0.68,2,2432,3232,4420,0.392
Completed,0.71,2,2826,160,1699,0.647
Completed,0.71,20,4594,4056,2888,0.209
Completed,0.65,7,139,1933,770,0.956
Completed,0.67,7,899,4451,2044,0.831
Completed,0.66,2,3786,1535,4301,0.085
Completed,0.73,13,3639,2677,489,0.522
Completed,0.71,3,1688,711,3393,0.268
Completed,0.7,8,1329,4129,151,0.015
Completed,0.55,2,3285,2462,3497,0.76
Completed,0.72,14,4136,3625,2308,0.323
Completed,0.73,2,1242,408,3801,0.577
Completed,0.74,64,420,2929,2763,0.701
Completed,0.69,3,4871,1107,1131,0.449
Completed,0.73,365,2554,4984,4941,0.884
Completed,0.72,38,2167,1611,1412,0.14
Completed,0.69,20,1956,4716,3598,0.542
Completed,0.69,9,2658,1802,245,0.295
Completed,0.54,3,4758,3042,3939,0.858
Completed,0.69,2,620,1073,2444,0.104
Completed,0.67,8,1043,3590,995,0.229
Completed,0.68,3,4248,519,2624,0.983
Completed,0.71,8,3182,4319,1319,0.42
Completed,0.71,3,1539,2193,4840,0.667
Completed,0.71,29,1810,2642,1832,0.927
Completed,0.69,2,3448,822,4560,0.175
Completed,0.67,12,3968,4641,867,0.736
Completed,0.69,2,766,1266,2987,0.492
Completed,0.69,2,271,3788,4201,0.366
Completed,0.73,143,4414,2124,1947,0.612
Completed,0.74,213,3016,3345,3253,0.05
Completed,0.71,3,2311,126,357,0.803
Completed,0.69,11,2242,3929,2216,0.675
Completed,0.7,3,3105,1963,3863,0.428
Completed,0.7,11,4482,3203,18,0.991
Completed,0.71,2,183,287,3523,0.237
Completed,0.57,3,699,2804,4916,0.112
Completed,0.7,3,4055,682,1545,0.866
Completed,0.7,13,3517,4480,2700,0.303
Completed,0.74,91,1722,1408,1222,0.549
Completed,0.72,24,1452,3732,2901,0.795
Completed,0.7,3,3250,359,629,0.042
Completed,0.73,3,4336,4177,4475,0.604
Completed,0.71,17,974,2355,1596,0.358
Completed,0.69,6,532,4876,593,0.484
Completed,0.66,3,4827,1660,3338,0.728
Completed,0.72,18,2745,2881,2184,0.167
Completed,0.68,3,1889,1214,4287,0.919
Completed,0.66,8,2078,3072,841,0.26
Completed,0.7,3,2624,946,3120,0.514
Completed,0.69,12,4958,4843,1770,0.077
Completed,0.72,2,351,1772,4652,0.823
Completed,0.72,24,1155,4289,3162,0.948
Completed,0.7,11,4204,2320,419,0.201
Completed,0.59,3,3373,3463,4068,0.64
Completed,0.69,2,1261,549,1972,0.385
Completed,0.73,39,1620,4592,4043,0.148
Completed,0.72,3,3727,1373,2389,0.892
Completed,0.73,3,3855,2535,3738,0.457
Completed,0.73,20,810,871,231,0.709
Completed,0.67,7,71,3394,1332,0.584
Completed,0.71,2,4683,19,4700,0.331
Completed,0.7,7,2894,3895,1049,0.767
Completed,0.73,3,2345,2076,2520,0.023
Completed,0.7,8,2403,4498,1141,0.9
Completed,0.69,3,2946,1467,2790,0.156
Completed,0.73,19,4635,2746,1485,0.717
Completed,0.71,3,28,660,4987,0.464
Completed,0.57,3,850,3143,3452,0.339
Completed,0.72,844,3900,269,79,0.591
Completed,0.73,154,3676,3950,3773,0.031
Completed,0.72,2,1565,2021,2297,0.775
Completed,0.55,3,1298,2821,4367,0.507
Completed,0.68,2,3406,1196,2093,0.252
Completed,0.69,14,4175,4898,3400,0.815
Completed,0.73,11,1132,1718,523,0.069
Completed,0.68,8,372,4195,1666,0.194
Completed,0.72,3,4984,2414,4414,0.94
Completed,0.65,9,2593,3674,720,0.378
Completed,0.71,2,2043,338,2821,0.632
Completed,0.7,17,1922,3484,1878,0.035
Completed,0.7,3,2783,607,4154,0.787
Completed,0.71,8,4804,4230,343,0.351
Completed,0.71,2,504,2302,3227,0.595
