Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.91,1,3840,532,0.001,1,0.01
Completed,0.91,0,1557,5000,0.175,12,0.025
Completed,0.91,0,2259,5000,0.809,17,0.025
Completed,0.91,0,1713,5000,0.001,9,0.001
Completed,0.91,0,3516,5000,0.001,11,0.025
Completed,0.91,0,728,5000,0.999,20,0.025
Completed,0.91,0,1798,5000,0.001,18,0.025
Completed,0.91,0,2677,5000,0.307,5,0.025
Completed,0.91,0,4857,1042,0.001,1,0.1
Completed,0.91,0,2609,559,0.468,4,0.01
Completed,0.91,0,1210,5000,0.001,20,0.001
Completed,0.91,0,1849,5000,0.123,22,0.01
Completed,0.91,1,2135,361,0.001,7,0.1
Completed,0.91,0,1222,549,0.001,9,0.01
Completed,0.91,0,3403,3739,0.001,16,0.01
Completed,0.91,0,3329,5000,0.107,28,0.025
Completed,0.91,0,652,2904,0.1,10,0.01
Completed,0.91,4,2667,93,0.001,1,0.1
Completed,0.91,0,210,4023,0.126,21,0.05
Completed,0.91,0,1272,5000,0.241,20,0.025
Completed,0.91,0,2028,5000,0.473,7,0.025
Completed,0.91,0,2476,5000,0.16,22,0.25
Completed,0.91,0,4968,4676,0.001,11,0.025
Completed,0.91,0,4899,3714,0.001,1,0.05
Completed,0.91,0,2913,5000,0.748,12,0.025
Completed,0.91,0,1517,3227,0.327,13,0.025
Completed,0.91,0,574,5000,0.265,11,0.001
Completed,0.91,0,3311,1336,0.001,13,0.01
Completed,0.91,0,657,4979,0.495,29,0.025
Completed,0.91,0,673,4949,0.742,22,0.001
Completed,0.91,0,1955,5000,0.001,13,0.001
Completed,0.91,0,1245,5000,0.425,21,0.1
Completed,0.91,0,2162,5000,0.753,19,0.005
Completed,0.91,0,3274,5000,0.001,10,0.005
Completed,0.91,0,736,5000,0.482,31,0.005
Completed,0.91,0,1126,4865,0.424,17,0.025
Completed,0.91,0,2611,5000,0.198,15,0.025
Completed,0.91,0,1537,4960,0.999,22,0.025
Completed,0.91,0,2044,5000,0.994,20,0.025
Completed,0.91,0,4562,3046,0.001,9,0.01
Completed,0.91,0,2411,5000,0.001,22,0.01
Completed,0.91,0,4555,4454,0.001,8,0.05
Completed,0.91,1,380,2861,0.001,21,0.025
Completed,0.91,0,1433,5000,0.764,26,0.1
Completed,0.91,0,676,881,0.043,6,0.25
Completed,0.91,0,1585,4942,0.001,17,0.025
Completed,0.91,0,4727,2479,0.001,1,0.005
Completed,0.91,0,2695,5000,0.283,25,0.1
Completed,0.91,0,2331,5000,0.354,17,0.05
Completed,0.91,0,1010,4908,0.573,20,0.025
Completed,0.91,0,4797,4510,0.001,11,0.01
Completed,0.91,0,702,1955,0.361,24,0.005
Completed,0.91,0,2027,4982,0.001,15,0.05
Completed,0.91,0,1999,5000,0.256,17,0.025
Completed,0.91,0,4537,4502,0.321,26,0.1
Completed,0.91,0,1,3005,0.999,12,0.1
Completed,0.91,0,4990,3061,0.001,1,0.01
Completed,0.91,0,2423,4996,0.001,18,0.025
Completed,0.91,1,3596,357,0.999,30,0.001
Completed,0.91,1,953,5000,0.191,20,0.001
Completed,0.91,0,1640,4855,0.221,22,0.025
Completed,0.91,0,2203,4831,0.424,20,0.025
Completed,0.91,0,1161,5000,0.001,25,0.001
Completed,0.91,0,2209,5000,0.331,15,0.025
Completed,0.91,0,1511,3964,0.12,23,0.01
Completed,0.91,0,570,1431,0.001,43,0.1
Completed,0.91,0,1561,4278,0.557,44,0.001
Completed,0.91,0,475,1007,0.999,35,0.005
Completed,0.91,0,2604,5000,0.103,21,0.025
Completed,0.91,0,2005,3618,0.999,41,0.05
Completed,0.91,0,2369,1109,0.999,34,0.01
Completed,0.91,0,214,2706,0.591,36,0.1
Completed,0.91,0,511,2688,0.999,32,0.25
Completed,0.91,0,4699,1576,0.001,43,0.1
Completed,0.91,0,4338,4702,0.001,32,0.25
Completed,0.91,0,2640,2979,0.999,20,0.1
Completed,0.91,0,4508,2957,0.999,16,0.25
Completed,0.91,0,2950,4106,0.999,40,0.025
Completed,0.91,0,1764,4782,0.999,42,0.001
Completed,0.91,0,3171,2713,0.999,14,0.1
Completed,0.91,0,4462,999,0.999,35,0.005
Completed,0.91,0,1191,4931,0.001,39,0.01
Completed,0.91,0,617,2248,0.999,28,0.25
Completed,0.91,0,1410,3022,0.999,14,0.025
Completed,0.91,0,1849,4821,0.122,20,0.001
Completed,0.91,0,2226,2979,0.001,7,0.01
Completed,0.91,0,864,4918,0.005,24,0.025
Completed,0.91,0,4199,1747,0.999,20,0.005
Completed,0.91,0,3962,3819,0.001,38,0.005
Completed,0.91,0,4061,2000,0.001,46,0.1
Completed,0.91,0,4920,4819,0.001,29,0.005
Completed,0.91,0,1543,3473,0.65,45,0.001
Completed,0.91,0,3533,2866,0.862,43,0.05
Completed,0.91,0,2601,4285,0.527,9,0.1
Completed,0.91,0,2794,1827,0.433,8,0.25
Completed,0.91,0,1872,4088,0.599,50,0.01
Completed,0.91,0,1735,4629,0.504,1,0.05
Completed,0.91,0,387,4906,0.405,1,0.01
Completed,0.91,0,434,4959,0.417,50,0.001
Completed,0.91,0,4508,2388,0.412,50,0.001
Completed,0.91,0,1281,2516,0.344,2,0.001
Completed,0.91,0,2800,4044,0.716,46,0.01
Completed,0.91,0,576,4530,0.842,41,0.01
Completed,0.91,0,4343,1056,0.61,10,0.001
Completed,0.91,0,1494,604,0.985,2,0.01
Completed,0.91,0,4991,2133,0.85,29,0.005
Completed,0.91,0,215,2990,0.937,43,0.025
Completed,0.91,0,2137,1364,0.725,36,0.1
Completed,0.91,0,3832,4197,0.062,11,0.25
Completed,0.91,0,3135,3713,0.89,40,0.01
Completed,0.92,3,3031,115,0.21,22,0.25
Completed,0.91,0,984,2949,0.514,47,0.01
Completed,0.91,0,2526,4477,0.649,24,0.005
Completed,0.91,0,380,4021,0.775,16,0.1
Completed,0.91,0,4070,552,0.553,35,0.025
Completed,0.91,0,3594,3770,0.858,44,0.05
Completed,0.91,0,1,5000,0.001,1,0.25
Completed,0.91,0,1,5000,0.001,1,0.005
Completed,0.91,0,1,5000,0.001,1,0.025
Completed,0.91,0,1,5000,0.001,1,0.01
Completed,0.91,0,1,5000,0.001,1,0.001
Completed,0.91,0,1,5000,0.001,1,0.05
Completed,0.91,0,1,5000,0.001,1,0.1
Completed,0.91,2,1200,258,0.001,32,0.25
Completed,0.91,0,4333,4472,0.852,35,0.01
Completed,0.91,0,951,760,0.116,8,0.05
Completed,0.91,0,2461,2640,0.329,15,0.025
Completed,0.91,0,2823,1352,0.575,44,0.005
Completed,0.91,0,3594,3567,0.133,19,0.001
Completed,0.91,0,1670,2277,0.901,49,0.005
Completed,0.91,0,472,4167,0.686,31,0.01
Completed,0.91,0,4793,457,0.409,3,0.25
Completed,0.91,0,4496,2966,0.514,5,0.001
Completed,0.91,0,221,1677,0.269,26,0.25
Completed,0.91,0,1369,4768,0.055,47,0.01
Completed,0.91,0,3349,1057,0.791,24,0.1
Completed,0.91,0,2577,3861,0.47,39,0.25
Completed,0.9,1,2161,150,0.746,17,0.025
Completed,0.91,0,699,3250,0.961,13,0.001
Completed,0.91,0,4038,1962,0.193,33,0.005
Completed,0.91,0,3762,3353,0.934,33,0.25
Completed,0.91,0,897,2064,0.158,10,0.005
Completed,0.91,0,1889,3914,0.381,19,0.05
Completed,0.91,1,2770,204,0.65,40,0.025
Completed,0.91,0,3229,4880,0.082,24,0.025
Completed,0.91,0,1411,1169,0.826,44,0.25
Completed,0.91,0,106,3010,0.604,28,0.05
Completed,0.91,0,4534,1721,0.367,6,0.01
Completed,0.91,0,4912,4231,0.714,1,0.025
Completed,0.91,0,431,520,0.445,29,0.25
Completed,0.91,0,1784,3659,0.222,49,0.1
Completed,0.91,0,3558,2371,0.998,22,0.05
Completed,0.91,0,3099,2714,0.302,42,0.05
Completed,0.91,0,2263,1424,0.54,14,0.1
Completed,0.91,0,1222,4554,0.762,8,0.25
Completed,0.91,0,4141,844,0.017,38,0.025
Completed,0.91,0,4186,2561,0.831,48,0.001
Completed,0.91,0,1157,1271,0.079,21,0.05
Completed,0.91,0,2313,4392,0.354,3,0.005
Completed,0.91,0,3030,681,0.615,31,0.25
Completed,0.91,0,3508,4091,0.186,7,0.025
Completed,0.91,1,1854,379,0.907,36,0.01
Completed,0.91,0,385,3490,0.629,43,0.05
Completed,0.91,0,4977,2201,0.399,16,0.1
Completed,0.91,0,4642,4692,0.551,17,0.005
Completed,0.91,0,17,980,0.29,39,0.01
Completed,0.91,0,1514,2889,0.014,35,0.1
Completed,0.91,0,3145,1601,0.767,12,0.025
Completed,0.91,0,2666,3172,0.463,27,0.001
Completed,0.91,0,1974,1882,0.693,4,0.25
Completed,0.91,0,788,3781,0.971,25,0.005
Completed,0.92,9,3851,71,0.25,46,0.05
Completed,0.91,0,3965,3992,0.88,45,0.005
Completed,0.91,1,752,280,0.151,23,0.1
Completed,0.91,0,2093,3430,0.437,6,0.025
Completed,0.91,0,2625,2141,0.66,28,0.001
Completed,0.91,0,3415,3090,0.103,11,0.01
Completed,0.91,0,1322,1800,0.863,32,0.05
Completed,0.91,0,293,4959,0.58,41,0.005
Completed,0.91,0,4445,1249,0.326,18,0.005
Completed,0.91,0,4706,3739,0.72,14,0.01
Completed,0.91,0,579,2450,0.498,42,0.001
Completed,0.91,0,1578,4310,0.212,37,0.25
Completed,0.91,0,3706,599,0.941,10,0.1
Completed,0.91,0,2914,4632,0.266,29,0.05
Completed,0.91,0,2350,920,0.519,2,0.025
Completed,0.91,0,1037,2790,0.802,21,0.01
Completed,0.91,0,4228,1501,0.042,50,0.25
Completed,0.91,0,4282,3446,0.779,24,0.05
Completed,0.91,0,1061,2235,0.004,47,0.01
Completed,0.91,0,2404,4135,0.289,26,0.1
Completed,0.91,1,2938,345,0.558,5,0.001
Completed,0.91,0,3729,4416,0.235,34,0.25
Completed,0.91,0,1633,628,0.98,12,0.1
Completed,0.91,0,601,2537,0.696,16,0.005
Completed,0.91,0,4761,1326,0.458,39,0.05
Completed,0.91,0,4392,3815,0.618,44,0.1
Completed,0.91,14,267,27,0.349,15,0.005
Completed,0.91,0,1269,3137,0.064,8,0.25
Completed,0.91,0,3390,1926,0.84,35,0.01
Completed,0.91,0,2599,2835,0.398,3,0.001
Completed,0.91,0,2041,1625,0.636,30,0.01
Completed,0.91,0,726,4745,0.92,48,0.025
Completed,0.91,0,3914,955,0.175,20,0.001
Completed,0.91,0,3876,4983,0.948,22,0.01
Completed,0.91,0,841,1195,0.211,49,0.005
Completed,0.91,0,1999,3065,0.487,30,0.005
Completed,0.91,0,2719,1854,0.733,1,0.025
Completed,0.91,0,3197,3386,0.037,37,0.05
Completed,0.91,0,1541,2175,0.805,9,0.001
Completed,0.91,0,69,4036,0.528,14,0.001
Completed,0.91,2,4668,246,0.251,41,0.005
Completed,0.91,0,4953,2737,0.668,40,0.025
Completed,0.91,0,331,1526,0.423,19,0.1
Completed,0.91,0,1831,4685,0.146,10,0.001
Completed,0.91,0,3453,896,0.883,33,0.005
Completed,0.91,0,2974,4344,0.316,5,0.01
Completed,0.91,0,2290,556,0.592,28,0.05
Completed,0.91,0,1102,3705,0.87,45,0.1
Completed,0.91,0,4163,2494,0.102,23,0.025
Completed,0.91,0,4076,4211,0.785,12,0.25
Completed,0.91,0,1209,422,0.056,34,0.001
Completed,0.91,0,2198,3523,0.279,38,0.005
Completed,0.91,0,3086,2311,0.501,18,0.025
Completed,0.91,0,3544,2615,0.198,46,0.1
Completed,0.91,0,1720,1405,0.958,25,0.25
Completed,0.91,0,417,4496,0.738,4,0.1
Completed,0.91,0,4848,706,0.484,27,0.001
Completed,0.91,0,4595,3216,0.566,32,0.025
Completed,0.91,0,122,2006,0.344,2,0.05
Completed,0.91,0,1473,3895,0.12,20,0.01
Completed,0.91,66,3245,106,0.849,48,0.001
Completed,0.91,0,2785,4822,0.42,16,0.025
Completed,0.91,0,1952,1033,0.673,43,0.001
Completed,0.91,0,913,2913,0.894,36,0.25
Completed,0.91,0,3824,1701,0.134,7,0.025
Completed,0.91,1,4022,2985,0.985,9,0.005
Completed,0.91,1,637,1775,0.233,37,0.025
Completed,0.91,0,2144,4905,0.445,43,0.1
Completed,0.91,0,2515,1116,0.707,13,0.01
Completed,0.91,0,3286,3959,0.032,50,0.05
Completed,0.91,3,1354,170,0.753,21,0.025
Completed,0.91,0,158,3310,0.537,2,0.005
Completed,0.91,0,4481,2098,0.307,29,0.25
Completed,0.91,0,4806,4608,0.647,27,0.001
Completed,0.91,0,537,819,0.385,7,0.25
Completed,0.91,0,1683,2660,0.172,23,0.05
Completed,0.91,0,3660,1448,0.925,45,0.01
Completed,0.91,0,2888,3625,0.368,18,0.005
Completed,0.91,0,2474,2415,0.598,41,0.05
Completed,0.91,0,1015,4265,0.813,32,0.001
Completed,0.91,0,4347,476,0.092,11,0.1
Completed,0.91,0,4367,2858,0.271,6,0.25
Completed,0.91,0,995,1568,0.509,28,0.1
Completed,0.91,0,2495,4718,0.793,46,0.001
Completed,0.91,0,2868,1008,0.049,22,0.05
Completed,0.91,0,3639,3755,0.745,40,0.001
Completed,0.92,19,1705,44,0.476,18,0.005
Completed,0.91,0,516,3203,0.191,11,0.1
Completed,0.91,0,4827,1914,0.966,32,0.025
Completed,0.91,0,4463,4404,0.113,37,0.001
Completed,0.91,0,177,693,0.857,10,0.01
Completed,0.91,0,1335,2553,0.573,14,0.05
Completed,0.91,0,3305,1265,0.335,42,0.25
Completed,0.91,0,2533,3497,0.902,21,0.1
Completed,0.91,0,2126,2208,0.127,50,0.05
Completed,0.91,0,655,4078,0.412,29,0.001
Completed,0.91,1,4004,367,0.681,1,0.005
Completed,0.91,0,3806,4318,0.438,2,0.05
Completed,0.91,0,932,606,0.715,31,0.001
Completed,0.91,0,1933,3726,0.992,47,0.25
Completed,0.91,0,2804,2438,0.224,21,0.05
Completed,0.91,0,3262,2803,0.545,43,0.01
Completed,0.91,0,1455,1513,0.3,15,0.025
Completed,0.91,0,140,4623,0.023,7,0.025
Completed,0.91,0,4578,913,0.76,36,0.1
Completed,0.91,0,4868,3404,0.164,35,0.01
Completed,0.91,0,397,2114,0.932,12,0.25
Completed,0.91,0,1741,4023,0.655,17,0.025
Completed,0.91,1,3524,313,0.378,38,0.005
Completed,0.91,0,3065,4928,0.821,25,0.25
Completed,0.91,0,2220,1217,0.084,46,0.001
Completed,0.91,0,1187,3116,0.361,26,0.05
Completed,0.91,0,4097,1828,0.606,4,0.1
Completed,0.91,0,4141,4800,0.297,19,0.1
Completed,0.91,0,1123,1088,0.55,40,0.25
Completed,0.91,0,2269,2939,0.771,33,0.005
Completed,0.91,0,2996,1651,0.011,10,0.05
Completed,0.91,0,3474,3278,0.689,28,0.25
Completed,0.91,0,1811,1988,0.467,6,0.025
Completed,0.91,0,351,3829,0.243,24,0.01
Completed,0.92,5,4933,118,0.972,45,0.1
Completed,0.91,0,4686,2629,0.072,49,0.005
Completed,0.91,0,52,1339,0.832,22,0.05
Completed,0.91,0,1558,4479,0.611,1,0.01
Completed,0.91,0,3179,768,0.358,30,0.005
Completed,0.91,0,2700,4160,0.911,9,0.001
Completed,0.91,0,2018,449,0.182,38,0.1
Completed,0.91,0,823,3579,0.406,42,0.005
Completed,0.91,0,3895,2290,0.628,14,0.25
Completed,0.91,0,3932,3653,0.494,15,0.05
Completed,0.91,0,708,2363,0.724,44,0.01
Completed,0.91,0,2059,4243,0.94,35,0.25
Completed,0.91,3,2581,533,0.219,8,0.001
Completed,0.91,0,3371,4542,0.52,31,0.1
Completed,0.91,0,1288,831,0.259,3,0.001
Completed,0.91,0,249,2721,0.046,20,0.1
Completed,0.91,0,4411,1432,0.798,49,0.01
Completed,0.91,0,4740,3942,0.155,47,0.25
Completed,0.91,1,623,230,0.876,24,0.05
Completed,0.91,0,1612,3321,0.66,5,0.005
Completed,0.91,0,3750,2033,0.43,26,0.01
Completed,0.91,0,2959,3042,0.862,13,0.005
Completed,0.91,0,2384,1752,0.11,34,0.01
Completed,0.91,0,1081,4853,0.323,39,0.05
Completed,0.91,0,4262,1142,0.584,17,0.001
Completed,0.91,0,4248,3883,0.347,42,0.025
Completed,0.91,4,1017,94,0.624,13,0.05
Completed,0.91,0,2370,3224,0.839,9,0.1
Completed,0.91,0,2894,2013,0.071,37,0.005
Completed,0.91,0,3685,2905,0.637,2,0.025
Completed,0.91,0,1600,1695,0.391,29,0.1
Completed,0.91,0,557,4834,0.178,50,0.25
Completed,0.91,0,4727,1045,0.914,21,0.025
Completed,0.91,0,4426,3554,0.006,23,0.25
Completed,0.91,0,312,2344,0.774,45,0.005
Completed,0.91,0,1303,4185,0.559,27,0.01
Completed,0.91,1,3434,395,0.282,7,0.025
Completed,0.91,0,2642,4522,0.979,32,0.05
Completed,0.91,0,2075,734,0.242,11,0.25
Completed,0.91,0,770,2584,0.456,18,0.01
Completed,0.91,0,3948,1373,0.702,41,0.001
Completed,0.91,0,3833,2686,0.429,38,0.001
Completed,0.91,0,807,1476,0.667,17,0.005
Completed,0.91,0,1955,4576,0.889,12,0.025
Completed,0.91,0,2684,787,0.144,34,0.01
Completed,0.91,0,3162,4296,0.587,4,0.1
Completed,0.91,1,1497,508,0.318,27,0.01
Completed,0.91,0,35,3599,0.095,46,0.001
Completed,0.91,0,4624,2387,0.871,25,0.005
Completed,0.91,0,4997,4897,0.204,20,0.05
Completed,0.91,0,365,1109,0.949,48,0.1
Completed,0.91,0,1875,2998,0.727,31,0.001
Completed,0.91,0,3488,1787,0.489,2,0.005
Completed,0.91,0,3009,3297,0.811,36,0.001
Completed,0.91,0,2334,2087,0.035,7,0.005
Completed,0.91,0,1136,3966,0.258,16,0.1
Completed,0.91,4,4207,177,0.527,43,0.25
Completed,0.91,0,4119,3149,0.337,30,0.25
Completed,0.91,0,1243,1938,0.566,1,0.01
Completed,0.91,0,2242,3809,0.845,22,0.25
Completed,0.91,0,3579,4752,0.678,15,0.005
Completed,0.91,0,4552,4102,0.063,11,0.005
Completed,0.91,1,88,314,0.784,33,0.25
Completed,0.91,0,1429,3473,0.506,40,0.025
Completed,0.91,0,3211,2262,0.276,19,0.001
Completed,0.91,0,2751,2510,0.954,45,0.25
Completed,0.91,0,1908,1299,0.201,23,0.025
Completed,0.91,0,879,4449,0.477,5,0.1
Completed,0.91,0,3781,659,0.738,28,0.05
Completed,0.91,0,4056,4658,0.389,26,0.025
Completed,0.91,0,682,869,0.642,5,0.05
Completed,0.91,0,2178,2769,0.925,25,0.001
Completed,0.91,0,2559,1557,0.165,47,0.005
Completed,0.91,0,3330,3673,0.597,16,0.025
Completed,0.91,0,1388,2462,0.375,39,0.25
Completed,0.91,0,202,4372,0.089,34,0.005
Completed,0.91,0,4516,582,0.818,13,0.025
Completed,0.91,0,4771,3072,0.229,8,0.1
Completed,0.91,0,493,1862,0.99,36,0.005
Completed,0.91,0,1649,4972,0.706,44,0.005
Completed,0.91,0,3616,1182,0.453,15,0.25
Completed,0.91,0,2844,4047,0.753,48,0.01
Completed,0.91,1,2441,259,0.024,20,0.001
Completed,0.91,0,971,3379,0.31,3,0.001
Completed,0.91,0,4313,2167,0.533,30,0.05
Completed,0.91,0,4304,3361,0.652,46,0.005
Completed,0.91,0,961,2151,0.383,25,0.001
Completed,0.91,0,2431,4060,0.159,4,0.025
Completed,0.91,1,2834,271,0.935,27,0.05
Completed,0.91,0,3624,4969,0.365,12,0.01
Completed,0.91,0,1661,1180,0.603,35,0.025
Completed,0.91,0,501,3080,0.824,39,0.025
Completed,0.91,0,4783,1868,0.079,17,0.001
Completed,0.91,0,4526,4359,0.995,16,0.01
Completed,0.91,0,212,570,0.219,43,0.1
Completed,0.91,0,1398,3691,0.443,36,0.05
Completed,0.91,0,3339,2479,0.712,7,0.001
Completed,0.91,0,2547,2761,0.019,31,0.005
Completed,0.91,0,2170,1551,0.763,3,0.25
Completed,0.91,0,670,4661,0.543,21,0.01
Completed,0.91,0,4048,871,0.305,48,0.005
Completed,0.91,0,3772,4441,0.576,50,0.05
Completed,0.91,0,868,652,0.331,21,0.25
Completed,0.91,0,1899,2513,0.118,1,0.001
Completed,0.91,0,2741,1301,0.855,29,0.01
Completed,0.91,0,3219,3460,0.407,9,0.25
Completed,0.91,0,1440,2250,0.683,37,0.01
Completed,0.91,0,96,4120,0.899,42,0.25
Completed,0.91,0,4563,331,0.131,14,0.05
Completed,0.91,0,4902,2820,0.79,18,0.001
Completed,0.91,0,460,1610,0.053,41,0.05
Completed,0.91,0,1775,4759,0.266,32,0.25
Completed,0.91,0,3588,970,0.512,11,0.025
Completed,0.91,0,3109,3791,0.196,28,0.025
Completed,0.91,0,1231,3162,0.748,23,0.005
Completed,0.91,0,4111,1950,0.471,46,0.1
Completed,0.91,0,4215,3983,0.657,33,0.025
Completed,0.91,1,1147,195,0.435,13,0.005
Completed,0.91,0,2342,3285,0.15,17,0.1
Completed,0.91,0,3020,2074,0.879,39,0.001
Completed,0.91,0,3479,3000,0.328,24,0.05
Completed,0.91,0,1864,1790,0.581,47,0.1
Completed,0.91,1,356,4891,0.865,26,0.001
Completed,0.91,0,4987,1101,0.105,5,0.25
Completed,0.91,0,4613,3610,0.943,3,0.1
Completed,0.91,0,27,2400,0.214,31,0.25
Completed,0.91,0,1485,4280,0.499,49,0.05
Completed,0.91,0,3154,490,0.722,19,0.01
Completed,0.91,0,2806,2806,0.375,10,0.001
Completed,0.91,0,1931,1518,0.597,33,0.1
Completed,0.91,0,929,4618,0.819,40,0.05
Completed,0.91,0,3809,907,0.09,19,0.025
Completed,0.91,0,4001,4408,0.784,16,0.005
Completed,0.91,0,658,697,0.063,39,0.1
Completed,0.91,0,2128,2548,0.277,34,0.25
Completed,0.91,0,2530,1258,0.507,12,0.001
Completed,0.91,0,3301,3513,0.201,26,0.05
Completed,0.91,0,1338,2224,0.953,5,0.001
Completed,0.91,0,179,4065,0.738,24,0.01
Completed,0.91,1,4461,354,0.477,47,0.25
Completed,0.91,0,4828,2863,0.567,48,0.01
Completed,0.91,0,514,1575,0.337,20,0.025
Completed,0.91,0,1701,4715,0.123,3,0.01
Completed,0.91,0,3642,1003,0.844,31,0.1
Completed,0.91,0,2870,3768,0.417,8,0.25
Completed,0.91,4,2493,57,0.678,35,0.025
Completed,0.91,0,992,3187,0.893,44,0.05
Completed,0.91,0,4370,1898,0.141,15,0.001
Completed,0.91,0,4349,4595,0.445,20,0.01
Completed,0.91,0,1014,806,0.714,49,0.025
Completed,0.91,1,2471,2675,0.997,31,0.1
Completed,0.91,0,2891,1465,0.221,3,0.005
Completed,0.91,0,3662,3620,0.541,35,0.025
Completed,0.91,0,1681,2408,0.303,8,0.001
Completed,0.91,0,534,4269,0.017,15,0.01
Completed,0.91,1,4809,480,0.762,44,0.25
Completed,0.91,0,4478,2970,0.157,39,0.1
Completed,0.91,0,161,1758,0.933,17,0.001
Completed,0.91,0,1356,4918,0.65,13,0.05
Completed,0.91,0,3284,1129,0.381,34,0.025
Completed,0.91,0,2512,3955,0.826,5,0.01
Completed,0.91,1,2148,166,0.081,26,0.05
Completed,0.91,0,639,3315,0.367,47,0.25
Completed,0.91,0,4020,2105,0.605,24,0.025
Completed,0.91,0,3826,3213,0.268,24,0.05
Completed,0.91,0,911,2001,0.514,44,0.01
Completed,0.91,0,1949,3901,0.792,28,0.025
Completed,0.92,2,2788,112,0.055,6,0.1
Completed,0.91,0,3247,4806,0.746,33,0.1
Completed,0.91,0,1471,1016,0.469,10,0.025
Completed,0.91,0,119,2925,0.194,19,0.025
Completed,0.91,0,4599,1715,0.962,40,0.25
Completed,0.91,0,4845,4206,0.116,42,0.005
Completed,0.91,0,420,416,0.853,14,0.1
Completed,0.91,0,1722,3526,0.575,9,0.001
Completed,0.91,0,3543,2316,0.329,38,0.01
Completed,0.91,0,3083,2603,0.901,1,0.001
Completed,0.91,1,2201,1391,0.133,30,0.005
Completed,0.91,0,1211,4512,0.409,49,0.1
Completed,0.91,0,4074,723,0.685,22,0.001
Completed,0.91,0,4165,2750,0.497,7,0.05
Completed,0.91,0,1100,1539,0.72,36,0.001
Completed,0.91,0,2287,4669,0.941,43,0.025
Completed,0.91,0,2977,880,0.212,15,0.1
Completed,0.91,0,3455,4351,0.519,48,0.05
Completed,0.91,0,1829,561,0.265,21,0.01
Completed,0.91,0,328,3701,0.042,3,0.025
Completed,0.91,0,4956,2490,0.803,31,0.001
Completed,0.91,0,4665,5000,0.152,26,0.005
Completed,0.91,0,72,1211,0.881,4,0.025
Completed,0.91,0,1543,3052,0.659,25,0.25
Completed,0.91,0,3195,1841,0.437,46,0.001
Completed,0.91,0,2716,3390,0.864,17,0.1
Completed,0.91,0,2002,2179,0.103,38,0.05
Completed,0.91,0,843,4029,0.326,35,0.1
Completed,0.91,2,3875,241,0.579,12,0.01
Completed,0.91,0,3916,3820,0.29,11,0.025
Completed,0.91,0,2038,3131,0.766,40,0.01
Completed,0.91,0,2602,1920,0.014,18,0.25
Completed,0.91,0,3392,2852,0.694,46,0.025
Completed,0.91,0,1267,1641,0.464,23,0.1
Completed,0.91,0,264,4731,0.25,6,0.005
Completed,0.91,0,4395,943,0.971,28,0.05
Completed,0.91,0,4758,3452,0.078,29,0.001
Completed,0.91,0,605,2241,0.831,1,0.05
Completed,0.91,0,1635,4130,0.616,21,0.005
Completed,0.91,1,3727,342,0.354,50,0.025
Completed,0.91,0,2935,4430,0.907,13,0.005
Completed,0.91,0,2407,640,0.186,42,0.25
Completed,0.91,0,1063,2520,0.4,36,0.05
Completed,0.91,0,4280,1310,0.63,10,0.025
Completed,0.91,0,4224,3745,0.422,34,0.025
Completed,0.91,0,1040,2456,0.668,13,0.1
Completed,0.91,0,2352,4307,0.884,16,0.001
Completed,0.91,0,2913,595,0.147,39,0.025
Completed,0.91,0,3703,4644,0.592,25,0.001
Completed,0.91,0,1581,934,0.315,47,0.05
Completed,0.91,0,581,2775,0.102,26,0.25
Completed,0.91,0,4704,1485,0.87,5,0.01
Completed,0.91,0,4446,3995,0.211,4,0.025
Completed,0.91,1,290,284,0.948,30,0.005
Completed,0.91,0,1319,3424,0.732,49,0.25
Completed,0.91,0,3418,2135,0.487,20,0.01
Completed,0.91,0,2627,3105,0.806,44,0.1
Completed,0.91,0,2092,1816,0.038,15,0.25
Completed,0.91,0,749,4946,0.251,8,0.001
Completed,0.91,0,3969,1235,0.527,36,0.005
Completed,0.91,0,3848,4706,0.35,37,0.1
Completed,0.91,1,791,996,0.619,9,0.001
Completed,0.91,0,1976,2876,0.839,14,0.025
Completed,0.91,0,2664,1586,0.063,41,0.25
Completed,0.91,0,3142,3175,0.636,22,0.25
Completed,0.91,0,1518,1886,0.399,50,0.025
Completed,0.91,0,19,3776,0.175,30,0.01
Completed,0.91,1,4979,2574,0.003,5,0.05
Completed,0.91,1,384,1286,0.779,29,0.025
Completed,0.91,0,1851,4377,0.558,45,0.25
Completed,0.91,0,3511,665,0.289,23,0.001
Completed,0.91,1,3032,4096,0.98,40,0.01
Completed,0.91,1,2311,386,0.235,19,0.005
Completed,0.91,0,1155,3487,0.459,11,0.025
Completed,0.91,0,4189,2197,0.696,33,0.05
Completed,0.91,0,4138,4224,0.386,46,0.1
Completed,0.91,1,1225,514,0.647,25,0.025
Completed,0.91,0,2265,3663,0.924,4,0.05
Completed,0.91,0,3097,2374,0.172,27,0.001
Completed,0.91,0,3555,2700,0.598,12,0.01
Completed,0.91,0,1787,1411,0.368,34,0.025
Completed,0.91,0,433,4570,0.092,38,0.001
Completed,0.91,0,4910,859,0.813,17,0.25
Completed,0.91,0,4536,3349,0.232,16,0.01
Completed,0.91,0,104,2061,0.984,43,0.25
Completed,0.91,0,1409,3921,0.707,36,0.001
