Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.55,1,1295,1088,0.133,34,0.1
Completed,0.55,0,2746,4717,0.543,18,0.001
Completed,0.55,1,4963,1527,0.94,12,0.25
Completed,0.55,0,953,2675,0.352,40,0.025
Completed,0.55,0,1136,1303,0.89,39,0.1
Completed,0.55,0,4784,2588,0.308,11,0.05
Completed,0.55,0,2626,1156,0.208,17,0.25
Completed,0.55,0,1419,4960,0.624,33,0.01
Completed,0.55,1,2195,271,0.481,21,0.001
Completed,0.55,0,3722,3968,0.819,30,0.01
Completed,0.55,0,3986,2271,0.664,49,0.025
Completed,0.55,0,56,3488,0.004,2,0.005
Completed,0.55,1,407,631,0.527,6,0.001
Completed,0.55,0,4259,4504,0.173,47,0.25
Completed,0.55,0,3292,1755,0.344,29,0.1
Completed,0.55,0,1998,3108,0.988,25,0.005
Completed,0.55,0,1850,2171,0.102,35,0.25
Completed,0.55,0,2822,3319,0.699,13,0.1
Completed,0.55,2,4434,444,0.784,7,0.001
Completed,0.55,0,864,4073,0.383,42,0.05
Completed,0.55,0,813,1955,0.835,27,0.1
Completed,0.55,0,4519,3180,0.497,23,0.01
Completed,0.55,1,2928,579,0.02,5,0.005
Completed,0.55,0,1779,4284,0.68,46,0.001
Completed,0.55,1,1952,849,0.292,8,0.25
Completed,0.55,0,3382,4642,0.875,43,0.05
Completed,0.55,1,4369,1621,0.608,37,0.025
Completed,0.55,0,341,2895,0.193,15,0.01
Completed,0.56,2,147,137,0.715,19,0.005
Completed,0.55,0,3940,3755,0.117,34,0.001
Completed,0.55,0,3657,2489,0.399,41,0.1
Completed,0.55,0,2305,3627,0.8,13,0.01
Completed,0.55,0,1505,1438,0.158,48,0.05
Completed,0.55,0,2575,2800,0.512,1,0.025
Completed,0.55,1,4713,939,0.972,20,0.005
Completed,0.55,0,1241,4820,0.328,29,0.25
Completed,0.55,1,1043,1184,0.929,31,0.005
Completed,0.55,0,4916,4890,0.279,22,0.1
Completed,0.55,1,2679,1349,0.238,3,0.01
Completed,0.55,0,1404,2574,0.587,50,0.25
Completed,0.55,0,2483,2266,0.449,11,0.025
Completed,0.55,0,3473,3539,0.843,38,0.005
Completed,0.57,3,3815,204,0.639,32,0.01
Completed,0.55,0,266,3997,0.036,17,0.025
Completed,0.55,0,538,1844,0.559,14,0.25
Completed,0.55,0,4166,2982,0.148,36,0.005
Completed,0.55,1,3277,781,0.368,43,0.01
Completed,0.55,0,2052,4399,0.956,8,0.025
Completed,0.56,3,1601,333,0.064,46,0.1
Completed,0.55,0,3110,4214,0.73,6,0.25
Completed,0.55,0,4644,2043,0.754,24,0.1
Completed,0.55,0,693,3405,0.422,28,0.05
Completed,0.55,1,670,1031,0.03,36,0.01
Completed,0.55,0,4621,4728,0.678,14,0.05
Completed,0.55,1,3088,1511,0.837,8,0.025
Completed,0.55,0,1578,2727,0.487,42,0.005
Completed,0.55,0,2036,2416,0.595,6,0.25
Completed,0.55,1,3261,3700,0.198,46,0.005
Completed,0.57,22,4150,44,0.287,27,0.001
Completed,0.55,0,523,3848,0.888,24,0.1
Completed,0.55,0,248,1684,0.397,22,0.05
Completed,0.55,0,3797,2832,0.809,31,0.025
Completed,0.55,1,3456,931,0.705,50,0.001
Completed,0.55,0,2465,4560,0.119,3,0.05
Completed,0.55,2,1384,495,0.978,38,0.01
Completed,0.55,0,2659,4368,0.315,10,0.025
Completed,0.55,0,4895,1891,0.171,16,0.025
Completed,0.55,0,1023,3244,0.506,32,0.25
Completed,0.55,0,1225,2116,0.248,35,0.025
Completed,0.55,0,4697,3332,0.585,19,0.01
Completed,0.56,1,2559,425,0.93,13,0.05
Completed,0.55,0,1489,4122,0.269,41,0.001
Completed,0.55,1,2282,688,0.626,1,0.025
Completed,0.55,0,3633,4492,0.042,48,0.001
Completed,0.55,0,3917,1771,0.443,29,0.25
Completed,0.55,0,123,3055,0.857,20,0.005
Completed,0.55,1,320,286,0.366,24,0.25
Completed,0.55,0,4348,3915,0.965,26,0.1
Completed,0.55,0,3361,2328,0.549,45,0.001
Completed,0.55,0,1931,3477,0.15,5,0.05
Completed,0.55,1,1761,1285,0.76,43,0.05
Completed,0.55,0,2909,2638,0.408,9,0.01
Completed,0.55,1,4501,1101,0.078,15,0.1
Completed,0.55,0,880,1464,0.058,47,0.025
Completed,0.55,0,4450,2738,0.642,7,0.05
Completed,0.55,1,2839,1006,0.873,25,0.005
Completed,0.55,1,2022,109,0.569,14,0.025
Completed,0.55,0,3315,3814,0.233,35,0.25
Completed,0.55,0,4282,2424,0.253,41,0.05
Completed,0.55,1,77,784,0.424,11,0.05
Completed,0.55,0,4007,4665,0.775,39,0.01
Completed,0.55,1,3744,1593,0.74,33,0.05
Completed,0.55,0,2216,2955,0.093,17,0.25
Completed,0.55,0,1438,2022,0.95,31,0.25
Completed,0.55,0,2644,3159,0.35,21,0.001
Completed,0.55,2,4802,604,0.135,2,0.001
Completed,0.56,2,976,362,0.214,49,0.005
Completed,0.55,0,2768,2108,0.904,20,0.025
Completed,0.55,0,1318,3382,0.302,30,0.005
Completed,0.55,0,2413,1819,0.663,18,0.01
Completed,0.55,0,3541,3044,0.014,34,0.1
Completed,0.55,1,3902,714,0.472,40,0.005
Completed,0.55,0,177,4420,0.821,12,0.001
Completed,0.57,3,3190,179,0.521,37,0.005
Completed,0.55,0,2141,4060,0.187,16,0.001
Completed,0.55,0,1668,1249,0.794,26,0.05
Completed,0.55,0,3041,4867,0.381,23,0.001
Completed,0.55,0,732,2472,0.084,4,0.05
Completed,0.57,3,2993,139,0.767,31,0.25
Completed,0.55,0,1718,3786,0.433,22,0.005
Completed,0.55,1,4127,1416,0.357,10,0.1
Completed,0.55,0,578,2788,0.943,38,0.01
Completed,0.55,1,227,557,0.467,42,0.001
Completed,0.55,0,2366,3187,0.049,36,0.01
Completed,0.55,0,2797,2927,0.26,27,0.001
Completed,0.55,1,1124,745,0.178,4,0.25
Completed,0.55,0,4831,4392,0.53,46,0.005
Completed,0.55,0,2614,1867,0.985,27,0.001
Completed,0.55,0,1466,2994,0.339,23,0.025
Completed,0.55,0,2266,2061,0.696,37,0.001
Completed,0.55,0,3696,3432,0.097,15,0.25
Completed,0.56,2,4057,331,0.388,9,0.01
Completed,0.55,0,29,4183,0.787,43,0.1
Completed,0.55,1,458,1347,0.311,41,0.025
Completed,0.55,0,4251,2543,0.895,13,0.05
Completed,0.55,1,3343,1202,0.619,19,0.01
Completed,0.55,0,1991,4917,0.205,34,0.25
Completed,0.57,2,1819,226,0.815,20,0.01
Completed,0.55,0,2888,4010,0.478,29,0.05
Completed,0.55,0,4402,2229,0.007,48,0.001
Completed,0.55,0,930,3533,0.669,1,0.025
Completed,0.55,0,2940,2368,0.802,39,0.005
Completed,0.55,0,1733,3750,0.404,11,0.025
Completed,0.55,1,1881,1559,0.515,49,0.005
Completed,0.55,0,3409,2677,0.162,3,0.001
Completed,0.55,1,4298,1062,0.323,21,0.25
Completed,0.55,0,368,4700,0.969,31,0.1
Completed,0.55,0,95,1921,0.494,28,0.25
Completed,0.55,0,3947,3216,0.83,25,0.05
Completed,0.55,1,3605,543,0.685,6,0.1
Completed,0.55,0,2312,4318,0.023,47,0.025
Completed,0.55,0,2509,4610,0.295,42,0.1
Completed,0.55,0,4745,1654,0.19,36,0.01
Completed,0.55,0,1175,2860,0.603,13,0.001
Completed,0.55,0,1070,1723,0.144,16,0.001
Completed,0.55,1,2707,657,0.958,44,0.025
Completed,0.55,0,1334,4520,0.373,9,0.05
Completed,0.55,0,3486,4094,0.069,4,0.01
Completed,0.55,0,3769,2164,0.417,23,0.1
Completed,0.55,0,279,3283,0.751,26,0.05
Completed,0.55,1,473,1148,0.276,30,0.25
Completed,0.55,0,4198,4923,0.924,21,0.01
Completed,0.55,0,1407,4612,0.946,20,0.005
Completed,0.55,1,1291,961,0.001,32,0.001
Completed,0.55,0,776,1316,0.616,3,0.05
Completed,0.55,2,5000,985,0.81,1,0.05
Completed,0.55,0,1257,2759,0.001,8,0.025
Completed,0.55,0,1,3580,0.001,8,0.025
Completed,0.55,0,1355,2357,0.001,7,0.025
Completed,0.55,1,5000,1952,0.593,2,0.05
Completed,0.55,0,1,5000,0.001,14,0.001
Completed,0.55,0,5000,4878,0.999,20,0.05
Completed,0.55,0,5000,2328,0.999,1,0.05
Completed,0.55,0,5000,4476,0.001,8,0.025
Completed,0.55,0,5000,2193,0.999,5,0.05
Completed,0.55,0,5000,5000,0.001,50,0.05
Completed,0.55,0,5000,4052,0.999,14,0.05
Completed,0.55,1,5000,963,0.353,50,0.05
Completed,0.56,2,5000,381,0.999,7,0.05
Completed,0.55,3,5000,502,0.001,49,0.05
Completed,0.55,0,5000,4901,0.001,10,0.05
Completed,0.55,0,2126,1227,0.999,6,0.025
Completed,0.56,3,5000,374,0.001,50,0.05
Completed,0.55,1,5000,1191,0.001,50,0.025
Completed,0.55,0,5000,5000,0.999,20,0.05
Completed,0.55,0,5000,5000,0.999,3,0.05
Completed,0.55,0,1615,5000,0.999,16,0.001
Completed,0.55,1,1,243,0.999,50,0.1
Completed,0.55,0,3050,1407,0.683,2,0.001
Completed,0.56,2,660,220,0.999,50,0.25
Completed,0.55,0,4224,3450,0.284,12,0.1
Failed,,,4722,15,0.999,50,0.1
Failed,,,5000,1,0.172,50,0.025
Failed,,,1280,3744,0.999,1,0.01
Failed,,,1544,7,0.191,49,0.005
Failed,,,4383,1193,0.196,13,0.25
Failed,,,3164,1326,0.826,48,0.1
Failed,,,1975,3341,0.051,14,0.05
Failed,,,3843,4793,0.501,34,0.025
Failed,,,3263,4858,0.091,26,0.01
Failed,,,2577,953,0.645,5,0.025
Failed,,,1127,40,0.095,47,0.005
Failed,,,1727,734,0.494,8,0.005
Failed,,,3602,103,0.077,1,0.005
Failed,,,2433,4647,0.797,35,0.01
Failed,,,4320,3507,0.254,18,0.1
Failed,,,2251,240,0.013,37,0.25
Failed,,,68,3545,0.932,44,0.005
Failed,,,1996,74,0.738,26,0.001
Failed,,,3180,4593,0.384,11,0.025
Failed,,,2620,693,0.812,32,0.05
Failed,,,1305,3979,0.06,4,0.25
Failed,,,773,2443,0.362,15,0.01
Failed,,,4442,2926,0.514,49,0.005
Failed,,,4971,1292,0.463,31,0.25
Failed,,,1145,3336,0.663,9,0.01
Failed,,,1872,557,0.976,23,0.25
Failed,,,3032,4778,0.146,39,0.1
Failed,,,3747,1188,0.59,17,0.005
Failed,,,2407,4142,0.282,46,0.05
Failed,,,596,1928,0.109,38,0.025
Failed,,,4270,2704,0.768,3,0.01
Failed,,,4164,2106,0.04,2,0.05
Failed,,,480,4256,0.871,41,0.001
Failed,,,2457,2176,0.549,30,0.25
Failed,,,3616,2651,0.327,8,0.005
Failed,,,3082,1560,0.881,36,0.001
Failed,,,1741,3263,0.245,1,0.005
Failed,,,1180,347,0.427,18,0.1
Failed,,,4855,4872,0.695,46,0.05
Failed,,,4485,913,0.279,27,0.025
Failed,,,655,3876,0.594,11,0.001
Failed,,,1333,2205,0.795,19,0.1
Failed,,,2517,2970,0.081,41,0.025
Failed,,,3208,1571,0.651,14,0.025
Failed,,,1892,3608,0.475,48,0.25
Failed,,,110,275,0.165,34,0.01
Failed,,,3780,4509,0.957,6,0.001
Failed,,,3898,1829,0.194,22,0.25
Failed,,,246,4432,0.735,15,0.001
Failed,,,2066,1648,0.935,5,0.025
Failed,,,3382,3682,0.191,33,0.1
Failed,,,2691,2284,0.51,10,0.01
Failed,,,1507,3051,0.366,26,0.25
Failed,,,790,832,0.056,43,0.05
Failed,,,4620,3796,0.817,21,0.25
Failed,,,4829,485,0.487,45,0.001
Failed,,,1013,4690,0.639,17,0.05
Failed,,,1691,1381,0.938,3,0.05
Failed,,,2861,3408,0.184,37,0.005
Failed,,,3567,1995,0.614,10,0.01
Failed,,,2236,2789,0.259,32,0.1
Failed,,,454,1104,0.07,39,0.25
Failed,,,4139,4076,0.806,24,0.1
Failed,,,4306,958,0.002,25,0.05
Failed,,,458,2779,0.553,19,0.05
Failed,,,2230,1113,0.867,2,0.1
Failed,,,3570,4066,0.005,36,0.005
Failed,,,2855,475,0.699,7,0.001
Failed,,,1695,4700,0.422,29,0.1
Failed,,,1007,1371,0.249,40,0.005
Failed,,,4833,3418,0.876,24,0.01
Failed,,,4626,2274,0.301,48,0.001
Failed,,,786,3061,0.571,13,0.25
Failed,,,1513,822,0.755,6,0.025
Failed,,,2687,3806,0.121,33,0.1
Failed,,,3388,210,0.674,13,0.1
Failed,,,2063,4422,0.452,28,0.01
Failed,,,252,1658,0.126,42,0.025
Failed,,,3911,3673,0.996,20,0.005
Failed,,,3915,200,0.387,50,0.01
Failed,,,114,3598,0.711,11,0.05
Failed,,,1886,285,0.896,22,0.1
Failed,,,3211,4499,0.229,44,0.25
Failed,,,2511,903,0.534,15,0.025
Failed,,,1336,3885,0.342,49,0.001
Failed,,,649,2195,0.017,32,0.25
Failed,,,4489,2980,0.855,4,0.01
Failed,,,4861,1550,0.181,23,0.01
Failed,,,1177,3273,0.941,38,0.25
Failed,,,1747,337,0.635,31,0.01
Failed,,,3078,4882,0.491,9,0.005
Failed,,,3623,968,0.811,38,0.25
Failed,,,2453,4246,0.065,3,0.025
Failed,,,486,2186,0.263,18,0.1
Failed,,,4302,2642,0.61,45,0.05
Failed,,,4133,2005,0.323,47,0.025
Failed,,,590,4152,0.53,8,0.25
Failed,,,2410,1918,0.828,25,0.005
Failed,,,3741,2714,0.045,41,0.1
Failed,,,3035,1302,0.722,18,0.1
Failed,,,1866,3326,0.399,46,0.05
Failed,,,1149,567,0.21,35,0.025
Failed,,,4965,4769,0.916,1,0.005
Failed,,,4439,702,0.124,19,0.001
Failed,,,779,3969,0.752,41,0.005
Failed,,,1301,2453,0.574,27,0.1
Failed,,,2627,2917,0.298,12,0.025
Failed,,,3176,1819,0.991,34,0.05
Failed,,,2002,3555,0.131,6,0.1
Failed,,,64,64,0.448,14,0.25
Failed,,,3904,4602,0.678,48,0.01
Failed,,,3774,1581,0.411,26,0.005
Failed,,,173,3045,0.671,30,0.025
Failed,,,2141,886,0.969,38,0.025
Failed,,,3311,3858,0.154,23,0.01
Failed,,,2767,272,0.584,45,0.25
Failed,,,1436,4477,0.291,17,0.025
Failed,,,864,1632,0.102,3,0.001
Failed,,,4548,3659,0.776,37,0.05
Failed,,,4720,420,0.142,3,0.05
Failed,,,1045,4949,0.98,37,0.001
Failed,,,1567,1482,0.658,45,0.005
Failed,,,2907,3189,0.468,17,0.025
Failed,,,3442,2097,0.771,40,0.005
Failed,,,2282,2570,0.105,24,0.25
Failed,,,345,1039,0.286,10,0.1
Failed,,,4170,4335,0.587,32,0.1
Failed,,,4274,1178,0.346,30,0.001
Failed,,,375,4830,0.603,27,0.1
Failed,,,2314,1290,0.788,42,0.01
Failed,,,3489,3304,0.09,20,0.005
Failed,,,2940,1901,0.643,49,0.05
Failed,,,1614,2688,0.484,14,0.001
Failed,,,1091,1235,0.158,7,0.1
Failed,,,4750,4218,0.966,35,0.025
Failed,,,4580,2367,0.085,5,0.005
Failed,,,911,2852,0.791,34,0.1
Failed,,,1481,768,0.598,48,0.01
Failed,,,2797,4055,0.274,13,0.05
Failed,,,3356,156,0.953,42,0.001
Failed,,,2172,4672,0.169,20,0.025
Failed,,,205,1750,0.472,12,0.005
Failed,,,4036,3463,0.654,28,0.25
Failed,,,3989,2251,0.457,9,0.1
Failed,,,31,3774,0.632,45,0.1
Failed,,,1970,2336,0.946,37,0.001
Failed,,,3130,3112,0.178,2,0.025
Failed,,,2595,1704,0.622,31,0.001
Failed,,,1255,3748,0.252,9,0.25
Failed,,,732,184,0.078,23,0.005
Failed,,,4406,4405,0.8,39,0.025
Failed,,,4933,1061,0.226,33,0.1
Failed,,,1102,4347,0.901,5,0.05
Failed,,,1821,2036,0.708,16,0.25
Failed,,,3005,2519,0.416,50,0.005
Failed,,,3695,1417,0.844,21,0.001
Failed,,,2379,3133,0.03,43,0.005
Failed,,,558,448,0.332,26,0.025
Failed,,,4227,4966,0.547,10,0.01
Failed,,,4216,618,0.271,12,0.001
Failed,,,517,3391,0.564,48,0.01
Failed,,,2486,531,0.765,34,0.25
Failed,,,3670,4765,0.113,6,0.05
Failed,,,3111,1165,0.683,29,0.005
Failed,,,1795,4127,0.445,13,0.025
Failed,,,1223,1992,0.135,21,0.025
Failed,,,4892,2757,0.988,43,0.1
Failed,,,4520,1777,0.034,36,0.025
Failed,,,694,3480,0.841,1,0.005
Failed,,,1383,90,0.519,19,0.05
Failed,,,2543,4615,0.359,47,0.1
Failed,,,3258,707,0.913,24,0.025
Failed,,,1918,4004,0.215,40,0.25
Failed,,,145,2389,0.397,29,0.01
Failed,,,3819,2864,0.727,7,0.001
Failed,,,3857,819,0.496,16,0.01
Failed,,,301,3166,0.187,41,0.005
Failed,,,2074,404,0.485,30,0.001
Failed,,,3414,4931,0.637,8,0.025
Failed,,,2699,1018,0.067,36,0.1
Failed,,,1539,4313,0.805,1,0.25
Failed,,,850,2080,0.615,18,0.1
Failed,,,4676,2552,0.261,47,0.01
Failed,,,4800,2120,0.204,44,0.025
Failed,,,960,2585,0.924,22,0.05
Failed,,,1649,995,0.747,11,0.005
Failed,,,2824,4263,0.377,27,0.1
Failed,,,3524,359,0.821,4,0.1
Failed,,,2198,4894,0.053,32,0.001
Failed,,,425,1489,0.371,49,0.05
Failed,,,4085,3221,0.507,15,0.005
Failed,,,4348,1354,0.311,14,0.1
Failed,,,401,4037,0.118,44,0.025
Failed,,,2223,2345,0.304,27,0.1
Failed,,,3539,2829,0.572,11,0.005
Failed,,,2848,1734,0.128,32,0.001
Failed,,,1664,3445,0.997,4,0.025
Failed,,,946,135,0.672,15,0.01
Failed,,,4776,4649,0.45,49,0.25
Failed,,,4652,3,0.01,40,0.005
Failed,,,836,4551,0.864,25,0.25
Failed,,,1554,1842,0.558,8,0.025
Failed,,,2724,3567,0.32,29,0.001
Failed,,,3429,2480,0.889,1,0.25
Failed,,,2099,2934,0.239,35,0.05
Failed,,,277,637,0.435,46,0.005
Failed,,,3961,3913,0.689,18,0.01
Failed,,,3975,1461,0.939,25,0.25
Failed,,,121,4859,0.147,36,0.25
Failed,,,1942,1533,0.462,47,0.01
Failed,,,3273,3255,0.66,19,0.05
Failed,,,2568,2165,0.107,40,0.01
Failed,,,1398,2619,0.766,25,0.001
Failed,,,680,951,0.592,7,0.005
Failed,,,4496,4228,0.284,29,0.05
Failed,,,4907,306,0.74,47,0.025
Failed,,,1247,4522,0.385,13,0.1
Failed,,,1770,1597,0.193,5,0.05
Failed,,,3096,3616,0.929,33,0.01
Failed,,,3645,2216,0.36,12,0.025
Failed,,,2471,3002,0.512,28,0.005
Failed,,,532,920,0.815,42,0.25
Failed,,,4372,3903,0.061,20,0.01
Failed,,,4071,751,0.754,22,0.05
Failed,,,582,2899,0.08,33,0.005
Failed,,,2355,681,0.28,50,0.005
Failed,,,3680,3946,0.596,16,0.025
Failed,,,2980,48,0.167,43,0.005
Failed,,,1805,4585,0.959,21,0.01
Failed,,,1116,1798,0.648,10,0.25
Failed,,,4957,3533,0.473,26,0.05
Failed,,,4392,1935,0.547,45,0.001
Failed,,,708,2732,0.325,17,0.05
Failed,,,1280,1200,0.003,3,0.01
Failed,,,2610,4175,0.873,37,0.001
Failed,,,3155,583,0.428,10,0.25
Failed,,,1985,4787,0.698,31,0.05
Failed,,,17,1323,0.878,39,0.025
Failed,,,3833,3348,0.244,24,0.1
Failed,,,3805,315,0.978,2,0.005
Failed,,,220,4279,0.221,6,0.005
Failed,,,2158,2143,0.422,14,0.05
Failed,,,3332,2607,0.706,48,0.25
Failed,,,2783,1507,0.028,21,0.025
Failed,,,1457,3238,0.85,42,0.05
Failed,,,935,381,0.541,28,0.001
Failed,,,4595,4915,0.333,13,0.005
Failed,,,4736,1670,0.717,27,0.01
Failed,,,1067,3705,0.409,12,0.001
Failed,,,1639,217,0.231,19,0.005
Failed,,,2955,4450,0.89,41,0.25
Failed,,,3514,853,0.336,14,0.005
Failed,,,2329,3819,0.536,49,0.05
Failed,,,361,2301,0.853,34,0.025
Failed,,,4192,3069,0.023,6,0.25
Failed,,,4241,2437,0.793,5,0.001
Failed,,,330,3589,0.04,2,0.25
Failed,,,2297,21,0.353,16,0.025
Failed,,,3466,4568,0.521,44,0.001
Failed,,,2922,659,0.217,23,0.25
Failed,,,1591,3934,0.907,39,0.005
Failed,,,1021,2497,0.733,31,0.05
Failed,,,4704,2950,0.395,9,0.01
Failed,,,4562,1130,0.524,31,0.025
Failed,,,888,4083,0.348,9,0.01
Failed,,,1411,2026,0.042,23,0.001
Failed,,,2752,2802,0.834,39,0.1
Failed,,,3286,1387,0.405,17,0.001
Failed,,,2126,3435,0.72,46,0.25
Failed,,,187,496,0.918,38,0.1
Failed,,,4013,4722,0.204,3,0.01
Failed,,,4061,1012,0.903,34,0.01
Failed,,,49,2535,0.198,20,0.1
Failed,,,2016,1084,0.383,12,0.025
Failed,,,3200,4369,0.745,28,0.01
Failed,,,2641,465,0.051,7,0.001
Failed,,,1325,4983,0.827,35,0.01
Failed,,,754,1439,0.501,49,0.1
Failed,,,4424,3154,0.373,14,0.25
Failed,,,4989,2318,0.665,8,0.25
Failed,,,1164,3096,0.459,30,0.001
Failed,,,1851,797,0.152,41,0.001
Failed,,,3011,3752,0.975,25,0.005
Failed,,,3727,166,0.297,46,0.01
Failed,,,2386,4388,0.582,18,0.005
Failed,,,614,1682,0.778,1,0.01
Failed,,,4289,3727,0.096,35,0.025
Failed,,,4146,1864,0.839,36,0.005
Failed,,,501,4637,0.016,23,0.05
Failed,,,2439,1795,0.314,8,0.01
Failed,,,3598,3497,0.56,31,0.025
Failed,,,3064,2411,0.241,3,0.025
Failed,,,1723,2885,0.883,38,0.25
Failed,,,1202,724,0.695,45,0.05
Failed,,,4876,4020,0.433,17,0.001
Failed,,,4464,509,0.609,11,0.05
Failed,,,633,4744,0.269,27,0.025
Failed,,,1351,1336,0.092,44,0.25
Failed,,,2535,3374,0.782,22,0.01
Failed,,,3226,1970,0.478,50,0.1
Failed,,,1910,2736,0.645,15,0.01
Failed,,,89,1147,0.963,4,0.025
Failed,,,3759,4110,0.164,33,0.001
Failed,,,3880,2053,0.926,42,0.005
Failed,,,256,2663,0.87,10,0.1
Failed,,,2039,1229,0.552,24,0.001
Failed,,,3374,4184,0.322,39,0.25
Failed,,,2664,593,0.875,17,0.05
Failed,,,1499,4815,0.248,45,0.025
Failed,,,820,1255,0.425,37,0.025
Failed,,,4631,3299,0.702,3,0.005
Failed,,,4808,869,0.626,19,0.001
Failed,,,992,3842,0.497,47,0.025
Failed,,,1710,2229,0.176,36,0.005
Failed,,,2879,3024,0.951,1,0.05
Failed,,,3585,1614,0.258,29,0.005
Failed,,,2254,3643,0.62,7,0.025
Failed,,,434,250,0.802,24,0.001
Failed,,,4118,4456,0.072,40,0.01
Failed,,,4327,113,0.862,38,0.1
Failed,,,449,4472,0.934,12,0.25
Failed,,,2261,1608,0.738,20,0.1
Failed,,,3582,3644,0.39,42,0.005
Failed,,,2886,2246,0.819,13,0.25
Failed,,,1706,3011,0.059,48,0.01
Failed,,,978,872,0.365,34,0.005
Failed,,,4824,3834,0.509,5,0.1
Failed,,,4645,1267,0.569,16,0.05
Failed,,,805,3282,0.309,50,0.25
Failed,,,1493,600,0.115,33,0.1
Failed,,,2667,4813,0.759,5,0.25
Failed,,,3368,1212,0.439,26,0.05
Failed,,,2042,4197,0.685,11,0.1
Failed,,,270,1883,0.987,21,0.01
Failed,,,3930,2671,0.141,43,0.025
Failed,,,3945,1886,0.008,32,0.01
Failed,,,85,4112,0.831,18,0.01
Failed,,,1897,1958,0.529,4,0.25
Failed,,,3242,2752,0.345,38,0.005
Failed,,,2522,1339,0.915,9,0.05
Failed,,,1367,3366,0.209,31,0.01
Failed,,,639,527,0.402,39,0.001
Failed,,,4460,4731,0.725,23,0.25
Failed,,,4869,740,0.301,4,0.005
Failed,,,1204,4009,0.577,32,0.025
Failed,,,1737,2413,0.751,49,0.01
Failed,,,3048,2879,0.123,15,0.1
Failed,,,3613,1782,0.677,44,0.1
Failed,,,2423,3515,0.447,22,0.05
Failed,,,494,105,0.134,11,0.001
Failed,,,4330,4640,0.994,26,0.25
Failed,,,4104,238,0.19,28,0.025
Failed,,,620,3714,0.895,14,0.005
Failed,,,2403,168,0.713,6,0.01
Failed,,,3714,4381,0.414,34,0.001
Failed,,,3028,785,0.858,12,0.01
Failed,,,1839,3769,0.02,27,0.001
Failed,,,1159,2311,0.341,41,0.1
Failed,,,4995,3098,0.533,20,0.05
Failed,,,4427,1432,0.49,1,0.001
Failed,,,748,3157,0.634,35,0.05
Failed,,,1310,453,0.944,46,0.25
Failed,,,2655,5000,0.184,18,0.001
Failed,,,3185,1086,0.612,41,0.005
Failed,,,2030,4361,0.266,25,0.001
Failed,,,52,2070,0.064,8,0.05
Failed,,,3873,2523,0.81,30,0.025
Failed,,,3764,1140,0.047,46,0.025
Failed,,,182,4714,0.785,49,0.01
Failed,,,2110,1405,0.604,32,0.005
Failed,,,3299,3422,0.272,4,0.001
Failed,,,2735,2019,0.967,27,0.005
Failed,,,1424,2803,0.159,11,0.001
Failed,,,892,1118,0.481,22,0.05
Failed,,,4557,4100,0.64,44,0.01
Failed,,,4688,2485,0.277,21,0.025
Failed,,,1033,2967,0.601,43,0.01
Failed,,,1595,651,0.79,26,0.001
Failed,,,2916,3937,0.084,10,0.025
Failed,,,3471,38,0.653,33,0.001
Failed,,,2291,4556,0.471,4,0.1
Failed,,,313,1866,0.172,15,0.05
Failed,,,4158,3582,0.956,50,0.005
Failed,,,4285,1699,0.228,48,0.25
Failed,,,365,3086,0.97,46,0.05
Failed,,,2342,846,0.668,35,0.25
Failed,,,3497,3821,0.454,1,0.025
Failed,,,2967,234,0.773,30,0.1
Failed,,,1622,4437,0.099,8,0.005
Failed,,,1061,1673,0.291,25,0.001
Failed,,,4740,3697,0.585,40,0.25
Failed,,,4608,383,0.467,24,0.01
Failed,,,919,4909,0.657,40,0.05
Failed,,,1452,1523,0.983,29,0.01
Failed,,,2787,3227,0.145,7,0.1
Failed,,,3327,2134,0.59,36,0.1
Failed,,,2162,2610,0.289,2,0.025
Failed,,,233,999,0.104,19,0.25
Failed,,,4044,4297,0.77,47,0.001
Failed,,,4017,500,0.087,15,0.25
Failed,,,1,3351,0.762,26,0.001
Failed,,,1978,571,0.565,43,0.01
Failed,,,3158,4803,0.311,21,0.1
Failed,,,2604,1203,0.989,50,0.25
Failed,,,1283,4167,0.136,16,0.005
Failed,,,722,1952,0.442,5,0.1
Failed,,,4377,2719,0.68,33,0.025
Failed,,,4944,1815,0.356,39,0.005
Failed,,,1133,3521,0.517,23,0.001
Failed,,,1811,50,0.841,9,0.025
Failed,,,2976,4578,0.035,31,0.05
Failed,,,3686,669,0.728,2,0.05
Failed,,,2350,3964,0.397,37,0.01
Failed,,,569,2429,0.212,45,0.25
Failed,,,4258,2902,0.91,16,0.1
Failed,,,4186,2289,0.155,18,0.001
Failed,,,546,3890,0.947,29,0.025
Failed,,,2474,2219,0.629,40,0.1
Failed,,,3638,2994,0.493,24,0.01
Failed,,,3099,1586,0.797,47,0.001
Failed,,,1763,3632,0.075,19,0.1
Failed,,,1232,299,0.253,1,0.05
Failed,,,4921,4523,0.623,36,0.005
Failed,,,4512,943,0.417,43,0.05
Failed,,,667,4231,0.709,20,0.1
Failed,,,1394,2151,0.898,13,0.001
Failed,,,2573,2637,0.223,28,0.25
Failed,,,3269,1535,0.544,6,0.005
Failed,,,1948,3249,0.329,34,0.25
Failed,,,137,331,0.031,48,0.1
Failed,,,3792,4848,0.845,13,0.05
