Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.91,377,4838,1735,0.641,8,0.005
Completed,0.9,469,4323,2248,0.88,7,0.005
Completed,0.88,242,4792,3930,0.737,32,0.25
Completed,0.86,367,2456,1360,0.363,20,0.005
Completed,0.84,302,1764,4952,0.809,31,0.001
Completed,0.9,331,4114,2212,0.185,18,0.05
Completed,0.8,202,2513,2779,0.439,1,0.01
Completed,0.93,851,163,50,0.564,38,0.1
Completed,0.74,477,362,4154,0.301,41,0.001
Completed,0.89,289,3016,1721,0.676,4,0.25
Completed,0.9,283,3915,3264,0.946,15,0.01
Completed,0.89,5302,1261,853,0.073,27,0.005
Completed,0.62,175,2021,2886,0.507,23,0.25
Completed,0.92,1619,4681,606,0.382,36,0.005
Completed,0.85,299,3704,4376,0.245,46,0.025
Completed,0.88,277,1044,2124,0.869,9,0.05
Completed,0.8,221,376,2614,0.258,15,0.005
Completed,0.79,195,721,4355,0.32,49,0.025
Completed,0.83,230,2932,2899,0.762,10,0.005
Completed,0.7,177,2122,3179,0.555,2,0.01
Completed,0.86,1302,4344,4535,0.114,39,0.001
Completed,0.89,272,4543,3195,0.538,13,0.05
Completed,0.79,209,2426,2419,0.429,45,0.01
Completed,0.86,275,1823,4738,0.938,30,0.1
Completed,0.86,552,2786,2105,0.012,9,0.05
Completed,0.87,259,4682,3595,0.385,19,0.005
Completed,0.92,448,1180,648,0.563,45,0.25
Completed,0.92,453,4412,911,0.524,17,0.25
Completed,0.75,182,2516,4945,0.899,7,0.025
Completed,0.74,179,2388,4971,0.606,29,0.1
Completed,0.74,187,2392,3984,0.669,5,0.05
Completed,0.84,454,3153,3422,0.167,25,0.005
Completed,0.8,211,3036,4823,0.777,27,0.025
Completed,0.92,479,3402,723,0.405,1,0.25
Completed,0.88,545,3207,2492,0.45,50,0.001
Completed,0.78,203,798,4802,0.758,1,0.25
Completed,0.35,179,1,4496,0.402,1,0.25
Completed,0.84,600,2945,2840,0.479,44,0.001
Completed,0.82,306,3394,4392,0.447,50,0.25
Completed,0.81,238,3063,4733,0.792,1,0.01
Completed,0.8,233,957,5000,0.405,1,0.05
Completed,0.89,806,1715,2388,0.494,38,0.001
Completed,0.89,350,3476,2162,0.814,1,0.01
Completed,0.9,367,727,1028,0.397,1,0.005
Completed,0.9,321,2980,1382,0.408,6,0.001
Completed,0.85,227,4846,5000,0.068,1,0.1
Completed,0.85,212,3410,4540,0.478,1,0.01
Completed,0.85,262,5000,5000,0.018,1,0.01
Completed,0.92,775,4422,442,0.862,1,0.01
Completed,0.76,181,590,5000,0.399,1,0.25
Completed,0.91,527,2713,713,0.42,1,0.001
Completed,0.7,220,203,4182,0.411,50,0.1
Completed,0.67,201,203,4655,0.894,50,0.1
Completed,0.87,343,4842,3515,0.428,13,0.005
Completed,0.9,396,3958,1909,0.419,13,0.01
Completed,0.81,243,3657,4767,0.4,16,0.01
Completed,0.76,259,555,4556,0.39,30,0.025
Completed,0.9,414,716,1136,0.409,14,0.005
Completed,0.88,283,1570,3003,0.322,19,0.005
Completed,0.9,308,4011,2261,0.507,1,0.25
Completed,0.89,6086,3287,1765,0.298,1,0.005
Completed,0.82,259,1521,4154,0.41,6,0.005
Completed,0.86,371,4120,4414,0.892,50,0.1
Completed,0.85,277,1724,4072,0.851,50,0.025
Completed,0.93,533,3939,1024,0.828,21,0.05
Completed,0.88,326,3528,2410,0.447,1,0.005
Completed,0.87,531,1682,3429,0.289,26,0.005
Completed,0.81,524,2317,1521,0.415,50,0.005
Completed,0.91,440,3839,1826,0.148,22,0.05
Completed,0.91,332,3867,1738,0.528,1,0.05
Completed,0.92,621,3785,920,0.711,1,0.005
Completed,0.9,517,1622,1922,0.497,50,0.005
Completed,0.89,260,1590,2960,0.478,50,0.005
Completed,0.92,653,3664,694,0.325,18,0.05
Completed,0.91,454,3599,1752,0.559,17,0.05
Completed,0.92,2244,4089,419,0.491,48,0.005
Completed,0.9,793,893,1516,0.259,50,0.005
Completed,0.91,502,1532,968,0.701,50,0.05
Completed,0.88,6480,1587,2087,0.074,50,0.01
Completed,0.88,345,652,1460,0.972,50,0.05
Completed,0.84,290,636,1774,0.085,1,0.05
Completed,0.91,2498,4842,52,0.046,7,0.01
Completed,0.92,562,1787,1178,0.362,1,0.05
Completed,0.93,703,4891,839,0.959,50,0.25
Completed,0.74,304,562,4284,0.44,50,0.005
Completed,0.78,209,612,4483,0.463,12,0.01
Completed,0.91,697,1680,1221,0.702,31,0.05
Completed,0.92,582,385,264,0.476,12,0.1
Completed,0.86,316,397,1135,0.76,15,0.1
Completed,0.91,419,1627,1957,0.464,1,0.005
Completed,0.91,391,566,835,0.985,13,0.01
Completed,0.92,887,1671,1079,0.373,29,0.005
Completed,0.86,325,3767,3618,0.216,50,0.025
Completed,0.9,767,4795,2022,0.224,50,0.025
Completed,0.92,616,3795,789,0.762,50,0.25
Completed,0.89,361,4915,2874,0.04,5,0.25
Completed,0.87,370,1817,3400,0.35,23,0.005
Completed,0.92,737,801,239,0.226,34,0.05
Completed,0.84,266,785,2801,0.56,50,0.001
Completed,0.88,253,1225,2816,0.001,11,0.25
Completed,0.92,604,4744,907,0.683,26,0.25
Completed,0.92,627,1738,960,0.73,1,0.005
Completed,0.86,327,929,2394,0.636,50,0.01
Completed,0.92,376,3309,811,0.479,1,0.05
Completed,0.81,241,1149,5000,0.001,11,0.1
Completed,0.92,526,3666,885,0.555,19,0.25
Completed,0.92,654,3731,939,0.968,28,0.1
Completed,0.84,286,3629,4112,0.723,14,0.1
Completed,0.89,327,4394,2749,0.522,15,0.01
Completed,0.91,492,1737,1819,0.644,34,0.005
Completed,0.9,452,4036,2032,0.793,13,0.25
Completed,0.86,269,4220,4624,0.694,42,0.01
Completed,0.8,221,3189,4055,0.535,50,0.25
Completed,0.84,241,5000,4927,0.538,1,0.01
Completed,0.84,250,1188,3231,0.066,9,0.25
Completed,0.84,286,4719,4950,0.462,10,0.25
Completed,0.89,390,3975,2545,0.807,8,0.05
Completed,0.87,287,4294,3850,0.586,1,0.01
Completed,0.9,417,4070,1976,0.764,30,0.01
Completed,0.41,5348,707,27,0.302,25,0.01
Completed,0.89,368,3689,2791,0.689,47,0.25
Completed,0.85,261,4663,4758,0.65,14,0.25
Completed,0.89,324,1763,2905,0.398,11,0.05
Completed,0.87,310,651,1493,0.871,17,0.001
Completed,0.91,926,1130,1019,0.333,20,0.001
Completed,0.92,387,1763,1157,0.188,2,0.05
Completed,0.92,1389,1006,241,0.276,50,0.025
Completed,0.89,348,1234,1756,0.503,41,0.25
Completed,0.66,181,76,3229,0.386,15,0.025
Completed,0.9,388,4808,2135,0.121,4,0.25
Completed,0.92,635,3749,518,0.13,6,0.05
Completed,0.84,235,2997,3546,0.422,1,0.005
Completed,0.81,250,1078,4104,0.897,50,0.01
Completed,0.81,226,972,3890,0.999,50,0.01
Completed,0.86,279,4654,5000,0.42,1,0.01
Completed,0.9,377,2825,1134,0.449,1,0.005
Completed,0.83,234,1397,4457,0.522,1,0.01
Completed,0.84,251,1595,5000,0.526,12,0.005
Completed,0.93,515,3022,437,0.223,1,0.05
Completed,0.91,444,786,736,0.669,50,0.05
Completed,0.81,250,750,2825,0.796,50,0.01
Completed,0.91,362,5000,1560,0.823,40,0.25
Completed,0.81,242,317,1657,0.868,41,0.01
Completed,0.9,461,1117,1425,0.839,37,0.1
Completed,0.91,409,2592,608,0.059,1,0.1
Completed,0.89,288,1668,2704,0.709,1,0.1
Completed,0.92,879,3268,421,0.793,5,0.025
Completed,0.88,7065,4007,88,0.089,39,0.1
Completed,0.89,305,4564,3347,0.999,1,0.01
Completed,0.84,260,3933,4941,0.001,1,0.1
Completed,0.93,504,3213,605,0.676,1,0.1
Completed,0.91,321,689,737,0.765,50,0.05
Completed,0.92,517,3045,581,0.794,1,0.001
Completed,0.84,245,3116,3220,0.998,19,0.01
Completed,0.76,218,2295,2541,0.004,1,0.25
Completed,0.86,257,1676,3394,0.776,1,0.025
Completed,0.91,529,2602,502,0.971,1,0.005
Completed,0.83,284,3211,3786,0.428,23,0.025
Completed,0.88,319,3849,3475,0.253,39,0.01
Completed,0.86,261,3965,4552,0.813,1,0.001
Completed,0.89,434,1437,1886,0.87,48,0.05
Completed,0.9,418,1026,1279,0.959,43,0.01
Completed,0.88,367,3943,3359,0.724,22,0.005
Completed,0.76,236,673,4815,0.513,48,0.25
Completed,0.86,274,4713,5000,0.317,13,0.001
Completed,0.92,635,4478,999,0.286,36,0.025
Completed,0.8,244,3216,4775,0.482,19,0.01
Completed,0.92,1506,732,361,0.308,11,0.001
Completed,0.93,705,1628,845,0.594,19,0.005
Completed,0.83,277,1619,4951,0.545,50,0.005
Completed,0.86,366,4032,3806,0.352,17,0.001
Completed,0.88,358,4720,3288,0.969,11,0.25
Completed,0.84,321,1409,4465,0.815,14,0.05
Completed,0.88,266,704,1670,0.478,50,0.1
Completed,0.89,330,4777,3145,0.13,16,0.1
Completed,0.83,297,1683,4328,0.78,40,0.025
Completed,0.88,280,3990,3546,0.186,1,0.25
Completed,0.85,267,1549,4727,0.924,13,0.05
Completed,0.91,534,3873,1405,0.599,47,0.025
Completed,0.73,196,461,4982,0.231,50,0.1
Completed,0.85,294,3730,3527,0.772,30,0.005
Completed,0.91,368,1000,1147,0.692,10,0.001
Completed,0.9,332,4402,3082,0.437,9,0.025
Completed,0.92,898,4253,458,0.603,7,0.05
Completed,0.91,547,4759,1467,0.778,24,0.005
Completed,0.9,383,4755,2307,0.723,36,0.005
Completed,0.83,382,3488,4531,0.001,1,0.01
Completed,0.84,286,4467,4967,0.524,18,0.25
Completed,0.86,296,4453,4235,0.181,12,0.1
Completed,0.86,316,4924,4335,0.24,20,0.025
Completed,0.82,268,3411,4661,0.158,1,0.1
Completed,0.87,412,3964,3377,0.779,37,0.01
Completed,0.91,526,4026,1655,0.924,12,0.05
Completed,0.84,328,1771,4670,0.523,19,0.25
Completed,0.88,347,3633,2920,0.997,10,0.01
Completed,0.9,335,3828,2759,0.697,33,0.01
Completed,0.84,251,249,867,0.445,23,0.25
Completed,0.77,221,676,3992,0.676,43,0.1
Completed,0.83,285,1325,3939,0.818,4,0.25
Completed,0.9,327,4220,2891,0.166,8,0.001
Completed,0.86,294,4324,5000,0.229,50,0.025
Completed,0.88,352,735,1223,0.048,1,0.25
Completed,0.9,499,4800,1943,0.325,33,0.025
Completed,0.92,469,459,354,0.907,9,0.1
Completed,0.82,251,3204,3872,0.435,9,0.01
Completed,0.85,220,346,963,0.51,19,0.01
Completed,0.84,303,1593,4085,0.79,12,0.001
Completed,0.83,287,3396,4977,0.885,19,0.025
Completed,0.9,650,3909,2170,0.397,25,0.001
Completed,0.9,363,4734,2159,0.731,1,0.001
Completed,0.9,473,4668,2096,0.999,1,0.001
Completed,0.85,281,4281,4298,0.361,35,0.025
Completed,0.92,402,4348,1458,0.5,18,0.05
Completed,0.9,452,4611,2761,0.277,35,0.025
Completed,0.86,306,1707,3932,0.918,23,0.01
Completed,0.93,1246,920,204,0.425,1,0.005
Completed,0.85,336,4424,4281,0.037,1,0.001
Completed,0.85,314,4944,4737,0.676,34,0.1
Completed,0.91,746,3501,1173,0.089,8,0.1
Completed,0.87,3810,3395,1142,0.096,8,0.001
Completed,0.91,657,3713,1265,0.075,9,0.1
Completed,0.89,408,4254,2674,0.132,12,0.25
Completed,0.8,264,224,1368,0.354,13,0.005
Completed,0.93,591,4162,977,0.371,16,0.05
Completed,0.91,369,3264,1442,0.252,40,0.05
Completed,0.91,480,4468,1523,0.064,1,0.1
Completed,0.86,296,4227,4340,0.172,3,0.001
Completed,0.85,2314,918,578,0.011,7,0.001
Completed,0.92,638,4557,976,0.598,39,0.001
Completed,0.85,231,4390,4982,0.333,15,0.025
Completed,0.89,339,1343,1981,0.384,10,0.25
Completed,0.86,279,3947,4553,0.968,34,0.25
Completed,0.9,369,4871,2837,0.999,37,0.25
Completed,0.93,780,4633,887,0.001,50,0.1
Completed,0.91,625,4677,1419,0.835,42,0.001
Completed,0.92,644,4390,1514,0.462,1,0.01
Completed,0.72,183,563,4754,0.98,33,0.01
Completed,0.69,215,2151,4450,0.301,33,0.05
Completed,0.77,243,535,4865,0.302,28,0.005
Completed,0.86,281,244,804,0.894,27,0.1
Completed,0.93,793,4801,753,0.227,27,0.01
Completed,0.9,415,4917,2124,0.887,27,0.25
Completed,0.9,381,4205,2150,0.199,1,0.001
Completed,0.78,206,777,4616,0.965,16,0.01
Completed,0.85,558,197,649,0.173,50,0.025
Completed,0.89,383,1466,2517,0.458,33,0.1
Completed,0.9,467,4848,2254,0.559,50,0.01
Completed,0.89,435,4825,1762,0.001,1,0.1
Completed,0.87,312,2853,1662,0.025,1,0.1
Completed,0.83,258,3566,4656,0.339,6,0.05
Completed,0.86,289,4350,4061,0.375,50,0.1
Completed,0.93,616,4551,771,0.959,6,0.01
Completed,0.9,371,4607,2020,0.397,1,0.01
Completed,0.93,1195,520,93,0.749,32,0.05
Completed,0.91,504,4571,1500,0.828,14,0.001
Completed,0.93,1084,3929,866,0.001,24,0.05
Completed,0.81,433,3153,4756,0.298,22,0.001
Completed,0.86,415,4401,3948,0.118,8,0.1
Completed,0.91,560,3163,795,0.525,19,0.05
Completed,0.84,242,3471,4482,0.582,34,0.25
Completed,0.84,247,4180,4909,0.932,38,0.1
Completed,0.85,270,3851,5000,0.353,46,0.025
Completed,0.9,449,1763,2638,0.024,7,0.025
Completed,0.86,238,4325,4627,0.154,22,0.05
Completed,0.83,317,1568,4967,0.875,34,0.1
Completed,0.84,235,2592,2122,0.793,50,0.05
Completed,0.85,399,1136,2201,0.685,3,0.01
Completed,0.91,2462,4922,260,0.999,1,0.25
Completed,0.92,496,3430,1054,0.999,50,0.1
Completed,0.88,457,3840,2637,0.732,50,0.01
Completed,0.89,315,1715,2638,0.963,2,0.005
Completed,0.85,350,981,2831,0.772,50,0.025
Completed,0.89,401,4474,3351,0.761,12,0.1
Completed,0.84,257,4523,4215,0.695,6,0.1
Completed,0.85,279,4349,4802,0.725,39,0.1
Completed,0.92,1269,1692,328,0.438,50,0.25
Completed,0.92,476,1073,593,0.957,4,0.005
Completed,0.92,802,1644,456,0.949,1,0.005
Completed,0.92,620,2917,377,0.748,11,0.1
Completed,0.89,258,3674,3138,0.334,17,0.25
Completed,0.83,224,2887,3889,0.756,9,0.01
Completed,0.84,257,4487,4904,0.831,39,0.01
Completed,0.85,306,4705,4662,0.234,33,0.25
Completed,0.92,530,4046,948,0.171,1,0.005
Completed,0.71,188,2203,3379,0.337,15,0.01
Completed,0.8,249,879,3704,0.488,50,0.1
Completed,0.84,252,1642,4068,0.606,24,0.01
Completed,0.84,323,3806,4130,0.322,21,0.05
Completed,0.89,323,1158,1927,0.07,2,0.1
Completed,0.92,675,4944,658,0.292,44,0.05
Completed,0.92,538,848,575,0.878,19,0.25
Completed,0.88,401,1730,2381,0.567,34,0.25
Completed,0.92,509,1741,1147,0.535,50,0.005
Completed,0.89,342,3498,2160,0.441,2,0.25
Completed,0.84,247,1708,4885,0.866,18,0.001
Completed,0.88,370,3279,1754,0.332,23,0.05
Completed,0.88,327,4336,3778,0.345,6,0.01
Completed,0.88,240,422,1037,0.518,32,0.005
Completed,0.89,363,477,719,0.508,14,0.005
Completed,0.92,474,4922,1361,0.909,31,0.25
Completed,0.91,605,4822,1733,0.288,47,0.025
Completed,0.85,254,4786,4988,0.398,42,0.025
Completed,0.9,350,494,680,0.661,7,0.01
Completed,0.87,349,4076,3884,0.963,29,0.05
Completed,0.9,334,1680,1967,0.599,1,0.005
Completed,0.9,376,4029,1983,0.601,1,0.005
Completed,0.9,370,3719,2030,0.244,38,0.1
Completed,0.87,311,4912,3685,0.313,29,0.005
Completed,0.84,238,3401,4453,0.988,3,0.01
Completed,0.93,733,4931,873,0.339,19,0.005
Completed,0.19,468,255,1,0.008,1,0.1
Completed,0.88,367,4507,3372,0.668,47,0.025
Completed,0.86,307,4020,4696,0.366,28,0.01
Completed,0.86,280,3608,3374,0.588,50,0.025
Completed,0.9,4188,4028,2916,0.001,50,0.01
Completed,0.81,198,809,4345,0.989,42,0.025
Completed,0.85,261,1019,2524,0.53,34,0.005
Completed,0.91,596,2985,1149,0.226,44,0.01
Completed,0.92,796,4386,749,0.667,48,0.1
Completed,0.92,2060,3099,162,0.204,1,0.25
Completed,0.82,228,901,3575,0.563,1,0.025
Completed,0.91,364,1620,1746,0.975,14,0.005
Completed,0.92,476,4338,1385,0.82,50,0.1
Completed,0.92,441,4387,1415,0.646,7,0.025
Completed,0.79,238,298,1689,0.474,20,0.025
Completed,0.93,725,3850,513,0.001,11,0.25
Completed,0.92,511,641,427,0.919,25,0.1
Completed,0.88,334,4750,3932,0.229,30,0.01
Completed,0.92,514,4689,979,0.735,19,0.001
Completed,0.92,2120,4487,606,0.222,37,0.005
Completed,0.92,445,921,731,0.956,9,0.001
Completed,0.93,594,1849,867,0.95,12,0.025
Completed,0.86,301,3171,2826,0.401,1,0.005
Completed,0.89,333,1833,2281,0.167,1,0.05
Completed,0.89,306,4281,3225,0.001,1,0.05
Completed,0.89,316,4653,3041,0.17,45,0.05
Completed,0.87,285,4320,3957,0.972,8,0.001
Completed,0.88,288,1639,3234,0.833,32,0.01
Completed,0.87,246,4298,3878,0.607,44,0.05
Completed,0.87,343,4881,3761,0.174,1,0.005
Completed,0.86,312,4994,4175,0.595,9,0.25
Completed,0.7,207,2192,3911,0.206,1,0.05
Completed,0.84,901,4836,4797,0.368,46,0.001
Completed,0.88,391,1358,2387,0.908,10,0.1
Completed,0.88,382,1887,3484,0.336,20,0.1
Completed,0.88,317,1243,2611,0.671,45,0.05
Completed,0.83,327,3025,3460,0.971,44,0.1
Completed,0.87,273,4597,4089,0.988,1,0.005
Completed,0.92,624,1815,972,0.656,8,0.005
Completed,0.9,377,1012,1283,0.165,1,0.05
Completed,0.85,296,4370,4943,0.274,50,0.05
Completed,0.87,270,4365,4261,0.607,42,0.001
Completed,0.8,204,2706,3385,0.249,26,0.05
Completed,0.86,327,4332,4651,0.571,1,0.005
Completed,0.92,410,3970,1458,0.891,32,0.05
Completed,0.82,253,1454,4803,0.164,38,0.25
Completed,0.9,395,4343,2791,0.587,50,0.005
Completed,0.69,184,2182,4187,0.99,1,0.025
Completed,0.91,436,3179,1286,0.443,13,0.05
Completed,0.86,289,3825,4266,0.155,18,0.25
Completed,0.91,509,4958,1698,0.897,30,0.001
Completed,0.89,404,4225,3009,0.419,2,0.001
Completed,0.86,284,4056,4853,0.624,40,0.1
Completed,0.9,462,4338,2158,0.646,18,0.01
Completed,0.89,311,4492,2591,0.683,20,0.001
Completed,0.85,311,4478,4398,0.194,50,0.05
Completed,0.81,267,1254,4019,0.633,9,0.025
Completed,0.84,239,4537,4791,0.969,40,0.001
Completed,0.9,349,4429,2595,0.606,5,0.001
Completed,0.77,226,2807,4768,0.999,1,0.05
Completed,0.78,221,1005,4880,0.573,48,0.01
Completed,0.86,258,4964,4370,0.967,45,0.05
Completed,0.81,227,2905,4509,0.826,38,0.1
Completed,0.88,228,416,1113,0.753,2,0.01
Completed,0.92,505,3842,946,0.867,1,0.001
Completed,0.91,383,4268,2324,0.77,2,0.01
Completed,0.84,249,1551,4873,0.021,1,0.25
Completed,0.88,299,1712,2587,0.733,15,0.25
Completed,0.85,232,1271,3568,0.843,7,0.1
Completed,0.89,397,4707,2407,0.573,5,0.25
Completed,0.84,269,1914,4918,0.31,15,0.25
Completed,0.92,517,1722,1067,0.731,9,0.01
Completed,0.85,254,4742,4767,0.999,1,0.025
Completed,0.85,333,3564,3668,0.847,6,0.05
Completed,0.77,210,798,4889,0.432,5,0.25
Completed,0.83,339,1363,4220,0.838,46,0.01
Completed,0.87,248,1262,3062,0.43,50,0.25
Completed,0.78,228,443,2726,0.528,50,0.1
Completed,0.91,3333,2665,69,0.746,1,0.001
Completed,0.9,344,4967,2505,0.726,20,0.001
Completed,0.9,436,4600,2177,0.742,43,0.001
Completed,0.89,270,4292,2958,0.224,19,0.05
Completed,0.89,339,1682,2474,0.134,1,0.1
Completed,0.91,1280,1555,252,0.493,10,0.25
Completed,0.9,374,1576,1608,0.407,32,0.025
Completed,0.89,366,3729,2430,0.525,13,0.1
Completed,0.9,372,3601,1817,0.517,22,0.005
Completed,0.83,238,1548,4386,0.746,1,0.001
Completed,0.88,318,1430,2288,0.793,1,0.001
Completed,0.89,354,4102,2698,0.489,50,0.01
Completed,0.88,290,3197,2381,0.683,1,0.001
Completed,0.89,282,1266,1889,0.409,1,0.025
Completed,0.9,336,3019,1214,0.999,1,0.005
Completed,0.88,428,1439,2224,0.237,31,0.01
Completed,0.86,274,4668,4212,0.835,16,0.01
Completed,0.92,473,4113,1393,0.533,28,0.01
Completed,0.71,185,2221,3257,0.19,31,0.05
Completed,0.92,536,2999,653,0.195,15,0.05
Completed,0.89,419,926,1204,0.797,1,0.001
Completed,0.87,256,986,2312,0.659,16,0.25
Completed,0.87,274,4755,4629,0.569,49,0.001
Completed,0.9,330,4699,2371,0.993,1,0.005
Completed,0.84,282,2649,1828,0.647,46,0.01
Completed,0.86,229,4815,4468,0.76,1,0.001
Completed,0.9,392,1583,2234,0.412,3,0.005
Completed,0.87,334,2871,1751,0.189,10,0.05
Completed,0.91,431,361,573,0.764,26,0.1
Completed,0.9,332,4791,2938,0.853,7,0.001
Completed,0.91,503,1503,1234,0.699,32,0.001
Completed,0.87,369,1605,3551,0.546,35,0.1
Completed,0.88,345,3916,3073,0.001,1,0.005
Completed,0.86,292,1500,3686,0.001,3,0.1
Completed,0.9,428,4052,2522,0.977,25,0.01
Completed,0.89,331,4882,3305,0.501,1,0.05
Completed,0.91,382,3392,1227,0.781,38,0.001
Completed,0.91,385,3964,1615,0.897,17,0.01
Completed,0.92,1326,4950,748,0.45,22,0.001
Completed,0.92,464,4298,1361,0.525,18,0.005
Completed,0.88,286,4381,3562,0.618,19,0.005
Completed,0.88,289,3375,2435,0.444,50,0.05
Completed,0.86,237,1789,4195,0.993,25,0.025
Completed,0.9,362,4431,2939,0.726,1,0.25
Completed,0.89,306,4000,3065,0.729,1,0.001
Completed,0.89,297,1402,2606,0.496,25,0.05
Completed,0.92,524,4408,1189,0.659,15,0.001
Completed,0.92,390,1118,764,0.797,19,0.01
Completed,0.9,350,4183,2243,0.427,50,0.01
Completed,0.89,289,4695,2680,0.996,45,0.05
Completed,0.9,501,4369,2389,0.792,36,0.25
Completed,0.82,301,1387,4485,0.585,25,0.001
Completed,0.88,542,3931,2970,0.593,47,0.001
Completed,0.84,378,1806,4645,0.027,8,0.05
Completed,0.83,226,1638,4949,0.773,10,0.005
Completed,0.88,301,1415,2838,0.412,32,0.25
Completed,0.9,370,4144,2308,0.982,23,0.001
Completed,0.76,268,427,3390,0.876,18,0.1
Completed,0.88,336,1603,3022,0.425,50,0.005
Completed,0.91,361,1722,1773,0.56,1,0.001
Completed,0.72,228,2258,3234,0.673,48,0.01
Completed,0.88,294,4921,3626,0.001,5,0.25
Completed,0.89,326,4637,2968,0.899,11,0.001
Completed,0.88,368,2812,1413,0.675,50,0.01
Completed,0.91,2247,1774,177,0.59,1,0.001
Completed,0.9,435,1842,1812,0.549,50,0.05
Completed,0.86,265,4646,4271,0.562,1,0.001
Completed,0.86,267,4136,4194,0.963,4,0.025
Completed,0.92,498,4421,742,0.82,1,0.001
Completed,0.84,222,1564,4849,0.999,26,0.05
Completed,0.89,277,4403,2973,0.551,1,0.001
Completed,0.87,257,1865,3535,0.855,22,0.1
Completed,0.92,524,1248,453,0.224,50,0.05
Completed,0.79,212,731,3370,0.588,1,0.001
Completed,0.9,350,3800,1916,0.772,17,0.001
Completed,0.91,377,3154,1003,0.268,1,0.005
Completed,0.89,343,1316,2496,0.398,25,0.005
Completed,0.92,389,1031,668,0.239,1,0.05
Completed,0.88,255,337,605,0.511,9,0.1
Completed,0.83,239,2704,2894,0.902,50,0.025
Completed,0.89,427,2584,907,0.999,1,0.005
Completed,0.91,377,3140,1103,0.999,1,0.001
Completed,0.9,269,1734,2864,0.001,1,0.25
Completed,0.84,5961,4153,4711,0.447,30,0.005
Completed,0.88,292,1359,2230,0.476,11,0.005
Completed,0.8,4634,2438,2301,0.308,50,0.1
Completed,0.9,330,3142,1406,0.756,1,0.1
Completed,0.91,339,4630,1569,0.249,1,0.005
Completed,0.68,178,2023,876,0.25,1,0.005
Completed,0.85,240,1664,4260,0.566,6,0.05
Completed,0.91,680,3186,1325,0.204,44,0.005
Completed,0.88,295,4802,3380,0.316,36,0.005
Completed,0.74,223,77,1033,0.952,23,0.1
Completed,0.82,1525,745,2571,0.02,26,0.025
Completed,0.75,188,2635,4777,0.769,9,0.25
Completed,0.75,201,2206,2137,0.406,47,0.05
Completed,0.87,282,1893,3460,0.905,50,0.25
Completed,0.91,389,2946,800,0.27,12,0.1
Completed,0.86,247,3752,3872,0.156,17,0.25
Completed,0.88,290,1059,1873,0.519,29,0.005
Completed,0.75,186,389,4545,0.453,20,0.025
Completed,0.9,372,4490,2216,0.815,33,0.001
Completed,0.87,245,3498,3120,0.703,40,0.1
Completed,0.91,2173,1351,125,0.067,3,0.025
Completed,0.87,286,1456,2832,0.668,1,0.01
Completed,0.91,2003,3686,179,0.033,38,0.25
Completed,0.87,294,4580,4530,0.418,33,0.001
Completed,0.81,230,553,2465,0.781,21,0.05
Completed,0.81,242,1125,3935,0.247,32,0.05
Completed,0.91,446,4058,1575,0.609,19,0.005
Completed,0.82,225,2997,3719,0.996,11,0.01
Completed,0.84,214,2174,776,0.36,48,0.05
Completed,0.74,196,2487,4918,0.859,45,0.1
Completed,0.83,258,2686,1917,0.497,8,0.025
Completed,0.9,389,4370,2752,0.11,16,0.01
Completed,0.74,272,240,3170,0.282,24,0.01
Completed,0.92,475,4892,1165,0.917,37,0.05
Completed,0.83,227,3374,4168,0.532,42,0.001
Completed,0.91,408,1769,1496,0.169,4,0.25
Completed,0.88,275,1866,3353,0.596,14,0.05
Completed,0.91,413,3315,987,0.234,27,0.025
Completed,0.84,253,4990,4312,0.346,47,0.025
Completed,0.81,208,182,1357,0.982,10,0.001
Completed,0.78,3072,870,4730,0.051,43,0.01
Completed,0.9,352,4273,2110,0.686,5,0.1
Completed,0.84,239,2744,2603,0.799,23,0.005
Completed,0.91,298,2388,566,0.436,35,0.05
Completed,0.64,186,2077,3762,0.935,32,0.01
Completed,0.88,300,3057,1744,0.3,20,0.05
Completed,0.86,259,3959,3585,0.187,2,0.005
Completed,0.91,418,1183,905,0.55,40,0.25
Completed,0.79,207,494,2991,0.483,13,0.005
Completed,0.83,244,3628,4650,0.733,30,0.01
Completed,0.88,412,1554,2341,0.097,17,0.1
Completed,0.81,237,1254,4400,0.638,18,0.025
Completed,0.88,339,3557,2355,0.002,30,0.1
Completed,0.9,429,4392,2937,0.388,48,0.005
Completed,0.92,467,448,303,0.751,10,0.05
Completed,0.82,229,999,3609,0.217,39,0.1
Completed,0.92,660,3850,647,0.579,2,0.25
Completed,0.91,451,1991,1680,0.33,34,0.005
Completed,0.75,195,2303,2705,0.829,38,0.005
Completed,0.92,405,2575,385,0.466,25,0.1
Completed,0.84,524,4163,4950,0.08,5,0.001
Completed,0.83,247,687,1968,0.716,42,0.25
Completed,0.65,221,136,4141,0.252,7,0.001
Completed,0.92,464,4705,1449,0.887,45,0.05
Completed,0.84,250,3244,3222,0.502,27,0.005
Completed,0.92,460,1566,1197,0.138,15,0.025
Completed,0.9,303,1631,2643,0.561,29,0.1
Completed,0.93,577,3229,598,0.175,16,0.05
Completed,0.86,241,4757,4695,0.311,12,0.05
Completed,0.73,233,112,2062,0.924,49,0.025
Completed,0.79,187,634,4352,0.109,3,0.005
